id	f1afa28b-fac9-4e2e-b447-36097ef45a0b	ec592b67-6ffb-417e-be69-f5da01020675
100419996	1.0	0.0
391436	0.0	0.0
161582	83.0	118.0
124599	36.0	38.0
101929052	0.0	0.0
391485	2.0	0.0
222611	2.0	0.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	2310.0	801.0
391462	0.0	0.0
22891	161.0	294.0
22893	3458.0	2421.0
22894	5238.0	2054.0
22895	16.0	5.0
148581	0.0	0.0
22897	2713.0	1343.0
22898	1244.0	1404.0
22890	3805.0	2175.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	50.0	44.0
222659	2.0	4.0
440894	59.0	26.0
222658	8413.0	5765.0
102724035	1.0	0.0
100271575	7.0	2.0
100271577	3.0	0.0
100271571	0.0	0.0
81175	18.0	7.0
81176	11.0	4.0
100271570	0.0	0.0
93145	1692.0	922.0
440888	0.0	0.0
222642	9.0	0.0
222643	143.0	10.0
401289	11.0	3.0
401288	65.0	19.0
401285	1.0	1.0
81166	0.0	0.0
100271564	12.0	17.0
81168	0.0	0.0
100271566	8.0	0.0
81169	0.0	0.0
81162	1.0	0.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	5.0	1.0
100271551	0.0	0.0
81198	0.0	0.0
81191	3.0	0.0
81192	0.0	0.0
81193	5.0	0.0
81194	0.0	0.0
450232	0.0	0.0
401260	0.0	0.0
220001	244.0	15.0
222662	5.0	10.0
401265	1065.0	11.0
222663	164.0	547.0
220002	2366.0	2249.0
93166	395.0	189.0
401264	548.0	360.0
220004	176.0	43.0
100271539	0.0	0.0
401262	51.0	4.0
93164	727.0	363.0
100271547	0.0	0.0
100271549	5.0	0.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	13.0	13.0
81185	2.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1293.0	1465.0
440854	14.0	1.0
222698	123.0	12.0
222696	144.0	3.0
161497	11.0	3.0
100271529	6.0	0.0
222699	32.0	68.0
100271536	0.0	0.0
100271538	18.0	4.0
100271537	1.0	0.0
93190	5.0	0.0
283601	0.0	0.0
100271531	1.0	0.0
283600	0.0	0.0
220042	208.0	198.0
93183	1914.0	3777.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4346.0	6244.0
100271525	0.0	0.0
100271526	12.0	9.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	3.0	3.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	0.0
100271516	0.0	0.0
100271510	1.0	1.0
220064	1056.0	2475.0
220047	8.0	22.0
100271503	0.0	0.0
10808	8236.0	8418.0
56130	293.0	56.0
10807	1971.0	1624.0
56131	830.0	285.0
56132	382.0	62.0
10809	5158.0	20290.0
220081	22.0	2.0
83756	46.0	72.0
10811	681.0	528.0
56137	98.0	179.0
10810	2131.0	173.0
83755	0.0	0.0
56138	140.0	137.0
83758	314.0	75.0
10813	2255.0	2240.0
56139	120.0	118.0
401207	412.0	407.0
220082	9.0	0.0
83757	45.0	0.0
83752	10022.0	10169.0
56133	852.0	1176.0
10815	524.0	582.0
10814	8.0	0.0
56134	45.0	51.0
10817	354.0	324.0
56135	22.0	36.0
10816	0.0	0.0
283643	511.0	600.0
56136	5.0	7.0
643535	3.0	0.0
643536	0.0	0.0
22800	1828.0	284.0
22801	3648.0	4504.0
643550	2.0	1.0
22802	1473.0	8.0
22803	8455.0	8214.0
440804	0.0	1.0
22806	153.0	654.0
22807	882.0	9715.0
10819	176.0	165.0
56140	10.0	4.0
10818	5742.0	3953.0
56141	10.0	38.0
56142	175.0	335.0
56143	18.0	21.0
83737	5645.0	4974.0
220070	1.0	1.0
10822	0.0	4.0
283638	5669.0	3688.0
83744	419.0	398.0
10821	10.0	2.0
10824	0.0	6.0
83746	2824.0	1629.0
10823	2.0	0.0
83741	0.0	0.0
283635	3291.0	3894.0
10826	6290.0	9081.0
220074	923.0	752.0
56144	99.0	17.0
10825	1471.0	474.0
56145	109.0	55.0
83740	0.0	0.0
83743	2808.0	2151.0
56146	38.0	40.0
10828	2.0	1.0
10827	1819.0	1898.0
83742	6749.0	2489.0
56147	32.0	16.0
283631	0.0	1.0
10820	3.0	3.0
440836	664.0	680.0
643563	3.0	1.0
56154	7.0	0.0
81109	1.0	0.0
283629	158.0	33.0
56159	1.0	10.0
81115	1.0	1.0
81116	0.0	0.0
56155	104.0	216.0
283624	1568.0	154.0
102724097	77.0	46.0
256006	111.0	27.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	7.0	1.0
81114	0.0	1.0
81110	0.0	0.0
440829	4.0	1.0
440823	61.0	225.0
440822	0.0	0.0
56163	0.0	0.0
56164	24.0	2.0
256021	98.0	11.0
56165	17.0	6.0
83759	1408.0	919.0
56160	1338.0	1031.0
10800	311.0	594.0
283617	0.0	0.0
81104	0.0	0.0
10802	4004.0	3387.0
10801	20806.0	27198.0
10804	87.0	2.0
10803	1.0	1.0
56167	0.0	0.0
10806	2055.0	1942.0
56168	0.0	0.0
56169	97.0	21.0
643582	0.0	0.0
643586	2.0	6.0
256076	0.0	5.0
401253	4.0	1.0
56171	367.0	157.0
401251	12.0	11.0
56172	6350.0	7551.0
401250	139.0	0.0
81137	0.0	0.0
81138	99.0	0.0
83795	0.0	3.0
102724076	0.0	0.0
102724077	19.0	30.0
283688	0.0	1.0
401247	15.0	14.0
81136	0.0	0.0
283687	237.0	118.0
283685	0.0	0.0
93109	908.0	1256.0
283682	41.0	3.0
100126825	0.0	0.0
93107	1.0	0.0
643596	20.0	15.0
56180	1015.0	929.0
93100	1151.0	1037.0
401242	0.0	1.0
256085	0.0	0.0
56181	3794.0	2307.0
81126	0.0	0.0
81127	0.0	0.0
83787	2786.0	2616.0
283677	4.0	1.0
401237	1128.0	253.0
83786	3490.0	1542.0
401236	121.0	416.0
283673	681.0	461.0
93134	8114.0	2195.0
401233	0.0	0.0
401232	152.0	93.0
256051	1072.0	543.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	1.0	0.0
283663	133.0	43.0
81153	0.0	0.0
100271596	1.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	942.0	1299.0
283659	591.0	157.0
100271587	3.0	0.0
100271589	0.0	0.0
81140	0.0	1.0
100271583	0.0	0.0
283652	0.0	2.0
283651	102.0	52.0
100271585	0.0	0.0
100271584	8.0	0.0
100271581	1.0	0.0
22998	6592.0	4301.0
22999	198.0	16.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	8974.0	5373.0
100151671	0.0	0.0
100151672	3.0	1.0
22992	13998.0	12295.0
22993	5367.0	3129.0
100151674	0.0	0.0
22994	1170.0	1098.0
83903	69.0	123.0
22995	457.0	216.0
83902	3.0	0.0
22996	4920.0	3736.0
22997	238.0	103.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	6.0	0.0
100151684	1.0	1.0
100151685	0.0	0.0
100151681	3.0	0.0
56302	17.0	5.0
83901	0.0	0.0
342538	22.0	2.0
83900	0.0	0.0
56300	3.0	0.0
56301	240.0	5.0
124411	1539.0	1202.0
22976	1786.0	2226.0
22977	564.0	720.0
22978	3181.0	1231.0
22979	534.0	751.0
22970	41.0	26.0
22971	912.0	1673.0
22974	991.0	2325.0
83932	1176.0	1141.0
10998	445.0	184.0
83931	5594.0	3018.0
342527	53.0	5.0
148418	182.0	199.0
83933	299.0	143.0
124404	6.0	14.0
10999	1655.0	2373.0
124401	952.0	603.0
124402	1737.0	840.0
83930	1662.0	2068.0
56311	6.0	1.0
10990	308.0	78.0
100126693	2.0	3.0
10992	13751.0	14916.0
606500	0.0	0.0
10991	151.0	81.0
10994	3033.0	2505.0
10993	82.0	1005.0
22987	65.0	3.0
22989	23.0	8.0
22980	8951.0	6426.0
22981	1333.0	515.0
22982	4296.0	1843.0
22983	70.0	9.0
22984	5298.0	2827.0
22985	13855.0	10347.0
22986	9.0	8.0
58986	2120.0	4011.0
148423	1251.0	545.0
58985	76.0	43.0
342510	64.0	39.0
283694	0.0	0.0
283693	16.0	21.0
283692	5.0	0.0
22954	2349.0	1429.0
22955	4609.0	1632.0
112487	1273.0	773.0
22950	2187.0	1276.0
391524	2.0	0.0
22952	96.0	86.0
22953	3.0	0.0
391526	0.0	1.0
10975	2382.0	3593.0
83953	1.0	1.0
10978	746.0	381.0
83955	33.0	18.0
10979	8375.0	1945.0
112495	1776.0	2027.0
10970	8866.0	10010.0
56339	2701.0	1593.0
10972	29728.0	28867.0
10971	20819.0	11750.0
10974	0.0	0.0
10973	4782.0	4510.0
401409	45.0	119.0
112479	1682.0	1237.0
112476	101.0	209.0
391530	0.0	0.0
83939	11049.0	5551.0
56341	13.0	10.0
391533	0.0	0.0
124460	106.0	451.0
83935	394.0	97.0
83938	164.0	160.0
391538	1.0	0.0
83937	1558.0	1178.0
10987	3535.0	2437.0
83943	764.0	366.0
83942	0.0	0.0
10989	5835.0	4968.0
10988	6776.0	4932.0
56342	404.0	246.0
124454	3063.0	2191.0
56344	0.0	0.0
83941	1624.0	1097.0
83940	1514.0	891.0
643503	0.0	0.0
10981	1418.0	886.0
112483	2693.0	1426.0
10980	4190.0	6454.0
10983	45720.0	27392.0
10982	3834.0	1926.0
643507	7.0	3.0
10985	11647.0	8537.0
10984	713.0	488.0
22932	1031.0	1278.0
22933	4055.0	3614.0
22934	1685.0	1060.0
22936	4641.0	4538.0
22937	8666.0	6253.0
22938	5018.0	5408.0
112464	1084.0	441.0
22930	6532.0	5516.0
22931	7511.0	4602.0
81309	0.0	0.0
391504	1.0	0.0
10954	1675.0	2522.0
10953	2612.0	3083.0
10956	18854.0	18128.0
81315	0.0	0.0
10955	16727.0	15358.0
391508	7.0	1.0
81316	0.0	0.0
10957	9313.0	4113.0
124446	5075.0	5897.0
81310	0.0	0.0
10959	19699.0	24507.0
22929	4554.0	2286.0
10950	1893.0	206.0
10952	3371.0	2921.0
10951	6399.0	6770.0
22943	26.0	7.0
22944	1118.0	713.0
22945	0.0	0.0
22947	0.0	0.0
22948	8850.0	13962.0
22949	4212.0	1641.0
83957	1.0	2.0
22941	7626.0	8263.0
83959	1085.0	144.0
10965	976.0	520.0
391518	0.0	0.0
10964	830.0	2571.0
81304	0.0	0.0
10966	2245.0	1092.0
10969	3110.0	4053.0
81300	0.0	0.0
10961	9648.0	9391.0
10960	7792.0	10128.0
643529	181.0	57.0
10963	7348.0	12330.0
10962	867.0	284.0
148479	3971.0	1502.0
197407	935.0	773.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	42.0
124491	2541.0	1234.0
391548	0.0	3.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	4.0	0.0
391552	8.0	3.0
474383	0.0	1.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	5.0	18.0
767577	0.0	0.0
767579	1.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	1.0	4.0
207107	81.0	12.0
767566	0.0	0.0
767565	0.0	0.0
767568	1.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	2.0	0.0
767564	3.0	0.0
767563	2.0	2.0
474345	9.0	1.0
474344	2291.0	1354.0
474343	129.0	181.0
246717	1.0	2.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	12.0	18.0
161406	48.0	8.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	27.0	15.0
100151641	0.0	0.0
246715	0.0	0.0
767557	26.0	24.0
606553	1.0	0.0
606551	48.0	16.0
474354	5.0	6.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	2.0
161436	261.0	9.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	2.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	30.0	14.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	2.0	2.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3947.0	2565.0
100151667	0.0	0.0
391598	4.0	1.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	21.0	7.0
474337	3.0	0.0
197370	2909.0	4197.0
220112	8.0	5.0
246744	3.0	1.0
220115	7.0	2.0
93273	28.0	1.0
100271459	1.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	1.0	0.0
220108	396.0	79.0
220107	19.0	138.0
100271448	1.0	1.0
100271447	4.0	0.0
100271449	0.0	0.0
100271444	2.0	1.0
100271445	2.0	0.0
81285	5.0	28.0
81282	0.0	0.0
197350	61.0	28.0
246720	7.0	1.0
401399	215.0	8.0
401398	55.0	128.0
246721	0.0	0.0
220134	94.0	215.0
401397	1607.0	1100.0
246723	23.0	4.0
220136	224.0	359.0
401393	12.0	11.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	1.0	0.0
100271433	1.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	551.0	407.0
246731	2.0	0.0
401387	12.0	0.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	43.0	55.0
100271420	0.0	0.0
197358	169.0	418.0
199990	1972.0	1414.0
246785	47.0	46.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	1.0
220158	0.0	2.0
283726	195.0	168.0
100271414	0.0	0.0
100887075	2.0	0.0
439990	84.0	20.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	210.0	207.0
100271413	3.0	0.0
197320	1072.0	269.0
439996	1.0	0.0
100887074	0.0	0.0
439992	68.0	11.0
100887073	0.0	0.0
197322	1820.0	1620.0
439994	175.0	75.0
102724105	443.0	577.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	3.0	1.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	6.0	3.0
100271400	0.0	0.0
283711	1.0	0.0
100271402	0.0	0.0
197331	13.0	15.0
197335	1532.0	1510.0
440993	1942.0	650.0
440992	23.0	11.0
161394	237.0	411.0
199964	150.0	50.0
8000	180.0	10.0
8001	4544.0	2.0
246777	105.0	340.0
246778	3.0	7.0
606495	433.0	162.0
199974	674.0	4.0
8013	2391.0	254.0
22911	1959.0	1613.0
439949	182.0	40.0
22913	7535.0	7511.0
643421	2.0	0.0
22914	40.0	13.0
22915	1334.0	268.0
439945	0.0	0.0
22916	5665.0	5424.0
731605	4.0	12.0
22917	19.0	14.0
10929	5614.0	1696.0
10928	8643.0	7216.0
56252	10110.0	7102.0
56253	35.0	111.0
401331	238.0	111.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2557.0	1842.0
56259	2362.0	3233.0
83876	68.0	101.0
81215	0.0	0.0
83879	395.0	116.0
10934	5.0	0.0
83878	412.0	148.0
283768	1.0	0.0
10933	14688.0	9166.0
10936	344.0	25.0
56254	5730.0	4889.0
83873	13.0	2.0
256148	0.0	0.0
81210	3.0	0.0
283767	0.0	0.0
56255	7958.0	4876.0
83872	9093.0	2808.0
10935	10133.0	6452.0
81211	0.0	0.0
56256	1763.0	423.0
10938	4746.0	4277.0
83875	108.0	13.0
83874	1874.0	973.0
56257	5138.0	3387.0
22907	6130.0	5964.0
643414	9.0	0.0
439953	6.0	6.0
22908	4673.0	3324.0
83871	3851.0	2710.0
22909	2426.0	1464.0
283761	6.0	0.0
439954	3.0	0.0
643418	0.0	0.0
10930	14.0	2.0
439950	0.0	0.0
22921	1310.0	1218.0
8022	0.0	1.0
440926	337.0	733.0
22924	1540.0	686.0
440925	50.0	13.0
8028	3214.0	1286.0
22925	10842.0	1248.0
8029	317.0	85.0
22926	6834.0	8599.0
439934	0.0	0.0
22927	838.0	463.0
8027	1934.0	1361.0
22928	4839.0	4863.0
439936	1.0	0.0
56261	8048.0	2033.0
56262	7822.0	2696.0
10939	4510.0	3369.0
401321	243.0	175.0
8021	6811.0	5606.0
83858	869.0	335.0
22920	3061.0	4120.0
56260	363.0	121.0
10943	2149.0	1476.0
56269	1.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	1308.0	1033.0
81204	0.0	0.0
10945	11200.0	15504.0
83868	0.0	0.0
81205	0.0	0.0
10944	9564.0	8131.0
83867	0.0	0.0
10947	2150.0	9815.0
56265	5604.0	1378.0
83862	1598.0	2508.0
401316	58.0	24.0
83861	2519.0	1870.0
283755	479.0	213.0
10946	5746.0	3901.0
56267	2260.0	1505.0
10949	12495.0	8049.0
81201	0.0	0.0
10948	2566.0	3012.0
256158	316.0	184.0
83863	0.0	0.0
81202	0.0	0.0
22918	8888.0	6761.0
22919	9045.0	9343.0
439941	0.0	0.0
83860	1361.0	1653.0
8019	4254.0	3648.0
10941	1.0	0.0
643427	38.0	34.0
10940	482.0	365.0
8036	4679.0	12934.0
8034	2321.0	1139.0
440957	470.0	231.0
440956	0.0	0.0
440955	0.0	0.0
8038	14558.0	8415.0
10907	2703.0	2418.0
10906	3584.0	3377.0
440952	146.0	54.0
10908	3174.0	3060.0
93210	2494.0	2665.0
8031	19426.0	13921.0
256130	0.0	0.0
56270	7269.0	5367.0
56271	4359.0	1582.0
8030	9611.0	4322.0
10910	4012.0	1913.0
83899	0.0	0.0
81236	0.0	0.0
283748	12.0	34.0
10912	251.0	208.0
283747	2.0	1.0
10911	0.0	3.0
10914	14978.0	16513.0
256126	82.0	64.0
83895	2.0	0.0
10913	217.0	0.0
83894	19.0	1.0
10916	33079.0	100443.0
83897	3.0	0.0
401303	119.0	137.0
10915	4330.0	2468.0
283742	3304.0	1863.0
83896	0.0	0.0
83891	1383.0	1658.0
83890	69.0	13.0
83893	0.0	0.0
81230	0.0	0.0
83892	7812.0	3189.0
22900	3477.0	1567.0
93202	3.0	1.0
22901	1318.0	755.0
22902	3101.0	1601.0
8045	1204.0	1074.0
22903	5073.0	2388.0
22904	5523.0	5932.0
22905	2780.0	2189.0
8048	0.0	0.0
440944	1018.0	446.0
22906	9098.0	5314.0
256144	0.0	0.0
10917	6.0	0.0
10919	5248.0	5551.0
83888	364.0	17.0
10921	5776.0	4692.0
283738	0.0	0.0
83887	15.0	12.0
10920	3121.0	2856.0
81226	2.0	0.0
10923	11514.0	27536.0
10922	2280.0	3703.0
83889	32.0	3.0
81228	0.0	0.0
83884	5.0	2.0
56287	3.0	0.0
81221	0.0	0.0
56288	7831.0	1161.0
10924	1002.0	689.0
10927	11968.0	5927.0
83886	252.0	97.0
81223	0.0	0.0
10926	609.0	821.0
81224	0.0	0.0
643447	2.0	3.0
643445	0.0	0.0
83882	342.0	472.0
83881	12.0	11.0
439965	37.0	7.0
643446	19.0	11.0
93233	106.0	44.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	2655.0	1996.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	24.0	16.0
106481975	2.0	0.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	5.0	0.0
100271499	0.0	1.0
100271498	8.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	0.0	0.0
100271491	1.0	1.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	433.0	45.0
8065	4463.0	1767.0
81248	0.0	0.0
10901	735.0	404.0
10900	48.0	18.0
10903	866.0	1093.0
81243	1.0	0.0
10902	5431.0	4455.0
81244	0.0	0.0
100271487	4.0	3.0
10905	7572.0	3003.0
10904	6833.0	3488.0
81246	0.0	0.0
283796	0.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	1.0	0.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	2.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	9319.0	8997.0
440917	13.0	16.0
439927	0.0	2.0
440915	538.0	977.0
8078	4740.0	5277.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	2.0	2.0
106481952	0.0	2.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	7244.0	2305.0
106481959	0.0	0.0
8073	14988.0	39608.0
106481956	0.0	0.0
8074	1.0	1.0
106481957	0.0	1.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	12.0	4.0
106481962	1.0	2.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	127.0	28.0
100271472	1.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	1.0	3.0
100271470	0.0	0.0
440905	152.0	17.0
439916	1.0	0.0
8089	907.0	1145.0
440902	5.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	4.0	1.0
8082	4402.0	1269.0
106481965	3.0	1.0
106481966	7.0	0.0
106481963	2.0	0.0
106481964	0.0	0.0
8086	2358.0	2159.0
106481969	0.0	0.0
8087	10850.0	9976.0
106481967	21.0	13.0
8085	12338.0	5989.0
106481968	1.0	0.0
102724167	0.0	7.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	4.0
106481973	0.0	0.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	1.0	0.0
100271467	5.0	2.0
106481971	0.0	1.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	6636.0	3863.0
81264	0.0	0.0
100271460	4.0	1.0
731688	8.0	1.0
728034	0.0	0.0
8099	5099.0	3011.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	8.0	22.0
106481930	0.0	0.0
8092	2.0	3.0
106481931	2.0	0.0
106481936	0.0	0.0
728039	105.0	141.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	11.0	0.0
56413	137.0	92.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	2.0	7.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	2.0	2.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	3.0	3.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	1.0	0.0
106481951	0.0	0.0
283358	1572.0	1270.0
344838	1.0	0.0
106481918	0.0	0.0
106481919	13.0	6.0
106481916	1.0	0.0
106481917	0.0	0.0
572558	24.0	1.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	4866.0	3335.0
100126572	0.0	0.0
106481929	0.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	0.0	0.0
728042	0.0	0.0
106481921	1.0	1.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	1.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	1.0	0.0
101234261	49.0	1.0
101234262	32.0	3.0
767612	0.0	0.0
767611	0.0	0.0
283337	4022.0	2662.0
344813	0.0	0.0
114548	243.0	283.0
81406	0.0	1.0
81407	0.0	0.0
344807	0.0	0.0
126526	1166.0	726.0
767600	0.0	0.0
344805	2.0	11.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	79.0	44.0
102800446	36.0	1.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	23.0	2.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	3.0	17.0
728013	217.0	60.0
283392	319.0	1.0
728012	0.0	0.0
728015	2.0	1.0
728010	7.0	0.0
81428	0.0	0.0
728019	2.0	2.0
56478	2919.0	1545.0
56479	62.0	1443.0
126506	2.0	2.0
56474	3071.0	8267.0
81430	0.0	1.0
56475	5.0	1.0
81431	0.0	0.0
56476	1.0	3.0
56477	25841.0	830.0
93408	0.0	0.0
283385	124.0	127.0
283383	515.0	84.0
728005	22.0	17.0
81419	7.0	0.0
81421	0.0	0.0
283377	1595.0	647.0
643401	4.0	1.0
283375	7.0	17.0
283373	5865.0	3918.0
151525	1218.0	837.0
126567	176.0	35.0
391211	0.0	0.0
151534	272.0	138.0
151531	19.0	8.0
114569	7286.0	5996.0
126549	68.0	15.0
114571	1.0	0.0
100527978	61.0	28.0
126541	0.0	0.0
126536	2.0	0.0
151556	801.0	639.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	1.0
440695	261.0	2.0
728072	0.0	0.0
100527960	2.0	0.0
391253	0.0	0.0
728064	0.0	0.0
100527963	49.0	68.0
728066	7.0	1.0
440689	121.0	133.0
391257	0.0	0.0
391256	8.0	4.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	39.0	10.0
728090	0.0	0.0
728088	5.0	0.0
100527943	4.0	5.0
114599	8.0	0.0
126581	0.0	0.0
151516	158.0	23.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	1.0
100527947	0.0	0.0
100527948	4.0	2.0
100527949	0.0	0.0
643384	0.0	0.0
391160	2.0	2.0
643382	24.0	4.0
391162	0.0	0.0
692312	1.0	3.0
163479	1.0	0.0
391169	0.0	0.0
100271332	2.0	0.0
391171	0.0	0.0
391174	41.0	5.0
643394	4.0	1.0
391175	0.0	3.0
391179	0.0	0.0
93380	3021.0	2121.0
100271323	4.0	0.0
100271322	0.0	0.0
100271325	22.0	0.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	8.0	1.0
391155	0.0	0.0
401024	410.0	9.0
163486	3108.0	14658.0
401022	427.0	1131.0
425054	4.0	0.0
425057	0.0	0.0
100271305	1.0	0.0
100271304	0.0	0.0
100271300	4.0	1.0
401018	0.0	0.0
100271303	0.0	0.0
100271302	0.0	0.0
401093	374.0	108.0
401097	46.0	390.0
151449	61.0	16.0
401082	0.0	0.0
8100	1237.0	1051.0
440606	57.0	0.0
8106	3972.0	2776.0
440603	26.0	7.0
401089	7.0	0.0
391183	0.0	0.0
8110	367.0	27.0
8111	405.0	1849.0
391189	0.0	0.0
8115	7.0	8.0
401074	292.0	36.0
222484	1950.0	1272.0
391190	0.0	0.0
391192	2.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	268.0	37.0
391196	0.0	0.0
391195	0.0	2.0
8128	776.0	36.0
8125	8258.0	9053.0
401067	0.0	1.0
8120	390.0	16.0
151477	40.0	16.0
151473	832.0	679.0
643300	58.0	30.0
645962	0.0	1.0
8139	2410.0	440.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3060.0	2982.0
81329	0.0	0.0
83998	1.0	2.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	10.0	5.0
283403	0.0	2.0
83990	284.0	522.0
83992	386.0	98.0
645954	123.0	79.0
81330	0.0	0.0
645958	206.0	106.0
645957	2.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	7.0	2.0
8148	9696.0	9907.0
222487	68.0	6.0
