id	25b57a17-29ab-41f6-8809-45cf5b58a329	99aa28e6-25ae-4137-adbd-339cd07b1bba
106481346	0.0	0.0
85456	12042.0	11030.0
442910	7.0	0.0
106481343	0.0	0.0
85457	3797.0	1636.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	706.0	151.0
442913	0.0	0.0
85452	19.0	6.0
442914	0.0	0.0
50	6805.0	3603.0
85453	3246.0	953.0
442915	0.0	0.0
85450	2866.0	2355.0
51	4790.0	4595.0
442916	0.0	0.0
85451	3693.0	1555.0
52	6827.0	5430.0
442917	0.0	0.0
53	2713.0	2907.0
442918	0.0	0.0
54	445.0	3579.0
442919	0.0	0.0
55	128.0	291.0
442909	0.0	2.0
56	3.0	14.0
58	9.0	6.0
59	6455.0	2727.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	2.0	1.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	102.0	41.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	1.0	0.0
85446	415.0	196.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	5.0
442901	0.0	0.0
85444	2865.0	679.0
442902	0.0	0.0
60	192198.0	222420.0
85441	2872.0	1836.0
442903	11.0	0.0
85442	954.0	696.0
442904	0.0	0.0
442905	1.0	0.0
62	6.0	2.0
85440	2211.0	1087.0
442907	14.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	14.0
68	2.0	8.0
344595	516.0	145.0
69	2.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	6.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	365.0	51.0
106481321	0.0	0.0
85479	4.0	37.0
106481322	0.0	0.0
85476	5455.0	1943.0
85477	65.0	71.0
70	111.0	6.0
85474	10.0	51.0
71	199212.0	279934.0
72	745.0	13.0
73	29.0	10.0
74	0.0	1.0
75	16.0	3.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7720.0	8125.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2546.0	1343.0
81	29099.0	31873.0
85463	3494.0	822.0
82	1.0	5.0
85464	2125.0	1047.0
83	19.0	1.0
85461	4639.0	2559.0
85462	10900.0	1883.0
86	3132.0	2072.0
87	4041.0	2927.0
85460	2865.0	507.0
88	32.0	8.0
89	5.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5564.0	6204.0
106481300	0.0	0.0
91	3678.0	932.0
92	1296.0	677.0
93	1433.0	835.0
94	2540.0	651.0
95	360.0	350.0
97	735.0	739.0
98	1139.0	682.0
344561	1.0	0.0
728661	5408.0	1635.0
728664	0.0	3.0
106481305	0.0	0.0
261734	2894.0	1356.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	32.0	54.0
106481309	8.0	7.0
246119	25.0	9.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	3.0	0.0
3805	6.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	4.0
3809	0.0	2.0
246123	1.0	0.0
106481311	0.0	0.0
344558	525.0	94.0
3800	268.0	46.0
3801	7072.0	5277.0
3802	0.0	0.0
728695	0.0	0.0
285735	2.0	0.0
261726	2989.0	2015.0
728698	4.0	3.0
3814	1.0	20.0
3815	12271.0	148.0
3816	294.0	211.0
261729	1794.0	104.0
3817	466.0	16.0
3818	129.0	120.0
222166	5552.0	1466.0
3811	2.0	1.0
3812	1.0	0.0
285740	1.0	0.0
285741	41.0	40.0
728689	10.0	7.0
3827	2.0	0.0
246100	0.0	0.0
3820	81.0	64.0
3821	22.0	119.0
3822	1.0	4.0
3823	0.0	3.0
3824	55.0	27.0
645402	0.0	0.0
403313	1262.0	717.0
403314	0.0	0.0
728637	1.0	1.0
728638	180.0	132.0
728633	1.0	0.0
728632	52.0	37.0
728635	32.0	18.0
3836	3455.0	2820.0
222183	146.0	363.0
3837	13356.0	8317.0
3838	1325.0	1409.0
3839	3458.0	1945.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2190.0	1600.0
3832	305.0	166.0
3833	109.0	187.0
3834	7.0	0.0
3835	7141.0	6452.0
728620	1.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1145.0	244.0
3848	1.0	3.0
3849	5.0	2.0
222171	246.0	5523.0
728619	3.0	0.0
3840	6525.0	4055.0
3841	2803.0	690.0
3842	14155.0	3995.0
3843	12237.0	6769.0
3844	0.0	0.0
3845	2643.0	1556.0
3846	6.0	3.0
645423	0.0	0.0
3860	6.0	223.0
246126	2703.0	1370.0
728658	507.0	2541.0
728655	3.0	2.0
728657	2.0	0.0
728656	6.0	0.0
3858	2119.0	1344.0
3859	1.0	0.0
246135	0.0	0.0
3850	10.0	4.0
3851	0.0	2.0
3852	10.0	36.0
645414	0.0	0.0
3853	18.0	27.0
3854	0.0	1.0
3855	115441.0	159717.0
3856	54572.0	87278.0
3857	0.0	0.0
728640	4.0	3.0
645431	39.0	12.0
728642	485.0	303.0
728641	4.0	4.0
645434	11.0	0.0
645432	4.0	3.0
285704	1483.0	1131.0
728643	0.0	3.0
222194	3684.0	1412.0
285708	0.0	0.0
1204	0.0	0.0
1203	4687.0	2097.0
1201	1829.0	1668.0
1200	10476.0	10103.0
3861	2.0	78.0
645426	50.0	30.0
645425	0.0	2.0
1209	10692.0	6235.0
3866	26.0	906.0
1208	0.0	2.0
1207	6333.0	5203.0
3868	1.0	22.0
285311	0.0	0.0
3880	3966.0	69494.0
3881	0.0	0.0
285313	279.0	5.0
100128537	1300.0	343.0
3882	0.0	2.0
100128536	0.0	2.0
285314	1.0	0.0
285315	1503.0	486.0
1215	4.0	10.0
100141515	0.0	7.0
1213	32415.0	18810.0
1212	4868.0	6615.0
1211	9724.0	21216.0
3872	68.0	279.0
3875	22860.0	60808.0
3876	12.0	25.0
3879	1.0	1.0
3890	0.0	0.0
3891	38.0	1.0
3892	430.0	277.0
100128525	3.0	0.0
285326	0.0	0.0
1230	148.0	236.0
285329	6.0	4.0
440097	14.0	0.0
440093	29.0	18.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	188.0	108.0
3888	0.0	0.0
100631239	0.0	0.0
3889	842.0	340.0
100128516	126.0	18.0
285331	1645.0	552.0
100128512	1.0	0.0
285335	156.0	6.0
100128514	0.0	0.0
1241	480.0	221.0
1240	832.0	171.0
1238	291.0	39.0
1237	0.0	8.0
1236	79.0	75.0
1235	4.0	5.0
1234	176.0	138.0
1233	21.0	28.0
1232	2.0	14.0
3895	24071.0	8611.0
100128511	280.0	117.0
100631247	2.0	0.0
3897	121.0	28.0
100631248	0.0	0.0
3898	679.0	8072.0
100631249	0.0	0.0
3899	56.0	34.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1910.0	1010.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	134.0	30.0
100631254	2.0	1.0
100128503	2.0	4.0
285349	592.0	115.0
574501	2.0	0.0
574502	0.0	0.0
1244	54.0	7.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	3.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1135.0	88.0
1263	973.0	2640.0
1262	19.0	1.0
116966	938.0	77.0
100887755	1.0	0.0
1261	2.0	10.0
100887754	1.0	0.0
1260	0.0	0.0
116969	255.0	19.0
1259	60.0	250.0
1258	5.0	19.0
440061	0.0	0.0
100887750	54.0	1.0
100887746	35.0	7.0
100887744	2.0	0.0
1272	126.0	24.0
1271	195.0	8.0
100887749	13.0	58.0
1270	34.0	1.0
100887748	0.0	1.0
440044	83.0	33.0
1269	137.0	0.0
440051	1.0	1.0
1268	97.0	85.0
440050	4.0	1.0
1267	6486.0	7062.0
1266	11538.0	11681.0
100887740	0.0	0.0
1265	17544.0	10034.0
1286	5539.0	2058.0
1285	5732.0	2077.0
1284	18558.0	3554.0
1282	11191.0	3050.0
1281	21107.0	7570.0
1280	0.0	3.0
440078	241.0	50.0
440077	1.0	0.0
440087	62.0	11.0
1278	16042.0	9131.0
1277	15555.0	15367.0
440081	58.0	46.0
116938	0.0	0.0
1297	13.0	10.0
116931	134.0	30.0
1296	2490.0	9949.0
1295	9377.0	15077.0
116933	2.0	1.0
1294	118.0	137.0
1293	4212.0	1989.0
116935	42.0	58.0
1292	9006.0	3627.0
440068	1.0	4.0
1291	10962.0	2234.0
116937	4.0	2.0
440067	3.0	4.0
1290	2084.0	724.0
440073	59.0	49.0
440072	9.0	3.0
1289	1700.0	714.0
1288	355.0	5.0
1287	3769.0	282.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1800.0	754.0
440021	0.0	0.0
442673	5.0	1.0
10018	6596.0	1230.0
126328	3530.0	6312.0
442676	0.0	0.0
126326	233.0	72.0
1299	3484.0	57.0
1298	2334.0	649.0
10011	2969.0	3716.0
10010	3279.0	3274.0
10013	5663.0	2325.0
128989	3139.0	2605.0
10015	14296.0	7952.0
10014	7464.0	6886.0
10017	52.0	33.0
10016	7655.0	5885.0
10020	1961.0	565.0
114335	0.0	0.0
114336	0.0	0.0
126321	2254.0	1629.0
10029	0.0	0.0
442668	0.0	0.0
10022	8.0	1.0
10021	5.0	420.0
10024	28.0	25.0
128977	3671.0	1962.0
103021165	0.0	1.0
10023	603.0	296.0
103021164	9.0	3.0
10026	4290.0	1630.0
10025	4833.0	4092.0
116986	103.0	66.0
116985	10536.0	13980.0
116988	6248.0	5364.0
116987	3459.0	1565.0
114327	3022.0	1075.0
440043	0.0	0.0
126308	2844.0	2573.0
440041	0.0	0.0
126306	26.0	59.0
151306	60.0	20.0
100128590	8.0	0.0
100128596	2.0	2.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	16.0	35.0
440026	3420.0	3568.0
440023	0.0	0.0
10008	635.0	142.0
10007	3949.0	5110.0
10009	2560.0	2657.0
116984	8475.0	1921.0
116983	1736.0	1227.0
151313	103.0	44.0
10000	6092.0	3059.0
128954	0.0	0.0
10002	31.0	13.0
10001	1660.0	1020.0
10004	130.0	220.0
10003	86.0	26.0
10006	4429.0	3526.0
10005	1667.0	2140.0
126370	0.0	0.0
285352	262.0	140.0
100128579	0.0	0.0
285359	283.0	170.0
126375	369.0	195.0
126374	1279.0	6853.0
153918	0.0	0.0
100128574	2.0	0.0
285362	4719.0	3329.0
285367	1511.0	1801.0
285368	828.0	532.0
100128569	380.0	44.0
126364	109.0	223.0
100128560	0.0	0.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	0.0
344191	0.0	0.0
126353	59.0	657.0
751071	261.0	397.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	25.0	17.0
106481282	0.0	0.0
285381	2007.0	1530.0
106481283	0.0	0.0
285382	208.0	25.0
106481280	0.0	0.0
165918	1080.0	722.0
106481281	4.0	0.0
165904	6.0	4.0
285386	82.0	181.0
138307	148.0	47.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	2.0	0.0
138311	1006.0	770.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	3358.0	3842.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1787.0	2353.0
728710	0.0	1.0
126295	427.0	219.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	1.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	193.0	106.0
645318	0.0	0.0
645317	75.0	33.0
151242	128.0	82.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	45330.0	26303.0
100287908	0.0	0.0
645332	708.0	325.0
126282	701.0	350.0
100287902	12.0	7.0
163227	1240.0	926.0
100287900	0.0	0.0
163223	450.0	130.0
106481275	1.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	12.0	18.0
106481278	0.0	0.0
645328	1.0	2.0
151254	51.0	66.0
645326	5.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	10.0
163259	365.0	150.0
645345	202.0	210.0
200403	7.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1263.0	603.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	3.0
728732	4.0	2.0
728734	1.0	0.0
126272	427.0	258.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	886.0	912.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	43.0	1.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	1.0
728723	376.0	102.0
106481253	0.0	0.0
107133522	8.0	1.0
106481254	2.0	0.0
107133524	4.0	9.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	2.0	7.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	1419.0	836.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	5.0
645360	1.0	2.0
106481219	1.0	0.0
106481220	8.0	2.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	949.0	602.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	6.0	1.0
645387	938.0	1298.0
645382	0.0	0.0
645381	40.0	4.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	0.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	3.0	0.0
106481208	4.0	0.0
106481209	0.0	0.0
3902	64.0	41.0
3903	270.0	428.0
106481210	0.0	0.0
3904	9.0	15.0
3906	0.0	0.0
106481213	10.0	0.0
106481214	0.0	0.0
3908	845.0	102.0
106481211	0.0	0.0
3909	260.0	88.0
106481212	0.0	0.0
684959	0.0	0.0
151234	14.0	6.0
151230	953.0	364.0
728798	9.0	2.0
3913	17250.0	13402.0
3914	381.0	16636.0
3915	15538.0	9096.0
3916	30255.0	22345.0
3918	5438.0	15173.0
3910	2531.0	604.0
3911	13248.0	6214.0
3912	14251.0	3494.0
728782	10.0	16.0
728780	60.0	180.0
3924	18.0	9.0
3925	3191.0	4813.0
3927	8226.0	12572.0
3929	23.0	1.0
3920	13978.0	12659.0
3921	31197.0	46306.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	1.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1525.0	6608.0
3937	398.0	517.0
3938	0.0	4.0
3939	25571.0	19962.0
3930	2297.0	726.0
100873179	0.0	0.0
3931	1283.0	307.0
3932	210.0	187.0
3933	0.0	0.0
3934	199.0	22714.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	1.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	17.0	1.0
3947	2.0	1.0
3948	2.0	27.0
3949	902.0	2225.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	29484.0	14765.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	10.0	15.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	47.0	57.0
3958	4541.0	64283.0
3959	32498.0	23791.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	643.0	267.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	291.0	42.0
3952	5.0	0.0
3953	1360.0	374.0
3954	3156.0	1593.0
3955	642.0	507.0
3956	3778.0	16736.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	18.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	0.0
728746	0.0	0.0
728748	5.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	85.0	1220.0
1303	1207.0	277.0
107133502	0.0	0.0
1302	716.0	15.0
1301	14.0	142.0
1300	73.0	245.0
3960	60.0	31.0
3963	7.0	2.0
3964	3316.0	2301.0
1308	2231.0	563.0
3965	821.0	1433.0
1307	9355.0	5077.0
151295	74.0	38.0
1306	2915.0	1013.0
100189589	2.0	30.0
728774	0.0	0.0
728773	1.0	0.0
3980	2755.0	1323.0
100287932	3766.0	3634.0
3981	1348.0	688.0
728776	21.0	17.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	18831.0	6459.0
1315	13142.0	6386.0
1314	21925.0	9477.0
1312	5885.0	6948.0
1311	224.0	656.0
100329135	0.0	0.0
1310	3.0	401.0
574537	0.0	0.0
3972	3.0	3.0
3973	7.0	0.0
3975	1.0	0.0
3976	467.0	678.0
3977	14108.0	609.0
1318	51.0	24.0
3978	2194.0	1769.0
1317	2382.0	1147.0
728763	26.0	1.0
3990	125.0	5.0
645313	0.0	0.0
3991	370.0	408.0
645312	0.0	0.0
3992	782.0	384.0
645311	2.0	0.0
728769	1207.0	775.0
1330	0.0	0.0
1327	23538.0	30445.0
1326	1190.0	137.0
1325	13.0	16.0
3982	0.0	0.0
3983	23184.0	9994.0
3984	2776.0	3769.0
3985	10319.0	2459.0
3987	4087.0	1480.0
3988	4047.0	3848.0
1329	6745.0	9414.0
116809	0.0	0.0
100128416	18.0	19.0
1340	9702.0	14637.0
1337	5919.0	7281.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4954.0	6840.0
100128410	1.0	1.0
3995	918.0	1762.0
100128412	0.0	0.0
3996	2263.0	2979.0
3998	19662.0	10935.0
1339	3.0	3.0
285440	3853.0	2526.0
285441	6.0	0.0
1352	1346.0	430.0
1351	10999.0	9914.0
1350	20174.0	26508.0
1349	5505.0	5002.0
1348	2.0	0.0
1347	5984.0	8119.0
1346	1266.0	141.0
1345	6961.0	8899.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	51.0	9.0
1363	40312.0	9760.0
1362	7351.0	8921.0
1361	9.0	13.0
1360	0.0	0.0
1359	5.0	0.0
1358	4.0	0.0
1357	3.0	0.0
1356	602.0	25.0
1355	2777.0	1695.0
1353	3351.0	1659.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	119.0	14.0
285464	956.0	416.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3552.0	810.0
1373	481.0	19.0
1371	1123.0	623.0
1370	4.0	1.0
1369	0.0	0.0
1368	266.0	1047.0
100873209	0.0	0.0
1366	11408.0	29389.0
1365	19786.0	25424.0
1364	39977.0	68874.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	12.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	5.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4743.0	1858.0
116843	1775.0	478.0
1384	3698.0	2164.0
116842	93.0	19.0
1382	1352.0	5005.0
116844	80.0	1531.0
1381	11358.0	617.0
1380	15.0	8.0
440176	1.0	6.0
440184	1.0	4.0
1379	9.0	11.0
1378	24.0	47.0
1376	1805.0	1583.0
1375	108.0	121.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	5.0	43.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	158.0	144.0
1396	551.0	835.0
1395	42.0	63.0
1394	39.0	27.0
1393	481.0	85.0
1392	0.0	4.0
285407	20.0	16.0
116835	986.0	265.0
1390	2062.0	803.0
1389	10252.0	6369.0
1388	9425.0	6081.0
1387	13096.0	3271.0
116841	2692.0	1847.0
1386	6932.0	1981.0
116840	3521.0	1835.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	142.0	46.0
100873255	2.0	1.0
100873254	2.0	2.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	5.0
100287898	335.0	18.0
100287895	0.0	0.0
285419	12.0	15.0
1399	5781.0	2889.0
1398	7320.0	5482.0
1397	18447.0	26885.0
100873259	5.0	0.0
100873258	0.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	379.0	769.0
285429	32.0	10.0
100287880	0.0	0.0
440193	437.0	1181.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	2.0	0.0
10130	24016.0	7378.0
153830	5445.0	5359.0
645280	2.0	1.0
440138	822.0	182.0
440132	0.0	2.0
440142	10.0	0.0
10139	3692.0	3339.0
126208	2097.0	1972.0
126206	0.0	0.0
126205	0.0	1.0
107133497	199.0	3.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12957.0	14907.0
10131	2874.0	2247.0
10134	17529.0	18332.0
107133494	0.0	0.0
10133	3078.0	4732.0
128869	2163.0	1989.0
10136	1.0	0.0
10135	3673.0	4621.0
100128493	0.0	0.0
103021294	36.0	38.0
10138	1404.0	1488.0
100128496	0.0	0.0
10137	6158.0	2896.0
128861	1.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	10952.0	1779.0
128864	36.0	16.0
440125	0.0	0.0
440131	0.0	0.0
10143	1.0	0.0
128854	1256.0	546.0
10142	8367.0	3184.0
10144	9695.0	1615.0
10147	10688.0	2959.0
100128483	0.0	2.0
10146	9830.0	4438.0
128859	0.0	0.0
10149	339.0	204.0
10148	29.0	418.0
128853	733.0	122.0
440159	0.0	0.0
10117	3.0	1.0
440163	15.0	4.0
10110	86.0	67.0
10112	51.0	39.0
10111	5239.0	2643.0
10114	12765.0	5514.0
10113	3830.0	2783.0
128848	0.0	0.0
10116	6498.0	3044.0
165829	15.0	8.0
100128469	43.0	9.0
153842	1.0	11.0
440145	1406.0	1469.0
10129	1817.0	256.0
440153	0.0	0.0
10128	8577.0	5520.0
100033799	0.0	0.0
107133486	39.0	0.0
10121	7969.0	7096.0
100128465	0.0	0.0
10120	7856.0	8570.0
10123	910.0	321.0
138234	1.0	0.0
10125	96.0	92.0
10124	1685.0	328.0
10127	3007.0	1893.0
10126	4099.0	2544.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	82.0	22.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	1.0	0.0
106481181	15.0	0.0
106481182	2.0	2.0
285489	71.0	745.0
100128448	1.0	0.0
126242	3.0	1.0
106481198	3.0	0.0
10107	1.0	1.0
10106	18982.0	7747.0
106481199	0.0	0.0
10109	11637.0	15220.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3720.0	3633.0
10100	448.0	31.0
10103	21222.0	18130.0
106481194	0.0	0.0
10102	1825.0	1553.0
106481195	0.0	0.0
10105	4374.0	2735.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	749.0	53.0
440119	258.0	32.0
126235	0.0	2.0
126231	263.0	80.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	99.0	84.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	51.0	79.0
106481167	0.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	2560.0	269.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	12.0	5.0
100128423	4.0	0.0
128879	0.0	0.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	33.0	8.0
10090	10608.0	1748.0
10093	8151.0	12773.0
10092	9547.0	9165.0
10095	6976.0	13412.0
645204	3.0	0.0
10094	9356.0	21010.0
645203	6.0	3.0
10097	12637.0	8529.0
10096	8776.0	7580.0
645201	1.0	0.0
163115	460.0	78.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	1.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	756.0	350.0
106481144	0.0	0.0
114195	0.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	13.0	3.0
106481145	0.0	0.0
151126	26.0	64.0
106481146	0.0	0.0
10099	24458.0	19995.0
10098	2928.0	1016.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1719.0	1167.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	96.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	2.0	55.0
415116	4667.0	4333.0
645207	0.0	0.0
645206	144.0	20.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	7.0	7.0
