id	6a12fc1f-9ef6-48fb-8706-f7d82b86407b	73a8acb0-feba-4c0d-b67a-a1f26d046b0b
85458	4322.0	2743.0
106481345	2.0	0.0
85459	1004.0	608.0
106481346	0.0	0.0
85456	8853.0	13225.0
442910	2.0	7.0
106481343	0.0	0.0
85457	3372.0	2526.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	525.0	530.0
442913	0.0	0.0
85452	8.0	23.0
442914	0.0	0.0
50	7948.0	5469.0
85453	2450.0	1740.0
442915	0.0	0.0
85450	3714.0	7251.0
51	3666.0	4182.0
442916	0.0	0.0
85451	2631.0	2304.0
52	4977.0	3874.0
442917	0.0	0.0
53	2047.0	2587.0
442918	0.0	0.0
54	900.0	3037.0
442919	0.0	0.0
55	105.0	226.0
442909	2.0	0.0
56	2.0	3.0
58	10.0	39.0
59	5793.0	32823.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	280.0	158.0
106481350	2.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	0.0
106481354	2.0	0.0
85446	264.0	414.0
442900	0.0	0.0
106481355	0.0	1.0
85443	8.0	52.0
442901	0.0	1.0
85444	2045.0	1365.0
442902	0.0	0.0
60	143345.0	289782.0
85441	1671.0	2108.0
442903	17.0	10.0
85442	463.0	1010.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	20.0
85440	2019.0	1517.0
442907	12.0	12.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	6.0
68	1.0	5.0
344595	292.0	208.0
69	4.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	229.0	238.0
106481321	2.0	0.0
85479	42.0	45.0
106481322	0.0	0.0
85476	4141.0	2953.0
85477	131.0	269.0
70	60.0	399.0
85474	9.0	41.0
71	123509.0	250458.0
72	268.0	2058.0
73	36.0	20.0
74	1.0	0.0
75	25.0	39.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5524.0	6738.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	3.0	1.0
85465	2711.0	1948.0
81	24337.0	46980.0
85463	2331.0	1879.0
82	1.0	5.0
85464	2011.0	1622.0
83	4.0	14.0
85461	4015.0	6323.0
85462	4639.0	1924.0
86	2112.0	1965.0
87	4405.0	11328.0
85460	1873.0	1913.0
88	34.0	28.0
89	28.0	13.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3250.0	6482.0
106481300	0.0	0.0
91	2317.0	2196.0
92	841.0	924.0
93	880.0	962.0
94	2176.0	4216.0
95	283.0	396.0
97	664.0	450.0
98	771.0	848.0
344561	0.0	0.0
728661	3094.0	2044.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1995.0	2106.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	2.0	2.0
106481309	18.0	15.0
246119	0.0	0.0
106481307	0.0	1.0
261735	3.0	1.0
106481308	0.0	0.0
3804	6.0	1.0
3805	10.0	19.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	7.0
3809	9.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	544.0	1018.0
3800	293.0	249.0
3801	5895.0	9919.0
3802	5.0	3.0
728695	0.0	1.0
285735	0.0	0.0
261726	2470.0	2357.0
728698	1.0	12.0
3814	0.0	12.0
3815	5132.0	1067.0
3816	202.0	52.0
261729	570.0	247.0
3817	352.0	69.0
3818	89.0	91.0
222166	5171.0	6462.0
3811	10.0	7.0
3812	7.0	1.0
285740	0.0	1.0
285741	47.0	49.0
728689	16.0	14.0
3827	1.0	4.0
246100	0.0	0.0
3820	249.0	114.0
3821	45.0	18.0
3822	20.0	9.0
3823	4.0	1.0
3824	271.0	166.0
645402	0.0	0.0
403313	869.0	700.0
403314	0.0	1.0
728637	1.0	0.0
728638	171.0	355.0
728633	2.0	0.0
728632	42.0	35.0
728635	20.0	12.0
3836	3332.0	3035.0
222183	162.0	414.0
3837	11118.0	10866.0
3838	1809.0	2761.0
3839	3252.0	2442.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1863.0	2706.0
3832	354.0	199.0
3833	184.0	91.0
3834	10.0	4.0
3835	3495.0	3990.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	877.0	594.0
3848	6.0	0.0
3849	8.0	0.0
222171	78.0	6603.0
728619	7.0	5.0
3840	5194.0	5133.0
3841	1867.0	1161.0
3842	9624.0	7227.0
3843	9813.0	7910.0
3844	0.0	0.0
3845	2614.0	2272.0
3846	8.0	13.0
645423	0.0	0.0
3860	12.0	52.0
246126	1.0	0.0
728658	492.0	559.0
728655	1.0	2.0
728657	1.0	1.0
728656	0.0	6.0
3858	1096.0	1473.0
3859	2.0	0.0
246135	2.0	0.0
3850	3.0	2.0
3851	2.0	1.0
3852	45.0	27.0
645414	0.0	0.0
3853	3.0	5.0
3854	0.0	4.0
3855	67730.0	59184.0
3856	44203.0	70033.0
3857	0.0	0.0
728640	3.0	4.0
645431	20.0	30.0
728642	318.0	411.0
728641	2.0	4.0
645434	8.0	0.0
645432	20.0	8.0
285704	941.0	987.0
728643	3.0	1.0
222194	2812.0	2840.0
285708	0.0	0.0
1204	1.0	0.0
1203	3305.0	2416.0
1201	1418.0	997.0
1200	6867.0	9624.0
3861	2.0	51.0
645426	30.0	26.0
645425	1.0	0.0
1209	7713.0	11309.0
3866	4.0	383.0
1208	0.0	0.0
1207	4099.0	4160.0
3868	0.0	16.0
285311	0.0	0.0
3880	1760.0	10103.0
3881	1.0	2.0
285313	659.0	175.0
100128537	874.0	636.0
3882	0.0	0.0
100128536	0.0	5.0
285314	1.0	0.0
285315	936.0	719.0
1215	3.0	7.0
100141515	10.0	3.0
1213	33271.0	27552.0
1212	3283.0	5652.0
1211	6297.0	13337.0
3872	28.0	468.0
3875	31102.0	48204.0
3876	7.0	16.0
3879	0.0	1.0
3890	2.0	1.0
3891	25.0	19.0
3892	302.0	316.0
100128525	3.0	4.0
285326	0.0	0.0
1230	239.0	466.0
285329	4.0	4.0
440097	27.0	11.0
440093	19.0	13.0
3883	1.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	1.0	0.0
100128521	2.0	0.0
3887	57.0	83.0
3888	0.0	2.0
100631239	2.0	1.0
3889	254.0	262.0
100128516	53.0	34.0
285331	1227.0	1097.0
100128512	1.0	0.0
285335	617.0	247.0
100128514	0.0	0.0
1241	340.0	270.0
1240	1626.0	2802.0
1238	235.0	126.0
1237	14.0	6.0
1236	680.0	135.0
1235	18.0	3.0
1234	463.0	260.0
1233	145.0	61.0
1232	4.0	17.0
3895	19239.0	18317.0
100128511	69.0	133.0
100631247	1.0	2.0
3897	181.0	103.0
100631248	1.0	0.0
3898	606.0	1720.0
100631249	0.0	0.0
3899	274.0	86.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1202.0	1024.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	108.0	85.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	380.0	423.0
574501	1.0	3.0
574502	0.0	0.0
1244	49.0	29.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	655.0	4953.0
1263	678.0	3393.0
1262	51.0	51.0
116966	306.0	131.0
100887755	0.0	0.0
1261	1.0	195.0
100887754	0.0	9.0
1260	0.0	0.0
116969	91.0	93.0
1259	72.0	79.0
1258	11.0	25.0
440061	0.0	0.0
100887750	53.0	21.0
100887746	11.0	2.0
100887744	1.0	1.0
1272	341.0	183.0
1271	331.0	231.0
100887749	38.0	33.0
1270	29.0	33.0
100887748	1.0	0.0
440044	65.0	53.0
1269	85.0	13.0
440051	0.0	0.0
1268	156.0	99.0
440050	2.0	3.0
1267	4712.0	5056.0
1266	9548.0	18759.0
100887740	0.0	0.0
1265	10044.0	15697.0
1286	3113.0	2009.0
1285	2580.0	1968.0
1284	18338.0	33616.0
1282	13493.0	30778.0
1281	15886.0	19491.0
1280	4.0	4.0
440078	150.0	207.0
440077	3.0	1.0
440087	57.0	29.0
1278	17761.0	25025.0
1277	11709.0	23340.0
440081	106.0	145.0
116938	0.0	0.0
1297	34.0	94.0
116931	92.0	263.0
1296	2064.0	6595.0
1295	7115.0	22734.0
116933	0.0	1.0
1294	126.0	210.0
1293	7863.0	6335.0
116935	45.0	60.0
1292	11419.0	18712.0
440068	5.0	0.0
1291	9031.0	10858.0
116937	6.0	5.0
440067	5.0	5.0
1290	1857.0	3229.0
440073	111.0	307.0
440072	12.0	9.0
1289	1731.0	3026.0
1288	153.0	155.0
1287	1807.0	2311.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2593.0	3723.0
440021	0.0	0.0
442673	3.0	4.0
10018	4119.0	2066.0
126328	2364.0	2758.0
442676	5.0	3.0
126326	381.0	840.0
1299	289.0	329.0
1298	1562.0	1059.0
10011	2153.0	2499.0
10010	2737.0	3895.0
10013	4427.0	3542.0
128989	2377.0	1826.0
10015	10748.0	10353.0
10014	5524.0	7476.0
10017	10.0	60.0
10016	5061.0	5376.0
10020	1677.0	1677.0
114335	1.0	0.0
114336	0.0	0.0
126321	1727.0	1871.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	3.0
10021	5.0	72.0
10024	58.0	31.0
128977	2573.0	2714.0
103021165	0.0	0.0
10023	399.0	404.0
103021164	0.0	7.0
10026	3228.0	2916.0
10025	2884.0	3254.0
116986	313.0	274.0
116985	9785.0	11390.0
116988	3890.0	4806.0
116987	2285.0	2716.0
114327	2033.0	1807.0
440043	0.0	0.0
126308	2892.0	2997.0
440041	0.0	0.0
126306	36.0	51.0
151306	39.0	59.0
100128590	2.0	2.0
100128596	1.0	0.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	23.0	21.0
440026	3477.0	3830.0
440023	0.0	0.0
10008	865.0	1379.0
10007	3012.0	3302.0
10009	2261.0	2677.0
116984	5022.0	5955.0
116983	1457.0	1947.0
151313	108.0	71.0
10000	4956.0	4518.0
128954	0.0	0.0
10002	30.0	26.0
10001	1005.0	1052.0
10004	184.0	304.0
10003	145.0	82.0
10006	3589.0	3708.0
10005	1138.0	1124.0
126370	0.0	0.0
285352	185.0	145.0
100128579	0.0	0.0
285359	111.0	103.0
126375	355.0	407.0
126374	689.0	1728.0
153918	0.0	1.0
100128574	2.0	0.0
285362	2834.0	3401.0
285367	1074.0	1404.0
285368	372.0	699.0
100128569	147.0	92.0
126364	237.0	248.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	5.0
102682016	0.0	0.0
153932	3.0	2.0
344191	0.0	0.0
126353	110.0	132.0
751071	181.0	167.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	1.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	35.0	26.0
106481282	0.0	0.0
285381	2121.0	2071.0
106481283	0.0	0.0
285382	236.0	494.0
106481280	1.0	0.0
165918	966.0	1299.0
106481281	1.0	0.0
165904	1.0	37.0
285386	115.0	199.0
138307	40.0	20.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	2.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	633.0	1420.0
106481293	1.0	0.0
106481294	0.0	0.0
415056	3.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1624.0	2550.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1633.0	2486.0
728710	0.0	0.0
126295	294.0	191.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	2.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	179.0	145.0
645318	0.0	0.0
645317	62.0	31.0
151242	70.0	802.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	34975.0	34898.0
100287908	0.0	0.0
645332	476.0	479.0
126282	820.0	1212.0
100287902	2.0	7.0
163227	639.0	649.0
100287900	0.0	0.0
163223	171.0	197.0
106481275	1.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	1.0	0.0
106481279	2.0	3.0
106481277	0.0	0.0
151258	168.0	687.0
106481278	0.0	1.0
645328	1.0	3.0
151254	19.0	22.0
645326	1.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	6.0
163259	212.0	292.0
645345	64.0	106.0
200403	3.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	753.0	663.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	3.0
728732	1.0	4.0
728734	0.0	2.0
126272	171.0	287.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	822.0	956.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	17.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	17.0
728723	461.0	324.0
106481253	0.0	1.0
107133522	5.0	0.0
106481254	1.0	1.0
107133524	7.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	31.0	8.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	30.0	79.0
645368	0.0	0.0
645367	1.0	2.0
106481217	1.0	0.0
200424	1310.0	1843.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	27.0	15.0
645360	3.0	1.0
106481219	1.0	0.0
106481220	10.0	4.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	668.0	618.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	6.0
645387	332.0	391.0
645382	0.0	0.0
645381	49.0	23.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	1.0	3.0
106481209	0.0	0.0
3902	225.0	91.0
3903	896.0	726.0
106481210	0.0	0.0
3904	7.0	5.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	1414.0	1164.0
106481211	0.0	0.0
3909	549.0	687.0
106481212	0.0	0.0
684959	0.0	0.0
151234	10.0	8.0
151230	679.0	1111.0
728798	1.0	0.0
3913	14704.0	16088.0
3914	418.0	6425.0
3915	14789.0	20877.0
3916	22006.0	23580.0
3918	5258.0	12322.0
3910	3270.0	5588.0
3911	9297.0	19179.0
3912	7457.0	22145.0
728782	12.0	13.0
728780	121.0	118.0
3924	8.0	12.0
3925	2565.0	4021.0
3927	8884.0	16150.0
3929	8.0	6.0
3920	10972.0	11589.0
3921	23631.0	23304.0
3923	0.0	0.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7242.0	3405.0
3937	1281.0	1139.0
3938	4.0	2.0
3939	24687.0	25379.0
3930	2401.0	1742.0
100873179	0.0	0.0
3931	679.0	841.0
3932	1050.0	307.0
3933	0.0	0.0
3934	36.0	512.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	8.0
3947	1.0	2.0
3948	1.0	3.0
3949	2053.0	5952.0
100873169	1.0	2.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20320.0	17711.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	1.0	0.0
100873194	0.0	0.0
100873193	3.0	3.0
100873199	0.0	0.0
100873198	2.0	2.0
100873197	0.0	0.0
728758	8.0	12.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	162.0	87.0
3958	5499.0	20877.0
3959	20960.0	34240.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	300.0	269.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	105.0	172.0
3952	0.0	24.0
3953	1274.0	1330.0
3954	2619.0	2818.0
3955	1214.0	878.0
3956	4682.0	11832.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	47.0	20.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	7.0
728746	0.0	0.0
728748	4.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	110.0	1772.0
1303	2294.0	3003.0
107133502	0.0	0.0
1302	442.0	546.0
1301	6.0	26.0
1300	45.0	295.0
3960	35.0	38.0
3963	0.0	0.0
3964	3005.0	2650.0
1308	2582.0	1018.0
3965	1224.0	1575.0
1307	6109.0	5490.0
151295	78.0	61.0
1306	4691.0	12695.0
100189589	7.0	16.0
728774	1.0	0.0
728773	1.0	0.0
3980	2007.0	1643.0
100287932	3057.0	2762.0
3981	1198.0	1373.0
728776	23.0	30.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	25446.0	50413.0
1315	13121.0	10128.0
1314	20036.0	17074.0
1312	4453.0	6789.0
1311	99.0	2201.0
100329135	0.0	4.0
1310	35.0	142.0
574537	0.0	0.0
3972	3.0	11.0
3973	23.0	7.0
3975	0.0	0.0
3976	440.0	2145.0
3977	11880.0	4919.0
1318	69.0	71.0
3978	1606.0	1493.0
1317	2370.0	1959.0
728763	6.0	7.0
3990	73.0	28.0
645313	0.0	0.0
3991	323.0	531.0
645312	0.0	0.0
3992	1362.0	1143.0
645311	0.0	1.0
728769	750.0	598.0
1330	0.0	0.0
1327	16344.0	16730.0
1326	828.0	816.0
1325	14.0	9.0
3982	0.0	2.0
3983	18035.0	9822.0
3984	2779.0	4766.0
3985	5377.0	4762.0
3987	4248.0	3085.0
3988	3595.0	5655.0
1329	4287.0	6328.0
116809	0.0	0.0
100128416	17.0	19.0
1340	6672.0	7071.0
1337	5885.0	5461.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3158.0	2809.0
100128410	0.0	2.0
3995	698.0	938.0
100128412	0.0	0.0
3996	1343.0	1857.0
3998	17560.0	12354.0
1339	2.0	4.0
285440	2608.0	2779.0
285441	2.0	1.0
1352	1192.0	665.0
1351	6544.0	7515.0
1350	13609.0	13939.0
1349	5459.0	4539.0
1348	1.0	1.0
1347	5340.0	4728.0
1346	1272.0	3118.0
1345	4808.0	4868.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	37.0	13.0
1363	17020.0	15921.0
1362	6886.0	7751.0
1361	2.0	9.0
1360	4.0	0.0
1359	66.0	189.0
1358	4.0	1.0
1357	0.0	3.0
1356	1418.0	716.0
1355	2201.0	1845.0
1353	2641.0	2496.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	106.0	87.0
285464	822.0	586.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5302.0	5315.0
1373	359.0	383.0
1371	782.0	709.0
1370	9.0	3.0
1369	0.0	0.0
1368	1304.0	3241.0
100873209	1.0	0.0
1366	6751.0	12624.0
1365	4199.0	11786.0
1364	15800.0	35336.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	14.0	17.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	3.0
100873205	1.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	2.0
1385	3047.0	2706.0
116843	1600.0	1086.0
1384	2641.0	2454.0
116842	59.0	65.0
1382	1053.0	4324.0
116844	55.0	424.0
1381	8447.0	3568.0
1380	1191.0	25.0
440176	2.0	6.0
440184	2.0	6.0
1379	13.0	1.0
1378	155.0	30.0
1376	1483.0	1410.0
1375	129.0	95.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	2.0
102800310	3.0	66.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	172.0	185.0
1396	211.0	309.0
1395	33.0	68.0
1394	9.0	9.0
1393	506.0	666.0
1392	0.0	0.0
285407	14.0	12.0
116835	911.0	2301.0
1390	1716.0	1702.0
1389	9120.0	8648.0
1388	7234.0	7593.0
1387	9110.0	8064.0
116841	1943.0	1780.0
1386	5856.0	3919.0
116840	2330.0	2427.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	1.0	1.0
116828	130.0	116.0
100873255	1.0	0.0
100873254	8.0	11.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	1.0	0.0
100287898	176.0	81.0
100287895	0.0	0.0
285419	35.0	40.0
1399	4607.0	6057.0
1398	6434.0	7264.0
1397	7966.0	20083.0
100873259	0.0	0.0
100873258	3.0	1.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	170.0	271.0
285429	13.0	8.0
100287880	0.0	0.0
440193	1258.0	1241.0
100873248	0.0	0.0
100873247	4.0	3.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	31167.0	19715.0
153830	4447.0	6882.0
645280	2.0	3.0
440138	781.0	446.0
440132	0.0	2.0
440142	9.0	9.0
10139	2244.0	2680.0
126208	932.0	1792.0
126206	1.0	1.0
126205	0.0	0.0
107133497	77.0	50.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8939.0	11558.0
10131	2134.0	1675.0
10134	13566.0	19906.0
107133494	0.0	0.0
10133	3601.0	4223.0
128869	1769.0	2148.0
10136	0.0	0.0
10135	2143.0	4816.0
100128493	1.0	0.0
103021294	34.0	55.0
10138	1222.0	1913.0
100128496	0.0	0.0
10137	5591.0	5313.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	7274.0	5190.0
128864	17.0	24.0
440125	6.0	4.0
440131	2.0	1.0
10143	0.0	0.0
128854	579.0	613.0
10142	7075.0	5723.0
10144	6275.0	3907.0
10147	8235.0	5254.0
100128483	1.0	3.0
10146	8377.0	7374.0
128859	0.0	0.0
10149	446.0	212.0
10148	141.0	96.0
128853	379.0	288.0
440159	0.0	0.0
10117	7.0	4.0
440163	18.0	8.0
10110	29.0	36.0
10112	96.0	54.0
10111	4570.0	3323.0
10114	9214.0	9943.0
10113	4569.0	2937.0
128848	0.0	0.0
10116	5265.0	4474.0
165829	5.0	10.0
100128469	26.0	27.0
153842	7.0	6.0
440145	792.0	934.0
10129	2650.0	3109.0
440153	0.0	0.0
10128	6947.0	4884.0
100033799	0.0	0.0
107133486	25.0	16.0
10121	7199.0	7870.0
100128465	0.0	0.0
10120	5584.0	6581.0
10123	1334.0	891.0
138234	0.0	1.0
10125	366.0	104.0
10124	1406.0	1211.0
10127	2327.0	2056.0
10126	2082.0	1862.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	58.0	55.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	10.0	2.0
106481182	0.0	2.0
285489	30.0	531.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	2.0	0.0
10106	14448.0	11782.0
106481199	3.0	0.0
10109	10805.0	12409.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2409.0	2565.0
10100	299.0	441.0
10103	12721.0	5651.0
106481194	0.0	0.0
10102	1119.0	1064.0
106481195	0.0	0.0
10105	4485.0	2103.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	466.0	371.0
440119	408.0	263.0
126235	0.0	0.0
126231	210.0	182.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	49.0	98.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	49.0	48.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	5.0	1.0
440107	6.0	1.0
440104	1846.0	973.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	37.0	11.0
100128423	1.0	1.0
128879	1.0	0.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	1.0
106481171	18.0	12.0
10090	9530.0	6240.0
10093	6513.0	8246.0
10092	7484.0	8778.0
10095	8095.0	9195.0
645204	0.0	3.0
10094	8178.0	9814.0
645203	7.0	5.0
10097	13538.0	11435.0
10096	8272.0	9111.0
645201	0.0	2.0
163115	227.0	159.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	8.0
106481143	0.0	0.0
114194	0.0	0.0
138162	327.0	359.0
106481144	0.0	0.0
114195	8.0	5.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	21.0	14.0
106481145	0.0	0.0
151126	68.0	31.0
106481146	0.0	0.0
10099	15262.0	30824.0
10098	2386.0	944.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	1.0
645212	867.0	1122.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	63.0	42.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	6.0	5.0
415116	3426.0	7250.0
