id	c2e12b8b-e04b-4805-b157-b6148efb9f9d	b34c9e55-0455-46fd-8dad-3994e2c06fb2
692107	0.0	0.0
161003	1.0	0.0
692108	0.0	1.0
692109	11.0	0.0
643193	0.0	3.0
8340	1.0	0.0
8338	14.0	37.0
8339	30.0	46.0
8354	0.0	0.0
8355	16.0	15.0
8352	1.0	1.0
8353	95.0	33.0
8358	0.0	0.0
8359	4.0	0.0
8356	4.0	2.0
8357	51.0	11.0
222235	122.0	43.0
106481679	4.0	0.0
222236	1727.0	1009.0
106481677	3.0	0.0
222234	286.0	258.0
106481678	0.0	2.0
8350	12.0	0.0
8351	6.0	11.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	1.0	1.0
106481686	0.0	0.0
106481687	2.0	4.0
106481684	0.0	0.0
106481685	2.0	0.0
8349	1338.0	416.0
8365	53.0	30.0
8366	2.0	0.0
8363	4.0	11.0
8364	5.0	1.0
8369	0.0	0.0
163688	21.0	8.0
8367	10.0	6.0
8368	0.0	0.0
106481688	0.0	0.0
222223	934.0	157.0
106481689	0.0	0.0
8361	0.0	0.0
222229	1069.0	1897.0
8362	3.0	3.0
8360	4.0	1.0
106481693	19.0	0.0
106481694	39.0	1.0
106481691	4.0	1.0
106481692	11.0	10.0
106481697	1.0	0.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	1.0	0.0
342035	57.0	227.0
344697	8.0	412.0
106481690	4.0	6.0
728310	1.0	0.0
285830	182.0	239.0
8379	1272.0	3587.0
93556	14.0	53.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	881.0	427.0
106481655	0.0	0.0
285834	99.0	596.0
222256	1954.0	94.0
106481656	0.0	1.0
8372	200.0	385.0
93550	876.0	413.0
8373	1.0	0.0
106481659	0.0	0.0
8370	3.0	16.0
728315	5.0	1.0
81577	1623.0	602.0
106481660	0.0	0.0
81578	201.0	616.0
106481661	0.0	0.0
81579	3105.0	1977.0
81573	1680.0	1217.0
106481664	1.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	8704.0	2347.0
106481662	0.0	0.0
81576	2096.0	2302.0
106481663	14.0	3.0
81570	589.0	695.0
100271178	2.0	0.0
81571	706.0	162.0
81572	1024.0	1219.0
645715	13.0	31.0
8387	0.0	0.0
8388	0.0	0.0
728300	14.0	5.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	965.0	2493.0
8383	0.0	0.0
285848	5.0	10.0
8384	0.0	0.0
285849	32.0	59.0
8382	1184.0	889.0
81566	2961.0	2748.0
106481671	0.0	0.0
106481672	2.0	0.0
81567	593.0	173.0
81569	0.0	0.0
106481670	0.0	0.0
81562	2363.0	1494.0
106481675	0.0	0.0
81563	1478.0	2392.0
246243	711.0	704.0
100271168	3.0	0.0
106481676	0.0	0.0
106481673	6.0	0.0
81565	5095.0	3716.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	11.0	0.0
100271163	0.0	0.0
100271162	1.0	2.0
8398	2734.0	1383.0
8399	8.0	3.0
8396	4164.0	5575.0
285852	1.0	2.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	6316.0	5547.0
106481636	0.0	0.0
8391	0.0	1.0
106481633	2.0	0.0
106481634	0.0	0.0
8394	5177.0	3553.0
106481639	0.0	0.0
8395	152.0	151.0
8392	0.0	0.0
106481637	9.0	3.0
106481638	0.0	0.0
100271158	1.0	1.0
106481642	6.0	4.0
106481643	0.0	0.0
246210	2.0	0.0
106481640	0.0	0.0
100271159	1.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	1.0
246213	0.0	0.0
106481646	0.0	1.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	77.0	127.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	1.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	1.0	0.0
344657	5.0	0.0
100271142	0.0	0.0
344658	3.0	0.0
100271145	0.0	0.0
645745	3.0	0.0
344653	0.0	0.0
100271141	0.0	0.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	358.0	294.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	229.0	231.0
106481618	5.0	0.0
106481615	0.0	0.0
106481616	3.0	0.0
283209	1627.0	2756.0
283208	338.0	594.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	8.0	0.0
100271131	0.0	0.0
100271133	0.0	0.0
100271130	0.0	0.0
93587	568.0	403.0
645771	1.0	3.0
93589	125.0	165.0
106481624	2.0	4.0
285800	25.0	1.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	12.0	2.0
106481628	0.0	0.0
106481629	1.0	1.0
106481626	0.0	0.0
106481627	7.0	2.0
100271129	0.0	0.0
246283	0.0	0.0
246285	2.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	1.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	874.0	1096.0
645784	77.0	53.0
100271118	5.0	1.0
100271117	0.0	0.0
100271119	0.0	0.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	6.0	11.0
643115	1.0	0.0
100271111	0.0	0.0
106481608	2.0	0.0
106481609	0.0	0.0
645798	2.0	0.0
643136	4.0	2.0
106481602	0.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	2.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	2.0	0.0
106481605	0.0	0.0
285829	6.0	10.0
100271106	1.0	3.0
106481610	0.0	0.0
100271105	1.0	1.0
643126	8.0	5.0
199699	9.0	8.0
728393	0.0	0.0
100128899	3.0	0.0
728395	0.0	0.0
114625	1658.0	1554.0
54112	14.0	10.0
56776	59.0	21.0
283248	26.0	25.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	35.0	34.0
100128890	61.0	17.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	6.0	4.0
114614	24.0	264.0
283238	0.0	2.0
100190800	22.0	39.0
283237	755.0	1355.0
283236	0.0	0.0
283234	357.0	2188.0
728381	0.0	0.0
283232	3992.0	2210.0
728380	4.0	2.0
100128881	104.0	51.0
100128880	0.0	0.0
692099	439.0	2432.0
114609	388.0	323.0
29128	27.0	206.0
29123	6924.0	4736.0
344709	0.0	0.0
29122	398.0	732.0
29121	226.0	758.0
283229	363.0	1693.0
29127	273.0	517.0
29126	763.0	908.0
29125	49.0	88.0
29124	0.0	157.0
692087	0.0	0.0
692088	0.0	0.0
692089	7.0	1.0
100128867	0.0	0.0
54145	0.0	1.0
54143	0.0	0.0
283219	1214.0	1365.0
54149	1009.0	1039.0
54148	1053.0	1139.0
54147	0.0	0.0
283212	137.0	539.0
692091	0.0	0.0
692092	0.0	0.0
692093	8.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	2.0	5.0
100128857	2.0	2.0
100271093	0.0	0.0
100271092	1.0	0.0
728350	11.0	9.0
285872	0.0	0.0
100128853	0.0	0.0
29109	1383.0	9017.0
29108	254.0	2586.0
285877	0.0	0.0
29107	968.0	1436.0
285878	0.0	0.0
29106	148.0	92.0
728358	0.0	0.0
29101	9669.0	10901.0
29100	1897.0	4975.0
29105	2454.0	1933.0
29104	871.0	626.0
29103	3421.0	4686.0
29102	3035.0	4538.0
100271098	1.0	4.0
283284	228.0	334.0
728343	0.0	0.0
728342	165.0	62.0
100128849	0.0	0.0
728344	2.0	3.0
100271081	1.0	2.0
100128845	0.0	0.0
728340	276.0	211.0
285888	2.0	0.0
29119	42.0	6.0
107057644	24.0	16.0
29118	323.0	19.0
107057647	0.0	0.0
114655	0.0	1.0
29117	3978.0	4371.0
107057646	7.0	0.0
114657	0.0	0.0
114659	328.0	473.0
126638	0.0	4.0
54165	1964.0	1361.0
126637	0.0	0.0
29110	1517.0	1719.0
29116	4952.0	2704.0
29115	3664.0	4915.0
29114	40.0	47.0
29113	2.0	20.0
100271087	61.0	5.0
100271089	1.0	0.0
100271085	0.0	0.0
100128836	4.0	2.0
728378	2.0	2.0
728377	1104.0	157.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	1.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1624.0	1168.0
81793	8.0	195.0
81794	515.0	493.0
81796	15.0	81.0
81790	4073.0	2314.0
100271076	0.0	0.0
283267	324.0	513.0
91107	799.0	6139.0
100128830	6.0	1.0
81792	141.0	567.0
100271078	0.0	0.0
100271073	2.0	0.0
100271072	0.0	0.0
100271074	1.0	0.0
100128827	0.0	0.0
728366	0.0	0.0
728361	8.0	5.0
100128822	855.0	611.0
728369	0.0	0.0
81786	497.0	494.0
54187	1717.0	1478.0
81788	4154.0	1653.0
81789	404.0	632.0
283257	0.0	0.0
100271065	0.0	0.0
645700	5.0	6.0
283254	223.0	290.0
126695	992.0	1716.0
148003	0.0	2.0
378108	9.0	8.0
151649	28.0	12.0
151648	8.0	71.0
151647	3.0	1.0
151645	26.0	30.0
200909	0.0	0.0
200916	797.0	1655.0
148014	13.0	26.0
151658	3.0	0.0
151651	298.0	103.0
56704	669.0	446.0
148022	952.0	2401.0
126669	5000.0	3617.0
126668	418.0	415.0
100126297	0.0	0.0
100126299	3.0	2.0
100126296	0.0	0.0
200931	184.0	91.0
200933	683.0	853.0
126661	313.0	258.0
56729	1.0	356.0
283298	963.0	663.0
283297	0.0	0.0
136051	362.0	508.0
138639	574.0	290.0
692076	4.0	2.0
391121	0.0	0.0
391120	0.0	0.0
391123	52.0	37.0
200942	3081.0	2409.0
440577	9.0	12.0
440574	1694.0	2157.0
56731	3008.0	4117.0
100126270	11.0	3.0
692084	0.0	0.0
692085	0.0	0.0
692086	15.0	4.0
138649	58.0	85.0
200959	10.0	1.0
200958	394.0	1549.0
391135	4.0	8.0
440567	84.0	95.0
391139	0.0	2.0
440563	0.0	0.0
440561	0.0	0.0
151613	4156.0	1515.0
692072	0.0	0.0
692075	17.0	2.0
692057	0.0	0.0
692058	0.0	1.0
124056	2.0	1.0
81706	9608.0	2919.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1497.0	1426.0
391109	0.0	0.0
440595	137.0	209.0
56751	1.0	1.0
692063	0.0	0.0
8402	3342.0	6278.0
391110	0.0	0.0
8403	2.0	0.0
391112	0.0	0.0
124045	656.0	689.0
391114	0.0	0.0
124044	1082.0	1605.0
391115	0.0	0.0
440585	0.0	1.0
391117	0.0	0.0
440584	54.0	43.0
391119	0.0	0.0
54101	2305.0	1941.0
151636	2621.0	4200.0
440590	385.0	76.0
54103	2670.0	1281.0
54102	3321.0	3493.0
54108	3292.0	2587.0
54107	2105.0	2239.0
54106	5.0	0.0
692053	1.0	1.0
391040	2.0	1.0
645683	8.0	20.0
8410	0.0	0.0
645682	0.0	3.0
645688	4.0	5.0
391044	1.0	0.0
645687	3.0	5.0
8411	1919.0	1456.0
645686	0.0	0.0
8412	1805.0	2093.0
391045	14.0	1.0
440533	4.0	776.0
8406	2116.0	568.0
8407	21933.0	92931.0
8404	27304.0	7628.0
8405	5457.0	4475.0
8408	3619.0	3380.0
8409	3182.0	5257.0
391051	48.0	16.0
8420	1786.0	2144.0
645694	9.0	2.0
391053	0.0	0.0
645693	14.0	26.0
643031	2.0	0.0
8424	1169.0	876.0
8425	39151.0	11056.0
643037	1.0	0.0
163589	155.0	77.0
643034	0.0	0.0
440525	52.0	104.0
391059	278.0	60.0
645691	12.0	10.0
163590	2281.0	7229.0
8417	5541.0	3826.0
8418	2427.0	1735.0
8416	2127.0	1299.0
8419	21.0	10.0
8431	5.0	8.0
8435	28.0	41.0
8436	22121.0	972.0
8433	0.0	10.0
8434	1408.0	525.0
391026	0.0	0.0
440556	1769.0	211.0
440560	1.0	0.0
8428	4356.0	3911.0
8427	1297.0	1886.0
103157000	0.0	0.0
8443	2554.0	4359.0
8440	3850.0	4310.0
8446	1286.0	1812.0
8447	577.0	382.0
8444	1340.0	515.0
8445	1260.0	2063.0
391037	8.0	10.0
391039	1.0	5.0
643050	0.0	0.0
285905	2.0	21.0
285908	985.0	485.0
8439	2266.0	2150.0
8437	2371.0	3457.0
8438	50.0	79.0
8453	1729.0	1688.0
8454	4060.0	4894.0
8451	5388.0	5349.0
8452	5671.0	4159.0
8458	1079.0	606.0
8455	7508.0	5713.0
8456	27.0	49.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3306.0	3205.0
106481583	0.0	0.0
106481584	3.0	1.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	13.0	13.0
8449	2758.0	2920.0
106481580	0.0	0.0
8464	804.0	1024.0
8462	1419.0	879.0
8463	777.0	553.0
8468	0.0	7.0
391099	0.0	0.0
8467	9581.0	7063.0
342184	1030.0	794.0
246312	0.0	2.0
106481589	0.0	0.0
8460	1384.0	921.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	6.0	4.0
106481599	1.0	0.0
106481596	0.0	0.0
106481597	1.0	0.0
8459	7122.0	3286.0
106481590	0.0	0.0
106481591	3.0	0.0
8476	3121.0	3693.0
8473	11564.0	10450.0
440519	18.0	25.0
440518	0.0	3.0
8479	1768.0	2244.0
440515	1774.0	842.0
8477	55.0	144.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	154.0	0.0
8470	27488.0	2193.0
106481561	4.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	4.0	2.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	0.0
8487	304.0	431.0
8484	4.0	0.0
391075	2.0	0.0
440508	7.0	9.0
391077	0.0	0.0
391076	1.0	0.0
8488	3.0	5.0
440503	365.0	414.0
8489	3.0	0.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	85.0	884.0
8483	209.0	845.0
8480	1524.0	2084.0
8481	4260.0	3464.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	1.0	0.0
106481577	3.0	0.0
106481574	1.0	0.0
106481575	0.0	0.0
391081	33.0	16.0
8497	90.0	216.0
728431	210.0	715.0
8498	3441.0	5788.0
728430	2.0	0.0
100128934	0.0	0.0
8495	6017.0	4641.0
8496	7428.0	2857.0
91012	2102.0	3789.0
100128936	108.0	281.0
728432	1.0	0.0
100128930	1.0	0.0
8499	52.0	21.0
106481536	0.0	0.0
8490	18600.0	7280.0
106481537	0.0	0.0
285954	40.0	21.0
285955	7.0	4.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1509.0	768.0
54075	4.0	0.0
101669766	258.0	12.0
728434	0.0	0.0
91010	2990.0	4206.0
285958	723.0	261.0
101669767	2.0	0.0
8491	3636.0	1722.0
106481538	0.0	0.0
8492	75.0	243.0
54072	4.0	10.0
106481539	0.0	0.0
101669762	261.0	817.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	1.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	2.0	0.0
106481544	0.0	0.0
106481541	1.0	0.0
81696	0.0	0.0
81697	1.0	0.0
106481542	0.0	1.0
81693	64.0	5.0
100271056	0.0	0.0
100271050	3.0	3.0
100271053	1.0	1.0
93664	2064.0	1276.0
100128923	6.0	1.0
93663	2710.0	3744.0
285961	15.0	23.0
93668	0.0	3.0
285962	77.0	38.0
106481547	0.0	0.0
54082	37.0	10.0
106481548	0.0	0.0
285965	13.0	19.0
285966	132.0	123.0
106481545	5.0	1.0
106481546	4.0	0.0
93661	0.0	0.0
100128927	1341.0	2157.0
54084	117.0	197.0
106481549	1.0	0.0
106481550	0.0	0.0
81688	13451.0	15792.0
106481551	2.0	0.0
54089	3.0	0.0
81689	2728.0	868.0
54088	2.0	12.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2668.0	4385.0
342132	426.0	400.0
285971	830.0	1194.0
285972	11.0	32.0
285973	41.0	200.0
100128911	0.0	0.0
728450	0.0	0.0
54093	938.0	915.0
106481514	1.0	0.0
106481515	2.0	0.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	7.0	1.0
54097	643.0	60.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	124.0	449.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	9.0	3.0
54098	0.0	0.0
246330	702.0	1136.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	34.0	11.0
100271033	44.0	6.0
645619	1.0	1.0
100271031	7.0	1.0
344787	95.0	278.0
100128902	0.0	0.0
728441	22.0	184.0
100128903	0.0	0.0
222389	2607.0	2094.0
106481525	4.0	1.0
106481526	4.0	0.0
285987	18.0	9.0
106481523	0.0	0.0
285989	1016.0	483.0
106481524	1.0	0.0
106481529	0.0	0.0
728448	169.0	57.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	3.0
106481530	0.0	0.0
106481531	1.0	0.0
100271020	1.0	1.0
91057	709.0	941.0
91056	1333.0	1627.0
645641	3.0	1.0
91050	1290.0	1083.0
100271015	1.0	0.0
106481500	0.0	0.0
645638	111.0	1164.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	60.0	27.0
106481503	0.0	0.0
106481504	2.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	3.0	10.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	3.0	2.0
283316	78.0	63.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	7.0	7.0
283314	226.0	221.0
100271006	1.0	0.0
283310	20.0	2.0
344758	3.0	0.0
100271001	0.0	0.0
344752	4.0	0.0
728411	401.0	416.0
728410	0.0	0.0
643003	3.0	3.0
643001	0.0	0.0
728419	0.0	0.0
728418	4.0	0.0
91074	3.0	0.0
728409	1.0	0.0
283303	2.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	132.0	117.0
285941	0.0	1.0
728405	0.0	0.0
285943	52.0	71.0
728407	182.0	50.0
728402	0.0	2.0
728403	0.0	0.0
643008	1130.0	1711.0
645668	0.0	0.0
100506658	2794.0	1603.0
100506655	10.0	0.0
81849	34.0	2467.0
56890	854.0	557.0
56891	0.0	1.0
100506650	0.0	0.0
81846	3626.0	1774.0
81847	3192.0	2876.0
81848	2689.0	2286.0
56896	1.0	1.0
56897	4142.0	5564.0
81853	6374.0	5578.0
56898	4993.0	4585.0
81855	1601.0	3589.0
56899	1031.0	61.0
56892	1230.0	31920.0
56893	1523.0	4076.0
121275	4.0	4.0
121278	7.0	0.0
56894	6219.0	7243.0
81850	0.0	0.0
145249	1.0	0.0
56895	955.0	157.0
81851	0.0	0.0
649137	2.0	2.0
81839	2594.0	1396.0
121274	2113.0	1409.0
121273	25.0	37.0
145264	0.0	3.0
121270	0.0	0.0
145258	59.0	36.0
121268	27.0	71.0
81844	6900.0	5484.0
145259	5.0	7.0
133283	208.0	243.0
375593	27.0	21.0
100506649	136.0	237.0
100506673	0.0	0.0
121260	1393.0	2644.0
145270	254.0	15.0
100506671	4.0	9.0
81875	2365.0	2222.0
81876	10908.0	13151.0
81870	0.0	0.0
81871	0.0	0.0
121256	25.0	109.0
81872	0.0	0.0
81873	2849.0	3201.0
387597	41.0	38.0
100506668	764.0	731.0
160897	925.0	1017.0
649159	0.0	0.0
145282	848.0	389.0
387590	3745.0	3926.0
81856	520.0	273.0
81857	3536.0	5192.0
100506660	26.0	35.0
81858	3204.0	6950.0
135886	3.0	19.0
147872	0.0	5.0
81889	1402.0	2805.0
145200	27.0	102.0
81892	1893.0	2873.0
81893	11.0	2.0
81894	1764.0	1698.0
81890	3499.0	2898.0
135892	26.0	19.0
649179	2.0	5.0
100506600	52.0	91.0
613126	37.0	11.0
81887	2517.0	3248.0
81888	1286.0	1606.0
145216	21.0	2.0
338591	0.0	0.0
649186	7.0	1.0
338596	99.0	9.0
338599	0.0	3.0
169200	6055.0	1700.0
145226	60.0	65.0
100506637	171.0	114.0
160857	433.0	328.0
160851	920.0	975.0
91227	32.0	5.0
157206	9.0	15.0
100506622	1.0	3.0
100856809	0.0	0.0
338588	4.0	1.0
145241	1.0	0.0
91219	3.0	3.0
650172	1.0	0.0
102724678	53.0	12.0
338579	0.0	0.0
326591	597.0	443.0
255738	2.0	50.0
338567	0.0	0.0
102724668	52.0	24.0
255743	40218.0	16775.0
56829	3106.0	3081.0
326586	1.0	0.0
102724655	0.0	0.0
554250	4.0	2.0
554251	268.0	121.0
338557	8.0	182.0
56832	3.0	0.0
56833	196.0	1884.0
56834	2042.0	2777.0
554235	50.0	21.0
554236	15.0	23.0
56849	214.0	58.0
255725	0.0	0.0
56848	1455.0	1544.0
56852	734.0	905.0
56853	85.0	1136.0
102724631	0.0	0.0
56850	3538.0	5449.0
56851	3417.0	5722.0
100820829	133.0	63.0
101243555	2.0	0.0
196872	252.0	188.0
8501	877.0	310.0
8502	8038.0	8523.0
8500	3668.0	3400.0
253128	57.0	8.0
664701	1025.0	247.0
255783	1205.0	1261.0
54207	8.0	6.0
54206	46240.0	6450.0
54205	8869.0	5173.0
664709	16.0	14.0
54209	76.0	648.0
196883	1390.0	747.0
8512	44.0	108.0
8513	4.0	0.0
8510	41.0	14.0
8511	16.0	27.0
54210	60.0	4271.0
81831	482.0	138.0
81832	30.0	13.0
81833	0.0	0.0
54212	7.0	12.0
170261	253.0	20946.0
8505	978.0	984.0
8506	417.0	406.0
8503	2506.0	589.0
8504	2089.0	1031.0
8509	152.0	192.0
8507	513.0	2278.0
255758	313.0	494.0
8508	3566.0	5398.0
8520	2872.0	2561.0
8521	0.0	0.0
169270	340.0	270.0
8522	1047.0	809.0
102724605	0.0	0.0
554282	1.0	5.0
56886	3606.0	4288.0
54221	174.0	24.0
56888	3766.0	3901.0
554279	0.0	3.0
664722	4.0	2.0
56882	4891.0	10147.0
664721	5.0	271.0
255762	10.0	4.0
56884	1.0	2.0
8516	1188.0	463.0
8517	377.0	305.0
8514	633.0	1311.0
8515	712.0	234.0
56889	15996.0	13867.0
8518	4027.0	1389.0
8519	2524.0	2560.0
8530	139.0	890.0
326624	67.0	158.0
8531	10418.0	13179.0
326625	2545.0	2243.0
8534	2603.0	6458.0
326628	0.0	0.0
8535	1078.0	2709.0
326627	1.0	0.0
8532	84.0	314.0
8533	2876.0	2956.0
8527	4772.0	1549.0
8528	229.0	182.0
8525	1722.0	3567.0
8526	829.0	363.0
8529	0.0	0.0
8541	441.0	285.0
326613	1.0	0.0
8542	1947.0	9163.0
326615	0.0	0.0
8540	2399.0	2339.0
326614	1.0	0.0
8545	6973.0	4951.0
326617	0.0	0.0
8546	5132.0	3904.0
326616	3.0	12.0
8543	4777.0	8013.0
8544	672.0	607.0
253175	0.0	0.0
554300	0.0	0.0
8538	54.0	11.0
8539	5946.0	6308.0
8536	542.0	1174.0
8537	21.0	13.0
8552	142.0	35.0
8553	8727.0	39541.0
8550	1812.0	2238.0
326603	9.0	9.0
8551	0.0	0.0
8556	991.0	482.0
326606	0.0	0.0
8557	73.0	75.0
8554	4069.0	1906.0
8555	3979.0	591.0
326607	8.0	0.0
326609	2.0	1.0
255798	4.0	1.0
8549	7.0	31.0
8547	127.0	179.0
8548	2174.0	2088.0
101409261	30.0	6.0
326611	0.0	1.0
8563	700.0	2752.0
8564	33.0	86.0
8562	3155.0	4271.0
8567	2801.0	2805.0
8568	1347.0	2417.0
8565	2632.0	5424.0
8566	7512.0	10940.0
253152	129.0	736.0
8560	6485.0	16853.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	1486.0	1550.0
8558	4963.0	5016.0
8559	850.0	1127.0
8574	2821.0	3774.0
8575	2724.0	3115.0
8572	1359.0	24464.0
8573	1700.0	2309.0
8578	2220.0	1229.0
8576	1907.0	2924.0
8577	78.0	5.0
554354	0.0	0.0
8570	8980.0	11728.0
123811	2908.0	2089.0
8569	1578.0	1597.0
8585	1.0	0.0
8586	1.0	0.0
101928770	0.0	2.0
8583	0.0	0.0
101928773	1.0	1.0
8587	1.0	0.0
8588	1.0	0.0
101928776	0.0	0.0
8581	1.0	47.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	29.0	18.0
101409257	9.0	1.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	972.0	1105.0
8596	0.0	0.0
101928781	4.0	0.0
8594	0.0	0.0
8595	0.0	0.0
101928784	38.0	7.0
8590	1.0	1.0
8591	0.0	0.0
100132066	0.0	0.0
100421113	0.0	0.0
100421114	2.0	1.0
101928790	0.0	0.0
101928795	1.0	0.0
253190	226.0	72.0
100132073	3.0	1.0
100132074	711.0	640.0
100132079	0.0	1.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	33.0	13.0
100421125	0.0	0.0
91133	879.0	301.0
100421129	0.0	0.0
91137	3005.0	1845.0
101928720	0.0	0.0
375519	5.0	2.0
100856810	0.0	0.0
100421136	7.0	3.0
100421137	0.0	0.0
101928734	1.0	0.0
91120	468.0	285.0
101928736	100.0	127.0
147837	292.0	320.0
100421131	4.0	2.0
100421133	0.0	0.0
91156	7848.0	698.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	7.0	0.0
101928744	3.0	0.0
91151	436.0	172.0
147841	16.0	183.0
100421143	1.0	0.0
91149	1.0	0.0
101928752	0.0	0.0
91147	1454.0	518.0
387509	339.0	1180.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	1105.0	820.0
100506574	7.0	10.0
399520	0.0	186.0
100421178	1.0	0.0
100506564	1.0	2.0
121227	4290.0	3978.0
387521	1901.0	2494.0
387522	0.0	0.0
100421172	10.0	1.0
100421175	0.0	2.0
100421177	0.0	0.0
100506599	102.0	56.0
100856877	0.0	0.0
100421189	1.0	0.0
100856878	0.0	0.0
121214	2.0	3.0
387559	3.0	0.0
123876	31.0	1.0
123872	964.0	61.0
100421180	0.0	0.0
147808	572.0	826.0
100421185	0.0	0.0
147804	291.0	251.0
123879	1105.0	1411.0
147807	865.0	2478.0
100421188	0.0	0.0
375567	29.0	6.0
399512	542.0	840.0
399511	147.0	53.0
91181	13.0	4.0
448990	9.0	1.0
101928715	1.0	0.0
100506581	56.0	62.0
100856881	0.0	0.0
100506775	6.0	28.0
100506779	65.0	63.0
160762	0.0	0.0
93953	266.0	433.0
104326057	0.0	0.0
399687	2685.0	1928.0
104326058	0.0	0.0
100506776	42.0	71.0
348094	1109.0	302.0
160760	2564.0	1849.0
348093	966.0	255.0
387695	0.0	2.0
104326055	18.0	4.0
93948	17.0	0.0
399693	596.0	391.0
104326053	0.0	0.0
399694	34.0	82.0
104326054	0.0	0.0
104326051	0.0	0.0
104326052	7.0	1.0
133150	0.0	0.0
399697	0.0	0.0
100506765	0.0	0.0
387694	31.0	7.0
102724706	0.0	0.0
54361	458.0	31.0
54360	118.0	85.0
54363	2.0	0.0
387684	0.0	0.0
147798	6789.0	13810.0
159770	1.0	0.0
100506769	0.0	0.0
93973	1198.0	1357.0
