id	d0b25a83-b0a8-4466-b928-18b68e33dd17	59d90fcf-e519-4e32-87cd-eb920cf3b588
85459	505.0	832.0
106481346	0.0	0.0
85456	6850.0	13149.0
442910	0.0	2.0
106481343	0.0	0.0
85457	2129.0	3151.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	329.0	431.0
442913	0.0	0.0
85452	7.0	38.0
442914	0.0	0.0
50	5801.0	6419.0
85453	1742.0	2510.0
442915	0.0	0.0
85450	2265.0	3635.0
51	3810.0	7035.0
442916	0.0	0.0
85451	1862.0	2498.0
52	3771.0	5494.0
442917	0.0	0.0
53	2049.0	3345.0
442918	0.0	0.0
54	1280.0	2414.0
442919	0.0	2.0
55	117.0	617.0
442909	3.0	0.0
56	3.0	14.0
58	14.0	14.0
59	6967.0	10203.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	147.0	129.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	18.0	0.0
106481354	0.0	0.0
85446	207.0	317.0
442900	0.0	0.0
106481355	1.0	0.0
85443	9.0	19.0
442901	0.0	0.0
85444	1523.0	1194.0
442902	0.0	0.0
60	172200.0	192066.0
85441	1744.0	3605.0
442903	12.0	6.0
85442	457.0	980.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	14.0
85440	1227.0	2027.0
442907	7.0	7.0
442908	0.0	0.0
66	0.0	1.0
67	5.0	7.0
68	3.0	5.0
344595	300.0	318.0
69	4.0	3.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	290.0	193.0
106481321	0.0	0.0
85479	21.0	46.0
106481322	0.0	0.0
85476	2832.0	3305.0
85477	143.0	245.0
70	29.0	71.0
85474	9.0	27.0
71	166770.0	285037.0
72	409.0	512.0
73	15.0	19.0
74	1.0	1.0
75	6.0	13.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4361.0	5928.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	1304.0	2460.0
81	19718.0	41950.0
85463	1672.0	1887.0
82	6.0	5.0
85464	1937.0	2432.0
83	2.0	8.0
85461	2236.0	8261.0
85462	3511.0	2183.0
86	1621.0	2490.0
87	3455.0	8811.0
85460	1271.0	1397.0
88	12.0	17.0
89	1.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3576.0	12373.0
106481300	0.0	0.0
91	1917.0	2146.0
92	692.0	1283.0
93	768.0	1306.0
94	2346.0	1543.0
95	142.0	377.0
97	310.0	488.0
98	728.0	868.0
344561	0.0	0.0
728661	2795.0	4553.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1047.0	2007.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	19.0	28.0
106481309	4.0	14.0
246119	10.0	6.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	4.0	0.0
3805	61.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	2.0
3809	20.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	353.0	433.0
3800	240.0	160.0
3801	4339.0	5751.0
3802	9.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	1839.0	2545.0
728698	5.0	10.0
3814	0.0	11.0
3815	6671.0	733.0
3816	342.0	20.0
261729	879.0	646.0
3817	333.0	87.0
3818	56.0	56.0
222166	3752.0	2779.0
3811	16.0	4.0
3812	8.0	3.0
285740	0.0	2.0
285741	58.0	62.0
728689	8.0	23.0
3827	0.0	4.0
246100	0.0	0.0
3820	336.0	82.0
3821	84.0	69.0
3822	26.0	17.0
3823	3.0	5.0
3824	233.0	50.0
645402	0.0	0.0
403313	817.0	916.0
403314	0.0	1.0
728637	0.0	0.0
728638	95.0	134.0
728633	2.0	0.0
728632	46.0	44.0
728635	37.0	21.0
3836	2081.0	4072.0
222183	146.0	376.0
3837	10514.0	14924.0
3838	1209.0	2111.0
3839	2427.0	3677.0
728629	1.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	953.0	2112.0
3832	364.0	500.0
3833	241.0	276.0
3834	5.0	0.0
3835	3296.0	5244.0
728620	1.0	1.0
403300	1.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	593.0	492.0
3848	3.0	5.0
3849	4.0	2.0
222171	67.0	11222.0
728619	1.0	8.0
3840	4666.0	6209.0
3841	1109.0	1144.0
3842	6776.0	8075.0
3843	8922.0	14170.0
3844	0.0	0.0
3845	1837.0	2670.0
3846	4.0	8.0
645423	0.0	0.0
3860	73.0	158.0
246126	1100.0	1907.0
728658	839.0	791.0
728655	0.0	3.0
728657	0.0	0.0
728656	7.0	0.0
3858	909.0	792.0
3859	2.0	1.0
246135	1.0	1.0
3850	4.0	3.0
3851	0.0	1.0
3852	477.0	11.0
645414	0.0	0.0
3853	2.0	6.0
3854	0.0	0.0
3855	57849.0	82820.0
3856	35485.0	78483.0
3857	0.0	0.0
728640	1.0	2.0
645431	20.0	31.0
728642	171.0	320.0
728641	5.0	5.0
645434	12.0	1.0
645432	18.0	6.0
285704	604.0	1113.0
728643	4.0	1.0
222194	2041.0	2308.0
285708	0.0	0.0
1204	0.0	1.0
1203	3701.0	2293.0
1201	1250.0	1140.0
1200	8028.0	16419.0
3861	93.0	13.0
645426	14.0	13.0
645425	0.0	0.0
1209	7493.0	9381.0
3866	8.0	573.0
1208	0.0	0.0
1207	3779.0	4658.0
3868	9.0	32.0
285311	0.0	0.0
3880	2688.0	41985.0
3881	0.0	0.0
285313	236.0	40.0
100128537	255.0	591.0
3882	0.0	2.0
100128536	2.0	1.0
285314	0.0	1.0
285315	667.0	722.0
1215	4.0	8.0
100141515	2.0	0.0
1213	25008.0	37647.0
1212	3782.0	5634.0
1211	6896.0	16069.0
3872	200.0	73.0
3875	21598.0	46995.0
3876	6.0	13.0
3879	3.0	1.0
3890	3.0	2.0
3891	17.0	3.0
3892	301.0	323.0
100128525	6.0	5.0
285326	0.0	0.0
1230	174.0	648.0
285329	7.0	15.0
440097	20.0	1.0
440093	17.0	14.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	74.0	42.0
3888	0.0	0.0
100631239	0.0	0.0
3889	58.0	31.0
100128516	57.0	53.0
285331	600.0	870.0
100128512	0.0	0.0
285335	49.0	43.0
100128514	0.0	0.0
1241	200.0	130.0
1240	1080.0	1033.0
1238	133.0	76.0
1237	14.0	3.0
1236	882.0	130.0
1235	32.0	3.0
1234	653.0	563.0
1233	158.0	29.0
1232	13.0	88.0
3895	15255.0	19842.0
100128511	99.0	62.0
100631247	1.0	15.0
3897	289.0	302.0
100631248	0.0	1.0
3898	672.0	5486.0
100631249	0.0	0.0
3899	311.0	76.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1192.0	1639.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	64.0	85.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	231.0	322.0
574501	0.0	2.0
574502	0.0	0.0
1244	16.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	773.0	1034.0
1263	322.0	2568.0
1262	10.0	5.0
116966	331.0	258.0
100887755	0.0	0.0
1261	10.0	14.0
100887754	2.0	1.0
1260	0.0	0.0
116969	248.0	20.0
1259	38.0	142.0
1258	4.0	6.0
440061	0.0	0.0
100887750	10.0	31.0
100887746	31.0	4.0
100887744	0.0	0.0
1272	263.0	26.0
1271	238.0	38.0
100887749	41.0	21.0
1270	13.0	28.0
100887748	1.0	0.0
440044	38.0	53.0
1269	147.0	1.0
440051	0.0	0.0
1268	162.0	130.0
440050	0.0	0.0
1267	4586.0	9440.0
1266	8008.0	17099.0
100887740	0.0	0.0
1265	13878.0	13482.0
1286	2848.0	4366.0
1285	1771.0	4290.0
1284	16215.0	16853.0
1282	8480.0	16278.0
1281	7334.0	19332.0
1280	0.0	5.0
440078	104.0	164.0
440077	0.0	0.0
440087	285.0	25.0
1278	10119.0	19971.0
1277	4261.0	24441.0
440081	29.0	71.0
116938	0.0	0.0
1297	38.0	36.0
116931	48.0	209.0
1296	1443.0	7895.0
1295	4381.0	26491.0
116933	2.0	1.0
1294	48.0	226.0
1293	3328.0	5235.0
116935	64.0	58.0
1292	7047.0	9319.0
440068	3.0	1.0
1291	7577.0	5323.0
116937	1.0	0.0
440067	0.0	2.0
1290	935.0	1634.0
440073	96.0	59.0
440072	7.0	3.0
1289	828.0	2096.0
1288	84.0	50.0
1287	1030.0	1012.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1709.0	2449.0
440021	0.0	0.0
442673	2.0	6.0
10018	3638.0	1934.0
126328	2570.0	3083.0
442676	0.0	1.0
126326	379.0	331.0
1299	255.0	96.0
1298	953.0	486.0
10011	1883.0	2691.0
10010	2071.0	5279.0
10013	2785.0	3401.0
128989	2224.0	2474.0
10015	8071.0	13677.0
10014	5266.0	7135.0
10017	15.0	83.0
10016	4609.0	5314.0
10020	1132.0	1633.0
114335	0.0	0.0
114336	0.0	0.0
126321	1671.0	2754.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	22.0	682.0
10024	53.0	61.0
128977	2294.0	2147.0
103021165	0.0	0.0
10023	298.0	364.0
103021164	3.0	7.0
10026	2600.0	2714.0
10025	3574.0	4603.0
116986	459.0	156.0
116985	7844.0	18016.0
116988	3317.0	5303.0
116987	1673.0	3417.0
114327	1392.0	1725.0
440043	0.0	0.0
126308	3733.0	3179.0
440041	0.0	0.0
126306	20.0	30.0
151306	34.0	26.0
100128590	1.0	5.0
100128596	2.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	2.0
440027	31.0	27.0
440026	2491.0	4362.0
440023	0.0	0.0
10008	308.0	227.0
10007	2766.0	5831.0
10009	1976.0	4484.0
116984	4550.0	4115.0
116983	620.0	1578.0
151313	107.0	52.0
10000	3426.0	6839.0
128954	0.0	0.0
10002	7.0	9.0
10001	951.0	1236.0
10004	164.0	128.0
10003	83.0	50.0
10006	2893.0	5076.0
10005	1087.0	1525.0
126370	0.0	0.0
285352	178.0	238.0
100128579	0.0	0.0
285359	106.0	103.0
126375	298.0	382.0
126374	1074.0	3055.0
153918	0.0	0.0
100128574	0.0	2.0
285362	3634.0	5098.0
285367	857.0	1539.0
285368	421.0	944.0
100128569	99.0	104.0
126364	120.0	232.0
100128560	1.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	2.0	4.0
344191	0.0	0.0
126353	81.0	954.0
751071	158.0	271.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	7.0
106481282	0.0	0.0
285381	1380.0	2047.0
106481283	0.0	0.0
285382	157.0	212.0
106481280	0.0	0.0
165918	920.0	1293.0
106481281	0.0	2.0
165904	7.0	11.0
285386	97.0	116.0
138307	37.0	29.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	3.0
106481290	0.0	0.0
100128541	0.0	3.0
138311	563.0	912.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1936.0	2486.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1394.0	2364.0
728710	0.0	0.0
126295	218.0	246.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	176.0	200.0
645318	0.0	0.0
645317	64.0	29.0
151242	60.0	200.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28205.0	40363.0
100287908	0.0	0.0
645332	334.0	372.0
126282	569.0	641.0
100287902	8.0	6.0
163227	390.0	1864.0
100287900	0.0	0.0
163223	72.0	92.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	51.0	156.0
106481278	0.0	0.0
645328	2.0	22.0
151254	24.0	14.0
645326	6.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	24.0
163259	201.0	273.0
645345	46.0	106.0
200403	7.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	474.0	670.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	1.0
728732	4.0	3.0
728734	0.0	1.0
126272	206.0	279.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	593.0	971.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	14.0	6.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	5.0
728723	278.0	246.0
106481253	0.0	0.0
107133522	8.0	2.0
106481254	0.0	1.0
107133524	5.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	49.0	9.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	28.0	33.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	694.0	2515.0
106481218	1.0	6.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	8.0	4.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	6.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	603.0	697.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	1.0
645387	361.0	270.0
645382	0.0	0.0
645381	13.0	20.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	507.0	170.0
3903	746.0	831.0
106481210	0.0	0.0
3904	10.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	700.0	714.0
106481211	0.0	0.0
3909	204.0	337.0
106481212	0.0	0.0
684959	0.0	0.0
151234	11.0	7.0
151230	499.0	687.0
728798	3.0	4.0
3913	11981.0	18267.0
3914	383.0	22520.0
3915	10000.0	21554.0
3916	21038.0	31603.0
3918	4614.0	23755.0
3910	1540.0	2606.0
3911	6668.0	17077.0
3912	7257.0	14052.0
728782	11.0	3.0
728780	36.0	134.0
3924	13.0	18.0
3925	2751.0	4852.0
3927	8621.0	19888.0
3929	4.0	4.0
3920	9379.0	18504.0
3921	20304.0	25156.0
3923	3.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	9755.0	5801.0
3937	1371.0	1276.0
3938	3.0	1.0
3939	18311.0	38494.0
3930	1692.0	1389.0
100873179	0.0	0.0
3931	295.0	441.0
3932	1401.0	312.0
3933	0.0	0.0
3934	68.0	11154.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	22.0	9.0
3947	1.0	3.0
3948	72.0	48.0
3949	428.0	3994.0
100873169	0.0	2.0
3940	1.0	0.0
100873168	1.0	0.0
3945	22102.0	18154.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	3.0
100873199	0.0	0.0
100873198	1.0	1.0
100873197	0.0	0.0
728758	2.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	164.0	59.0
3958	3972.0	43724.0
3959	29861.0	45651.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	253.0	423.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	121.0	101.0
3952	1.0	4.0
3953	1111.0	1083.0
3954	2291.0	2853.0
3955	922.0	846.0
3956	3878.0	8090.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	24.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	6.0	14.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	59.0	1127.0
1303	782.0	1206.0
107133502	1.0	0.0
1302	123.0	47.0
1301	9.0	17.0
1300	44.0	191.0
3960	11.0	28.0
3963	5.0	13.0
3964	2123.0	3831.0
1308	1979.0	2763.0
3965	1319.0	2214.0
1307	4521.0	5821.0
151295	11.0	34.0
1306	2673.0	6479.0
100189589	0.0	24.0
728774	0.0	0.0
728773	0.0	1.0
3980	1353.0	1586.0
100287932	2267.0	3695.0
3981	652.0	1059.0
728776	7.0	14.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4002.0	20075.0
1315	8142.0	12185.0
1314	14558.0	18951.0
1312	4179.0	6493.0
1311	20.0	1286.0
100329135	3.0	1.0
1310	25.0	38.0
574537	0.0	0.0
3972	0.0	2.0
3973	17.0	6.0
3975	0.0	5.0
3976	261.0	1449.0
3977	6820.0	1583.0
1318	33.0	128.0
3978	1291.0	2401.0
1317	1581.0	2184.0
728763	8.0	2.0
3990	109.0	53.0
645313	0.0	0.0
3991	393.0	493.0
645312	0.0	1.0
3992	579.0	891.0
645311	2.0	2.0
728769	809.0	681.0
1330	0.0	0.0
1327	17396.0	17482.0
1326	438.0	467.0
1325	14.0	11.0
3982	0.0	5.0
3983	17316.0	20202.0
3984	2367.0	5660.0
3985	5547.0	5064.0
3987	2852.0	3480.0
3988	3000.0	7045.0
1329	5085.0	5545.0
116809	0.0	0.0
100128416	4.0	8.0
1340	6889.0	7780.0
1337	4715.0	5098.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2165.0	4819.0
100128410	0.0	2.0
3995	564.0	1428.0
100128412	0.0	0.0
3996	1439.0	3958.0
3998	11852.0	18315.0
1339	0.0	0.0
285440	2965.0	4165.0
285441	3.0	0.0
1352	829.0	618.0
1351	7295.0	7599.0
1350	13908.0	16628.0
1349	4410.0	4188.0
1348	0.0	0.0
1347	3989.0	4093.0
1346	809.0	905.0
1345	5443.0	5429.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	41.0	12.0
1363	16716.0	25213.0
1362	5265.0	16576.0
1361	7.0	6.0
1360	0.0	2.0
1359	18.0	55.0
1358	2.0	0.0
1357	0.0	1.0
1356	513.0	342.0
1355	2376.0	2314.0
1353	2305.0	3034.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	48.0	80.0
285464	415.0	881.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3355.0	2995.0
1373	205.0	52.0
1371	582.0	741.0
1370	2.0	2.0
1369	0.0	2.0
1368	418.0	1745.0
100873209	1.0	1.0
1366	4982.0	15950.0
1365	4581.0	15763.0
1364	10078.0	41120.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	3.0	15.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2635.0	3435.0
116843	1333.0	796.0
1384	3222.0	3160.0
116842	36.0	38.0
1382	658.0	3808.0
116844	43.0	1206.0
1381	10664.0	765.0
1380	3261.0	12.0
440176	3.0	3.0
440184	1.0	2.0
1379	14.0	4.0
1378	197.0	26.0
1376	1059.0	1656.0
1375	39.0	145.0
128821	0.0	0.0
100873237	1.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	54.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	129.0	264.0
1396	185.0	267.0
1395	18.0	97.0
1394	43.0	39.0
1393	397.0	404.0
1392	0.0	0.0
285407	8.0	10.0
116835	566.0	529.0
1390	1005.0	1042.0
1389	7465.0	10391.0
1388	5760.0	8299.0
1387	6028.0	7226.0
116841	1829.0	2193.0
1386	3828.0	4179.0
116840	1777.0	2261.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	47.0	56.0
100873255	0.0	0.0
100873254	6.0	9.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	0.0	2.0
100287898	150.0	45.0
100287895	0.0	0.0
285419	22.0	21.0
1399	3547.0	4610.0
1398	4659.0	7775.0
1397	7175.0	16826.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	5.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	127.0	111.0
285429	13.0	18.0
100287880	1.0	0.0
440193	969.0	1236.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	20068.0	16427.0
153830	3052.0	6209.0
645280	0.0	2.0
440138	360.0	409.0
440132	0.0	0.0
440142	2.0	0.0
10139	2651.0	3045.0
126208	1076.0	1432.0
126206	0.0	0.0
126205	0.0	0.0
107133497	61.0	5.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8608.0	12938.0
10131	1903.0	2586.0
10134	14440.0	16928.0
107133494	0.0	0.0
10133	2976.0	5670.0
128869	1274.0	1831.0
10136	1.0	0.0
10135	1697.0	4862.0
100128493	0.0	0.0
103021294	16.0	113.0
10138	685.0	1605.0
100128496	0.0	0.0
10137	3309.0	4679.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	3.0
10140	2879.0	3122.0
128864	16.0	22.0
440125	2.0	2.0
440131	2.0	3.0
10143	0.0	0.0
128854	732.0	1268.0
10142	3879.0	7179.0
10144	6682.0	4449.0
10147	3869.0	3542.0
100128483	2.0	1.0
10146	6822.0	9242.0
128859	0.0	0.0
10149	388.0	818.0
10148	114.0	456.0
128853	459.0	179.0
440159	0.0	0.0
10117	96.0	1.0
440163	1.0	1.0
10110	10.0	94.0
10112	92.0	127.0
10111	3349.0	5554.0
10114	6920.0	10026.0
10113	2626.0	2588.0
128848	0.0	0.0
10116	3839.0	5665.0
165829	7.0	16.0
100128469	13.0	10.0
153842	4.0	0.0
440145	746.0	1393.0
10129	1287.0	1088.0
440153	0.0	0.0
10128	5836.0	8303.0
100033799	0.0	0.0
107133486	14.0	7.0
10121	5696.0	8264.0
100128465	0.0	0.0
10120	4404.0	7462.0
10123	1178.0	519.0
138234	2.0	1.0
10125	497.0	222.0
10124	595.0	787.0
10127	1727.0	2170.0
10126	2515.0	2172.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	33.0	54.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	5.0
106481182	0.0	1.0
285489	140.0	1266.0
100128448	4.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	1.0	1.0
10106	9815.0	14287.0
106481199	0.0	1.0
10109	9669.0	14088.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2506.0	2941.0
10100	323.0	219.0
10103	18816.0	25207.0
106481194	0.0	0.0
10102	1101.0	1216.0
106481195	0.0	0.0
10105	3587.0	2768.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	407.0	459.0
440119	119.0	69.0
126235	1.0	0.0
126231	117.0	149.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	81.0	94.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	61.0	42.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	12.0	0.0
440104	911.0	660.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	54.0	12.0
100128423	3.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	1.0
10090	4621.0	2821.0
10093	7151.0	9215.0
10092	7629.0	8896.0
10095	7206.0	10731.0
645204	2.0	2.0
10094	7502.0	13277.0
645203	11.0	4.0
10097	11743.0	14901.0
10096	8001.0	11875.0
645201	0.0	1.0
163115	221.0	115.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	386.0	314.0
106481144	0.0	0.0
114195	3.0	2.0
106481141	1.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	4.0	29.0
106481145	0.0	1.0
151126	53.0	21.0
106481146	0.0	0.0
10099	16333.0	26610.0
10098	2400.0	1691.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	773.0	1104.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	2.0
728819	57.0	34.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	10.0	9.0
415116	1789.0	2459.0
645207	0.0	0.0
645206	158.0	54.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
