id	15e2962d-44df-4c43-85d4-a58ca3299da2	702f5f23-47cb-49bd-ac6c-eb9eca14f028
106481340	0.0	0.0
85458	4187.0	1146.0
106481345	0.0	0.0
85459	1119.0	626.0
106481346	0.0	0.0
85456	15690.0	9162.0
442910	19.0	0.0
106481343	0.0	0.0
85457	4406.0	1160.0
442911	1.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	930.0	557.0
442913	0.0	0.0
85452	5.0	28.0
442914	0.0	0.0
50	10960.0	1902.0
85453	3183.0	1073.0
442915	0.0	1.0
85450	3901.0	677.0
51	7050.0	5718.0
442916	0.0	0.0
85451	3787.0	3651.0
52	5763.0	4204.0
442917	0.0	0.0
53	3439.0	5027.0
442918	0.0	0.0
54	768.0	4741.0
442919	0.0	0.0
55	243.0	169.0
442909	1.0	0.0
56	1.0	9.0
58	3876.0	13.0
59	10795.0	4862.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	325.0	78.0
106481350	0.0	0.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	3.0	3.0
85446	592.0	1590.0
442900	0.0	0.0
106481355	0.0	0.0
85443	31.0	8.0
442901	0.0	0.0
85444	2484.0	616.0
442902	0.0	0.0
60	253565.0	133987.0
85441	3967.0	1081.0
442903	25.0	26.0
85442	788.0	2078.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	6.0
85440	1904.0	749.0
442907	32.0	33.0
442908	0.0	1.0
66	1.0	0.0
67	10.0	3.0
68	1.0	0.0
344595	550.0	190.0
69	6.0	0.0
106481316	1.0	1.0
106481317	0.0	0.0
106481314	3.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	3.0
106481320	0.0	0.0
106481323	0.0	1.0
106481324	0.0	0.0
85478	429.0	333.0
106481321	0.0	0.0
85479	4.0	17.0
106481322	1.0	0.0
85476	4252.0	1105.0
85477	48.0	68.0
70	421.0	212.0
85474	26.0	76.0
71	272480.0	296538.0
72	1073.0	177.0
73	69.0	14.0
74	1.0	0.0
75	30.0	36.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7150.0	3535.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	2.0	2.0
85465	2384.0	1684.0
81	41600.0	24644.0
85463	2464.0	443.0
82	5.0	2.0
85464	2328.0	1277.0
83	16.0	12.0
85461	4921.0	6659.0
85462	12626.0	988.0
86	2104.0	1657.0
87	4352.0	6369.0
85460	2428.0	1944.0
88	566.0	22.0
89	71.0	3.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6633.0	6421.0
106481300	0.0	0.0
91	4079.0	4281.0
92	1355.0	925.0
93	1824.0	4212.0
94	2984.0	702.0
95	444.0	820.0
97	696.0	816.0
98	1276.0	991.0
344561	1.0	0.0
728661	5522.0	6471.0
728664	2.0	0.0
106481305	0.0	0.0
261734	2719.0	2554.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	19.0
106481309	10.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	2.0
106481308	0.0	0.0
3804	0.0	0.0
3805	11.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	3.0	2.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	474.0	753.0
3800	323.0	337.0
3801	8961.0	3203.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	1.0
261726	2537.0	2151.0
728698	5.0	8.0
3814	1.0	704.0
3815	10472.0	1404.0
3816	421.0	274.0
261729	1241.0	345.0
3817	369.0	4.0
3818	163.0	150.0
222166	7754.0	3030.0
3811	2.0	0.0
3812	1.0	0.0
285740	0.0	2.0
285741	36.0	42.0
728689	15.0	18.0
3827	0.0	0.0
246100	0.0	0.0
3820	30.0	42.0
3821	5.0	2.0
3822	0.0	4.0
3823	0.0	0.0
3824	59.0	73.0
645402	0.0	0.0
403313	1559.0	513.0
403314	1.0	0.0
728637	0.0	2.0
728638	218.0	143.0
728633	11.0	0.0
728632	17.0	6.0
728635	46.0	26.0
3836	3330.0	2237.0
222183	224.0	880.0
3837	16448.0	12940.0
3838	1398.0	873.0
3839	3571.0	2197.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2777.0	4288.0
3832	392.0	618.0
3833	137.0	340.0
3834	6.0	3.0
3835	6127.0	5488.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1228.0	1066.0
3848	1.0	106.0
3849	2.0	3.0
222171	63.0	4950.0
728619	11.0	3.0
3840	6186.0	4664.0
3841	1405.0	2106.0
3842	8998.0	6368.0
3843	13982.0	9083.0
3844	0.0	0.0
3845	2141.0	1172.0
3846	6.0	98.0
645423	0.0	0.0
3860	30.0	162.0
246126	0.0	0.0
728658	653.0	688.0
728655	0.0	4.0
728657	8.0	10.0
728656	5.0	7.0
3858	2077.0	2188.0
3859	2.0	18.0
246135	1.0	5.0
3850	21.0	18.0
3851	27.0	2.0
3852	66.0	0.0
645414	0.0	0.0
3853	3.0	64.0
3854	1.0	1.0
3855	139645.0	22745.0
3856	59995.0	97861.0
3857	0.0	0.0
728640	0.0	3.0
645431	53.0	65.0
728642	447.0	792.0
728641	1.0	2.0
645434	18.0	2.0
645432	1.0	11.0
285704	1354.0	1124.0
728643	1.0	2.0
222194	3616.0	1956.0
285708	0.0	0.0
1204	0.0	0.0
1203	5315.0	1757.0
1201	2073.0	790.0
1200	13442.0	9076.0
3861	30.0	27.0
645426	39.0	141.0
645425	0.0	0.0
1209	15752.0	9289.0
3866	24.0	2324.0
1208	0.0	4.0
1207	5867.0	5946.0
3868	0.0	33.0
285311	0.0	0.0
3880	3874.0	41410.0
3881	5.0	0.0
285313	807.0	19.0
100128537	1229.0	2183.0
3882	0.0	1.0
100128536	0.0	1.0
285314	2.0	1.0
285315	1060.0	394.0
1215	11.0	8.0
100141515	0.0	18.0
1213	35778.0	10962.0
1212	5666.0	6959.0
1211	13109.0	16925.0
3872	59.0	5206.0
3875	37801.0	68052.0
3876	7.0	12.0
3879	3.0	3.0
3890	0.0	0.0
3891	139.0	0.0
3892	695.0	181.0
100128525	18.0	1.0
285326	0.0	0.0
1230	33.0	296.0
285329	9.0	3.0
440097	36.0	1.0
440093	19.0	17.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	2.0
3887	127.0	53.0
3888	2.0	0.0
100631239	1.0	0.0
3889	377.0	13.0
100128516	116.0	12.0
285331	1257.0	1787.0
100128512	0.0	0.0
285335	74.0	42.0
100128514	0.0	0.0
1241	544.0	980.0
1240	1044.0	106.0
1238	350.0	29.0
1237	2.0	8.0
1236	86.0	46.0
1235	4.0	3.0
1234	107.0	61.0
1233	15.0	15.0
1232	17.0	212.0
3895	24947.0	6659.0
100128511	406.0	198.0
100631247	1.0	0.0
3897	577.0	215.0
100631248	0.0	0.0
3898	932.0	4314.0
100631249	0.0	0.0
3899	144.0	303.0
100128505	1.0	2.0
100631250	0.0	0.0
285343	1725.0	2262.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	173.0	91.0
100631254	4.0	1.0
100128503	0.0	2.0
285349	493.0	985.0
574501	5.0	19.0
574502	0.0	0.0
1244	49.0	62.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	3.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2524.0	403.0
1263	821.0	1450.0
1262	28.0	48.0
116966	600.0	450.0
100887755	0.0	0.0
1261	7.0	106.0
100887754	3.0	0.0
1260	0.0	3.0
116969	140.0	7.0
1259	99.0	51.0
1258	4.0	11.0
440061	0.0	0.0
100887750	43.0	24.0
100887746	25.0	4.0
100887744	3.0	0.0
1272	229.0	23.0
1271	697.0	9.0
100887749	64.0	30.0
1270	48.0	18.0
100887748	1.0	2.0
440044	142.0	106.0
1269	101.0	7.0
440051	0.0	5.0
1268	68.0	713.0
440050	1.0	10.0
1267	6985.0	7097.0
1266	10195.0	7166.0
100887740	0.0	0.0
1265	24429.0	11163.0
1286	5084.0	136.0
1285	5016.0	368.0
1284	21461.0	8018.0
1282	12507.0	5911.0
1281	13359.0	8222.0
1280	1.0	29.0
440078	176.0	185.0
440077	0.0	3.0
440087	103.0	18.0
1278	23598.0	11573.0
1277	10268.0	26400.0
440081	63.0	64.0
116938	0.0	0.0
1297	32.0	4.0
116931	166.0	102.0
1296	2772.0	4369.0
1295	10330.0	17352.0
116933	0.0	9.0
1294	134.0	15908.0
1293	9647.0	4549.0
116935	46.0	101.0
1292	21907.0	8073.0
440068	0.0	9.0
1291	14881.0	4138.0
116937	7.0	6.0
440067	0.0	5.0
1290	1774.0	1233.0
440073	104.0	1273.0
440072	22.0	17.0
1289	2018.0	6554.0
1288	301.0	25.0
1287	2264.0	1511.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2630.0	674.0
440021	0.0	3.0
442673	10.0	8.0
10018	6033.0	1227.0
126328	2951.0	5644.0
442676	4.0	3.0
126326	453.0	220.0
1299	2807.0	2174.0
1298	1443.0	9643.0
10011	2985.0	2918.0
10010	3193.0	4167.0
10013	5530.0	5921.0
128989	4858.0	1687.0
10015	11998.0	9448.0
10014	12178.0	6966.0
10017	65.0	66.0
10016	7134.0	8295.0
10020	2397.0	676.0
114335	0.0	0.0
114336	0.0	1.0
126321	3146.0	4377.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	8.0
10021	8.0	719.0
10024	31.0	344.0
128977	3993.0	1370.0
103021165	2.0	1.0
10023	650.0	448.0
103021164	2.0	1.0
10026	3120.0	691.0
10025	6391.0	3549.0
116986	279.0	97.0
116985	13663.0	10167.0
116988	5742.0	9120.0
116987	3908.0	1828.0
114327	2358.0	2910.0
440043	0.0	0.0
126308	4370.0	2483.0
440041	0.0	0.0
126306	31.0	171.0
151306	40.0	24.0
100128590	1.0	7.0
100128596	0.0	1.0
151300	1.0	4.0
100128595	0.0	0.0
100128589	3.0	3.0
440027	16.0	25.0
440026	2866.0	5258.0
440023	1.0	1.0
10008	1036.0	604.0
10007	5322.0	6019.0
10009	2239.0	2075.0
116984	6771.0	1613.0
116983	2043.0	3782.0
151313	118.0	143.0
10000	5755.0	2611.0
128954	0.0	0.0
10002	42.0	34.0
10001	1499.0	1405.0
10004	134.0	331.0
10003	117.0	232.0
10006	4236.0	2619.0
10005	1594.0	1744.0
126370	0.0	1.0
285352	346.0	1121.0
100128579	0.0	0.0
285359	263.0	676.0
126375	579.0	246.0
126374	1311.0	4374.0
153918	0.0	0.0
100128574	1.0	0.0
285362	5750.0	4537.0
285367	1541.0	2828.0
285368	1083.0	3519.0
100128569	351.0	212.0
126364	111.0	255.0
100128560	4.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	4.0
344191	0.0	1.0
126353	12.0	1106.0
751071	319.0	552.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	13.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	30.0	67.0
106481282	0.0	0.0
285381	2435.0	932.0
106481283	0.0	0.0
285382	347.0	52.0
106481280	0.0	0.0
165918	1556.0	1454.0
106481281	1.0	0.0
165904	130.0	1.0
285386	101.0	709.0
138307	100.0	743.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	1.0	0.0
106481290	3.0	0.0
100128541	2.0	1.0
138311	1185.0	6116.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	3014.0	5325.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2738.0	3062.0
728710	1.0	0.0
126295	367.0	200.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	13.0
106481269	0.0	1.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	223.0	121.0
645318	0.0	1.0
645317	109.0	22.0
151242	49.0	674.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	50090.0	41230.0
100287908	0.0	0.0
645332	1030.0	682.0
126282	853.0	439.0
100287902	5.0	15.0
163227	416.0	2201.0
100287900	1.0	0.0
163223	298.0	909.0
106481275	0.0	3.0
106481276	1.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	3.0
106481277	0.0	0.0
151258	28.0	12.0
106481278	0.0	2.0
645328	0.0	38.0
151254	28.0	49.0
645326	2.0	15.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	47.0
163259	322.0	115.0
645345	84.0	23.0
200403	3.0	8.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	1021.0	1010.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	1.0	0.0
728732	3.0	2.0
728734	2.0	0.0
126272	403.0	458.0
106481242	0.0	0.0
107133511	0.0	5.0
114294	850.0	421.0
106481243	0.0	0.0
107133513	1.0	3.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	67.0	13.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	17.0	3.0
728723	458.0	299.0
106481253	0.0	0.0
107133522	2.0	0.0
106481254	2.0	0.0
107133524	8.0	11.0
106481251	0.0	0.0
106481252	0.0	3.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	0.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	5.0	96.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	1511.0	2817.0
106481218	4.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	32.0	43.0
645360	0.0	1.0
106481219	0.0	0.0
106481220	12.0	1.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	3.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	931.0	663.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	1.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	3.0	4.0
106481233	0.0	3.0
106481234	0.0	0.0
138255	13.0	5.0
645387	213.0	424.0
645382	0.0	0.0
645381	40.0	3.0
106481202	0.0	0.0
106481203	1.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	32.0
106481207	2.0	4.0
106481204	0.0	1.0
106481205	0.0	3.0
106481208	1.0	5.0
106481209	0.0	0.0
3902	45.0	141.0
3903	216.0	284.0
106481210	0.0	0.0
3904	0.0	6.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2633.0	72.0
106481211	0.0	0.0
3909	279.0	116.0
106481212	0.0	0.0
684959	0.0	0.0
151234	19.0	121.0
151230	1063.0	592.0
728798	5.0	13.0
3913	33055.0	16688.0
3914	251.0	6317.0
3915	18925.0	13556.0
3916	38969.0	22618.0
3918	8569.0	7030.0
3910	4236.0	1026.0
3911	20029.0	15677.0
3912	19264.0	21562.0
728782	38.0	6.0
728780	58.0	330.0
3924	8.0	19.0
3925	2575.0	11997.0
3927	13086.0	13604.0
3929	9.0	0.0
3920	12829.0	7834.0
3921	34246.0	147951.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	5.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	990.0	851.0
3937	299.0	371.0
3938	0.0	0.0
3939	24773.0	19087.0
3930	1382.0	1323.0
100873179	0.0	0.0
3931	1202.0	887.0
3932	116.0	644.0
3933	0.0	11.0
3934	162.0	361.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	36.0	1.0
3947	2.0	2.0
3948	5.0	17.0
3949	390.0	921.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	30950.0	15677.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	5.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	16.0	9.0
3958	4396.0	17703.0
3959	41971.0	87145.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	701.0	1638.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	398.0	189.0
3952	2.0	0.0
3953	2098.0	571.0
3954	4685.0	3706.0
3955	758.0	588.0
3956	4019.0	16955.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	30.0	69.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	19.0	3.0
728746	0.0	0.0
728748	5.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	190.0	842.0
1303	2589.0	526.0
107133502	0.0	0.0
1302	340.0	841.0
1301	17.0	787.0
1300	133.0	151.0
3960	58.0	257.0
3963	15.0	132.0
3964	3193.0	5776.0
1308	1842.0	4409.0
3965	754.0	1040.0
1307	9689.0	6984.0
151295	60.0	149.0
1306	5549.0	472.0
100189589	1.0	63.0
728774	0.0	1.0
728773	0.0	1.0
3980	2465.0	1427.0
100287932	3179.0	2945.0
3981	1146.0	1179.0
728776	98.0	24.0
85508	0.0	1657.0
105601840	0.0	0.0
85509	0.0	0.0
1316	14556.0	4784.0
1315	12205.0	6239.0
1314	26632.0	13421.0
1312	6926.0	7880.0
1311	326.0	13276.0
100329135	2.0	18.0
1310	4.0	38.0
574537	0.0	0.0
3972	4.0	16.0
3973	40.0	3.0
3975	1.0	1.0
3976	551.0	2297.0
3977	10570.0	381.0
1318	62.0	4.0
3978	2219.0	3939.0
1317	2658.0	667.0
728763	8.0	72.0
3990	114.0	3.0
645313	0.0	1.0
3991	791.0	778.0
645312	0.0	0.0
3992	812.0	1344.0
645311	2.0	2.0
728769	1274.0	513.0
1330	0.0	0.0
1327	23279.0	15938.0
1326	1128.0	449.0
1325	20.0	46.0
3982	0.0	0.0
3983	30296.0	13052.0
3984	3447.0	10419.0
3985	9694.0	4820.0
3987	3598.0	927.0
3988	3779.0	1637.0
1329	9545.0	11476.0
116809	0.0	1.0
100128416	25.0	113.0
1340	9244.0	14494.0
1337	7131.0	6781.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	4484.0	3296.0
100128410	0.0	0.0
3995	861.0	1567.0
100128412	0.0	0.0
3996	2267.0	2416.0
3998	15050.0	9390.0
1339	83.0	15.0
285440	4945.0	1046.0
285441	12.0	0.0
1352	1413.0	499.0
1351	12097.0	7088.0
1350	21048.0	22838.0
1349	5881.0	4004.0
1348	1.0	0.0
1347	5438.0	4607.0
1346	1455.0	1490.0
1345	7318.0	9828.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	72.0	15.0
1363	31922.0	30545.0
1362	8413.0	4211.0
1361	10.0	5.0
1360	1.0	0.0
1359	16.0	9.0
1358	2.0	21.0
1357	0.0	1.0
1356	1088.0	69.0
1355	4056.0	2101.0
1353	2580.0	1802.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	2.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	129.0	192.0
285464	1180.0	1665.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7771.0	1276.0
1373	584.0	74.0
1371	1001.0	1252.0
1370	3.0	5.0
1369	0.0	0.0
1368	811.0	1202.0
100873209	1.0	1.0
1366	10470.0	8037.0
1365	24655.0	18549.0
1364	29065.0	15078.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	3.0	4.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3257.0	2188.0
116843	1691.0	520.0
1384	5389.0	1146.0
116842	93.0	170.0
1382	1114.0	26482.0
116844	56.0	389.0
1381	7969.0	1472.0
1380	32.0	13.0
440176	3.0	7.0
440184	1.0	7.0
1379	1.0	0.0
1378	5.0	4.0
1376	2096.0	864.0
1375	108.0	834.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	12.0	1.0
102800310	2.0	266.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	174.0	99.0
1396	449.0	751.0
1395	48.0	1217.0
1394	42.0	5.0
1393	186.0	12.0
1392	0.0	8.0
285407	13.0	30.0
116835	1018.0	227.0
1390	1377.0	738.0
1389	11098.0	5239.0
1388	11002.0	10346.0
1387	14743.0	7515.0
116841	2927.0	2041.0
1386	5343.0	3349.0
116840	3843.0	3575.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	102.0	337.0
100873255	1.0	4.0
100873254	7.0	6.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	311.0	359.0
100287895	0.0	0.0
285419	39.0	7.0
1399	7192.0	4512.0
1398	8216.0	4780.0
1397	13597.0	11608.0
100873259	3.0	1.0
100873258	1.0	0.0
100873257	7.0	3.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	126.0	532.0
285429	20.0	23.0
100287880	0.0	0.0
440193	407.0	556.0
100873248	0.0	0.0
100873247	3.0	9.0
100873246	0.0	0.0
100873245	2.0	6.0
100873249	0.0	0.0
128872	5.0	0.0
10130	26516.0	2663.0
153830	5333.0	2858.0
645280	3.0	3.0
440138	763.0	231.0
440132	1.0	12.0
440142	4.0	0.0
10139	3708.0	4012.0
126208	2371.0	3103.0
126206	1.0	0.0
126205	1.0	0.0
107133497	142.0	13.0
126204	0.0	1.0
107133499	0.0	0.0
128866	14204.0	8674.0
10131	3299.0	1824.0
10134	20123.0	15289.0
107133494	0.0	2.0
10133	4107.0	1630.0
128869	1752.0	2455.0
10136	0.0	0.0
10135	2410.0	1504.0
100128493	0.0	0.0
103021294	25.0	15.0
10138	856.0	989.0
100128496	0.0	0.0
10137	5426.0	2516.0
128861	0.0	0.0
128862	0.0	0.0
10141	9.0	9.0
10140	9455.0	2700.0
128864	52.0	37.0
440125	3.0	4.0
440131	4.0	0.0
10143	0.0	0.0
128854	1517.0	1391.0
10142	8693.0	4370.0
10144	9973.0	1575.0
10147	8102.0	4310.0
100128483	0.0	1.0
10146	8764.0	7504.0
128859	0.0	0.0
10149	293.0	10014.0
10148	14.0	398.0
128853	832.0	727.0
440159	0.0	1.0
10117	4.0	13.0
440163	9.0	9.0
10110	63.0	614.0
10112	53.0	465.0
10111	5780.0	3164.0
10114	9874.0	5387.0
10113	4728.0	1996.0
128848	0.0	0.0
10116	5969.0	4055.0
165829	5.0	75.0
100128469	32.0	33.0
153842	4.0	9.0
440145	724.0	1102.0
10129	3212.0	987.0
440153	0.0	0.0
10128	10185.0	4686.0
100033799	0.0	0.0
107133486	17.0	5.0
10121	8503.0	5459.0
100128465	0.0	0.0
10120	8110.0	6119.0
10123	450.0	1031.0
138234	0.0	0.0
10125	59.0	3055.0
10124	1589.0	906.0
10127	3202.0	2294.0
10126	4146.0	2940.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	69.0	89.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	1.0	0.0
106481181	7.0	17.0
106481182	3.0	4.0
285489	123.0	8788.0
100128448	4.0	0.0
126242	1.0	0.0
106481198	1.0	1.0
10107	1.0	0.0
10106	21595.0	6482.0
106481199	1.0	1.0
10109	9504.0	6408.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3602.0	4367.0
10100	493.0	44.0
10103	18625.0	2907.0
106481194	0.0	2.0
10102	1553.0	1440.0
106481195	0.0	0.0
10105	5882.0	1827.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	709.0	956.0
440119	407.0	96.0
126235	0.0	0.0
126231	277.0	100.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	89.0	24.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	43.0	58.0
106481167	0.0	5.0
106481168	0.0	1.0
106481161	0.0	3.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	2141.0	2205.0
106481176	0.0	3.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	5.0	3.0
100128423	5.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	1.0
106481171	46.0	27.0
10090	12152.0	482.0
10093	7216.0	13095.0
10092	8372.0	6212.0
10095	6906.0	4224.0
645204	6.0	16.0
10094	8987.0	15035.0
645203	2.0	1.0
10097	11458.0	5559.0
10096	7436.0	5058.0
645201	0.0	1.0
163115	293.0	95.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	15.0
106481143	0.0	0.0
114194	0.0	0.0
138162	688.0	696.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	2.0
106481147	0.0	1.0
106481148	12.0	44.0
106481145	0.0	2.0
151126	40.0	39.0
106481146	1.0	0.0
10099	23252.0	27159.0
10098	3754.0	2684.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1441.0	1247.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	10.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	1.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	3.0
106481159	0.0	0.0
114188	0.0	2.0
728819	87.0	41.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	20.0	15.0
