id	cde6f32e-abc0-40a5-9e70-632efc716c67	3511dd71-059e-4e36-8aa3-1fdc5758f830
85459	704.0	802.0
106481346	0.0	0.0
85456	10604.0	13739.0
442910	12.0	2.0
106481343	0.0	0.0
85457	3666.0	2560.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	741.0	320.0
442913	0.0	0.0
85452	4.0	3.0
442914	0.0	0.0
50	10093.0	5542.0
85453	2670.0	797.0
442915	0.0	0.0
85450	3436.0	3423.0
51	5334.0	6503.0
442916	0.0	0.0
85451	2501.0	2490.0
52	5495.0	5209.0
442917	0.0	0.0
53	2117.0	2780.0
442918	0.0	0.0
54	432.0	3574.0
442919	0.0	0.0
55	143.0	510.0
442909	2.0	0.0
56	5.0	1.0
58	17.0	19.0
59	2631.0	2897.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	104.0	25.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	218.0	468.0
442900	0.0	0.0
106481355	0.0	0.0
85443	7.0	4.0
442901	0.0	0.0
85444	1907.0	1355.0
442902	0.0	0.0
60	155294.0	229127.0
85441	2565.0	3467.0
442903	10.0	5.0
85442	564.0	754.0
442904	0.0	0.0
442905	0.0	0.0
62	4.0	26.0
85440	1916.0	1586.0
442907	28.0	7.0
442908	0.0	0.0
66	1.0	1.0
67	1.0	11.0
68	0.0	3.0
344595	675.0	301.0
69	2.0	1.0
106481316	0.0	2.0
106481317	0.0	0.0
106481314	4.0	1.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	336.0	213.0
106481321	0.0	1.0
85479	2.0	16.0
106481322	0.0	0.0
85476	3916.0	2880.0
85477	255.0	84.0
70	37.0	12.0
85474	19.0	45.0
71	155417.0	278343.0
72	206.0	86.0
73	29.0	12.0
74	0.0	0.0
75	16.0	12.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4905.0	5006.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2671.0	1938.0
81	23902.0	36193.0
85463	2945.0	1381.0
82	2.0	5.0
85464	2072.0	2090.0
83	10.0	1.0
85461	2995.0	5755.0
85462	4776.0	3244.0
86	2144.0	2845.0
87	2970.0	5801.0
85460	1939.0	1400.0
88	9.0	2.0
89	12.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4691.0	9779.0
106481300	0.0	0.0
91	2740.0	1909.0
92	1154.0	1347.0
93	1097.0	1279.0
94	1109.0	458.0
95	234.0	334.0
97	536.0	319.0
98	1045.0	752.0
344561	0.0	0.0
728661	3636.0	3892.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1764.0	2124.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	22.0
106481309	10.0	2.0
246119	5.0	15.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	5.0	4.0
3805	16.0	21.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	2.0	6.0
3809	4.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	197.0	56.0
3800	145.0	86.0
3801	3935.0	4523.0
3802	1.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	2461.0	2500.0
728698	3.0	5.0
3814	0.0	5.0
3815	4900.0	196.0
3816	369.0	9.0
261729	1016.0	57.0
3817	151.0	233.0
3818	42.0	47.0
222166	5437.0	1554.0
3811	1.0	3.0
3812	0.0	2.0
285740	0.0	0.0
285741	23.0	57.0
728689	10.0	15.0
3827	0.0	1.0
246100	0.0	0.0
3820	110.0	107.0
3821	6.0	20.0
3822	1.0	1.0
3823	1.0	1.0
3824	29.0	48.0
645402	0.0	0.0
403313	852.0	750.0
403314	0.0	1.0
728637	1.0	0.0
728638	27.0	36.0
728633	0.0	0.0
728632	42.0	52.0
728635	9.0	3.0
3836	3275.0	3607.0
222183	184.0	177.0
3837	13261.0	13988.0
3838	1121.0	1664.0
3839	4511.0	3563.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1533.0	1368.0
3832	238.0	396.0
3833	54.0	215.0
3834	1.0	0.0
3835	5798.0	5236.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	717.0	413.0
3848	1.0	1.0
3849	0.0	0.0
222171	46.0	3358.0
728619	7.0	2.0
3840	6326.0	6139.0
3841	1961.0	843.0
3842	9658.0	7152.0
3843	10744.0	11851.0
3844	0.0	1.0
3845	3374.0	2394.0
3846	6.0	7.0
645423	0.0	0.0
3860	6.0	19.0
246126	1600.0	1566.0
728658	334.0	573.0
728655	2.0	2.0
728657	0.0	0.0
728656	2.0	0.0
3858	1461.0	998.0
3859	0.0	0.0
246135	2.0	0.0
3850	7.0	2.0
3851	103.0	0.0
3852	1.0	6.0
645414	0.0	1.0
3853	0.0	0.0
3854	0.0	0.0
3855	102875.0	64701.0
3856	63357.0	53658.0
3857	0.0	1.0
728640	3.0	1.0
645431	29.0	15.0
728642	247.0	310.0
728641	0.0	1.0
645434	9.0	1.0
645432	2.0	4.0
285704	670.0	1447.0
728643	2.0	1.0
222194	3171.0	2711.0
285708	0.0	0.0
1204	0.0	0.0
1203	4673.0	1849.0
1201	1211.0	1198.0
1200	7030.0	20997.0
3861	8.0	5.0
645426	38.0	29.0
645425	0.0	0.0
1209	9229.0	9648.0
3866	24.0	178.0
1208	0.0	0.0
1207	5255.0	5129.0
3868	0.0	1.0
285311	0.0	0.0
3880	5814.0	21940.0
3881	0.0	2.0
285313	241.0	6.0
100128537	486.0	272.0
3882	0.0	1.0
100128536	0.0	2.0
285314	0.0	0.0
285315	912.0	422.0
1215	1.0	15.0
100141515	0.0	0.0
1213	32372.0	28519.0
1212	4505.0	4421.0
1211	7739.0	15568.0
3872	32.0	18.0
3875	39524.0	43038.0
3876	10.0	13.0
3879	2.0	1.0
3890	0.0	0.0
3891	8.0	0.0
3892	382.0	291.0
100128525	1.0	2.0
285326	0.0	0.0
1230	49.0	237.0
285329	4.0	5.0
440097	9.0	0.0
440093	13.0	20.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	41.0	89.0
3888	0.0	0.0
100631239	1.0	0.0
3889	146.0	33.0
100128516	98.0	58.0
285331	841.0	933.0
100128512	0.0	0.0
285335	183.0	31.0
100128514	0.0	0.0
1241	155.0	194.0
1240	713.0	204.0
1238	217.0	44.0
1237	0.0	43.0
1236	38.0	149.0
1235	1.0	8.0
1234	137.0	293.0
1233	10.0	138.0
1232	5.0	56.0
3895	20979.0	17190.0
100128511	200.0	133.0
100631247	2.0	1.0
3897	245.0	19.0
100631248	0.0	0.0
3898	707.0	2751.0
100631249	0.0	0.0
3899	49.0	96.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1411.0	1503.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	102.0	67.0
100631254	0.0	3.0
100128503	0.0	0.0
285349	513.0	394.0
574501	1.0	1.0
574502	0.0	0.0
1244	31.0	20.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	333.0	105.0
1263	984.0	1910.0
1262	6.0	6.0
116966	460.0	239.0
100887755	0.0	0.0
1261	2.0	36.0
100887754	1.0	1.0
1260	0.0	0.0
116969	133.0	4.0
1259	57.0	88.0
1258	5.0	15.0
440061	0.0	0.0
100887750	28.0	22.0
100887746	24.0	7.0
100887744	1.0	0.0
1272	131.0	2.0
1271	155.0	0.0
100887749	19.0	135.0
1270	19.0	12.0
100887748	0.0	2.0
440044	39.0	42.0
1269	80.0	8.0
440051	0.0	1.0
1268	33.0	110.0
440050	0.0	0.0
1267	5133.0	8903.0
1266	9620.0	16097.0
100887740	0.0	0.0
1265	11517.0	18462.0
1286	3421.0	3610.0
1285	2973.0	3645.0
1284	11828.0	5695.0
1282	4571.0	5128.0
1281	4832.0	3163.0
1280	3.0	1.0
440078	129.0	125.0
440077	1.0	0.0
440087	241.0	16.0
1278	7400.0	3895.0
1277	3151.0	7472.0
440081	23.0	43.0
116938	0.0	0.0
1297	8.0	11.0
116931	96.0	131.0
1296	3816.0	7653.0
1295	10562.0	32897.0
116933	2.0	1.0
1294	10.0	68.0
1293	2678.0	1068.0
116935	29.0	47.0
1292	6204.0	5040.0
440068	0.0	3.0
1291	6540.0	2583.0
116937	0.0	1.0
440067	0.0	3.0
1290	695.0	1163.0
440073	48.0	901.0
440072	7.0	3.0
1289	696.0	496.0
1288	98.0	13.0
1287	1669.0	758.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1165.0	1519.0
440021	0.0	0.0
442673	4.0	2.0
10018	4315.0	1696.0
126328	2724.0	2892.0
442676	5.0	1.0
126326	158.0	108.0
1299	162.0	19.0
1298	1055.0	459.0
10011	2453.0	2315.0
10010	2898.0	5030.0
10013	3469.0	3447.0
128989	3477.0	2928.0
10015	12256.0	12598.0
10014	7642.0	6457.0
10017	42.0	29.0
10016	5511.0	5078.0
10020	1669.0	1368.0
114335	0.0	0.0
114336	0.0	0.0
126321	2178.0	1575.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	0.0
10021	4.0	744.0
10024	24.0	45.0
128977	3066.0	2582.0
103021165	1.0	0.0
10023	303.0	314.0
103021164	8.0	4.0
10026	3818.0	2953.0
10025	3955.0	5218.0
116986	81.0	130.0
116985	10367.0	15172.0
116988	4820.0	4945.0
116987	2742.0	3274.0
114327	1735.0	1115.0
440043	0.0	0.0
126308	2856.0	3555.0
440041	0.0	0.0
126306	16.0	36.0
151306	11.0	13.0
100128590	2.0	1.0
100128596	4.0	3.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	8.0	23.0
440026	4137.0	3974.0
440023	0.0	0.0
10008	372.0	165.0
10007	3316.0	6758.0
10009	3310.0	4578.0
116984	8027.0	3298.0
116983	1031.0	1183.0
151313	85.0	35.0
10000	4712.0	5382.0
128954	0.0	0.0
10002	13.0	10.0
10001	1250.0	1307.0
10004	70.0	67.0
10003	86.0	22.0
10006	3924.0	4927.0
10005	1210.0	1299.0
126370	0.0	0.0
285352	226.0	235.0
100128579	1.0	0.0
285359	81.0	87.0
126375	203.0	308.0
126374	1118.0	8603.0
153918	0.0	0.0
100128574	1.0	0.0
285362	5009.0	4546.0
285367	1096.0	1477.0
285368	811.0	771.0
100128569	129.0	71.0
126364	38.0	220.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	1.0	2.0
344191	0.0	0.0
126353	243.0	1208.0
751071	156.0	194.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	36.0	20.0
106481282	0.0	0.0
285381	2528.0	1766.0
106481283	0.0	0.0
285382	170.0	39.0
106481280	0.0	0.0
165918	1349.0	1119.0
106481281	0.0	2.0
165904	6.0	12.0
285386	42.0	70.0
138307	44.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	0.0	3.0
138311	1280.0	369.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	2741.0	2812.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1782.0	2215.0
728710	1.0	1.0
126295	272.0	245.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	171.0	244.0
645318	0.0	0.0
645317	52.0	33.0
151242	15.0	109.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	39569.0	34315.0
100287908	0.0	0.0
645332	480.0	415.0
126282	538.0	275.0
100287902	1.0	6.0
163227	550.0	1599.0
100287900	0.0	0.0
163223	300.0	2.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	2.0	5.0
106481277	0.0	0.0
151258	13.0	18.0
106481278	0.0	0.0
645328	0.0	6.0
151254	40.0	17.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	10.0
163259	243.0	207.0
645345	4.0	5.0
200403	2.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	824.0	584.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	4.0	3.0
728732	2.0	7.0
728734	0.0	0.0
126272	237.0	338.0
106481242	0.0	0.0
107133511	2.0	2.0
114294	724.0	899.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	2.0
106481244	1.0	0.0
114299	33.0	5.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	15.0	14.0
728723	420.0	279.0
106481253	0.0	0.0
107133522	20.0	9.0
106481254	4.0	0.0
107133524	10.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	1.0	10.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1301.0	1758.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	5.0	4.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	16.0	8.0
106481221	0.0	0.0
106481224	1.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	670.0	688.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	287.0	283.0
645382	0.0	0.0
645381	13.0	3.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	4.0
106481207	2.0	2.0
106481204	0.0	0.0
106481205	0.0	2.0
106481208	4.0	0.0
106481209	0.0	0.0
3902	23.0	186.0
3903	150.0	519.0
106481210	0.0	0.0
3904	3.0	19.0
3906	0.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	697.0	118.0
106481211	0.0	0.0
3909	84.0	25.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	13.0
151230	698.0	683.0
728798	7.0	11.0
3913	18635.0	14698.0
3914	357.0	16995.0
3915	13165.0	17632.0
3916	23871.0	32735.0
3918	6216.0	15643.0
3910	1298.0	594.0
3911	9449.0	17927.0
3912	5118.0	12460.0
728782	2.0	4.0
728780	169.0	276.0
3924	11.0	17.0
3925	2188.0	3766.0
3927	8621.0	17131.0
3929	2.0	2.0
3920	13557.0	22108.0
3921	24355.0	24955.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	1.0
100873170	0.0	2.0
3936	871.0	6078.0
3937	230.0	941.0
3938	0.0	1.0
3939	22087.0	27732.0
3930	1758.0	1216.0
100873179	0.0	0.0
3931	318.0	183.0
3932	119.0	368.0
3933	0.0	0.0
3934	114.0	20474.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	8.0	7.0
3947	1.0	0.0
3948	12.0	0.0
3949	1668.0	2455.0
100873169	0.0	1.0
3940	0.0	2.0
100873168	0.0	0.0
3945	27850.0	18827.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	12.0	40.0
3958	4287.0	24257.0
3959	31686.0	32439.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	281.0	276.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	180.0	66.0
3952	0.0	0.0
3953	1034.0	929.0
3954	3036.0	2478.0
3955	630.0	456.0
3956	3018.0	10041.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	17.0	9.0
728746	0.0	0.0
728748	1.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	51.0	1329.0
1303	1837.0	226.0
107133502	0.0	0.0
1302	179.0	507.0
1301	5.0	6.0
1300	33.0	5.0
3960	29.0	20.0
3963	5.0	3.0
3964	2855.0	3296.0
1308	1319.0	392.0
3965	426.0	909.0
1307	3847.0	5717.0
151295	31.0	32.0
1306	1409.0	2099.0
100189589	4.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	1914.0	1530.0
100287932	3427.0	3101.0
3981	1141.0	761.0
728776	18.0	18.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	15191.0	8098.0
1315	11528.0	10263.0
1314	19706.0	17994.0
1312	4877.0	6273.0
1311	37.0	30.0
100329135	1.0	3.0
1310	0.0	414.0
574537	0.0	0.0
3972	1.0	0.0
3973	32.0	1.0
3975	0.0	0.0
3976	539.0	1219.0
3977	6536.0	533.0
1318	50.0	74.0
3978	1325.0	1909.0
1317	2581.0	1638.0
728763	3.0	0.0
3990	81.0	46.0
645313	0.0	0.0
3991	190.0	922.0
645312	0.0	0.0
3992	365.0	361.0
645311	1.0	0.0
728769	879.0	706.0
1330	0.0	0.0
1327	21020.0	16903.0
1326	542.0	308.0
1325	5.0	4.0
3982	0.0	0.0
3983	24855.0	23629.0
3984	2669.0	6699.0
3985	6369.0	3046.0
3987	3434.0	2719.0
3988	2648.0	3752.0
1329	7799.0	5878.0
116809	0.0	0.0
100128416	7.0	9.0
1340	9127.0	7878.0
1337	6716.0	4478.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4330.0	4680.0
100128410	0.0	1.0
3995	629.0	1058.0
100128412	0.0	0.0
3996	1455.0	4428.0
3998	17872.0	16763.0
1339	0.0	1.0
285440	2360.0	3670.0
285441	1.0	0.0
1352	1127.0	691.0
1351	11226.0	6224.0
1350	18334.0	14694.0
1349	6908.0	3180.0
1348	0.0	1.0
1347	5813.0	3922.0
1346	2043.0	53.0
1345	5758.0	3975.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	21.0
1363	34174.0	56760.0
1362	6852.0	17883.0
1361	8.0	5.0
1360	0.0	1.0
1359	12.0	2.0
1358	4.0	1.0
1357	0.0	0.0
1356	561.0	100.0
1355	2525.0	2236.0
1353	3114.0	2653.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	86.0	65.0
285464	683.0	604.0
100873200	0.0	1.0
777774	0.0	0.0
1374	4911.0	1486.0
1373	326.0	28.0
1371	800.0	753.0
1370	0.0	0.0
1369	0.0	0.0
1368	483.0	637.0
100873209	1.0	1.0
1366	13405.0	16028.0
1365	17092.0	21725.0
1364	20731.0	39808.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	20.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3408.0	3049.0
116843	2351.0	1002.0
1384	3370.0	3017.0
116842	34.0	24.0
1382	1284.0	6577.0
116844	30.0	1283.0
1381	11077.0	39.0
1380	15.0	20.0
440176	0.0	4.0
440184	0.0	2.0
1379	1.0	5.0
1378	6.0	20.0
1376	1483.0	1240.0
1375	72.0	194.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	57.0
100873239	0.0	2.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	139.0	175.0
1396	477.0	528.0
1395	17.0	40.0
1394	106.0	41.0
1393	324.0	115.0
1392	2.0	0.0
285407	6.0	20.0
116835	401.0	172.0
1390	1434.0	867.0
1389	11298.0	9644.0
1388	5902.0	6897.0
1387	7289.0	7989.0
116841	2172.0	1868.0
1386	5871.0	4153.0
116840	2112.0	1858.0
100873226	0.0	0.0
100873225	1.0	1.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	68.0	57.0
100873255	0.0	0.0
100873254	7.0	20.0
100873253	0.0	0.0
285412	0.0	3.0
100873252	0.0	0.0
100287898	225.0	58.0
100287895	0.0	0.0
285419	26.0	8.0
1399	4333.0	4933.0
1398	7229.0	7147.0
1397	18173.0	13707.0
100873259	2.0	1.0
100873258	0.0	1.0
100873257	3.0	1.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	126.0	198.0
285429	7.0	9.0
100287880	0.0	0.0
440193	236.0	532.0
100873248	0.0	0.0
100873247	5.0	2.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	27424.0	10843.0
153830	5701.0	5523.0
645280	0.0	1.0
440138	515.0	292.0
440132	0.0	1.0
440142	3.0	11.0
10139	2534.0	2075.0
126208	1840.0	1613.0
126206	0.0	0.0
126205	0.0	0.0
107133497	50.0	7.0
126204	0.0	1.0
107133499	0.0	0.0
128866	10981.0	12630.0
10131	2464.0	2981.0
10134	16319.0	13662.0
107133494	0.0	0.0
10133	2849.0	4894.0
128869	1779.0	1683.0
10136	0.0	0.0
10135	2571.0	8681.0
100128493	0.0	0.0
103021294	28.0	77.0
10138	1325.0	1663.0
100128496	0.0	0.0
10137	5686.0	4514.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	1.0
10140	6473.0	2391.0
128864	15.0	15.0
440125	2.0	2.0
440131	0.0	6.0
10143	0.0	0.0
128854	784.0	977.0
10142	6087.0	6148.0
10144	8102.0	4428.0
10147	5888.0	3857.0
100128483	0.0	2.0
10146	8454.0	7243.0
128859	0.0	0.0
10149	486.0	271.0
10148	8.0	1332.0
128853	479.0	149.0
440159	0.0	0.0
10117	1.0	3.0
440163	2.0	2.0
10110	25.0	64.0
10112	32.0	101.0
10111	4569.0	4306.0
10114	11578.0	10467.0
10113	3183.0	2516.0
128848	0.0	0.0
10116	5678.0	4360.0
165829	7.0	10.0
100128469	35.0	10.0
153842	2.0	2.0
440145	1119.0	1659.0
10129	2215.0	484.0
440153	0.0	0.0
10128	8314.0	8633.0
100033799	0.0	0.0
107133486	15.0	1.0
10121	6462.0	6491.0
100128465	0.0	1.0
10120	5283.0	7696.0
10123	648.0	338.0
138234	4.0	3.0
10125	53.0	249.0
10124	1201.0	356.0
10127	2109.0	1839.0
10126	2431.0	2406.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	57.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	10.0	5.0
106481182	0.0	0.0
285489	276.0	623.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	2.0
10106	10876.0	12708.0
106481199	0.0	0.0
10109	8404.0	10392.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	11.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2664.0	2588.0
10100	649.0	28.0
10103	14524.0	9984.0
106481194	0.0	0.0
10102	1082.0	896.0
106481195	0.0	0.0
10105	5390.0	2126.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	462.0	480.0
440119	310.0	12.0
126235	0.0	0.0
126231	169.0	84.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	130.0	162.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	28.0	37.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	1.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	2.0
440104	1310.0	590.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	2.0	0.0
128876	0.0	0.0
100128420	7.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	16.0	1.0
10090	14525.0	3389.0
10093	7339.0	7182.0
10092	9214.0	7553.0
10095	6221.0	7870.0
645204	1.0	1.0
10094	8220.0	13286.0
645203	5.0	6.0
10097	15036.0	12987.0
10096	8308.0	9162.0
645201	0.0	1.0
163115	207.0	61.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	0.0
106481143	0.0	0.0
114194	0.0	0.0
138162	450.0	227.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	12.0
106481145	0.0	0.0
151126	34.0	20.0
106481146	0.0	0.0
10099	22171.0	28725.0
10098	3024.0	530.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1201.0	1207.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	6.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	80.0	46.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	9.0	7.0
415116	3649.0	3053.0
645207	0.0	0.0
645206	229.0	29.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	12.0
