id	6c4588e2-ce36-4ac6-b8b1-35f8dad9d4c9	e8f96d88-a746-4253-ac41-9e91f2c33c31
106481342	3.0	1.0
106481340	0.0	0.0
85458	4206.0	2320.0
106481345	1.0	0.0
85459	1100.0	900.0
106481346	0.0	1.0
85456	9695.0	11721.0
442910	3.0	8.0
106481343	0.0	0.0
85457	4637.0	3838.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	327.0	419.0
442913	0.0	0.0
85452	11.0	22.0
442914	0.0	0.0
50	10703.0	8136.0
85453	2599.0	1532.0
442915	0.0	0.0
85450	5863.0	5457.0
51	6541.0	6382.0
442916	0.0	0.0
85451	2740.0	3210.0
52	6043.0	5942.0
442917	0.0	0.0
53	2406.0	3695.0
442918	0.0	0.0
54	577.0	1450.0
442919	0.0	0.0
55	197.0	365.0
442909	3.0	0.0
56	0.0	13.0
58	11.0	21.0
59	2190.0	6010.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	265.0	11.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	310.0	657.0
442900	0.0	0.0
106481355	0.0	0.0
85443	25.0	113.0
442901	0.0	0.0
85444	2369.0	2041.0
442902	0.0	0.0
60	339814.0	259705.0
85441	3148.0	2514.0
442903	22.0	17.0
85442	783.0	1435.0
442904	0.0	0.0
442905	0.0	0.0
62	24.0	23.0
85440	2064.0	1542.0
442907	4.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	9.0
68	2.0	1.0
344595	668.0	216.0
69	4.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	368.0	380.0
106481321	0.0	0.0
85479	18.0	38.0
106481322	0.0	1.0
85476	5465.0	3958.0
85477	59.0	700.0
70	16.0	20.0
85474	13.0	34.0
71	312397.0	306755.0
72	92.0	1238.0
73	29.0	37.0
74	0.0	0.0
75	15.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5961.0	5715.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	3221.0	2364.0
81	28211.0	31887.0
85463	3905.0	2931.0
82	6.0	3.0
85464	2165.0	2015.0
83	17.0	10.0
85461	5415.0	4663.0
85462	11509.0	3540.0
86	2309.0	2004.0
87	3817.0	4708.0
85460	2456.0	3351.0
88	8.0	11.0
89	26.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6605.0	5586.0
106481300	0.0	0.0
91	3099.0	3102.0
92	1272.0	1403.0
93	1093.0	1362.0
94	1954.0	3870.0
95	312.0	528.0
97	791.0	711.0
98	1345.0	1277.0
344561	0.0	0.0
728661	4218.0	2344.0
728664	0.0	0.0
106481305	0.0	1.0
261734	1877.0	1778.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	12.0
106481309	13.0	8.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	1.0	0.0
3805	8.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	1.0	3.0
3809	2.0	0.0
246123	0.0	0.0
106481311	1.0	0.0
344558	358.0	509.0
3800	641.0	983.0
3801	5666.0	7715.0
3802	0.0	0.0
728695	1.0	0.0
285735	1.0	0.0
261726	3137.0	2679.0
728698	5.0	5.0
3814	3.0	1.0
3815	11757.0	4673.0
3816	2035.0	6.0
261729	1559.0	341.0
3817	558.0	9.0
3818	193.0	88.0
222166	4606.0	2232.0
3811	0.0	1.0
3812	3.0	0.0
285740	3.0	0.0
285741	33.0	30.0
728689	16.0	11.0
3827	1.0	4.0
246100	0.0	0.0
3820	121.0	18.0
3821	54.0	2.0
3822	7.0	0.0
3823	1.0	0.0
3824	75.0	18.0
645402	0.0	0.0
403313	1227.0	1236.0
403314	1.0	0.0
728637	0.0	0.0
728638	381.0	301.0
728633	2.0	3.0
728632	40.0	41.0
728635	19.0	26.0
3836	3353.0	3022.0
222183	161.0	36.0
3837	14673.0	13909.0
3838	1350.0	1550.0
3839	4481.0	3774.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2105.0	1731.0
3832	358.0	486.0
3833	113.0	242.0
3834	1.0	5.0
3835	4178.0	5260.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1095.0	946.0
3848	4.0	2.0
3849	5.0	0.0
222171	37.0	1373.0
728619	13.0	1.0
3840	7317.0	6277.0
3841	2380.0	2618.0
3842	13340.0	11940.0
3843	12889.0	10068.0
3844	0.0	0.0
3845	3239.0	2619.0
3846	1.0	5.0
645423	0.0	0.0
3860	4.0	0.0
246126	1.0	1.0
728658	302.0	287.0
728655	1.0	16.0
728657	1.0	1.0
728656	7.0	9.0
3858	2568.0	3558.0
3859	1.0	2.0
246135	3.0	0.0
3850	6.0	2.0
3851	0.0	3.0
3852	1.0	5.0
645414	0.0	0.0
3853	8.0	5.0
3854	0.0	0.0
3855	75162.0	55836.0
3856	70610.0	66935.0
3857	0.0	0.0
728640	0.0	3.0
645431	34.0	45.0
728642	286.0	256.0
728641	2.0	2.0
645434	10.0	5.0
645432	14.0	0.0
285704	1224.0	1394.0
728643	1.0	1.0
222194	3606.0	4325.0
285708	5.0	0.0
1204	0.0	0.0
1203	3776.0	4625.0
1201	1583.0	1331.0
1200	10304.0	13143.0
3861	0.0	4.0
645426	37.0	35.0
645425	0.0	0.0
1209	9884.0	10828.0
3866	4.0	49.0
1208	1.0	0.0
1207	4496.0	4937.0
3868	0.0	1.0
285311	0.0	0.0
3880	1472.0	1682.0
3881	0.0	0.0
285313	462.0	9.0
100128537	665.0	403.0
3882	0.0	0.0
100128536	3.0	2.0
285314	1.0	1.0
285315	1365.0	1384.0
1215	4.0	0.0
100141515	1.0	0.0
1213	41278.0	33667.0
1212	4366.0	5562.0
1211	9591.0	10872.0
3872	33.0	198.0
3875	31398.0	29391.0
3876	7.0	2.0
3879	0.0	3.0
3890	1.0	0.0
3891	55.0	21.0
3892	507.0	205.0
100128525	12.0	8.0
285326	0.0	0.0
1230	233.0	248.0
285329	5.0	4.0
440097	7.0	0.0
440093	21.0	25.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	161.0	104.0
3888	0.0	0.0
100631239	1.0	0.0
3889	507.0	137.0
100128516	149.0	75.0
285331	1100.0	1234.0
100128512	0.0	0.0
285335	127.0	94.0
100128514	0.0	0.0
1241	313.0	150.0
1240	914.0	306.0
1238	197.0	127.0
1237	7.0	3.0
1236	299.0	45.0
1235	15.0	2.0
1234	692.0	89.0
1233	390.0	12.0
1232	19.0	4.0
3895	27424.0	18167.0
100128511	226.0	190.0
100631247	0.0	4.0
3897	275.0	21.0
100631248	0.0	0.0
3898	627.0	1046.0
100631249	0.0	0.0
3899	280.0	37.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2005.0	1837.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	130.0	84.0
100631254	0.0	3.0
100128503	0.0	0.0
285349	435.0	627.0
574501	0.0	0.0
574502	0.0	0.0
1244	55.0	20.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	298.0	310.0
1263	1216.0	1445.0
1262	10.0	14.0
116966	748.0	293.0
100887755	0.0	0.0
1261	3.0	7.0
100887754	2.0	5.0
1260	0.0	0.0
116969	228.0	36.0
1259	41.0	8.0
1258	4.0	15.0
440061	0.0	0.0
100887750	36.0	32.0
100887746	31.0	8.0
100887744	1.0	1.0
1272	285.0	4.0
1271	541.0	62.0
100887749	23467.0	12356.0
1270	45.0	15.0
100887748	2.0	0.0
440044	83.0	53.0
1269	85.0	127.0
440051	2.0	2.0
1268	52.0	5.0
440050	2.0	1.0
1267	5095.0	6249.0
1266	13843.0	9256.0
100887740	0.0	0.0
1265	17062.0	13690.0
1286	4914.0	2489.0
1285	3852.0	1771.0
1284	13928.0	46061.0
1282	8822.0	53518.0
1281	10712.0	15058.0
1280	0.0	9.0
440078	167.0	190.0
440077	1.0	0.0
440087	72.0	25.0
1278	17350.0	23666.0
1277	5720.0	10402.0
440081	45.0	79.0
116938	0.0	0.0
1297	48.0	112.0
116931	234.0	194.0
1296	2369.0	722.0
1295	7197.0	9660.0
116933	1.0	1.0
1294	127.0	26.0
1293	4577.0	3362.0
116935	46.0	46.0
1292	11967.0	7784.0
440068	0.0	0.0
1291	10395.0	13594.0
116937	3.0	4.0
440067	1.0	0.0
1290	1677.0	3110.0
440073	72.0	16.0
440072	14.0	15.0
1289	1042.0	1757.0
1288	194.0	254.0
1287	2286.0	6251.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2224.0	3048.0
440021	0.0	0.0
442673	5.0	4.0
10018	5320.0	3579.0
126328	2584.0	2870.0
442676	0.0	0.0
126326	216.0	1038.0
1299	2021.0	8968.0
1298	1255.0	424.0
10011	2515.0	2737.0
10010	3298.0	3620.0
10013	4418.0	3898.0
128989	3799.0	3082.0
10015	14446.0	11202.0
10014	7219.0	6177.0
10017	24.0	1.0
10016	5091.0	5395.0
10020	2286.0	1394.0
114335	0.0	0.0
114336	0.0	0.0
126321	2153.0	1589.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	5.0
10021	20.0	67.0
10024	14.0	75.0
128977	3253.0	3300.0
103021165	0.0	0.0
10023	496.0	468.0
103021164	0.0	9.0
10026	4836.0	4672.0
10025	4459.0	5280.0
116986	462.0	62.0
116985	10193.0	10097.0
116988	4464.0	3566.0
116987	3303.0	2817.0
114327	1989.0	2292.0
440043	0.0	0.0
126308	3063.0	2834.0
440041	0.0	0.0
126306	95.0	27.0
151306	23.0	16.0
100128590	18.0	1.0
100128596	0.0	3.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	10.0	9.0
440026	4290.0	5184.0
440023	3.0	1.0
10008	582.0	2751.0
10007	4264.0	5268.0
10009	3077.0	3552.0
116984	11239.0	4026.0
116983	1552.0	1780.0
151313	127.0	29.0
10000	6164.0	3179.0
128954	0.0	0.0
10002	42.0	12.0
10001	1327.0	1288.0
10004	126.0	107.0
10003	145.0	142.0
10006	4466.0	3756.0
10005	1277.0	1287.0
126370	0.0	0.0
285352	267.0	277.0
100128579	0.0	0.0
285359	171.0	269.0
126375	336.0	490.0
126374	808.0	862.0
153918	1.0	0.0
100128574	0.0	0.0
285362	4201.0	5773.0
285367	1215.0	1231.0
285368	608.0	831.0
100128569	183.0	97.0
126364	106.0	79.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	5.0
344191	1.0	0.0
126353	22.0	1118.0
751071	185.0	273.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	13.0
106481282	0.0	0.0
285381	2782.0	2034.0
106481283	0.0	0.0
285382	163.0	307.0
106481280	0.0	0.0
165918	1696.0	1763.0
106481281	0.0	3.0
165904	12.0	5.0
285386	148.0	52.0
138307	123.0	54.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	7.0	3.0
100128541	4.0	0.0
138311	837.0	1316.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	2435.0	3327.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1872.0	1857.0
728710	3.0	0.0
126295	258.0	296.0
728712	1.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	7.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	267.0	221.0
645318	0.0	0.0
645317	71.0	70.0
151242	45.0	329.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	51710.0	39641.0
100287908	0.0	0.0
645332	596.0	588.0
126282	510.0	1408.0
100287902	8.0	16.0
163227	980.0	837.0
100287900	0.0	0.0
163223	287.0	496.0
106481275	1.0	3.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	24.0	197.0
106481278	0.0	0.0
645328	3.0	1.0
151254	45.0	55.0
645326	2.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	6.0
163259	363.0	395.0
645345	88.0	108.0
200403	7.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	869.0	832.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	10.0	6.0
728732	7.0	2.0
728734	0.0	0.0
126272	310.0	376.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1108.0	892.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	108.0	24.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	25.0	26.0
728723	427.0	361.0
106481253	1.0	0.0
107133522	10.0	6.0
106481254	2.0	0.0
107133524	3.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	20.0	30.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	902.0	1286.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	17.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	4.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	880.0	1038.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	13.0	1.0
645387	228.0	269.0
645382	0.0	0.0
645381	29.0	24.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	6.0
106481207	3.0	4.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	274.0	87.0
3903	530.0	309.0
106481210	0.0	0.0
3904	15.0	1.0
3906	0.0	0.0
106481213	0.0	3.0
106481214	0.0	0.0
3908	1954.0	56.0
106481211	0.0	0.0
3909	188.0	57.0
106481212	0.0	0.0
684959	0.0	0.0
151234	18.0	17.0
151230	914.0	1627.0
728798	4.0	5.0
3913	18434.0	18283.0
3914	330.0	165.0
3915	13146.0	25662.0
3916	29988.0	24069.0
3918	8853.0	18208.0
3910	2413.0	6224.0
3911	12436.0	30553.0
3912	12496.0	34977.0
728782	38.0	18.0
728780	61.0	39.0
3924	5.0	10.0
3925	2366.0	7306.0
3927	9228.0	12501.0
3929	21.0	0.0
3920	19790.0	18092.0
3921	27771.0	25016.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6471.0	1137.0
3937	1207.0	549.0
3938	3.0	4.0
3939	30131.0	13877.0
3930	2273.0	1438.0
100873179	0.0	0.0
3931	631.0	781.0
3932	953.0	134.0
3933	0.0	1.0
3934	339.0	235.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	3.0	0.0
100873165	0.0	1.0
100287964	0.0	1.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	9.0
3947	2.0	4.0
3948	117.0	106.0
3949	1288.0	215.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	30889.0	26775.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	2.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	6.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	152.0	19.0
3958	4074.0	1951.0
3959	32050.0	52160.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	494.0	432.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	272.0	138.0
3952	5.0	15.0
3953	2819.0	336.0
3954	3853.0	5546.0
3955	406.0	287.0
3956	3335.0	2915.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	19.0	19.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	2.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	2.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	100.0	487.0
1303	1244.0	992.0
107133502	0.0	0.0
1302	361.0	1074.0
1301	8.0	1.0
1300	80.0	14.0
3960	42.0	25.0
3963	2.0	0.0
3964	2051.0	1567.0
1308	2317.0	463.0
3965	661.0	743.0
1307	6410.0	5631.0
151295	49.0	34.0
1306	3676.0	9257.0
100189589	2.0	2.0
728774	0.0	0.0
728773	0.0	0.0
3980	2727.0	2261.0
100287932	3063.0	2958.0
3981	1708.0	1946.0
728776	58.0	59.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	43713.0	19077.0
1315	13516.0	10880.0
1314	22918.0	19353.0
1312	4227.0	6996.0
1311	81.0	2.0
100329135	3.0	1.0
1310	9.0	29.0
574537	0.0	0.0
3972	4.0	4.0
3973	230.0	14.0
3975	0.0	2.0
3976	637.0	150.0
3977	14083.0	4982.0
1318	56.0	25.0
3978	1536.0	2068.0
1317	2911.0	2745.0
728763	8.0	15.0
3990	292.0	640.0
645313	0.0	7.0
3991	415.0	315.0
645312	0.0	0.0
3992	869.0	1410.0
645311	1.0	1.0
728769	996.0	1052.0
1330	0.0	0.0
1327	19460.0	16438.0
1326	1031.0	342.0
1325	13.0	19.0
3982	0.0	0.0
3983	35521.0	9899.0
3984	2789.0	3539.0
3985	10326.0	8857.0
3987	4846.0	2803.0
3988	4396.0	6207.0
1329	7941.0	7791.0
116809	0.0	0.0
100128416	25.0	28.0
1340	7971.0	8739.0
1337	6220.0	5964.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	4044.0	4465.0
100128410	0.0	0.0
3995	673.0	557.0
100128412	0.0	0.0
3996	1642.0	1755.0
3998	23147.0	24158.0
1339	0.0	0.0
285440	6684.0	3162.0
285441	7.0	0.0
1352	1074.0	1082.0
1351	10836.0	9938.0
1350	22481.0	20519.0
1349	7150.0	6123.0
1348	0.0	0.0
1347	7307.0	5625.0
1346	2157.0	2034.0
1345	8447.0	7251.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	2.0
285456	53.0	61.0
1363	26114.0	54860.0
1362	10708.0	18096.0
1361	21.0	2.0
1360	2.0	0.0
1359	17.0	15.0
1358	1.0	8.0
1357	0.0	0.0
1356	988.0	349.0
1355	3419.0	2708.0
1353	3922.0	3188.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	62.0	65.0
285464	1019.0	640.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5815.0	5992.0
1373	457.0	1254.0
1371	1227.0	1744.0
1370	1.0	0.0
1369	0.0	0.0
1368	451.0	1439.0
100873209	1.0	0.0
1366	10670.0	7410.0
1365	12269.0	11077.0
1364	22154.0	37523.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4765.0	4291.0
116843	1817.0	2065.0
1384	4161.0	4049.0
116842	65.0	67.0
1382	1021.0	7229.0
116844	52.0	346.0
1381	7143.0	1170.0
1380	585.0	90.0
440176	3.0	1.0
440184	6.0	1.0
1379	4.0	0.0
1378	52.0	22.0
1376	1996.0	1782.0
1375	120.0	98.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	2.0
102800310	6.0	37.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	165.0	28.0
1396	544.0	91.0
1395	44.0	33.0
1394	16.0	68.0
1393	345.0	355.0
1392	0.0	0.0
285407	10.0	19.0
116835	794.0	1124.0
1390	1885.0	1621.0
1389	13432.0	7678.0
1388	7283.0	7984.0
1387	10269.0	9599.0
116841	2132.0	2044.0
1386	6830.0	5365.0
116840	2390.0	2380.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	2.0	0.0
100873251	0.0	0.0
100873250	0.0	2.0
116828	79.0	78.0
100873255	0.0	0.0
100873254	491.0	263.0
100873253	1.0	0.0
285412	0.0	0.0
100873252	3.0	0.0
100287898	248.0	264.0
100287895	0.0	0.0
285419	28.0	12.0
1399	5630.0	5733.0
1398	7164.0	6967.0
1397	13679.0	11569.0
100873259	0.0	0.0
100873258	2.0	1.0
100873257	2.0	1.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	100.0	129.0
285429	17.0	10.0
100287880	0.0	0.0
440193	903.0	513.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	3.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	29753.0	29038.0
153830	5715.0	7736.0
645280	2.0	5.0
440138	821.0	464.0
440132	0.0	0.0
440142	5.0	8.0
10139	2764.0	2761.0
126208	1840.0	2481.0
126206	0.0	0.0
126205	0.0	0.0
107133497	126.0	376.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11480.0	14032.0
10131	2727.0	2376.0
10134	15595.0	16958.0
107133494	0.0	0.0
10133	4122.0	2945.0
128869	1419.0	2249.0
10136	0.0	1.0
10135	3998.0	2557.0
100128493	0.0	0.0
103021294	29.0	22.0
10138	1436.0	2026.0
100128496	0.0	0.0
10137	6424.0	5008.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	3.0
10140	16829.0	6814.0
128864	23.0	34.0
440125	2.0	1.0
440131	0.0	0.0
10143	0.0	0.0
128854	584.0	955.0
10142	10574.0	6417.0
10144	9016.0	11809.0
10147	6652.0	6666.0
100128483	0.0	0.0
10146	10316.0	8317.0
128859	0.0	0.0
10149	378.0	212.0
10148	78.0	32.0
128853	548.0	1141.0
440159	0.0	0.0
10117	12.0	0.0
440163	2.0	7.0
10110	17.0	59.0
10112	50.0	205.0
10111	5909.0	3433.0
10114	13674.0	11887.0
10113	3968.0	3765.0
128848	0.0	0.0
10116	6921.0	5621.0
165829	9.0	4.0
100128469	36.0	40.0
153842	2.0	2.0
440145	1478.0	1219.0
10129	1770.0	1687.0
440153	0.0	0.0
10128	10100.0	7153.0
100033799	0.0	0.0
107133486	22.0	22.0
10121	6952.0	6726.0
100128465	0.0	0.0
10120	7091.0	5993.0
10123	1541.0	264.0
138234	1.0	1.0
10125	421.0	31.0
10124	724.0	614.0
10127	2291.0	2159.0
10126	3208.0	3516.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	74.0	99.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	1.0
106481184	0.0	0.0
106481181	6.0	17.0
106481182	1.0	0.0
285489	132.0	149.0
100128448	2.0	0.0
126242	0.0	0.0
106481198	2.0	1.0
10107	0.0	2.0
10106	16068.0	12066.0
106481199	0.0	0.0
10109	10510.0	9029.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	5.0	8.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	2466.0	2520.0
10100	603.0	102.0
10103	21136.0	43974.0
106481194	0.0	0.0
10102	1703.0	1852.0
106481195	0.0	0.0
10105	6187.0	5340.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	459.0	945.0
440119	262.0	22.0
126235	0.0	1.0
126231	212.0	249.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	49.0	36.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	42.0	27.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	0.0
440107	6.0	0.0
440104	1482.0	904.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	18.0	1.0
100128423	1.0	1.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	33.0	24.0
10090	11465.0	6026.0
10093	6418.0	6665.0
10092	11417.0	9434.0
10095	10761.0	6488.0
645204	6.0	1.0
10094	9514.0	9556.0
645203	5.0	9.0
10097	18013.0	15339.0
10096	11521.0	9013.0
645201	0.0	0.0
163115	316.0	256.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	479.0	442.0
106481144	0.0	0.0
114195	4.0	0.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	14.0	10.0
106481145	0.0	0.0
151126	97.0	1.0
106481146	0.0	0.0
10099	19511.0	36754.0
10098	4426.0	2420.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	1276.0	1543.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	2.0	0.0
728819	102.0	88.0
106481156	1.0	0.0
114189	0.0	0.0
