id	c643bb69-8c28-42bb-b7b8-1e27f0a46cfb	39113e53-0d26-4616-b23e-fb4c70dec853
106481344	0.0	0.0
442912	0.0	1.0
85455	58.0	415.0
442913	0.0	0.0
85452	7.0	18.0
442914	0.0	0.0
50	979.0	4869.0
85453	405.0	1497.0
442915	2.0	0.0
85450	1310.0	4488.0
51	778.0	4153.0
442916	0.0	0.0
85451	739.0	2715.0
52	2012.0	4775.0
442917	0.0	0.0
53	987.0	2332.0
442918	0.0	0.0
54	2254.0	2369.0
442919	0.0	0.0
55	43.0	173.0
442909	23.0	1.0
56	9.0	7.0
58	7.0	14.0
59	1742.0	7933.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	16.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	188.0	254.0
106481350	3.0	1.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	4.0
106481354	0.0	1.0
85446	67.0	480.0
442900	0.0	0.0
106481355	1.0	0.0
85443	4.0	36.0
442901	0.0	0.0
85444	256.0	1021.0
442902	0.0	0.0
60	231170.0	236090.0
85441	1297.0	4110.0
442903	0.0	23.0
85442	67.0	963.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	7.0
85440	316.0	1765.0
442907	6.0	10.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	8.0
68	3.0	16.0
344595	43.0	302.0
69	2.0	4.0
106481316	0.0	2.0
106481317	0.0	0.0
106481314	0.0	6.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	90.0	269.0
106481321	1.0	1.0
85479	105.0	61.0
106481322	0.0	0.0
85476	736.0	2826.0
85477	76.0	220.0
70	5.0	20.0
85474	8.0	73.0
71	94775.0	230970.0
72	42.0	272.0
73	2.0	18.0
74	0.0	1.0
75	0.0	38.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3004.0	5458.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	1.0
106481333	0.0	0.0
85465	455.0	1843.0
81	4469.0	39039.0
85463	242.0	1312.0
82	2.0	4.0
85464	1813.0	3092.0
83	6.0	7.0
85461	264.0	6933.0
85462	365.0	2290.0
86	669.0	2255.0
87	2413.0	12380.0
85460	486.0	2051.0
88	32.0	10.0
89	9.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	506.0	7658.0
106481300	0.0	0.0
91	246.0	2193.0
92	197.0	649.0
93	102.0	696.0
94	1024.0	1679.0
95	55.0	365.0
97	336.0	710.0
98	600.0	958.0
344561	0.0	0.0
728661	544.0	4034.0
728664	0.0	1.0
106481305	0.0	0.0
261734	245.0	2130.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	14.0
106481309	6.0	6.0
246119	0.0	0.0
106481307	5.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	7.0	5.0
3805	14.0	16.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	6.0
3809	21.0	17.0
246123	0.0	0.0
106481311	0.0	0.0
344558	256.0	428.0
3800	60.0	174.0
3801	610.0	4884.0
3802	8.0	4.0
728695	0.0	0.0
285735	1.0	0.0
261726	1000.0	2497.0
728698	7.0	5.0
3814	0.0	4.0
3815	332.0	1707.0
3816	209.0	121.0
261729	74.0	439.0
3817	59.0	122.0
3818	47.0	89.0
222166	474.0	1779.0
3811	5.0	11.0
3812	7.0	7.0
285740	1.0	0.0
285741	22.0	32.0
728689	3.0	18.0
3827	1.0	10.0
246100	0.0	0.0
3820	716.0	318.0
3821	32.0	43.0
3822	17.0	11.0
3823	2.0	12.0
3824	575.0	722.0
645402	0.0	0.0
403313	270.0	776.0
403314	0.0	0.0
728637	1.0	0.0
728638	23.0	53.0
728633	0.0	0.0
728632	22.0	69.0
728635	9.0	12.0
3836	695.0	2789.0
222183	76.0	242.0
3837	4316.0	11172.0
3838	2380.0	2207.0
3839	851.0	2758.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1370.0	2622.0
3832	656.0	456.0
3833	813.0	328.0
3834	12.0	5.0
3835	2464.0	4211.0
728620	0.0	3.0
403300	1.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	120.0	809.0
3848	9.0	6.0
3849	24.0	6.0
222171	112.0	6032.0
728619	0.0	5.0
3840	1568.0	5051.0
3841	447.0	1350.0
3842	1796.0	6975.0
3843	2351.0	6497.0
3844	0.0	0.0
3845	704.0	2192.0
3846	7.0	16.0
645423	1.0	0.0
3860	22.0	261.0
246126	0.0	1.0
728658	812.0	517.0
728655	0.0	0.0
728657	0.0	0.0
728656	0.0	4.0
3858	1498.0	1405.0
3859	0.0	2.0
246135	0.0	2.0
3850	0.0	2.0
3851	0.0	3.0
3852	348.0	1285.0
645414	0.0	0.0
3853	3.0	2269.0
3854	0.0	286.0
3855	22968.0	86964.0
3856	44180.0	84892.0
3857	1.0	0.0
728640	12.0	3.0
645431	3.0	32.0
728642	228.0	556.0
728641	5.0	3.0
645434	1.0	0.0
645432	62.0	32.0
285704	171.0	749.0
728643	1.0	0.0
222194	847.0	2666.0
285708	0.0	0.0
1204	0.0	0.0
1203	729.0	1906.0
1201	619.0	1022.0
1200	3622.0	10290.0
3861	85.0	202.0
645426	34.0	100.0
645425	0.0	0.0
1209	1771.0	7220.0
3866	6.0	504.0
1208	3.0	0.0
1207	2467.0	3966.0
3868	2.0	519.0
285311	0.0	0.0
3880	2558.0	21363.0
3881	0.0	2.0
285313	51.0	83.0
100128537	245.0	639.0
3882	0.0	1.0
100128536	9.0	0.0
285314	1.0	0.0
285315	205.0	545.0
1215	1.0	5.0
100141515	35.0	10.0
1213	4669.0	22711.0
1212	2988.0	4742.0
1211	5661.0	12104.0
3872	419.0	2767.0
3875	17904.0	46368.0
3876	9.0	28.0
3879	1.0	4.0
3890	2.0	4.0
3891	3.0	12.0
3892	132.0	291.0
100128525	30.0	16.0
285326	0.0	0.0
1230	267.0	658.0
285329	0.0	2.0
440097	2.0	1.0
440093	8.0	14.0
3883	2.0	1.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	0.0
3887	49.0	105.0
3888	0.0	0.0
100631239	0.0	1.0
3889	585.0	851.0
100128516	6.0	24.0
285331	405.0	1427.0
100128512	0.0	0.0
285335	10.0	156.0
100128514	0.0	0.0
1241	385.0	520.0
1240	676.0	1196.0
1238	23.0	107.0
1237	4.0	34.0
1236	4643.0	945.0
1235	27.0	18.0
1234	460.0	678.0
1233	148.0	240.0
1232	4.0	136.0
3895	3130.0	15217.0
100128511	29.0	114.0
100631247	0.0	3.0
3897	134.0	134.0
100631248	2.0	0.0
3898	261.0	1626.0
100631249	0.0	0.0
3899	656.0	254.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	339.0	1092.0
100631251	0.0	66.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	34.0	101.0
100631254	0.0	1.0
100128503	0.0	1.0
285349	54.0	417.0
574501	0.0	3.0
574502	0.0	0.0
1244	15.0	50.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	73.0	416.0
1263	910.0	3034.0
1262	1.0	11.0
116966	44.0	335.0
100887755	9.0	0.0
1261	0.0	32.0
100887754	1.0	2.0
1260	0.0	0.0
116969	22.0	34.0
1259	19.0	37.0
1258	8.0	28.0
440061	0.0	0.0
100887750	2.0	39.0
100887746	1.0	8.0
100887744	0.0	1.0
1272	95.0	103.0
1271	42.0	112.0
100887749	16.0	23.0
1270	0.0	150.0
100887748	0.0	0.0
440044	10.0	66.0
1269	427.0	185.0
440051	1.0	0.0
1268	134.0	311.0
440050	0.0	4.0
1267	2114.0	5864.0
1266	2507.0	16768.0
100887740	0.0	0.0
1265	4856.0	15569.0
1286	447.0	3680.0
1285	255.0	4993.0
1284	2397.0	31661.0
1282	1622.0	22988.0
1281	2955.0	29975.0
1280	7.0	2.0
440078	41.0	207.0
440077	1.0	1.0
440087	17.0	48.0
1278	4539.0	37977.0
1277	2548.0	41850.0
440081	38.0	134.0
116938	0.0	0.0
1297	33.0	43.0
116931	93.0	140.0
1296	644.0	9012.0
1295	731.0	18122.0
116933	0.0	0.0
1294	216.0	1143.0
1293	2144.0	12980.0
116935	25.0	47.0
1292	5462.0	18092.0
440068	10.0	17.0
1291	2860.0	9894.0
116937	3.0	7.0
440067	10.0	34.0
1290	483.0	3217.0
440073	39.0	546.0
440072	8.0	4.0
1289	334.0	3692.0
1288	10.0	51.0
1287	141.0	1691.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1019.0	2436.0
440021	0.0	0.0
442673	1.0	3.0
10018	2324.0	2655.0
126328	2523.0	2579.0
442676	2.0	5.0
126326	96.0	433.0
1299	342.0	538.0
1298	760.0	2069.0
10011	1853.0	2762.0
10010	992.0	3543.0
10013	914.0	4480.0
128989	746.0	1525.0
10015	2456.0	10366.0
10014	1715.0	4903.0
10017	18.0	104.0
10016	2662.0	5454.0
10020	354.0	1076.0
114335	0.0	0.0
114336	0.0	0.0
126321	1169.0	2077.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	7.0	302.0
10024	348.0	108.0
128977	1014.0	1924.0
103021165	2.0	1.0
10023	546.0	344.0
103021164	1.0	3.0
10026	663.0	2592.0
10025	1863.0	3531.0
116986	658.0	398.0
116985	2853.0	11411.0
116988	1338.0	4762.0
116987	235.0	1811.0
114327	309.0	2262.0
440043	0.0	0.0
126308	3198.0	3138.0
440041	0.0	0.0
126306	221.0	114.0
151306	28.0	56.0
100128590	17.0	3.0
100128596	6.0	2.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	25.0	17.0
440026	678.0	3033.0
440023	0.0	0.0
10008	97.0	548.0
10007	888.0	4047.0
10009	548.0	2516.0
116984	1027.0	4493.0
116983	614.0	2145.0
151313	173.0	93.0
10000	569.0	4296.0
128954	0.0	0.0
10002	8.0	24.0
10001	616.0	1189.0
10004	246.0	208.0
10003	25.0	50.0
10006	1831.0	4468.0
10005	698.0	1110.0
126370	0.0	0.0
285352	39.0	234.0
100128579	0.0	0.0
285359	64.0	162.0
126375	72.0	288.0
126374	189.0	2593.0
153918	1.0	0.0
100128574	0.0	0.0
285362	711.0	3005.0
285367	701.0	1674.0
285368	172.0	1050.0
100128569	37.0	162.0
126364	236.0	422.0
100128560	0.0	2.0
285370	0.0	0.0
285375	0.0	2.0
102682016	4.0	0.0
153932	4.0	2.0
344191	0.0	0.0
126353	18.0	1281.0
751071	204.0	265.0
442660	0.0	0.0
442661	0.0	1.0
106481286	1.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	23.0
106481282	0.0	0.0
285381	719.0	1780.0
106481283	0.0	0.0
285382	24.0	128.0
106481280	2.0	1.0
165918	439.0	784.0
106481281	0.0	1.0
165904	10.0	29.0
285386	112.0	288.0
138307	10.0	85.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	2.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	4.0
106481290	0.0	2.0
100128541	0.0	2.0
138311	176.0	947.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	10.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	1814.0	3038.0
106481259	0.0	0.0
728716	0.0	0.0
126298	670.0	2492.0
728710	1.0	0.0
126295	56.0	216.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	5.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	165.0	194.0
645318	0.0	0.0
645317	17.0	24.0
151242	12.0	130.0
106481260	0.0	0.0
106481261	4.0	1.0
647979	4952.0	23292.0
100287908	0.0	0.0
645332	74.0	411.0
126282	379.0	630.0
100287902	4.0	3.0
163227	168.0	1354.0
100287900	0.0	0.0
163223	46.0	313.0
106481275	1.0	2.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	43.0	204.0
106481278	0.0	0.0
645328	2.0	23.0
151254	11.0	58.0
645326	4.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	18.0
163259	53.0	228.0
645345	90.0	136.0
200403	13.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	81.0	543.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	2.0	3.0
728732	4.0	4.0
728734	0.0	1.0
126272	115.0	254.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	549.0	998.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	8.0	11.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	2.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	2.0
107133516	1.0	15.0
728723	60.0	339.0
106481253	2.0	0.0
107133522	0.0	9.0
106481254	1.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	248.0	37.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	1.0	0.0
106481250	0.0	0.0
645369	63.0	9.0
645368	1.0	0.0
645367	1.0	5.0
106481217	0.0	0.0
200424	244.0	2040.0
106481218	1.0	7.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	20.0
645360	10.0	0.0
106481219	1.0	0.0
106481220	0.0	2.0
106481221	5.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	4.0	3.0
138241	249.0	678.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	1.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	5.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	667.0	511.0
645382	1.0	0.0
645381	13.0	18.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	7.0	6.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	2.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	1332.0	513.0
3903	1493.0	1631.0
106481210	0.0	0.0
3904	146.0	63.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	178.0	1144.0
106481211	0.0	0.0
3909	228.0	452.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	10.0
151230	97.0	476.0
728798	0.0	1.0
3913	3259.0	16408.0
3914	743.0	11342.0
3915	1299.0	18382.0
3916	5910.0	22879.0
3918	964.0	11478.0
3910	721.0	3279.0
3911	1348.0	17411.0
3912	1328.0	18925.0
728782	36.0	17.0
728780	30.0	220.0
3924	5.0	14.0
3925	5828.0	5560.0
3927	3094.0	11926.0
3929	29.0	32.0
3920	2182.0	10361.0
3921	39449.0	25155.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	22046.0	9211.0
3937	1879.0	2892.0
3938	6.0	5.0
3939	9831.0	22715.0
3930	2373.0	1957.0
100873179	0.0	0.0
3931	168.0	846.0
3932	3481.0	1111.0
3933	0.0	1.0
3934	25.0	821.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	2.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	2.0	2.0
3947	3.0	2.0
3948	0.0	5.0
3949	885.0	2210.0
100873169	1.0	6.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13040.0	15518.0
100873196	0.0	0.0
100631260	3.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	13.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	14.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	2599.0	293.0
3958	2628.0	20896.0
3959	8937.0	48682.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	261.0	616.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	33.0	240.0
3952	6.0	1.0
3953	210.0	836.0
3954	730.0	2047.0
3955	521.0	636.0
3956	5742.0	11152.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	12.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	1.0	1.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	62.0	1256.0
1303	178.0	2559.0
107133502	0.0	0.0
1302	198.0	10701.0
1301	10.0	76.0
1300	9.0	350.0
3960	32.0	43.0
3963	3.0	6.0
3964	802.0	3399.0
1308	64.0	4519.0
3965	5255.0	4595.0
1307	934.0	5905.0
151295	22.0	90.0
1306	1035.0	5798.0
100189589	9.0	22.0
728774	1.0	0.0
728773	1.0	0.0
3980	425.0	2029.0
100287932	1298.0	1713.0
3981	282.0	1385.0
728776	16.0	29.0
85508	1.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	31177.0	35006.0
1315	1895.0	9889.0
1314	2152.0	15227.0
1312	1800.0	5219.0
1311	127.0	1358.0
100329135	3.0	1.0
1310	84.0	55.0
574537	0.0	0.0
3972	6.0	21.0
3973	4.0	7.0
3975	5.0	1.0
3976	101.0	1084.0
3977	1216.0	3137.0
1318	13.0	183.0
3978	1374.0	2343.0
1317	454.0	2094.0
728763	3.0	4.0
3990	44.0	114.0
645313	0.0	0.0
3991	244.0	303.0
645312	0.0	0.0
3992	471.0	925.0
645311	0.0	0.0
728769	269.0	638.0
1330	0.0	0.0
1327	17985.0	13807.0
1326	1802.0	782.0
1325	3.0	9.0
3982	0.0	0.0
3983	2768.0	13616.0
3984	1034.0	4004.0
3985	1024.0	5833.0
3987	1290.0	3168.0
3988	1913.0	5108.0
1329	5575.0	6203.0
116809	0.0	0.0
100128416	4.0	33.0
1340	8472.0	6845.0
1337	3443.0	4467.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	691.0	4250.0
100128410	0.0	0.0
3995	1120.0	1249.0
100128412	0.0	0.0
3996	381.0	1993.0
3998	1834.0	11624.0
1339	1.0	1.0
285440	901.0	2710.0
285441	0.0	0.0
1352	345.0	637.0
1351	5579.0	6348.0
1350	13106.0	12959.0
1349	3716.0	4054.0
1348	1.0	0.0
1347	4404.0	4213.0
1346	661.0	322.0
1345	5186.0	4457.0
1343	0.0	0.0
1342	2.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	9.0	24.0
1363	2416.0	42633.0
1362	805.0	5681.0
1361	3.0	5.0
1360	6.0	0.0
1359	3.0	48.0
1358	11.0	2.0
1357	0.0	0.0
1356	533.0	1324.0
1355	898.0	1926.0
1353	911.0	2291.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	5.0	0.0
100873218	1.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	15.0	118.0
285464	190.0	678.0
100873200	0.0	0.0
777774	2.0	0.0
1374	789.0	1989.0
1373	45.0	70.0
1371	345.0	848.0
1370	3.0	2.0
1369	0.0	0.0
1368	621.0	2278.0
100873209	1.0	0.0
1366	1938.0	13223.0
1365	4442.0	17760.0
1364	11174.0	40237.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1007.0	2872.0
116843	346.0	873.0
1384	608.0	2009.0
116842	37.0	97.0
1382	330.0	2084.0
116844	174.0	1124.0
1381	597.0	1471.0
1380	6634.0	1875.0
440176	6.0	6.0
440184	0.0	0.0
1379	26.0	8.0
1378	410.0	219.0
1376	395.0	1153.0
1375	46.0	277.0
128821	0.0	0.0
100873237	3.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	24.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	3.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	549.0	204.0
1396	1305.0	647.0
1395	8.0	82.0
1394	22.0	74.0
1393	29.0	495.0
1392	0.0	4.0
285407	1.0	11.0
116835	326.0	860.0
1390	2808.0	1506.0
1389	1909.0	6571.0
1388	2086.0	9912.0
1387	1659.0	7347.0
116841	757.0	1555.0
1386	810.0	3778.0
116840	937.0	2371.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	3.0	0.0
100873250	0.0	0.0
116828	45.0	220.0
100873255	3.0	4.0
100873254	0.0	4.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	8.0	3.0
100287898	21.0	91.0
100287895	0.0	0.0
285419	13.0	22.0
1399	1170.0	4638.0
1398	769.0	5837.0
1397	5608.0	18341.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	0.0	4.0
100873256	0.0	0.0
100873240	0.0	5.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	885.0	442.0
285429	8.0	14.0
100287880	0.0	0.0
440193	1461.0	1838.0
100873248	0.0	0.0
100873247	0.0	5.0
100873246	0.0	0.0
100873245	0.0	3.0
100873249	0.0	0.0
128872	0.0	1.0
10130	3034.0	12455.0
153830	2108.0	5699.0
645280	1.0	0.0
440138	93.0	335.0
440132	0.0	1.0
440142	0.0	1.0
10139	2088.0	2440.0
126208	1124.0	1579.0
126206	2.0	0.0
126205	0.0	3.0
107133497	4.0	21.0
126204	5.0	0.0
107133499	0.0	0.0
128866	5733.0	9486.0
10131	713.0	1966.0
10134	5723.0	12222.0
107133494	0.0	0.0
10133	1876.0	3466.0
128869	689.0	1765.0
10136	0.0	0.0
10135	2325.0	4190.0
100128493	5.0	0.0
103021294	8.0	56.0
10138	605.0	2142.0
100128496	0.0	0.0
10137	1903.0	4890.0
128861	1.0	0.0
128862	0.0	0.0
10141	0.0	4.0
10140	2039.0	4934.0
128864	8.0	39.0
440125	4.0	0.0
440131	4.0	7.0
10143	0.0	0.0
128854	102.0	713.0
10142	764.0	5659.0
10144	601.0	4775.0
10147	1158.0	6320.0
100128483	2.0	0.0
10146	2559.0	6867.0
128859	0.0	0.0
10149	118.0	1609.0
10148	603.0	397.0
128853	135.0	271.0
440159	0.0	0.0
10117	7.0	9.0
440163	0.0	3.0
10110	9.0	118.0
10112	157.0	197.0
10111	789.0	3833.0
10114	2934.0	14221.0
10113	1685.0	2957.0
128848	1.0	0.0
10116	959.0	3884.0
165829	4.0	2.0
100128469	7.0	26.0
153842	4.0	5.0
440145	575.0	893.0
10129	325.0	1660.0
440153	0.0	0.0
10128	2316.0	4825.0
100033799	0.0	0.0
107133486	0.0	15.0
10121	2769.0	6691.0
100128465	0.0	0.0
10120	1584.0	5094.0
10123	3443.0	1712.0
138234	1.0	3.0
10125	594.0	404.0
10124	809.0	1031.0
10127	928.0	2022.0
10126	609.0	2027.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	2.0	1.0
126248	18.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	0.0	4.0
106481182	0.0	1.0
285489	112.0	848.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	2.0
10107	0.0	1.0
10106	2315.0	9307.0
106481199	6.0	0.0
10109	14504.0	13735.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	1.0	0.0
106481191	1.0	1.0
10101	1584.0	2519.0
10100	74.0	202.0
10103	1802.0	18373.0
106481194	0.0	0.0
10102	664.0	1285.0
106481195	0.0	0.0
10105	1825.0	1769.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	81.0	1092.0
440119	60.0	151.0
126235	0.0	1.0
126231	33.0	122.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	8.0	0.0
442775	54.0	126.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	29.0	50.0
106481167	0.0	1.0
106481168	2.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	11.0	4.0
440107	41.0	17.0
440104	193.0	1907.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	2.0	1.0
106481178	12.0	2.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	191.0	71.0
100128423	0.0	0.0
128879	3.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	1.0	8.0
10090	852.0	3432.0
10093	7572.0	7422.0
10092	8364.0	8965.0
10095	11953.0	10531.0
645204	0.0	8.0
10094	13872.0	11544.0
645203	0.0	5.0
10097	7189.0	12948.0
10096	7674.0	9765.0
645201	1.0	0.0
163115	73.0	81.0
200504	2.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	35.0	9.0
106481143	3.0	0.0
114194	0.0	0.0
138162	116.0	234.0
106481144	0.0	0.0
114195	1.0	5.0
106481141	0.0	0.0
106481142	4.0	0.0
106481147	0.0	0.0
106481148	4.0	37.0
106481145	0.0	0.0
151126	9.0	61.0
106481146	0.0	0.0
10099	4138.0	19395.0
10098	545.0	1306.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	265.0	1302.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	1.0
106481152	9.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	12.0	32.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	2.0	8.0
415116	2213.0	4160.0
645207	0.0	1.0
645206	24.0	109.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	4.0
114182	0.0	0.0
10071	32.0	14.0
645220	1.0	1.0
728851	7.0	28.0
10073	417.0	897.0
405754	0.0	0.0
405753	134.0	1159.0
10072	1113.0	2355.0
10075	3578.0	15022.0
106481118	0.0	0.0
200523	1.0	0.0
106481119	0.0	0.0
