id	c13bf3e3-3287-485b-a5d2-5371af7897fb	e57f046b-b3b6-4774-9659-3c88cd589c19
6453	2076.0	2358.0
6456	738.0	1924.0
91752	36.0	24.0
64137	57.0	429.0
6455	3085.0	4238.0
147372	62.0	24.0
6447	344.0	900.0
6446	9961.0	6717.0
91748	4149.0	3129.0
6449	5348.0	3753.0
135398	29.0	54.0
91746	6083.0	5880.0
6448	2876.0	4414.0
91749	406.0	345.0
6461	713.0	1265.0
6462	47.0	20.0
6465	0.0	0.0
100421754	0.0	0.0
64146	127.0	570.0
64145	2487.0	2645.0
6464	6153.0	9093.0
162998	72.0	67.0
100421756	3.0	2.0
101928276	0.0	0.0
64147	1026.0	737.0
160335	1139.0	2950.0
6466	3.0	4.0
162993	506.0	592.0
64149	1480.0	1320.0
147381	3.0	4.0
255403	751.0	788.0
6458	40.0	20.0
6457	0.0	9.0
91734	1.0	0.0
6459	11.0	18.0
6472	1988.0	4376.0
6471	2.0	1.0
6474	10.0	15.0
6473	0.0	1.0
6476	0.0	0.0
6478	890.0	1604.0
6477	751.0	912.0
101928200	2.0	0.0
100421648	2.0	0.0
6470	4710.0	4335.0
6469	5.0	17.0
6468	4332.0	5579.0
6483	1624.0	929.0
6482	26480.0	10730.0
100421652	1.0	1.0
6484	757.0	1428.0
6487	681.0	724.0
196294	415.0	426.0
6489	243.0	119.0
497661	701.0	809.0
100421657	9.0	1.0
6480	5505.0	2985.0
102724386	1.0	6.0
6494	2103.0	3782.0
6493	49.0	37.0
6496	1.0	1.0
6495	67.0	31.0
6498	3133.0	4741.0
101928223	0.0	0.0
6497	6461.0	5192.0
6499	2937.0	3882.0
6490	143.0	127.0
6492	0.0	0.0
6491	159.0	206.0
101928232	0.0	0.0
100124700	0.0	0.0
102724368	8.0	10.0
196264	1622.0	3180.0
54700	2393.0	2579.0
54707	1535.0	1998.0
497634	0.0	0.0
54704	2441.0	6171.0
54708	3013.0	3302.0
160287	25.0	34.0
54714	5.0	6.0
54718	242.0	137.0
100421681	0.0	1.0
54716	6.0	128.0
54715	2.0	7.0
100421695	1.0	1.0
100421697	0.0	0.0
100421698	2.0	1.0
100421699	6.0	9.0
102724349	16.0	8.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	0.0
54726	3380.0	3622.0
100421694	0.0	0.0
255480	21.0	0.0
54732	9663.0	8797.0
54734	24.0	6.0
54733	640.0	2502.0
54739	1216.0	1080.0
54738	1.0	2.0
54737	5387.0	6051.0
160298	13.0	3.0
102724321	0.0	0.0
255488	6255.0	8011.0
54742	55.0	4.0
54741	6849.0	12020.0
54749	1583.0	3232.0
137902	30.0	64.0
27128	1207.0	656.0
27129	1713.0	71.0
29789	3542.0	3995.0
27127	20.0	48.0
27120	5.0	7.0
27121	1.0	0.0
29781	1992.0	2122.0
29780	792.0	551.0
27124	30996.0	16898.0
27125	8966.0	11099.0
27122	1412.0	8224.0
29785	166.0	1710.0
27123	59.0	34.0
125919	331.0	373.0
29799	199.0	358.0
390800	0.0	1.0
27131	13497.0	15458.0
654790	16.0	41.0
27132	80.0	31.0
27130	771.0	555.0
29798	102.0	116.0
27136	0.0	1.0
29797	2.0	1.0
27133	0.0	0.0
29796	3061.0	3552.0
27134	2120.0	2571.0
27106	2266.0	6200.0
27107	1660.0	1990.0
29768	0.0	0.0
29767	572.0	616.0
29766	3539.0	5166.0
27109	2880.0	1905.0
29761	2398.0	2852.0
29760	1045.0	2127.0
389813	454.0	275.0
389812	0.0	0.0
27102	7657.0	7728.0
29765	0.0	0.0
29763	1376.0	1936.0
27101	2073.0	2044.0
389816	0.0	10.0
27115	1582.0	460.0
29778	2.0	0.0
29777	1362.0	1541.0
27113	201.0	2004.0
29775	671.0	1113.0
27111	1341.0	1636.0
29774	58.0	9.0
27112	2559.0	310.0
390831	0.0	0.0
390834	4.0	19.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1760.0	1409.0
125958	0.0	0.0
377841	43.0	247.0
390843	0.0	0.0
390844	10.0	3.0
389827	2.0	0.0
652170	0.0	0.0
389860	2.0	1.0
390811	0.0	0.0
389857	0.0	0.0
390816	10.0	7.0
389856	334.0	368.0
125931	1.0	0.0
389852	0.0	1.0
100313914	0.0	0.0
389844	1.0	4.0
389840	24.0	18.0
100313923	0.0	0.0
100313921	1.0	0.0
389849	28.0	27.0
91893	132.0	91.0
91894	16.0	4.0
147670	11.0	33.0
147664	8.0	702.0
642721	0.0	0.0
64285	1671.0	3917.0
64284	2816.0	2340.0
64288	1609.0	1016.0
147685	36.0	27.0
121026	0.0	0.0
123688	183.0	117.0
341568	0.0	0.0
341567	4.0	3.0
642737	6.0	1.0
64283	2392.0	1713.0
64282	1575.0	1247.0
389541	2945.0	2931.0
147694	1515.0	739.0
389537	125.0	151.0
147686	445.0	609.0
147687	520.0	411.0
121014	0.0	0.0
642741	13.0	24.0
159686	47.0	48.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	1.0
390503	0.0	0.0
121006	23.0	11.0
389524	461.0	554.0
147699	32.0	57.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	370.0	109.0
27286	48.0	82.0
27283	0.0	0.0
27284	30.0	30.0
389558	53.0	12.0
27289	859.0	395.0
27287	68.0	122.0
27288	0.0	0.0
135656	14.0	41.0
390561	5.0	3.0
27296	60.0	33.0
389549	1.0	0.0
27297	2200.0	2192.0
27294	15.0	47.0
27295	3476.0	243.0
27299	526.0	72.0
642776	31.0	19.0
27292	1435.0	1914.0
27293	1197.0	1911.0
27290	0.0	0.0
642778	15.0	5.0
27291	998.0	953.0
160622	732.0	1031.0
390531	47.0	9.0
147650	406.0	575.0
390530	20.0	3.0
390535	2.0	0.0
390539	0.0	0.0
147646	5.0	5.0
390538	0.0	0.0
654783	0.0	0.0
147645	95.0	97.0
341511	1.0	0.0
6500	15843.0	17288.0
133015	887.0	877.0
400410	109.0	170.0
147660	75.0	90.0
121054	1.0	1.0
121053	528.0	459.0
147657	983.0	711.0
147658	33.0	35.0
400406	2.0	0.0
642799	0.0	0.0
642796	0.0	0.0
133022	352.0	310.0
642797	102.0	35.0
101928165	0.0	0.0
6511	0.0	0.0
390595	463.0	322.0
6510	855.0	2067.0
390594	1.0	0.0
100421803	2.0	1.0
100421804	10.0	2.0
390598	29.0	50.0
100421805	11.0	3.0
100421806	48.0	46.0
100421807	0.0	1.0
6509	1017.0	1237.0
54870	4119.0	5089.0
54875	675.0	637.0
54874	6906.0	6292.0
54873	768.0	1202.0
389599	2.0	0.0
54872	3161.0	3344.0
102724430	1.0	1.0
54879	738.0	754.0
6502	521.0	439.0
54878	3341.0	3229.0
6504	408.0	66.0
54877	1760.0	1628.0
91801	891.0	577.0
6503	4451.0	1058.0
54876	2079.0	1754.0
6506	175.0	10.0
6505	4049.0	2358.0
91807	7.0	5.0
6508	326.0	408.0
6507	779.0	288.0
101928176	1.0	1.0
6520	8111.0	12202.0
6522	3610.0	4588.0
221717	0.0	0.0
6521	13.0	2.0
221718	0.0	0.0
100421813	8.0	12.0
64207	5585.0	7195.0
100421816	8.0	7.0
221711	37.0	32.0
64208	10.0	3.0
221710	475.0	552.0
54882	478.0	428.0
54881	1510.0	1158.0
54880	4292.0	3497.0
54886	7.0	10.0
54885	1390.0	1214.0
54884	7696.0	7224.0
54883	1586.0	1587.0
6513	1936.0	4899.0
6512	32.0	4.0
54888	2965.0	3402.0
6515	3450.0	8649.0
54887	2120.0	2063.0
6514	1.0	0.0
6517	830.0	32.0
6519	9.0	9.0
6518	140.0	53.0
221749	2899.0	4293.0
64210	2526.0	4008.0
6531	96.0	2.0
100421820	0.0	1.0
64211	1.0	21.0
6530	0.0	9.0
6533	3442.0	5520.0
6532	22.0	15.0
100421823	0.0	1.0
390572	6.0	2.0
64216	1024.0	870.0
64215	2805.0	3224.0
100421825	0.0	0.0
64218	3874.0	4165.0
100421827	2.0	3.0
100421828	4.0	1.0
64219	4128.0	2334.0
100421829	31.0	19.0
54893	3014.0	2885.0
54892	759.0	793.0
54891	1814.0	1669.0
54890	6122.0	4703.0
54897	755.0	278.0
54896	737.0	1213.0
54894	564.0	1113.0
6524	23.0	61.0
6523	4.0	13.0
170062	0.0	0.0
101928190	0.0	0.0
54899	6241.0	3812.0
6526	17492.0	11101.0
6525	1436.0	1004.0
54898	99.0	16.0
6528	18280.0	5.0
91828	129.0	16.0
170067	0.0	0.0
6527	41.0	29.0
6529	16.0	44.0
6540	287.0	191.0
64221	805.0	475.0
64220	73.0	211.0
6542	8281.0	8511.0
64223	2421.0	2395.0
6541	2737.0	3175.0
64222	2287.0	2439.0
390581	0.0	0.0
64225	6281.0	8684.0
6543	3.0	2.0
64224	2097.0	2226.0
105376261	0.0	5.0
6535	376.0	360.0
6534	12.0	12.0
6536	390.0	291.0
6539	1004.0	2684.0
6538	2.0	11.0
64232	0.0	1.0
6551	1.0	2.0
6550	115.0	138.0
64231	1802.0	2153.0
6553	89.0	188.0
91851	1567.0	648.0
64236	860.0	691.0
6555	1.0	0.0
101928122	11.0	105.0
6554	13.0	3.0
6546	451.0	299.0
6545	6.0	67.0
6548	2904.0	2455.0
6547	4.0	2.0
6549	341.0	297.0
6560	6035.0	7871.0
64241	0.0	0.0
64240	8.0	3.0
6561	1.0	0.0
6564	44.0	89.0
6563	681.0	42.0
100421854	60.0	40.0
101928136	17.0	9.0
6566	469.0	1365.0
6565	1497.0	726.0
100421859	4.0	34.0
101928138	0.0	0.0
221756	50.0	26.0
6557	0.0	0.0
6556	835.0	1356.0
6559	31.0	8.0
91833	1759.0	1684.0
6558	1825.0	3034.0
133083	0.0	0.0
6571	15.0	88.0
101928142	7.0	0.0
100421860	4.0	11.0
6570	2.0	4.0
100421861	0.0	1.0
6573	508.0	351.0
6572	0.0	928.0
101928141	0.0	1.0
91875	1425.0	1335.0
6575	22210.0	16602.0
6574	2392.0	3572.0
101928147	0.0	0.0
100421865	15.0	13.0
6576	3803.0	4620.0
221785	1296.0	917.0
245711	32.0	43.0
169044	72.0	265.0
221786	551.0	621.0
6568	1.0	0.0
6567	4053.0	520.0
91869	1517.0	1311.0
6569	0.0	0.0
6582	1.0	1.0
91860	111.0	106.0
101928153	127.0	83.0
6581	318.0	26.0
101928154	2.0	0.0
6584	1007.0	1330.0
101928151	0.0	0.0
6583	68.0	142.0
6586	10884.0	2586.0
6585	47.0	82.0
101928158	17.0	7.0
91862	470.0	1477.0
6588	1.0	1.0
6580	35.0	37.0
169026	13.0	1.0
6579	0.0	0.0
6578	8251.0	2739.0
6595	13388.0	5931.0
6594	8856.0	8071.0
30817	187.0	181.0
6597	7738.0	8353.0
6596	3802.0	2879.0
30816	39.0	15.0
30819	72.0	79.0
6599	5815.0	6650.0
100421767	1.0	0.0
6598	3811.0	5205.0
30818	5921.0	1278.0
100421768	0.0	0.0
100421769	1.0	1.0
6591	259.0	291.0
6590	580.0	16001.0
30820	23.0	5.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	1.0	0.0
282706	0.0	0.0
255104	3110.0	2335.0
255101	142.0	16.0
54802	995.0	928.0
30813	7.0	9.0
30812	101.0	92.0
54801	780.0	1070.0
54800	4573.0	5308.0
30815	3434.0	3432.0
30814	0.0	44.0
54806	1625.0	1512.0
54805	1695.0	1210.0
30811	221.0	86.0
100421771	0.0	0.0
54809	1023.0	768.0
100421784	20.0	7.0
54808	3438.0	3120.0
54807	476.0	439.0
29802	130.0	24.0
29801	2268.0	2525.0
29800	1344.0	1101.0
101928104	71.0	24.0
29803	6085.0	6542.0
54813	1168.0	896.0
54812	2796.0	2526.0
54811	1324.0	1416.0
54810	99.0	123.0
54816	2791.0	2557.0
54815	4426.0	5123.0
54814	756.0	732.0
100421794	3.0	2.0
54819	637.0	643.0
100421796	372.0	184.0
100421797	0.0	2.0
101928113	112.0	146.0
100421799	0.0	0.0
54820	754.0	794.0
54823	471.0	374.0
54822	3499.0	2479.0
54821	38.0	34.0
54828	1852.0	973.0
54827	2.0	3.0
54826	506.0	350.0
54825	10.0	10.0
54829	446.0	103.0
282756	4.0	1.0
54831	2.0	1.0
54830	386.0	300.0
282754	0.0	0.0
102724473	0.0	0.0
54834	984.0	1063.0
54832	5570.0	6338.0
54839	293.0	421.0
54838	8252.0	4936.0
54836	4739.0	3483.0
54842	5629.0	11705.0
54841	1016.0	893.0
54840	975.0	1113.0
54845	4080.0	5809.0
54843	470.0	918.0
54849	3190.0	4067.0
54848	139.0	1635.0
54847	220.0	92.0
100359394	1.0	2.0
100359397	0.0	0.0
100359396	9.0	45.0
255119	26.0	0.0
54853	1380.0	2142.0
54852	196.0	58.0
54851	1152.0	1050.0
54850	1169.0	1185.0
54857	6.0	1.0
54856	2759.0	3731.0
54855	5136.0	988.0
54854	6.0	72.0
54859	1289.0	1108.0
54858	2623.0	4622.0
255130	7.0	5.0
54860	2.0	102.0
100134015	15.0	8.0
54863	1065.0	2029.0
54862	2655.0	3187.0
54861	3976.0	3972.0
54868	2131.0	1080.0
54867	7417.0	6229.0
54866	8.0	5.0
54865	1608.0	1579.0
54869	2406.0	4952.0
255180	0.0	1.0
27249	3337.0	3919.0
27247	1521.0	1760.0
27248	6334.0	6340.0
100431168	1.0	1.0
400360	8.0	29.0
107161163	0.0	0.0
27241	1310.0	2110.0
27242	1004.0	2395.0
27240	310.0	41.0
27245	5203.0	4415.0
400359	4.0	1.0
27246	2794.0	3741.0
27243	6043.0	7091.0
27244	2137.0	5225.0
678655	2183.0	2336.0
642687	3.0	2.0
282791	8.0	15.0
282790	2.0	0.0
107161154	4.0	2.0
27258	2241.0	2340.0
100431177	25.0	9.0
255193	3.0	2.0
27252	1176.0	1529.0
27253	1013.0	583.0
27250	19907.0	16978.0
100431173	0.0	0.0
27257	945.0	1256.0
100431172	0.0	12.0
255189	1104.0	187.0
27254	17.0	7.0
282786	0.0	0.0
27255	365.0	1814.0
123606	1756.0	2181.0
107161144	82.0	107.0
29889	2233.0	2706.0
29888	4079.0	5266.0
103344929	0.0	1.0
29887	1408.0	501.0
103344928	6.0	2.0
107161145	0.0	1.0
27229	738.0	860.0
353500	835.0	37.0
29882	2890.0	2370.0
29881	5.0	19.0
29880	2597.0	2460.0
103344932	3.0	1.0
29886	2107.0	3477.0
282776	0.0	0.0
282775	0.0	0.0
29883	5999.0	5149.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1378.0	1419.0
27239	106.0	124.0
29899	206.0	233.0
27236	2298.0	2812.0
27237	1630.0	2460.0
353513	0.0	0.0
353514	87.0	111.0
353511	432.0	282.0
27230	14685.0	13534.0
29893	135.0	196.0
27231	4.0	0.0
282769	0.0	0.0
29890	3702.0	4859.0
29896	4675.0	4038.0
27235	596.0	829.0
27232	60.0	26.0
29895	11.0	29.0
255167	108.0	93.0
29894	5581.0	8175.0
27233	274.0	84.0
282763	0.0	1.0
27201	36.0	38.0
27202	90.0	109.0
27200	0.0	1.0
30849	3072.0	2587.0
30851	682.0	1867.0
30850	330.0	432.0
400389	8.0	4.0
29844	767.0	805.0
29843	985.0	1023.0
400385	6.0	8.0
29842	8314.0	720.0
29841	531.0	1406.0
30846	4029.0	8281.0
30845	711.0	373.0
30848	0.0	0.0
30847	0.0	0.0
30844	4578.0	4440.0
30827	3143.0	3307.0
29855	2925.0	3487.0
123624	0.0	0.0
29851	344.0	79.0
29850	229.0	23.0
30835	179.0	130.0
30834	468.0	705.0
30837	2408.0	1733.0
30836	2973.0	3200.0
30833	1428.0	1453.0
30832	780.0	472.0
64395	1402.0	1855.0
64397	5034.0	4575.0
64396	2.0	0.0
64399	25.0	12.0
64398	4354.0	3893.0
390634	0.0	0.0
390637	322.0	207.0
389634	64.0	49.0
389633	2.0	2.0
400511	2.0	0.0
389631	0.0	0.0
64393	1416.0	10468.0
389630	0.0	0.0
390643	0.0	0.0
400506	618.0	1302.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	2.0
400500	0.0	0.0
642612	1.0	0.0
160518	793.0	1095.0
341689	0.0	0.0
400508	5.0	9.0
642614	0.0	0.0
389662	5.0	5.0
390610	2.0	2.0
377677	860.0	1754.0
390612	0.0	1.0
390616	1.0	0.0
389658	247.0	479.0
389655	2.0	7.0
341674	0.0	0.0
642623	0.0	0.0
642627	1.0	1.0
341676	124.0	34.0
642641	25.0	14.0
389652	0.0	1.0
389649	3.0	1.0
390627	138.0	216.0
389644	2.0	3.0
389643	382.0	36.0
642633	1.0	10.0
642631	0.0	0.0
642636	1.0	1.0
101928085	143.0	46.0
642652	0.0	0.0
375035	3400.0	2488.0
221806	589.0	1178.0
338017	0.0	2.0
389677	1502.0	968.0
389676	0.0	0.0
101928099	3.0	0.0
642663	3.0	1.0
389674	19.0	6.0
389672	5.0	6.0
338002	1.0	0.0
400550	59.0	17.0
338004	0.0	0.0
390688	2.0	1.0
338005	2.0	0.0
389668	57.0	73.0
375033	845.0	480.0
341640	3441.0	2806.0
642659	173.0	103.0
642658	1027.0	2581.0
221823	0.0	0.0
6610	776.0	845.0
375057	98.0	3.0
390650	0.0	0.0
375056	5680.0	3740.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	4585.0	4018.0
147525	102.0	112.0
6608	1285.0	1175.0
387039	0.0	0.0
387036	61.0	54.0
6601	7118.0	7895.0
6603	3868.0	5109.0
6602	3431.0	3057.0
6605	3800.0	3579.0
6604	2366.0	4973.0
375061	256.0	943.0
6607	86.0	98.0
6606	196.0	220.0
6621	1286.0	1040.0
6620	2.0	1.0
642683	0.0	1.0
390660	6.0	2.0
390664	0.0	1.0
387032	243.0	287.0
389692	24.0	12.0
390667	1.0	0.0
123591	49.0	52.0
389690	4.0	15.0
6619	1442.0	2326.0
6612	5005.0	6378.0
6611	3755.0	4109.0
6614	1620.0	1408.0
6613	5906.0	7307.0
6616	54.0	551.0
6615	580.0	271.0
6618	706.0	938.0
6617	728.0	705.0
6632	1474.0	1697.0
6631	2847.0	2886.0
387066	5202.0	6499.0
387065	0.0	0.0
64319	5671.0	5470.0
64318	1147.0	1283.0
387063	1.0	4.0
245812	763.0	632.0
54991	616.0	688.0
54996	3363.0	1452.0
54995	539.0	491.0
54994	3787.0	3737.0
54993	261.0	337.0
6623	320.0	1747.0
6622	676.0	677.0
6625	14239.0	15809.0
54998	3432.0	3787.0
6624	2932.0	2613.0
54997	296.0	1673.0
6627	1190.0	1312.0
6626	2875.0	2784.0
6629	2169.0	2765.0
6628	4329.0	6388.0
64320	1242.0	1249.0
6641	8715.0	7370.0
6640	7420.0	6748.0
64321	151.0	243.0
64324	6753.0	5570.0
6643	7704.0	9238.0
221838	736.0	868.0
6642	20421.0	29893.0
64326	2227.0	2348.0
387055	1.0	0.0
64328	2120.0	1935.0
64327	2715.0	3222.0
221833	0.0	2.0
221830	1337.0	1087.0
6634	4748.0	5181.0
6633	4355.0	6807.0
6636	1263.0	1310.0
6635	1389.0	1736.0
6638	10872.0	10201.0
6637	1494.0	1958.0
101928062	3.0	2.0
6650	1838.0	1839.0
64333	1441.0	614.0
6652	23213.0	7739.0
64332	6102.0	16825.0
6651	20713.0	21085.0
6654	4552.0	3403.0
100421943	2.0	2.0
6653	9232.0	5190.0
387082	16.0	9.0
102724536	88.0	15.0
78987	5566.0	4070.0
78986	25.0	18.0
78989	657.0	24.0
6645	4480.0	4009.0
78988	2388.0	3057.0
6644	0.0	0.0
6647	8231.0	8358.0
6646	3062.0	2477.0
6649	5296.0	2984.0
91949	2095.0	2281.0
6648	19521.0	26138.0
91947	4216.0	1632.0
91948	48.0	54.0
64342	2147.0	2443.0
6661	0.0	0.0
6660	257.0	32.0
245806	0.0	0.0
6663	0.0	0.0
64344	155.0	27.0
4000	33302.0	34820.0
4001	875.0	830.0
6662	5200.0	3227.0
64343	1549.0	1223.0
91942	572.0	856.0
6665	72.0	46.0
6664	7.0	11.0
101928079	82.0	117.0
387074	0.0	0.0
387071	2.0	3.0
245802	0.0	2.0
196549	31.0	10.0
6656	1.0	0.0
6655	4307.0	3978.0
6658	23.0	2.0
6657	2.0	10.0
6659	3332.0	13853.0
196541	0.0	0.0
91937	272.0	45.0
6670	7123.0	5409.0
6672	3915.0	5400.0
6671	1599.0	1121.0
4010	76.0	1.0
6674	456.0	549.0
4012	3731.0	3803.0
91975	624.0	964.0
6676	84.0	152.0
4013	1592.0	3743.0
101928001	0.0	0.0
6675	1717.0	1713.0
4014	3.0	4.0
64359	817.0	4882.0
221883	1.0	1.0
100271927	9.0	16.0
102724515	0.0	0.0
196513	978.0	1257.0
4004	8.0	7.0
6667	5788.0	6691.0
4005	1275.0	731.0
6666	1461.0	1115.0
4007	545.0	654.0
6668	2676.0	1645.0
91966	788.0	607.0
4008	10092.0	13289.0
4009	1.0	0.0
6683	1289.0	1417.0
4023	445.0	660.0
100421975	0.0	1.0
6687	6490.0	5146.0
4025	4.0	2.0
100271918	0.0	0.0
101928017	80.0	121.0
78990	58.0	68.0
78992	2928.0	4093.0
78991	439.0	465.0
78994	1916.0	2009.0
78996	1082.0	1148.0
78995	58.0	96.0
196527	3080.0	4181.0
78998	159.0	121.0
78997	6.0	3.0
196528	2427.0	2182.0
4015	399.0	2495.0
6678	34756.0	44548.0
6677	0.0	0.0
4016	474.0	533.0
78999	463.0	695.0
4017	691.0	1114.0
4018	10.0	4.0
6692	5594.0	21180.0
6691	7.0	131.0
101928022	1.0	5.0
6694	0.0	0.0
64375	1398.0	1646.0
64374	4864.0	4482.0
6693	1411.0	570.0
4033	795.0	276.0
6696	3213.0	3470.0
64377	36.0	3.0
4034	1787.0	2233.0
64376	1716.0	1229.0
6695	342.0	1910.0
4035	9822.0	7734.0
6698	0.0	0.0
4036	19787.0	7962.0
6697	1630.0	1335.0
6690	1.0	2.0
4026	4062.0	2810.0
6689	531.0	117.0
6688	1748.0	1396.0
4040	2856.0	1912.0
4041	6176.0	6878.0
64386	218.0	155.0
4043	9418.0	13169.0
64388	32.0	177.0
4045	242.0	51.0
4046	3590.0	1729.0
4047	3148.0	2918.0
221895	3291.0	1064.0
4037	2283.0	2657.0
91978	372.0	534.0
4038	463.0	6940.0
6699	1.0	20.0
91977	68.0	17.0
196500	41.0	75.0
101928040	1.0	0.0
4051	10.0	5.0
54908	375.0	287.0
4052	465.0	4330.0
4053	18300.0	15776.0
54906	4701.0	3676.0
4054	17670.0	21634.0
4055	6053.0	8414.0
4056	5.0	5.0
4057	9234.0	128.0
4058	93.0	121.0
29945	1621.0	1621.0
255220	0.0	0.0
29944	282.0	103.0
29943	1.0	233.0
29942	6.0	3.0
29949	11.0	22.0
29948	807.0	445.0
29947	0.0	0.0
29946	2694.0	2416.0
4050	1232.0	1391.0
29941	486.0	466.0
29940	1179.0	2575.0
4048	6861.0	5485.0
4049	112.0	29.0
54910	2244.0	4250.0
54916	1545.0	1485.0
54915	3831.0	3752.0
54914	4443.0	3582.0
54913	959.0	861.0
4062	4.0	37.0
4063	372.0	89.0
54919	1632.0	1927.0
54918	8373.0	10998.0
4064	367.0	240.0
4065	1668.0	1091.0
4066	383.0	217.0
4067	2786.0	8234.0
4068	248.0	64.0
4069	11658.0	4037.0
29956	10528.0	13610.0
255231	189.0	194.0
29954	1857.0	1612.0
29953	10.0	0.0
29959	4853.0	7183.0
29958	664.0	107.0
4060	2260.0	884.0
29957	2270.0	2584.0
4061	4676.0	11121.0
29952	8003.0	9313.0
29951	65.0	66.0
29950	2657.0	1881.0
4059	24603.0	18274.0
54923	197.0	234.0
54922	826.0	653.0
54921	5872.0	4981.0
54920	613.0	424.0
54927	2406.0	2781.0
54926	4055.0	4906.0
54925	144.0	116.0
4074	5619.0	6398.0
54929	2426.0	1861.0
29929	694.0	593.0
54928	6111.0	6878.0
4076	10721.0	14131.0
29928	1174.0	1061.0
4077	12597.0	15458.0
29923	231.0	330.0
29922	893.0	701.0
29920	2477.0	3794.0
29927	16666.0	18166.0
29926	2861.0	1870.0
4070	1183.0	32420.0
4071	3544.0	18742.0
29925	3870.0	2337.0
29924	6086.0	5689.0
4072	16919.0	25142.0
54930	1118.0	1469.0
54934	1268.0	1678.0
54933	64.0	137.0
54932	931.0	1566.0
54931	1033.0	985.0
54938	361.0	342.0
54937	3.0	4.0
54936	1974.0	3187.0
54935	1430.0	7217.0
4084	2046.0	1309.0
4085	243.0	261.0
4086	1218.0	1302.0
54939	2200.0	3277.0
4087	7329.0	7719.0
4088	7534.0	6279.0
4089	5666.0	4611.0
29934	3601.0	4203.0
29933	1319.0	327.0
282809	977.0	1281.0
282808	2.0	4.0
29937	2280.0	2579.0
4081	56.0	3.0
4082	4061.0	3276.0
29935	3.0	3.0
282801	0.0	0.0
54941	387.0	435.0
29930	5.0	2.0
54940	9527.0	8718.0
54944	125.0	47.0
54943	290.0	164.0
54942	1296.0	1255.0
54949	734.0	661.0
54948	1142.0	1147.0
54947	10191.0	5146.0
255208	0.0	0.0
54946	3087.0	2910.0
29909	122.0	83.0
29907	104.0	58.0
4097	3269.0	2798.0
29906	19.0	8.0
4099	248.0	903.0
29901	189.0	451.0
4090	3493.0	3033.0
4091	3038.0	4117.0
4092	5546.0	3760.0
29904	1792.0	3646.0
4093	5904.0	2092.0
29903	986.0	1235.0
4094	3958.0	2778.0
29902	246.0	244.0
54952	633.0	1066.0
54951	1064.0	952.0
102724594	1.0	1.0
54956	827.0	666.0
54955	864.0	916.0
54954	909.0	913.0
100271893	0.0	0.0
54953	2690.0	2521.0
196472	2.0	0.0
196477	0.0	0.0
54959	92.0	2.0
54958	227.0	1103.0
196475	2955.0	2470.0
54957	564.0	407.0
29919	1077.0	1461.0
255275	2.0	0.0
29911	6040.0	6325.0
29916	2524.0	1132.0
29915	1173.0	859.0
29914	1319.0	1038.0
54963	2006.0	2440.0
100271884	1.0	0.0
54962	217.0	210.0
54961	2374.0	4159.0
54960	1198.0	1158.0
54967	0.0	2.0
54965	1274.0	1297.0
196483	541.0	510.0
54964	989.0	779.0
54969	843.0	855.0
54968	950.0	882.0
54970	1052.0	960.0
255239	79.0	15.0
54974	928.0	695.0
100271873	2.0	0.0
54973	4833.0	5879.0
54972	469.0	1175.0
54971	902.0	728.0
100271874	10.0	32.0
54978	3502.0	4867.0
54977	2835.0	3158.0
54976	1102.0	860.0
100271871	6.0	9.0
100271870	0.0	0.0
54979	83.0	45.0
255252	1047.0	1543.0
54981	1831.0	2177.0
54980	675.0	471.0
54985	1926.0	2614.0
54984	426.0	338.0
102724560	5.0	8.0
54982	2026.0	1850.0
54989	3401.0	3832.0
196463	5611.0	6077.0
54988	358.0	69.0
54987	2103.0	2472.0
54986	412.0	500.0
642569	0.0	0.0
642580	2.0	2.0
642585	9.0	14.0
642592	5.0	2.0
642597	0.0	0.0
27348	1244.0	1061.0
27349	848.0	1013.0
27346	331.0	327.0
27347	826.0	1860.0
27340	1537.0	1780.0
27341	2576.0	2210.0
27344	20.0	1599.0
27345	219.0	113.0
27342	619.0	548.0
400456	114.0	31.0
27343	1804.0	2134.0
642587	12.0	701.0
282890	300.0	214.0
100124541	0.0	0.0
400451	3852.0	4862.0
27351	1776.0	1596.0
27352	5064.0	3528.0
27350	2857.0	2864.0
100124540	1.0	0.0
338091	2.0	1.0
338094	73.0	14.0
100124537	0.0	0.0
100124536	3.0	0.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	1.0	2.0
338099	60.0	26.0
27327	3709.0	3775.0
29988	1250.0	654.0
27324	0.0	0.0
100124539	0.0	0.0
29986	2.0	17.0
100124538	0.0	0.0
27328	42.0	2.0
27329	5.0	7.0
29980	409.0	709.0
29985	783.0	1299.0
29984	947.0	1601.0
27320	1.0	1.0
29982	1308.0	1327.0
29999	11.0	5.0
27338	553.0	510.0
29998	1071.0	868.0
