id	def39b2b-d0f6-4f6d-a3d2-610d8b121d96	92e4e583-3efe-4144-9247-eaad758b0944
100873615	0.0	0.0
100873614	0.0	2.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	2.0	5.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	25.0	21.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	2.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	208.0	841.0
10570	10.0	8.0
116447	1932.0	2126.0
116449	10.0	12.0
116448	4.0	3.0
10579	15215.0	16378.0
100873639	0.0	0.0
100873638	3.0	5.0
10572	4330.0	3852.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	11501.0	10693.0
100873631	0.0	0.0
10573	3454.0	2611.0
100873630	2.0	0.0
10576	8794.0	5131.0
100873637	1.0	1.0
10575	9085.0	6572.0
100873636	0.0	0.0
10578	194.0	313.0
100873635	0.0	0.0
10577	17588.0	31299.0
100873634	0.0	0.0
10581	2609.0	1892.0
10580	845.0	643.0
116437	18.0	14.0
100873629	2.0	7.0
116441	227.0	466.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	34.0	24.0
116442	222.0	365.0
116444	87.0	42.0
128414	43.0	127.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2269.0	2384.0
100873620	0.0	0.0
10584	170.0	209.0
10587	2174.0	1986.0
100873626	0.0	0.0
10586	48.0	3.0
100873625	0.0	0.0
10589	11494.0	7462.0
100873624	0.0	0.0
10588	705.0	591.0
100873623	0.0	2.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	74.0	147.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	5490.0	4473.0
10557	1139.0	872.0
10559	824.0	701.0
10550	7797.0	7422.0
100873655	1.0	0.0
100873654	0.0	0.0
10552	7908.0	7399.0
100873653	0.0	0.0
10551	135.0	5688.0
100873652	0.0	0.0
10554	6883.0	6161.0
100873659	0.0	0.0
10553	3353.0	2960.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1380.0	909.0
100873657	0.0	0.0
10555	3946.0	4216.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	1.0	13.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	51.0	44.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	1.0	0.0
102466726	0.0	1.0
102466725	0.0	0.0
102466724	6.0	12.0
10569	6321.0	4907.0
100287482	41.0	40.0
100287483	6.0	5.0
10568	2289.0	51942.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	2752.0	2661.0
100873644	0.0	0.0
10560	4667.0	1930.0
100873643	0.0	0.0
10563	61.0	33.0
100873642	0.0	0.0
10562	159.0	126.0
100873641	1.0	0.0
10565	6610.0	7106.0
100873648	0.0	3.0
10564	8643.0	10193.0
100873647	0.0	0.0
10567	5900.0	5110.0
100873646	2.0	0.0
10566	204.0	175.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	1.0	1.0
102466731	0.0	5.0
116369	61.0	30.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	2.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	1.0
116372	10.0	21.0
574036	423.0	32.0
574038	0.0	0.0
83479	1904.0	1273.0
116379	0.0	4.0
100128092	3.0	4.0
83478	6083.0	4427.0
83473	1773.0	1130.0
83475	1010.0	954.0
100128098	0.0	1.0
102466745	0.0	1.0
102466744	1.0	0.0
102466743	2.0	0.0
102466742	0.0	0.0
128344	1844.0	2414.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	427.0	457.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	739.0	691.0
100128083	1.0	0.0
83468	4422.0	1806.0
100128081	16.0	12.0
83461	132.0	120.0
128338	2025.0	1979.0
83464	2808.0	3072.0
83463	212.0	389.0
83460	441.0	549.0
100189028	12.0	15.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	1.0
102466751	1.0	1.0
102466750	0.0	0.0
153339	6332.0	4742.0
116349	673.0	726.0
102466759	1.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	463.0	311.0
346562	1.0	3.0
647415	0.0	0.0
128322	1.0	0.0
1809	3870.0	13946.0
116337	1.0	1.0
153328	4.0	8.0
1800	30.0	36.0
100128061	1.0	0.0
100128060	16.0	14.0
100128062	0.0	0.0
1808	1428.0	1556.0
83483	9958.0	41018.0
1807	1.0	1.0
1806	1480.0	1349.0
1805	1646.0	20.0
83480	825.0	515.0
1804	7386.0	564.0
1803	161.0	2302.0
1802	1366.0	1093.0
83482	9.0	3.0
1801	2226.0	3139.0
83481	126.0	92.0
131965	791.0	745.0
1811	12.0	52.0
1810	3473.0	3113.0
143941	66.0	93.0
1819	2263.0	3309.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	0.0
1815	132.0	27.0
100128054	13.0	121.0
1814	0.0	0.0
285084	1.0	1.0
1813	3.0	0.0
1812	7.0	0.0
100128055	3.0	1.0
647436	8.0	8.0
128387	1211.0	1177.0
131973	1.0	0.0
1822	27675.0	19436.0
1821	3.0	3.0
1820	265.0	273.0
100128041	0.0	0.0
1829	12458.0	9614.0
1828	1.0	0.0
1827	39684.0	5179.0
285093	0.0	1.0
1826	5.0	5.0
100128043	0.0	0.0
1825	41.0	2.0
100128042	0.0	0.0
1824	978.0	661.0
1823	1.0	1.0
100128044	0.0	0.0
407977	2.0	2.0
407975	138.0	51.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	0.0
1832	30039.0	22021.0
1831	34842.0	49511.0
1830	6.0	1.0
574016	0.0	1.0
100128036	0.0	0.0
1839	4726.0	1959.0
1838	2547.0	2397.0
346528	10.0	15.0
1837	3785.0	3498.0
1836	1146.0	1156.0
346525	2.0	0.0
1834	0.0	1.0
100128033	0.0	0.0
346524	2.0	1.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	698.0	114.0
1843	219536.0	117355.0
1842	616.0	656.0
1841	973.0	998.0
1840	490.0	380.0
574028	9.0	1.0
574029	2.0	1.0
100128025	231.0	140.0
1849	593.0	629.0
346517	0.0	0.0
1848	14299.0	14347.0
1847	3798.0	2534.0
100128020	0.0	0.0
1846	310.0	668.0
100128023	0.0	1.0
1845	7383.0	6884.0
153396	1791.0	2050.0
1855	4041.0	3624.0
1854	5861.0	4415.0
100131671	0.0	3.0
1852	0.0	0.0
1850	747.0	536.0
100131678	0.0	0.0
1859	7662.0	6645.0
1857	8127.0	7763.0
1856	2716.0	3579.0
724068	0.0	0.0
724067	0.0	0.0
202781	1081.0	1231.0
1861	3641.0	3367.0
100131688	0.0	0.0
1869	78.0	467.0
724094	3.0	3.0
1880	5589.0	526.0
1877	2792.0	2779.0
100131691	276.0	364.0
1876	967.0	723.0
1875	790.0	769.0
83417	0.0	0.0
100131693	6.0	16.0
100327036	0.0	3.0
83416	4.0	0.0
200132	16.0	7.0
1874	3917.0	3289.0
1872	1.0	2.0
1871	2311.0	2560.0
1870	19.0	51.0
1879	202.0	239.0
724087	17.0	25.0
1891	7787.0	9400.0
1890	1740.0	3079.0
83401	4.0	2.0
1889	10301.0	21015.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	3.0
724030	0.0	0.0
58473	4907.0	7412.0
58472	1745.0	2325.0
200149	1.0	0.0
58475	435.0	641.0
724038	2.0	0.0
83439	3816.0	2684.0
1896	1671.0	1398.0
58477	4529.0	4599.0
58476	12318.0	5429.0
1894	519.0	516.0
1893	296.0	1243.0
1892	10304.0	6554.0
58478	2591.0	3156.0
200150	36.0	5.0
724022	0.0	0.0
58484	53.0	70.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1197.0	1345.0
724024	0.0	0.0
58486	4686.0	3054.0
58485	4477.0	5511.0
724023	0.0	0.0
58480	2956.0	3429.0
724029	11.0	10.0
200159	4.0	2.0
724028	0.0	0.0
724027	1.0	3.0
58488	824.0	1103.0
58487	6039.0	6571.0
200162	364.0	367.0
58489	813.0	3855.0
58495	595.0	797.0
724059	0.0	0.0
58494	570.0	699.0
58497	6714.0	4750.0
58496	197.0	167.0
58491	495.0	419.0
58490	3683.0	3269.0
58493	2210.0	1557.0
58492	307.0	225.0
58499	2681.0	2153.0
58498	4.0	1.0
200172	29.0	23.0
83451	4987.0	4732.0
83450	2003.0	2610.0
83452	1175.0	519.0
153364	839.0	507.0
83448	2190.0	1770.0
200186	3606.0	3501.0
83447	1.0	1.0
200185	1448.0	1477.0
83449	11.0	18.0
83444	360.0	461.0
83443	5879.0	5273.0
83446	0.0	0.0
83445	3.0	7.0
83440	3567.0	3876.0
83442	4653.0	5194.0
114984	1925.0	1745.0
114987	1041.0	1076.0
391603	0.0	0.0
10657	11186.0	9749.0
126969	597.0	724.0
10656	290.0	64.0
10659	2449.0	2075.0
10658	9054.0	7706.0
114990	2827.0	2621.0
114991	2368.0	2300.0
10651	2583.0	2521.0
10650	114.0	253.0
10653	58676.0	58834.0
10652	5851.0	5032.0
342667	1.0	13.0
10655	5.0	2.0
643812	0.0	0.0
342666	25.0	43.0
10654	3525.0	3421.0
136306	61.0	135.0
126961	0.0	0.0
10668	1520.0	1226.0
10667	1904.0	1882.0
643827	6.0	2.0
10669	31.0	2.0
10660	0.0	0.0
10661	2.0	8.0
731220	8.0	61.0
138971	0.0	0.0
10664	4854.0	4263.0
10663	199.0	62.0
10666	98.0	59.0
731223	170.0	14.0
10665	1.0	1.0
136319	15749.0	12692.0
163933	30.0	16.0
317691	0.0	0.0
339005	309.0	269.0
10635	117.0	159.0
10634	1413.0	1126.0
10637	2.0	0.0
10636	1885.0	1537.0
10638	0.0	0.0
114971	1227.0	1191.0
10631	380.0	489.0
643836	2655.0	2142.0
10630	121.0	44.0
643837	654.0	884.0
10633	46.0	36.0
643834	4.0	1.0
10632	10684.0	7936.0
100124394	0.0	0.0
10645	2455.0	3176.0
10648	0.0	0.0
10647	17.0	2.0
148304	508.0	146.0
114960	4.0	1.0
10640	4834.0	3677.0
136332	91.0	86.0
10642	2.0	1.0
643847	5.0	0.0
10641	1409.0	1521.0
10644	1087.0	2350.0
10643	78.0	110.0
317671	176.0	198.0
643862	0.0	0.0
391642	0.0	0.0
10609	2518.0	4542.0
391647	2.0	12.0
10613	3158.0	3518.0
10612	598.0	577.0
10615	1178.0	1988.0
10614	4067.0	3830.0
10617	3453.0	3543.0
401525	1.0	0.0
10616	4523.0	4220.0
10618	30684.0	30931.0
643854	4.0	3.0
643853	197.0	135.0
643859	0.0	0.0
10611	6707.0	4666.0
10610	1552.0	3044.0
643872	6.0	9.0
643873	170.0	164.0
643870	4.0	18.0
317684	1.0	3.0
391655	0.0	0.0
391657	0.0	0.0
391656	4.0	2.0
317687	0.0	0.0
10623	1500.0	1294.0
10626	1333.0	936.0
10625	8046.0	9259.0
10628	59780.0	67959.0
10627	20612.0	13754.0
10629	1685.0	1789.0
342618	4.0	2.0
643865	0.0	0.0
643866	352.0	285.0
10620	416.0	489.0
10622	164.0	84.0
10621	1590.0	857.0
101954275	1.0	3.0
101954276	69.0	1.0
643880	0.0	0.0
101954273	0.0	0.0
643884	0.0	0.0
101954277	29.0	3.0
101954278	65.0	35.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	259.0	205.0
83606	3097.0	3297.0
101954271	1.0	0.0
83605	1598.0	2280.0
101954272	10.0	5.0
83608	727.0	640.0
83607	2214.0	1824.0
151903	3001.0	3364.0
401507	0.0	0.0
317649	2502.0	2382.0
391627	0.0	0.0
401505	1395.0	955.0
388007	0.0	0.0
317648	1874.0	1832.0
100419709	3.0	12.0
100419705	0.0	0.0
643875	0.0	0.0
401509	103.0	75.0
401508	0.0	0.0
101954264	45.0	2.0
138948	22.0	39.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	26.0	8.0
102464827	0.0	0.0
391630	62.0	21.0
102464828	0.0	0.0
317662	2489.0	2235.0
100419711	1.0	0.0
102464825	0.0	0.0
56000	1.0	5.0
391632	0.0	3.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	102.0	73.0
102464824	1.0	1.0
56005	5962.0	8040.0
10602	1527.0	2225.0
56006	1658.0	2010.0
83604	3550.0	2025.0
10603	495.0	518.0
10606	5624.0	4172.0
100419717	0.0	0.0
56001	0.0	0.0
10605	4247.0	3568.0
10608	8605.0	7813.0
10607	2776.0	2456.0
10600	6213.0	4445.0
101929254	1.0	1.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	1.0	0.0
102464837	0.0	0.0
102464834	1.0	0.0
102464835	0.0	0.0
148362	2878.0	2596.0
102464832	0.0	0.0
100271849	19.0	39.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	134.0	78.0
112398	1686.0	1517.0
100419735	0.0	0.0
391697	1.0	0.0
391696	1.0	0.0
100419733	0.0	0.0
388021	1.0	1.0
100419734	0.0	0.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	321.0	263.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	1.0	0.0
388015	0.0	0.0
101954204	0.0	0.0
199953	1360.0	615.0
161357	6.0	0.0
100420734	1.0	1.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	15.0	0.0
731275	58.0	70.0
199920	120.0	19.0
222826	10.0	10.0
101929286	1.0	2.0
391670	2.0	2.0
391672	15.0	5.0
161342	1.0	1.0
148398	97.0	215.0
100419758	270.0	380.0
100419751	1.0	0.0
124359	282.0	391.0
101929293	41.0	50.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	1035.0	1216.0
10690	0.0	8.0
101929212	38.0	49.0
101929218	0.0	0.0
388076	0.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	1.0
151963	255.0	220.0
10693	434.0	433.0
10692	31.0	7.0
10695	4174.0	6053.0
10694	7638.0	6139.0
10699	40.0	36.0
101929221	1.0	0.0
100420763	1.0	0.0
101929225	2.0	3.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1446.0	1354.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	25.0	28.0
101929238	0.0	0.0
220213	2154.0	1711.0
10678	3155.0	3008.0
151987	4966.0	4108.0
10671	2835.0	2370.0
10670	8167.0	6437.0
10673	179.0	67.0
10672	3932.0	4475.0
10675	33.0	50.0
10677	1118.0	406.0
100419793	1.0	1.0
100420784	1.0	0.0
100420786	1.0	0.0
101929247	0.0	0.0
100420787	13.0	15.0
101929244	2.0	0.0
220202	4.0	3.0
222865	9.0	6.0
10682	1768.0	1545.0
10681	2716.0	2443.0
10683	48.0	15.0
10686	66.0	779.0
136371	0.0	0.0
643803	0.0	0.0
10687	311.0	1218.0
100419682	0.0	0.0
100420678	287.0	259.0
222894	0.0	0.0
100419687	1.0	0.0
283807	253.0	264.0
653194	0.0	0.0
83598	14.0	12.0
83597	26.0	30.0
653199	108.0	103.0
83594	2624.0	1379.0
83593	1084.0	955.0
83596	630.0	560.0
83595	253.0	325.0
83590	3641.0	3277.0
653190	10.0	147.0
653192	0.0	1.0
83592	291.0	108.0
83591	389.0	406.0
1909	143.0	548.0
100420689	5.0	2.0
1908	7257.0	5131.0
161291	16058.0	17836.0
653188	26.0	12.0
653189	101.0	69.0
1907	94.0	290.0
1906	260.0	226.0
197258	2491.0	2724.0
1903	397.0	815.0
197259	145.0	346.0
1902	1720.0	984.0
1901	1411.0	4000.0
100420681	0.0	0.0
197257	2042.0	1487.0
449491	0.0	0.0
100420695	0.0	1.0
449493	0.0	0.0
449492	0.0	0.0
1910	1348.0	2701.0
1917	7.0	1.0
1915	313927.0	282404.0
1912	7958.0	9806.0
1911	1483.0	1283.0
101929202	0.0	0.0
101929203	5.0	4.0
199899	0.0	0.0
148281	4.0	14.0
219287	3.0	0.0
161253	33.0	29.0
219285	2225.0	1833.0
283849	215.0	547.0
283848	723.0	1228.0
1932	2.0	0.0
283847	4.0	10.0
256227	3.0	2.0
256223	0.0	0.0
1939	4962.0	4790.0
1938	128768.0	133255.0
1937	28.0	26.0
1936	7740.0	8465.0
1934	5.0	0.0
1933	10316.0	8309.0
161247	39.0	30.0
219293	1084.0	1248.0
1943	2.0	1.0
1942	7192.0	5901.0
256236	363.0	359.0
1949	59.0	48.0
199870	1578.0	1529.0
1948	548.0	1396.0
1947	1783.0	1835.0
1946	126.0	8.0
1945	649.0	573.0
1944	53.0	58.0
161271	0.0	0.0
1954	6382.0	6374.0
1953	1000.0	717.0
1952	11285.0	10715.0
1951	168.0	146.0
1950	257.0	289.0
283820	878.0	1156.0
1959	91259.0	3078.0
1958	447071.0	36295.0
1956	8109.0	11236.0
1955	5018.0	12169.0
1965	4552.0	3863.0
1964	7816.0	5230.0
199857	1338.0	1376.0
1962	1347.0	1310.0
1961	40.0	0.0
1960	8962.0	45.0
220296	3.0	0.0
1969	7994.0	3603.0
1968	9031.0	7944.0
1967	2719.0	2500.0
114904	383.0	678.0
114905	281.0	16.0
114907	1186.0	1520.0
114908	36895.0	42932.0
340094	0.0	0.0
643783	260.0	257.0
114900	40.0	4.0
653108	0.0	0.0
401450	1.0	0.0
114902	0.0	0.0
1975	28135.0	23653.0
1974	31116.0	36254.0
1973	782.0	577.0
283888	49.0	28.0
401447	0.0	0.0
653113	258.0	257.0
1979	9548.0	7542.0
1978	287.0	247.0
1977	3200.0	2542.0
643790	12.0	12.0
1990	1.0	0.0
256281	1976.0	1689.0
1987	1.0	4.0
1986	3.0	4.0
1984	17724.0	22630.0
1983	15050.0	13282.0
1982	71966.0	56169.0
283876	45.0	45.0
1981	29044.0	25876.0
1980	13.0	28.0
283871	1964.0	2033.0
283870	520.0	497.0
105375616	0.0	0.0
340075	7.0	4.0
340073	1.0	0.0
653125	63.0	59.0
401431	395.0	237.0
83528	3.0	3.0
1998	2562.0	2423.0
1997	7341.0	6681.0
283869	6.0	9.0
1996	2.0	2.0
401428	2.0	4.0
83538	404.0	444.0
1995	1.0	4.0
401427	152.0	138.0
283867	0.0	0.0
1994	5775.0	5100.0
1993	31.0	10.0
1992	4817.0	6124.0
1991	19.0	6.0
283860	5.0	1.0
83530	1.0	10.0
340069	3.0	8.0
1999	1058.0	1853.0
105375606	1.0	0.0
340061	894.0	2187.0
653115	82.0	51.0
653121	865.0	742.0
653122	85.0	87.0
283854	0.0	0.0
653123	0.0	0.0
401491	275.0	117.0
100124412	0.0	0.0
653147	9.0	13.0
401498	1.0	1458.0
653149	1.0	0.0
401497	0.0	0.0
401494	1066.0	809.0
401492	7.0	96.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	5666.0	4767.0
83539	1.0	0.0
83547	3804.0	3231.0
83546	1.0	0.0
653140	4.0	5.0
83549	3001.0	2676.0
83548	4050.0	3901.0
83543	24317.0	7005.0
653145	11.0	0.0
83544	3396.0	2571.0
83541	609.0	661.0
83540	36.0	31.0
126917	999.0	2329.0
340037	6.0	11.0
114926	4566.0	3091.0
114928	2884.0	2706.0
339044	6.0	1.0
256297	0.0	0.0
401474	1622.0	2395.0
653174	0.0	0.0
653175	3.0	1.0
340024	0.0	0.0
114915	970.0	1063.0
401466	1776.0	1598.0
653162	32.0	66.0
653163	0.0	0.0
283899	3790.0	4056.0
653166	0.0	1.0
283897	59.0	19.0
339145	1.0	7.0
391723	0.0	1.0
391722	1.0	3.0
10778	3265.0	2600.0
10777	0.0	0.0
10772	10869.0	8856.0
340120	0.0	1.0
10771	17437.0	14102.0
10773	848.0	792.0
10776	12630.0	10171.0
10775	2480.0	1980.0
10788	8311.0	9391.0
391739	0.0	0.0
10781	1953.0	2083.0
10780	709.0	721.0
10783	964.0	724.0
10782	4900.0	3892.0
10785	774.0	835.0
10787	16607.0	15587.0
10786	0.0	1.0
102606463	136.0	232.0
731308	1.0	1.0
339122	307.0	386.0
339123	5411.0	4759.0
102606462	1.0	0.0
391701	2.0	1.0
391703	4.0	0.0
151827	192.0	263.0
126826	3.0	0.0
643719	52.0	60.0
10755	6485.0	6621.0
151825	0.0	0.0
10758	2177.0	1996.0
126823	1395.0	1138.0
126820	310.0	222.0
10750	17.0	366.0
10752	129.0	17.0
10751	0.0	0.0
10753	59.0	40.0
643714	0.0	1.0
138864	0.0	0.0
391712	139.0	50.0
391714	1.0	0.0
114836	86.0	85.0
10767	3019.0	2098.0
10766	18193.0	16262.0
151835	2.0	2.0
10769	1280.0	2665.0
391718	0.0	0.0
10768	13543.0	12891.0
126811	2.0	1.0
643723	45.0	17.0
10761	3.0	3.0
10763	1368.0	2031.0
10762	3937.0	3068.0
10765	4238.0	3843.0
101929179	0.0	2.0
388112	0.0	1.0
339105	49.0	51.0
83707	2093.0	2140.0
83706	554.0	405.0
10734	89.0	138.0
10733	128.0	146.0
83714	606.0	631.0
10736	16.0	16.0
401648	1.0	1.0
643739	1.0	0.0
10735	10680.0	7994.0
401647	341.0	792.0
10738	1.0	3.0
401646	0.0	0.0
10737	15.0	12.0
10739	1.0	3.0
376132	0.0	0.0
10730	11388.0	11256.0
101929184	4.0	2.0
10732	2221.0	1406.0
138804	0.0	0.0
138805	1.0	0.0
138802	0.0	0.0
138803	2.0	0.0
643751	11.0	7.0
124221	63.0	21.0
124222	99.0	280.0
114897	972.0	1220.0
114898	98.0	34.0
124220	7.0	3.0
114899	183.0	138.0
391777	20.0	27.0
10745	830.0	877.0
56104	103.0	202.0
83700	1023.0	710.0
401638	0.0	2.0
10744	1.0	2.0
56105	112.0	79.0
10747	142.0	103.0
401637	1.0	1.0
56106	346.0	317.0
10746	6751.0	5356.0
56107	198.0	79.0
10749	14404.0	17456.0
56100	520.0	191.0
401634	0.0	0.0
10748	146.0	195.0
56101	694.0	1795.0
56102	96.0	133.0
56103	118.0	193.0
643744	11.0	11.0
10741	4570.0	5399.0
56108	392.0	198.0
10740	20.0	3.0
643749	415.0	453.0
56109	271.0	456.0
10743	4210.0	5922.0
342732	9.0	3.0
10742	2482.0	1932.0
101929198	14.0	14.0
101929196	18.0	0.0
100420811	0.0	0.0
114884	833.0	636.0
317774	1.0	1.0
114885	2090.0	1956.0
401630	0.0	0.0
317772	2.0	2.0
100419821	1.0	0.0
56110	119.0	155.0
317778	0.0	0.0
83729	8.0	7.0
317775	2.0	0.0
83734	570.0	674.0
10712	1374.0	1067.0
83733	55.0	42.0
10714	1306.0	1141.0
126868	36.0	17.0
317769	0.0	0.0
100419829	0.0	0.0
10713	3054.0	3134.0
317768	0.0	0.0
10716	11.0	1.0
100419827	0.0	0.0
56111	184.0	216.0
10715	31.0	6.0
56112	187.0	130.0
56113	392.0	963.0
83732	1754.0	1185.0
10718	63.0	4.0
10717	1361.0	1176.0
56114	126.0	57.0
388125	177.0	27.0
401629	0.0	0.0
317781	2019.0	2186.0
388122	1.0	1.0
83719	2393.0	3157.0
56120	21.0	16.0
56121	354.0	2152.0
114876	3275.0	1769.0
388121	391.0	47.0
83716	2660.0	834.0
83715	7.0	1.0
114879	1329.0	1930.0
100420829	0.0	0.0
10723	2600.0	2576.0
56126	62.0	94.0
83723	3.0	4.0
126859	46.0	44.0
56127	90.0	142.0
10725	7905.0	6125.0
56128	78.0	84.0
56129	431.0	181.0
10724	11262.0	12845.0
114880	537.0	241.0
56122	200.0	279.0
388115	9953.0	10964.0
401613	1.0	1.0
114881	1366.0	2225.0
10726	8565.0	7962.0
56123	350.0	323.0
401612	252.0	275.0
114882	2927.0	2348.0
56124	81.0	97.0
10728	18660.0	12543.0
114883	8451.0	7599.0
56125	94.0	133.0
643766	0.0	0.0
10721	17.0	17.0
10720	117.0	8.0
100420830	1.0	0.0
136259	0.0	0.0
100420834	0.0	0.0
317751	18.0	20.0
124274	0.0	0.0
388152	41.0	44.0
317754	1.0	0.0
317753	0.0	0.0
317749	765.0	778.0
342705	1.0	2.0
151888	11.0	13.0
151887	11217.0	6996.0
136263	1.0	1.0
100420841	0.0	0.0
101929145	517.0	557.0
100420843	1.0	0.0
100293090	79.0	102.0
148254	462.0	363.0
317762	1856.0	1695.0
317761	5.0	2.0
100419854	0.0	0.0
317760	28.0	32.0
317767	6.0	7.0
100271715	127.0	88.0
148252	29.0	26.0
100271722	228.0	389.0
199834	0.0	0.0
388135	153.0	58.0
101929152	1.0	1.0
100420854	0.0	0.0
222950	61.0	22.0
100419867	1.0	0.0
148266	943.0	500.0
100419868	7.0	17.0
148268	664.0	469.0
100419866	2.0	0.0
100420859	0.0	0.0
124245	3447.0	3380.0
317729	1.0	0.0
136288	39.0	10.0
199800	38.0	11.0
101930150	0.0	0.0
163882	4165.0	5568.0
388165	236.0	427.0
100419873	0.0	0.0
100271700	70.0	79.0
100271703	0.0	0.0
100271702	19.0	7.0
100420875	1.0	0.0
100420877	0.0	0.0
388199	1.0	10.0
22794	10969.0	12783.0
22795	14410.0	8867.0
22796	2825.0	2212.0
22797	184.0	153.0
22798	63.0	36.0
317705	1.0	3.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	2.0
138883	0.0	0.0
138881	1.0	5.0
100420881	0.0	0.0
388181	3.0	3.0
100419893	1.0	3.0
222967	3.0	4.0
219333	3126.0	2614.0
136227	3.0	2.0
222962	2435.0	1511.0
148213	248.0	317.0
388182	35.0	26.0
100419895	0.0	0.0
317716	0.0	0.0
148203	318.0	282.0
317719	40.0	33.0
148206	2370.0	1468.0
163859	3469.0	2316.0
101929110	2.0	0.0
101929111	1.0	2.0
219348	574.0	108.0
219347	185.0	148.0
100420898	2.0	8.0
148223	2151.0	2289.0
10799	273.0	153.0
136242	6.0	6.0
10791	840.0	1216.0
10794	181.0	181.0
10793	1005.0	574.0
10795	2382.0	1525.0
10798	0.0	0.0
10797	529.0	459.0
101929121	4.0	2.0
101929120	0.0	0.0
101929127	4.0	1.0
317701	0.0	0.0
220323	986.0	989.0
148231	0.0	0.0
148229	99.0	63.0
151877	9.0	14.0
151871	0.0	0.0
93035	22167.0	36790.0
161176	735.0	647.0
56097	15.0	25.0
56098	14.0	29.0
56099	331.0	273.0
93034	30.0	26.0
283927	434.0	362.0
220359	21.0	14.0
653073	4.0	1.0
653075	22.0	24.0
256302	2423.0	4113.0
105373144	0.0	0.0
81050	0.0	0.0
199786	3.0	13.0
256309	641.0	329.0
100420792	0.0	0.0
95681	959.0	746.0
283914	0.0	0.0
81047	0.0	0.0
197131	3249.0	3629.0
197135	69.0	83.0
653061	34.0	30.0
93058	762.0	619.0
161198	478.0	2302.0
283902	0.0	0.0
220382	222.0	96.0
81078	0.0	0.0
81079	0.0	0.0
81075	1.0	28.0
81076	1.0	0.0
100114903	1.0	2.0
199777	1985.0	1310.0
81061	0.0	0.0
653082	442.0	403.0
81090	0.0	0.0
100271649	0.0	0.0
199746	1414.0	1273.0
100271655	6.0	6.0
81099	0.0	0.0
100271650	15.0	21.0
199745	384.0	440.0
148170	170.0	227.0
256364	2654.0	3244.0
163786	292.0	226.0
220388	23.0	3.0
100271639	0.0	0.0
163782	22.0	55.0
100271646	9.0	18.0
283953	5.0	0.0
256355	88.0	12.0
100271644	0.0	0.0
283951	679.0	579.0
256356	1429.0	3319.0
100271643	1.0	1.0
100271640	0.0	0.0
81081	0.0	0.0
161159	5.0	1.0
