id	0508b190-f00b-475b-ae8d-a26bae9fad64	836bdfad-44f9-4881-a59c-957ce06a7a7c
85456	4701.0	7161.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1545.0	1682.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	188.0	152.0
442913	0.0	0.0
85452	11.0	8.0
442914	0.0	0.0
50	1739.0	4832.0
85453	897.0	1129.0
442915	0.0	0.0
85450	1889.0	2880.0
51	2984.0	3441.0
442916	0.0	0.0
85451	1486.0	2223.0
52	3946.0	4338.0
442917	0.0	0.0
53	2990.0	3194.0
442918	0.0	0.0
54	4373.0	6750.0
442919	0.0	0.0
55	89.0	254.0
442909	1.0	1.0
56	5.0	12.0
58	8.0	9.0
59	1869.0	4415.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	317.0	434.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	28.0
106481354	0.0	2.0
85446	126.0	195.0
442900	0.0	0.0
106481355	0.0	0.0
85443	13.0	13.0
442901	0.0	0.0
85444	887.0	1122.0
442902	0.0	0.0
60	269308.0	324589.0
85441	1069.0	3839.0
442903	0.0	0.0
85442	625.0	430.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	14.0
85440	558.0	1385.0
442907	13.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	10.0
68	2.0	5.0
344595	184.0	197.0
69	0.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	3.0	0.0
106481324	0.0	0.0
85478	100.0	80.0
106481321	2.0	0.0
85479	78.0	149.0
106481322	0.0	0.0
85476	1709.0	2539.0
85477	203.0	169.0
70	12.0	22.0
85474	21.0	29.0
71	202918.0	215888.0
72	96.0	220.0
73	7.0	11.0
74	0.0	0.0
75	0.0	13.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5646.0	5136.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1102.0	1726.0
81	12824.0	26829.0
85463	832.0	879.0
82	1.0	2.0
85464	1475.0	2748.0
83	3.0	1.0
85461	979.0	4651.0
85462	2810.0	1302.0
86	931.0	2454.0
87	1840.0	7339.0
85460	817.0	1111.0
88	43.0	56.0
89	5.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1753.0	4448.0
106481300	1.0	0.0
91	769.0	1362.0
92	434.0	632.0
93	495.0	532.0
94	2526.0	2107.0
95	214.0	235.0
97	829.0	435.0
98	1076.0	730.0
344561	0.0	0.0
728661	769.0	2561.0
728664	0.0	0.0
106481305	0.0	0.0
261734	630.0	1085.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	42.0	40.0
106481309	7.0	6.0
246119	0.0	0.0
106481307	0.0	2.0
261735	0.0	1.0
106481308	0.0	0.0
3804	1.0	8.0
3805	10.0	50.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	3.0
3809	17.0	24.0
246123	0.0	0.0
106481311	0.0	0.0
344558	326.0	445.0
3800	91.0	165.0
3801	4481.0	4560.0
3802	2.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	1498.0	2343.0
728698	2.0	8.0
3814	1.0	4.0
3815	2009.0	711.0
3816	1488.0	374.0
261729	286.0	285.0
3817	289.0	70.0
3818	90.0	53.0
222166	2873.0	1468.0
3811	5.0	13.0
3812	0.0	15.0
285740	1.0	0.0
285741	40.0	17.0
728689	5.0	12.0
3827	1.0	1.0
246100	0.0	0.0
3820	341.0	583.0
3821	47.0	59.0
3822	10.0	13.0
3823	0.0	4.0
3824	120.0	311.0
645402	0.0	0.0
403313	753.0	798.0
403314	0.0	1.0
728637	5.0	0.0
728638	55.0	153.0
728633	3.0	0.0
728632	44.0	37.0
728635	27.0	14.0
3836	1648.0	2642.0
222183	254.0	114.0
3837	6255.0	12295.0
3838	2178.0	4033.0
3839	1821.0	2716.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2311.0	1998.0
3832	756.0	1489.0
3833	922.0	1733.0
3834	34.0	17.0
3835	10320.0	4880.0
728620	0.0	0.0
403300	0.0	1.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	303.0	183.0
3848	6.0	19.0
3849	4.0	18.0
222171	45.0	993.0
728619	0.0	1.0
3840	3586.0	4497.0
3841	928.0	1089.0
3842	3653.0	5980.0
3843	5961.0	7209.0
3844	0.0	0.0
3845	1077.0	2391.0
3846	10.0	5.0
645423	0.0	0.0
3860	2.0	115.0
246126	0.0	0.0
728658	1084.0	558.0
728655	2.0	3.0
728657	1.0	0.0
728656	2.0	4.0
3858	3202.0	1433.0
3859	1.0	0.0
246135	0.0	2.0
3850	8.0	7.0
3851	21.0	0.0
3852	47.0	264.0
645414	0.0	0.0
3853	8.0	63.0
3854	0.0	5.0
3855	109748.0	54512.0
3856	63050.0	47255.0
3857	0.0	0.0
728640	8.0	6.0
645431	9.0	38.0
728642	219.0	612.0
728641	1.0	8.0
645434	6.0	0.0
645432	23.0	55.0
285704	1130.0	623.0
728643	3.0	1.0
222194	1536.0	2038.0
285708	0.0	0.0
1204	0.0	0.0
1203	3692.0	1602.0
1201	2237.0	1241.0
1200	5827.0	13199.0
3861	4.0	16.0
645426	53.0	26.0
645425	0.0	0.0
1209	5356.0	6591.0
3866	21.0	493.0
1208	0.0	0.0
1207	4118.0	4045.0
3868	3.0	6.0
285311	0.0	0.0
3880	5688.0	26153.0
3881	3.0	0.0
285313	35.0	184.0
100128537	737.0	501.0
3882	2.0	0.0
100128536	0.0	2.0
285314	0.0	1.0
285315	804.0	386.0
1215	6.0	2.0
100141515	8.0	15.0
1213	13714.0	21767.0
1212	10028.0	3742.0
1211	14977.0	9926.0
3872	17.0	658.0
3875	38756.0	25944.0
3876	35.0	12.0
3879	4.0	0.0
3890	1.0	2.0
3891	8.0	18.0
3892	417.0	597.0
100128525	3.0	3.0
285326	2.0	0.0
1230	264.0	1091.0
285329	0.0	5.0
440097	6.0	10.0
440093	9.0	16.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	140.0	81.0
3888	0.0	2.0
100631239	0.0	0.0
3889	192.0	32.0
100128516	23.0	32.0
285331	393.0	949.0
100128512	0.0	0.0
285335	39.0	67.0
100128514	0.0	0.0
1241	284.0	651.0
1240	1707.0	2039.0
1238	90.0	61.0
1237	1.0	36.0
1236	973.0	2567.0
1235	6.0	64.0
1234	741.0	2478.0
1233	34.0	667.0
1232	11.0	56.0
3895	7684.0	10926.0
100128511	175.0	50.0
100631247	0.0	1.0
3897	83.0	404.0
100631248	1.0	0.0
3898	680.0	1827.0
100631249	0.0	0.0
3899	190.0	790.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	691.0	1071.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	26.0	103.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	149.0	141.0
574501	1.0	3.0
574502	0.0	0.0
1244	6.0	58.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	210.0	318.0
1263	797.0	1890.0
1262	3.0	4.0
116966	109.0	120.0
100887755	0.0	2.0
1261	3.0	12.0
100887754	0.0	1.0
1260	0.0	2.0
116969	289.0	37.0
1259	49.0	65.0
1258	8.0	11.0
440061	0.0	0.0
100887750	0.0	32.0
100887746	13.0	2.0
100887744	0.0	0.0
1272	116.0	201.0
1271	220.0	127.0
100887749	24.0	34.0
1270	1.0	13.0
100887748	0.0	0.0
440044	69.0	75.0
1269	207.0	555.0
440051	0.0	1.0
1268	101.0	239.0
440050	3.0	0.0
1267	4594.0	6498.0
1266	4695.0	10404.0
100887740	0.0	0.0
1265	10094.0	15272.0
1286	1166.0	1981.0
1285	730.0	1464.0
1284	8068.0	13308.0
1282	2966.0	8004.0
1281	4339.0	25138.0
1280	2.0	2.0
440078	47.0	95.0
440077	1.0	1.0
440087	124.0	46.0
1278	9941.0	24365.0
1277	4367.0	33614.0
440081	25.0	142.0
116938	0.0	0.0
1297	22.0	39.0
116931	65.0	108.0
1296	1389.0	4143.0
1295	1862.0	11557.0
116933	0.0	0.0
1294	87.0	449.0
1293	2873.0	10666.0
116935	34.0	38.0
1292	7233.0	14112.0
440068	2.0	14.0
1291	5786.0	7702.0
116937	0.0	7.0
440067	1.0	20.0
1290	623.0	2053.0
440073	65.0	122.0
440072	19.0	3.0
1289	674.0	2546.0
1288	21.0	17.0
1287	394.0	374.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	853.0	2962.0
440021	0.0	1.0
442673	1.0	1.0
10018	1716.0	2681.0
126328	11141.0	3202.0
442676	3.0	2.0
126326	200.0	281.0
1299	377.0	424.0
1298	843.0	857.0
10011	4209.0	2442.0
10010	1584.0	3352.0
10013	2293.0	3127.0
128989	3864.0	2564.0
10015	4868.0	8729.0
10014	6077.0	5010.0
10017	7.0	20.0
10016	6611.0	4687.0
10020	568.0	985.0
114335	0.0	0.0
114336	0.0	0.0
126321	2494.0	2677.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	0.0
10021	24.0	116.0
10024	295.0	443.0
128977	3142.0	1812.0
103021165	0.0	0.0
10023	476.0	467.0
103021164	1.0	3.0
10026	1578.0	1945.0
10025	5088.0	4331.0
116986	653.0	1523.0
116985	10048.0	14300.0
116988	5740.0	4041.0
116987	841.0	1336.0
114327	807.0	815.0
440043	0.0	0.0
126308	4857.0	7321.0
440041	0.0	0.0
126306	223.0	315.0
151306	76.0	67.0
100128590	9.0	6.0
100128596	7.0	1.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	91.0	25.0
440026	2824.0	2320.0
440023	0.0	0.0
10008	456.0	344.0
10007	3333.0	3272.0
10009	1142.0	2516.0
116984	3186.0	3345.0
116983	1466.0	2125.0
151313	234.0	157.0
10000	1671.0	2652.0
128954	0.0	0.0
10002	35.0	12.0
10001	1175.0	1232.0
10004	260.0	432.0
10003	48.0	52.0
10006	2142.0	5125.0
10005	2468.0	1491.0
126370	0.0	1.0
285352	120.0	102.0
100128579	0.0	0.0
285359	245.0	122.0
126375	150.0	385.0
126374	1014.0	1567.0
153918	7.0	0.0
100128574	0.0	0.0
285362	3737.0	2771.0
285367	1858.0	1536.0
285368	830.0	494.0
100128569	59.0	149.0
126364	270.0	649.0
100128560	0.0	0.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	0.0
344191	1.0	0.0
126353	211.0	732.0
751071	334.0	271.0
442660	2.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	21.0	15.0
106481282	0.0	0.0
285381	1188.0	1510.0
106481283	0.0	0.0
285382	77.0	87.0
106481280	0.0	0.0
165918	840.0	1008.0
106481281	0.0	3.0
165904	11.0	19.0
285386	122.0	225.0
138307	239.0	197.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	6.0
106481290	0.0	0.0
100128541	0.0	2.0
138311	793.0	300.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	3.0	3.0
106481292	0.0	0.0
645323	4.0	10.0
126299	4937.0	1925.0
106481259	0.0	0.0
728716	0.0	1.0
126298	2536.0	1440.0
728710	0.0	0.0
126295	226.0	203.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	3.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	189.0	399.0
645318	0.0	0.0
645317	67.0	31.0
151242	46.0	40.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	24097.0	18853.0
100287908	0.0	0.0
645332	394.0	218.0
126282	838.0	1073.0
100287902	8.0	12.0
163227	376.0	710.0
100287900	0.0	0.0
163223	59.0	84.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	39.0	112.0
106481278	0.0	0.0
645328	1.0	15.0
151254	3.0	43.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	3.0
163259	149.0	153.0
645345	237.0	302.0
200403	12.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	688.0	476.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	2.0
728732	2.0	1.0
728734	0.0	0.0
126272	473.0	236.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	936.0	1447.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	10.0	1.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	3.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	2.0
728723	221.0	119.0
106481253	0.0	1.0
107133522	0.0	0.0
106481254	0.0	1.0
107133524	7.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	43.0	67.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	6.0	1.0
645348	2.0	0.0
106481250	0.0	0.0
645369	17.0	64.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	376.0	1614.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	8.0	13.0
645360	0.0	1.0
106481219	0.0	0.0
106481220	0.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	4.0
138241	524.0	583.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	2348.0	615.0
645382	0.0	0.0
645381	0.0	6.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	15.0	10.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	1944.0	2419.0
3903	1332.0	3486.0
106481210	0.0	0.0
3904	155.0	174.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	406.0	958.0
106481211	0.0	0.0
3909	40.0	326.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	6.0
151230	285.0	467.0
728798	0.0	3.0
3913	15023.0	11039.0
3914	393.0	5706.0
3915	4776.0	9382.0
3916	20310.0	17123.0
3918	3299.0	14515.0
3910	1218.0	1746.0
3911	5624.0	9684.0
3912	3694.0	8323.0
728782	25.0	7.0
728780	37.0	68.0
3924	16.0	13.0
3925	6865.0	7820.0
3927	6541.0	15634.0
3929	21.0	77.0
3920	6249.0	10191.0
3921	66888.0	37192.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	14078.0	35518.0
3937	1250.0	4332.0
3938	8.0	4.0
3939	18151.0	26518.0
3930	2235.0	4273.0
100873179	0.0	0.0
3931	1049.0	556.0
3932	2045.0	4864.0
3933	0.0	0.0
3934	64.0	3022.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	3.0	1.0
100329109	0.0	0.0
100329108	9.0	3.0
3947	1.0	0.0
3948	0.0	2.0
3949	420.0	3602.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24153.0	17215.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	11.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	416.0	390.0
3958	6668.0	23061.0
3959	26145.0	27953.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	3.0
199223	321.0	352.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	56.0	122.0
3952	0.0	0.0
3953	678.0	1146.0
3954	2562.0	2365.0
3955	1310.0	1848.0
3956	9976.0	13091.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	27.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	3.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	90.0	399.0
1303	342.0	815.0
107133502	0.0	0.0
1302	148.0	168.0
1301	9.0	117.0
1300	26.0	694.0
3960	41.0	43.0
3963	0.0	0.0
3964	1182.0	2611.0
1308	1303.0	1131.0
3965	3453.0	5885.0
1307	7279.0	6175.0
151295	67.0	68.0
1306	1117.0	4101.0
100189589	8.0	2.0
728774	0.0	1.0
728773	0.0	1.0
3980	942.0	1414.0
100287932	3545.0	2866.0
3981	328.0	1126.0
728776	11.0	17.0
85508	1.0	1.0
105601840	0.0	0.0
85509	1.0	0.0
1316	4906.0	8343.0
1315	3808.0	7818.0
1314	5325.0	12726.0
1312	4740.0	4456.0
1311	196.0	2228.0
100329135	3.0	4.0
1310	15.0	335.0
574537	0.0	0.0
3972	13.0	6.0
3973	32.0	2.0
3975	2.0	6.0
3976	369.0	961.0
3977	1627.0	1435.0
1318	11.0	72.0
3978	1714.0	3114.0
1317	1182.0	1703.0
728763	9.0	14.0
3990	53.0	65.0
645313	0.0	0.0
3991	312.0	542.0
645312	0.0	0.0
3992	361.0	999.0
645311	0.0	2.0
728769	957.0	612.0
1330	0.0	0.0
1327	50685.0	21057.0
1326	665.0	985.0
1325	15.0	8.0
3982	1.0	7.0
3983	9393.0	9400.0
3984	1838.0	7049.0
3985	5060.0	4222.0
3987	1248.0	3190.0
3988	1886.0	6154.0
1329	14002.0	4862.0
116809	0.0	1.0
100128416	18.0	9.0
1340	21995.0	8813.0
1337	9389.0	4698.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3183.0	4434.0
100128410	0.0	0.0
3995	1242.0	2122.0
100128412	0.0	0.0
3996	721.0	2755.0
3998	5691.0	8897.0
1339	3.0	5.0
285440	1877.0	1717.0
285441	0.0	1.0
1352	589.0	686.0
1351	16017.0	6728.0
1350	35400.0	16092.0
1349	8372.0	4082.0
1348	5.0	0.0
1347	8696.0	5192.0
1346	4304.0	906.0
1345	12257.0	5089.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	13.0
1363	7600.0	4647.0
1362	2809.0	4439.0
1361	7.0	4.0
1360	3.0	2.0
1359	24.0	110.0
1358	2.0	2.0
1357	0.0	3.0
1356	412.0	1427.0
1355	1986.0	1808.0
1353	1665.0	2072.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	5.0	99.0
285464	594.0	621.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2644.0	2870.0
1373	100.0	75.0
1371	600.0	905.0
1370	2.0	3.0
1369	2.0	0.0
1368	1029.0	2163.0
100873209	0.0	0.0
1366	10836.0	8989.0
1365	17162.0	7993.0
1364	21502.0	23493.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	20.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	1.0
100873205	0.0	0.0
102800316	1.0	3.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1462.0	3006.0
116843	930.0	823.0
1384	2722.0	2210.0
116842	48.0	75.0
1382	1185.0	3204.0
116844	55.0	300.0
1381	18428.0	1256.0
1380	4955.0	16873.0
440176	6.0	8.0
440184	0.0	1.0
1379	23.0	71.0
1378	172.0	962.0
1376	1501.0	1341.0
1375	131.0	228.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	4.0	25.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	14.0	5.0
100873220	0.0	0.0
128820	0.0	0.0
116832	601.0	495.0
1396	1228.0	672.0
1395	27.0	30.0
1394	12.0	36.0
1393	106.0	75.0
1392	0.0	0.0
285407	34.0	10.0
116835	676.0	699.0
1390	1551.0	1096.0
1389	5781.0	5963.0
1388	3582.0	7430.0
1387	3506.0	5810.0
116841	1932.0	1948.0
1386	1897.0	2816.0
116840	2223.0	2146.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	65.0	104.0
100873255	2.0	0.0
100873254	0.0	4.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	74.0	76.0
100287895	0.0	0.0
285419	12.0	17.0
1399	2092.0	4307.0
1398	3166.0	4166.0
1397	13940.0	10047.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	1111.0	281.0
285429	14.0	16.0
100287880	0.0	0.0
440193	891.0	3956.0
100873248	0.0	0.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5891.0	10380.0
153830	2484.0	5106.0
645280	0.0	0.0
440138	103.0	306.0
440132	2.0	0.0
440142	0.0	6.0
10139	5584.0	3096.0
126208	2344.0	1546.0
126206	4.0	1.0
126205	3.0	0.0
107133497	180.0	34.0
126204	0.0	2.0
107133499	0.0	0.0
128866	12788.0	10666.0
10131	1141.0	2160.0
10134	22766.0	11815.0
107133494	0.0	0.0
10133	3766.0	6189.0
128869	2463.0	1376.0
10136	0.0	0.0
10135	1135.0	3843.0
100128493	0.0	0.0
103021294	13.0	63.0
10138	721.0	1097.0
100128496	0.0	0.0
10137	2344.0	4756.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	4047.0	2282.0
128864	20.0	17.0
440125	4.0	2.0
440131	2.0	7.0
10143	0.0	0.0
128854	518.0	373.0
10142	1152.0	3672.0
10144	2834.0	2175.0
10147	3252.0	4143.0
100128483	0.0	0.0
10146	3809.0	7994.0
128859	0.0	0.0
10149	112.0	545.0
10148	398.0	881.0
128853	465.0	163.0
440159	0.0	0.0
10117	12.0	41.0
440163	0.0	3.0
10110	13.0	28.0
10112	96.0	590.0
10111	1542.0	3195.0
10114	5300.0	5706.0
10113	3977.0	4128.0
128848	0.0	0.0
10116	2488.0	3215.0
165829	4.0	2.0
100128469	17.0	12.0
153842	15.0	1.0
440145	1004.0	1239.0
10129	585.0	737.0
440153	0.0	0.0
10128	3987.0	4949.0
100033799	0.0	0.0
107133486	1.0	2.0
10121	8235.0	8186.0
100128465	0.0	0.0
10120	4595.0	5953.0
10123	1367.0	3520.0
138234	0.0	4.0
10125	311.0	1691.0
10124	815.0	622.0
10127	2074.0	1941.0
10126	2421.0	1533.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	16.0	32.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	1.0
106481182	0.0	0.0
285489	160.0	718.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	6.0	0.0
10106	5517.0	11229.0
106481199	1.0	2.0
10109	13942.0	24327.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4830.0	3063.0
10100	97.0	169.0
10103	19393.0	15912.0
106481194	0.0	0.0
10102	1322.0	1061.0
106481195	0.0	0.0
10105	4767.0	3454.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	439.0	161.0
440119	186.0	185.0
126235	0.0	3.0
126231	82.0	71.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	2.0
442775	48.0	65.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	112.0	40.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	2.0
440107	16.0	61.0
440104	644.0	923.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	4.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	87.0	133.0
100128423	3.0	0.0
128879	0.0	0.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	46.0	10.0
10090	4887.0	2118.0
10093	16114.0	10792.0
10092	11570.0	13576.0
10095	20423.0	19557.0
645204	2.0	2.0
10094	15053.0	16927.0
645203	4.0	4.0
10097	7613.0	20034.0
10096	7805.0	16830.0
645201	1.0	1.0
163115	191.0	126.0
200504	1.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	42.0	27.0
106481143	5.0	0.0
114194	0.0	0.0
138162	375.0	138.0
106481144	1.0	2.0
114195	1.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	24.0
106481145	0.0	0.0
151126	41.0	160.0
106481146	0.0	0.0
10099	12806.0	13989.0
10098	1817.0	1330.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	663.0	803.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	30.0	17.0
106481156	0.0	1.0
114189	1.0	0.0
106481157	0.0	0.0
415117	6.0	5.0
415116	4888.0	4653.0
645207	0.0	0.0
645206	45.0	32.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	2.0
442709	0.0	6.0
114182	0.0	0.0
10071	30.0	20.0
