id	4ead28da-fe94-4379-b369-c1ceb4d1f2f0	253954ed-6f83-44ab-b6bc-694fec051c1d
85457	1919.0	854.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	346.0	802.0
442913	0.0	0.0
85452	3.0	15.0
442914	0.0	0.0
50	6612.0	2064.0
85453	1414.0	864.0
442915	0.0	0.0
85450	2080.0	1945.0
51	3343.0	3801.0
442916	0.0	0.0
85451	2323.0	1923.0
52	5036.0	4527.0
442917	0.0	0.0
53	2322.0	2945.0
442918	0.0	0.0
54	350.0	2244.0
442919	0.0	0.0
55	105.0	261.0
442909	0.0	0.0
56	1.0	17.0
58	3.0	17.0
59	4291.0	3583.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	260.0	2.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	2.0
85446	231.0	449.0
442900	0.0	0.0
106481355	0.0	0.0
85443	29.0	33.0
442901	0.0	0.0
85444	1351.0	509.0
442902	0.0	0.0
60	155866.0	156565.0
85441	1082.0	769.0
442903	8.0	24.0
85442	731.0	996.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	7.0
85440	980.0	517.0
442907	13.0	11.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	6.0
68	2.0	1.0
344595	258.0	132.0
69	4.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	278.0	118.0
106481321	0.0	0.0
85479	4.0	2.0
106481322	1.0	0.0
85476	2141.0	1069.0
85477	41.0	10.0
70	72.0	2.0
85474	19.0	120.0
71	175137.0	209639.0
72	385.0	175.0
73	8.0	6.0
74	0.0	0.0
75	3.0	2.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6180.0	3163.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1208.0	1303.0
81	14848.0	19594.0
85463	806.0	721.0
82	4.0	2.0
85464	838.0	1137.0
83	2.0	1.0
85461	1287.0	2483.0
85462	5578.0	2030.0
86	1704.0	1532.0
87	1488.0	3919.0
85460	1047.0	698.0
88	8.0	28.0
89	8.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2810.0	2500.0
106481300	0.0	0.0
91	1822.0	2493.0
92	741.0	695.0
93	575.0	781.0
94	2127.0	2138.0
95	329.0	313.0
97	998.0	786.0
98	1070.0	1406.0
344561	0.0	0.0
728661	892.0	1692.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1212.0	1389.0
106481306	0.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	36.0
106481309	6.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	9.0
3805	3.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	4.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	295.0	1217.0
3800	73.0	938.0
3801	5393.0	3881.0
3802	0.0	8.0
728695	0.0	0.0
285735	0.0	0.0
261726	1607.0	1705.0
728698	4.0	10.0
3814	1.0	2.0
3815	3096.0	66.0
3816	1446.0	1.0
261729	714.0	63.0
3817	349.0	0.0
3818	471.0	253.0
222166	2945.0	3327.0
3811	2.0	1.0
3812	2.0	5.0
285740	5.0	0.0
285741	69.0	49.0
728689	5.0	9.0
3827	0.0	33.0
246100	0.0	0.0
3820	52.0	27.0
3821	61.0	159.0
3822	1.0	18.0
3823	0.0	3.0
3824	18.0	116.0
645402	0.0	0.0
403313	687.0	547.0
403314	0.0	0.0
728637	0.0	0.0
728638	103.0	21.0
728633	5.0	0.0
728632	44.0	14.0
728635	56.0	32.0
3836	1909.0	2095.0
222183	175.0	243.0
3837	7013.0	9499.0
3838	700.0	1354.0
3839	1402.0	2643.0
728629	1.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1737.0	1794.0
3832	158.0	274.0
3833	108.0	350.0
3834	14.0	6.0
3835	7847.0	7888.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	625.0	367.0
3848	1.0	0.0
3849	1.0	1.0
222171	38.0	18713.0
728619	3.0	3.0
3840	3507.0	3084.0
3841	947.0	1107.0
3842	4515.0	2820.0
3843	6718.0	5105.0
3844	0.0	1.0
3845	1058.0	1377.0
3846	7.0	83.0
645423	0.0	0.0
3860	0.0	3.0
246126	0.0	3.0
728658	557.0	1427.0
728655	1.0	1.0
728657	0.0	0.0
728656	13.0	2.0
3858	2067.0	2641.0
3859	1.0	3.0
246135	0.0	0.0
3850	3.0	5.0
3851	1.0	0.0
3852	25.0	0.0
645414	0.0	0.0
3853	0.0	0.0
3854	0.0	0.0
3855	95556.0	31178.0
3856	52805.0	24193.0
3857	0.0	0.0
728640	1.0	1.0
645431	10.0	13.0
728642	203.0	244.0
728641	5.0	0.0
645434	7.0	1.0
645432	0.0	5.0
285704	938.0	1271.0
728643	3.0	0.0
222194	1723.0	1899.0
285708	0.0	0.0
1204	0.0	0.0
1203	3911.0	2055.0
1201	1701.0	1288.0
1200	5061.0	5717.0
3861	10.0	22.0
645426	40.0	65.0
645425	0.0	0.0
1209	7906.0	6641.0
3866	3.0	152.0
1208	0.0	0.0
1207	4209.0	4158.0
3868	2.0	0.0
285311	0.0	0.0
3880	1641.0	9151.0
3881	0.0	2.0
285313	107.0	3.0
100128537	576.0	377.0
3882	0.0	1.0
100128536	1.0	1.0
285314	0.0	0.0
285315	875.0	524.0
1215	0.0	9.0
100141515	0.0	24.0
1213	15498.0	12176.0
1212	5617.0	5772.0
1211	10585.0	12169.0
3872	15.0	25.0
3875	30804.0	21979.0
3876	10.0	21.0
3879	1.0	2.0
3890	0.0	0.0
3891	48.0	1.0
3892	176.0	259.0
100128525	3.0	1.0
285326	0.0	0.0
1230	72.0	55.0
285329	1.0	0.0
440097	14.0	0.0
440093	22.0	6.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	88.0	96.0
3888	0.0	0.0
100631239	0.0	0.0
3889	208.0	69.0
100128516	39.0	12.0
285331	881.0	994.0
100128512	0.0	1.0
285335	52.0	1.0
100128514	0.0	1.0
1241	404.0	662.0
1240	1302.0	133.0
1238	157.0	4.0
1237	1.0	0.0
1236	67.0	31.0
1235	2.0	2.0
1234	151.0	33.0
1233	9.0	4.0
1232	5.0	4.0
3895	11365.0	8741.0
100128511	258.0	103.0
100631247	0.0	1.0
3897	152.0	4.0
100631248	0.0	0.0
3898	414.0	1337.0
100631249	0.0	0.0
3899	34.0	46.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	797.0	805.0
100631251	1.0	3.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	69.0	21.0
100631254	0.0	1.0
100128503	1.0	0.0
285349	210.0	261.0
574501	0.0	0.0
574502	0.0	0.0
1244	22.0	17.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	894.0	111.0
1263	597.0	1205.0
1262	11.0	19.0
116966	145.0	220.0
100887755	2.0	0.0
1261	1.0	19.0
100887754	2.0	0.0
1260	0.0	0.0
116969	112.0	1.0
1259	23.0	78.0
1258	3.0	16.0
440061	0.0	0.0
100887750	7.0	8.0
100887746	16.0	17.0
100887744	0.0	1.0
1272	70.0	5.0
1271	252.0	3089.0
100887749	21.0	13.0
1270	4.0	1.0
100887748	7.0	27.0
440044	51.0	34.0
1269	29.0	17.0
440051	0.0	0.0
1268	21.0	194.0
440050	3.0	3.0
1267	4820.0	5975.0
1266	4915.0	2854.0
100887740	0.0	0.0
1265	8552.0	5803.0
1286	1768.0	1119.0
1285	1613.0	3131.0
1284	8731.0	15120.0
1282	5134.0	17525.0
1281	6285.0	2617.0
1280	2.0	6.0
440078	96.0	185.0
440077	0.0	1.0
440087	76.0	13.0
1278	11967.0	3904.0
1277	5848.0	2433.0
440081	31.0	64.0
116938	0.0	0.0
1297	14.0	13.0
116931	22.0	78.0
1296	1138.0	349.0
1295	3563.0	5875.0
116933	1.0	2.0
1294	39.0	168.0
1293	3514.0	2261.0
116935	43.0	47.0
1292	12211.0	6352.0
440068	0.0	0.0
1291	8693.0	5369.0
116937	4.0	2.0
440067	0.0	0.0
1290	820.0	1569.0
440073	25.0	14.0
440072	13.0	17.0
1289	719.0	1250.0
1288	97.0	70.0
1287	1002.0	3320.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	908.0	1145.0
440021	0.0	0.0
442673	1.0	1.0
10018	2282.0	940.0
126328	4645.0	5406.0
442676	0.0	1.0
126326	208.0	347.0
1299	895.0	1090.0
1298	892.0	1083.0
10011	3095.0	5141.0
10010	1743.0	2302.0
10013	3241.0	2931.0
128989	3640.0	3229.0
10015	6400.0	6049.0
10014	6186.0	4279.0
10017	21.0	218.0
10016	6229.0	4724.0
10020	1084.0	390.0
114335	0.0	0.0
114336	0.0	0.0
126321	1789.0	2080.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	6.0
10021	3.0	301.0
10024	28.0	219.0
128977	2821.0	1716.0
103021165	0.0	0.0
10023	336.0	476.0
103021164	1.0	8.0
10026	2229.0	1249.0
10025	3931.0	2753.0
116986	101.0	60.0
116985	8609.0	8532.0
116988	4228.0	3594.0
116987	1590.0	1430.0
114327	1611.0	2876.0
440043	0.0	0.0
126308	2110.0	3223.0
440041	0.0	0.0
126306	114.0	91.0
151306	24.0	33.0
100128590	7.0	0.0
100128596	1.0	1.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	3.0	2.0
440027	23.0	19.0
440026	2466.0	4137.0
440023	1.0	0.0
10008	365.0	1222.0
10007	2772.0	4665.0
10009	1328.0	1631.0
116984	3137.0	1299.0
116983	1167.0	1160.0
151313	81.0	16.0
10000	2403.0	1197.0
128954	0.0	0.0
10002	40.0	73.0
10001	984.0	921.0
10004	155.0	62.0
10003	77.0	64.0
10006	2231.0	2121.0
10005	1757.0	1561.0
126370	0.0	0.0
285352	206.0	638.0
100128579	0.0	0.0
285359	296.0	431.0
126375	237.0	231.0
126374	938.0	1039.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4069.0	3600.0
285367	1554.0	1953.0
285368	510.0	791.0
100128569	86.0	14.0
126364	62.0	104.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	5.0
344191	0.0	0.0
126353	5.0	309.0
751071	132.0	193.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	1.0	1.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	14.0	28.0
106481282	0.0	0.0
285381	1049.0	1058.0
106481283	0.0	0.0
285382	98.0	144.0
106481280	0.0	0.0
165918	652.0	594.0
106481281	0.0	0.0
165904	0.0	0.0
285386	154.0	1725.0
138307	136.0	14.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	2.0	1.0
100128541	1.0	2.0
138311	981.0	2781.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	14.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	3193.0	4174.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1557.0	2144.0
728710	0.0	0.0
126295	264.0	213.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	204.0	229.0
645318	0.0	0.0
645317	103.0	60.0
151242	63.0	56.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20348.0	14973.0
100287908	0.0	0.0
645332	511.0	562.0
126282	550.0	1080.0
100287902	10.0	2.0
163227	338.0	473.0
100287900	0.0	0.0
163223	224.0	470.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	4.0
106481277	0.0	0.0
151258	6.0	30.0
106481278	0.0	0.0
645328	5.0	4.0
151254	14.0	31.0
645326	8.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	6.0
163259	170.0	106.0
645345	227.0	114.0
200403	1.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	753.0	760.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	13.0	5.0
728732	0.0	2.0
728734	0.0	2.0
126272	349.0	269.0
106481242	0.0	0.0
107133511	1.0	4.0
114294	513.0	482.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	5.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	3.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	6.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	2.0
728723	243.0	419.0
106481253	0.0	1.0
107133522	4.0	2.0
106481254	0.0	0.0
107133524	12.0	25.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	4.0	3.0
645348	0.0	1.0
106481250	0.0	0.0
645369	1.0	13.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	384.0	1440.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	13.0	10.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	11.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	644.0	493.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	13.0
645387	461.0	751.0
645382	0.0	0.0
645381	16.0	4.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	13.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	57.0	39.0
3903	136.0	224.0
106481210	0.0	0.0
3904	1.0	5.0
3906	0.0	0.0
106481213	0.0	4.0
106481214	0.0	0.0
3908	945.0	11.0
106481211	0.0	0.0
3909	78.0	4.0
106481212	0.0	0.0
684959	0.0	0.0
151234	32.0	6.0
151230	473.0	1631.0
728798	1.0	51.0
3913	15400.0	15679.0
3914	307.0	11634.0
3915	6987.0	13958.0
3916	20634.0	16143.0
3918	2944.0	5230.0
3910	1748.0	2464.0
3911	5757.0	14255.0
3912	7915.0	10629.0
728782	17.0	0.0
728780	57.0	345.0
3924	13.0	23.0
3925	2562.0	2826.0
3927	5310.0	8872.0
3929	0.0	0.0
3920	8106.0	7264.0
3921	37757.0	53167.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1038.0	502.0
3937	228.0	323.0
3938	4.0	0.0
3939	20799.0	8788.0
3930	667.0	485.0
100873179	0.0	0.0
3931	931.0	964.0
3932	216.0	186.0
3933	0.0	5.0
3934	87.0	203.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	18.0	6.0
3947	1.0	3.0
3948	13.0	5.0
3949	251.0	159.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	32385.0	26688.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	0.0
100873198	2.0	1.0
100873197	0.0	0.0
728758	0.0	18.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	101.0	17.0
3958	4116.0	17759.0
3959	28595.0	34114.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	390.0	282.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	75.0	173.0
3952	5.0	0.0
3953	441.0	284.0
3954	2281.0	2967.0
3955	581.0	246.0
3956	4926.0	4322.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	26.0	101.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	0.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	99.0	1187.0
1303	719.0	102.0
107133502	0.0	0.0
1302	187.0	249.0
1301	0.0	0.0
1300	10.0	1.0
3960	95.0	89.0
3963	0.0	0.0
3964	1446.0	2143.0
1308	909.0	63.0
3965	533.0	492.0
1307	5378.0	1625.0
151295	52.0	84.0
1306	1388.0	1740.0
100189589	1.0	22.0
728774	0.0	1.0
728773	0.0	0.0
3980	1198.0	1035.0
100287932	3164.0	3996.0
3981	457.0	885.0
728776	23.0	9.0
85508	0.0	3.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4134.0	938.0
1315	6618.0	6372.0
1314	10261.0	9793.0
1312	5150.0	6040.0
1311	374.0	8.0
100329135	0.0	9.0
1310	1.0	158.0
574537	0.0	0.0
3972	0.0	57.0
3973	34.0	44.0
3975	0.0	0.0
3976	253.0	964.0
3977	3984.0	375.0
1318	39.0	32.0
3978	1674.0	1887.0
1317	1372.0	1370.0
728763	9.0	3.0
3990	170.0	30.0
645313	0.0	2.0
3991	225.0	259.0
645312	0.0	0.0
3992	352.0	693.0
645311	3.0	0.0
728769	1328.0	709.0
1330	0.0	0.0
1327	36417.0	38074.0
1326	523.0	362.0
1325	15.0	18.0
3982	0.0	1.0
3983	11993.0	2296.0
3984	1413.0	6300.0
3985	5041.0	2356.0
3987	1839.0	2010.0
3988	2039.0	1041.0
1329	12808.0	13245.0
116809	0.0	0.0
100128416	15.0	15.0
1340	17168.0	21343.0
1337	11467.0	15632.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4126.0	3630.0
100128410	0.0	1.0
3995	599.0	369.0
100128412	0.0	0.0
3996	943.0	530.0
3998	9824.0	7826.0
1339	3.0	8.0
285440	3270.0	3273.0
285441	1.0	1.0
1352	849.0	652.0
1351	18324.0	10260.0
1350	32051.0	30112.0
1349	12505.0	9855.0
1348	0.0	4.0
1347	10718.0	7369.0
1346	5354.0	2899.0
1345	13865.0	14234.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	31.0	13.0
1363	26956.0	3459.0
1362	2983.0	9353.0
1361	2.0	2.0
1360	2.0	0.0
1359	13.0	1.0
1358	3.0	3.0
1357	0.0	0.0
1356	339.0	33.0
1355	2270.0	1352.0
1353	1838.0	1650.0
100873215	0.0	1.0
100873214	1.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	43.0	51.0
285464	567.0	782.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4336.0	3201.0
1373	258.0	29.0
1371	584.0	821.0
1370	3.0	1.0
1369	0.0	0.0
1368	377.0	2809.0
100873209	0.0	0.0
1366	7952.0	8638.0
1365	10127.0	12264.0
1364	21137.0	17242.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1729.0	1454.0
116843	1639.0	594.0
1384	3154.0	1690.0
116842	91.0	112.0
1382	557.0	5444.0
116844	16.0	457.0
1381	5904.0	32.0
1380	27.0	136.0
440176	1.0	7.0
440184	0.0	3.0
1379	7.0	1.0
1378	2.0	4.0
1376	1363.0	1232.0
1375	76.0	517.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	25.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	134.0	75.0
1396	617.0	296.0
1395	22.0	76.0
1394	34.0	13.0
1393	267.0	319.0
1392	0.0	0.0
285407	9.0	42.0
116835	640.0	329.0
1390	1221.0	660.0
1389	5656.0	5388.0
1388	5617.0	5794.0
1387	4898.0	4117.0
116841	2243.0	1776.0
1386	2509.0	2217.0
116840	2103.0	1824.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	101.0	152.0
100873255	0.0	1.0
100873254	26.0	73.0
100873253	0.0	1.0
285412	0.0	0.0
100873252	1.0	0.0
100287898	304.0	145.0
100287895	0.0	0.0
285419	37.0	11.0
1399	2833.0	3782.0
1398	3428.0	4492.0
1397	15338.0	8393.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	0.0	3.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	238.0	474.0
285429	10.0	13.0
100287880	0.0	0.0
440193	203.0	635.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	1.0
10130	25130.0	3980.0
153830	2842.0	5497.0
645280	3.0	2.0
440138	153.0	148.0
440132	0.0	0.0
440142	3.0	11.0
10139	3788.0	2953.0
126208	1949.0	2201.0
126206	1.0	1.0
126205	0.0	1.0
107133497	185.0	452.0
126204	0.0	1.0
107133499	0.0	0.0
128866	11717.0	8827.0
10131	2436.0	719.0
10134	18975.0	13814.0
107133494	0.0	0.0
10133	2118.0	4411.0
128869	1933.0	2126.0
10136	0.0	0.0
10135	1150.0	1109.0
100128493	0.0	0.0
103021294	4.0	16.0
10138	820.0	2271.0
100128496	0.0	0.0
10137	2079.0	2471.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	2860.0	753.0
128864	13.0	47.0
440125	1.0	1.0
440131	0.0	0.0
10143	0.0	0.0
128854	888.0	1023.0
10142	2787.0	2194.0
10144	5655.0	3923.0
10147	5560.0	3216.0
100128483	0.0	2.0
10146	3556.0	3147.0
128859	0.0	0.0
10149	114.0	50.0
10148	24.0	38.0
128853	799.0	321.0
440159	0.0	0.0
10117	2.0	0.0
440163	1.0	0.0
10110	28.0	252.0
10112	35.0	426.0
10111	2224.0	2016.0
10114	3326.0	3300.0
10113	3313.0	2398.0
128848	0.0	0.0
10116	2820.0	2467.0
165829	11.0	7.0
100128469	34.0	31.0
153842	4.0	105.0
440145	514.0	636.0
10129	869.0	650.0
440153	0.0	0.0
10128	5455.0	3154.0
100033799	0.0	0.0
107133486	3.0	8.0
10121	6017.0	6336.0
100128465	0.0	0.0
10120	5712.0	5376.0
10123	298.0	142.0
138234	1.0	6.0
10125	42.0	65.0
10124	912.0	576.0
10127	2161.0	1766.0
10126	2873.0	2263.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	38.0	60.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	1.0	3.0
106481184	0.0	0.0
106481181	6.0	8.0
106481182	0.0	0.0
285489	363.0	735.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	6923.0	5413.0
106481199	2.0	0.0
10109	8501.0	7974.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3764.0	3722.0
10100	234.0	82.0
10103	12880.0	927.0
106481194	0.0	0.0
10102	1811.0	1594.0
106481195	0.0	0.0
10105	7892.0	2475.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	727.0	1565.0
440119	222.0	7.0
126235	0.0	0.0
126231	79.0	128.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	50.0	47.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	123.0	113.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	3.0	3.0
440104	998.0	867.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	3.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	3.0
128876	0.0	9.0
100128420	17.0	6.0
100128423	0.0	0.0
128879	3.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	24.0	22.0
10090	6384.0	5888.0
10093	7901.0	9670.0
10092	8302.0	8932.0
10095	7705.0	6769.0
645204	2.0	6.0
10094	10638.0	21470.0
645203	4.0	1.0
10097	4653.0	5060.0
10096	3691.0	4719.0
645201	0.0	0.0
163115	174.0	75.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	589.0	260.0
106481144	0.0	0.0
114195	0.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	10.0
106481145	1.0	1.0
151126	38.0	0.0
106481146	0.0	0.0
10099	19756.0	24750.0
10098	2092.0	1758.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1288.0	1041.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	84.0	79.0
106481156	0.0	1.0
114189	0.0	0.0
106481157	0.0	0.0
415117	10.0	14.0
415116	3082.0	1747.0
645207	0.0	0.0
645206	209.0	118.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	3.0
114182	0.0	0.0
10071	14.0	5.0
645220	0.0	0.0
728851	30.0	13.0
10073	1658.0	927.0
405754	2.0	0.0
405753	2829.0	3794.0
10072	2157.0	1722.0
