id	ff75b10b-fa8a-457f-96c6-219dfca27709	8372c003-e16d-4ca9-a54c-ed02149b4024
285753	401.0	500.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	7858.0	4949.0
285755	979.0	542.0
114786	38.0	219.0
114787	38.0	451.0
114788	1.0	4.0
285758	3.0	11.0
114789	12231.0	2554.0
54031	10.0	8.0
728239	0.0	3.0
54035	0.0	0.0
54034	0.0	0.0
114790	1453.0	1332.0
54033	214.0	129.0
54032	0.0	0.0
114791	1035.0	965.0
54039	44.0	28.0
114792	134.0	306.0
126767	0.0	0.0
114793	5486.0	8607.0
54038	0.0	0.0
100190954	0.0	0.0
114794	3.0	316.0
114795	779.0	568.0
54036	0.0	0.0
93627	2054.0	1976.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	25399.0	24973.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	704.0	881.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	2398.0	2455.0
100126302	0.0	0.0
100128963	9.0	11.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	24.0	8.0
100126309	0.0	0.0
728226	0.0	7.0
54041	1.0	0.0
728228	1.0	0.0
54045	0.0	1.0
645809	0.0	1.0
54044	1.0	1.0
645808	0.0	0.0
114780	101.0	119.0
54043	5.0	0.0
645807	1.0	0.0
114781	1659.0	1690.0
126755	14.0	0.0
54049	2.0	0.0
114783	473.0	630.0
54048	0.0	0.0
114784	36.0	18.0
283159	0.0	0.0
54047	1.0	0.0
100128961	4.0	0.0
645805	2.0	2.0
283152	77.0	68.0
66035	1250.0	1556.0
283150	1.0	0.0
728255	0.0	0.0
93654	2.0	0.0
66036	1071.0	1204.0
93653	610.0	155.0
100271192	0.0	0.0
100271191	0.0	1.0
66037	2.0	1.0
93650	15.0	4.0
81669	6935.0	7232.0
54053	1.0	3.0
54052	1.0	0.0
114769	212.0	324.0
54051	0.0	0.0
54050	0.0	0.0
54055	114.0	24.0
100190938	67.0	82.0
54054	7.0	11.0
114770	1.0	4.0
114771	1.0	0.0
54059	763.0	801.0
283149	3338.0	3581.0
54058	171.0	169.0
93649	35.0	52.0
645811	145.0	111.0
81671	33827.0	20724.0
100271199	0.0	2.0
100190939	1130.0	1183.0
283143	68.0	147.0
100271196	0.0	0.0
93643	2561.0	1912.0
100128946	0.0	0.0
285780	8.0	1.0
285782	2.0	1.0
100271180	3.0	0.0
285785	101.0	95.0
100190952	4.0	0.0
54064	0.0	0.0
728248	0.0	0.0
114757	926.0	229.0
114758	0.0	0.0
54067	148.0	60.0
100190947	1.0	1.0
100190949	1.0	0.0
54065	1.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	451.0	865.0
54069	397.0	622.0
283131	147952.0	76249.0
283130	2167.0	984.0
692157	1.0	1.0
692158	0.0	0.0
138799	6.0	3.0
440498	892.0	1462.0
124152	1487.0	1696.0
199704	572.0	808.0
124149	5.0	0.0
163747	4.0	3.0
692146	2.0	0.0
692147	6.0	8.0
692148	0.0	1.0
692149	0.0	1.0
163742	16.0	0.0
199713	30.0	34.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	0.0
126792	1566.0	1937.0
378008	0.0	0.0
378009	0.0	0.0
29089	155.0	327.0
29088	1744.0	1882.0
29087	2361.0	4689.0
378010	0.0	0.0
148137	647.0	487.0
126789	468.0	716.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	219.0	244.0
29081	1460.0	1834.0
29080	1946.0	1690.0
283189	0.0	0.0
29086	1712.0	2305.0
29085	6421.0	7056.0
29083	796.0	1144.0
100381270	320.0	259.0
200810	155.0	120.0
114796	864.0	494.0
148156	1099.0	1283.0
114798	6.0	2.0
114799	1803.0	1947.0
29099	1732.0	2543.0
29098	490.0	654.0
378001	0.0	0.0
29093	1245.0	1469.0
29092	975.0	1020.0
29091	2764.0	2809.0
29090	1223.0	1102.0
56603	866.0	111.0
29097	1664.0	2406.0
56604	0.0	1.0
56605	4127.0	1733.0
29095	1654.0	2744.0
151790	19.0	1.0
283174	2059.0	192.0
56606	515.0	278.0
29094	996.0	433.0
692199	0.0	0.0
391002	0.0	0.0
440459	7.0	2.0
391004	1.0	0.0
780816	0.0	0.0
124199	25.0	36.0
391003	0.0	2.0
30062	0.0	1.0
440456	1150.0	1296.0
780814	8.0	19.0
30061	4589.0	15924.0
780815	0.0	0.0
780812	0.0	0.0
780813	3.0	1.0
440452	0.0	0.0
780810	2.0	0.0
780811	0.0	0.0
29068	3432.0	3635.0
29066	4557.0	3745.0
29063	486.0	551.0
29062	855.0	726.0
56616	678.0	842.0
163702	1684.0	1575.0
391013	1.0	2.0
391012	0.0	0.0
100381215	0.0	1.0
29079	2961.0	3760.0
29078	1217.0	824.0
56623	1188.0	1091.0
56624	57.0	86.0
29071	1771.0	2975.0
29070	212.0	434.0
29075	19.0	6.0
29074	2465.0	3368.0
29072	6639.0	6742.0
163732	1701.0	2179.0
200845	570.0	347.0
148103	560.0	535.0
200844	49.0	36.0
440482	179.0	210.0
151742	2315.0	882.0
163720	2.0	0.0
148113	542.0	430.0
440465	2623.0	2411.0
29057	21.0	14.0
148109	1.0	4.0
29058	8835.0	8548.0
56647	3838.0	3061.0
56648	384.0	166.0
56649	17.0	17282.0
440419	0.0	0.0
440416	10.0	5.0
8303	4958.0	4047.0
643157	0.0	0.0
200879	14.0	8539.0
440406	1.0	0.0
8301	9628.0	12173.0
643155	2753.0	3860.0
8302	15.0	10.0
440400	309.0	505.0
199675	13.0	420.0
8310	1317.0	1298.0
124093	93.0	65.0
8314	5266.0	4658.0
8315	1329.0	1782.0
8312	2715.0	3634.0
342096	0.0	0.0
8313	1970.0	299.0
440435	10.0	1.0
643160	0.0	2.0
643161	0.0	2.0
643159	20.0	7.0
8309	1897.0	1430.0
8321	7642.0	16972.0
8322	1851.0	1350.0
8320	401.0	287.0
8325	1227.0	435.0
8326	7.0	2.0
8323	4090.0	8394.0
8324	2068.0	1128.0
440423	837.0	868.0
200894	2095.0	2231.0
643171	17.0	15.0
200895	653.0	623.0
8318	78.0	312.0
8317	198.0	307.0
8332	4.0	0.0
692110	1.0	0.0
8333	0.0	1.0
692111	2.0	0.0
8330	0.0	0.0
8331	1.0	1.0
8336	21.0	7.0
8337	0.0	0.0
8334	3924.0	3582.0
8335	2.0	1.0
148046	99.0	34.0
106481699	0.0	0.0
643182	2.0	0.0
643180	131.0	206.0
643181	0.0	0.0
8329	1.0	4.0
8328	2.0	2.0
8343	1.0	2.0
643198	0.0	0.0
8344	8.0	3.0
8341	114.0	95.0
8342	9.0	1.0
8347	115.0	53.0
8348	2.0	5.0
643199	0.0	0.0
8345	11.0	20.0
8346	2.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	0.0
692108	0.0	1.0
692109	3.0	2.0
643193	2.0	0.0
8340	2.0	1.0
8338	40.0	21.0
8339	39.0	59.0
8354	3.0	5.0
8355	16.0	14.0
8352	4.0	2.0
8353	57.0	39.0
8358	3.0	1.0
8359	1.0	3.0
8356	4.0	0.0
8357	70.0	20.0
222235	72.0	64.0
106481679	0.0	0.0
222236	1154.0	2141.0
106481677	7.0	2.0
222234	239.0	280.0
106481678	0.0	0.0
8350	5.0	5.0
8351	14.0	22.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	1.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	1.0	3.0
106481684	0.0	3.0
106481685	0.0	1.0
8349	1898.0	1622.0
8365	92.0	31.0
8366	3.0	0.0
8363	11.0	4.0
8364	5.0	5.0
8369	0.0	0.0
163688	12.0	1.0
8367	15.0	21.0
8368	0.0	0.0
106481688	0.0	0.0
222223	917.0	120.0
106481689	4.0	1.0
8361	0.0	0.0
222229	1181.0	1389.0
8362	3.0	3.0
8360	6.0	4.0
106481693	29.0	6.0
106481694	14.0	12.0
106481691	5.0	6.0
106481692	14.0	15.0
106481697	2.0	0.0
106481698	0.0	0.0
106481695	0.0	2.0
106481696	0.0	0.0
342035	15.0	128.0
344697	10.0	88.0
106481690	4.0	1.0
728310	4.0	1.0
285830	188.0	232.0
8379	1750.0	3467.0
93556	4.0	94.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	1.0	0.0
222255	676.0	705.0
106481655	0.0	0.0
285834	270.0	354.0
222256	1281.0	102.0
106481656	2.0	0.0
8372	178.0	220.0
93550	949.0	784.0
8373	4.0	1.0
106481659	0.0	0.0
8370	5.0	8.0
728315	2.0	4.0
81577	1637.0	731.0
106481660	0.0	0.0
81578	109.0	262.0
106481661	0.0	0.0
81579	2772.0	3342.0
81573	1842.0	1656.0
106481664	0.0	0.0
100271179	1.0	0.0
106481665	0.0	0.0
81575	12964.0	3770.0
106481662	0.0	0.0
81576	2080.0	1612.0
106481663	12.0	7.0
81570	622.0	678.0
100271178	4.0	5.0
81571	898.0	285.0
81572	1025.0	1130.0
645715	26.0	21.0
8387	0.0	0.0
8388	0.0	0.0
728300	10.0	5.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	2.0	0.0
106481667	0.0	0.0
81559	1207.0	1743.0
8383	0.0	0.0
285848	13.0	5.0
8384	0.0	0.0
285849	50.0	58.0
8382	909.0	861.0
81566	2652.0	3210.0
106481671	0.0	0.0
106481672	1.0	1.0
81567	744.0	830.0
81569	1.0	0.0
106481670	1.0	0.0
81562	2612.0	1627.0
106481675	0.0	0.0
81563	819.0	1481.0
246243	701.0	956.0
100271168	2.0	0.0
106481676	0.0	0.0
106481673	5.0	1.0
81565	6290.0	3988.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	6.0	0.0
100271163	1.0	2.0
100271162	1.0	1.0
8398	2435.0	1092.0
8399	5.0	12.0
8396	3865.0	5798.0
285852	2.0	14.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	6115.0	6417.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	6377.0	3808.0
106481639	0.0	0.0
8395	195.0	112.0
8392	0.0	0.0
106481637	0.0	2.0
106481638	0.0	0.0
100271158	1.0	0.0
106481642	15.0	13.0
106481643	0.0	0.0
246210	2.0	1.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	1.0	2.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	1.0	0.0
106481645	0.0	0.0
728324	98.0	133.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	1.0
100271147	0.0	2.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	4.0	3.0
100271142	0.0	0.0
344658	2.0	0.0
100271145	0.0	0.0
645745	6.0	0.0
344653	1.0	0.0
100271141	0.0	0.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	1.0	0.0
246269	336.0	381.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	229.0	281.0
106481618	3.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	2369.0	4144.0
283208	398.0	393.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	1.0	0.0
100271131	0.0	0.0
100271133	1.0	1.0
100271130	0.0	0.0
93587	576.0	420.0
645771	8.0	19.0
93589	131.0	147.0
106481624	3.0	4.0
285800	16.0	4.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	4.0	2.0
106481628	0.0	0.0
106481629	0.0	3.0
106481626	0.0	0.0
106481627	2.0	1.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	0.0
106481631	0.0	0.0
100271125	0.0	1.0
106481632	2.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	819.0	1925.0
645784	307.0	850.0
100271118	1.0	1.0
100271117	1.0	0.0
100271119	4.0	2.0
100271114	1.0	1.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	2.0	17.0
643115	0.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	3.0	3.0
643136	1.0	2.0
106481602	0.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	2.0	1.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	4.0	9.0
100271106	3.0	1.0
106481610	0.0	0.0
100271105	4.0	1.0
643126	3.0	2.0
199699	1.0	3.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	1402.0	2231.0
54112	6.0	5.0
56776	27.0	3.0
283248	13.0	13.0
344729	1.0	0.0
100128894	0.0	0.0
100128893	41.0	17.0
100128890	66.0	43.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	5.0	2.0
114614	253.0	227.0
283238	0.0	0.0
100190800	51.0	39.0
283237	762.0	1449.0
283236	1.0	0.0
283234	1588.0	1137.0
728381	0.0	0.0
283232	3123.0	1319.0
728380	4.0	1.0
100128881	75.0	52.0
100128880	0.0	0.0
692099	374.0	744.0
114609	325.0	363.0
29128	147.0	382.0
29123	7170.0	6140.0
344709	0.0	0.0
29122	271.0	280.0
29121	1244.0	906.0
283229	368.0	607.0
29127	400.0	673.0
29126	1673.0	1947.0
29125	135.0	115.0
29124	0.0	2.0
692087	0.0	0.0
692088	0.0	0.0
692089	4.0	4.0
100128867	0.0	0.0
54145	0.0	1.0
54143	0.0	0.0
283219	1437.0	1295.0
54149	913.0	1261.0
54148	954.0	964.0
54147	0.0	0.0
283212	73.0	200.0
692091	0.0	0.0
692092	0.0	0.0
692093	13.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	3.0	3.0
100128857	3.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	12.0	20.0
285872	0.0	0.0
100128853	0.0	0.0
29109	1700.0	4492.0
29108	446.0	1092.0
285877	0.0	0.0
29107	1234.0	1049.0
285878	0.0	0.0
29106	15.0	89.0
728358	0.0	0.0
29101	10473.0	8972.0
29100	2444.0	2869.0
29105	2976.0	2017.0
29104	598.0	744.0
29103	2785.0	2165.0
29102	2913.0	2701.0
100271098	0.0	0.0
283284	261.0	228.0
728343	1.0	0.0
728342	164.0	120.0
100128849	0.0	0.0
728344	1.0	0.0
100271081	0.0	2.0
100128845	1.0	0.0
728340	261.0	245.0
285888	0.0	0.0
29119	12.0	1.0
107057644	20.0	7.0
29118	303.0	24.0
107057647	0.0	0.0
114655	1.0	4.0
29117	3649.0	5188.0
107057646	3.0	0.0
114657	0.0	0.0
114659	371.0	470.0
126638	0.0	1.0
54165	2107.0	2156.0
126637	0.0	0.0
29110	1429.0	2220.0
29116	3729.0	5385.0
29115	4754.0	3537.0
29114	32.0	13.0
29113	1.0	6.0
100271087	30.0	1.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	9.0	2.0
728378	7.0	0.0
728377	423.0	159.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	1.0
126626	1613.0	891.0
81793	190.0	98.0
81794	648.0	309.0
81796	91.0	79.0
81790	3358.0	2509.0
100271076	1.0	0.0
283267	272.0	368.0
91107	1116.0	3681.0
100128830	0.0	0.0
81792	111.0	238.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	0.0	1.0
728361	10.0	2.0
100128822	610.0	632.0
728369	0.0	0.0
81786	406.0	652.0
54187	2526.0	2445.0
81788	6494.0	3730.0
81789	258.0	554.0
283257	0.0	0.0
100271065	0.0	0.0
645700	0.0	1.0
283254	144.0	286.0
126695	1113.0	1457.0
148003	0.0	0.0
378108	10.0	5.0
151649	19.0	13.0
151648	42.0	63.0
151647	1.0	1.0
151645	19.0	30.0
200909	0.0	0.0
200916	962.0	1497.0
148014	14.0	15.0
151658	0.0	1.0
151651	172.0	28.0
56704	774.0	627.0
148022	1869.0	2012.0
126669	3615.0	6828.0
126668	327.0	405.0
100126297	0.0	0.0
100126299	2.0	0.0
100126296	0.0	0.0
200931	184.0	116.0
200933	584.0	826.0
126661	190.0	96.0
56729	5.0	59.0
283298	471.0	63.0
283297	1.0	0.0
136051	299.0	460.0
138639	425.0	853.0
692076	2.0	5.0
391121	0.0	0.0
391120	0.0	0.0
391123	83.0	41.0
200942	2779.0	2380.0
440577	18.0	28.0
440574	1755.0	1849.0
56731	4392.0	2244.0
100126270	21.0	3.0
692084	0.0	0.0
692085	0.0	0.0
692086	8.0	9.0
138649	35.0	36.0
200959	9.0	3.0
200958	761.0	1889.0
391135	10.0	10.0
440567	136.0	88.0
391139	10.0	6.0
440563	0.0	0.0
440561	0.0	0.0
151613	3529.0	2089.0
692072	0.0	0.0
692075	11.0	9.0
692057	0.0	0.0
692058	3.0	1.0
124056	1.0	1.0
81706	6472.0	9798.0
391104	1.0	0.0
391107	0.0	1.0
391106	1.0	0.0
81704	3288.0	2495.0
391109	0.0	0.0
440595	147.0	208.0
56751	0.0	0.0
692063	0.0	0.0
8402	3819.0	4741.0
391110	0.0	0.0
8403	0.0	1.0
391112	0.0	0.0
124045	563.0	284.0
391114	0.0	1.0
124044	2094.0	871.0
391115	0.0	0.0
440585	7.0	4.0
391117	0.0	0.0
440584	26.0	41.0
391119	0.0	0.0
54101	2905.0	2550.0
151636	3293.0	7956.0
440590	275.0	313.0
54103	2283.0	1707.0
54102	3916.0	5348.0
54108	3553.0	2753.0
54107	2334.0	3392.0
54106	4.0	2.0
692053	2.0	2.0
391040	1.0	0.0
645683	8.0	7.0
8410	0.0	0.0
645682	2.0	1.0
645688	8.0	8.0
391044	0.0	2.0
645687	1.0	14.0
8411	1871.0	2638.0
645686	0.0	0.0
8412	1963.0	3716.0
391045	5.0	8.0
440533	0.0	118.0
8406	743.0	261.0
8407	30763.0	27963.0
8404	18149.0	6100.0
8405	6712.0	5023.0
8408	4213.0	3511.0
8409	3336.0	3833.0
391051	29.0	7.0
8420	1566.0	1529.0
645694	12.0	5.0
391053	1.0	0.0
645693	48.0	31.0
643031	5.0	2.0
8424	405.0	413.0
8425	37887.0	24449.0
643037	0.0	0.0
163589	46.0	30.0
643034	0.0	0.0
440525	50.0	95.0
391059	197.0	106.0
645691	9.0	17.0
163590	2463.0	3155.0
8417	5711.0	7675.0
8418	1990.0	1730.0
8416	2418.0	1442.0
8419	58.0	23.0
8431	10.0	8.0
8435	17.0	11.0
8436	22412.0	1637.0
8433	4.0	6.0
8434	782.0	531.0
391026	0.0	0.0
440556	1396.0	204.0
440560	0.0	0.0
8428	5492.0	6286.0
8427	1382.0	2046.0
103157000	0.0	0.0
8443	2725.0	3125.0
8440	4594.0	5505.0
8446	1354.0	1953.0
8447	512.0	229.0
8444	1870.0	274.0
8445	1399.0	2470.0
391037	7.0	6.0
391039	3.0	2.0
643050	0.0	0.0
285905	11.0	28.0
285908	945.0	472.0
8439	2263.0	2846.0
8437	2414.0	4661.0
8438	103.0	141.0
8453	1852.0	2631.0
8454	5141.0	5447.0
8451	5228.0	5838.0
8452	6239.0	5725.0
8458	910.0	1128.0
8455	6261.0	7653.0
8456	63.0	20.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3165.0	5056.0
106481583	0.0	0.0
106481584	3.0	2.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	10.0	8.0
8449	2819.0	3189.0
106481580	0.0	0.0
8464	907.0	998.0
8462	1898.0	1572.0
8463	696.0	1838.0
8468	5.0	4.0
391099	0.0	0.0
8467	10485.0	10360.0
342184	430.0	1640.0
246312	0.0	0.0
106481589	0.0	0.0
8460	1771.0	715.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	1.0	1.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	23.0	15.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	8955.0	2585.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	2164.0	2433.0
8473	12390.0	11125.0
440519	11.0	65.0
440518	0.0	0.0
8479	1678.0	1388.0
440515	1590.0	1251.0
8477	223.0	228.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	1.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	121.0	8.0
8470	31752.0	4892.0
106481561	1.0	1.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	4.0	1.0
106481563	1.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	318.0	527.0
8484	10.0	0.0
391075	0.0	0.0
440508	1.0	9.0
391077	1.0	1.0
391076	0.0	0.0
8488	9.0	5.0
440503	283.0	441.0
8489	5.0	3.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	614.0	430.0
8483	502.0	22.0
8480	1360.0	1753.0
8481	3970.0	3148.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	2.0	0.0
106481575	0.0	0.0
391081	7.0	10.0
8497	77.0	79.0
728431	186.0	327.0
8498	3970.0	5034.0
728430	1.0	1.0
100128934	0.0	0.0
8495	5130.0	4029.0
8496	5189.0	4447.0
91012	2905.0	3298.0
100128936	207.0	276.0
728432	0.0	0.0
100128930	0.0	0.0
8499	12.0	1.0
106481536	0.0	0.0
8490	15399.0	6810.0
106481537	0.0	0.0
285954	20.0	6.0
285955	11.0	6.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1405.0	1142.0
54075	1.0	0.0
101669766	127.0	19.0
728434	0.0	0.0
91010	4537.0	2992.0
285958	1259.0	389.0
101669767	1.0	0.0
8491	3227.0	3457.0
106481538	0.0	0.0
8492	37.0	692.0
54072	9.0	18.0
106481539	0.0	0.0
101669762	111.0	620.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	1.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	1.0	1.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	1.0
81693	149.0	22.0
100271056	1.0	0.0
100271050	6.0	4.0
100271053	0.0	0.0
93664	2205.0	1487.0
100128923	6.0	2.0
93663	2584.0	7695.0
285961	21.0	13.0
93668	1.0	1.0
285962	126.0	130.0
106481547	0.0	0.0
54082	39.0	19.0
106481548	0.0	0.0
285965	21.0	15.0
285966	263.0	136.0
106481545	6.0	2.0
106481546	4.0	0.0
93661	0.0	0.0
100128927	1423.0	1785.0
54084	201.0	149.0
106481549	0.0	0.0
106481550	1.0	0.0
81688	14110.0	16009.0
106481551	0.0	0.0
54089	0.0	0.0
81689	2897.0	2335.0
54088	4.0	27.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	1.0	0.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	1.0
100271042	1.0	0.0
100128912	0.0	0.0
91039	3497.0	3950.0
342132	260.0	349.0
285971	1467.0	1113.0
285972	56.0	36.0
285973	89.0	106.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1007.0	765.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	5.0	1.0
54097	840.0	107.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	145.0	359.0
106481516	1.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	2.0	7.0
54098	0.0	0.0
246330	623.0	1087.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	31.0	24.0
100271033	81.0	24.0
645619	0.0	1.0
100271031	9.0	6.0
344787	79.0	284.0
100128902	0.0	0.0
728441	18.0	92.0
100128903	0.0	0.0
222389	2929.0	4233.0
106481525	4.0	0.0
106481526	4.0	1.0
285987	12.0	1.0
106481523	1.0	0.0
285989	692.0	480.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	76.0	3.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	0.0	2.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	524.0	676.0
91056	2288.0	2603.0
645641	1.0	7.0
91050	1155.0	982.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	116.0	766.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	109.0	31.0
106481503	0.0	0.0
106481504	2.0	2.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	2.0	4.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	1.0	2.0
283316	137.0	122.0
106481510	0.0	1.0
106481511	0.0	0.0
100271003	18.0	9.0
283314	316.0	314.0
100271006	0.0	0.0
283310	13.0	1.0
344758	1.0	0.0
100271001	3.0	0.0
344752	1.0	0.0
728411	281.0	129.0
728410	0.0	0.0
643003	3.0	3.0
643001	0.0	0.0
728419	0.0	0.0
728418	2.0	1.0
91074	2.0	0.0
728409	0.0	0.0
283303	1.0	2.0
344741	0.0	0.0
728400	0.0	0.0
645676	92.0	107.0
285941	2.0	0.0
728405	0.0	0.0
285943	19.0	4.0
728407	143.0	118.0
728402	1.0	1.0
728403	0.0	0.0
643008	747.0	1655.0
645668	0.0	1.0
100506658	3065.0	3497.0
100506655	8.0	5.0
81849	18.0	6341.0
56890	808.0	654.0
56891	0.0	0.0
100506650	0.0	0.0
81846	2798.0	3433.0
81847	2460.0	4415.0
81848	2537.0	2061.0
56896	3.0	0.0
56897	4782.0	4771.0
81853	5895.0	4771.0
56898	4952.0	7625.0
81855	1671.0	3933.0
56899	732.0	179.0
56892	2390.0	25633.0
56893	1844.0	3193.0
121275	0.0	7.0
121278	4.0	0.0
56894	7429.0	7727.0
81850	0.0	0.0
145249	4.0	2.0
56895	978.0	203.0
81851	0.0	0.0
649137	1.0	2.0
81839	1883.0	1223.0
121274	1754.0	1764.0
121273	10.0	10.0
145264	1.0	1.0
121270	0.0	0.0
145258	42.0	5.0
121268	28.0	57.0
81844	6012.0	7349.0
145259	2.0	5.0
133283	223.0	319.0
375593	37.0	16.0
100506649	126.0	108.0
100506673	0.0	0.0
121260	1759.0	3684.0
145270	161.0	19.0
100506671	0.0	4.0
81875	2293.0	1797.0
81876	11769.0	11830.0
81870	0.0	0.0
81871	0.0	0.0
121256	16.0	198.0
81872	0.0	0.0
81873	3636.0	5157.0
387597	46.0	26.0
100506668	682.0	595.0
160897	818.0	1231.0
649159	0.0	0.0
145282	705.0	540.0
387590	1531.0	1331.0
81856	441.0	523.0
81857	4394.0	3503.0
100506660	25.0	17.0
81858	3292.0	3570.0
135886	2.0	5.0
147872	2.0	2.0
81889	1332.0	2603.0
145200	59.0	33.0
81892	1978.0	2305.0
81893	18.0	6.0
81894	1842.0	1530.0
81890	4103.0	1991.0
135892	45.0	1.0
649179	37.0	30.0
100506600	69.0	97.0
613126	25.0	16.0
81887	3031.0	2666.0
81888	1482.0	1166.0
145216	4.0	2.0
338591	0.0	0.0
649186	3.0	1.0
338596	28.0	21.0
338599	0.0	2.0
169200	5486.0	2591.0
145226	86.0	34.0
100506637	140.0	135.0
160857	385.0	371.0
160851	848.0	1866.0
91227	64.0	12.0
157206	10.0	8.0
100506622	12.0	1.0
100856809	0.0	0.0
338588	1.0	1.0
145241	0.0	0.0
91219	10.0	4.0
650172	0.0	0.0
102724678	114.0	16.0
