id	2941c84e-71ef-4908-9980-1627a0cd780f	3ee9c2b1-54f2-422c-82c6-e6e32817acf9
106481345	1.0	0.0
85459	819.0	1297.0
106481346	0.0	0.0
85456	6701.0	12751.0
442910	4.0	4.0
106481343	0.0	0.0
85457	1969.0	3317.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	587.0	247.0
442913	0.0	0.0
85452	7.0	51.0
442914	0.0	0.0
50	4849.0	4917.0
85453	1439.0	2222.0
442915	0.0	0.0
85450	3046.0	4313.0
51	3197.0	6828.0
442916	0.0	0.0
85451	1663.0	2593.0
52	3119.0	4156.0
442917	0.0	0.0
53	2537.0	4556.0
442918	0.0	0.0
54	2764.0	5486.0
442919	0.0	0.0
55	81.0	447.0
442909	0.0	1.0
56	5.0	8.0
58	13.0	40741.0
59	1792.0	19350.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	141.0	236.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	1.0
106481354	2.0	0.0
85446	185.0	592.0
442900	0.0	0.0
106481355	0.0	0.0
85443	5.0	51.0
442901	0.0	0.0
85444	1519.0	1765.0
442902	0.0	0.0
60	161663.0	235462.0
85441	1825.0	3229.0
442903	1.0	16.0
85442	186.0	1254.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	20.0
85440	1173.0	1889.0
442907	10.0	12.0
442908	0.0	1.0
66	2.0	0.0
67	14.0	4.0
68	12.0	3.0
344595	200.0	242.0
69	14.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	167.0	166.0
106481321	0.0	0.0
85479	97.0	57.0
106481322	0.0	0.0
85476	2352.0	2503.0
85477	108.0	294.0
70	11.0	7241.0
85474	10.0	36.0
71	121548.0	231298.0
72	121.0	937.0
73	22.0	19.0
74	2.0	0.0
75	19.0	32.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3973.0	8002.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	1.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	1.0	0.0
85465	1454.0	2654.0
81	13655.0	40441.0
85463	1576.0	1543.0
82	7.0	7.0
85464	2928.0	2842.0
83	15.0	16.0
85461	1762.0	5476.0
85462	3619.0	3168.0
86	1305.0	2209.0
87	3697.0	10584.0
85460	1652.0	2690.0
88	8.0	12389.0
89	3.0	28.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2926.0	8655.0
106481300	0.0	0.0
91	1966.0	2776.0
92	727.0	1186.0
93	580.0	1387.0
94	1804.0	1771.0
95	148.0	406.0
97	310.0	394.0
98	552.0	851.0
344561	0.0	0.0
728661	1842.0	3361.0
728664	1.0	0.0
106481305	0.0	1.0
261734	1159.0	1588.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	27.0
106481309	9.0	15.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	2.0
106481308	0.0	0.0
3804	6.0	18.0
3805	18.0	18.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	2.0	5.0
3809	29.0	33.0
246123	0.0	0.0
106481311	0.0	0.0
344558	562.0	1152.0
3800	473.0	268.0
3801	1885.0	5232.0
3802	4.0	10.0
728695	0.0	0.0
285735	0.0	0.0
261726	1634.0	2215.0
728698	10.0	13.0
3814	1.0	11.0
3815	2587.0	635.0
3816	150.0	30.0
261729	504.0	286.0
3817	671.0	7.0
3818	29.0	28.0
222166	2219.0	2609.0
3811	7.0	27.0
3812	24.0	26.0
285740	2.0	0.0
285741	58.0	58.0
728689	19.0	20.0
3827	1.0	30.0
246100	0.0	0.0
3820	356.0	107.0
3821	18.0	13.0
3822	34.0	37.0
3823	9.0	6.0
3824	610.0	338.0
645402	0.0	0.0
403313	741.0	1170.0
403314	1.0	2.0
728637	2.0	0.0
728638	264.0	230.0
728633	0.0	0.0
728632	46.0	193.0
728635	26.0	17.0
3836	2063.0	3480.0
222183	84.0	348.0
3837	9106.0	16876.0
3838	1497.0	2318.0
3839	2475.0	2807.0
728629	2.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1151.0	2311.0
3832	581.0	676.0
3833	393.0	399.0
3834	4.0	4.0
3835	2740.0	8547.0
728620	2.0	4.0
403300	0.0	0.0
645412	4.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	437.0	621.0
3848	37.0	13.0
3849	4.0	1.0
222171	56.0	5950.0
728619	7.0	8.0
3840	4254.0	6603.0
3841	1158.0	1126.0
3842	6614.0	8584.0
3843	7203.0	8626.0
3844	0.0	0.0
3845	1604.0	2266.0
3846	2.0	28.0
645423	0.0	0.0
3860	20.0	93.0
246126	0.0	0.0
728658	1153.0	962.0
728655	0.0	3.0
728657	0.0	0.0
728656	2.0	4.0
3858	772.0	337.0
3859	1.0	1.0
246135	0.0	5.0
3850	2.0	7.0
3851	3.0	4.0
3852	75.0	5267.0
645414	0.0	2.0
3853	8.0	1578.0
3854	0.0	184.0
3855	41873.0	57960.0
3856	38456.0	35851.0
3857	0.0	2.0
728640	2.0	5.0
645431	23.0	32.0
728642	239.0	452.0
728641	9.0	6.0
645434	3.0	0.0
645432	36.0	29.0
285704	603.0	1297.0
728643	2.0	2.0
222194	2416.0	3035.0
285708	2.0	1.0
1204	0.0	1.0
1203	2277.0	1425.0
1201	1072.0	1141.0
1200	8868.0	18183.0
3861	24.0	1961.0
645426	11.0	21.0
645425	0.0	0.0
1209	5931.0	10955.0
3866	5.0	373.0
1208	0.0	0.0
1207	3391.0	5013.0
3868	4.0	705.0
285311	0.0	0.0
3880	2413.0	16372.0
3881	1.0	20.0
285313	249.0	26.0
100128537	377.0	1724.0
3882	0.0	0.0
100128536	3.0	10.0
285314	1.0	0.0
285315	498.0	421.0
1215	13.0	26.0
100141515	3.0	15.0
1213	19912.0	29480.0
1212	2573.0	5031.0
1211	5345.0	10839.0
3872	46.0	14665.0
3875	17538.0	28172.0
3876	14.0	17.0
3879	3.0	3.0
3890	0.0	1.0
3891	27.0	5.0
3892	193.0	267.0
100128525	6.0	5.0
285326	1.0	0.0
1230	492.0	384.0
285329	6.0	15.0
440097	1.0	0.0
440093	27.0	22.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	3.0	1.0
3887	56.0	64.0
3888	1.0	1.0
100631239	0.0	0.0
3889	369.0	286.0
100128516	48.0	42.0
285331	947.0	1236.0
100128512	0.0	0.0
285335	46.0	18.0
100128514	0.0	0.0
1241	357.0	1177.0
1240	1208.0	1190.0
1238	128.0	28.0
1237	25.0	38.0
1236	1866.0	488.0
1235	42.0	14.0
1234	1054.0	952.0
1233	415.0	214.0
1232	7.0	7.0
3895	11832.0	17376.0
100128511	113.0	104.0
100631247	0.0	4.0
3897	161.0	440.0
100631248	2.0	1.0
3898	343.0	2683.0
100631249	0.0	0.0
3899	611.0	215.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	983.0	1242.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	115.0	113.0
100631254	0.0	3.0
100128503	0.0	0.0
285349	326.0	394.0
574501	4.0	4.0
574502	0.0	0.0
1244	24.0	37.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	172.0	1082.0
1263	629.0	2467.0
1262	12.0	16.0
116966	226.0	129.0
100887755	0.0	0.0
1261	21.0	49.0
100887754	4.0	13.0
1260	0.0	0.0
116969	264.0	80.0
1259	13.0	37.0
1258	5.0	24.0
440061	0.0	0.0
100887750	32.0	43.0
100887746	11.0	12.0
100887744	1.0	1.0
1272	216.0	347.0
1271	127.0	78.0
100887749	24.0	63.0
1270	9.0	19.0
100887748	1.0	1.0
440044	23.0	69.0
1269	394.0	26.0
440051	0.0	1.0
1268	261.0	84.0
440050	2.0	4.0
1267	3270.0	7274.0
1266	6731.0	14350.0
100887740	0.0	0.0
1265	9299.0	14912.0
1286	2499.0	1599.0
1285	2378.0	2115.0
1284	10739.0	31939.0
1282	7190.0	29792.0
1281	6776.0	147103.0
1280	0.0	40.0
440078	113.0	190.0
440077	2.0	1.0
440087	53.0	7.0
1278	9209.0	189109.0
1277	4615.0	300504.0
440081	35.0	75.0
116938	0.0	0.0
1297	27.0	9.0
116931	119.0	385.0
1296	1698.0	7764.0
1295	4756.0	55879.0
116933	1.0	1.0
1294	180.0	6540.0
1293	6260.0	35752.0
116935	115.0	39.0
1292	9746.0	39698.0
440068	11.0	6.0
1291	6632.0	36681.0
116937	1.0	2.0
440067	20.0	26.0
1290	1582.0	16165.0
440073	62.0	95.0
440072	5.0	1.0
1289	898.0	20200.0
1288	105.0	185.0
1287	1144.0	1398.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1549.0	2726.0
440021	0.0	1.0
442673	3.0	6.0
10018	4444.0	3269.0
126328	1561.0	2321.0
442676	1.0	0.0
126326	200.0	600.0
1299	2100.0	220.0
1298	1382.0	801.0
10011	1553.0	2343.0
10010	1940.0	4817.0
10013	2663.0	4832.0
128989	1500.0	1802.0
10015	7168.0	11698.0
10014	3520.0	7300.0
10017	23.0	59.0
10016	3223.0	4659.0
10020	1352.0	1520.0
114335	0.0	0.0
114336	0.0	0.0
126321	1662.0	2832.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	3.0
10021	13.0	133.0
10024	105.0	155.0
128977	1744.0	1046.0
103021165	0.0	0.0
10023	366.0	498.0
103021164	2.0	6.0
10026	2259.0	2491.0
10025	2587.0	4215.0
116986	672.0	332.0
116985	5819.0	14099.0
116988	2538.0	4545.0
116987	1406.0	3077.0
114327	1141.0	1845.0
440043	0.0	0.0
126308	3481.0	4134.0
440041	0.0	0.0
126306	137.0	284.0
151306	56.0	59.0
100128590	3.0	2.0
100128596	1.0	2.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	32.0	37.0
440026	1714.0	3120.0
440023	0.0	0.0
10008	233.0	387.0
10007	2667.0	5972.0
10009	1805.0	4788.0
116984	4950.0	3969.0
116983	802.0	1857.0
151313	113.0	76.0
10000	3658.0	5865.0
128954	0.0	0.0
10002	13.0	13.0
10001	900.0	1449.0
10004	169.0	319.0
10003	54.0	100.0
10006	3160.0	4328.0
10005	813.0	1355.0
126370	0.0	0.0
285352	105.0	231.0
100128579	0.0	0.0
285359	144.0	138.0
126375	324.0	393.0
126374	428.0	7840.0
153918	0.0	0.0
100128574	0.0	2.0
285362	2566.0	3585.0
285367	804.0	1651.0
285368	454.0	1223.0
100128569	131.0	208.0
126364	418.0	529.0
100128560	1.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	4.0
344191	0.0	0.0
126353	33.0	759.0
751071	163.0	322.0
442660	2.0	0.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	1.0
106481289	0.0	0.0
100128553	8.0	7.0
106481282	0.0	0.0
285381	1312.0	1593.0
106481283	0.0	0.0
285382	88.0	218.0
106481280	1.0	0.0
165918	949.0	1370.0
106481281	0.0	0.0
165904	12.0	29115.0
285386	107.0	314.0
138307	32.0	56.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	2.0
106481290	0.0	0.0
100128541	4.0	3.0
138311	336.0	819.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	2.0	1.0
126299	1465.0	1948.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1207.0	2909.0
728710	1.0	1.0
126295	198.0	265.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	246.0	200.0
645318	0.0	0.0
645317	42.0	38.0
151242	25.0	54.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	24576.0	35974.0
100287908	0.0	0.0
645332	257.0	569.0
126282	477.0	884.0
100287902	6.0	11.0
163227	501.0	1040.0
100287900	0.0	0.0
163223	181.0	476.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	2.0	1.0
106481277	0.0	0.0
151258	56.0	511.0
106481278	0.0	0.0
645328	3.0	1.0
151254	8.0	31.0
645326	5.0	8.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	18.0
163259	158.0	312.0
645345	146.0	184.0
200403	7.0	17.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	530.0	590.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	9.0
728732	1.0	7.0
728734	1.0	0.0
126272	163.0	304.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	722.0	990.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	6.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	31.0	26.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	7.0
728723	161.0	179.0
106481253	0.0	0.0
107133522	4.0	9.0
106481254	6.0	1.0
107133524	5.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	49.0	12.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	5.0	4.0
645348	1.0	3.0
106481250	0.0	0.0
645369	33.0	56.0
645368	0.0	1.0
645367	0.0	0.0
106481217	0.0	0.0
200424	954.0	2669.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	20.0
645360	2.0	0.0
106481219	0.0	0.0
106481220	7.0	20.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	480.0	550.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	11.0
645387	361.0	470.0
645382	0.0	0.0
645381	36.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	2.0
106481207	1.0	0.0
106481204	0.0	3.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	686.0	604.0
3903	1887.0	1726.0
106481210	0.0	0.0
3904	59.0	19.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	1133.0	1131.0
106481211	0.0	0.0
3909	532.0	1994.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	10.0
151230	408.0	929.0
728798	1.0	2.0
3913	9372.0	14469.0
3914	656.0	17939.0
3915	8159.0	30788.0
3916	15816.0	20628.0
3918	4143.0	19195.0
3910	912.0	3940.0
3911	7078.0	22155.0
3912	8095.0	34457.0
728782	8.0	11.0
728780	24.0	44.0
3924	9.0	15.0
3925	2944.0	7148.0
3927	7053.0	18568.0
3929	51.0	7.0
3920	8761.0	16225.0
3921	20684.0	20494.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	2.0
100873175	1.0	0.0
100873170	0.0	1.0
3936	14944.0	8414.0
3937	2399.0	1895.0
3938	1.0	4.0
3939	12118.0	22272.0
3930	2613.0	1304.0
100873179	0.0	0.0
3931	350.0	824.0
3932	2107.0	832.0
3933	0.0	1.0
3934	98.0	392.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	3.0	1.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	13.0	8.0
3947	3.0	3.0
3948	2.0	1.0
3949	525.0	3926.0
100873169	1.0	0.0
3940	2.0	0.0
100873168	0.0	0.0
3945	16145.0	15229.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	1.0	0.0
100631261	1.0	0.0
100873194	0.0	0.0
100873193	2.0	10.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	9.0	23.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	269.0	92.0
3958	2951.0	22322.0
3959	27675.0	55831.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	315.0	483.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	78.0	155.0
3952	8.0	2.0
3953	1029.0	850.0
3954	1960.0	3457.0
3955	458.0	860.0
3956	2505.0	14262.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	61.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	1.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	65.0	1035.0
1303	772.0	10846.0
107133502	0.0	0.0
1302	297.0	179.0
1301	12.0	7145.0
1300	12.0	4610.0
3960	26.0	55.0
3963	2.0	5.0
3964	1880.0	3807.0
1308	1356.0	2208.0
3965	2079.0	3227.0
1307	3893.0	9036.0
151295	30.0	72.0
1306	3119.0	5205.0
100189589	2.0	24.0
728774	2.0	0.0
728773	1.0	1.0
3980	1473.0	2023.0
100287932	1753.0	2751.0
3981	655.0	657.0
728776	12.0	34.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	15590.0	16972.0
1315	7116.0	8874.0
1314	14194.0	18155.0
1312	3320.0	4889.0
1311	28.0	4701.0
100329135	2.0	5.0
1310	60.0	30.0
574537	0.0	0.0
3972	1.0	14.0
3973	34.0	1.0
3975	0.0	2.0
3976	188.0	481.0
3977	13112.0	1830.0
1318	147.0	119.0
3978	1369.0	3019.0
1317	1592.0	1636.0
728763	5.0	4.0
3990	140.0	55.0
645313	2.0	0.0
3991	302.0	452.0
645312	0.0	0.0
3992	802.0	1572.0
645311	3.0	3.0
728769	579.0	663.0
1330	0.0	0.0
1327	11285.0	14653.0
1326	620.0	529.0
1325	9.0	13.0
3982	0.0	0.0
3983	20796.0	13053.0
3984	1957.0	5671.0
3985	6479.0	2657.0
3987	3239.0	2723.0
3988	4488.0	7364.0
1329	3724.0	3701.0
116809	0.0	0.0
100128416	13.0	23.0
1340	4797.0	9331.0
1337	3014.0	4836.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2009.0	4817.0
100128410	1.0	4.0
3995	499.0	1011.0
100128412	0.0	0.0
3996	1028.0	3941.0
3998	11375.0	13069.0
1339	0.0	1484.0
285440	1471.0	2701.0
285441	0.0	0.0
1352	557.0	693.0
1351	5483.0	5696.0
1350	9219.0	9178.0
1349	3340.0	4338.0
1348	2.0	1.0
1347	3146.0	4035.0
1346	239.0	689.0
1345	3544.0	3819.0
1343	0.0	1.0
1342	0.0	0.0
100873211	1.0	0.0
100873210	0.0	0.0
285456	22.0	18.0
1363	13416.0	47691.0
1362	4993.0	7978.0
1361	17.0	3.0
1360	1.0	2.0
1359	42.0	612.0
1358	2.0	0.0
1357	0.0	1.0
1356	1092.0	182.0
1355	2087.0	2435.0
1353	1532.0	2110.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	66.0	120.0
285464	363.0	908.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2377.0	2253.0
1373	234.0	77.0
1371	631.0	714.0
1370	0.0	16.0
1369	0.0	0.0
1368	3168.0	4922.0
100873209	0.0	0.0
1366	3412.0	12081.0
1365	5538.0	7968.0
1364	13404.0	32422.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	8.0	16.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	3.0
100873205	3.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2328.0	3004.0
116843	974.0	755.0
1384	1820.0	3752.0
116842	40.0	45.0
1382	522.0	15680.0
116844	66.0	879.0
1381	2465.0	418.0
1380	6434.0	569.0
440176	2.0	11.0
440184	2.0	4.0
1379	16.0	13.0
1378	332.0	75.0
1376	1110.0	1680.0
1375	75.0	192.0
128821	0.0	0.0
100873237	1.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	1.0	0.0
128826	0.0	174.0
102800310	0.0	13.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	1.0	2.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	412.0	400.0
1396	301.0	362.0
1395	11.0	68.0
1394	9.0	29.0
1393	39.0	31.0
1392	0.0	5.0
285407	4.0	10.0
116835	366.0	690.0
1390	928.0	944.0
1389	5736.0	9705.0
1388	5052.0	10134.0
1387	7047.0	11128.0
116841	1532.0	2700.0
1386	3759.0	4041.0
116840	1575.0	3049.0
100873226	1.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	81.0	156.0
100873255	0.0	0.0
100873254	57.0	42.0
100873253	0.0	0.0
285412	5.0	3.0
100873252	1.0	0.0
100287898	110.0	104.0
100287895	0.0	0.0
285419	16.0	101.0
1399	3656.0	3831.0
1398	4592.0	6385.0
1397	5333.0	10978.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	5.0	3.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	2.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	118.0	284.0
285429	16.0	5.0
100287880	0.0	0.0
440193	1817.0	1419.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	0.0	5.0
100873249	1.0	0.0
128872	0.0	1.0
10130	15726.0	12444.0
153830	3663.0	7765.0
645280	0.0	0.0
440138	425.0	391.0
440132	2.0	1.0
440142	8.0	5.0
10139	1929.0	3087.0
126208	1076.0	1462.0
126206	0.0	0.0
126205	0.0	1.0
107133497	83.0	17.0
126204	0.0	0.0
107133499	0.0	0.0
128866	6779.0	11663.0
10131	1406.0	2679.0
10134	9559.0	14475.0
107133494	0.0	0.0
10133	2507.0	8289.0
128869	928.0	2110.0
10136	0.0	0.0
10135	2104.0	4464.0
100128493	1.0	0.0
103021294	25.0	39.0
10138	1235.0	3605.0
100128496	0.0	0.0
10137	3397.0	4056.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	5.0
10140	4254.0	3397.0
128864	19.0	37.0
440125	2.0	6.0
440131	11.0	5.0
10143	1.0	0.0
128854	541.0	1391.0
10142	5024.0	10485.0
10144	6081.0	5659.0
10147	3419.0	4175.0
100128483	8.0	0.0
10146	6123.0	7790.0
128859	0.0	0.0
10149	485.0	1785.0
10148	319.0	461.0
128853	250.0	122.0
440159	0.0	0.0
10117	30.0	15.0
440163	0.0	5.0
10110	21.0	139.0
10112	181.0	298.0
10111	3145.0	5308.0
10114	11116.0	9475.0
10113	2378.0	2746.0
128848	0.0	1.0
10116	3941.0	5823.0
165829	4.0	20.0
100128469	16.0	18.0
153842	2.0	5.0
440145	674.0	662.0
10129	924.0	1768.0
440153	0.0	0.0
10128	5570.0	7153.0
100033799	0.0	0.0
107133486	7.0	11.0
10121	4713.0	8630.0
100128465	0.0	1.0
10120	3610.0	7597.0
10123	1955.0	2012.0
138234	3.0	2.0
10125	586.0	496.0
10124	800.0	796.0
10127	1692.0	2580.0
10126	1487.0	1194.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	41.0	116.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	4.0
106481182	0.0	1.0
285489	47.0	474.0
100128448	2.0	0.0
126242	1.0	0.0
106481198	0.0	1.0
10107	3.0	2.0
10106	10779.0	14107.0
106481199	0.0	0.0
10109	9572.0	14179.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1704.0	2542.0
10100	158.0	141.0
10103	10010.0	4939.0
106481194	0.0	0.0
10102	890.0	1114.0
106481195	0.0	0.0
10105	2471.0	2312.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	204.0	243.0
440119	140.0	206.0
126235	3.0	1.0
126231	142.0	175.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	121.0	186.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	49.0	145.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	1.0
440107	15.0	2.0
440104	1029.0	1027.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	2.0
100128420	51.0	17.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	1.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	1.0
10090	4491.0	5519.0
10093	5935.0	9324.0
10092	7478.0	7915.0
10095	7478.0	7926.0
645204	3.0	6.0
10094	6779.0	10397.0
645203	16.0	1.0
10097	11720.0	11990.0
10096	7822.0	8397.0
645201	0.0	1.0
163115	143.0	61.0
200504	0.0	0.0
106481138	1.0	0.0
106481139	0.0	0.0
728833	11.0	9.0
106481143	1.0	0.0
114194	0.0	0.0
138162	307.0	212.0
106481144	0.0	2.0
114195	9.0	7.0
106481141	0.0	0.0
106481142	1.0	1.0
106481147	1.0	0.0
106481148	11.0	25.0
106481145	0.0	0.0
151126	51.0	171.0
106481146	0.0	0.0
10099	13924.0	29515.0
10098	1410.0	830.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	686.0	1569.0
106481149	3.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	1.0
106481159	0.0	0.0
114188	0.0	0.0
728819	35.0	37.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	4.0	7.0
415116	2836.0	3011.0
645207	0.0	0.0
645206	68.0	24.0
