id	40061da3-4d17-4319-a4a8-22b0fbad9fd9	c09b3169-05dc-4a2a-881a-05b4d2296d0a
85458	3310.0	1583.0
106481345	1.0	0.0
85459	1639.0	725.0
106481346	0.0	0.0
85456	10099.0	12584.0
442910	2.0	0.0
106481343	0.0	0.0
85457	4725.0	1933.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	797.0	238.0
442913	0.0	0.0
85452	6.0	5.0
442914	0.0	0.0
50	6027.0	5601.0
85453	3095.0	771.0
442915	0.0	0.0
85450	4957.0	2750.0
51	5299.0	5360.0
442916	0.0	0.0
85451	2991.0	1673.0
52	5505.0	3811.0
442917	0.0	0.0
53	2124.0	2272.0
442918	0.0	0.0
54	1482.0	2892.0
442919	0.0	0.0
55	240.0	581.0
442909	2.0	0.0
56	12.0	4.0
58	16.0	15.0
59	2494.0	2647.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	293.0	283.0
106481350	1.0	0.0
106481351	1.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	8.0	0.0
106481354	1.0	0.0
85446	438.0	260.0
442900	0.0	0.0
106481355	3.0	0.0
85443	41.0	39.0
442901	0.0	0.0
85444	2757.0	1096.0
442902	0.0	0.0
60	457612.0	216511.0
85441	3237.0	3315.0
442903	23.0	8.0
85442	467.0	299.0
442904	0.0	0.0
442905	0.0	0.0
62	14.0	11.0
85440	2520.0	1774.0
442907	12.0	6.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	10.0
68	3.0	6.0
344595	490.0	243.0
69	6.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	340.0	85.0
106481321	0.0	0.0
85479	52.0	55.0
106481322	0.0	0.0
85476	4461.0	2317.0
85477	218.0	98.0
70	13.0	6.0
85474	7.0	36.0
71	336544.0	282445.0
72	86.0	34.0
73	46.0	22.0
74	0.0	1.0
75	27.0	26.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5865.0	5060.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	2.0
85465	2616.0	1980.0
81	24685.0	32362.0
85463	4193.0	1193.0
82	5.0	8.0
85464	4636.0	1938.0
83	19.0	5.0
85461	4512.0	7095.0
85462	6971.0	1590.0
86	2816.0	1705.0
87	4573.0	5897.0
85460	2825.0	1538.0
88	18.0	5.0
89	13.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5868.0	8856.0
106481300	0.0	0.0
91	2505.0	1475.0
92	1107.0	770.0
93	797.0	843.0
94	1729.0	1016.0
95	211.0	259.0
97	592.0	306.0
98	871.0	435.0
344561	0.0	0.0
728661	1926.0	1393.0
728664	0.0	1.0
106481305	0.0	1.0
261734	1919.0	1216.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	20.0
106481309	19.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	5.0
3805	5.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	5.0	5.0
3809	7.0	13.0
246123	0.0	0.0
106481311	0.0	0.0
344558	401.0	218.0
3800	1018.0	156.0
3801	4656.0	4077.0
3802	2.0	1.0
728695	0.0	1.0
285735	0.0	0.0
261726	3190.0	2003.0
728698	3.0	5.0
3814	0.0	7.0
3815	6731.0	168.0
3816	156.0	64.0
261729	1229.0	508.0
3817	158.0	56.0
3818	80.0	31.0
222166	6259.0	1447.0
3811	13.0	7.0
3812	7.0	7.0
285740	2.0	1.0
285741	27.0	24.0
728689	13.0	19.0
3827	1.0	0.0
246100	0.0	0.0
3820	293.0	170.0
3821	23.0	47.0
3822	8.0	12.0
3823	2.0	3.0
3824	205.0	101.0
645402	0.0	0.0
403313	1052.0	778.0
403314	3.0	0.0
728637	0.0	1.0
728638	36.0	58.0
728633	2.0	0.0
728632	48.0	20.0
728635	18.0	5.0
3836	3746.0	3526.0
222183	76.0	110.0
3837	17859.0	12151.0
3838	4137.0	1915.0
3839	5351.0	2970.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2429.0	1716.0
3832	2146.0	388.0
3833	1264.0	301.0
3834	8.0	2.0
3835	4742.0	2968.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1098.0	254.0
3848	3.0	11.0
3849	16.0	2.0
222171	28.0	1013.0
728619	9.0	4.0
3840	8145.0	5163.0
3841	3052.0	727.0
3842	15174.0	6045.0
3843	14516.0	9553.0
3844	0.0	0.0
3845	3512.0	2311.0
3846	8.0	8.0
645423	0.0	0.0
3860	5.0	96.0
246126	1.0	0.0
728658	389.0	542.0
728655	12.0	4.0
728657	0.0	0.0
728656	6.0	0.0
3858	1324.0	721.0
3859	0.0	0.0
246135	3.0	2.0
3850	0.0	1.0
3851	8.0	3.0
3852	157.0	92.0
645414	0.0	0.0
3853	4.0	38.0
3854	0.0	0.0
3855	68479.0	58344.0
3856	66659.0	64838.0
3857	0.0	0.0
728640	4.0	0.0
645431	32.0	32.0
728642	389.0	319.0
728641	4.0	13.0
645434	5.0	1.0
645432	38.0	7.0
285704	910.0	868.0
728643	1.0	0.0
222194	4087.0	1800.0
285708	0.0	0.0
1204	0.0	0.0
1203	3886.0	1517.0
1201	1285.0	828.0
1200	10257.0	15341.0
3861	15.0	132.0
645426	18.0	26.0
645425	0.0	0.0
1209	8170.0	6288.0
3866	7.0	472.0
1208	0.0	0.0
1207	4773.0	3390.0
3868	1.0	21.0
285311	0.0	0.0
3880	2939.0	33779.0
3881	0.0	1.0
285313	945.0	27.0
100128537	1349.0	335.0
3882	1.0	1.0
100128536	1.0	4.0
285314	1.0	1.0
285315	1220.0	311.0
1215	4.0	16.0
100141515	18.0	1.0
1213	37842.0	29164.0
1212	3474.0	3407.0
1211	7032.0	11516.0
3872	115.0	125.0
3875	27099.0	37229.0
3876	6.0	11.0
3879	1.0	1.0
3890	0.0	0.0
3891	13.0	3.0
3892	485.0	216.0
100128525	4.0	0.0
285326	0.0	0.0
1230	468.0	671.0
285329	6.0	7.0
440097	5.0	0.0
440093	19.0	16.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	73.0	36.0
3888	0.0	0.0
100631239	0.0	0.0
3889	175.0	18.0
100128516	118.0	33.0
285331	1445.0	750.0
100128512	0.0	0.0
285335	144.0	19.0
100128514	0.0	0.0
1241	373.0	170.0
1240	1026.0	1395.0
1238	139.0	31.0
1237	20.0	47.0
1236	1651.0	190.0
1235	65.0	22.0
1234	749.0	698.0
1233	223.0	167.0
1232	16.0	66.0
3895	27766.0	14339.0
100128511	184.0	59.0
100631247	0.0	5.0
3897	304.0	142.0
100631248	0.0	0.0
3898	371.0	3259.0
100631249	0.0	0.0
3899	1156.0	57.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1946.0	1242.0
100631251	3.0	8.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	213.0	93.0
100631254	1.0	0.0
100128503	1.0	0.0
285349	517.0	217.0
574501	4.0	2.0
574502	0.0	0.0
1244	59.0	27.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	173.0	86.0
1263	1910.0	2142.0
1262	17.0	2.0
116966	856.0	120.0
100887755	2.0	1.0
1261	4.0	10.0
100887754	6.0	0.0
1260	0.0	1.0
116969	222.0	13.0
1259	93.0	79.0
1258	14.0	15.0
440061	0.0	0.0
100887750	50.0	25.0
100887746	10.0	1.0
100887744	0.0	1.0
1272	360.0	46.0
1271	235.0	4.0
100887749	15.0	39.0
1270	47.0	10.0
100887748	1.0	0.0
440044	88.0	50.0
1269	686.0	13.0
440051	0.0	0.0
1268	340.0	180.0
440050	3.0	1.0
1267	5565.0	6191.0
1266	10422.0	13826.0
100887740	0.0	0.0
1265	23566.0	7152.0
1286	4190.0	2646.0
1285	4084.0	2491.0
1284	11382.0	13229.0
1282	8327.0	8129.0
1281	8422.0	41915.0
1280	1.0	1.0
440078	138.0	73.0
440077	1.0	2.0
440087	115.0	50.0
1278	12029.0	42951.0
1277	5559.0	58019.0
440081	151.0	85.0
116938	0.0	0.0
1297	18.0	1.0
116931	210.0	91.0
1296	2100.0	6920.0
1295	6629.0	22433.0
116933	0.0	0.0
1294	172.0	100.0
1293	5496.0	12876.0
116935	30.0	31.0
1292	10204.0	16735.0
440068	7.0	5.0
1291	7925.0	6636.0
116937	3.0	0.0
440067	8.0	14.0
1290	1877.0	3108.0
440073	76.0	66.0
440072	17.0	2.0
1289	1077.0	3987.0
1288	346.0	19.0
1287	2816.0	520.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2971.0	2282.0
440021	0.0	1.0
442673	4.0	4.0
10018	6831.0	2542.0
126328	2005.0	1987.0
442676	0.0	1.0
126326	305.0	122.0
1299	4074.0	67.0
1298	1510.0	491.0
10011	1947.0	1692.0
10010	3620.0	3018.0
10013	4483.0	2861.0
128989	2496.0	2275.0
10015	13888.0	9767.0
10014	6930.0	5156.0
10017	19.0	12.0
10016	5058.0	4031.0
10020	2447.0	1027.0
114335	0.0	0.0
114336	0.0	0.0
126321	1772.0	1774.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	3.0
10021	15.0	321.0
10024	311.0	65.0
128977	2760.0	1751.0
103021165	1.0	1.0
10023	303.0	265.0
103021164	6.0	9.0
10026	4103.0	1893.0
10025	3894.0	3804.0
116986	824.0	241.0
116985	9951.0	14339.0
116988	3757.0	3888.0
116987	2652.0	1658.0
114327	2387.0	846.0
440043	0.0	0.0
126308	6100.0	2595.0
440041	0.0	0.0
126306	79.0	278.0
151306	16.0	16.0
100128590	12.0	4.0
100128596	2.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	17.0	10.0
440026	3638.0	3007.0
440023	0.0	0.0
10008	340.0	182.0
10007	3583.0	4651.0
10009	3693.0	3048.0
116984	10481.0	3179.0
116983	1515.0	1855.0
151313	84.0	26.0
10000	7304.0	5645.0
128954	0.0	0.0
10002	29.0	10.0
10001	1525.0	831.0
10004	167.0	117.0
10003	263.0	36.0
10006	5423.0	4376.0
10005	1108.0	965.0
126370	0.0	0.0
285352	225.0	138.0
100128579	0.0	0.0
285359	242.0	73.0
126375	261.0	289.0
126374	993.0	2231.0
153918	0.0	0.0
100128574	2.0	0.0
285362	3199.0	2557.0
285367	1241.0	1120.0
285368	661.0	423.0
100128569	155.0	61.0
126364	180.0	344.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	0.0	0.0
344191	0.0	0.0
126353	121.0	1230.0
751071	144.0	153.0
442660	2.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	5.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	32.0	7.0
106481282	0.0	0.0
285381	3037.0	1708.0
106481283	0.0	0.0
285382	195.0	91.0
106481280	0.0	0.0
165918	2092.0	1045.0
106481281	0.0	1.0
165904	21.0	17.0
285386	95.0	108.0
138307	35.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	1.0	0.0
106481290	1.0	0.0
100128541	2.0	0.0
138311	593.0	272.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	1.0
126299	1889.0	1740.0
106481259	0.0	0.0
728716	2.0	0.0
126298	2624.0	2055.0
728710	0.0	0.0
126295	231.0	259.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	655.0	156.0
645318	0.0	0.0
645317	29.0	22.0
151242	5.0	89.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	44852.0	31177.0
100287908	0.0	0.0
645332	522.0	241.0
126282	671.0	360.0
100287902	9.0	2.0
163227	943.0	971.0
100287900	0.0	0.0
163223	121.0	281.0
106481275	1.0	1.0
106481276	1.0	2.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	77.0	29.0
106481278	2.0	0.0
645328	1.0	30.0
151254	50.0	20.0
645326	7.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	11.0
163259	427.0	264.0
645345	77.0	69.0
200403	3.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	901.0	384.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	3.0	5.0
728732	2.0	0.0
728734	3.0	2.0
126272	201.0	150.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	937.0	887.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	82.0	6.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	9.0	11.0
728723	335.0	172.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	4.0	0.0
107133524	4.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	31.0	15.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	30.0	8.0
645368	1.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	1893.0	1801.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	29.0	9.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	12.0	9.0
106481221	0.0	0.0
106481224	1.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	708.0	581.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	11.0	1.0
645387	220.0	268.0
645382	0.0	0.0
645381	32.0	13.0
106481202	0.0	0.0
106481203	1.0	0.0
106481200	0.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	3.0	2.0
106481204	0.0	1.0
106481205	2.0	2.0
106481208	3.0	1.0
106481209	0.0	0.0
3902	502.0	286.0
3903	1094.0	1136.0
106481210	0.0	0.0
3904	35.0	31.0
3906	0.0	0.0
106481213	3.0	0.0
106481214	0.0	0.0
3908	1206.0	848.0
106481211	0.0	0.0
3909	559.0	145.0
106481212	0.0	0.0
684959	0.0	0.0
151234	20.0	6.0
151230	946.0	370.0
728798	0.0	5.0
3913	15745.0	16499.0
3914	657.0	11672.0
3915	16956.0	17278.0
3916	23769.0	22079.0
3918	8708.0	32376.0
3910	2634.0	1675.0
3911	12749.0	15207.0
3912	14085.0	11826.0
728782	16.0	6.0
728780	37.0	103.0
3924	16.0	13.0
3925	6442.0	4874.0
3927	11682.0	15447.0
3929	32.0	3.0
3920	13808.0	14193.0
3921	31861.0	20569.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	32947.0	7760.0
3937	2039.0	1473.0
3938	13.0	1.0
3939	24218.0	22069.0
3930	6244.0	1263.0
100873179	0.0	0.0
3931	843.0	338.0
3932	2476.0	536.0
3933	0.0	0.0
3934	16.0	7860.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	4.0	0.0
100329109	0.0	0.0
100329108	13.0	9.0
3947	21.0	8.0
3948	2.0	1.0
3949	2890.0	4625.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	27116.0	13334.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	9.0	10.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	365.0	214.0
3958	3319.0	30846.0
3959	22682.0	22154.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	639.0	239.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	457.0	123.0
3952	4.0	0.0
3953	1443.0	584.0
3954	3054.0	2404.0
3955	783.0	566.0
3956	3000.0	9621.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	13.0	9.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	1.0
100873180	0.0	0.0
1305	112.0	458.0
1303	1663.0	1981.0
107133502	0.0	0.0
1302	327.0	61.0
1301	40.0	305.0
1300	55.0	608.0
3960	36.0	15.0
3963	0.0	0.0
3964	3263.0	2753.0
1308	1899.0	920.0
3965	1571.0	1513.0
1307	5404.0	6655.0
151295	49.0	73.0
1306	4629.0	4370.0
100189589	5.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	2791.0	1486.0
100287932	2767.0	2288.0
3981	2609.0	1530.0
728776	35.0	15.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	90763.0	12119.0
1315	14118.0	9683.0
1314	22565.0	16094.0
1312	3830.0	4141.0
1311	210.0	3466.0
100329135	1.0	3.0
1310	185.0	201.0
574537	0.0	0.0
3972	1.0	2.0
3973	47.0	6.0
3975	0.0	0.0
3976	1421.0	1258.0
3977	9592.0	676.0
1318	72.0	64.0
3978	3234.0	1732.0
1317	2871.0	1778.0
728763	15.0	1.0
3990	226.0	44.0
645313	0.0	1.0
3991	484.0	338.0
645312	0.0	0.0
3992	766.0	759.0
645311	0.0	0.0
728769	623.0	399.0
1330	0.0	0.0
1327	15001.0	12511.0
1326	1071.0	313.0
1325	18.0	7.0
3982	0.0	0.0
3983	40033.0	17549.0
3984	3200.0	5418.0
3985	12060.0	3807.0
3987	4225.0	2605.0
3988	6162.0	7857.0
1329	4099.0	4875.0
116809	0.0	0.0
100128416	15.0	16.0
1340	5339.0	5282.0
1337	4034.0	3566.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2778.0	4002.0
100128410	0.0	1.0
3995	1016.0	1208.0
100128412	0.0	0.0
3996	2085.0	3348.0
3998	20831.0	13118.0
1339	0.0	2.0
285440	3621.0	2123.0
285441	3.0	0.0
1352	931.0	526.0
1351	6651.0	5155.0
1350	13908.0	12541.0
1349	4560.0	3293.0
1348	1.0	0.0
1347	4399.0	3486.0
1346	545.0	133.0
1345	5301.0	4001.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	60.0	9.0
1363	34804.0	7549.0
1362	9274.0	10736.0
1361	12.0	6.0
1360	1.0	3.0
1359	24.0	114.0
1358	3.0	0.0
1357	1.0	0.0
1356	1612.0	267.0
1355	3656.0	1674.0
1353	3178.0	1602.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	3.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	133.0	66.0
285464	933.0	588.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3481.0	1541.0
1373	446.0	37.0
1371	1044.0	585.0
1370	3.0	4.0
1369	0.0	0.0
1368	860.0	2296.0
100873209	1.0	2.0
1366	9794.0	12568.0
1365	12324.0	12325.0
1364	35963.0	37991.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	6.0	7.0
100873201	0.0	1.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	1.0	1.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5236.0	2559.0
116843	1666.0	742.0
1384	2693.0	2059.0
116842	80.0	34.0
1382	1948.0	5319.0
116844	138.0	1108.0
1381	5878.0	10.0
1380	22391.0	56.0
440176	1.0	3.0
440184	7.0	0.0
1379	25.0	17.0
1378	1367.0	48.0
1376	1311.0	1172.0
1375	133.0	134.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	2.0	26.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	7.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	202.0	246.0
1396	582.0	426.0
1395	22.0	32.0
1394	32.0	17.0
1393	146.0	20.0
1392	0.0	5.0
285407	12.0	8.0
116835	546.0	415.0
1390	2244.0	962.0
1389	11293.0	6765.0
1388	8458.0	6576.0
1387	12388.0	5943.0
116841	2254.0	1423.0
1386	6384.0	2908.0
116840	3008.0	1631.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	159.0	90.0
100873255	0.0	1.0
100873254	5.0	16.0
100873253	0.0	1.0
285412	2.0	3.0
100873252	1.0	1.0
100287898	213.0	35.0
100287895	0.0	0.0
285419	27.0	12.0
1399	5727.0	3677.0
1398	6864.0	5566.0
1397	8904.0	12773.0
100873259	0.0	1.0
100873258	1.0	0.0
100873257	1.0	3.0
100873256	0.0	0.0
100873240	5.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	115.0	130.0
285429	13.0	8.0
100287880	0.0	0.0
440193	2792.0	747.0
100873248	0.0	0.0
100873247	5.0	4.0
100873246	0.0	0.0
100873245	2.0	3.0
100873249	0.0	0.0
128872	1.0	0.0
10130	23270.0	9897.0
153830	7021.0	5646.0
645280	0.0	0.0
440138	992.0	346.0
440132	0.0	1.0
440142	6.0	17.0
10139	2369.0	1998.0
126208	1412.0	1114.0
126206	0.0	0.0
126205	0.0	0.0
107133497	230.0	6.0
126204	1.0	0.0
107133499	0.0	0.0
128866	9996.0	9710.0
10131	2538.0	1786.0
10134	12100.0	9971.0
107133494	0.0	0.0
10133	4259.0	5253.0
128869	1541.0	1168.0
10136	0.0	0.0
10135	5330.0	7008.0
100128493	0.0	1.0
103021294	34.0	86.0
10138	1605.0	1333.0
100128496	0.0	0.0
10137	10138.0	4054.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	0.0
10140	10065.0	2207.0
128864	19.0	12.0
440125	0.0	1.0
440131	4.0	3.0
10143	0.0	0.0
128854	782.0	544.0
10142	11892.0	6255.0
10144	9665.0	2328.0
10147	8785.0	3129.0
100128483	0.0	0.0
10146	12724.0	6179.0
128859	0.0	0.0
10149	610.0	498.0
10148	230.0	840.0
128853	409.0	172.0
440159	0.0	0.0
10117	22.0	31.0
440163	6.0	3.0
10110	37.0	49.0
10112	464.0	122.0
10111	6606.0	4069.0
10114	16301.0	7598.0
10113	3134.0	2565.0
128848	0.0	0.0
10116	6190.0	3887.0
165829	14.0	8.0
100128469	50.0	12.0
153842	2.0	0.0
440145	1233.0	832.0
10129	1918.0	619.0
440153	0.0	0.0
10128	10558.0	6564.0
100033799	0.0	0.0
107133486	29.0	3.0
10121	6498.0	6836.0
100128465	1.0	0.0
10120	5505.0	5574.0
10123	2671.0	1213.0
138234	0.0	1.0
10125	1470.0	352.0
10124	1265.0	504.0
10127	2294.0	1576.0
10126	2000.0	1564.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	84.0	19.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	7.0	4.0
106481182	0.0	0.0
285489	157.0	701.0
100128448	3.0	0.0
126242	0.0	0.0
106481198	5.0	0.0
10107	1.0	5.0
10106	18966.0	11241.0
106481199	0.0	0.0
10109	17158.0	12196.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2050.0	1788.0
10100	793.0	101.0
10103	7850.0	20584.0
106481194	0.0	0.0
10102	1132.0	915.0
106481195	0.0	0.0
10105	2894.0	2301.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	424.0	39.0
440119	158.0	107.0
126235	0.0	0.0
126231	317.0	138.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	75.0	112.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	31.0	34.0
106481167	2.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	145.0	2.0
440104	1641.0	606.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	77.0	12.0
100128423	3.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	35.0	0.0
10090	8595.0	1876.0
10093	7051.0	6174.0
10092	14188.0	8044.0
10095	8007.0	8755.0
645204	3.0	3.0
10094	11486.0	10776.0
645203	7.0	3.0
10097	26228.0	13213.0
10096	19167.0	9203.0
645201	1.0	1.0
163115	405.0	55.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	23.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	313.0	134.0
106481144	0.0	0.0
114195	6.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	39.0	13.0
106481145	0.0	0.0
151126	53.0	41.0
106481146	0.0	1.0
10099	19357.0	16525.0
10098	3107.0	2193.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1044.0	764.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	80.0	35.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	10.0	4.0
415116	5153.0	3935.0
645207	0.0	0.0
