id	731af067-9958-4967-b638-fc2a8a6bcf1f	527459cd-e8a6-44ce-850c-4fe2346059a7
106481340	0.0	1.0
85458	4759.0	1654.0
106481345	1.0	0.0
85459	1187.0	817.0
106481346	0.0	0.0
85456	16080.0	16278.0
442910	10.0	3.0
106481343	0.0	0.0
85457	3569.0	3195.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1477.0	811.0
442913	0.0	0.0
85452	12.0	85.0
442914	0.0	0.0
50	8989.0	4627.0
85453	3864.0	1664.0
442915	0.0	0.0
85450	3278.0	2964.0
51	7755.0	5877.0
442916	0.0	0.0
85451	3341.0	3199.0
52	6579.0	5987.0
442917	0.0	0.0
53	3211.0	3357.0
442918	0.0	0.0
54	716.0	1562.0
442919	0.0	0.0
55	267.0	154.0
442909	0.0	0.0
56	2.0	1.0
58	15.0	22.0
59	13019.0	13258.0
106481349	0.0	0.0
106481347	1.0	0.0
106481348	11.0	7.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	316.0	146.0
106481350	0.0	0.0
106481351	2.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	1.0
106481354	0.0	0.0
85446	670.0	617.0
442900	0.0	0.0
106481355	0.0	0.0
85443	24.0	133.0
442901	0.0	0.0
85444	2291.0	1253.0
442902	0.0	0.0
60	217914.0	191457.0
85441	2515.0	1613.0
442903	27.0	13.0
85442	1801.0	662.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	15.0
85440	2519.0	1409.0
442907	11.0	16.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	7.0
68	4.0	7.0
344595	766.0	295.0
69	4.0	2.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	596.0	257.0
106481321	0.0	1.0
85479	9.0	2.0
106481322	0.0	0.0
85476	5678.0	2419.0
85477	108.0	380.0
70	287.0	72.0
85474	14.0	89.0
71	257572.0	366315.0
72	1229.0	892.0
73	44.0	13.0
74	0.0	0.0
75	18.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7832.0	7423.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2614.0	2028.0
81	36124.0	45192.0
85463	3288.0	1203.0
82	0.0	9.0
85464	4139.0	1571.0
83	18.0	7.0
85461	6012.0	9050.0
85462	7777.0	2241.0
86	2094.0	3413.0
87	4552.0	9433.0
85460	2816.0	1696.0
88	34.0	27.0
89	36.0	6.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6330.0	7706.0
106481300	0.0	0.0
91	4763.0	1891.0
92	1817.0	1682.0
93	1771.0	1649.0
94	2784.0	2396.0
95	295.0	682.0
97	647.0	447.0
98	1295.0	1131.0
344561	1.0	0.0
728661	4734.0	4051.0
728664	3.0	0.0
106481305	0.0	0.0
261734	2213.0	2072.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	13.0	37.0
106481309	9.0	10.0
246119	7.0	12.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	2.0	2.0
3805	3.0	9.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	1.0	7.0
3809	3.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	431.0	580.0
3800	619.0	172.0
3801	7667.0	4884.0
3802	1.0	0.0
728695	0.0	0.0
285735	2.0	0.0
261726	3083.0	3973.0
728698	1.0	8.0
3814	5.0	26.0
3815	20523.0	593.0
3816	138.0	6.0
261729	2412.0	114.0
3817	341.0	219.0
3818	181.0	40.0
222166	8310.0	2834.0
3811	3.0	5.0
3812	3.0	0.0
285740	2.0	0.0
285741	75.0	39.0
728689	13.0	13.0
3827	5.0	13.0
246100	0.0	0.0
3820	126.0	26.0
3821	52.0	2.0
3822	5.0	2.0
3823	1.0	1.0
3824	128.0	45.0
645402	0.0	0.0
403313	1496.0	882.0
403314	2.0	0.0
728637	0.0	0.0
728638	31.0	19.0
728633	3.0	0.0
728632	40.0	81.0
728635	67.0	27.0
3836	3791.0	2942.0
222183	184.0	237.0
3837	17962.0	15530.0
3838	1090.0	2577.0
3839	4223.0	2588.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2198.0	2775.0
3832	556.0	1703.0
3833	119.0	824.0
3834	1.0	3.0
3835	5101.0	7632.0
728620	2.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1530.0	522.0
3848	3.0	15.0
3849	7.0	0.0
222171	147.0	33871.0
728619	11.0	3.0
3840	7609.0	6471.0
3841	2645.0	1389.0
3842	13450.0	7288.0
3843	16016.0	16418.0
3844	0.0	0.0
3845	2645.0	2352.0
3846	5.0	22.0
645423	0.0	0.0
3860	8.0	17.0
246126	2778.0	2822.0
728658	449.0	824.0
728655	1.0	0.0
728657	1.0	1.0
728656	11.0	7.0
3858	1842.0	1168.0
3859	7.0	0.0
246135	0.0	0.0
3850	16.0	0.0
3851	1.0	1.0
3852	1.0	20.0
645414	0.0	0.0
3853	0.0	1.0
3854	0.0	0.0
3855	80337.0	30239.0
3856	46402.0	25380.0
3857	2.0	1.0
728640	0.0	2.0
645431	37.0	99.0
728642	318.0	370.0
728641	1.0	2.0
645434	24.0	3.0
645432	8.0	2.0
285704	1577.0	946.0
728643	5.0	1.0
222194	4145.0	3122.0
285708	0.0	0.0
1204	0.0	0.0
1203	8037.0	1586.0
1201	1421.0	975.0
1200	11678.0	12319.0
3861	3.0	979.0
645426	44.0	37.0
645425	0.0	0.0
1209	12246.0	11175.0
3866	6.0	195.0
1208	0.0	0.0
1207	7276.0	6806.0
3868	1.0	2.0
285311	2.0	0.0
3880	3736.0	10489.0
3881	0.0	0.0
285313	1165.0	15.0
100128537	1980.0	747.0
3882	0.0	0.0
100128536	2.0	0.0
285314	1.0	0.0
285315	1383.0	578.0
1215	35.0	9.0
100141515	0.0	37.0
1213	48057.0	25713.0
1212	4546.0	5344.0
1211	11018.0	20402.0
3872	69.0	821.0
3875	25195.0	30155.0
3876	8.0	9.0
3879	1.0	2.0
3890	0.0	0.0
3891	68.0	0.0
3892	512.0	85.0
100128525	5.0	7.0
285326	0.0	0.0
1230	173.0	105.0
285329	3.0	13.0
440097	21.0	1.0
440093	18.0	38.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	1.0
100128521	0.0	1.0
3887	88.0	6.0
3888	1.0	0.0
100631239	0.0	1.0
3889	155.0	83.0
100128516	131.0	3.0
285331	1169.0	1178.0
100128512	1.0	0.0
285335	52.0	3.0
100128514	0.0	0.0
1241	355.0	652.0
1240	997.0	594.0
1238	454.0	12.0
1237	4.0	3.0
1236	97.0	20.0
1235	9.0	1.0
1234	280.0	57.0
1233	30.0	28.0
1232	15.0	53.0
3895	28950.0	12854.0
100128511	343.0	113.0
100631247	2.0	4.0
3897	166.0	165.0
100631248	0.0	0.0
3898	609.0	6577.0
100631249	0.0	0.0
3899	180.0	455.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1874.0	1715.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	201.0	92.0
100631254	2.0	1.0
100128503	1.0	1.0
285349	721.0	565.0
574501	0.0	3.0
574502	0.0	0.0
1244	44.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1996.0	350.0
1263	514.0	1658.0
1262	20.0	14.0
116966	907.0	364.0
100887755	3.0	0.0
1261	10.0	46.0
100887754	4.0	3.0
1260	0.0	1.0
116969	154.0	1.0
1259	50.0	46.0
1258	12.0	10.0
440061	0.0	0.0
100887750	61.0	33.0
100887746	20.0	5.0
100887744	2.0	1.0
1272	385.0	79.0
1271	980.0	1.0
100887749	30.0	56.0
1270	28.0	28.0
100887748	0.0	1.0
440044	60.0	50.0
1269	338.0	4.0
440051	6.0	0.0
1268	98.0	6.0
440050	3.0	4.0
1267	7542.0	9616.0
1266	12350.0	12342.0
100887740	0.0	0.0
1265	20600.0	28148.0
1286	5403.0	988.0
1285	5000.0	1267.0
1284	22002.0	52482.0
1282	12595.0	46261.0
1281	20441.0	52788.0
1280	2.0	41.0
440078	187.0	270.0
440077	1.0	1.0
440087	316.0	2.0
1278	35402.0	81862.0
1277	16184.0	106352.0
440081	41.0	122.0
116938	0.0	0.0
1297	17.0	29.0
116931	159.0	82.0
1296	1895.0	9722.0
1295	11270.0	12101.0
116933	0.0	2.0
1294	62.0	267.0
1293	8640.0	27540.0
116935	52.0	148.0
1292	17188.0	34620.0
440068	1.0	0.0
1291	12237.0	21498.0
116937	0.0	5.0
440067	2.0	1.0
1290	2144.0	8479.0
440073	214.0	719.0
440072	16.0	11.0
1289	2613.0	11211.0
1288	471.0	16.0
1287	3450.0	1130.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2458.0	3595.0
440021	0.0	0.0
442673	5.0	6.0
10018	6054.0	3336.0
126328	2407.0	3330.0
442676	0.0	1.0
126326	421.0	845.0
1299	9384.0	200.0
1298	2071.0	342.0
10011	2410.0	2541.0
10010	3520.0	7527.0
10013	4552.0	3719.0
128989	3055.0	752.0
10015	15587.0	9529.0
10014	7691.0	7655.0
10017	111.0	125.0
10016	7242.0	5916.0
10020	2225.0	1229.0
114335	0.0	0.0
114336	0.0	0.0
126321	2329.0	1797.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	0.0
10021	24.0	101.0
10024	23.0	320.0
128977	4065.0	2568.0
103021165	0.0	1.0
10023	462.0	448.0
103021164	3.0	3.0
10026	5177.0	2225.0
10025	4425.0	4423.0
116986	147.0	345.0
116985	11586.0	14710.0
116988	4670.0	4648.0
116987	3810.0	5048.0
114327	3496.0	1859.0
440043	0.0	0.0
126308	3589.0	3353.0
440041	0.0	0.0
126306	16.0	98.0
151306	39.0	18.0
100128590	6.0	1.0
100128596	0.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	19.0	30.0
440026	3574.0	4183.0
440023	0.0	1.0
10008	833.0	1692.0
10007	4434.0	6949.0
10009	3366.0	4221.0
116984	11026.0	2128.0
116983	1149.0	1535.0
151313	148.0	64.0
10000	6251.0	5612.0
128954	0.0	0.0
10002	27.0	13.0
10001	1499.0	1612.0
10004	145.0	197.0
10003	130.0	71.0
10006	4641.0	4519.0
10005	1480.0	1542.0
126370	0.0	0.0
285352	375.0	202.0
100128579	0.0	0.0
285359	283.0	225.0
126375	392.0	397.0
126374	1100.0	3714.0
153918	0.0	0.0
100128574	0.0	0.0
285362	6528.0	4536.0
285367	1198.0	1882.0
285368	983.0	1132.0
100128569	190.0	118.0
126364	106.0	84.0
100128560	0.0	1.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	3.0
344191	0.0	0.0
126353	52.0	337.0
751071	315.0	434.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	13.0	4.0
106481282	0.0	0.0
285381	2340.0	1701.0
106481283	0.0	0.0
285382	354.0	731.0
106481280	0.0	0.0
165918	1802.0	1344.0
106481281	3.0	2.0
165904	6.0	3.0
285386	230.0	558.0
138307	109.0	876.0
106481297	2.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	4.0	0.0
106481290	2.0	1.0
100128541	0.0	1.0
138311	1074.0	3891.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	5.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	3090.0	4209.0
106481259	0.0	0.0
728716	1.0	0.0
126298	2416.0	2832.0
728710	2.0	0.0
126295	432.0	250.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	240.0	359.0
645318	0.0	0.0
645317	99.0	58.0
151242	130.0	49.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	61882.0	32187.0
100287908	0.0	0.0
645332	911.0	968.0
126282	658.0	2068.0
100287902	8.0	17.0
163227	1095.0	2289.0
100287900	0.0	0.0
163223	512.0	387.0
106481275	5.0	1.0
106481276	3.0	3.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	10.0
106481277	0.0	0.0
151258	28.0	401.0
106481278	1.0	0.0
645328	0.0	13.0
151254	114.0	108.0
645326	13.0	12.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	14.0
163259	508.0	188.0
645345	89.0	95.0
200403	1.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1400.0	526.0
106481237	0.0	0.0
106481238	1.0	4.0
728737	4.0	4.0
728732	0.0	6.0
728734	6.0	1.0
126272	474.0	439.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	755.0	580.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	39.0	7.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	20.0	13.0
728723	714.0	444.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	5.0	0.0
107133524	9.0	7.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	0.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	8.0
645348	0.0	0.0
106481250	0.0	0.0
645369	9.0	45.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1388.0	2378.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	23.0	3.0
645360	0.0	1.0
106481219	2.0	0.0
106481220	8.0	11.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1104.0	790.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	1.0
645387	262.0	418.0
645382	0.0	0.0
645381	47.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	2.0	3.0
106481204	0.0	2.0
106481205	0.0	0.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	66.0	52.0
3903	404.0	265.0
106481210	0.0	0.0
3904	2.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4054.0	785.0
106481211	0.0	0.0
3909	286.0	216.0
106481212	0.0	0.0
684959	0.0	0.0
151234	30.0	30.0
151230	1140.0	1759.0
728798	9.0	0.0
3913	21304.0	18494.0
3914	276.0	9584.0
3915	25814.0	32909.0
3916	40560.0	28226.0
3918	11582.0	8664.0
3910	3801.0	7985.0
3911	19985.0	12566.0
3912	28499.0	17155.0
728782	12.0	6.0
728780	68.0	99.0
3924	11.0	35.0
3925	2905.0	13554.0
3927	12007.0	23007.0
3929	4.0	2.0
3920	17228.0	13271.0
3921	33434.0	48197.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	1.0
100873170	0.0	0.0
3936	2295.0	849.0
3937	545.0	705.0
3938	0.0	1.0
3939	19664.0	18686.0
3930	1847.0	1417.0
100873179	0.0	0.0
3931	621.0	421.0
3932	303.0	583.0
3933	0.0	1.0
3934	96.0	85.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	23.0	16.0
3947	1.0	5.0
3948	179.0	181.0
3949	548.0	899.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	34086.0	27829.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	13.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	31.0	44.0
3958	3179.0	34991.0
3959	47042.0	33970.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	601.0	484.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	232.0	213.0
3952	33.0	0.0
3953	3417.0	505.0
3954	4149.0	3271.0
3955	703.0	646.0
3956	4660.0	9336.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	16.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	4.0
728746	0.0	0.0
728748	5.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	63.0	1341.0
1303	1791.0	4729.0
107133502	0.0	1.0
1302	314.0	226.0
1301	30.0	5233.0
1300	47.0	3667.0
3960	52.0	48.0
3963	1.0	8.0
3964	3081.0	6478.0
1308	3088.0	61.0
3965	875.0	1267.0
1307	7428.0	3726.0
151295	33.0	95.0
1306	3132.0	2788.0
100189589	6.0	45.0
728774	0.0	0.0
728773	0.0	0.0
3980	2237.0	1397.0
100287932	3079.0	3045.0
3981	1163.0	501.0
728776	21.0	35.0
85508	0.0	1.0
105601840	1.0	0.0
85509	0.0	0.0
1316	7787.0	4427.0
1315	14197.0	8414.0
1314	27241.0	20329.0
1312	5623.0	6183.0
1311	52.0	5234.0
100329135	1.0	12.0
1310	3.0	4.0
574537	0.0	0.0
3972	2.0	4.0
3973	42.0	6.0
3975	2.0	0.0
3976	562.0	891.0
3977	17318.0	544.0
1318	40.0	28.0
3978	2287.0	2371.0
1317	2807.0	1354.0
728763	4.0	5.0
3990	103.0	18.0
645313	0.0	1.0
3991	475.0	379.0
645312	1.0	1.0
3992	919.0	1083.0
645311	7.0	1.0
728769	1437.0	778.0
1330	0.0	0.0
1327	18868.0	21587.0
1326	923.0	231.0
1325	20.0	25.0
3982	1.0	4.0
3983	30410.0	9364.0
3984	3315.0	8376.0
3985	10367.0	3429.0
3987	5084.0	4154.0
3988	4278.0	2216.0
1329	7596.0	10544.0
116809	0.0	0.0
100128416	16.0	35.0
1340	7437.0	9311.0
1337	5132.0	5306.0
1336	0.0	0.0
1332	1.0	2.0
1331	0.0	0.0
3993	3668.0	3033.0
100128410	3.0	2.0
3995	851.0	711.0
100128412	0.0	0.0
3996	2286.0	3523.0
3998	23023.0	10878.0
1339	2.0	0.0
285440	6997.0	2616.0
285441	5.0	0.0
1352	1201.0	636.0
1351	10354.0	7716.0
1350	18030.0	18174.0
1349	5453.0	4241.0
1348	0.0	0.0
1347	4946.0	4899.0
1346	1919.0	458.0
1345	7429.0	6051.0
1343	2.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	72.0	11.0
1363	42079.0	61717.0
1362	11183.0	5605.0
1361	8.0	6.0
1360	4.0	0.0
1359	116.0	41.0
1358	9.0	7.0
1357	2.0	4.0
1356	674.0	29.0
1355	4607.0	1869.0
1353	4260.0	2806.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	151.0	157.0
285464	902.0	631.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5841.0	4486.0
1373	760.0	93.0
1371	1088.0	720.0
1370	18.0	5.0
1369	0.0	0.0
1368	627.0	2142.0
100873209	1.0	1.0
1366	6296.0	9351.0
1365	11506.0	17543.0
1364	15714.0	33065.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	2.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5215.0	3871.0
116843	2607.0	852.0
1384	4540.0	2538.0
116842	98.0	85.0
1382	1244.0	5681.0
116844	77.0	1380.0
1381	11593.0	114.0
1380	51.0	96.0
440176	4.0	14.0
440184	5.0	3.0
1379	2.0	0.0
1378	29.0	5.0
1376	1881.0	1464.0
1375	56.0	463.0
128821	0.0	2.0
100873237	3.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	300.0
100873239	1.0	0.0
100873222	1.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	81.0	186.0
1396	185.0	112.0
1395	59.0	403.0
1394	36.0	13.0
1393	394.0	153.0
1392	0.0	1.0
285407	22.0	21.0
116835	835.0	604.0
1390	1629.0	1125.0
1389	12552.0	8575.0
1388	9731.0	8215.0
1387	13577.0	8986.0
116841	3329.0	3292.0
1386	7340.0	5625.0
116840	2754.0	2711.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	1.0	4.0
116828	119.0	112.0
100873255	1.0	0.0
100873254	6.0	5.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	499.0	130.0
100287895	0.0	0.0
285419	57.0	35.0
1399	6178.0	5118.0
1398	8930.0	6450.0
1397	9552.0	17348.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	6.0	6.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	145.0	194.0
285429	22.0	12.0
100287880	0.0	0.0
440193	413.0	4641.0
100873248	0.0	0.0
100873247	4.0	2.0
100873246	0.0	0.0
100873245	2.0	5.0
100873249	0.0	0.0
128872	2.0	0.0
10130	27776.0	9373.0
153830	6268.0	5598.0
645280	14.0	1.0
440138	792.0	277.0
440132	1.0	0.0
440142	19.0	4.0
10139	3140.0	2808.0
126208	1801.0	2015.0
126206	0.0	0.0
126205	0.0	1.0
107133497	202.0	2.0
126204	0.0	2.0
107133499	0.0	0.0
128866	13932.0	9239.0
10131	3155.0	3401.0
10134	18744.0	17561.0
107133494	0.0	0.0
10133	4153.0	4455.0
128869	1812.0	2009.0
10136	0.0	1.0
10135	2675.0	2815.0
100128493	0.0	0.0
103021294	29.0	31.0
10138	1329.0	1125.0
100128496	0.0	0.0
10137	5302.0	4579.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	0.0
10140	7728.0	2151.0
128864	36.0	35.0
440125	1.0	5.0
440131	0.0	3.0
10143	0.0	0.0
128854	1791.0	1733.0
10142	10289.0	6535.0
10144	13021.0	4068.0
10147	6780.0	2621.0
100128483	2.0	0.0
10146	10299.0	10011.0
128859	0.0	2.0
10149	342.0	859.0
10148	38.0	101.0
128853	893.0	139.0
440159	0.0	0.0
10117	5.0	3.0
440163	16.0	10.0
10110	89.0	159.0
10112	64.0	996.0
10111	6665.0	3723.0
10114	13005.0	5442.0
10113	3289.0	2479.0
128848	0.0	0.0
10116	8022.0	5206.0
165829	8.0	42.0
100128469	43.0	38.0
153842	1.0	2.0
440145	1070.0	1386.0
10129	3162.0	1072.0
440153	0.0	0.0
10128	12633.0	7432.0
100033799	1.0	0.0
107133486	8.0	5.0
10121	7247.0	7534.0
100128465	0.0	0.0
10120	7122.0	11510.0
10123	587.0	497.0
138234	2.0	1.0
10125	146.0	247.0
10124	1259.0	435.0
10127	2845.0	1543.0
10126	4012.0	2352.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	113.0	104.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	3.0
106481184	0.0	0.0
106481181	23.0	18.0
106481182	1.0	3.0
285489	105.0	3492.0
100128448	2.0	0.0
126242	0.0	0.0
106481198	2.0	1.0
10107	0.0	1.0
10106	18655.0	11220.0
106481199	0.0	0.0
10109	11023.0	17154.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2973.0	3565.0
10100	402.0	119.0
10103	27935.0	1478.0
106481194	0.0	0.0
10102	1781.0	1692.0
106481195	0.0	0.0
10105	5057.0	1798.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	387.0	748.0
440119	185.0	143.0
126235	1.0	4.0
126231	348.0	140.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	106.0	136.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	51.0	43.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	1.0
440107	1.0	2.0
440104	1832.0	1367.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	3.0	0.0
100128420	10.0	3.0
100128423	3.0	0.0
128879	0.0	1.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	30.0	11.0
10090	7585.0	2960.0
10093	8177.0	10775.0
10092	9512.0	10730.0
10095	5380.0	6348.0
645204	1.0	3.0
10094	8971.0	12965.0
645203	8.0	2.0
10097	16055.0	10561.0
10096	9869.0	10303.0
645201	0.0	2.0
163115	474.0	85.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	760.0	173.0
106481144	0.0	0.0
114195	4.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	22.0	29.0
106481145	0.0	0.0
151126	136.0	10.0
106481146	0.0	0.0
10099	29405.0	22570.0
10098	4035.0	925.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	1566.0	1261.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	153.0	46.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	9.0	52.0
