id	43f59329-24dd-44bf-aa97-887a2998ab81	b71f0911-510a-4382-a07f-661994646fc9
100381270	713.0	256.0
200810	97.0	36.0
114796	868.0	410.0
148156	1665.0	910.0
114798	2.0	0.0
114799	1645.0	1374.0
29099	1512.0	1519.0
29098	373.0	445.0
378001	0.0	0.0
29093	1014.0	845.0
29092	913.0	634.0
29091	3130.0	1912.0
29090	1386.0	885.0
56603	831.0	189.0
29097	1085.0	1246.0
56604	3.0	3.0
56605	3187.0	941.0
29095	967.0	1160.0
151790	5.0	4.0
283174	1991.0	687.0
56606	415.0	216.0
29094	552.0	372.0
692199	0.0	0.0
391002	0.0	0.0
440459	39.0	11.0
391004	0.0	0.0
780816	0.0	0.0
124199	19.0	24.0
391003	0.0	0.0
30062	0.0	0.0
440456	1089.0	625.0
780814	14.0	9.0
30061	6577.0	11425.0
780815	0.0	0.0
780812	0.0	0.0
780813	1.0	0.0
440452	1.0	1.0
780810	1.0	0.0
780811	0.0	0.0
29068	3797.0	2176.0
29066	4020.0	2454.0
29063	652.0	409.0
29062	847.0	730.0
56616	494.0	414.0
163702	1093.0	627.0
391013	0.0	11.0
391012	0.0	0.0
100381215	0.0	0.0
29079	2365.0	2156.0
29078	931.0	641.0
56623	1141.0	842.0
56624	65.0	49.0
29071	1422.0	1380.0
29070	586.0	373.0
29075	54.0	17.0
29074	2014.0	1553.0
29072	8020.0	4682.0
163732	407.0	813.0
200845	796.0	579.0
148103	733.0	344.0
200844	49.0	40.0
440482	282.0	114.0
151742	3447.0	1141.0
163720	2.0	2.0
148113	399.0	496.0
440465	3492.0	2276.0
29057	19.0	11.0
148109	0.0	1.0
29058	8820.0	6064.0
56647	2671.0	2009.0
56648	295.0	258.0
56649	5.0	3218.0
440419	0.0	1.0
440416	17.0	78.0
8303	2839.0	2315.0
643157	0.0	0.0
200879	11.0	1456.0
440406	1.0	0.0
8301	7405.0	8650.0
643155	2790.0	2244.0
8302	7.0	2.0
440400	334.0	311.0
199675	3.0	283.0
8310	937.0	743.0
124093	29.0	18.0
8314	4103.0	3346.0
8315	1461.0	1186.0
8312	1930.0	1761.0
342096	4.0	1.0
8313	2228.0	1104.0
440435	6.0	6.0
643160	0.0	0.0
643161	0.0	0.0
643159	3.0	4.0
8309	2448.0	1412.0
8321	10350.0	10737.0
8322	3084.0	3210.0
8320	67.0	58.0
8325	1555.0	939.0
8326	15.0	5.0
8323	3284.0	2879.0
8324	1307.0	1835.0
440423	686.0	563.0
200894	1052.0	1105.0
643171	5.0	20.0
200895	1256.0	697.0
8318	8.0	85.0
8317	104.0	194.0
8332	0.0	0.0
692110	0.0	0.0
8333	2.0	1.0
692111	1.0	0.0
8330	0.0	0.0
8331	1.0	1.0
8336	6.0	5.0
8337	0.0	0.0
8334	1988.0	1699.0
8335	1.0	1.0
148046	116.0	41.0
106481699	1.0	1.0
643182	0.0	1.0
643180	191.0	132.0
643181	0.0	0.0
8329	0.0	1.0
8328	2.0	0.0
8343	2.0	1.0
643198	0.0	0.0
8344	5.0	1.0
8341	109.0	44.0
8342	1.0	0.0
8347	70.0	28.0
8348	2.0	1.0
643199	0.0	0.0
8345	11.0	10.0
8346	0.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	0.0
692108	0.0	0.0
692109	7.0	3.0
643193	1.0	0.0
8340	1.0	0.0
8338	11.0	7.0
8339	22.0	23.0
8354	0.0	0.0
8355	17.0	4.0
8352	0.0	1.0
8353	82.0	33.0
8358	0.0	1.0
8359	2.0	1.0
8356	3.0	0.0
8357	30.0	23.0
222235	114.0	69.0
106481679	1.0	0.0
222236	2461.0	1300.0
106481677	4.0	0.0
222234	261.0	175.0
106481678	0.0	0.0
8350	3.0	1.0
8351	6.0	2.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	1.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	1.0	0.0
106481684	0.0	0.0
106481685	1.0	0.0
8349	885.0	474.0
8365	50.0	31.0
8366	3.0	1.0
8363	5.0	8.0
8364	3.0	0.0
8369	0.0	0.0
163688	13.0	9.0
8367	6.0	8.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1335.0	1382.0
106481689	0.0	0.0
8361	0.0	0.0
222229	807.0	553.0
8362	7.0	7.0
8360	3.0	3.0
106481693	33.0	20.0
106481694	24.0	15.0
106481691	1.0	3.0
106481692	18.0	17.0
106481697	2.0	1.0
106481698	0.0	0.0
106481695	9.0	5.0
106481696	2.0	0.0
342035	58.0	89.0
344697	3.0	83.0
106481690	2.0	1.0
728310	9.0	1.0
285830	173.0	123.0
8379	1116.0	1166.0
93556	11.0	42.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	1073.0	541.0
106481655	0.0	0.0
285834	32.0	50.0
222256	390.0	108.0
106481656	2.0	1.0
8372	122.0	96.0
93550	778.0	471.0
8373	0.0	0.0
106481659	0.0	0.0
8370	1.0	3.0
728315	0.0	3.0
81577	1702.0	939.0
106481660	0.0	0.0
81578	196.0	389.0
106481661	0.0	0.0
81579	2919.0	1676.0
81573	1366.0	1050.0
106481664	1.0	0.0
100271179	2.0	0.0
106481665	0.0	0.0
81575	3140.0	5465.0
106481662	0.0	0.0
81576	2036.0	1146.0
106481663	24.0	10.0
81570	857.0	465.0
100271178	1.0	2.0
81571	1166.0	450.0
81572	905.0	771.0
645715	17.0	19.0
8387	1.0	0.0
8388	0.0	0.0
728300	6.0	2.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	962.0	923.0
8383	0.0	0.0
285848	7.0	7.0
8384	0.0	0.0
285849	28.0	15.0
8382	750.0	463.0
81566	1513.0	1960.0
106481671	0.0	0.0
106481672	2.0	0.0
81567	240.0	245.0
81569	0.0	0.0
106481670	0.0	0.0
81562	2614.0	1704.0
106481675	0.0	0.0
81563	860.0	1305.0
246243	775.0	575.0
100271168	9.0	1.0
106481676	1.0	1.0
106481673	2.0	0.0
81565	1826.0	1868.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	1.0	1.0
100271161	12.0	3.0
100271163	0.0	0.0
100271162	1.0	0.0
8398	3802.0	1192.0
8399	1.0	1.0
8396	5702.0	4432.0
285852	0.0	1.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	6841.0	4937.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	1.0
8394	3579.0	2856.0
106481639	0.0	0.0
8395	96.0	58.0
8392	0.0	1.0
106481637	11.0	5.0
106481638	0.0	0.0
100271158	0.0	0.0
106481642	8.0	9.0
106481643	0.0	0.0
246210	2.0	1.0
106481640	0.0	0.0
100271159	0.0	1.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	1.0
246213	1.0	0.0
106481646	1.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	78.0	20.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	1.0	1.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	1.0	0.0
344653	0.0	0.0
100271141	0.0	1.0
100271140	2.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	376.0	233.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	241.0	236.0
106481618	0.0	0.0
106481615	1.0	0.0
106481616	4.0	0.0
283209	698.0	1355.0
283208	269.0	470.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	1.0
100271132	2.0	1.0
100271131	0.0	0.0
100271133	1.0	1.0
100271130	0.0	0.0
93587	438.0	278.0
645771	1.0	4.0
93589	164.0	220.0
106481624	1.0	4.0
285800	33.0	18.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	8.0	0.0
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	0.0
106481627	1.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	1.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	2.0	0.0
100271122	0.0	0.0
199692	1616.0	1031.0
645784	23.0	75.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	0.0	0.0
100271114	1.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	8.0	5.0
643115	2.0	1.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	4.0	3.0
643136	5.0	1.0
106481602	2.0	1.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	1.0	1.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	10.0	7.0
100271106	3.0	0.0
106481610	0.0	0.0
100271105	16.0	0.0
643126	7.0	3.0
199699	10.0	5.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1930.0	1297.0
54112	7.0	45.0
56776	23.0	51.0
283248	57.0	62.0
344729	0.0	2.0
100128894	1.0	0.0
100128893	22.0	18.0
100128890	36.0	13.0
728386	0.0	0.0
728388	1.0	0.0
100128889	0.0	0.0
100128888	2.0	0.0
114614	15.0	47.0
283238	0.0	0.0
100190800	40.0	46.0
283237	1022.0	790.0
283236	0.0	0.0
283234	303.0	614.0
728381	0.0	0.0
283232	3868.0	1485.0
728380	10.0	2.0
100128881	111.0	54.0
100128880	0.0	0.0
692099	605.0	522.0
114609	488.0	313.0
29128	6.0	127.0
29123	7724.0	4285.0
344709	0.0	0.0
29122	435.0	197.0
29121	343.0	630.0
283229	190.0	332.0
29127	260.0	439.0
29126	321.0	464.0
29125	83.0	81.0
29124	0.0	28.0
692087	0.0	0.0
692088	0.0	0.0
692089	6.0	1.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	1009.0	800.0
54149	781.0	944.0
54148	798.0	634.0
54147	1.0	0.0
283212	82.0	76.0
692091	0.0	0.0
692092	0.0	0.0
692093	23.0	3.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	11.0	0.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	6.0	11.0
285872	2.0	2.0
100128853	0.0	0.0
29109	1705.0	2565.0
29108	148.0	425.0
285877	0.0	0.0
29107	569.0	606.0
285878	1.0	0.0
29106	50.0	53.0
728358	0.0	0.0
29101	7645.0	5403.0
29100	1368.0	1489.0
29105	1539.0	1380.0
29104	799.0	498.0
29103	2584.0	2497.0
29102	3260.0	2232.0
100271098	0.0	2.0
283284	195.0	102.0
728343	0.0	0.0
728342	142.0	75.0
100128849	2.0	3.0
728344	2.0	0.0
100271081	1.0	2.0
100128845	1.0	0.0
728340	359.0	173.0
285888	0.0	0.0
29119	41.0	9.0
107057644	44.0	9.0
29118	518.0	165.0
107057647	0.0	0.0
114655	2.0	1.0
29117	3850.0	2925.0
107057646	9.0	2.0
114657	0.0	0.0
114659	290.0	308.0
126638	0.0	1.0
54165	1956.0	1353.0
126637	0.0	0.0
29110	1491.0	1382.0
29116	7695.0	5130.0
29115	2775.0	2581.0
29114	20.0	9.0
29113	0.0	0.0
100271087	2.0	3.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	9.0	1.0
728378	2.0	4.0
728377	776.0	275.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	2000.0	952.0
81793	30.0	196.0
81794	445.0	561.0
81796	10.0	24.0
81790	4350.0	2154.0
100271076	2.0	0.0
283267	323.0	293.0
91107	601.0	1916.0
100128830	0.0	2.0
81792	120.0	552.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	1.0	0.0
100128827	0.0	0.0
728366	0.0	0.0
728361	0.0	2.0
100128822	420.0	213.0
728369	0.0	0.0
81786	437.0	163.0
54187	1177.0	1287.0
81788	1845.0	1101.0
81789	514.0	362.0
283257	0.0	0.0
100271065	0.0	0.0
645700	2.0	1.0
283254	207.0	170.0
126695	1039.0	810.0
148003	0.0	0.0
378108	10.0	4.0
151649	32.0	19.0
151648	7.0	35.0
151647	1.0	1.0
151645	23.0	26.0
200909	0.0	1.0
200916	584.0	873.0
148014	8.0	6.0
151658	0.0	1.0
151651	153.0	81.0
56704	360.0	288.0
148022	830.0	1035.0
126669	3271.0	2478.0
126668	361.0	245.0
100126297	0.0	0.0
100126299	1.0	1.0
100126296	0.0	2.0
200931	229.0	156.0
200933	511.0	713.0
126661	344.0	138.0
56729	0.0	77.0
283298	787.0	1136.0
283297	0.0	0.0
136051	424.0	418.0
138639	501.0	1201.0
692076	1.0	0.0
391121	0.0	0.0
391120	0.0	0.0
391123	97.0	17.0
200942	3466.0	2123.0
440577	11.0	16.0
440574	1384.0	1069.0
56731	3172.0	1747.0
100126270	22.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	27.0	9.0
138649	47.0	65.0
200959	9.0	0.0
200958	390.0	457.0
391135	7.0	6.0
440567	79.0	57.0
391139	4.0	3.0
440563	0.0	0.0
440561	0.0	0.0
151613	4761.0	1961.0
692072	0.0	0.0
692075	13.0	8.0
692057	0.0	0.0
692058	1.0	1.0
124056	0.0	0.0
81706	12513.0	7431.0
391104	1.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1116.0	1448.0
391109	0.0	0.0
440595	200.0	174.0
56751	1.0	0.0
692063	0.0	0.0
8402	2884.0	2456.0
391110	0.0	0.0
8403	2.0	0.0
391112	0.0	0.0
124045	493.0	348.0
391114	0.0	0.0
124044	394.0	367.0
391115	0.0	0.0
440585	4.0	2.0
391117	0.0	0.0
440584	37.0	14.0
391119	0.0	0.0
54101	2001.0	1024.0
151636	1952.0	3493.0
440590	420.0	96.0
54103	2652.0	1046.0
54102	5135.0	2098.0
54108	2073.0	1605.0
54107	2343.0	2342.0
54106	6.0	2.0
692053	4.0	3.0
391040	0.0	1.0
645683	14.0	19.0
8410	0.0	0.0
645682	0.0	1.0
645688	4.0	11.0
391044	1.0	2.0
645687	0.0	10.0
8411	2006.0	1461.0
645686	0.0	0.0
8412	2184.0	1435.0
391045	51.0	7.0
440533	1.0	11.0
8406	1185.0	2244.0
8407	6319.0	17076.0
8404	16569.0	19246.0
8405	3995.0	3390.0
8408	3241.0	2345.0
8409	2316.0	2267.0
391051	11.0	5.0
8420	1569.0	1018.0
645694	9.0	1.0
391053	0.0	1.0
645693	31.0	30.0
643031	3.0	1.0
8424	572.0	455.0
8425	20438.0	7622.0
643037	2.0	0.0
163589	80.0	36.0
643034	0.0	0.0
440525	98.0	56.0
391059	322.0	172.0
645691	13.0	11.0
163590	2850.0	2742.0
8417	5302.0	3627.0
8418	2205.0	1169.0
8416	2477.0	930.0
8419	10.0	7.0
8431	6.0	4.0
8435	18.0	5.0
8436	7814.0	4071.0
8433	0.0	0.0
8434	1164.0	938.0
391026	0.0	0.0
440556	1879.0	295.0
440560	1.0	0.0
8428	3674.0	2903.0
8427	1667.0	1257.0
103157000	0.0	0.0
8443	2353.0	2093.0
8440	3113.0	2448.0
8446	932.0	1073.0
8447	364.0	753.0
8444	509.0	326.0
8445	1463.0	1974.0
391037	10.0	9.0
391039	0.0	0.0
643050	0.0	0.0
285905	33.0	24.0
285908	915.0	333.0
8439	2200.0	1988.0
8437	2438.0	1877.0
8438	47.0	72.0
8453	1950.0	1481.0
8454	4125.0	3459.0
8451	4779.0	3509.0
8452	4897.0	3471.0
8458	1239.0	686.0
8455	9826.0	5143.0
8456	18.0	10.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3396.0	3053.0
106481583	0.0	0.0
106481584	2.0	1.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	1.0
106481586	0.0	0.0
8448	16.0	15.0
8449	2976.0	2041.0
106481580	0.0	0.0
8464	704.0	493.0
8462	1465.0	1122.0
8463	624.0	1461.0
8468	1.0	2.0
391099	0.0	0.0
8467	7317.0	6280.0
342184	765.0	508.0
246312	0.0	0.0
106481589	0.0	0.0
8460	1097.0	1190.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	10.0	20.0
106481599	1.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	6268.0	3442.0
106481590	0.0	0.0
106481591	2.0	0.0
8476	2734.0	2658.0
8473	14713.0	8224.0
440519	33.0	43.0
440518	1.0	0.0
8479	1845.0	1045.0
440515	1958.0	1069.0
8477	69.0	249.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	266.0	57.0
8470	28575.0	5807.0
106481561	2.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	9.0	4.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	2.0	0.0
8487	382.0	375.0
8484	2.0	0.0
391075	0.0	0.0
440508	2.0	7.0
391077	1.0	0.0
391076	0.0	0.0
8488	5.0	2.0
440503	295.0	171.0
8489	2.0	1.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	50.0	721.0
8483	144.0	583.0
8480	1496.0	1125.0
8481	3694.0	2257.0
106481572	0.0	0.0
106481573	0.0	1.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	1.0
106481577	2.0	0.0
106481574	1.0	0.0
106481575	0.0	0.0
391081	31.0	28.0
8497	195.0	136.0
728431	77.0	179.0
8498	3698.0	3059.0
728430	3.0	0.0
100128934	0.0	0.0
8495	7340.0	3744.0
8496	6932.0	3979.0
91012	2012.0	2155.0
100128936	60.0	84.0
728432	0.0	0.0
100128930	0.0	0.0
8499	30.0	61.0
106481536	0.0	0.0
8490	12571.0	12588.0
106481537	0.0	0.0
285954	14.0	12.0
285955	24.0	7.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	753.0	739.0
54075	0.0	0.0
101669766	334.0	70.0
728434	0.0	0.0
91010	4215.0	3441.0
285958	718.0	574.0
101669767	1.0	0.0
8491	3774.0	1740.0
106481538	0.0	0.0
8492	100.0	131.0
54072	2.0	2.0
106481539	0.0	0.0
101669762	364.0	487.0
106481540	1.0	0.0
101669763	0.0	0.0
101669764	0.0	1.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	1.0	0.0
81695	1.0	2.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	1.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	90.0	22.0
100271056	2.0	0.0
100271050	1.0	2.0
100271053	0.0	0.0
93664	1944.0	1394.0
100128923	3.0	1.0
93663	2276.0	2612.0
285961	33.0	11.0
93668	1.0	1.0
285962	96.0	74.0
106481547	0.0	0.0
54082	30.0	16.0
106481548	0.0	0.0
285965	11.0	10.0
285966	205.0	105.0
106481545	5.0	0.0
106481546	0.0	0.0
93661	0.0	0.0
100128927	1298.0	998.0
54084	109.0	36.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	9864.0	9258.0
106481551	2.0	0.0
54089	8.0	0.0
81689	2374.0	1412.0
54088	1.0	4.0
106481554	0.0	1.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	1.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2154.0	1957.0
342132	522.0	276.0
285971	914.0	626.0
285972	7.0	41.0
285973	18.0	31.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1317.0	817.0
106481514	0.0	0.0
106481515	1.0	0.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	17.0	4.0
54097	539.0	227.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	92.0	244.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	5.0	3.0
54098	0.0	0.0
246330	675.0	546.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	44.0	17.0
100271033	16.0	9.0
645619	1.0	3.0
100271031	6.0	1.0
344787	54.0	137.0
100128902	0.0	0.0
728441	41.0	202.0
100128903	0.0	0.0
222389	3056.0	1866.0
106481525	7.0	4.0
106481526	2.0	2.0
285987	7.0	17.0
106481523	0.0	0.0
285989	1035.0	460.0
106481524	0.0	1.0
106481529	0.0	0.0
728448	145.0	28.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	2.0	3.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	529.0	435.0
91056	1168.0	949.0
645641	0.0	0.0
91050	1633.0	849.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	80.0	210.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	44.0	18.0
106481503	0.0	0.0
106481504	8.0	1.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	3.0	1.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	1.0	1.0
283316	65.0	347.0
106481510	1.0	0.0
106481511	0.0	0.0
100271003	5.0	2.0
283314	218.0	237.0
100271006	0.0	0.0
283310	36.0	21.0
344758	0.0	0.0
100271001	0.0	0.0
344752	0.0	7.0
728411	432.0	219.0
728410	0.0	0.0
643003	3.0	0.0
643001	0.0	0.0
728419	0.0	0.0
728418	3.0	0.0
91074	5.0	0.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	108.0	60.0
285941	2.0	0.0
728405	0.0	0.0
285943	37.0	98.0
728407	151.0	76.0
728402	0.0	1.0
728403	0.0	0.0
643008	2302.0	604.0
645668	2.0	0.0
100506658	3422.0	1390.0
100506655	8.0	3.0
81849	3.0	747.0
56890	1139.0	505.0
56891	0.0	0.0
100506650	0.0	0.0
81846	3700.0	2392.0
81847	3653.0	2686.0
81848	1189.0	1854.0
56896	0.0	1.0
56897	3668.0	2960.0
81853	5215.0	2846.0
56898	4804.0	4198.0
81855	983.0	2490.0
56899	1078.0	255.0
56892	435.0	9842.0
56893	1693.0	1610.0
121275	31.0	4.0
121278	3.0	1.0
56894	6190.0	3888.0
81850	0.0	0.0
145249	0.0	1.0
56895	1277.0	563.0
81851	0.0	0.0
649137	1.0	0.0
81839	3014.0	1425.0
121274	2076.0	1548.0
121273	27.0	15.0
145264	0.0	5.0
121270	0.0	0.0
145258	72.0	70.0
121268	46.0	35.0
81844	7206.0	4624.0
145259	4.0	2.0
133283	273.0	225.0
375593	31.0	21.0
100506649	129.0	92.0
100506673	0.0	0.0
121260	1224.0	1625.0
145270	206.0	101.0
100506671	1.0	0.0
81875	1983.0	1637.0
81876	8888.0	6818.0
81870	0.0	0.0
81871	0.0	0.0
121256	7.0	45.0
81872	0.0	0.0
81873	1295.0	1635.0
387597	42.0	66.0
100506668	634.0	409.0
160897	1107.0	822.0
649159	0.0	0.0
145282	795.0	346.0
387590	1455.0	535.0
81856	687.0	415.0
81857	3842.0	1872.0
100506660	18.0	14.0
81858	2293.0	2063.0
135886	3.0	3.0
147872	2.0	0.0
81889	1069.0	1070.0
145200	20.0	14.0
81892	1229.0	1151.0
81893	1.0	0.0
81894	1609.0	1285.0
81890	3365.0	1469.0
135892	47.0	19.0
649179	0.0	3.0
100506600	70.0	49.0
613126	25.0	16.0
81887	2601.0	1964.0
81888	838.0	477.0
145216	50.0	13.0
338591	1.0	0.0
649186	8.0	1.0
338596	56.0	30.0
338599	0.0	0.0
169200	3806.0	2276.0
145226	45.0	26.0
100506637	192.0	96.0
160857	430.0	284.0
160851	726.0	964.0
91227	19.0	25.0
157206	14.0	13.0
100506622	1.0	2.0
100856809	0.0	0.0
338588	0.0	1.0
145241	2.0	0.0
91219	3.0	0.0
650172	0.0	0.0
102724678	83.0	46.0
338579	0.0	0.0
326591	564.0	477.0
255738	0.0	9.0
338567	0.0	0.0
102724668	40.0	29.0
255743	30967.0	18345.0
56829	2890.0	2442.0
326586	0.0	0.0
102724655	1.0	0.0
554250	1.0	0.0
554251	321.0	156.0
338557	6.0	72.0
56832	1.0	0.0
56833	197.0	763.0
56834	1857.0	1128.0
554235	32.0	14.0
554236	33.0	23.0
56849	175.0	162.0
255725	0.0	1.0
56848	1589.0	682.0
56852	702.0	752.0
56853	26.0	89.0
102724631	0.0	0.0
56850	3513.0	2794.0
56851	2753.0	2471.0
100820829	89.0	88.0
101243555	0.0	1.0
196872	256.0	129.0
8501	646.0	510.0
8502	8677.0	6582.0
8500	3886.0	2934.0
253128	42.0	12.0
664701	2084.0	654.0
255783	515.0	490.0
54207	11.0	13.0
54206	9900.0	7331.0
54205	4334.0	2852.0
664709	14.0	13.0
54209	74.0	711.0
196883	733.0	970.0
8512	37.0	56.0
8513	17.0	6.0
8510	0.0	7.0
8511	17.0	1.0
54210	12.0	427.0
81831	524.0	293.0
81832	6.0	29.0
81833	0.0	0.0
54212	0.0	3.0
170261	10.0	3651.0
8505	1013.0	870.0
8506	221.0	673.0
8503	1785.0	1512.0
8504	1749.0	1034.0
8509	125.0	119.0
8507	308.0	1539.0
255758	223.0	162.0
8508	3834.0	2810.0
8520	2205.0	2278.0
8521	2.0	0.0
169270	640.0	268.0
8522	756.0	2064.0
102724605	0.0	0.0
554282	0.0	2.0
56886	4232.0	3280.0
54221	63.0	71.0
56888	3092.0	2468.0
554279	2.0	2.0
664722	0.0	3.0
56882	4986.0	5003.0
664721	7.0	32.0
255762	8.0	2.0
56884	1.0	2.0
8516	1291.0	631.0
8517	336.0	231.0
8514	547.0	1311.0
8515	273.0	187.0
56889	14699.0	11665.0
8518	3680.0	2306.0
8519	1519.0	3169.0
8530	112.0	370.0
326624	57.0	112.0
8531	4839.0	7001.0
326625	2127.0	1333.0
8534	5712.0	4527.0
326628	0.0	0.0
8535	1095.0	1064.0
326627	0.0	0.0
8532	183.0	161.0
8533	2014.0	1744.0
8527	2164.0	1416.0
8528	220.0	220.0
8525	1552.0	2024.0
8526	976.0	520.0
8529	1.0	0.0
8541	434.0	211.0
326613	1.0	0.0
8542	1003.0	3256.0
326615	0.0	0.0
8540	2206.0	2173.0
326614	0.0	0.0
8545	6792.0	4478.0
326617	0.0	0.0
8546	4882.0	3327.0
326616	1.0	4.0
8543	2772.0	3514.0
8544	504.0	402.0
253175	0.0	0.0
554300	0.0	0.0
8538	20.0	11.0
8539	6000.0	4819.0
8536	328.0	410.0
8537	8.0	8.0
8552	201.0	64.0
8553	2756.0	18194.0
8550	1836.0	1339.0
326603	14.0	18.0
8551	0.0	0.0
8556	737.0	565.0
326606	0.0	0.0
8557	112.0	42.0
8554	4690.0	2683.0
8555	3943.0	1905.0
326607	41.0	11.0
326609	6.0	0.0
255798	2.0	3.0
8549	9.0	40.0
8547	38.0	117.0
8548	1665.0	1121.0
101409261	20.0	8.0
326611	2.0	0.0
8563	844.0	1307.0
8564	15.0	128.0
8562	3492.0	3043.0
8567	3183.0	2367.0
8568	1073.0	996.0
8565	2482.0	2877.0
8566	5740.0	5652.0
253152	122.0	234.0
8560	4771.0	5800.0
100132031	1.0	0.0
100132036	0.0	0.0
253143	2368.0	1710.0
8558	5432.0	2945.0
8559	628.0	643.0
8574	1964.0	1688.0
8575	2190.0	1961.0
8572	317.0	3634.0
8573	1691.0	1506.0
8578	2490.0	1281.0
8576	1785.0	1470.0
8577	32.0	15.0
554354	0.0	0.0
8570	8987.0	5552.0
123811	2780.0	1825.0
8569	1220.0	1180.0
8585	2.0	1.0
8586	1.0	0.0
