id	fbf50366-35e2-4ac3-9603-92647d78a715	b7352a9b-9738-409f-911c-dd7e1c2d892f
442910	5.0	0.0
106481343	0.0	0.0
85457	2188.0	1521.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	651.0	84.0
442913	0.0	0.0
85452	7.0	1.0
442914	0.0	0.0
50	8814.0	4050.0
85453	1871.0	524.0
442915	0.0	0.0
85450	4650.0	2944.0
51	3380.0	6028.0
442916	0.0	0.0
85451	1970.0	2105.0
52	4811.0	6265.0
442917	0.0	0.0
53	1945.0	3191.0
442918	0.0	0.0
54	215.0	2394.0
442919	0.0	0.0
55	104.0	296.0
442909	0.0	0.0
56	4.0	4.0
58	7899.0	24.0
59	8243.0	9387.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	4.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	79.0	231.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	0.0
106481354	0.0	0.0
85446	236.0	160.0
442900	0.0	0.0
106481355	0.0	0.0
85443	4.0	14.0
442901	0.0	0.0
85444	1485.0	674.0
442902	0.0	0.0
60	203279.0	396048.0
85441	1287.0	2958.0
442903	10.0	1.0
85442	407.0	60.0
442904	0.0	0.0
442905	0.0	0.0
62	26.0	22.0
85440	1273.0	1187.0
442907	13.0	9.0
442908	0.0	0.0
66	0.0	1.0
67	7.0	13.0
68	5.0	88.0
344595	254.0	135.0
69	7.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	207.0	60.0
106481321	0.0	0.0
85479	0.0	41.0
106481322	0.0	0.0
85476	3738.0	2101.0
85477	144.0	105.0
70	697.0	42.0
85474	11.0	59.0
71	174656.0	446280.0
72	1000.0	283.0
73	25.0	5.0
74	0.0	0.0
75	12.0	3.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5094.0	12273.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1667.0	1418.0
81	20126.0	30432.0
85463	1522.0	580.0
82	5.0	7.0
85464	1363.0	1194.0
83	11.0	1.0
85461	2435.0	3334.0
85462	4482.0	740.0
86	1725.0	3266.0
87	2997.0	6894.0
85460	1328.0	739.0
88	1945.0	2.0
89	7.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2997.0	6695.0
106481300	0.0	0.0
91	1981.0	1035.0
92	650.0	477.0
93	462.0	670.0
94	1469.0	863.0
95	445.0	594.0
97	780.0	644.0
98	1043.0	550.0
344561	0.0	0.0
728661	2482.0	1611.0
728664	2.0	0.0
106481305	0.0	0.0
261734	1351.0	1222.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	57.0
106481309	13.0	2.0
246119	13.0	7.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	3.0
3805	6.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	5.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	300.0	154.0
3800	202.0	36.0
3801	4697.0	6110.0
3802	3.0	1.0
728695	0.0	1.0
285735	0.0	0.0
261726	2343.0	1884.0
728698	6.0	11.0
3814	0.0	5.0
3815	3995.0	80.0
3816	843.0	112.0
261729	702.0	550.0
3817	542.0	9.0
3818	158.0	65.0
222166	3510.0	1979.0
3811	0.0	0.0
3812	1.0	0.0
285740	2.0	1.0
285741	52.0	33.0
728689	8.0	11.0
3827	1.0	1.0
246100	0.0	0.0
3820	36.0	87.0
3821	12.0	100.0
3822	0.0	2.0
3823	0.0	0.0
3824	62.0	49.0
645402	0.0	0.0
403313	1095.0	806.0
403314	0.0	0.0
728637	0.0	0.0
728638	266.0	353.0
728633	1.0	0.0
728632	48.0	77.0
728635	30.0	20.0
3836	2378.0	2442.0
222183	136.0	192.0
3837	7772.0	13457.0
3838	1051.0	2708.0
3839	2450.0	1984.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1842.0	1904.0
3832	214.0	278.0
3833	78.0	261.0
3834	5.0	7.0
3835	3869.0	4812.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	837.0	272.0
3848	2.0	3.0
3849	0.0	0.0
222171	41.0	4246.0
728619	4.0	0.0
3840	4329.0	4948.0
3841	1182.0	575.0
3842	6456.0	5363.0
3843	7169.0	8665.0
3844	0.0	0.0
3845	1703.0	1610.0
3846	6.0	21.0
645423	0.0	0.0
3860	9.0	284.0
246126	1502.0	1355.0
728658	801.0	1168.0
728655	1.0	3.0
728657	2.0	1.0
728656	4.0	3.0
3858	3154.0	1972.0
3859	3.0	4.0
246135	0.0	0.0
3850	12.0	31.0
3851	6.0	1.0
3852	38.0	2.0
645414	0.0	0.0
3853	6.0	21.0
3854	0.0	0.0
3855	93134.0	294951.0
3856	46650.0	129011.0
3857	0.0	0.0
728640	11.0	3.0
645431	34.0	21.0
728642	261.0	369.0
728641	1.0	12.0
645434	16.0	2.0
645432	2.0	1.0
285704	781.0	1415.0
728643	7.0	1.0
222194	2352.0	1881.0
285708	0.0	0.0
1204	0.0	0.0
1203	5018.0	2068.0
1201	1319.0	2137.0
1200	6256.0	11646.0
3861	6.0	9.0
645426	43.0	61.0
645425	0.0	0.0
1209	7623.0	7414.0
3866	9.0	1005.0
1208	0.0	0.0
1207	4115.0	5946.0
3868	0.0	24.0
285311	0.0	0.0
3880	3907.0	127683.0
3881	3.0	4.0
285313	304.0	31.0
100128537	489.0	123.0
3882	0.0	1.0
100128536	4.0	0.0
285314	1.0	0.0
285315	953.0	359.0
1215	5.0	6.0
100141515	0.0	1.0
1213	22978.0	24973.0
1212	4706.0	9325.0
1211	10557.0	27503.0
3872	52.0	279.0
3875	26423.0	124229.0
3876	8.0	76.0
3879	1.0	7.0
3890	0.0	0.0
3891	34.0	1.0
3892	452.0	216.0
100128525	154.0	8.0
285326	0.0	0.0
1230	37.0	230.0
285329	3.0	2.0
440097	6.0	0.0
440093	22.0	20.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	85.0	87.0
3888	0.0	0.0
100631239	0.0	2.0
3889	167.0	22.0
100128516	31.0	12.0
285331	1013.0	768.0
100128512	0.0	0.0
285335	76.0	8.0
100128514	0.0	0.0
1241	358.0	379.0
1240	422.0	537.0
1238	134.0	31.0
1237	0.0	11.0
1236	40.0	130.0
1235	3.0	2.0
1234	32.0	125.0
1233	1.0	38.0
1232	7.0	12.0
3895	15039.0	11513.0
100128511	307.0	96.0
100631247	2.0	1.0
3897	130.0	114.0
100631248	0.0	0.0
3898	318.0	8094.0
100631249	0.0	0.0
3899	63.0	426.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1181.0	941.0
100631251	0.0	12.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	121.0	34.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	288.0	72.0
574501	0.0	3.0
574502	0.0	0.0
1244	28.0	9.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1604.0	553.0
1263	674.0	4029.0
1262	6.0	1.0
116966	405.0	39.0
100887755	0.0	0.0
1261	3.0	3.0
100887754	3.0	0.0
1260	0.0	0.0
116969	159.0	21.0
1259	60.0	169.0
1258	2.0	15.0
440061	0.0	0.0
100887750	26.0	6.0
100887746	26.0	1.0
100887744	1.0	1.0
1272	133.0	289.0
1271	373.0	3.0
100887749	44.0	52.0
1270	25.0	6.0
100887748	1.0	1.0
440044	57.0	102.0
1269	24.0	9.0
440051	0.0	1.0
1268	193.0	671.0
440050	0.0	5.0
1267	3414.0	10795.0
1266	7587.0	13066.0
100887740	0.0	0.0
1265	9507.0	13471.0
1286	2782.0	916.0
1285	2517.0	816.0
1284	13739.0	12402.0
1282	8127.0	8744.0
1281	8651.0	111273.0
1280	0.0	0.0
440078	87.0	196.0
440077	0.0	0.0
440087	169.0	14.0
1278	10377.0	131048.0
1277	7307.0	225197.0
440081	24.0	32.0
116938	0.0	0.0
1297	40.0	0.0
116931	24.0	25.0
1296	710.0	9100.0
1295	3560.0	14380.0
116933	0.0	0.0
1294	68.0	429.0
1293	3833.0	22912.0
116935	48.0	65.0
1292	9277.0	37864.0
440068	0.0	4.0
1291	7333.0	30800.0
116937	2.0	2.0
440067	0.0	3.0
1290	1288.0	7099.0
440073	59.0	457.0
440072	24.0	0.0
1289	999.0	12892.0
1288	127.0	3.0
1287	1480.0	128.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	990.0	918.0
440021	0.0	0.0
442673	3.0	2.0
10018	3844.0	1761.0
126328	2922.0	7584.0
442676	1.0	0.0
126326	156.0	120.0
1299	4047.0	52.0
1298	1302.0	302.0
10011	2592.0	6908.0
10010	2112.0	3278.0
10013	3626.0	2531.0
128989	2835.0	1924.0
10015	8229.0	9098.0
10014	4607.0	6061.0
10017	35.0	8.0
10016	5491.0	10519.0
10020	1517.0	542.0
114335	0.0	0.0
114336	0.0	0.0
126321	1832.0	2561.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	6.0	319.0
10024	12.0	95.0
128977	2883.0	2052.0
103021165	0.0	1.0
10023	418.0	381.0
103021164	3.0	1.0
10026	2647.0	1683.0
10025	3798.0	4469.0
116986	86.0	124.0
116985	5717.0	12615.0
116988	3179.0	6932.0
116987	1770.0	1373.0
114327	1449.0	894.0
440043	0.0	0.0
126308	1855.0	2803.0
440041	0.0	0.0
126306	81.0	16.0
151306	51.0	87.0
100128590	1.0	3.0
100128596	1.0	4.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	22.0	150.0
440026	2804.0	2969.0
440023	2.0	0.0
10008	370.0	134.0
10007	3035.0	6993.0
10009	1222.0	2241.0
116984	4400.0	1617.0
116983	1475.0	1751.0
151313	84.0	178.0
10000	3027.0	2920.0
128954	0.0	0.0
10002	18.0	26.0
10001	1181.0	1250.0
10004	83.0	206.0
10003	64.0	42.0
10006	2758.0	3428.0
10005	1243.0	2211.0
126370	0.0	0.0
285352	186.0	126.0
100128579	0.0	0.0
285359	164.0	159.0
126375	156.0	174.0
126374	1041.0	3892.0
153918	0.0	0.0
100128574	0.0	1.0
285362	4025.0	3844.0
285367	1092.0	2280.0
285368	567.0	557.0
100128569	154.0	42.0
126364	75.0	621.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	1.0
344191	0.0	0.0
126353	42.0	1934.0
751071	178.0	390.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	4.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	16.0
106481282	0.0	0.0
285381	1801.0	1840.0
106481283	0.0	0.0
285382	110.0	51.0
106481280	0.0	0.0
165918	598.0	648.0
106481281	0.0	0.0
165904	563.0	1.0
285386	102.0	170.0
138307	153.0	3.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	0.0
106481290	2.0	0.0
100128541	1.0	1.0
138311	901.0	140.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	3421.0	3248.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1373.0	1922.0
728710	1.0	1.0
126295	242.0	247.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	173.0	135.0
645318	0.0	0.0
645317	87.0	42.0
151242	30.0	526.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29946.0	21228.0
100287908	0.0	0.0
645332	474.0	724.0
126282	278.0	367.0
100287902	2.0	12.0
163227	473.0	947.0
100287900	0.0	0.0
163223	111.0	8.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	96.0	45.0
106481278	0.0	0.0
645328	0.0	1.0
151254	16.0	7.0
645326	5.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	22.0
163259	189.0	98.0
645345	221.0	282.0
200403	6.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	578.0	364.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	7.0	1.0
728732	4.0	3.0
728734	1.0	0.0
126272	209.0	213.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	853.0	825.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	55.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	31.0	3.0
728723	385.0	173.0
106481253	0.0	0.0
107133522	4.0	0.0
106481254	1.0	0.0
107133524	3.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	1.0	0.0
126259	3.0	12.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	5.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	5.0	19.0
645368	1.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	459.0	463.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	12.0	4.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	1.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	768.0	746.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	2.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	0.0
645387	509.0	814.0
645382	0.0	0.0
645381	55.0	11.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	55.0	216.0
3903	106.0	897.0
106481210	0.0	0.0
3904	0.0	36.0
3906	0.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	982.0	454.0
106481211	0.0	0.0
3909	169.0	42.0
106481212	0.0	0.0
684959	0.0	0.0
151234	23.0	11.0
151230	584.0	199.0
728798	0.0	1.0
3913	12791.0	10359.0
3914	278.0	34771.0
3915	8151.0	10181.0
3916	22118.0	28873.0
3918	3700.0	34639.0
3910	1401.0	2466.0
3911	9356.0	7830.0
3912	9427.0	9921.0
728782	21.0	22.0
728780	41.0	142.0
3924	10.0	17.0
3925	1418.0	4624.0
3927	4292.0	17165.0
3929	13.0	0.0
3920	9776.0	14717.0
3921	16603.0	46642.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	527.0	5839.0
3937	263.0	816.0
3938	1.0	1.0
3939	16835.0	46193.0
3930	1228.0	867.0
100873179	0.0	0.0
3931	532.0	439.0
3932	45.0	185.0
3933	0.0	4.0
3934	189.0	30069.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	47.0	4.0
3947	2.0	1.0
3948	6.0	0.0
3949	363.0	2435.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	22756.0	15973.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	1.0
100873194	0.0	1.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	8.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	15.0	60.0
3958	3668.0	117254.0
3959	18182.0	61631.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	328.0	175.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	141.0	63.0
3952	198.0	1.0
3953	1073.0	689.0
3954	1942.0	1739.0
3955	217.0	1094.0
3956	3783.0	31501.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	17.0	9.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	2.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	74.0	780.0
1303	1276.0	4427.0
107133502	0.0	0.0
1302	287.0	55.0
1301	3.0	1892.0
1300	51.0	1819.0
3960	30.0	14.0
3963	0.0	0.0
3964	1679.0	2362.0
1308	1570.0	677.0
3965	293.0	3289.0
1307	5010.0	8442.0
151295	60.0	58.0
1306	1918.0	1399.0
100189589	0.0	23.0
728774	0.0	0.0
728773	1.0	0.0
3980	1907.0	1727.0
100287932	3119.0	3585.0
3981	883.0	559.0
728776	46.0	22.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	24302.0	11014.0
1315	9630.0	7415.0
1314	14610.0	8988.0
1312	4176.0	12584.0
1311	41.0	8752.0
100329135	0.0	1.0
1310	0.0	260.0
574537	0.0	0.0
3972	1.0	18.0
3973	99.0	1.0
3975	0.0	1.0
3976	195.0	561.0
3977	12135.0	867.0
1318	77.0	29.0
3978	1305.0	1888.0
1317	2080.0	1384.0
728763	11.0	0.0
3990	89.0	29.0
645313	0.0	0.0
3991	779.0	533.0
645312	0.0	0.0
3992	361.0	358.0
645311	1.0	0.0
728769	1049.0	1471.0
1330	0.0	0.0
1327	21288.0	32413.0
1326	526.0	137.0
1325	9.0	9.0
3982	0.0	0.0
3983	14903.0	9103.0
3984	1640.0	8292.0
3985	4539.0	1792.0
3987	2976.0	1642.0
3988	2518.0	4138.0
1329	12000.0	11109.0
116809	0.0	0.0
100128416	8.0	34.0
1340	10570.0	17607.0
1337	7667.0	10835.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3131.0	10173.0
100128410	0.0	1.0
3995	585.0	3721.0
100128412	0.0	0.0
3996	1115.0	2246.0
3998	13509.0	9202.0
1339	281.0	0.0
285440	4129.0	2635.0
285441	5.0	0.0
1352	973.0	330.0
1351	15542.0	11943.0
1350	19887.0	42332.0
1349	8442.0	6722.0
1348	2.0	1.0
1347	7105.0	10254.0
1346	1932.0	330.0
1345	7358.0	8600.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	49.0	12.0
1363	22037.0	9009.0
1362	4711.0	28277.0
1361	10.0	4.0
1360	6.0	1.0
1359	35.0	228.0
1358	4.0	2.0
1357	1.0	1.0
1356	469.0	31.0
1355	2232.0	2027.0
1353	2139.0	2212.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	51.0	22.0
285464	605.0	521.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2706.0	1214.0
1373	265.0	31.0
1371	834.0	790.0
1370	3.0	5.0
1369	0.0	0.0
1368	683.0	632.0
100873209	0.0	0.0
1366	6899.0	18341.0
1365	11165.0	45716.0
1364	16493.0	106288.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	20.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	1924.0	1572.0
116843	1379.0	548.0
1384	3132.0	2709.0
116842	53.0	73.0
1382	627.0	8997.0
116844	36.0	1386.0
1381	8754.0	19.0
1380	12.0	21.0
440176	2.0	7.0
440184	2.0	1.0
1379	4.0	11.0
1378	8.0	49.0
1376	1797.0	1154.0
1375	106.0	260.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	50.0	0.0
102800310	1.0	85.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	123.0	875.0
1396	233.0	1016.0
1395	27.0	14.0
1394	19.0	39.0
1393	242.0	43.0
1392	0.0	1.0
285407	11.0	8.0
116835	679.0	460.0
1390	1772.0	1057.0
1389	6371.0	5000.0
1388	6426.0	8318.0
1387	6743.0	3184.0
116841	1844.0	2038.0
1386	4568.0	2108.0
116840	2154.0	1591.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	57.0	25.0
100873255	1.0	1.0
100873254	8.0	2.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	188.0	33.0
100287895	0.0	0.0
285419	42.0	14.0
1399	3549.0	2774.0
1398	5735.0	2964.0
1397	9661.0	35275.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	2.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	318.0	962.0
285429	8.0	10.0
100287880	0.0	0.0
440193	160.0	753.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	29248.0	8639.0
153830	3686.0	7719.0
645280	0.0	2.0
440138	499.0	177.0
440132	0.0	5.0
440142	5.0	0.0
10139	2496.0	4075.0
126208	1989.0	1767.0
126206	0.0	0.0
126205	0.0	0.0
107133497	120.0	2.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8997.0	16996.0
10131	2520.0	3419.0
10134	12316.0	23422.0
107133494	0.0	0.0
10133	1800.0	6130.0
128869	1343.0	2226.0
10136	0.0	0.0
10135	2282.0	10357.0
100128493	0.0	0.0
103021294	23.0	45.0
10138	1333.0	1135.0
100128496	0.0	0.0
10137	4278.0	3028.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	15685.0	1475.0
128864	21.0	13.0
440125	2.0	3.0
440131	0.0	0.0
10143	0.0	0.0
128854	464.0	236.0
10142	4499.0	3704.0
10144	6597.0	1714.0
10147	5451.0	1980.0
100128483	0.0	1.0
10146	5826.0	8417.0
128859	0.0	0.0
10149	208.0	269.0
10148	7.0	556.0
128853	1025.0	54.0
440159	0.0	1.0
10117	8.0	0.0
440163	3.0	0.0
10110	27.0	15.0
10112	22.0	110.0
10111	3606.0	5534.0
10114	7944.0	5545.0
10113	4334.0	3161.0
128848	0.0	1.0
10116	3920.0	2151.0
165829	8.0	10.0
100128469	30.0	10.0
153842	2.0	15.0
440145	959.0	1505.0
10129	1588.0	415.0
440153	0.0	0.0
10128	6096.0	6823.0
100033799	0.0	0.0
107133486	18.0	1.0
10121	5669.0	8516.0
100128465	0.0	1.0
10120	5056.0	7956.0
10123	294.0	1819.0
138234	0.0	1.0
10125	20.0	123.0
10124	916.0	589.0
10127	2158.0	1804.0
10126	3186.0	3055.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	34.0	17.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	6.0	0.0
106481182	0.0	0.0
285489	106.0	1330.0
100128448	1.0	0.0
126242	1.0	1.0
106481198	1.0	0.0
10107	1.0	1.0
10106	9897.0	8289.0
106481199	0.0	0.0
10109	7946.0	17659.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2981.0	4722.0
10100	300.0	243.0
10103	14985.0	21500.0
106481194	0.0	0.0
10102	1437.0	1495.0
106481195	0.0	0.0
10105	6534.0	3466.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	484.0	285.0
440119	134.0	61.0
126235	0.0	0.0
126231	156.0	49.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	102.0	134.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	77.0	135.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	0.0	0.0
440104	1530.0	386.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	1.0	2.0
100128423	1.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	15.0	0.0
10090	6728.0	1075.0
10093	6242.0	12227.0
10092	6438.0	7845.0
10095	5606.0	25416.0
645204	2.0	3.0
10094	7904.0	22913.0
645203	9.0	4.0
10097	7841.0	7692.0
10096	5312.0	7239.0
645201	0.0	0.0
163115	229.0	22.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	439.0	398.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	14.0
106481145	0.0	0.0
151126	41.0	14.0
106481146	0.0	0.0
10099	16108.0	23441.0
10098	2691.0	1112.0
114190	0.0	0.0
106481140	1.0	0.0
114192	1.0	0.0
645212	1046.0	1419.0
106481149	2.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	70.0	23.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	5.0	4.0
415116	7318.0	5498.0
645207	1.0	0.0
645206	138.0	20.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	12.0	5.0
114182	0.0	0.0
10071	4.0	12.0
645220	0.0	0.0
728851	32.0	25.0
