id	a77ce22e-2de2-40d0-a02d-2da4135a891a	2703db89-10c9-4e4e-b5de-1dd8d98868a6
85456	4939.0	8203.0
442910	3.0	1.0
106481343	0.0	0.0
85457	1217.0	4555.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1052.0	2464.0
442913	0.0	0.0
85452	3.0	59.0
442914	0.0	0.0
50	2212.0	6766.0
85453	1342.0	2807.0
442915	0.0	0.0
85450	5633.0	4849.0
51	3029.0	5811.0
442916	0.0	0.0
85451	2102.0	2786.0
52	3244.0	4745.0
442917	0.0	0.0
53	1634.0	2764.0
442918	0.0	0.0
54	1034.0	183.0
442919	0.0	0.0
55	126.0	171.0
442909	0.0	0.0
56	2.0	1.0
58	30.0	12.0
59	10282.0	4361.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	0.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	343.0	7.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	426.0	157.0
442900	1.0	0.0
106481355	0.0	0.0
85443	36.0	32.0
442901	0.0	0.0
85444	869.0	525.0
442902	0.0	0.0
60	380203.0	215632.0
85441	1047.0	2119.0
442903	16.0	10.0
85442	963.0	292.0
442904	0.0	0.0
442905	0.0	0.0
62	31.0	54.0
85440	673.0	2393.0
442907	10.0	4.0
442908	0.0	0.0
66	0.0	0.0
67	14.0	10.0
68	8.0	2.0
344595	312.0	536.0
69	8.0	11.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	301.0	237.0
106481321	0.0	0.0
85479	34.0	1.0
106481322	4.0	0.0
85476	1421.0	4382.0
85477	109.0	1200.0
70	194.0	501.0
85474	10.0	1.0
71	188727.0	262579.0
72	519.0	125.0
73	32.0	61.0
74	2.0	3.0
75	37.0	14.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2472.0	5718.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	0.0
85465	793.0	2573.0
81	22085.0	24553.0
85463	1057.0	2584.0
82	6.0	19.0
85464	1672.0	2746.0
83	21.0	10.0
85461	2253.0	4022.0
85462	3889.0	11865.0
86	1467.0	1739.0
87	3188.0	1872.0
85460	804.0	1973.0
88	20.0	34.0
89	0.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2801.0	4807.0
106481300	0.0	0.0
91	2151.0	3455.0
92	785.0	773.0
93	642.0	870.0
94	2900.0	1151.0
95	226.0	247.0
97	849.0	529.0
98	891.0	515.0
344561	0.0	0.0
728661	2255.0	2243.0
728664	0.0	1.0
106481305	0.0	0.0
261734	806.0	1259.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	48.0	39.0
106481309	9.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	3.0
106481308	0.0	0.0
3804	17.0	2.0
3805	40.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	0.0
3809	25.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	337.0	183.0
3800	115.0	2179.0
3801	6674.0	2111.0
3802	41.0	4.0
728695	0.0	0.0
285735	1.0	0.0
261726	1725.0	1897.0
728698	4.0	11.0
3814	0.0	0.0
3815	3406.0	4799.0
3816	662.0	96321.0
261729	793.0	2297.0
3817	313.0	2009.0
3818	320.0	66.0
222166	4379.0	6398.0
3811	3.0	1.0
3812	21.0	0.0
285740	2.0	0.0
285741	68.0	45.0
728689	16.0	18.0
3827	1.0	1.0
246100	0.0	0.0
3820	585.0	30.0
3821	95.0	5.0
3822	34.0	1.0
3823	7.0	0.0
3824	276.0	48.0
645402	0.0	0.0
403313	561.0	1250.0
403314	0.0	0.0
728637	0.0	0.0
728638	139.0	126.0
728633	1.0	0.0
728632	245.0	261.0
728635	38.0	31.0
3836	1764.0	2582.0
222183	193.0	380.0
3837	7775.0	18470.0
3838	729.0	2184.0
3839	2140.0	3352.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2664.0	1008.0
3832	196.0	316.0
3833	135.0	100.0
3834	3.0	7.0
3835	5061.0	1719.0
728620	0.0	2.0
403300	0.0	0.0
645412	1.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	700.0	549.0
3848	6.0	0.0
3849	1.0	2.0
222171	67.0	42.0
728619	8.0	1.0
3840	3650.0	6113.0
3841	1327.0	927.0
3842	3980.0	10726.0
3843	5017.0	13962.0
3844	0.0	0.0
3845	1406.0	2865.0
3846	18.0	3.0
645423	0.0	0.0
3860	18.0	3.0
246126	1.0	0.0
728658	575.0	1186.0
728655	7.0	0.0
728657	0.0	2.0
728656	8.0	8.0
3858	1391.0	1879.0
3859	2.0	0.0
246135	0.0	0.0
3850	12.0	72.0
3851	4.0	0.0
3852	1.0	1.0
645414	0.0	1.0
3853	1.0	1.0
3854	0.0	1.0
3855	65834.0	73819.0
3856	67597.0	40210.0
3857	0.0	1.0
728640	6.0	0.0
645431	13.0	20.0
728642	370.0	157.0
728641	24.0	1.0
645434	20.0	10.0
645432	16.0	1.0
285704	754.0	1234.0
728643	0.0	6.0
222194	1960.0	2796.0
285708	0.0	1.0
1204	0.0	0.0
1203	2292.0	2294.0
1201	1202.0	1407.0
1200	5870.0	46380.0
3861	0.0	5.0
645426	46.0	16.0
645425	0.0	1.0
1209	7220.0	14873.0
3866	9.0	9.0
1208	0.0	1.0
1207	2992.0	5265.0
3868	6.0	2.0
285311	3.0	0.0
3880	3066.0	1416.0
3881	0.0	1.0
285313	310.0	12.0
100128537	1027.0	359.0
3882	0.0	0.0
100128536	0.0	1.0
285314	0.0	1.0
285315	295.0	514.0
1215	1.0	1.0
100141515	0.0	0.0
1213	10624.0	38387.0
1212	6586.0	4912.0
1211	6057.0	12649.0
3872	84.0	6.0
3875	42605.0	15973.0
3876	50.0	9.0
3879	6.0	0.0
3890	0.0	1.0
3891	23.0	19.0
3892	252.0	539.0
100128525	4.0	23.0
285326	0.0	0.0
1230	161.0	142.0
285329	5.0	9.0
440097	54.0	1.0
440093	13.0	16.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	1.0	0.0
3887	191.0	139.0
3888	0.0	0.0
100631239	0.0	0.0
3889	36.0	126.0
100128516	17.0	172.0
285331	1329.0	606.0
100128512	0.0	1.0
285335	103.0	29.0
100128514	1.0	0.0
1241	483.0	113.0
1240	820.0	172.0
1238	423.0	77.0
1237	7.0	1.0
1236	350.0	21.0
1235	5.0	0.0
1234	682.0	102.0
1233	124.0	1.0
1232	13.0	2.0
3895	7899.0	19677.0
100128511	229.0	130.0
100631247	2.0	15.0
3897	213.0	31.0
100631248	0.0	0.0
3898	605.0	813.0
100631249	0.0	0.0
3899	64.0	2273.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1218.0	1682.0
100631251	7.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	94.0	87.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	332.0	224.0
574501	2.0	0.0
574502	0.0	0.0
1244	20.0	45.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1341.0	132.0
1263	1062.0	481.0
1262	25.0	22.0
116966	230.0	1292.0
100887755	0.0	0.0
1261	7.0	3.0
100887754	0.0	3.0
1260	1.0	0.0
116969	73.0	44.0
1259	74.0	27.0
1258	0.0	1.0
440061	0.0	0.0
100887750	11.0	18.0
100887746	34.0	24.0
100887744	0.0	2.0
1272	391.0	0.0
1271	708.0	62.0
100887749	150.0	547.0
1270	15.0	66.0
100887748	0.0	1.0
440044	86.0	29.0
1269	115.0	20.0
440051	0.0	0.0
1268	40.0	161.0
440050	1.0	0.0
1267	3763.0	6423.0
1266	7258.0	12131.0
100887740	0.0	0.0
1265	16096.0	1315.0
1286	1983.0	4674.0
1285	4218.0	2522.0
1284	10015.0	11509.0
1282	7645.0	9399.0
1281	12158.0	1538.0
1280	9.0	0.0
440078	67.0	235.0
440077	0.0	0.0
440087	125.0	34.0
1278	23081.0	2243.0
1277	11169.0	509.0
440081	65.0	74.0
116938	0.0	0.0
1297	27.0	35.0
116931	32.0	37.0
1296	1724.0	1798.0
1295	3201.0	4728.0
116933	2.0	0.0
1294	45.0	5.0
1293	8381.0	837.0
116935	72.0	86.0
1292	11860.0	3424.0
440068	1.0	0.0
1291	11524.0	8455.0
116937	0.0	0.0
440067	4.0	0.0
1290	1519.0	743.0
440073	90.0	114.0
440072	22.0	3.0
1289	1575.0	226.0
1288	61.0	152.0
1287	1695.0	2711.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1569.0	3979.0
440021	0.0	0.0
442673	1.0	8.0
10018	1765.0	2803.0
126328	4966.0	3398.0
442676	0.0	2.0
126326	289.0	324.0
1299	1278.0	7478.0
1298	943.0	2030.0
10011	2036.0	2671.0
10010	2750.0	1747.0
10013	3100.0	4954.0
128989	2713.0	8743.0
10015	6317.0	8217.0
10014	5521.0	10189.0
10017	28.0	15.0
10016	3703.0	4876.0
10020	822.0	1498.0
114335	0.0	0.0
114336	0.0	0.0
126321	2054.0	3658.0
10029	0.0	0.0
442668	0.0	0.0
10022	8.0	1.0
10021	8.0	98.0
10024	56.0	34.0
128977	1950.0	2028.0
103021165	0.0	1.0
10023	269.0	272.0
103021164	0.0	4.0
10026	1691.0	2864.0
10025	3192.0	4268.0
116986	343.0	216.0
116985	6521.0	7213.0
116988	4809.0	4918.0
116987	1383.0	3633.0
114327	1943.0	1295.0
440043	0.0	0.0
126308	2770.0	2952.0
440041	0.0	0.0
126306	21.0	3.0
151306	83.0	15.0
100128590	6.0	7.0
100128596	0.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	6.0	1.0
440027	31.0	57.0
440026	2506.0	3466.0
440023	0.0	0.0
10008	639.0	1583.0
10007	2628.0	8872.0
10009	1038.0	3167.0
116984	3708.0	3437.0
116983	1532.0	1609.0
151313	88.0	108.0
10000	2705.0	3944.0
128954	0.0	0.0
10002	70.0	21.0
10001	1030.0	769.0
10004	238.0	33.0
10003	110.0	23.0
10006	2595.0	2944.0
10005	1586.0	2602.0
126370	0.0	0.0
285352	209.0	248.0
100128579	0.0	1.0
285359	549.0	90.0
126375	187.0	218.0
126374	992.0	887.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2053.0	2802.0
285367	1231.0	1305.0
285368	517.0	532.0
100128569	184.0	229.0
126364	144.0	99.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	7.0	7.0
344191	0.0	0.0
126353	30.0	4.0
751071	199.0	185.0
442660	1.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	8.0
106481282	0.0	0.0
285381	1104.0	1885.0
106481283	0.0	0.0
285382	245.0	254.0
106481280	0.0	0.0
165918	568.0	752.0
106481281	0.0	0.0
165904	6.0	21.0
285386	128.0	149.0
138307	139.0	13.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	5.0	3.0
100128541	4.0	0.0
138311	1031.0	334.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	11.0	0.0
126299	2801.0	3099.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1195.0	3018.0
728710	2.0	0.0
126295	213.0	502.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	1.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	1.0
106481269	0.0	0.0
100033603	0.0	3.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	90.0	156.0
645318	0.0	1.0
645317	59.0	63.0
151242	111.0	22.0
106481260	0.0	0.0
106481261	3.0	0.0
647979	15323.0	37324.0
100287908	0.0	0.0
645332	548.0	485.0
126282	1004.0	512.0
100287902	1.0	3.0
163227	394.0	542.0
100287900	0.0	0.0
163223	236.0	319.0
106481275	5.0	1.0
106481276	0.0	0.0
106481273	3.0	3.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	93.0	160.0
106481278	0.0	0.0
645328	7.0	0.0
151254	19.0	17.0
645326	13.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	2.0
163259	148.0	357.0
645345	88.0	295.0
200403	3.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	775.0	606.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	9.0	11.0
728732	3.0	6.0
728734	9.0	0.0
126272	241.0	370.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	700.0	1163.0
106481243	5.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	29.0	93.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	0.0	18.0
728723	347.0	391.0
106481253	0.0	1.0
107133522	0.0	1.0
106481254	2.0	0.0
107133524	9.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	1.0
106481255	4.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	11.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	5.0	18.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	818.0	693.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	17.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	9.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	454.0	470.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	6.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	2.0
645387	958.0	447.0
645382	0.0	0.0
645381	6.0	46.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	5.0	3.0
106481204	2.0	0.0
106481205	2.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	478.0	12.0
3903	690.0	229.0
106481210	0.0	0.0
3904	19.0	1.0
3906	0.0	0.0
106481213	20.0	0.0
106481214	0.0	0.0
3908	1196.0	2539.0
106481211	0.0	0.0
3909	165.0	66.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	80.0
151230	664.0	1449.0
728798	1.0	63.0
3913	13317.0	11271.0
3914	149.0	136.0
3915	6257.0	14084.0
3916	12663.0	30492.0
3918	3242.0	13739.0
3910	2548.0	1616.0
3911	4810.0	14256.0
3912	8877.0	15965.0
728782	2.0	9.0
728780	71.0	9.0
3924	29.0	19.0
3925	3140.0	1712.0
3927	8092.0	6490.0
3929	7.0	1.0
3920	5571.0	33173.0
3921	25781.0	23473.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	4.0
100873171	0.0	3.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	4.0	8.0
100873175	0.0	1.0
100873170	0.0	5.0
3936	4475.0	3533.0
3937	1325.0	401.0
3938	0.0	5.0
3939	13025.0	17608.0
3930	976.0	1013.0
100873179	0.0	0.0
3931	1458.0	275.0
3932	779.0	53.0
3933	0.0	0.0
3934	89.0	251.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	21.0	29.0
3947	1.0	17.0
3948	0.0	10.0
3949	250.0	142.0
100873169	0.0	4.0
3940	0.0	1.0
100873168	0.0	0.0
3945	14501.0	37815.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	7.0
100631261	0.0	0.0
100873194	1.0	5.0
100873193	0.0	5.0
100873199	0.0	1.0
100873198	2.0	1.0
100873197	0.0	1.0
728758	7.0	10.0
100873192	0.0	6.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	319.0	12.0
3958	7710.0	1900.0
3959	41625.0	12338.0
574510	0.0	0.0
574511	0.0	1.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	758.0	389.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	462.0	65.0
3952	0.0	3.0
3953	1839.0	185.0
3954	2070.0	2831.0
3955	809.0	148.0
3956	8707.0	871.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	26.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	1.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	4.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	73.0	42.0
1303	1750.0	169.0
107133502	0.0	0.0
1302	209.0	58.0
1301	10.0	3.0
1300	18.0	1.0
3960	55.0	4.0
3963	2.0	2.0
3964	2596.0	2640.0
1308	712.0	272.0
3965	1626.0	377.0
1307	5940.0	7237.0
151295	62.0	15.0
1306	2021.0	1610.0
100189589	5.0	3.0
728774	1.0	0.0
728773	0.0	2.0
3980	876.0	3532.0
100287932	2621.0	3333.0
3981	891.0	756.0
728776	4.0	20.0
85508	0.0	2.0
105601840	1.0	0.0
85509	0.0	0.0
1316	28481.0	9974.0
1315	5030.0	10218.0
1314	11611.0	13903.0
1312	6074.0	2423.0
1311	302.0	12.0
100329135	0.0	2.0
1310	3.0	1.0
574537	0.0	0.0
3972	0.0	0.0
3973	81.0	12.0
3975	0.0	0.0
3976	393.0	542.0
3977	6240.0	25507.0
1318	27.0	129.0
3978	1453.0	1715.0
1317	593.0	2659.0
728763	13.0	6.0
3990	137.0	492.0
645313	0.0	0.0
3991	476.0	511.0
645312	0.0	0.0
3992	456.0	3028.0
645311	4.0	1.0
728769	538.0	1021.0
1330	0.0	0.0
1327	36791.0	17531.0
1326	1012.0	610.0
1325	51.0	6.0
3982	2.0	1.0
3983	14400.0	37291.0
3984	2146.0	5184.0
3985	3598.0	4667.0
3987	3251.0	2765.0
3988	1693.0	3316.0
1329	13558.0	8102.0
116809	0.0	0.0
100128416	18.0	12.0
1340	16763.0	10777.0
1337	11282.0	8761.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	3357.0	6823.0
100128410	0.0	4.0
3995	899.0	1476.0
100128412	0.0	0.0
3996	653.0	2925.0
3998	6288.0	10807.0
1339	2.0	0.0
285440	2559.0	7372.0
285441	0.0	0.0
1352	612.0	1259.0
1351	10495.0	13771.0
1350	19515.0	22310.0
1349	6279.0	9028.0
1348	2.0	2.0
1347	5282.0	4969.0
1346	4223.0	1925.0
1345	10190.0	6649.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	12.0	48.0
1363	11388.0	9270.0
1362	2919.0	23109.0
1361	4.0	123.0
1360	3.0	1.0
1359	0.0	1.0
1358	3.0	3.0
1357	0.0	0.0
1356	514.0	5.0
1355	1870.0	3858.0
1353	1974.0	4545.0
100873215	0.0	1.0
100873214	0.0	3.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	107.0	59.0
285464	811.0	576.0
100873200	0.0	2.0
777774	0.0	0.0
1374	2390.0	4569.0
1373	149.0	60.0
1371	623.0	1238.0
1370	4.0	1.0
1369	0.0	0.0
1368	466.0	885.0
100873209	2.0	1.0
1366	3296.0	10228.0
1365	16144.0	18990.0
1364	7972.0	21593.0
100873204	0.0	2.0
100873203	0.0	0.0
100873202	24.0	40.0
100873201	0.0	0.0
100873208	1.0	0.0
100873207	0.0	0.0
100873206	14.0	3.0
100873205	0.0	7.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	2.0
1385	1987.0	2287.0
116843	1161.0	947.0
1384	2457.0	5639.0
116842	159.0	33.0
1382	1321.0	215.0
116844	74.0	17.0
1381	12925.0	379.0
1380	9.0	47.0
440176	6.0	10.0
440184	0.0	7.0
1379	6.0	107.0
1378	7.0	10.0
1376	654.0	1941.0
1375	213.0	25.0
128821	0.0	2.0
100873237	0.0	13.0
128822	0.0	0.0
100873236	1.0	1.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	7.0
100873239	0.0	1.0
100873222	0.0	2.0
100873221	0.0	4.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	87.0	342.0
1396	525.0	61.0
1395	64.0	72.0
1394	14.0	40.0
1393	157.0	80.0
1392	1.0	0.0
285407	19.0	13.0
116835	607.0	336.0
1390	1071.0	1675.0
1389	5376.0	13032.0
1388	4029.0	4326.0
1387	4679.0	6266.0
116841	1304.0	2094.0
1386	3652.0	3217.0
116840	2120.0	2001.0
100873226	0.0	21.0
100873225	0.0	32.0
100873224	0.0	4.0
100873223	1.0	0.0
100873229	0.0	0.0
100873228	0.0	1.0
128817	0.0	0.0
100873227	0.0	7.0
100873251	1.0	30.0
100873250	0.0	0.0
116828	212.0	41.0
100873255	8.0	1.0
100873254	15.0	668.0
100873253	0.0	0.0
285412	2.0	1.0
100873252	0.0	0.0
100287898	272.0	96.0
100287895	0.0	0.0
285419	90.0	3.0
1399	3103.0	3477.0
1398	4450.0	7052.0
1397	16525.0	8909.0
100873259	0.0	0.0
100873258	1.0	1.0
100873257	5.0	6.0
100873256	0.0	0.0
100873240	0.0	4.0
100873244	0.0	3.0
100873243	0.0	2.0
100873242	0.0	1.0
100873241	0.0	5.0
100287887	422.0	236.0
285429	25.0	4.0
100287880	0.0	0.0
440193	652.0	243.0
100873248	0.0	0.0
100873247	1.0	8.0
100873246	0.0	0.0
100873245	0.0	3.0
100873249	0.0	0.0
128872	0.0	0.0
10130	4085.0	15147.0
153830	1552.0	4835.0
645280	3.0	0.0
440138	122.0	359.0
440132	0.0	0.0
440142	10.0	5.0
10139	2536.0	3078.0
126208	2156.0	2111.0
126206	0.0	1.0
126205	0.0	0.0
107133497	429.0	35.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8233.0	11268.0
10131	1344.0	3811.0
10134	15603.0	20866.0
107133494	0.0	0.0
10133	2267.0	6288.0
128869	1246.0	2480.0
10136	0.0	1.0
10135	1453.0	5744.0
100128493	0.0	0.0
103021294	23.0	31.0
10138	815.0	1155.0
100128496	0.0	0.0
10137	2150.0	3987.0
128861	0.0	1.0
128862	0.0	0.0
10141	0.0	1.0
10140	5565.0	10712.0
128864	27.0	36.0
440125	0.0	1.0
440131	0.0	0.0
10143	1.0	1.0
128854	578.0	1061.0
10142	2152.0	7940.0
10144	4852.0	5187.0
10147	2502.0	5779.0
100128483	0.0	1.0
10146	4528.0	6963.0
128859	0.0	0.0
10149	147.0	2101.0
10148	183.0	18.0
128853	490.0	1700.0
440159	0.0	0.0
10117	0.0	5.0
440163	4.0	2.0
10110	63.0	45.0
10112	76.0	36.0
10111	1907.0	8037.0
10114	5682.0	8929.0
10113	2231.0	3531.0
128848	0.0	0.0
10116	2525.0	4379.0
165829	2.0	143.0
100128469	28.0	4.0
153842	20.0	2.0
440145	670.0	991.0
10129	1701.0	2546.0
440153	0.0	0.0
10128	3424.0	13255.0
100033799	0.0	3.0
107133486	7.0	7.0
10121	5794.0	9933.0
100128465	0.0	0.0
10120	3571.0	4040.0
10123	1025.0	280.0
138234	4.0	3.0
10125	223.0	52.0
10124	1381.0	1776.0
10127	1349.0	1880.0
10126	1854.0	2430.0
100128462	0.0	1.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	75.0	44.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	4.0	0.0
106481181	3.0	8.0
106481182	2.0	0.0
285489	114.0	28.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	7612.0	12640.0
106481199	0.0	0.0
10109	4886.0	6306.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2975.0	2578.0
10100	390.0	1076.0
10103	16094.0	1199.0
106481194	0.0	0.0
10102	1503.0	2308.0
106481195	0.0	0.0
10105	2320.0	17311.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	672.0	844.0
440119	319.0	16.0
126235	1.0	0.0
126231	61.0	171.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	116.0	165.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	210.0	59.0
106481167	4.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	2225.0	717.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	2.0	0.0
100128420	31.0	1.0
100128423	1.0	1.0
128879	0.0	0.0
106481172	9.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	40.0	7.0
10090	5678.0	9761.0
10093	7367.0	4138.0
10092	7353.0	4660.0
10095	5341.0	8045.0
645204	6.0	1.0
10094	9387.0	8334.0
645203	2.0	8.0
10097	8580.0	7304.0
10096	6188.0	5183.0
645201	0.0	1.0
163115	136.0	14.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	1.0	0.0
106481143	0.0	0.0
114194	0.0	0.0
138162	440.0	585.0
106481144	0.0	0.0
114195	2.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	17.0	2.0
106481145	0.0	0.0
151126	98.0	0.0
106481146	0.0	0.0
10099	13861.0	19015.0
10098	2305.0	4768.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	1.0
645212	637.0	799.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	32.0	70.0
106481156	0.0	1.0
114189	0.0	1.0
106481157	0.0	0.0
415117	25.0	14.0
415116	3218.0	4328.0
645207	0.0	0.0
645206	106.0	785.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	16.0
114182	1.0	0.0
10071	31.0	1.0
