id	2cd8bee5-a0e5-4273-b37c-756f31610f9a	62ede239-075e-4192-a123-be054142f26d
100421399	0.0	2.0
101928513	36.0	10.0
91380	0.0	0.0
390904	1.0	0.0
145438	31.0	23.0
100421390	0.0	0.0
100421391	0.0	0.0
100421395	23.0	6.0
100421397	0.0	0.0
375316	10.0	23.0
375318	0.0	0.0
390963	70.0	60.0
375307	321.0	227.0
389941	95.0	201.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	114.0	446.0
387317	0.0	0.0
121457	1475.0	1580.0
389976	1.0	2.0
375341	486.0	585.0
387319	0.0	0.0
375323	5.0	13.0
389970	0.0	18.0
390940	487.0	573.0
133418	6398.0	10626.0
390948	0.0	0.0
121441	1554.0	1227.0
390949	1.0	0.0
652411	0.0	0.0
145370	7.0	4.0
102724954	0.0	0.0
54596	61.0	9.0
375484	473.0	650.0
91526	407.0	1318.0
133396	1.0	4.0
196951	680.0	444.0
91523	36.0	802.0
91522	20822.0	1707.0
121391	0.0	0.0
145376	42.0	28.0
400986	31.0	56.0
400984	45.0	54.0
196968	154.0	51.0
157378	3117.0	2143.0
723961	0.0	0.0
145389	569.0	473.0
157381	2.0	1.0
91543	483.0	367.0
91544	2729.0	3351.0
102724923	0.0	2.0
652423	5.0	0.0
169355	47.0	19.0
400966	1.0	1.0
121364	0.0	0.0
400961	1869.0	719.0
157376	2.0	0.0
91574	1269.0	1759.0
157313	54.0	32.0
157317	2.0	1.0
147991	4733.0	3974.0
399495	1.0	1.0
159963	7.0	5.0
100506965	3591.0	2527.0
100506963	104.0	90.0
387495	0.0	0.0
387496	553.0	166.0
387494	1.0	2.0
387491	0.0	1.0
387492	36.0	44.0
387486	0.0	0.0
157310	4376.0	643.0
100506994	85.0	51.0
338470	4.0	0.0
170302	13.0	8.0
204010	10.0	260.0
399473	104.0	705.0
399474	71.0	41.0
91584	323.0	735.0
159989	160.0	54.0
91582	3724.0	2749.0
107126360	1.0	0.0
133383	775.0	760.0
100506930	1812.0	1552.0
100820741	0.0	0.0
338448	1.0	0.0
8808	406.0	816.0
8809	138.0	904.0
54512	689.0	854.0
54511	56.0	20.0
54510	485.0	1271.0
54516	822.0	583.0
8802	9297.0	4651.0
8803	4526.0	2508.0
54514	0.0	0.0
8800	1424.0	598.0
8801	5325.0	3423.0
8807	28.0	118.0
400916	3866.0	1349.0
54518	116.0	486.0
8804	16466.0	9268.0
100506939	4.0	1.0
54517	1076.0	510.0
8805	1996.0	1891.0
8820	54.0	25.0
8821	822.0	703.0
338440	150.0	377.0
338442	5.0	79.0
8819	1325.0	597.0
100820732	0.0	0.0
255620	1.0	16.0
54522	397.0	442.0
54521	1718.0	1619.0
54520	4039.0	4230.0
100820735	1.0	1.0
8813	2940.0	1920.0
170393	3.0	62.0
8814	632.0	145.0
170392	11.0	283.0
100506925	0.0	0.0
8811	1.0	21.0
8812	962.0	868.0
8817	109.0	63.0
8818	3506.0	3277.0
54529	3312.0	2816.0
255626	0.0	0.0
8815	8034.0	8608.0
8816	5186.0	6052.0
170394	1777.0	2460.0
8831	856.0	1718.0
8832	108.0	997.0
100506953	1.0	1.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	2687.0	1459.0
54532	3124.0	1680.0
54531	865.0	1523.0
54538	2619.0	2290.0
8824	6306.0	6957.0
8825	603.0	254.0
54537	2771.0	1719.0
54536	5174.0	3937.0
8822	25.0	8.0
8823	5.0	1.0
54535	2025.0	3184.0
8828	2420.0	36006.0
8829	5634.0	12732.0
8826	27496.0	67173.0
54539	7010.0	4793.0
8842	371.0	30.0
8843	4.0	17.0
8840	32.0	134.0
8841	3262.0	3506.0
100158257	0.0	0.0
54541	1651.0	6185.0
54540	767.0	1380.0
54545	4880.0	5276.0
54544	0.0	0.0
54543	10563.0	8876.0
54542	5378.0	5285.0
54549	1794.0	718.0
8835	1485.0	1812.0
8836	332.0	181.0
8833	4597.0	3840.0
8834	1610.0	1388.0
54546	0.0	0.0
8839	313.0	143.0
8837	19547.0	31321.0
8838	29.0	8.0
101928483	51.0	58.0
8850	4430.0	2679.0
101928484	0.0	0.0
8853	2915.0	6418.0
8854	302.0	32.0
8851	51.0	84.0
8852	1.0	0.0
400960	1031.0	667.0
338412	3.0	3.0
338413	1.0	0.0
54552	1439.0	1032.0
400957	6.0	11.0
54551	472.0	216.0
54550	13.0	24.0
196996	856.0	269.0
400955	15.0	78.0
400954	1510.0	446.0
54556	1673.0	816.0
54555	2270.0	2035.0
400952	1.0	0.0
54554	839.0	843.0
400950	0.0	1.0
8846	991.0	667.0
100820709	25.0	25.0
8847	89.0	119.0
54558	2237.0	1564.0
8844	2958.0	1400.0
54557	659.0	506.0
8848	26064.0	124840.0
196993	35.0	36.0
8861	4519.0	9246.0
101928492	1008.0	363.0
8864	5406.0	3553.0
6201	26982.0	23811.0
6203	48506.0	68181.0
8862	30.0	91.0
101928496	0.0	2.0
8863	1570.0	3523.0
6202	51145.0	70532.0
723972	1.0	9.0
400946	9.0	122.0
400945	84.0	86.0
54567	1103.0	1799.0
54566	12039.0	3479.0
400941	4.0	1.0
8857	104528.0	35089.0
8858	14.0	4.0
54569	0.0	0.0
8856	14.0	36.0
54568	0.0	0.0
8859	624.0	1012.0
8871	1281.0	3085.0
8872	2890.0	3249.0
6210	22490.0	22805.0
8870	1831.0	4593.0
100421500	0.0	0.0
8875	58.0	126.0
8876	78.0	189.0
8874	3097.0	3992.0
100421506	1.0	0.0
100421509	0.0	0.0
54570	0.0	0.0
400935	1.0	3.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	0.0	0.0
54571	0.0	0.0
54578	1.0	2.0
255631	28.0	19.0
400931	9.0	54.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	63804.0	77953.0
100506915	2.0	10.0
8869	6077.0	21043.0
6204	9223.0	12457.0
6207	20883.0	21242.0
6206	50029.0	57707.0
8867	1648.0	1056.0
54579	0.0	1.0
6209	15324.0	21862.0
6208	48758.0	61051.0
170384	1310.0	1772.0
100506916	0.0	0.0
8882	3271.0	3205.0
8883	3033.0	3691.0
8880	11586.0	9171.0
8881	4886.0	4538.0
8886	6952.0	6398.0
6223	27174.0	39922.0
100421512	0.0	0.0
8887	15464.0	14380.0
6222	59698.0	61098.0
8884	1249.0	1082.0
6224	43832.0	59066.0
100421515	57.0	50.0
54581	278.0	291.0
54580	0.0	0.0
54585	4845.0	3635.0
54584	239.0	486.0
54583	5063.0	4237.0
54587	2958.0	22257.0
54586	0.0	5.0
8879	8686.0	15439.0
170371	200.0	444.0
170370	1.0	2.0
8877	473.0	1605.0
6218	38398.0	44651.0
6217	33559.0	45327.0
8878	46282.0	35548.0
6219	0.0	1.0
100506907	0.0	0.0
100506906	74.0	58.0
255649	0.0	0.0
6230	37988.0	38862.0
8893	2747.0	2734.0
8894	4845.0	5110.0
101928440	1.0	0.0
8891	1288.0	1492.0
6232	41566.0	51658.0
8892	5752.0	2957.0
6231	10900.0	11796.0
8897	760.0	954.0
6234	14563.0	20182.0
8898	2258.0	2178.0
6233	41668.0	39126.0
8895	13739.0	7170.0
6236	1910.0	744.0
8896	2712.0	2205.0
6235	17035.0	20447.0
101928442	1.0	0.0
101928448	29.0	81.0
8890	2126.0	2331.0
280659	1.0	5.0
280657	2.0	0.0
280658	0.0	0.0
280655	3.0	6.0
253039	2158.0	1998.0
6227	18110.0	18794.0
6226	0.0	6.0
6229	50176.0	73319.0
8888	6983.0	7550.0
6228	29185.0	35848.0
6241	86.0	151.0
6240	2916.0	3354.0
100421411	0.0	0.0
6242	1456.0	2743.0
100421413	12.0	5.0
101928455	0.0	2.0
6244	0.0	0.0
6247	82.0	44.0
100421415	9.0	3.0
6246	0.0	0.0
280644	11.0	1.0
253044	0.0	1.0
6238	62950.0	70818.0
6237	2849.0	5239.0
8899	6520.0	5975.0
6239	7809.0	6767.0
6252	1097.0	291.0
100421420	10.0	3.0
6251	4713.0	3476.0
100421422	0.0	26.0
6253	180.0	498.0
6256	10852.0	9299.0
100421424	0.0	0.0
6258	62.0	12683.0
6257	5681.0	4606.0
100421428	0.0	0.0
101928469	1.0	0.0
100421429	0.0	2.0
280637	0.0	0.0
280636	4152.0	4874.0
253018	23.0	32.0
253017	0.0	2.0
253012	6.0	2.0
6249	12626.0	12810.0
6248	0.0	0.0
6263	37.0	78.0
100421431	2.0	2.0
6262	6664.0	588.0
100421432	6.0	4.0
101928470	0.0	0.0
100421433	0.0	1.0
100421436	65.0	14.0
100421439	0.0	2.0
6261	372.0	3140.0
6260	0.0	4.0
6259	6138.0	7212.0
100421430	1.0	2.0
6274	7.0	22.0
6273	1110.0	1441.0
6276	420.0	572.0
6275	2721.0	4282.0
6278	0.0	0.0
6277	38237.0	86062.0
6279	308.0	510.0
6272	19126.0	16055.0
6271	8194.0	7709.0
6285	70.0	3063.0
6284	9845.0	15404.0
100421455	0.0	0.0
6286	19.0	24.0
6289	1.0	10.0
6288	1.0	10.0
6281	4378.0	8321.0
6280	696.0	1674.0
6283	31.0	35.0
6282	6467.0	20891.0
123920	882.0	2659.0
100421451	1.0	0.0
6296	163.0	345.0
6295	1.0	1.0
6297	2511.0	3128.0
6299	5354.0	4922.0
101928420	0.0	0.0
6290	0.0	1.0
6291	0.0	0.0
6294	9655.0	8663.0
6293	4656.0	4598.0
100421478	0.0	0.0
100421479	0.0	1.0
280664	2.0	0.0
54505	4063.0	2902.0
280660	0.0	1.0
54504	23669.0	15044.0
280661	12.0	14.0
54503	1214.0	841.0
54502	17894.0	12907.0
54509	155.0	363.0
123904	2.0	1.0
54508	285.0	287.0
100421473	0.0	0.0
54507	588.0	879.0
100421487	0.0	0.0
133308	165.0	237.0
147945	0.0	0.0
123970	1.0	0.0
100421480	1.0	1.0
147947	1854.0	1421.0
147948	656.0	508.0
147949	469.0	465.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	4.0
100421499	0.0	0.0
101060006	0.0	0.0
101060005	0.0	1.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	5.0	6.0
147965	1102.0	1036.0
147968	26.0	169.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	2.0	4.0
121360	0.0	0.0
101060032	9.0	9.0
135924	0.0	0.0
135927	0.0	0.0
121355	0.0	14.0
147906	174.0	175.0
135932	1545.0	176.0
101060045	0.0	0.0
135935	0.0	0.0
101060040	0.0	0.0
147912	853.0	1082.0
135942	0.0	1.0
135941	0.0	2.0
121340	10.0	1.0
135946	0.0	1.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	2.0	7.0
147923	807.0	510.0
147920	0.0	541.0
147929	284.0	205.0
104326192	0.0	2.0
104326193	0.0	2.0
375444	82.0	47.0
104326189	0.0	4.0
101060020	1.0	3.0
375449	2409.0	5181.0
104326188	0.0	0.0
121328	8.0	15.0
91653	4034.0	6983.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	1206.0	4197.0
27085	108.0	115.0
27086	5300.0	6779.0
389756	1.0	0.0
147429	89.0	105.0
27089	4970.0	3643.0
91646	8.0	13.0
91647	990.0	1163.0
642968	0.0	1.0
135458	14.0	9.0
390766	0.0	0.0
27098	1379.0	233.0
27099	0.0	5.0
27097	1936.0	2289.0
389741	123.0	105.0
27090	582.0	1314.0
27091	0.0	0.0
27094	54.0	44.0
27095	7825.0	7029.0
27092	4.0	817.0
642976	1.0	1.0
400629	3.0	3.0
27093	6.0	20.0
160428	286.0	108.0
375133	116.0	255.0
387122	5.0	2.0
390730	2.0	1.0
390732	0.0	0.0
390735	0.0	0.0
387119	587.0	409.0
27063	7.0	138.0
387117	0.0	0.0
27069	15490.0	10283.0
400612	7.0	44.0
27067	2533.0	2396.0
27068	3843.0	4343.0
221908	531.0	882.0
341799	1.0	0.0
400619	12.0	463.0
642987	759.0	286.0
400618	241.0	46.0
400617	130.0	1249.0
64065	7952.0	15966.0
91662	6.0	22.0
91663	71507.0	31329.0
64064	20.0	9.0
64067	970.0	1893.0
64066	0.0	0.0
91661	877.0	420.0
91664	493.0	383.0
147463	111.0	107.0
387111	5.0	6.0
27076	36.0	162.0
390748	0.0	0.0
27077	2118.0	2363.0
400604	163.0	101.0
27074	124.0	1614.0
27075	3989.0	5259.0
389766	2.0	1.0
387103	62.0	62.0
387104	13.0	18.0
27079	616.0	589.0
389763	0.0	0.0
341784	0.0	2.0
642996	1.0	0.0
27072	5363.0	6399.0
160419	3.0	1.0
64061	5119.0	6223.0
400609	0.0	0.0
160418	2428.0	1398.0
64063	264.0	1600.0
27071	29.0	219.0
64062	4240.0	3967.0
91695	206.0	314.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	36.0	195.0
100313770	0.0	0.0
64077	4594.0	3932.0
91694	3515.0	2645.0
100313771	0.0	0.0
390790	0.0	1.0
221927	3172.0	3357.0
390792	0.0	1.0
400680	19.0	13.0
27043	4760.0	6339.0
27044	16201.0	19181.0
27042	1541.0	1992.0
389799	42.0	12.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	153.0	134.0
100313777	0.0	0.0
27040	4.0	10.0
100313774	0.0	0.0
64073	169.0	1431.0
64087	10456.0	4837.0
221914	4.0	20.0
64089	2322.0	1020.0
100313781	0.0	0.0
91683	14.0	13876.0
91689	4957.0	3276.0
100313780	0.0	0.0
245908	0.0	0.0
91687	193.0	160.0
245909	0.0	0.0
400673	309.0	354.0
389792	365.0	1200.0
389791	6.0	6.0
387129	0.0	2.0
400668	1.0	15.0
389787	35.0	43.0
64081	431.0	376.0
64080	1216.0	1731.0
64083	9372.0	7639.0
64084	748.0	216.0
64098	83.0	663.0
64097	2593.0	2397.0
400660	77.0	43.0
8909	35.0	30.0
27022	4.0	0.0
8907	2345.0	2910.0
341757	0.0	0.0
400658	30.0	54.0
8908	289.0	239.0
147407	0.0	1.0
27020	12244.0	11302.0
400657	770.0	721.0
27023	1.0	1.0
400654	0.0	0.0
64090	7.0	32.0
64092	71.0	786.0
64091	156.0	178.0
8900	31.0	124.0
64094	13873.0	1953.0
8905	997.0	1271.0
147409	0.0	0.0
64093	3710.0	779.0
8906	796.0	1550.0
64096	27.0	14.0
8904	8005.0	9544.0
221935	182.0	13008.0
221937	2491.0	3930.0
221938	0.0	0.0
400652	11.0	2.0
400650	50.0	16.0
27039	18.0	7.0
27032	10017.0	9005.0
27033	26.0	47.0
27030	2408.0	1449.0
27031	490.0	632.0
27036	5.0	109.0
400645	0.0	0.0
27037	1567.0	2002.0
400644	59.0	12.0
27034	4126.0	2452.0
400643	0.0	0.0
27035	35.0	332.0
8912	660.0	898.0
100313769	0.0	1.0
8913	63.0	333.0
8910	3242.0	2933.0
8911	1136.0	1477.0
8916	3274.0	2780.0
8914	898.0	1012.0
8915	2047.0	1295.0
245935	0.0	0.0
245936	0.0	0.0
245937	1.0	2.0
245938	1.0	1.0
8930	2307.0	2687.0
245939	0.0	0.0
221960	187.0	169.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	6374.0	7605.0
8927	340.0	281.0
8928	2.0	8.0
8925	10112.0	8133.0
8926	112.0	75.0
221955	1823.0	1676.0
8941	0.0	0.0
8942	90.0	257.0
375189	61.0	59.0
8940	26.0	44.0
245940	0.0	0.0
206338	4.0	6.0
375190	822.0	648.0
196446	4.0	9.0
8934	3920.0	2036.0
8935	1473.0	1690.0
196441	2069.0	2630.0
8932	10999.0	6860.0
8933	4894.0	5985.0
8938	146.0	5817.0
8939	9051.0	7466.0
8936	280.0	307.0
326105	0.0	3.0
245913	0.0	0.0
245915	0.0	0.0
221981	2305.0	787.0
245910	0.0	0.0
206358	507.0	732.0
245911	0.0	0.0
245912	0.0	0.0
196415	0.0	0.0
642909	0.0	3.0
642907	0.0	0.0
8945	2687.0	2751.0
54659	0.0	0.0
54658	0.0	0.0
8943	12522.0	15468.0
54657	0.0	0.0
8944	0.0	0.0
196410	264.0	3043.0
245927	0.0	0.0
245928	0.0	0.0
6300	86.0	188.0
245929	0.0	0.0
6302	6002.0	5094.0
6301	12338.0	14151.0
160492	12.0	2.0
54662	4809.0	5194.0
54661	2.0	3.0
54660	29.0	21.0
54665	2438.0	2275.0
54664	8786.0	5722.0
54663	1166.0	1709.0
8970	71.0	84.0
8971	6921.0	10461.0
101928363	11.0	12.0
8974	2461.0	8075.0
6311	2521.0	2757.0
8975	3952.0	3400.0
6310	5825.0	5803.0
91612	3559.0	3492.0
100421601	0.0	0.0
8972	54.0	84.0
8973	2.0	11.0
245972	19.0	247.0
245973	108.0	138.0
54677	7207.0	3351.0
54676	2173.0	3936.0
54675	3238.0	2918.0
147468	0.0	0.0
54674	1638.0	524.0
6304	6353.0	8220.0
6303	59957.0	72432.0
8968	1.0	1.0
6305	18653.0	13277.0
91603	1783.0	1090.0
91608	183.0	125.0
6307	3545.0	4549.0
642924	3.0	7.0
8969	66.0	111.0
6309	2350.0	2048.0
91607	3570.0	1788.0
6320	624.0	721.0
6322	264.0	395.0
8985	4063.0	4204.0
8986	1078.0	2224.0
64002	0.0	0.0
101928378	47.0	102.0
6324	201.0	2240.0
64005	111.0	8641.0
6323	5.0	15.0
101928376	13.0	13.0
54680	1912.0	1694.0
642938	7.0	127.0
54682	1954.0	1483.0
54681	5167.0	6686.0
196403	2921.0	3711.0
6315	0.0	0.0
6314	3209.0	2450.0
6317	0.0	0.0
8976	8720.0	7376.0
6319	130.0	2625.0
6318	0.0	0.0
642935	58.0	156.0
8992	15192.0	11006.0
8993	1.0	12.0
6331	114.0	622.0
8991	37962.0	9137.0
6330	1807.0	763.0
100421621	3.0	10.0
8996	1214.0	874.0
101928388	40.0	17.0
6332	88.0	24.0
8997	986.0	1709.0
8994	7544.0	7207.0
6335	60.0	408.0
8995	14.0	290.0
6334	57.0	1062.0
147495	358.0	591.0
100421629	1.0	0.0
8989	4.0	1.0
6326	4.0	1.0
8987	93.0	420.0
6328	298.0	106.0
91624	1581.0	378.0
6327	1079.0	1685.0
8988	1.0	2.0
6329	581.0	1529.0
642946	69.0	40.0
6340	1720.0	1177.0
6342	13008.0	7787.0
6341	2928.0	1768.0
6344	60.0	51.0
100421633	0.0	0.0
6343	10.0	15.0
100421634	0.0	1.0
6346	0.0	1.0
6345	1001.0	2862.0
100421638	0.0	0.0
642958	1.0	3.0
642959	2.0	0.0
6337	8566.0	13570.0
642952	0.0	0.0
6336	0.0	2.0
6339	56.0	210.0
91614	15.0	19.0
8999	547.0	458.0
6338	2436.0	748.0
642954	17.0	29.0
6351	190.0	215.0
6352	402.0	813.0
6355	93.0	35.0
6354	1.0	0.0
6357	14.0	389.0
6356	0.0	1.0
100421528	1.0	0.0
6348	113.0	139.0
6347	3238.0	1747.0
196394	332.0	407.0
6362	115.0	4064.0
6361	8.0	60.0
6364	2.0	109.0
6363	29.0	43.0
100421533	15.0	10.0
6366	7163.0	790.0
100421535	0.0	0.0
6368	8.0	34.0
6367	25.0	640.0
101928337	360.0	182.0
6360	12.0	7.0
255349	0.0	6.0
6359	3.0	2.0
6358	127.0	243.0
6373	14.0	11.0
101928340	1.0	13.0
6372	1.0	1.0
100421542	0.0	0.0
6375	12.0	19.0
6374	11.0	35.0
100421545	22.0	25.0
6376	3270.0	11277.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	3.0	10.0
255313	0.0	0.0
196374	31.0	17.0
6369	1.0	5.0
6383	105613.0	34115.0
6386	20151.0	8652.0
6385	28816.0	160103.0
6388	4135.0	4243.0
6387	4947.0	3233.0
6389	3969.0	4097.0
255330	0.0	0.0
6382	3429.0	3764.0
102724246	1.0	3.0
255324	0.0	3.0
196385	95.0	116.0
196383	5122.0	4772.0
100421550	0.0	1.0
6397	7186.0	12529.0
100421565	0.0	0.0
6396	6577.0	6853.0
100421566	0.0	0.0
6399	912.0	813.0
6398	124.0	251.0
6391	7398.0	5448.0
6390	3972.0	3807.0
6392	6996.0	3353.0
282997	611.0	468.0
282996	260.0	87.0
100134229	540.0	151.0
282991	2338.0	2450.0
100421560	0.0	0.0
100421577	21.0	30.0
100421579	5.0	5.0
255394	955.0	1100.0
102724224	5.0	1.0
54600	0.0	0.0
54602	3091.0	3025.0
282980	1.0	0.0
54606	3230.0	3643.0
100421572	0.0	0.0
100421588	2.0	5.0
100421589	11.0	57.0
282974	352.0	381.0
282973	49.0	27.0
54619	377.0	448.0
100421581	0.0	2.0
196335	1.0	4.0
100421582	3.0	13.0
54617	2757.0	3557.0
100421598	0.0	0.0
100421599	1.0	0.0
255374	258.0	135.0
282969	155.0	428.0
102724201	1.0	0.0
282966	0.0	0.0
54622	1469.0	1458.0
100134259	28.0	46.0
54621	4098.0	2986.0
54620	1172.0	1994.0
54626	6.0	94.0
54625	5140.0	11850.0
54623	9628.0	8138.0
54629	5141.0	2492.0
54627	147.0	177.0
27005	1704.0	1592.0
27006	5.0	0.0
27000	1860.0	2132.0
27004	0.0	3.0
27018	20616.0	12145.0
27019	10.0	16.0
400591	0.0	1.0
27010	457.0	490.0
27012	48.0	40.0
27013	7508.0	5041.0
400581	1.0	3.0
400578	0.0	11.0
400569	1172.0	885.0
400566	865.0	1037.0
389715	1.0	1.0
100313829	0.0	0.0
390729	1.0	2.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	111.0	36.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1770.0	1996.0
390872	0.0	0.0
390874	0.0	2.0
654835	0.0	0.0
400759	208.0	147.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	1.0
389873	1.0	0.0
400752	300.0	299.0
137994	120.0	152.0
642843	7.0	7.0
91768	1671.0	1150.0
64151	41.0	53.0
64150	35.0	13.0
64168	854.0	116.0
64167	3988.0	12259.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2309.0	2154.0
400746	571.0	834.0
400745	56.0	138.0
389866	5.0	10.0
150962	946.0	868.0
64175	1003.0	1393.0
162968	248.0	264.0
64174	236.0	285.0
162966	286.0	258.0
162967	1142.0	1431.0
162962	325.0	431.0
162963	353.0	333.0
125981	1.0	5.0
149992	0.0	0.0
390856	0.0	0.0
390858	1.0	3.0
27187	2.0	2.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	309.0	389.0
149986	2910.0	3022.0
147323	4.0	2.0
326293	3.0	1.0
100313839	0.0	0.0
389898	0.0	3.0
100313837	0.0	0.0
326295	0.0	2.0
27189	2.0	8.0
100313838	0.0	0.0
326294	1.0	2.0
125972	10.0	1.0
642864	1.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	265.0	370.0
27183	5175.0	4878.0
64170	39.0	275.0
642869	2.0	0.0
27180	16.0	152.0
27181	7.0	89.0
64172	393.0	376.0
100313830	0.0	1.0
375248	106.0	246.0
91782	3760.0	3138.0
27197	16.0	47.0
147339	5334.0	2950.0
27198	109.0	219.0
27195	0.0	0.0
125965	0.0	19.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	34.0	16.0
400720	1326.0	1395.0
149998	271.0	15.0
389884	0.0	0.0
326286	4.0	11.0
27190	2.0	2.0
64180	1.0	3.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	12.0	14.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	4.0	0.0
387264	2.0	23.0
387263	1305.0	1032.0
206412	33.0	23.0
27164	0.0	0.0
27165	43.0	140.0
27163	3153.0	1715.0
400799	1.0	0.0
400798	22.0	13.0
27166	1979.0	1857.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	4.0
326277	0.0	0.0
326279	9.0	4.0
27160	0.0	1.0
27161	3918.0	5295.0
326278	4.0	6.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	1.0	0.0
387254	0.0	0.0
400793	81.0	1216.0
150928	125.0	118.0
27175	1209.0	1781.0
149934	0.0	0.0
27173	9232.0	9575.0
150921	2.0	0.0
27179	0.0	0.0
27177	0.0	0.0
27178	1.0	1.0
341883	12.0	3.0
341880	93.0	10.0
27170	0.0	0.0
326269	1.0	0.0
137964	5605.0	4564.0
390892	0.0	0.0
375298	78.0	167.0
149951	4518.0	3407.0
27148	2138.0	2048.0
390895	0.0	0.0
206426	1.0	3.0
27143	636.0	2107.0
27141	40.0	58.0
27146	25.0	48.0
106029310	2.0	6.0
27147	368.0	144.0
27145	770.0	603.0
123355	1169.0	879.0
137970	141.0	48.0
375287	1277.0	1204.0
387276	0.0	0.0
27159	156.0	206.0
387273	1.0	11.0
150947	0.0	0.0
150946	307.0	429.0
27153	1557.0	2179.0
27154	6206.0	6365.0
400769	2.0	0.0
27151	771.0	4203.0
27152	1724.0	1894.0
123346	4.0	3.0
27158	614.0	832.0
400765	0.0	0.0
100293516	495.0	419.0
387266	0.0	1.0
27156	94.0	87.0
149954	5.0	8.0
387267	0.0	0.0
375295	30.0	14.0
100313886	1.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	26.0	20.0
160365	3.0	18.0
160364	33.0	63.0
102724316	1444.0	1005.0
54754	0.0	1.0
54753	2556.0	3063.0
54752	4.0	4.0
54751	2246.0	2243.0
54758	1496.0	1947.0
54757	181.0	16113.0
54756	194.0	1882.0
101928290	59.0	71.0
6401	2659.0	1464.0
6400	11571.0	7796.0
102724307	19.0	2.0
54760	480.0	454.0
54765	9782.0	10195.0
54764	3131.0	2473.0
54763	0.0	0.0
54762	810.0	1380.0
54769	480.0	35.0
54768	555.0	411.0
54766	1.0	0.0
159371	580.0	397.0
100421700	1.0	2.0
100421701	5.0	0.0
100421702	3.0	2.0
100421704	52.0	10.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	0.0	1.0
100421708	3.0	3.0
100421709	0.0	0.0
54776	4085.0	4417.0
91703	0.0	19.0
6403	401.0	854.0
6402	267.0	901.0
6405	2660.0	8162.0
54778	2857.0	2613.0
6404	265.0	1402.0
54777	952.0	440.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	3.0	0.0
6421	33576.0	17102.0
100421710	1.0	0.0
64101	28.0	71.0
6423	3891.0	1399.0
6422	766.0	265.0
64106	25.0	117.0
64105	28.0	66.0
64108	143.0	118.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	3.0	24.0
54780	1672.0	1333.0
54785	474.0	559.0
54784	765.0	716.0
6414	6296.0	8280.0
6416	3493.0	4141.0
54788	4567.0	4938.0
6415	10762.0	10690.0
6418	22419.0	22321.0
6419	1931.0	1116.0
6430	9691.0	30170.0
64111	0.0	0.0
162989	4146.0	2365.0
64110	4113.0	7507.0
6432	7715.0	7132.0
6431	11650.0	14004.0
64112	4401.0	5362.0
64115	2763.0	3996.0
6434	15533.0	9640.0
101928243	162.0	72.0
6433	1757.0	3390.0
64114	25054.0	21594.0
101928244	1.0	19.0
100421724	1.0	18.0
64116	2779.0	1783.0
64118	4645.0	4326.0
101928248	11.0	7.0
100421728	0.0	0.0
54790	1522.0	2320.0
100421729	0.0	0.0
104548973	2.0	5.0
104548972	1.0	1.0
54793	1581.0	1418.0
400713	818.0	1303.0
104548971	0.0	0.0
104548970	0.0	0.0
54798	87.0	140.0
255411	0.0	0.0
54797	811.0	644.0
54796	683.0	1120.0
54795	1889.0	1344.0
6425	8.0	5.0
6424	2784.0	1517.0
150992	0.0	0.0
6427	6743.0	6101.0
54799	1835.0	2043.0
6426	13892.0	8491.0
6429	5498.0	8535.0
