id	397a5439-ee3e-455f-a29e-249bbfbc8d9a	15885333-ff39-4d59-a2a5-1aec4aaf3e00
27250	27429.0	23834.0
100431173	0.0	0.0
27257	1221.0	1067.0
100431172	1.0	1.0
255189	231.0	82.0
27254	34.0	19.0
282786	0.0	0.0
27255	1391.0	268.0
123606	1350.0	1354.0
107161144	117.0	64.0
29889	2961.0	2126.0
29888	5069.0	4177.0
103344929	0.0	0.0
29887	147.0	173.0
103344928	7.0	3.0
107161145	0.0	0.0
27229	972.0	628.0
353500	5335.0	3194.0
29882	3122.0	1750.0
29881	0.0	0.0
29880	4279.0	3856.0
103344932	6.0	1.0
29886	3413.0	1599.0
282776	0.0	0.0
282775	0.0	0.0
29883	9107.0	6078.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	2216.0	1430.0
27239	64.0	121.0
29899	187.0	125.0
27236	3506.0	3194.0
27237	1777.0	2030.0
353513	0.0	0.0
353514	19.0	12.0
353511	326.0	124.0
27230	20468.0	16966.0
29893	138.0	45.0
27231	1.0	0.0
282769	0.0	0.0
29890	6103.0	3156.0
29896	4337.0	3523.0
27235	869.0	638.0
27232	65.0	41.0
29895	41.0	31.0
255167	124.0	192.0
29894	4367.0	2855.0
27233	279.0	136.0
282763	1.0	4.0
27201	34.0	1.0
27202	95.0	227.0
27200	2.0	0.0
30849	3969.0	3140.0
30851	1071.0	1180.0
30850	295.0	320.0
400389	10.0	3.0
29844	1161.0	933.0
29843	1152.0	806.0
400385	2.0	3.0
29842	21547.0	1369.0
29841	128.0	275.0
30846	4785.0	3252.0
30845	618.0	468.0
30848	0.0	0.0
30847	0.0	0.0
30844	4385.0	4526.0
30827	3990.0	2174.0
29855	3645.0	1859.0
123624	0.0	3.0
29851	14.0	6.0
29850	131.0	41.0
30835	26.0	28.0
30834	975.0	859.0
30837	2970.0	1668.0
30836	4618.0	2770.0
30833	2253.0	1468.0
30832	902.0	385.0
64395	2134.0	1483.0
64397	6058.0	3485.0
64396	0.0	0.0
64399	45.0	5.0
64398	6982.0	3512.0
390634	0.0	0.0
390637	564.0	354.0
389634	48.0	20.0
389633	1.0	0.0
400511	1.0	0.0
389631	0.0	0.0
64393	1971.0	2329.0
389630	0.0	0.0
390643	0.0	0.0
400506	626.0	703.0
390649	0.0	0.0
390648	0.0	0.0
389626	3.0	1.0
400500	0.0	2.0
642612	0.0	0.0
160518	588.0	571.0
341689	0.0	2.0
400508	15.0	8.0
642614	0.0	0.0
389662	4.0	4.0
390610	0.0	2.0
377677	862.0	1275.0
390612	0.0	1.0
390616	0.0	0.0
389658	193.0	136.0
389655	3.0	1.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	152.0	66.0
642641	10.0	23.0
389652	0.0	0.0
389649	0.0	0.0
390627	91.0	26.0
389644	4.0	5.0
389643	599.0	256.0
642633	0.0	8.0
642631	0.0	0.0
642636	9.0	5.0
101928085	210.0	43.0
642652	0.0	0.0
375035	4723.0	2661.0
221806	345.0	374.0
338017	4.0	0.0
389677	1672.0	875.0
389676	0.0	0.0
101928099	3.0	0.0
642663	1.0	1.0
389674	8.0	3.0
389672	8.0	8.0
338002	0.0	0.0
400550	35.0	52.0
338004	0.0	0.0
390688	0.0	0.0
338005	0.0	0.0
389668	13.0	9.0
375033	889.0	543.0
341640	4924.0	1998.0
642659	146.0	109.0
642658	2147.0	2500.0
221823	0.0	0.0
6610	799.0	575.0
375057	47.0	35.0
390650	0.0	0.0
375056	8327.0	4467.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	6577.0	4621.0
147525	351.0	171.0
6608	3319.0	1623.0
387039	0.0	0.0
387036	31.0	21.0
6601	6717.0	3948.0
6603	4426.0	4030.0
6602	4332.0	3138.0
6605	6040.0	3480.0
6604	2046.0	3526.0
375061	258.0	383.0
6607	237.0	218.0
6606	247.0	181.0
6621	1720.0	1011.0
6620	3.0	4.0
642683	0.0	1.0
390660	0.0	2.0
390664	0.0	0.0
387032	446.0	243.0
389692	14.0	2.0
390667	0.0	1.0
123591	19.0	36.0
389690	0.0	1.0
6619	1818.0	1797.0
6612	7066.0	4433.0
6611	7892.0	2868.0
6614	95.0	279.0
6613	10258.0	8003.0
6616	67.0	92.0
6615	1723.0	149.0
6618	750.0	749.0
6617	636.0	573.0
6632	2661.0	1856.0
6631	5393.0	3480.0
387066	13794.0	11173.0
387065	0.0	0.0
64319	5690.0	4863.0
64318	1573.0	1535.0
387063	2.0	1.0
245812	1343.0	768.0
54991	495.0	252.0
54996	5705.0	4953.0
54995	881.0	631.0
54994	6306.0	4205.0
54993	420.0	272.0
6623	421.0	289.0
6622	722.0	202.0
6625	10987.0	9228.0
54998	4865.0	3816.0
6624	3037.0	1909.0
54997	1492.0	10594.0
6627	1448.0	1224.0
6626	4693.0	3710.0
6629	3450.0	2768.0
6628	6759.0	4643.0
64320	1723.0	1269.0
6641	10499.0	7024.0
6640	15519.0	9964.0
64321	85.0	272.0
64324	9153.0	4531.0
6643	10964.0	5788.0
221838	595.0	1000.0
6642	23489.0	28005.0
64326	3158.0	2158.0
387055	0.0	0.0
64328	2374.0	1588.0
64327	5004.0	3647.0
221833	0.0	0.0
221830	1877.0	952.0
6634	8101.0	5135.0
6633	7399.0	5980.0
6636	1997.0	1353.0
6635	2751.0	1756.0
6638	18788.0	14048.0
6637	2371.0	1776.0
101928062	11.0	1.0
6650	1394.0	1119.0
64333	115.0	119.0
6652	23694.0	7729.0
64332	1488.0	1718.0
6651	20387.0	13394.0
6654	4456.0	2689.0
100421943	0.0	0.0
6653	9657.0	5775.0
387082	4.0	1.0
102724536	16.0	6.0
78987	7433.0	8037.0
78986	38.0	62.0
78989	901.0	129.0
6645	6556.0	2944.0
78988	4590.0	3355.0
6644	0.0	0.0
6647	17466.0	10605.0
6646	2327.0	1728.0
6649	13682.0	2796.0
91949	2866.0	2223.0
6648	12562.0	7628.0
91947	2621.0	1731.0
91948	47.0	0.0
64342	2883.0	2224.0
6661	0.0	0.0
6660	380.0	29.0
245806	1.0	0.0
6663	0.0	0.0
64344	314.0	81.0
4000	20602.0	19432.0
4001	246.0	156.0
6662	6340.0	1996.0
64343	1753.0	1006.0
91942	887.0	607.0
6665	134.0	14.0
6664	1.0	0.0
101928079	76.0	67.0
387074	0.0	0.0
387071	1.0	0.0
245802	0.0	2.0
196549	14.0	3.0
6656	0.0	0.0
6655	5088.0	3278.0
6658	6.0	288.0
6657	3.0	7.0
6659	4080.0	1825.0
196541	0.0	0.0
91937	8.0	3.0
6670	8968.0	4761.0
6672	3653.0	3019.0
6671	2219.0	1304.0
4010	307.0	4.0
6674	388.0	469.0
4012	5569.0	3534.0
91975	659.0	320.0
6676	90.0	136.0
4013	2291.0	1375.0
101928001	1.0	0.0
6675	2127.0	1846.0
4014	0.0	0.0
64359	1804.0	1185.0
221883	0.0	0.0
100271927	6.0	9.0
102724515	347.0	141.0
196513	1406.0	1122.0
4004	32.0	44.0
6667	6737.0	3512.0
4005	973.0	1625.0
6666	1614.0	1835.0
4007	495.0	343.0
6668	3419.0	2078.0
91966	1696.0	1070.0
4008	11244.0	6486.0
4009	1.0	0.0
6683	1355.0	1089.0
4023	266.0	445.0
100421975	0.0	0.0
6687	8885.0	5369.0
4025	3.0	8.0
100271918	0.0	0.0
101928017	50.0	163.0
78990	81.0	44.0
78992	6320.0	4705.0
78991	444.0	222.0
78994	1891.0	1464.0
78996	1548.0	1121.0
78995	36.0	23.0
196527	3408.0	2375.0
78998	241.0	179.0
78997	17.0	4.0
196528	2946.0	1829.0
4015	770.0	94.0
6678	41657.0	45825.0
6677	0.0	0.0
4016	454.0	187.0
78999	164.0	93.0
4017	298.0	520.0
4018	15.0	2.0
6692	6143.0	9488.0
6691	30.0	184.0
101928022	1.0	1.0
6694	0.0	0.0
64375	1469.0	1223.0
64374	8762.0	8185.0
6693	186.0	157.0
4033	214.0	248.0
6696	139.0	102.0
64377	41.0	0.0
4034	1209.0	1045.0
64376	2177.0	1289.0
6695	417.0	2477.0
4035	12719.0	5732.0
6698	0.0	0.0
4036	25764.0	12353.0
6697	2671.0	1554.0
6690	5.0	0.0
4026	5049.0	2104.0
6689	3.0	3.0
6688	159.0	352.0
4040	5311.0	2348.0
4041	9338.0	5552.0
64386	50.0	25.0
4043	16766.0	12341.0
64388	19.0	178.0
4045	38.0	3.0
4046	1640.0	509.0
4047	3408.0	2616.0
221895	2768.0	4629.0
4037	3236.0	1275.0
91978	198.0	110.0
4038	566.0	10001.0
6699	0.0	0.0
91977	58.0	8.0
196500	50.0	35.0
101928040	0.0	0.0
4051	0.0	1.0
54908	412.0	191.0
4052	666.0	384.0
4053	27536.0	11516.0
54906	3874.0	2745.0
4054	31828.0	15075.0
4055	6869.0	3360.0
4056	50.0	3.0
4057	2072.0	269.0
4058	43.0	57.0
29945	1969.0	1374.0
255220	0.0	0.0
29944	243.0	115.0
29943	0.0	0.0
29942	10.0	7.0
29949	5.0	1.0
29948	369.0	480.0
29947	0.0	0.0
29946	1808.0	1523.0
4050	39.0	33.0
29941	493.0	422.0
29940	1006.0	565.0
4048	6068.0	5072.0
4049	3.0	3.0
54910	931.0	1450.0
54916	2256.0	1151.0
54915	5902.0	3254.0
54914	5892.0	4872.0
54913	1604.0	1245.0
4062	4.0	4.0
4063	32.0	27.0
54919	2110.0	1146.0
54918	7626.0	7407.0
4064	19.0	65.0
4065	2152.0	1295.0
4066	101.0	203.0
4067	1498.0	1871.0
4068	29.0	11.0
4069	318.0	500.0
29956	15712.0	11662.0
255231	69.0	78.0
29954	2794.0	1537.0
29953	2.0	14.0
29959	6154.0	4671.0
29958	649.0	455.0
4060	1787.0	23.0
29957	1994.0	1642.0
4061	2532.0	1502.0
29952	12194.0	10808.0
29951	20.0	5.0
29950	1604.0	1343.0
4059	50199.0	9062.0
54923	149.0	110.0
54922	680.0	884.0
54921	9253.0	4692.0
54920	728.0	487.0
54927	4122.0	3474.0
54926	4639.0	4420.0
54925	159.0	113.0
4074	6659.0	4754.0
54929	3550.0	2999.0
29929	916.0	452.0
54928	8763.0	7764.0
4076	13588.0	9104.0
29928	2025.0	1282.0
4077	17558.0	13679.0
29923	475.0	269.0
29922	1349.0	807.0
29920	2987.0	2559.0
29927	29224.0	21626.0
29926	4992.0	3155.0
4070	237.0	702.0
4071	3505.0	2570.0
29925	4610.0	2687.0
29924	8482.0	5419.0
4072	40694.0	22175.0
54930	2078.0	1245.0
54934	1961.0	1297.0
54933	58.0	70.0
54932	961.0	966.0
54931	1654.0	1046.0
54938	449.0	388.0
54937	83.0	9.0
54936	2457.0	2667.0
54935	1510.0	1535.0
4084	1214.0	705.0
4085	198.0	100.0
4086	1783.0	647.0
54939	3553.0	2626.0
4087	11461.0	5021.0
4088	10782.0	5960.0
4089	8030.0	4489.0
29934	5296.0	3355.0
29933	262.0	42.0
282809	1360.0	929.0
282808	5.0	1.0
29937	4933.0	3243.0
4081	22.0	6.0
4082	5395.0	2730.0
29935	1.0	0.0
282801	0.0	0.0
54941	238.0	225.0
29930	4.0	1.0
54940	15157.0	12360.0
54944	146.0	63.0
54943	611.0	300.0
54942	1622.0	1383.0
54949	1310.0	1259.0
54948	1535.0	829.0
54947	21633.0	19103.0
255208	0.0	0.0
54946	6816.0	4347.0
29909	42.0	30.0
29907	59.0	22.0
4097	2586.0	2185.0
29906	34.0	33.0
4099	92.0	27.0
29901	238.0	190.0
4090	4631.0	3318.0
4091	1533.0	1318.0
4092	2587.0	1827.0
29904	2651.0	1194.0
4093	11281.0	1121.0
29903	1850.0	1601.0
4094	6068.0	5098.0
29902	307.0	174.0
54952	782.0	560.0
54951	1542.0	1093.0
102724594	8.0	2.0
54956	1498.0	682.0
54955	1178.0	749.0
54954	1821.0	772.0
100271893	0.0	0.0
54953	3432.0	2447.0
196472	1.0	0.0
196477	0.0	0.0
54959	347.0	3.0
54958	452.0	194.0
196475	3979.0	5385.0
54957	679.0	505.0
29919	935.0	828.0
255275	0.0	3.0
29911	6144.0	3589.0
29916	3528.0	2518.0
29915	1586.0	996.0
29914	2257.0	1090.0
54963	2524.0	1651.0
100271884	0.0	0.0
54962	346.0	226.0
54961	4045.0	2492.0
54960	1727.0	1137.0
54967	2.0	4.0
54965	1448.0	1115.0
196483	689.0	567.0
54964	1284.0	1025.0
54969	1473.0	844.0
54968	1086.0	621.0
54970	2656.0	1685.0
255239	102.0	18.0
54974	1516.0	923.0
100271873	1.0	0.0
54973	6566.0	4590.0
54972	217.0	1354.0
54971	1094.0	496.0
100271874	12.0	10.0
54978	5976.0	3711.0
54977	4910.0	7670.0
54976	1604.0	1289.0
100271871	18.0	19.0
100271870	0.0	0.0
54979	51.0	4.0
255252	1268.0	1136.0
54981	3033.0	2941.0
54980	1010.0	606.0
54985	2749.0	2813.0
54984	482.0	319.0
102724560	9.0	4.0
54982	3691.0	2105.0
54989	3838.0	3658.0
196463	4865.0	3313.0
54988	2474.0	652.0
54987	3623.0	2502.0
54986	639.0	414.0
642569	0.0	0.0
642580	4.0	1.0
642585	5.0	6.0
642592	3.0	7.0
642597	0.0	2.0
27348	1729.0	1102.0
27349	1408.0	1035.0
27346	452.0	98.0
27347	911.0	1069.0
27340	1730.0	911.0
27341	3806.0	2337.0
27344	20.0	7.0
27345	852.0	521.0
27342	640.0	388.0
400456	166.0	73.0
27343	2747.0	1842.0
642587	5.0	0.0
282890	573.0	172.0
100124541	0.0	0.0
400451	8929.0	6817.0
27351	2142.0	1932.0
27352	6697.0	3376.0
27350	4020.0	3323.0
100124540	0.0	0.0
338091	0.0	1.0
338094	125.0	58.0
100124537	0.0	0.0
100124536	1.0	1.0
100124535	0.0	0.0
100124534	1.0	0.0
29989	2.0	0.0
338099	38.0	51.0
27327	4301.0	3044.0
29988	1441.0	765.0
27324	0.0	0.0
100124539	0.0	0.0
29986	2.0	3.0
100124538	0.0	0.0
27328	7.0	1.0
27329	2.0	2.0
29980	396.0	253.0
29985	1117.0	753.0
29984	1545.0	1585.0
27320	2.0	1.0
29982	1537.0	857.0
29999	3.0	2.0
27338	298.0	194.0
29998	1183.0	638.0
27335	12468.0	10009.0
27336	12244.0	4442.0
29997	30292.0	17605.0
390601	5.0	8.0
27339	8612.0	7168.0
29992	64.0	127.0
27330	2797.0	664.0
29991	0.0	0.0
29990	253.0	209.0
27333	5478.0	1909.0
29995	769.0	342.0
27334	8.0	8.0
29994	4202.0	3320.0
27332	10703.0	6395.0
29993	33.0	111.0
27304	1083.0	570.0
29967	947.0	736.0
377630	0.0	0.0
29966	2167.0	1514.0
29965	5391.0	5314.0
27302	0.0	0.0
27303	7210.0	2842.0
100124516	0.0	0.0
27309	4609.0	2622.0
29969	4694.0	1927.0
27306	11.0	39.0
29968	755.0	945.0
102388891	0.0	0.0
389616	0.0	0.0
27300	2607.0	1610.0
27301	1669.0	1169.0
389611	0.0	0.0
389610	1.0	6.0
29960	2339.0	1560.0
30968	5516.0	4263.0
389618	0.0	0.0
27315	2598.0	1570.0
29978	5130.0	4942.0
27316	12983.0	8383.0
27314	2374.0	1586.0
338069	18.0	5.0
27319	34.0	3.0
29979	8758.0	6273.0
29970	18.0	12.0
29974	2.0	2.0
54901	1762.0	898.0
54900	15.0	8.0
54905	2.0	1.0
54904	6012.0	3897.0
54903	1333.0	709.0
54902	6327.0	4112.0
503519	0.0	0.0
100288687	0.0	0.0
202374	198.0	5643.0
442038	0.0	0.0
253959	1808.0	1075.0
100132803	7.0	0.0
100132808	0.0	1.0
100616299	1.0	1.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	10.0	10.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	10.0	7.0
100132815	1315.0	725.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	1.0	0.0
100288667	1.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	2.0	3.0
100616285	30.0	2.0
100616282	0.0	0.0
100616283	0.0	0.0
100288661	0.0	2.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	57.0	44.0
503543	2.0	2.0
100616290	0.0	0.0
503542	444.0	205.0
253933	0.0	0.0
253935	11.0	1.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	8.0	7.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	3.0	1.0
253943	5363.0	3149.0
6708	1.0	3.0
6707	0.0	0.0
6709	30843.0	19710.0
100132841	0.0	0.0
6700	0.0	0.0
6702	0.0	0.0
6701	0.0	0.0
6704	0.0	0.0
6703	0.0	0.0
6706	0.0	0.0
6705	0.0	0.0
6720	3476.0	6972.0
6719	0.0	0.0
6718	11.0	6.0
167465	192.0	228.0
6711	47002.0	19046.0
6710	52.0	68.0
102467077	0.0	0.0
6713	1121.0	419.0
6712	51.0	228.0
102467075	0.0	0.0
6715	408.0	330.0
102467074	0.0	0.0
6714	2160.0	2553.0
6717	5431.0	4198.0
6716	0.0	0.0
6731	8354.0	4957.0
6730	7711.0	6540.0
442013	25.0	8.0
6729	3990.0	2974.0
503583	0.0	0.0
100132863	1.0	2.0
253970	6381.0	15201.0
6722	7582.0	3811.0
6721	10991.0	6509.0
503582	0.0	0.0
6723	1863.0	1235.0
6726	9908.0	7466.0
6725	31.0	8.0
6728	1763.0	1789.0
6727	23509.0	22617.0
6742	3345.0	3331.0
6741	7303.0	6097.0
100288613	0.0	1.0
503569	135.0	79.0
253986	16.0	18.0
100132871	0.0	0.0
253980	713.0	637.0
442006	0.0	0.0
253982	9.0	1.0
6733	2424.0	1648.0
6732	1747.0	1458.0
6734	16965.0	10840.0
6737	1319.0	867.0
6736	0.0	0.0
6738	2786.0	1249.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	5106.0	2359.0
100616226	0.0	0.0
100616227	1.0	0.0
64432	4052.0	3046.0
6751	17.0	31.0
100616224	1.0	0.0
64431	1690.0	1387.0
6750	1.0	1.0
100129227	0.0	1.0
100616225	0.0	0.0
64434	926.0	662.0
100616222	0.0	1.0
6753	0.0	14.0
6752	29.0	91.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	1.0	2.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	19.0	21.0
6744	10880.0	8328.0
6746	11454.0	5971.0
6745	16942.0	8523.0
6748	11617.0	12059.0
6747	13976.0	13413.0
6749	12760.0	7523.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	6623.0	5629.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	0.0
6764	6313.0	7843.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	0.0
100616212	0.0	0.0
64446	32.0	9.0
100616210	6.0	3.0
6755	1.0	0.0
100129213	0.0	0.0
6754	0.0	0.0
6757	1.0	0.0
6756	33.0	26.0
6759	0.0	0.0
6758	13.0	10.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	2.0	0.0
6770	5.0	0.0
100616205	0.0	0.0
6773	4495.0	2986.0
4110	0.0	0.0
100616202	0.0	0.0
6772	4296.0	4178.0
4111	0.0	1.0
100616203	1.0	0.0
6775	99.0	77.0
4112	0.0	0.0
4113	0.0	0.0
6774	11648.0	7636.0
100616201	0.0	0.0
346171	0.0	0.0
100048912	0.0	3.0
4103	0.0	0.0
4104	0.0	0.0
100129201	2.0	0.0
6768	8266.0	6008.0
4105	0.0	0.0
6767	23552.0	17343.0
4106	0.0	0.0
4107	1.0	1.0
4108	0.0	0.0
6769	18.0	28.0
4109	0.0	0.0
100616209	0.0	0.0
6780	13745.0	10942.0
6782	2404.0	1686.0
6781	1247.0	2304.0
4121	3422.0	467.0
100048924	6.0	1.0
6783	0.0	0.0
4122	4563.0	3525.0
4123	5035.0	4193.0
6786	9726.0	12154.0
4124	3132.0	1405.0
6785	56.0	90.0
100048922	0.0	1.0
100048923	2.0	0.0
6777	6284.0	4635.0
4114	0.0	0.0
4115	0.0	0.0
6776	1994.0	1518.0
6779	0.0	0.0
4116	2531.0	1506.0
4117	104.0	46.0
6778	10085.0	9373.0
4118	1220.0	1063.0
6791	2.0	2.0
6790	170.0	92.0
6793	1002.0	1171.0
4130	1208.0	779.0
6792	1816.0	658.0
346157	868.0	402.0
4131	1185.0	893.0
6795	43.0	30.0
100616268	0.0	0.0
4133	2387.0	1708.0
6794	4222.0	3239.0
100616269	2.0	2.0
4134	11517.0	6999.0
64478	71.0	3033.0
100616266	0.0	2.0
4135	1297.0	826.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	0.0	2.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	1262.0	1163.0
4125	2128.0	1511.0
4126	4293.0	3271.0
6787	1997.0	1351.0
6789	2191.0	1449.0
4128	21750.0	37697.0
4129	564.0	4229.0
4140	5244.0	3944.0
4141	7618.0	3130.0
100616259	0.0	0.0
4142	0.0	0.0
4143	132.0	62.0
4144	24441.0	13020.0
100616258	0.0	0.0
4145	56.0	35.0
4146	47.0	21.0
100616256	0.0	0.0
100616253	0.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	755.0	609.0
4137	185.0	305.0
4139	843.0	436.0
4150	2536.0	1960.0
4151	106.0	74.0
64493	241.0	104.0
4152	4770.0	2867.0
100616248	0.0	0.0
4153	0.0	0.0
100616249	3.0	0.0
4154	6263.0	5421.0
348793	557.0	324.0
100616246	0.0	0.0
4155	4925.0	2148.0
100616247	0.0	0.0
100616244	0.0	0.0
64499	2.0	10.0
4157	692.0	335.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	54920.0	8154.0
4148	15.0	27.0
4149	4354.0	4215.0
4161	0.0	1.0
100616239	0.0	0.0
4162	2716.0	4415.0
4163	861.0	1086.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	7.0	22.0
100616236	0.0	0.0
100616233	0.0	0.0
4168	72.0	9.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	1.0	0.0
100288695	0.0	0.0
100288690	50.0	34.0
100288691	1.0	0.0
4158	0.0	1.0
4159	0.0	0.0
88455	7991.0	5889.0
346116	0.0	0.0
4172	5014.0	2643.0
4173	1440.0	928.0
4174	2330.0	1109.0
4175	1604.0	766.0
4176	4967.0	2829.0
4179	11747.0	10561.0
118429	636.0	388.0
131405	0.0	0.0
118426	605.0	406.0
118427	11.0	7.0
4170	23913.0	21572.0
131408	678.0	744.0
4171	2250.0	1097.0
118432	0.0	0.0
118430	0.0	0.0
118433	171.0	137.0
4184	0.0	0.0
4185	11.0	103.0
4188	222.0	178.0
4189	5989.0	3652.0
100130289	11.0	6.0
4182	0.0	0.0
118421	1.0	1.0
118424	3074.0	2058.0
118425	0.0	0.0
649925	0.0	3.0
100129298	0.0	0.0
4194	2966.0	1614.0
4199	945.0	1006.0
100130279	0.0	0.0
100130277	0.0	0.0
4190	9527.0	11197.0
100130275	2.0	0.0
4191	11577.0	15249.0
100130274	0.0	1.0
4192	2244.0	2353.0
4193	3781.0	2504.0
100129283	0.0	0.0
100129288	0.0	0.0
100130265	0.0	0.0
100129271	0.0	0.0
100130260	1.0	0.0
100129272	2.0	1.0
100129279	0.0	1.0
100129278	0.0	0.0
649946	20.0	12.0
100129277	0.0	0.0
647302	1.0	0.0
100616305	0.0	0.0
100616306	0.0	1.0
100616304	0.0	0.0
100616301	0.0	1.0
100616302	0.0	0.0
100130259	0.0	0.0
100616300	0.0	0.0
100130253	0.0	0.0
100130251	1.0	0.0
100129260	0.0	0.0
100129269	7.0	8.0
118471	2.0	3.0
100616309	0.0	0.0
118472	1056.0	716.0
100616307	0.0	0.0
100616308	0.0	0.0
100048907	6.0	3.0
100048908	0.0	0.0
348840	3.0	3.0
100048909	0.0	0.0
647310	63.0	28.0
100048903	4.0	3.0
100048904	1.0	0.0
64400	2410.0	2702.0
100130247	0.0	0.0
64403	349.0	598.0
64405	14.0	61.0
64407	29.0	71.0
64409	2077.0	1079.0
100130240	0.0	1.0
100129251	0.0	0.0
100129250	461.0	381.0
100129256	0.0	0.0
100129259	0.0	2.0
118460	2172.0	1923.0
118461	0.0	0.0
647307	16.0	20.0
647309	0.0	1.0
64410	445.0	490.0
100130239	2.0	0.0
64412	1696.0	968.0
64411	793.0	1264.0
100130235	0.0	0.0
100130234	1.0	0.0
100130233	0.0	1.0
64418	3326.0	1913.0
100130231	15.0	21.0
64417	2876.0	1442.0
64419	3483.0	1937.0
348825	3.0	4.0
100129248	1.0	1.0
647317	0.0	0.0
647319	1.0	0.0
100129243	6.0	9.0
64421	703.0	387.0
100129239	0.0	0.0
64420	393.0	522.0
64423	3236.0	2511.0
101060544	1.0	0.0
64422	4441.0	3657.0
64425	1472.0	834.0
64427	1525.0	931.0
64426	4814.0	3716.0
64429	3469.0	1920.0
64428	1920.0	1588.0
118442	60.0	6.0
100129237	2.0	2.0
100129231	0.0	0.0
143471	5.0	2.0
348807	7.0	3.0
348808	15.0	12.0
348801	1092.0	458.0
100132891	85.0	10.0
100144878	0.0	0.0
100689296	0.0	0.0
118490	57.0	47.0
118491	770.0	485.0
155465	370.0	6.0
118487	2594.0	2071.0
143496	0.0	0.0
27445	2370.0	531.0
101926987	97.0	28.0
27440	1752.0	1213.0
27443	657.0	110.0
143425	207.0	22.0
27442	0.0	0.0
155400	673.0	565.0
131450	26.0	16.0
202459	1.0	1.0
101926996	27.0	295.0
100689229	0.0	0.0
155435	2994.0	2037.0
27429	1689.0	990.0
167410	1136.0	102.0
131474	933.0	826.0
27436	4660.0	5440.0
27437	0.0	0.0
27434	2155.0	1244.0
27439	3.0	10.0
27433	872.0	625.0
143458	150.0	325.0
27430	9077.0	6655.0
100423027	0.0	0.0
100423026	0.0	0.0
100423029	0.0	0.0
100423028	0.0	0.0
100616189	0.0	1.0
100616187	0.0	1.0
100616188	0.0	0.0
442162	1.0	2.0
100616186	0.0	0.0
100616183	0.0	0.0
100616184	0.0	0.0
101926945	0.0	0.0
100616181	0.0	0.0
100288563	0.0	0.0
100616182	0.0	0.0
442156	0.0	1.0
442157	2.0	1.0
100616191	0.0	0.0
100423021	0.0	0.0
100423020	5.0	1.0
100423023	2.0	0.0
100423025	0.0	0.0
100423038	0.0	0.0
100423037	4.0	1.0
100423039	0.0	2.0
100616178	1.0	0.0
100616179	0.0	0.0
101926950	0.0	3.0
100616176	0.0	0.0
100616177	0.0	0.0
100616174	0.0	0.0
100616175	0.0	0.0
100616172	0.0	0.0
442153	0.0	0.0
100616170	0.0	0.0
100616171	0.0	0.0
101926957	0.0	0.0
100616180	1.0	0.0
100462647	0.0	0.0
100423030	0.0	0.0
100423032	0.0	0.0
100423031	0.0	0.0
100423034	0.0	0.0
100423036	0.0	0.0
100423035	0.0	0.0
100616169	0.0	0.0
100616167	1.0	0.0
100616168	6.0	2.0
442181	1.0	0.0
100616165	1.0	0.0
442183	0.0	0.0
100616163	1.0	1.0
442184	0.0	0.0
100616164	0.0	0.0
442185	0.0	0.0
100616161	1.0	0.0
442186	0.0	0.0
100288540	40.0	14.0
442188	0.0	0.0
100616160	0.0	0.0
442179	2.0	2.0
6809	1612.0	2503.0
100423041	0.0	1.0
100423040	0.0	0.0
6801	1839.0	1120.0
100423043	0.0	0.0
100423042	0.0	0.0
6803	0.0	0.0
6804	203.0	118.0
100132707	445.0	219.0
100423046	0.0	0.0
100132708	0.0	0.0
100616158	0.0	2.0
100616159	0.0	0.0
100616156	0.0	0.0
100616157	0.0	0.0
100616154	0.0	0.0
101926971	2.0	7.0
100616152	0.0	0.0
100616153	0.0	0.0
100616150	0.0	0.0
