id	85aa8cbf-f8c4-4b10-b758-6644c4f705a4	53011995-9534-4c83-81fb-fb0187a24040
106481345	0.0	1.0
85459	1265.0	542.0
106481346	0.0	0.0
85456	12464.0	15444.0
442910	4.0	0.0
106481343	0.0	0.0
85457	4008.0	2010.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	621.0	158.0
442913	0.0	0.0
85452	38.0	7.0
442914	0.0	0.0
50	8326.0	5156.0
85453	3270.0	1407.0
442915	0.0	0.0
85450	8072.0	6936.0
51	5651.0	6243.0
442916	0.0	0.0
85451	2888.0	1988.0
52	4924.0	4680.0
442917	0.0	0.0
53	2337.0	2285.0
442918	0.0	0.0
54	246.0	2285.0
442919	0.0	0.0
55	215.0	377.0
442909	1.0	1.0
56	2.0	9.0
58	58.0	109.0
59	4716.0	8540.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	11.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	279.0	248.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	1.0
106481354	0.0	0.0
85446	288.0	391.0
442900	0.0	0.0
106481355	0.0	0.0
85443	15.0	22.0
442901	0.0	0.0
85444	2366.0	848.0
442902	0.0	0.0
60	192966.0	286033.0
85441	2883.0	3075.0
442903	17.0	6.0
85442	955.0	496.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	16.0
85440	2314.0	2577.0
442907	8.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	11.0
68	4.0	18.0
344595	485.0	215.0
69	1.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	261.0	87.0
106481321	2.0	0.0
85479	4.0	26.0
106481322	3.0	0.0
85476	4328.0	2895.0
85477	114.0	93.0
70	84.0	11.0
85474	33.0	61.0
71	182947.0	346093.0
72	257.0	423.0
73	31.0	35.0
74	1.0	0.0
75	11.0	18.0
106481327	4.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4731.0	6067.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2471.0	1904.0
81	29237.0	41092.0
85463	3765.0	1135.0
82	8.0	27.0
85464	2936.0	1904.0
83	11.0	6.0
85461	6464.0	10241.0
85462	6590.0	793.0
86	1909.0	2753.0
87	3186.0	14793.0
85460	2371.0	298.0
88	21.0	3.0
89	8.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5625.0	9020.0
106481300	0.0	0.0
91	3337.0	1595.0
92	1141.0	771.0
93	1583.0	845.0
94	2353.0	1104.0
95	300.0	272.0
97	609.0	376.0
98	1050.0	596.0
344561	0.0	0.0
728661	4135.0	3504.0
728664	1.0	0.0
106481305	0.0	0.0
261734	2143.0	2000.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	11.0
106481309	15.0	6.0
246119	8.0	11.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	3.0
3805	13.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	0.0	2.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	548.0	375.0
3800	470.0	82.0
3801	5824.0	4882.0
3802	0.0	1.0
728695	0.0	1.0
285735	1.0	0.0
261726	2541.0	2473.0
728698	3.0	6.0
3814	1.0	9.0
3815	11946.0	467.0
3816	273.0	58.0
261729	908.0	1560.0
3817	121.0	11.0
3818	69.0	11.0
222166	5244.0	1110.0
3811	0.0	0.0
3812	1.0	0.0
285740	0.0	1.0
285741	24.0	24.0
728689	16.0	22.0
3827	3.0	4.0
246100	0.0	0.0
3820	57.0	52.0
3821	9.0	27.0
3822	3.0	4.0
3823	0.0	2.0
3824	110.0	50.0
645402	0.0	0.0
403313	888.0	692.0
403314	1.0	0.0
728637	0.0	1.0
728638	219.0	399.0
728633	0.0	0.0
728632	23.0	14.0
728635	40.0	4.0
3836	2626.0	3390.0
222183	200.0	216.0
3837	13763.0	14176.0
3838	754.0	2921.0
3839	3760.0	3551.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1617.0	1857.0
3832	332.0	651.0
3833	82.0	374.0
3834	7.0	3.0
3835	5166.0	2737.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1099.0	311.0
3848	3.0	25.0
3849	5.0	4.0
222171	90.0	3475.0
728619	5.0	0.0
3840	6405.0	6518.0
3841	2288.0	797.0
3842	13335.0	7268.0
3843	11927.0	11089.0
3844	0.0	0.0
3845	2685.0	2477.0
3846	1.0	4.0
645423	0.0	0.0
3860	3.0	220.0
246126	1875.0	1728.0
728658	314.0	418.0
728655	4.0	2.0
728657	2.0	1.0
728656	1.0	1.0
3858	1803.0	1299.0
3859	0.0	1.0
246135	3.0	0.0
3850	5.0	1.0
3851	8.0	3.0
3852	4.0	86.0
645414	0.0	0.0
3853	0.0	250.0
3854	0.0	28.0
3855	70249.0	145241.0
3856	48552.0	97361.0
3857	0.0	0.0
728640	1.0	1.0
645431	41.0	22.0
728642	218.0	237.0
728641	1.0	5.0
645434	14.0	2.0
645432	3.0	7.0
285704	1005.0	899.0
728643	2.0	2.0
222194	3446.0	1770.0
285708	0.0	0.0
1204	0.0	0.0
1203	3676.0	1168.0
1201	1275.0	886.0
1200	8129.0	12907.0
3861	1.0	7.0
645426	41.0	11.0
645425	0.0	0.0
1209	8720.0	6763.0
3866	4.0	702.0
1208	0.0	0.0
1207	4676.0	4490.0
3868	0.0	289.0
285311	0.0	0.0
3880	2083.0	77901.0
3881	0.0	1.0
285313	701.0	56.0
100128537	329.0	397.0
3882	0.0	0.0
100128536	1.0	3.0
285314	1.0	1.0
285315	1094.0	299.0
1215	13.0	10.0
100141515	1.0	14.0
1213	37417.0	31761.0
1212	3912.0	5136.0
1211	9074.0	17503.0
3872	25.0	1565.0
3875	25295.0	59764.0
3876	5.0	15.0
3879	1.0	1.0
3890	0.0	0.0
3891	7.0	0.0
3892	537.0	195.0
100128525	18.0	12.0
285326	0.0	0.0
1230	65.0	350.0
285329	2.0	6.0
440097	14.0	3.0
440093	22.0	27.0
3883	0.0	0.0
3884	0.0	1.0
3885	0.0	3.0
3886	0.0	0.0
100128521	0.0	0.0
3887	87.0	45.0
3888	0.0	0.0
100631239	1.0	1.0
3889	134.0	68.0
100128516	101.0	19.0
285331	1203.0	685.0
100128512	0.0	0.0
285335	105.0	36.0
100128514	0.0	0.0
1241	260.0	194.0
1240	1149.0	565.0
1238	150.0	42.0
1237	0.0	157.0
1236	22.0	489.0
1235	8.0	39.0
1234	64.0	232.0
1233	11.0	409.0
1232	11.0	65.0
3895	26231.0	16782.0
100128511	230.0	38.0
100631247	1.0	2.0
3897	179.0	1838.0
100631248	0.0	0.0
3898	580.0	4936.0
100631249	0.0	0.0
3899	70.0	329.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1816.0	1260.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	140.0	89.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	455.0	322.0
574501	3.0	0.0
574502	0.0	0.0
1244	29.0	15.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	639.0	664.0
1263	635.0	4991.0
1262	12.0	7.0
116966	769.0	131.0
100887755	0.0	0.0
1261	11.0	18.0
100887754	2.0	0.0
1260	0.0	0.0
116969	83.0	5.0
1259	138.0	132.0
1258	2.0	20.0
440061	0.0	0.0
100887750	22.0	21.0
100887746	19.0	0.0
100887744	1.0	1.0
1272	258.0	364.0
1271	351.0	25.0
100887749	25.0	30.0
1270	23.0	20.0
100887748	1.0	0.0
440044	43.0	47.0
1269	96.0	23.0
440051	1.0	0.0
1268	297.0	352.0
440050	2.0	0.0
1267	5000.0	6813.0
1266	10712.0	20399.0
100887740	0.0	0.0
1265	13293.0	13872.0
1286	4637.0	2408.0
1285	3801.0	1495.0
1284	19615.0	24493.0
1282	13227.0	20421.0
1281	12075.0	503169.0
1280	1.0	22.0
440078	168.0	80.0
440077	0.0	1.0
440087	92.0	13.0
1278	21274.0	461023.0
1277	7840.0	803280.0
440081	19.0	40.0
116938	0.0	0.0
1297	28.0	3.0
116931	99.0	120.0
1296	2692.0	14468.0
1295	12779.0	26624.0
116933	0.0	0.0
1294	60.0	2528.0
1293	7829.0	102413.0
116935	49.0	58.0
1292	12121.0	75255.0
440068	0.0	4.0
1291	10795.0	62487.0
116937	2.0	1.0
440067	0.0	23.0
1290	1885.0	37210.0
440073	88.0	147.0
440072	9.0	4.0
1289	1702.0	53704.0
1288	195.0	13.0
1287	2190.0	1205.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1621.0	2076.0
440021	0.0	0.0
442673	6.0	1.0
10018	4585.0	3150.0
126328	2207.0	2097.0
442676	2.0	1.0
126326	369.0	227.0
1299	9533.0	173.0
1298	1333.0	576.0
10011	2354.0	2717.0
10010	2718.0	3120.0
10013	4198.0	3797.0
128989	2704.0	1413.0
10015	13550.0	10847.0
10014	8180.0	5452.0
10017	33.0	35.0
10016	4561.0	4073.0
10020	1928.0	1179.0
114335	0.0	0.0
114336	0.0	0.0
126321	2089.0	2695.0
10029	0.0	0.0
442668	1.0	0.0
10022	5.0	0.0
10021	14.0	609.0
10024	23.0	111.0
128977	3139.0	1434.0
103021165	0.0	0.0
10023	342.0	415.0
103021164	3.0	4.0
10026	3560.0	2172.0
10025	3744.0	3336.0
116986	232.0	222.0
116985	10590.0	17309.0
116988	4152.0	4732.0
116987	3713.0	3012.0
114327	2150.0	923.0
440043	0.0	0.0
126308	2477.0	2490.0
440041	0.0	0.0
126306	15.0	78.0
151306	38.0	21.0
100128590	2.0	2.0
100128596	0.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	9.0	12.0
440026	3088.0	2516.0
440023	0.0	0.0
10008	488.0	189.0
10007	3584.0	4526.0
10009	2963.0	3262.0
116984	9552.0	2645.0
116983	1407.0	2414.0
151313	94.0	83.0
10000	5575.0	5065.0
128954	0.0	0.0
10002	28.0	14.0
10001	1164.0	951.0
10004	82.0	207.0
10003	79.0	67.0
10006	3843.0	5081.0
10005	1283.0	1197.0
126370	0.0	0.0
285352	312.0	156.0
100128579	0.0	0.0
285359	155.0	95.0
126375	319.0	257.0
126374	956.0	2933.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4118.0	3347.0
285367	1213.0	1300.0
285368	993.0	998.0
100128569	213.0	136.0
126364	60.0	219.0
100128560	0.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	3.0
344191	0.0	0.0
126353	7.0	1567.0
751071	269.0	247.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	21.0	7.0
106481282	0.0	0.0
285381	2018.0	1909.0
106481283	0.0	0.0
285382	203.0	308.0
106481280	0.0	0.0
165918	1204.0	1261.0
106481281	0.0	1.0
165904	9.0	65.0
285386	72.0	245.0
138307	52.0	3.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	7.0	0.0
100128541	0.0	0.0
138311	908.0	324.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	2494.0	2318.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1551.0	2610.0
728710	0.0	0.0
126295	243.0	273.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	206.0	223.0
645318	0.0	0.0
645317	88.0	24.0
151242	51.0	57.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	50449.0	33535.0
100287908	0.0	0.0
645332	490.0	257.0
126282	453.0	503.0
100287902	4.0	9.0
163227	462.0	675.0
100287900	0.0	0.0
163223	222.0	238.0
106481275	3.0	0.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	121.0	50.0
106481278	2.0	1.0
645328	2.0	12.0
151254	32.0	15.0
645326	7.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	106.0
163259	354.0	182.0
645345	79.0	103.0
200403	3.0	1.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	920.0	209.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	2.0	0.0
728732	5.0	5.0
728734	6.0	0.0
126272	368.0	198.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	715.0	1047.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	87.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	17.0	8.0
728723	424.0	76.0
106481253	0.0	0.0
107133522	3.0	3.0
106481254	3.0	0.0
107133524	10.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	4.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	16.0	136.0
645368	0.0	0.0
645367	1.0	3.0
106481217	0.0	0.0
200424	1096.0	1601.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	5.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	11.0	0.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	2.0
138241	749.0	759.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	0.0
645387	211.0	191.0
645382	0.0	0.0
645381	49.0	21.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	2.0
106481207	1.0	4.0
106481204	0.0	3.0
106481205	1.0	3.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	20.0	70.0
3903	187.0	784.0
106481210	0.0	0.0
3904	0.0	13.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	2169.0	1198.0
106481211	0.0	0.0
3909	297.0	2193.0
106481212	2.0	0.0
684959	0.0	0.0
151234	5.0	0.0
151230	929.0	549.0
728798	12.0	1.0
3913	26305.0	17355.0
3914	362.0	35907.0
3915	19316.0	26534.0
3916	29418.0	27969.0
3918	8312.0	67649.0
3910	2992.0	5545.0
3911	18202.0	20684.0
3912	16427.0	24344.0
728782	45.0	43.0
728780	139.0	105.0
3924	8.0	14.0
3925	2368.0	6592.0
3927	7994.0	18348.0
3929	10.0	14.0
3920	12620.0	12617.0
3921	23300.0	29533.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	1.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	1.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	1061.0	13463.0
3937	349.0	1231.0
3938	2.0	1.0
3939	19598.0	38530.0
3930	1666.0	1984.0
100873179	0.0	0.0
3931	575.0	417.0
3932	125.0	331.0
3933	0.0	2.0
3934	39.0	13534.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	15.0	3.0
3947	4.0	3.0
3948	7.0	0.0
3949	1034.0	5613.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	27087.0	21434.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	8.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	4.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	8.0	180.0
3958	5441.0	33249.0
3959	26445.0	20820.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	348.0	222.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	213.0	135.0
3952	5.0	1.0
3953	4086.0	1751.0
3954	3173.0	2932.0
3955	223.0	991.0
3956	3588.0	26531.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	27.0	5.0
728746	0.0	0.0
728748	5.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	260.0	415.0
1303	1952.0	16103.0
107133502	0.0	1.0
1302	399.0	80.0
1301	28.0	8349.0
1300	52.0	6278.0
3960	30.0	16.0
3963	24.0	2.0
3964	3019.0	2865.0
1308	2638.0	1226.0
3965	345.0	1729.0
1307	5937.0	19587.0
151295	24.0	44.0
1306	3312.0	4694.0
100189589	7.0	11.0
728774	1.0	0.0
728773	0.0	1.0
3980	2422.0	1825.0
100287932	2591.0	2603.0
3981	1449.0	1282.0
728776	52.0	43.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	49182.0	33999.0
1315	11439.0	10092.0
1314	21393.0	16010.0
1312	4717.0	5789.0
1311	542.0	16018.0
100329135	0.0	0.0
1310	7.0	96.0
574537	0.0	0.0
3972	2.0	5.0
3973	34.0	63.0
3975	3.0	0.0
3976	517.0	3114.0
3977	13548.0	763.0
1318	81.0	116.0
3978	1638.0	1826.0
1317	2647.0	2300.0
728763	2.0	3.0
3990	91.0	26.0
645313	0.0	1.0
3991	445.0	356.0
645312	0.0	0.0
3992	888.0	1184.0
645311	1.0	0.0
728769	994.0	343.0
1330	0.0	0.0
1327	15488.0	14122.0
1326	622.0	629.0
1325	11.0	5.0
3982	0.0	0.0
3983	30525.0	12348.0
3984	2265.0	6865.0
3985	8175.0	3786.0
3987	3163.0	3162.0
3988	2883.0	3754.0
1329	6949.0	4122.0
116809	0.0	0.0
100128416	25.0	34.0
1340	7130.0	7063.0
1337	4532.0	3463.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3514.0	5272.0
100128410	0.0	1.0
3995	615.0	1500.0
100128412	0.0	0.0
3996	1794.0	4083.0
3998	18240.0	14983.0
1339	3.0	0.0
285440	4424.0	2136.0
285441	12.0	0.0
1352	999.0	627.0
1351	8618.0	4843.0
1350	16589.0	16209.0
1349	4971.0	3156.0
1348	0.0	0.0
1347	4932.0	4197.0
1346	2144.0	468.0
1345	6392.0	4315.0
1343	2.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	44.0	9.0
1363	33457.0	28477.0
1362	11412.0	11113.0
1361	0.0	7.0
1360	0.0	2.0
1359	30.0	1058.0
1358	6.0	2.0
1357	0.0	0.0
1356	842.0	304.0
1355	3070.0	1853.0
1353	3277.0	2151.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	41.0	54.0
285464	795.0	652.0
100873200	0.0	1.0
777774	1.0	0.0
1374	4212.0	1487.0
1373	267.0	53.0
1371	1139.0	1081.0
1370	3.0	37.0
1369	0.0	0.0
1368	598.0	1497.0
100873209	2.0	1.0
1366	8937.0	14339.0
1365	12446.0	13726.0
1364	16877.0	61741.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	13.0	10.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	3.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4863.0	2732.0
116843	1634.0	489.0
1384	3874.0	2983.0
116842	40.0	26.0
1382	546.0	10545.0
116844	23.0	520.0
1381	6512.0	61.0
1380	18.0	1004.0
440176	2.0	4.0
440184	3.0	0.0
1379	3.0	3.0
1378	8.0	180.0
1376	1740.0	901.0
1375	82.0	121.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	71.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	134.0	225.0
1396	316.0	569.0
1395	67.0	23.0
1394	29.0	105.0
1393	706.0	134.0
1392	1.0	146.0
285407	22.0	18.0
116835	907.0	832.0
1390	1482.0	1506.0
1389	11647.0	6158.0
1388	8075.0	8461.0
1387	12000.0	7027.0
116841	2343.0	1900.0
1386	6294.0	2825.0
116840	2642.0	2405.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	59.0	87.0
100873255	0.0	1.0
100873254	5.0	8.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	1.0	2.0
100287898	166.0	23.0
100287895	0.0	0.0
285419	21.0	12.0
1399	4669.0	4035.0
1398	6770.0	5814.0
1397	10508.0	16214.0
100873259	0.0	0.0
100873258	1.0	1.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	115.0	164.0
285429	12.0	8.0
100287880	0.0	0.0
440193	385.0	1588.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	25474.0	10866.0
153830	7373.0	6861.0
645280	1.0	0.0
440138	769.0	360.0
440132	0.0	1.0
440142	5.0	5.0
10139	2652.0	2795.0
126208	1813.0	1685.0
126206	0.0	0.0
126205	0.0	0.0
107133497	133.0	2.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10703.0	10818.0
10131	2507.0	2669.0
10134	14523.0	10658.0
107133494	0.0	0.0
10133	3324.0	6612.0
128869	1470.0	1504.0
10136	1.0	0.0
10135	2837.0	6630.0
100128493	0.0	0.0
103021294	38.0	81.0
10138	1196.0	1546.0
100128496	0.0	1.0
10137	5172.0	5030.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	1.0
10140	10152.0	5639.0
128864	27.0	14.0
440125	1.0	1.0
440131	1.0	1.0
10143	0.0	0.0
128854	1185.0	624.0
10142	10127.0	5653.0
10144	10810.0	2504.0
10147	6984.0	3047.0
100128483	0.0	0.0
10146	8316.0	9342.0
128859	0.0	0.0
10149	335.0	1573.0
10148	24.0	608.0
128853	784.0	92.0
440159	0.0	1.0
10117	1.0	4.0
440163	6.0	0.0
10110	29.0	61.0
10112	38.0	251.0
10111	5685.0	4269.0
10114	13014.0	7225.0
10113	2876.0	2407.0
128848	0.0	0.0
10116	6276.0	4170.0
165829	11.0	48.0
100128469	23.0	7.0
153842	1.0	0.0
440145	1114.0	1410.0
10129	2970.0	1047.0
440153	0.0	0.0
10128	8580.0	7955.0
100033799	0.0	0.0
107133486	20.0	6.0
10121	6452.0	8200.0
100128465	0.0	0.0
10120	5844.0	6062.0
10123	526.0	4382.0
138234	2.0	0.0
10125	72.0	304.0
10124	985.0	1012.0
10127	2246.0	1900.0
10126	2724.0	1827.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	88.0	36.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	1.0	0.0
106481181	7.0	3.0
106481182	0.0	0.0
285489	60.0	1198.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	2.0	1.0
10107	0.0	7.0
10106	13358.0	14767.0
106481199	0.0	1.0
10109	8587.0	16207.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2427.0	2119.0
10100	713.0	528.0
10103	9434.0	20039.0
106481194	0.0	0.0
10102	1202.0	1021.0
106481195	0.0	0.0
10105	3829.0	2678.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	210.0	52.0
440119	178.0	66.0
126235	0.0	1.0
126231	238.0	85.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	40.0	54.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	33.0	20.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	7.0
440104	1197.0	772.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	1.0
128876	1.0	0.0
100128420	10.0	9.0
100128423	2.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	28.0	0.0
10090	11645.0	1213.0
10093	5822.0	7535.0
10092	8861.0	10648.0
10095	5985.0	14285.0
645204	1.0	0.0
10094	7067.0	12806.0
645203	1.0	3.0
10097	13937.0	18706.0
10096	8643.0	11691.0
645201	0.0	0.0
163115	280.0	26.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	8.0
106481143	0.0	0.0
114194	0.0	0.0
138162	363.0	165.0
106481144	0.0	0.0
114195	0.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	18.0
106481145	0.0	0.0
151126	116.0	66.0
106481146	0.0	0.0
10099	21947.0	18336.0
10098	3250.0	1138.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1256.0	801.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	111.0	29.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	6.0	12.0
415116	3619.0	7832.0
645207	0.0	0.0
645206	350.0	20.0
442707	0.0	1.0
