id	dc7826af-618a-4607-9cf2-f5b2f6f15406	17915009-ea55-4f1d-b745-c6724a0d0060
6319	751.0	896.0
6318	3.0	3.0
642935	8.0	3.0
8992	16883.0	15841.0
8993	7.0	3.0
6331	197.0	196.0
8991	27985.0	21720.0
6330	2851.0	1949.0
100421621	20.0	7.0
8996	1892.0	3102.0
101928388	27.0	15.0
6332	64.0	136.0
8997	1302.0	1260.0
8994	6405.0	6557.0
6335	143.0	58.0
8995	18.0	71.0
6334	155.0	291.0
147495	661.0	810.0
100421629	0.0	1.0
8989	0.0	1.0
6326	3.0	5.0
8987	66.0	144.0
6328	455.0	29.0
91624	1460.0	1431.0
6327	367.0	416.0
8988	0.0	3.0
6329	1063.0	2572.0
642946	215.0	249.0
6340	1489.0	1757.0
6342	12098.0	10050.0
6341	3165.0	2368.0
6344	104.0	74.0
100421633	0.0	0.0
6343	18.0	12.0
100421634	0.0	0.0
6346	0.0	0.0
6345	892.0	1629.0
100421638	0.0	0.0
642958	0.0	1.0
642959	0.0	0.0
6337	18163.0	3060.0
642952	0.0	0.0
6336	0.0	1.0
6339	171.0	156.0
91614	31.0	33.0
8999	408.0	514.0
6338	1335.0	755.0
642954	22.0	31.0
6351	406.0	66.0
6352	1686.0	266.0
6355	22.0	12.0
6354	4.0	0.0
6357	3.0	50.0
6356	0.0	0.0
100421528	1.0	0.0
6348	150.0	41.0
6347	526.0	196.0
196394	419.0	463.0
6362	145.0	259.0
6361	7.0	37.0
6364	31.0	20.0
6363	57.0	44.0
100421533	14.0	19.0
6366	16510.0	1798.0
100421535	2.0	0.0
6368	7.0	5.0
6367	37.0	35.0
101928337	605.0	378.0
6360	6.0	12.0
255349	3.0	6.0
6359	4.0	3.0
6358	143.0	136.0
6373	30.0	44.0
101928340	0.0	0.0
6372	1.0	0.0
100421542	0.0	0.0
6375	59.0	5.0
6374	12.0	5.0
100421545	25.0	23.0
6376	3256.0	5153.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	4.0	4.0
255313	0.0	0.0
196374	30.0	210.0
6369	5.0	1.0
6383	72664.0	34663.0
6386	12813.0	10645.0
6385	17909.0	29075.0
6388	3867.0	5038.0
6387	5435.0	1712.0
6389	5908.0	6214.0
255330	0.0	1.0
6382	5432.0	7551.0
102724246	3.0	1.0
255324	0.0	2.0
196385	47.0	45.0
196383	5444.0	6448.0
100421550	1.0	0.0
6397	7498.0	9200.0
100421565	0.0	0.0
6396	7986.0	8385.0
100421566	0.0	0.0
6399	1549.0	1745.0
6398	124.0	125.0
6391	8191.0	7000.0
6390	4909.0	5382.0
6392	10137.0	6613.0
282997	461.0	500.0
282996	311.0	387.0
100134229	422.0	390.0
282991	2677.0	3015.0
100421560	0.0	0.0
100421577	29.0	37.0
100421579	5.0	3.0
255394	954.0	680.0
102724224	6.0	2.0
54600	11.0	9.0
54602	3040.0	2550.0
282980	0.0	0.0
54606	4692.0	5043.0
100421572	0.0	0.0
100421588	3.0	3.0
100421589	38.0	230.0
282974	372.0	543.0
282973	82.0	43.0
54619	715.0	598.0
100421581	1.0	0.0
196335	4.0	1.0
100421582	15.0	14.0
54617	3797.0	3058.0
100421598	0.0	1.0
100421599	0.0	0.0
255374	240.0	203.0
282969	174.0	472.0
102724201	1.0	1.0
282966	0.0	2.0
54622	1628.0	1330.0
100134259	27.0	32.0
54621	4596.0	5374.0
54620	1137.0	1053.0
54626	5.0	17.0
54625	5392.0	7631.0
54623	8192.0	9460.0
54629	5436.0	2543.0
54627	713.0	264.0
27005	2409.0	2115.0
27006	4.0	9.0
27000	2755.0	2341.0
27004	1.0	1.0
27018	20194.0	15598.0
27019	30.0	18.0
400591	3.0	1.0
27010	458.0	451.0
27012	61.0	147.0
27013	7724.0	9651.0
400581	6.0	2.0
400578	0.0	1.0
400569	1415.0	1519.0
400566	1494.0	1595.0
389715	0.0	0.0
100313829	0.0	0.0
390729	0.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	28.0	27.0
389730	0.0	0.0
100038246	0.0	0.0
389727	1.0	0.0
91775	1978.0	1500.0
390872	0.0	0.0
390874	3.0	0.0
654835	0.0	0.0
400759	466.0	153.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	1.0
400752	700.0	609.0
137994	126.0	132.0
642843	5.0	8.0
91768	3130.0	2686.0
64151	33.0	47.0
64150	79.0	11.0
64168	1288.0	472.0
64167	970.0	1330.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2898.0	3524.0
400746	962.0	3266.0
400745	130.0	169.0
389866	8.0	12.0
150962	1009.0	1131.0
64175	1240.0	1545.0
162968	219.0	165.0
64174	129.0	130.0
162966	480.0	405.0
162967	1638.0	1276.0
162962	662.0	640.0
162963	636.0	651.0
125981	5.0	9.0
149992	0.0	0.0
390856	0.0	0.0
390858	8.0	16.0
27187	4.0	2.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	453.0	547.0
149986	3084.0	3761.0
147323	2.0	2.0
326293	2.0	2.0
100313839	0.0	0.0
389898	1.0	1.0
100313837	0.0	0.0
326295	0.0	0.0
27189	1.0	5.0
100313838	0.0	0.0
326294	2.0	1.0
125972	4.0	10.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	320.0	469.0
27183	6458.0	7999.0
64170	50.0	64.0
642869	1.0	0.0
27180	27.0	55.0
27181	11.0	77.0
64172	759.0	728.0
100313830	0.0	1.0
375248	221.0	123.0
91782	3952.0	3906.0
27197	12.0	33.0
147339	3829.0	3093.0
27198	206.0	80.0
27195	0.0	0.0
125965	2.0	10.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	63.0	17.0
400720	2451.0	1923.0
149998	248.0	6.0
389884	2.0	3.0
326286	10.0	0.0
27190	0.0	2.0
64180	3.0	3.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	11.0	8.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	2.0	24.0
387264	0.0	5.0
387263	1655.0	1119.0
206412	75.0	34.0
27164	17.0	3.0
27165	60.0	116.0
27163	1242.0	1470.0
400799	4.0	2.0
400798	52.0	30.0
27166	2214.0	2585.0
400797	0.0	0.0
326272	0.0	0.0
326275	5.0	4.0
326277	0.0	0.0
326279	6.0	5.0
27160	0.0	0.0
27161	3671.0	2961.0
326278	1.0	2.0
100313895	0.0	0.0
642888	0.0	2.0
100313896	4.0	0.0
387254	0.0	0.0
400793	287.0	531.0
150928	204.0	234.0
27175	1566.0	2127.0
149934	0.0	0.0
27173	10384.0	11072.0
150921	3.0	5.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	1.0
341883	22.0	2.0
341880	41.0	0.0
27170	0.0	0.0
326269	0.0	1.0
137964	5168.0	5734.0
390892	0.0	0.0
375298	133.0	127.0
149951	5420.0	6338.0
27148	2623.0	1784.0
390895	0.0	0.0
206426	1.0	2.0
27143	1351.0	937.0
27141	88.0	39.0
27146	46.0	46.0
106029310	1.0	0.0
27147	360.0	395.0
27145	478.0	558.0
123355	1125.0	1170.0
137970	205.0	66.0
375287	2607.0	2873.0
387276	0.0	0.0
27159	38.0	255.0
387273	4.0	22.0
150947	0.0	1.0
150946	340.0	727.0
27153	2129.0	2445.0
27154	5366.0	4893.0
400769	1.0	0.0
27151	1528.0	1453.0
27152	2096.0	1589.0
123346	11.0	0.0
27158	823.0	803.0
400765	1.0	0.0
100293516	947.0	775.0
387266	0.0	0.0
27156	66.0	54.0
149954	0.0	1.0
387267	0.0	0.0
375295	54.0	84.0
100313886	3.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	41.0	19.0
160365	4.0	8.0
160364	43.0	43.0
102724316	1232.0	1157.0
54754	1.0	0.0
54753	2674.0	2144.0
54752	8.0	9.0
54751	1732.0	1569.0
54758	2051.0	2839.0
54757	496.0	1394.0
54756	323.0	597.0
101928290	93.0	66.0
6401	94.0	60.0
6400	12643.0	9003.0
102724307	24.0	10.0
54760	355.0	265.0
54765	10656.0	7960.0
54764	2226.0	1774.0
54763	3.0	0.0
54762	985.0	878.0
54769	498.0	203.0
54768	495.0	238.0
54766	2.0	0.0
159371	630.0	994.0
100421700	0.0	1.0
100421701	2.0	0.0
100421702	2.0	0.0
100421704	88.0	53.0
100421705	1.0	1.0
100421706	3.0	1.0
100421707	0.0	1.0
100421708	5.0	3.0
100421709	0.0	0.0
54776	3805.0	3347.0
91703	20.0	15.0
6403	190.0	327.0
6402	226.0	266.0
6405	3907.0	4783.0
54778	2832.0	2297.0
6404	430.0	640.0
54777	1042.0	537.0
6407	0.0	1.0
6406	0.0	0.0
64100	1.0	0.0
64102	8.0	4.0
6421	24705.0	16130.0
100421710	1.0	0.0
64101	42.0	76.0
6423	989.0	1613.0
6422	1024.0	673.0
64106	15.0	267.0
64105	35.0	52.0
64108	293.0	309.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	4.0	3.0
54780	2284.0	2272.0
54785	694.0	976.0
54784	1318.0	1596.0
6414	6768.0	6130.0
6416	3827.0	3466.0
54788	4798.0	6441.0
6415	10378.0	12960.0
6418	26667.0	26193.0
6419	2081.0	2236.0
6430	27190.0	19531.0
64111	0.0	0.0
162989	2423.0	2693.0
64110	5115.0	6126.0
6432	11036.0	7042.0
6431	21383.0	13900.0
64112	4937.0	6069.0
64115	2790.0	2201.0
6434	13921.0	10240.0
101928243	127.0	76.0
6433	2902.0	2838.0
64114	27009.0	26881.0
101928244	0.0	4.0
100421724	14.0	19.0
64116	2350.0	2899.0
64118	4974.0	7361.0
101928248	32.0	25.0
100421728	0.0	0.0
54790	2292.0	1526.0
100421729	0.0	0.0
104548973	1.0	0.0
104548972	6.0	1.0
54793	1803.0	1837.0
400713	923.0	815.0
104548971	3.0	1.0
104548970	0.0	0.0
54798	80.0	256.0
255411	0.0	1.0
54797	1271.0	1271.0
54796	796.0	475.0
54795	3402.0	2112.0
6425	3.0	4.0
6424	273.0	1851.0
150992	0.0	0.0
6427	11010.0	7622.0
54799	2772.0	2274.0
6426	15418.0	10112.0
6429	6406.0	8044.0
6428	25286.0	17617.0
162979	45.0	43.0
6441	768.0	1212.0
64122	1962.0	2878.0
64121	1516.0	2117.0
6440	130.0	208.0
100421731	2.0	0.0
6443	3042.0	5369.0
101928256	0.0	1.0
6442	41.0	60.0
64123	1776.0	2405.0
100421733	0.0	0.0
6445	2.0	2.0
100421734	0.0	0.0
6444	6317.0	702.0
160313	2.0	0.0
100421736	0.0	0.0
64127	29.0	41.0
162972	735.0	851.0
64129	6132.0	5497.0
255426	286.0	258.0
642818	0.0	1.0
642819	645.0	669.0
400709	30.0	11.0
6439	960.0	17977.0
642812	2.0	1.0
64131	1725.0	1351.0
654817	25.0	37.0
6450	987.0	466.0
91750	741.0	765.0
64130	271.0	314.0
654816	14.0	19.0
6452	2702.0	1755.0
100421741	0.0	0.0
64132	2816.0	3303.0
6451	11508.0	9731.0
64135	1898.0	1469.0
91754	9058.0	7538.0
6453	3347.0	1855.0
6456	78.0	499.0
91752	28.0	8.0
64137	51.0	306.0
6455	4222.0	6221.0
147372	62.0	5.0
6447	1125.0	3289.0
6446	10219.0	5851.0
91748	3420.0	3202.0
6449	7966.0	10398.0
135398	65.0	9.0
91746	9552.0	8352.0
6448	3340.0	4924.0
91749	482.0	319.0
6461	1044.0	1068.0
6462	59.0	61.0
6465	0.0	0.0
100421754	0.0	0.0
64146	148.0	116.0
64145	4722.0	4685.0
6464	8820.0	8599.0
162998	5.0	7.0
100421756	2.0	2.0
101928276	0.0	0.0
64147	1460.0	1417.0
160335	1617.0	1800.0
6466	2.0	2.0
162993	562.0	362.0
64149	2701.0	2065.0
147381	12.0	10.0
255403	838.0	645.0
6458	16.0	13.0
6457	4.0	6.0
91734	0.0	0.0
6459	11.0	11.0
6472	2185.0	4746.0
6471	0.0	0.0
6474	28.0	12.0
6473	2.0	2.0
6476	0.0	0.0
6478	1072.0	1056.0
6477	1798.0	1402.0
101928200	3.0	0.0
100421648	0.0	1.0
6470	9019.0	6669.0
6469	3.0	5.0
6468	6588.0	9416.0
6483	2064.0	1506.0
6482	28343.0	43294.0
100421652	2.0	7.0
6484	693.0	1203.0
6487	1675.0	1908.0
196294	745.0	565.0
6489	134.0	60.0
497661	1050.0	895.0
100421657	9.0	2.0
6480	8017.0	14109.0
102724386	2.0	0.0
6494	1534.0	2138.0
6493	167.0	127.0
6496	0.0	0.0
6495	87.0	54.0
6498	3894.0	3648.0
101928223	0.0	1.0
6497	8465.0	6353.0
6499	3540.0	4122.0
6490	383.0	298.0
6492	3.0	1.0
6491	185.0	141.0
101928232	0.0	0.0
100124700	0.0	0.0
102724368	13.0	13.0
196264	1374.0	2259.0
54700	3734.0	3402.0
54707	2474.0	2955.0
497634	0.0	0.0
54704	3099.0	2435.0
54708	4545.0	3732.0
160287	26.0	9.0
54714	1.0	6.0
54718	226.0	124.0
100421681	0.0	0.0
54716	10.0	60.0
54715	11.0	46.0
100421695	8.0	0.0
100421697	2.0	1.0
100421698	0.0	2.0
100421699	6.0	1.0
102724349	19.0	18.0
102724341	0.0	0.0
159296	170.0	11.0
54729	0.0	0.0
54726	4109.0	2984.0
100421694	0.0	0.0
255480	39.0	19.0
54732	14135.0	14509.0
54734	0.0	6.0
54733	1364.0	1597.0
54739	293.0	127.0
54738	3.0	0.0
54737	8554.0	8511.0
160298	16.0	11.0
102724321	0.0	0.0
255488	8090.0	6531.0
54742	30.0	27.0
54741	11785.0	9689.0
54749	2821.0	4678.0
137902	46.0	48.0
27128	201.0	233.0
27129	383.0	207.0
29789	6557.0	6837.0
27127	23.0	26.0
27120	0.0	1.0
27121	0.0	1.0
29781	3341.0	3878.0
29780	515.0	732.0
27124	32384.0	53782.0
27125	13842.0	9914.0
27122	1287.0	2781.0
29785	69.0	133.0
27123	95.0	22.0
125919	812.0	540.0
29799	249.0	264.0
390800	0.0	0.0
27131	21574.0	25946.0
654790	28.0	50.0
27132	56.0	10.0
27130	1012.0	672.0
29798	181.0	155.0
27136	1.0	0.0
29797	1.0	0.0
27133	0.0	0.0
29796	5059.0	6009.0
27134	2410.0	2312.0
27106	3639.0	6623.0
27107	2128.0	1790.0
29768	21.0	40.0
29767	979.0	973.0
29766	4335.0	3359.0
27109	4990.0	3821.0
29761	3772.0	2370.0
29760	1108.0	3856.0
389813	128.0	137.0
389812	0.0	0.0
27102	13692.0	12651.0
29765	0.0	0.0
29763	3232.0	4144.0
27101	3188.0	2716.0
389816	0.0	0.0
27115	957.0	2086.0
29778	0.0	1.0
29777	2344.0	2689.0
27113	116.0	336.0
29775	779.0	681.0
27111	1937.0	2042.0
29774	75.0	26.0
27112	4715.0	5508.0
390831	0.0	0.0
390834	14.0	14.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1963.0	1630.0
125958	0.0	0.0
377841	29.0	22.0
390843	0.0	0.0
390844	6.0	2.0
389827	1.0	14.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	19.0	7.0
389856	524.0	652.0
125931	1.0	0.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	1.0
389840	24.0	9.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	22.0	20.0
91893	293.0	173.0
91894	12.0	8.0
147670	16.0	12.0
147664	3.0	0.0
642721	0.0	0.0
64285	1841.0	3020.0
64284	4125.0	5303.0
64288	1788.0	811.0
147685	77.0	63.0
121026	0.0	0.0
123688	487.0	301.0
341568	3.0	2.0
341567	6.0	7.0
642737	7.0	5.0
64283	5203.0	4378.0
64282	2279.0	1351.0
389541	3924.0	5057.0
147694	2072.0	1151.0
389537	127.0	137.0
147686	664.0	777.0
147687	707.0	578.0
121014	0.0	0.0
642741	30.0	30.0
159686	86.0	117.0
642746	0.0	0.0
642762	1.0	0.0
390502	1.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	35.0	28.0
389524	949.0	741.0
147699	32.0	30.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	387.0	290.0
27286	34.0	60.0
27283	8.0	5.0
27284	24.0	28.0
389558	70.0	52.0
27289	314.0	539.0
27287	27.0	47.0
27288	4.0	0.0
135656	18.0	18.0
390561	25.0	4.0
27296	91.0	56.0
389549	1.0	0.0
27297	4128.0	5038.0
27294	15.0	33.0
27295	4042.0	1126.0
27299	42.0	19.0
642776	29.0	40.0
27292	2355.0	2037.0
27293	1432.0	5114.0
27290	0.0	0.0
642778	4.0	61.0
27291	1141.0	1255.0
160622	967.0	603.0
390531	0.0	1.0
147650	450.0	586.0
390530	0.0	0.0
390535	4.0	3.0
390539	0.0	0.0
147646	2.0	1.0
390538	0.0	0.0
654783	0.0	0.0
147645	104.0	105.0
341511	0.0	0.0
6500	29312.0	25029.0
133015	1529.0	994.0
400410	164.0	227.0
147660	128.0	68.0
121054	1.0	1.0
121053	712.0	698.0
147657	2052.0	1322.0
147658	17.0	2.0
400406	0.0	5.0
642799	0.0	0.0
642796	0.0	0.0
133022	885.0	467.0
642797	192.0	201.0
101928165	0.0	0.0
6511	3.0	2.0
390595	526.0	403.0
6510	335.0	1378.0
390594	1.0	0.0
100421803	0.0	0.0
100421804	6.0	1.0
390598	59.0	43.0
100421805	16.0	15.0
100421806	53.0	53.0
100421807	0.0	1.0
6509	604.0	1649.0
54870	5883.0	5733.0
54875	1254.0	692.0
54874	9260.0	7200.0
54873	586.0	874.0
389599	4.0	0.0
54872	4121.0	3616.0
102724430	1.0	0.0
54879	1428.0	1284.0
6502	531.0	491.0
54878	4862.0	3654.0
6504	119.0	28.0
54877	1638.0	1440.0
91801	1256.0	921.0
6503	2940.0	1586.0
54876	4182.0	3402.0
6506	112.0	110.0
6505	4627.0	4380.0
91807	17.0	13.0
6508	437.0	378.0
6507	632.0	917.0
101928176	0.0	1.0
6520	12631.0	14667.0
6522	4519.0	8466.0
221717	0.0	0.0
6521	30.0	10.0
221718	2.0	0.0
100421813	7.0	10.0
64207	3680.0	2937.0
100421816	15.0	18.0
221711	40.0	44.0
64208	44.0	23.0
221710	699.0	596.0
54882	467.0	401.0
54881	2710.0	2197.0
54880	4036.0	3500.0
54886	3.0	1.0
54885	2186.0	1216.0
54884	10168.0	7330.0
54883	2376.0	2217.0
6513	2772.0	2622.0
6512	60.0	14.0
54888	4159.0	3599.0
6515	2247.0	1459.0
54887	2130.0	1718.0
6514	7.0	4.0
6517	230.0	685.0
6519	139.0	174.0
6518	78.0	52.0
221749	3776.0	4531.0
64210	3193.0	5364.0
6531	103.0	64.0
100421820	0.0	3.0
64211	1.0	3.0
6530	1.0	2.0
6533	4334.0	3938.0
6532	52.0	21.0
100421823	1.0	0.0
390572	8.0	11.0
64216	1734.0	1621.0
64215	3925.0	4865.0
100421825	0.0	0.0
64218	7808.0	4241.0
100421827	0.0	0.0
100421828	11.0	7.0
64219	6161.0	4227.0
100421829	23.0	25.0
54893	4592.0	4132.0
54892	755.0	591.0
54891	2804.0	2465.0
54890	10662.0	11330.0
54897	703.0	187.0
54896	1048.0	1757.0
54894	610.0	526.0
6524	38.0	68.0
6523	24.0	20.0
170062	0.0	0.0
101928190	0.0	0.0
54899	8177.0	4625.0
6526	22834.0	14393.0
6525	1679.0	2924.0
54898	85.0	259.0
6528	21974.0	108.0
91828	4.0	8.0
170067	0.0	0.0
6527	77.0	31.0
6529	34.0	58.0
6540	1054.0	562.0
64221	503.0	495.0
64220	150.0	558.0
6542	7614.0	11592.0
64223	3810.0	5142.0
6541	3549.0	2378.0
64222	2294.0	2562.0
390581	0.0	1.0
64225	11953.0	7066.0
6543	7.0	7.0
64224	3332.0	2429.0
105376261	0.0	0.0
6535	436.0	841.0
6534	7.0	1.0
6536	375.0	390.0
6539	941.0	716.0
6538	3.0	5.0
64232	0.0	0.0
6551	1.0	2.0
6550	46.0	22.0
64231	436.0	925.0
6553	82.0	240.0
91851	2934.0	392.0
64236	332.0	460.0
6555	12.0	7.0
101928122	15.0	109.0
6554	8.0	2.0
6546	202.0	225.0
6545	9.0	36.0
6548	4525.0	5296.0
6547	0.0	4.0
6549	291.0	286.0
6560	6610.0	4954.0
64241	0.0	0.0
64240	15.0	2.0
6561	5.0	5.0
6564	31.0	48.0
6563	1415.0	160.0
100421854	61.0	64.0
101928136	16.0	3.0
6566	544.0	424.0
6565	2050.0	1584.0
100421859	18.0	72.0
101928138	1.0	10.0
221756	254.0	151.0
6557	15.0	11.0
6556	391.0	370.0
6559	11.0	9.0
91833	2693.0	2218.0
6558	2718.0	3319.0
133083	1.0	0.0
6571	18.0	11.0
101928142	10.0	1.0
100421860	7.0	17.0
6570	0.0	1.0
100421861	0.0	0.0
6573	1302.0	1769.0
6572	0.0	1.0
101928141	2.0	1.0
91875	1847.0	1212.0
6575	22475.0	16377.0
6574	1920.0	2460.0
101928147	0.0	0.0
100421865	23.0	10.0
6576	6210.0	6671.0
221785	2236.0	1543.0
245711	26.0	28.0
169044	56.0	47.0
221786	1161.0	1082.0
6568	6.0	6.0
6567	7536.0	5671.0
91869	2328.0	2054.0
6569	5.0	4.0
6582	52.0	70.0
91860	115.0	90.0
101928153	177.0	187.0
6581	209.0	228.0
101928154	1.0	0.0
6584	1492.0	1756.0
101928151	0.0	0.0
6583	68.0	96.0
6586	23910.0	18647.0
6585	552.0	5285.0
101928158	23.0	22.0
91862	881.0	1268.0
6588	0.0	2.0
6580	42.0	38.0
169026	14.0	309.0
6579	5.0	12.0
6578	12298.0	8290.0
6595	19421.0	12255.0
6594	14245.0	12763.0
30817	53.0	87.0
6597	10997.0	14084.0
6596	6313.0	3937.0
30816	25.0	8.0
30819	47.0	66.0
6599	10327.0	9725.0
100421767	0.0	0.0
6598	6000.0	7151.0
30818	5324.0	3827.0
100421768	0.0	0.0
100421769	0.0	0.0
6591	526.0	216.0
6590	334.0	421.0
30820	38.0	5.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	2.0	3.0
282706	0.0	0.0
255104	4070.0	4675.0
255101	215.0	77.0
54802	2162.0	2115.0
30813	14.0	16.0
30812	54.0	79.0
54801	1066.0	833.0
54800	7595.0	7397.0
30815	3816.0	6750.0
30814	1.0	1.0
54806	1753.0	1643.0
54805	2083.0	2096.0
30811	33.0	61.0
100421771	0.0	0.0
54809	823.0	702.0
100421784	15.0	10.0
54808	5673.0	6079.0
54807	662.0	606.0
29802	18.0	21.0
29801	2491.0	2321.0
29800	2404.0	3360.0
101928104	18.0	3.0
29803	7454.0	7794.0
54813	1748.0	1219.0
54812	4115.0	3874.0
54811	2430.0	2182.0
54810	174.0	91.0
54816	4543.0	3049.0
54815	5361.0	6016.0
54814	1112.0	1208.0
100421794	3.0	4.0
54819	1091.0	951.0
100421796	231.0	305.0
100421797	0.0	1.0
101928113	279.0	432.0
100421799	0.0	0.0
54820	755.0	727.0
54823	588.0	472.0
54822	5505.0	3965.0
54821	45.0	38.0
54828	2340.0	2479.0
54827	0.0	0.0
54826	992.0	864.0
54825	24.0	13.0
54829	374.0	497.0
282756	0.0	0.0
54831	9.0	5.0
54830	634.0	185.0
282754	0.0	0.0
102724473	3.0	1.0
54834	1500.0	1297.0
54832	7467.0	6517.0
54839	541.0	448.0
54838	20576.0	16037.0
54836	6527.0	9192.0
54842	8538.0	11909.0
54841	1721.0	1640.0
54840	1588.0	1719.0
54845	5751.0	6045.0
54843	481.0	379.0
54849	3548.0	5084.0
54848	108.0	87.0
54847	62.0	29.0
100359394	1.0	1.0
100359397	0.0	0.0
100359396	17.0	3.0
255119	67.0	13.0
54853	1693.0	2178.0
54852	195.0	76.0
54851	2023.0	1479.0
54850	1461.0	1604.0
54857	9.0	9.0
54856	3601.0	3089.0
54855	6699.0	2897.0
54854	51.0	4.0
54859	2043.0	2331.0
54858	3680.0	5693.0
255130	6.0	6.0
54860	1.0	4.0
100134015	19.0	11.0
54863	1315.0	2514.0
54862	3227.0	3680.0
54861	5064.0	3726.0
54868	2016.0	1809.0
54867	11418.0	13272.0
54866	23.0	21.0
54865	2217.0	2318.0
54869	4255.0	3266.0
255180	0.0	0.0
27249	6035.0	5302.0
27247	2637.0	2889.0
27248	10472.0	9141.0
100431168	0.0	0.0
400360	8.0	32.0
107161163	0.0	1.0
27241	2495.0	2169.0
27242	724.0	1153.0
27240	55.0	15.0
27245	7255.0	4764.0
400359	0.0	1.0
27246	5284.0	5094.0
27243	11209.0	16140.0
27244	4838.0	6101.0
678655	2083.0	2814.0
642687	2.0	1.0
282791	25.0	25.0
282790	0.0	4.0
107161154	0.0	0.0
27258	4282.0	3688.0
100431177	28.0	7.0
255193	2.0	2.0
27252	1636.0	1343.0
27253	688.0	756.0
27250	37746.0	38659.0
100431173	0.0	0.0
27257	1480.0	1430.0
100431172	4.0	0.0
255189	736.0	1137.0
27254	48.0	19.0
282786	0.0	0.0
27255	732.0	561.0
123606	1759.0	1825.0
107161144	54.0	29.0
29889	3647.0	4206.0
29888	5345.0	7072.0
103344929	0.0	0.0
29887	305.0	251.0
103344928	4.0	2.0
107161145	0.0	0.0
27229	1236.0	1055.0
353500	1547.0	56.0
29882	2843.0	2770.0
29881	1.0	1.0
29880	5064.0	4723.0
103344932	0.0	1.0
29886	2405.0	3839.0
282776	0.0	0.0
282775	0.0	0.0
29883	12523.0	9401.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	2085.0	2386.0
27239	102.0	161.0
29899	240.0	181.0
27236	4176.0	3753.0
27237	1993.0	2926.0
353513	0.0	0.0
353514	26.0	34.0
353511	359.0	195.0
27230	16805.0	16590.0
29893	201.0	185.0
27231	6.0	6.0
282769	0.0	0.0
29890	6942.0	7247.0
29896	6106.0	4863.0
27235	965.0	790.0
27232	84.0	227.0
29895	25.0	29.0
255167	238.0	768.0
29894	5806.0	5957.0
27233	398.0	148.0
282763	0.0	0.0
27201	6.0	5.0
27202	132.0	209.0
27200	1.0	0.0
30849	4548.0	4248.0
30851	1078.0	1562.0
30850	324.0	312.0
400389	6.0	2.0
29844	1129.0	1471.0
29843	1474.0	1374.0
400385	11.0	7.0
29842	28298.0	6933.0
29841	491.0	506.0
30846	6032.0	6710.0
30845	619.0	490.0
30848	0.0	0.0
30847	0.0	0.0
30844	7249.0	5814.0
30827	3932.0	3637.0
29855	3809.0	3827.0
123624	0.0	0.0
29851	40.0	6.0
29850	177.0	69.0
30835	52.0	128.0
30834	825.0	1181.0
30837	3226.0	3239.0
30836	6406.0	5967.0
30833	2074.0	2547.0
30832	1206.0	759.0
64395	2440.0	2137.0
64397	7021.0	6411.0
64396	0.0	0.0
64399	45.0	11.0
64398	6978.0	4993.0
390634	0.0	0.0
390637	630.0	578.0
389634	51.0	65.0
389633	6.0	2.0
400511	0.0	0.0
389631	0.0	0.0
64393	2411.0	3992.0
389630	0.0	0.0
390643	0.0	0.0
400506	751.0	848.0
390649	0.0	0.0
390648	0.0	0.0
389626	2.0	3.0
400500	0.0	2.0
642612	0.0	0.0
160518	890.0	792.0
341689	2.0	1.0
400508	13.0	6.0
642614	0.0	0.0
389662	7.0	9.0
390610	1.0	0.0
377677	1088.0	1366.0
390612	0.0	1.0
390616	1.0	3.0
389658	273.0	178.0
389655	6.0	4.0
341674	1.0	0.0
642623	0.0	0.0
642627	1.0	0.0
341676	244.0	108.0
642641	21.0	31.0
389652	1.0	0.0
389649	0.0	1.0
390627	103.0	76.0
389644	5.0	12.0
389643	523.0	161.0
642633	0.0	4.0
642631	0.0	0.0
642636	3.0	5.0
101928085	198.0	123.0
642652	0.0	0.0
375035	5711.0	4628.0
221806	579.0	579.0
338017	1.0	0.0
