id	5c719f53-3266-4057-b421-e31124030798	246bb185-8b59-47d9-be7d-b77a6085f0e8
100287559	8.0	16.0
442240	2.0	3.0
442242	2.0	0.0
100287551	8.0	1.0
442233	0.0	0.0
442234	0.0	0.0
442236	1.0	0.0
442237	3.0	0.0
442239	0.0	1.0
100131755	1650.0	3217.0
100873599	0.0	0.0
100873598	0.0	0.0
493825	0.0	0.0
100873597	0.0	0.0
493821	1.0	1.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	0.0
100873584	0.0	0.0
100873583	0.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	9.0	4.0
442232	8.0	1.0
100131760	0.0	0.0
442227	0.0	0.0
442229	0.0	0.0
100873589	0.0	3.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	0.0	0.0
493812	638.0	447.0
442260	1.0	0.0
442262	4.0	1.0
442255	1.0	1.0
442256	2.0	0.0
442257	4.0	0.0
442258	270.0	128.0
100131775	0.0	0.0
100131777	0.0	0.0
100287528	0.0	0.0
442252	2.0	0.0
100287520	0.0	3.0
442253	0.0	2.0
442245	0.0	0.0
442247	1.0	2.0
442249	2.0	2.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	0.0
10491	12286.0	13765.0
100128139	36.0	15.0
10490	7008.0	4409.0
10493	11875.0	16022.0
10492	14921.0	12801.0
10495	698.0	1048.0
100128135	1.0	4.0
10494	8125.0	5312.0
10497	3471.0	3491.0
100128136	0.0	1.0
10499	2666.0	7057.0
128506	0.0	0.0
10498	1608.0	2437.0
100128132	0.0	1.0
100128127	0.0	1.0
128500	8.0	2.0
116512	0.0	0.0
116519	9.0	0.0
105419997	0.0	5.0
100128126	4.0	4.0
100861506	0.0	0.0
10471	1968.0	1370.0
100861507	0.0	1.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	2.0	1.0
444882	2.0	31.0
442221	2.0	0.0
442211	4.0	7.0
442213	237.0	977.0
442215	5.0	1.0
442216	3.0	0.0
116511	0.0	2.0
442217	0.0	1.0
442218	0.0	0.0
10473	5131.0	6240.0
10472	1967.0	2724.0
100533177	0.0	1.0
10475	1762.0	3942.0
100533178	0.0	0.0
100128115	2.0	1.0
10474	7071.0	9534.0
100533179	3.0	2.0
10477	4326.0	4562.0
10476	8203.0	3835.0
10479	2022.0	2694.0
10478	2200.0	1040.0
100128110	0.0	0.0
100128109	0.0	0.0
10480	9251.0	5711.0
100861516	3.0	1.0
100861517	20.0	16.0
10482	4692.0	10631.0
100861518	3.0	6.0
10481	0.0	0.0
100861519	0.0	5.0
100861513	5.0	2.0
100861514	0.0	1.0
102466806	0.0	0.0
100861515	44.0	62.0
100861510	9.0	0.0
442210	0.0	0.0
100533181	0.0	0.0
100533182	118.0	149.0
442204	1.0	1.0
442205	1.0	0.0
10484	2865.0	4343.0
100128102	0.0	1.0
10483	10489.0	6941.0
10486	586.0	984.0
10485	3.0	1.0
100128103	1.0	0.0
10488	4285.0	4567.0
10487	14031.0	23004.0
100533184	1.0	11.0
10489	7547.0	9470.0
128553	627.0	341.0
100861523	0.0	1.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	758.0	1786.0
10458	2990.0	5183.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	857.0	434.0
100873512	0.0	0.0
10450	3316.0	3775.0
100873511	0.0	0.0
100873510	1.0	0.0
10452	3031.0	2462.0
10455	3404.0	2708.0
100873516	0.0	0.0
10454	2290.0	1788.0
100873515	0.0	0.0
10457	2122.0	7788.0
100873514	1.0	2.0
10456	6213.0	4210.0
100873513	1.0	0.0
346389	450.0	1883.0
10460	424.0	511.0
100861530	2.0	2.0
100873509	0.0	0.0
10469	2148.0	1997.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	156.0	99.0
100873501	0.0	0.0
10461	954.0	6325.0
100873500	0.0	0.0
10464	1810.0	1895.0
10463	7226.0	6287.0
10466	3980.0	2653.0
100873505	0.0	0.0
10465	1148.0	855.0
100873504	0.0	0.0
10468	124.0	87.0
100873503	0.0	0.0
10467	5347.0	3526.0
100873502	0.0	0.0
100873530	3.0	0.0
100861549	14.0	2.0
100861545	0.0	1.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	1000.0	991.0
100861541	128.0	997.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	0.0	0.0
10437	37.0	32.0
10436	1202.0	1079.0
10439	408.0	174.0
10438	1091.0	1093.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	6828.0	7224.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	3036.0	3647.0
10435	1353.0	614.0
100873536	28.0	106.0
10434	2258.0	2002.0
100873535	0.0	0.0
116535	132.0	106.0
100861556	1.0	0.0
116534	46.0	126.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	1.0	0.0
100861555	11.0	9.0
10447	4610.0	6869.0
100873529	0.0	0.0
116540	158.0	144.0
100861550	0.0	0.0
10449	5859.0	13785.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	2731.0	1336.0
10440	4787.0	2518.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	0.0
100873520	0.0	0.0
10444	6246.0	10129.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	5309.0	7793.0
10446	719.0	509.0
100873525	0.0	0.0
10445	5009.0	4502.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	1210.0	2512.0
100533111	2.0	5.0
102466866	0.0	0.0
102466865	10.0	6.0
102466864	0.0	0.0
128467	4.0	1.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	1.0
102466878	2.0	1.0
100128191	84.0	121.0
100128190	0.0	0.0
100533107	116.0	311.0
153443	752.0	1021.0
100533105	7.0	13.0
647532	0.0	0.0
100533106	16.0	21.0
102466889	18.0	0.0
116461	1969.0	1425.0
100128181	0.0	0.0
100128183	3.0	8.0
102466880	0.0	0.0
128439	642.0	689.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	1851.0	3191.0
100128177	0.0	0.0
100128176	0.0	1.0
100128162	1.0	0.0
10390	1563.0	2440.0
128497	36.0	103.0
647569	0.0	0.0
10392	295.0	7602.0
10391	920.0	581.0
10394	0.0	0.0
10393	794.0	613.0
10396	7427.0	6664.0
10395	2920.0	10560.0
1719	336.0	661.0
10398	9856.0	18989.0
1718	2445.0	7670.0
100128159	0.0	0.0
10397	9823.0	12145.0
1717	2157.0	4624.0
1716	2242.0	1845.0
10399	69811.0	45528.0
128486	1414.0	1740.0
128488	5.0	1.0
128481	2.0	2.0
100508120	445.0	481.0
1723	769.0	643.0
100128140	9.0	8.0
100689073	1.0	2.0
100689074	0.0	0.0
100128145	14.0	5.0
1729	9616.0	18343.0
1728	4820.0	3461.0
1727	13992.0	7538.0
1725	2677.0	2589.0
100287512	1.0	1.0
100287513	0.0	0.0
1734	66337.0	15379.0
1733	30670.0	242.0
1731	354.0	499.0
1730	628.0	945.0
1739	7778.0	8819.0
1738	5954.0	4764.0
1737	4332.0	3665.0
1736	4385.0	5620.0
1735	34.0	4.0
100287505	0.0	1.0
751580	44.0	220.0
100287502	0.0	0.0
202658	0.0	2.0
1745	49.0	44.0
1743	7511.0	9438.0
1742	1123.0	4324.0
1741	4238.0	5974.0
1740	6226.0	257.0
1749	14.0	15.0
1748	22.0	80.0
1747	339.0	1829.0
1746	23.0	9.0
200008	2.0	0.0
200010	25.0	41.0
1756	1883.0	13501.0
1755	1.0	57.0
1750	2.0	11.0
1759	207.0	1012.0
1758	1.0	3.0
1757	273.0	593.0
1770	134.0	220.0
200014	2957.0	4237.0
1767	248.0	116.0
1763	53.0	116.0
1762	1806.0	2510.0
1761	56.0	0.0
1760	1454.0	1672.0
1769	9.0	3.0
1768	479.0	717.0
153478	3973.0	898.0
1781	4609.0	6095.0
1780	359.0	167.0
200025	2.0	3.0
1778	19536.0	43748.0
1777	5893.0	8565.0
1776	297.0	586.0
1775	66.0	217.0
1774	2073.0	2207.0
1773	775.0	1144.0
200030	577.0	1698.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	0.0
1791	18.0	0.0
442195	0.0	1.0
200035	206.0	664.0
442197	23.0	11.0
1789	295.0	252.0
442189	0.0	0.0
1788	1556.0	3893.0
1787	681.0	662.0
1786	1699.0	4968.0
1785	7759.0	10772.0
1783	7147.0	11163.0
1798	2155.0	2349.0
1797	1044.0	1114.0
1796	832.0	922.0
1795	2714.0	10147.0
1794	293.0	608.0
1793	7478.0	8912.0
101180976	0.0	0.0
493753	2257.0	2513.0
550112	852.0	576.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	3.0	5.0
503635	0.0	0.0
503638	1.0	1.0
503637	0.0	0.0
10536	2753.0	4566.0
503643	6.0	6.0
10535	616.0	756.0
100287472	4.0	0.0
10538	29.0	20.0
503645	6.0	6.0
10537	32.0	24.0
100287470	0.0	0.0
10539	2265.0	2144.0
503641	0.0	0.0
503640	1.0	2.0
100873677	0.0	0.0
100873676	1.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3601.0	4684.0
493987	3.0	1.0
10534	1385.0	986.0
100873679	0.0	0.0
10533	1254.0	1546.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	1.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	8.0	23.0
10549	3272.0	2523.0
503634	0.0	0.0
10548	887.0	1052.0
503633	0.0	1.0
503630	2.0	9.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5999.0	11236.0
10541	9601.0	10472.0
100873664	0.0	0.0
10540	7636.0	6825.0
100873663	0.0	0.0
10542	3868.0	2770.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	334.0	545.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	4.0	3.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	0.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	3274.0	4825.0
10513	3748.0	4384.0
10516	4509.0	1669.0
10518	487.0	645.0
10517	23.0	10.0
10519	8847.0	5856.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	1.0
100873696	0.0	0.0
100131614	234.0	158.0
100131616	0.0	0.0
10512	228.0	240.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	2.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	1.0	1.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	2.0
10525	31838.0	14006.0
58503	0.0	0.0
10524	3268.0	3553.0
58505	6082.0	2964.0
10527	12730.0	19464.0
58504	796.0	641.0
10526	4558.0	5698.0
10529	18005.0	13804.0
10528	3971.0	4693.0
58500	2065.0	1946.0
100873688	1.0	1.0
100873687	0.0	0.0
100131623	2.0	1.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	40175.0	36389.0
10520	1354.0	1649.0
58506	5278.0	7577.0
10523	2843.0	4661.0
58509	1118.0	1350.0
58508	6124.0	15938.0
10522	4212.0	4200.0
100033398	3.0	3.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	2.0	2.0
58513	2391.0	2369.0
58516	2022.0	3361.0
58510	3.0	31.0
58512	43.0	97.0
58511	4.0	11.0
58517	6007.0	9887.0
105371564	7.0	10.0
100131638	1.0	0.0
58525	2446.0	3154.0
58524	816.0	9.0
10505	533.0	1352.0
58527	1886.0	1509.0
58526	1483.0	2588.0
10507	2136.0	4160.0
100131641	0.0	0.0
10509	6703.0	11825.0
58529	305.0	228.0
58528	6353.0	3841.0
10501	183.0	868.0
10500	219.0	434.0
58530	4.0	3.0
442384	0.0	0.0
58538	6.0	7.0
58531	0.0	0.0
58533	3355.0	3493.0
100131656	4.0	1.0
100287404	0.0	0.0
100131661	1.0	0.0
503694	0.0	0.0
503693	192.0	108.0
493913	0.0	0.0
493911	187.0	229.0
751599	0.0	1.0
285033	194.0	251.0
100128017	0.0	10.0
442320	0.0	0.0
116412	332.0	510.0
442317	0.0	0.0
442318	0.0	0.0
442319	63.0	378.0
493901	0.0	0.0
100128015	2.0	1.0
100128010	16.0	18.0
493900	137.0	197.0
100128012	4.0	4.0
100128011	1.0	0.0
285045	1.0	2.0
442304	0.0	1.0
442308	2.0	1.0
285051	1.0	9.0
10590	13.0	0.0
10592	1015.0	2137.0
10591	1562.0	722.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	4.0	1.0
10594	19645.0	37056.0
100873611	0.0	0.0
10595	0.0	6.0
10598	3842.0	3238.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	1.0	0.0
100873606	0.0	1.0
100873605	0.0	0.0
442325	28.0	64.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	116.0	93.0
10570	136.0	1090.0
116447	2682.0	1497.0
116449	18.0	16.0
116448	0.0	1.0
10579	8381.0	3150.0
100873639	0.0	0.0
100873638	2.0	4.0
10572	4427.0	3470.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	11823.0	13301.0
100873631	0.0	0.0
10573	3998.0	2393.0
100873630	0.0	1.0
10576	7279.0	5872.0
100873637	1.0	3.0
10575	9258.0	9927.0
100873636	0.0	0.0
10578	141.0	313.0
100873635	0.0	0.0
10577	26889.0	126672.0
100873634	0.0	0.0
10581	2611.0	2005.0
10580	942.0	1315.0
116437	70.0	40.0
100873629	0.0	0.0
116441	589.0	1669.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	57.0	55.0
116442	471.0	983.0
116444	9.0	68.0
128414	37.0	100.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2100.0	2593.0
100873620	0.0	0.0
10584	128.0	28.0
10587	1646.0	1256.0
100873626	0.0	0.0
10586	140.0	189.0
100873625	0.0	0.0
10589	11180.0	8152.0
100873624	0.0	0.0
10588	327.0	321.0
100873623	0.0	3.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	40.0	153.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	2.0
10558	4765.0	7602.0
10557	892.0	728.0
10559	722.0	606.0
10550	9588.0	15041.0
100873655	0.0	1.0
100873654	0.0	0.0
10552	9145.0	8014.0
100873653	0.0	0.0
10551	153.0	1012.0
100873652	0.0	2.0
10554	5835.0	7938.0
100873659	0.0	0.0
10553	2666.0	1349.0
128408	0.0	1.0
100873658	0.0	0.0
10556	1115.0	1030.0
100873657	0.0	0.0
10555	3897.0	6455.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	4.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	53.0	48.0
100873640	0.0	0.0
102466728	0.0	1.0
102466727	0.0	0.0
102466726	1.0	1.0
102466725	0.0	0.0
102466724	1.0	3.0
10569	4201.0	5142.0
100287482	53.0	42.0
100287483	0.0	1.0
10568	1783.0	164728.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	725.0	727.0
100873644	0.0	0.0
10560	1881.0	1059.0
100873643	0.0	0.0
10563	30.0	38.0
100873642	0.0	0.0
10562	116.0	4.0
100873641	0.0	0.0
10565	4767.0	7992.0
100873648	0.0	0.0
10564	8220.0	13289.0
100873647	0.0	0.0
10567	5684.0	2503.0
100873646	0.0	0.0
10566	357.0	153.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	0.0	6.0
116369	22.0	186.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	12.0	32.0
574036	177.0	263.0
574038	0.0	0.0
83479	1260.0	780.0
116379	0.0	7.0
100128092	2.0	3.0
83478	2886.0	455.0
83473	781.0	314.0
83475	681.0	734.0
100128098	0.0	0.0
102466745	0.0	5.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	1210.0	981.0
102466741	0.0	1.0
102466740	0.0	0.0
128346	399.0	589.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	1403.0	416.0
100128083	4.0	0.0
83468	4911.0	435.0
100128081	14.0	25.0
83461	90.0	212.0
128338	2030.0	2101.0
83464	3233.0	6232.0
83463	207.0	202.0
83460	157.0	304.0
100189028	6.0	8.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	1.0
102466750	1.0	0.0
153339	6252.0	4947.0
116349	448.0	400.0
102466759	1.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	252.0	308.0
346562	0.0	5.0
647415	0.0	1.0
128322	0.0	0.0
1809	2853.0	3737.0
116337	1.0	0.0
153328	1.0	69.0
1800	10.0	46.0
100128061	1.0	1.0
100128060	42.0	14.0
100128062	0.0	0.0
1808	2435.0	5237.0
83483	12006.0	24382.0
1807	14.0	36.0
1806	2068.0	4833.0
1805	4708.0	276.0
83480	807.0	583.0
1804	8492.0	387.0
1803	113.0	2452.0
1802	1244.0	1203.0
83482	7.0	26.0
1801	1441.0	2290.0
83481	133.0	4783.0
131965	743.0	900.0
1811	16.0	1.0
1810	3366.0	5070.0
143941	13.0	66.0
1819	2131.0	2468.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	0.0
1815	196.0	102.0
100128054	2.0	6.0
1814	0.0	0.0
285084	0.0	1.0
1813	3.0	3.0
1812	5.0	0.0
100128055	2.0	4.0
647436	45.0	10.0
128387	1141.0	857.0
131973	0.0	0.0
1822	13900.0	26548.0
1821	1.0	8.0
1820	272.0	709.0
100128041	0.0	0.0
1829	8501.0	22755.0
1828	1.0	2.0
1827	3248.0	1291.0
285093	4.0	0.0
1826	3.0	1.0
100128043	0.0	0.0
1825	5.0	218.0
100128042	0.0	0.0
1824	910.0	2898.0
1823	1.0	0.0
100128044	0.0	0.0
407977	2.0	4.0
407975	47.0	68.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	2.0
1832	22351.0	41504.0
1831	10828.0	5534.0
1830	1.0	0.0
574016	0.0	0.0
100128036	2.0	0.0
1839	1118.0	3027.0
1838	2569.0	3027.0
346528	4.0	3.0
1837	1134.0	2612.0
1836	1814.0	1747.0
346525	0.0	0.0
1834	0.0	2.0
100128033	0.0	0.0
346524	0.0	1.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	233.0	2084.0
1843	26718.0	15340.0
1842	544.0	427.0
1841	899.0	930.0
1840	588.0	1458.0
574028	1.0	1.0
574029	1.0	1.0
100128025	178.0	70.0
1849	1473.0	1772.0
346517	0.0	0.0
1848	1685.0	20866.0
1847	1059.0	7318.0
100128020	0.0	0.0
1846	278.0	5675.0
100128023	1.0	0.0
1845	6536.0	7014.0
153396	1204.0	1187.0
1855	4052.0	8119.0
1854	3163.0	2363.0
100131671	0.0	0.0
1852	1.0	5.0
1850	239.0	551.0
100131678	0.0	0.0
1859	5338.0	7147.0
1857	6219.0	9638.0
1856	2350.0	3750.0
724068	0.0	0.0
724067	0.0	0.0
202781	872.0	944.0
1861	3014.0	2879.0
100131688	0.0	0.0
1869	101.0	431.0
724094	0.0	0.0
1880	347.0	242.0
1877	2173.0	2427.0
100131691	127.0	198.0
1876	725.0	1024.0
1875	784.0	1229.0
83417	0.0	0.0
100131693	14.0	17.0
100327036	0.0	2.0
83416	14.0	6.0
200132	3.0	5.0
1874	2972.0	3713.0
1872	0.0	2.0
1871	1463.0	2748.0
1870	28.0	83.0
1879	378.0	543.0
724087	14.0	3.0
1891	8949.0	9359.0
1890	1720.0	795.0
83401	0.0	6.0
1889	17253.0	54994.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	4595.0	3903.0
58472	1930.0	2337.0
200149	0.0	1.0
58475	505.0	1090.0
724038	1.0	0.0
83439	3842.0	1668.0
1896	931.0	1781.0
58477	7491.0	2469.0
58476	6913.0	4062.0
1894	324.0	701.0
1893	247.0	1247.0
1892	11718.0	8034.0
58478	2855.0	3574.0
200150	41.0	6.0
724022	0.0	0.0
58484	73.0	106.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1229.0	1682.0
724024	0.0	0.0
58486	3376.0	4591.0
58485	4196.0	3730.0
724023	0.0	0.0
58480	6846.0	10333.0
724029	4.0	0.0
200159	1.0	2.0
724028	0.0	0.0
724027	0.0	1.0
58488	967.0	1162.0
58487	3996.0	6300.0
200162	212.0	465.0
58489	734.0	1698.0
58495	375.0	522.0
724059	0.0	0.0
58494	911.0	903.0
58497	4957.0	3797.0
58496	86.0	272.0
58491	420.0	602.0
58490	2885.0	3698.0
58493	1863.0	2598.0
58492	313.0	293.0
58499	1892.0	5682.0
58498	2.0	1.0
200172	6.0	25.0
83451	3366.0	3374.0
83450	1054.0	1520.0
83452	873.0	1009.0
153364	808.0	1152.0
83448	1995.0	1847.0
200186	2711.0	4745.0
83447	2.0	1.0
200185	1157.0	982.0
83449	10.0	17.0
83444	253.0	289.0
83443	6281.0	2914.0
83446	0.0	0.0
83445	5.0	4.0
83440	2699.0	3802.0
83442	3958.0	7606.0
114984	1918.0	1238.0
114987	948.0	965.0
391603	0.0	0.0
10657	11289.0	14130.0
126969	602.0	552.0
10656	331.0	309.0
10659	1431.0	948.0
10658	7637.0	11108.0
114990	4555.0	12160.0
114991	1849.0	4264.0
10651	1845.0	1476.0
10650	82.0	439.0
10653	50046.0	47620.0
10652	6646.0	5471.0
342667	3.0	6.0
10655	2.0	10.0
643812	0.0	0.0
342666	18.0	8.0
10654	3510.0	2818.0
136306	78.0	38.0
126961	0.0	0.0
10668	1237.0	1429.0
10667	1277.0	856.0
643827	3.0	1.0
10669	41.0	29.0
10660	3.0	0.0
10661	7.0	4.0
731220	9.0	56.0
138971	0.0	1.0
10664	3830.0	5726.0
10663	132.0	101.0
10666	96.0	86.0
731223	29.0	28.0
10665	2.0	4.0
136319	15102.0	14186.0
163933	69.0	30.0
317691	0.0	0.0
339005	191.0	226.0
10635	75.0	155.0
10634	1026.0	1051.0
10637	6.0	12.0
10636	1917.0	888.0
10638	0.0	0.0
114971	1099.0	1136.0
10631	601.0	1972.0
643836	2533.0	2740.0
10630	253.0	446.0
643837	807.0	1238.0
10633	20.0	29.0
643834	0.0	0.0
10632	10944.0	6232.0
100124394	0.0	0.0
10645	5501.0	3309.0
10648	0.0	0.0
10647	19.0	4.0
148304	324.0	264.0
114960	2.0	0.0
10640	3636.0	4147.0
136332	35.0	32.0
10642	10.0	4.0
643847	1.0	0.0
10641	1205.0	1226.0
10644	905.0	6078.0
10643	33.0	7.0
317671	174.0	189.0
643862	2.0	0.0
391642	0.0	0.0
10609	2872.0	2507.0
391647	5.0	1.0
10613	3612.0	7713.0
10612	437.0	673.0
10615	794.0	276.0
10614	3837.0	7646.0
10617	2680.0	3031.0
401525	0.0	0.0
10616	4011.0	6044.0
10618	23801.0	50039.0
643854	9.0	4.0
643853	108.0	291.0
643859	0.0	0.0
10611	5619.0	4867.0
10610	3017.0	614.0
643872	5.0	6.0
643873	268.0	379.0
643870	31.0	4.0
317684	4.0	0.0
391655	0.0	0.0
391657	0.0	0.0
391656	3.0	0.0
317687	0.0	1.0
10623	1309.0	1682.0
10626	865.0	330.0
10625	5669.0	9009.0
10628	42793.0	40570.0
10627	11109.0	11078.0
10629	1111.0	1216.0
342618	1.0	2.0
643865	0.0	0.0
643866	134.0	233.0
10620	262.0	434.0
10622	139.0	185.0
10621	1163.0	801.0
101954275	3.0	0.0
101954276	2.0	2.0
643880	1.0	0.0
101954273	2.0	4.0
643884	0.0	0.0
101954277	9.0	2.0
101954278	13.0	4.0
102464817	0.0	0.0
653203	0.0	1.0
391622	0.0	0.0
388011	206.0	104.0
83606	4914.0	3037.0
101954271	0.0	0.0
83605	1637.0	2317.0
101954272	6.0	2.0
83608	724.0	577.0
83607	1890.0	2235.0
151903	2443.0	2199.0
401507	0.0	0.0
317649	4231.0	8862.0
391627	0.0	0.0
401505	1085.0	690.0
388007	0.0	0.0
317648	1314.0	2920.0
100419709	5.0	6.0
100419705	0.0	0.0
643875	0.0	0.0
401509	80.0	50.0
401508	0.0	0.0
101954264	3.0	1.0
138948	55.0	61.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	5.0	5.0
102464827	0.0	0.0
391630	14.0	2.0
102464828	0.0	0.0
317662	1857.0	2156.0
100419711	5.0	1.0
102464825	0.0	0.0
56000	8.0	2.0
391632	0.0	4.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	57.0	116.0
102464824	0.0	0.0
56005	6616.0	4177.0
10602	1080.0	2951.0
56006	1361.0	2336.0
83604	3581.0	2349.0
10603	427.0	592.0
10606	7536.0	3740.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3328.0	3331.0
10608	7919.0	9906.0
10607	2801.0	3654.0
10600	4354.0	3083.0
101929254	0.0	1.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	1.0	0.0
102464837	0.0	0.0
102464834	0.0	1.0
102464835	0.0	0.0
148362	3283.0	4280.0
102464832	0.0	0.0
100271849	15.0	36.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	138.0	61.0
112398	1372.0	1181.0
100419735	0.0	0.0
391697	0.0	0.0
391696	2.0	0.0
100419733	1.0	0.0
388021	11.0	29.0
100419734	0.0	0.0
391698	4.0	0.0
100419731	0.0	0.0
100271836	72.0	165.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	18.0	3.0
388015	0.0	0.0
101954204	0.0	0.0
199953	1201.0	1479.0
161357	6.0	7.0
100420734	1.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	0.0
731275	29.0	64.0
199920	175.0	16.0
222826	1.0	4.0
101929286	1.0	3.0
391670	3.0	0.0
391672	11.0	2.0
161342	4.0	0.0
148398	234.0	1861.0
100419758	297.0	294.0
100419751	0.0	0.0
124359	317.0	602.0
101929293	25.0	21.0
100420752	0.0	1.0
100420754	0.0	0.0
10691	922.0	1569.0
10690	3.0	1.0
101929212	58.0	167.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	303.0	612.0
10693	335.0	230.0
10692	27.0	13.0
10695	3828.0	5109.0
10694	8111.0	9054.0
10699	38.0	41.0
101929221	1.0	0.0
100420763	0.0	1.0
101929225	2.0	6.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1279.0	1161.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	29.0	15.0
