id	ffb8427a-d1a3-4ae6-a2e0-424929197afb	4869e2a4-f182-41f1-8aed-52b5dd3b5c00
256302	3249.0	1508.0
105373144	0.0	0.0
81050	0.0	0.0
199786	829.0	34.0
256309	239.0	47.0
100420792	0.0	0.0
95681	633.0	488.0
283914	0.0	0.0
81047	0.0	0.0
197131	2926.0	1664.0
197135	447.0	216.0
653061	10.0	1.0
93058	495.0	423.0
161198	1009.0	1336.0
283902	0.0	0.0
220382	76.0	8.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	0.0
100114903	2.0	0.0
199777	1264.0	735.0
81061	0.0	0.0
653082	121.0	17.0
81090	0.0	0.0
100271649	1.0	0.0
199746	612.0	602.0
100271655	1.0	1.0
81099	0.0	0.0
100271650	13.0	5.0
199745	313.0	497.0
148170	143.0	525.0
256364	3030.0	3026.0
163786	363.0	226.0
220388	5.0	5.0
100271639	0.0	0.0
163782	76.0	64.0
100271646	7.0	3.0
283953	3.0	1.0
256355	63.0	58.0
100271644	0.0	0.0
283951	435.0	390.0
256356	1159.0	1350.0
100271643	0.0	0.0
100271640	0.0	0.0
81081	0.0	0.0
161159	7.0	6.0
148189	424.0	334.0
93099	3297.0	3709.0
100271627	4.0	0.0
283948	32.0	67.0
256329	140.0	100.0
100271634	0.0	1.0
100271636	0.0	0.0
100271630	2.0	3.0
100271633	0.0	0.0
100271632	5.0	0.0
199720	41.0	55.0
93082	28.0	41.0
161145	1594.0	1172.0
100271617	0.0	0.0
100271616	3.0	0.0
161142	4.0	1.0
100271619	0.0	0.0
148198	52.0	40.0
100271618	1.0	0.0
100271624	1.0	0.0
100271623	1.0	0.0
283933	149.0	74.0
100271625	0.0	0.0
93081	306.0	298.0
100271620	0.0	1.0
283932	143.0	91.0
100271622	1.0	1.0
100271621	0.0	0.0
199731	405.0	750.0
100124332	1.0	0.0
643664	4.0	0.0
256394	3.0	1.0
83637	7125.0	7751.0
83636	1445.0	1154.0
401565	6.0	1.0
401563	99.0	56.0
401562	35.0	7.0
401561	0.0	4.0
283999	0.0	0.0
283994	0.0	0.0
643668	2.0	1.0
283991	1884.0	2640.0
340198	21.0	27.0
643669	10.0	13.0
340192	1.0	1.0
643680	12.0	9.0
197196	1.0	0.0
56033	6.0	2.0
401551	7.0	2.0
83657	65.0	19.0
83656	74.0	0.0
83659	11.0	2.0
283989	1335.0	1659.0
83658	4721.0	4871.0
401548	1272.0	903.0
56034	1949.0	2080.0
283987	1200.0	1137.0
256369	0.0	0.0
401546	29.0	3.0
83655	0.0	0.0
283985	0.0	0.0
283982	0.0	0.0
283981	51.0	25.0
643677	13.0	1.0
83650	2.0	2.0
197187	170.0	80.0
449520	20.0	2.0
401541	208.0	148.0
401540	0.0	1.0
83639	2.0	0.0
83638	2550.0	2672.0
256380	445.0	195.0
449518	0.0	0.0
83648	5890.0	197.0
401537	3.0	1.0
83647	0.0	0.0
83641	7451.0	2452.0
401535	6.0	0.0
83643	831.0	635.0
401533	0.0	0.0
643689	13.0	4.0
283971	0.0	0.0
83640	495.0	387.0
283970	2.0	3.0
114826	995.0	515.0
114827	260.0	141.0
378706	2.0	0.0
378707	0.0	0.0
378708	193.0	142.0
339184	4.0	0.0
339186	0.0	0.0
56052	979.0	761.0
114821	208.0	158.0
114822	1506.0	4093.0
114823	8915.0	6628.0
114824	2.0	3.0
114825	883.0	731.0
643699	246.0	87.0
340168	1.0	0.0
114815	1327.0	486.0
114817	0.0	0.0
114818	274.0	116.0
114819	232.0	126.0
339175	766.0	543.0
56063	647.0	1122.0
653017	0.0	0.0
56061	4096.0	4888.0
56062	103.0	9.0
114814	66.0	76.0
83667	635.0	1104.0
83666	4826.0	5513.0
83660	2841.0	952.0
340156	148.0	44.0
83661	0.0	1.0
114804	349.0	196.0
114805	3.0	2.0
340152	974.0	277.0
339168	2.0	0.0
114800	445.0	143.0
114801	293.0	540.0
93010	293.0	889.0
114803	1640.0	964.0
83697	4.0	5.0
81034	1037.0	637.0
81035	1501.0	568.0
83696	2893.0	2300.0
83699	10624.0	7332.0
81037	7762.0	7991.0
83698	4.0	1.0
401588	251.0	149.0
83693	3044.0	1366.0
81030	373.0	563.0
83692	2579.0	1521.0
81031	2483.0	2468.0
83695	1674.0	1856.0
81033	2.0	1.0
83694	197.0	56.0
340146	0.0	0.0
83690	1141.0	500.0
81027	14.0	1.0
81029	172.0	502.0
653042	0.0	0.0
653045	0.0	0.0
81025	6.0	0.0
401577	143.0	115.0
22877	9891.0	5400.0
22878	3069.0	2054.0
22879	4189.0	2125.0
22870	8475.0	5275.0
22871	50.0	2.0
22872	12244.0	9481.0
22873	337.0	220.0
22874	406.0	786.0
22875	1715.0	875.0
22876	1870.0	1818.0
10899	5835.0	6819.0
10898	1087.0	1010.0
10891	1883.0	203.0
136540	1.0	0.0
10890	9561.0	5503.0
10893	134.0	157.0
10892	3161.0	1464.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	452.0	98.0
10897	2216.0	3524.0
10896	14.0	3.0
22888	759.0	614.0
22889	2283.0	2054.0
22880	2281.0	1805.0
124540	6373.0	3484.0
22881	632.0	459.0
22882	4119.0	4143.0
22883	11571.0	11441.0
22884	1884.0	868.0
22885	567.0	274.0
22887	3632.0	1763.0
342419	1.0	2.0
124538	0.0	0.0
124535	49.0	6.0
148523	174.0	641.0
283598	1.0	0.0
283596	246.0	221.0
283592	58.0	6.0
22856	2073.0	1632.0
161514	0.0	0.0
731424	3.0	8.0
22858	1276.0	815.0
22859	3334.0	1798.0
22850	1555.0	1053.0
22852	518.0	270.0
22853	2398.0	1370.0
22854	64.0	9.0
10877	0.0	0.0
10876	0.0	0.0
100419909	0.0	0.0
10879	0.0	0.0
10878	14.0	16.0
148534	969.0	737.0
104169670	0.0	0.0
104169671	0.0	0.0
100419903	1.0	2.0
283587	13.0	21.0
10871	209.0	124.0
10870	635.0	642.0
10873	348.0	981.0
10875	4866.0	1971.0
10874	22.0	6534.0
22866	124.0	234.0
22868	1561.0	1084.0
22869	1103.0	479.0
100309464	1.0	4.0
161502	14.0	1.0
100420901	0.0	0.0
22861	3761.0	2855.0
22862	9086.0	4841.0
22863	2381.0	1710.0
22864	2687.0	2134.0
22865	7.0	1.0
10888	1023.0	135.0
56203	4.0	7.0
643609	0.0	0.0
56204	3357.0	2244.0
10887	4.0	2.0
124512	1420.0	1192.0
148545	0.0	0.0
283579	4.0	3.0
283578	5568.0	1558.0
10880	0.0	0.0
283576	7.0	1.0
10882	13.0	22.0
10881	0.0	0.0
10884	2119.0	1533.0
283571	54.0	27.0
10886	44.0	174.0
10885	1830.0	880.0
22834	2738.0	1481.0
22835	813.0	421.0
22836	1888.0	2879.0
22837	2593.0	2766.0
101929059	3.0	6.0
22838	4420.0	2485.0
22839	5048.0	6150.0
100420910	2.0	0.0
100420916	0.0	0.0
22832	730.0	462.0
124590	1.0	1.0
10855	406.0	523.0
10857	5887.0	6091.0
10856	3382.0	3382.0
10859	1082.0	524.0
10858	62.0	10.0
100126793	64.0	16.0
10850	0.0	0.0
643617	5.0	1.0
643615	2.0	2.0
100126791	31.0	146.0
22844	100.0	0.0
22845	828.0	1043.0
22846	1446.0	987.0
22847	1867.0	995.0
22848	6208.0	2416.0
22849	907.0	461.0
112597	489.0	1534.0
100420920	2.0	0.0
100420921	2.0	0.0
100420924	0.0	0.0
124583	2786.0	3314.0
100420926	2.0	0.0
22841	1954.0	882.0
100420927	0.0	0.0
100419930	15.0	2.0
22843	63.0	10.0
10866	7146.0	7822.0
100420919	0.0	0.0
10865	2491.0	1458.0
10868	4077.0	3291.0
10867	1823.0	2010.0
10869	4690.0	2833.0
10861	139.0	88.0
101929074	209.0	110.0
10864	1.0	1.0
101929071	0.0	0.0
10863	1185.0	455.0
22813	1.0	1.0
22814	0.0	0.0
643641	1595.0	667.0
22815	0.0	1.0
22816	0.0	0.0
22818	9978.0	8687.0
10829	4.0	0.0
100419945	0.0	0.0
83849	56.0	9.0
83855	616.0	742.0
10833	0.0	0.0
83854	76.0	26.0
83857	747.0	375.0
10835	4.0	0.0
83856	370.0	206.0
10834	1.0	0.0
83851	35.0	1.0
10837	0.0	0.0
100419948	0.0	0.0
83850	833.0	601.0
10836	0.0	0.0
100419949	0.0	0.0
83853	18.0	10.0
10838	1892.0	913.0
83852	2159.0	987.0
124565	12268.0	9440.0
100419947	0.0	0.0
22808	2465.0	2635.0
22809	2436.0	2562.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	5.0	0.0
22822	14471.0	5411.0
22823	2275.0	1287.0
22824	201.0	117.0
101929086	3.0	0.0
22826	5801.0	4752.0
22827	5692.0	6009.0
643653	1.0	0.0
22828	3028.0	1388.0
22829	1.0	2.0
112574	3333.0	2845.0
100419955	0.0	0.0
56241	1465.0	1412.0
100420946	0.0	0.0
56242	1092.0	512.0
22820	11104.0	12533.0
22821	3420.0	1919.0
100419950	1.0	0.0
10844	4635.0	3941.0
83844	0.0	0.0
10846	994.0	214.0
10845	2855.0	2353.0
10848	1054.0	1859.0
56243	9455.0	11243.0
10847	11322.0	7692.0
56244	13.0	2.0
56245	20.0	2.0
10849	142.0	121.0
56246	0.0	0.0
643646	49.0	18.0
10840	55.0	16.0
10842	2.0	0.0
101929093	0.0	0.0
10841	5.0	7.0
643648	0.0	0.0
101929010	53.0	13.0
100420950	4.0	5.0
100420952	0.0	0.0
100419964	1.0	1.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	1.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	4.0	1.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	2.0	2.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	1.0	0.0
100271601	0.0	0.0
100419979	0.0	2.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	0.0
391436	0.0	0.0
161582	128.0	113.0
124599	57.0	28.0
101929052	0.0	6.0
391485	1.0	0.0
222611	0.0	62.0
100187716	0.0	0.0
391490	1.0	0.0
391496	1.0	0.0
22899	729.0	624.0
391462	0.0	0.0
22891	39.0	55.0
22893	3317.0	3051.0
22894	2978.0	2064.0
22895	9.0	14.0
148581	0.0	0.0
22897	1733.0	1271.0
22898	3203.0	1892.0
22890	3013.0	1587.0
391470	1.0	1.0
391472	0.0	0.0
391475	0.0	0.0
101929008	33.0	38.0
222659	4.0	3.0
440894	120.0	57.0
222658	4388.0	2502.0
102724035	0.0	0.0
100271575	0.0	0.0
100271577	1.0	0.0
100271571	0.0	0.0
81175	9.0	2.0
81176	11.0	6.0
100271570	2.0	1.0
93145	1846.0	310.0
440888	0.0	0.0
222642	5.0	3.0
222643	125.0	571.0
401289	14.0	2.0
401288	29.0	64.0
401285	10.0	1.0
81166	0.0	0.0
100271564	15.0	9.0
81168	0.0	0.0
100271566	5.0	2.0
81169	0.0	0.0
81162	8.0	7.0
81163	0.0	0.0
100271563	1.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	1.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	1.0	1.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	88.0	156.0
222662	0.0	1.0
401265	87.0	131.0
222663	5517.0	2462.0
220002	3844.0	1667.0
93166	108.0	89.0
401264	541.0	213.0
220004	82.0	104.0
100271539	0.0	0.0
401262	86.0	18.0
93164	452.0	175.0
100271547	0.0	0.0
100271549	1.0	0.0
81188	0.0	0.0
100271543	0.0	1.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	0.0	4.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1009.0	1019.0
440854	25.0	5.0
222698	47.0	67.0
222696	98.0	35.0
161497	5.0	5.0
100271529	11.0	9.0
222699	21.0	11.0
100271536	0.0	0.0
100271538	3.0	2.0
100271537	0.0	0.0
93190	18.0	0.0
283601	0.0	0.0
100271531	13.0	7.0
283600	5.0	7.0
220042	217.0	102.0
93183	1129.0	1010.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	3129.0	3494.0
100271525	0.0	0.0
100271526	4.0	6.0
100271521	0.0	0.0
100271520	2.0	0.0
220032	8.0	8.0
100271523	0.0	0.0
100271522	2.0	0.0
100271507	0.0	0.0
100271506	1.0	0.0
100271516	0.0	0.0
100271510	2.0	0.0
220064	843.0	666.0
220047	2.0	0.0
100271503	0.0	0.0
10808	7222.0	4239.0
56130	48.0	12.0
10807	1411.0	1224.0
56131	130.0	45.0
56132	64.0	27.0
10809	2199.0	2547.0
220081	19.0	9.0
83756	122.0	218.0
10811	507.0	1238.0
56137	40.0	58.0
10810	1831.0	177.0
83755	0.0	0.0
56138	50.0	61.0
83758	923.0	201.0
10813	1045.0	775.0
56139	327.0	381.0
401207	287.0	137.0
220082	2.0	3.0
83757	2.0	0.0
83752	5598.0	4409.0
56133	96.0	235.0
10815	33.0	35.0
10814	6.0	3.0
56134	95.0	84.0
10817	386.0	469.0
56135	103.0	66.0
10816	0.0	0.0
283643	577.0	552.0
56136	12.0	5.0
643535	0.0	2.0
643536	0.0	0.0
22800	1742.0	962.0
22801	188.0	484.0
643550	2.0	3.0
22802	1.0	2.0
22803	5324.0	4124.0
440804	2.0	3.0
22806	8096.0	2920.0
22807	2455.0	1663.0
10819	73.0	91.0
56140	0.0	4.0
10818	2195.0	925.0
56141	1.0	30.0
56142	3.0	38.0
56143	1.0	4.0
83737	3630.0	2533.0
220070	0.0	0.0
10822	0.0	1.0
283638	2919.0	5519.0
83744	382.0	221.0
10821	8.0	1.0
10824	11.0	16.0
83746	2208.0	1778.0
10823	0.0	0.0
83741	0.0	1.0
283635	2344.0	4536.0
10826	4888.0	847.0
220074	719.0	345.0
56144	17.0	5.0
10825	936.0	374.0
56145	16.0	7.0
83740	0.0	0.0
83743	2211.0	1581.0
56146	7.0	1.0
10828	1.0	0.0
10827	1262.0	801.0
83742	1026.0	2570.0
56147	2.0	0.0
283631	1.0	3.0
10820	0.0	0.0
440836	1361.0	2287.0
643563	2.0	1.0
56154	0.0	2.0
81109	0.0	0.0
283629	100.0	19.0
56159	2.0	2.0
81115	0.0	0.0
81116	0.0	0.0
56155	20.0	16.0
283624	414.0	125.0
102724097	11.0	4.0
256006	38.0	5.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	1.0	1.0
81114	0.0	0.0
81110	0.0	0.0
440829	57.0	13.0
440823	726.0	1035.0
440822	1.0	1.0
56163	33.0	0.0
56164	9.0	3.0
256021	57.0	23.0
56165	5.0	14.0
83759	1121.0	514.0
56160	1739.0	743.0
10800	398.0	195.0
283617	0.0	1.0
81104	0.0	0.0
10802	2764.0	2062.0
10801	18929.0	16936.0
10804	311.0	242.0
10803	12.0	29.0
56167	0.0	0.0
10806	1913.0	1456.0
56168	0.0	0.0
56169	28.0	13.0
643582	0.0	0.0
643586	5.0	1.0
256076	9.0	55.0
401253	22.0	12.0
56171	520.0	104.0
401251	19.0	13.0
56172	4245.0	2735.0
401250	1.0	1.0
81137	0.0	0.0
81138	0.0	0.0
83795	25.0	4.0
102724076	0.0	0.0
102724077	7.0	11.0
283688	1.0	1.0
401247	47.0	14.0
81136	0.0	0.0
283687	168.0	117.0
283685	0.0	0.0
93109	405.0	610.0
283682	1.0	1.0
100126825	0.0	0.0
93107	2.0	0.0
643596	31.0	54.0
56180	556.0	567.0
93100	721.0	1421.0
401242	0.0	0.0
256085	0.0	0.0
56181	2970.0	2058.0
81126	0.0	0.0
81127	0.0	0.0
83787	1541.0	1304.0
283677	0.0	0.0
401237	52.0	118.0
83786	2266.0	1773.0
401236	0.0	2.0
283673	5.0	4.0
93134	2151.0	1606.0
401233	0.0	0.0
401232	217.0	164.0
256051	839.0	380.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	782.0	88.0
81153	0.0	0.0
100271596	0.0	2.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	805.0	1291.0
283659	1329.0	249.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	1.0	0.0
283651	62.0	179.0
100271585	0.0	0.0
100271584	1.0	0.0
100271581	0.0	0.0
22998	6808.0	2766.0
22999	4.0	0.0
100151676	1.0	0.0
100151677	0.0	0.0
100151678	1.0	0.0
22990	5073.0	2459.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	9642.0	5516.0
22993	2552.0	2886.0
100151674	0.0	0.0
22994	914.0	754.0
83903	243.0	103.0
22995	509.0	262.0
83902	0.0	0.0
22996	493.0	1446.0
22997	247.0	85.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	1.0	0.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	4.0	0.0
83901	0.0	0.0
342538	14.0	0.0
83900	0.0	0.0
56300	0.0	0.0
56301	55.0	2.0
124411	997.0	793.0
22976	907.0	472.0
22977	19.0	13.0
22978	4215.0	1505.0
22979	1099.0	515.0
22970	55.0	31.0
22971	587.0	1135.0
22974	2125.0	1044.0
83932	528.0	322.0
10998	394.0	348.0
83931	5347.0	2136.0
342527	5.0	16.0
148418	304.0	130.0
83933	399.0	493.0
124404	1.0	0.0
10999	1574.0	1320.0
124401	760.0	738.0
124402	1339.0	1595.0
83930	2016.0	1657.0
56311	8.0	11.0
10990	193.0	165.0
100126693	0.0	0.0
10992	16217.0	12899.0
606500	0.0	0.0
10991	65.0	11.0
10994	4993.0	3275.0
10993	867.0	275.0
22987	13.0	7.0
22989	34.0	11.0
22980	8111.0	7916.0
22981	1266.0	728.0
22982	1176.0	610.0
22983	19.0	22.0
22984	2841.0	1652.0
22985	10492.0	6780.0
22986	10.0	2.0
58986	3494.0	6014.0
148423	723.0	612.0
58985	179.0	275.0
342510	102.0	80.0
283694	0.0	0.0
283693	23.0	12.0
283692	0.0	1.0
22954	994.0	613.0
22955	2367.0	1589.0
112487	676.0	381.0
22950	1667.0	1368.0
391524	1.0	1.0
22952	1.0	0.0
22953	55.0	3.0
391526	0.0	1.0
10975	2354.0	2954.0
83953	2724.0	21.0
10978	737.0	324.0
83955	11.0	12.0
10979	3032.0	1753.0
112495	1696.0	2207.0
10970	3160.0	3660.0
56339	2124.0	1428.0
10972	23819.0	15481.0
10971	11814.0	10440.0
10974	0.0	0.0
10973	2353.0	2822.0
401409	91.0	63.0
112479	598.0	374.0
112476	112.0	84.0
391530	0.0	0.0
83939	5111.0	3454.0
56341	23.0	31.0
391533	1.0	0.0
124460	1915.0	1154.0
83935	356.0	635.0
83938	724.0	1176.0
391538	2.0	0.0
83937	6235.0	10341.0
10987	2361.0	1900.0
83943	489.0	438.0
83942	0.0	0.0
10989	4357.0	2657.0
10988	5440.0	2952.0
56342	256.0	173.0
124454	1294.0	857.0
56344	0.0	0.0
83941	1256.0	1146.0
83940	899.0	896.0
643503	0.0	0.0
10981	678.0	1171.0
112483	2954.0	2229.0
10980	4037.0	3867.0
10983	40923.0	23367.0
10982	4639.0	2014.0
643507	6.0	5.0
10985	8309.0	5025.0
10984	329.0	321.0
22932	519.0	527.0
22933	2767.0	2218.0
22934	1331.0	997.0
22936	3560.0	2255.0
22937	4893.0	3788.0
22938	3557.0	3007.0
112464	329.0	524.0
22930	5158.0	2875.0
22931	5346.0	5837.0
81309	0.0	0.0
391504	1.0	0.0
10954	3023.0	1707.0
10953	1856.0	2672.0
10956	16864.0	11884.0
81315	0.0	0.0
10955	10410.0	7395.0
391508	9.0	31.0
81316	0.0	0.0
10957	7923.0	5392.0
124446	4861.0	6431.0
81310	0.0	0.0
10959	16821.0	14172.0
22929	4102.0	2364.0
10950	1606.0	3061.0
10952	3906.0	3885.0
10951	4248.0	2383.0
22943	33.0	28.0
22944	753.0	508.0
22945	0.0	0.0
22947	0.0	0.0
22948	7073.0	4851.0
22949	1519.0	1841.0
83957	1.0	0.0
22941	1865.0	238.0
83959	1011.0	2725.0
10965	590.0	513.0
391518	1.0	0.0
10964	2728.0	1777.0
81304	0.0	0.0
10966	490.0	357.0
10969	2232.0	1847.0
81300	0.0	0.0
10961	10958.0	11686.0
10960	10293.0	9880.0
643529	675.0	468.0
10963	7077.0	4698.0
10962	378.0	256.0
148479	1340.0	1446.0
197407	743.0	723.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	2.0	0.0
124491	2141.0	1440.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	2.0	0.0
391552	2.0	1.0
474383	0.0	0.0
474382	0.0	0.0
222701	1.0	1.0
767569	0.0	0.0
391559	3.0	0.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	1.0	0.0
767558	0.0	0.0
246704	5.0	5.0
207107	2.0	42.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	9.0	3.0
474344	3648.0	1369.0
474343	107.0	89.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	11.0	10.0
161406	11.0	18.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	8.0	3.0
100151641	0.0	0.0
246715	6.0	1.0
767557	7.0	3.0
606553	2.0	0.0
606551	26.0	14.0
474354	3.0	6.0
100151657	0.0	0.0
100151658	1.0	0.0
100151654	0.0	0.0
161436	140.0	18.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	0.0	1.0
100151650	0.0	0.0
100151651	1.0	0.0
391589	35.0	10.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	0.0	2.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2838.0	1734.0
100151667	0.0	0.0
391598	2.0	1.0
100151661	1.0	0.0
100151663	0.0	0.0
474338	19.0	10.0
474337	0.0	0.0
197370	2739.0	3129.0
220112	0.0	0.0
246744	0.0	0.0
220115	10.0	22.0
93273	98.0	279.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	3.0	0.0
81295	0.0	0.0
100271452	0.0	1.0
220108	795.0	97.0
220107	60.0	44.0
100271448	1.0	2.0
100271447	0.0	2.0
100271449	0.0	1.0
100271444	3.0	2.0
100271445	0.0	1.0
81285	7.0	8.0
81282	0.0	0.0
197350	25.0	3.0
246720	4.0	0.0
401399	21.0	0.0
401398	40.0	38.0
246721	0.0	0.0
220134	258.0	141.0
401397	1588.0	1293.0
246723	10.0	3.0
220136	227.0	87.0
401393	1.0	0.0
100271437	0.0	0.0
100271439	1.0	1.0
100271438	1.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	1.0	0.0
197342	438.0	482.0
246731	2.0	2.0
401387	7.0	8.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	53.0	37.0
100271420	1.0	0.0
197358	1690.0	863.0
199990	1699.0	2016.0
246785	41.0	25.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	1.0
220158	6.0	6.0
283726	67.0	25.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	22.0	11.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	247.0	59.0
100271413	0.0	0.0
197320	805.0	393.0
439996	0.0	0.0
100887074	0.0	0.0
439992	82.0	23.0
100887073	0.0	0.0
197322	1735.0	1267.0
439994	172.0	94.0
102724105	344.0	381.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	10.0	10.0
102724101	0.0	0.0
100271406	1.0	0.0
100271405	39.0	0.0
100271400	1.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	0.0	4.0
197335	1282.0	1269.0
440993	631.0	369.0
440992	36.0	20.0
161394	260.0	81.0
199964	6.0	21.0
8000	3.0	0.0
8001	2.0	2.0
246777	72.0	29.0
246778	8.0	7.0
606495	227.0	69.0
199974	9.0	3.0
8013	1425.0	278.0
22911	788.0	479.0
439949	670.0	277.0
22913	9591.0	9906.0
643421	1.0	0.0
22914	163.0	166.0
22915	1003.0	62.0
439945	0.0	0.0
22916	4654.0	3477.0
731605	15.0	1.0
22917	5.0	1.0
10929	3553.0	2495.0
10928	5355.0	3135.0
56252	5918.0	2963.0
56253	375.0	318.0
401331	202.0	103.0
81207	0.0	0.0
83869	0.0	1.0
81208	0.0	0.0
81209	0.0	0.0
83877	2990.0	2076.0
56259	2640.0	1709.0
83876	942.0	37.0
81215	0.0	0.0
83879	1396.0	249.0
10934	5.0	2.0
83878	124.0	132.0
283768	1.0	0.0
10933	13633.0	12130.0
10936	115.0	36.0
56254	4158.0	1985.0
83873	53.0	45.0
256148	0.0	0.0
81210	2.0	2.0
283767	0.0	0.0
56255	5182.0	3852.0
83872	679.0	561.0
10935	9837.0	7326.0
81211	0.0	0.0
56256	204.0	298.0
10938	7882.0	4112.0
83875	171.0	27.0
83874	1087.0	1375.0
56257	5212.0	3357.0
22907	4131.0	4157.0
643414	1.0	0.0
439953	22.0	7.0
22908	4089.0	1907.0
83871	3174.0	8635.0
22909	1255.0	466.0
283761	1.0	0.0
439954	1.0	0.0
643418	3.0	0.0
10930	5.0	8.0
439950	0.0	0.0
22921	1378.0	1103.0
8022	0.0	0.0
440926	108.0	93.0
22924	644.0	437.0
440925	22.0	10.0
8028	2162.0	1468.0
22925	6828.0	423.0
8029	1022.0	217.0
22926	4224.0	3331.0
439934	0.0	0.0
22927	1147.0	777.0
8027	1092.0	1899.0
22928	3944.0	2870.0
439936	12.0	0.0
56261	2886.0	3944.0
56262	3110.0	3892.0
10939	3532.0	1931.0
401321	137.0	91.0
8021	4964.0	2768.0
83858	812.0	1009.0
22920	2139.0	1783.0
56260	245.0	174.0
10943	2552.0	1814.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	30.0	31.0
81204	0.0	0.0
10945	11051.0	13029.0
83868	0.0	0.0
81205	0.0	0.0
10944	7934.0	6549.0
83867	0.0	0.0
10947	1262.0	855.0
56265	4400.0	792.0
83862	1224.0	1728.0
401316	19.0	9.0
83861	1742.0	1100.0
283755	31.0	11.0
10946	4586.0	3081.0
56267	1579.0	1680.0
10949	10142.0	8231.0
81201	0.0	0.0
10948	2516.0	2953.0
256158	248.0	66.0
83863	0.0	0.0
81202	0.0	0.0
22918	4417.0	3048.0
22919	9169.0	5942.0
439941	0.0	0.0
83860	1021.0	543.0
8019	2563.0	1412.0
10941	1.0	0.0
643427	25.0	18.0
10940	438.0	153.0
8036	4212.0	2150.0
8034	973.0	913.0
440957	769.0	841.0
440956	0.0	0.0
440955	0.0	2.0
8038	337.0	939.0
10907	2037.0	1892.0
10906	3320.0	3231.0
440952	96.0	54.0
10908	3683.0	3833.0
93210	3600.0	3797.0
8031	12336.0	8048.0
256130	0.0	0.0
56270	3810.0	3330.0
56271	5150.0	2775.0
8030	5422.0	4895.0
10910	2887.0	2030.0
83899	0.0	0.0
81236	0.0	0.0
283748	2.0	2.0
10912	526.0	382.0
283747	0.0	0.0
10911	9.0	24.0
