id	085d1072-73d9-4d5c-865f-782c4eb173a1	30b62a5c-f64d-44df-85df-58803540976e
442910	2.0	2.0
106481343	0.0	0.0
85457	2781.0	4058.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	162.0	226.0
442913	0.0	0.0
85452	5.0	15.0
442914	0.0	0.0
50	3035.0	13469.0
85453	2077.0	1979.0
442915	0.0	0.0
85450	2972.0	6021.0
51	3466.0	5592.0
442916	0.0	0.0
85451	1322.0	2118.0
52	4025.0	5778.0
442917	0.0	0.0
53	1256.0	2753.0
442918	0.0	0.0
54	151.0	1239.0
442919	0.0	0.0
55	154.0	264.0
442909	0.0	0.0
56	3.0	4.0
58	5.0	14.0
59	898.0	5674.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	4.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	65.0	62.0
106481350	1.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	190.0	169.0
442900	0.0	0.0
106481355	0.0	0.0
85443	6.0	42.0
442901	0.0	0.0
85444	1971.0	1386.0
442902	0.0	0.0
60	115999.0	263786.0
85441	837.0	2527.0
442903	10.0	3.0
85442	469.0	1694.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	10.0
85440	1546.0	1548.0
442907	10.0	17.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	0.0
68	2.0	0.0
344595	332.0	508.0
69	3.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	289.0	206.0
106481321	0.0	0.0
85479	4.0	33.0
106481322	0.0	0.0
85476	2868.0	5181.0
85477	257.0	972.0
70	3.0	17.0
85474	7.0	27.0
71	114369.0	325252.0
72	15.0	93.0
73	11.0	10.0
74	0.0	0.0
75	10.0	6.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4340.0	5831.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1675.0	2084.0
81	8756.0	28907.0
85463	2493.0	1408.0
82	5.0	8.0
85464	1985.0	2230.0
83	6.0	2.0
85461	3218.0	3506.0
85462	7676.0	5280.0
86	1612.0	1752.0
87	974.0	4145.0
85460	2441.0	1876.0
88	14.0	3.0
89	1.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5561.0	6531.0
106481300	0.0	0.0
91	1917.0	2295.0
92	1244.0	746.0
93	1342.0	679.0
94	554.0	3878.0
95	78.0	264.0
97	398.0	490.0
98	531.0	980.0
344561	0.0	0.0
728661	2394.0	2834.0
728664	0.0	2.0
106481305	0.0	0.0
261734	760.0	1944.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	22.0
106481309	10.0	1.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	5.0	28.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	0.0	1.0
3809	1.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	71.0	328.0
3800	299.0	585.0
3801	1916.0	5882.0
3802	1.0	3.0
728695	0.0	0.0
285735	1.0	3.0
261726	2084.0	2755.0
728698	1.0	5.0
3814	0.0	0.0
3815	18551.0	6420.0
3816	165.0	1197.0
261729	1291.0	864.0
3817	510.0	391.0
3818	82.0	42.0
222166	3764.0	3752.0
3811	0.0	4.0
3812	0.0	1.0
285740	0.0	0.0
285741	51.0	59.0
728689	10.0	24.0
3827	1.0	13.0
246100	0.0	0.0
3820	69.0	159.0
3821	22.0	43.0
3822	4.0	15.0
3823	1.0	2.0
3824	73.0	398.0
645402	0.0	0.0
403313	887.0	1028.0
403314	0.0	0.0
728637	1.0	0.0
728638	21.0	35.0
728633	6.0	2.0
728632	39.0	37.0
728635	26.0	11.0
3836	1926.0	2775.0
222183	54.0	218.0
3837	9966.0	13934.0
3838	286.0	1389.0
3839	2502.0	3429.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	638.0	1395.0
3832	293.0	265.0
3833	60.0	118.0
3834	0.0	5.0
3835	2109.0	4920.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1074.0	657.0
3848	2.0	0.0
3849	0.0	3.0
222171	17.0	160.0
728619	7.0	0.0
3840	4650.0	6586.0
3841	2091.0	1361.0
3842	10682.0	7159.0
3843	10386.0	14134.0
3844	0.0	0.0
3845	1656.0	1702.0
3846	2.0	3.0
645423	0.0	1.0
3860	1.0	3.0
246126	0.0	0.0
728658	199.0	413.0
728655	1.0	8.0
728657	0.0	2.0
728656	4.0	0.0
3858	754.0	1416.0
3859	0.0	0.0
246135	0.0	1.0
3850	4.0	10.0
3851	0.0	0.0
3852	0.0	1.0
645414	0.0	0.0
3853	0.0	0.0
3854	0.0	0.0
3855	25356.0	56944.0
3856	25361.0	54746.0
3857	0.0	0.0
728640	0.0	1.0
645431	21.0	46.0
728642	124.0	259.0
728641	1.0	0.0
645434	9.0	3.0
645432	2.0	12.0
285704	883.0	1111.0
728643	1.0	2.0
222194	2717.0	2303.0
285708	0.0	0.0
1204	0.0	0.0
1203	3843.0	5282.0
1201	622.0	1394.0
1200	6810.0	15654.0
3861	0.0	2.0
645426	25.0	23.0
645425	0.0	0.0
1209	4132.0	10789.0
3866	0.0	8.0
1208	0.0	0.0
1207	4131.0	5307.0
3868	0.0	0.0
285311	0.0	0.0
3880	425.0	755.0
3881	0.0	0.0
285313	254.0	29.0
100128537	320.0	173.0
3882	0.0	1.0
100128536	1.0	2.0
285314	1.0	0.0
285315	814.0	792.0
1215	0.0	2.0
100141515	0.0	2.0
1213	23162.0	35918.0
1212	1408.0	5117.0
1211	5251.0	13891.0
3872	0.0	14.0
3875	15491.0	30722.0
3876	1.0	2.0
3879	1.0	0.0
3890	0.0	1.0
3891	17.0	9.0
3892	181.0	405.0
100128525	1.0	4.0
285326	0.0	0.0
1230	159.0	301.0
285329	1.0	3.0
440097	5.0	4.0
440093	25.0	8.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	29.0	114.0
3888	0.0	1.0
100631239	0.0	0.0
3889	88.0	236.0
100128516	123.0	84.0
285331	1103.0	761.0
100128512	0.0	0.0
285335	39.0	22.0
100128514	0.0	0.0
1241	256.0	163.0
1240	305.0	481.0
1238	137.0	64.0
1237	1.0	4.0
1236	30.0	80.0
1235	7.0	6.0
1234	287.0	477.0
1233	29.0	38.0
1232	3.0	12.0
3895	18584.0	20859.0
100128511	134.0	166.0
100631247	0.0	0.0
3897	28.0	71.0
100631248	0.0	0.0
3898	217.0	1467.0
100631249	0.0	1.0
3899	38.0	92.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1397.0	1558.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	99.0	55.0
100631254	0.0	3.0
100128503	0.0	0.0
285349	550.0	201.0
574501	1.0	0.0
574502	0.0	0.0
1244	28.0	8.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	41.0	267.0
1263	154.0	1115.0
1262	12.0	5.0
116966	496.0	435.0
100887755	0.0	0.0
1261	5.0	23.0
100887754	3.0	2.0
1260	0.0	0.0
116969	122.0	63.0
1259	34.0	56.0
1258	0.0	7.0
440061	0.0	0.0
100887750	36.0	12.0
100887746	11.0	23.0
100887744	0.0	1.0
1272	154.0	47.0
1271	64.0	33.0
100887749	4.0	11.0
1270	12.0	19.0
100887748	0.0	2.0
440044	27.0	14.0
1269	34.0	46.0
440051	0.0	0.0
1268	45.0	34.0
440050	1.0	1.0
1267	2606.0	6078.0
1266	7263.0	14079.0
100887740	0.0	0.0
1265	6865.0	9868.0
1286	2875.0	4259.0
1285	2533.0	2838.0
1284	4473.0	24256.0
1282	3628.0	15267.0
1281	3023.0	5208.0
1280	0.0	0.0
440078	146.0	85.0
440077	0.0	1.0
440087	108.0	502.0
1278	5525.0	8282.0
1277	1003.0	2928.0
440081	7.0	19.0
116938	0.0	0.0
1297	13.0	45.0
116931	68.0	79.0
1296	1326.0	3067.0
1295	4138.0	9882.0
116933	0.0	0.0
1294	30.0	11.0
1293	1466.0	1982.0
116935	26.0	27.0
1292	1085.0	5640.0
440068	2.0	1.0
1291	2898.0	5130.0
116937	1.0	0.0
440067	2.0	3.0
1290	729.0	1080.0
440073	16.0	80.0
440072	14.0	8.0
1289	264.0	678.0
1288	155.0	17.0
1287	1669.0	1002.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	853.0	2761.0
440021	0.0	0.0
442673	4.0	1.0
10018	5509.0	2859.0
126328	457.0	3392.0
442676	0.0	0.0
126326	57.0	570.0
1299	875.0	707.0
1298	750.0	1427.0
10011	1020.0	3542.0
10010	2195.0	2619.0
10013	2371.0	3232.0
128989	1388.0	7187.0
10015	9168.0	9948.0
10014	3143.0	6606.0
10017	15.0	23.0
10016	4068.0	5637.0
10020	1432.0	1226.0
114335	0.0	0.0
114336	0.0	0.0
126321	550.0	1984.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	0.0
10021	3.0	308.0
10024	9.0	28.0
128977	2271.0	3192.0
103021165	0.0	0.0
10023	181.0	330.0
103021164	4.0	10.0
10026	3132.0	3433.0
10025	1124.0	4421.0
116986	56.0	546.0
116985	3844.0	10057.0
116988	1539.0	3206.0
116987	1783.0	3919.0
114327	1958.0	1238.0
440043	0.0	0.0
126308	1163.0	2733.0
440041	0.0	0.0
126306	11.0	385.0
151306	5.0	45.0
100128590	2.0	6.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	2.0
440027	11.0	17.0
440026	2827.0	3636.0
440023	1.0	0.0
10008	541.0	1101.0
10007	3192.0	5794.0
10009	2022.0	2385.0
116984	6826.0	4226.0
116983	279.0	1008.0
151313	59.0	57.0
10000	4117.0	3857.0
128954	0.0	0.0
10002	25.0	12.0
10001	1235.0	991.0
10004	28.0	98.0
10003	68.0	19.0
10006	3103.0	2914.0
10005	588.0	1568.0
126370	0.0	0.0
285352	173.0	268.0
100128579	0.0	0.0
285359	167.0	79.0
126375	271.0	259.0
126374	272.0	1073.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3292.0	4684.0
285367	625.0	1456.0
285368	231.0	490.0
100128569	38.0	77.0
126364	59.0	497.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	6.0
344191	0.0	0.0
126353	28.0	266.0
751071	165.0	258.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	15.0
106481282	0.0	0.0
285381	1213.0	2191.0
106481283	0.0	0.0
285382	61.0	264.0
106481280	0.0	0.0
165918	985.0	863.0
106481281	1.0	0.0
165904	4.0	12.0
285386	198.0	82.0
138307	29.0	71.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	1.0	5.0
100128541	1.0	0.0
138311	267.0	684.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	3.0
126299	1079.0	3446.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1154.0	1909.0
728710	0.0	0.0
126295	299.0	283.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	225.0	116.0
645318	0.0	0.0
645317	42.0	51.0
151242	22.0	5.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	33442.0	28511.0
100287908	0.0	0.0
645332	329.0	391.0
126282	185.0	722.0
100287902	6.0	9.0
163227	647.0	392.0
100287900	0.0	0.0
163223	188.0	197.0
106481275	2.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	16.0	52.0
106481278	0.0	0.0
645328	1.0	2.0
151254	29.0	2.0
645326	2.0	0.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	3.0
163259	232.0	304.0
645345	1.0	132.0
200403	0.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	866.0	492.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	0.0	3.0
728732	4.0	3.0
728734	3.0	0.0
126272	260.0	417.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	545.0	1193.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	73.0	21.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	8.0
728723	418.0	380.0
106481253	2.0	0.0
107133522	6.0	7.0
106481254	2.0	0.0
107133524	7.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	2.0	16.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	695.0	660.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	24.0	8.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	8.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	753.0	764.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	4.0
645387	213.0	249.0
645382	0.0	0.0
645381	15.0	25.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	1.0	1.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	38.0	313.0
3903	232.0	814.0
106481210	0.0	0.0
3904	2.0	16.0
3906	0.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	1062.0	1012.0
106481211	0.0	0.0
3909	67.0	139.0
106481212	0.0	0.0
684959	0.0	0.0
151234	34.0	7.0
151230	738.0	784.0
728798	14.0	20.0
3913	5252.0	18705.0
3914	40.0	215.0
3915	12923.0	15920.0
3916	14127.0	38656.0
3918	4336.0	10770.0
3910	993.0	2360.0
3911	2719.0	9713.0
3912	16138.0	11434.0
728782	6.0	3.0
728780	26.0	25.0
3924	9.0	10.0
3925	1919.0	2877.0
3927	4527.0	7556.0
3929	1.0	0.0
3920	10932.0	15178.0
3921	18230.0	29377.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1308.0	4598.0
3937	367.0	1506.0
3938	0.0	3.0
3939	10742.0	17395.0
3930	1266.0	1067.0
100873179	0.0	0.0
3931	287.0	262.0
3932	166.0	674.0
3933	0.0	0.0
3934	11.0	1976.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	11.0
3947	3.0	2.0
3948	4.0	1.0
3949	109.0	334.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19936.0	29795.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	9.0	17.0
3958	802.0	2484.0
3959	14133.0	28175.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	319.0	205.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	317.0	87.0
3952	0.0	0.0
3953	486.0	365.0
3954	1477.0	3866.0
3955	103.0	326.0
3956	798.0	2890.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	16.0	19.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	22.0	206.0
1303	707.0	446.0
107133502	0.0	0.0
1302	150.0	83.0
1301	19.0	0.0
1300	26.0	222.0
3960	32.0	11.0
3963	0.0	0.0
3964	2039.0	2178.0
1308	1898.0	1542.0
3965	179.0	973.0
1307	1691.0	6198.0
151295	16.0	9.0
1306	712.0	3433.0
100189589	2.0	2.0
728774	1.0	0.0
728773	0.0	0.0
3980	1430.0	2060.0
100287932	1666.0	3461.0
3981	946.0	871.0
728776	13.0	12.0
85508	0.0	0.0
105601840	1.0	1.0
85509	0.0	0.0
1316	34140.0	17359.0
1315	8054.0	10501.0
1314	13565.0	17522.0
1312	2016.0	4957.0
1311	1.0	64.0
100329135	2.0	1.0
1310	1.0	0.0
574537	0.0	0.0
3972	0.0	0.0
3973	71.0	10.0
3975	0.0	6.0
3976	225.0	295.0
3977	8908.0	6686.0
1318	32.0	89.0
3978	835.0	1246.0
1317	1493.0	2719.0
728763	1.0	1.0
3990	286.0	375.0
645313	0.0	0.0
3991	95.0	595.0
645312	0.0	1.0
3992	543.0	692.0
645311	2.0	0.0
728769	691.0	1199.0
1330	0.0	0.0
1327	8861.0	31009.0
1326	690.0	482.0
1325	2.0	2.0
3982	0.0	0.0
3983	23118.0	26225.0
3984	877.0	4010.0
3985	6721.0	7775.0
3987	2772.0	5729.0
3988	2666.0	3652.0
1329	2847.0	8936.0
116809	0.0	0.0
100128416	19.0	8.0
1340	3813.0	9626.0
1337	2078.0	7837.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	965.0	3795.0
100128410	0.0	1.0
3995	203.0	969.0
100128412	0.0	0.0
3996	618.0	1343.0
3998	14930.0	19717.0
1339	0.0	0.0
285440	2559.0	5172.0
285441	5.0	25.0
1352	723.0	958.0
1351	2516.0	13715.0
1350	11435.0	26665.0
1349	2855.0	7541.0
1348	0.0	0.0
1347	3144.0	7519.0
1346	336.0	2521.0
1345	4319.0	9689.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	34.0	18.0
1363	20667.0	8006.0
1362	6700.0	19277.0
1361	7.0	28.0
1360	0.0	0.0
1359	2.0	4.0
1358	3.0	4.0
1357	0.0	0.0
1356	198.0	102.0
1355	2966.0	3480.0
1353	2409.0	3073.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	30.0	39.0
285464	439.0	568.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2644.0	4229.0
1373	507.0	704.0
1371	772.0	815.0
1370	2.0	2.0
1369	0.0	0.0
1368	957.0	956.0
100873209	1.0	0.0
1366	3634.0	12887.0
1365	2177.0	8319.0
1364	13043.0	16843.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	16.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3658.0	2806.0
116843	1303.0	1234.0
1384	1317.0	4970.0
116842	46.0	19.0
1382	401.0	113.0
116844	2.0	182.0
1381	2358.0	6349.0
1380	27.0	136.0
440176	0.0	5.0
440184	0.0	3.0
1379	2.0	30.0
1378	2.0	17.0
1376	905.0	3146.0
1375	28.0	60.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	1.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	76.0	185.0
1396	35.0	84.0
1395	24.0	35.0
1394	6.0	37.0
1393	142.0	200.0
1392	0.0	0.0
285407	14.0	13.0
116835	93.0	858.0
1390	1031.0	1756.0
1389	7753.0	10999.0
1388	3891.0	6560.0
1387	5954.0	5675.0
116841	1315.0	2318.0
1386	5186.0	3689.0
116840	1363.0	1792.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	108.0	37.0
100873255	1.0	0.0
100873254	3.0	2.0
100873253	1.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	238.0	123.0
100287895	0.0	0.0
285419	17.0	11.0
1399	4074.0	3521.0
1398	4448.0	8315.0
1397	1354.0	9383.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	1.0	2.0
100873256	1.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	71.0	138.0
285429	14.0	3.0
100287880	0.0	0.0
440193	131.0	572.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	14025.0	26296.0
153830	3402.0	5484.0
645280	6.0	2.0
440138	441.0	406.0
440132	0.0	0.0
440142	5.0	2.0
10139	1026.0	2814.0
126208	285.0	1479.0
126206	0.0	0.0
126205	0.0	0.0
107133497	117.0	47.0
126204	1.0	0.0
107133499	0.0	0.0
128866	5977.0	10303.0
10131	1426.0	3427.0
10134	8888.0	14286.0
107133494	0.0	0.0
10133	1645.0	5660.0
128869	1110.0	1506.0
10136	0.0	0.0
10135	2060.0	3504.0
100128493	0.0	0.0
103021294	6.0	19.0
10138	728.0	932.0
100128496	0.0	1.0
10137	3583.0	3635.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	2.0
10140	8352.0	4760.0
128864	11.0	11.0
440125	2.0	1.0
440131	1.0	4.0
10143	0.0	1.0
128854	939.0	697.0
10142	6794.0	4726.0
10144	9402.0	6592.0
10147	3960.0	4804.0
100128483	0.0	0.0
10146	6642.0	6243.0
128859	0.0	0.0
10149	347.0	543.0
10148	13.0	130.0
128853	363.0	729.0
440159	0.0	0.0
10117	4.0	10.0
440163	4.0	2.0
10110	27.0	12.0
10112	21.0	98.0
10111	3884.0	4868.0
10114	7425.0	5976.0
10113	1688.0	4725.0
128848	0.0	0.0
10116	4791.0	4469.0
165829	5.0	4.0
100128469	35.0	8.0
153842	3.0	1.0
440145	811.0	1210.0
10129	1071.0	1449.0
440153	0.0	0.0
10128	7370.0	11826.0
100033799	0.0	0.0
107133486	3.0	9.0
10121	3234.0	6928.0
100128465	0.0	0.0
10120	2706.0	7929.0
10123	332.0	645.0
138234	2.0	1.0
10125	113.0	221.0
10124	810.0	761.0
10127	1469.0	1994.0
10126	1684.0	3919.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	91.0	46.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	5.0	2.0
106481182	0.0	0.0
285489	2.0	92.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	1.0	0.0
10106	11011.0	12130.0
106481199	0.0	0.0
10109	4751.0	11392.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	473.0	2975.0
10100	333.0	359.0
10103	13041.0	12518.0
106481194	0.0	0.0
10102	948.0	1824.0
106481195	0.0	0.0
10105	2184.0	5475.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	291.0	327.0
440119	54.0	69.0
126235	0.0	0.0
126231	177.0	96.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	42.0	72.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	12.0	35.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	6.0
440104	965.0	586.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	2.0	5.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	30.0	8.0
10090	5138.0	5028.0
10093	2788.0	8424.0
10092	4963.0	7810.0
10095	1079.0	8753.0
645204	2.0	0.0
10094	4665.0	11202.0
645203	0.0	3.0
10097	8609.0	11482.0
10096	5339.0	9317.0
645201	0.0	0.0
163115	348.0	133.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	223.0	398.0
106481144	0.0	0.0
114195	1.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	3.0
106481145	0.0	1.0
151126	11.0	22.0
106481146	0.0	0.0
10099	16585.0	23065.0
10098	4028.0	3134.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	893.0	1069.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	60.0	33.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	3.0	0.0
415116	559.0	5401.0
645207	0.0	0.0
645206	451.0	404.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	4.0
114182	1.0	0.0
10071	2.0	6.0
645220	0.0	0.0
728851	13.0	23.0
10073	859.0	1142.0
405754	0.0	2.0
405753	2313.0	4455.0
