id	2c80fdb5-bba0-4402-a6d4-412cbab60fc8	7400ffec-f429-4d6b-bb44-553fa3ae477d
106481340	0.0	1.0
85458	4369.0	1387.0
106481345	1.0	0.0
85459	1601.0	1292.0
106481346	0.0	0.0
85456	10685.0	13627.0
442910	3.0	0.0
106481343	0.0	0.0
85457	4646.0	3948.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	1679.0	944.0
442913	0.0	0.0
85452	3.0	22.0
442914	0.0	0.0
50	6453.0	6028.0
85453	2995.0	1669.0
442915	0.0	0.0
85450	7530.0	3073.0
51	4276.0	5658.0
442916	0.0	0.0
85451	2673.0	2623.0
52	4997.0	4413.0
442917	0.0	0.0
53	2219.0	2838.0
442918	0.0	0.0
54	247.0	3082.0
442919	0.0	0.0
55	281.0	413.0
442909	1.0	0.0
56	1.0	5.0
58	8.0	4.0
59	3794.0	4103.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	4.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	126.0	45.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	737.0	491.0
442900	0.0	0.0
106481355	0.0	0.0
85443	6.0	24.0
442901	0.0	0.0
85444	2003.0	1421.0
442902	0.0	0.0
60	150110.0	192505.0
85441	2771.0	2911.0
442903	16.0	16.0
85442	516.0	854.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	16.0
85440	2111.0	1889.0
442907	10.0	10.0
442908	1.0	0.0
66	0.0	1.0
67	0.0	16.0
68	2.0	2.0
344595	664.0	269.0
69	4.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	287.0	137.0
106481321	0.0	0.0
85479	1.0	17.0
106481322	0.0	0.0
85476	3671.0	3403.0
85477	147.0	250.0
70	16.0	24.0
85474	14.0	66.0
71	160374.0	270090.0
72	264.0	88.0
73	44.0	23.0
74	0.0	3.0
75	28.0	18.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6124.0	6534.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	4.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	1.0
85465	2700.0	2275.0
81	29092.0	43289.0
85463	4837.0	1615.0
82	6.0	6.0
85464	2804.0	1800.0
83	28.0	10.0
85461	6328.0	6967.0
85462	4677.0	2406.0
86	1850.0	2339.0
87	4703.0	5725.0
85460	4246.0	2015.0
88	14.0	3.0
89	9.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7591.0	10290.0
106481300	0.0	0.0
91	3507.0	2050.0
92	1467.0	1488.0
93	1716.0	1784.0
94	2417.0	893.0
95	259.0	384.0
97	566.0	429.0
98	983.0	688.0
344561	0.0	0.0
728661	3923.0	3237.0
728664	1.0	0.0
106481305	0.0	0.0
261734	2592.0	2254.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	12.0	19.0
106481309	8.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	4.0	5.0
3805	5.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	3.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	516.0	297.0
3800	561.0	35.0
3801	8563.0	5515.0
3802	1.0	2.0
728695	0.0	2.0
285735	1.0	0.0
261726	2456.0	2424.0
728698	5.0	4.0
3814	2.0	13.0
3815	17117.0	529.0
3816	229.0	22.0
261729	1142.0	198.0
3817	653.0	18.0
3818	111.0	42.0
222166	8587.0	2598.0
3811	3.0	0.0
3812	5.0	0.0
285740	0.0	0.0
285741	44.0	26.0
728689	16.0	13.0
3827	0.0	1.0
246100	0.0	0.0
3820	97.0	146.0
3821	7.0	23.0
3822	2.0	2.0
3823	0.0	0.0
3824	153.0	84.0
645402	0.0	0.0
403313	1055.0	1062.0
403314	1.0	0.0
728637	3.0	0.0
728638	32.0	34.0
728633	3.0	0.0
728632	29.0	46.0
728635	44.0	14.0
3836	2909.0	4003.0
222183	154.0	327.0
3837	14842.0	14212.0
3838	641.0	1448.0
3839	3850.0	3186.0
728629	0.0	1.0
403304	2.0	3.0
403305	0.0	0.0
3831	1985.0	1735.0
3832	331.0	869.0
3833	79.0	143.0
3834	11.0	2.0
3835	3107.0	5122.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1572.0	585.0
3848	6.0	0.0
3849	0.0	1.0
222171	60.0	7387.0
728619	15.0	15.0
3840	6117.0	5888.0
3841	2668.0	1224.0
3842	13842.0	8978.0
3843	14244.0	12200.0
3844	0.0	0.0
3845	2373.0	2736.0
3846	4.0	5.0
645423	1.0	0.0
3860	1.0	17.0
246126	0.0	1.0
728658	369.0	429.0
728655	1.0	2.0
728657	2.0	0.0
728656	5.0	0.0
3858	1012.0	747.0
3859	0.0	0.0
246135	2.0	1.0
3850	23.0	1.0
3851	0.0	0.0
3852	0.0	2.0
645414	0.0	0.0
3853	0.0	1.0
3854	0.0	0.0
3855	53200.0	71754.0
3856	58334.0	48638.0
3857	0.0	0.0
728640	4.0	1.0
645431	42.0	44.0
728642	378.0	341.0
728641	0.0	2.0
645434	20.0	0.0
645432	3.0	3.0
285704	1695.0	1345.0
728643	2.0	1.0
222194	5456.0	3428.0
285708	0.0	0.0
1204	0.0	0.0
1203	4088.0	2133.0
1201	1661.0	1118.0
1200	14963.0	20712.0
3861	0.0	32.0
645426	17.0	24.0
645425	0.0	0.0
1209	9180.0	9290.0
3866	8.0	349.0
1208	0.0	1.0
1207	5086.0	4849.0
3868	0.0	4.0
285311	0.0	0.0
3880	1771.0	21242.0
3881	1.0	3.0
285313	1595.0	12.0
100128537	1369.0	594.0
3882	0.0	0.0
100128536	1.0	1.0
285314	2.0	1.0
285315	816.0	518.0
1215	18.0	30.0
100141515	0.0	0.0
1213	30260.0	34871.0
1212	2918.0	4109.0
1211	8643.0	15042.0
3872	16.0	51.0
3875	26017.0	28865.0
3876	1.0	12.0
3879	3.0	0.0
3890	1.0	1.0
3891	16.0	0.0
3892	477.0	284.0
100128525	0.0	2.0
285326	0.0	0.0
1230	99.0	279.0
285329	10.0	6.0
440097	35.0	1.0
440093	19.0	14.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	89.0	63.0
3888	0.0	0.0
100631239	0.0	1.0
3889	235.0	89.0
100128516	94.0	46.0
285331	1161.0	1095.0
100128512	3.0	0.0
285335	70.0	39.0
100128514	0.0	0.0
1241	399.0	329.0
1240	586.0	226.0
1238	281.0	35.0
1237	2.0	46.0
1236	73.0	152.0
1235	8.0	15.0
1234	141.0	375.0
1233	8.0	132.0
1232	21.0	19.0
3895	28655.0	19760.0
100128511	197.0	127.0
100631247	4.0	8.0
3897	305.0	59.0
100631248	0.0	0.0
3898	590.0	4095.0
100631249	0.0	0.0
3899	108.0	21.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1962.0	1075.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	239.0	111.0
100631254	2.0	0.0
100128503	0.0	0.0
285349	595.0	253.0
574501	0.0	4.0
574502	0.0	0.0
1244	40.0	20.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	601.0	158.0
1263	491.0	2709.0
1262	16.0	7.0
116966	547.0	223.0
100887755	1.0	3.0
1261	25.0	31.0
100887754	2.0	2.0
1260	0.0	0.0
116969	67.0	10.0
1259	73.0	139.0
1258	0.0	3.0
440061	0.0	0.0
100887750	69.0	46.0
100887746	18.0	6.0
100887744	2.0	2.0
1272	368.0	15.0
1271	512.0	4.0
100887749	19.0	44.0
1270	33.0	13.0
100887748	2.0	0.0
440044	70.0	29.0
1269	67.0	6.0
440051	1.0	2.0
1268	146.0	19.0
440050	0.0	3.0
1267	4674.0	7275.0
1266	12993.0	18433.0
100887740	0.0	0.0
1265	9381.0	12664.0
1286	6471.0	3651.0
1285	5968.0	4246.0
1284	15310.0	18880.0
1282	9888.0	18428.0
1281	14985.0	27447.0
1280	1.0	2.0
440078	134.0	147.0
440077	5.0	2.0
440087	42.0	11.0
1278	19800.0	28042.0
1277	11392.0	44351.0
440081	61.0	85.0
116938	0.0	0.0
1297	92.0	13.0
116931	230.0	155.0
1296	4002.0	15126.0
1295	13348.0	33795.0
116933	0.0	1.0
1294	71.0	97.0
1293	8119.0	11215.0
116935	34.0	31.0
1292	12501.0	10135.0
440068	0.0	1.0
1291	11035.0	6936.0
116937	1.0	0.0
440067	0.0	3.0
1290	1895.0	2667.0
440073	68.0	34.0
440072	14.0	6.0
1289	1299.0	3412.0
1288	166.0	4.0
1287	2596.0	577.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1469.0	2410.0
440021	0.0	0.0
442673	9.0	3.0
10018	6536.0	2293.0
126328	1896.0	2572.0
442676	1.0	1.0
126326	192.0	378.0
1299	27375.0	149.0
1298	1301.0	447.0
10011	1709.0	2082.0
10010	3063.0	4742.0
10013	4117.0	3585.0
128989	4647.0	2682.0
10015	14020.0	13784.0
10014	9358.0	8570.0
10017	67.0	102.0
10016	4591.0	5214.0
10020	2102.0	1127.0
114335	0.0	0.0
114336	0.0	0.0
126321	1666.0	1455.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	4.0	435.0
10024	14.0	38.0
128977	3781.0	2320.0
103021165	0.0	0.0
10023	528.0	473.0
103021164	18.0	9.0
10026	3141.0	2834.0
10025	3533.0	3954.0
116986	119.0	135.0
116985	11517.0	16367.0
116988	4316.0	4154.0
116987	4475.0	4391.0
114327	2694.0	1759.0
440043	0.0	0.0
126308	2706.0	2853.0
440041	0.0	0.0
126306	12.0	26.0
151306	28.0	10.0
100128590	2.0	0.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	11.0	21.0
440026	2997.0	3907.0
440023	0.0	0.0
10008	600.0	357.0
10007	4906.0	6717.0
10009	3150.0	5056.0
116984	11893.0	3857.0
116983	1167.0	1842.0
151313	113.0	42.0
10000	8344.0	6687.0
128954	0.0	0.0
10002	63.0	17.0
10001	1743.0	1291.0
10004	93.0	70.0
10003	158.0	32.0
10006	4606.0	4561.0
10005	1028.0	1158.0
126370	0.0	0.0
285352	326.0	205.0
100128579	0.0	0.0
285359	336.0	217.0
126375	322.0	443.0
126374	998.0	4453.0
153918	0.0	0.0
100128574	1.0	1.0
285362	4349.0	3845.0
285367	1358.0	1423.0
285368	475.0	827.0
100128569	191.0	106.0
126364	131.0	135.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	4.0
344191	0.0	0.0
126353	1.0	31.0
751071	322.0	273.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	29.0	8.0
106481282	0.0	0.0
285381	1688.0	1446.0
106481283	0.0	0.0
285382	187.0	149.0
106481280	0.0	0.0
165918	1461.0	1390.0
106481281	0.0	4.0
165904	20.0	13.0
285386	61.0	150.0
138307	44.0	25.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	1.0
106481290	3.0	1.0
100128541	1.0	0.0
138311	843.0	521.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1931.0	2524.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2212.0	2602.0
728710	1.0	0.0
126295	387.0	274.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	3.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	178.0	141.0
645318	1.0	1.0
645317	67.0	28.0
151242	93.0	594.0
106481260	0.0	0.0
106481261	0.0	2.0
647979	41954.0	44022.0
100287908	0.0	0.0
645332	800.0	757.0
126282	533.0	920.0
100287902	8.0	12.0
163227	1027.0	1368.0
100287900	0.0	0.0
163223	342.0	253.0
106481275	0.0	3.0
106481276	0.0	2.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	4.0	4.0
106481277	0.0	0.0
151258	29.0	35.0
106481278	1.0	0.0
645328	1.0	10.0
151254	22.0	42.0
645326	4.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	14.0
163259	302.0	234.0
645345	149.0	152.0
200403	5.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1053.0	871.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	5.0	5.0
728732	2.0	0.0
728734	3.0	0.0
126272	328.0	379.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	881.0	865.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	1.0	0.0
106481244	2.0	1.0
114299	55.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	11.0
728723	560.0	226.0
106481253	1.0	0.0
107133522	86.0	34.0
106481254	6.0	1.0
107133524	7.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	8.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	3.0
645348	0.0	1.0
106481250	0.0	0.0
645369	7.0	9.0
645368	0.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	1144.0	1738.0
106481218	2.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	38.0	21.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	17.0	17.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1168.0	705.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	275.0	225.0
645382	0.0	0.0
645381	60.0	15.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	7.0
106481207	3.0	2.0
106481204	1.0	5.0
106481205	0.0	1.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	37.0	133.0
3903	197.0	404.0
106481210	0.0	0.0
3904	9.0	31.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3877.0	360.0
106481211	0.0	0.0
3909	365.0	102.0
106481212	0.0	0.0
684959	0.0	0.0
151234	23.0	16.0
151230	1124.0	654.0
728798	18.0	3.0
3913	24577.0	18309.0
3914	227.0	9787.0
3915	19964.0	19632.0
3916	27860.0	29534.0
3918	7497.0	18546.0
3910	3922.0	3126.0
3911	15252.0	15735.0
3912	17918.0	17041.0
728782	18.0	16.0
728780	26.0	95.0
3924	10.0	12.0
3925	2728.0	4416.0
3927	10862.0	16275.0
3929	4.0	0.0
3920	16624.0	23118.0
3921	21910.0	20661.0
3923	0.0	0.0
100873174	1.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1708.0	8708.0
3937	479.0	887.0
3938	5.0	1.0
3939	12237.0	25277.0
3930	2104.0	1160.0
100873179	0.0	0.0
3931	679.0	426.0
3932	114.0	259.0
3933	0.0	0.0
3934	46.0	8841.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	15.0	7.0
3947	5.0	1.0
3948	1.0	0.0
3949	228.0	1345.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	28251.0	13680.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	16.0
100873192	0.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	18.0	31.0
3958	3175.0	48830.0
3959	27349.0	32915.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	856.0	467.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	668.0	79.0
3952	15.0	0.0
3953	1719.0	951.0
3954	2700.0	2744.0
3955	345.0	392.0
3956	2567.0	11222.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	24.0	16.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	96.0	1277.0
1303	4111.0	882.0
107133502	0.0	0.0
1302	262.0	49.0
1301	24.0	317.0
1300	141.0	823.0
3960	30.0	13.0
3963	0.0	0.0
3964	4362.0	3751.0
1308	841.0	856.0
3965	496.0	931.0
1307	5334.0	6150.0
151295	32.0	35.0
1306	4337.0	7973.0
100189589	2.0	21.0
728774	1.0	0.0
728773	0.0	0.0
3980	1728.0	1733.0
100287932	1983.0	2560.0
3981	1231.0	1341.0
728776	27.0	30.0
85508	1.0	0.0
105601840	0.0	1.0
85509	0.0	2.0
1316	97780.0	12847.0
1315	9429.0	10176.0
1314	18485.0	18058.0
1312	4474.0	6247.0
1311	11.0	383.0
100329135	2.0	4.0
1310	1.0	499.0
574537	0.0	0.0
3972	1.0	11.0
3973	96.0	0.0
3975	0.0	0.0
3976	666.0	963.0
3977	23053.0	819.0
1318	157.0	41.0
3978	1433.0	2329.0
1317	2296.0	1882.0
728763	4.0	1.0
3990	134.0	8.0
645313	0.0	0.0
3991	246.0	497.0
645312	0.0	0.0
3992	754.0	811.0
645311	3.0	0.0
728769	986.0	704.0
1330	0.0	0.0
1327	16102.0	14301.0
1326	761.0	319.0
1325	24.0	11.0
3982	0.0	0.0
3983	54475.0	20605.0
3984	1981.0	5732.0
3985	9394.0	5518.0
3987	5080.0	3464.0
3988	3047.0	4587.0
1329	4455.0	5783.0
116809	0.0	0.0
100128416	28.0	45.0
1340	5855.0	6520.0
1337	4531.0	4329.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2725.0	4151.0
100128410	2.0	1.0
3995	821.0	997.0
100128412	0.0	0.0
3996	1497.0	3995.0
3998	16110.0	19044.0
1339	1.0	0.0
285440	3838.0	3746.0
285441	0.0	2.0
1352	1112.0	623.0
1351	6381.0	5659.0
1350	14479.0	15739.0
1349	3443.0	3536.0
1348	0.0	0.0
1347	3727.0	4134.0
1346	991.0	895.0
1345	5299.0	4820.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	87.0	34.0
1363	33749.0	6439.0
1362	11825.0	16619.0
1361	28.0	8.0
1360	0.0	0.0
1359	18.0	81.0
1358	4.0	1.0
1357	1.0	1.0
1356	1100.0	23.0
1355	4172.0	2544.0
1353	3026.0	2701.0
100873215	2.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	103.0	96.0
285464	718.0	678.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2712.0	1558.0
1373	558.0	32.0
1371	1130.0	907.0
1370	1.0	1.0
1369	0.0	0.0
1368	628.0	1308.0
100873209	1.0	0.0
1366	7111.0	17931.0
1365	12313.0	15976.0
1364	34065.0	44503.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	1.0
100873206	3.0	1.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4474.0	3407.0
116843	1915.0	969.0
1384	3153.0	2679.0
116842	86.0	69.0
1382	232.0	5864.0
116844	48.0	1459.0
1381	7306.0	671.0
1380	44.0	17.0
440176	2.0	3.0
440184	3.0	4.0
1379	8.0	3.0
1378	15.0	34.0
1376	1581.0	1242.0
1375	150.0	267.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	94.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	170.0	253.0
1396	125.0	245.0
1395	17.0	57.0
1394	26.0	3.0
1393	144.0	28.0
1392	0.0	0.0
285407	10.0	20.0
116835	698.0	404.0
1390	1275.0	1148.0
1389	11310.0	9543.0
1388	7364.0	8210.0
1387	14794.0	8922.0
116841	2565.0	1948.0
1386	6393.0	4174.0
116840	3168.0	2346.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	154.0	131.0
100873255	4.0	0.0
100873254	4.0	13.0
100873253	0.0	0.0
285412	3.0	1.0
100873252	0.0	0.0
100287898	271.0	70.0
100287895	0.0	0.0
285419	64.0	20.0
1399	6387.0	5596.0
1398	8828.0	6421.0
1397	6034.0	13889.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	4.0	1.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	140.0	151.0
285429	17.0	17.0
100287880	0.0	0.0
440193	340.0	494.0
100873248	0.0	0.0
100873247	6.0	7.0
100873246	0.0	0.0
100873245	0.0	6.0
100873249	0.0	0.0
128872	1.0	0.0
10130	18227.0	10930.0
153830	7601.0	7906.0
645280	5.0	1.0
440138	782.0	430.0
440132	1.0	1.0
440142	15.0	22.0
10139	2547.0	2422.0
126208	1820.0	1679.0
126206	1.0	2.0
126205	0.0	0.0
107133497	129.0	7.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12329.0	13138.0
10131	2384.0	2731.0
10134	14711.0	13739.0
107133494	0.0	0.0
10133	5056.0	6331.0
128869	1258.0	1550.0
10136	0.0	0.0
10135	3210.0	11545.0
100128493	0.0	0.0
103021294	32.0	97.0
10138	1380.0	1489.0
100128496	2.0	0.0
10137	4457.0	3887.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	3.0
10140	13316.0	3027.0
128864	27.0	27.0
440125	0.0	2.0
440131	1.0	0.0
10143	0.0	2.0
128854	1468.0	1056.0
10142	11371.0	10683.0
10144	18290.0	4442.0
10147	5696.0	4271.0
100128483	0.0	0.0
10146	8832.0	7766.0
128859	0.0	0.0
10149	340.0	276.0
10148	34.0	435.0
128853	245.0	180.0
440159	0.0	0.0
10117	13.0	3.0
440163	5.0	5.0
10110	54.0	97.0
10112	32.0	81.0
10111	6753.0	5293.0
10114	27880.0	9630.0
10113	2645.0	2088.0
128848	0.0	0.0
10116	6965.0	5597.0
165829	4.0	11.0
100128469	12.0	8.0
153842	0.0	4.0
440145	1038.0	1563.0
10129	4433.0	773.0
440153	0.0	0.0
10128	9728.0	8096.0
100033799	0.0	1.0
107133486	23.0	5.0
10121	6281.0	7073.0
100128465	0.0	0.0
10120	7078.0	7882.0
10123	840.0	716.0
138234	0.0	2.0
10125	99.0	263.0
10124	1641.0	482.0
10127	2793.0	2363.0
10126	2887.0	2147.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	132.0	87.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	4.0	0.0
106481184	0.0	0.0
106481181	10.0	14.0
106481182	1.0	0.0
285489	31.0	326.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	7.0
10107	1.0	1.0
10106	22419.0	15327.0
106481199	1.0	0.0
10109	7342.0	12702.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2130.0	2087.0
10100	635.0	72.0
10103	11920.0	6973.0
106481194	0.0	0.0
10102	1278.0	1171.0
106481195	0.0	0.0
10105	2870.0	2090.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	613.0	305.0
440119	322.0	52.0
126235	0.0	4.0
126231	303.0	211.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	90.0	92.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	24.0	22.0
106481167	2.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	1.0	1.0
440107	0.0	0.0
440104	2275.0	658.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	8.0	1.0
100128423	1.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	1.0
10090	13292.0	4433.0
10093	5754.0	6895.0
10092	7522.0	7994.0
10095	3775.0	6663.0
645204	3.0	6.0
10094	6577.0	12602.0
645203	4.0	4.0
10097	11397.0	14481.0
10096	6255.0	8581.0
645201	0.0	0.0
163115	147.0	83.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	4.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	362.0	175.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	17.0	15.0
106481145	0.0	0.0
151126	19.0	24.0
106481146	0.0	0.0
10099	21629.0	27828.0
10098	5108.0	1470.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	1846.0	1604.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	57.0	28.0
106481156	0.0	0.0
114189	1.0	0.0
106481157	0.0	0.0
415117	1.0	6.0
415116	3032.0	5806.0
645207	1.0	0.0
