id	e32c7fe0-81ce-4cc8-880b-79d5cafa3dc1	73451252-7198-4187-93b0-16a76843c8c0
23546	6.0	5.0
441123	0.0	1.0
23547	122.0	17.0
441131	1.0	0.0
23559	1823.0	1781.0
23551	353.0	1659.0
23552	869.0	716.0
23553	2.0	0.0
23554	1902.0	1268.0
23555	818.0	1409.0
100130660	1.0	5.0
23556	1602.0	876.0
23557	1526.0	2159.0
23558	6969.0	11848.0
23550	6900.0	4309.0
23526	5124.0	3836.0
23527	3830.0	2582.0
23528	1021.0	1046.0
286442	43.0	16.0
23529	495.0	1137.0
129642	1392.0	3344.0
286444	70.0	61.0
100129669	0.0	0.0
100463482	5.0	1.0
23520	0.0	0.0
23521	73520.0	94585.0
23522	3677.0	2660.0
23523	7979.0	5599.0
23524	41390.0	34790.0
359996	0.0	0.0
115004	397.0	440.0
100129664	0.0	0.0
100463487	2.0	1.0
100463486	44.0	11.0
100463489	0.0	0.0
100463488	7.0	2.0
100129662	35.0	61.0
286451	4477.0	3369.0
23538	0.0	0.0
23539	98.0	116.0
23530	4683.0	2328.0
23531	1910.0	849.0
100130640	0.0	0.0
23532	15.0	2.0
23533	968.0	564.0
359997	0.0	0.0
23534	3711.0	2867.0
23536	1568.0	1125.0
100463498	38.0	29.0
100129654	1.0	2.0
286460	290.0	174.0
100129650	2.0	1.0
23504	170.0	342.0
100499416	0.0	0.0
23505	4064.0	3269.0
100499417	0.0	0.0
23506	3197.0	1911.0
286464	60.0	5.0
100130637	0.0	0.0
23507	1082.0	1138.0
100130636	0.0	1.0
23508	1460.0	1556.0
23509	4353.0	3149.0
286467	15.0	7.0
100129647	0.0	0.0
100130631	1.0	1.0
23500	3034.0	775.0
100499418	0.0	0.0
23503	2417.0	1837.0
100129641	12.0	3.0
100129640	2.0	1.0
286472	1.0	1.0
23515	2605.0	2090.0
345275	1.0	6.0
100499405	47.0	87.0
23516	23977.0	4806.0
23517	3600.0	3223.0
100130626	0.0	0.0
23518	1665.0	1288.0
102465752	0.0	0.0
23519	5.0	2.0
345274	49.0	18.0
100130621	38.0	54.0
23510	4044.0	2329.0
23511	3107.0	3510.0
23512	3173.0	1856.0
23513	3525.0	7573.0
23514	4398.0	2722.0
100129631	1.0	0.0
129607	465.0	549.0
129563	1827.0	1927.0
431704	0.0	0.0
117579	0.0	0.0
130557	1266.0	2395.0
431705	15.0	2.0
431707	8.0	6.0
129560	0.0	0.0
117583	1487.0	1103.0
84449	939.0	877.0
84448	1221.0	900.0
117584	3178.0	2509.0
84445	3572.0	9589.0
84444	2066.0	1412.0
84447	7389.0	7092.0
84446	85.0	914.0
84441	2220.0	2191.0
84440	2272.0	2610.0
84443	2535.0	745.0
646405	184.0	199.0
646409	1.0	0.0
117581	105.0	82.0
130560	1.0	0.0
646424	1.0	0.0
84437	1236.0	937.0
84439	161.0	85.0
60489	1244.0	2837.0
60488	2679.0	2301.0
84433	1417.0	1784.0
60487	768.0	1267.0
84436	1642.0	1880.0
84435	4.0	1.0
60485	3235.0	3051.0
60484	6.0	1.0
84432	5.0	5.0
60482	105.0	3.0
60481	5868.0	3503.0
130576	10.0	2.0
130574	9.0	1.0
84467	390.0	2414.0
84466	20.0	8.0
60496	2307.0	2071.0
60495	6.0	48.0
60494	135.0	51.0
84465	21.0	18.0
84464	746.0	546.0
60493	1135.0	638.0
60492	2942.0	2593.0
60491	1005.0	1062.0
60490	555.0	747.0
84461	2059.0	1771.0
84460	3104.0	3332.0
646442	0.0	0.0
129530	46.0	89.0
129531	917.0	1240.0
130589	1764.0	2270.0
201501	3828.0	4043.0
84456	859.0	1026.0
84455	563.0	520.0
84458	1364.0	1546.0
84457	2.0	6.0
84450	2271.0	3056.0
646457	6.0	19.0
100500870	3.0	0.0
100500872	0.0	0.0
201514	413.0	509.0
201516	8.0	36.0
646450	115.0	112.0
23480	2661.0	2501.0
105416157	185.0	184.0
23481	3253.0	4307.0
23483	958.0	835.0
23484	2578.0	3613.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	1.0	0.0
100500879	0.0	0.0
646463	3.0	1.0
646467	9.0	6.0
100500860	0.0	0.0
96459	1508.0	1054.0
100500861	0.0	0.0
23498	517.0	426.0
23499	30290.0	20379.0
23491	65.0	181.0
23492	6283.0	4299.0
23493	148.0	2020.0
23495	214.0	52.0
100500862	0.0	0.0
100500863	1.0	1.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	35.0	36.0
100500866	0.0	1.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	1.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	5689.0	6198.0
394217	0.0	0.0
23464	1289.0	875.0
130535	1641.0	1040.0
23466	5926.0	6070.0
23467	697.0	2794.0
23468	8481.0	7792.0
23469	7462.0	5454.0
2801	8128.0	7503.0
2800	1908.0	1277.0
23460	406.0	123.0
23461	1590.0	1086.0
23462	342.0	776.0
100500895	0.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	4629.0	4470.0
100500898	0.0	0.0
2805	2538.0	1816.0
100500899	0.0	0.0
2804	12125.0	8714.0
2803	12226.0	4790.0
2802	6938.0	5694.0
130540	71.0	65.0
646486	0.0	1.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	980.0	3308.0
23475	369.0	197.0
23476	5209.0	5802.0
23478	7715.0	8942.0
23479	7600.0	10883.0
646480	0.0	0.0
2812	0.0	0.0
2811	394.0	70.0
2810	91.0	5870.0
23471	16811.0	10349.0
23473	4664.0	2021.0
100500884	0.0	0.0
2819	100.0	159.0
100500885	0.0	0.0
84498	3854.0	2112.0
100500886	0.0	0.0
2817	1472.0	3965.0
100500888	0.0	0.0
2815	3.0	5.0
100500889	1.0	3.0
2814	77.0	31.0
2813	2.0	0.0
2823	529.0	29.0
2822	173.0	162.0
2821	9353.0	11517.0
100500839	0.0	0.0
2820	2931.0	3339.0
201562	2131.0	1727.0
100379623	0.0	1.0
2829	357.0	31.0
100500831	0.0	0.0
2828	456.0	1254.0
2827	119.0	108.0
100500833	6.0	13.0
2826	58.0	117.0
100500834	0.0	0.0
2825	40.0	26.0
100500835	26.0	15.0
2824	459.0	454.0
100500836	0.0	0.0
727699	1.0	1.0
2834	0.0	0.0
100500826	0.0	2.0
2833	483.0	668.0
100500827	0.0	0.0
2832	1.0	0.0
100500828	0.0	0.0
2831	2.0	30.0
100500829	0.0	0.0
60401	345.0	1234.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	18.0	3.0
100500822	0.0	0.0
2837	447.0	38.0
100500823	1.0	0.0
100500824	0.0	0.0
2835	9.0	5.0
100500825	0.0	0.0
100500850	18.0	31.0
2845	6.0	5.0
100500859	0.0	0.0
2844	1.0	1.0
2843	41.0	14.0
2842	24.0	19.0
2841	205.0	80.0
60412	4324.0	3592.0
2840	25.0	1.0
100500851	0.0	0.0
100500854	15.0	12.0
2849	5.0	1.0
100500855	0.0	0.0
2848	18.0	27.0
394261	8.0	28.0
2847	6.0	14.0
347933	3.0	1.0
100500857	0.0	0.0
2846	16.0	14.0
100500858	0.0	0.0
394263	3.0	1353.0
2856	1.0	4.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	23.0	9.0
201595	11848.0	7600.0
2852	981.0	290.0
2850	633.0	933.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	126.0	174.0
100500846	0.0	0.0
2857	337.0	269.0
100500847	0.0	0.0
2870	2183.0	2015.0
107105261	0.0	0.0
2867	11.0	26.0
107105265	0.0	0.0
60437	43.0	41.0
2866	2.0	0.0
107105264	0.0	0.0
60436	1760.0	1508.0
2865	6.0	1.0
107105263	0.0	0.0
2864	10.0	7.0
107105262	0.0	0.0
2863	168.0	261.0
2862	32.0	3.0
2861	7.0	457.0
347918	1022.0	1252.0
107105266	5.0	2.0
2869	2333.0	2334.0
2868	471.0	554.0
2880	0.0	0.0
60439	0.0	1.0
107105254	0.0	1.0
2878	166935.0	127098.0
2877	33.0	27.0
107105253	23.0	8.0
2876	6747.0	20790.0
2875	89.0	240.0
2874	330.0	416.0
2873	4922.0	6172.0
2872	11202.0	12644.0
107105256	0.0	0.0
2871	10.0	6.0
347902	851.0	4081.0
107105259	0.0	0.0
2879	9468.0	19366.0
727682	0.0	0.0
727684	0.0	2.0
2892	31.0	64.0
2891	2.0	2.0
2890	31.0	1.0
727686	0.0	0.0
84419	201.0	629.0
2889	6612.0	4945.0
100500815	0.0	0.0
2888	213.0	135.0
100500816	0.0	0.0
2887	2680.0	3553.0
100500817	0.0	0.0
2886	274.0	2414.0
100500818	0.0	0.0
2885	8658.0	8066.0
100500819	0.0	2.0
2884	6.0	18.0
2882	1141.0	1311.0
100642175	17.0	7.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	7.0	5.0
100500813	0.0	0.0
100500814	1.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	0.0	3.0
2899	46.0	476.0
84418	3492.0	6874.0
2898	406.0	283.0
60468	805.0	259.0
84417	4521.0	2407.0
2897	21.0	20.0
2896	17848.0	21940.0
60467	0.0	0.0
100500808	0.0	0.0
2895	5.0	0.0
100500809	0.0	0.0
2894	2264.0	2540.0
2893	17.0	5.0
100500801	0.0	0.0
100500802	40.0	70.0
100500803	0.0	0.0
23603	2390.0	4811.0
100129507	49.0	0.0
23604	3972.0	28249.0
23605	0.0	0.0
23606	1.0	1.0
23607	3313.0	3292.0
23608	6501.0	7100.0
23609	2258.0	1503.0
286527	13.0	1.0
286528	0.0	0.0
23600	342.0	289.0
23601	247.0	446.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	0.0	0.0
23615	42.0	67.0
23616	859.0	1401.0
286530	2519.0	1126.0
23617	0.0	0.0
23619	17.0	3.0
23612	1422.0	5989.0
23613	2670.0	2429.0
286544	14.0	56.0
286550	0.0	0.0
286554	94.0	30.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	11.0	7.0
100463528	0.0	0.0
441272	384.0	392.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	62.0	103.0
441261	1.0	1.0
100288984	1.0	0.0
441295	70.0	82.0
441294	34.0	21.0
100463500	1.0	1.0
100288979	0.0	0.0
286512	2.0	4.0
286514	0.0	0.0
60625	856.0	629.0
441282	45.0	27.0
646377	0.0	0.0
100130579	2.0	2.0
646379	0.0	0.0
646378	1.0	0.0
23683	3342.0	2213.0
404281	67.0	56.0
100130572	0.0	0.0
646370	3.0	0.0
23682	330.0	684.0
100129587	0.0	0.0
100129583	389.0	549.0
100129584	0.0	0.0
441218	2.0	3.0
100130566	1.0	0.0
100130564	1.0	1.0
100130562	1958.0	1762.0
100130561	255.0	239.0
441212	173.0	282.0
646382	0.0	0.0
100129570	7.0	1.0
404266	1.0	2.0
100130557	142.0	185.0
100130555	0.0	2.0
646390	1.0	0.0
441246	16.0	18.0
23666	382.0	404.0
23667	17.0	2.0
646392	0.0	2.0
23668	2.0	1.0
441251	2.0	1.0
441250	135.0	115.0
23660	1159.0	776.0
100129564	0.0	0.0
100129566	2.0	0.0
100129561	0.0	0.0
100130549	0.0	0.0
130500	2.0	1.0
100129557	0.0	0.0
23673	7720.0	6126.0
441238	11.0	11.0
130502	486.0	667.0
23676	0.0	0.0
130507	4682.0	2904.0
23677	1958.0	1961.0
441234	0.0	0.0
23678	970.0	2094.0
23679	0.0	0.0
23670	2911.0	3841.0
23671	26.0	2.0
100129556	0.0	0.0
100129555	3.0	4.0
23647	3386.0	3821.0
23648	2614.0	3765.0
100130539	10.0	58.0
23649	888.0	785.0
129521	0.0	0.0
100130535	0.0	0.0
23640	1942.0	2981.0
23641	3158.0	6739.0
23642	1279.0	1728.0
23643	223.0	301.0
23644	2448.0	2015.0
23645	14807.0	4896.0
23646	11367.0	32176.0
100129543	12.0	6.0
23658	1497.0	1474.0
23659	1100.0	1409.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	1.0	1.0
100130522	104.0	115.0
23650	69.0	2306.0
23654	18109.0	49155.0
23657	1247.0	937.0
117532	7.0	8.0
117531	4.0	4.0
100130519	98.0	128.0
23625	518.0	1600.0
23626	1.0	1.0
23627	14.0	177.0
100130514	0.0	0.0
441208	47.0	13.0
23620	0.0	0.0
23621	2950.0	4390.0
23623	1258.0	1418.0
23624	55.0	14.0
23636	3151.0	3502.0
23637	6722.0	5235.0
23639	496.0	388.0
100129515	0.0	0.0
23630	13.0	15.0
23632	106.0	59.0
23633	4566.0	4742.0
23635	1760.0	3303.0
100129512	0.0	0.0
404201	448.0	261.0
404203	0.0	3.0
129446	0.0	0.0
404204	0.0	0.0
84569	1.0	0.0
60598	189.0	255.0
84561	3704.0	5285.0
60592	3634.0	3337.0
84560	0.0	0.0
648947	2.0	1.0
646300	66.0	60.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	254.0	248.0
727736	0.0	0.0
84559	0.0	0.0
84557	1734.0	685.0
84553	71.0	937.0
84552	1937.0	1742.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	2.0	1.0
201617	1.0	0.0
100499457	0.0	0.0
727764	4.0	1.0
102465669	0.0	0.0
102465668	1.0	2.0
646309	162.0	122.0
201627	4644.0	1270.0
646324	23.0	95.0
201626	1981.0	1567.0
727758	21.0	40.0
201625	40.0	19.0
648980	2.0	2.0
84572	3525.0	6747.0
646316	0.0	0.0
84570	304.0	31.0
345462	338.0	387.0
102465689	3.0	0.0
102465688	0.0	0.0
646330	19.0	4.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	7334.0	3793.0
727701	1.0	2.0
727703	1.0	4.0
727704	0.0	0.0
201633	1135.0	807.0
2900	1270.0	87.0
2908	5289.0	2717.0
2907	10859.0	16422.0
2906	204.0	290.0
2905	4125.0	309.0
2904	22.0	4.0
2903	138.0	150.0
345456	0.0	0.0
2902	13.0	21.0
2901	1531.0	1136.0
406894	0.0	0.0
406893	0.0	0.0
406896	7.0	23.0
406895	0.0	1.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	5.0	2.0
2911	28.0	7.0
201651	73.0	5.0
2919	38.0	53.0
2918	61.0	54.0
102465691	0.0	0.0
2917	13.0	2.0
2916	25.0	48.0
2915	0.0	0.0
2914	9.0	182.0
2913	21.0	2.0
2912	51.0	85.0
404220	17.0	7.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	2.0
406884	0.0	0.0
646359	0.0	4.0
406887	0.0	0.0
406886	46.0	35.0
406889	0.0	0.0
406888	2.0	2.0
23584	2019.0	3170.0
23585	5832.0	8853.0
23586	1458.0	1432.0
23587	1943.0	2279.0
23588	3548.0	3354.0
23589	1779.0	3010.0
406881	3.0	0.0
2922	0.0	90.0
2921	81.0	61.0
2920	1538.0	2210.0
23580	4423.0	3414.0
23581	0.0	0.0
23582	3605.0	3396.0
23583	1140.0	1523.0
404217	109.0	1794.0
2928	0.0	0.0
2926	4802.0	4478.0
2925	7.0	9.0
2923	59916.0	64670.0
646366	0.0	1.0
345430	0.0	5.0
406875	0.0	0.0
404216	2.0	4.0
23595	1477.0	1561.0
23596	438.0	415.0
23597	1889.0	2748.0
96597	136.0	42.0
23598	4257.0	5753.0
100130584	0.0	0.0
100130581	275.0	233.0
646360	1.0	0.0
129450	630.0	536.0
130429	0.0	0.0
2932	3405.0	3984.0
2931	2807.0	3943.0
23590	139.0	146.0
100129591	1.0	5.0
23591	9.0	0.0
23592	2441.0	1444.0
23593	2570.0	4143.0
23594	154.0	99.0
727708	0.0	1.0
100499485	0.0	0.0
100129597	2.0	1.0
100499483	154.0	111.0
2939	0.0	1.0
2938	8.0	7.0
2937	1838.0	3743.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2870.0	2670.0
2935	7861.0	5577.0
2934	58965.0	68364.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2377.0	1861.0
60506	0.0	0.0
2944	18.0	7.0
2942	0.0	0.0
2941	1124.0	1870.0
2940	0.0	1.0
2949	430.0	47.0
2948	1953.0	1203.0
2947	7084.0	1002.0
2946	1801.0	1269.0
60526	816.0	612.0
2954	1351.0	2017.0
2953	3.0	3.0
2951	1.0	0.0
2950	20886.0	42386.0
2959	1556.0	2146.0
2958	1837.0	1800.0
2957	6087.0	5139.0
2956	3483.0	2699.0
100288948	0.0	0.0
60529	28.0	4.0
60528	3644.0	3817.0
2966	243.0	178.0
84504	2.0	0.0
2965	2485.0	1610.0
84503	484.0	305.0
2964	0.0	0.0
2963	1102.0	1514.0
2962	6510.0	8341.0
2961	1380.0	2087.0
84502	36.0	38.0
2960	837.0	503.0
84501	1479.0	1058.0
2969	6611.0	2338.0
2968	167.0	320.0
2967	1781.0	1409.0
2980	1.0	4.0
2977	203.0	443.0
2976	4020.0	3891.0
2975	21958.0	6762.0
2974	11.0	9.0
2972	2016.0	2344.0
2971	2991.0	4111.0
2970	91.0	126.0
2979	38.0	21.0
2978	5.0	3.0
154442	6.0	2.0
2990	4217.0	5491.0
225689	484.0	1750.0
84519	1310.0	522.0
84518	26.0	214.0
60559	11875.0	7866.0
100500914	0.0	0.0
2987	6172.0	11872.0
60558	1518.0	1069.0
84525	12023.0	10698.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1213.0	953.0
100500917	0.0	0.0
2984	49.0	31.0
84522	1431.0	1960.0
100500918	0.0	0.0
2983	507.0	807.0
100500919	0.0	0.0
84524	952.0	492.0
2982	1114.0	844.0
2981	0.0	1.0
84520	600.0	558.0
100500910	0.0	0.0
100500911	1.0	0.0
2989	1.0	1.0
100500913	0.0	0.0
2999	87.0	361.0
84515	566.0	296.0
100500903	0.0	0.0
2998	11.0	10.0
84514	3526.0	3007.0
100500904	2.0	8.0
2997	2564.0	2660.0
84517	203.0	125.0
100500905	0.0	1.0
84516	4077.0	3279.0
2996	36.0	10.0
100500906	0.0	0.0
2995	1461.0	1042.0
2994	0.0	0.0
100500908	1.0	0.0
84513	3018.0	3296.0
2993	1.0	0.0
100500909	1.0	0.0
2992	1459.0	2140.0
60561	914.0	795.0
60560	1415.0	1093.0
100500900	0.0	0.0
100500901	1.0	0.0
100288904	1.0	0.0
154467	600.0	483.0
130497	278.0	52.0
84548	675.0	454.0
84547	252.0	225.0
100500938	1.0	0.0
84549	1103.0	1237.0
84546	0.0	0.0
84545	2726.0	3958.0
84542	424.0	545.0
84541	365.0	106.0
727795	42.0	36.0
84529	218.0	197.0
84536	288.0	250.0
84539	0.0	0.0
84532	4068.0	2473.0
84530	12.0	31.0
23729	205.0	462.0
201288	1.0	0.0
201283	554.0	429.0
23738	4.0	12.0
23731	12101.0	6917.0
23732	16.0	4.0
201299	17.0	19.0
201292	1377.0	1898.0
201294	1268.0	2090.0
23704	1231.0	392.0
23705	8669.0	12136.0
23708	843.0	734.0
252840	2.0	0.0
252841	0.0	0.0
100288897	15.0	4.0
23710	5696.0	3476.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	9.0	6.0
100288861	1.0	0.0
84701	94.0	215.0
252884	685.0	420.0
84700	6.0	4.0
129841	0.0	0.0
94086	12.0	23.0
117854	561.0	561.0
100130450	3.0	3.0
154807	2496.0	2092.0
100129460	204.0	268.0
359710	1.0	0.0
94081	1860.0	1488.0
115201	1096.0	986.0
100129468	0.0	0.0
100129464	0.0	12.0
286256	1713.0	10161.0
286257	1322.0	3406.0
100129459	2.0	1.0
100130447	0.0	0.0
129831	529.0	664.0
646269	1.0	2.0
646262	0.0	0.0
286262	555.0	950.0
142827	18.0	16.0
100129452	0.0	1.0
646278	122.0	9.0
100130435	1.0	0.0
727800	315.0	1298.0
646270	16.0	3.0
154822	22.0	1.0
23782	1.0	0.0
23783	4.0	10.0
23784	0.0	0.0
23786	3170.0	3097.0
23787	43684.0	16805.0
646273	0.0	0.0
23788	3511.0	3533.0
359730	4.0	1.0
359731	0.0	0.0
23780	2566.0	4451.0
23781	0.0	0.0
345079	294.0	478.0
154810	3788.0	2480.0
100129438	0.0	0.0
94097	958.0	1047.0
359737	0.0	0.0
359738	0.0	0.0
359739	2.0	4.0
646282	0.0	0.0
359736	2.0	0.0
359740	1.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	29.0	17.0
139201	17.0	10.0
129804	2620.0	677.0
129807	26.0	8.0
129880	818.0	895.0
23768	2963.0	976.0
23769	1383.0	54.0
129881	213.0	58.0
100130418	222.0	147.0
345062	1.0	0.0
286204	115.0	18.0
100129428	0.0	0.0
286205	973.0	991.0
100129427	0.0	0.0
23760	2926.0	2510.0
359748	1.0	0.0
100862854	0.0	0.0
286207	135.0	97.0
359749	3.0	0.0
23761	2076.0	2701.0
100862855	0.0	0.0
23762	619.0	611.0
23764	3418.0	2946.0
359744	0.0	1.0
100862850	0.0	0.0
23765	2286.0	1889.0
359745	1.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	591.0	2866.0
100862853	0.0	0.0
359747	0.0	1.0
359751	0.0	0.0
359752	2.0	3.0
359753	1.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	248.0	184.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3157.0	2877.0
359755	1.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	1.0	0.0
359760	0.0	0.0
23770	12917.0	23770.0
359761	10.0	8.0
129868	2.0	0.0
23746	1.0	2.0
102465502	1.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	54.0	21.0
23749	0.0	0.0
100129403	0.0	0.0
345041	4.0	1.0
100129405	243.0	254.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	12663.0	13686.0
102465507	1.0	0.0
23742	21.0	46.0
359766	0.0	1.0
23743	1993.0	401.0
359767	0.0	0.0
102465505	0.0	0.0
130813	20.0	10.0
23744	0.0	0.0
102465504	3.0	0.0
130814	1350.0	1487.0
102465503	0.0	0.0
359774	13.0	4.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	2.0
359771	1.0	0.0
359772	2.0	0.0
100129402	1.0	0.0
100129401	0.0	0.0
23757	0.0	1.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	1.0
23759	4533.0	4928.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	105.0	35.0
347694	26.0	4.0
286239	0.0	0.0
23751	1.0	0.0
102465519	0.0	0.0
23752	2.0	16.0
23753	5352.0	4380.0
115207	6769.0	4718.0
359777	0.0	0.0
102465517	0.0	0.0
130827	339.0	205.0
359778	0.0	0.0
102465516	0.0	0.0
115209	790.0	813.0
23755	3.0	2.0
359779	0.0	1.0
102465515	0.0	1.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	1.0	1.0
359782	0.0	0.0
347689	51.0	40.0
347688	16.0	6.0
102465524	0.0	0.0
94005	3942.0	2603.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	39.0	17.0
727866	0.0	1.0
57060	1133.0	2932.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	14502.0	14387.0
102465526	0.0	0.0
727865	4.0	9.0
102465525	0.0	1.0
84687	4578.0	7014.0
727859	1.0	0.0
84689	116.0	247.0
84688	29.0	9.0
139135	1.0	0.0
84684	0.0	0.0
84681	1533.0	1456.0
84680	1118.0	1604.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	117.0	50.0
102465539	1.0	1.0
102465538	0.0	1.0
102465537	1.0	0.0
102465536	0.0	0.0
84679	2499.0	2109.0
84676	8.0	98.0
84675	37.0	21.0
140123	0.0	0.0
84678	2455.0	1318.0
84677	0.0	0.0
84672	0.0	0.0
84671	1272.0	758.0
84674	694.0	985.0
84673	0.0	0.0
152101	0.0	0.0
152100	639.0	714.0
94027	3.0	15.0
94026	0.0	0.0
94025	231.0	982.0
129787	1948.0	2041.0
57088	3257.0	855.0
127124	3.0	0.0
57089	433.0	324.0
57082	348.0	156.0
57084	0.0	0.0
57085	1826.0	3916.0
152118	0.0	0.0
152110	75.0	37.0
154790	8.0	35.0
154791	645.0	1287.0
646201	0.0	0.0
57091	314.0	276.0
94015	1685.0	684.0
57092	7902.0	7405.0
646202	23.0	17.0
57097	1289.0	825.0
57099	299.0	449.0
727879	1.0	0.0
57093	0.0	0.0
166752	3.0	1.0
57094	3.0	4.0
57095	2300.0	2415.0
57096	44.0	44.0
139163	0.0	0.0
84698	402.0	420.0
84699	0.0	2.0
84694	0.0	0.0
84693	471.0	427.0
100499563	2.0	1.0
84696	40.0	15.0
84695	298.0	284.0
84690	1.0	1.0
84692	1.0	0.0
84691	8.0	2.0
130752	346.0	219.0
646213	0.0	0.0
100130495	5.0	11.0
646208	20.0	14.0
94039	1091.0	657.0
94031	1310.0	2337.0
94030	95.0	78.0
100130484	0.0	0.0
94033	0.0	0.0
94032	2.0	54.0
727810	1.0	0.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	516.0	462.0
727805	0.0	2.0
139105	4.0	2.0
646218	0.0	0.0
347744	49.0	28.0
347741	0.0	0.0
646231	0.0	0.0
154743	868.0	758.0
130773	1.0	0.0
727842	1.0	0.0
100129480	43.0	117.0
100129482	1069.0	884.0
727837	2.0	0.0
347736	102.0	104.0
347733	48.0	34.0
347732	25.0	32.0
347735	1697.0	12730.0
347734	3199.0	3775.0
347731	2.0	1.0
646243	0.0	0.0
94059	133.0	244.0
347730	224.0	294.0
646249	2.0	3.0
201305	135.0	39.0
100130466	1.0	0.0
727833	2.0	0.0
727835	1.0	4.0
100130462	0.0	0.0
94056	3435.0	3174.0
100130461	1.0	0.0
727830	0.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	49.0	64.0
727828	0.0	0.0
100129472	0.0	0.0
347720	1.0	0.0
100288841	0.0	0.0
60626	5663.0	6474.0
347717	0.0	0.0
347716	12.0	15.0
101154644	0.0	0.0
152195	851.0	608.0
100288831	0.0	0.0
164153	4.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	434.0	1026.0
347705	0.0	0.0
347702	0.0	0.0
152185	792.0	879.0
347701	0.0	0.0
100288827	5.0	5.0
100288825	0.0	0.0
57000	25.0	27.0
57001	697.0	615.0
84618	1.0	23.0
84617	2149.0	4428.0
84619	619.0	563.0
57007	3389.0	3988.0
84624	31770.0	16324.0
84627	252.0	343.0
84626	576.0	824.0
57002	470.0	604.0
57003	6904.0	4242.0
84620	7120.0	7394.0
84623	14.0	6.0
57004	6.0	5.0
84622	762.0	623.0
100288814	0.0	1.0
57010	40.0	72.0
57017	2319.0	2571.0
84614	1648.0	1271.0
57018	11962.0	7822.0
57019	1557.0	1617.0
84616	0.0	0.0
84612	403.0	941.0
57016	5.0	17.0
96626	0.0	1.0
100288805	107.0	226.0
100288801	1.0	3.0
100288802	0.0	0.0
57020	3235.0	3461.0
164127	0.0	6.0
166785	655.0	508.0
84639	0.0	0.0
84647	6.0	48.0
84649	1003.0	1137.0
60678	948.0	1189.0
60677	10.0	13.0
84648	0.0	0.0
60676	72.0	10.0
