id	96f709bd-23b2-46cd-b0a0-cc2ab74ff73e	09b3ad4d-5d6f-462e-b313-964b5fb76a04
85459	1311.0	915.0
106481346	0.0	0.0
85456	6391.0	14484.0
442910	2.0	0.0
106481343	0.0	0.0
85457	2850.0	2369.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1059.0	265.0
442913	0.0	0.0
85452	4.0	10.0
442914	0.0	0.0
50	4190.0	3794.0
85453	3013.0	2120.0
442915	0.0	0.0
85450	2417.0	7249.0
51	4061.0	5620.0
442916	0.0	0.0
85451	2321.0	2761.0
52	4823.0	4309.0
442917	0.0	0.0
53	1922.0	3112.0
442918	0.0	0.0
54	500.0	2686.0
442919	0.0	0.0
55	283.0	251.0
442909	2.0	0.0
56	3.0	8.0
58	7.0	15.0
59	1575.0	5448.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	3.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	64.0	214.0
106481350	0.0	0.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	319.0	375.0
442900	0.0	0.0
106481355	0.0	2.0
85443	8.0	17.0
442901	0.0	0.0
85444	2205.0	992.0
442902	0.0	0.0
60	117212.0	207489.0
85441	1446.0	2769.0
442903	30.0	10.0
85442	760.0	1084.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	5.0
85440	1672.0	2010.0
442907	16.0	4.0
442908	1.0	2.0
66	0.0	0.0
67	5.0	1.0
68	2.0	6.0
344595	417.0	157.0
69	5.0	3.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	369.0	177.0
106481321	0.0	1.0
85479	13.0	50.0
106481322	0.0	0.0
85476	3207.0	2399.0
85477	65.0	75.0
70	4.0	7.0
85474	7.0	51.0
71	123933.0	246268.0
72	68.0	444.0
73	48.0	14.0
74	0.0	0.0
75	24.0	31.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4410.0	5779.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	1.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1941.0	1499.0
81	15466.0	35871.0
85463	2705.0	876.0
82	2.0	2.0
85464	2432.0	2514.0
83	6.0	3.0
85461	3906.0	8036.0
85462	7190.0	1574.0
86	1658.0	2042.0
87	1659.0	11888.0
85460	3313.0	2151.0
88	5.0	1.0
89	1.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4801.0	14299.0
106481300	0.0	0.0
91	2596.0	2358.0
92	1341.0	1459.0
93	1237.0	1614.0
94	848.0	1392.0
95	152.0	326.0
97	578.0	318.0
98	764.0	617.0
344561	0.0	0.0
728661	2932.0	3126.0
728664	1.0	0.0
106481305	1.0	1.0
261734	1645.0	2267.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	16.0
106481309	11.0	13.0
246119	16.0	11.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	1.0
3805	7.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	4.0
3809	2.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	149.0	275.0
3800	576.0	410.0
3801	3839.0	6100.0
3802	0.0	8.0
728695	0.0	1.0
285735	1.0	0.0
261726	2291.0	2188.0
728698	4.0	3.0
3814	0.0	50.0
3815	10484.0	1791.0
3816	84.0	7.0
261729	1346.0	99.0
3817	634.0	11.0
3818	56.0	37.0
222166	5251.0	1750.0
3811	1.0	4.0
3812	2.0	2.0
285740	1.0	0.0
285741	101.0	35.0
728689	25.0	13.0
3827	0.0	0.0
246100	0.0	0.0
3820	114.0	93.0
3821	13.0	58.0
3822	7.0	4.0
3823	0.0	1.0
3824	72.0	105.0
645402	0.0	0.0
403313	1122.0	1094.0
403314	0.0	0.0
728637	1.0	2.0
728638	217.0	147.0
728633	2.0	0.0
728632	69.0	52.0
728635	38.0	8.0
3836	2459.0	2993.0
222183	43.0	369.0
3837	11452.0	11137.0
3838	669.0	1282.0
3839	3433.0	3194.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1467.0	1957.0
3832	579.0	571.0
3833	172.0	314.0
3834	1.0	0.0
3835	3245.0	4239.0
728620	2.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1139.0	618.0
3848	2.0	4.0
3849	1.0	1.0
222171	37.0	7598.0
728619	3.0	5.0
3840	5485.0	4958.0
3841	2888.0	1187.0
3842	8697.0	6215.0
3843	11688.0	7955.0
3844	0.0	0.0
3845	1921.0	1617.0
3846	4.0	14.0
645423	0.0	0.0
3860	87.0	107.0
246126	2240.0	1703.0
728658	989.0	632.0
728655	3.0	4.0
728657	1.0	5.0
728656	9.0	5.0
3858	1004.0	743.0
3859	0.0	1.0
246135	2.0	0.0
3850	2.0	7.0
3851	0.0	1.0
3852	299.0	114.0
645414	0.0	0.0
3853	7.0	94.0
3854	0.0	9.0
3855	67204.0	78060.0
3856	43533.0	51040.0
3857	1.0	0.0
728640	4.0	1.0
645431	47.0	59.0
728642	216.0	356.0
728641	2.0	1.0
645434	13.0	1.0
645432	12.0	4.0
285704	912.0	1152.0
728643	1.0	2.0
222194	3501.0	2901.0
285708	0.0	0.0
1204	0.0	0.0
1203	3647.0	1851.0
1201	1060.0	822.0
1200	6766.0	11573.0
3861	14.0	37.0
645426	12.0	28.0
645425	0.0	0.0
1209	7100.0	8360.0
3866	14.0	632.0
1208	0.0	0.0
1207	6122.0	4732.0
3868	10.0	13.0
285311	1.0	0.0
3880	1218.0	28650.0
3881	0.0	0.0
285313	174.0	42.0
100128537	693.0	258.0
3882	0.0	1.0
100128536	2.0	2.0
285314	1.0	1.0
285315	873.0	536.0
1215	0.0	8.0
100141515	2.0	3.0
1213	25613.0	26172.0
1212	2671.0	4381.0
1211	6026.0	10784.0
3872	108.0	694.0
3875	17810.0	43001.0
3876	11.0	12.0
3879	2.0	3.0
3890	1.0	1.0
3891	31.0	0.0
3892	310.0	193.0
100128525	10.0	0.0
285326	0.0	0.0
1230	146.0	220.0
285329	10.0	6.0
440097	1.0	0.0
440093	39.0	21.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	55.0	64.0
3888	0.0	0.0
100631239	1.0	0.0
3889	149.0	40.0
100128516	118.0	38.0
285331	1251.0	1246.0
100128512	0.0	0.0
285335	73.0	19.0
100128514	0.0	0.0
1241	272.0	287.0
1240	357.0	184.0
1238	164.0	45.0
1237	5.0	9.0
1236	307.0	87.0
1235	24.0	1.0
1234	230.0	113.0
1233	106.0	24.0
1232	9.0	116.0
3895	20717.0	16160.0
100128511	277.0	116.0
100631247	2.0	1.0
3897	89.0	119.0
100631248	0.0	0.0
3898	304.0	2819.0
100631249	0.0	0.0
3899	180.0	74.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1564.0	1271.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	139.0	69.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	624.0	439.0
574501	3.0	2.0
574502	0.0	0.0
1244	25.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	128.0	283.0
1263	308.0	1938.0
1262	16.0	11.0
116966	735.0	119.0
100887755	0.0	0.0
1261	7.0	29.0
100887754	2.0	2.0
1260	0.0	0.0
116969	143.0	55.0
1259	57.0	180.0
1258	8.0	17.0
440061	0.0	0.0
100887750	53.0	38.0
100887746	16.0	3.0
100887744	1.0	0.0
1272	149.0	3.0
1271	79.0	2.0
100887749	20.0	4.0
1270	23.0	28.0
100887748	1.0	0.0
440044	37.0	80.0
1269	259.0	12.0
440051	2.0	0.0
1268	220.0	70.0
440050	0.0	4.0
1267	3972.0	8006.0
1266	6840.0	19121.0
100887740	0.0	0.0
1265	10079.0	22704.0
1286	4380.0	2152.0
1285	3716.0	1411.0
1284	11810.0	29996.0
1282	5695.0	29038.0
1281	5148.0	7755.0
1280	1.0	17.0
440078	152.0	197.0
440077	0.0	1.0
440087	139.0	12.0
1278	7973.0	42220.0
1277	2934.0	59161.0
440081	31.0	57.0
116938	0.0	0.0
1297	29.0	8.0
116931	135.0	96.0
1296	2326.0	25582.0
1295	11160.0	35870.0
116933	2.0	2.0
1294	52.0	1036.0
1293	2179.0	2639.0
116935	116.0	46.0
1292	4203.0	8435.0
440068	0.0	2.0
1291	7121.0	4522.0
116937	3.0	2.0
440067	0.0	2.0
1290	1450.0	1693.0
440073	29.0	843.0
440072	22.0	1.0
1289	560.0	2019.0
1288	224.0	39.0
1287	2371.0	1408.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	878.0	1977.0
440021	0.0	0.0
442673	7.0	3.0
10018	4870.0	2661.0
126328	1477.0	2430.0
442676	4.0	4.0
126326	72.0	347.0
1299	3028.0	263.0
1298	1253.0	1385.0
10011	1613.0	2402.0
10010	2679.0	3921.0
10013	3163.0	3792.0
128989	1959.0	1349.0
10015	10155.0	10579.0
10014	3887.0	5596.0
10017	40.0	56.0
10016	4413.0	4317.0
10020	1855.0	1131.0
114335	0.0	0.0
114336	0.0	0.0
126321	1290.0	1830.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	8.0	650.0
10024	46.0	98.0
128977	2810.0	1785.0
103021165	0.0	2.0
10023	303.0	417.0
103021164	3.0	5.0
10026	3830.0	2362.0
10025	2558.0	4087.0
116986	161.0	64.0
116985	6717.0	15713.0
116988	2266.0	4477.0
116987	2331.0	3322.0
114327	2381.0	1927.0
440043	0.0	0.0
126308	2319.0	3106.0
440041	0.0	0.0
126306	57.0	19.0
151306	11.0	49.0
100128590	2.0	2.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	2.0
440027	54.0	39.0
440026	3459.0	3246.0
440023	0.0	0.0
10008	324.0	996.0
10007	3415.0	3685.0
10009	2704.0	3980.0
116984	9026.0	4092.0
116983	695.0	1416.0
151313	61.0	32.0
10000	5098.0	5732.0
128954	0.0	0.0
10002	28.0	17.0
10001	1451.0	1106.0
10004	68.0	51.0
10003	76.0	51.0
10006	3973.0	4097.0
10005	872.0	1032.0
126370	0.0	0.0
285352	211.0	329.0
100128579	0.0	0.0
285359	172.0	99.0
126375	186.0	465.0
126374	616.0	3732.0
153918	0.0	0.0
100128574	1.0	1.0
285362	3523.0	4047.0
285367	911.0	1505.0
285368	435.0	1199.0
100128569	120.0	97.0
126364	90.0	200.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	1.0
153932	0.0	2.0
344191	0.0	0.0
126353	34.0	1450.0
751071	172.0	310.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	16.0	7.0
106481282	0.0	0.0
285381	1647.0	1415.0
106481283	0.0	0.0
285382	74.0	80.0
106481280	1.0	0.0
165918	1241.0	1015.0
106481281	3.0	4.0
165904	9.0	6.0
285386	176.0	257.0
138307	22.0	58.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	6.0	0.0
100128541	3.0	1.0
138311	440.0	1996.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	1568.0	2239.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1857.0	2491.0
728710	0.0	0.0
126295	325.0	409.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	219.0	181.0
645318	0.0	0.0
645317	75.0	32.0
151242	47.0	178.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	41919.0	34003.0
100287908	0.0	0.0
645332	480.0	519.0
126282	180.0	831.0
100287902	12.0	9.0
163227	819.0	1079.0
100287900	0.0	0.0
163223	117.0	289.0
106481275	5.0	0.0
106481276	0.0	0.0
106481273	2.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	21.0	21.0
106481278	0.0	0.0
645328	2.0	33.0
151254	35.0	27.0
645326	4.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	13.0
163259	309.0	191.0
645345	154.0	174.0
200403	0.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1017.0	435.0
106481237	0.0	0.0
106481238	1.0	4.0
728737	8.0	2.0
728732	1.0	1.0
728734	5.0	0.0
126272	348.0	333.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	685.0	726.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	47.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	4.0
728723	479.0	349.0
106481253	0.0	1.0
107133522	8.0	3.0
106481254	1.0	0.0
107133524	8.0	10.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	11.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	14.0	3.0
645368	0.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	897.0	2104.0
106481218	6.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	5.0	11.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	12.0	8.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	796.0	690.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	11.0	0.0
645387	535.0	252.0
645382	0.0	0.0
645381	22.0	15.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	5.0
106481207	2.0	2.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	3.0	1.0
106481209	0.0	0.0
3902	142.0	43.0
3903	479.0	925.0
106481210	0.0	0.0
3904	16.0	23.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	844.0	92.0
106481211	0.0	0.0
3909	199.0	275.0
106481212	0.0	0.0
684959	0.0	0.0
151234	22.0	10.0
151230	911.0	572.0
728798	16.0	14.0
3913	10008.0	13655.0
3914	307.0	17057.0
3915	13338.0	29393.0
3916	21374.0	25105.0
3918	5751.0	16878.0
3910	890.0	3073.0
3911	10426.0	23409.0
3912	16758.0	27666.0
728782	5.0	10.0
728780	26.0	144.0
3924	11.0	20.0
3925	2174.0	7289.0
3927	5781.0	20849.0
3929	5.0	0.0
3920	13503.0	13241.0
3921	24615.0	34224.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5522.0	2790.0
3937	552.0	897.0
3938	2.0	0.0
3939	11915.0	28566.0
3930	1949.0	1378.0
100873179	0.0	0.0
3931	540.0	763.0
3932	313.0	124.0
3933	0.0	3.0
3934	24.0	2453.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	44.0	3.0
3947	8.0	0.0
3948	106.0	17.0
3949	225.0	2544.0
100873169	42.0	15.0
3940	0.0	0.0
100873168	0.0	0.0
3945	22307.0	13873.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	13.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	50.0	61.0
3958	1622.0	24431.0
3959	24020.0	47879.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	405.0	368.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	258.0	162.0
3952	2.0	0.0
3953	688.0	4067.0
3954	1769.0	2183.0
3955	109.0	465.0
3956	1333.0	14612.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	12.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	14.0	6.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	33.0	734.0
1303	723.0	1779.0
107133502	0.0	0.0
1302	176.0	83.0
1301	12.0	21.0
1300	58.0	18.0
3960	65.0	108.0
3963	8.0	5.0
3964	2389.0	3789.0
1308	4604.0	12810.0
3965	581.0	1400.0
1307	3880.0	4940.0
151295	13.0	30.0
1306	1081.0	8126.0
100189589	5.0	26.0
728774	2.0	0.0
728773	0.0	0.0
3980	1567.0	1455.0
100287932	1972.0	2671.0
3981	1046.0	755.0
728776	23.0	24.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	2.0
1316	23982.0	32410.0
1315	9231.0	9773.0
1314	15926.0	17164.0
1312	3529.0	6133.0
1311	14.0	3117.0
100329135	1.0	4.0
1310	31.0	129.0
574537	0.0	0.0
3972	0.0	2.0
3973	28.0	46.0
3975	0.0	0.0
3976	302.0	1209.0
3977	22759.0	794.0
1318	76.0	81.0
3978	1563.0	2233.0
1317	1853.0	1504.0
728763	8.0	1.0
3990	438.0	51.0
645313	0.0	1.0
3991	190.0	472.0
645312	1.0	0.0
3992	524.0	857.0
645311	1.0	0.0
728769	936.0	630.0
1330	0.0	0.0
1327	12313.0	13399.0
1326	533.0	396.0
1325	10.0	15.0
3982	0.0	1.0
3983	36091.0	16366.0
3984	1555.0	6123.0
3985	5865.0	5791.0
3987	4207.0	2640.0
3988	2955.0	3374.0
1329	3426.0	3355.0
116809	0.0	0.0
100128416	18.0	32.0
1340	4109.0	5759.0
1337	2988.0	3611.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	1991.0	3509.0
100128410	2.0	0.0
3995	379.0	1223.0
100128412	0.0	0.0
3996	1357.0	4083.0
3998	18472.0	14297.0
1339	1.0	0.0
285440	2532.0	1498.0
285441	8.0	0.0
1352	762.0	654.0
1351	5141.0	4488.0
1350	10137.0	12051.0
1349	2831.0	2909.0
1348	1.0	0.0
1347	2979.0	3006.0
1346	318.0	455.0
1345	4269.0	3659.0
1343	1.0	0.0
1342	0.0	0.0
100873211	1.0	0.0
100873210	0.0	0.0
285456	52.0	8.0
1363	28029.0	30706.0
1362	8501.0	7546.0
1361	14.0	10.0
1360	0.0	0.0
1359	8.0	13.0
1358	7.0	3.0
1357	0.0	2.0
1356	355.0	2793.0
1355	2964.0	2016.0
1353	2706.0	1959.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	75.0	56.0
285464	558.0	521.0
100873200	0.0	0.0
777774	0.0	0.0
1374	1836.0	2011.0
1373	453.0	58.0
1371	802.0	907.0
1370	1.0	1.0
1369	0.0	0.0
1368	731.0	1153.0
100873209	2.0	0.0
1366	5247.0	9922.0
1365	6942.0	14487.0
1364	20625.0	63862.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	8.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3670.0	3071.0
116843	1383.0	621.0
1384	2262.0	2486.0
116842	59.0	39.0
1382	425.0	3156.0
116844	23.0	1261.0
1381	6875.0	81.0
1380	5633.0	5.0
440176	5.0	7.0
440184	3.0	0.0
1379	8.0	1.0
1378	263.0	64.0
1376	1215.0	1246.0
1375	56.0	163.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	110.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	116.0	301.0
1396	242.0	164.0
1395	22.0	281.0
1394	26.0	14.0
1393	124.0	438.0
1392	0.0	2.0
285407	11.0	18.0
116835	187.0	254.0
1390	1354.0	998.0
1389	10671.0	7175.0
1388	5723.0	8674.0
1387	7632.0	8174.0
116841	1761.0	2002.0
1386	6137.0	4045.0
116840	2039.0	2355.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	133.0	204.0
100873255	1.0	1.0
100873254	120.0	116.0
100873253	0.0	1.0
285412	3.0	1.0
100873252	0.0	1.0
100287898	452.0	110.0
100287895	0.0	0.0
285419	18.0	12.0
1399	4848.0	4710.0
1398	8898.0	6105.0
1397	5210.0	7366.0
100873259	1.0	0.0
100873258	1.0	0.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	104.0	142.0
285429	19.0	9.0
100287880	0.0	0.0
440193	506.0	2469.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	4.0	2.0
100873249	0.0	0.0
128872	2.0	0.0
10130	16134.0	12882.0
153830	4469.0	4839.0
645280	0.0	0.0
440138	487.0	282.0
440132	0.0	2.0
440142	5.0	3.0
10139	2134.0	2646.0
126208	1389.0	1547.0
126206	0.0	0.0
126205	0.0	0.0
107133497	150.0	4.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8968.0	10280.0
10131	1923.0	1907.0
10134	11069.0	12879.0
107133494	0.0	0.0
10133	2310.0	4137.0
128869	1147.0	2139.0
10136	0.0	0.0
10135	2589.0	4062.0
100128493	0.0	0.0
103021294	20.0	74.0
10138	1644.0	1574.0
100128496	0.0	0.0
10137	4652.0	4023.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	5.0
10140	15284.0	3391.0
128864	20.0	13.0
440125	1.0	5.0
440131	0.0	1.0
10143	0.0	0.0
128854	941.0	1427.0
10142	6884.0	5446.0
10144	11094.0	4737.0
10147	5090.0	2950.0
100128483	0.0	1.0
10146	7267.0	6146.0
128859	2.0	1.0
10149	479.0	636.0
10148	85.0	324.0
128853	441.0	105.0
440159	0.0	0.0
10117	6.0	2.0
440163	6.0	4.0
10110	21.0	94.0
10112	98.0	283.0
10111	4302.0	3878.0
10114	30591.0	14712.0
10113	1765.0	1860.0
128848	0.0	0.0
10116	6197.0	4172.0
165829	7.0	31.0
100128469	33.0	22.0
153842	1.0	0.0
440145	1349.0	895.0
10129	1245.0	872.0
440153	0.0	0.0
10128	8345.0	6135.0
100033799	0.0	0.0
107133486	3.0	3.0
10121	4144.0	6676.0
100128465	0.0	0.0
10120	5011.0	5787.0
10123	818.0	500.0
138234	2.0	0.0
10125	141.0	79.0
10124	1061.0	554.0
10127	1903.0	2137.0
10126	2162.0	1758.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	121.0	82.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	2.0	0.0
106481181	6.0	10.0
106481182	2.0	1.0
285489	25.0	1378.0
100128448	0.0	0.0
126242	0.0	2.0
106481198	2.0	1.0
10107	0.0	0.0
10106	13448.0	12183.0
106481199	0.0	0.0
10109	7026.0	10650.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1584.0	2169.0
10100	377.0	95.0
10103	13198.0	27137.0
106481194	0.0	0.0
10102	845.0	928.0
106481195	0.0	0.0
10105	1654.0	1753.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	608.0	722.0
440119	93.0	15.0
126235	0.0	1.0
126231	230.0	91.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	97.0	102.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	47.0	35.0
106481167	0.0	0.0
106481168	0.0	1.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	8.0	0.0
440104	1231.0	874.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	3.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	13.0	1.0
100128423	5.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	20.0	3.0
10090	6603.0	2077.0
10093	5156.0	7754.0
10092	7429.0	6552.0
10095	3391.0	7173.0
645204	2.0	5.0
10094	6083.0	10048.0
645203	14.0	4.0
10097	12278.0	11962.0
10096	7204.0	7982.0
645201	1.0	0.0
163115	465.0	57.0
200504	0.0	0.0
106481138	0.0	1.0
106481139	0.0	0.0
728833	4.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	447.0	135.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	18.0	19.0
106481145	0.0	0.0
151126	18.0	36.0
106481146	0.0	0.0
10099	19102.0	22285.0
10098	2569.0	1401.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1554.0	1556.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	69.0	29.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	5.0
415116	2419.0	4271.0
645207	0.0	0.0
645206	181.0	54.0
442707	0.0	0.0
106481150	0.0	0.0
