id	c79c7338-1c91-4f28-9566-58ef5aa2d8cd	7d5eee39-e133-4065-86aa-71033d1ffc6b
85458	2656.0	1205.0
106481345	0.0	0.0
85459	587.0	752.0
106481346	0.0	0.0
85456	11432.0	15020.0
442910	0.0	3.0
106481343	0.0	0.0
85457	3405.0	2160.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	455.0	295.0
442913	0.0	0.0
85452	3.0	15.0
442914	0.0	0.0
50	6303.0	6643.0
85453	1677.0	1496.0
442915	0.0	0.0
85450	6927.0	5315.0
51	4021.0	5729.0
442916	0.0	0.0
85451	2310.0	2432.0
52	4161.0	4728.0
442917	0.0	0.0
53	2076.0	3778.0
442918	0.0	0.0
54	918.0	999.0
442919	0.0	0.0
55	350.0	328.0
442909	2.0	3.0
56	0.0	10.0
58	25.0	8.0
59	3804.0	14031.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	26.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	171.0	251.0
106481350	1.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	1.0
106481354	0.0	4.0
85446	339.0	421.0
442900	0.0	0.0
106481355	0.0	0.0
85443	24.0	70.0
442901	0.0	0.0
85444	1964.0	1189.0
442902	0.0	0.0
60	424365.0	307320.0
85441	4513.0	3394.0
442903	10.0	13.0
85442	659.0	427.0
442904	0.0	0.0
442905	0.0	0.0
62	46.0	16.0
85440	1996.0	2356.0
442907	13.0	5.0
442908	0.0	0.0
66	0.0	0.0
67	16.0	18.0
68	2.0	10.0
344595	527.0	231.0
69	8.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	259.0	98.0
106481321	1.0	0.0
85479	23.0	47.0
106481322	0.0	0.0
85476	3547.0	2962.0
85477	225.0	433.0
70	61.0	17.0
85474	14.0	21.0
71	369019.0	390424.0
72	546.0	235.0
73	46.0	13.0
74	1.0	0.0
75	12.0	14.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5010.0	8115.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2662.0	1887.0
81	34575.0	53490.0
85463	3581.0	921.0
82	10.0	4.0
85464	2231.0	1766.0
83	10.0	5.0
85461	4219.0	7131.0
85462	7237.0	1922.0
86	1743.0	2801.0
87	6529.0	11882.0
85460	2476.0	793.0
88	33.0	6.0
89	9.0	1.0
728675	2.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6050.0	12207.0
106481300	0.0	0.0
91	2598.0	1952.0
92	822.0	1066.0
93	777.0	1083.0
94	1540.0	2092.0
95	176.0	414.0
97	772.0	444.0
98	954.0	667.0
344561	1.0	0.0
728661	2912.0	4120.0
728664	1.0	2.0
106481305	0.0	0.0
261734	1858.0	2158.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	6.0	32.0
106481309	25.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	1.0
3805	19.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	7.0	2.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	371.0	287.0
3800	393.0	146.0
3801	5264.0	6675.0
3802	0.0	1.0
728695	0.0	0.0
285735	1.0	0.0
261726	2845.0	2728.0
728698	9.0	6.0
3814	1.0	13.0
3815	7558.0	441.0
3816	202.0	43.0
261729	1513.0	248.0
3817	426.0	12.0
3818	100.0	22.0
222166	5079.0	1291.0
3811	2.0	0.0
3812	10.0	8.0
285740	1.0	1.0
285741	31.0	54.0
728689	11.0	28.0
3827	0.0	3.0
246100	0.0	0.0
3820	199.0	432.0
3821	22.0	24.0
3822	16.0	12.0
3823	4.0	6.0
3824	170.0	90.0
645402	0.0	0.0
403313	741.0	896.0
403314	4.0	0.0
728637	1.0	1.0
728638	69.0	56.0
728633	1.0	0.0
728632	30.0	31.0
728635	32.0	7.0
3836	2736.0	3911.0
222183	145.0	273.0
3837	13182.0	15152.0
3838	2275.0	2462.0
3839	3954.0	3804.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2089.0	1931.0
3832	302.0	546.0
3833	158.0	377.0
3834	1.0	2.0
3835	2815.0	4349.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	2.0
403303	0.0	0.0
728621	1063.0	335.0
3848	0.0	1.0
3849	8.0	1.0
222171	63.0	8099.0
728619	6.0	1.0
3840	9945.0	6597.0
3841	2111.0	951.0
3842	13011.0	7260.0
3843	11124.0	11528.0
3844	0.0	0.0
3845	3126.0	2262.0
3846	5.0	4.0
645423	0.0	0.0
3860	22.0	61.0
246126	3.0	0.0
728658	1214.0	588.0
728655	2.0	1.0
728657	1.0	1.0
728656	3.0	2.0
3858	1607.0	1099.0
3859	0.0	1.0
246135	1.0	2.0
3850	4.0	5.0
3851	0.0	0.0
3852	86.0	62.0
645414	1.0	3.0
3853	14.0	70.0
3854	1.0	3.0
3855	74637.0	114201.0
3856	109622.0	79431.0
3857	0.0	0.0
728640	2.0	2.0
645431	19.0	23.0
728642	247.0	334.0
728641	3.0	3.0
645434	11.0	0.0
645432	7.0	13.0
285704	954.0	1196.0
728643	4.0	0.0
222194	2399.0	2670.0
285708	1.0	0.0
1204	0.0	1.0
1203	3522.0	1730.0
1201	1329.0	1429.0
1200	10271.0	20280.0
3861	68.0	13.0
645426	28.0	25.0
645425	0.0	0.0
1209	7968.0	9624.0
3866	31.0	990.0
1208	0.0	0.0
1207	4047.0	5123.0
3868	11.0	83.0
285311	0.0	0.0
3880	5116.0	45156.0
3881	0.0	0.0
285313	585.0	25.0
100128537	557.0	125.0
3882	2.0	1.0
100128536	0.0	2.0
285314	4.0	2.0
285315	992.0	341.0
1215	6.0	3.0
100141515	2.0	2.0
1213	26822.0	35467.0
1212	4002.0	5238.0
1211	7815.0	16600.0
3872	214.0	766.0
3875	31731.0	48555.0
3876	10.0	13.0
3879	1.0	1.0
3890	2.0	1.0
3891	17.0	2.0
3892	487.0	264.0
100128525	13.0	5.0
285326	0.0	0.0
1230	531.0	310.0
285329	8.0	6.0
440097	6.0	0.0
440093	19.0	28.0
3883	0.0	0.0
3884	0.0	1.0
3885	0.0	2.0
3886	1.0	0.0
100128521	1.0	0.0
3887	82.0	44.0
3888	0.0	0.0
100631239	0.0	1.0
3889	215.0	54.0
100128516	86.0	32.0
285331	808.0	808.0
100128512	0.0	0.0
285335	89.0	15.0
100128514	0.0	0.0
1241	447.0	316.0
1240	907.0	823.0
1238	275.0	35.0
1237	30.0	80.0
1236	773.0	382.0
1235	23.0	24.0
1234	755.0	1044.0
1233	245.0	280.0
1232	13.0	62.0
3895	21964.0	18204.0
100128511	201.0	54.0
100631247	0.0	26.0
3897	214.0	329.0
100631248	0.0	1.0
3898	542.0	5278.0
100631249	0.0	0.0
3899	181.0	146.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1287.0	1285.0
100631251	5.0	20.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	134.0	83.0
100631254	0.0	0.0
100128503	1.0	0.0
285349	376.0	292.0
574501	2.0	0.0
574502	0.0	0.0
1244	27.0	24.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1124.0	1034.0
1263	3315.0	3131.0
1262	15.0	6.0
116966	702.0	100.0
100887755	0.0	2.0
1261	4.0	47.0
100887754	2.0	1.0
1260	0.0	0.0
116969	58.0	11.0
1259	117.0	127.0
1258	5.0	11.0
440061	0.0	0.0
100887750	19.0	21.0
100887746	15.0	1.0
100887744	2.0	2.0
1272	304.0	430.0
1271	224.0	6.0
100887749	44.0	27.0
1270	40.0	19.0
100887748	2.0	0.0
440044	67.0	40.0
1269	101.0	17.0
440051	1.0	1.0
1268	82.0	65.0
440050	0.0	2.0
1267	4545.0	7984.0
1266	20334.0	21030.0
100887740	0.0	0.0
1265	19445.0	15134.0
1286	4208.0	2908.0
1285	3679.0	1989.0
1284	14970.0	60987.0
1282	11159.0	51830.0
1281	17528.0	367091.0
1280	4.0	4.0
440078	111.0	87.0
440077	0.0	2.0
440087	25.0	17.0
1278	20422.0	329341.0
1277	11578.0	554259.0
440081	46.0	68.0
116938	0.0	0.0
1297	38.0	5.0
116931	116.0	79.0
1296	5273.0	17878.0
1295	9351.0	32279.0
116933	0.0	1.0
1294	156.0	1064.0
1293	8684.0	72290.0
116935	37.0	57.0
1292	15585.0	66950.0
440068	1.0	4.0
1291	12325.0	53113.0
116937	7.0	2.0
440067	8.0	10.0
1290	2490.0	25295.0
440073	57.0	60.0
440072	12.0	0.0
1289	1653.0	37637.0
1288	193.0	6.0
1287	2064.0	569.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2831.0	3057.0
440021	0.0	0.0
442673	3.0	3.0
10018	7235.0	3426.0
126328	2014.0	3773.0
442676	2.0	0.0
126326	304.0	388.0
1299	1996.0	118.0
1298	1056.0	687.0
10011	1755.0	3037.0
10010	3436.0	4036.0
10013	3816.0	4263.0
128989	1990.0	2382.0
10015	10845.0	11491.0
10014	8919.0	7965.0
10017	65.0	38.0
10016	4369.0	5333.0
10020	2046.0	1320.0
114335	0.0	0.0
114336	0.0	0.0
126321	2166.0	2803.0
10029	0.0	0.0
442668	0.0	1.0
10022	2.0	0.0
10021	9.0	690.0
10024	31.0	90.0
128977	2130.0	1790.0
103021165	1.0	1.0
10023	209.0	433.0
103021164	5.0	5.0
10026	3093.0	2598.0
10025	4353.0	5797.0
116986	248.0	408.0
116985	9054.0	18580.0
116988	3902.0	5910.0
116987	3004.0	3220.0
114327	1842.0	920.0
440043	0.0	0.0
126308	2669.0	3404.0
440041	0.0	0.0
126306	117.0	333.0
151306	19.0	22.0
100128590	21.0	2.0
100128596	3.0	0.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	5.0	26.0
440026	3511.0	3042.0
440023	0.0	0.0
10008	273.0	505.0
10007	3667.0	6470.0
10009	3077.0	3745.0
116984	12654.0	3212.0
116983	1446.0	2420.0
151313	112.0	68.0
10000	5418.0	6035.0
128954	0.0	0.0
10002	25.0	14.0
10001	1131.0	1188.0
10004	118.0	241.0
10003	88.0	31.0
10006	5130.0	4977.0
10005	852.0	1493.0
126370	0.0	1.0
285352	170.0	178.0
100128579	0.0	0.0
285359	245.0	79.0
126375	118.0	453.0
126374	1199.0	2591.0
153918	0.0	1.0
100128574	1.0	0.0
285362	3872.0	4464.0
285367	737.0	1877.0
285368	433.0	644.0
100128569	195.0	149.0
126364	210.0	276.0
100128560	0.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	1.0
344191	0.0	0.0
126353	54.0	1427.0
751071	111.0	295.0
442660	0.0	1.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	23.0	6.0
106481282	0.0	0.0
285381	2671.0	1983.0
106481283	0.0	0.0
285382	129.0	156.0
106481280	0.0	0.0
165918	1514.0	993.0
106481281	0.0	0.0
165904	286.0	5.0
285386	135.0	296.0
138307	58.0	9.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	3.0
100128542	1.0	2.0
106481290	3.0	1.0
100128541	1.0	1.0
138311	608.0	945.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1834.0	2602.0
106481259	0.0	0.0
728716	1.0	0.0
126298	2392.0	2483.0
728710	0.0	0.0
126295	129.0	181.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	1.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	236.0	225.0
645318	0.0	0.0
645317	32.0	15.0
151242	13.0	67.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	38186.0	37339.0
100287908	0.0	0.0
645332	389.0	343.0
126282	407.0	1155.0
100287902	6.0	7.0
163227	964.0	973.0
100287900	0.0	0.0
163223	182.0	188.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	1.0	0.0
106481274	2.0	0.0
106481279	0.0	4.0
106481277	0.0	0.0
151258	26.0	38.0
106481278	0.0	0.0
645328	3.0	7.0
151254	17.0	52.0
645326	2.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	1.0
200407	2.0	47.0
163259	369.0	166.0
645345	44.0	60.0
200403	3.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	416.0	341.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	1.0
728732	1.0	4.0
728734	0.0	0.0
126272	180.0	206.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1006.0	967.0
106481243	2.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	105.0	15.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	8.0	3.0
728723	345.0	201.0
106481253	0.0	0.0
107133522	4.0	6.0
106481254	0.0	0.0
107133524	10.0	12.0
106481251	0.0	0.0
106481252	2.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	30.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	14.0	49.0
645368	0.0	0.0
645367	0.0	5.0
106481217	0.0	0.0
200424	956.0	1580.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	11.0
645360	1.0	0.0
106481219	1.0	0.0
106481220	4.0	10.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	519.0	646.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	2.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	1.0	0.0
138255	2.0	0.0
645387	276.0	175.0
645382	0.0	0.0
645381	54.0	22.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	5.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	2.0	0.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	360.0	323.0
3903	741.0	774.0
106481210	0.0	0.0
3904	17.0	34.0
3906	0.0	0.0
106481213	4.0	0.0
106481214	0.0	0.0
3908	2795.0	1112.0
106481211	0.0	0.0
3909	250.0	456.0
106481212	0.0	0.0
684959	0.0	0.0
151234	25.0	2.0
151230	726.0	519.0
728798	3.0	2.0
3913	19496.0	19054.0
3914	1614.0	16017.0
3915	17445.0	26323.0
3916	24629.0	31450.0
3918	14606.0	42223.0
3910	3396.0	6616.0
3911	10370.0	18492.0
3912	14892.0	26781.0
728782	53.0	18.0
728780	45.0	169.0
3924	5.0	5.0
3925	2913.0	8588.0
3927	10622.0	24304.0
3929	53.0	1.0
3920	13016.0	16762.0
3921	24920.0	37535.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	8044.0	15422.0
3937	1749.0	1821.0
3938	3.0	2.0
3939	24837.0	31487.0
3930	2956.0	1590.0
100873179	0.0	0.0
3931	823.0	438.0
3932	811.0	1287.0
3933	0.0	2.0
3934	417.0	14074.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	3.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	1.0
3947	5.0	1.0
3948	3.0	1.0
3949	12884.0	5160.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	21137.0	20524.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	4.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	8.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	203.0	213.0
3958	5706.0	48599.0
3959	27543.0	42909.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	451.0	240.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	620.0	105.0
3952	13.0	0.0
3953	2081.0	959.0
3954	2668.0	2855.0
3955	441.0	1309.0
3956	3234.0	30757.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	15.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	10.0	0.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	123.0	497.0
1303	3024.0	9127.0
107133502	0.0	0.0
1302	272.0	80.0
1301	30.0	5965.0
1300	87.0	3515.0
3960	46.0	12.0
3963	0.0	0.0
3964	2695.0	3650.0
1308	1443.0	1499.0
3965	1194.0	3604.0
1307	4997.0	14528.0
151295	43.0	72.0
1306	4714.0	7071.0
100189589	3.0	4.0
728774	1.0	1.0
728773	1.0	3.0
3980	2509.0	2286.0
100287932	2111.0	3113.0
3981	2628.0	1211.0
728776	42.0	51.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	182695.0	14046.0
1315	9774.0	12235.0
1314	15965.0	20834.0
1312	3935.0	7460.0
1311	126.0	3809.0
100329135	0.0	2.0
1310	19.0	521.0
574537	0.0	0.0
3972	1.0	4.0
3973	84.0	13.0
3975	1.0	3.0
3976	4639.0	1974.0
3977	8780.0	380.0
1318	79.0	87.0
3978	1701.0	2359.0
1317	2268.0	2216.0
728763	17.0	1.0
3990	97.0	23.0
645313	1.0	0.0
3991	302.0	534.0
645312	0.0	0.0
3992	604.0	735.0
645311	2.0	0.0
728769	614.0	517.0
1330	0.0	0.0
1327	13817.0	18523.0
1326	1098.0	311.0
1325	11.0	4.0
3982	2.0	1.0
3983	34853.0	17994.0
3984	2034.0	7575.0
3985	7764.0	4418.0
3987	4894.0	3540.0
3988	4974.0	3685.0
1329	4534.0	5732.0
116809	0.0	0.0
100128416	22.0	19.0
1340	5557.0	8676.0
1337	4239.0	5300.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3375.0	6208.0
100128410	0.0	0.0
3995	629.0	1623.0
100128412	0.0	0.0
3996	1582.0	5138.0
3998	16568.0	14540.0
1339	0.0	1.0
285440	2696.0	1825.0
285441	2.0	0.0
1352	695.0	671.0
1351	7198.0	7524.0
1350	14423.0	19931.0
1349	3556.0	4119.0
1348	0.0	0.0
1347	4392.0	5133.0
1346	984.0	830.0
1345	5795.0	5205.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	1.0	2.0
285456	65.0	20.0
1363	25681.0	4617.0
1362	7867.0	12334.0
1361	4.0	4.0
1360	3.0	2.0
1359	51.0	135.0
1358	0.0	2.0
1357	1.0	1.0
1356	1591.0	67.0
1355	2726.0	2022.0
1353	2772.0	2033.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	107.0	49.0
285464	998.0	567.0
100873200	0.0	1.0
777774	0.0	1.0
1374	4657.0	1979.0
1373	212.0	50.0
1371	791.0	846.0
1370	4.0	8.0
1369	0.0	0.0
1368	514.0	1215.0
100873209	0.0	0.0
1366	12090.0	23265.0
1365	20001.0	19129.0
1364	78194.0	52660.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	11.0	23.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	1.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	4054.0	3309.0
116843	1570.0	849.0
1384	2791.0	3169.0
116842	54.0	29.0
1382	951.0	8427.0
116844	304.0	871.0
1381	3903.0	10.0
1380	2061.0	49.0
440176	0.0	3.0
440184	2.0	0.0
1379	13.0	7.0
1378	142.0	53.0
1376	608.0	1231.0
1375	90.0	115.0
128821	0.0	3.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	4.0
100873234	0.0	0.0
128826	2.0	0.0
102800310	7.0	102.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	174.0	207.0
1396	477.0	801.0
1395	24.0	55.0
1394	27.0	11.0
1393	244.0	138.0
1392	0.0	2.0
285407	9.0	20.0
116835	592.0	751.0
1390	3490.0	1733.0
1389	9083.0	7889.0
1388	7635.0	10112.0
1387	12288.0	7727.0
116841	1718.0	2005.0
1386	5402.0	3577.0
116840	2742.0	2227.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	83.0	73.0
100873255	0.0	1.0
100873254	5.0	24.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	143.0	23.0
100287895	0.0	0.0
285419	26.0	19.0
1399	4663.0	4856.0
1398	9782.0	6733.0
1397	15945.0	18059.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	116.0	150.0
285429	11.0	4.0
100287880	0.0	0.0
440193	796.0	1297.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	3.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	15692.0	14861.0
153830	7863.0	6659.0
645280	3.0	1.0
440138	587.0	356.0
440132	0.0	6.0
440142	5.0	4.0
10139	2412.0	3584.0
126208	2051.0	1562.0
126206	0.0	0.0
126205	0.0	1.0
107133497	94.0	0.0
126204	0.0	1.0
107133499	0.0	0.0
128866	11622.0	14126.0
10131	2178.0	2682.0
10134	12569.0	15795.0
107133494	0.0	0.0
10133	4372.0	7026.0
128869	1234.0	1974.0
10136	0.0	4.0
10135	10340.0	8231.0
100128493	0.0	0.0
103021294	35.0	86.0
10138	1172.0	1619.0
100128496	0.0	0.0
10137	9180.0	5205.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	1.0
10140	6604.0	4361.0
128864	14.0	12.0
440125	2.0	0.0
440131	6.0	3.0
10143	0.0	0.0
128854	596.0	611.0
10142	7867.0	6324.0
10144	7693.0	2346.0
10147	6360.0	3431.0
100128483	0.0	0.0
10146	9836.0	8514.0
128859	0.0	0.0
10149	278.0	752.0
10148	66.0	1097.0
128853	461.0	61.0
440159	0.0	0.0
10117	3.0	7.0
440163	0.0	0.0
10110	25.0	25.0
10112	43.0	221.0
10111	4295.0	5236.0
10114	15846.0	8122.0
10113	2184.0	3539.0
128848	0.0	0.0
10116	5594.0	4411.0
165829	5.0	14.0
100128469	35.0	8.0
153842	3.0	1.0
440145	1131.0	1271.0
10129	2036.0	706.0
440153	0.0	0.0
10128	7937.0	8436.0
100033799	0.0	0.0
107133486	11.0	2.0
10121	5204.0	10203.0
100128465	0.0	2.0
10120	4900.0	8127.0
10123	2453.0	3866.0
138234	0.0	2.0
10125	407.0	459.0
10124	1219.0	356.0
10127	2269.0	2300.0
10126	2223.0	2877.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	63.0	25.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	6.0	1.0
106481182	2.0	0.0
285489	134.0	1399.0
100128448	1.0	0.0
126242	0.0	1.0
106481198	1.0	0.0
10107	0.0	2.0
10106	15877.0	16151.0
106481199	0.0	0.0
10109	9809.0	17396.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1836.0	3127.0
10100	606.0	219.0
10103	13559.0	20700.0
106481194	0.0	0.0
10102	990.0	1487.0
106481195	0.0	0.0
10105	3178.0	2647.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	502.0	70.0
440119	332.0	178.0
126235	0.0	1.0
126231	163.0	72.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	33.0	95.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	24.0	29.0
106481167	0.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	1.0	0.0
440107	12.0	0.0
440104	1508.0	688.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	5.0	0.0
128876	0.0	1.0
100128420	22.0	30.0
100128423	4.0	0.0
128879	0.0	3.0
106481172	5.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	25.0	0.0
10090	9861.0	1808.0
10093	5610.0	9158.0
10092	13181.0	10522.0
10095	5039.0	13319.0
645204	1.0	1.0
10094	7019.0	13510.0
645203	4.0	4.0
10097	14630.0	15663.0
10096	14371.0	12454.0
645201	1.0	1.0
163115	161.0	49.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	4.0
106481143	0.0	0.0
114194	0.0	1.0
138162	308.0	141.0
106481144	0.0	0.0
114195	2.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	8.0
106481145	1.0	0.0
151126	89.0	73.0
106481146	0.0	0.0
10099	15830.0	23029.0
10098	4193.0	1477.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	1019.0	1113.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	46.0	27.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	8.0	11.0
415116	10770.0	10138.0
645207	0.0	0.0
