id	e5566a01-645c-46db-b094-159693428dec	5d8c1485-ac73-457e-a9d7-27c13941cc61
22999	6.0	4.0
100151676	0.0	2.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4501.0	5489.0
100151671	0.0	0.0
100151672	1.0	0.0
22992	9932.0	12146.0
22993	2764.0	5884.0
100151674	0.0	1.0
22994	703.0	1441.0
83903	61.0	59.0
22995	275.0	289.0
83902	0.0	0.0
22996	722.0	2628.0
22997	1029.0	186.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	5.0	0.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	1.0	1.0
83901	0.0	1.0
342538	4.0	13.0
83900	0.0	0.0
56300	1.0	6.0
56301	27.0	2.0
124411	998.0	1439.0
22976	781.0	1156.0
22977	11.0	9.0
22978	4283.0	5889.0
22979	1627.0	1403.0
22970	27.0	69.0
22971	787.0	1091.0
22974	494.0	434.0
83932	570.0	581.0
10998	302.0	502.0
83931	10053.0	3826.0
342527	7.0	10.0
148418	254.0	235.0
83933	239.0	422.0
124404	2.0	0.0
10999	2159.0	1872.0
124401	910.0	1244.0
124402	2815.0	2805.0
83930	3141.0	2898.0
56311	22.0	24.0
10990	175.0	120.0
100126693	6.0	2.0
10992	15242.0	26241.0
606500	0.0	0.0
10991	248.0	87.0
10994	5366.0	5188.0
10993	1184.0	958.0
22987	31.0	10.0
22989	108.0	8.0
22980	8294.0	13608.0
22981	1896.0	2440.0
22982	1682.0	1674.0
22983	12.0	51.0
22984	2082.0	4378.0
22985	9525.0	18096.0
22986	5.0	5.0
58986	4035.0	11247.0
148423	754.0	866.0
58985	330.0	241.0
342510	487.0	254.0
283694	0.0	0.0
283693	8.0	25.0
283692	3.0	7.0
22954	696.0	1698.0
22955	2925.0	3974.0
112487	604.0	562.0
22950	2078.0	3229.0
391524	2.0	2.0
22952	1.0	1.0
22953	11.0	3.0
391526	0.0	1.0
10975	2496.0	3550.0
83953	430.0	0.0
10978	417.0	750.0
83955	15.0	17.0
10979	8436.0	4832.0
112495	1479.0	2242.0
10970	4404.0	6517.0
56339	2616.0	2657.0
10972	20999.0	24112.0
10971	13009.0	17373.0
10974	0.0	0.0
10973	2426.0	7022.0
401409	111.0	176.0
112479	339.0	658.0
112476	118.0	152.0
391530	0.0	0.0
83939	5004.0	6864.0
56341	12.0	0.0
391533	0.0	3.0
124460	722.0	837.0
83935	399.0	926.0
83938	711.0	817.0
391538	3.0	2.0
83937	7064.0	13779.0
10987	2385.0	3349.0
83943	978.0	1535.0
83942	0.0	0.0
10989	5064.0	6499.0
10988	4594.0	7436.0
56342	220.0	400.0
124454	1444.0	2526.0
56344	1.0	0.0
83941	1496.0	2056.0
83940	987.0	1806.0
643503	0.0	0.0
10981	743.0	1273.0
112483	2603.0	3234.0
10980	5056.0	7361.0
10983	28009.0	38146.0
10982	4848.0	1783.0
643507	2.0	9.0
10985	7360.0	11185.0
10984	315.0	335.0
22932	468.0	598.0
22933	2885.0	4742.0
22934	1002.0	1603.0
22936	9212.0	3905.0
22937	4619.0	7808.0
22938	3709.0	6042.0
112464	391.0	381.0
22930	5035.0	7264.0
22931	6271.0	10027.0
81309	0.0	0.0
391504	0.0	1.0
10954	3536.0	1606.0
10953	2260.0	4835.0
10956	17581.0	20631.0
81315	0.0	0.0
10955	10837.0	15384.0
391508	3.0	34.0
81316	0.0	0.0
10957	6192.0	6532.0
124446	4626.0	7993.0
81310	0.0	0.0
10959	15116.0	20808.0
22929	3881.0	3899.0
10950	3364.0	5726.0
10952	4235.0	4345.0
10951	3774.0	5866.0
22943	54.0	52.0
22944	830.0	948.0
22945	0.0	0.0
22947	0.0	0.0
22948	7783.0	9455.0
22949	2048.0	4182.0
83957	1.0	0.0
22941	2208.0	627.0
83959	1766.0	4034.0
10965	631.0	1105.0
391518	0.0	0.0
10964	3526.0	11685.0
81304	0.0	0.0
10966	829.0	874.0
10969	3254.0	3782.0
81300	0.0	0.0
10961	9060.0	13613.0
10960	11272.0	15190.0
643529	632.0	864.0
10963	8388.0	9716.0
10962	504.0	788.0
148479	2583.0	3218.0
197407	512.0	1410.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1749.0	1876.0
391548	1.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	0.0
391552	1.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	0.0	2.0
767577	1.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	15.0	5.0
207107	15.0	26.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	1.0	4.0
474344	1549.0	1429.0
474343	141.0	195.0
246717	2.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	5.0	6.0
161406	21.0	76.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	5.0	12.0
100151641	0.0	0.0
246715	0.0	1.0
767557	21.0	18.0
606553	0.0	1.0
606551	24.0	28.0
474354	2.0	3.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	194.0	119.0
100151655	0.0	0.0
391584	2.0	1.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	26.0	38.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	0.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2320.0	3999.0
100151667	0.0	0.0
391598	1.0	2.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	13.0	25.0
474337	0.0	0.0
197370	2709.0	4326.0
220112	2.0	2.0
246744	0.0	0.0
220115	4.0	1.0
93273	208.0	1411.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	1.0	0.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	321.0	75.0
220107	34.0	41.0
100271448	1.0	3.0
100271447	4.0	1.0
100271449	0.0	0.0
100271444	2.0	3.0
100271445	0.0	1.0
81285	5.0	13.0
81282	0.0	0.0
197350	8.0	11.0
246720	0.0	3.0
401399	42.0	7.0
401398	46.0	54.0
246721	1.0	0.0
220134	55.0	47.0
401397	1406.0	1906.0
246723	15.0	22.0
220136	238.0	208.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	1.0	0.0
100271438	2.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	596.0	853.0
246731	0.0	1.0
401387	1.0	3.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	86.0	112.0
100271420	0.0	0.0
197358	843.0	673.0
199990	1694.0	2730.0
246785	22.0	66.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	1.0
220158	1.0	1.0
283726	94.0	76.0
100271414	0.0	0.0
100887075	0.0	2.0
439990	26.0	7.0
100271411	1.0	0.0
100271410	0.0	0.0
220164	325.0	40.0
100271413	0.0	0.0
197320	587.0	1284.0
439996	1.0	6.0
100887074	0.0	0.0
439992	26.0	46.0
100887073	0.0	0.0
197322	2159.0	2087.0
439994	194.0	214.0
102724105	324.0	617.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	20.0	19.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	20.0	2.0
100271400	1.0	2.0
283711	0.0	0.0
100271402	0.0	0.0
197331	8.0	13.0
197335	1506.0	2710.0
440993	816.0	749.0
440992	84.0	109.0
161394	440.0	198.0
199964	14.0	101.0
8000	4.0	7.0
8001	5.0	0.0
246777	166.0	29.0
246778	11.0	9.0
606495	153.0	251.0
199974	9.0	20.0
8013	14215.0	1391.0
22911	1308.0	1286.0
439949	328.0	244.0
22913	12806.0	20176.0
643421	0.0	0.0
22914	23.0	12.0
22915	4831.0	150.0
439945	0.0	0.0
22916	4400.0	7649.0
731605	3.0	8.0
22917	3.0	1.0
10929	4254.0	4831.0
10928	3485.0	6975.0
56252	6670.0	8781.0
56253	247.0	101.0
401331	126.0	176.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	6.0
83877	2821.0	2782.0
56259	2370.0	2762.0
83876	868.0	17.0
81215	0.0	0.0
83879	324.0	269.0
10934	4.0	4.0
83878	193.0	170.0
283768	3.0	0.0
10933	16394.0	19797.0
10936	233.0	304.0
56254	2895.0	4697.0
83873	44.0	118.0
256148	0.0	0.0
81210	7.0	9.0
283767	0.0	0.0
56255	7771.0	11906.0
83872	841.0	957.0
10935	9102.0	13083.0
81211	0.0	0.0
56256	370.0	424.0
10938	5995.0	5746.0
83875	700.0	94.0
83874	1425.0	3009.0
56257	6421.0	5229.0
22907	5228.0	9725.0
643414	0.0	1.0
439953	9.0	14.0
22908	4354.0	4550.0
83871	4393.0	12166.0
22909	1141.0	1704.0
283761	0.0	1.0
439954	0.0	0.0
643418	8.0	0.0
10930	6.0	39.0
439950	0.0	0.0
22921	1739.0	1568.0
8022	0.0	0.0
440926	80.0	147.0
22924	1525.0	1291.0
440925	1.0	3.0
8028	2368.0	4068.0
22925	15452.0	802.0
8029	966.0	504.0
22926	5424.0	6850.0
439934	0.0	0.0
22927	1692.0	1577.0
8027	1305.0	4133.0
22928	2522.0	3594.0
439936	12.0	4.0
56261	3492.0	7755.0
56262	6212.0	15503.0
10939	4486.0	4050.0
401321	106.0	175.0
8021	4181.0	5682.0
83858	725.0	1283.0
22920	2489.0	2916.0
56260	139.0	292.0
10943	1618.0	2115.0
56269	1.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	4.0	5.0
81204	0.0	0.0
10945	9878.0	17516.0
83868	0.0	0.0
81205	0.0	0.0
10944	9935.0	13695.0
83867	0.0	1.0
10947	1067.0	1800.0
56265	10274.0	1194.0
83862	1664.0	2439.0
401316	25.0	31.0
83861	1797.0	2389.0
283755	181.0	521.0
10946	4471.0	5796.0
56267	1808.0	3891.0
10949	13075.0	16343.0
81201	0.0	4.0
10948	2163.0	4214.0
256158	474.0	114.0
83863	0.0	0.0
81202	0.0	0.0
22918	7545.0	5859.0
22919	12992.0	10231.0
439941	1.0	0.0
83860	1140.0	1235.0
8019	1869.0	3705.0
10941	0.0	0.0
643427	29.0	49.0
10940	358.0	491.0
8036	4564.0	4154.0
8034	1134.0	1825.0
440957	996.0	1253.0
440956	0.0	0.0
440955	1.0	1.0
8038	376.0	1402.0
10907	1881.0	2554.0
10906	1895.0	3898.0
440952	106.0	95.0
10908	3327.0	7802.0
93210	3655.0	7036.0
8031	12097.0	17880.0
256130	0.0	0.0
56270	4514.0	6289.0
56271	6658.0	9618.0
8030	3691.0	8152.0
10910	2825.0	3186.0
83899	0.0	0.0
81236	0.0	0.0
283748	5.0	2.0
10912	191.0	240.0
283747	5.0	0.0
10911	8.0	7.0
10914	11789.0	9966.0
256126	31.0	58.0
83895	0.0	0.0
10913	16.0	16.0
83894	54.0	6.0
10916	18761.0	20479.0
83897	0.0	0.0
401303	74.0	107.0
10915	2128.0	3082.0
283742	2197.0	2836.0
83896	0.0	0.0
83891	2573.0	10833.0
83890	16.0	98.0
83893	0.0	0.0
81230	0.0	0.0
83892	12307.0	10727.0
22900	2034.0	2149.0
93202	1.0	1.0
22901	844.0	559.0
22902	2926.0	4908.0
8045	564.0	1554.0
22903	1579.0	2399.0
22904	4988.0	8377.0
22905	2585.0	5034.0
8048	1.0	0.0
440944	812.0	929.0
22906	7496.0	12359.0
256144	0.0	1.0
10917	0.0	1.0
10919	2709.0	6570.0
83888	108.0	21.0
10921	4807.0	7608.0
283738	0.0	0.0
83887	1.0	3.0
10920	2856.0	3546.0
81226	0.0	0.0
10923	7331.0	7172.0
10922	2944.0	3903.0
83889	34.0	251.0
81228	0.0	0.0
83884	1.0	2.0
56287	0.0	0.0
81221	0.0	0.0
56288	3144.0	5549.0
10924	923.0	1195.0
10927	6837.0	10382.0
83886	53.0	97.0
81223	0.0	0.0
10926	231.0	297.0
81224	0.0	0.0
643447	5.0	3.0
643445	0.0	0.0
83882	84.0	133.0
83881	40.0	38.0
439965	8.0	8.0
643446	5.0	15.0
93233	149.0	201.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1034.0	2087.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	34.0	26.0
106481975	1.0	3.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	6.0	12.0
100271499	0.0	0.0
100271498	1.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	6.0	1.0
81251	0.0	0.0
100271491	3.0	1.0
100271493	1.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	8246.0	436.0
8065	2794.0	3232.0
81248	1.0	4.0
10901	621.0	704.0
10900	82.0	158.0
10903	430.0	1829.0
81243	0.0	1.0
10902	2908.0	5389.0
81244	0.0	0.0
100271487	3.0	0.0
10905	5060.0	6586.0
10904	3598.0	6104.0
81246	0.0	0.0
283796	57.0	12.0
100271483	0.0	0.0
81240	0.0	0.0
342574	16.0	57.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	0.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	10614.0	15555.0
440917	13.0	20.0
439927	1.0	0.0
440915	6.0	5.0
8078	4867.0	8513.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	1807.0	390.0
106481959	0.0	0.0
8073	15248.0	18919.0
106481956	2.0	1.0
8074	1.0	1.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	3.0	4.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	78.0	90.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	0.0	0.0
100271470	1.0	0.0
440905	10.0	8.0
439916	0.0	0.0
8089	836.0	1125.0
440902	2.0	4.0
643499	2.0	1.0
439915	0.0	0.0
440900	4.0	1.0
8082	2395.0	1892.0
106481965	0.0	0.0
106481966	5.0	7.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1921.0	2464.0
106481969	0.0	0.0
8087	7197.0	11599.0
106481967	10.0	11.0
8085	7662.0	11200.0
106481968	1.0	0.0
102724167	0.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	1.0	1.0
106481973	0.0	0.0
100271465	3.0	2.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	2.0	5.0
106481971	0.0	0.0
100271462	1.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	16515.0	19528.0
81264	0.0	0.0
100271460	3.0	3.0
731688	5.0	10.0
728034	0.0	0.0
8099	2230.0	4553.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	1172.0	14419.0
106481930	0.0	0.0
8092	2.0	1.0
106481931	1.0	0.0
106481936	0.0	0.0
728039	26.0	39.0
106481937	0.0	0.0
106481934	0.0	1.0
106481935	3.0	1.0
56413	88.0	184.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	5.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	1.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	1.0	0.0
106481951	0.0	0.0
283358	489.0	4169.0
344838	2.0	0.0
106481918	0.0	0.0
106481919	1.0	20.0
106481916	1.0	3.0
106481917	0.0	0.0
572558	13.0	1.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	1458.0	1661.0
100126572	0.0	0.0
106481929	2.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	30.0	21.0
728042	0.0	0.0
106481921	2.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	1.0	5.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	0.0
101234262	7.0	10.0
767612	0.0	0.0
767611	0.0	0.0
283337	1880.0	3462.0
344813	0.0	1.0
114548	311.0	401.0
81406	1.0	1.0
81407	0.0	0.0
344807	0.0	0.0
126526	710.0	1188.0
767600	0.0	0.0
344805	27.0	21.0
106481907	0.0	1.0
106481908	0.0	0.0
106481905	0.0	1.0
731656	77.0	20.0
102800446	0.0	1.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	10.0	11.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	19.0	23.0
728013	74.0	100.0
283392	3.0	0.0
728012	0.0	0.0
728015	0.0	0.0
728010	0.0	1.0
81428	0.0	0.0
728019	1.0	2.0
56478	1548.0	3284.0
56479	1037.0	1024.0
126506	1.0	0.0
56474	1127.0	2255.0
81430	0.0	0.0
56475	21.0	12.0
81431	0.0	0.0
56476	0.0	1.0
56477	1488.0	2458.0
93408	1.0	1.0
283385	205.0	215.0
283383	1742.0	674.0
728005	5.0	3.0
81419	0.0	0.0
81421	0.0	0.0
283377	1117.0	2000.0
643401	2.0	18.0
283375	9.0	46.0
283373	3166.0	4730.0
151525	889.0	1626.0
126567	184.0	274.0
391211	0.0	0.0
151534	93.0	397.0
151531	16.0	36.0
114569	15755.0	27216.0
126549	37.0	59.0
114571	1.0	2.0
100527978	19.0	51.0
126541	0.0	0.0
126536	1.0	0.0
151556	1225.0	430.0
391242	0.0	0.0
728075	0.0	0.0
440699	5.0	17.0
440695	0.0	2.0
728072	0.0	0.0
100527960	18.0	4.0
391253	0.0	0.0
728064	0.0	0.0
100527963	124.0	175.0
728066	1.0	4.0
440689	21.0	52.0
391257	1.0	0.0
391256	9.0	11.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	10.0	30.0
728090	0.0	0.0
728088	5.0	6.0
100527943	5.0	5.0
114599	3.0	0.0
126581	0.0	0.0
151516	64.0	33.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	3.0	2.0
100527947	0.0	2.0
100527948	3.0	3.0
100527949	0.0	0.0
643384	0.0	3.0
391160	3.0	1.0
643382	15.0	11.0
391162	0.0	0.0
692312	6.0	10.0
163479	2.0	0.0
391169	0.0	0.0
100271332	0.0	2.0
391171	0.0	0.0
391174	1.0	4.0
643394	0.0	0.0
391175	0.0	1.0
391179	0.0	0.0
93380	2955.0	3080.0
100271323	1.0	2.0
100271322	0.0	0.0
100271325	3.0	1.0
100271321	0.0	0.0
401036	0.0	1.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	2.0	2.0
391155	0.0	4.0
401024	65.0	64.0
163486	1480.0	1808.0
401022	35.0	138.0
425054	1.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	3.0	3.0
401018	0.0	0.0
100271303	3.0	1.0
100271302	0.0	0.0
401093	168.0	79.0
401097	46.0	89.0
151449	90.0	9.0
401082	0.0	0.0
8100	2005.0	1641.0
440606	0.0	1.0
8106	5346.0	7726.0
440603	6.0	9.0
401089	1.0	2.0
391183	0.0	0.0
8110	63.0	72.0
8111	293.0	420.0
391189	0.0	0.0
8115	1156.0	14.0
401074	65.0	47.0
222484	936.0	2526.0
391190	0.0	0.0
391192	1.0	0.0
391191	2.0	0.0
391194	0.0	0.0
8123	584.0	310.0
391196	0.0	0.0
391195	0.0	1.0
8128	18.0	26.0
8125	5495.0	8755.0
401067	0.0	1.0
8120	192.0	397.0
151477	20.0	37.0
151473	226.0	559.0
643300	7.0	18.0
645962	0.0	0.0
8139	623.0	623.0
645961	2.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1639.0	2434.0
81329	0.0	0.0
83998	11.0	1.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	8.0	10.0
283403	2.0	8.0
83990	95.0	302.0
83992	1059.0	1500.0
645954	79.0	125.0
81330	0.0	0.0
645958	161.0	179.0
645957	1.0	2.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	5.0	12.0
8148	6676.0	11307.0
222487	216.0	25.0
81318	0.0	0.0
8140	2632.0	1850.0
83987	2166.0	3304.0
81324	0.0	0.0
83986	2760.0	4918.0
81325	0.0	0.0
83989	1591.0	2281.0
83988	645.0	274.0
81327	0.0	0.0
83983	38.0	136.0
81320	0.0	0.0
83982	1141.0	1594.0
83985	77.0	158.0
81322	0.0	0.0
643308	0.0	0.0
643309	2.0	3.0
645968	6.0	8.0
645980	0.0	2.0
100271390	2.0	2.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	1200.0	1018.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	1.0	1.0
81358	2.0	0.0
81353	1.0	2.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	2.0	3.0
100271392	3.0	8.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	8.0	15.0
93323	374.0	439.0
8165	6424.0	8640.0
645996	44.0	0.0
645993	1.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1270.0	1488.0
106481891	1.0	2.0
106481892	0.0	0.0
106481890	1.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	1.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	1.0
81341	0.0	0.0
100271386	3.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	3.0
8178	1883.0	1871.0
344892	0.0	0.0
643343	26.0	35.0
8170	91.0	8.0
106481855	1.0	0.0
401014	40.0	17.0
106481856	0.0	0.0
106481853	0.0	1.0
106481854	0.0	0.0
8174	21.0	25.0
106481859	2.0	1.0
8175	2460.0	4445.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	1.0
106481863	0.0	0.0
283446	58.0	33.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	55.0	388.0
645998	0.0	0.0
643336	0.0	1.0
100271371	0.0	0.0
8189	5070.0	12188.0
8187	163.0	421.0
93343	2067.0	3382.0
93349	635.0	832.0
643353	0.0	2.0
106481866	3.0	1.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	0.0	1.0
106481874	0.0	0.0
106481871	1.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	143.0	134.0
100271364	2.0	5.0
81363	2.0	0.0
344875	2.0	2.0
100271360	1.0	1.0
93377	1.0	0.0
106481839	0.0	0.0
643365	0.0	3.0
8192	1869.0	3622.0
106481833	2.0	1.0
8193	11.0	13.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	10.0	2.0
106481832	1.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2111.0	2018.0
106481836	0.0	1.0
106481840	1.0	0.0
106481841	0.0	0.0
100271358	8.0	11.0
81399	0.0	0.0
283422	0.0	2.0
344866	5.0	10.0
100271351	0.0	0.0
283420	63.0	62.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	3.0	11.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	1.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	3.0	1.0
106481846	0.0	0.0
100307126	31.0	35.0
106481847	0.0	0.0
100271349	2.0	2.0
283417	887.0	239.0
283416	362.0	54.0
106481851	1.0	0.0
106481852	0.0	0.0
100271344	0.0	1.0
283412	9.0	8.0
106481850	8.0	8.0
81382	0.0	0.0
81383	0.0	0.0
100271343	37.0	16.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1474.0	1937.0
283487	328.0	134.0
283486	0.0	1.0
283483	3.0	1.0
283481	200.0	235.0
283480	3.0	4.0
106481828	0.0	0.0
106481829	1.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	0.0	7.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	1.0	4.0
106481827	2.0	3.0
106481824	1.0	2.0
106481825	0.0	1.0
56547	0.0	0.0
106481830	0.0	0.0
56548	177.0	550.0
283471	4.0	1.0
731789	0.0	0.0
728170	2.0	3.0
283464	1686.0	2912.0
283463	0.0	14.0
283461	0.0	0.0
283460	2.0	0.0
106481808	0.0	0.0
728167	1.0	4.0
106481809	1.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	1.0
728162	0.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	1.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	1749.0	18171.0
81502	8111.0	11580.0
283459	1376.0	2023.0
283458	7.0	17.0
283455	425.0	302.0
645900	0.0	0.0
283450	6442.0	6670.0
780776	83.0	42.0
728113	8.0	184.0
126410	14.0	10.0
728116	11.0	19.0
728115	6.0	7.0
728118	9.0	12.0
81533	5270.0	6843.0
126402	0.0	0.0
81532	1350.0	2294.0
645930	1.0	3.0
731779	0.0	0.0
728106	0.0	1.0
645922	0.0	0.0
645927	4.0	5.0
728134	5.0	12.0
474170	75.0	88.0
728130	90.0	83.0
645940	1.0	4.0
728132	0.0	0.0
728137	0.0	0.0
81555	2730.0	3437.0
81556	2540.0	3929.0
81557	0.0	1.0
81558	3254.0	1720.0
645939	0.0	0.0
81551	0.0	0.0
101055625	3.0	1.0
81552	1897.0	2745.0
81553	7731.0	8195.0
344905	46.0	42.0
81554	2830.0	5698.0
474167	0.0	0.0
81550	1345.0	1435.0
344901	1.0	0.0
645931	0.0	0.0
645950	0.0	1.0
728121	16.0	31.0
81537	2155.0	2995.0
81539	9050.0	13890.0
728128	2.0	3.0
81544	426.0	280.0
81545	2239.0	4120.0
81542	2703.0	3510.0
81543	100.0	51.0
93517	468.0	786.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	124.0	78.0
126432	599.0	1550.0
163404	0.0	1.0
138474	1.0	4.0
391365	0.0	0.0
391367	2.0	0.0
728192	2.0	8.0
728194	8.0	0.0
728190	585.0	696.0
