id	289c081b-c496-44f5-b6b3-f33887932d83	35db9996-d6b9-470f-99be-1dc18bd98673
106481344	0.0	0.0
442912	0.0	0.0
85455	176.0	145.0
442913	0.0	0.0
85452	6.0	33.0
442914	0.0	0.0
50	4877.0	848.0
85453	1443.0	657.0
442915	0.0	0.0
85450	3786.0	1560.0
51	2802.0	1971.0
442916	0.0	0.0
85451	2477.0	972.0
52	3942.0	1158.0
442917	0.0	0.0
53	1914.0	1394.0
442918	0.0	0.0
54	1729.0	598.0
442919	0.0	0.0
55	125.0	59.0
442909	4.0	0.0
56	6.0	4.0
58	20.0	25.0
59	3305.0	5544.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	0.0
106481352	3.0	0.0
106481353	0.0	0.0
85449	236.0	22.0
106481350	1.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	0.0
106481354	2.0	2.0
85446	273.0	236.0
442900	0.0	0.0
106481355	0.0	0.0
85443	18.0	52.0
442901	0.0	0.0
85444	1245.0	235.0
442902	0.0	0.0
60	336294.0	126230.0
85441	2983.0	665.0
442903	14.0	4.0
85442	745.0	816.0
442904	0.0	0.0
442905	0.0	0.0
62	26.0	5.0
85440	1367.0	238.0
442907	9.0	10.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	8.0
68	3.0	1.0
344595	336.0	75.0
69	5.0	0.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	1.0
106481318	1.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	218.0	52.0
106481321	0.0	0.0
85479	45.0	5.0
106481322	0.0	0.0
85476	2537.0	663.0
85477	136.0	231.0
70	13.0	10.0
85474	22.0	38.0
71	228597.0	97807.0
72	75.0	82.0
73	23.0	1.0
74	2.0	0.0
75	25.0	5.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5087.0	1615.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1502.0	440.0
81	20134.0	13205.0
85463	1739.0	300.0
82	3.0	2.0
85464	2811.0	863.0
83	7.0	6.0
85461	3433.0	1019.0
85462	5992.0	1251.0
86	1824.0	541.0
87	5312.0	2956.0
85460	1621.0	263.0
88	9.0	6.0
89	7.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	1.0	0.0
90	3961.0	1233.0
106481300	0.0	0.0
91	1879.0	1359.0
92	870.0	243.0
93	549.0	378.0
94	1485.0	2046.0
95	183.0	154.0
97	689.0	368.0
98	772.0	417.0
344561	0.0	0.0
728661	3260.0	896.0
728664	1.0	0.0
106481305	0.0	0.0
261734	1314.0	323.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	28.0	32.0
106481309	10.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	5.0	0.0
3805	29.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	1.0
3809	27.0	10.0
246123	0.0	0.0
106481311	1.0	0.0
344558	423.0	301.0
3800	263.0	77.0
3801	4376.0	3911.0
3802	6.0	4.0
728695	0.0	0.0
285735	0.0	0.0
261726	2508.0	866.0
728698	1.0	8.0
3814	1.0	4.0
3815	5294.0	106.0
3816	457.0	824.0
261729	696.0	31.0
3817	290.0	6.0
3818	63.0	56.0
222166	3122.0	1238.0
3811	22.0	3.0
3812	31.0	2.0
285740	1.0	0.0
285741	27.0	11.0
728689	11.0	7.0
3827	5.0	1.0
246100	0.0	0.0
3820	496.0	48.0
3821	46.0	6.0
3822	24.0	4.0
3823	7.0	1.0
3824	319.0	43.0
645402	0.0	0.0
403313	798.0	262.0
403314	1.0	1.0
728637	1.0	0.0
728638	27.0	6.0
728633	0.0	0.0
728632	58.0	3.0
728635	31.0	12.0
3836	2021.0	1057.0
222183	161.0	235.0
3837	10292.0	3811.0
3838	2042.0	498.0
3839	2293.0	713.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	2436.0	2584.0
3832	856.0	168.0
3833	758.0	151.0
3834	9.0	4.0
3835	3565.0	4267.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	737.0	244.0
3848	11.0	4.0
3849	8.0	0.0
222171	25.0	125.0
728619	5.0	2.0
3840	4666.0	1758.0
3841	1804.0	553.0
3842	6943.0	1569.0
3843	7432.0	2295.0
3844	0.0	0.0
3845	2098.0	580.0
3846	14.0	25.0
645423	1.0	0.0
3860	13.0	1.0
246126	0.0	1.0
728658	430.0	144.0
728655	5.0	1.0
728657	3.0	0.0
728656	2.0	0.0
3858	1511.0	919.0
3859	1.0	3.0
246135	2.0	0.0
3850	4.0	16.0
3851	0.0	0.0
3852	41.0	1.0
645414	0.0	0.0
3853	5.0	4.0
3854	0.0	0.0
3855	47089.0	47339.0
3856	40521.0	24950.0
3857	0.0	0.0
728640	3.0	0.0
645431	35.0	10.0
728642	525.0	445.0
728641	4.0	0.0
645434	8.0	2.0
645432	55.0	9.0
285704	764.0	434.0
728643	1.0	4.0
222194	2502.0	736.0
285708	0.0	0.0
1204	0.0	0.0
1203	2483.0	600.0
1201	1172.0	851.0
1200	10247.0	5322.0
3861	3.0	15.0
645426	36.0	9.0
645425	1.0	0.0
1209	7747.0	5449.0
3866	6.0	19.0
1208	0.0	0.0
1207	3845.0	1845.0
3868	3.0	8.0
285311	0.0	0.0
3880	2346.0	2454.0
3881	0.0	0.0
285313	339.0	11.0
100128537	1093.0	1692.0
3882	0.0	0.0
100128536	3.0	0.0
285314	1.0	1.0
285315	620.0	175.0
1215	2.0	34.0
100141515	17.0	1.0
1213	16865.0	5822.0
1212	3737.0	4832.0
1211	8611.0	6038.0
3872	42.0	791.0
3875	17305.0	18791.0
3876	4.0	8.0
3879	1.0	1.0
3890	1.0	0.0
3891	18.0	2.0
3892	456.0	170.0
100128525	106.0	1.0
285326	0.0	0.0
1230	480.0	115.0
285329	5.0	2.0
440097	3.0	2.0
440093	13.0	7.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	137.0	126.0
3888	0.0	0.0
100631239	1.0	0.0
3889	412.0	161.0
100128516	63.0	8.0
285331	1013.0	622.0
100128512	0.0	0.0
285335	64.0	40.0
100128514	0.0	0.0
1241	795.0	458.0
1240	770.0	207.0
1238	201.0	5.0
1237	18.0	0.0
1236	2411.0	43.0
1235	59.0	5.0
1234	1622.0	171.0
1233	762.0	6.0
1232	31.0	9.0
3895	15068.0	4168.0
100128511	249.0	119.0
100631247	0.0	1.0
3897	201.0	58.0
100631248	0.0	0.0
3898	563.0	1149.0
100631249	0.0	0.0
3899	803.0	20.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1095.0	485.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	147.0	18.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	393.0	202.0
574501	1.0	0.0
574502	0.0	0.0
1244	67.0	10.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	517.0	283.0
1263	1989.0	1703.0
1262	21.0	3.0
116966	382.0	70.0
100887755	5.0	0.0
1261	1.0	10.0
100887754	2.0	11.0
1260	0.0	0.0
116969	49.0	8.0
1259	15.0	14.0
1258	7.0	8.0
440061	0.0	0.0
100887750	39.0	2.0
100887746	13.0	6.0
100887744	2.0	0.0
1272	93.0	3.0
1271	105.0	696.0
100887749	49.0	411.0
1270	23.0	6.0
100887748	1.0	0.0
440044	71.0	33.0
1269	479.0	7.0
440051	0.0	3.0
1268	183.0	17.0
440050	1.0	1.0
1267	4220.0	2277.0
1266	12062.0	3550.0
100887740	0.0	0.0
1265	19592.0	3948.0
1286	3155.0	574.0
1285	3752.0	1152.0
1284	9799.0	24738.0
1282	5726.0	20605.0
1281	11057.0	5607.0
1280	2.0	10.0
440078	108.0	32.0
440077	0.0	0.0
440087	31.0	13.0
1278	10741.0	7593.0
1277	6879.0	10099.0
440081	145.0	65.0
116938	0.0	0.0
1297	81.0	108.0
116931	93.0	57.0
1296	2721.0	973.0
1295	3931.0	3993.0
116933	1.0	1.0
1294	233.0	229.0
1293	7212.0	3070.0
116935	41.0	11.0
1292	13303.0	10619.0
440068	5.0	0.0
1291	8756.0	4727.0
116937	4.0	0.0
440067	17.0	3.0
1290	1351.0	1441.0
440073	93.0	291.0
440072	5.0	6.0
1289	1017.0	1727.0
1288	85.0	23.0
1287	1175.0	1150.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3160.0	1023.0
440021	1.0	0.0
442673	3.0	0.0
10018	4423.0	482.0
126328	2587.0	3658.0
442676	3.0	0.0
126326	290.0	604.0
1299	2261.0	302.0
1298	1898.0	349.0
10011	2140.0	2649.0
10010	3257.0	1483.0
10013	3326.0	1174.0
128989	2428.0	1210.0
10015	7980.0	2814.0
10014	6492.0	4466.0
10017	48.0	53.0
10016	5048.0	2367.0
10020	1685.0	249.0
114335	0.0	0.0
114336	0.0	0.0
126321	2008.0	1220.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	36.0	125.0
10024	218.0	84.0
128977	2509.0	504.0
103021165	0.0	2.0
10023	379.0	144.0
103021164	3.0	1.0
10026	2309.0	541.0
10025	4122.0	2238.0
116986	1050.0	241.0
116985	7808.0	5389.0
116988	3842.0	2968.0
116987	1627.0	920.0
114327	1912.0	617.0
440043	0.0	0.0
126308	5406.0	1387.0
440041	0.0	0.0
126306	289.0	36.0
151306	17.0	32.0
100128590	6.0	6.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	14.0	6.0
440026	2510.0	1725.0
440023	0.0	0.0
10008	410.0	317.0
10007	2777.0	3163.0
10009	1903.0	770.0
116984	5289.0	634.0
116983	1538.0	1316.0
151313	186.0	33.0
10000	3291.0	1243.0
128954	0.0	0.0
10002	23.0	20.0
10001	1241.0	444.0
10004	279.0	196.0
10003	71.0	27.0
10006	4030.0	1009.0
10005	984.0	1034.0
126370	0.0	0.0
285352	159.0	121.0
100128579	0.0	0.0
285359	223.0	186.0
126375	224.0	84.0
126374	488.0	658.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2928.0	1572.0
285367	1140.0	1210.0
285368	446.0	424.0
100128569	199.0	56.0
126364	374.0	153.0
100128560	2.0	0.0
285370	0.0	1.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	3.0
344191	0.0	1.0
126353	44.0	69.0
751071	164.0	147.0
442660	2.0	1.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	7.0
106481282	0.0	0.0
285381	1517.0	428.0
106481283	0.0	0.0
285382	121.0	164.0
106481280	0.0	1.0
165918	1118.0	364.0
106481281	1.0	0.0
165904	31.0	2.0
285386	186.0	25.0
138307	52.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	9.0	1.0
106481290	0.0	0.0
100128541	2.0	0.0
138311	631.0	712.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	2.0
126299	2748.0	3181.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1728.0	1117.0
728710	0.0	0.0
126295	137.0	95.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	273.0	44.0
645318	0.0	0.0
645317	56.0	15.0
151242	30.0	5.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20508.0	8823.0
100287908	0.0	0.0
645332	400.0	185.0
126282	863.0	725.0
100287902	9.0	3.0
163227	483.0	151.0
100287900	0.0	0.0
163223	167.0	136.0
106481275	0.0	1.0
106481276	2.0	0.0
106481273	1.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	77.0	374.0
106481278	0.0	0.0
645328	1.0	7.0
151254	18.0	5.0
645326	9.0	2.0
106481271	0.0	0.0
106481272	0.0	2.0
106481270	0.0	0.0
200407	3.0	5.0
163259	250.0	86.0
645345	159.0	47.0
200403	8.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	656.0	616.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	2.0
728732	7.0	5.0
728734	3.0	0.0
126272	232.0	185.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	925.0	357.0
106481243	0.0	1.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	5.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	21.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	16.0	3.0
728723	263.0	117.0
106481253	1.0	0.0
107133522	3.0	1.0
106481254	2.0	0.0
107133524	4.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	56.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	72.0	17.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1109.0	459.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	12.0	3.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	5.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	568.0	252.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	259.0	169.0
645382	0.0	0.0
645381	14.0	2.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	7.0	4.0
106481207	3.0	1.0
106481204	1.0	0.0
106481205	1.0	1.0
106481208	3.0	0.0
106481209	0.0	0.0
3902	1256.0	136.0
3903	1631.0	673.0
106481210	0.0	0.0
3904	32.0	2.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	943.0	18.0
106481211	0.0	0.0
3909	381.0	53.0
106481212	0.0	0.0
684959	0.0	0.0
151234	24.0	5.0
151230	485.0	635.0
728798	2.0	5.0
3913	10440.0	9254.0
3914	1034.0	614.0
3915	7808.0	5254.0
3916	19756.0	9791.0
3918	4808.0	2968.0
3910	2108.0	2421.0
3911	6515.0	5279.0
3912	9818.0	5225.0
728782	15.0	2.0
728780	40.0	97.0
3924	11.0	15.0
3925	4467.0	3641.0
3927	10491.0	4245.0
3929	48.0	0.0
3920	9501.0	2990.0
3921	29583.0	14543.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	2.0
100873171	0.0	1.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	24423.0	1401.0
3937	3739.0	603.0
3938	5.0	1.0
3939	14141.0	4220.0
3930	3625.0	406.0
100873179	0.0	0.0
3931	726.0	823.0
3932	3788.0	172.0
3933	0.0	0.0
3934	81.0	158.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	2.0	0.0
100329109	0.0	0.0
100329108	11.0	1.0
3947	0.0	0.0
3948	5.0	0.0
3949	2003.0	146.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16216.0	7555.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	13.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	521.0	25.0
3958	4709.0	7802.0
3959	20573.0	17771.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	522.0	417.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	390.0	95.0
3952	5.0	1.0
3953	768.0	283.0
3954	1812.0	1835.0
3955	1172.0	562.0
3956	4636.0	5225.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	40.0	52.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	13.0	4.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	117.0	745.0
1303	1792.0	291.0
107133502	0.0	0.0
1302	209.0	209.0
1301	2.0	42.0
1300	65.0	78.0
3960	45.0	34.0
3963	0.0	0.0
3964	2431.0	1367.0
1308	1057.0	48.0
3965	2101.0	1219.0
1307	4399.0	2600.0
151295	51.0	50.0
1306	1865.0	2200.0
100189589	4.0	4.0
728774	0.0	0.0
728773	1.0	0.0
3980	1282.0	471.0
100287932	1943.0	1241.0
3981	1129.0	227.0
728776	29.0	11.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	48027.0	4181.0
1315	7068.0	2155.0
1314	11827.0	4416.0
1312	3983.0	2191.0
1311	122.0	507.0
100329135	1.0	0.0
1310	89.0	2.0
574537	0.0	0.0
3972	0.0	6.0
3973	72.0	2.0
3975	0.0	0.0
3976	851.0	208.0
3977	4439.0	386.0
1318	98.0	11.0
3978	2510.0	1252.0
1317	1516.0	409.0
728763	16.0	0.0
3990	307.0	24.0
645313	0.0	0.0
3991	521.0	283.0
645312	1.0	0.0
3992	760.0	385.0
645311	2.0	0.0
728769	767.0	220.0
1330	0.0	0.0
1327	15808.0	23469.0
1326	1159.0	231.0
1325	13.0	19.0
3982	2.0	1.0
3983	17152.0	5062.0
3984	3293.0	1761.0
3985	5773.0	1043.0
3987	3530.0	822.0
3988	3232.0	731.0
1329	6265.0	11497.0
116809	0.0	0.0
100128416	15.0	10.0
1340	6165.0	10131.0
1337	4720.0	6608.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2806.0	3493.0
100128410	2.0	0.0
3995	1398.0	525.0
100128412	0.0	0.0
3996	1744.0	372.0
3998	9363.0	2068.0
1339	4.0	1.0
285440	2822.0	1551.0
285441	1.0	0.0
1352	675.0	292.0
1351	7068.0	7521.0
1350	12800.0	10941.0
1349	3557.0	3520.0
1348	0.0	2.0
1347	4153.0	3804.0
1346	381.0	474.0
1345	4348.0	6302.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	3.0
1363	10013.0	4671.0
1362	4365.0	2090.0
1361	9.0	2.0
1360	1.0	0.0
1359	16.0	71.0
1358	4.0	0.0
1357	0.0	0.0
1356	1364.0	6.0
1355	2350.0	1065.0
1353	2400.0	825.0
100873215	0.0	0.0
100873214	0.0	2.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	1.0
285463	143.0	66.0
285464	786.0	461.0
100873200	0.0	1.0
777774	1.0	0.0
1374	3630.0	1242.0
1373	236.0	125.0
1371	874.0	263.0
1370	4.0	0.0
1369	0.0	1.0
1368	765.0	549.0
100873209	0.0	0.0
1366	6442.0	4015.0
1365	16912.0	7218.0
1364	26392.0	6169.0
100873204	3.0	0.0
100873203	0.0	0.0
100873202	10.0	33.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	1.0
100873205	1.0	5.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	2.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3024.0	692.0
116843	1122.0	432.0
1384	2374.0	1012.0
116842	116.0	50.0
1382	509.0	939.0
116844	71.0	268.0
1381	2537.0	1540.0
1380	13218.0	8.0
440176	4.0	1.0
440184	1.0	2.0
1379	34.0	3.0
1378	745.0	2.0
1376	1133.0	689.0
1375	222.0	131.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	5.0	37.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	267.0	105.0
1396	1151.0	306.0
1395	33.0	79.0
1394	20.0	91.0
1393	126.0	22.0
1392	1.0	0.0
285407	5.0	11.0
116835	556.0	563.0
1390	1757.0	460.0
1389	6210.0	3200.0
1388	7792.0	2894.0
1387	7556.0	2175.0
116841	1639.0	846.0
1386	3826.0	1234.0
116840	2227.0	1208.0
100873226	1.0	0.0
100873225	0.0	2.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	166.0	97.0
100873255	0.0	0.0
100873254	9.0	296.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	225.0	102.0
100287895	0.0	0.0
285419	13.0	4.0
1399	4533.0	968.0
1398	4154.0	1939.0
1397	11511.0	12839.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	7.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	2.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	221.0	158.0
285429	18.0	7.0
100287880	0.0	0.0
440193	3171.0	326.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	2.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	14736.0	1344.0
153830	4392.0	913.0
645280	0.0	1.0
440138	372.0	77.0
440132	0.0	2.0
440142	5.0	0.0
10139	2616.0	1681.0
126208	1822.0	1280.0
126206	0.0	0.0
126205	0.0	0.0
107133497	127.0	43.0
126204	0.0	1.0
107133499	0.0	0.0
128866	9079.0	4424.0
10131	2189.0	632.0
10134	10451.0	8118.0
107133494	0.0	0.0
10133	4235.0	2491.0
128869	1178.0	959.0
10136	0.0	0.0
10135	3051.0	691.0
100128493	1.0	0.0
103021294	22.0	0.0
10138	901.0	538.0
100128496	0.0	0.0
10137	4358.0	812.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	2.0
10140	4659.0	823.0
128864	31.0	8.0
440125	2.0	0.0
440131	8.0	2.0
10143	0.0	0.0
128854	470.0	374.0
10142	4953.0	708.0
10144	4052.0	750.0
10147	5356.0	1837.0
100128483	0.0	0.0
10146	7066.0	2033.0
128859	0.0	0.0
10149	377.0	31.0
10148	363.0	124.0
128853	535.0	382.0
440159	0.0	1.0
10117	37.0	3.0
440163	1.0	6.0
10110	61.0	97.0
10112	296.0	94.0
10111	3406.0	913.0
10114	7556.0	2193.0
10113	3374.0	1136.0
128848	0.0	0.0
10116	3358.0	1146.0
165829	3.0	2.0
100128469	19.0	5.0
153842	2.0	5.0
440145	1002.0	315.0
10129	1336.0	654.0
440153	0.0	0.0
10128	6140.0	1881.0
100033799	0.0	0.0
107133486	6.0	1.0
10121	5056.0	4701.0
100128465	1.0	1.0
10120	5474.0	2289.0
10123	4331.0	252.0
138234	1.0	0.0
10125	1340.0	75.0
10124	792.0	303.0
10127	1899.0	686.0
10126	1845.0	628.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	79.0	30.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	8.0	3.0
106481182	1.0	0.0
285489	159.0	90.0
100128448	3.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	0.0	1.0
10106	11756.0	2925.0
106481199	1.0	0.0
10109	13807.0	3089.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	2523.0	2021.0
10100	382.0	28.0
10103	11233.0	1100.0
106481194	0.0	0.0
10102	1152.0	691.0
106481195	0.0	0.0
10105	2921.0	1496.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	415.0	274.0
440119	237.0	79.0
126235	0.0	0.0
126231	127.0	40.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	92.0	50.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	36.0	49.0
106481167	2.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	2.0
440107	43.0	0.0
440104	1845.0	455.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	149.0	5.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	3.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	7.0
10090	4341.0	2172.0
10093	7585.0	5092.0
10092	11518.0	4958.0
10095	9706.0	4268.0
645204	0.0	1.0
10094	9642.0	7288.0
645203	3.0	0.0
10097	14134.0	2711.0
10096	12897.0	2687.0
645201	1.0	0.0
163115	223.0	94.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	11.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	318.0	109.0
106481144	0.0	0.0
114195	3.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	31.0	12.0
106481145	1.0	0.0
151126	66.0	2.0
106481146	0.0	0.0
10099	14038.0	9719.0
10098	2967.0	583.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	939.0	388.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	41.0	11.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	6.0	9.0
415116	4827.0	2129.0
645207	0.0	0.0
645206	191.0	16.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	6.0	0.0
114182	0.0	0.0
10071	30.0	4.0
645220	0.0	0.0
728851	31.0	6.0
10073	1030.0	554.0
405754	1.0	0.0
405753	1476.0	1810.0
10072	1771.0	773.0
10075	12652.0	3847.0
106481118	0.0	0.0
200523	0.0	0.0
106481119	0.0	0.0
