id	34b13a68-e96d-47f7-a766-ff9fdfcc2d81	26a85898-425a-40f2-a4c7-4a969e3ec909
147429	46.0	21.0
27089	5195.0	1468.0
91646	34.0	872.0
91647	1179.0	651.0
642968	0.0	0.0
135458	9.0	2.0
390766	0.0	0.0
27098	1433.0	20.0
27099	7.0	3.0
27097	2179.0	998.0
389741	242.0	76.0
27090	819.0	526.0
27091	0.0	0.0
27094	63.0	18.0
27095	6507.0	2910.0
27092	17.0	186.0
642976	1.0	1.0
400629	3.0	1.0
27093	2.0	1.0
160428	378.0	67.0
375133	241.0	129.0
387122	3.0	7.0
390730	0.0	1.0
390732	0.0	0.0
390735	0.0	0.0
387119	484.0	125.0
27063	1.0	1.0
387117	0.0	0.0
27069	15191.0	5205.0
400612	6.0	7.0
27067	2258.0	1204.0
27068	4873.0	1778.0
221908	790.0	387.0
341799	0.0	0.0
400619	10.0	53.0
642987	404.0	42.0
400618	197.0	214.0
400617	81.0	187.0
64065	5696.0	9803.0
91662	3.0	18.0
91663	8605.0	3221.0
64064	76.0	2.0
64067	800.0	451.0
64066	6.0	0.0
91661	690.0	255.0
91664	537.0	269.0
147463	120.0	31.0
387111	6.0	1.0
27076	102.0	102.0
390748	1.0	0.0
27077	2844.0	897.0
400604	143.0	75.0
27074	195.0	260.0
27075	3435.0	1238.0
389766	2.0	1.0
387103	47.0	16.0
387104	10.0	3.0
27079	829.0	318.0
389763	0.0	0.0
341784	2.0	1.0
642996	0.0	0.0
27072	4356.0	2275.0
160419	2.0	0.0
64061	3927.0	1425.0
400609	0.0	0.0
160418	1745.0	716.0
64063	247.0	437.0
27071	14.0	94.0
64062	3809.0	1903.0
91695	202.0	170.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	17.0	89.0
100313770	0.0	0.0
64077	6183.0	3136.0
91694	3266.0	654.0
100313771	0.0	0.0
390790	0.0	1.0
221927	3478.0	1999.0
390792	0.0	3.0
400680	7.0	5.0
27043	5111.0	2910.0
27044	15794.0	7838.0
27042	1446.0	1047.0
389799	15.0	1.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	148.0	122.0
100313777	0.0	0.0
27040	10.0	16.0
100313774	1.0	0.0
64073	457.0	435.0
64087	11581.0	2995.0
221914	3.0	7.0
64089	1019.0	553.0
100313781	0.0	0.0
91683	14.0	3303.0
91689	4991.0	1569.0
100313780	0.0	1.0
245908	0.0	0.0
91687	246.0	99.0
245909	0.0	0.0
400673	329.0	142.0
389792	180.0	808.0
389791	10.0	6.0
387129	0.0	0.0
400668	4.0	3.0
389787	42.0	22.0
64081	428.0	200.0
64080	1058.0	335.0
64083	8279.0	2870.0
64084	560.0	21.0
64098	39.0	339.0
64097	1601.0	1137.0
400660	75.0	22.0
8909	56.0	27.0
27022	7.0	0.0
8907	2831.0	1431.0
341757	0.0	0.0
400658	17.0	11.0
8908	272.0	49.0
147407	1.0	1.0
27020	9565.0	4202.0
400657	1069.0	406.0
27023	0.0	0.0
400654	0.0	0.0
64090	8.0	1.0
64092	26.0	78.0
64091	316.0	68.0
8900	21.0	27.0
64094	1197.0	225.0
8905	947.0	670.0
147409	0.0	0.0
64093	1158.0	21.0
8906	915.0	676.0
64096	16.0	22.0
8904	7472.0	4710.0
221935	301.0	113.0
221937	2671.0	1496.0
221938	0.0	0.0
400652	13.0	3.0
400650	21.0	9.0
27039	7.0	0.0
27032	7737.0	3259.0
27033	14.0	10.0
27030	2589.0	997.0
27031	873.0	319.0
27036	2.0	32.0
400645	0.0	0.0
27037	2074.0	1340.0
400644	13.0	29.0
27034	5351.0	2635.0
400643	0.0	0.0
27035	57.0	29.0
8912	2288.0	476.0
100313769	3.0	1.0
8913	50.0	8.0
8910	2272.0	284.0
8911	2397.0	1587.0
8916	2987.0	1956.0
8914	982.0	644.0
8915	1411.0	629.0
245935	0.0	0.0
245936	0.0	0.0
245937	0.0	0.0
245938	0.0	0.0
8930	2446.0	1181.0
245939	0.0	0.0
221960	406.0	97.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	5594.0	3963.0
8927	197.0	123.0
8928	3.0	0.0
8925	6085.0	3208.0
8926	71.0	15.0
221955	1340.0	849.0
8941	0.0	1.0
8942	70.0	123.0
375189	52.0	43.0
8940	34.0	8.0
245940	0.0	0.0
206338	12.0	2.0
375190	784.0	377.0
196446	4.0	1.0
8934	5714.0	1776.0
8935	1268.0	691.0
196441	2209.0	1667.0
8932	10734.0	3243.0
8933	5705.0	2046.0
8938	71.0	817.0
8939	7208.0	3281.0
8936	206.0	111.0
326105	1.0	1.0
245913	0.0	0.0
245915	0.0	0.0
221981	334.0	185.0
245910	0.0	0.0
206358	379.0	265.0
245911	1.0	0.0
245912	7.0	1.0
196415	0.0	0.0
642909	2.0	2.0
642907	0.0	0.0
8945	2471.0	1025.0
54659	0.0	0.0
54658	0.0	0.0
8943	12768.0	7257.0
54657	0.0	0.0
8944	0.0	0.0
196410	96.0	1944.0
245927	0.0	0.0
245928	0.0	0.0
6300	136.0	53.0
245929	0.0	0.0
6302	5443.0	2197.0
6301	13388.0	6758.0
160492	13.0	0.0
54662	4810.0	1976.0
54661	4.0	0.0
54660	33.0	11.0
54665	2589.0	1122.0
54664	6290.0	3813.0
54663	1661.0	951.0
8970	41.0	15.0
8971	4689.0	2737.0
101928363	2.0	0.0
8974	1591.0	3533.0
6311	2135.0	1346.0
8975	4035.0	3007.0
6310	3457.0	2324.0
91612	4847.0	2215.0
100421601	0.0	0.0
8972	5.0	5.0
8973	2.0	7.0
245972	10.0	53.0
245973	91.0	76.0
54677	5850.0	1760.0
54676	2530.0	1804.0
54675	3546.0	1306.0
147468	0.0	0.0
54674	860.0	260.0
6304	3669.0	3727.0
6303	50888.0	21470.0
8968	0.0	1.0
6305	16785.0	6339.0
91603	1465.0	544.0
91608	230.0	4.0
6307	2493.0	1772.0
642924	4.0	2.0
8969	38.0	10.0
6309	2473.0	1295.0
91607	3329.0	1428.0
6320	576.0	150.0
6322	433.0	311.0
8985	3313.0	1536.0
8986	1327.0	1115.0
64002	0.0	0.0
101928378	53.0	51.0
6324	385.0	1035.0
64005	116.0	461.0
6323	13.0	1.0
101928376	1.0	3.0
54680	1806.0	688.0
642938	7.0	4.0
54682	2072.0	773.0
54681	4878.0	2807.0
196403	3307.0	984.0
6315	0.0	0.0
6314	2499.0	1102.0
6317	0.0	0.0
8976	7350.0	4134.0
6319	282.0	1343.0
6318	0.0	0.0
642935	12.0	0.0
8992	17462.0	4793.0
8993	2.0	0.0
6331	85.0	15.0
8991	19131.0	4102.0
6330	1804.0	388.0
100421621	3.0	4.0
8996	2268.0	1103.0
101928388	16.0	0.0
6332	179.0	5.0
8997	944.0	882.0
8994	4358.0	2691.0
6335	57.0	17.0
8995	1.0	26.0
6334	100.0	30.0
147495	617.0	97.0
100421629	1.0	0.0
8989	0.0	2.0
6326	7.0	5.0
8987	79.0	110.0
6328	231.0	66.0
91624	1390.0	70.0
6327	248.0	194.0
8988	2.0	1.0
6329	361.0	429.0
642946	170.0	40.0
6340	666.0	592.0
6342	11276.0	4394.0
6341	3124.0	919.0
6344	90.0	76.0
100421633	0.0	0.0
6343	15.0	2.0
100421634	0.0	0.0
6346	0.0	1.0
6345	1209.0	1120.0
100421638	0.0	0.0
642958	1.0	1.0
642959	0.0	0.0
6337	21573.0	14567.0
642952	0.0	0.0
6336	0.0	0.0
6339	74.0	101.0
91614	31.0	13.0
8999	372.0	483.0
6338	1887.0	515.0
642954	29.0	16.0
6351	69.0	93.0
6352	455.0	560.0
6355	10.0	19.0
6354	0.0	4.0
6357	14.0	26.0
6356	0.0	0.0
100421528	0.0	2.0
6348	44.0	135.0
6347	259.0	153.0
196394	335.0	178.0
6362	33.0	196.0
6361	1.0	127.0
6364	4.0	22.0
6363	42.0	33.0
100421533	20.0	12.0
6366	19984.0	3.0
100421535	0.0	0.0
6368	23.0	2.0
6367	3.0	197.0
101928337	349.0	96.0
6360	4.0	2.0
255349	5.0	4.0
6359	0.0	1.0
6358	82.0	5.0
6373	1.0	49.0
101928340	0.0	0.0
6372	0.0	0.0
100421542	0.0	0.0
6375	23.0	24.0
6374	0.0	3.0
100421545	19.0	10.0
6376	1675.0	3101.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	4.0	0.0
255313	0.0	0.0
196374	31.0	0.0
6369	5.0	4.0
6383	68808.0	11434.0
6386	12592.0	4498.0
6385	10630.0	40785.0
6388	3996.0	1494.0
6387	4968.0	1064.0
6389	6549.0	3148.0
255330	0.0	0.0
6382	7410.0	4804.0
102724246	4.0	5.0
255324	0.0	0.0
196385	40.0	31.0
196383	4619.0	1575.0
100421550	0.0	0.0
6397	5593.0	5210.0
100421565	0.0	0.0
6396	8520.0	2667.0
100421566	1.0	0.0
6399	905.0	469.0
6398	196.0	125.0
6391	7260.0	2937.0
6390	4533.0	1788.0
6392	8074.0	2133.0
282997	343.0	178.0
282996	146.0	34.0
100134229	241.0	97.0
282991	2575.0	1329.0
100421560	0.0	0.0
100421577	15.0	23.0
100421579	3.0	6.0
255394	377.0	447.0
102724224	4.0	4.0
54600	0.0	0.0
54602	2379.0	1352.0
282980	0.0	0.0
54606	3929.0	1560.0
100421572	0.0	0.0
100421588	2.0	2.0
100421589	13.0	0.0
282974	484.0	163.0
282973	87.0	25.0
54619	786.0	181.0
100421581	0.0	0.0
196335	1.0	1.0
100421582	11.0	12.0
54617	2873.0	1506.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	232.0	52.0
282969	232.0	110.0
102724201	0.0	2.0
282966	0.0	0.0
54622	1397.0	555.0
100134259	22.0	11.0
54621	3264.0	2161.0
54620	1185.0	691.0
54626	3.0	27.0
54625	5876.0	7675.0
54623	7538.0	2891.0
54629	3393.0	1114.0
54627	289.0	95.0
27005	1859.0	822.0
27006	3.0	1.0
27000	2350.0	844.0
27004	0.0	1.0
27018	20098.0	3841.0
27019	8.0	30.0
400591	1.0	0.0
27010	391.0	295.0
27012	28.0	32.0
27013	9715.0	3878.0
400581	5.0	0.0
400578	0.0	3.0
400569	1395.0	429.0
400566	982.0	226.0
389715	1.0	1.0
100313829	0.0	0.0
390729	0.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	79.0	7.0
389730	0.0	0.0
100038246	0.0	0.0
389727	1.0	0.0
91775	1810.0	610.0
390872	0.0	0.0
390874	2.0	2.0
654835	0.0	0.0
400759	196.0	90.0
400757	1.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	2.0
400752	316.0	97.0
137994	84.0	23.0
642843	3.0	2.0
91768	1968.0	791.0
64151	22.0	29.0
64150	87.0	3.0
64168	879.0	24.0
64167	3817.0	4290.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	3250.0	982.0
400746	382.0	690.0
400745	122.0	247.0
389866	11.0	4.0
150962	801.0	417.0
64175	1127.0	638.0
162968	260.0	176.0
64174	283.0	105.0
162966	394.0	131.0
162967	1353.0	881.0
162962	554.0	281.0
162963	464.0	229.0
125981	1.0	1.0
149992	0.0	0.0
390856	0.0	0.0
390858	4.0	0.0
27187	0.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	280.0	280.0
149986	3172.0	1397.0
147323	3.0	0.0
326293	3.0	0.0
100313839	0.0	0.0
389898	1.0	0.0
100313837	0.0	0.0
326295	0.0	1.0
27189	0.0	1.0
100313838	0.0	0.0
326294	0.0	1.0
125972	2.0	2.0
642864	0.0	0.0
100313835	0.0	0.0
326296	1.0	0.0
326298	0.0	0.0
375260	143.0	88.0
27183	6339.0	2697.0
64170	18.0	94.0
642869	3.0	0.0
27180	6.0	80.0
27181	1.0	23.0
64172	546.0	337.0
100313830	0.0	0.0
375248	142.0	167.0
91782	3713.0	1371.0
27197	6.0	16.0
147339	2643.0	1469.0
27198	140.0	129.0
27195	0.0	0.0
125965	1.0	2.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	49.0	3.0
400720	1555.0	946.0
149998	744.0	0.0
389884	3.0	1.0
326286	6.0	1.0
27190	3.0	1.0
64180	3.0	1.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	4.0	4.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	1.0	0.0
387264	0.0	4.0
387263	1299.0	541.0
206412	30.0	7.0
27164	4.0	0.0
27165	31.0	161.0
27163	4082.0	841.0
400799	1.0	0.0
400798	26.0	10.0
27166	2259.0	891.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	2.0
326277	0.0	1.0
326279	7.0	8.0
27160	1.0	1.0
27161	3446.0	2071.0
326278	5.0	1.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	6.0	1.0
387254	0.0	0.0
400793	210.0	386.0
150928	156.0	72.0
27175	1395.0	711.0
149934	0.0	0.0
27173	10489.0	4201.0
150921	4.0	4.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	0.0
341883	4.0	1.0
341880	156.0	2.0
27170	0.0	0.0
326269	0.0	1.0
137964	5645.0	1939.0
390892	0.0	0.0
375298	38.0	124.0
149951	4886.0	1857.0
27148	1688.0	896.0
390895	0.0	0.0
206426	0.0	0.0
27143	1196.0	591.0
27141	28.0	12.0
27146	36.0	11.0
106029310	0.0	0.0
27147	529.0	59.0
27145	602.0	126.0
123355	1040.0	371.0
137970	58.0	0.0
375287	1599.0	1892.0
387276	0.0	0.0
27159	123.0	84.0
387273	4.0	5.0
150947	0.0	0.0
150946	257.0	229.0
27153	1717.0	860.0
27154	4422.0	2754.0
400769	2.0	1.0
27151	5239.0	1298.0
27152	1385.0	969.0
123346	7.0	0.0
27158	577.0	524.0
400765	0.0	0.0
100293516	826.0	257.0
387266	0.0	0.0
27156	43.0	43.0
149954	0.0	0.0
387267	0.0	1.0
375295	44.0	14.0
100313886	1.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	40.0	17.0
160365	2.0	19.0
160364	1.0	46.0
102724316	874.0	475.0
54754	0.0	0.0
54753	2698.0	930.0
54752	5.0	0.0
54751	2092.0	434.0
54758	2025.0	1129.0
54757	2755.0	1797.0
54756	248.0	354.0
101928290	67.0	53.0
6401	26.0	141.0
6400	9903.0	4445.0
102724307	20.0	4.0
54760	387.0	142.0
54765	8524.0	4154.0
54764	1832.0	814.0
54763	5.0	0.0
54762	681.0	308.0
54769	629.0	44.0
54768	293.0	194.0
54766	1.0	0.0
159371	685.0	102.0
100421700	0.0	0.0
100421701	2.0	0.0
100421702	3.0	2.0
100421704	76.0	3.0
100421705	0.0	0.0
100421706	2.0	1.0
100421707	0.0	0.0
100421708	7.0	3.0
100421709	0.0	0.0
54776	4445.0	2329.0
91703	1.0	3.0
6403	177.0	211.0
6402	90.0	431.0
6405	1855.0	2015.0
54778	2478.0	1392.0
6404	164.0	606.0
54777	854.0	139.0
6407	0.0	0.0
6406	1.0	0.0
64100	0.0	0.0
64102	7.0	0.0
6421	16896.0	6991.0
100421710	0.0	0.0
64101	34.0	12.0
6423	9105.0	851.0
6422	945.0	95.0
64106	62.0	180.0
64105	31.0	46.0
64108	148.0	184.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	9.0	246.0
54780	1944.0	830.0
54785	746.0	368.0
54784	1367.0	595.0
6414	4794.0	1116.0
6416	3661.0	1576.0
54788	4727.0	2275.0
6415	12690.0	4197.0
6418	24455.0	11667.0
6419	1896.0	334.0
6430	17868.0	8642.0
64111	0.0	0.0
162989	2094.0	879.0
64110	4828.0	3110.0
6432	8656.0	2692.0
6431	15909.0	4899.0
64112	4853.0	1525.0
64115	3077.0	1931.0
6434	9869.0	3413.0
101928243	130.0	28.0
6433	2286.0	1426.0
64114	26967.0	12167.0
101928244	3.0	0.0
100421724	8.0	1.0
64116	2536.0	901.0
64118	5237.0	2124.0
101928248	23.0	1.0
100421728	0.0	0.0
54790	1414.0	864.0
100421729	0.0	0.0
104548973	0.0	1.0
104548972	0.0	1.0
54793	1888.0	638.0
400713	885.0	424.0
104548971	2.0	1.0
104548970	0.0	0.0
54798	54.0	698.0
255411	0.0	0.0
54797	1136.0	395.0
54796	599.0	36.0
54795	2327.0	1184.0
6425	16.0	1.0
6424	3380.0	122.0
150992	0.0	0.0
6427	8453.0	2443.0
54799	1508.0	964.0
6426	12899.0	3314.0
6429	5517.0	3374.0
6428	21746.0	5004.0
162979	48.0	29.0
6441	844.0	196.0
64122	2417.0	1362.0
64121	1670.0	881.0
6440	177.0	4.0
100421731	0.0	0.0
6443	2178.0	531.0
101928256	0.0	0.0
6442	271.0	44.0
64123	833.0	702.0
100421733	0.0	0.0
6445	20.0	1.0
100421734	0.0	0.0
6444	2768.0	249.0
160313	0.0	0.0
100421736	0.0	0.0
64127	19.0	83.0
162972	758.0	389.0
64129	5496.0	5058.0
255426	171.0	70.0
642818	0.0	0.0
642819	560.0	204.0
400709	34.0	7.0
6439	951.0	24565.0
642812	4.0	1.0
64131	1630.0	512.0
654817	20.0	38.0
6450	590.0	120.0
91750	755.0	305.0
64130	317.0	114.0
654816	11.0	27.0
6452	1856.0	1160.0
100421741	0.0	0.0
64132	2334.0	1471.0
6451	9770.0	3497.0
64135	1576.0	1018.0
91754	6945.0	3628.0
6453	2241.0	1132.0
6456	213.0	2.0
91752	11.0	11.0
64137	69.0	88.0
6455	4214.0	2987.0
147372	69.0	1.0
6447	663.0	995.0
6446	5475.0	1304.0
91748	1724.0	2402.0
6449	8630.0	3181.0
135398	104.0	1.0
91746	6855.0	3279.0
6448	3020.0	1793.0
91749	448.0	221.0
6461	626.0	539.0
6462	82.0	18.0
6465	0.0	0.0
100421754	0.0	0.0
64146	132.0	105.0
64145	4245.0	2477.0
6464	7323.0	3892.0
162998	1.0	6.0
100421756	1.0	1.0
101928276	0.0	0.0
64147	1303.0	325.0
160335	1015.0	554.0
6466	0.0	1.0
162993	410.0	214.0
64149	2061.0	725.0
147381	7.0	0.0
255403	600.0	328.0
6458	8.0	10.0
6457	0.0	0.0
91734	1.0	0.0
6459	3.0	8.0
6472	2081.0	1486.0
6471	2.0	0.0
6474	81.0	9.0
6473	3.0	0.0
6476	0.0	1.0
6478	925.0	573.0
6477	1340.0	395.0
101928200	1.0	0.0
100421648	1.0	0.0
6470	7221.0	3158.0
6469	4.0	1.0
6468	6941.0	3883.0
6483	1466.0	562.0
6482	22124.0	11118.0
100421652	2.0	0.0
6484	1861.0	520.0
6487	1280.0	605.0
196294	760.0	176.0
6489	62.0	24.0
497661	959.0	322.0
100421657	4.0	0.0
6480	5540.0	864.0
102724386	5.0	0.0
6494	1079.0	1271.0
6493	120.0	27.0
6496	0.0	2.0
6495	214.0	41.0
6498	2837.0	1646.0
101928223	0.0	0.0
6497	5919.0	3609.0
6499	2936.0	2147.0
6490	147.0	125.0
6492	1.0	0.0
6491	125.0	80.0
101928232	0.0	0.0
100124700	0.0	0.0
102724368	10.0	2.0
196264	1272.0	1510.0
54700	3850.0	1614.0
54707	2582.0	1012.0
497634	0.0	0.0
54704	3360.0	2746.0
54708	3685.0	1790.0
160287	9.0	2.0
54714	1.0	2.0
54718	100.0	69.0
100421681	0.0	0.0
54716	5.0	33.0
54715	4.0	0.0
100421695	4.0	5.0
100421697	1.0	0.0
100421698	0.0	1.0
100421699	1.0	5.0
102724349	9.0	5.0
102724341	0.0	0.0
159296	22.0	9.0
54729	1.0	0.0
54726	2794.0	1849.0
100421694	0.0	0.0
255480	50.0	0.0
54732	14418.0	4191.0
54734	5.0	13.0
54733	773.0	1970.0
54739	149.0	153.0
54738	0.0	0.0
54737	6672.0	2231.0
160298	9.0	7.0
102724321	0.0	0.0
255488	3093.0	3255.0
54742	6.0	3.0
54741	10405.0	5420.0
54749	3794.0	1563.0
137902	97.0	6.0
27128	91.0	310.0
27129	998.0	171.0
29789	5333.0	2601.0
27127	10.0	22.0
27120	5.0	3.0
27121	1.0	0.0
29781	3252.0	1459.0
29780	770.0	329.0
27124	24068.0	14901.0
27125	11953.0	6263.0
27122	3227.0	569.0
29785	66.0	533.0
27123	57.0	34.0
125919	538.0	253.0
29799	200.0	156.0
390800	0.0	0.0
27131	21836.0	13475.0
654790	81.0	7.0
27132	16.0	24.0
27130	742.0	365.0
29798	107.0	46.0
27136	0.0	0.0
29797	0.0	0.0
27133	0.0	0.0
29796	5591.0	1420.0
27134	2308.0	1566.0
27106	3364.0	3081.0
27107	1866.0	938.0
29768	5.0	8.0
29767	936.0	271.0
29766	4009.0	2120.0
27109	3783.0	1164.0
29761	2792.0	1544.0
29760	933.0	1872.0
389813	230.0	120.0
389812	0.0	1.0
27102	10669.0	4727.0
29765	0.0	0.0
29763	2740.0	2038.0
27101	2931.0	1117.0
389816	0.0	0.0
27115	602.0	207.0
29778	1.0	3.0
29777	1940.0	675.0
27113	129.0	560.0
29775	883.0	375.0
27111	1485.0	776.0
29774	18.0	14.0
27112	3948.0	357.0
390831	0.0	0.0
390834	5.0	7.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1574.0	1132.0
125958	0.0	0.0
377841	48.0	89.0
390843	0.0	0.0
390844	1.0	0.0
389827	1.0	0.0
652170	0.0	0.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	15.0	1.0
389856	380.0	305.0
125931	1.0	0.0
389852	0.0	1.0
100313914	0.0	0.0
389844	0.0	2.0
389840	26.0	5.0
100313923	0.0	0.0
100313921	1.0	0.0
389849	35.0	16.0
91893	242.0	48.0
91894	11.0	4.0
147670	7.0	14.0
147664	0.0	1.0
642721	0.0	0.0
64285	1589.0	2008.0
64284	3618.0	1343.0
64288	4891.0	396.0
147685	87.0	17.0
121026	0.0	0.0
123688	404.0	78.0
341568	1.0	1.0
341567	7.0	1.0
642737	6.0	3.0
64283	3633.0	671.0
64282	1364.0	699.0
389541	4948.0	1390.0
147694	1261.0	458.0
389537	145.0	48.0
147686	498.0	320.0
147687	558.0	261.0
121014	0.0	0.0
642741	28.0	32.0
159686	104.0	20.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	1.0
121006	10.0	8.0
389524	709.0	222.0
147699	11.0	17.0
133060	0.0	0.0
100313962	0.0	0.0
135644	1.0	0.0
27285	211.0	50.0
27286	91.0	38.0
27283	0.0	0.0
27284	50.0	45.0
389558	241.0	8.0
27289	195.0	95.0
27287	11.0	74.0
27288	0.0	0.0
135656	12.0	22.0
390561	3.0	7.0
27296	78.0	23.0
389549	0.0	1.0
27297	3446.0	1581.0
27294	12.0	63.0
27295	7886.0	100.0
27299	2.0	160.0
642776	42.0	11.0
27292	2128.0	943.0
27293	3210.0	1637.0
27290	0.0	0.0
642778	50.0	3.0
27291	867.0	525.0
160622	521.0	179.0
390531	0.0	0.0
147650	389.0	182.0
390530	0.0	0.0
390535	1.0	0.0
390539	0.0	0.0
147646	2.0	3.0
390538	0.0	0.0
654783	0.0	0.0
147645	126.0	48.0
341511	1.0	1.0
6500	26197.0	10371.0
133015	1176.0	439.0
400410	201.0	98.0
147660	81.0	46.0
121054	0.0	1.0
121053	596.0	178.0
147657	1627.0	364.0
147658	6.0	4.0
400406	3.0	0.0
642799	0.0	0.0
642796	0.0	0.0
133022	680.0	118.0
642797	222.0	112.0
101928165	0.0	0.0
6511	0.0	2.0
390595	209.0	213.0
6510	333.0	754.0
390594	1.0	0.0
100421803	0.0	0.0
100421804	0.0	3.0
390598	50.0	28.0
100421805	5.0	7.0
100421806	17.0	4.0
100421807	2.0	1.0
6509	621.0	554.0
54870	4463.0	2448.0
54875	687.0	166.0
54874	7471.0	3460.0
54873	647.0	387.0
389599	0.0	0.0
54872	3094.0	1576.0
102724430	0.0	0.0
54879	1026.0	368.0
6502	433.0	263.0
54878	3855.0	1821.0
6504	23.0	67.0
54877	1671.0	862.0
91801	934.0	362.0
6503	2366.0	877.0
54876	3558.0	1414.0
6506	60.0	11.0
6505	6623.0	2219.0
91807	9.0	4.0
6508	313.0	51.0
6507	81.0	394.0
101928176	0.0	0.0
6520	10245.0	6380.0
6522	4546.0	3089.0
221717	0.0	0.0
6521	4.0	0.0
221718	0.0	0.0
100421813	3.0	4.0
64207	3336.0	3582.0
100421816	6.0	5.0
221711	37.0	15.0
64208	7.0	0.0
221710	760.0	246.0
54882	280.0	249.0
54881	2245.0	921.0
54880	3114.0	2148.0
54886	1.0	4.0
54885	1715.0	623.0
54884	12823.0	4613.0
54883	1740.0	611.0
6513	2148.0	1083.0
6512	441.0	3.0
54888	3542.0	1472.0
6515	1086.0	1364.0
54887	1871.0	1317.0
6514	1.0	0.0
6517	450.0	107.0
6519	35.0	6.0
6518	21.0	58.0
221749	2937.0	2097.0
64210	3144.0	2849.0
6531	99.0	4.0
100421820	2.0	0.0
64211	1.0	1.0
6530	0.0	2.0
6533	2697.0	2909.0
6532	33.0	4.0
100421823	0.0	1.0
390572	3.0	4.0
64216	1462.0	441.0
64215	3673.0	1084.0
100421825	1.0	0.0
64218	4674.0	1935.0
100421827	0.0	2.0
100421828	3.0	7.0
64219	4310.0	1892.0
100421829	21.0	25.0
54893	3129.0	1688.0
54892	784.0	388.0
54891	2417.0	1287.0
54890	11427.0	4099.0
54897	724.0	97.0
54896	932.0	611.0
54894	231.0	362.0
6524	20.0	43.0
6523	6.0	0.0
170062	0.0	0.0
101928190	0.0	0.0
54899	4086.0	2814.0
6526	37025.0	12143.0
6525	1753.0	439.0
54898	97.0	27.0
6528	4660.0	1.0
91828	11.0	3.0
170067	0.0	0.0
6527	28.0	20.0
6529	34.0	51.0
6540	445.0	270.0
64221	572.0	65.0
64220	9.0	61.0
6542	10040.0	7364.0
64223	4214.0	2069.0
6541	2763.0	1617.0
64222	3045.0	1079.0
390581	0.0	1.0
64225	5039.0	3666.0
6543	1.0	1.0
64224	2503.0	817.0
105376261	1.0	1.0
6535	891.0	306.0
6534	3.0	4.0
6536	287.0	128.0
6539	651.0	845.0
6538	3.0	3.0
64232	0.0	1.0
6551	0.0	1.0
6550	22.0	38.0
64231	325.0	994.0
6553	33.0	173.0
91851	8130.0	12.0
64236	624.0	282.0
6555	0.0	0.0
101928122	3.0	8.0
6554	6.0	0.0
6546	137.0	242.0
6545	14.0	60.0
6548	3039.0	2262.0
6547	0.0	0.0
6549	121.0	22.0
6560	7302.0	2957.0
64241	0.0	0.0
64240	16.0	0.0
6561	2.0	0.0
6564	73.0	5.0
6563	613.0	174.0
100421854	67.0	52.0
101928136	9.0	0.0
6566	418.0	184.0
6565	1240.0	320.0
100421859	6.0	12.0
101928138	3.0	1.0
221756	126.0	66.0
6557	2.0	2.0
6556	258.0	274.0
6559	1.0	8.0
91833	2146.0	868.0
6558	1708.0	1746.0
133083	0.0	0.0
6571	10.0	9.0
101928142	2.0	0.0
100421860	2.0	7.0
6570	0.0	5.0
100421861	0.0	0.0
6573	1139.0	164.0
6572	0.0	7.0
101928141	3.0	1.0
91875	1670.0	693.0
6575	19082.0	6738.0
6574	1715.0	2062.0
101928147	0.0	0.0
100421865	17.0	23.0
6576	7715.0	2487.0
221785	1564.0	571.0
245711	37.0	22.0
169044	24.0	23.0
221786	1115.0	290.0
6568	1.0	0.0
6567	5541.0	581.0
91869	2127.0	918.0
6569	0.0	0.0
6582	7.0	0.0
91860	56.0	42.0
101928153	189.0	128.0
6581	139.0	21.0
101928154	0.0	0.0
6584	1340.0	991.0
101928151	0.0	0.0
6583	51.0	57.0
6586	11710.0	6215.0
6585	22.0	1754.0
101928158	26.0	3.0
91862	1097.0	480.0
6588	5.0	0.0
6580	34.0	8.0
169026	98.0	193.0
6579	3.0	1.0
