id	ae39a55a-0a70-4650-9a55-9e7a19e97376	0bcb13b2-14e8-42bb-949f-23123c2a2d44
93663	1923.0	6788.0
285961	14.0	38.0
93668	1.0	0.0
285962	130.0	130.0
106481547	0.0	0.0
54082	2.0	23.0
106481548	0.0	0.0
285965	7.0	4.0
285966	82.0	63.0
106481545	3.0	4.0
106481546	3.0	0.0
93661	0.0	0.0
100128927	1794.0	2157.0
54084	51.0	225.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	11825.0	15146.0
106481551	0.0	4.0
54089	0.0	1.0
81689	2534.0	1737.0
54088	4.0	1.0
106481554	0.0	0.0
100271047	0.0	1.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	1.0	1.0
106481553	0.0	0.0
93659	0.0	70.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2157.0	3352.0
342132	398.0	435.0
285971	784.0	750.0
285972	2.0	26.0
285973	14.0	72.0
100128911	0.0	0.0
728450	0.0	0.0
54093	885.0	993.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	1.0	0.0
106481513	0.0	7.0
54097	384.0	56.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	58.0	146.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	4.0	14.0
54098	0.0	0.0
246330	871.0	772.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	71.0	33.0
100271033	24.0	9.0
645619	0.0	0.0
100271031	2.0	8.0
344787	65.0	299.0
100128902	0.0	0.0
728441	9.0	71.0
100128903	0.0	0.0
222389	2453.0	3162.0
106481525	1.0	2.0
106481526	5.0	4.0
285987	14.0	22.0
106481523	0.0	0.0
285989	568.0	716.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	113.0	99.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	3.0	1.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	1.0
91057	491.0	653.0
91056	1392.0	1436.0
645641	1.0	3.0
91050	1613.0	816.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	20.0	106.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	27.0	1.0
106481503	0.0	0.0
106481504	4.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	1.0	2.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	2.0
283316	68.0	76.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	6.0	12.0
283314	88.0	288.0
100271006	0.0	0.0
283310	9.0	5.0
344758	0.0	0.0
100271001	0.0	0.0
344752	2.0	0.0
728411	494.0	331.0
728410	0.0	0.0
643003	3.0	0.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	2.0	2.0
728409	0.0	0.0
283303	1.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	68.0	96.0
285941	0.0	0.0
728405	0.0	0.0
285943	33.0	55.0
728407	168.0	127.0
728402	0.0	1.0
728403	0.0	0.0
643008	1597.0	640.0
645668	1.0	0.0
100506658	3602.0	2566.0
100506655	7.0	12.0
81849	8.0	797.0
56890	1134.0	769.0
56891	0.0	1.0
100506650	0.0	0.0
81846	3879.0	4549.0
81847	3439.0	6990.0
81848	1306.0	3277.0
56896	0.0	0.0
56897	3947.0	4953.0
81853	4089.0	3639.0
56898	3619.0	5524.0
81855	1157.0	4263.0
56899	760.0	197.0
56892	1101.0	3811.0
56893	1644.0	2760.0
121275	10.0	24.0
121278	4.0	0.0
56894	7292.0	5968.0
81850	0.0	0.0
145249	0.0	1.0
56895	763.0	159.0
81851	0.0	0.0
649137	0.0	0.0
81839	2439.0	1221.0
121274	2073.0	1741.0
121273	12.0	30.0
145264	0.0	0.0
121270	0.0	0.0
145258	35.0	19.0
121268	19.0	34.0
81844	7487.0	6551.0
145259	2.0	1.0
133283	313.0	451.0
375593	6.0	13.0
100506649	95.0	125.0
100506673	0.0	0.0
121260	1285.0	2275.0
145270	185.0	17.0
100506671	2.0	2.0
81875	2444.0	1807.0
81876	9879.0	10045.0
81870	0.0	0.0
81871	0.0	0.0
121256	11.0	233.0
81872	0.0	0.0
81873	1314.0	3048.0
387597	51.0	4.0
100506668	719.0	526.0
160897	1578.0	790.0
649159	0.0	0.0
145282	751.0	686.0
387590	2970.0	1862.0
81856	657.0	504.0
81857	3397.0	4899.0
100506660	14.0	21.0
81858	2166.0	3377.0
135886	1.0	3.0
147872	0.0	2.0
81889	1025.0	1481.0
145200	14.0	43.0
81892	1155.0	1877.0
81893	1.0	7.0
81894	1497.0	1270.0
81890	2291.0	2397.0
135892	7.0	0.0
649179	1.0	0.0
100506600	22.0	35.0
613126	34.0	12.0
81887	2486.0	2990.0
81888	607.0	980.0
145216	5.0	7.0
338591	0.0	0.0
649186	3.0	0.0
338596	38.0	31.0
338599	1.0	0.0
169200	4806.0	2448.0
145226	88.0	48.0
100506637	195.0	186.0
160857	432.0	466.0
160851	672.0	1886.0
91227	19.0	18.0
157206	12.0	6.0
100506622	1.0	0.0
100856809	0.0	0.0
338588	0.0	0.0
145241	0.0	1.0
91219	1.0	3.0
650172	0.0	0.0
102724678	58.0	39.0
338579	1.0	2.0
326591	608.0	592.0
255738	0.0	6.0
338567	0.0	0.0
102724668	32.0	42.0
255743	32209.0	23590.0
56829	3836.0	2938.0
326586	0.0	0.0
102724655	0.0	0.0
554250	2.0	0.0
554251	357.0	266.0
338557	9.0	47.0
56832	0.0	1.0
56833	86.0	362.0
56834	2026.0	2082.0
554235	25.0	20.0
554236	7.0	28.0
56849	270.0	510.0
255725	0.0	0.0
56848	1576.0	1208.0
56852	653.0	1244.0
56853	23.0	432.0
102724631	0.0	0.0
56850	3018.0	4076.0
56851	2997.0	4140.0
100820829	42.0	39.0
101243555	0.0	1.0
196872	106.0	94.0
8501	474.0	319.0
8502	7319.0	38023.0
8500	3743.0	4619.0
253128	30.0	6.0
664701	1882.0	542.0
255783	437.0	938.0
54207	7.0	20.0
54206	5242.0	9190.0
54205	5302.0	3990.0
664709	17.0	25.0
54209	33.0	277.0
196883	532.0	717.0
8512	18.0	63.0
8513	5.0	1.0
8510	6.0	4.0
8511	19.0	28.0
54210	15.0	482.0
81831	494.0	297.0
81832	9.0	11.0
81833	0.0	0.0
54212	0.0	0.0
170261	29.0	450130.0
8505	1175.0	1076.0
8506	189.0	720.0
8503	2336.0	1407.0
8504	1778.0	1782.0
8509	77.0	129.0
8507	348.0	3504.0
255758	240.0	396.0
8508	4467.0	5635.0
8520	2396.0	2858.0
8521	0.0	0.0
169270	543.0	524.0
8522	506.0	588.0
102724605	0.0	0.0
554282	2.0	5.0
56886	5141.0	5144.0
54221	49.0	15.0
56888	3356.0	3805.0
554279	2.0	5.0
664722	2.0	9.0
56882	5082.0	6919.0
664721	4.0	406.0
255762	7.0	9.0
56884	0.0	0.0
8516	594.0	392.0
8517	285.0	301.0
8514	487.0	982.0
8515	194.0	335.0
56889	15465.0	15002.0
8518	3751.0	2612.0
8519	1275.0	1723.0
8530	80.0	128.0
326624	62.0	57.0
8531	5501.0	11840.0
326625	2226.0	1943.0
8534	5244.0	2999.0
326628	0.0	0.0
8535	1303.0	3973.0
326627	0.0	0.0
8532	172.0	13.0
8533	2294.0	2706.0
8527	1966.0	3413.0
8528	145.0	353.0
8525	1434.0	3074.0
8526	989.0	787.0
8529	0.0	0.0
8541	406.0	298.0
326613	1.0	0.0
8542	1968.0	6496.0
326615	0.0	0.0
8540	2453.0	2166.0
326614	0.0	0.0
8545	6458.0	7441.0
326617	1.0	0.0
8546	5119.0	5500.0
326616	0.0	5.0
8543	3579.0	4920.0
8544	462.0	435.0
253175	0.0	0.0
554300	0.0	0.0
8538	14.0	4.0
8539	6287.0	6130.0
8536	335.0	575.0
8537	15.0	22.0
8552	86.0	112.0
8553	6013.0	26614.0
8550	1710.0	2421.0
326603	8.0	2.0
8551	0.0	0.0
8556	875.0	1166.0
326606	0.0	0.0
8557	52.0	104.0
8554	5006.0	2832.0
8555	4527.0	1498.0
326607	64.0	23.0
326609	1.0	3.0
255798	1.0	0.0
8549	3.0	13.0
8547	103.0	208.0
8548	1878.0	1677.0
101409261	16.0	8.0
326611	0.0	0.0
8563	757.0	1955.0
8564	28.0	41.0
8562	4216.0	4371.0
8567	2917.0	2769.0
8568	1096.0	2425.0
8565	2807.0	4072.0
8566	7063.0	7488.0
253152	63.0	414.0
8560	4828.0	15470.0
100132031	1.0	0.0
100132036	2.0	0.0
253143	2728.0	2150.0
8558	3374.0	4747.0
8559	746.0	808.0
8574	2163.0	2345.0
8575	2179.0	2267.0
8572	394.0	13761.0
8573	1700.0	2192.0
8578	1473.0	1908.0
8576	1882.0	2224.0
8577	36.0	31.0
554354	3.0	0.0
8570	9083.0	10773.0
123811	2665.0	2532.0
8569	716.0	1140.0
8585	0.0	0.0
8586	2.0	5.0
101928770	0.0	0.0
8583	0.0	0.0
101928773	0.0	2.0
8587	1.0	1.0
8588	0.0	0.0
101928776	2.0	0.0
8581	0.0	3.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	17.0	17.0
101409257	7.0	9.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	577.0	913.0
8596	0.0	0.0
101928781	8.0	2.0
8594	0.0	0.0
8595	0.0	0.0
101928784	19.0	29.0
8590	0.0	1.0
8591	0.0	0.0
100132066	0.0	1.0
100421113	0.0	0.0
100421114	0.0	1.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	288.0	128.0
100132073	1.0	1.0
100132074	492.0	364.0
100132079	0.0	1.0
554313	2.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	23.0	17.0
100421125	0.0	0.0
91133	910.0	177.0
100421129	0.0	0.0
91137	3069.0	2339.0
101928720	0.0	0.0
375519	5.0	2.0
100856810	0.0	0.0
100421136	9.0	3.0
100421137	0.0	0.0
101928734	2.0	0.0
91120	584.0	1771.0
101928736	59.0	142.0
147837	643.0	348.0
100421131	1.0	5.0
100421133	0.0	0.0
91156	4225.0	286.0
100421146	0.0	0.0
160824	1.0	1.0
100421148	11.0	0.0
101928744	1.0	1.0
91151	462.0	326.0
147841	14.0	185.0
100421143	0.0	0.0
91149	0.0	0.0
101928752	0.0	0.0
91147	1104.0	861.0
387509	121.0	349.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	939.0	539.0
100506574	2.0	0.0
399520	2.0	174.0
100421178	0.0	0.0
100506564	2.0	3.0
121227	9546.0	5330.0
387521	1460.0	1779.0
387522	1.0	0.0
100421172	13.0	10.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	196.0	292.0
100856877	0.0	0.0
100421189	0.0	2.0
100856878	1.0	0.0
121214	2.0	4.0
387559	0.0	0.0
123876	6.0	0.0
123872	358.0	85.0
100421180	0.0	0.0
147808	458.0	749.0
100421185	0.0	0.0
147804	165.0	151.0
123879	586.0	1494.0
147807	594.0	1369.0
100421188	0.0	0.0
375567	33.0	2.0
399512	503.0	380.0
399511	197.0	137.0
91181	6.0	21.0
448990	6.0	16.0
101928715	3.0	1.0
100506581	29.0	23.0
100856881	0.0	0.0
100506775	2.0	7.0
100506779	47.0	41.0
160762	0.0	2.0
93953	121.0	135.0
104326057	0.0	0.0
399687	2656.0	2476.0
104326058	0.0	0.0
100506776	26.0	41.0
348094	791.0	422.0
160760	1948.0	1652.0
348093	542.0	630.0
387695	0.0	0.0
104326055	18.0	15.0
93948	26.0	0.0
399693	590.0	526.0
104326053	0.0	0.0
399694	37.0	404.0
104326054	0.0	0.0
104326051	0.0	1.0
104326052	1.0	3.0
133150	0.0	0.0
399697	0.0	0.0
100506765	0.0	0.0
387694	18.0	7.0
102724706	0.0	0.0
54361	376.0	25.0
54360	28.0	10.0
54363	0.0	0.0
387684	0.0	1.0
147798	5824.0	8636.0
159770	1.0	1.0
100506769	0.0	1.0
93973	1877.0	1691.0
399668	1465.0	5515.0
100506795	96.0	15.0
399669	85.0	128.0
399664	666.0	2099.0
399666	0.0	0.0
93974	5891.0	7932.0
399665	6662.0	5627.0
100506791	4.0	2.0
81993	9.0	4.0
399671	61.0	36.0
399670	0.0	0.0
160777	2.0	1.0
91300	2154.0	4841.0
100506783	2.0	12.0
91304	5188.0	6833.0
100506787	2.0	0.0
100293948	0.0	0.0
204219	5.0	0.0
121130	0.0	0.0
145165	19.0	11.0
54386	7197.0	7989.0
123787	0.0	0.0
652670	1.0	3.0
121129	0.0	0.0
100506733	1.0	293.0
147746	9.0	18.0
255812	520.0	473.0
147741	3.0	655.0
147744	0.0	1.0
100506737	2.0	5.0
100506736	27.0	59.0
160728	3795.0	61.0
100506724	0.0	0.0
100506723	3.0	9.0
93986	1459.0	375.0
100506721	0.0	0.0
100913183	3.0	4.0
100913182	1.0	1.0
91319	114.0	576.0
93979	7.0	3.0
91316	25.0	145.0
133121	10.0	4.0
93978	0.0	3.0
100506753	238.0	328.0
91355	557.0	2279.0
91353	0.0	0.0
100506757	42.0	18.0
100506755	28.0	47.0
91351	1069.0	1564.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	21.0	19.0
348021	0.0	0.0
107080653	0.0	0.0
255809	26.0	46.0
100506749	2.0	2.0
107080654	0.0	0.0
107080655	0.0	0.0
107080652	0.0	1.0
348013	161.0	705.0
338692	964.0	2159.0
338699	1662.0	1637.0
107080628	0.0	0.0
107080629	0.0	1.0
56931	950.0	1058.0
723779	0.0	0.0
723778	0.0	0.0
107080624	2.0	1.0
107080626	0.0	0.0
107080627	1.0	1.0
56937	1519.0	5419.0
196792	24.0	108.0
107080620	3.0	0.0
56938	55.0	279.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	3.0	4.0
56935	1948.0	1131.0
56936	7.0	1.0
56940	1797.0	1613.0
107080639	6.0	3.0
56941	2485.0	4795.0
56942	623.0	876.0
56943	3064.0	2740.0
107080636	1.0	1.0
107080637	0.0	0.0
56948	500.0	624.0
56949	4140.0	5932.0
107080632	0.0	6.0
56944	1028.0	4574.0
56945	1695.0	1769.0
56946	1820.0	1243.0
56947	2933.0	3425.0
107080630	7.0	1.0
100506713	167.0	208.0
100506712	3.0	2.0
100506710	6074.0	5810.0
338674	0.0	0.0
338675	0.0	0.0
56951	4796.0	5498.0
56952	350.0	285.0
56953	112.0	101.0
102724774	2.0	4.0
56954	1841.0	2698.0
56950	2026.0	1746.0
100506715	0.0	1.0
100506714	216.0	231.0
56955	0.0	0.0
56956	0.0	0.0
56957	2666.0	2681.0
8600	2.0	196.0
8601	41.0	23.0
723790	0.0	2.0
338661	0.0	0.0
338662	0.0	0.0
338657	554.0	770.0
56963	207.0	199.0
56964	143.0	131.0
56965	2027.0	3142.0
56961	0.0	0.0
56967	410.0	237.0
56969	3.0	1.0
8611	4035.0	4805.0
8612	148.0	1969.0
81926	1296.0	1740.0
145173	752.0	930.0
81928	710.0	759.0
338651	6.0	23.0
81929	1713.0	2935.0
338653	3.0	1.0
81930	160.0	857.0
56975	1463.0	5110.0
81931	618.0	520.0
81932	1965.0	1514.0
56970	3928.0	5303.0
56971	218.0	287.0
8604	2420.0	1869.0
8605	672.0	753.0
8602	2970.0	3352.0
8603	2169.0	2703.0
8608	11.0	13.0
56977	1567.0	561.0
8609	1382.0	1842.0
56978	22.0	51.0
56979	0.0	0.0
8607	1655.0	2076.0
8622	17686.0	3811.0
8623	3683.0	4823.0
8620	0.0	0.0
8621	4553.0	4396.0
338645	26.0	10.0
56984	2272.0	4138.0
56985	618.0	524.0
56986	1375.0	1127.0
338637	0.0	0.0
56987	8250.0	6628.0
102724742	0.0	0.0
56980	677.0	667.0
56981	3833.0	1350.0
56983	1286.0	1087.0
8615	7881.0	7570.0
54329	27.0	73.0
54328	65.0	472.0
8613	78079.0	57314.0
8614	743.0	933.0
8618	6.0	36.0
8630	3783.0	1106.0
8633	3332.0	6069.0
8634	1188.0	1629.0
8631	78.0	1069.0
8632	373.0	185.0
56990	6569.0	6531.0
169166	1.0	1.0
554175	0.0	0.0
54332	1457.0	1228.0
56995	3031.0	2382.0
255877	994.0	1260.0
664616	0.0	0.0
56996	2164.0	2131.0
54331	459.0	691.0
56997	1864.0	2193.0
664614	0.0	0.0
56998	3017.0	3757.0
664613	0.0	0.0
664612	0.0	0.0
56992	14.0	116.0
56993	3155.0	3296.0
56994	3537.0	7562.0
8626	13.0	81.0
8624	1203.0	1885.0
8625	2522.0	3681.0
56999	935.0	5220.0
664617	0.0	0.0
8629	1799.0	705.0
8641	203.0	454.0
8644	259.0	217.0
8645	2218.0	4264.0
8642	1001.0	1598.0
8643	252.0	267.0
652624	6.0	2.0
196743	350.0	916.0
54346	0.0	0.0
54345	472.0	811.0
54344	1038.0	1887.0
8637	391.0	310.0
8638	130.0	191.0
8635	3818.0	1595.0
8636	1622.0	2270.0
8639	1539.0	1007.0
196740	8832.0	34672.0
8651	207.0	207.0
8650	4765.0	3654.0
8655	4871.0	8365.0
101928685	1.0	3.0
8653	0.0	0.0
8654	3301.0	20140.0
101928684	0.0	0.0
101928689	7.0	10.0
101928687	0.0	0.0
8648	4231.0	2683.0
8649	3591.0	3370.0
8646	159.0	203.0
8647	1.0	0.0
8662	6109.0	7855.0
8663	598.0	871.0
6001	1259.0	1119.0
8660	2233.0	3125.0
8661	15948.0	18177.0
6000	2.0	0.0
6003	0.0	1.0
8666	6602.0	11157.0
8667	11758.0	13409.0
6002	1791.0	2892.0
8664	10466.0	17977.0
6005	6.0	0.0
6004	28892.0	2509.0
8665	8518.0	9462.0
101928698	0.0	0.0
8659	841.0	252.0
8658	3833.0	6303.0
8673	4055.0	9469.0
6010	2.0	3.0
8674	1702.0	3240.0
8671	8624.0	275.0
8672	8884.0	8239.0
6011	174.0	167.0
8677	1130.0	1546.0
6014	1.0	0.0
6013	3.0	2.0
8678	2595.0	3309.0
8675	3099.0	4710.0
6016	1341.0	1763.0
8676	784.0	96.0
6015	5051.0	4883.0
253260	3337.0	2955.0
338707	7.0	18.0
6007	53.0	92.0
6006	15.0	11.0
8668	8567.0	14331.0
6009	3535.0	5946.0
8669	3541.0	3030.0
6008	2.0	4.0
8685	7.0	30.0
8682	8341.0	17726.0
6023	0.0	0.0
8683	4612.0	5287.0
8688	0.0	0.0
8689	1.0	0.0
8686	0.0	0.0
8687	0.0	0.0
253272	2.0	2.0
8681	258.0	431.0
253264	133.0	394.0
6018	1727.0	1292.0
6017	0.0	0.0
6019	17.0	36.0
6031	2.0	5.0
6034	0.0	1.0
8693	48.0	31.0
8694	1573.0	1942.0
6033	0.0	0.0
6036	3.0	22.0
6035	1771.0	2645.0
8697	2087.0	2033.0
6038	107.0	92.0
8698	66.0	89.0
6037	0.0	6.0
101928646	0.0	0.0
554234	0.0	0.0
8692	3354.0	8546.0
6030	0.0	5.0
8690	1530.0	1305.0
554225	7.0	2.0
554226	19.0	1.0
6029	0.0	0.0
170082	432.0	216.0
6043	0.0	0.0
6045	1417.0	1696.0
6044	0.0	0.0
6047	3560.0	3641.0
6046	23950.0	20267.0
6049	2308.0	1989.0
100421217	0.0	0.0
6048	1778.0	2337.0
100421219	0.0	0.0
101928656	4.0	3.0
6041	1777.0	1429.0
554213	0.0	0.0
554214	0.0	0.0
56904	3130.0	6717.0
56905	3114.0	2680.0
6039	68.0	201.0
56906	283.0	413.0
56907	854.0	903.0
56900	5530.0	4194.0
56901	802.0	2261.0
56902	1172.0	1197.0
56903	6.0	3.0
100421222	0.0	0.0
375612	0.0	0.0
375611	32.0	23.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	1.0	1.0
6059	2975.0	3016.0
554210	2.0	7.0
100528062	282.0	338.0
554212	0.0	0.0
6050	9569.0	12332.0
100528064	2.0	4.0
375616	101.0	539.0
6051	3630.0	5130.0
56910	11449.0	6276.0
554202	26.0	454.0
554203	1329.0	1784.0
56915	511.0	1231.0
56916	2866.0	2670.0
56917	107.0	212.0
56918	1.0	1.0
56911	228.0	105.0
56912	2230.0	1970.0
56913	2052.0	1259.0
100421220	0.0	0.0
56914	1.0	0.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1222.0	1225.0
6069	0.0	0.0
375607	44.0	4.0
554201	1.0	16.0
6060	0.0	0.0
56920	1729.0	1200.0
56926	2042.0	2714.0
56927	5035.0	8325.0
56928	1563.0	2185.0
56929	1848.0	1014.0
56922	2171.0	1804.0
56923	39.0	193.0
56924	93.0	30.0
56925	612.0	923.0
100421232	0.0	0.0
6076	0.0	1.0
100421245	0.0	0.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	1.0
101928601	231.0	80.0
6070	1.0	5.0
91252	2127.0	2948.0
6071	1.0	4.0
6074	0.0	0.0
101928603	3.0	0.0
101928604	0.0	4.0
101928607	4.0	12.0
387612	0.0	0.0
147700	23.0	101.0
387615	0.0	0.0
6086	0.0	1.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	2.0	4.0
123722	9.0	7.0
387601	0.0	0.0
123720	1110.0	978.0
147710	0.0	1.0
147711	15.0	19.0
147719	0.0	0.0
6098	3.0	1.0
6097	5103.0	1887.0
6092	7.0	44.0
6091	1599.0	1606.0
6094	213.0	589.0
100528020	0.0	0.0
6093	3546.0	4496.0
100528021	9.0	9.0
6096	225.0	22.0
6095	2463.0	854.0
91272	4335.0	2471.0
147727	3715.0	2315.0
387638	1.0	0.0
100528030	14.0	11.0
101928638	0.0	1.0
100528032	2.0	2.0
100421271	0.0	2.0
100506697	5.0	5.0
100506696	75.0	179.0
91298	1383.0	1074.0
100528007	0.0	0.0
123775	548.0	258.0
91289	5201.0	4641.0
399656	1.0	1.0
100506686	603.0	351.0
100506685	0.0	2.0
100528016	0.0	1.0
100528017	0.0	0.0
100528018	0.0	1.0
100528019	2.0	1.0
100506681	4.0	8.0
91283	952.0	971.0
100506680	0.0	2.0
387646	247.0	36.0
387647	0.0	0.0
387644	25.0	15.0
387640	642.0	358.0
100421295	43.0	39.0
387680	2475.0	2362.0
375686	0.0	6.0
123745	1.0	0.0
100506898	63.0	26.0
100506897	0.0	0.0
390992	0.0	0.0
54471	3157.0	2718.0
54470	753.0	3965.0
390996	0.0	0.0
390999	0.0	0.0
54475	1065.0	1238.0
387338	2061.0	1341.0
54474	4.0	2.0
54472	4755.0	5640.0
389997	0.0	0.0
54478	6.0	74.0
54477	2383.0	3302.0
387332	0.0	0.0
54476	4415.0	4894.0
91404	1018.0	919.0
91405	2.0	4.0
91408	2942.0	3712.0
91409	348.0	360.0
375346	135.0	178.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	128.0	107.0
389990	1.0	0.0
102724827	146.0	176.0
54482	884.0	930.0
102724820	25.0	12.0
100506881	155.0	84.0
54480	3074.0	4876.0
387328	2.0	3.0
387325	1.0	13.0
145497	3.0	5.0
400866	1.0	0.0
387323	0.0	5.0
387321	2.0	3.0
54487	2143.0	1682.0
387322	0.0	0.0
375350	2.0	0.0
723809	1.0	5.0
338391	7.0	9.0
91433	426.0	463.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	0.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	1.0	0.0
54492	598.0	1387.0
54491	649.0	706.0
54490	0.0	0.0
54497	2401.0	2933.0
54496	1166.0	1636.0
448835	0.0	0.0
54495	2249.0	3896.0
448834	0.0	0.0
387359	0.0	0.0
387357	43.0	38.0
54499	6795.0	4090.0
121498	1.0	0.0
54498	509.0	726.0
170463	1301.0	3890.0
157489	412.0	300.0
338382	690.0	491.0
390980	207.0	132.0
338388	0.0	0.0
448831	0.0	0.0
400841	1.0	0.0
91419	226.0	299.0
91452	3849.0	2510.0
338376	6.0	221.0
145447	18.0	14.0
100313532	2.0	0.0
91442	134.0	183.0
375387	165.0	464.0
91445	3818.0	3729.0
107080554	0.0	0.0
133482	1.0	0.0
100506874	28.0	45.0
100506872	0.0	1.0
169436	110.0	94.0
170425	0.0	0.0
133491	9.0	1.0
91464	0.0	0.0
100506866	179.0	28.0
400892	1.0	2.0
400891	0.0	0.0
91461	268.0	1377.0
145483	958.0	820.0
145482	1496.0	1336.0
338339	0.0	4.0
100506810	50.0	153.0
338328	135.0	57.0
100506815	3.0	2.0
326337	1.0	0.0
326339	0.0	0.0
338321	3.0	0.0
338322	0.0	5.0
338323	49.0	10.0
338324	5.0	0.0
341965	1.0	0.0
326341	1.0	1.0
326340	0.0	1.0
326343	35.0	3.0
326342	3.0	28.0
54407	7230.0	5025.0
8710	0.0	2.0
100506834	132.0	9.0
8711	919.0	921.0
54413	89.0	50.0
8703	2266.0	2761.0
101410540	0.0	0.0
8704	2102.0	2222.0
101410541	0.0	0.0
8701	541.0	280.0
101410542	0.0	0.0
54414	7084.0	8683.0
8702	1787.0	1956.0
100506835	39.0	20.0
101410543	5.0	2.0
8707	406.0	22.0
101410544	2.0	7.0
8708	19.0	25.0
101410545	1.0	1.0
101410546	0.0	0.0
8705	606.0	1010.0
8706	3386.0	1971.0
326315	1.0	0.0
326317	0.0	0.0
8721	12875.0	17235.0
8722	6282.0	2897.0
8720	14283.0	12033.0
101410537	1.0	1.0
101410538	1813.0	2559.0
341947	2.0	3.0
8714	462.0	5915.0
8715	337.0	11.0
100506826	26.0	20.0
8712	0.0	0.0
8718	119.0	306.0
101410533	64.0	56.0
101410534	0.0	0.0
326325	1.0	0.0
101410535	77.0	91.0
8717	1201.0	1535.0
54429	21.0	31.0
101410536	0.0	0.0
326307	536.0	727.0
8732	1138.0	943.0
8733	5807.0	8151.0
8731	4203.0	3816.0
54431	8031.0	6517.0
400836	4.0	0.0
170487	137.0	148.0
54435	89.0	19.0
54434	3220.0	4982.0
400831	7.0	15.0
54433	939.0	1185.0
400830	0.0	0.0
54432	3751.0	1513.0
54439	1910.0	1968.0
8725	5662.0	5091.0
8726	772.0	934.0
54438	489.0	666.0
54437	78.0	245.0
8723	4778.0	1730.0
326310	102.0	115.0
8724	7205.0	8038.0
54436	978.0	822.0
8729	6703.0	6974.0
100337589	0.0	1.0
170485	3.0	0.0
8727	8474.0	19026.0
8728	191.0	444.0
170482	2.0	0.0
8740	32.0	185.0
8743	2008.0	1050.0
8744	10.0	87.0
8741	947.0	1307.0
8742	1205.0	1520.0
102724868	0.0	0.0
102724866	5.0	3.0
54442	1111.0	2016.0
54441	18.0	26.0
54440	162.0	351.0
400823	6.0	4.0
102724862	0.0	0.0
54443	33.0	313.0
8736	304.0	198.0
8737	3023.0	2706.0
8735	0.0	1.0
326300	5.0	3.0
8738	482.0	453.0
8739	54.0	785.0
8751	4226.0	9179.0
8754	6818.0	4991.0
8755	0.0	0.0
102724853	0.0	0.0
54453	3733.0	3996.0
255512	135.0	121.0
54457	2.0	1.0
54456	6.0	10.0
554049	2.0	2.0
54455	2724.0	2024.0
54454	958.0	1244.0
8747	36.0	10.0
8748	5.0	4.0
8745	49.0	43.0
54458	4223.0	5257.0
400818	811.0	730.0
8749	0.0	0.0
8761	5124.0	9780.0
6100	371.0	522.0
8760	6321.0	4278.0
6102	653.0	1041.0
8766	7925.0	15760.0
6101	0.0	2.0
8763	35584.0	29964.0
6103	654.0	602.0
8764	1056.0	1690.0
54460	3315.0	4245.0
54464	3143.0	2672.0
54463	766.0	1052.0
54462	4464.0	3006.0
54461	4628.0	6077.0
54468	1337.0	1099.0
54467	4459.0	2828.0
54466	9.0	11.0
54465	1235.0	939.0
255520	2325.0	1984.0
8759	0.0	0.0
8756	0.0	0.0
54469	5432.0	6689.0
8772	516.0	879.0
8773	2520.0	3159.0
