id	cdcc3039-166f-4f56-a4e3-7f4e5846c682	4a57d94c-6cce-43a6-97c5-7733da607c42
85459	1299.0	706.0
106481346	0.0	0.0
85456	9211.0	7860.0
442910	41.0	33.0
106481343	0.0	0.0
85457	2844.0	1241.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	478.0	507.0
442913	0.0	0.0
85452	12.0	64.0
442914	0.0	0.0
50	7825.0	2983.0
85453	2290.0	1920.0
442915	0.0	0.0
85450	3233.0	2289.0
51	4559.0	5744.0
442916	0.0	0.0
85451	3732.0	1696.0
52	6396.0	4095.0
442917	0.0	0.0
53	2796.0	1975.0
442918	0.0	0.0
54	749.0	109.0
442919	0.0	0.0
55	133.0	68.0
442909	0.0	0.0
56	4.0	13.0
58	18.0	72.0
59	3909.0	13637.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	274.0	7.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	1.0	0.0
85446	489.0	308.0
442900	0.0	0.0
106481355	0.0	0.0
85443	41.0	70.0
442901	0.0	0.0
85444	2175.0	970.0
442902	0.0	0.0
60	187907.0	305125.0
85441	2613.0	901.0
442903	36.0	2.0
85442	946.0	42.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	4.0
85440	2053.0	344.0
442907	9.0	16.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	1.0
68	3.0	12.0
344595	612.0	115.0
69	3.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	5.0	5.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	424.0	223.0
106481321	0.0	0.0
85479	14.0	0.0
106481322	1.0	0.0
85476	4331.0	1921.0
85477	106.0	1.0
70	24.0	5.0
85474	33.0	58.0
71	158443.0	139756.0
72	135.0	515.0
73	23.0	8.0
74	0.0	0.0
75	31.0	7.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7159.0	2353.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2002.0	1535.0
81	28798.0	23582.0
85463	2614.0	869.0
82	3.0	2.0
85464	2843.0	1437.0
83	19.0	3.0
85461	5072.0	2762.0
85462	8449.0	1127.0
86	2665.0	1571.0
87	4439.0	2997.0
85460	2313.0	1130.0
88	23.0	7.0
89	12.0	1.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5131.0	1471.0
106481300	0.0	0.0
91	3296.0	3610.0
92	1414.0	653.0
93	1178.0	922.0
94	2007.0	2902.0
95	567.0	982.0
97	1035.0	1506.0
98	1394.0	1395.0
344561	0.0	0.0
728661	5196.0	3399.0
728664	0.0	0.0
106481305	1.0	1.0
261734	2603.0	777.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	59.0
106481309	6.0	2.0
246119	0.0	0.0
106481307	1.0	4.0
261735	0.0	0.0
106481308	0.0	0.0
3804	5.0	2.0
3805	17.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	3.0
3809	7.0	8.0
246123	0.0	0.0
106481311	0.0	0.0
344558	294.0	232.0
3800	201.0	2385.0
3801	8005.0	8609.0
3802	4.0	3.0
728695	0.0	1.0
285735	2.0	0.0
261726	2702.0	1957.0
728698	2.0	3.0
3814	1.0	0.0
3815	8093.0	3607.0
3816	494.0	1.0
261729	1575.0	55.0
3817	377.0	172.0
3818	281.0	440.0
222166	3900.0	2968.0
3811	4.0	3.0
3812	3.0	0.0
285740	0.0	0.0
285741	42.0	37.0
728689	15.0	8.0
3827	1.0	1.0
246100	0.0	0.0
3820	116.0	26.0
3821	35.0	3.0
3822	1.0	0.0
3823	4.0	0.0
3824	97.0	39.0
645402	0.0	0.0
403313	1300.0	513.0
403314	2.0	0.0
728637	0.0	0.0
728638	135.0	60.0
728633	1.0	0.0
728632	73.0	15.0
728635	64.0	100.0
3836	3143.0	2191.0
222183	238.0	52.0
3837	11118.0	9889.0
3838	859.0	869.0
3839	2735.0	2009.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2978.0	4005.0
3832	290.0	347.0
3833	122.0	195.0
3834	8.0	9.0
3835	5475.0	8220.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1250.0	769.0
3848	3.0	0.0
3849	1.0	1.0
222171	98.0	19.0
728619	8.0	0.0
3840	5078.0	4923.0
3841	2243.0	1191.0
3842	12423.0	4580.0
3843	9767.0	6087.0
3844	0.0	0.0
3845	2514.0	1580.0
3846	5.0	13.0
645423	0.0	0.0
3860	6.0	0.0
246126	2.0	0.0
728658	578.0	350.0
728655	1.0	4.0
728657	3.0	1.0
728656	8.0	5.0
3858	2079.0	3405.0
3859	0.0	0.0
246135	1.0	1.0
3850	29.0	0.0
3851	1.0	0.0
3852	1.0	0.0
645414	0.0	0.0
3853	2.0	0.0
3854	0.0	0.0
3855	87629.0	78620.0
3856	50828.0	85505.0
3857	0.0	0.0
728640	6.0	3.0
645431	49.0	34.0
728642	472.0	420.0
728641	4.0	5.0
645434	12.0	17.0
645432	3.0	4.0
285704	1243.0	380.0
728643	5.0	1.0
222194	3937.0	2448.0
285708	0.0	0.0
1204	0.0	0.0
1203	4116.0	3130.0
1201	1672.0	1050.0
1200	8810.0	3495.0
3861	0.0	0.0
645426	55.0	266.0
645425	0.0	0.0
1209	11120.0	7077.0
3866	4.0	1.0
1208	0.0	0.0
1207	4587.0	4044.0
3868	3.0	0.0
285311	0.0	0.0
3880	3941.0	235.0
3881	2.0	1.0
285313	818.0	5.0
100128537	1544.0	1012.0
3882	0.0	0.0
100128536	1.0	1.0
285314	0.0	0.0
285315	1280.0	391.0
1215	20.0	1.0
100141515	0.0	1.0
1213	25636.0	12535.0
1212	4548.0	6483.0
1211	11685.0	9754.0
3872	24.0	25.0
3875	28581.0	42762.0
3876	10.0	19.0
3879	2.0	2.0
3890	0.0	0.0
3891	42.0	0.0
3892	572.0	252.0
100128525	17.0	12.0
285326	0.0	0.0
1230	145.0	30.0
285329	7.0	0.0
440097	29.0	1.0
440093	22.0	11.0
3883	0.0	0.0
3884	1.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	131.0	171.0
3888	0.0	0.0
100631239	1.0	0.0
3889	390.0	24.0
100128516	72.0	7.0
285331	1739.0	1272.0
100128512	0.0	0.0
285335	131.0	72.0
100128514	0.0	0.0
1241	730.0	1209.0
1240	650.0	94.0
1238	227.0	39.0
1237	3.0	0.0
1236	170.0	35.0
1235	6.0	0.0
1234	266.0	2.0
1233	55.0	0.0
1232	8.0	8.0
3895	19706.0	8076.0
100128511	382.0	383.0
100631247	1.0	0.0
3897	162.0	3.0
100631248	0.0	0.0
3898	745.0	307.0
100631249	0.0	0.0
3899	160.0	29.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1642.0	1362.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	142.0	24.0
100631254	1.0	0.0
100128503	3.0	1.0
285349	540.0	391.0
574501	2.0	0.0
574502	0.0	0.0
1244	56.0	31.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	4.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	298.0	474.0
1263	644.0	566.0
1262	22.0	16.0
116966	713.0	59.0
100887755	1.0	4.0
1261	13.0	3.0
100887754	6.0	3.0
1260	0.0	0.0
116969	162.0	9.0
1259	72.0	99.0
1258	10.0	1.0
440061	0.0	0.0
100887750	72.0	6.0
100887746	15.0	24.0
100887744	0.0	1.0
1272	453.0	0.0
1271	762.0	3.0
100887749	47.0	100.0
1270	35.0	14.0
100887748	2.0	0.0
440044	110.0	154.0
1269	38.0	49.0
440051	1.0	10.0
1268	118.0	4208.0
440050	1.0	1.0
1267	5117.0	3905.0
1266	11198.0	8331.0
100887740	0.0	0.0
1265	14214.0	14087.0
1286	4431.0	951.0
1285	6298.0	1284.0
1284	11506.0	31108.0
1282	7685.0	30491.0
1281	11588.0	3037.0
1280	3.0	21.0
440078	230.0	88.0
440077	1.0	0.0
440087	67.0	17.0
1278	13612.0	3218.0
1277	8144.0	838.0
440081	63.0	102.0
116938	0.0	0.0
1297	37.0	26.0
116931	106.0	9.0
1296	1913.0	239.0
1295	6897.0	3116.0
116933	0.0	0.0
1294	137.0	137.0
1293	5040.0	2424.0
116935	60.0	14.0
1292	11480.0	7984.0
440068	5.0	0.0
1291	13228.0	7648.0
116937	4.0	1.0
440067	4.0	0.0
1290	1687.0	1699.0
440073	64.0	17.0
440072	22.0	36.0
1289	1464.0	2314.0
1288	309.0	49.0
1287	3155.0	1726.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1524.0	1532.0
440021	0.0	0.0
442673	17.0	0.0
10018	4757.0	1096.0
126328	3664.0	5942.0
442676	16.0	5.0
126326	236.0	891.0
1299	4814.0	100228.0
1298	1968.0	731.0
10011	2475.0	3363.0
10010	3516.0	3595.0
10013	5732.0	4567.0
128989	2481.0	1419.0
10015	11880.0	6581.0
10014	7641.0	4743.0
10017	44.0	340.0
10016	7414.0	6685.0
10020	1765.0	502.0
114335	0.0	0.0
114336	0.0	0.0
126321	2437.0	2714.0
10029	0.0	0.0
442668	0.0	0.0
10022	5.0	10.0
10021	5.0	0.0
10024	37.0	121.0
128977	3868.0	2775.0
103021165	1.0	0.0
10023	508.0	230.0
103021164	5.0	0.0
10026	3414.0	1583.0
10025	4379.0	3227.0
116986	152.0	377.0
116985	9749.0	4911.0
116988	5850.0	4511.0
116987	3120.0	1300.0
114327	3150.0	1575.0
440043	0.0	0.0
126308	2961.0	2235.0
440041	0.0	0.0
126306	50.0	25.0
151306	50.0	35.0
100128590	9.0	1.0
100128596	7.0	2.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	19.0	11.0
440026	3245.0	3325.0
440023	1.0	0.0
10008	695.0	1911.0
10007	3497.0	1671.0
10009	2212.0	1425.0
116984	8434.0	1041.0
116983	2182.0	2199.0
151313	119.0	33.0
10000	4388.0	2001.0
128954	0.0	0.0
10002	50.0	40.0
10001	1561.0	879.0
10004	148.0	109.0
10003	944.0	146.0
10006	4323.0	2098.0
10005	1590.0	1238.0
126370	0.0	0.0
285352	252.0	308.0
100128579	0.0	0.0
285359	438.0	589.0
126375	425.0	163.0
126374	1074.0	989.0
153918	1.0	1.0
100128574	2.0	0.0
285362	4101.0	2610.0
285367	1825.0	1782.0
285368	967.0	677.0
100128569	343.0	250.0
126364	95.0	38.0
100128560	2.0	1.0
285370	4.0	1.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	2.0
344191	0.0	0.0
126353	7.0	0.0
751071	340.0	268.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	1.0
106481287	2.0	8.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	2.0	0.0
106481289	0.0	0.0
100128553	18.0	45.0
106481282	0.0	0.0
285381	1809.0	1149.0
106481283	0.0	0.0
285382	156.0	316.0
106481280	0.0	1.0
165918	867.0	643.0
106481281	4.0	1.0
165904	5.0	2.0
285386	140.0	56.0
138307	260.0	73.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	2.0	2.0
100128541	3.0	0.0
138311	1247.0	897.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	3749.0	4524.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1834.0	1654.0
728710	1.0	0.0
126295	300.0	216.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	3.0
106481269	1.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	238.0	142.0
645318	0.0	0.0
645317	93.0	39.0
151242	129.0	37.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	33055.0	21637.0
100287908	0.0	0.0
645332	787.0	648.0
126282	550.0	1161.0
100287902	6.0	5.0
163227	833.0	241.0
100287900	0.0	0.0
163223	674.0	418.0
106481275	4.0	1.0
106481276	1.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	25.0	61.0
106481278	1.0	2.0
645328	2.0	0.0
151254	71.0	165.0
645326	15.0	5.0
106481271	0.0	2.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	4.0
163259	304.0	190.0
645345	248.0	125.0
200403	5.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1348.0	1142.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	3.0
728732	2.0	1.0
728734	0.0	1.0
126272	406.0	292.0
106481242	0.0	0.0
107133511	0.0	4.0
114294	762.0	749.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	3.0	0.0
114299	64.0	16.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	1.0
106481249	0.0	0.0
107133516	19.0	3.0
728723	497.0	401.0
106481253	1.0	1.0
107133522	11.0	0.0
106481254	3.0	0.0
107133524	8.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	2.0
106481255	0.0	5.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	8.0	24.0
645368	2.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	1409.0	813.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	17.0
645360	6.0	0.0
106481219	0.0	0.0
106481220	5.0	4.0
106481221	2.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	969.0	662.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	3.0	3.0
106481233	1.0	0.0
106481234	0.0	0.0
138255	8.0	0.0
645387	631.0	1199.0
645382	0.0	0.0
645381	30.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	13.0
106481207	5.0	0.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	99.0	142.0
3903	417.0	161.0
106481210	0.0	0.0
3904	8.0	0.0
3906	0.0	0.0
106481213	5.0	0.0
106481214	0.0	0.0
3908	2517.0	790.0
106481211	0.0	0.0
3909	204.0	39.0
106481212	0.0	0.0
684959	0.0	0.0
151234	39.0	77.0
151230	1067.0	1312.0
728798	2.0	4.0
3913	16473.0	15222.0
3914	418.0	39.0
3915	15460.0	9219.0
3916	25801.0	17820.0
3918	5514.0	5398.0
3910	2673.0	3736.0
3911	13145.0	7193.0
3912	19176.0	5886.0
728782	11.0	4.0
728780	74.0	472.0
3924	10.0	13.0
3925	2083.0	2593.0
3927	8729.0	5346.0
3929	18.0	0.0
3920	11807.0	3535.0
3921	27495.0	31365.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	2.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	2009.0	184.0
3937	660.0	370.0
3938	2.0	2.0
3939	22629.0	8995.0
3930	1751.0	779.0
100873179	0.0	0.0
3931	1145.0	1224.0
3932	301.0	36.0
3933	0.0	0.0
3934	47.0	28.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	2.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	17.0	8.0
3947	3.0	0.0
3948	3.0	1.0
3949	458.0	138.0
100873169	0.0	2.0
3940	0.0	0.0
100873168	0.0	0.0
3945	26389.0	12671.0
100873196	0.0	0.0
100631260	0.0	2.0
100873195	0.0	2.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	14.0	7.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	107.0	15.0
3958	4396.0	2277.0
3959	30773.0	29194.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	713.0	715.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	288.0	1116.0
3952	11.0	0.0
3953	821.0	222.0
3954	2797.0	3650.0
3955	635.0	414.0
3956	4617.0	11301.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	13.0	32.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	5.0
728746	0.0	0.0
728748	4.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	98.0	400.0
1303	1713.0	913.0
107133502	0.0	0.0
1302	769.0	230.0
1301	15.0	1.0
1300	99.0	4.0
3960	88.0	226.0
3963	5.0	0.0
3964	2976.0	2451.0
1308	372.0	825.0
3965	762.0	718.0
1307	8735.0	1309.0
151295	106.0	352.0
1306	3404.0	3745.0
100189589	0.0	2.0
728774	0.0	0.0
728773	1.0	1.0
3980	2417.0	1347.0
100287932	2767.0	4084.0
3981	1167.0	962.0
728776	57.0	22.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	3.0
1316	13089.0	9216.0
1315	11114.0	6579.0
1314	18496.0	13616.0
1312	6308.0	5446.0
1311	18.0	4.0
100329135	3.0	0.0
1310	10.0	10.0
574537	0.0	0.0
3972	0.0	6.0
3973	85.0	79.0
3975	2.0	1.0
3976	499.0	497.0
3977	9941.0	2501.0
1318	105.0	13.0
3978	2334.0	2522.0
1317	2183.0	975.0
728763	8.0	3.0
3990	68.0	1152.0
645313	1.0	0.0
3991	590.0	5248.0
645312	0.0	0.0
3992	858.0	466.0
645311	0.0	2.0
728769	1149.0	714.0
1330	0.0	0.0
1327	20934.0	40773.0
1326	1023.0	603.0
1325	30.0	57.0
3982	0.0	0.0
3983	17757.0	8019.0
3984	2460.0	1788.0
3985	9297.0	3769.0
3987	3031.0	2472.0
3988	4220.0	1450.0
1329	10190.0	23313.0
116809	0.0	0.0
100128416	22.0	12.0
1340	9988.0	19736.0
1337	7248.0	14912.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	5962.0	5774.0
100128410	0.0	1.0
3995	990.0	1500.0
100128412	0.0	0.0
3996	1855.0	279.0
3998	15406.0	7554.0
1339	2.0	4.0
285440	5308.0	4407.0
285441	6.0	0.0
1352	1145.0	795.0
1351	13282.0	14872.0
1350	19008.0	27839.0
1349	7127.0	13046.0
1348	0.0	3.0
1347	6504.0	8923.0
1346	1946.0	697.0
1345	7902.0	19492.0
1343	0.0	1.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	57.0	14.0
1363	41094.0	10408.0
1362	5256.0	3988.0
1361	12.0	5.0
1360	5.0	1.0
1359	29.0	0.0
1358	6.0	12.0
1357	0.0	0.0
1356	617.0	8.0
1355	3063.0	2586.0
1353	3564.0	2234.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	1.0
285463	147.0	64.0
285464	975.0	1172.0
100873200	0.0	0.0
777774	2.0	0.0
1374	5301.0	3079.0
1373	452.0	685.0
1371	1239.0	816.0
1370	7.0	4.0
1369	1.0	0.0
1368	960.0	1918.0
100873209	0.0	0.0
1366	7767.0	3614.0
1365	18819.0	20323.0
1364	25774.0	8374.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	10.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	3788.0	2149.0
116843	2152.0	1086.0
1384	3312.0	3641.0
116842	157.0	187.0
1382	2189.0	142.0
116844	50.0	125.0
1381	5686.0	24233.0
1380	29.0	2.0
440176	7.0	2.0
440184	3.0	0.0
1379	4.0	0.0
1378	11.0	7.0
1376	1717.0	1632.0
1375	216.0	397.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	2.0	0.0
100873234	0.0	0.0
128826	0.0	3.0
102800310	3.0	100.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	173.0	17.0
1396	457.0	1247.0
1395	58.0	46.0
1394	117.0	11.0
1393	106.0	195.0
1392	1.0	1.0
285407	15.0	24.0
116835	933.0	705.0
1390	1449.0	1383.0
1389	8122.0	8395.0
1388	9668.0	4542.0
1387	11256.0	4013.0
116841	2517.0	1282.0
1386	6072.0	4594.0
116840	2919.0	2380.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	1.0	0.0
100873250	1.0	1.0
116828	189.0	100.0
100873255	0.0	2.0
100873254	11.0	6.0
100873253	1.0	0.0
285412	0.0	0.0
100873252	2.0	1.0
100287898	543.0	355.0
100287895	0.0	0.0
285419	41.0	6.0
1399	5386.0	3182.0
1398	5739.0	4026.0
1397	15106.0	15154.0
100873259	2.0	0.0
100873258	0.0	0.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	6.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	418.0	554.0
285429	42.0	105.0
100287880	0.0	0.0
440193	513.0	247.0
100873248	0.0	0.0
100873247	13.0	0.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	2.0	0.0
10130	31947.0	4333.0
153830	4587.0	1388.0
645280	3.0	0.0
440138	571.0	110.0
440132	0.0	1.0
440142	29.0	2.0
10139	3143.0	1991.0
126208	1741.0	1780.0
126206	1.0	0.0
126205	1.0	0.0
107133497	250.0	1438.0
126204	1.0	0.0
107133499	0.0	0.0
128866	12446.0	9912.0
10131	3123.0	1356.0
10134	16564.0	13014.0
107133494	0.0	0.0
10133	2672.0	926.0
128869	1882.0	1581.0
10136	0.0	1.0
10135	2224.0	1173.0
100128493	1.0	0.0
103021294	17.0	1.0
10138	1267.0	760.0
100128496	0.0	0.0
10137	4132.0	1557.0
128861	1.0	0.0
128862	0.0	0.0
10141	5.0	2.0
10140	17250.0	8495.0
128864	58.0	52.0
440125	5.0	1.0
440131	1.0	0.0
10143	0.0	0.0
128854	1204.0	282.0
10142	7469.0	1955.0
10144	12586.0	6567.0
10147	11260.0	4671.0
100128483	0.0	1.0
10146	7404.0	5122.0
128859	0.0	2.0
10149	313.0	393.0
10148	33.0	33.0
128853	795.0	1012.0
440159	0.0	0.0
10117	5.0	2.0
440163	9.0	19.0
10110	87.0	111.0
10112	40.0	333.0
10111	4903.0	2328.0
10114	8844.0	4283.0
10113	3859.0	3843.0
128848	0.0	0.0
10116	5510.0	2780.0
165829	7.0	3.0
100128469	29.0	18.0
153842	2.0	10.0
440145	1014.0	606.0
10129	1753.0	1458.0
440153	0.0	0.0
10128	6760.0	4313.0
100033799	0.0	0.0
107133486	17.0	2.0
10121	6621.0	6650.0
100128465	0.0	0.0
10120	6733.0	4158.0
10123	489.0	73.0
138234	0.0	0.0
10125	166.0	16.0
10124	1725.0	877.0
10127	2309.0	1235.0
10126	3568.0	2575.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	5.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	100.0	60.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	24.0	6.0
106481182	4.0	1.0
285489	38.0	15.0
100128448	5.0	0.0
126242	0.0	1.0
106481198	4.0	0.0
10107	0.0	0.0
10106	14778.0	5780.0
106481199	2.0	0.0
10109	10531.0	6707.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	4.0	0.0
106481191	0.0	2.0
10101	3370.0	3432.0
10100	640.0	12.0
10103	16096.0	10105.0
106481194	0.0	0.0
10102	1409.0	1600.0
106481195	0.0	0.0
10105	5431.0	6828.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	927.0	1573.0
440119	206.0	13.0
126235	1.0	3.0
126231	236.0	138.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	147.0	50.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	69.0	142.0
106481167	2.0	4.0
106481168	1.0	3.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	3.0
440107	2.0	0.0
440104	3214.0	2955.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	2.0	1.0
100128420	17.0	0.0
100128423	0.0	1.0
128879	1.0	1.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	30.0	219.0
10090	9795.0	3377.0
10093	6715.0	8717.0
10092	8032.0	8445.0
10095	7580.0	6197.0
645204	5.0	2.0
10094	8236.0	17503.0
645203	8.0	1.0
10097	9946.0	6651.0
10096	6729.0	6140.0
645201	0.0	1.0
163115	402.0	941.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	614.0	487.0
106481144	0.0	0.0
114195	2.0	0.0
106481141	0.0	0.0
106481142	2.0	0.0
106481147	0.0	0.0
106481148	31.0	6.0
106481145	1.0	0.0
151126	46.0	0.0
106481146	0.0	0.0
10099	19944.0	24403.0
10098	4596.0	2086.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1457.0	735.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	2.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	2.0	0.0
728819	113.0	13.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	4.0	5.0
415116	3461.0	1775.0
645207	0.0	0.0
645206	138.0	33.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	2.0	0.0
