id	64cdea2b-96fc-489f-bef5-ebfd6d7152bf	e89c96d6-a2ab-4bac-bbba-8c52d49a3edf
83932	1099.0	935.0
10998	535.0	381.0
83931	5051.0	4989.0
342527	20.0	43.0
148418	430.0	623.0
83933	288.0	115.0
124404	1.0	0.0
10999	1296.0	1757.0
124401	1512.0	924.0
124402	1662.0	1219.0
83930	3434.0	4782.0
56311	31.0	45.0
10990	93.0	49.0
100126693	3.0	16.0
10992	19226.0	19132.0
606500	0.0	0.0
10991	528.0	749.0
10994	8430.0	6538.0
10993	20.0	76.0
22987	11.0	9.0
22989	80.0	11.0
22980	12341.0	11019.0
22981	2922.0	2456.0
22982	2509.0	2444.0
22983	10.0	45.0
22984	2642.0	2716.0
22985	13569.0	14837.0
22986	3.0	0.0
58986	3461.0	3870.0
148423	1042.0	1088.0
58985	313.0	457.0
342510	11.0	12.0
283694	0.0	0.0
283693	20.0	23.0
283692	11.0	10.0
22954	1134.0	1434.0
22955	4820.0	4516.0
112487	684.0	766.0
22950	2452.0	2697.0
391524	1.0	4.0
22952	2.0	4.0
22953	0.0	0.0
391526	1.0	0.0
10975	2790.0	2329.0
83953	0.0	2.0
10978	787.0	617.0
83955	28.0	17.0
10979	6546.0	4973.0
112495	1243.0	1255.0
10970	3283.0	4049.0
56339	3184.0	2934.0
10972	23088.0	25843.0
10971	11438.0	12406.0
10974	1.0	0.0
10973	2031.0	3713.0
401409	97.0	101.0
112479	734.0	868.0
112476	117.0	273.0
391530	0.0	0.0
83939	7831.0	8193.0
56341	27.0	36.0
391533	0.0	1.0
124460	21.0	37.0
83935	499.0	473.0
83938	937.0	873.0
391538	0.0	0.0
83937	10629.0	11760.0
10987	2899.0	2987.0
83943	1562.0	1863.0
83942	0.0	0.0
10989	4519.0	4717.0
10988	6105.0	7176.0
56342	271.0	196.0
124454	2125.0	2465.0
56344	1.0	1.0
83941	1750.0	2489.0
83940	1762.0	1751.0
643503	1.0	0.0
10981	432.0	414.0
112483	5702.0	4211.0
10980	5424.0	5172.0
10983	44506.0	41700.0
10982	3217.0	3244.0
643507	9.0	12.0
10985	10324.0	9751.0
10984	274.0	565.0
22932	558.0	478.0
22933	4284.0	3605.0
22934	1020.0	1166.0
22936	4002.0	3006.0
22937	5867.0	5371.0
22938	4848.0	4959.0
112464	379.0	110.0
22930	6612.0	7326.0
22931	7246.0	9567.0
81309	0.0	0.0
391504	1.0	0.0
10954	4049.0	3752.0
10953	2084.0	2269.0
10956	23204.0	24047.0
81315	0.0	0.0
10955	15455.0	19148.0
391508	5.0	8.0
81316	0.0	0.0
10957	8790.0	8744.0
124446	5644.0	5782.0
81310	0.0	0.0
10959	14788.0	17752.0
22929	5849.0	5736.0
10950	2167.0	2567.0
10952	3569.0	3072.0
10951	5387.0	4264.0
22943	0.0	47.0
22944	1310.0	1335.0
22945	0.0	0.0
22947	0.0	0.0
22948	8083.0	7410.0
22949	1997.0	3002.0
83957	0.0	1.0
22941	4849.0	3087.0
83959	8311.0	3454.0
10965	603.0	723.0
391518	0.0	0.0
10964	1067.0	681.0
81304	0.0	0.0
10966	1035.0	1119.0
10969	3676.0	3733.0
81300	0.0	0.0
10961	10562.0	10791.0
10960	11976.0	9348.0
643529	646.0	652.0
10963	6275.0	6254.0
10962	233.0	570.0
148479	2303.0	1744.0
197407	959.0	635.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	2143.0	2315.0
391548	1.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	8.0	26.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	1.0	1.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	8.0	23.0
207107	22.0	4.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	1.0	2.0
474344	2145.0	2076.0
474343	192.0	119.0
246717	0.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	3.0	3.0
161406	36.0	26.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	1.0	0.0
100151641	0.0	0.0
246715	4.0	0.0
767557	49.0	34.0
606553	0.0	0.0
606551	17.0	23.0
474354	2.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	1.0
161436	311.0	366.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	39.0	61.0
100151652	0.0	0.0
100151668	2.0	2.0
391592	1.0	2.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3329.0	3082.0
100151667	0.0	0.0
391598	2.0	3.0
100151661	1.0	3.0
100151663	0.0	0.0
474338	19.0	15.0
474337	0.0	1.0
197370	2985.0	2832.0
220112	7.0	4.0
246744	0.0	1.0
220115	24.0	18.0
93273	112.0	181.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	4.0	1.0
81295	0.0	0.0
100271452	1.0	0.0
220108	280.0	103.0
220107	6.0	19.0
100271448	1.0	1.0
100271447	5.0	7.0
100271449	3.0	0.0
100271444	7.0	7.0
100271445	1.0	0.0
81285	17.0	1.0
81282	0.0	0.0
197350	18.0	16.0
246720	3.0	1.0
401399	14.0	121.0
401398	64.0	110.0
246721	0.0	0.0
220134	16.0	14.0
401397	1674.0	2183.0
246723	11.0	16.0
220136	323.0	369.0
401393	0.0	3.0
100271437	0.0	1.0
100271439	1.0	0.0
100271438	2.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	872.0	722.0
246731	0.0	2.0
401387	8.0	13.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	58.0	103.0
100271420	0.0	0.0
197358	256.0	344.0
199990	2051.0	1519.0
246785	65.0	78.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	114.0	91.0
100271414	1.0	0.0
100887075	0.0	0.0
439990	12.0	11.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	423.0	194.0
100271413	1.0	0.0
197320	1427.0	1786.0
439996	0.0	1.0
100887074	0.0	0.0
439992	53.0	51.0
100887073	0.0	0.0
197322	1599.0	2897.0
439994	280.0	255.0
102724105	598.0	908.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	1.0	2.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	55.0	12.0
100271400	1.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	31.0	29.0
197335	4065.0	2146.0
440993	1537.0	1454.0
440992	49.0	46.0
161394	390.0	575.0
199964	15.0	12.0
8000	1.0	6.0
8001	0.0	0.0
246777	23.0	11.0
246778	8.0	2.0
606495	240.0	224.0
199974	6.0	11.0
8013	2638.0	4351.0
22911	1452.0	1178.0
439949	349.0	360.0
22913	12778.0	11753.0
643421	0.0	1.0
22914	10.0	5.0
22915	1421.0	338.0
439945	0.0	1.0
22916	5091.0	6572.0
731605	7.0	16.0
22917	11.0	15.0
10929	6541.0	6802.0
10928	5079.0	4805.0
56252	8708.0	9870.0
56253	11.0	11.0
401331	293.0	154.0
81207	0.0	0.0
83869	0.0	0.0
81208	1.0	0.0
81209	0.0	0.0
83877	3444.0	3449.0
56259	2904.0	2325.0
83876	1226.0	646.0
81215	0.0	0.0
83879	29.0	80.0
10934	2.0	0.0
83878	565.0	552.0
283768	0.0	2.0
10933	16925.0	18572.0
10936	222.0	337.0
56254	4779.0	4910.0
83873	217.0	200.0
256148	0.0	0.0
81210	5.0	5.0
283767	0.0	0.0
56255	9163.0	9184.0
83872	632.0	792.0
10935	12063.0	12876.0
81211	0.0	0.0
56256	255.0	189.0
10938	2088.0	2356.0
83875	232.0	415.0
83874	2243.0	962.0
56257	12248.0	8946.0
22907	6430.0	6156.0
643414	0.0	0.0
439953	5.0	6.0
22908	6606.0	7044.0
83871	5321.0	5948.0
22909	2357.0	2280.0
283761	0.0	1.0
439954	1.0	2.0
643418	1.0	1.0
10930	5.0	18.0
439950	0.0	0.0
22921	2190.0	1625.0
8022	0.0	1.0
440926	97.0	115.0
22924	1647.0	2397.0
440925	5.0	14.0
8028	4296.0	5025.0
22925	14604.0	4721.0
8029	1353.0	1093.0
22926	5387.0	6374.0
439934	0.0	0.0
22927	1894.0	2075.0
8027	1581.0	1613.0
22928	3504.0	4183.0
439936	5.0	0.0
56261	2534.0	5539.0
56262	7839.0	6972.0
10939	5364.0	6330.0
401321	213.0	148.0
8021	5457.0	5016.0
83858	1064.0	881.0
22920	2428.0	2491.0
56260	267.0	400.0
10943	1300.0	1499.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	0.0	6.0
81204	0.0	0.0
10945	14461.0	13406.0
83868	0.0	0.0
81205	0.0	0.0
10944	10405.0	14320.0
83867	0.0	0.0
10947	1693.0	1992.0
56265	11638.0	1394.0
83862	2188.0	1921.0
401316	23.0	40.0
83861	2609.0	3008.0
283755	334.0	306.0
10946	5448.0	5245.0
56267	2492.0	3280.0
10949	14457.0	12599.0
81201	0.0	0.0
10948	3097.0	2947.0
256158	975.0	499.0
83863	0.0	0.0
81202	0.0	0.0
22918	3751.0	7853.0
22919	9205.0	10081.0
439941	0.0	0.0
83860	1617.0	1224.0
8019	3856.0	3089.0
10941	0.0	0.0
643427	60.0	52.0
10940	470.0	418.0
8036	4928.0	5257.0
8034	1334.0	1808.0
440957	975.0	978.0
440956	0.0	0.0
440955	1.0	0.0
8038	18.0	64.0
10907	2049.0	2236.0
10906	2855.0	2961.0
440952	168.0	133.0
10908	4393.0	3258.0
93210	6050.0	7375.0
8031	13112.0	13301.0
256130	0.0	0.0
56270	6503.0	5759.0
56271	11183.0	12225.0
8030	6322.0	5211.0
10910	2973.0	3232.0
83899	0.0	0.0
81236	0.0	0.0
283748	3.0	6.0
10912	1428.0	303.0
283747	1.0	0.0
10911	2.0	2.0
10914	11418.0	11975.0
256126	43.0	28.0
83895	0.0	0.0
10913	4.0	5.0
83894	39.0	20.0
10916	20228.0	23312.0
83897	0.0	0.0
401303	119.0	97.0
10915	2827.0	3286.0
283742	2333.0	2634.0
83896	0.0	0.0
83891	2220.0	8869.0
83890	20.0	62.0
83893	0.0	0.0
81230	0.0	0.0
83892	9437.0	9306.0
22900	1770.0	2322.0
93202	0.0	2.0
22901	849.0	1116.0
22902	5950.0	7349.0
8045	1330.0	752.0
22903	2228.0	2387.0
22904	2796.0	2521.0
22905	2993.0	2757.0
8048	1.0	0.0
440944	703.0	1337.0
22906	8655.0	8111.0
256144	0.0	0.0
10917	33.0	20.0
10919	4432.0	3776.0
83888	50.0	52.0
10921	6589.0	6257.0
283738	1.0	0.0
83887	0.0	1.0
10920	2967.0	3170.0
81226	0.0	0.0
10923	6049.0	6644.0
10922	3608.0	2515.0
83889	204.0	92.0
81228	0.0	0.0
83884	1.0	2.0
56287	0.0	0.0
81221	0.0	0.0
56288	4490.0	3379.0
10924	875.0	1558.0
10927	9517.0	10779.0
83886	107.0	77.0
81223	0.0	0.0
10926	321.0	320.0
81224	0.0	0.0
643447	2.0	2.0
643445	0.0	0.0
83882	174.0	187.0
83881	5.0	13.0
439965	24.0	21.0
643446	9.0	11.0
93233	89.0	99.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1570.0	1718.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	44.0	60.0
106481975	0.0	0.0
106481978	1.0	2.0
106481979	0.0	0.0
106481980	2.0	2.0
100271499	1.0	1.0
100271498	1.0	3.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	10.0	13.0
81251	0.0	1.0
100271491	2.0	0.0
100271493	2.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	136.0	296.0
8065	3700.0	4675.0
81248	0.0	2.0
10901	883.0	376.0
10900	208.0	443.0
10903	234.0	409.0
81243	1.0	0.0
10902	6322.0	6850.0
81244	1.0	0.0
100271487	4.0	1.0
10905	5622.0	8753.0
10904	5309.0	5753.0
81246	0.0	0.0
283796	36.0	67.0
100271483	0.0	0.0
81240	0.0	0.0
342574	10.0	222.0
100271486	0.0	0.0
100271485	1.0	0.0
81242	0.0	1.0
100271480	0.0	0.0
100271481	1.0	0.0
8079	13082.0	11659.0
440917	10.0	16.0
439927	1.0	0.0
440915	0.0	2.0
8078	5596.0	6461.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	2.0	1.0
8076	1173.0	17.0
106481959	0.0	0.0
8073	17045.0	16583.0
106481956	1.0	3.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	5.0	2.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	1.0
439931	219.0	90.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	1.0	1.0
100271470	0.0	0.0
440905	16.0	8.0
439916	0.0	0.0
8089	999.0	983.0
440902	1.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	7.0	1.0
8082	3510.0	1902.0
106481965	0.0	0.0
106481966	6.0	26.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2817.0	2357.0
106481969	0.0	0.0
8087	9345.0	10452.0
106481967	7.0	7.0
8085	11962.0	12872.0
106481968	0.0	0.0
102724167	1.0	2.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	1.0	1.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	1.0	1.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	16055.0	23462.0
81264	0.0	0.0
100271460	1.0	2.0
731688	14.0	15.0
728034	0.0	0.0
8099	1874.0	2006.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	1.0	0.0
8091	108.0	1902.0
106481930	0.0	0.0
8092	7.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	117.0	132.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	1.0	0.0
56413	81.0	77.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	6.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	1.0	0.0
106481942	1.0	1.0
106481947	0.0	0.0
106481948	1.0	6.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	1429.0	1311.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	3.0	13.0
106481916	0.0	2.0
106481917	0.0	0.0
572558	15.0	1.0
106481910	0.0	0.0
106481911	0.0	1.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	1588.0	2435.0
100126572	0.0	0.0
106481929	2.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	118.0	149.0
728042	0.0	0.0
106481921	3.0	7.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	1.0	6.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	0.0
101234262	9.0	7.0
767612	0.0	0.0
767611	0.0	0.0
283337	5420.0	4441.0
344813	0.0	3.0
114548	73.0	121.0
81406	1.0	1.0
81407	0.0	0.0
344807	0.0	0.0
126526	1393.0	874.0
767600	0.0	0.0
344805	10.0	18.0
106481907	1.0	0.0
106481908	0.0	0.0
106481905	0.0	1.0
731656	12.0	7.0
102800446	0.0	1.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	2.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	1.0	0.0
283398	23.0	30.0
728013	143.0	199.0
283392	24.0	0.0
728012	0.0	0.0
728015	0.0	1.0
728010	0.0	0.0
81428	0.0	0.0
728019	2.0	1.0
56478	3299.0	1742.0
56479	3280.0	229.0
126506	2.0	3.0
56474	1500.0	1778.0
81430	1.0	0.0
56475	141.0	144.0
81431	0.0	0.0
56476	0.0	0.0
56477	2510.0	1965.0
93408	0.0	1.0
283385	165.0	246.0
283383	581.0	3131.0
728005	20.0	19.0
81419	1.0	0.0
81421	0.0	0.0
283377	1660.0	1945.0
643401	0.0	17.0
283375	25.0	12.0
283373	5337.0	4439.0
151525	1540.0	1262.0
126567	24.0	76.0
391211	0.0	0.0
151534	40.0	190.0
151531	30.0	27.0
114569	25109.0	21915.0
126549	44.0	37.0
114571	1.0	0.0
100527978	60.0	98.0
126541	0.0	0.0
126536	0.0	0.0
151556	1953.0	1952.0
391242	0.0	0.0
728075	0.0	0.0
440699	9.0	18.0
440695	0.0	1.0
728072	0.0	0.0
100527960	34.0	45.0
391253	0.0	0.0
728064	0.0	0.0
100527963	54.0	46.0
728066	8.0	5.0
440689	25.0	54.0
391257	1.0	0.0
391256	14.0	7.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	8.0	57.0
728090	0.0	0.0
728088	3.0	4.0
100527943	5.0	17.0
114599	0.0	0.0
126581	0.0	0.0
151516	79.0	44.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	0.0
100527947	0.0	0.0
100527948	1.0	0.0
100527949	0.0	0.0
643384	0.0	1.0
391160	0.0	1.0
643382	94.0	136.0
391162	0.0	0.0
692312	9.0	10.0
163479	0.0	1.0
391169	0.0	0.0
100271332	3.0	4.0
391171	0.0	0.0
391174	3.0	3.0
643394	14.0	8.0
391175	1.0	0.0
391179	0.0	2.0
93380	3895.0	3531.0
100271323	0.0	1.0
100271322	0.0	0.0
100271325	4.0	3.0
100271321	0.0	0.0
401036	1.0	1.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	1.0	2.0
391155	1.0	0.0
401024	87.0	147.0
163486	1674.0	2129.0
401022	15.0	39.0
425054	3.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	3.0	1.0
401018	0.0	0.0
100271303	3.0	3.0
100271302	0.0	0.0
401093	204.0	97.0
401097	19.0	13.0
151449	56.0	134.0
401082	0.0	0.0
8100	2435.0	2917.0
440606	0.0	0.0
8106	5654.0	6436.0
440603	17.0	14.0
401089	3.0	1.0
391183	0.0	0.0
8110	51.0	105.0
8111	85.0	67.0
391189	0.0	0.0
8115	0.0	0.0
401074	389.0	643.0
222484	1568.0	2408.0
391190	0.0	0.0
391192	1.0	0.0
391191	0.0	1.0
391194	0.0	0.0
8123	1364.0	1287.0
391196	0.0	0.0
391195	7.0	1.0
8128	3.0	35.0
8125	4752.0	7630.0
401067	0.0	0.0
8120	519.0	586.0
151477	42.0	30.0
151473	185.0	316.0
643300	5.0	3.0
645962	0.0	0.0
8139	739.0	641.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3210.0	2551.0
81329	0.0	0.0
83998	0.0	0.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	4.0	9.0
283403	1.0	1.0
83990	9.0	63.0
83992	3249.0	439.0
645954	89.0	73.0
81330	0.0	0.0
645958	191.0	223.0
645957	1.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	7.0	5.0
8148	7964.0	10157.0
222487	20.0	35.0
81318	0.0	0.0
8140	152.0	484.0
83987	3463.0	3042.0
81324	0.0	0.0
83986	4083.0	2816.0
81325	0.0	0.0
83989	2431.0	2434.0
83988	407.0	327.0
81327	0.0	0.0
83983	105.0	94.0
81320	0.0	0.0
83982	1327.0	1005.0
83985	138.0	122.0
81322	0.0	0.0
643308	1.0	0.0
643309	0.0	0.0
645968	16.0	8.0
645980	0.0	0.0
100271390	2.0	2.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	1.0
8153	4297.0	3707.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	1.0	0.0
81353	0.0	2.0
106481884	0.0	0.0
100271399	0.0	1.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	2.0	3.0
81352	1.0	9.0
100271392	3.0	10.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	1.0	4.0
93323	350.0	306.0
8165	7290.0	8391.0
645996	53.0	219.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	2035.0	1917.0
106481891	2.0	3.0
106481892	2.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	2.0
106481893	2.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	3.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	0.0
8178	1744.0	1319.0
344892	0.0	0.0
643343	36.0	26.0
8170	29.0	108.0
106481855	0.0	0.0
401014	20.0	8.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	23.0	5.0
106481859	0.0	1.0
8175	4167.0	2131.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	33.0	31.0
106481860	1.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	78.0	92.0
645998	0.0	0.0
643336	0.0	1.0
100271371	0.0	0.0
8189	7047.0	5915.0
8187	310.0	352.0
93343	2676.0	2093.0
93349	551.0	558.0
643353	0.0	1.0
106481866	4.0	5.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	2.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	1.0	1.0
106481873	1.0	0.0
100271367	1.0	0.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	1.0
283431	66.0	74.0
100271364	0.0	3.0
81363	3.0	0.0
344875	3.0	0.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	8.0	6.0
8192	1500.0	1160.0
106481833	0.0	4.0
8193	14.0	13.0
106481834	1.0	1.0
106481831	0.0	0.0
8190	3.0	0.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2762.0	2395.0
106481836	0.0	0.0
106481840	1.0	0.0
106481841	0.0	0.0
100271358	9.0	5.0
81399	0.0	0.0
283422	1.0	0.0
344866	3.0	4.0
100271351	0.0	0.0
283420	5.0	26.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	1.0
643376	11.0	7.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	5.0	4.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	2.0
106481846	0.0	0.0
100307126	48.0	48.0
106481847	0.0	0.0
100271349	2.0	5.0
283417	973.0	864.0
283416	77.0	51.0
106481851	1.0	1.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	9.0	6.0
106481850	5.0	7.0
81382	0.0	0.0
81383	1.0	0.0
100271343	8.0	22.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	1.0
106481814	0.0	0.0
283489	2842.0	2312.0
283487	76.0	48.0
283486	3.0	0.0
283483	3.0	1.0
283481	369.0	224.0
283480	7.0	0.0
106481828	0.0	1.0
106481829	0.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	1.0	1.0
106481820	0.0	0.0
106481821	0.0	2.0
106481826	0.0	0.0
106481827	0.0	3.0
106481824	0.0	3.0
106481825	0.0	1.0
56547	0.0	1.0
106481830	0.0	0.0
56548	265.0	297.0
283471	7.0	7.0
731789	0.0	0.0
728170	5.0	3.0
283464	2956.0	4463.0
283463	6.0	20.0
283461	0.0	0.0
283460	1.0	1.0
106481808	0.0	0.0
728167	2.0	0.0
106481809	1.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	1.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	2.0
106481803	0.0	0.0
81501	19.0	11.0
81502	6167.0	7092.0
283459	1907.0	2127.0
283458	9.0	14.0
283455	751.0	808.0
645900	0.0	0.0
283450	9327.0	7347.0
780776	47.0	58.0
728113	8.0	40.0
126410	1.0	2.0
728116	34.0	62.0
728115	1.0	4.0
728118	26.0	27.0
81533	6578.0	6626.0
126402	0.0	0.0
81532	1921.0	1719.0
645930	0.0	2.0
731779	4.0	0.0
728106	0.0	0.0
645922	0.0	0.0
645927	8.0	6.0
728134	4.0	5.0
474170	175.0	208.0
728130	144.0	67.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	3109.0	3306.0
81556	3819.0	4358.0
81557	1.0	4.0
81558	2212.0	2616.0
645939	0.0	2.0
81551	0.0	0.0
101055625	2.0	3.0
81552	1139.0	1142.0
81553	4356.0	8769.0
344905	133.0	85.0
81554	3874.0	3560.0
474167	0.0	1.0
81550	1650.0	1768.0
344901	2.0	0.0
645931	3.0	1.0
645950	1.0	2.0
728121	48.0	47.0
81537	1017.0	1872.0
81539	8969.0	7122.0
728128	1.0	4.0
81544	189.0	202.0
81545	3480.0	4018.0
81542	2975.0	3984.0
81543	122.0	126.0
93517	1014.0	1024.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	467.0	293.0
126432	711.0	2269.0
163404	0.0	0.0
138474	1.0	2.0
391365	2.0	1.0
391367	0.0	0.0
728192	0.0	2.0
728194	3.0	2.0
728190	874.0	843.0
391378	1.0	0.0
138412	0.0	1.0
138428	21.0	25.0
138429	310.0	402.0
391356	1312.0	1020.0
391358	2.0	15.0
56521	22.0	18.0
391282	1.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	5.0	0.0
222537	0.0	7.0
163351	19.0	46.0
100271217	0.0	0.0
100271216	0.0	0.0
100271218	0.0	0.0
401164	1.0	2.0
100271206	0.0	1.0
100271207	0.0	1.0
100271201	0.0	0.0
100271204	2.0	1.0
391266	0.0	0.0
440799	0.0	0.0
391267	18.0	31.0
222553	128.0	79.0
391269	0.0	0.0
440795	0.0	0.0
401152	11792.0	12911.0
126393	869.0	196.0
8200	7.0	21.0
8204	2278.0	2063.0
8202	4581.0	6069.0
391276	0.0	0.0
391279	0.0	0.0
401145	641.0	383.0
222545	0.0	0.0
126382	927.0	631.0
222546	0.0	0.0
