id	091c501b-2b8d-407e-84f2-dd56eaf100cc	15c369c7-2a50-4c53-b5ef-deab8fbf2a61
6387	4099.0	2603.0
6389	5999.0	7642.0
255330	0.0	0.0
6382	4516.0	8098.0
102724246	2.0	0.0
255324	2.0	0.0
196385	58.0	64.0
196383	4654.0	4072.0
100421550	0.0	2.0
6397	6454.0	9295.0
100421565	0.0	0.0
6396	6524.0	6826.0
100421566	0.0	1.0
6399	802.0	926.0
6398	173.0	299.0
6391	7043.0	7640.0
6390	4068.0	4237.0
6392	7573.0	9005.0
282997	360.0	575.0
282996	59.0	83.0
100134229	270.0	274.0
282991	2703.0	2786.0
100421560	0.0	0.0
100421577	17.0	27.0
100421579	4.0	4.0
255394	533.0	348.0
102724224	3.0	0.0
54600	0.0	0.0
54602	2658.0	2238.0
282980	0.0	0.0
54606	4534.0	4958.0
100421572	0.0	0.0
100421588	4.0	0.0
100421589	15.0	1.0
282974	303.0	411.0
282973	139.0	204.0
54619	613.0	429.0
100421581	0.0	0.0
196335	3.0	1.0
100421582	20.0	10.0
54617	3277.0	2850.0
100421598	0.0	0.0
100421599	1.0	0.0
255374	169.0	164.0
282969	252.0	351.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1353.0	1034.0
100134259	17.0	23.0
54621	3114.0	2156.0
54620	922.0	954.0
54626	9.0	8.0
54625	6326.0	7459.0
54623	6878.0	7023.0
54629	3623.0	1751.0
54627	313.0	239.0
27005	2083.0	1912.0
27006	1.0	2.0
27000	2481.0	2229.0
27004	2.0	0.0
27018	19432.0	16615.0
27019	33.0	39.0
400591	0.0	3.0
27010	341.0	271.0
27012	43.0	27.0
27013	8373.0	6686.0
400581	1.0	1.0
400578	0.0	0.0
400569	1212.0	1486.0
400566	1096.0	1136.0
389715	0.0	1.0
100313829	0.0	0.0
390729	2.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	29.0	16.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1398.0	627.0
390872	0.0	0.0
390874	2.0	0.0
654835	1.0	0.0
400759	292.0	110.0
400757	0.0	1.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	1.0
400752	286.0	303.0
137994	61.0	62.0
642843	3.0	2.0
91768	1958.0	1522.0
64151	32.0	21.0
64150	25.0	20.0
64168	753.0	58.0
64167	1700.0	1859.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	1.0	0.0
125988	2186.0	1507.0
400746	561.0	835.0
400745	90.0	86.0
389866	18.0	4.0
150962	764.0	911.0
64175	1209.0	1477.0
162968	228.0	186.0
64174	135.0	82.0
162966	527.0	313.0
162967	1785.0	1385.0
162962	505.0	331.0
162963	423.0	285.0
125981	3.0	1.0
149992	1.0	0.0
390856	0.0	0.0
390858	4.0	7.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	316.0	377.0
149986	3195.0	3264.0
147323	6.0	2.0
326293	7.0	3.0
100313839	0.0	0.0
389898	4.0	2.0
100313837	0.0	0.0
326295	0.0	3.0
27189	2.0	1.0
100313838	0.0	0.0
326294	0.0	1.0
125972	2.0	3.0
642864	0.0	0.0
100313835	0.0	0.0
326296	1.0	0.0
326298	0.0	0.0
375260	309.0	236.0
27183	4922.0	6999.0
64170	39.0	75.0
642869	4.0	1.0
27180	44.0	87.0
27181	8.0	117.0
64172	582.0	591.0
100313830	0.0	0.0
375248	255.0	202.0
91782	3340.0	3164.0
27197	14.0	9.0
147339	2732.0	3174.0
27198	158.0	67.0
27195	0.0	0.0
125965	5.0	0.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	37.0	7.0
400720	2075.0	1473.0
149998	87.0	12.0
389884	3.0	1.0
326286	18.0	10.0
27190	3.0	3.0
64180	2.0	1.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	11.0	13.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	1.0	0.0
100313892	0.0	0.0
642891	2.0	1.0
387264	0.0	0.0
387263	1196.0	981.0
206412	40.0	11.0
27164	3.0	0.0
27165	51.0	58.0
27163	1492.0	543.0
400799	4.0	1.0
400798	63.0	29.0
27166	1850.0	2010.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	1.0
326277	2.0	0.0
326279	8.0	3.0
27160	2.0	0.0
27161	3645.0	2659.0
326278	10.0	1.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	2.0	0.0
387254	0.0	0.0
400793	223.0	1271.0
150928	312.0	96.0
27175	1566.0	1945.0
149934	0.0	0.0
27173	9388.0	9691.0
150921	15.0	5.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	0.0
341883	39.0	12.0
341880	13.0	11.0
27170	0.0	0.0
326269	2.0	2.0
137964	5065.0	6330.0
390892	0.0	0.0
375298	93.0	140.0
149951	4662.0	5512.0
27148	2074.0	953.0
390895	0.0	0.0
206426	4.0	0.0
27143	1009.0	1268.0
27141	35.0	50.0
27146	28.0	30.0
106029310	4.0	0.0
27147	272.0	78.0
27145	414.0	183.0
123355	1108.0	1097.0
137970	73.0	15.0
375287	2535.0	2453.0
387276	0.0	0.0
27159	183.0	486.0
387273	11.0	3.0
150947	0.0	0.0
150946	244.0	97.0
27153	1489.0	1442.0
27154	5046.0	4538.0
400769	5.0	0.0
27151	4091.0	2059.0
27152	1692.0	1276.0
123346	6.0	0.0
27158	769.0	759.0
400765	0.0	0.0
100293516	884.0	1018.0
387266	0.0	0.0
27156	50.0	65.0
149954	0.0	26.0
387267	0.0	0.0
375295	38.0	19.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	36.0	25.0
160365	10.0	10.0
160364	27.0	50.0
102724316	1291.0	983.0
54754	0.0	0.0
54753	2559.0	2453.0
54752	10.0	6.0
54751	1982.0	1459.0
54758	1995.0	2302.0
54757	1202.0	1117.0
54756	172.0	70.0
101928290	46.0	28.0
6401	675.0	339.0
6400	12476.0	11098.0
102724307	11.0	27.0
54760	317.0	236.0
54765	10129.0	8687.0
54764	2022.0	1606.0
54763	5.0	2.0
54762	875.0	690.0
54769	690.0	687.0
54768	321.0	194.0
54766	5.0	2.0
159371	729.0	419.0
100421700	1.0	0.0
100421701	1.0	2.0
100421702	5.0	2.0
100421704	65.0	131.0
100421705	0.0	0.0
100421706	7.0	3.0
100421707	1.0	1.0
100421708	3.0	1.0
100421709	0.0	0.0
54776	3043.0	2679.0
91703	3.0	25.0
6403	495.0	1317.0
6402	201.0	138.0
6405	2354.0	4491.0
54778	2879.0	2290.0
6404	217.0	425.0
54777	855.0	1160.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	0.0	0.0
6421	22837.0	20376.0
100421710	0.0	0.0
64101	37.0	83.0
6423	2889.0	521.0
6422	1199.0	111.0
64106	33.0	33.0
64105	46.0	32.0
64108	121.0	136.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	1.0	3.0
54780	1863.0	1787.0
54785	701.0	901.0
54784	1263.0	1260.0
6414	4996.0	1320.0
6416	3989.0	3124.0
54788	4314.0	5008.0
6415	9512.0	13953.0
6418	20928.0	20387.0
6419	1726.0	1461.0
6430	18438.0	15126.0
64111	0.0	0.0
162989	1886.0	1908.0
64110	4016.0	3881.0
6432	7883.0	5933.0
6431	14878.0	13333.0
64112	4763.0	4568.0
64115	2280.0	5129.0
6434	10740.0	8827.0
101928243	120.0	95.0
6433	2873.0	2837.0
64114	24719.0	12762.0
101928244	1.0	0.0
100421724	11.0	11.0
64116	2273.0	581.0
64118	5324.0	5727.0
101928248	15.0	12.0
100421728	0.0	0.0
54790	1741.0	1156.0
100421729	1.0	0.0
104548973	7.0	4.0
104548972	0.0	4.0
54793	1665.0	1299.0
400713	979.0	884.0
104548971	1.0	1.0
104548970	0.0	0.0
54798	15.0	37.0
255411	0.0	0.0
54797	971.0	920.0
54796	431.0	87.0
54795	2387.0	2674.0
6425	4.0	0.0
6424	872.0	27.0
150992	0.0	0.0
6427	9384.0	6877.0
54799	1860.0	1440.0
6426	13171.0	8938.0
6429	6022.0	5518.0
6428	19453.0	14011.0
162979	56.0	45.0
6441	754.0	720.0
64122	1793.0	1645.0
64121	1516.0	1364.0
6440	173.0	276.0
100421731	2.0	0.0
6443	2042.0	1062.0
101928256	0.0	0.0
6442	55.0	16.0
64123	1482.0	2483.0
100421733	0.0	0.0
6445	3.0	1.0
100421734	1.0	1.0
6444	2442.0	856.0
160313	1.0	0.0
100421736	0.0	0.0
64127	29.0	95.0
162972	970.0	722.0
64129	5474.0	6419.0
255426	164.0	353.0
642818	2.0	0.0
642819	483.0	512.0
400709	19.0	15.0
6439	1111.0	123.0
642812	8.0	0.0
64131	2200.0	544.0
654817	38.0	23.0
6450	838.0	719.0
91750	604.0	450.0
64130	241.0	251.0
654816	24.0	22.0
6452	1728.0	1765.0
100421741	0.0	0.0
64132	2427.0	3076.0
6451	9702.0	7211.0
64135	1364.0	1651.0
91754	8626.0	7323.0
6453	2467.0	1894.0
6456	360.0	579.0
91752	22.0	2.0
64137	79.0	153.0
6455	3294.0	2630.0
147372	76.0	4.0
6447	547.0	72.0
6446	5094.0	3568.0
91748	2173.0	2704.0
6449	5962.0	4068.0
135398	43.0	5.0
91746	8281.0	6140.0
6448	3885.0	4090.0
91749	392.0	191.0
6461	671.0	1221.0
6462	59.0	65.0
6465	1.0	0.0
100421754	0.0	0.0
64146	79.0	230.0
64145	4305.0	2881.0
6464	7008.0	3977.0
162998	3.0	0.0
100421756	3.0	1.0
101928276	0.0	0.0
64147	1584.0	1289.0
160335	1433.0	1067.0
6466	1.0	0.0
162993	415.0	271.0
64149	2189.0	2343.0
147381	8.0	4.0
255403	505.0	339.0
6458	23.0	18.0
6457	5.0	1.0
91734	2.0	0.0
6459	11.0	16.0
6472	1596.0	1790.0
6471	3.0	0.0
6474	9.0	8.0
6473	1.0	3.0
6476	1.0	0.0
6478	875.0	586.0
6477	1068.0	968.0
101928200	1.0	0.0
100421648	3.0	8.0
6470	7369.0	10958.0
6469	2.0	1.0
6468	5995.0	6885.0
6483	1206.0	1629.0
6482	30716.0	29161.0
100421652	1.0	2.0
6484	662.0	962.0
6487	983.0	878.0
196294	680.0	566.0
6489	61.0	28.0
497661	975.0	1206.0
100421657	4.0	7.0
6480	7705.0	13892.0
102724386	5.0	6.0
6494	1085.0	1591.0
6493	88.0	143.0
6496	0.0	0.0
6495	97.0	34.0
6498	3104.0	1898.0
101928223	0.0	0.0
6497	7004.0	5547.0
6499	3293.0	2594.0
6490	198.0	227.0
6492	0.0	0.0
6491	136.0	94.0
101928232	2.0	0.0
100124700	0.0	0.0
102724368	10.0	6.0
196264	1241.0	1145.0
54700	4169.0	3592.0
54707	2455.0	2515.0
497634	0.0	0.0
54704	2907.0	3954.0
54708	4069.0	3801.0
160287	86.0	42.0
54714	4.0	4.0
54718	125.0	121.0
100421681	0.0	0.0
54716	3.0	1.0
54715	7.0	1.0
100421695	10.0	2.0
100421697	0.0	0.0
100421698	4.0	1.0
100421699	13.0	2.0
102724349	26.0	10.0
102724341	0.0	0.0
159296	18.0	43.0
54729	0.0	0.0
54726	3750.0	3339.0
100421694	0.0	0.0
255480	3.0	0.0
54732	12742.0	13284.0
54734	3.0	13.0
54733	874.0	837.0
54739	237.0	359.0
54738	0.0	2.0
54737	7077.0	5669.0
160298	16.0	13.0
102724321	0.0	0.0
255488	7800.0	6979.0
54742	5.0	3.0
54741	10011.0	8764.0
54749	2763.0	2369.0
137902	60.0	42.0
27128	220.0	351.0
27129	460.0	992.0
29789	4498.0	3635.0
27127	18.0	10.0
27120	5.0	0.0
27121	2.0	0.0
29781	2987.0	2902.0
29780	307.0	336.0
27124	28353.0	40328.0
27125	14576.0	10560.0
27122	3133.0	1424.0
29785	66.0	77.0
27123	44.0	3.0
125919	553.0	457.0
29799	173.0	146.0
390800	2.0	1.0
27131	18447.0	18330.0
654790	57.0	11.0
27132	8.0	34.0
27130	981.0	881.0
29798	42.0	5.0
27136	0.0	0.0
29797	0.0	0.0
27133	1.0	0.0
29796	5121.0	6538.0
27134	1692.0	1274.0
27106	2169.0	1837.0
27107	2373.0	1696.0
29768	14.0	7.0
29767	755.0	678.0
29766	3549.0	3610.0
27109	4121.0	4605.0
29761	2943.0	2390.0
29760	733.0	931.0
389813	207.0	373.0
389812	1.0	0.0
27102	10269.0	10684.0
29765	0.0	0.0
29763	2391.0	2152.0
27101	2642.0	2709.0
389816	1.0	6.0
27115	1011.0	859.0
29778	0.0	1.0
29777	1878.0	1611.0
27113	198.0	554.0
29775	551.0	575.0
27111	2090.0	2215.0
29774	76.0	57.0
27112	2073.0	3600.0
390831	0.0	0.0
390834	7.0	1.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1429.0	984.0
125958	0.0	0.0
377841	27.0	269.0
390843	0.0	0.0
390844	13.0	4.0
389827	4.0	0.0
652170	1.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	5.0	22.0
389856	470.0	284.0
125931	1.0	0.0
389852	2.0	1.0
100313914	0.0	0.0
389844	0.0	1.0
389840	18.0	24.0
100313923	0.0	0.0
100313921	1.0	0.0
389849	37.0	18.0
91893	246.0	260.0
91894	17.0	17.0
147670	9.0	8.0
147664	3.0	4.0
642721	0.0	0.0
64285	1933.0	1571.0
64284	3414.0	1731.0
64288	932.0	458.0
147685	70.0	43.0
121026	0.0	0.0
123688	362.0	315.0
341568	0.0	1.0
341567	7.0	4.0
642737	14.0	4.0
64283	5720.0	2685.0
64282	1517.0	1588.0
389541	4353.0	4826.0
147694	1270.0	974.0
389537	148.0	134.0
147686	777.0	656.0
147687	726.0	552.0
121014	0.0	0.0
642741	70.0	8.0
159686	109.0	330.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	1.0	0.0
121006	20.0	29.0
389524	631.0	618.0
147699	16.0	26.0
133060	0.0	0.0
100313962	0.0	0.0
135644	1.0	0.0
27285	199.0	213.0
27286	63.0	23.0
27283	0.0	0.0
27284	17.0	17.0
389558	122.0	2.0
27289	715.0	248.0
27287	27.0	111.0
27288	4.0	1.0
135656	5.0	8.0
390561	15.0	8.0
27296	87.0	85.0
389549	0.0	0.0
27297	3280.0	3674.0
27294	13.0	37.0
27295	2910.0	717.0
27299	20.0	1.0
642776	27.0	26.0
27292	2029.0	1641.0
27293	2132.0	1609.0
27290	0.0	0.0
642778	20.0	42.0
27291	1202.0	908.0
160622	504.0	919.0
390531	0.0	0.0
147650	362.0	335.0
390530	0.0	1.0
390535	3.0	0.0
390539	0.0	0.0
147646	0.0	4.0
390538	0.0	0.0
654783	0.0	0.0
147645	83.0	94.0
341511	3.0	1.0
6500	26892.0	24832.0
133015	1165.0	817.0
400410	246.0	243.0
147660	216.0	155.0
121054	2.0	4.0
121053	537.0	557.0
147657	1761.0	1219.0
147658	25.0	1.0
400406	4.0	4.0
642799	0.0	0.0
642796	0.0	0.0
133022	649.0	370.0
642797	180.0	239.0
101928165	0.0	0.0
6511	1.0	0.0
390595	545.0	352.0
6510	445.0	564.0
390594	0.0	0.0
100421803	1.0	0.0
100421804	4.0	1.0
390598	53.0	24.0
100421805	13.0	10.0
100421806	45.0	25.0
100421807	0.0	1.0
6509	333.0	604.0
54870	5290.0	4358.0
54875	630.0	326.0
54874	8286.0	9587.0
54873	590.0	846.0
389599	0.0	0.0
54872	3899.0	4121.0
102724430	0.0	0.0
54879	1110.0	902.0
6502	437.0	390.0
54878	4457.0	4239.0
6504	19.0	24.0
54877	1765.0	1753.0
91801	1210.0	863.0
6503	2641.0	3721.0
54876	3555.0	2995.0
6506	48.0	56.0
6505	7022.0	8628.0
91807	8.0	1.0
6508	426.0	143.0
6507	197.0	490.0
101928176	2.0	0.0
6520	8482.0	10003.0
6522	3893.0	4067.0
221717	0.0	0.0
6521	8.0	2.0
221718	0.0	0.0
100421813	8.0	4.0
64207	3693.0	4020.0
100421816	10.0	9.0
221711	54.0	29.0
64208	23.0	6.0
221710	619.0	438.0
54882	480.0	356.0
54881	2279.0	2104.0
54880	3923.0	3462.0
54886	0.0	1.0
54885	1642.0	1083.0
54884	10969.0	18596.0
54883	2029.0	1707.0
6513	2121.0	3120.0
6512	90.0	4.0
54888	4003.0	4234.0
6515	1523.0	1159.0
54887	2362.0	2537.0
6514	0.0	0.0
6517	275.0	1764.0
6519	14.0	18.0
6518	40.0	16.0
221749	2601.0	2709.0
64210	2889.0	2730.0
6531	121.0	84.0
100421820	6.0	0.0
64211	0.0	0.0
6530	1.0	1.0
6533	2473.0	3238.0
6532	37.0	17.0
100421823	0.0	0.0
390572	5.0	3.0
64216	1419.0	1637.0
64215	3073.0	2910.0
100421825	0.0	0.0
64218	8274.0	7844.0
100421827	0.0	0.0
100421828	6.0	8.0
64219	4104.0	4382.0
100421829	97.0	9.0
54893	3993.0	4382.0
54892	890.0	645.0
54891	2751.0	2008.0
54890	8452.0	11139.0
54897	723.0	516.0
54896	1002.0	1291.0
54894	340.0	224.0
6524	29.0	30.0
6523	8.0	2.0
170062	0.0	0.0
101928190	1.0	1.0
54899	5527.0	5622.0
6526	40295.0	26670.0
6525	1408.0	1955.0
54898	76.0	14.0
6528	8051.0	5949.0
91828	6.0	3.0
170067	0.0	0.0
6527	47.0	72.0
6529	29.0	79.0
6540	787.0	622.0
64221	408.0	428.0
64220	23.0	62.0
6542	7012.0	5814.0
64223	3571.0	3890.0
6541	3254.0	2082.0
64222	2585.0	2460.0
390581	2.0	0.0
64225	6730.0	9162.0
6543	3.0	0.0
64224	2022.0	1948.0
105376261	1.0	1.0
6535	803.0	452.0
6534	3.0	0.0
6536	332.0	341.0
6539	1126.0	704.0
6538	1.0	4.0
64232	0.0	0.0
6551	2.0	0.0
6550	54.0	40.0
64231	617.0	785.0
6553	69.0	72.0
91851	3671.0	205.0
64236	450.0	458.0
6555	0.0	0.0
101928122	12.0	18.0
6554	4.0	6.0
6546	157.0	182.0
6545	9.0	4.0
6548	3291.0	5142.0
6547	8.0	1.0
6549	273.0	685.0
6560	6069.0	8437.0
64241	0.0	2.0
64240	3.0	12.0
6561	0.0	0.0
6564	131.0	4.0
6563	554.0	616.0
100421854	142.0	18.0
101928136	2.0	0.0
6566	451.0	355.0
6565	2257.0	2217.0
100421859	4.0	3.0
101928138	0.0	4.0
221756	36.0	22.0
6557	0.0	1.0
6556	183.0	418.0
6559	4.0	3.0
91833	2232.0	2282.0
6558	2218.0	2221.0
133083	1.0	0.0
6571	14.0	8.0
101928142	1.0	0.0
100421860	4.0	9.0
6570	2.0	2.0
100421861	1.0	0.0
6573	1842.0	1939.0
6572	0.0	0.0
101928141	3.0	0.0
91875	1692.0	1480.0
6575	19412.0	20578.0
6574	1578.0	1089.0
101928147	0.0	0.0
100421865	52.0	8.0
6576	5753.0	5668.0
221785	1583.0	1273.0
245711	36.0	31.0
169044	43.0	14.0
221786	1183.0	886.0
6568	0.0	0.0
6567	6452.0	6536.0
91869	1974.0	1954.0
6569	0.0	3.0
6582	0.0	0.0
91860	82.0	75.0
101928153	172.0	125.0
6581	199.0	9.0
101928154	2.0	0.0
6584	1640.0	1680.0
101928151	0.0	0.0
6583	38.0	42.0
6586	11370.0	15680.0
6585	16.0	14.0
101928158	24.0	11.0
91862	801.0	682.0
6588	1.0	0.0
6580	38.0	19.0
169026	601.0	0.0
6579	7.0	0.0
6578	7678.0	14423.0
6595	17787.0	16763.0
6594	12106.0	13760.0
30817	54.0	145.0
6597	7485.0	5464.0
6596	5203.0	4672.0
30816	46.0	25.0
30819	59.0	63.0
6599	7736.0	5963.0
100421767	0.0	0.0
6598	5335.0	5737.0
30818	6812.0	11071.0
100421768	0.0	0.0
100421769	0.0	0.0
6591	300.0	173.0
6590	348.0	103.0
30820	43.0	3.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	0.0	1.0
282706	0.0	0.0
255104	3101.0	4604.0
255101	149.0	114.0
54802	2132.0	2178.0
30813	16.0	16.0
30812	24.0	46.0
54801	953.0	751.0
54800	4954.0	3136.0
30815	3609.0	5366.0
30814	0.0	2.0
54806	1891.0	781.0
54805	1660.0	1445.0
30811	150.0	397.0
100421771	0.0	0.0
54809	562.0	545.0
100421784	23.0	10.0
54808	4263.0	4670.0
54807	692.0	582.0
29802	8.0	10.0
29801	2232.0	1983.0
29800	1822.0	2007.0
101928104	24.0	22.0
29803	6623.0	7121.0
54813	1441.0	950.0
54812	3416.0	3486.0
54811	1909.0	998.0
54810	127.0	118.0
54816	3198.0	2517.0
54815	4264.0	3350.0
54814	897.0	1026.0
100421794	4.0	2.0
54819	1015.0	751.0
100421796	374.0	112.0
100421797	0.0	0.0
101928113	201.0	192.0
100421799	0.0	0.0
54820	627.0	649.0
54823	576.0	286.0
54822	4850.0	4872.0
54821	27.0	27.0
54828	2182.0	1777.0
54827	0.0	0.0
54826	741.0	624.0
54825	10.0	7.0
54829	879.0	210.0
282756	0.0	0.0
54831	2.0	0.0
54830	478.0	447.0
282754	0.0	0.0
102724473	4.0	1.0
54834	1371.0	1088.0
54832	6694.0	5871.0
54839	562.0	372.0
54838	15102.0	15165.0
54836	6277.0	7766.0
54842	7927.0	9893.0
54841	1176.0	1152.0
54840	1356.0	1354.0
54845	4838.0	4110.0
54843	404.0	351.0
54849	2588.0	2854.0
54848	203.0	44.0
54847	55.0	49.0
100359394	0.0	0.0
100359397	0.0	0.0
100359396	7.0	1.0
255119	29.0	28.0
54853	1710.0	1743.0
54852	226.0	110.0
54851	1507.0	1222.0
54850	1114.0	675.0
54857	5.0	6.0
54856	2807.0	2274.0
54855	3801.0	4678.0
54854	1.0	0.0
54859	2031.0	2491.0
54858	2331.0	1800.0
255130	4.0	3.0
54860	10.0	3.0
100134015	9.0	8.0
54863	1014.0	1363.0
54862	2255.0	1726.0
54861	4433.0	5044.0
54868	2027.0	1939.0
54867	8422.0	9992.0
54866	24.0	21.0
54865	2295.0	2066.0
54869	3089.0	3385.0
255180	0.0	0.0
27249	4757.0	4097.0
27247	2110.0	2355.0
27248	8011.0	8006.0
100431168	6.0	2.0
400360	6.0	4.0
107161163	0.0	0.0
27241	1889.0	1163.0
27242	866.0	633.0
27240	19.0	47.0
27245	5713.0	6776.0
400359	2.0	2.0
27246	4382.0	3964.0
27243	8405.0	9466.0
27244	2719.0	1501.0
678655	2244.0	2656.0
642687	1.0	0.0
282791	7.0	7.0
282790	3.0	0.0
107161154	0.0	0.0
27258	3523.0	3398.0
100431177	40.0	46.0
255193	0.0	1.0
27252	1386.0	1021.0
27253	259.0	769.0
27250	22998.0	24430.0
100431173	0.0	0.0
27257	1363.0	1374.0
100431172	2.0	0.0
255189	551.0	1965.0
27254	44.0	1.0
282786	0.0	0.0
27255	1623.0	315.0
123606	1886.0	1590.0
107161144	86.0	69.0
29889	3705.0	3467.0
29888	4778.0	5345.0
103344929	0.0	0.0
29887	157.0	144.0
103344928	7.0	2.0
107161145	1.0	0.0
27229	974.0	1158.0
353500	1525.0	1248.0
29882	3060.0	3262.0
29881	1.0	1.0
29880	3863.0	3468.0
103344932	1.0	5.0
29886	2126.0	1941.0
282776	0.0	0.0
282775	0.0	0.0
29883	10176.0	8722.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1697.0	1759.0
27239	52.0	84.0
29899	228.0	148.0
27236	3488.0	3480.0
27237	1639.0	1408.0
353513	0.0	0.0
353514	30.0	63.0
353511	299.0	219.0
27230	15803.0	15731.0
29893	202.0	134.0
27231	0.0	0.0
282769	0.0	0.0
29890	5536.0	5531.0
29896	4681.0	3878.0
27235	802.0	390.0
27232	54.0	47.0
29895	11.0	9.0
255167	399.0	98.0
29894	3237.0	3282.0
27233	206.0	152.0
282763	0.0	0.0
27201	9.0	18.0
27202	62.0	48.0
27200	1.0	1.0
30849	4304.0	3770.0
30851	989.0	855.0
30850	238.0	392.0
400389	7.0	6.0
29844	945.0	825.0
29843	1363.0	1037.0
400385	16.0	3.0
29842	16582.0	15652.0
29841	430.0	762.0
30846	3745.0	2894.0
30845	504.0	388.0
30848	2.0	0.0
30847	0.0	0.0
30844	4284.0	5935.0
30827	3409.0	3165.0
29855	4119.0	3871.0
123624	2.0	0.0
29851	9.0	14.0
29850	84.0	142.0
30835	165.0	111.0
30834	921.0	879.0
30837	2676.0	2100.0
30836	5537.0	4832.0
30833	1999.0	2652.0
30832	932.0	518.0
64395	1969.0	1682.0
64397	5791.0	4821.0
64396	2.0	0.0
64399	123.0	5.0
64398	6749.0	5686.0
390634	0.0	0.0
390637	441.0	479.0
389634	43.0	47.0
389633	10.0	5.0
400511	0.0	0.0
389631	0.0	0.0
64393	2503.0	2385.0
389630	0.0	0.0
390643	1.0	0.0
400506	645.0	782.0
390649	0.0	0.0
390648	0.0	0.0
389626	2.0	0.0
400500	0.0	0.0
642612	0.0	0.0
160518	984.0	662.0
341689	1.0	0.0
400508	20.0	8.0
642614	0.0	0.0
389662	8.0	6.0
390610	1.0	1.0
377677	994.0	995.0
390612	1.0	0.0
390616	7.0	0.0
389658	135.0	168.0
389655	1.0	3.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	134.0	223.0
642641	37.0	9.0
389652	1.0	0.0
389649	0.0	0.0
390627	116.0	106.0
389644	7.0	0.0
389643	944.0	816.0
642633	0.0	0.0
642631	0.0	0.0
642636	8.0	26.0
101928085	206.0	160.0
642652	0.0	0.0
375035	4583.0	4737.0
221806	730.0	94.0
338017	0.0	1.0
389677	1826.0	1375.0
389676	0.0	0.0
101928099	0.0	0.0
642663	3.0	0.0
389674	21.0	14.0
389672	18.0	1.0
338002	0.0	0.0
400550	41.0	179.0
338004	0.0	0.0
390688	3.0	4.0
338005	0.0	1.0
389668	90.0	31.0
375033	923.0	745.0
341640	4421.0	3127.0
642659	226.0	97.0
642658	1149.0	922.0
221823	1.0	0.0
6610	646.0	500.0
375057	92.0	165.0
390650	0.0	0.0
375056	6712.0	6847.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	2.0	0.0
6609	5929.0	5383.0
147525	193.0	135.0
6608	2767.0	3305.0
387039	0.0	0.0
387036	39.0	35.0
6601	7493.0	7096.0
6603	4624.0	6125.0
6602	5103.0	4628.0
6605	6271.0	5246.0
6604	2089.0	2829.0
375061	312.0	293.0
6607	271.0	241.0
6606	261.0	261.0
6621	1345.0	1155.0
6620	2.0	0.0
642683	0.0	0.0
390660	4.0	4.0
390664	0.0	0.0
387032	455.0	306.0
389692	19.0	31.0
390667	0.0	5.0
123591	40.0	38.0
389690	0.0	1.0
6619	2033.0	1617.0
6612	7223.0	6514.0
6611	5521.0	4550.0
6614	215.0	200.0
6613	8334.0	8255.0
6616	103.0	277.0
6615	1285.0	1073.0
6618	559.0	632.0
6617	688.0	642.0
6632	2420.0	2208.0
6631	4636.0	4633.0
387066	19939.0	4954.0
387065	0.0	0.0
64319	6171.0	6364.0
64318	1964.0	1567.0
387063	28.0	18.0
245812	1004.0	1113.0
54991	430.0	520.0
54996	4122.0	5700.0
54995	845.0	757.0
54994	6469.0	6136.0
54993	480.0	394.0
6623	305.0	283.0
6622	504.0	517.0
6625	11495.0	11361.0
54998	3948.0	5037.0
6624	1496.0	2611.0
54997	636.0	320.0
6627	1600.0	2555.0
6626	2992.0	2685.0
6629	3546.0	3654.0
6628	5779.0	5492.0
64320	1638.0	857.0
6641	12121.0	8450.0
6640	11903.0	17100.0
64321	85.0	131.0
64324	8876.0	7550.0
6643	8755.0	9714.0
221838	721.0	378.0
6642	25567.0	26005.0
64326	2983.0	2845.0
387055	2.0	0.0
64328	3018.0	2257.0
64327	3964.0	3111.0
