id	a69e1384-d0ce-4ad7-b1b1-fe5c38aa6cb8	108c8f50-ed04-436c-b49e-dcdb1da0b827
85458	5543.0	1369.0
106481345	0.0	0.0
85459	1140.0	721.0
106481346	0.0	0.0
85456	11008.0	16823.0
442910	7.0	10.0
106481343	0.0	0.0
85457	3253.0	2582.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	351.0	411.0
442913	0.0	0.0
85452	10.0	25.0
442914	0.0	0.0
50	8755.0	5675.0
85453	3763.0	1698.0
442915	0.0	0.0
85450	3123.0	4288.0
51	4511.0	4391.0
442916	0.0	0.0
85451	2776.0	2805.0
52	5656.0	5228.0
442917	0.0	0.0
53	2447.0	3582.0
442918	0.0	0.0
54	341.0	2492.0
442919	0.0	0.0
55	192.0	280.0
442909	1.0	0.0
56	3.0	5.0
58	23.0	19.0
59	15890.0	5543.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	339.0	71.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	18.0	0.0
106481354	0.0	0.0
85446	344.0	357.0
442900	0.0	0.0
106481355	0.0	0.0
85443	13.0	34.0
442901	0.0	0.0
85444	1905.0	864.0
442902	0.0	0.0
60	200507.0	169427.0
85441	1685.0	1971.0
442903	25.0	19.0
85442	399.0	1029.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	11.0
85440	2383.0	1593.0
442907	3.0	7.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	4.0
68	2.0	14.0
344595	470.0	337.0
69	8.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	7.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	330.0	292.0
106481321	0.0	0.0
85479	10.0	13.0
106481322	0.0	0.0
85476	4936.0	2438.0
85477	218.0	177.0
70	69.0	16.0
85474	9.0	77.0
71	195459.0	295960.0
72	1135.0	117.0
73	48.0	22.0
74	0.0	0.0
75	11.0	21.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6778.0	7678.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2849.0	1572.0
81	30907.0	39325.0
85463	2241.0	953.0
82	4.0	5.0
85464	2123.0	2006.0
83	5.0	3.0
85461	4559.0	4713.0
85462	9866.0	2390.0
86	2333.0	2188.0
87	5452.0	6588.0
85460	3202.0	1909.0
88	84.0	2.0
89	24.0	2.0
728675	2.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5040.0	9041.0
106481300	0.0	0.0
91	3192.0	2168.0
92	1099.0	940.0
93	1114.0	977.0
94	2566.0	1702.0
95	271.0	590.0
97	732.0	601.0
98	897.0	781.0
344561	0.0	0.0
728661	5267.0	3534.0
728664	0.0	0.0
106481305	0.0	0.0
261734	2132.0	3505.0
106481306	0.0	0.0
106481303	0.0	2.0
106481304	0.0	0.0
728666	14.0	20.0
106481309	13.0	8.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	6.0	3.0
3805	7.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	2.0
106481310	1.0	6.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	471.0	844.0
3800	315.0	222.0
3801	5651.0	6856.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3001.0	2287.0
728698	1.0	3.0
3814	0.0	5.0
3815	13639.0	5316.0
3816	92.0	2.0
261729	1953.0	580.0
3817	419.0	45.0
3818	47.0	87.0
222166	5759.0	3387.0
3811	6.0	0.0
3812	1.0	1.0
285740	0.0	0.0
285741	49.0	69.0
728689	19.0	16.0
3827	1.0	2.0
246100	0.0	0.0
3820	133.0	74.0
3821	22.0	12.0
3822	0.0	0.0
3823	0.0	0.0
3824	143.0	40.0
645402	0.0	0.0
403313	1398.0	1035.0
403314	1.0	0.0
728637	0.0	1.0
728638	102.0	95.0
728633	7.0	0.0
728632	61.0	48.0
728635	44.0	26.0
3836	3537.0	2765.0
222183	293.0	752.0
3837	11516.0	10395.0
3838	1451.0	1338.0
3839	3390.0	1730.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1636.0	2007.0
3832	312.0	238.0
3833	82.0	174.0
3834	6.0	8.0
3835	4734.0	10793.0
728620	3.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1118.0	785.0
3848	1.0	0.0
3849	4.0	1.0
222171	105.0	22235.0
728619	6.0	3.0
3840	5657.0	4194.0
3841	2232.0	866.0
3842	10191.0	4860.0
3843	11971.0	8118.0
3844	0.0	0.0
3845	2644.0	1490.0
3846	5.0	20.0
645423	0.0	0.0
3860	4.0	8.0
246126	0.0	0.0
728658	553.0	905.0
728655	0.0	1.0
728657	2.0	1.0
728656	8.0	8.0
3858	1513.0	1248.0
3859	3.0	0.0
246135	2.0	0.0
3850	5.0	2.0
3851	0.0	0.0
3852	12.0	14.0
645414	0.0	0.0
3853	0.0	8.0
3854	0.0	1.0
3855	89135.0	82464.0
3856	55606.0	54646.0
3857	0.0	0.0
728640	5.0	2.0
645431	22.0	25.0
728642	353.0	379.0
728641	0.0	3.0
645434	19.0	1.0
645432	2.0	8.0
285704	1361.0	1598.0
728643	2.0	0.0
222194	3766.0	2139.0
285708	0.0	67.0
1204	0.0	0.0
1203	4997.0	3440.0
1201	1759.0	1475.0
1200	7747.0	10652.0
3861	0.0	80.0
645426	38.0	42.0
645425	0.0	0.0
1209	8328.0	9024.0
3866	2.0	606.0
1208	0.0	0.0
1207	5230.0	5957.0
3868	0.0	1.0
285311	0.0	0.0
3880	953.0	13021.0
3881	0.0	6.0
285313	1492.0	97.0
100128537	1015.0	446.0
3882	1.0	0.0
100128536	2.0	0.0
285314	2.0	0.0
285315	1457.0	1137.0
1215	20.0	8.0
100141515	2.0	4.0
1213	31818.0	23743.0
1212	3912.0	5841.0
1211	7695.0	15701.0
3872	15.0	216.0
3875	27839.0	39268.0
3876	7.0	23.0
3879	0.0	0.0
3890	0.0	0.0
3891	96.0	1.0
3892	561.0	320.0
100128525	8.0	7.0
285326	0.0	0.0
1230	100.0	289.0
285329	6.0	3.0
440097	42.0	0.0
440093	18.0	19.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	2.0	0.0
100128521	0.0	0.0
3887	84.0	57.0
3888	0.0	0.0
100631239	0.0	0.0
3889	307.0	1033.0
100128516	99.0	49.0
285331	1319.0	1098.0
100128512	0.0	0.0
285335	155.0	19.0
100128514	0.0	0.0
1241	480.0	557.0
1240	2382.0	233.0
1238	314.0	38.0
1237	2.0	14.0
1236	106.0	85.0
1235	4.0	5.0
1234	267.0	291.0
1233	129.0	28.0
1232	17.0	227.0
3895	23106.0	15648.0
100128511	151.0	141.0
100631247	1.0	0.0
3897	307.0	13.0
100631248	0.0	0.0
3898	652.0	2578.0
100631249	0.0	0.0
3899	173.0	31.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1240.0	1022.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	147.0	45.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	448.0	289.0
574501	0.0	0.0
574502	0.0	0.0
1244	46.0	14.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	3.0	2.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	3614.0	240.0
1263	1475.0	3995.0
1262	28.0	25.0
116966	935.0	216.0
100887755	1.0	0.0
1261	9.0	29.0
100887754	3.0	0.0
1260	0.0	0.0
116969	88.0	20.0
1259	71.0	20.0
1258	4.0	25.0
440061	0.0	0.0
100887750	40.0	32.0
100887746	35.0	14.0
100887744	1.0	1.0
1272	731.0	8.0
1271	1077.0	5.0
100887749	17.0	7.0
1270	23.0	39.0
100887748	0.0	2.0
440044	43.0	69.0
1269	55.0	2.0
440051	0.0	1.0
1268	130.0	62.0
440050	1.0	3.0
1267	5852.0	7351.0
1266	11480.0	13605.0
100887740	0.0	0.0
1265	12727.0	15833.0
1286	4396.0	2880.0
1285	4042.0	3264.0
1284	23322.0	25295.0
1282	20552.0	16335.0
1281	11787.0	13279.0
1280	1.0	3.0
440078	168.0	156.0
440077	1.0	1.0
440087	37.0	9.0
1278	22902.0	42702.0
1277	6796.0	24866.0
440081	48.0	64.0
116938	0.0	0.0
1297	16.0	21.0
116931	100.0	95.0
1296	2080.0	22071.0
1295	5959.0	22672.0
116933	0.0	0.0
1294	131.0	721.0
1293	7999.0	6176.0
116935	44.0	67.0
1292	11978.0	12145.0
440068	1.0	2.0
1291	10075.0	7792.0
116937	3.0	4.0
440067	0.0	3.0
1290	2580.0	2246.0
440073	179.0	775.0
440072	9.0	3.0
1289	1595.0	1648.0
1288	247.0	45.0
1287	2729.0	1190.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2202.0	2327.0
440021	0.0	0.0
442673	8.0	2.0
10018	6220.0	2088.0
126328	2860.0	3875.0
442676	5.0	0.0
126326	292.0	397.0
1299	2863.0	118.0
1298	1171.0	2551.0
10011	2711.0	3445.0
10010	3087.0	3695.0
10013	5567.0	4471.0
128989	2816.0	1732.0
10015	12210.0	9021.0
10014	5373.0	8424.0
10017	77.0	127.0
10016	6358.0	6451.0
10020	2295.0	1103.0
114335	0.0	0.0
114336	0.0	0.0
126321	1880.0	1844.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	5.0
10021	1.0	102.0
10024	24.0	51.0
128977	4196.0	2682.0
103021165	0.0	1.0
10023	492.0	388.0
103021164	6.0	6.0
10026	3971.0	2289.0
10025	3511.0	4325.0
116986	275.0	266.0
116985	9612.0	16067.0
116988	4104.0	5104.0
116987	2907.0	2785.0
114327	2405.0	3025.0
440043	0.0	0.0
126308	2794.0	3734.0
440041	0.0	0.0
126306	17.0	25.0
151306	37.0	21.0
100128590	1.0	0.0
100128596	0.0	4.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	16.0	21.0
440026	3249.0	2979.0
440023	2.0	0.0
10008	1187.0	1845.0
10007	3254.0	5996.0
10009	2331.0	2921.0
116984	5732.0	2658.0
116983	1194.0	1847.0
151313	152.0	47.0
10000	4826.0	3915.0
128954	0.0	0.0
10002	24.0	29.0
10001	1538.0	1408.0
10004	216.0	276.0
10003	144.0	40.0
10006	4131.0	3242.0
10005	1287.0	1771.0
126370	0.0	0.0
285352	264.0	306.0
100128579	0.0	0.0
285359	143.0	151.0
126375	350.0	346.0
126374	1388.0	1608.0
153918	0.0	0.0
100128574	3.0	2.0
285362	4498.0	5924.0
285367	1192.0	1734.0
285368	520.0	906.0
100128569	218.0	167.0
126364	144.0	181.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	5.0
344191	0.0	0.0
126353	14.0	534.0
751071	262.0	401.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	12.0	10.0
106481282	0.0	0.0
285381	2616.0	1491.0
106481283	0.0	0.0
285382	241.0	195.0
106481280	0.0	0.0
165918	1266.0	831.0
106481281	0.0	0.0
165904	38.0	12.0
285386	245.0	107.0
138307	60.0	66.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	3.0	2.0
106481290	0.0	0.0
100128541	4.0	1.0
138311	664.0	1203.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	2099.0	3072.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1731.0	2287.0
728710	0.0	0.0
126295	357.0	281.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	1.0
106481269	1.0	1.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	212.0	113.0
645318	0.0	0.0
645317	73.0	77.0
151242	15.0	38.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	44338.0	26772.0
100287908	0.0	0.0
645332	595.0	695.0
126282	521.0	1365.0
100287902	10.0	15.0
163227	1049.0	780.0
100287900	0.0	0.0
163223	218.0	293.0
106481275	2.0	1.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	64.0	175.0
106481278	0.0	0.0
645328	0.0	7.0
151254	15.0	31.0
645326	4.0	9.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	23.0
163259	294.0	200.0
645345	61.0	177.0
200403	6.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1110.0	887.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	3.0
728732	4.0	3.0
728734	4.0	0.0
126272	516.0	558.0
106481242	0.0	0.0
107133511	3.0	6.0
114294	757.0	603.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	3.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	31.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	4.0
728723	650.0	416.0
106481253	0.0	0.0
107133522	9.0	1.0
106481254	3.0	0.0
107133524	9.0	16.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	5.0	11.0
645368	0.0	0.0
645367	3.0	1.0
106481217	0.0	0.0
200424	929.0	1425.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	15.0
645360	3.0	0.0
106481219	0.0	0.0
106481220	12.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	914.0	787.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	10.0	2.0
645387	453.0	687.0
645382	0.0	0.0
645381	56.0	10.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	10.0
106481207	5.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	3.0	0.0
106481209	0.0	0.0
3902	94.0	130.0
3903	224.0	509.0
106481210	0.0	0.0
3904	0.0	22.0
3906	0.0	1.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	3308.0	177.0
106481211	0.0	0.0
3909	204.0	41.0
106481212	0.0	0.0
684959	0.0	0.0
151234	32.0	9.0
151230	1333.0	756.0
728798	6.0	2.0
3913	19139.0	18996.0
3914	305.0	12770.0
3915	17880.0	21581.0
3916	27093.0	31354.0
3918	5989.0	10776.0
3910	3955.0	3426.0
3911	9035.0	15704.0
3912	23162.0	32058.0
728782	13.0	16.0
728780	63.0	50.0
3924	8.0	9.0
3925	1999.0	4266.0
3927	9492.0	14310.0
3929	4.0	2.0
3920	12198.0	14212.0
3921	25413.0	40120.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	2217.0	2473.0
3937	593.0	950.0
3938	1.0	3.0
3939	20806.0	23097.0
3930	2093.0	788.0
100873179	0.0	0.0
3931	846.0	1139.0
3932	376.0	414.0
3933	0.0	0.0
3934	20.0	432.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	12.0	7.0
3947	2.0	3.0
3948	112.0	93.0
3949	908.0	1486.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	27498.0	23945.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	4.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	5.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	30.0	52.0
3958	3755.0	31679.0
3959	27416.0	57404.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	483.0	634.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	115.0	181.0
3952	19.0	0.0
3953	2639.0	317.0
3954	2985.0	2738.0
3955	839.0	238.0
3956	5327.0	19266.0
100873185	0.0	1.0
100873184	0.0	0.0
728741	40.0	34.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	37.0	6.0
728746	0.0	0.0
728748	9.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	178.0	3983.0
1303	2629.0	846.0
107133502	0.0	0.0
1302	594.0	355.0
1301	17.0	154.0
1300	84.0	197.0
3960	49.0	53.0
3963	2.0	2.0
3964	3092.0	2426.0
1308	3251.0	446.0
3965	600.0	1198.0
1307	6972.0	7238.0
151295	40.0	53.0
1306	3369.0	3550.0
100189589	2.0	15.0
728774	0.0	0.0
728773	0.0	1.0
3980	2497.0	1755.0
100287932	3101.0	3188.0
3981	1197.0	612.0
728776	32.0	24.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	35780.0	19798.0
1315	12959.0	9605.0
1314	21851.0	15597.0
1312	5422.0	7980.0
1311	175.0	958.0
100329135	0.0	3.0
1310	4.0	8.0
574537	0.0	0.0
3972	1.0	16.0
3973	55.0	5.0
3975	1.0	1.0
3976	545.0	1016.0
3977	10931.0	450.0
1318	99.0	33.0
3978	2067.0	3046.0
1317	2388.0	1824.0
728763	4.0	0.0
3990	471.0	101.0
645313	0.0	0.0
3991	539.0	426.0
645312	0.0	0.0
3992	1128.0	696.0
645311	1.0	2.0
728769	1226.0	1295.0
1330	0.0	0.0
1327	20169.0	23239.0
1326	1078.0	302.0
1325	5.0	9.0
3982	1.0	1.0
3983	22503.0	13239.0
3984	2713.0	5815.0
3985	7199.0	6105.0
3987	5024.0	3479.0
3988	3403.0	3319.0
1329	5367.0	5111.0
116809	0.0	0.0
100128416	24.0	20.0
1340	8338.0	10058.0
1337	6603.0	6200.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	3193.0	3912.0
100128410	0.0	2.0
3995	827.0	616.0
100128412	0.0	0.0
3996	1859.0	2579.0
3998	19949.0	12688.0
1339	2.0	0.0
285440	2708.0	2322.0
285441	1.0	0.0
1352	1131.0	660.0
1351	7074.0	7179.0
1350	17195.0	18860.0
1349	5302.0	4154.0
1348	1.0	1.0
1347	6143.0	5243.0
1346	1507.0	993.0
1345	6477.0	5956.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	56.0	9.0
1363	25942.0	43990.0
1362	8931.0	8773.0
1361	9.0	17.0
1360	1.0	0.0
1359	21.0	4.0
1358	10.0	16.0
1357	6.0	0.0
1356	889.0	299.0
1355	3550.0	2256.0
1353	3335.0	2183.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	74.0	55.0
285464	793.0	566.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4843.0	1874.0
1373	407.0	69.0
1371	989.0	647.0
1370	4.0	0.0
1369	0.0	0.0
1368	604.0	614.0
100873209	2.0	0.0
1366	7248.0	19218.0
1365	3903.0	10127.0
1364	23485.0	42603.0
100873204	3.0	0.0
100873203	0.0	0.0
100873202	6.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	0.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	3904.0	2318.0
116843	1979.0	896.0
1384	3254.0	3036.0
116842	81.0	76.0
1382	967.0	4954.0
116844	52.0	2887.0
1381	13934.0	1748.0
1380	58.0	19.0
440176	4.0	2.0
440184	3.0	1.0
1379	2.0	2.0
1378	16.0	17.0
1376	1727.0	1750.0
1375	136.0	408.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	62.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	152.0	407.0
1396	205.0	283.0
1395	53.0	58.0
1394	13.0	43.0
1393	185.0	276.0
1392	0.0	0.0
285407	11.0	15.0
116835	870.0	504.0
1390	2149.0	1530.0
1389	9789.0	7495.0
1388	10048.0	11435.0
1387	10832.0	6227.0
116841	2796.0	3245.0
1386	5934.0	2911.0
116840	3182.0	3446.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	91.0	119.0
100873255	0.0	0.0
100873254	3.0	3.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	1.0	0.0
100287898	292.0	109.0
100287895	0.0	0.0
285419	49.0	10.0
1399	6320.0	4894.0
1398	7192.0	5601.0
1397	7920.0	14348.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	236.0	404.0
285429	14.0	10.0
100287880	0.0	0.0
440193	537.0	2067.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	30443.0	23631.0
153830	4635.0	7303.0
645280	1.0	0.0
440138	770.0	246.0
440132	2.0	0.0
440142	4.0	6.0
10139	2703.0	3651.0
126208	1080.0	1550.0
126206	0.0	1.0
126205	0.0	0.0
107133497	190.0	34.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11356.0	13514.0
10131	2704.0	2402.0
10134	16105.0	21094.0
107133494	0.0	0.0
10133	3577.0	3907.0
128869	1860.0	2469.0
10136	0.0	0.0
10135	2434.0	1732.0
100128493	0.0	0.0
103021294	47.0	33.0
10138	1195.0	1242.0
100128496	0.0	0.0
10137	6793.0	4209.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	1.0
10140	12619.0	1868.0
128864	29.0	23.0
440125	2.0	6.0
440131	0.0	3.0
10143	0.0	1.0
128854	679.0	1063.0
10142	8519.0	5911.0
10144	8673.0	6322.0
10147	7707.0	5108.0
100128483	0.0	0.0
10146	9063.0	5384.0
128859	0.0	0.0
10149	187.0	342.0
10148	45.0	108.0
128853	713.0	215.0
440159	2.0	0.0
10117	9.0	1.0
440163	5.0	4.0
10110	38.0	77.0
10112	20.0	99.0
10111	5196.0	3635.0
10114	10894.0	4493.0
10113	3768.0	2914.0
128848	0.0	0.0
10116	6484.0	3739.0
165829	3.0	5.0
100128469	33.0	27.0
153842	2.0	6.0
440145	1130.0	729.0
10129	2429.0	885.0
440153	0.0	0.0
10128	8097.0	5295.0
100033799	0.0	0.0
107133486	14.0	5.0
10121	7579.0	7077.0
100128465	0.0	0.0
10120	7215.0	8776.0
10123	851.0	484.0
138234	2.0	2.0
10125	122.0	94.0
10124	1644.0	595.0
10127	2840.0	3114.0
10126	3613.0	3416.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	102.0	57.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	5.0	6.0
106481182	0.0	0.0
285489	13.0	262.0
100128448	1.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	0.0	2.0
10106	18961.0	12441.0
106481199	0.0	0.0
10109	10398.0	13422.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2344.0	3187.0
10100	566.0	82.0
10103	16370.0	14285.0
106481194	0.0	0.0
10102	1798.0	1641.0
106481195	0.0	0.0
10105	4171.0	2042.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	576.0	877.0
440119	370.0	45.0
126235	1.0	1.0
126231	190.0	76.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	36.0	51.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	71.0	78.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	0.0
440104	2133.0	1219.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	13.0	16.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	25.0	11.0
10090	9333.0	5826.0
10093	7175.0	10331.0
10092	8504.0	9108.0
10095	5366.0	7876.0
645204	3.0	9.0
10094	8263.0	11696.0
645203	8.0	3.0
10097	12647.0	8242.0
10096	8156.0	6071.0
645201	0.0	2.0
163115	325.0	119.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	459.0	435.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	7.0	9.0
106481145	0.0	0.0
151126	176.0	3.0
106481146	0.0	0.0
10099	17830.0	28705.0
10098	4741.0	2938.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1323.0	2043.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	98.0	31.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	10.0	14.0
415116	2939.0	2379.0
