id	47807887-8bda-45be-a466-4970f198ce4d	5d2510c8-c5a0-439d-8111-357824c00c2b
106481343	0.0	0.0
85457	4387.0	1228.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1332.0	127.0
442913	0.0	0.0
85452	3.0	45.0
442914	0.0	0.0
50	6618.0	1216.0
85453	3068.0	1084.0
442915	0.0	0.0
85450	8291.0	3224.0
51	4579.0	2777.0
442916	0.0	0.0
85451	3342.0	1400.0
52	5240.0	2557.0
442917	0.0	0.0
53	2496.0	1603.0
442918	0.0	0.0
54	1251.0	692.0
442919	1.0	0.0
55	419.0	84.0
442909	1.0	0.0
56	5.0	5.0
58	36.0	10.0
59	5180.0	12564.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	10.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	136.0	44.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	13.0	1.0
106481354	2.0	0.0
85446	455.0	385.0
442900	0.0	0.0
106481355	1.0	0.0
85443	4.0	79.0
442901	0.0	0.0
85444	2395.0	480.0
442902	0.0	0.0
60	440552.0	132156.0
85441	2249.0	948.0
442903	20.0	15.0
85442	831.0	1074.0
442904	0.0	0.0
442905	0.0	0.0
62	34.0	8.0
85440	2254.0	585.0
442907	8.0	22.0
442908	0.0	0.0
66	1.0	0.0
67	12.0	3.0
68	6.0	4.0
344595	477.0	128.0
69	7.0	2.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	4.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	547.0	104.0
106481321	5.0	0.0
85479	34.0	7.0
106481322	0.0	0.0
85476	4050.0	1094.0
85477	400.0	134.0
70	21.0	18.0
85474	37.0	45.0
71	313693.0	132084.0
72	607.0	512.0
73	57.0	5.0
74	0.0	0.0
75	45.0	27.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7199.0	2780.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2366.0	770.0
81	30527.0	21562.0
85463	4257.0	774.0
82	5.0	1.0
85464	2374.0	1193.0
83	11.0	4.0
85461	4923.0	2066.0
85462	11450.0	1731.0
86	2351.0	1292.0
87	6414.0	5408.0
85460	3123.0	1118.0
88	58.0	7.0
89	4.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7210.0	3374.0
106481300	0.0	0.0
91	3357.0	1193.0
92	1257.0	534.0
93	1197.0	710.0
94	1235.0	1903.0
95	241.0	352.0
97	773.0	505.0
98	1138.0	875.0
344561	0.0	0.0
728661	2886.0	1795.0
728664	2.0	1.0
106481305	0.0	0.0
261734	3109.0	948.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	19.0
106481309	38.0	9.0
246119	0.0	0.0
106481307	1.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	11.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	5.0	4.0
3809	7.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	366.0	248.0
3800	340.0	107.0
3801	5113.0	3292.0
3802	0.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	3117.0	1395.0
728698	10.0	2.0
3814	0.0	14.0
3815	7171.0	161.0
3816	65.0	3.0
261729	1340.0	102.0
3817	927.0	1.0
3818	128.0	89.0
222166	6691.0	1321.0
3811	4.0	2.0
3812	10.0	1.0
285740	0.0	2.0
285741	78.0	42.0
728689	39.0	7.0
3827	2.0	0.0
246100	0.0	0.0
3820	129.0	24.0
3821	43.0	4.0
3822	16.0	0.0
3823	4.0	2.0
3824	344.0	52.0
645402	0.0	0.0
403313	964.0	397.0
403314	0.0	0.0
728637	1.0	0.0
728638	474.0	38.0
728633	2.0	0.0
728632	115.0	46.0
728635	29.0	16.0
3836	3041.0	1459.0
222183	243.0	193.0
3837	12734.0	6309.0
3838	1123.0	702.0
3839	3534.0	1101.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2387.0	2241.0
3832	311.0	272.0
3833	144.0	178.0
3834	4.0	1.0
3835	4290.0	4405.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1629.0	394.0
3848	0.0	0.0
3849	1.0	0.0
222171	30.0	2490.0
728619	20.0	2.0
3840	6859.0	2763.0
3841	3052.0	851.0
3842	9932.0	3223.0
3843	11453.0	3602.0
3844	0.0	0.0
3845	2475.0	893.0
3846	4.0	31.0
645423	0.0	0.0
3860	27.0	66.0
246126	0.0	3.0
728658	562.0	215.0
728655	9.0	0.0
728657	5.0	2.0
728656	3.0	1.0
3858	1278.0	1286.0
3859	2.0	3.0
246135	2.0	1.0
3850	9.0	0.0
3851	0.0	4.0
3852	5.0	28.0
645414	0.0	0.0
3853	3.0	22.0
3854	0.0	1.0
3855	86626.0	46619.0
3856	130950.0	24160.0
3857	1.0	0.0
728640	6.0	0.0
645431	19.0	14.0
728642	460.0	303.0
728641	1.0	2.0
645434	5.0	0.0
645432	6.0	1.0
285704	1213.0	681.0
728643	5.0	1.0
222194	5165.0	1905.0
285708	0.0	43.0
1204	0.0	0.0
1203	3541.0	997.0
1201	1891.0	590.0
1200	11828.0	6186.0
3861	4.0	64.0
645426	22.0	12.0
645425	0.0	0.0
1209	9354.0	6595.0
3866	4.0	188.0
1208	0.0	0.0
1207	6246.0	2760.0
3868	5.0	12.0
285311	0.0	0.0
3880	4087.0	11019.0
3881	0.0	4.0
285313	507.0	6.0
100128537	1619.0	2064.0
3882	1.0	0.0
100128536	3.0	0.0
285314	1.0	0.0
285315	1166.0	211.0
1215	9.0	1.0
100141515	1.0	7.0
1213	23704.0	8769.0
1212	3284.0	4525.0
1211	8749.0	8733.0
3872	41.0	1577.0
3875	40241.0	23102.0
3876	23.0	15.0
3879	2.0	4.0
3890	1.0	0.0
3891	6.0	1.0
3892	541.0	178.0
100128525	3.0	14.0
285326	0.0	0.0
1230	239.0	57.0
285329	6.0	0.0
440097	13.0	2.0
440093	23.0	9.0
3883	0.0	0.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	77.0	67.0
3888	0.0	0.0
100631239	0.0	0.0
3889	130.0	123.0
100128516	75.0	11.0
285331	1675.0	867.0
100128512	0.0	0.0
285335	79.0	14.0
100128514	0.0	0.0
1241	623.0	823.0
1240	891.0	209.0
1238	317.0	23.0
1237	6.0	3.0
1236	178.0	23.0
1235	29.0	0.0
1234	292.0	37.0
1233	92.0	9.0
1232	11.0	18.0
3895	23574.0	6577.0
100128511	176.0	180.0
100631247	0.0	1.0
3897	161.0	108.0
100631248	0.0	0.0
3898	504.0	1737.0
100631249	0.0	0.0
3899	109.0	37.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1465.0	695.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	263.0	50.0
100631254	3.0	0.0
100128503	1.0	1.0
285349	838.0	242.0
574501	1.0	3.0
574502	0.0	0.0
1244	49.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1028.0	663.0
1263	2888.0	1838.0
1262	17.0	10.0
116966	840.0	120.0
100887755	1.0	0.0
1261	3.0	2.0
100887754	4.0	2.0
1260	0.0	0.0
116969	270.0	15.0
1259	105.0	39.0
1258	6.0	5.0
440061	0.0	0.0
100887750	36.0	8.0
100887746	8.0	1.0
100887744	4.0	0.0
1272	256.0	61.0
1271	617.0	60.0
100887749	56.0	154.0
1270	35.0	15.0
100887748	1.0	3.0
440044	77.0	33.0
1269	93.0	8.0
440051	1.0	3.0
1268	117.0	8.0
440050	3.0	0.0
1267	5024.0	3807.0
1266	13183.0	7074.0
100887740	0.0	0.0
1265	32984.0	11079.0
1286	5068.0	1173.0
1285	6096.0	3107.0
1284	9490.0	42240.0
1282	5934.0	34478.0
1281	14566.0	34080.0
1280	4.0	7.0
440078	224.0	153.0
440077	0.0	1.0
440087	81.0	13.0
1278	20112.0	37305.0
1277	14184.0	58365.0
440081	81.0	94.0
116938	0.0	0.0
1297	66.0	76.0
116931	172.0	82.0
1296	3319.0	4875.0
1295	11139.0	9172.0
116933	3.0	1.0
1294	267.0	1809.0
1293	8447.0	12432.0
116935	74.0	23.0
1292	12479.0	25835.0
440068	1.0	1.0
1291	13842.0	11396.0
116937	4.0	1.0
440067	5.0	3.0
1290	2237.0	4544.0
440073	122.0	931.0
440072	25.0	6.0
1289	1901.0	6891.0
1288	349.0	19.0
1287	3349.0	1292.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1636.0	1149.0
440021	0.0	0.0
442673	11.0	3.0
10018	7136.0	1169.0
126328	2763.0	3119.0
442676	0.0	0.0
126326	133.0	486.0
1299	547.0	527.0
1298	2511.0	479.0
10011	2309.0	1879.0
10010	3790.0	2664.0
10013	5531.0	2583.0
128989	2489.0	742.0
10015	11395.0	5145.0
10014	9456.0	4367.0
10017	99.0	30.0
10016	5574.0	3775.0
10020	2541.0	432.0
114335	0.0	0.0
114336	0.0	0.0
126321	1996.0	1378.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	2.0	73.0
10024	50.0	85.0
128977	3110.0	698.0
103021165	3.0	4.0
10023	360.0	327.0
103021164	4.0	5.0
10026	3460.0	1102.0
10025	3796.0	2468.0
116986	171.0	217.0
116985	8364.0	6453.0
116988	3651.0	3398.0
116987	3381.0	1747.0
114327	3097.0	1333.0
440043	0.0	0.0
126308	2899.0	1555.0
440041	0.0	0.0
126306	18.0	50.0
151306	35.0	42.0
100128590	10.0	2.0
100128596	2.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	2.0
440027	28.0	6.0
440026	3280.0	2465.0
440023	0.0	0.0
10008	370.0	835.0
10007	3838.0	3053.0
10009	2311.0	1475.0
116984	13038.0	1416.0
116983	1105.0	1381.0
151313	149.0	25.0
10000	7031.0	2628.0
128954	0.0	0.0
10002	37.0	11.0
10001	1955.0	844.0
10004	125.0	128.0
10003	76.0	107.0
10006	4907.0	1870.0
10005	1014.0	834.0
126370	0.0	0.0
285352	228.0	188.0
100128579	0.0	0.0
285359	410.0	266.0
126375	129.0	137.0
126374	1296.0	2739.0
153918	0.0	0.0
100128574	0.0	5.0
285362	3758.0	1923.0
285367	1062.0	1169.0
285368	440.0	687.0
100128569	347.0	192.0
126364	143.0	63.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	3.0	4.0
344191	0.0	0.0
126353	57.0	519.0
751071	171.0	227.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	3.0
106481284	0.0	1.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	41.0	7.0
106481282	0.0	0.0
285381	2258.0	729.0
106481283	0.0	0.0
285382	99.0	228.0
106481280	1.0	0.0
165918	1232.0	542.0
106481281	3.0	5.0
165904	109.0	15.0
285386	129.0	138.0
138307	48.0	58.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	3.0	3.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	643.0	1896.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	1820.0	3345.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2628.0	1535.0
728710	0.0	0.0
126295	287.0	179.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	268.0	68.0
645318	1.0	0.0
645317	61.0	19.0
151242	24.0	54.0
106481260	0.0	0.0
106481261	0.0	2.0
647979	35416.0	14971.0
100287908	0.0	0.0
645332	538.0	326.0
126282	404.0	1088.0
100287902	7.0	12.0
163227	866.0	611.0
100287900	0.0	0.0
163223	356.0	205.0
106481275	3.0	0.0
106481276	1.0	1.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	62.0	582.0
106481278	0.0	1.0
645328	0.0	6.0
151254	48.0	47.0
645326	13.0	2.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	6.0
163259	362.0	159.0
645345	101.0	81.0
200403	3.0	4.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	956.0	882.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	2.0	5.0
728732	4.0	3.0
728734	3.0	0.0
126272	371.0	247.0
106481242	0.0	0.0
107133511	3.0	0.0
114294	1040.0	449.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	78.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	13.0
728723	483.0	125.0
106481253	2.0	0.0
107133522	0.0	0.0
106481254	3.0	0.0
107133524	7.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	6.0	1.0
645348	1.0	0.0
106481250	0.0	0.0
645369	14.0	24.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	1.0
200424	910.0	852.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	27.0	3.0
645360	0.0	4.0
106481219	1.0	0.0
106481220	7.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	690.0	398.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	2.0
645387	391.0	215.0
645382	0.0	0.0
645381	30.0	2.0
106481202	0.0	0.0
106481203	0.0	2.0
106481200	7.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	5.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	2.0	0.0
106481209	0.0	0.0
3902	221.0	62.0
3903	894.0	276.0
106481210	0.0	0.0
3904	15.0	4.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	2237.0	298.0
106481211	0.0	0.0
3909	272.0	103.0
106481212	0.0	0.0
684959	0.0	0.0
151234	42.0	11.0
151230	822.0	712.0
728798	1.0	1.0
3913	19952.0	12017.0
3914	596.0	4454.0
3915	16750.0	11106.0
3916	28480.0	11933.0
3918	7051.0	6528.0
3910	2167.0	3691.0
3911	11730.0	11010.0
3912	19421.0	12058.0
728782	12.0	9.0
728780	47.0	40.0
3924	16.0	15.0
3925	3795.0	4303.0
3927	8540.0	7525.0
3929	10.0	1.0
3920	14823.0	5006.0
3921	28348.0	18189.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	2.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3258.0	784.0
3937	1031.0	698.0
3938	3.0	1.0
3939	18611.0	8256.0
3930	2196.0	638.0
100873179	0.0	0.0
3931	1222.0	766.0
3932	272.0	58.0
3933	0.0	11.0
3934	98.0	220.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	9.0	0.0
3947	5.0	0.0
3948	96.0	32.0
3949	1926.0	741.0
100873169	2.0	3.0
3940	0.0	0.0
100873168	0.0	0.0
3945	22665.0	7437.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	122.0	22.0
3958	4014.0	16436.0
3959	29091.0	20355.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	871.0	370.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	629.0	101.0
3952	45.0	0.0
3953	1663.0	348.0
3954	2515.0	1554.0
3955	224.0	375.0
3956	3713.0	7755.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	41.0	45.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	29.0	7.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	119.0	1039.0
1303	1590.0	2789.0
107133502	0.0	0.0
1302	1131.0	4980.0
1301	53.0	1108.0
1300	46.0	941.0
3960	61.0	62.0
3963	5.0	0.0
3964	3212.0	2087.0
1308	739.0	185.0
3965	957.0	702.0
1307	7836.0	5064.0
151295	81.0	61.0
1306	2893.0	2427.0
100189589	1.0	49.0
728774	0.0	0.0
728773	1.0	0.0
3980	3129.0	776.0
100287932	2578.0	1641.0
3981	1650.0	621.0
728776	50.0	17.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	1.0
1316	155061.0	8411.0
1315	10526.0	3574.0
1314	18128.0	7220.0
1312	5093.0	2997.0
1311	56.0	11220.0
100329135	4.0	2.0
1310	2.0	2.0
574537	0.0	0.0
3972	2.0	13.0
3973	35.0	1.0
3975	0.0	0.0
3976	1067.0	264.0
3977	21329.0	905.0
1318	201.0	17.0
3978	2448.0	1937.0
1317	2273.0	392.0
728763	2.0	2.0
3990	102.0	19.0
645313	0.0	0.0
3991	250.0	237.0
645312	0.0	0.0
3992	947.0	466.0
645311	5.0	0.0
728769	853.0	385.0
1330	0.0	0.0
1327	15619.0	14249.0
1326	984.0	198.0
1325	10.0	14.0
3982	1.0	0.0
3983	62752.0	6211.0
3984	1714.0	2210.0
3985	6957.0	1152.0
3987	5585.0	1734.0
3988	4465.0	1415.0
1329	4003.0	7354.0
116809	0.0	0.0
100128416	17.0	25.0
1340	6149.0	7122.0
1337	6045.0	6157.0
1336	0.0	0.0
1332	3.0	0.0
1331	0.0	0.0
3993	3548.0	2676.0
100128410	2.0	1.0
3995	678.0	532.0
100128412	0.0	0.0
3996	1289.0	1104.0
3998	15831.0	4868.0
1339	0.0	1.0
285440	3072.0	1358.0
285441	0.0	4.0
1352	883.0	320.0
1351	5307.0	4785.0
1350	14413.0	11346.0
1349	4313.0	2706.0
1348	0.0	0.0
1347	4305.0	2984.0
1346	497.0	468.0
1345	5078.0	4340.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	3.0	2.0
285456	47.0	13.0
1363	30910.0	15716.0
1362	7503.0	2957.0
1361	5.0	6.0
1360	2.0	0.0
1359	35.0	92.0
1358	3.0	0.0
1357	1.0	1.0
1356	785.0	63.0
1355	3311.0	1373.0
1353	3288.0	1336.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	182.0	94.0
285464	928.0	750.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3102.0	1298.0
1373	299.0	40.0
1371	760.0	477.0
1370	3.0	0.0
1369	0.0	0.0
1368	2023.0	2566.0
100873209	2.0	0.0
1366	10677.0	5067.0
1365	11954.0	15404.0
1364	65708.0	19719.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	11.0	48.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	2.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3471.0	1213.0
116843	1549.0	415.0
1384	3146.0	1238.0
116842	143.0	98.0
1382	784.0	2852.0
116844	182.0	176.0
1381	4949.0	614.0
1380	58.0	18.0
440176	6.0	5.0
440184	5.0	0.0
1379	14.0	2.0
1378	32.0	15.0
1376	1621.0	678.0
1375	117.0	201.0
128821	0.0	0.0
100873237	1.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	80.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	159.0	100.0
1396	365.0	207.0
1395	23.0	48.0
1394	23.0	40.0
1393	284.0	45.0
1392	1.0	3.0
285407	14.0	4.0
116835	380.0	623.0
1390	1735.0	851.0
1389	9656.0	4814.0
1388	8696.0	4797.0
1387	14401.0	4111.0
116841	2345.0	988.0
1386	6653.0	2132.0
116840	3844.0	1833.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	1.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	1.0
100873251	2.0	0.0
100873250	0.0	0.0
116828	222.0	208.0
100873255	0.0	2.0
100873254	12.0	29.0
100873253	0.0	2.0
285412	4.0	1.0
100873252	0.0	0.0
100287898	724.0	183.0
100287895	0.0	0.0
285419	28.0	12.0
1399	6456.0	1714.0
1398	10153.0	2960.0
1397	9736.0	14321.0
100873259	0.0	1.0
100873258	1.0	0.0
100873257	2.0	5.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	233.0	194.0
285429	17.0	6.0
100287880	0.0	0.0
440193	397.0	813.0
100873248	0.0	0.0
100873247	6.0	3.0
100873246	0.0	0.0
100873245	7.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13972.0	2684.0
153830	7018.0	2110.0
645280	7.0	0.0
440138	667.0	112.0
440132	0.0	1.0
440142	13.0	7.0
10139	2723.0	1764.0
126208	1826.0	1757.0
126206	0.0	0.0
126205	1.0	0.0
107133497	268.0	37.0
126204	0.0	1.0
107133499	0.0	0.0
128866	12321.0	7040.0
10131	2345.0	1092.0
10134	15042.0	10139.0
107133494	0.0	0.0
10133	3403.0	2410.0
128869	1609.0	1205.0
10136	0.0	0.0
10135	4742.0	1647.0
100128493	1.0	0.0
103021294	32.0	15.0
10138	2143.0	1637.0
100128496	0.0	0.0
10137	9763.0	1557.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	2.0
10140	9894.0	1791.0
128864	24.0	17.0
440125	4.0	4.0
440131	2.0	1.0
10143	1.0	0.0
128854	1255.0	653.0
10142	7944.0	1831.0
10144	15145.0	2277.0
10147	7859.0	2438.0
100128483	0.0	1.0
10146	10528.0	3218.0
128859	0.0	0.0
10149	415.0	157.0
10148	67.0	170.0
128853	470.0	244.0
440159	0.0	0.0
10117	4.0	3.0
440163	4.0	14.0
10110	82.0	212.0
10112	42.0	161.0
10111	5259.0	1748.0
10114	38633.0	5959.0
10113	2537.0	1520.0
128848	1.0	0.0
10116	5409.0	2411.0
165829	8.0	7.0
100128469	70.0	10.0
153842	3.0	2.0
440145	1110.0	679.0
10129	2480.0	1339.0
440153	0.0	0.0
10128	7901.0	2568.0
100033799	0.0	0.0
107133486	2.0	5.0
10121	5555.0	4134.0
100128465	0.0	1.0
10120	6466.0	4262.0
10123	1007.0	379.0
138234	2.0	0.0
10125	95.0	38.0
10124	1430.0	582.0
10127	2824.0	1235.0
10126	3369.0	649.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	119.0	35.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	3.0
106481184	0.0	0.0
106481181	16.0	12.0
106481182	0.0	1.0
285489	58.0	485.0
100128448	7.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	0.0
10106	22870.0	5567.0
106481199	0.0	0.0
10109	9327.0	5778.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2291.0	2266.0
10100	714.0	104.0
10103	11330.0	1674.0
106481194	0.0	0.0
10102	1564.0	863.0
106481195	0.0	0.0
10105	2549.0	662.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	759.0	176.0
440119	207.0	111.0
126235	1.0	2.0
126231	212.0	39.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	84.0	68.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	38.0	56.0
106481167	3.0	2.0
106481168	2.0	0.0
106481161	1.0	0.0
106481162	1.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	1.0	0.0
440104	2805.0	815.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	1.0
106481179	1.0	0.0
128876	1.0	0.0
100128420	17.0	3.0
100128423	1.0	0.0
128879	4.0	0.0
106481172	4.0	3.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	12.0	3.0
10090	7475.0	1703.0
10093	7572.0	5865.0
10092	10717.0	4542.0
10095	4303.0	4613.0
645204	9.0	12.0
10094	7263.0	7768.0
645203	3.0	0.0
10097	11691.0	5511.0
10096	9859.0	4019.0
645201	0.0	1.0
163115	344.0	63.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	430.0	165.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	31.0	22.0
106481145	0.0	0.0
151126	61.0	2.0
106481146	2.0	0.0
10099	21131.0	17409.0
10098	2798.0	430.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	1878.0	1056.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	130.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	10.0	14.0
415116	3927.0	2087.0
645207	1.0	0.0
645206	155.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	6.0	9.0
114182	0.0	0.0
10071	12.0	16.0
645220	0.0	0.0
728851	44.0	12.0
10073	1239.0	646.0
