id	1ab1536f-cc6c-499c-b555-96c62327471d	1789335d-a47c-438f-baf3-09aa990bdf7e
85452	32.0	3.0
442914	0.0	0.0
50	5086.0	2339.0
85453	551.0	795.0
442915	0.0	0.0
85450	1197.0	1270.0
51	2103.0	1671.0
442916	0.0	0.0
85451	972.0	1424.0
52	2510.0	2451.0
442917	0.0	0.0
53	2679.0	2334.0
442918	0.0	0.0
54	5029.0	3883.0
442919	0.0	0.0
55	716.0	42.0
442909	2.0	12.0
56	3.0	8.0
58	11.0	11.0
59	5912.0	2022.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	2.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	32.0	297.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	2.0
106481354	2.0	1.0
85446	93.0	105.0
442900	0.0	0.0
106481355	0.0	0.0
85443	19.0	6.0
442901	0.0	0.0
85444	281.0	340.0
442902	0.0	0.0
60	156107.0	281866.0
85441	1514.0	1435.0
442903	0.0	0.0
85442	829.0	299.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	22.0
85440	220.0	351.0
442907	8.0	9.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	12.0
68	1.0	4.0
344595	157.0	66.0
69	5.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	49.0	117.0
106481321	0.0	0.0
85479	97.0	120.0
106481322	1.0	0.0
85476	1089.0	927.0
85477	188.0	157.0
70	16.0	3.0
85474	27.0	24.0
71	168244.0	147025.0
72	929.0	108.0
73	4.0	1.0
74	0.0	0.0
75	5.0	1.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3162.0	3899.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	620.0	611.0
81	12211.0	8768.0
85463	330.0	258.0
82	3.0	5.0
85464	982.0	1456.0
83	0.0	1.0
85461	636.0	474.0
85462	1514.0	1106.0
86	679.0	991.0
87	2424.0	3184.0
85460	499.0	704.0
88	2.0	6.0
89	3.0	13.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1720.0	991.0
106481300	0.0	0.0
91	707.0	703.0
92	191.0	241.0
93	190.0	221.0
94	1571.0	2172.0
95	233.0	114.0
97	330.0	405.0
98	653.0	617.0
344561	0.0	0.0
728661	558.0	846.0
728664	0.0	0.0
106481305	0.0	0.0
261734	715.0	515.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	13.0
106481309	7.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	9.0	12.0
3805	29.0	12.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	0.0
3809	13.0	22.0
246123	0.0	0.0
106481311	0.0	0.0
344558	175.0	378.0
3800	52.0	77.0
3801	3100.0	2206.0
3802	6.0	8.0
728695	0.0	0.0
285735	0.0	0.0
261726	1043.0	1174.0
728698	3.0	15.0
3814	1.0	1.0
3815	509.0	1045.0
3816	563.0	299.0
261729	86.0	130.0
3817	2166.0	169.0
3818	46.0	61.0
222166	989.0	1113.0
3811	5.0	11.0
3812	4.0	8.0
285740	0.0	2.0
285741	31.0	37.0
728689	7.0	6.0
3827	0.0	0.0
246100	0.0	1.0
3820	240.0	900.0
3821	29.0	31.0
3822	9.0	36.0
3823	1.0	3.0
3824	338.0	450.0
645402	0.0	0.0
403313	442.0	523.0
403314	0.0	0.0
728637	0.0	0.0
728638	23.0	20.0
728633	0.0	0.0
728632	15.0	15.0
728635	21.0	28.0
3836	1023.0	952.0
222183	101.0	76.0
3837	5064.0	5701.0
3838	1296.0	2296.0
3839	1049.0	1108.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1052.0	1614.0
3832	143.0	663.0
3833	184.0	1097.0
3834	2.0	11.0
3835	4106.0	4139.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	162.0	174.0
3848	0.0	28.0
3849	3.0	20.0
222171	124.0	51.0
728619	2.0	1.0
3840	1939.0	2196.0
3841	348.0	523.0
3842	1739.0	2252.0
3843	3969.0	3799.0
3844	0.0	0.0
3845	630.0	799.0
3846	2.0	5.0
645423	0.0	0.0
3860	5.0	9.0
246126	7.0	0.0
728658	512.0	1374.0
728655	1.0	0.0
728657	0.0	2.0
728656	1.0	1.0
3858	1248.0	1745.0
3859	0.0	0.0
246135	0.0	0.0
3850	2.0	2.0
3851	0.0	1.0
3852	19.0	42.0
645414	0.0	0.0
3853	47.0	0.0
3854	0.0	0.0
3855	36686.0	31733.0
3856	37768.0	22478.0
3857	0.0	0.0
728640	0.0	0.0
645431	14.0	12.0
728642	165.0	345.0
728641	5.0	10.0
645434	1.0	4.0
645432	11.0	94.0
285704	586.0	395.0
728643	8.0	5.0
222194	663.0	1024.0
285708	0.0	0.0
1204	0.0	0.0
1203	1729.0	1372.0
1201	1190.0	1088.0
1200	6400.0	5283.0
3861	13.0	5.0
645426	29.0	48.0
645425	0.0	1.0
1209	7596.0	5460.0
3866	15.0	2.0
1208	0.0	0.0
1207	2841.0	2994.0
3868	9.0	1.0
285311	0.0	0.0
3880	1237.0	1848.0
3881	0.0	0.0
285313	0.0	72.0
100128537	111.0	274.0
3882	0.0	0.0
100128536	1.0	1.0
285314	0.0	1.0
285315	239.0	239.0
1215	1.0	12.0
100141515	1.0	27.0
1213	12650.0	8016.0
1212	4763.0	4566.0
1211	12108.0	7996.0
3872	44.0	14.0
3875	29044.0	13875.0
3876	7.0	6.0
3879	0.0	1.0
3890	1.0	2.0
3891	3.0	6.0
3892	319.0	219.0
100128525	4.0	4.0
285326	0.0	0.0
1230	284.0	369.0
285329	1.0	3.0
440097	0.0	7.0
440093	5.0	15.0
3883	0.0	0.0
3884	0.0	1.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	2.0
3887	33.0	50.0
3888	0.0	1.0
100631239	0.0	0.0
3889	50.0	103.0
100128516	10.0	11.0
285331	199.0	311.0
100128512	0.0	0.0
285335	9.0	4.0
100128514	0.0	0.0
1241	100.0	399.0
1240	863.0	1162.0
1238	15.0	49.0
1237	3.0	1.0
1236	192.0	5419.0
1235	1.0	17.0
1234	601.0	1080.0
1233	22.0	157.0
1232	4.0	5.0
3895	4365.0	4096.0
100128511	189.0	85.0
100631247	0.0	1.0
3897	26.0	139.0
100631248	0.0	0.0
3898	1264.0	571.0
100631249	0.0	0.0
3899	12.0	439.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	549.0	545.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	15.0	40.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	47.0	71.0
574501	0.0	0.0
574502	0.0	0.0
1244	8.0	17.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	301.0	175.0
1263	684.0	611.0
1262	14.0	19.0
116966	42.0	33.0
100887755	0.0	3.0
1261	2.0	1.0
100887754	1.0	0.0
1260	0.0	0.0
116969	15.0	119.0
1259	8.0	28.0
1258	1.0	2.0
440061	0.0	0.0
100887750	1.0	2.0
100887746	7.0	4.0
100887744	0.0	0.0
1272	2.0	114.0
1271	1.0	186.0
100887749	44.0	44.0
1270	1.0	1.0
100887748	0.0	3.0
440044	9.0	20.0
1269	16.0	554.0
440051	0.0	0.0
1268	5.0	77.0
440050	0.0	0.0
1267	3487.0	3905.0
1266	5267.0	3340.0
100887740	0.0	0.0
1265	5387.0	11303.0
1286	954.0	852.0
1285	684.0	445.0
1284	17634.0	4870.0
1282	9732.0	2354.0
1281	3857.0	6118.0
1280	1.0	0.0
440078	15.0	36.0
440077	0.0	0.0
440087	16.0	43.0
1278	10159.0	10025.0
1277	8146.0	6949.0
440081	27.0	49.0
116938	0.0	0.0
1297	22.0	9.0
116931	8.0	79.0
1296	1365.0	911.0
1295	1911.0	944.0
116933	0.0	1.0
1294	33.0	166.0
1293	1408.0	3071.0
116935	48.0	83.0
1292	7746.0	12852.0
440068	3.0	10.0
1291	4889.0	6289.0
116937	0.0	3.0
440067	0.0	6.0
1290	589.0	432.0
440073	18.0	63.0
440072	3.0	11.0
1289	670.0	566.0
1288	7.0	14.0
1287	270.0	227.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1177.0	1410.0
440021	0.0	1.0
442673	7.0	0.0
10018	915.0	1754.0
126328	4059.0	3753.0
442676	0.0	0.0
126326	338.0	271.0
1299	279.0	2674.0
1298	231.0	934.0
10011	2529.0	1889.0
10010	823.0	970.0
10013	1345.0	1659.0
128989	4159.0	1622.0
10015	2974.0	2925.0
10014	4854.0	4176.0
10017	8.0	15.0
10016	3569.0	3515.0
10020	447.0	480.0
114335	0.0	0.0
114336	0.0	0.0
126321	2307.0	2258.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	56.0	20.0
10024	66.0	313.0
128977	1513.0	1541.0
103021165	0.0	0.0
10023	270.0	636.0
103021164	1.0	1.0
10026	914.0	877.0
10025	3922.0	3816.0
116986	332.0	1358.0
116985	8208.0	6813.0
116988	2123.0	2687.0
116987	678.0	416.0
114327	346.0	591.0
440043	0.0	0.0
126308	2616.0	7297.0
440041	0.0	0.0
126306	608.0	602.0
151306	37.0	54.0
100128590	1.0	0.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	13.0	51.0
440026	1525.0	1361.0
440023	0.0	0.0
10008	393.0	211.0
10007	3467.0	1717.0
10009	923.0	882.0
116984	528.0	975.0
116983	916.0	1142.0
151313	43.0	187.0
10000	1127.0	973.0
128954	0.0	0.0
10002	9.0	17.0
10001	508.0	789.0
10004	138.0	417.0
10003	10.0	40.0
10006	1202.0	2038.0
10005	1166.0	1281.0
126370	0.0	1.0
285352	93.0	82.0
100128579	0.0	0.0
285359	51.0	100.0
126375	117.0	198.0
126374	265.0	414.0
153918	0.0	0.0
100128574	0.0	0.0
285362	1878.0	1305.0
285367	1207.0	1223.0
285368	322.0	418.0
100128569	35.0	60.0
126364	449.0	533.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	0.0	1.0
344191	0.0	1.0
126353	11.0	76.0
751071	156.0	212.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	3.0
106481282	0.0	0.0
285381	1015.0	793.0
106481283	0.0	0.0
285382	107.0	85.0
106481280	0.0	0.0
165918	424.0	558.0
106481281	0.0	0.0
165904	6.0	8.0
285386	37.0	123.0
138307	21.0	84.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	2.0
106481290	3.0	0.0
100128541	0.0	1.0
138311	511.0	398.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	1.0
126299	2725.0	2259.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1130.0	978.0
728710	0.0	0.0
126295	101.0	120.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	50.0	191.0
645318	0.0	0.0
645317	48.0	47.0
151242	0.0	28.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	8141.0	9313.0
100287908	0.0	0.0
645332	208.0	218.0
126282	742.0	937.0
100287902	7.0	3.0
163227	76.0	197.0
100287900	0.0	0.0
163223	68.0	42.0
106481275	0.0	2.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	55.0	52.0
106481278	0.0	0.0
645328	0.0	1.0
151254	2.0	2.0
645326	1.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	1.0
163259	59.0	84.0
645345	201.0	124.0
200403	2.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	221.0	242.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	3.0
728732	1.0	1.0
728734	0.0	0.0
126272	186.0	172.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	657.0	542.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	0.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	1.0
728723	102.0	70.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	0.0	0.0
107133524	4.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	38.0	276.0
106481255	0.0	2.0
106481256	0.0	0.0
151278	0.0	0.0
151276	4.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	16.0	70.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	212.0	329.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	3.0	3.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	1.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	299.0	349.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	312.0	775.0
645382	0.0	0.0
645381	4.0	2.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	11.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	1380.0	2278.0
3903	1593.0	2266.0
106481210	0.0	0.0
3904	14.0	117.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	35.0	431.0
106481211	0.0	0.0
3909	23.0	195.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	6.0
151230	226.0	157.0
728798	6.0	0.0
3913	11560.0	7801.0
3914	457.0	626.0
3915	3950.0	2429.0
3916	17495.0	11782.0
3918	4869.0	1775.0
3910	1141.0	775.0
3911	3869.0	3043.0
3912	2753.0	3067.0
728782	22.0	44.0
728780	10.0	24.0
3924	4.0	7.0
3925	2245.0	5219.0
3927	4832.0	6773.0
3929	2.0	119.0
3920	6735.0	3677.0
3921	25820.0	48744.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5016.0	22376.0
3937	1144.0	2617.0
3938	2.0	6.0
3939	12008.0	11020.0
3930	447.0	2376.0
100873179	0.0	0.0
3931	148.0	378.0
3932	1191.0	5474.0
3933	0.0	0.0
3934	536.0	60.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	7.0	6.0
3947	2.0	4.0
3948	76.0	64.0
3949	275.0	181.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	21221.0	17627.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	8.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	166.0	1777.0
3958	3362.0	3771.0
3959	39206.0	23882.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	136.0	264.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	37.0	55.0
3952	0.0	1.0
3953	92.0	219.0
3954	1655.0	1475.0
3955	442.0	1168.0
3956	5796.0	6617.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	12.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	309.0	73.0
1303	217.0	193.0
107133502	0.0	0.0
1302	20.0	112.0
1301	1.0	0.0
1300	6.0	5.0
3960	3.0	33.0
3963	2.0	4.0
3964	951.0	1113.0
1308	252.0	380.0
3965	3638.0	5840.0
1307	2146.0	2372.0
151295	11.0	35.0
1306	1404.0	1295.0
100189589	0.0	1.0
728774	0.0	1.0
728773	0.0	1.0
3980	743.0	628.0
100287932	2204.0	1674.0
3981	158.0	272.0
728776	14.0	12.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	1940.0	3016.0
1315	3877.0	2944.0
1314	6053.0	4907.0
1312	3973.0	4062.0
1311	6.0	53.0
100329135	0.0	1.0
1310	3.0	25.0
574537	0.0	0.0
3972	0.0	8.0
3973	5.0	16.0
3975	0.0	0.0
3976	203.0	155.0
3977	583.0	1261.0
1318	26.0	30.0
3978	783.0	1966.0
1317	1224.0	629.0
728763	3.0	4.0
3990	63.0	135.0
645313	1.0	0.0
3991	400.0	474.0
645312	0.0	0.0
3992	427.0	462.0
645311	0.0	4.0
728769	699.0	549.0
1330	0.0	0.0
1327	29875.0	25214.0
1326	265.0	521.0
1325	6.0	6.0
3982	0.0	2.0
3983	5458.0	4978.0
3984	2509.0	2401.0
3985	2019.0	2233.0
3987	998.0	1298.0
3988	3875.0	2565.0
1329	8929.0	6107.0
116809	0.0	0.0
100128416	6.0	9.0
1340	11067.0	10711.0
1337	7304.0	4803.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3118.0	1832.0
100128410	0.0	0.0
3995	597.0	1457.0
100128412	0.0	0.0
3996	619.0	936.0
3998	5278.0	3444.0
1339	0.0	2.0
285440	2234.0	1282.0
285441	0.0	1.0
1352	398.0	509.0
1351	13532.0	8132.0
1350	21036.0	14760.0
1349	6349.0	4374.0
1348	0.0	1.0
1347	6934.0	4804.0
1346	280.0	714.0
1345	8370.0	6628.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	7.0
1363	2836.0	5156.0
1362	3288.0	1255.0
1361	9.0	4.0
1360	0.0	0.0
1359	2.0	31.0
1358	0.0	5.0
1357	1.0	1.0
1356	28.0	766.0
1355	1309.0	1425.0
1353	839.0	994.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	10.0	16.0
285464	474.0	513.0
100873200	0.0	0.0
777774	0.0	0.0
1374	1057.0	1371.0
1373	5.0	42.0
1371	334.0	451.0
1370	0.0	2.0
1369	0.0	0.0
1368	857.0	568.0
100873209	0.0	0.0
1366	12383.0	2490.0
1365	9349.0	5812.0
1364	11009.0	6378.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	9.0	8.0
100873201	0.0	0.0
100873208	0.0	1.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	0.0	0.0
102800316	0.0	2.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	778.0	1231.0
116843	447.0	532.0
1384	2667.0	1809.0
116842	14.0	40.0
1382	158.0	1027.0
116844	58.0	106.0
1381	193.0	1875.0
1380	30.0	7117.0
440176	4.0	6.0
440184	0.0	0.0
1379	48.0	30.0
1378	38.0	316.0
1376	701.0	764.0
1375	62.0	126.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	29.0	7.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	4.0
100873220	0.0	0.0
128820	0.0	0.0
116832	246.0	471.0
1396	242.0	1040.0
1395	6.0	7.0
1394	19.0	33.0
1393	8.0	36.0
1392	0.0	0.0
285407	4.0	5.0
116835	447.0	640.0
1390	779.0	727.0
1389	3895.0	2931.0
1388	3417.0	3777.0
1387	1787.0	2797.0
116841	1466.0	1448.0
1386	1008.0	1239.0
116840	1040.0	1579.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	15.0	51.0
100873255	0.0	0.0
100873254	3.0	0.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	45.0	58.0
100287895	0.0	0.0
285419	7.0	6.0
1399	1313.0	1972.0
1398	2315.0	1787.0
1397	11052.0	8878.0
100873259	2.0	0.0
100873258	0.0	0.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	266.0	950.0
285429	0.0	11.0
100287880	0.0	0.0
440193	441.0	1758.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13599.0	6857.0
153830	1989.0	1876.0
645280	0.0	0.0
440138	97.0	82.0
440132	0.0	0.0
440142	0.0	0.0
10139	2312.0	3350.0
126208	1465.0	1805.0
126206	0.0	0.0
126205	0.0	1.0
107133497	34.0	39.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7983.0	8244.0
10131	1337.0	1061.0
10134	16394.0	11449.0
107133494	0.0	0.0
10133	3339.0	3296.0
128869	1182.0	1165.0
10136	0.0	0.0
10135	953.0	757.0
100128493	0.0	0.0
103021294	3.0	2.0
10138	437.0	526.0
100128496	0.0	0.0
10137	1289.0	1971.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	1031.0	791.0
128864	11.0	10.0
440125	0.0	1.0
440131	3.0	9.0
10143	0.0	0.0
128854	230.0	264.0
10142	1041.0	964.0
10144	1471.0	1521.0
10147	2277.0	2111.0
100128483	0.0	1.0
10146	2226.0	3517.0
128859	0.0	0.0
10149	64.0	134.0
10148	242.0	636.0
128853	626.0	503.0
440159	0.0	0.0
10117	7.0	10.0
440163	0.0	0.0
10110	9.0	16.0
10112	61.0	288.0
10111	1299.0	1194.0
10114	1577.0	2207.0
10113	3745.0	2838.0
128848	0.0	0.0
10116	1183.0	1384.0
165829	4.0	0.0
100128469	4.0	4.0
153842	1.0	3.0
440145	461.0	550.0
10129	371.0	340.0
440153	0.0	0.0
10128	2580.0	2506.0
100033799	0.0	0.0
107133486	1.0	4.0
10121	5288.0	4648.0
100128465	0.0	0.0
10120	4046.0	3319.0
10123	750.0	2828.0
138234	0.0	3.0
10125	173.0	684.0
10124	288.0	524.0
10127	1040.0	1260.0
10126	2274.0	1567.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	13.0	12.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	19.0	116.0
100128448	0.0	0.0
126242	0.0	2.0
106481198	0.0	0.0
10107	2.0	1.0
10106	3553.0	4788.0
106481199	0.0	1.0
10109	8492.0	14968.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2880.0	3047.0
10100	23.0	62.0
10103	7056.0	7703.0
106481194	0.0	0.0
10102	1226.0	1090.0
106481195	0.0	0.0
10105	6633.0	3003.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	192.0	217.0
440119	20.0	148.0
126235	1.0	3.0
126231	34.0	33.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	28.0	30.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	65.0	115.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	33.0
440104	185.0	352.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	21.0	168.0
100128423	1.0	5.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	6.0	9.0
10090	2609.0	1338.0
10093	7355.0	10939.0
10092	5365.0	8952.0
10095	8777.0	16655.0
645204	0.0	0.0
10094	9649.0	13226.0
645203	3.0	3.0
10097	4296.0	7888.0
10096	4010.0	8475.0
645201	0.0	0.0
163115	54.0	139.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	34.0
106481143	0.0	0.0
114194	0.0	0.0
138162	151.0	221.0
106481144	0.0	0.0
114195	1.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	1.0	3.0
106481145	0.0	0.0
151126	17.0	49.0
106481146	0.0	0.0
10099	10102.0	6630.0
10098	1508.0	1167.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	523.0	492.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	8.0	13.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	7.0	7.0
415116	5535.0	2382.0
645207	0.0	0.0
645206	52.0	73.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	6.0
114182	0.0	0.0
10071	6.0	20.0
645220	0.0	0.0
728851	7.0	5.0
10073	765.0	889.0
405754	2.0	1.0
405753	1425.0	995.0
10072	2413.0	1735.0
10075	5315.0	6028.0
106481118	0.0	0.0
200523	0.0	0.0
106481119	0.0	0.0
106481116	0.0	0.0
728858	0.0	2.0
106481117	0.0	0.0
728855	526.0	486.0
163131	214.0	408.0
106481121	0.0	0.0
106481122	0.0	0.0
