id	7b33490c-6699-4393-8085-803afadbc344	864475a1-413c-46f8-8227-9ae03a71a5fc
56616	584.0	482.0
163702	918.0	380.0
391013	1.0	7.0
391012	0.0	0.0
100381215	2.0	0.0
29079	3381.0	3013.0
29078	1282.0	1370.0
56623	1369.0	1151.0
56624	34.0	24.0
29071	1563.0	1584.0
29070	435.0	438.0
29075	75.0	4.0
29074	3644.0	2819.0
29072	6636.0	4191.0
163732	628.0	1257.0
200845	1079.0	287.0
148103	893.0	528.0
200844	35.0	22.0
440482	116.0	81.0
151742	2372.0	697.0
163720	2.0	14.0
148113	312.0	223.0
440465	3382.0	1888.0
29057	7.0	7.0
148109	2.0	4.0
29058	12134.0	6233.0
56647	4021.0	3194.0
56648	396.0	143.0
56649	222.0	8253.0
440419	1.0	1.0
440416	6.0	8.0
8303	3380.0	2641.0
643157	0.0	0.0
200879	106.0	4802.0
440406	2.0	3.0
8301	6976.0	6327.0
643155	4161.0	2841.0
8302	8.0	0.0
440400	379.0	432.0
199675	0.0	58.0
8310	783.0	1930.0
124093	38.0	134.0
8314	4599.0	4837.0
8315	1668.0	1520.0
8312	2485.0	4439.0
342096	1.0	0.0
8313	1606.0	163.0
440435	3.0	1.0
643160	0.0	0.0
643161	0.0	0.0
643159	12.0	21.0
8309	2767.0	1168.0
8321	12191.0	15811.0
8322	2691.0	1141.0
8320	76.0	12.0
8325	1850.0	868.0
8326	26.0	34.0
8323	4428.0	5226.0
8324	1624.0	401.0
440423	745.0	694.0
200894	1286.0	1217.0
643171	2.0	10.0
200895	1163.0	465.0
8318	30.0	221.0
8317	98.0	168.0
8332	0.0	0.0
692110	0.0	0.0
8333	0.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	18.0	1.0
8337	0.0	0.0
8334	3359.0	3261.0
8335	0.0	0.0
148046	137.0	8.0
106481699	0.0	0.0
643182	0.0	0.0
643180	134.0	93.0
643181	0.0	0.0
8329	1.0	0.0
8328	2.0	2.0
8343	0.0	0.0
643198	0.0	0.0
8344	7.0	1.0
8341	159.0	67.0
8342	0.0	1.0
8347	94.0	36.0
8348	3.0	3.0
643199	1.0	0.0
8345	10.0	14.0
8346	2.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	1.0
692108	0.0	0.0
692109	5.0	0.0
643193	0.0	0.0
8340	1.0	0.0
8338	21.0	13.0
8339	33.0	38.0
8354	1.0	0.0
8355	23.0	17.0
8352	1.0	2.0
8353	80.0	23.0
8358	0.0	0.0
8359	1.0	1.0
8356	3.0	0.0
8357	69.0	27.0
222235	93.0	27.0
106481679	0.0	0.0
222236	2845.0	1375.0
106481677	1.0	0.0
222234	339.0	259.0
106481678	0.0	1.0
8350	6.0	1.0
8351	10.0	7.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	0.0	1.0
106481684	0.0	0.0
106481685	2.0	0.0
8349	1778.0	930.0
8365	65.0	10.0
8366	6.0	2.0
8363	6.0	6.0
8364	7.0	2.0
8369	0.0	0.0
163688	15.0	3.0
8367	17.0	11.0
8368	0.0	0.0
106481688	0.0	0.0
222223	791.0	33.0
106481689	0.0	0.0
8361	1.0	0.0
222229	898.0	1369.0
8362	16.0	15.0
8360	11.0	3.0
106481693	60.0	17.0
106481694	84.0	9.0
106481691	1.0	1.0
106481692	23.0	8.0
106481697	1.0	1.0
106481698	0.0	0.0
106481695	15.0	4.0
106481696	4.0	0.0
342035	28.0	19.0
344697	7.0	7.0
106481690	5.0	4.0
728310	4.0	0.0
285830	211.0	77.0
8379	1758.0	4188.0
93556	9.0	52.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	2.0	0.0
222255	936.0	271.0
106481655	0.0	0.0
285834	26.0	62.0
222256	443.0	56.0
106481656	0.0	0.0
8372	159.0	121.0
93550	873.0	471.0
8373	1.0	0.0
106481659	0.0	0.0
8370	6.0	6.0
728315	3.0	12.0
81577	1789.0	730.0
106481660	0.0	0.0
81578	116.0	298.0
106481661	0.0	0.0
81579	3348.0	2682.0
81573	1526.0	1137.0
106481664	0.0	1.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	4171.0	1016.0
106481662	0.0	0.0
81576	2454.0	1546.0
106481663	10.0	2.0
81570	563.0	753.0
100271178	0.0	1.0
81571	806.0	332.0
81572	1542.0	1373.0
645715	31.0	1173.0
8387	0.0	0.0
8388	0.0	0.0
728300	3.0	4.0
8386	0.0	0.0
8389	0.0	0.0
106481668	1.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1194.0	2010.0
8383	0.0	0.0
285848	24.0	2.0
8384	0.0	0.0
285849	69.0	42.0
8382	1218.0	570.0
81566	1996.0	1409.0
106481671	0.0	0.0
106481672	4.0	0.0
81567	145.0	166.0
81569	0.0	0.0
106481670	0.0	0.0
81562	3752.0	1540.0
106481675	0.0	0.0
81563	849.0	2371.0
246243	438.0	515.0
100271168	4.0	3.0
106481676	0.0	0.0
106481673	2.0	1.0
81565	2529.0	2433.0
106481674	2.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	5.0	0.0
100271163	0.0	1.0
100271162	1.0	3.0
8398	3504.0	919.0
8399	6.0	19.0
8396	5401.0	3976.0
285852	0.0	1.0
645740	0.0	0.0
8390	0.0	1.0
106481635	0.0	0.0
285855	6659.0	5468.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3481.0	2649.0
106481639	0.0	0.0
8395	108.0	22.0
8392	0.0	0.0
106481637	7.0	1.0
106481638	0.0	0.0
100271158	1.0	3.0
106481642	8.0	4.0
106481643	0.0	1.0
246210	3.0	0.0
106481640	0.0	0.0
100271159	0.0	1.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	0.0	1.0
106481646	0.0	1.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	72.0	165.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	1.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	9.0	0.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	3.0	0.0
344653	2.0	0.0
100271141	0.0	1.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	370.0	333.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	209.0	177.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	1.0	0.0
283209	724.0	550.0
283208	358.0	96.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	2.0	0.0
100271131	0.0	0.0
100271133	2.0	0.0
100271130	0.0	0.0
93587	682.0	252.0
645771	1.0	2.0
93589	165.0	40.0
106481624	7.0	11.0
285800	56.0	17.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	6.0	2.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	1745.0	1098.0
645784	45.0	15.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	0.0	0.0
100271114	1.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	11.0	2.0
643115	1.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	0.0	10.0
643136	1.0	3.0
106481602	3.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	2.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	1.0	0.0
106481605	0.0	0.0
285829	7.0	11.0
100271106	2.0	10.0
106481610	0.0	0.0
100271105	0.0	0.0
643126	15.0	4.0
199699	18.0	2.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	1727.0	1253.0
54112	14.0	1.0
56776	29.0	12.0
283248	41.0	12.0
344729	1.0	0.0
100128894	2.0	0.0
100128893	22.0	9.0
100128890	21.0	10.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	2.0	7.0
114614	31.0	16.0
283238	0.0	0.0
100190800	21.0	50.0
283237	1279.0	1027.0
283236	0.0	0.0
283234	230.0	440.0
728381	0.0	0.0
283232	4366.0	2077.0
728380	4.0	5.0
100128881	104.0	55.0
100128880	0.0	1.0
692099	670.0	895.0
114609	386.0	261.0
29128	12.0	140.0
29123	5305.0	3988.0
344709	0.0	0.0
29122	519.0	425.0
29121	483.0	521.0
283229	228.0	1240.0
29127	251.0	574.0
29126	497.0	988.0
29125	51.0	14.0
29124	0.0	1.0
692087	0.0	0.0
692088	0.0	0.0
692089	7.0	0.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	1197.0	1043.0
54149	1380.0	676.0
54148	1181.0	1006.0
54147	0.0	0.0
283212	262.0	421.0
692091	0.0	0.0
692092	0.0	0.0
692093	2.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	5.0	6.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	0.0	1.0
728350	8.0	25.0
285872	2.0	0.0
100128853	0.0	0.0
29109	1350.0	4240.0
29108	259.0	264.0
285877	0.0	0.0
29107	1106.0	1053.0
285878	0.0	0.0
29106	24.0	4.0
728358	0.0	0.0
29101	11282.0	8606.0
29100	2989.0	2885.0
29105	3815.0	2155.0
29104	1001.0	688.0
29103	2959.0	2606.0
29102	2968.0	2309.0
100271098	2.0	0.0
283284	320.0	235.0
728343	0.0	0.0
728342	243.0	209.0
100128849	0.0	0.0
728344	3.0	4.0
100271081	3.0	3.0
100128845	0.0	1.0
728340	304.0	127.0
285888	0.0	0.0
29119	22.0	3.0
107057644	32.0	3.0
29118	910.0	16.0
107057647	0.0	0.0
114655	0.0	1.0
29117	4131.0	4952.0
107057646	5.0	0.0
114657	0.0	0.0
114659	369.0	330.0
126638	0.0	0.0
54165	2263.0	1166.0
126637	0.0	0.0
29110	1504.0	1441.0
29116	9840.0	4375.0
29115	3597.0	3722.0
29114	17.0	4.0
29113	0.0	2.0
100271087	2.0	1.0
100271089	0.0	0.0
100271085	0.0	1.0
100128836	5.0	4.0
728378	2.0	0.0
728377	130.0	65.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1797.0	822.0
81793	18.0	5.0
81794	231.0	118.0
81796	5.0	2.0
81790	4683.0	2926.0
100271076	0.0	0.0
283267	423.0	313.0
91107	699.0	4089.0
100128830	4.0	0.0
81792	122.0	341.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	1.0	0.0
100128827	0.0	0.0
728366	1.0	1.0
728361	3.0	6.0
100128822	908.0	433.0
728369	0.0	0.0
81786	357.0	427.0
54187	1847.0	2455.0
81788	7179.0	1784.0
81789	584.0	508.0
283257	0.0	0.0
100271065	0.0	0.0
645700	1.0	0.0
283254	208.0	201.0
126695	1780.0	1819.0
148003	0.0	0.0
378108	11.0	2.0
151649	14.0	4.0
151648	16.0	30.0
151647	7.0	0.0
151645	13.0	31.0
200909	0.0	0.0
200916	1045.0	1559.0
148014	9.0	9.0
151658	0.0	1.0
151651	103.0	40.0
56704	404.0	917.0
148022	1132.0	1005.0
126669	2571.0	2776.0
126668	322.0	171.0
100126297	0.0	0.0
100126299	7.0	1.0
100126296	2.0	0.0
200931	262.0	81.0
200933	787.0	747.0
126661	165.0	28.0
56729	0.0	24.0
283298	547.0	41.0
283297	0.0	0.0
136051	539.0	501.0
138639	392.0	225.0
692076	1.0	7.0
391121	0.0	0.0
391120	0.0	0.0
391123	52.0	6.0
200942	5685.0	3720.0
440577	15.0	26.0
440574	2205.0	1705.0
56731	4832.0	3962.0
100126270	10.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	7.0	5.0
138649	154.0	65.0
200959	5.0	0.0
200958	353.0	2266.0
391135	8.0	17.0
440567	132.0	92.0
391139	2.0	5.0
440563	0.0	1.0
440561	0.0	0.0
151613	4572.0	1339.0
692072	0.0	0.0
692075	6.0	7.0
692057	0.0	0.0
692058	3.0	0.0
124056	1.0	0.0
81706	21369.0	1008.0
391104	1.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1049.0	599.0
391109	0.0	0.0
440595	228.0	661.0
56751	2.0	0.0
692063	0.0	0.0
8402	4626.0	8069.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	771.0	306.0
391114	0.0	0.0
124044	1030.0	1061.0
391115	0.0	0.0
440585	5.0	6.0
391117	0.0	0.0
440584	33.0	49.0
391119	0.0	0.0
54101	2491.0	2708.0
151636	2701.0	2974.0
440590	421.0	148.0
54103	3328.0	1448.0
54102	4140.0	4146.0
54108	3380.0	1788.0
54107	2912.0	3335.0
54106	4.0	0.0
692053	3.0	0.0
391040	3.0	1.0
645683	14.0	74.0
8410	0.0	0.0
645682	0.0	0.0
645688	11.0	34.0
391044	0.0	4.0
645687	0.0	3.0
8411	1668.0	1281.0
645686	0.0	0.0
8412	2811.0	1926.0
391045	15.0	1.0
440533	0.0	0.0
8406	1256.0	65.0
8407	12744.0	24092.0
8404	14189.0	2583.0
8405	5211.0	4261.0
8408	3200.0	2922.0
8409	3572.0	3589.0
391051	20.0	12.0
8420	1793.0	1405.0
645694	6.0	2.0
391053	1.0	0.0
645693	23.0	82.0
643031	1.0	3.0
8424	1101.0	520.0
8425	27448.0	10299.0
643037	2.0	1.0
163589	184.0	24.0
643034	0.0	0.0
440525	92.0	96.0
391059	179.0	55.0
645691	13.0	24.0
163590	3915.0	2578.0
8417	6530.0	4149.0
8418	2606.0	804.0
8416	2730.0	2702.0
8419	22.0	12.0
8431	4.0	1.0
8435	7.0	2.0
8436	10044.0	3954.0
8433	0.0	0.0
8434	835.0	266.0
391026	0.0	0.0
440556	1611.0	188.0
440560	1.0	0.0
8428	3583.0	3363.0
8427	1712.0	2032.0
103157000	0.0	0.0
8443	2873.0	3087.0
8440	3968.0	3005.0
8446	1706.0	1458.0
8447	267.0	62.0
8444	1245.0	130.0
8445	1494.0	1292.0
391037	8.0	1.0
391039	2.0	2.0
643050	0.0	0.0
285905	22.0	27.0
285908	977.0	236.0
8439	2216.0	2546.0
8437	2730.0	3122.0
8438	63.0	105.0
8453	1828.0	2026.0
8454	4395.0	4377.0
8451	4699.0	4713.0
8452	4404.0	4462.0
8458	1058.0	865.0
8455	6581.0	6201.0
8456	58.0	21.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3482.0	3514.0
106481583	0.0	0.0
106481584	2.0	4.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	12.0	2.0
8449	2518.0	2903.0
106481580	1.0	0.0
8464	899.0	596.0
8462	1484.0	1120.0
8463	648.0	156.0
8468	2.0	3.0
391099	0.0	0.0
8467	7832.0	7081.0
342184	554.0	1407.0
246312	1.0	0.0
106481589	0.0	0.0
8460	1528.0	594.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	4.0	6.0
106481599	0.0	1.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	7827.0	1548.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	2107.0	1491.0
8473	10646.0	5574.0
440519	24.0	31.0
440518	2.0	0.0
8479	2775.0	2067.0
440515	2030.0	1273.0
8477	97.0	32.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	2.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	90.0	1.0
8470	24852.0	3419.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	7.0	0.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	517.0	442.0
8484	1.0	5.0
391075	0.0	0.0
440508	2.0	10.0
391077	0.0	0.0
391076	0.0	0.0
8488	4.0	6.0
440503	506.0	147.0
8489	1.0	8.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	1.0	2.0
8482	55.0	54.0
8483	172.0	32.0
8480	1843.0	1893.0
8481	3190.0	2078.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	21.0	1.0
8497	70.0	14.0
728431	288.0	592.0
8498	4547.0	4342.0
728430	4.0	0.0
100128934	0.0	0.0
8495	7478.0	5585.0
8496	5126.0	4314.0
91012	2869.0	2598.0
100128936	174.0	265.0
728432	0.0	0.0
100128930	0.0	0.0
8499	12.0	1.0
106481536	0.0	0.0
8490	9686.0	2212.0
106481537	0.0	1.0
285954	16.0	0.0
285955	11.0	5.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1417.0	622.0
54075	0.0	1.0
101669766	196.0	4.0
728434	0.0	0.0
91010	3860.0	1042.0
285958	1262.0	528.0
101669767	1.0	0.0
8491	3939.0	2042.0
106481538	0.0	0.0
8492	78.0	311.0
54072	1.0	0.0
106481539	0.0	0.0
101669762	285.0	173.0
106481540	0.0	0.0
101669763	0.0	1.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	2.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	1.0
81693	88.0	24.0
100271056	1.0	0.0
100271050	2.0	8.0
100271053	1.0	0.0
93664	2147.0	1300.0
100128923	2.0	1.0
93663	1846.0	2668.0
285961	35.0	17.0
93668	1.0	0.0
285962	248.0	59.0
106481547	0.0	0.0
54082	36.0	0.0
106481548	0.0	1.0
285965	3.0	5.0
285966	93.0	20.0
106481545	5.0	0.0
106481546	7.0	0.0
93661	0.0	0.0
100128927	1277.0	1590.0
54084	260.0	0.0
106481549	0.0	0.0
106481550	1.0	0.0
81688	14515.0	11311.0
106481551	1.0	0.0
54089	1.0	2.0
81689	3829.0	1662.0
54088	4.0	29.0
106481554	0.0	0.0
100271047	0.0	2.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	1.0
100128912	0.0	0.0
91039	2178.0	2333.0
342132	486.0	258.0
285971	1631.0	986.0
285972	9.0	2.0
285973	26.0	28.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1265.0	711.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	8.0	0.0
54097	863.0	140.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	104.0	208.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	6.0	0.0
54098	0.0	0.0
246330	838.0	1230.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	53.0	143.0
100271033	16.0	14.0
645619	0.0	0.0
100271031	3.0	4.0
344787	88.0	41.0
100128902	0.0	0.0
728441	50.0	98.0
100128903	0.0	1.0
222389	2927.0	3424.0
106481525	1.0	0.0
106481526	4.0	0.0
285987	9.0	2.0
106481523	1.0	0.0
285989	1015.0	348.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	82.0	40.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	0.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	896.0	540.0
91056	813.0	1276.0
645641	0.0	2.0
91050	1464.0	1006.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	46.0	15.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	67.0	11.0
106481503	0.0	0.0
106481504	1.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	0.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	1.0	0.0
283316	64.0	32.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	7.0	12.0
283314	219.0	68.0
100271006	1.0	1.0
283310	9.0	0.0
344758	1.0	0.0
100271001	0.0	0.0
344752	0.0	0.0
728411	425.0	179.0
728410	0.0	0.0
643003	4.0	9.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	1.0	0.0
728409	0.0	0.0
283303	1.0	0.0
344741	0.0	1.0
728400	0.0	0.0
645676	117.0	123.0
285941	1.0	0.0
728405	0.0	0.0
285943	26.0	4.0
728407	118.0	66.0
728402	0.0	0.0
728403	0.0	0.0
643008	2889.0	1521.0
645668	2.0	0.0
100506658	2791.0	2349.0
100506655	7.0	0.0
81849	28.0	839.0
56890	1279.0	524.0
56891	0.0	0.0
100506650	0.0	0.0
81846	2826.0	2812.0
81847	3967.0	2941.0
81848	1179.0	1572.0
56896	0.0	0.0
56897	5038.0	4756.0
81853	8828.0	3746.0
56898	9461.0	7837.0
81855	1110.0	1710.0
56899	634.0	34.0
56892	850.0	1278.0
56893	1470.0	3180.0
121275	5.0	0.0
121278	1.0	0.0
56894	6435.0	4740.0
81850	0.0	0.0
145249	1.0	0.0
56895	1222.0	52.0
81851	0.0	0.0
649137	0.0	0.0
81839	2916.0	1317.0
121274	1995.0	1161.0
121273	37.0	20.0
145264	0.0	0.0
121270	0.0	0.0
145258	29.0	4.0
121268	39.0	31.0
81844	5312.0	4713.0
145259	2.0	15.0
133283	281.0	858.0
375593	29.0	14.0
100506649	197.0	107.0
100506673	0.0	0.0
121260	1416.0	3477.0
145270	146.0	219.0
100506671	2.0	2.0
81875	2427.0	1466.0
81876	12171.0	11682.0
81870	0.0	0.0
81871	0.0	0.0
121256	11.0	73.0
81872	0.0	0.0
81873	2132.0	4193.0
387597	26.0	12.0
100506668	762.0	470.0
160897	1301.0	728.0
649159	0.0	0.0
145282	871.0	388.0
387590	3009.0	1262.0
81856	524.0	400.0
81857	4562.0	2810.0
100506660	40.0	29.0
81858	4198.0	4593.0
135886	0.0	6.0
147872	4.0	0.0
81889	1442.0	1673.0
145200	41.0	12.0
81892	2176.0	2129.0
81893	0.0	0.0
81894	2535.0	1850.0
81890	4877.0	2690.0
135892	36.0	3.0
649179	0.0	0.0
100506600	77.0	36.0
613126	43.0	13.0
81887	3043.0	3694.0
81888	980.0	921.0
145216	16.0	3.0
338591	0.0	0.0
649186	9.0	0.0
338596	11.0	3.0
338599	0.0	1.0
169200	4301.0	2252.0
145226	202.0	28.0
100506637	286.0	91.0
160857	592.0	318.0
160851	566.0	402.0
91227	97.0	4.0
157206	13.0	55.0
100506622	6.0	1.0
100856809	0.0	0.0
338588	0.0	0.0
145241	6.0	0.0
91219	1.0	1.0
650172	0.0	0.0
102724678	237.0	24.0
338579	0.0	0.0
326591	441.0	492.0
255738	0.0	13.0
338567	0.0	0.0
102724668	40.0	28.0
255743	36144.0	42868.0
56829	2720.0	2153.0
326586	0.0	0.0
102724655	0.0	0.0
554250	0.0	0.0
554251	418.0	161.0
338557	6.0	21.0
56832	0.0	0.0
56833	100.0	223.0
56834	2792.0	1467.0
554235	7.0	4.0
554236	21.0	6.0
56849	393.0	22.0
255725	0.0	0.0
56848	1564.0	832.0
56852	681.0	732.0
56853	19.0	93.0
102724631	0.0	0.0
56850	3554.0	4044.0
56851	4578.0	5436.0
100820829	182.0	79.0
101243555	0.0	0.0
196872	301.0	134.0
8501	1482.0	172.0
8502	8318.0	11691.0
8500	3383.0	3267.0
253128	32.0	1.0
664701	1381.0	323.0
255783	781.0	777.0
54207	4.0	3.0
54206	8962.0	5490.0
54205	6276.0	5135.0
664709	15.0	23.0
54209	91.0	341.0
196883	671.0	285.0
8512	47.0	39.0
8513	4.0	0.0
8510	2.0	4.0
8511	14.0	0.0
54210	29.0	206.0
81831	943.0	265.0
81832	14.0	355.0
81833	0.0	0.0
54212	4.0	0.0
170261	89.0	2083.0
8505	1004.0	936.0
8506	235.0	156.0
8503	1769.0	2695.0
8504	2124.0	1225.0
8509	137.0	101.0
8507	383.0	279.0
255758	441.0	383.0
8508	4513.0	4858.0
8520	2368.0	3030.0
8521	2.0	0.0
169270	684.0	173.0
8522	353.0	227.0
102724605	0.0	0.0
554282	0.0	6.0
56886	3060.0	3531.0
54221	97.0	37.0
56888	3654.0	3581.0
554279	3.0	0.0
664722	2.0	4.0
56882	4380.0	3947.0
664721	11.0	36.0
255762	2.0	6.0
56884	0.0	0.0
8516	439.0	62.0
8517	329.0	278.0
8514	585.0	963.0
8515	144.0	52.0
56889	14849.0	14698.0
8518	2631.0	1987.0
8519	2058.0	378.0
8530	271.0	40.0
326624	107.0	50.0
8531	6637.0	12625.0
326625	3073.0	3455.0
8534	4097.0	180.0
326628	0.0	0.0
8535	1670.0	3029.0
326627	1.0	0.0
8532	228.0	100.0
8533	2564.0	2871.0
8527	1898.0	2500.0
8528	323.0	525.0
8525	1581.0	1687.0
8526	827.0	497.0
8529	0.0	1.0
8541	617.0	306.0
326613	0.0	0.0
8542	2408.0	3104.0
326615	0.0	0.0
8540	2021.0	1672.0
326614	0.0	1.0
8545	7331.0	3636.0
326617	1.0	0.0
8546	4841.0	3442.0
326616	4.0	7.0
8543	3760.0	1720.0
8544	780.0	490.0
253175	0.0	0.0
554300	0.0	0.0
8538	20.0	0.0
8539	5967.0	6334.0
8536	317.0	203.0
8537	10.0	10.0
8552	83.0	14.0
8553	4730.0	30512.0
8550	2235.0	2253.0
326603	8.0	18.0
8551	0.0	0.0
8556	826.0	425.0
326606	0.0	0.0
8557	91.0	36.0
8554	3561.0	2177.0
8555	3763.0	1277.0
326607	36.0	1.0
326609	3.0	1.0
255798	0.0	0.0
8549	2.0	2.0
8547	115.0	50.0
8548	1952.0	1117.0
101409261	26.0	8.0
326611	0.0	0.0
8563	786.0	2510.0
8564	39.0	52.0
8562	3735.0	4257.0
8567	2683.0	1647.0
8568	1674.0	1912.0
8565	3139.0	6041.0
8566	6822.0	11835.0
253152	103.0	600.0
8560	5923.0	7884.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	1774.0	1234.0
8558	6193.0	4501.0
8559	799.0	978.0
8574	2935.0	3831.0
8575	2436.0	2837.0
8572	500.0	5702.0
8573	1671.0	908.0
8578	1992.0	643.0
8576	2208.0	2958.0
8577	18.0	8.0
554354	0.0	0.0
8570	9054.0	7705.0
123811	3257.0	2557.0
8569	1114.0	952.0
8585	0.0	0.0
8586	3.0	0.0
101928770	0.0	2.0
8583	0.0	1.0
101928773	1.0	0.0
8587	3.0	0.0
8588	0.0	0.0
101928776	2.0	0.0
8581	1.0	18.0
8582	0.0	0.0
8580	0.0	0.0
100132058	2.0	0.0
101409258	54.0	8.0
101409257	15.0	7.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	763.0	524.0
8596	0.0	0.0
101928781	2.0	12.0
8594	0.0	0.0
8595	0.0	0.0
101928784	27.0	5.0
8590	0.0	0.0
8591	0.0	0.0
100132066	2.0	0.0
100421113	0.0	0.0
100421114	0.0	0.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	352.0	52.0
100132073	0.0	0.0
100132074	575.0	261.0
100132079	0.0	1.0
554313	3.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	41.0	24.0
100421125	0.0	0.0
91133	944.0	25.0
100421129	1.0	1.0
91137	3441.0	2144.0
101928720	0.0	0.0
375519	5.0	2.0
