id	b9e52e4e-4f2b-446d-8065-b399f9fec644	4ae6d828-f8b3-4c8b-8d6a-575ef51e329b
106481345	1.0	0.0
85459	1199.0	594.0
106481346	0.0	0.0
85456	11858.0	12828.0
442910	23.0	2.0
106481343	0.0	0.0
85457	3908.0	2038.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	767.0	421.0
442913	0.0	0.0
85452	4.0	23.0
442914	0.0	0.0
50	8371.0	3778.0
85453	3125.0	1302.0
442915	0.0	0.0
85450	2836.0	3700.0
51	5469.0	4574.0
442916	0.0	0.0
85451	3409.0	2072.0
52	5419.0	4092.0
442917	0.0	0.0
53	2672.0	2515.0
442918	0.0	0.0
54	419.0	2781.0
442919	0.0	0.0
55	224.0	227.0
442909	0.0	0.0
56	3.0	5.0
58	12.0	16.0
59	3698.0	8228.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	20.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	422.0	71.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	366.0	281.0
442900	0.0	0.0
106481355	0.0	0.0
85443	32.0	44.0
442901	0.0	0.0
85444	2632.0	911.0
442902	0.0	0.0
60	187786.0	190225.0
85441	2821.0	2712.0
442903	31.0	11.0
85442	696.0	953.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	7.0
85440	1962.0	1773.0
442907	19.0	11.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	8.0
68	1.0	5.0
344595	440.0	170.0
69	2.0	5.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	292.0	114.0
106481321	0.0	1.0
85479	4.0	40.0
106481322	1.0	0.0
85476	4308.0	2154.0
85477	126.0	263.0
70	42.0	133.0
85474	15.0	54.0
71	182849.0	282854.0
72	235.0	333.0
73	35.0	9.0
74	0.0	0.0
75	18.0	30.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7638.0	5703.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2039.0	1380.0
81	25526.0	31941.0
85463	2393.0	1171.0
82	3.0	4.0
85464	2596.0	1821.0
83	36.0	2.0
85461	5110.0	7455.0
85462	9334.0	1086.0
86	2336.0	1960.0
87	3597.0	9709.0
85460	2277.0	1468.0
88	26.0	2.0
89	3.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5672.0	11281.0
106481300	0.0	0.0
91	2884.0	1521.0
92	1110.0	864.0
93	1096.0	902.0
94	2027.0	1511.0
95	426.0	440.0
97	778.0	514.0
98	876.0	654.0
344561	0.0	0.0
728661	4188.0	2765.0
728664	3.0	0.0
106481305	1.0	0.0
261734	2273.0	2557.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	21.0
106481309	8.0	10.0
246119	0.0	0.0
106481307	0.0	1.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	7.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	6.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	420.0	232.0
3800	252.0	62.0
3801	6826.0	6676.0
3802	0.0	0.0
728695	0.0	3.0
285735	0.0	0.0
261726	2613.0	1877.0
728698	8.0	6.0
3814	1.0	10.0
3815	9689.0	264.0
3816	95.0	71.0
261729	856.0	210.0
3817	191.0	21.0
3818	107.0	97.0
222166	5074.0	1614.0
3811	1.0	0.0
3812	0.0	0.0
285740	1.0	0.0
285741	45.0	46.0
728689	10.0	14.0
3827	0.0	0.0
246100	0.0	0.0
3820	81.0	49.0
3821	12.0	23.0
3822	3.0	2.0
3823	1.0	2.0
3824	29.0	36.0
645402	0.0	0.0
403313	1270.0	960.0
403314	1.0	1.0
728637	0.0	1.0
728638	157.0	94.0
728633	5.0	0.0
728632	33.0	32.0
728635	54.0	22.0
3836	2930.0	2635.0
222183	226.0	458.0
3837	12301.0	9183.0
3838	1176.0	1764.0
3839	3104.0	2300.0
728629	2.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2194.0	2621.0
3832	223.0	281.0
3833	85.0	247.0
3834	8.0	2.0
3835	6019.0	4862.0
728620	3.0	0.0
403300	0.0	1.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1048.0	474.0
3848	3.0	5.0
3849	0.0	1.0
222171	44.0	11285.0
728619	12.0	5.0
3840	5586.0	4073.0
3841	1717.0	773.0
3842	10339.0	5004.0
3843	11092.0	6773.0
3844	0.0	0.0
3845	2256.0	1464.0
3846	11.0	15.0
645423	0.0	0.0
3860	3.0	106.0
246126	0.0	1.0
728658	533.0	608.0
728655	2.0	7.0
728657	0.0	1.0
728656	8.0	10.0
3858	1624.0	802.0
3859	2.0	0.0
246135	2.0	2.0
3850	11.0	2.0
3851	6.0	19.0
3852	5.0	79.0
645414	0.0	0.0
3853	0.0	419.0
3854	1.0	11.0
3855	97078.0	108134.0
3856	61565.0	64774.0
3857	1.0	1.0
728640	6.0	3.0
645431	40.0	36.0
728642	439.0	450.0
728641	1.0	3.0
645434	40.0	2.0
645432	1.0	3.0
285704	1067.0	1098.0
728643	3.0	7.0
222194	3652.0	1975.0
285708	0.0	0.0
1204	0.0	0.0
1203	5197.0	1873.0
1201	1652.0	963.0
1200	8108.0	9839.0
3861	1.0	27.0
645426	79.0	53.0
645425	0.0	0.0
1209	10887.0	7241.0
3866	6.0	817.0
1208	1.0	0.0
1207	4895.0	3898.0
3868	1.0	86.0
285311	0.0	0.0
3880	2500.0	33979.0
3881	0.0	4.0
285313	976.0	12.0
100128537	1207.0	950.0
3882	0.0	0.0
100128536	0.0	1.0
285314	3.0	1.0
285315	1346.0	618.0
1215	7.0	4.0
100141515	0.0	1.0
1213	30134.0	21180.0
1212	5133.0	5017.0
1211	9784.0	13061.0
3872	20.0	5120.0
3875	29420.0	50043.0
3876	5.0	30.0
3879	1.0	5.0
3890	0.0	0.0
3891	48.0	1.0
3892	433.0	176.0
100128525	4.0	3.0
285326	0.0	0.0
1230	55.0	465.0
285329	4.0	3.0
440097	27.0	0.0
440093	10.0	9.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	142.0	107.0
3888	0.0	0.0
100631239	0.0	0.0
3889	777.0	246.0
100128516	114.0	33.0
285331	1394.0	996.0
100128512	0.0	0.0
285335	183.0	65.0
100128514	0.0	0.0
1241	221.0	352.0
1240	1294.0	434.0
1238	296.0	38.0
1237	2.0	7.0
1236	60.0	68.0
1235	5.0	2.0
1234	122.0	189.0
1233	11.0	39.0
1232	7.0	204.0
3895	21339.0	12093.0
100128511	260.0	70.0
100631247	0.0	0.0
3897	241.0	424.0
100631248	0.0	0.0
3898	587.0	4386.0
100631249	0.0	0.0
3899	57.0	104.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1539.0	942.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	146.0	45.0
100631254	0.0	0.0
100128503	2.0	0.0
285349	642.0	338.0
574501	3.0	6.0
574502	0.0	0.0
1244	48.0	13.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	3.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	463.0	492.0
1263	924.0	5315.0
1262	65.0	51.0
116966	607.0	88.0
100887755	3.0	1.0
1261	16.0	12.0
100887754	0.0	0.0
1260	0.0	0.0
116969	268.0	43.0
1259	45.0	77.0
1258	2.0	12.0
440061	0.0	0.0
100887750	55.0	19.0
100887746	40.0	5.0
100887744	1.0	0.0
1272	236.0	5.0
1271	676.0	0.0
100887749	45.0	32.0
1270	37.0	20.0
100887748	0.0	0.0
440044	79.0	61.0
1269	27.0	5.0
440051	1.0	5.0
1268	60.0	141.0
440050	5.0	4.0
1267	5918.0	6455.0
1266	8107.0	13659.0
100887740	0.0	0.0
1265	18010.0	15666.0
1286	4625.0	2885.0
1285	4384.0	3333.0
1284	15992.0	16663.0
1282	6617.0	10370.0
1281	10989.0	14101.0
1280	0.0	0.0
440078	158.0	156.0
440077	1.0	1.0
440087	87.0	11.0
1278	17838.0	10095.0
1277	10654.0	23124.0
440081	66.0	101.0
116938	0.0	0.0
1297	29.0	24.0
116931	133.0	91.0
1296	1603.0	13147.0
1295	7498.0	16987.0
116933	0.0	4.0
1294	58.0	1025.0
1293	8471.0	1743.0
116935	41.0	55.0
1292	13678.0	8061.0
440068	0.0	0.0
1291	12933.0	4210.0
116937	6.0	5.0
440067	0.0	2.0
1290	1569.0	1225.0
440073	100.0	172.0
440072	10.0	2.0
1289	1812.0	1974.0
1288	256.0	24.0
1287	2450.0	1370.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1682.0	1842.0
440021	0.0	0.0
442673	4.0	0.0
10018	4715.0	1624.0
126328	3500.0	3696.0
442676	1.0	0.0
126326	146.0	257.0
1299	18057.0	103.0
1298	2076.0	1137.0
10011	3047.0	2701.0
10010	2530.0	3025.0
10013	5039.0	4085.0
128989	4127.0	1599.0
10015	10751.0	7983.0
10014	8379.0	4988.0
10017	39.0	55.0
10016	6281.0	4792.0
10020	2317.0	1034.0
114335	0.0	0.0
114336	0.0	0.0
126321	2498.0	2112.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	5.0	700.0
10024	17.0	58.0
128977	3442.0	1548.0
103021165	0.0	0.0
10023	431.0	263.0
103021164	6.0	5.0
10026	2850.0	1626.0
10025	4508.0	3936.0
116986	174.0	95.0
116985	12246.0	19080.0
116988	5271.0	5848.0
116987	3048.0	1990.0
114327	2173.0	1845.0
440043	0.0	0.0
126308	2894.0	2376.0
440041	0.0	0.0
126306	26.0	28.0
151306	59.0	24.0
100128590	5.0	4.0
100128596	0.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	1.0
440027	12.0	17.0
440026	3560.0	3470.0
440023	1.0	0.0
10008	554.0	468.0
10007	4106.0	3859.0
10009	2202.0	1873.0
116984	9203.0	3202.0
116983	1713.0	1902.0
151313	136.0	76.0
10000	5152.0	4152.0
128954	0.0	0.0
10002	50.0	23.0
10001	1367.0	1132.0
10004	108.0	109.0
10003	113.0	21.0
10006	3580.0	3152.0
10005	1699.0	1204.0
126370	1.0	0.0
285352	262.0	232.0
100128579	0.0	0.0
285359	222.0	142.0
126375	325.0	269.0
126374	1228.0	2860.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4256.0	3760.0
285367	1428.0	1615.0
285368	833.0	1038.0
100128569	281.0	88.0
126364	59.0	194.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	7.0	3.0
344191	0.0	0.0
126353	12.0	2162.0
751071	269.0	251.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	52.0	33.0
106481282	0.0	0.0
285381	2199.0	1420.0
106481283	0.0	0.0
285382	168.0	119.0
106481280	0.0	0.0
165918	1275.0	806.0
106481281	4.0	2.0
165904	3.0	4.0
285386	94.0	409.0
138307	218.0	334.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	1.0	1.0
106481290	3.0	1.0
100128541	2.0	3.0
138311	1013.0	1345.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	1.0	0.0
126299	2962.0	2113.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2175.0	2443.0
728710	0.0	1.0
126295	334.0	191.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	1.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	175.0	100.0
645318	0.0	0.0
645317	88.0	27.0
151242	19.0	644.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	39062.0	24236.0
100287908	0.0	0.0
645332	667.0	333.0
126282	698.0	685.0
100287902	6.0	13.0
163227	700.0	753.0
100287900	0.0	0.0
163223	106.0	273.0
106481275	2.0	3.0
106481276	2.0	0.0
106481273	1.0	1.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	86.0	190.0
106481278	0.0	1.0
645328	1.0	32.0
151254	14.0	21.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	15.0
163259	385.0	159.0
645345	231.0	132.0
200403	0.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1081.0	581.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	2.0	2.0
728732	1.0	2.0
728734	4.0	2.0
126272	351.0	236.0
106481242	1.0	0.0
107133511	3.0	1.0
114294	854.0	859.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	29.0	1.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	3.0
728723	475.0	217.0
106481253	0.0	0.0
107133522	9.0	6.0
106481254	2.0	1.0
107133524	5.0	5.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	4.0	23.0
645368	0.0	1.0
645367	1.0	2.0
106481217	0.0	0.0
200424	1078.0	1563.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	9.0
645360	2.0	1.0
106481219	0.0	0.0
106481220	8.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	1.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	888.0	544.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	1.0
645387	399.0	397.0
645382	0.0	0.0
645381	50.0	15.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	2.0
106481207	3.0	1.0
106481204	1.0	1.0
106481205	1.0	0.0
106481208	3.0	1.0
106481209	0.0	0.0
3902	50.0	51.0
3903	154.0	869.0
106481210	0.0	0.0
3904	0.0	4.0
3906	0.0	0.0
106481213	5.0	1.0
106481214	0.0	0.0
3908	2297.0	154.0
106481211	0.0	0.0
3909	145.0	296.0
106481212	0.0	0.0
684959	0.0	0.0
151234	42.0	9.0
151230	943.0	415.0
728798	4.0	1.0
3913	17106.0	14444.0
3914	169.0	15343.0
3915	13660.0	17387.0
3916	25307.0	25146.0
3918	4639.0	20957.0
3910	2708.0	1534.0
3911	12359.0	19248.0
3912	15229.0	18560.0
728782	12.0	9.0
728780	61.0	199.0
3924	16.0	5.0
3925	1915.0	5494.0
3927	8154.0	15354.0
3929	8.0	15.0
3920	11821.0	9638.0
3921	28783.0	32984.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	799.0	3204.0
3937	263.0	690.0
3938	1.0	2.0
3939	23839.0	26576.0
3930	1646.0	1230.0
100873179	0.0	0.0
3931	1075.0	1190.0
3932	147.0	185.0
3933	0.0	1.0
3934	32.0	3154.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	16.0	3.0
3947	5.0	1.0
3948	5.0	0.0
3949	886.0	5091.0
100873169	3.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	28682.0	16478.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	2.0	5.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	2.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	26.0	77.0
3958	3811.0	32876.0
3959	29323.0	22977.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	4.0
199223	519.0	395.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	358.0	146.0
3952	2.0	10.0
3953	1674.0	993.0
3954	3474.0	2697.0
3955	699.0	782.0
3956	4708.0	14386.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	20.0	14.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	19.0	1.0
728746	0.0	0.0
728748	6.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	52.0	637.0
1303	1491.0	848.0
107133502	0.0	0.0
1302	587.0	2416.0
1301	20.0	55.0
1300	40.0	132.0
3960	62.0	50.0
3963	6.0	0.0
3964	2925.0	2991.0
1308	1836.0	1370.0
3965	517.0	1586.0
1307	7993.0	10607.0
151295	61.0	99.0
1306	2353.0	2312.0
100189589	2.0	45.0
728774	1.0	0.0
728773	0.0	1.0
3980	1956.0	1106.0
100287932	3466.0	2978.0
3981	1071.0	1105.0
728776	32.0	12.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	1.0
1316	20033.0	43326.0
1315	11026.0	8463.0
1314	20413.0	11967.0
1312	5258.0	5974.0
1311	72.0	1622.0
100329135	0.0	2.0
1310	3.0	31.0
574537	0.0	0.0
3972	2.0	0.0
3973	58.0	20.0
3975	0.0	0.0
3976	468.0	2919.0
3977	6339.0	682.0
1318	64.0	57.0
3978	1705.0	1938.0
1317	2681.0	1697.0
728763	11.0	0.0
3990	71.0	4.0
645313	0.0	0.0
3991	322.0	354.0
645312	0.0	0.0
3992	458.0	542.0
645311	2.0	0.0
728769	1178.0	560.0
1330	0.0	0.0
1327	22099.0	16883.0
1326	818.0	653.0
1325	18.0	11.0
3982	2.0	2.0
3983	22627.0	13088.0
3984	2770.0	4602.0
3985	13239.0	6403.0
3987	2919.0	1867.0
3988	2899.0	5201.0
1329	7801.0	4133.0
116809	0.0	0.0
100128416	23.0	24.0
1340	9738.0	7970.0
1337	7011.0	4916.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4538.0	5338.0
100128410	1.0	1.0
3995	761.0	1781.0
100128412	0.0	0.0
3996	2007.0	2959.0
3998	13314.0	10180.0
1339	2.0	0.0
285440	4321.0	2958.0
285441	2.0	2.0
1352	1075.0	523.0
1351	12748.0	6241.0
1350	21198.0	15870.0
1349	6919.0	3504.0
1348	0.0	0.0
1347	6763.0	3688.0
1346	2792.0	725.0
1345	8509.0	4406.0
1343	0.0	0.0
1342	0.0	0.0
100873211	1.0	0.0
100873210	1.0	0.0
285456	46.0	8.0
1363	35066.0	26293.0
1362	6242.0	6545.0
1361	7.0	6.0
1360	2.0	0.0
1359	14.0	51.0
1358	6.0	2.0
1357	0.0	0.0
1356	951.0	1138.0
1355	3243.0	1635.0
1353	3216.0	1979.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	163.0	101.0
285464	940.0	677.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5758.0	1825.0
1373	435.0	32.0
1371	911.0	517.0
1370	1.0	0.0
1369	0.0	0.0
1368	379.0	957.0
100873209	1.0	0.0
1366	9020.0	16671.0
1365	12445.0	10659.0
1364	18974.0	88409.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	12.0	10.0
100873201	2.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	2.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	2.0	0.0
100873231	0.0	0.0
100873230	2.0	0.0
1385	3281.0	2124.0
116843	1997.0	757.0
1384	3532.0	2146.0
116842	99.0	39.0
1382	2342.0	2711.0
116844	48.0	1426.0
1381	19277.0	482.0
1380	32.0	12.0
440176	7.0	5.0
440184	3.0	0.0
1379	4.0	1.0
1378	8.0	25.0
1376	1890.0	1236.0
1375	165.0	422.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	13.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	119.0	321.0
1396	559.0	270.0
1395	37.0	137.0
1394	20.0	62.0
1393	106.0	133.0
1392	0.0	2.0
285407	19.0	16.0
116835	945.0	528.0
1390	1515.0	1074.0
1389	9790.0	5663.0
1388	9567.0	8398.0
1387	10408.0	5319.0
116841	2591.0	1910.0
1386	5464.0	2420.0
116840	2833.0	2251.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	84.0	158.0
100873255	1.0	0.0
100873254	201.0	130.0
100873253	0.0	1.0
285412	1.0	0.0
100873252	1.0	2.0
100287898	405.0	104.0
100287895	0.0	0.0
285419	29.0	15.0
1399	5394.0	3362.0
1398	5512.0	4585.0
1397	13643.0	13358.0
100873259	1.0	0.0
100873258	1.0	0.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	324.0	392.0
285429	32.0	12.0
100287880	0.0	0.0
440193	243.0	1247.0
100873248	0.0	0.0
100873247	4.0	1.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	25966.0	10735.0
153830	5012.0	6707.0
645280	6.0	1.0
440138	695.0	271.0
440132	0.0	1.0
440142	11.0	5.0
10139	3564.0	3117.0
126208	1640.0	1297.0
126206	1.0	0.0
126205	2.0	0.0
107133497	139.0	25.0
126204	1.0	0.0
107133499	0.0	0.0
128866	12453.0	11186.0
10131	2901.0	1981.0
10134	18373.0	15018.0
107133494	0.0	0.0
10133	3180.0	3669.0
128869	2064.0	2016.0
10136	0.0	0.0
10135	1950.0	4577.0
100128493	0.0	1.0
103021294	30.0	51.0
10138	1118.0	1327.0
100128496	1.0	0.0
10137	5026.0	4122.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	1.0
10140	11685.0	5370.0
128864	33.0	19.0
440125	1.0	1.0
440131	0.0	2.0
10143	0.0	0.0
128854	641.0	682.0
10142	7602.0	4052.0
10144	8773.0	3105.0
10147	9254.0	3523.0
100128483	1.0	1.0
10146	8305.0	6415.0
128859	0.0	0.0
10149	191.0	773.0
10148	8.0	484.0
128853	793.0	146.0
440159	0.0	0.0
10117	1.0	0.0
440163	7.0	2.0
10110	40.0	134.0
10112	33.0	142.0
10111	5231.0	3345.0
10114	8556.0	5629.0
10113	4167.0	2584.0
128848	0.0	0.0
10116	5683.0	3196.0
165829	11.0	13.0
100128469	40.0	24.0
153842	1.0	2.0
440145	696.0	632.0
10129	1485.0	821.0
440153	0.0	0.0
10128	7753.0	5566.0
100033799	0.0	0.0
107133486	27.0	1.0
10121	7327.0	7230.0
100128465	0.0	0.0
10120	6795.0	5756.0
10123	493.0	805.0
138234	2.0	0.0
10125	89.0	95.0
10124	1505.0	463.0
10127	2859.0	2096.0
10126	3299.0	1971.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	80.0	34.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	14.0	5.0
106481182	0.0	2.0
285489	83.0	1080.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	0.0	1.0
10106	15332.0	9476.0
106481199	0.0	1.0
10109	10112.0	11870.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	3486.0	2629.0
10100	550.0	108.0
10103	18643.0	33164.0
106481194	0.0	0.0
10102	1551.0	1212.0
106481195	0.0	0.0
10105	5047.0	1908.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	798.0	575.0
440119	363.0	47.0
126235	1.0	0.0
126231	296.0	65.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	67.0	89.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	68.0	39.0
106481167	3.0	1.0
106481168	0.0	1.0
106481161	2.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	0.0	1.0
440104	2328.0	942.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	13.0	2.0
100128423	8.0	1.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	39.0	7.0
10090	10901.0	2316.0
10093	8124.0	8699.0
10092	7051.0	6837.0
10095	6326.0	9090.0
645204	7.0	4.0
10094	8103.0	9914.0
645203	7.0	3.0
10097	10898.0	8480.0
10096	6391.0	6548.0
645201	1.0	0.0
163115	325.0	43.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	484.0	206.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	11.0	21.0
106481145	0.0	0.0
151126	60.0	6.0
106481146	0.0	1.0
10099	21224.0	22916.0
10098	4290.0	1441.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	1384.0	1139.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	88.0	45.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	3.0	10.0
415116	5096.0	4632.0
645207	0.0	0.0
645206	203.0	51.0
442707	0.0	0.0
