id	6546c35d-64c9-43bb-b68d-9258161c3b1f	35ab4cea-1680-483e-90fb-94c129a2c7a5
10866	1054.0	1784.0
100420919	0.0	0.0
10865	1068.0	1880.0
10868	6106.0	4306.0
10867	4645.0	5942.0
10869	8650.0	5175.0
10861	258.0	156.0
101929074	269.0	267.0
10864	8.0	3.0
101929071	1.0	0.0
10863	213.0	287.0
22813	3.0	1.0
22814	3.0	0.0
643641	3016.0	1483.0
22815	2.0	0.0
22816	2.0	0.0
22818	15673.0	11787.0
10829	2.0	1.0
100419945	0.0	0.0
83849	28.0	49.0
83855	809.0	1223.0
10833	0.0	0.0
83854	28.0	25.0
83857	490.0	726.0
10835	3.0	0.0
83856	332.0	340.0
10834	0.0	0.0
83851	77.0	16.0
10837	0.0	1.0
100419948	0.0	0.0
83850	2444.0	1288.0
10836	3.0	1.0
100419949	0.0	0.0
83853	75.0	23.0
10838	2490.0	1223.0
83852	2047.0	1310.0
124565	16967.0	14050.0
100419947	5.0	0.0
22808	4536.0	2546.0
22809	3066.0	2796.0
101929082	0.0	0.0
101929083	1.0	0.0
10830	0.0	0.0
643637	0.0	0.0
22822	17337.0	12811.0
22823	2108.0	1788.0
22824	1055.0	307.0
101929086	1.0	2.0
22826	9191.0	8126.0
22827	8995.0	9299.0
643653	0.0	0.0
22828	4545.0	2189.0
22829	664.0	341.0
112574	4748.0	3069.0
100419955	0.0	0.0
56241	1438.0	3814.0
100420946	0.0	0.0
56242	1464.0	803.0
22820	13246.0	12621.0
22821	3457.0	2821.0
100419950	1.0	0.0
10844	6959.0	6011.0
83844	0.0	0.0
10846	4014.0	1032.0
10845	3641.0	2821.0
10848	1838.0	2932.0
56243	27421.0	22962.0
10847	13743.0	9876.0
56244	1.0	0.0
56245	21.0	15.0
10849	340.0	338.0
56246	1.0	2.0
643646	59.0	46.0
10840	273.0	99.0
10842	1.0	0.0
101929093	0.0	0.0
10841	76.0	31.0
643648	1.0	1.0
101929010	3.0	3.0
100420950	2.0	1.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	1.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	1.0	0.0
101929026	0.0	0.0
101929025	3.0	1.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	2.0
100271601	0.0	1.0
100419979	1.0	0.0
100420972	0.0	0.0
100420975	1.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	1.0	0.0
100419996	0.0	0.0
391436	0.0	1.0
161582	328.0	183.0
124599	66.0	129.0
101929052	1.0	1.0
391485	1.0	1.0
222611	1.0	11.0
100187716	0.0	0.0
391490	0.0	2.0
391496	1.0	0.0
22899	535.0	2570.0
391462	1.0	0.0
22891	121.0	66.0
22893	5795.0	4097.0
22894	3707.0	2314.0
22895	2.0	3.0
148581	1.0	0.0
22897	3688.0	2580.0
22898	2228.0	2055.0
22890	2713.0	1542.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	1.0
101929008	82.0	106.0
222659	6.0	3.0
440894	97.0	88.0
222658	3563.0	2628.0
102724035	0.0	0.0
100271575	1.0	5.0
100271577	1.0	1.0
100271571	0.0	0.0
81175	14.0	6.0
81176	7.0	11.0
100271570	0.0	2.0
93145	3156.0	1591.0
440888	0.0	0.0
222642	7.0	8.0
222643	105.0	438.0
401289	5.0	8.0
401288	14.0	54.0
401285	13.0	0.0
81166	0.0	0.0
100271564	15.0	14.0
81168	0.0	0.0
100271566	37.0	34.0
81169	0.0	1.0
81162	4.0	3.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	4.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	2.0	0.0
81192	0.0	0.0
81193	1.0	0.0
81194	0.0	0.0
450232	4.0	0.0
401260	0.0	1.0
220001	453.0	223.0
222662	0.0	0.0
401265	255.0	161.0
222663	18705.0	3989.0
220002	2713.0	2249.0
93166	257.0	136.0
401264	970.0	623.0
220004	113.0	200.0
100271539	1.0	0.0
401262	57.0	53.0
93164	682.0	350.0
100271547	0.0	0.0
100271549	1.0	0.0
81188	0.0	0.0
100271543	1.0	0.0
102724000	0.0	0.0
100271545	1.0	2.0
401258	3.0	12.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	2047.0	1885.0
440854	5.0	5.0
222698	212.0	105.0
222696	176.0	28.0
161497	15.0	9.0
100271529	11.0	7.0
222699	66.0	21.0
100271536	0.0	0.0
100271538	5.0	6.0
100271537	0.0	0.0
93190	171.0	91.0
283601	0.0	0.0
100271531	45.0	31.0
283600	16.0	5.0
220042	37.0	43.0
93183	1489.0	931.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	6356.0	6700.0
100271525	0.0	0.0
100271526	5.0	7.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	54.0	2.0
100271523	0.0	0.0
100271522	0.0	1.0
100271507	0.0	0.0
100271506	1.0	1.0
100271516	0.0	0.0
100271510	1.0	2.0
220064	1627.0	1266.0
220047	4.0	2.0
100271503	0.0	0.0
10808	10632.0	9015.0
56130	36.0	65.0
10807	2448.0	1955.0
56131	208.0	204.0
56132	42.0	53.0
10809	5014.0	4996.0
220081	15.0	21.0
83756	62.0	88.0
10811	1353.0	1929.0
56137	96.0	10.0
10810	5229.0	1076.0
83755	0.0	0.0
56138	74.0	31.0
83758	259.0	257.0
10813	1591.0	1369.0
56139	609.0	271.0
401207	510.0	247.0
220082	0.0	1.0
83757	1.0	1.0
83752	9124.0	6630.0
56133	64.0	616.0
10815	78.0	248.0
10814	35.0	2.0
56134	64.0	72.0
10817	1030.0	726.0
56135	95.0	51.0
10816	1.0	0.0
283643	821.0	1211.0
56136	33.0	18.0
643535	1.0	1.0
643536	0.0	0.0
22800	2545.0	1225.0
22801	152.0	264.0
643550	0.0	3.0
22802	0.0	2.0
22803	6782.0	4461.0
440804	2.0	5.0
22806	218.0	1942.0
22807	2246.0	3928.0
10819	73.0	134.0
56140	5.0	3.0
10818	2719.0	1414.0
56141	0.0	12.0
56142	4.0	10.0
56143	5.0	6.0
83737	4575.0	2353.0
220070	0.0	0.0
10822	0.0	3.0
283638	5772.0	6290.0
83744	541.0	256.0
10821	2.0	3.0
10824	3.0	3.0
83746	3273.0	2477.0
10823	0.0	0.0
83741	1.0	0.0
283635	3261.0	3467.0
10826	6582.0	2696.0
220074	1666.0	932.0
56144	15.0	11.0
10825	1389.0	712.0
56145	47.0	43.0
83740	0.0	0.0
83743	2900.0	2592.0
56146	4.0	5.0
10828	1.0	1.0
10827	1707.0	1061.0
83742	1418.0	1609.0
56147	6.0	7.0
283631	0.0	0.0
10820	0.0	3.0
440836	678.0	775.0
643563	1.0	2.0
56154	4.0	0.0
81109	0.0	0.0
283629	151.0	36.0
56159	2.0	2.0
81115	0.0	0.0
81116	0.0	0.0
56155	56.0	46.0
283624	1034.0	417.0
102724097	34.0	10.0
256006	65.0	40.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	1.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	1.0
440823	86.0	481.0
440822	1.0	0.0
56163	4.0	7.0
56164	18.0	15.0
256021	4.0	11.0
56165	9.0	6.0
83759	1964.0	1558.0
56160	3918.0	1782.0
10800	76.0	165.0
283617	0.0	0.0
81104	0.0	0.0
10802	2782.0	1176.0
10801	12421.0	19249.0
10804	459.0	80.0
10803	1.0	20.0
56167	1.0	0.0
10806	5497.0	2722.0
56168	0.0	0.0
56169	12.0	25.0
643582	0.0	0.0
643586	4.0	0.0
256076	2.0	7.0
401253	77.0	33.0
56171	1123.0	306.0
401251	8.0	10.0
56172	4906.0	8442.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	39.0	1.0
102724076	0.0	0.0
102724077	8.0	8.0
283688	1.0	0.0
401247	4.0	8.0
81136	0.0	0.0
283687	251.0	168.0
283685	0.0	0.0
93109	650.0	1360.0
283682	1.0	0.0
100126825	0.0	0.0
93107	1.0	0.0
643596	64.0	119.0
56180	949.0	718.0
93100	2232.0	3030.0
401242	2.0	0.0
256085	1.0	2.0
56181	5882.0	3947.0
81126	0.0	0.0
81127	0.0	0.0
83787	2344.0	2099.0
283677	2.0	4.0
401237	36.0	180.0
83786	2271.0	3716.0
401236	3.0	1.0
283673	8.0	22.0
93134	2749.0	1829.0
401233	0.0	0.0
401232	182.0	314.0
256051	932.0	672.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	62.0	128.0
81153	0.0	0.0
100271596	2.0	0.0
100271595	1.0	1.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1455.0	1925.0
283659	3857.0	958.0
100271587	1.0	3.0
100271589	2.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	85.0	31.0
100271585	0.0	1.0
100271584	3.0	1.0
100271581	1.0	0.0
22998	12280.0	6633.0
22999	5.0	3.0
100151676	1.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	5465.0	2597.0
100151671	0.0	0.0
100151672	0.0	1.0
22992	13694.0	8809.0
22993	4027.0	2749.0
100151674	0.0	0.0
22994	1064.0	1413.0
83903	15.0	14.0
22995	423.0	237.0
83902	0.0	0.0
22996	855.0	518.0
22997	621.0	134.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	1.0	0.0
100151683	40.0	5.0
100151684	12.0	1.0
100151685	0.0	0.0
100151681	1.0	0.0
56302	1.0	2.0
83901	0.0	0.0
342538	11.0	12.0
83900	0.0	0.0
56300	0.0	2.0
56301	46.0	21.0
124411	1500.0	1070.0
22976	1497.0	636.0
22977	73.0	41.0
22978	7123.0	2603.0
22979	1435.0	1589.0
22970	46.0	50.0
22971	800.0	1195.0
22974	53.0	206.0
83932	740.0	397.0
10998	769.0	579.0
83931	6305.0	3721.0
342527	10.0	18.0
148418	880.0	623.0
83933	408.0	573.0
124404	6.0	2.0
10999	3025.0	1778.0
124401	1845.0	1795.0
124402	3923.0	3079.0
83930	4264.0	2566.0
56311	51.0	17.0
10990	50.0	402.0
100126693	2.0	1.0
10992	22666.0	19120.0
606500	0.0	0.0
10991	336.0	484.0
10994	10152.0	6371.0
10993	298.0	473.0
22987	8.0	33.0
22989	174.0	38.0
22980	14173.0	11783.0
22981	2840.0	1366.0
22982	3074.0	844.0
22983	13.0	32.0
22984	3066.0	2385.0
22985	16190.0	12842.0
22986	0.0	0.0
58986	5381.0	6334.0
148423	1016.0	1013.0
58985	519.0	124.0
342510	69.0	77.0
283694	0.0	0.0
283693	19.0	28.0
283692	7.0	10.0
22954	1112.0	718.0
22955	4855.0	3003.0
112487	886.0	576.0
22950	2746.0	1975.0
391524	2.0	0.0
22952	3.0	1.0
22953	2.0	0.0
391526	2.0	1.0
10975	4112.0	4768.0
83953	2.0	4.0
10978	719.0	659.0
83955	21.0	23.0
10979	5517.0	3525.0
112495	2080.0	2429.0
10970	4995.0	3692.0
56339	3959.0	2874.0
10972	28598.0	18019.0
10971	15103.0	10524.0
10974	0.0	0.0
10973	2126.0	1557.0
401409	108.0	43.0
112479	886.0	412.0
112476	121.0	148.0
391530	0.0	0.0
83939	6436.0	4640.0
56341	19.0	192.0
391533	0.0	1.0
124460	127.0	527.0
83935	706.0	745.0
83938	1191.0	1266.0
391538	3.0	1.0
83937	11735.0	7341.0
10987	3699.0	3081.0
83943	1934.0	1288.0
83942	0.0	0.0
10989	6193.0	3999.0
10988	5640.0	3892.0
56342	228.0	385.0
124454	2463.0	1585.0
56344	1.0	2.0
83941	2109.0	1508.0
83940	1652.0	1377.0
643503	0.0	0.0
10981	499.0	1018.0
112483	5644.0	4270.0
10980	7476.0	7340.0
10983	51766.0	36768.0
10982	3748.0	2668.0
643507	4.0	0.0
10985	10789.0	6071.0
10984	558.0	338.0
22932	946.0	890.0
22933	4773.0	3990.0
22934	1339.0	1317.0
22936	6673.0	2525.0
22937	7996.0	7128.0
22938	4574.0	4185.0
112464	296.0	1604.0
22930	5816.0	4496.0
22931	8016.0	6211.0
81309	0.0	0.0
391504	2.0	2.0
10954	5269.0	2406.0
10953	2606.0	4034.0
10956	25711.0	19259.0
81315	0.0	2.0
10955	13186.0	10633.0
391508	19.0	31.0
81316	0.0	0.0
10957	17770.0	8238.0
124446	7502.0	9945.0
81310	0.0	0.0
10959	20120.0	14266.0
22929	7216.0	4912.0
10950	2744.0	2514.0
10952	5857.0	5852.0
10951	6908.0	3860.0
22943	11.0	15.0
22944	1522.0	1100.0
22945	0.0	0.0
22947	0.0	0.0
22948	9603.0	6913.0
22949	2880.0	2130.0
83957	0.0	0.0
22941	4311.0	1032.0
83959	2871.0	2563.0
10965	992.0	1109.0
391518	1.0	0.0
10964	1914.0	1536.0
81304	0.0	0.0
10966	1020.0	869.0
10969	4644.0	3768.0
81300	0.0	0.0
10961	14442.0	12679.0
10960	18121.0	14627.0
643529	1382.0	1190.0
10963	11057.0	9161.0
10962	389.0	570.0
148479	1460.0	1695.0
197407	971.0	1019.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	1.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	1.0
124491	2875.0	1600.0
391548	1.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	2.0
391552	3.0	2.0
474383	0.0	1.0
474382	0.0	0.0
222701	1.0	0.0
767569	0.0	1.0
391559	2.0	1.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	1.0	0.0
767558	0.0	0.0
246704	9.0	20.0
207107	4.0	112.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	2.0	0.0
474344	850.0	2303.0
474343	251.0	138.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	18.0	30.0
161406	18.0	12.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	10.0	12.0
100151641	0.0	0.0
246715	2.0	1.0
767557	28.0	31.0
606553	0.0	0.0
606551	38.0	27.0
474354	0.0	0.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	2.0	1.0
161436	182.0	21.0
100151655	0.0	0.0
391584	2.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	36.0	14.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	2.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3375.0	2328.0
100151667	0.0	0.0
391598	2.0	1.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	19.0	15.0
474337	1.0	0.0
197370	4408.0	4688.0
220112	7.0	1.0
246744	0.0	0.0
220115	6.0	15.0
93273	60.0	147.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	1.0	0.0
100271451	2.0	3.0
81295	0.0	0.0
100271452	1.0	0.0
220108	883.0	261.0
220107	14.0	25.0
100271448	4.0	0.0
100271447	11.0	2.0
100271449	2.0	0.0
100271444	5.0	12.0
100271445	0.0	0.0
81285	6.0	10.0
81282	0.0	0.0
197350	39.0	15.0
246720	1.0	6.0
401399	24.0	18.0
401398	82.0	66.0
246721	0.0	1.0
220134	10.0	28.0
401397	2482.0	1990.0
246723	9.0	4.0
220136	562.0	379.0
401393	1.0	0.0
100271437	0.0	0.0
100271439	0.0	3.0
100271438	1.0	4.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	1173.0	813.0
246731	8.0	6.0
401387	8.0	5.0
100271419	0.0	1.0
102724127	0.0	0.0
246737	51.0	42.0
100271420	0.0	0.0
197358	347.0	546.0
199990	2712.0	3803.0
246785	42.0	54.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	2.0	0.0
220158	1.0	2.0
283726	214.0	115.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	12.0	19.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	380.0	156.0
100271413	2.0	0.0
197320	1348.0	898.0
439996	0.0	0.0
100887074	0.0	0.0
439992	37.0	44.0
100887073	0.0	0.0
197322	2602.0	1974.0
439994	167.0	76.0
102724105	861.0	802.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	5.0	1.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	50.0	5.0
100271400	0.0	2.0
283711	0.0	0.0
100271402	0.0	0.0
197331	30.0	4.0
197335	3333.0	2049.0
440993	2649.0	1326.0
440992	120.0	145.0
161394	526.0	172.0
199964	34.0	12.0
8000	4.0	11.0
8001	0.0	0.0
246777	303.0	300.0
246778	3.0	2.0
606495	254.0	61.0
199974	5.0	14.0
8013	24440.0	2595.0
22911	1317.0	702.0
439949	1102.0	508.0
22913	15010.0	16073.0
643421	1.0	0.0
22914	10.0	12.0
22915	1293.0	664.0
439945	0.0	1.0
22916	5751.0	5656.0
731605	7.0	3.0
22917	7.0	22.0
10929	6250.0	5064.0
10928	5627.0	3820.0
56252	10204.0	4649.0
56253	37.0	81.0
401331	220.0	196.0
81207	0.0	0.0
83869	413.0	404.0
81208	0.0	0.0
81209	0.0	4.0
83877	4656.0	3220.0
56259	3776.0	3409.0
83876	1705.0	289.0
81215	0.0	0.0
83879	20.0	53.0
10934	3.0	6.0
83878	227.0	908.0
283768	3.0	0.0
10933	20465.0	15998.0
10936	244.0	59.0
56254	5503.0	3307.0
83873	80.0	36.0
256148	0.0	0.0
81210	1.0	5.0
283767	0.0	0.0
56255	9651.0	5374.0
83872	228.0	483.0
10935	14637.0	8583.0
81211	0.0	0.0
56256	824.0	512.0
10938	5674.0	4672.0
83875	791.0	253.0
83874	1540.0	2178.0
56257	14099.0	8675.0
22907	7287.0	6409.0
643414	0.0	3.0
439953	7.0	11.0
22908	6560.0	3270.0
83871	5882.0	11412.0
22909	2349.0	706.0
283761	0.0	0.0
439954	0.0	0.0
643418	3.0	2.0
10930	4.0	13.0
439950	0.0	0.0
22921	3803.0	2261.0
8022	0.0	1.0
440926	245.0	172.0
22924	2343.0	1504.0
440925	12.0	9.0
8028	4242.0	2070.0
22925	18454.0	3170.0
8029	1692.0	1040.0
22926	5618.0	2952.0
439934	0.0	0.0
22927	2046.0	1529.0
8027	1501.0	1248.0
22928	4544.0	3201.0
439936	3.0	3.0
56261	3551.0	3604.0
56262	7186.0	7940.0
10939	5906.0	3051.0
401321	203.0	245.0
8021	5641.0	3962.0
83858	1391.0	1323.0
22920	2784.0	1925.0
56260	347.0	298.0
10943	1513.0	1833.0
56269	2.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	11.0	37.0
81204	0.0	0.0
10945	17997.0	18063.0
83868	0.0	0.0
81205	0.0	0.0
10944	12125.0	7756.0
83867	0.0	0.0
10947	1612.0	1330.0
56265	8981.0	2878.0
83862	3072.0	3221.0
401316	30.0	9.0
83861	2780.0	1558.0
283755	872.0	610.0
10946	6809.0	5060.0
56267	2170.0	1923.0
10949	18812.0	14096.0
81201	0.0	1.0
10948	3176.0	3973.0
256158	356.0	273.0
83863	0.0	0.0
81202	0.0	0.0
22918	2247.0	6520.0
22919	12676.0	6638.0
439941	2.0	1.0
83860	1530.0	938.0
8019	3604.0	1735.0
10941	1.0	4.0
643427	33.0	12.0
10940	628.0	365.0
8036	3785.0	2727.0
8034	1348.0	941.0
440957	1495.0	1524.0
440956	0.0	0.0
440955	1.0	5.0
8038	80.0	329.0
10907	2439.0	2758.0
10906	3126.0	2283.0
440952	204.0	100.0
10908	6161.0	5918.0
93210	5869.0	5821.0
8031	13258.0	8854.0
256130	0.0	0.0
56270	6505.0	4479.0
56271	15169.0	9778.0
8030	5248.0	4129.0
10910	4526.0	3426.0
83899	0.0	0.0
81236	0.0	0.0
283748	6.0	7.0
10912	510.0	646.0
283747	2.0	1.0
10911	3.0	22.0
10914	13843.0	8067.0
256126	43.0	25.0
83895	0.0	5.0
10913	2.0	7.0
83894	51.0	27.0
10916	25918.0	17641.0
83897	0.0	0.0
401303	134.0	109.0
10915	2756.0	2226.0
283742	3070.0	2298.0
83896	0.0	0.0
83891	2452.0	2601.0
83890	30.0	79.0
83893	0.0	0.0
81230	0.0	0.0
83892	12352.0	6487.0
22900	2837.0	2583.0
93202	0.0	1.0
22901	1468.0	649.0
22902	5110.0	3408.0
8045	1353.0	1969.0
22903	2238.0	1807.0
22904	3692.0	4105.0
22905	3295.0	2502.0
8048	1.0	0.0
440944	1680.0	1151.0
22906	8322.0	5588.0
256144	0.0	0.0
10917	2.0	3.0
10919	5169.0	4744.0
83888	52.0	63.0
10921	7458.0	7852.0
283738	0.0	0.0
83887	2.0	1.0
10920	3475.0	2615.0
81226	0.0	0.0
10923	7862.0	5751.0
10922	4983.0	4727.0
83889	106.0	23.0
81228	0.0	0.0
83884	4.0	2.0
56287	1.0	0.0
81221	0.0	0.0
56288	4081.0	3114.0
10924	1231.0	1469.0
10927	10640.0	6024.0
83886	105.0	116.0
81223	0.0	0.0
10926	382.0	277.0
81224	0.0	0.0
643447	5.0	3.0
643445	0.0	0.0
83882	201.0	341.0
83881	15.0	19.0
439965	22.0	19.0
643446	6.0	14.0
93233	189.0	123.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1593.0	1037.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	51.0	20.0
106481975	4.0	1.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	0.0	3.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	1.0	0.0
643459	26.0	0.0
81251	0.0	0.0
100271491	0.0	4.0
100271493	0.0	2.0
643470	0.0	0.0
643471	0.0	0.0
8061	847.0	955.0
8065	3836.0	2112.0
81248	0.0	0.0
10901	1126.0	1007.0
10900	332.0	361.0
10903	181.0	785.0
81243	1.0	0.0
10902	6628.0	4179.0
81244	1.0	0.0
100271487	8.0	2.0
10905	6652.0	3749.0
10904	6965.0	6757.0
81246	0.0	0.0
283796	10.0	2.0
100271483	0.0	0.0
81240	0.0	0.0
342574	30.0	90.0
100271486	0.0	0.0
100271485	6.0	0.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	1.0	0.0
8079	18129.0	16839.0
440917	14.0	7.0
439927	0.0	1.0
440915	2.0	1.0
8078	7305.0	6342.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	4.0	2.0
8076	99.0	233.0
106481959	0.0	0.0
8073	22995.0	16212.0
106481956	1.0	0.0
8074	1.0	1.0
106481957	1.0	1.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	4.0	3.0
106481962	1.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	325.0	205.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	1.0	1.0
100271470	1.0	0.0
440905	60.0	26.0
439916	0.0	0.0
8089	957.0	812.0
440902	3.0	2.0
643499	0.0	0.0
439915	0.0	0.0
440900	2.0	8.0
8082	3879.0	3389.0
106481965	0.0	0.0
106481966	24.0	10.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	3304.0	2821.0
106481969	0.0	0.0
8087	10607.0	7768.0
106481967	11.0	11.0
8085	10477.0	4685.0
106481968	3.0	0.0
102724167	5.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	4.0	1.0
106481973	0.0	1.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	1.0	0.0
100271467	1.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	13166.0	12287.0
81264	0.0	0.0
100271460	3.0	2.0
731688	12.0	9.0
728034	0.0	0.0
8099	2295.0	3347.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	43.0	893.0
106481930	0.0	0.0
8092	0.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	136.0	109.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	6.0	1.0
56413	108.0	62.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	1.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	730.0	882.0
344838	1.0	0.0
106481918	0.0	1.0
106481919	3.0	4.0
106481916	1.0	0.0
106481917	0.0	0.0
572558	7.0	5.0
106481910	0.0	0.0
106481911	2.0	1.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	707.0	1738.0
100126572	0.0	0.0
106481929	3.0	5.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	58.0	9.0
728042	0.0	0.0
106481921	6.0	3.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	2.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	2.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	1.0
101234262	25.0	18.0
767612	0.0	0.0
767611	0.0	0.0
283337	4856.0	3161.0
344813	1.0	0.0
114548	166.0	171.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	0.0
126526	1295.0	1056.0
767600	0.0	0.0
344805	39.0	20.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	1.0	0.0
731656	31.0	23.0
102800446	0.0	2.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	7.0	6.0
106481900	1.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	17.0	11.0
728013	155.0	105.0
283392	45.0	29.0
728012	0.0	1.0
728015	1.0	3.0
728010	1.0	0.0
81428	1.0	1.0
728019	2.0	1.0
56478	2741.0	2061.0
56479	2398.0	649.0
126506	0.0	2.0
56474	1772.0	1433.0
81430	0.0	0.0
56475	91.0	31.0
81431	0.0	0.0
56476	0.0	0.0
56477	2685.0	997.0
93408	1.0	0.0
283385	308.0	141.0
283383	1220.0	475.0
728005	26.0	10.0
81419	0.0	0.0
81421	0.0	0.0
283377	2706.0	1992.0
643401	0.0	1.0
283375	21.0	24.0
283373	5061.0	2522.0
151525	2011.0	979.0
126567	162.0	311.0
391211	0.0	0.0
151534	64.0	211.0
151531	49.0	53.0
114569	21107.0	11968.0
126549	49.0	32.0
114571	1.0	0.0
100527978	50.0	41.0
126541	0.0	0.0
126536	0.0	1.0
151556	1131.0	473.0
391242	0.0	0.0
728075	0.0	0.0
440699	10.0	15.0
440695	2.0	3.0
728072	0.0	0.0
100527960	53.0	17.0
391253	0.0	0.0
728064	0.0	0.0
100527963	184.0	213.0
728066	6.0	1.0
440689	69.0	42.0
391257	0.0	1.0
