id	c739af4b-e4b6-46c4-8131-a9fe926468c6	99946511-4d29-4d85-9789-6b326261eb0c
442911	1.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	299.0	134.0
442913	0.0	0.0
85452	5.0	16.0
442914	1.0	0.0
50	7065.0	547.0
85453	2279.0	488.0
442915	0.0	0.0
85450	4094.0	1203.0
51	4780.0	2749.0
442916	0.0	0.0
85451	2962.0	1028.0
52	6047.0	2040.0
442917	0.0	0.0
53	2338.0	2696.0
442918	0.0	0.0
54	551.0	1672.0
442919	0.0	0.0
55	183.0	113.0
442909	1.0	0.0
56	6.0	7.0
58	87.0	11.0
59	7137.0	2549.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	29.0	3.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	366.0	18.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	2.0
106481354	2.0	0.0
85446	461.0	297.0
442900	0.0	0.0
106481355	0.0	0.0
85443	24.0	3.0
442901	0.0	2.0
85444	2147.0	218.0
442902	0.0	0.0
60	613451.0	109263.0
85441	3348.0	306.0
442903	28.0	0.0
85442	1386.0	1374.0
442904	0.0	0.0
442905	0.0	0.0
62	37.0	1.0
85440	2846.0	385.0
442907	11.0	24.0
442908	0.0	0.0
66	1.0	0.0
67	17.0	1.0
68	13.0	1.0
344595	656.0	85.0
69	14.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	7.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	418.0	65.0
106481321	2.0	0.0
85479	11.0	23.0
106481322	0.0	0.0
85476	3677.0	674.0
85477	106.0	45.0
70	117.0	10.0
85474	35.0	28.0
71	471796.0	161559.0
72	541.0	45.0
73	68.0	1.0
74	0.0	0.0
75	39.0	0.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6904.0	3812.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	5.0	0.0
85465	2284.0	633.0
81	34145.0	12728.0
85463	4544.0	328.0
82	5.0	2.0
85464	3019.0	538.0
83	11.0	2.0
85461	5910.0	894.0
85462	6796.0	151.0
86	2524.0	431.0
87	5941.0	2274.0
85460	1645.0	467.0
88	50.0	5.0
89	24.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5358.0	2351.0
106481300	0.0	0.0
91	2257.0	459.0
92	1236.0	316.0
93	743.0	406.0
94	1926.0	1852.0
95	432.0	232.0
97	863.0	399.0
98	1174.0	666.0
344561	1.0	0.0
728661	3600.0	390.0
728664	6.0	0.0
106481305	0.0	0.0
261734	2615.0	589.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	27.0
106481309	22.0	10.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	15.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	11.0	1.0
3809	5.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	331.0	187.0
3800	284.0	31.0
3801	8906.0	3617.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2911.0	989.0
728698	9.0	8.0
3814	2.0	26.0
3815	7608.0	54.0
3816	517.0	9.0
261729	1938.0	209.0
3817	399.0	1.0
3818	172.0	42.0
222166	5888.0	979.0
3811	3.0	1.0
3812	6.0	0.0
285740	1.0	0.0
285741	40.0	41.0
728689	15.0	13.0
3827	2.0	0.0
246100	0.0	0.0
3820	156.0	211.0
3821	50.0	6.0
3822	13.0	1.0
3823	4.0	0.0
3824	263.0	84.0
645402	0.0	0.0
403313	665.0	416.0
403314	4.0	0.0
728637	1.0	0.0
728638	231.0	36.0
728633	0.0	0.0
728632	82.0	19.0
728635	35.0	10.0
3836	2886.0	1040.0
222183	335.0	540.0
3837	12412.0	3898.0
3838	1366.0	927.0
3839	3440.0	555.0
728629	1.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	3388.0	2549.0
3832	294.0	72.0
3833	194.0	73.0
3834	7.0	2.0
3835	5204.0	9253.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1275.0	189.0
3848	0.0	0.0
3849	2.0	0.0
222171	64.0	9710.0
728619	8.0	0.0
3840	7839.0	1821.0
3841	3093.0	575.0
3842	12885.0	2085.0
3843	10359.0	4252.0
3844	0.0	0.0
3845	2566.0	458.0
3846	10.0	10.0
645423	0.0	0.0
3860	13.0	18.0
246126	0.0	1.0
728658	595.0	1023.0
728655	7.0	3.0
728657	2.0	0.0
728656	3.0	0.0
3858	1925.0	1779.0
3859	2.0	0.0
246135	2.0	0.0
3850	11.0	0.0
3851	17.0	0.0
3852	106.0	0.0
645414	0.0	0.0
3853	3.0	0.0
3854	0.0	0.0
3855	75916.0	57087.0
3856	85485.0	65655.0
3857	0.0	0.0
728640	10.0	2.0
645431	40.0	6.0
728642	623.0	184.0
728641	6.0	5.0
645434	16.0	0.0
645432	12.0	9.0
285704	1261.0	630.0
728643	6.0	1.0
222194	3296.0	747.0
285708	0.0	0.0
1204	0.0	0.0
1203	6128.0	2016.0
1201	1782.0	1720.0
1200	9271.0	2422.0
3861	35.0	68.0
645426	59.0	51.0
645425	0.0	2.0
1209	10938.0	5194.0
3866	65.0	348.0
1208	0.0	0.0
1207	4868.0	2757.0
3868	8.0	0.0
285311	0.0	0.0
3880	5233.0	24628.0
3881	0.0	3.0
285313	1283.0	11.0
100128537	1622.0	300.0
3882	1.0	1.0
100128536	1.0	0.0
285314	2.0	0.0
285315	1360.0	380.0
1215	5.0	1.0
100141515	0.0	13.0
1213	27147.0	8571.0
1212	5087.0	11590.0
1211	9706.0	19300.0
3872	182.0	161.0
3875	37353.0	67679.0
3876	17.0	40.0
3879	1.0	1.0
3890	0.0	0.0
3891	64.0	1.0
3892	767.0	204.0
100128525	2.0	5.0
285326	0.0	0.0
1230	138.0	263.0
285329	8.0	0.0
440097	19.0	0.0
440093	18.0	16.0
3883	1.0	0.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	1.0
3887	211.0	115.0
3888	0.0	0.0
100631239	0.0	0.0
3889	363.0	515.0
100128516	121.0	0.0
285331	1411.0	161.0
100128512	0.0	0.0
285335	85.0	1.0
100128514	1.0	0.0
1241	736.0	116.0
1240	746.0	197.0
1238	208.0	15.0
1237	0.0	0.0
1236	120.0	74.0
1235	13.0	0.0
1234	175.0	233.0
1233	55.0	0.0
1232	20.0	52.0
3895	23550.0	4474.0
100128511	231.0	248.0
100631247	0.0	0.0
3897	355.0	3.0
100631248	0.0	0.0
3898	645.0	1812.0
100631249	0.0	0.0
3899	126.0	18.0
100128505	0.0	0.0
100631250	0.0	1.0
285343	1649.0	367.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	166.0	10.0
100631254	3.0	0.0
100128503	4.0	0.0
285349	652.0	172.0
574501	4.0	0.0
574502	0.0	0.0
1244	64.0	3.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	3.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1612.0	381.0
1263	2067.0	1521.0
1262	17.0	0.0
116966	951.0	22.0
100887755	3.0	5.0
1261	4.0	0.0
100887754	4.0	0.0
1260	0.0	0.0
116969	224.0	23.0
1259	200.0	83.0
1258	7.0	9.0
440061	0.0	0.0
100887750	52.0	0.0
100887746	16.0	0.0
100887744	2.0	0.0
1272	366.0	2.0
1271	952.0	7.0
100887749	45.0	6.0
1270	59.0	1.0
100887748	0.0	1.0
440044	198.0	17.0
1269	85.0	7.0
440051	1.0	0.0
1268	93.0	15.0
440050	2.0	2.0
1267	5317.0	4227.0
1266	16135.0	4357.0
100887740	0.0	0.0
1265	29109.0	3472.0
1286	4758.0	374.0
1285	8452.0	520.0
1284	13893.0	3606.0
1282	8589.0	2121.0
1281	10496.0	1974.0
1280	13.0	1.0
440078	151.0	36.0
440077	1.0	0.0
440087	37.0	11.0
1278	15771.0	4077.0
1277	7294.0	8602.0
440081	123.0	6.0
116938	0.0	0.0
1297	48.0	10.0
116931	185.0	134.0
1296	4336.0	1897.0
1295	8149.0	9928.0
116933	1.0	1.0
1294	153.0	818.0
1293	8460.0	736.0
116935	44.0	56.0
1292	16082.0	3242.0
440068	0.0	0.0
1291	13606.0	1655.0
116937	5.0	0.0
440067	1.0	0.0
1290	1746.0	262.0
440073	174.0	123.0
440072	17.0	9.0
1289	1903.0	282.0
1288	363.0	4.0
1287	3192.0	132.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1790.0	478.0
440021	1.0	0.0
442673	5.0	0.0
10018	5274.0	458.0
126328	3398.0	13971.0
442676	1.0	0.0
126326	319.0	247.0
1299	914.0	46.0
1298	2508.0	303.0
10011	2788.0	4112.0
10010	3759.0	1320.0
10013	6377.0	1489.0
128989	3102.0	1649.0
10015	11808.0	3536.0
10014	9874.0	7000.0
10017	86.0	27.0
10016	6321.0	4213.0
10020	2111.0	243.0
114335	0.0	0.0
114336	0.0	0.0
126321	2342.0	1611.0
10029	0.0	0.0
442668	0.0	0.0
10022	14.0	9.0
10021	4.0	60.0
10024	84.0	23.0
128977	3428.0	1366.0
103021165	0.0	0.0
10023	338.0	457.0
103021164	9.0	1.0
10026	3264.0	771.0
10025	4367.0	5439.0
116986	328.0	196.0
116985	8558.0	8676.0
116988	5367.0	4423.0
116987	2789.0	838.0
114327	3260.0	729.0
440043	0.0	0.0
126308	3201.0	2304.0
440041	0.0	0.0
126306	97.0	1500.0
151306	41.0	29.0
100128590	9.0	0.0
100128596	3.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	15.0	63.0
440026	3376.0	2101.0
440023	0.0	0.0
10008	470.0	291.0
10007	3139.0	2204.0
10009	2235.0	1267.0
116984	11153.0	987.0
116983	2595.0	944.0
151313	181.0	106.0
10000	5434.0	1142.0
128954	0.0	0.0
10002	88.0	12.0
10001	1526.0	600.0
10004	164.0	184.0
10003	775.0	14.0
10006	5193.0	1006.0
10005	1452.0	2309.0
126370	0.0	0.0
285352	268.0	101.0
100128579	0.0	0.0
285359	492.0	26.0
126375	161.0	73.0
126374	1288.0	2793.0
153918	1.0	0.0
100128574	0.0	1.0
285362	3770.0	1873.0
285367	1401.0	1133.0
285368	779.0	1110.0
100128569	362.0	14.0
126364	94.0	116.0
100128560	0.0	0.0
285370	1.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	1.0	0.0
344191	0.0	0.0
126353	105.0	586.0
751071	255.0	339.0
442660	1.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	44.0	0.0
106481282	0.0	0.0
285381	3000.0	869.0
106481283	0.0	0.0
285382	164.0	55.0
106481280	0.0	0.0
165918	1274.0	498.0
106481281	0.0	0.0
165904	113.0	0.0
285386	120.0	95.0
138307	145.0	317.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	5.0	0.0
106481290	2.0	0.0
100128541	3.0	0.0
138311	1020.0	1688.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	2792.0	5468.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2095.0	2661.0
728710	0.0	0.0
126295	154.0	79.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	0.0	0.0
100033603	2.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	271.0	55.0
645318	1.0	0.0
645317	63.0	51.0
151242	55.0	34.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27984.0	14343.0
100287908	0.0	0.0
645332	602.0	452.0
126282	590.0	611.0
100287902	5.0	7.0
163227	847.0	163.0
100287900	0.0	0.0
163223	239.0	182.0
106481275	2.0	0.0
106481276	4.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	80.0	25.0
106481278	0.0	2.0
645328	12.0	0.0
151254	23.0	2.0
645326	16.0	20.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	0.0
163259	373.0	77.0
645345	234.0	72.0
200403	6.0	1.0
107133508	4.0	0.0
106481239	0.0	0.0
163255	1138.0	501.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	2.0
728732	6.0	2.0
728734	5.0	0.0
126272	218.0	356.0
106481242	0.0	0.0
107133511	6.0	0.0
114294	751.0	260.0
106481243	4.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	76.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	2.0	0.0
106481249	0.0	0.0
107133516	13.0	1.0
728723	526.0	104.0
106481253	1.0	0.0
107133522	2.0	0.0
106481254	3.0	0.0
107133524	4.0	7.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	11.0	11.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	16.0
645348	0.0	0.0
106481250	0.0	0.0
645369	10.0	2.0
645368	3.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1068.0	185.0
106481218	0.0	0.0
106481215	1.0	0.0
106481216	0.0	0.0
200420	43.0	4.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	8.0	0.0
106481221	2.0	1.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	3.0
138241	917.0	296.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	15.0	1.0
645387	636.0	892.0
645382	1.0	0.0
645381	45.0	0.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	8.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	12.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	790.0	204.0
3903	430.0	621.0
106481210	0.0	0.0
3904	0.0	0.0
3906	0.0	0.0
106481213	11.0	0.0
106481214	0.0	0.0
3908	3193.0	53.0
106481211	0.0	0.0
3909	256.0	11.0
106481212	0.0	0.0
684959	0.0	0.0
151234	69.0	2.0
151230	940.0	76.0
728798	7.0	0.0
3913	27071.0	9951.0
3914	549.0	7866.0
3915	14185.0	5325.0
3916	28366.0	16425.0
3918	9211.0	5658.0
3910	3918.0	1080.0
3911	13400.0	7920.0
3912	22058.0	6953.0
728782	19.0	25.0
728780	74.0	15.0
3924	13.0	22.0
3925	3128.0	3100.0
3927	10711.0	4759.0
3929	20.0	174.0
3920	12529.0	4046.0
3921	32402.0	69915.0
3923	0.0	0.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4216.0	2074.0
3937	988.0	325.0
3938	10.0	0.0
3939	19010.0	10979.0
3930	2601.0	387.0
100873179	0.0	0.0
3931	1264.0	180.0
3932	545.0	319.0
3933	0.0	1.0
3934	41.0	1346.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	19.0	1.0
3947	1.0	0.0
3948	14.0	1.0
3949	2584.0	380.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24898.0	10896.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	12.0	29.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	105.0	146.0
3958	6253.0	21920.0
3959	30857.0	26256.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	4.0
199223	1066.0	271.0
574517	0.0	0.0
100631269	3.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	787.0	29.0
3952	6.0	0.0
3953	3645.0	237.0
3954	2374.0	1495.0
3955	527.0	553.0
3956	5692.0	44455.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	48.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	2.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	8.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	221.0	317.0
1303	2981.0	110.0
107133502	0.0	0.0
1302	679.0	59.0
1301	17.0	1.0
1300	37.0	14.0
3960	232.0	44.0
3963	0.0	0.0
3964	3479.0	786.0
1308	844.0	6.0
3965	929.0	1238.0
1307	10569.0	2992.0
151295	125.0	14.0
1306	2991.0	900.0
100189589	6.0	26.0
728774	0.0	0.0
728773	0.0	0.0
3980	2062.0	392.0
100287932	2953.0	2190.0
3981	2400.0	328.0
728776	32.0	9.0
85508	0.0	0.0
105601840	2.0	0.0
85509	1.0	0.0
1316	103389.0	4132.0
1315	11878.0	1655.0
1314	19220.0	2530.0
1312	5960.0	6476.0
1311	70.0	2959.0
100329135	0.0	3.0
1310	22.0	4.0
574537	0.0	0.0
3972	3.0	6.0
3973	52.0	0.0
3975	2.0	0.0
3976	3960.0	839.0
3977	10183.0	503.0
1318	74.0	1.0
3978	2105.0	1014.0
1317	2444.0	550.0
728763	3.0	0.0
3990	143.0	14.0
645313	1.0	0.0
3991	629.0	261.0
645312	0.0	0.0
3992	1030.0	188.0
645311	9.0	0.0
728769	1049.0	524.0
1330	0.0	0.0
1327	22346.0	40253.0
1326	1190.0	53.0
1325	28.0	18.0
3982	1.0	5.0
3983	25506.0	5946.0
3984	2726.0	1797.0
3985	8303.0	1227.0
3987	3809.0	536.0
3988	3501.0	977.0
1329	6238.0	13675.0
116809	0.0	0.0
100128416	14.0	17.0
1340	9335.0	20588.0
1337	7885.0	5975.0
1336	0.0	0.0
1332	3.0	0.0
1331	0.0	0.0
3993	4960.0	2039.0
100128410	0.0	0.0
3995	1435.0	986.0
100128412	0.0	0.0
3996	2181.0	966.0
3998	14880.0	2627.0
1339	4.0	6.0
285440	2910.0	848.0
285441	0.0	2.0
1352	746.0	279.0
1351	10825.0	9634.0
1350	20239.0	25517.0
1349	6364.0	5108.0
1348	1.0	2.0
1347	6515.0	6030.0
1346	2201.0	5240.0
1345	7717.0	9539.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	46.0	6.0
1363	31770.0	18698.0
1362	5603.0	1604.0
1361	9.0	6.0
1360	1.0	5.0
1359	18.0	31.0
1358	7.0	8.0
1357	10.0	2.0
1356	1751.0	302.0
1355	3061.0	1178.0
1353	3203.0	722.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	156.0	0.0
285464	1214.0	360.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5818.0	1283.0
1373	384.0	42.0
1371	1124.0	330.0
1370	3.0	0.0
1369	0.0	0.0
1368	372.0	267.0
100873209	1.0	0.0
1366	14246.0	11695.0
1365	13890.0	22809.0
1364	37261.0	22140.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	13.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3374.0	764.0
116843	1787.0	265.0
1384	3094.0	1853.0
116842	217.0	32.0
1382	1635.0	7711.0
116844	84.0	427.0
1381	16193.0	69.0
1380	1029.0	18.0
440176	1.0	4.0
440184	3.0	2.0
1379	8.0	0.0
1378	102.0	3.0
1376	1196.0	882.0
1375	286.0	63.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	0.0
102800310	13.0	65.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	209.0	203.0
1396	698.0	368.0
1395	93.0	65.0
1394	82.0	9.0
1393	1332.0	59.0
1392	1.0	7.0
285407	17.0	9.0
116835	793.0	259.0
1390	1880.0	796.0
1389	8167.0	2840.0
1388	11094.0	1785.0
1387	12794.0	1995.0
116841	2401.0	1459.0
1386	5745.0	854.0
116840	3629.0	1827.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	110.0	20.0
100873255	0.0	0.0
100873254	33.0	2.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	2.0	0.0
100287898	258.0	24.0
100287895	0.0	0.0
285419	67.0	11.0
1399	5799.0	1631.0
1398	7773.0	3247.0
1397	14856.0	18498.0
100873259	1.0	2.0
100873258	3.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	397.0	1045.0
285429	68.0	2.0
100287880	0.0	0.0
440193	938.0	352.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	0.0	0.0
100873245	6.0	0.0
100873249	0.0	0.0
128872	4.0	0.0
10130	27100.0	2123.0
153830	6893.0	1865.0
645280	3.0	0.0
440138	597.0	93.0
440132	0.0	2.0
440142	5.0	0.0
10139	2699.0	5304.0
126208	1279.0	1501.0
126206	3.0	0.0
126205	0.0	0.0
107133497	260.0	9.0
126204	0.0	0.0
107133499	0.0	0.0
128866	14188.0	11473.0
10131	3243.0	554.0
10134	17219.0	21477.0
107133494	0.0	0.0
10133	3464.0	1758.0
128869	1439.0	3170.0
10136	1.0	0.0
10135	3804.0	1080.0
100128493	0.0	0.0
103021294	19.0	1.0
10138	1310.0	649.0
100128496	0.0	0.0
10137	8770.0	1555.0
128861	1.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	9072.0	1205.0
128864	38.0	12.0
440125	1.0	2.0
440131	1.0	0.0
10143	1.0	0.0
128854	784.0	772.0
10142	9006.0	930.0
10144	8083.0	2122.0
10147	10335.0	1933.0
100128483	0.0	0.0
10146	8278.0	1719.0
128859	0.0	0.0
10149	513.0	566.0
10148	39.0	389.0
128853	667.0	127.0
440159	0.0	0.0
10117	22.0	1.0
440163	8.0	0.0
10110	86.0	9.0
10112	54.0	15.0
10111	5431.0	1096.0
10114	11291.0	2128.0
10113	3818.0	2042.0
128848	0.0	0.0
10116	4180.0	1351.0
165829	15.0	3.0
100128469	67.0	5.0
153842	1.0	7.0
440145	1015.0	625.0
10129	2969.0	170.0
440153	0.0	0.0
10128	7220.0	2197.0
100033799	0.0	0.0
107133486	35.0	0.0
10121	6481.0	6996.0
100128465	0.0	0.0
10120	7982.0	4443.0
10123	1306.0	349.0
138234	1.0	1.0
10125	305.0	56.0
10124	1159.0	307.0
10127	2557.0	1592.0
10126	3416.0	1564.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	69.0	26.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	7.0	0.0
106481182	7.0	0.0
285489	114.0	925.0
100128448	4.0	0.0
126242	2.0	0.0
106481198	2.0	0.0
10107	2.0	0.0
10106	13800.0	2624.0
106481199	0.0	0.0
10109	11288.0	6084.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3120.0	3286.0
10100	963.0	4.0
10103	15843.0	3578.0
106481194	0.0	0.0
10102	1673.0	1077.0
106481195	0.0	0.0
10105	4051.0	1575.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	336.0	79.0
440119	317.0	82.0
126235	1.0	0.0
126231	191.0	44.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	66.0	68.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	74.0	183.0
106481167	0.0	0.0
106481168	3.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	6.0	3.0
440104	3407.0	93.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	0.0
106481179	0.0	0.0
128876	12.0	0.0
100128420	22.0	25.0
100128423	3.0	0.0
128879	1.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	35.0	3.0
10090	10719.0	1738.0
10093	8159.0	11944.0
10092	10901.0	4875.0
10095	6182.0	8101.0
645204	6.0	0.0
10094	8931.0	12122.0
645203	3.0	1.0
10097	11033.0	3076.0
10096	11014.0	2184.0
645201	2.0	0.0
163115	392.0	29.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	640.0	485.0
106481144	0.0	0.0
114195	3.0	0.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	9.0	0.0
106481145	0.0	0.0
151126	149.0	0.0
106481146	0.0	0.0
10099	16806.0	12877.0
10098	4350.0	279.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	1339.0	825.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	1.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	100.0	34.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	5.0	1.0
415116	5099.0	2175.0
645207	0.0	0.0
645206	251.0	4.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	12.0	1.0
114182	2.0	0.0
10071	17.0	18.0
645220	0.0	0.0
728851	26.0	0.0
10073	1352.0	1133.0
405754	2.0	0.0
405753	2607.0	1139.0
10072	1866.0	882.0
10075	20333.0	6336.0
