id	4bc9290d-823f-4c98-8cca-f683588cbd49	1590bb02-832b-4594-a1a8-ffc0dc3b0c96
100271092	0.0	0.0
728350	3.0	22.0
285872	1.0	4.0
100128853	1.0	0.0
29109	2848.0	1615.0
29108	2010.0	1157.0
285877	0.0	0.0
29107	880.0	1548.0
285878	0.0	0.0
29106	52.0	9.0
728358	0.0	0.0
29101	5874.0	7402.0
29100	1315.0	1961.0
29105	1523.0	2289.0
29104	725.0	680.0
29103	1572.0	133.0
29102	2861.0	12608.0
100271098	2.0	0.0
283284	117.0	9.0
728343	2.0	0.0
728342	5.0	37.0
100128849	1.0	0.0
728344	1.0	4.0
100271081	3.0	2.0
100128845	0.0	2.0
728340	265.0	167.0
285888	0.0	0.0
29119	20.0	6.0
107057644	30.0	9.0
29118	20.0	3.0
107057647	0.0	0.0
114655	3.0	3.0
29117	3689.0	4562.0
107057646	3.0	0.0
114657	0.0	0.0
114659	614.0	263.0
126638	0.0	15.0
54165	2313.0	5167.0
126637	0.0	0.0
29110	2330.0	2638.0
29116	2557.0	1208.0
29115	3254.0	3729.0
29114	12.0	5.0
29113	0.0	2.0
100271087	5.0	1.0
100271089	0.0	0.0
100271085	1.0	0.0
100128836	1.0	4.0
728378	2.0	3.0
728377	222.0	1212.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1837.0	1412.0
81793	5610.0	51.0
81794	900.0	284.0
81796	456.0	26.0
81790	1532.0	872.0
100271076	1.0	0.0
283267	734.0	626.0
91107	1211.0	3917.0
100128830	1.0	7.0
81792	344.0	1026.0
100271078	1.0	0.0
100271073	0.0	1.0
100271072	0.0	0.0
100271074	0.0	1.0
100128827	0.0	0.0
728366	1.0	6.0
728361	5.0	8.0
100128822	259.0	112.0
728369	0.0	0.0
81786	97.0	52.0
54187	2589.0	1840.0
81788	1822.0	1105.0
81789	369.0	279.0
283257	0.0	0.0
100271065	0.0	0.0
645700	14.0	22.0
283254	252.0	408.0
126695	410.0	2534.0
148003	0.0	0.0
378108	18.0	2.0
151649	20.0	9.0
151648	193.0	244.0
151647	1.0	1.0
151645	15.0	33.0
200909	3.0	0.0
200916	1791.0	1428.0
148014	5.0	14.0
151658	2.0	0.0
151651	263.0	1.0
56704	452.0	743.0
148022	1149.0	1915.0
126669	2655.0	184.0
126668	438.0	15.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	2.0	0.0
200931	174.0	627.0
200933	950.0	7380.0
126661	293.0	201.0
56729	747.0	12.0
283298	1246.0	238.0
283297	0.0	0.0
136051	526.0	596.0
138639	729.0	762.0
692076	6.0	3.0
391121	0.0	0.0
391120	0.0	0.0
391123	18.0	23.0
200942	1802.0	1133.0
440577	8.0	4.0
440574	1344.0	1449.0
56731	1883.0	5672.0
100126270	3.0	7.0
692084	0.0	0.0
692085	0.0	0.0
692086	20.0	41.0
138649	50.0	32.0
200959	4.0	0.0
200958	493.0	3843.0
391135	8.0	7.0
440567	106.0	170.0
391139	7.0	17.0
440563	0.0	0.0
440561	0.0	0.0
151613	3526.0	3384.0
692072	0.0	0.0
692075	18.0	11.0
692057	0.0	0.0
692058	5.0	5.0
124056	0.0	0.0
81706	1359.0	1440.0
391104	2.0	1.0
391107	0.0	0.0
391106	1.0	0.0
81704	14928.0	1151.0
391109	0.0	0.0
440595	252.0	74.0
56751	0.0	0.0
692063	0.0	0.0
8402	3196.0	2365.0
391110	0.0	0.0
8403	3.0	0.0
391112	0.0	0.0
124045	319.0	394.0
391114	22.0	0.0
124044	421.0	613.0
391115	0.0	0.0
440585	385.0	93.0
391117	0.0	0.0
440584	37.0	132.0
391119	0.0	0.0
54101	531.0	7658.0
151636	6972.0	16804.0
440590	15.0	2.0
54103	5004.0	921.0
54102	2888.0	266.0
54108	1812.0	3056.0
54107	3967.0	5928.0
54106	20.0	5.0
692053	6.0	1.0
391040	0.0	0.0
645683	14.0	7.0
8410	0.0	0.0
645682	1.0	4.0
645688	4.0	3.0
391044	2.0	1.0
645687	4.0	15.0
8411	2637.0	3953.0
645686	0.0	0.0
8412	2193.0	2232.0
391045	11.0	7.0
440533	0.0	0.0
8406	1196.0	83.0
8407	40346.0	105015.0
8404	36267.0	3920.0
8405	5060.0	2627.0
8408	2577.0	5302.0
8409	3552.0	1805.0
391051	1.0	0.0
8420	1389.0	1459.0
645694	8.0	6.0
391053	0.0	3.0
645693	25.0	7.0
643031	2.0	2.0
8424	56.0	1458.0
8425	11266.0	4403.0
643037	79.0	1.0
163589	22.0	1773.0
643034	0.0	0.0
440525	98.0	51.0
391059	347.0	899.0
645691	16.0	15.0
163590	3464.0	16671.0
8417	9108.0	1824.0
8418	1979.0	846.0
8416	336.0	470.0
8419	103.0	1.0
8431	158.0	0.0
8435	23.0	2.0
8436	6582.0	911.0
8433	3.0	0.0
8434	1817.0	205.0
391026	1.0	0.0
440556	218.0	11.0
440560	0.0	0.0
8428	4356.0	12427.0
8427	1504.0	4371.0
103157000	0.0	0.0
8443	3429.0	2840.0
8440	2702.0	3589.0
8446	1554.0	1957.0
8447	1049.0	342.0
8444	325.0	422.0
8445	3345.0	4005.0
391037	12.0	9.0
391039	5.0	9.0
643050	0.0	0.0
285905	19.0	13.0
285908	639.0	803.0
8439	3312.0	1575.0
8437	150.0	435.0
8438	181.0	815.0
8453	2792.0	3006.0
8454	4724.0	5061.0
8451	5116.0	8272.0
8452	4427.0	2818.0
8458	1628.0	847.0
8455	3859.0	7583.0
8456	18.0	885.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	4554.0	5196.0
106481583	2.0	0.0
106481584	1.0	1.0
106481581	0.0	0.0
106481582	1.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	79.0	5.0
8449	2881.0	4227.0
106481580	1.0	0.0
8464	441.0	160.0
8462	2295.0	1201.0
8463	1971.0	3656.0
8468	2.0	0.0
391099	0.0	1.0
8467	9515.0	8581.0
342184	1378.0	978.0
246312	2.0	0.0
106481589	0.0	0.0
8460	890.0	2804.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	1.0
106481598	0.0	0.0
151579	7.0	74.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	1.0	0.0
8459	2865.0	3693.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	2856.0	3225.0
8473	20919.0	6813.0
440519	58.0	154.0
440518	0.0	0.0
8479	1348.0	1518.0
440515	1423.0	945.0
8477	1977.0	154.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	3.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	7.0	0.0
8470	2060.0	233.0
106481561	0.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	6.0	3.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	2.0	0.0
8487	469.0	709.0
8484	1.0	0.0
391075	0.0	0.0
440508	91.0	5.0
391077	2.0	3.0
391076	0.0	0.0
8488	0.0	6.0
440503	352.0	16.0
8489	1.0	0.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	3623.0	1006.0
8483	358.0	301.0
8480	1748.0	3482.0
8481	3454.0	4590.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	1.0	3.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	28.0	33.0
8497	59.0	1268.0
728431	245.0	651.0
8498	3923.0	2531.0
728430	0.0	5.0
100128934	0.0	0.0
8495	2281.0	1602.0
8496	4902.0	5851.0
91012	2178.0	2551.0
100128936	75.0	43.0
728432	0.0	0.0
100128930	1.0	0.0
8499	30.0	17.0
106481536	0.0	0.0
8490	11305.0	796.0
106481537	0.0	0.0
285954	4.0	18.0
285955	37.0	58.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1235.0	679.0
54075	1.0	1.0
101669766	9.0	1.0
728434	0.0	0.0
91010	7917.0	1233.0
285958	1015.0	1749.0
101669767	0.0	1.0
8491	1836.0	2382.0
106481538	0.0	0.0
8492	1064.0	2715.0
54072	22.0	2.0
106481539	0.0	0.0
101669762	37.0	172.0
106481540	0.0	0.0
101669763	0.0	1.0
101669764	1.0	1.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	4.0	0.0
106481544	0.0	0.0
106481541	0.0	1.0
81696	0.0	0.0
81697	0.0	0.0
106481542	1.0	0.0
81693	160.0	137.0
100271056	0.0	0.0
100271050	5.0	4.0
100271053	0.0	0.0
93664	1995.0	645.0
100128923	0.0	3.0
93663	4545.0	950.0
285961	15.0	15.0
93668	0.0	0.0
285962	122.0	78.0
106481547	0.0	0.0
54082	102.0	3.0
106481548	0.0	0.0
285965	76.0	24.0
285966	430.0	1432.0
106481545	1.0	5.0
106481546	3.0	1.0
93661	0.0	2.0
100128927	944.0	1498.0
54084	150.0	4.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	14680.0	16248.0
106481551	1.0	0.0
54089	0.0	0.0
81689	1554.0	1684.0
54088	20.0	1.0
106481554	1.0	0.0
100271047	0.0	1.0
106481555	1.0	0.0
106481552	0.0	0.0
106456574	1.0	0.0
106481553	0.0	0.0
93659	0.0	1.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	4919.0	2641.0
342132	198.0	445.0
285971	1360.0	735.0
285972	646.0	33.0
285973	148.0	99.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1236.0	1642.0
106481514	0.0	0.0
106481515	0.0	1.0
106481512	0.0	1.0
54090	0.0	1.0
106481513	25.0	6.0
54097	490.0	50.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	772.0	198.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	5.0	18.0
54098	0.0	0.0
246330	902.0	846.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	13.0	11.0
100271033	16.0	17.0
645619	2.0	0.0
100271031	5.0	17.0
344787	344.0	147.0
100128902	0.0	0.0
728441	44.0	8.0
100128903	0.0	0.0
222389	688.0	72.0
106481525	8.0	13.0
106481526	0.0	6.0
285987	3.0	145.0
106481523	0.0	0.0
285989	1056.0	606.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	50.0	85.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	0.0	0.0
106481530	0.0	3.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	285.0	657.0
91056	1952.0	2936.0
645641	0.0	1.0
91050	931.0	1057.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	381.0	203.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	1.0	3.0
106481503	1.0	0.0
106481504	8.0	2.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	1.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	0.0
283316	804.0	340.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	12.0	5.0
283314	698.0	1230.0
100271006	0.0	1.0
283310	41.0	14.0
344758	1.0	2.0
100271001	19.0	0.0
344752	25.0	1.0
728411	419.0	1125.0
728410	0.0	0.0
643003	1.0	5.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	0.0	1.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	104.0	115.0
285941	7.0	3.0
728405	0.0	0.0
285943	329.0	2789.0
728407	176.0	268.0
728402	0.0	3.0
728403	0.0	0.0
643008	247.0	86.0
645668	1.0	1.0
100506658	1487.0	645.0
100506655	12.0	15.0
81849	714.0	162.0
56890	1276.0	793.0
56891	0.0	1.0
100506650	1.0	0.0
81846	2025.0	3768.0
81847	2944.0	1025.0
81848	2118.0	610.0
56896	3.0	0.0
56897	2655.0	5364.0
81853	2536.0	3674.0
56898	1633.0	1089.0
81855	3408.0	3267.0
56899	57.0	7.0
56892	5741.0	4018.0
56893	2276.0	8221.0
121275	13.0	10.0
121278	2.0	1.0
56894	5703.0	11633.0
81850	0.0	0.0
145249	2.0	3.0
56895	1008.0	481.0
81851	0.0	0.0
649137	2.0	2.0
81839	871.0	3329.0
121274	2403.0	2210.0
121273	14.0	538.0
145264	1.0	0.0
121270	0.0	0.0
145258	2.0	0.0
121268	152.0	65.0
81844	8562.0	9800.0
145259	8.0	5.0
133283	922.0	86.0
375593	27.0	5.0
100506649	132.0	107.0
100506673	0.0	0.0
121260	2872.0	1332.0
145270	102.0	479.0
100506671	0.0	1.0
81875	2326.0	11333.0
81876	9043.0	13146.0
81870	0.0	0.0
81871	4.0	1.0
121256	9.0	0.0
81872	0.0	0.0
81873	2542.0	6602.0
387597	124.0	68.0
100506668	442.0	390.0
160897	1225.0	1131.0
649159	0.0	0.0
145282	573.0	637.0
387590	892.0	38.0
81856	848.0	639.0
81857	2904.0	2702.0
100506660	9.0	84.0
81858	2449.0	5227.0
135886	5.0	25.0
147872	38.0	0.0
81889	975.0	1116.0
145200	120.0	30.0
81892	992.0	2522.0
81893	10.0	12.0
81894	2057.0	2843.0
81890	1299.0	1805.0
135892	6.0	0.0
649179	366.0	8.0
100506600	19.0	22.0
613126	12.0	5.0
81887	2180.0	2964.0
81888	825.0	387.0
145216	2.0	10.0
338591	1.0	0.0
649186	1.0	1.0
338596	562.0	38.0
338599	1.0	0.0
169200	2822.0	1107.0
145226	13.0	7.0
100506637	90.0	63.0
160857	281.0	236.0
160851	1670.0	6025.0
91227	27.0	1.0
157206	19.0	12.0
100506622	4.0	2.0
100856809	1.0	0.0
338588	0.0	9.0
145241	0.0	5.0
91219	18.0	0.0
650172	0.0	0.0
102724678	1.0	0.0
338579	1.0	0.0
326591	425.0	536.0
255738	2039.0	503.0
338567	0.0	0.0
102724668	2.0	8.0
255743	8751.0	8059.0
56829	6067.0	6728.0
326586	0.0	0.0
102724655	0.0	0.0
554250	0.0	2.0
554251	439.0	177.0
338557	1317.0	33.0
56832	0.0	1.0
56833	1860.0	1140.0
56834	1454.0	1882.0
554235	50.0	12.0
554236	11.0	29.0
56849	162.0	19.0
255725	0.0	0.0
56848	882.0	850.0
56852	910.0	749.0
56853	71.0	4.0
102724631	0.0	0.0
56850	3994.0	3233.0
56851	3010.0	3848.0
100820829	605.0	54.0
101243555	10.0	7.0
196872	117.0	157.0
8501	750.0	139.0
8502	3198.0	9601.0
8500	3256.0	4239.0
253128	8.0	7.0
664701	248.0	22.0
255783	382.0	484.0
54207	51.0	2.0
54206	1722.0	8243.0
54205	4359.0	4602.0
664709	15.0	14.0
54209	956.0	289.0
196883	1460.0	153.0
8512	318.0	24.0
8513	1.0	0.0
8510	17.0	1.0
8511	43.0	2.0
54210	5585.0	763.0
81831	508.0	366.0
81832	170.0	47.0
81833	0.0	0.0
54212	0.0	0.0
170261	50.0	0.0
8505	1356.0	2687.0
8506	867.0	257.0
8503	1823.0	1242.0
8504	1063.0	370.0
8509	259.0	158.0
8507	3072.0	3035.0
255758	179.0	723.0
8508	2702.0	5513.0
8520	2536.0	4295.0
8521	5.0	2.0
169270	276.0	135.0
8522	3805.0	953.0
102724605	0.0	0.0
554282	20.0	58.0
56886	5601.0	13954.0
54221	20.0	1.0
56888	2933.0	7167.0
554279	6.0	5.0
664722	4.0	1.0
56882	11059.0	21957.0
664721	21.0	3.0
255762	5.0	4.0
56884	0.0	3.0
8516	1765.0	108.0
8517	416.0	464.0
8514	6964.0	1453.0
8515	378.0	77.0
56889	10295.0	21933.0
8518	3471.0	5138.0
8519	5017.0	8694.0
8530	953.0	246.0
326624	1822.0	83.0
8531	6719.0	17695.0
326625	1813.0	769.0
8534	310.0	73.0
326628	0.0	0.0
8535	1804.0	3038.0
326627	2.0	2.0
8532	51.0	43.0
8533	2853.0	2644.0
8527	4957.0	1311.0
8528	470.0	35.0
8525	4993.0	5291.0
8526	1521.0	416.0
8529	1.0	2.0
8541	289.0	543.0
326613	0.0	3.0
8542	5983.0	73270.0
326615	0.0	0.0
8540	3368.0	5351.0
326614	0.0	0.0
8545	8654.0	3964.0
326617	0.0	0.0
8546	3738.0	2291.0
326616	8.0	1.0
8543	3472.0	2632.0
8544	506.0	1751.0
253175	0.0	0.0
554300	1.0	1.0
8538	109.0	3280.0
8539	6649.0	8052.0
8536	420.0	159.0
8537	408.0	3378.0
8552	161.0	198.0
8553	7979.0	21635.0
8550	1993.0	1225.0
326603	6.0	1.0
8551	0.0	0.0
8556	1163.0	123.0
326606	1.0	0.0
8557	88.0	33.0
8554	4720.0	2312.0
8555	1477.0	1888.0
326607	0.0	0.0
326609	7.0	1.0
255798	1.0	6.0
8549	180.0	4.0
8547	6724.0	92.0
8548	1415.0	3257.0
101409261	16.0	6.0
326611	4.0	1.0
8563	1676.0	2589.0
8564	1338.0	130.0
8562	3566.0	2871.0
8567	4885.0	3500.0
8568	1235.0	2773.0
8565	4767.0	8738.0
8566	7558.0	14920.0
253152	37.0	70.0
8560	5057.0	2743.0
100132031	0.0	0.0
100132036	1.0	0.0
253143	3333.0	6475.0
8558	3315.0	3828.0
8559	696.0	1173.0
8574	1900.0	2703.0
8575	2328.0	2629.0
8572	571.0	593.0
8573	2379.0	5221.0
8578	1929.0	390.0
8576	1709.0	1014.0
8577	3.0	3.0
554354	0.0	1.0
8570	7436.0	9451.0
123811	2156.0	2003.0
8569	3114.0	1964.0
8585	0.0	0.0
8586	0.0	0.0
101928770	10.0	1.0
8583	0.0	0.0
101928773	0.0	2.0
8587	3.0	2.0
8588	0.0	0.0
101928776	3.0	0.0
8581	28.0	3194.0
8582	0.0	0.0
8580	0.0	0.0
100132058	2.0	0.0
101409258	23.0	34.0
101409257	2.0	0.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1251.0	1388.0
8596	0.0	0.0
101928781	2.0	2.0
8594	0.0	0.0
8595	0.0	0.0
101928784	42.0	18.0
8590	0.0	0.0
8591	0.0	0.0
100132066	1.0	1.0
100421113	1.0	0.0
100421114	1.0	1.0
101928790	3.0	0.0
101928795	0.0	0.0
253190	159.0	220.0
100132073	0.0	0.0
100132074	24.0	284.0
100132079	1.0	0.0
554313	1.0	4.0
100421123	2.0	0.0
100856811	0.0	0.0
375513	26.0	3.0
100421125	0.0	0.0
91133	553.0	38.0
100421129	8.0	0.0
91137	4392.0	2052.0
101928720	0.0	0.0
375519	20.0	143.0
100856810	0.0	0.0
100421136	9.0	4.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	300.0	26.0
101928736	55.0	85.0
147837	262.0	138.0
100421131	8.0	2.0
100421133	0.0	0.0
91156	45.0	8.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	9.0	0.0
101928744	0.0	8.0
91151	173.0	351.0
147841	206.0	891.0
100421143	0.0	0.0
91149	0.0	1.0
101928752	0.0	0.0
91147	761.0	707.0
387509	964.0	3144.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	462.0	215.0
100506574	2.0	3.0
399520	17.0	3.0
100421178	0.0	0.0
100506564	2.0	0.0
121227	1450.0	4507.0
387521	1562.0	7538.0
387522	1.0	2.0
100421172	21.0	4.0
100421175	0.0	1.0
100421177	0.0	0.0
100506599	79.0	104.0
100856877	0.0	0.0
100421189	0.0	1.0
100856878	1.0	1.0
121214	2.0	31.0
387559	0.0	0.0
123876	3.0	0.0
123872	1213.0	26.0
100421180	0.0	0.0
147808	401.0	496.0
100421185	0.0	0.0
147804	458.0	385.0
123879	801.0	1063.0
147807	841.0	809.0
100421188	0.0	0.0
375567	52.0	1.0
399512	506.0	162.0
399511	119.0	65.0
91181	29.0	2.0
448990	22.0	6.0
101928715	1.0	0.0
100506581	39.0	64.0
100856881	0.0	0.0
100506775	19.0	2.0
100506779	463.0	42.0
160762	5.0	1.0
93953	156.0	32.0
104326057	0.0	0.0
399687	6321.0	4437.0
104326058	0.0	0.0
100506776	643.0	87.0
348094	774.0	181.0
160760	3503.0	3056.0
348093	166.0	36.0
387695	0.0	644.0
104326055	19.0	11.0
93948	0.0	0.0
399693	154.0	27.0
104326053	0.0	0.0
399694	39.0	28.0
104326054	0.0	0.0
104326051	1.0	4.0
104326052	27.0	2.0
133150	0.0	0.0
399697	1.0	0.0
100506765	0.0	0.0
387694	50.0	7.0
102724706	0.0	0.0
54361	221.0	346.0
54360	250.0	7.0
54363	0.0	1.0
387684	0.0	1.0
147798	2750.0	10144.0
159770	0.0	1.0
100506769	0.0	0.0
93973	1454.0	1046.0
399668	634.0	34.0
100506795	34.0	3.0
399669	114.0	83.0
399664	419.0	1989.0
399666	0.0	1.0
93974	4215.0	4100.0
399665	8211.0	3744.0
100506791	2.0	1.0
81993	3.0	9.0
399671	97.0	38.0
399670	741.0	6.0
160777	173.0	69.0
91300	3806.0	3764.0
100506783	8.0	85.0
91304	6866.0	5444.0
100506787	4.0	0.0
100293948	1.0	1.0
204219	7.0	1468.0
121130	0.0	0.0
145165	9.0	7.0
54386	5109.0	2704.0
123787	0.0	0.0
652670	5.0	0.0
121129	0.0	0.0
100506733	0.0	1.0
147746	9.0	7.0
255812	703.0	987.0
147741	6.0	0.0
147744	172.0	15.0
100506737	6.0	60.0
100506736	552.0	109.0
160728	367.0	6.0
100506724	1.0	0.0
100506723	3.0	9.0
93986	334.0	291.0
100506721	0.0	0.0
100913183	2.0	6.0
100913182	1.0	2.0
91319	2807.0	863.0
93979	64.0	12.0
91316	140.0	54.0
133121	86.0	1.0
93978	96.0	9.0
100506753	133.0	106.0
91355	574.0	304.0
91353	16.0	1.0
100506757	1.0	3.0
100506755	125.0	9.0
91351	2748.0	1387.0
100506759	0.0	0.0
107080641	1.0	0.0
100506742	63.0	4.0
348021	0.0	0.0
107080653	0.0	0.0
255809	372.0	76.0
100506749	58.0	9.0
107080654	0.0	1.0
107080655	0.0	0.0
107080652	1.0	1.0
348013	763.0	156.0
338692	2612.0	3343.0
338699	838.0	749.0
107080628	0.0	0.0
107080629	1.0	0.0
56931	1193.0	872.0
723779	0.0	0.0
723778	1.0	3.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	2506.0	17225.0
196792	62.0	207.0
107080620	4.0	4.0
56938	727.0	5072.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	1.0	0.0
56934	1.0	0.0
56935	1648.0	1272.0
56936	1.0	69.0
56940	4841.0	1936.0
107080639	1.0	2.0
56941	4195.0	6332.0
56942	1183.0	1058.0
56943	2668.0	2510.0
107080636	5.0	2.0
107080637	4.0	1.0
56948	657.0	472.0
56949	3620.0	2003.0
107080632	1.0	2.0
56944	1597.0	980.0
56945	1509.0	3070.0
56946	1667.0	1386.0
56947	3223.0	2381.0
107080630	8.0	1.0
100506713	316.0	70.0
100506712	0.0	2.0
100506710	6561.0	2474.0
338674	0.0	0.0
338675	0.0	0.0
56951	4618.0	3360.0
56952	273.0	1829.0
56953	89.0	126.0
102724774	2.0	1.0
56954	1976.0	6971.0
56950	2512.0	3631.0
100506715	0.0	2.0
100506714	390.0	270.0
56955	4.0	0.0
56956	335.0	11.0
56957	1425.0	5683.0
8600	385.0	103.0
8601	16.0	77.0
723790	0.0	1.0
338661	0.0	0.0
338662	0.0	0.0
338657	1722.0	855.0
56963	349.0	397.0
56964	144.0	27.0
56965	2794.0	3729.0
56961	111.0	1.0
56967	3134.0	282.0
56969	7.0	0.0
8611	2020.0	1246.0
8612	476.0	2199.0
81926	2751.0	1359.0
145173	744.0	986.0
81928	605.0	1632.0
338651	28.0	13.0
81929	1993.0	2565.0
338653	3.0	0.0
81930	289.0	866.0
56975	1075.0	2938.0
81931	283.0	261.0
81932	1042.0	1966.0
56970	3792.0	8174.0
56971	172.0	379.0
8604	1415.0	1775.0
8605	1132.0	117.0
8602	2521.0	4395.0
8603	2285.0	2875.0
8608	60.0	576.0
56977	660.0	1024.0
8609	2471.0	3507.0
56978	364.0	281.0
56979	0.0	1.0
8607	2200.0	9795.0
8622	891.0	231.0
8623	1989.0	1894.0
8620	0.0	0.0
8621	4104.0	5392.0
338645	5.0	1169.0
56984	2920.0	2572.0
56985	547.0	244.0
56986	1346.0	894.0
338637	0.0	0.0
56987	5248.0	5947.0
102724742	0.0	0.0
56980	981.0	1211.0
56981	1035.0	1145.0
56983	1963.0	2938.0
8615	6378.0	5309.0
54329	283.0	86.0
54328	131.0	67.0
8613	5368.0	3168.0
8614	370.0	2035.0
8618	87.0	15.0
8630	4079.0	174.0
8633	523.0	178.0
8634	2294.0	1168.0
8631	1195.0	282.0
8632	446.0	175.0
56990	9750.0	3127.0
169166	4.0	93.0
554175	2.0	6.0
54332	393.0	1120.0
56995	2110.0	1611.0
255877	1078.0	322.0
664616	0.0	0.0
56996	3540.0	3033.0
54331	4208.0	369.0
56997	3085.0	1432.0
664614	0.0	0.0
56998	2003.0	4098.0
664613	0.0	0.0
664612	0.0	0.0
56992	361.0	615.0
56993	3397.0	6360.0
56994	2832.0	1784.0
8626	556.0	23207.0
8624	935.0	2712.0
8625	1904.0	2813.0
56999	830.0	243.0
664617	0.0	0.0
8629	1839.0	2311.0
8641	77.0	7.0
8644	1948.0	1164.0
8645	1092.0	178.0
8642	2412.0	745.0
8643	205.0	27.0
652624	0.0	2.0
196743	524.0	351.0
54346	0.0	28.0
54345	892.0	227.0
54344	827.0	2779.0
8637	181.0	235.0
8638	2765.0	304.0
8635	5140.0	1612.0
8636	2558.0	2928.0
8639	10031.0	1106.0
196740	2083.0	273.0
8651	468.0	182.0
8650	6572.0	4822.0
8655	7497.0	8549.0
101928685	3.0	2.0
8653	0.0	2.0
8654	2576.0	768.0
101928684	0.0	0.0
101928689	9.0	24.0
101928687	1.0	15.0
8648	4435.0	1894.0
8649	2921.0	3228.0
8646	434.0	109.0
8647	113.0	155.0
8662	7883.0	16921.0
8663	323.0	794.0
6001	2419.0	488.0
8660	1862.0	2646.0
8661	14481.0	23524.0
6000	49.0	0.0
6003	1102.0	31.0
8666	7438.0	7831.0
8667	12700.0	13246.0
6002	2161.0	4834.0
8664	13281.0	11742.0
6005	3.0	0.0
6004	1180.0	1240.0
8665	9904.0	8583.0
101928698	17.0	0.0
8659	501.0	1172.0
8658	3174.0	3067.0
8673	9691.0	5743.0
6010	2.0	0.0
8674	2269.0	2549.0
8671	1889.0	563.0
8672	4391.0	6987.0
6011	4.0	1.0
8677	2350.0	2735.0
6014	0.0	0.0
6013	8.0	0.0
8678	3388.0	5942.0
8675	5610.0	5317.0
6016	2382.0	6405.0
8676	2013.0	213.0
6015	2581.0	2098.0
253260	3786.0	6075.0
338707	65.0	3694.0
6007	134.0	37.0
6006	9.0	58.0
8668	7534.0	14150.0
6009	3375.0	5576.0
8669	2918.0	4689.0
6008	2.0	1.0
8685	20459.0	1054.0
8682	13193.0	19210.0
6023	0.0	0.0
8683	4022.0	4428.0
8688	0.0	2.0
8689	16.0	1.0
8686	0.0	6.0
8687	1.0	0.0
253272	3.0	2.0
8681	833.0	815.0
253264	69.0	16.0
6018	2166.0	3290.0
6017	1.0	2.0
6019	41.0	3.0
6031	9.0	4.0
6034	16.0	0.0
8693	56.0	72.0
8694	1805.0	4056.0
6033	0.0	0.0
6036	70.0	39.0
6035	25377.0	5632.0
8697	2255.0	1404.0
6038	115.0	53.0
8698	1910.0	115.0
6037	6.0	3.0
101928646	0.0	7.0
554234	1.0	0.0
8692	3806.0	2120.0
6030	8.0	9.0
8690	1012.0	1998.0
554225	11.0	6.0
554226	1.0	0.0
6029	0.0	0.0
170082	487.0	463.0
6043	0.0	0.0
6045	1295.0	3927.0
6044	0.0	0.0
6047	4339.0	7033.0
6046	17057.0	11827.0
6049	3014.0	4490.0
