id	84f524b2-4e5b-46bf-aa8a-81779ab29f90	48a39e37-0380-4465-8311-6c5c6aff522a
221908	530.0	548.0
341799	0.0	0.0
400619	116.0	1827.0
642987	222.0	27.0
400618	69.0	53.0
400617	77.0	37.0
64065	10206.0	39000.0
91662	603.0	34.0
91663	92573.0	14705.0
64064	25.0	66.0
64067	68.0	107.0
64066	2.0	1.0
91661	969.0	436.0
91664	832.0	452.0
147463	5999.0	921.0
387111	11.0	3.0
27076	208.0	3099.0
390748	1.0	2.0
27077	614.0	347.0
400604	67.0	17.0
27074	91713.0	2507.0
27075	32162.0	5418.0
389766	11.0	3.0
387103	177.0	353.0
387104	10.0	6.0
27079	746.0	529.0
389763	0.0	0.0
341784	3.0	2.0
642996	0.0	5.0
27072	6370.0	3048.0
160419	7.0	0.0
64061	4559.0	1342.0
400609	0.0	0.0
160418	1935.0	6515.0
64063	640.0	772.0
27071	1281.0	1273.0
64062	3649.0	2402.0
91695	206.0	209.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	27.0	3173.0
100313770	0.0	0.0
64077	1784.0	1402.0
91694	3760.0	653.0
100313771	0.0	0.0
390790	1.0	0.0
221927	3523.0	2582.0
390792	5.0	1.0
400680	28.0	2.0
27043	5317.0	3792.0
27044	18001.0	30795.0
27042	1783.0	1532.0
389799	228.0	2.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	2296.0	1569.0
100313777	0.0	0.0
27040	35.0	32.0
100313774	0.0	0.0
64073	2299.0	98.0
64087	4203.0	3203.0
221914	12.0	49.0
64089	783.0	858.0
100313781	0.0	0.0
91683	29.0	337.0
91689	2984.0	850.0
100313780	0.0	0.0
245908	0.0	0.0
91687	230.0	594.0
245909	0.0	0.0
400673	302.0	212.0
389792	585.0	614.0
389791	1.0	4.0
387129	1.0	51.0
400668	50.0	9.0
389787	24.0	6.0
64081	497.0	327.0
64080	618.0	150.0
64083	11335.0	8682.0
64084	1668.0	1899.0
64098	2901.0	870.0
64097	1685.0	218.0
400660	38.0	32.0
8909	58.0	22.0
27022	1.0	60.0
8907	7730.0	4276.0
341757	0.0	0.0
400658	19.0	17.0
8908	125.0	441.0
147407	3.0	1.0
27020	12331.0	12828.0
400657	733.0	352.0
27023	4.0	53.0
400654	0.0	0.0
64090	6.0	3.0
64092	2370.0	1037.0
64091	259.0	218.0
8900	97.0	2.0
64094	2012.0	695.0
8905	3058.0	854.0
147409	0.0	7.0
64093	82.0	788.0
8906	2034.0	1144.0
64096	0.0	0.0
8904	4648.0	8728.0
221935	2130.0	6492.0
221937	5822.0	4863.0
221938	0.0	0.0
400652	4.0	2.0
400650	5.0	2.0
27039	12.0	2.0
27032	16250.0	14285.0
27033	34.0	68.0
27030	1550.0	1146.0
27031	684.0	385.0
27036	511.0	271.0
400645	0.0	0.0
27037	1599.0	1994.0
400644	1.0	0.0
27034	1877.0	796.0
400643	3.0	434.0
27035	41.0	17.0
8912	1942.0	533.0
100313769	0.0	4.0
8913	86.0	148.0
8910	4064.0	2646.0
8911	57.0	28.0
8916	3811.0	1224.0
8914	1099.0	2563.0
8915	1866.0	1111.0
245935	0.0	0.0
245936	0.0	0.0
245937	5.0	1.0
245938	0.0	0.0
8930	2698.0	1902.0
245939	0.0	0.0
221960	604.0	475.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	7514.0	9522.0
8927	239.0	164.0
8928	3.0	5.0
8925	9746.0	7320.0
8926	18.0	36.0
221955	2629.0	1535.0
8941	3.0	96.0
8942	1469.0	2129.0
375189	40.0	19.0
8940	38.0	41.0
245940	0.0	0.0
206338	23.0	15.0
375190	662.0	184.0
196446	17.0	6.0
8934	2506.0	2572.0
8935	7101.0	2218.0
196441	1659.0	1463.0
8932	7830.0	4918.0
8933	8598.0	4258.0
8938	1081.0	319.0
8939	5349.0	3100.0
8936	301.0	1086.0
326105	1.0	3.0
245913	0.0	0.0
245915	0.0	0.0
221981	1236.0	173.0
245910	0.0	0.0
206358	1362.0	1790.0
245911	0.0	0.0
245912	0.0	1.0
196415	1.0	0.0
642909	2.0	1.0
642907	12.0	0.0
8945	2114.0	1345.0
54659	0.0	2.0
54658	1.0	17.0
8943	17296.0	17106.0
54657	0.0	0.0
8944	0.0	0.0
196410	289.0	50.0
245927	0.0	0.0
245928	0.0	0.0
6300	507.0	766.0
245929	0.0	0.0
6302	4631.0	1361.0
6301	12758.0	6623.0
160492	26.0	46.0
54662	4290.0	1689.0
54661	11.0	10.0
54660	47.0	56.0
54665	3026.0	955.0
54664	4433.0	3713.0
54663	1489.0	1241.0
8970	37.0	110.0
8971	6474.0	5353.0
101928363	4.0	5.0
8974	8781.0	23248.0
6311	4494.0	2233.0
8975	4682.0	1313.0
6310	6251.0	6284.0
91612	4852.0	1546.0
100421601	0.0	0.0
8972	2080.0	1192.0
8973	3.0	627.0
245972	38.0	431.0
245973	101.0	143.0
54677	1039.0	4179.0
54676	4406.0	4334.0
54675	8613.0	2237.0
147468	1.0	0.0
54674	715.0	25.0
6304	3585.0	1824.0
6303	46458.0	24157.0
8968	0.0	4.0
6305	9182.0	9525.0
91603	1426.0	607.0
91608	127.0	267.0
6307	16705.0	5873.0
642924	51.0	18.0
8969	29.0	86.0
6309	4573.0	1944.0
91607	8375.0	2542.0
6320	617.0	1403.0
6322	762.0	385.0
8985	7773.0	22852.0
8986	4096.0	5713.0
64002	0.0	2.0
101928378	136.0	71.0
6324	760.0	713.0
64005	6231.0	1458.0
6323	1095.0	31.0
101928376	12.0	18.0
54680	1812.0	1128.0
642938	14.0	28.0
54682	2836.0	1495.0
54681	3374.0	944.0
196403	2023.0	1869.0
6315	0.0	0.0
6314	5532.0	1718.0
6317	3.0	457.0
8976	6721.0	4735.0
6319	78952.0	30143.0
6318	0.0	197.0
642935	56.0	47.0
8992	16149.0	8308.0
8993	541.0	3.0
6331	29.0	37.0
8991	44651.0	685.0
6330	5102.0	699.0
100421621	20.0	10.0
8996	1987.0	1022.0
101928388	2.0	0.0
6332	10871.0	79.0
8997	1793.0	637.0
8994	10381.0	1420.0
6335	1178.0	154.0
8995	38.0	78.0
6334	73.0	334.0
147495	2717.0	2440.0
100421629	0.0	1.0
8989	67.0	224.0
6326	82.0	1010.0
8987	656.0	157.0
6328	53.0	52.0
91624	3741.0	1627.0
6327	1014.0	155.0
8988	112.0	744.0
6329	38.0	10.0
642946	154.0	133.0
6340	3135.0	574.0
6342	11629.0	5377.0
6341	2801.0	1290.0
6344	1957.0	100.0
100421633	0.0	0.0
6343	13.0	36.0
100421634	0.0	0.0
6346	3.0	0.0
6345	218.0	18.0
100421638	0.0	0.0
642958	2.0	0.0
642959	0.0	1.0
6337	29169.0	1235.0
642952	0.0	0.0
6336	0.0	1.0
6339	89.0	63.0
91614	38.0	292.0
8999	1178.0	141.0
6338	11498.0	1295.0
642954	25.0	17.0
6351	1291.0	672.0
6352	5800.0	19066.0
6355	129.0	132.0
6354	4.0	590.0
6357	935.0	403.0
6356	110.0	689.0
100421528	1.0	1.0
6348	400.0	512.0
6347	12956.0	11432.0
196394	397.0	573.0
6362	8895.0	3471.0
6361	347.0	66.0
6364	391.0	428.0
6363	216.0	2123.0
100421533	35.0	30.0
6366	5738.0	3214.0
100421535	0.0	0.0
6368	204.0	14.0
6367	480.0	674.0
101928337	0.0	2.0
6360	4.0	2.0
255349	2.0	0.0
6359	12.0	0.0
6358	283.0	16.0
6373	268.0	740.0
101928340	1.0	0.0
6372	16.0	884.0
100421542	0.0	0.0
6375	85.0	107.0
6374	4944.0	2035.0
100421545	13.0	9.0
6376	24528.0	5397.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	3.0	24.0
255313	0.0	0.0
196374	6.0	53.0
6369	102.0	827.0
6383	9047.0	3638.0
6386	41211.0	22742.0
6385	93546.0	17581.0
6388	3377.0	2086.0
6387	10804.0	2837.0
6389	8781.0	9804.0
255330	0.0	0.0
6382	32196.0	110468.0
102724246	12.0	13.0
255324	3.0	174.0
196385	660.0	47.0
196383	6158.0	1781.0
100421550	0.0	0.0
6397	25742.0	6705.0
100421565	0.0	0.0
6396	7839.0	8611.0
100421566	0.0	1.0
6399	905.0	885.0
6398	7421.0	1131.0
6391	5854.0	5036.0
6390	4742.0	2812.0
6392	4538.0	1959.0
282997	118.0	94.0
282996	87.0	64.0
100134229	414.0	726.0
282991	2924.0	2061.0
100421560	0.0	0.0
100421577	37.0	8.0
100421579	8.0	5.0
255394	1838.0	439.0
102724224	3.0	11.0
54600	0.0	0.0
54602	3720.0	2833.0
282980	0.0	0.0
54606	4196.0	3710.0
100421572	0.0	0.0
100421588	1.0	2.0
100421589	27.0	25.0
282974	1216.0	1273.0
282973	58.0	44.0
54619	791.0	608.0
100421581	0.0	4.0
196335	2.0	13.0
100421582	13.0	10.0
54617	6239.0	2277.0
100421598	1.0	0.0
100421599	0.0	0.0
255374	116.0	127.0
282969	873.0	515.0
102724201	0.0	4.0
282966	0.0	0.0
54622	1453.0	1329.0
100134259	68.0	117.0
54621	5120.0	379.0
54620	1007.0	2747.0
54626	219.0	771.0
54625	16429.0	4766.0
54623	6671.0	5762.0
54629	5781.0	2583.0
54627	131.0	148.0
27005	1749.0	1169.0
27006	9.0	1.0
27000	1687.0	1325.0
27004	6.0	3.0
27018	7385.0	7690.0
27019	240.0	6.0
400591	1.0	0.0
27010	886.0	174.0
27012	2.0	0.0
27013	9070.0	2933.0
400581	9.0	5.0
400578	375.0	79.0
400569	1288.0	447.0
400566	468.0	80.0
389715	0.0	2.0
100313829	0.0	0.0
390729	2.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	25.0	21.0
389730	0.0	0.0
100038246	0.0	1.0
389727	0.0	0.0
91775	4278.0	1912.0
390872	0.0	0.0
390874	2.0	6.0
654835	1.0	0.0
400759	568.0	609.0
400757	18.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	0.0
400752	93.0	27.0
137994	302.0	3570.0
642843	4.0	1.0
91768	5133.0	1306.0
64151	81.0	1123.0
64150	403.0	63.0
64168	1836.0	169.0
64167	6740.0	2008.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2474.0	1050.0
400746	2026.0	129.0
400745	9.0	654.0
389866	6.0	6.0
150962	778.0	2847.0
64175	1647.0	12487.0
162968	211.0	112.0
64174	2615.0	261.0
162966	745.0	268.0
162967	1322.0	977.0
162962	483.0	232.0
162963	164.0	99.0
125981	2.0	3.0
149992	0.0	0.0
390856	0.0	0.0
390858	5.0	29.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	545.0	376.0
149986	3288.0	3095.0
147323	4.0	9.0
326293	1.0	6.0
100313839	0.0	0.0
389898	2.0	0.0
100313837	0.0	0.0
326295	1.0	1.0
27189	6.0	1.0
100313838	0.0	0.0
326294	0.0	1.0
125972	2.0	2.0
642864	1.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	385.0	121.0
27183	5883.0	4679.0
64170	607.0	227.0
642869	0.0	0.0
27180	1210.0	406.0
27181	219.0	43.0
64172	384.0	280.0
100313830	0.0	0.0
375248	188.0	143.0
91782	4524.0	2867.0
27197	24.0	82.0
147339	3104.0	1584.0
27198	57.0	162.0
27195	0.0	0.0
125965	2.0	537.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	41.0	1.0
400720	623.0	313.0
149998	2.0	6.0
389884	1.0	0.0
326286	0.0	0.0
27190	4.0	11.0
64180	36.0	13.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	1.0
100313843	0.0	0.0
27194	0.0	0.0
400728	20.0	6.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	9.0	3.0
387264	6.0	2.0
387263	2020.0	1432.0
206412	37.0	19.0
27164	1.0	20.0
27165	63.0	24.0
27163	2277.0	955.0
400799	0.0	1.0
400798	10.0	6.0
27166	3168.0	2767.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	2.0
326277	0.0	0.0
326279	2.0	1.0
27160	3.0	0.0
27161	7009.0	4318.0
326278	5.0	2.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	4.0	0.0
387254	0.0	0.0
400793	1414.0	444.0
150928	100.0	88.0
27175	1697.0	1039.0
149934	0.0	0.0
27173	15551.0	10894.0
150921	16.0	0.0
27179	0.0	24.0
27177	4.0	65.0
27178	4.0	3.0
341883	9.0	17.0
341880	0.0	3.0
27170	0.0	0.0
326269	0.0	3.0
137964	7345.0	7062.0
390892	0.0	0.0
375298	1066.0	489.0
149951	3574.0	4689.0
27148	945.0	622.0
390895	0.0	0.0
206426	1.0	1.0
27143	4961.0	1510.0
27141	119.0	80.0
27146	52.0	64.0
106029310	0.0	0.0
27147	4305.0	1035.0
27145	5239.0	667.0
123355	948.0	2255.0
137970	59.0	1.0
375287	817.0	825.0
387276	0.0	0.0
27159	1235.0	3.0
387273	3.0	1.0
150947	1.0	0.0
150946	140.0	581.0
27153	2178.0	2441.0
27154	5611.0	4171.0
400769	3.0	0.0
27151	9792.0	1029.0
27152	757.0	896.0
123346	0.0	0.0
27158	1185.0	922.0
400765	3.0	37.0
100293516	661.0	289.0
387266	0.0	0.0
27156	69.0	17.0
149954	1.0	19.0
387267	0.0	0.0
375295	29.0	210.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	22.0	5.0
160365	43.0	44.0
160364	1381.0	176.0
102724316	1811.0	986.0
54754	0.0	2.0
54753	1468.0	1064.0
54752	6.0	5.0
54751	3589.0	14663.0
54758	2130.0	1161.0
54757	7459.0	4541.0
54756	266.0	673.0
101928290	98.0	179.0
6401	6558.0	1248.0
6400	15423.0	14738.0
102724307	2.0	0.0
54760	128.0	182.0
54765	13557.0	9554.0
54764	2274.0	1294.0
54763	0.0	6.0
54762	840.0	90.0
54769	6.0	0.0
54768	429.0	76.0
54766	6.0	15.0
159371	381.0	403.0
100421700	0.0	0.0
100421701	5.0	1.0
100421702	1.0	2.0
100421704	7.0	6.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	0.0	0.0
100421708	1.0	1.0
100421709	0.0	0.0
54776	10190.0	3283.0
91703	25.0	21.0
6403	2838.0	104.0
6402	6236.0	762.0
6405	3564.0	13147.0
54778	3718.0	2322.0
6404	16259.0	2884.0
54777	234.0	22.0
6407	0.0	2.0
6406	1.0	1.0
64100	0.0	1.0
64102	4.0	1.0
6421	23322.0	9912.0
100421710	0.0	0.0
64101	1204.0	57.0
6423	4798.0	41546.0
6422	2355.0	319.0
64106	156.0	87.0
64105	62.0	101.0
64108	517.0	324.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	62.0	14.0
54780	1789.0	1015.0
54785	740.0	373.0
54784	813.0	746.0
6414	25360.0	12426.0
6416	3517.0	2201.0
54788	7311.0	3574.0
6415	18837.0	10762.0
6418	18681.0	14602.0
6419	841.0	472.0
6430	13501.0	5541.0
64111	0.0	0.0
162989	2986.0	2010.0
64110	2826.0	2036.0
6432	9588.0	4081.0
6431	11295.0	5033.0
64112	4390.0	951.0
64115	18754.0	5059.0
6434	8958.0	5547.0
101928243	47.0	61.0
6433	3471.0	2142.0
64114	37731.0	26787.0
101928244	0.0	0.0
100421724	28.0	6.0
64116	62370.0	3157.0
64118	4578.0	4014.0
101928248	25.0	16.0
100421728	0.0	0.0
54790	2893.0	2227.0
100421729	2.0	0.0
104548973	1.0	0.0
104548972	2.0	0.0
54793	2755.0	1440.0
400713	301.0	97.0
104548971	1.0	2.0
104548970	0.0	0.0
54798	137.0	76.0
255411	10.0	0.0
54797	1052.0	687.0
54796	1192.0	2254.0
54795	4199.0	2141.0
6425	363.0	45.0
6424	5490.0	3270.0
150992	0.0	1.0
6427	9466.0	5275.0
54799	1193.0	749.0
6426	11512.0	8435.0
6429	8539.0	6772.0
6428	18003.0	10018.0
162979	220.0	119.0
6441	81469.0	767.0
64122	1785.0	628.0
64121	2459.0	2482.0
6440	2639760.0	58.0
100421731	0.0	0.0
6443	4600.0	3360.0
101928256	0.0	0.0
6442	1748.0	59.0
64123	3124.0	837.0
100421733	0.0	0.0
6445	394.0	2.0
100421734	0.0	0.0
6444	2280.0	1624.0
160313	0.0	0.0
100421736	0.0	0.0
64127	1094.0	1718.0
162972	448.0	430.0
64129	6871.0	14198.0
255426	3.0	3.0
642818	0.0	0.0
642819	526.0	158.0
400709	132.0	5.0
6439	1794903.0	28862.0
642812	5.0	3.0
64131	1861.0	3379.0
654817	715.0	178.0
6450	197.0	191.0
91750	923.0	788.0
64130	166.0	187.0
654816	384.0	64.0
6452	5769.0	4823.0
100421741	0.0	0.0
64132	2424.0	6461.0
6451	15398.0	5650.0
64135	3023.0	1681.0
91754	10409.0	4688.0
6453	4138.0	4419.0
6456	415.0	1.0
91752	77.0	15.0
64137	17.0	39.0
6455	5724.0	13644.0
147372	3977.0	257.0
6447	44.0	403.0
6446	27129.0	11991.0
91748	9953.0	3680.0
6449	6927.0	4765.0
135398	79.0	886.0
91746	6692.0	3058.0
6448	4323.0	2396.0
91749	403.0	513.0
6461	1827.0	1007.0
6462	39.0	16.0
6465	1.0	0.0
100421754	0.0	0.0
64146	88.0	82.0
64145	4735.0	1808.0
6464	10785.0	14660.0
162998	3.0	3.0
100421756	1.0	2.0
101928276	0.0	2.0
64147	696.0	93.0
160335	3146.0	1621.0
6466	0.0	2.0
162993	434.0	375.0
64149	1053.0	694.0
147381	4.0	104.0
255403	563.0	405.0
6458	38.0	26.0
6457	604.0	90.0
91734	0.0	1.0
6459	9.0	3.0
6472	3262.0	7730.0
6471	0.0	0.0
6474	1.0	232.0
6473	2.0	1.0
6476	1.0	0.0
6478	2049.0	1715.0
6477	947.0	817.0
101928200	12.0	10.0
100421648	0.0	0.0
6470	2526.0	1193.0
6469	788.0	4.0
6468	10482.0	3152.0
6483	3956.0	5263.0
6482	13801.0	7642.0
100421652	0.0	0.0
6484	2766.0	2209.0
6487	1763.0	889.0
196294	417.0	386.0
6489	402.0	758.0
497661	911.0	313.0
100421657	1.0	0.0
6480	12109.0	8693.0
102724386	2.0	22.0
6494	6803.0	4436.0
6493	94.0	820.0
6496	4.0	9.0
6495	109.0	178.0
6498	7331.0	4825.0
101928223	110.0	21.0
6497	21998.0	7820.0
6499	3869.0	4205.0
6490	161.0	91.0
6492	0.0	24.0
6491	138.0	678.0
101928232	0.0	1.0
100124700	0.0	31.0
102724368	7.0	3.0
196264	2154.0	620.0
54700	3549.0	2983.0
54707	2576.0	1342.0
497634	0.0	0.0
54704	2618.0	4353.0
54708	3048.0	3217.0
160287	25.0	4.0
54714	4.0	111.0
54718	172.0	140.0
100421681	0.0	0.0
54716	1850.0	41.0
54715	6.0	5.0
100421695	2.0	4.0
100421697	0.0	0.0
100421698	0.0	2.0
100421699	7.0	0.0
102724349	0.0	6.0
102724341	0.0	0.0
159296	7.0	26.0
54729	0.0	0.0
54726	6666.0	5837.0
100421694	1.0	0.0
255480	2317.0	478.0
54732	14335.0	20635.0
54734	68.0	72.0
54733	711.0	1815.0
54739	1070.0	643.0
54738	5.0	0.0
54737	6304.0	2337.0
160298	21.0	5.0
102724321	0.0	0.0
255488	10031.0	2911.0
54742	17.0	453.0
54741	17249.0	7545.0
54749	5136.0	591.0
137902	126.0	68.0
27128	3020.0	1465.0
27129	1777.0	128.0
29789	2864.0	3743.0
27127	13.0	64.0
27120	15.0	24.0
27121	1.0	10.0
29781	4392.0	3116.0
29780	4114.0	2843.0
27124	969.0	399.0
27125	14843.0	8766.0
27122	19656.0	25526.0
29785	2255.0	4384.0
27123	926.0	106.0
125919	346.0	361.0
29799	543.0	82.0
390800	0.0	0.0
27131	8241.0	4822.0
654790	615.0	71.0
27132	38.0	92.0
27130	1268.0	879.0
29798	47.0	503.0
27136	0.0	0.0
29797	0.0	2.0
27133	0.0	0.0
29796	4772.0	2736.0
27134	1797.0	82.0
27106	12726.0	1745.0
27107	2457.0	1582.0
29768	4.0	5.0
29767	2290.0	2480.0
29766	14573.0	7176.0
27109	3095.0	688.0
29761	6515.0	2937.0
29760	409.0	1957.0
389813	210.0	102.0
389812	2.0	0.0
27102	11341.0	8708.0
29765	0.0	0.0
29763	1610.0	2229.0
27101	2737.0	2390.0
389816	3.0	0.0
27115	398.0	281.0
29778	2.0	1.0
29777	2807.0	1704.0
27113	386.0	248.0
29775	1456.0	2945.0
27111	698.0	289.0
29774	29.0	116.0
27112	6.0	238.0
390831	0.0	0.0
390834	7.0	1.0
390836	0.0	0.0
100313938	0.0	0.0
125950	2579.0	2968.0
125958	0.0	0.0
377841	8.0	1.0
390843	0.0	0.0
390844	6.0	1.0
389827	3.0	2.0
652170	0.0	1.0
389860	2.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	66.0	5.0
389856	1249.0	251.0
125931	7.0	1.0
389852	1.0	0.0
100313914	0.0	0.0
389844	0.0	1.0
389840	215.0	7.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	15.0	99.0
91893	175.0	104.0
91894	17.0	1.0
147670	11.0	14.0
147664	0.0	1.0
642721	0.0	0.0
64285	3223.0	1455.0
64284	4002.0	496.0
64288	1072.0	404.0
147685	26.0	18.0
121026	0.0	0.0
123688	193.0	79.0
341568	11.0	4.0
341567	9.0	2.0
642737	1.0	3.0
64283	2489.0	1494.0
64282	2175.0	1284.0
389541	4837.0	2324.0
147694	968.0	601.0
389537	191.0	189.0
147686	181.0	60.0
147687	541.0	354.0
121014	0.0	0.0
642741	35.0	27.0
159686	143.0	39.0
642746	0.0	0.0
642762	0.0	0.0
390502	1.0	1.0
390501	0.0	0.0
390503	1.0	0.0
121006	14.0	4.0
389524	581.0	190.0
147699	104.0	86.0
133060	0.0	0.0
100313962	0.0	0.0
135644	10.0	0.0
27285	357.0	21.0
27286	560.0	4945.0
27283	0.0	3.0
27284	799.0	163.0
389558	594.0	627.0
27289	8913.0	385.0
27287	272.0	85.0
27288	7.0	1.0
135656	1692.0	6.0
390561	5.0	15.0
27296	87.0	37.0
389549	7.0	111.0
27297	3388.0	2349.0
27294	113.0	36.0
27295	10104.0	3710.0
27299	40.0	993.0
642776	6.0	3.0
27292	1905.0	1525.0
27293	1272.0	750.0
27290	4.0	0.0
642778	9.0	5.0
27291	1355.0	880.0
160622	6598.0	650.0
390531	49.0	140.0
147650	255.0	200.0
390530	10.0	66.0
390535	2.0	2.0
390539	0.0	0.0
147646	12.0	62.0
390538	0.0	0.0
654783	0.0	0.0
147645	287.0	358.0
341511	0.0	2.0
6500	18051.0	8805.0
133015	737.0	639.0
400410	155.0	121.0
147660	53.0	13.0
121054	1.0	0.0
121053	356.0	327.0
147657	978.0	925.0
147658	27.0	1.0
400406	1635.0	30.0
642799	0.0	0.0
642796	0.0	0.0
133022	130.0	203.0
642797	275.0	87.0
101928165	0.0	11.0
6511	1.0	173.0
390595	269.0	100.0
6510	13254.0	13866.0
390594	1.0	0.0
100421803	0.0	0.0
100421804	4.0	3.0
390598	75.0	12.0
100421805	7.0	2.0
100421806	12.0	2.0
100421807	1.0	0.0
6509	2084.0	8549.0
54870	6680.0	3489.0
54875	801.0	860.0
54874	7119.0	2530.0
54873	4251.0	1295.0
389599	19.0	0.0
54872	3310.0	3704.0
102724430	0.0	0.0
54879	813.0	354.0
6502	598.0	4201.0
54878	4487.0	2931.0
6504	382.0	359.0
54877	3014.0	979.0
91801	837.0	421.0
6503	9324.0	2718.0
54876	2194.0	1595.0
6506	290.0	70.0
6505	8456.0	1158.0
91807	150.0	18.0
6508	153.0	847.0
6507	1778.0	8333.0
101928176	0.0	0.0
6520	15871.0	21102.0
6522	13185.0	8977.0
221717	0.0	1.0
6521	167.0	2.0
221718	0.0	64.0
100421813	4.0	1.0
64207	6869.0	3797.0
100421816	13.0	0.0
221711	80.0	41.0
64208	32.0	123.0
221710	1299.0	1414.0
54882	652.0	221.0
54881	1886.0	1168.0
54880	4880.0	2134.0
54886	874.0	187.0
54885	1058.0	970.0
54884	7227.0	5026.0
54883	2906.0	829.0
6513	1344.0	115702.0
6512	423.0	67.0
54888	5233.0	8738.0
6515	15546.0	7946.0
54887	2979.0	3088.0
6514	1.0	0.0
6517	145.0	62.0
6519	12.0	7.0
6518	69.0	1740.0
221749	7156.0	1809.0
64210	5000.0	8160.0
6531	45.0	4.0
100421820	0.0	0.0
64211	0.0	208.0
6530	2.0	117.0
6533	15327.0	7653.0
6532	22860.0	33.0
100421823	4.0	0.0
390572	11.0	7.0
64216	759.0	558.0
64215	3251.0	1991.0
100421825	1.0	0.0
64218	7534.0	3917.0
100421827	0.0	0.0
100421828	3.0	2.0
64219	2271.0	2684.0
100421829	25.0	6.0
54893	4880.0	1560.0
54892	660.0	1384.0
54891	2115.0	1124.0
54890	9393.0	8315.0
54897	4057.0	434.0
54896	1443.0	1398.0
54894	910.0	1741.0
6524	76.0	1.0
6523	2413.0	336.0
170062	0.0	0.0
101928190	1.0	0.0
54899	1930.0	1203.0
6526	1780.0	6729.0
6525	4045.0	9892.0
54898	72.0	635.0
6528	8.0	92.0
91828	164.0	47.0
170067	0.0	2.0
6527	275.0	12.0
6529	218.0	68.0
6540	160.0	2.0
64221	544.0	437.0
64220	15.0	1003.0
6542	5657.0	1750.0
64223	2904.0	2605.0
6541	4530.0	5044.0
64222	3837.0	4153.0
390581	1.0	0.0
64225	4427.0	3911.0
6543	23.0	14.0
64224	3675.0	2381.0
105376261	4.0	29.0
6535	1232.0	9205.0
6534	3.0	56.0
6536	1564.0	1044.0
6539	518.0	75.0
6538	6.0	632.0
64232	0.0	0.0
6551	0.0	0.0
6550	27.0	61.0
64231	5155.0	2783.0
6553	178.0	211.0
91851	11712.0	162.0
64236	11211.0	1844.0
6555	11.0	6.0
101928122	2.0	1.0
6554	12.0	1.0
6546	3235.0	1370.0
6545	374.0	307.0
6548	10089.0	17059.0
6547	320.0	13.0
6549	64.0	83.0
6560	12284.0	8563.0
64241	0.0	0.0
64240	13.0	2.0
6561	0.0	0.0
6564	7.0	31.0
6563	1615.0	15.0
100421854	20.0	15.0
101928136	22.0	57.0
6566	924.0	6172.0
6565	7771.0	521.0
100421859	7.0	3.0
101928138	0.0	0.0
221756	166.0	79.0
6557	2.0	3.0
6556	12399.0	2076.0
6559	13.0	6.0
91833	1987.0	987.0
6558	6451.0	2967.0
133083	0.0	0.0
6571	602.0	117.0
101928142	2.0	0.0
100421860	2.0	1.0
6570	9.0	34.0
100421861	0.0	0.0
6573	6299.0	1071.0
6572	0.0	9.0
101928141	29.0	0.0
91875	1233.0	796.0
6575	6550.0	14990.0
6574	4916.0	6122.0
101928147	0.0	0.0
100421865	7.0	4.0
6576	5939.0	4710.0
221785	1986.0	1489.0
245711	23.0	30.0
169044	30.0	2913.0
221786	600.0	458.0
6568	1.0	0.0
6567	2292.0	2167.0
91869	1646.0	1333.0
6569	3.0	5.0
6582	1.0	2.0
91860	203.0	120.0
101928153	253.0	109.0
6581	3746.0	910.0
101928154	2.0	13.0
6584	1510.0	617.0
101928151	0.0	120.0
6583	334.0	119.0
6586	25868.0	870.0
6585	112.0	34.0
101928158	4.0	2.0
91862	593.0	2212.0
6588	113.0	7.0
6580	22.0	2036.0
169026	10.0	0.0
6579	1685.0	605.0
6578	27198.0	719.0
6595	15555.0	9419.0
6594	4701.0	3108.0
30817	1745.0	3189.0
6597	13544.0	13949.0
6596	1710.0	1167.0
30816	29.0	17.0
30819	95.0	58.0
6599	8584.0	9213.0
100421767	0.0	0.0
6598	5371.0	6975.0
30818	190.0	488.0
100421768	1.0	0.0
100421769	1.0	2.0
6591	932.0	3960.0
6590	56614.0	3040.0
