id	7e45a7f3-2613-498c-aa3b-d8cdc5001386	73848cca-19bf-4de1-90ea-1725f617c550
391276	0.0	0.0
391279	0.0	5.0
401145	48.0	216.0
222545	0.0	0.0
126382	440.0	907.0
222546	1.0	0.0
606293	0.0	0.0
401138	23.0	18891.0
401137	0.0	2.0
151393	493.0	626.0
692231	0.0	0.0
440738	208.0	14.0
692233	0.0	1.0
440737	17.0	40.0
8216	2026.0	2523.0
8214	221.0	194.0
440732	2.0	7.0
440730	6.0	6.0
222584	18.0	922.0
151325	0.0	1.0
8208	139.0	1011.0
8209	135.0	146.0
8220	780.0	1134.0
8226	805.0	706.0
692223	0.0	0.0
8227	1578.0	3240.0
8224	43.0	3.0
692225	11.0	10.0
8225	1463.0	2276.0
692226	0.0	0.0
100381178	1.0	2.0
692227	33.0	48.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	1.0
8218	217.0	607.0
8233	689.0	775.0
692210	2.0	1.0
8237	4256.0	5854.0
401190	113.0	80.0
692212	13.0	20.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	525.0	514.0
8242	3278.0	7797.0
8243	3110.0	5669.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	10.0	8.0
692206	0.0	0.0
692207	2.0	0.0
692208	2.0	2.0
692209	0.0	0.0
8241	2201.0	3646.0
100310812	1.0	0.0
8239	4158.0	11208.0
151354	679.0	4303.0
100271291	0.0	0.0
93432	2.0	2440.0
100271290	1.0	1.0
645841	0.0	0.0
93436	948.0	1415.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	2.0	1.0
106481781	0.0	0.0
106481782	0.0	1.0
81458	0.0	0.0
106481780	0.0	3.0
106481785	0.0	0.0
106481786	0.0	0.0
106481783	10.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	4.0	5.0
100271296	0.0	1.0
645834	0.0	2.0
645832	0.0	1.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1465.0	2603.0
93426	0.0	0.0
8269	430.0	548.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	331.0	443.0
8260	774.0	1402.0
283518	306.0	7.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	2.0	0.0
81448	0.0	0.0
106481791	1.0	0.0
283514	73.0	14.0
106481796	18.0	17.0
81442	1.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	1.0	1.0
645846	0.0	1.0
100271288	0.0	0.0
645843	0.0	1.0
81440	1.0	1.0
100271284	0.0	0.0
8277	12.0	5.0
645864	2.0	0.0
342374	0.0	0.0
440714	0.0	0.0
342372	4.0	8.0
342371	2160.0	3035.0
440712	75.0	110.0
106481756	0.0	0.0
8270	354.0	895.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1385.0	2143.0
728215	267.0	111.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	23.0	19.0
81479	0.0	0.0
100310849	0.0	1.0
106481760	0.0	0.0
100310846	12.0	23.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	1.0	0.0
100310848	0.0	0.0
106481762	1.0	0.0
81470	0.0	0.0
100271274	0.0	1.0
100310841	0.0	1.0
81472	0.0	0.0
81473	0.0	0.0
100310840	66.0	81.0
100271273	0.0	0.0
645859	0.0	0.0
8288	17.0	5.0
8289	4422.0	7493.0
8287	971.0	2259.0
643210	3.0	6.0
106481767	0.0	0.0
728207	1.0	3.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	1764.0	4112.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	1.0
100310856	0.0	3.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	2.0	1.0
100310853	1.0	0.0
100271263	0.0	0.0
100310855	1.0	0.0
81462	0.0	0.0
100271260	40.0	8.0
100271262	0.0	0.0
100310851	1.0	0.0
342358	0.0	1.0
342357	254.0	326.0
100310850	0.0	1.0
100271261	1.0	0.0
643220	6.0	3.0
643224	150.0	189.0
645884	0.0	0.0
8291	2356.0	1592.0
401136	0.0	9.0
106481734	6.0	12.0
8292	107.0	299.0
401135	1.0	2.0
106481735	19.0	9.0
106481732	0.0	0.0
8290	0.0	1.0
106481733	0.0	0.0
8295	2580.0	5699.0
106481738	0.0	0.0
93474	73.0	146.0
106481739	0.0	0.0
8293	11.0	6.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	203.0	317.0
106481741	0.0	0.0
106481742	0.0	10.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	1.0
100271253	1.0	0.0
645879	0.0	0.0
81493	291.0	110.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	918.0	1201.0
81491	50.0	26.0
342346	5.0	4.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	0.0	0.0
100873065	0.0	1.0
106481745	0.0	0.0
401124	1427.0	112.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	12.0	7.0
106481749	1.0	0.0
106481747	0.0	0.0
106481748	0.0	1.0
106481752	0.0	0.0
100271245	2.0	7.0
106481753	6.0	5.0
81486	0.0	0.0
81487	1.0	0.0
106481750	0.0	0.0
100271248	0.0	3.0
106481751	0.0	0.0
401115	61.0	75.0
81488	985.0	879.0
283554	62.0	53.0
283553	4.0	55.0
100271244	1.0	0.0
643226	0.0	3.0
283551	50.0	113.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	63.0	80.0
93492	2.0	8.0
106481712	0.0	0.0
106481713	0.0	1.0
106481710	0.0	1.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	1.0	0.0
106481715	0.0	1.0
401109	34.0	431.0
100271235	0.0	0.0
283547	56.0	10.0
401106	39.0	63.0
100271234	0.0	0.0
106481720	1.0	1.0
100271230	0.0	0.0
643236	3.0	6.0
100271233	0.0	0.0
100271232	2.0	5.0
643253	159.0	185.0
93487	2899.0	3586.0
106481729	7.0	5.0
643255	0.0	1.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	1.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	2.0
283537	1227.0	731.0
100271229	0.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	1.0	2.0
106481731	0.0	3.0
100271226	2.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	3.0	9.0
100271221	0.0	0.0
138716	525.0	578.0
780852	1.0	1.0
728276	5.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	1.0	15.0
780851	0.0	0.0
100126356	0.0	0.0
285796	8.0	21.0
81607	617.0	1298.0
81608	1200.0	2735.0
81609	1833.0	2950.0
81603	5080.0	8874.0
81605	2015.0	3015.0
81606	11684.0	8516.0
81610	165.0	704.0
56654	2566.0	2357.0
56655	977.0	930.0
81611	1625.0	2457.0
56650	2118.0	8319.0
29028	526.0	1897.0
283129	22.0	4.0
56651	1.0	462.0
56652	210.0	428.0
100126354	0.0	0.0
100126355	0.0	1.0
56658	707.0	532.0
283120	241.0	1026.0
56659	62.0	102.0
100126350	1.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	1.0
106481708	2.0	1.0
100126345	0.0	0.0
728262	8.0	24.0
138724	1.0	0.0
100126346	0.0	0.0
100126347	0.0	2.0
728264	67.0	30.0
100126348	0.0	0.0
728263	3.0	1.0
106481701	1.0	0.0
106481702	0.0	0.0
56660	7.0	24.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	31.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	1711.0	3172.0
100190924	0.0	0.0
56666	443.0	467.0
30012	0.0	127.0
29034	0.0	0.0
56667	277.0	435.0
106865375	0.0	0.0
81602	398.0	284.0
30014	0.0	0.0
106865374	0.0	0.0
56662	0.0	0.0
30011	2789.0	5240.0
283116	0.0	0.0
56663	0.0	2.0
30010	0.0	0.0
56664	0.0	0.0
100190923	1.0	1.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	825.0	1190.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	660.0	1141.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	9.0	19.0
100381202	0.0	1.0
56670	245.0	172.0
81626	1.0	0.0
81627	1332.0	1214.0
81628	2116.0	3634.0
56676	2.0	2.0
30001	2338.0	8520.0
54012	0.0	0.0
56677	0.0	0.0
246175	2296.0	5170.0
56672	695.0	1143.0
246176	1049.0	10.0
56673	774.0	285.0
54016	0.0	0.0
283106	12.0	18.0
30000	2874.0	6058.0
56674	3074.0	2741.0
54015	0.0	0.0
81631	3933.0	3167.0
56675	64.0	297.0
54014	1659.0	3459.0
283104	76.0	224.0
100126330	0.0	0.0
30009	116.0	330.0
283102	0.0	9.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	2.0
30008	2591.0	2450.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	184.0	1397.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	545.0	191.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	1.0
66004	496.0	2240.0
100126325	0.0	0.0
66005	2531.0	5129.0
100126326	0.0	0.0
81618	1842.0	4953.0
81619	7115.0	12325.0
56681	4826.0	4911.0
66008	3139.0	3052.0
29018	0.0	2.0
81614	1015.0	1580.0
54020	1824.0	2311.0
81615	739.0	639.0
81616	12.0	6.0
81617	918.0	454.0
767846	12.0	17.0
81621	387.0	142.0
81622	4945.0	3233.0
246184	226.0	413.0
767851	1.0	2.0
81623	0.0	2.0
54022	3.0	0.0
81624	197.0	267.0
767853	0.0	0.0
54021	11.0	5.0
56683	1218.0	1065.0
54028	10.0	28.0
54027	0.0	0.0
29015	1512.0	1268.0
54026	0.0	0.0
767850	0.0	0.0
81620	128.0	549.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	1.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	9.0	19.0
246182	0.0	17.0
100126316	0.0	0.0
728233	104.0	95.0
283171	0.0	0.0
100126317	1.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	1.0
100128974	0.0	0.0
100126313	1.0	0.0
285753	272.0	461.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	1.0
114785	3724.0	4340.0
285755	1576.0	107.0
114786	65.0	1120.0
114787	108.0	453.0
114788	4.0	1.0
285758	48.0	59.0
114789	1176.0	1238.0
54031	8.0	6.0
728239	0.0	1.0
54035	0.0	0.0
54034	1.0	0.0
114790	1678.0	1912.0
54033	53.0	183.0
54032	0.0	1.0
114791	604.0	660.0
54039	124.0	134.0
114792	345.0	15.0
126767	0.0	0.0
114793	2669.0	3527.0
54038	2.0	1.0
100190954	0.0	0.0
114794	513.0	52.0
114795	20.0	60.0
54036	0.0	0.0
93627	830.0	1164.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	9748.0	15444.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	424.0	947.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	1322.0	1481.0
100126302	0.0	0.0
100128963	4.0	2.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	4.0	4.0
100126309	0.0	0.0
728226	2.0	0.0
54041	0.0	0.0
728228	0.0	2.0
54045	0.0	0.0
645809	0.0	0.0
54044	1.0	1.0
645808	0.0	0.0
114780	27.0	6.0
54043	1.0	2.0
645807	0.0	0.0
114781	1957.0	1468.0
126755	1.0	1.0
54049	3.0	2.0
114783	355.0	528.0
54048	0.0	0.0
114784	33.0	154.0
283159	0.0	0.0
54047	3.0	0.0
100128961	1.0	6.0
645805	39.0	49.0
283152	657.0	62.0
66035	348.0	289.0
283150	0.0	3.0
728255	0.0	0.0
93654	2.0	0.0
66036	608.0	843.0
93653	60.0	35.0
100271192	0.0	0.0
100271191	0.0	4.0
66037	1.0	8.0
93650	0.0	4.0
81669	3188.0	7887.0
54053	0.0	5.0
54052	0.0	1.0
114769	1036.0	846.0
54051	0.0	0.0
54050	5.0	3.0
54055	78.0	26.0
100190938	236.0	45.0
54054	13.0	9.0
114770	0.0	11.0
114771	0.0	132.0
54059	162.0	264.0
283149	2004.0	8573.0
54058	1249.0	375.0
93649	207.0	18.0
645811	22.0	52.0
81671	4871.0	7726.0
100271199	0.0	0.0
100190939	262.0	332.0
283143	30.0	241.0
100271196	2.0	2.0
93643	1300.0	2079.0
100128946	0.0	1.0
285780	8.0	2.0
285782	2.0	0.0
100271180	0.0	1.0
285785	112.0	115.0
100190952	3.0	3.0
54064	1.0	0.0
728248	0.0	0.0
114757	1206.0	2849.0
114758	0.0	0.0
54067	52.0	47.0
100190947	2.0	0.0
100190949	0.0	1.0
54065	3.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	627.0	704.0
54069	201.0	592.0
283131	31281.0	31388.0
283130	703.0	851.0
692157	2.0	1.0
692158	0.0	0.0
138799	0.0	0.0
440498	650.0	355.0
124152	735.0	909.0
199704	300.0	474.0
124149	0.0	4.0
163747	18.0	11.0
692146	0.0	0.0
692147	6.0	7.0
692148	3.0	1.0
692149	0.0	0.0
163742	0.0	1.0
199713	6.0	53.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	1.0
126792	626.0	1369.0
378008	0.0	0.0
378009	0.0	0.0
29089	105.0	449.0
29088	905.0	1044.0
29087	1198.0	1447.0
378010	0.0	0.0
148137	590.0	931.0
126789	274.0	318.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	154.0	180.0
29081	629.0	1158.0
29080	667.0	942.0
283189	1.0	0.0
29086	1437.0	1742.0
29085	1957.0	6424.0
29083	244.0	728.0
100381270	145.0	444.0
200810	83.0	737.0
114796	530.0	629.0
148156	492.0	1052.0
114798	2.0	7.0
114799	782.0	1006.0
29099	1453.0	1687.0
29098	368.0	303.0
378001	0.0	0.0
29093	553.0	586.0
29092	465.0	766.0
29091	1500.0	483.0
29090	424.0	558.0
56603	137.0	691.0
29097	1659.0	1957.0
56604	6.0	3.0
56605	438.0	1633.0
29095	1154.0	1519.0
151790	692.0	117.0
283174	84.0	965.0
56606	429.0	606.0
29094	1582.0	1098.0
692199	0.0	0.0
391002	1.0	0.0
440459	10.0	1.0
391004	0.0	0.0
780816	0.0	0.0
124199	16.0	18.0
391003	0.0	0.0
30062	0.0	0.0
440456	936.0	847.0
780814	6.0	7.0
30061	11209.0	4467.0
780815	0.0	1.0
780812	0.0	0.0
780813	0.0	2.0
440452	0.0	1.0
780810	0.0	0.0
780811	0.0	0.0
29068	1946.0	2271.0
29066	2305.0	2765.0
29063	370.0	440.0
29062	1313.0	7637.0
56616	236.0	530.0
163702	328.0	252.0
391013	4.0	3.0
391012	1.0	0.0
100381215	1.0	1.0
29079	1269.0	1873.0
29078	357.0	380.0
56623	893.0	1265.0
56624	20.0	21.0
29071	1010.0	1098.0
29070	3230.0	237.0
29075	1.0	5.0
29074	1482.0	2880.0
29072	3423.0	3778.0
163732	428.0	614.0
200845	172.0	257.0
148103	319.0	284.0
200844	221.0	234.0
440482	24.0	16.0
151742	850.0	1538.0
163720	63.0	53.0
148113	34.0	4293.0
440465	1736.0	2357.0
29057	9.0	12.0
148109	0.0	2.0
29058	3822.0	4862.0
56647	1405.0	1963.0
56648	173.0	2873.0
56649	956.0	13395.0
440419	1.0	0.0
440416	117.0	74.0
8303	1482.0	3641.0
643157	0.0	0.0
200879	2003.0	266.0
440406	0.0	6.0
8301	7116.0	14727.0
643155	1491.0	1800.0
8302	5.0	7.0
440400	351.0	335.0
199675	10823.0	256.0
8310	738.0	1008.0
124093	4218.0	129.0
8314	2807.0	4287.0
8315	840.0	1325.0
8312	1428.0	2998.0
342096	1.0	1.0
8313	1138.0	523.0
440435	8.0	29.0
643160	6.0	3.0
643161	0.0	0.0
643159	3.0	11.0
8309	553.0	156.0
8321	2086.0	2558.0
8322	3700.0	1802.0
8320	68.0	691.0
8325	490.0	1561.0
8326	9.0	22.0
8323	2500.0	5649.0
8324	662.0	5268.0
440423	164.0	307.0
200894	823.0	1928.0
643171	2.0	0.0
200895	471.0	495.0
8318	93.0	609.0
8317	111.0	565.0
8332	0.0	0.0
692110	0.0	1.0
8333	1.0	1.0
692111	0.0	2.0
8330	0.0	0.0
8331	0.0	2.0
8336	3.0	4.0
8337	1.0	1.0
8334	1461.0	898.0
8335	0.0	1.0
148046	35.0	101.0
106481699	0.0	0.0
643182	1.0	1.0
643180	140.0	164.0
643181	0.0	0.0
8329	3.0	13.0
8328	12.0	9.0
8343	4.0	6.0
643198	0.0	0.0
8344	8.0	2.0
8341	63.0	42.0
8342	1.0	1.0
8347	177.0	110.0
8348	0.0	4.0
643199	1.0	0.0
8345	9.0	7.0
8346	2.0	0.0
692106	0.0	0.0
692107	0.0	2.0
161003	870.0	3.0
692108	1.0	1.0
692109	2.0	1.0
643193	0.0	0.0
8340	1.0	0.0
8338	12.0	9.0
8339	16.0	26.0
8354	0.0	1.0
8355	2.0	19.0
8352	0.0	1.0
8353	18.0	58.0
8358	0.0	2.0
8359	0.0	1.0
8356	0.0	0.0
8357	24.0	80.0
222235	135.0	41.0
106481679	0.0	0.0
222236	757.0	793.0
106481677	0.0	0.0
222234	151.0	197.0
106481678	0.0	0.0
8350	2.0	1.0
8351	10.0	28.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	2.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	0.0	1.0
106481684	0.0	0.0
106481685	1.0	0.0
8349	1083.0	388.0
8365	46.0	55.0
8366	0.0	1.0
8363	3.0	2.0
8364	3.0	5.0
8369	0.0	0.0
163688	5.0	24.0
8367	3.0	11.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1481.0	963.0
106481689	0.0	2.0
8361	0.0	0.0
222229	1833.0	946.0
8362	6.0	4.0
8360	1.0	3.0
106481693	7.0	0.0
106481694	1.0	0.0
106481691	3.0	5.0
106481692	1.0	0.0
106481697	0.0	2.0
106481698	0.0	0.0
106481695	1.0	0.0
106481696	0.0	0.0
342035	2228.0	293.0
344697	15.0	241.0
106481690	5.0	10.0
728310	6.0	3.0
285830	143.0	179.0
8379	1127.0	1628.0
93556	39.0	63.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	551.0	887.0
106481655	0.0	0.0
285834	0.0	3.0
222256	7380.0	190.0
106481656	0.0	1.0
8372	97.0	139.0
93550	434.0	344.0
8373	3.0	4.0
106481659	0.0	0.0
8370	11.0	4.0
728315	2.0	6.0
81577	1278.0	1026.0
106481660	0.0	0.0
81578	675.0	6129.0
106481661	0.0	0.0
81579	1117.0	1108.0
81573	774.0	2170.0
106481664	0.0	0.0
100271179	1.0	2.0
106481665	0.0	0.0
81575	1635.0	844.0
106481662	0.0	0.0
81576	1139.0	1775.0
106481663	9.0	17.0
81570	417.0	815.0
100271178	2.0	1.0
81571	237.0	483.0
81572	567.0	978.0
645715	21.0	9.0
8387	0.0	0.0
8388	0.0	0.0
728300	5.0	10.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	1.0
106481667	0.0	0.0
81559	814.0	1485.0
8383	0.0	0.0
285848	19.0	56.0
8384	0.0	0.0
285849	48.0	61.0
8382	917.0	19.0
81566	1038.0	1699.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	186.0	575.0
81569	0.0	0.0
106481670	0.0	0.0
81562	1110.0	1430.0
106481675	0.0	0.0
81563	2275.0	3076.0
246243	380.0	909.0
100271168	12.0	4.0
106481676	0.0	0.0
106481673	3.0	2.0
81565	2894.0	2032.0
106481674	0.0	1.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	0.0	1.0
100271163	2.0	1.0
100271162	2.0	0.0
8398	749.0	919.0
8399	93.0	38.0
8396	2635.0	4706.0
285852	6.0	4.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	2620.0	3556.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	1643.0	3015.0
106481639	0.0	0.0
8395	1039.0	835.0
8392	0.0	0.0
106481637	0.0	2.0
106481638	0.0	0.0
100271158	0.0	1.0
106481642	9.0	58.0
106481643	0.0	0.0
246210	0.0	4.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	3.0	6.0
246213	0.0	5.0
106481646	1.0	1.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	53.0	47.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	1.0
344657	11.0	3.0
100271142	0.0	1.0
344658	2.0	0.0
100271145	0.0	0.0
645745	0.0	0.0
344653	0.0	0.0
100271141	0.0	1.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	198.0	170.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	1.0
106481617	0.0	0.0
93594	214.0	359.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	1.0	0.0
283209	873.0	2725.0
283208	39.0	874.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	1.0	0.0
100271132	0.0	0.0
100271131	0.0	0.0
100271133	0.0	0.0
100271130	0.0	0.0
93587	228.0	465.0
645771	5.0	3.0
93589	178.0	339.0
106481624	0.0	7.0
285800	97.0	2.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	3.0	4.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	2.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	1.0
100271122	0.0	0.0
199692	620.0	685.0
645784	25.0	724.0
100271118	1.0	0.0
100271117	0.0	0.0
100271119	3.0	3.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	5.0	9.0
643115	1.0	2.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	3.0	1.0
643136	0.0	4.0
106481602	1.0	1.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	1.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	1.0	12.0
100271106	0.0	3.0
106481610	0.0	0.0
100271105	2.0	2.0
643126	0.0	0.0
199699	4.0	4.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	964.0	1391.0
54112	5.0	6.0
56776	130.0	4.0
283248	15.0	29.0
344729	0.0	1.0
100128894	0.0	1.0
100128893	148.0	134.0
100128890	18.0	66.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	6.0	5.0
114614	70.0	193.0
283238	0.0	0.0
100190800	19.0	63.0
283237	563.0	998.0
283236	0.0	1.0
283234	1647.0	2839.0
728381	0.0	0.0
283232	588.0	705.0
728380	1.0	3.0
100128881	45.0	131.0
100128880	0.0	0.0
692099	369.0	292.0
114609	355.0	399.0
29128	90.0	857.0
29123	4210.0	7224.0
344709	0.0	0.0
29122	7.0	20.0
29121	345.0	1600.0
283229	1282.0	375.0
29127	503.0	1613.0
29126	1000.0	2043.0
29125	355.0	208.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	0.0	6.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	301.0	621.0
54149	778.0	1968.0
54148	586.0	634.0
54147	1.0	0.0
283212	84.0	117.0
692091	0.0	0.0
692092	0.0	0.0
692093	5.0	13.0
692094	0.0	0.0
100271091	0.0	2.0
100271090	0.0	1.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	1.0	0.0
728350	8.0	24.0
285872	0.0	7.0
100128853	0.0	0.0
29109	2460.0	1458.0
29108	1416.0	2532.0
285877	0.0	0.0
29107	429.0	1022.0
285878	0.0	0.0
29106	124.0	58.0
728358	0.0	0.0
29101	3791.0	5172.0
29100	1101.0	1325.0
29105	1375.0	1044.0
29104	451.0	468.0
29103	1348.0	1498.0
29102	1507.0	3871.0
100271098	0.0	0.0
283284	39.0	24.0
728343	2.0	0.0
728342	1.0	40.0
100128849	0.0	0.0
728344	1.0	2.0
100271081	1.0	0.0
100128845	0.0	0.0
728340	74.0	87.0
285888	0.0	0.0
29119	15.0	64.0
107057644	9.0	5.0
29118	19.0	275.0
107057647	0.0	0.0
114655	3.0	0.0
29117	2234.0	2277.0
107057646	1.0	0.0
114657	0.0	0.0
114659	300.0	438.0
126638	0.0	1.0
54165	899.0	3039.0
126637	2.0	0.0
29110	894.0	2102.0
29116	1876.0	1785.0
29115	2098.0	3417.0
29114	64.0	66.0
29113	0.0	0.0
100271087	2.0	0.0
100271089	0.0	1.0
100271085	0.0	0.0
100128836	2.0	6.0
728378	2.0	6.0
728377	128.0	247.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	979.0	1397.0
81793	13.0	182.0
81794	389.0	365.0
81796	9.0	347.0
81790	949.0	972.0
100271076	0.0	0.0
283267	388.0	803.0
91107	783.0	7085.0
100128830	13.0	6.0
81792	369.0	2039.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	1.0	1.0
728361	3.0	4.0
100128822	176.0	239.0
728369	0.0	0.0
81786	89.0	44.0
54187	2404.0	2639.0
81788	435.0	1326.0
81789	230.0	216.0
283257	0.0	0.0
100271065	0.0	0.0
645700	1.0	2.0
283254	167.0	325.0
126695	407.0	448.0
148003	0.0	0.0
378108	15.0	7.0
151649	12.0	11.0
151648	15.0	169.0
151647	1.0	3.0
151645	14.0	43.0
200909	2.0	0.0
200916	481.0	718.0
148014	3.0	9.0
151658	1.0	2.0
151651	930.0	27.0
56704	640.0	1805.0
148022	1081.0	2002.0
126669	1330.0	243.0
126668	217.0	29.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	200.0	670.0
200933	487.0	1615.0
126661	28.0	125.0
56729	1323.0	53.0
283298	953.0	415.0
283297	0.0	0.0
136051	207.0	555.0
138639	418.0	499.0
692076	0.0	8.0
391121	0.0	0.0
391120	0.0	0.0
391123	26.0	16.0
200942	909.0	858.0
440577	6.0	16.0
440574	934.0	1437.0
56731	1497.0	6389.0
100126270	1.0	0.0
692084	0.0	0.0
692085	0.0	0.0
692086	2.0	8.0
138649	23.0	78.0
200959	0.0	1.0
200958	1336.0	1215.0
391135	2.0	2.0
440567	45.0	90.0
