id	c81a6334-9098-4add-8e64-186606676c93	f29ec34d-6066-425a-bccf-1dae2afb43a8
85457	1255.0	607.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	70.0	545.0
442913	0.0	0.0
85452	165.0	41.0
442914	0.0	0.0
50	4177.0	2854.0
85453	734.0	316.0
442915	0.0	0.0
85450	8265.0	3267.0
51	3338.0	3596.0
442916	0.0	0.0
85451	1169.0	1388.0
52	2166.0	3873.0
442917	0.0	0.0
53	1985.0	4945.0
442918	0.0	0.0
54	13057.0	11699.0
442919	0.0	0.0
55	281.0	593.0
442909	1.0	1.0
56	1.0	11.0
58	17.0	23.0
59	4229.0	11431.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	140.0	496.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	2.0
106481354	0.0	5.0
85446	151.0	142.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	33.0
442901	0.0	0.0
85444	712.0	384.0
442902	0.0	0.0
60	224717.0	538343.0
85441	2428.0	4500.0
442903	3.0	2.0
85442	868.0	31.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	49.0
85440	1056.0	1692.0
442907	0.0	0.0
442908	1.0	0.0
66	0.0	0.0
67	4.0	11.0
68	19.0	7.0
344595	229.0	196.0
69	5.0	21.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	188.0	85.0
106481321	0.0	1.0
85479	256.0	116.0
106481322	0.0	0.0
85476	1291.0	3079.0
85477	630.0	45.0
70	9.0	0.0
85474	14.0	28.0
71	109237.0	196260.0
72	686.0	475.0
73	21.0	7.0
74	0.0	0.0
75	9.0	18.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2851.0	2337.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	788.0	1753.0
81	23538.0	21653.0
85463	1439.0	1031.0
82	5.0	5.0
85464	4910.0	1793.0
83	3.0	2.0
85461	3347.0	1170.0
85462	1528.0	1679.0
86	903.0	3051.0
87	6628.0	25705.0
85460	683.0	935.0
88	220.0	14.0
89	4.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1587.0	1355.0
106481300	0.0	0.0
91	2241.0	2770.0
92	512.0	273.0
93	317.0	405.0
94	5822.0	1636.0
95	66.0	154.0
97	134.0	137.0
98	341.0	158.0
344561	0.0	0.0
728661	2155.0	1634.0
728664	1.0	0.0
106481305	2.0	0.0
261734	890.0	795.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	23.0
106481309	17.0	6.0
246119	8.0	3.0
106481307	1.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	21.0	8.0
3805	9.0	24.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	0.0
3809	17.0	8.0
246123	0.0	0.0
106481311	0.0	0.0
344558	433.0	2172.0
3800	50.0	67.0
3801	3260.0	3179.0
3802	30.0	7.0
728695	0.0	0.0
285735	0.0	1.0
261726	1177.0	2351.0
728698	6.0	22.0
3814	5.0	681.0
3815	1838.0	126.0
3816	48.0	205.0
261729	379.0	2016.0
3817	0.0	1.0
3818	35.0	16.0
222166	4542.0	322.0
3811	24.0	3.0
3812	8.0	1.0
285740	1.0	1.0
285741	34.0	16.0
728689	9.0	9.0
3827	4.0	0.0
246100	0.0	0.0
3820	251.0	224.0
3821	42.0	44.0
3822	13.0	10.0
3823	4.0	3.0
3824	519.0	625.0
645402	0.0	0.0
403313	282.0	313.0
403314	46.0	9.0
728637	2.0	2.0
728638	85.0	82.0
728633	0.0	0.0
728632	20.0	39.0
728635	22.0	7.0
3836	1496.0	2735.0
222183	33.0	439.0
3837	5883.0	15472.0
3838	990.0	8433.0
3839	2307.0	3250.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1501.0	1314.0
3832	126.0	3145.0
3833	163.0	2040.0
3834	13.0	9.0
3835	919.0	2648.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	249.0	39.0
3848	73.0	91.0
3849	3.0	2.0
222171	46.0	102.0
728619	16.0	1.0
3840	3334.0	6300.0
3841	556.0	275.0
3842	3831.0	5863.0
3843	4004.0	10541.0
3844	0.0	0.0
3845	1715.0	2486.0
3846	9.0	0.0
645423	0.0	0.0
3860	132.0	13.0
246126	835.0	221.0
728658	457.0	551.0
728655	3.0	0.0
728657	0.0	0.0
728656	0.0	0.0
3858	566.0	713.0
3859	3.0	0.0
246135	0.0	1.0
3850	1.0	6.0
3851	2594.0	1.0
3852	640.0	136508.0
645414	1.0	0.0
3853	481.0	133743.0
3854	50.0	4267.0
3855	30808.0	76570.0
3856	29444.0	34683.0
3857	0.0	65.0
728640	0.0	2.0
645431	8.0	63.0
728642	255.0	237.0
728641	31.0	8.0
645434	8.0	1.0
645432	31.0	22.0
285704	442.0	504.0
728643	9.0	7.0
222194	1335.0	1111.0
285708	1.0	37.0
1204	0.0	1.0
1203	752.0	611.0
1201	1355.0	779.0
1200	14435.0	13813.0
3861	223.0	95457.0
645426	8.0	90.0
645425	0.0	3.0
1209	5157.0	6259.0
3866	571.0	5958.0
1208	0.0	1.0
1207	1716.0	4352.0
3868	97.0	870.0
285311	1.0	0.0
3880	19986.0	32193.0
3881	1.0	0.0
285313	1872.0	47.0
100128537	778.0	28.0
3882	1.0	5.0
100128536	2.0	2.0
285314	1.0	0.0
285315	251.0	136.0
1215	23.0	0.0
100141515	7.0	10.0
1213	12948.0	12796.0
1212	3436.0	5723.0
1211	3935.0	9136.0
3872	1321.0	272246.0
3875	18501.0	42245.0
3876	6.0	19.0
3879	4.0	2.0
3890	0.0	0.0
3891	2.0	1.0
3892	147.0	69.0
100128525	2.0	6.0
285326	0.0	0.0
1230	844.0	1606.0
285329	6.0	7.0
440097	0.0	1.0
440093	19.0	20.0
3883	0.0	0.0
3884	0.0	3.0
3885	0.0	8.0
3886	1.0	0.0
100128521	0.0	0.0
3887	35.0	144.0
3888	0.0	0.0
100631239	0.0	1.0
3889	1.0	0.0
100128516	39.0	11.0
285331	434.0	285.0
100128512	0.0	0.0
285335	32.0	3.0
100128514	0.0	0.0
1241	513.0	1094.0
1240	1660.0	2798.0
1238	81.0	187.0
1237	28.0	71.0
1236	285.0	336.0
1235	10.0	19.0
1234	547.0	1299.0
1233	247.0	232.0
1232	10.0	16.0
3895	8833.0	22446.0
100128511	19.0	3.0
100631247	2.0	1.0
3897	52.0	3263.0
100631248	0.0	0.0
3898	1845.0	7120.0
100631249	0.0	0.0
3899	1352.0	39.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1083.0	564.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	105.0	61.0
100631254	7.0	1.0
100128503	1.0	0.0
285349	99.0	40.0
574501	5.0	3.0
574502	0.0	0.0
1244	41.0	24.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	657.0	889.0
1263	2856.0	2166.0
1262	35.0	10.0
116966	244.0	69.0
100887755	0.0	0.0
1261	10.0	3.0
100887754	2.0	0.0
1260	0.0	0.0
116969	35.0	29.0
1259	16.0	6.0
1258	13.0	28.0
440061	0.0	0.0
100887750	18.0	19.0
100887746	0.0	0.0
100887744	2.0	3.0
1272	630.0	37.0
1271	93.0	7.0
100887749	22.0	6.0
1270	23.0	19.0
100887748	0.0	0.0
440044	42.0	16.0
1269	14.0	27.0
440051	0.0	0.0
1268	1042.0	32.0
440050	0.0	0.0
1267	2159.0	4116.0
1266	8240.0	6394.0
100887740	0.0	0.0
1265	10954.0	17265.0
1286	3428.0	60.0
1285	4083.0	30.0
1284	15878.0	82944.0
1282	7771.0	63158.0
1281	10389.0	458090.0
1280	3.0	74.0
440078	70.0	66.0
440077	1.0	2.0
440087	56.0	18.0
1278	19794.0	283801.0
1277	10454.0	532784.0
440081	31.0	205.0
116938	0.0	0.0
1297	2.0	0.0
116931	33.0	46.0
1296	936.0	2160.0
1295	6921.0	5984.0
116933	3.0	0.0
1294	237.0	7117.0
1293	9738.0	74736.0
116935	21.0	33.0
1292	15574.0	56989.0
440068	3.0	15.0
1291	9059.0	31291.0
116937	3.0	9.0
440067	6.0	15.0
1290	1618.0	32182.0
440073	769.0	63.0
440072	1.0	0.0
1289	2559.0	56868.0
1288	110.0	1251.0
1287	1193.0	2205.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2638.0	3556.0
440021	0.0	0.0
442673	2.0	2.0
10018	1281.0	3163.0
126328	1411.0	1788.0
442676	0.0	0.0
126326	269.0	244.0
1299	30.0	977.0
1298	523.0	300.0
10011	1269.0	1599.0
10010	1674.0	1397.0
10013	2530.0	1831.0
128989	1574.0	1039.0
10015	6792.0	4907.0
10014	4025.0	3744.0
10017	1.0	6.0
10016	2244.0	4803.0
10020	1296.0	3629.0
114335	0.0	0.0
114336	0.0	0.0
126321	1575.0	5582.0
10029	4.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	22.0	0.0
10024	48.0	1189.0
128977	934.0	543.0
103021165	2.0	4.0
10023	536.0	281.0
103021164	2.0	0.0
10026	1251.0	1454.0
10025	2375.0	2665.0
116986	381.0	440.0
116985	11230.0	7336.0
116988	4732.0	5337.0
116987	1726.0	481.0
114327	699.0	219.0
440043	0.0	0.0
126308	2937.0	3316.0
440041	0.0	0.0
126306	26.0	154.0
151306	171.0	53.0
100128590	4.0	5.0
100128596	1.0	4.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	15.0	19.0
440026	3003.0	1040.0
440023	1.0	0.0
10008	640.0	517.0
10007	1300.0	2412.0
10009	783.0	1566.0
116984	3511.0	1008.0
116983	1188.0	1163.0
151313	272.0	323.0
10000	1716.0	1309.0
128954	0.0	0.0
10002	26.0	11.0
10001	614.0	873.0
10004	263.0	160.0
10003	101.0	29.0
10006	2687.0	4191.0
10005	768.0	898.0
126370	0.0	0.0
285352	27.0	32.0
100128579	0.0	0.0
285359	65.0	10.0
126375	113.0	166.0
126374	1187.0	765.0
153918	0.0	0.0
100128574	1.0	0.0
285362	1758.0	1523.0
285367	695.0	1403.0
285368	126.0	151.0
100128569	74.0	52.0
126364	1061.0	1821.0
100128560	2.0	8.0
285370	0.0	1.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	0.0
344191	0.0	30.0
126353	2296.0	117.0
751071	68.0	138.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	1.0
106481282	0.0	0.0
285381	1476.0	856.0
106481283	0.0	0.0
285382	51.0	29.0
106481280	0.0	0.0
165918	739.0	728.0
106481281	0.0	2.0
165904	47.0	223.0
285386	598.0	55.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	10.0	1.0
106481290	1.0	0.0
100128541	1.0	0.0
138311	416.0	65.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	692.0	764.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1127.0	818.0
728710	0.0	0.0
126295	125.0	289.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	113.0	394.0
645318	0.0	1.0
645317	11.0	17.0
151242	113.0	49.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	14011.0	10507.0
100287908	0.0	0.0
645332	110.0	66.0
126282	503.0	1868.0
100287902	3.0	4.0
163227	190.0	105.0
100287900	0.0	0.0
163223	14.0	2.0
106481275	2.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	3.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	20.0	3.0
106481278	0.0	0.0
645328	1.0	11.0
151254	15.0	16.0
645326	5.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	18.0
163259	211.0	209.0
645345	54.0	62.0
200403	165.0	19.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	87.0	26.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	8.0	1.0
728732	3.0	1.0
728734	0.0	0.0
126272	57.0	40.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1184.0	1879.0
106481243	1.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	10.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	1.0
106481249	0.0	1.0
107133516	1.0	2.0
728723	87.0	33.0
106481253	0.0	0.0
107133522	3.0	4.0
106481254	2.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	30.0	24.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	0.0	1.0
106481250	0.0	0.0
645369	13.0	70.0
645368	0.0	1.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1638.0	2116.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	1.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	0.0	2.0
106481221	0.0	20.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	297.0	300.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	59.0	8.0
645387	303.0	580.0
645382	0.0	0.0
645381	15.0	15.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	2.0	2.0
106481208	2.0	0.0
106481209	0.0	0.0
3902	196.0	1049.0
3903	4827.0	5420.0
106481210	0.0	0.0
3904	7.0	21.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2993.0	1528.0
106481211	0.0	0.0
3909	9240.0	20128.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	0.0
151230	335.0	143.0
728798	3.0	0.0
3913	16896.0	7814.0
3914	10410.0	41950.0
3915	8498.0	11424.0
3916	17613.0	23944.0
3918	5688.0	33577.0
3910	4259.0	4450.0
3911	8712.0	16617.0
3912	8563.0	24115.0
728782	6.0	6.0
728780	116.0	10.0
3924	4.0	9.0
3925	2226.0	8255.0
3927	9723.0	15940.0
3929	3.0	5.0
3920	7588.0	9711.0
3921	11379.0	21485.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	19295.0	31630.0
3937	3029.0	3678.0
3938	3.0	2.0
3939	11989.0	51832.0
3930	1797.0	2522.0
100873179	0.0	0.0
3931	655.0	267.0
3932	524.0	1031.0
3933	2.0	32.0
3934	473.0	281.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	3.0
3947	3.0	1.0
3948	5.0	1.0
3949	31771.0	3854.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	9731.0	21530.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	5.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	186.0	39.0
3958	16886.0	6775.0
3959	29701.0	39415.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	416.0	58.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	345.0	440.0
3952	1.0	3.0
3953	2384.0	236.0
3954	1571.0	2415.0
3955	1070.0	1040.0
3956	7966.0	15971.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	2.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	733.0	118.0
1303	5078.0	27762.0
107133502	0.0	0.0
1302	48.0	25.0
1301	20.0	7854.0
1300	142.0	1574.0
3960	113.0	7.0
3963	1.0	0.0
3964	2877.0	3186.0
1308	152.0	17260.0
3965	4274.0	4030.0
1307	1711.0	14133.0
151295	20.0	12.0
1306	762.0	19358.0
100189589	2.0	1.0
728774	0.0	0.0
728773	0.0	0.0
3980	869.0	1357.0
100287932	1017.0	2497.0
3981	843.0	406.0
728776	8.0	21.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	73382.0	11810.0
1315	4218.0	7625.0
1314	7911.0	11028.0
1312	7291.0	5708.0
1311	342.0	1597.0
100329135	0.0	0.0
1310	7.0	5.0
574537	0.0	0.0
3972	4.0	7.0
3973	3.0	0.0
3975	1.0	124.0
3976	1713.0	2469.0
3977	8971.0	1195.0
1318	469.0	283.0
3978	854.0	2326.0
1317	3312.0	3375.0
728763	65.0	7.0
3990	28.0	21.0
645313	3.0	1.0
3991	248.0	107.0
645312	0.0	0.0
3992	2738.0	1162.0
645311	0.0	1.0
728769	204.0	157.0
1330	0.0	0.0
1327	8475.0	9721.0
1326	3950.0	819.0
1325	4.0	3.0
3982	0.0	1.0
3983	13361.0	3900.0
3984	1409.0	3071.0
3985	4069.0	10577.0
3987	3181.0	7278.0
3988	10304.0	10309.0
1329	1532.0	4611.0
116809	0.0	0.0
100128416	14.0	6.0
1340	3562.0	4556.0
1337	2390.0	4696.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	5524.0	1466.0
100128410	1.0	2.0
3995	1833.0	2151.0
100128412	0.0	0.0
3996	1107.0	1989.0
3998	3756.0	9409.0
1339	1.0	0.0
285440	1424.0	313.0
285441	62.0	0.0
1352	451.0	1037.0
1351	2822.0	4466.0
1350	5743.0	6071.0
1349	1864.0	2828.0
1348	0.0	0.0
1347	2559.0	2848.0
1346	452.0	157.0
1345	2202.0	3406.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	12.0	6.0
1363	2208.0	667.0
1362	4603.0	12354.0
1361	1047.0	0.0
1360	5.0	8.0
1359	3452.0	235.0
1358	1.0	11.0
1357	2.0	0.0
1356	1077.0	559.0
1355	1348.0	1843.0
1353	1210.0	1183.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	70.0	43.0
285464	601.0	131.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3258.0	1422.0
1373	81.0	114.0
1371	545.0	1444.0
1370	1.0	15.0
1369	0.0	0.0
1368	14265.0	1880.0
100873209	1.0	0.0
1366	4616.0	4933.0
1365	594.0	18.0
1364	12477.0	857.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	2.0
100873205	0.0	0.0
102800316	1.0	0.0
102800314	2.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1550.0	1532.0
116843	617.0	1203.0
1384	1265.0	959.0
116842	34.0	16.0
1382	101.0	2843.0
116844	1607.0	1545.0
1381	1.0	1.0
1380	20.0	135.0
440176	0.0	0.0
440184	1.0	0.0
1379	6.0	8.0
1378	653.0	372.0
1376	1139.0	1038.0
1375	64.0	106.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	61.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	89.0	672.0
1396	764.0	105.0
1395	30.0	0.0
1394	0.0	1.0
1393	22.0	12.0
1392	0.0	0.0
285407	5.0	8.0
116835	1106.0	235.0
1390	1339.0	1154.0
1389	3699.0	3117.0
1388	4399.0	5120.0
1387	5919.0	4351.0
116841	811.0	1242.0
1386	1620.0	2201.0
116840	3518.0	2421.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	70.0	45.0
100873255	1.0	0.0
100873254	1.0	3.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	45.0	17.0
100287895	0.0	0.0
285419	54.0	4.0
1399	3499.0	58817.0
1398	4204.0	3669.0
1397	7118.0	2862.0
100873259	2.0	0.0
100873258	1.0	4.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	165.0	217.0
285429	15.0	7.0
100287880	0.0	0.0
440193	2112.0	2146.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	4117.0	15280.0
153830	13295.0	4939.0
645280	2.0	0.0
440138	246.0	324.0
440132	0.0	1.0
440142	1.0	1.0
10139	1504.0	3819.0
126208	860.0	1231.0
126206	1.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	6130.0	8605.0
10131	1128.0	3536.0
10134	9572.0	15284.0
107133494	0.0	0.0
10133	3697.0	5556.0
128869	620.0	1344.0
10136	0.0	0.0
10135	19152.0	9038.0
100128493	0.0	0.0
103021294	37.0	26.0
10138	520.0	753.0
100128496	0.0	0.0
10137	3472.0	5100.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	5.0
10140	4369.0	1133.0
128864	4.0	6.0
440125	2.0	1.0
440131	1.0	2.0
10143	0.0	0.0
128854	195.0	170.0
10142	4564.0	1736.0
10144	4577.0	394.0
10147	1698.0	1741.0
100128483	0.0	0.0
10146	4980.0	10593.0
128859	0.0	0.0
10149	76.0	27.0
10148	99.0	1597.0
128853	35.0	28.0
440159	0.0	0.0
10117	36.0	2.0
440163	2.0	1.0
10110	27.0	4.0
10112	73.0	2165.0
10111	2287.0	1374.0
10114	6785.0	5944.0
10113	1565.0	2981.0
128848	0.0	0.0
10116	2733.0	3863.0
165829	15.0	24.0
100128469	11.0	2.0
153842	3.0	3.0
440145	460.0	1306.0
10129	4236.0	405.0
440153	0.0	0.0
10128	3251.0	8704.0
100033799	0.0	0.0
107133486	1.0	4.0
10121	5990.0	7542.0
100128465	0.0	0.0
10120	3001.0	2532.0
10123	2492.0	3916.0
138234	0.0	2.0
10125	397.0	621.0
10124	1278.0	723.0
10127	1118.0	802.0
10126	1032.0	339.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	21.0	23.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	4.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	1.0	0.0
285489	269.0	14.0
100128448	0.0	2.0
126242	1.0	0.0
106481198	2.0	0.0
10107	3.0	39.0
10106	13258.0	16064.0
106481199	0.0	1.0
10109	12728.0	16471.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1447.0	1994.0
10100	363.0	510.0
10103	1765.0	179.0
106481194	1.0	0.0
10102	592.0	1715.0
106481195	0.0	0.0
10105	1016.0	5976.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	200.0	20.0
440119	99.0	69.0
126235	0.0	1.0
126231	85.0	26.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	52.0	251.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	35.0	54.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	20.0	8.0
440104	1212.0	599.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	1.0
128876	1.0	1.0
100128420	66.0	14.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	9.0	0.0
10090	798.0	937.0
10093	4902.0	6189.0
10092	9009.0	7940.0
10095	9932.0	13658.0
645204	1.0	0.0
10094	6576.0	8938.0
645203	0.0	1.0
10097	9818.0	18620.0
10096	6410.0	18495.0
645201	2.0	1.0
163115	50.0	18.0
200504	3098.0	1.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	10.0	37.0
106481143	0.0	0.0
114194	0.0	0.0
138162	127.0	49.0
106481144	0.0	0.0
114195	28.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	18.0	6.0
106481145	0.0	0.0
151126	3549.0	1.0
106481146	0.0	0.0
10099	15114.0	6490.0
10098	614.0	1002.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	251.0	163.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	4.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	11.0	3.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	233.0	4.0
415116	4596.0	2750.0
645207	0.0	11.0
645206	5.0	1.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	3.0
114182	0.0	0.0
10071	77.0	38.0
645220	0.0	0.0
728851	5.0	19.0
10073	555.0	1215.0
405754	34.0	8.0
