id	c3479764-edbf-49ba-afd0-9d7981b715c0	9f78aa72-143a-4277-bfdf-e1677822f8b7
106481346	1.0	0.0
85456	11421.0	16813.0
442910	0.0	2.0
106481343	0.0	0.0
85457	1220.0	1202.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	85.0	28.0
442913	0.0	0.0
85452	27.0	82.0
442914	0.0	0.0
50	5119.0	7270.0
85453	1052.0	3721.0
442915	0.0	0.0
85450	12165.0	4492.0
51	3790.0	2916.0
442916	0.0	0.0
85451	1369.0	1800.0
52	2024.0	3713.0
442917	0.0	0.0
53	3862.0	3095.0
442918	0.0	0.0
54	22909.0	2959.0
442919	0.0	0.0
55	429.0	430.0
442909	1.0	0.0
56	5.0	35.0
58	10.0	15.0
59	40963.0	37268.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	413.0	295.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	0.0
106481354	0.0	3.0
85446	212.0	155.0
442900	0.0	0.0
106481355	0.0	0.0
85443	37.0	59.0
442901	0.0	0.0
85444	486.0	1312.0
442902	0.0	0.0
60	400608.0	309810.0
85441	4074.0	4228.0
442903	1.0	3.0
85442	425.0	21.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	16.0
85440	1575.0	1966.0
442907	4.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	6.0
68	9.0	3.0
344595	183.0	109.0
69	3.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	83.0	64.0
106481321	1.0	0.0
85479	417.0	46.0
106481322	0.0	0.0
85476	2138.0	3871.0
85477	711.0	209.0
70	13.0	25.0
85474	21.0	42.0
71	187475.0	286603.0
72	7913.0	2042.0
73	12.0	32.0
74	0.0	0.0
75	8.0	41.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3252.0	3691.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	1.0
85465	850.0	4720.0
81	37220.0	68582.0
85463	992.0	1347.0
82	3.0	8.0
85464	2981.0	1735.0
83	1.0	6.0
85461	4518.0	7298.0
85462	1598.0	1064.0
86	1250.0	21781.0
87	19882.0	21432.0
85460	830.0	1560.0
88	161.0	12.0
89	2.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2653.0	4308.0
106481300	0.0	0.0
91	2611.0	5834.0
92	595.0	955.0
93	255.0	784.0
94	9019.0	1427.0
95	118.0	292.0
97	112.0	327.0
98	518.0	617.0
344561	0.0	0.0
728661	1781.0	1101.0
728664	0.0	0.0
106481305	0.0	0.0
261734	853.0	1362.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	22.0	25.0
106481309	9.0	4.0
246119	8.0	2.0
106481307	0.0	0.0
261735	1.0	2.0
106481308	0.0	0.0
3804	7.0	4.0
3805	16.0	21.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	8.0
3809	6.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1221.0	482.0
3800	107.0	46.0
3801	2673.0	1605.0
3802	11.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	1575.0	2584.0
728698	7.0	5.0
3814	7.0	0.0
3815	1995.0	283.0
3816	26.0	1429.0
261729	1238.0	1098.0
3817	1.0	113.0
3818	17.0	10.0
222166	2150.0	3106.0
3811	4.0	1.0
3812	1.0	1.0
285740	0.0	0.0
285741	16.0	14.0
728689	8.0	22.0
3827	1.0	13.0
246100	0.0	0.0
3820	891.0	83.0
3821	37.0	6.0
3822	4.0	11.0
3823	2.0	2.0
3824	191.0	143.0
645402	0.0	1.0
403313	392.0	2286.0
403314	10.0	1.0
728637	0.0	0.0
728638	17.0	59.0
728633	0.0	0.0
728632	24.0	11.0
728635	8.0	75.0
3836	2019.0	4787.0
222183	168.0	1704.0
3837	9666.0	18952.0
3838	2241.0	16518.0
3839	2661.0	3268.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1462.0	2260.0
3832	308.0	6215.0
3833	274.0	3702.0
3834	26.0	2.0
3835	929.0	5993.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	95.0	40.0
3848	15.0	78.0
3849	0.0	0.0
222171	122.0	175.0
728619	3.0	7.0
3840	4433.0	8226.0
3841	439.0	350.0
3842	4843.0	7233.0
3843	6193.0	9951.0
3844	0.0	0.0
3845	2091.0	5924.0
3846	6.0	1.0
645423	0.0	0.0
3860	184.0	319205.0
246126	659.0	199.0
728658	663.0	900.0
728655	0.0	3.0
728657	1.0	0.0
728656	0.0	0.0
3858	689.0	1424.0
3859	0.0	3.0
246135	1.0	1.0
3850	4.0	132.0
3851	1123.0	676.0
3852	6292.0	810335.0
645414	1.0	0.0
3853	5848.0	337294.0
3854	497.0	17299.0
3855	9988.0	634.0
3856	15868.0	63946.0
3857	0.0	14.0
728640	1.0	2.0
645431	36.0	22.0
728642	235.0	204.0
728641	6.0	7.0
645434	10.0	3.0
645432	19.0	8.0
285704	318.0	341.0
728643	2.0	6.0
222194	1078.0	4012.0
285708	1.0	176.0
1204	0.0	0.0
1203	768.0	546.0
1201	1302.0	1507.0
1200	28802.0	15134.0
3861	19.0	30670.0
645426	17.0	31.0
645425	0.0	0.0
1209	7918.0	7179.0
3866	1136.0	61449.0
1208	0.0	0.0
1207	2151.0	7834.0
3868	248.0	15409.0
285311	0.0	0.0
3880	12696.0	138907.0
3881	3.0	95.0
285313	1869.0	118.0
100128537	116.0	53.0
3882	7.0	375.0
100128536	0.0	3.0
285314	1.0	7.0
285315	211.0	303.0
1215	15.0	12.0
100141515	8.0	81.0
1213	23226.0	28220.0
1212	3345.0	3527.0
1211	5171.0	13852.0
3872	2721.0	136646.0
3875	10131.0	16463.0
3876	4.0	3.0
3879	0.0	1.0
3890	0.0	28.0
3891	4.0	5.0
3892	24.0	82.0
100128525	1.0	28.0
285326	0.0	0.0
1230	2787.0	696.0
285329	13.0	30.0
440097	1.0	28.0
440093	14.0	13.0
3883	0.0	50.0
3884	0.0	22.0
3885	0.0	175.0
3886	0.0	1.0
100128521	0.0	0.0
3887	9.0	39.0
3888	0.0	19.0
100631239	0.0	0.0
3889	1.0	1.0
100128516	26.0	7.0
285331	268.0	470.0
100128512	0.0	0.0
285335	3.0	13.0
100128514	0.0	0.0
1241	556.0	11026.0
1240	3287.0	1225.0
1238	95.0	49.0
1237	25.0	46.0
1236	566.0	70.0
1235	43.0	6.0
1234	1174.0	408.0
1233	543.0	93.0
1232	62.0	2.0
3895	8646.0	9773.0
100128511	3.0	21.0
100631247	1.0	0.0
3897	91.0	308.0
100631248	0.0	0.0
3898	2259.0	31070.0
100631249	0.0	0.0
3899	1102.0	50.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1194.0	874.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	82.0	58.0
100631254	1.0	3.0
100128503	0.0	0.0
285349	138.0	139.0
574501	1.0	6.0
574502	0.0	0.0
1244	30.0	76.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	5596.0	2661.0
1263	3414.0	784.0
1262	14.0	10.0
116966	126.0	110.0
100887755	0.0	0.0
1261	5.0	2.0
100887754	0.0	1.0
1260	0.0	0.0
116969	20.0	16.0
1259	32.0	31.0
1258	34.0	53.0
440061	0.0	0.0
100887750	11.0	22.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	931.0	322.0
1271	147.0	475.0
100887749	56.0	11.0
1270	19.0	25.0
100887748	0.0	0.0
440044	20.0	310.0
1269	39.0	4.0
440051	1.0	0.0
1268	582.0	43.0
440050	0.0	1.0
1267	4369.0	5558.0
1266	12656.0	6056.0
100887740	0.0	0.0
1265	16990.0	24674.0
1286	1652.0	193.0
1285	682.0	51.0
1284	53341.0	58965.0
1282	43628.0	49246.0
1281	432272.0	403658.0
1280	19.0	15.0
440078	58.0	93.0
440077	3.0	1.0
440087	88.0	5.0
1278	400461.0	384360.0
1277	759415.0	648674.0
440081	50.0	672.0
116938	0.0	0.0
1297	3.0	5.0
116931	47.0	382.0
1296	1896.0	3243.0
1295	10660.0	14288.0
116933	0.0	1.0
1294	1319.0	12449.0
1293	123000.0	64159.0
116935	17.0	23.0
1292	71615.0	43164.0
440068	6.0	181.0
1291	59523.0	23837.0
116937	0.0	18.0
440067	2.0	145.0
1290	25329.0	37020.0
440073	733.0	108.0
440072	3.0	3.0
1289	65330.0	63113.0
1288	236.0	15591.0
1287	1234.0	26284.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5403.0	2601.0
440021	0.0	1.0
442673	2.0	4.0
10018	2610.0	5262.0
126328	1520.0	3131.0
442676	0.0	0.0
126326	784.0	243.0
1299	83.0	599.0
1298	444.0	482.0
10011	1591.0	1403.0
10010	2087.0	1904.0
10013	2530.0	2693.0
128989	1874.0	2161.0
10015	7821.0	7432.0
10014	5043.0	4541.0
10017	3.0	91.0
10016	2281.0	6606.0
10020	1644.0	1328.0
114335	0.0	0.0
114336	0.0	9.0
126321	3085.0	4637.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	22.0	2.0
10024	100.0	2911.0
128977	1162.0	1415.0
103021165	1.0	227.0
10023	316.0	428.0
103021164	3.0	7.0
10026	1815.0	1613.0
10025	3366.0	4069.0
116986	667.0	285.0
116985	13598.0	7910.0
116988	4183.0	5222.0
116987	2269.0	2132.0
114327	302.0	581.0
440043	0.0	0.0
126308	5030.0	3246.0
440041	0.0	0.0
126306	234.0	157.0
151306	189.0	40.0
100128590	1.0	5.0
100128596	1.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	6.0	12.0
440026	1657.0	2936.0
440023	0.0	4.0
10008	982.0	723.0
10007	2556.0	2934.0
10009	987.0	7022.0
116984	1136.0	1783.0
116983	1324.0	3277.0
151313	273.0	205.0
10000	2932.0	7083.0
128954	0.0	0.0
10002	10.0	10.0
10001	671.0	762.0
10004	419.0	141.0
10003	91.0	32.0
10006	3325.0	6923.0
10005	673.0	630.0
126370	0.0	0.0
285352	58.0	56.0
100128579	1.0	0.0
285359	15.0	24.0
126375	258.0	348.0
126374	996.0	324.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2208.0	2473.0
285367	839.0	1047.0
285368	159.0	155.0
100128569	65.0	160.0
126364	2022.0	637.0
100128560	5.0	4.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	5.0
344191	0.0	8.0
126353	909.0	195.0
751071	65.0	219.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	18.0
106481282	0.0	0.0
285381	1703.0	891.0
106481283	0.0	0.0
285382	472.0	849.0
106481280	0.0	0.0
165918	989.0	20910.0
106481281	0.0	4.0
165904	359.0	139.0
285386	357.0	3353.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	10.0	63.0
100128542	5.0	2.0
106481290	0.0	0.0
100128541	0.0	2.0
138311	628.0	332.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	3.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1085.0	903.0
106481259	0.0	0.0
728716	1.0	0.0
126298	1445.0	1737.0
728710	0.0	0.0
126295	86.0	579.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	1.0
728706	0.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	150.0	1895.0
645318	0.0	0.0
645317	10.0	21.0
151242	113.0	179.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	15515.0	35876.0
100287908	0.0	0.0
645332	131.0	582.0
126282	1225.0	5745.0
100287902	5.0	37.0
163227	177.0	605.0
100287900	0.0	0.0
163223	17.0	13.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	1.0	1.0
106481274	1.0	4.0
106481279	1.0	0.0
106481277	0.0	2.0
151258	41.0	27.0
106481278	0.0	0.0
645328	1.0	2.0
151254	43.0	351.0
645326	1.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	24.0	190.0
163259	230.0	832.0
645345	72.0	92.0
200403	43.0	8.0
107133508	0.0	0.0
106481239	0.0	2.0
163255	77.0	35.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	1.0
728732	0.0	4.0
728734	0.0	1.0
126272	55.0	79.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1526.0	807.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	2.0
114299	20.0	58.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	24.0
728723	58.0	30.0
106481253	0.0	0.0
107133522	3.0	8.0
106481254	3.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	30.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	9.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	73.0	71.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1486.0	6450.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	10.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	3.0
106481221	1.0	19.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	332.0	757.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	14.0	0.0
645387	264.0	560.0
645382	0.0	0.0
645381	18.0	54.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	44.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	1.0	3.0
106481209	0.0	0.0
3902	265.0	300.0
3903	10676.0	2282.0
106481210	0.0	0.0
3904	12.0	5.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	7357.0	1030.0
106481211	0.0	0.0
3909	2657.0	10328.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	0.0
151230	553.0	1771.0
728798	0.0	0.0
3913	20111.0	7420.0
3914	6555.0	57941.0
3915	19940.0	29856.0
3916	25022.0	15975.0
3918	3543.0	16347.0
3910	11577.0	5401.0
3911	10067.0	23638.0
3912	18282.0	16618.0
728782	11.0	8.0
728780	32.0	47.0
3924	8.0	9.0
3925	3204.0	14724.0
3927	17435.0	15470.0
3929	6.0	25.0
3920	11803.0	31288.0
3921	23653.0	28483.0
3923	0.0	4.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	29265.0	20625.0
3937	5882.0	1565.0
3938	1.0	0.0
3939	22050.0	33834.0
3930	2786.0	5421.0
100873179	0.0	0.0
3931	290.0	369.0
3932	1347.0	356.0
3933	0.0	3.0
3934	1533.0	1105.0
100189512	0.0	0.0
105371027	0.0	16.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	6.0
3947	2.0	0.0
3948	2.0	1.0
3949	32248.0	34210.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13595.0	37929.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	544.0	106.0
3958	16220.0	4491.0
3959	37432.0	38625.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	155.0	66.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	274.0	942.0
3952	2.0	12.0
3953	3362.0	358.0
3954	2219.0	4507.0
3955	1377.0	1030.0
3956	21118.0	12123.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	38.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	7.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	753.0	321.0
1303	6883.0	30267.0
107133502	0.0	0.0
1302	39.0	36.0
1301	2034.0	20030.0
1300	1891.0	7599.0
3960	13.0	18.0
3963	1.0	0.0
3964	2970.0	4420.0
1308	1197.0	23369.0
3965	8302.0	3114.0
1307	7395.0	8130.0
151295	10.0	63.0
1306	18282.0	8763.0
100189589	4.0	2.0
728774	0.0	0.0
728773	0.0	2.0
3980	1051.0	2463.0
100287932	1412.0	3479.0
3981	965.0	431.0
728776	15.0	10.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	39142.0	6768.0
1315	6614.0	8946.0
1314	13266.0	21879.0
1312	6875.0	10022.0
1311	1287.0	15812.0
100329135	2.0	2.0
1310	7.0	3.0
574537	0.0	0.0
3972	3.0	5.0
3973	9.0	7.0
3975	0.0	0.0
3976	14275.0	576.0
3977	5378.0	696.0
1318	326.0	147.0
3978	942.0	3236.0
1317	5105.0	6939.0
728763	17.0	0.0
3990	32.0	16.0
645313	1.0	5.0
3991	384.0	563.0
645312	0.0	0.0
3992	3296.0	11002.0
645311	0.0	0.0
728769	196.0	302.0
1330	0.0	0.0
1327	10099.0	20506.0
1326	3573.0	587.0
1325	3.0	12.0
3982	2.0	1.0
3983	7019.0	17422.0
3984	4111.0	16492.0
3985	4512.0	8824.0
3987	4874.0	5337.0
3988	20894.0	5971.0
1329	2652.0	10097.0
116809	0.0	0.0
100128416	9.0	4.0
1340	4878.0	14282.0
1337	2819.0	6611.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2644.0	1433.0
100128410	0.0	1.0
3995	987.0	506.0
100128412	0.0	0.0
3996	1904.0	4084.0
3998	8025.0	9906.0
1339	0.0	0.0
285440	1618.0	855.0
285441	28.0	0.0
1352	692.0	1641.0
1351	4484.0	7775.0
1350	6545.0	6642.0
1349	2433.0	8555.0
1348	0.0	0.0
1347	2574.0	4314.0
1346	818.0	206.0
1345	2837.0	4654.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	2.0
1363	4818.0	2314.0
1362	8207.0	12445.0
1361	1449.0	5.0
1360	14.0	0.0
1359	6429.0	505.0
1358	1.0	22.0
1357	4.0	3.0
1356	2949.0	913.0
1355	1699.0	2681.0
1353	1445.0	1581.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	18.0	40.0
285464	316.0	348.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6143.0	5753.0
1373	146.0	57.0
1371	689.0	1255.0
1370	7.0	9.0
1369	0.0	0.0
1368	9276.0	938.0
100873209	0.0	0.0
1366	2366.0	3508.0
1365	469.0	25.0
1364	6809.0	3875.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	12.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1945.0	3571.0
116843	1072.0	901.0
1384	2853.0	4961.0
116842	10.0	70.0
1382	985.0	605.0
116844	1942.0	149.0
1381	1.0	4.0
1380	248.0	9.0
440176	1.0	5.0
440184	1.0	1.0
1379	9.0	12.0
1378	1399.0	153.0
1376	1206.0	1441.0
1375	23.0	131.0
128821	0.0	0.0
100873237	0.0	0.0
128822	2.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	15.0	87.0
100873239	0.0	0.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	1.0	4.0
100873220	0.0	0.0
128820	0.0	0.0
116832	185.0	4999.0
1396	422.0	62.0
1395	25.0	39.0
1394	3.0	18.0
1393	28.0	17.0
1392	3.0	0.0
285407	11.0	43.0
116835	1657.0	421.0
1390	2858.0	1017.0
1389	5054.0	3877.0
1388	6140.0	4690.0
1387	7406.0	15341.0
116841	1171.0	2536.0
1386	2129.0	2985.0
116840	1923.0	3228.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	15.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	21.0	91.0
100873255	0.0	1.0
100873254	8.0	3.0
100873253	0.0	0.0
285412	0.0	6.0
100873252	0.0	0.0
100287898	21.0	41.0
100287895	1.0	0.0
285419	47.0	2.0
1399	4298.0	25912.0
1398	4418.0	5959.0
1397	7845.0	2378.0
100873259	0.0	3.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	195.0	207.0
285429	3.0	14.0
100287880	0.0	0.0
440193	2937.0	5561.0
100873248	0.0	0.0
100873247	0.0	11.0
100873246	0.0	0.0
100873245	0.0	8.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10666.0	15392.0
153830	11026.0	4690.0
645280	8.0	81.0
440138	318.0	376.0
440132	1.0	1.0
440142	0.0	4.0
10139	1786.0	1253.0
126208	1265.0	1297.0
126206	0.0	0.0
126205	0.0	0.0
107133497	4.0	3.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7220.0	10853.0
10131	954.0	4260.0
10134	11479.0	20500.0
107133494	0.0	1.0
10133	4687.0	8316.0
128869	885.0	2549.0
10136	0.0	1.0
10135	28978.0	5932.0
100128493	0.0	0.0
103021294	24.0	66.0
10138	595.0	957.0
100128496	0.0	1.0
10137	4412.0	8219.0
128861	0.0	1.0
128862	0.0	0.0
10141	1.0	4.0
10140	3535.0	1563.0
128864	6.0	33.0
440125	0.0	0.0
440131	3.0	0.0
10143	0.0	0.0
128854	224.0	640.0
10142	3210.0	4313.0
10144	1380.0	1179.0
10147	1226.0	4598.0
100128483	0.0	0.0
10146	6764.0	13162.0
128859	0.0	0.0
10149	116.0	88.0
10148	216.0	118.0
128853	59.0	16.0
440159	0.0	2.0
10117	84.0	10.0
440163	0.0	0.0
10110	26.0	15.0
10112	207.0	3473.0
10111	2354.0	4043.0
10114	7052.0	5804.0
10113	2912.0	3924.0
128848	0.0	0.0
10116	3117.0	7486.0
165829	27.0	58.0
100128469	10.0	5.0
153842	0.0	1.0
440145	514.0	985.0
10129	3770.0	1233.0
440153	0.0	0.0
10128	4403.0	11982.0
100033799	0.0	0.0
107133486	0.0	10.0
10121	7710.0	6702.0
100128465	0.0	0.0
10120	2991.0	4795.0
10123	6440.0	4840.0
138234	1.0	1.0
10125	791.0	315.0
10124	1091.0	941.0
10127	1444.0	2408.0
10126	874.0	802.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	28.0	105.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	6.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	72.0	21.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	3.0
10107	3.0	8.0
10106	18197.0	22118.0
106481199	0.0	0.0
10109	15782.0	15173.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1656.0	3095.0
10100	758.0	380.0
10103	2429.0	803.0
106481194	0.0	0.0
10102	704.0	2187.0
106481195	0.0	2.0
10105	3168.0	9794.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	100.0	100.0
440119	180.0	700.0
126235	0.0	0.0
126231	73.0	189.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	82.0	109.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	35.0	81.0
106481167	0.0	2.0
106481168	0.0	1.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	17.0	0.0
440104	719.0	1526.0
106481176	0.0	0.0
106481177	1.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	84.0	1625.0
100128420	54.0	7.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	1.0	3.0
10090	884.0	2946.0
10093	6414.0	5026.0
10092	9659.0	14770.0
10095	15055.0	9608.0
645204	1.0	1.0
10094	9593.0	10401.0
645203	8.0	5.0
10097	17334.0	21761.0
10096	12270.0	20291.0
645201	0.0	0.0
163115	74.0	19.0
200504	975.0	3.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	4.0	109.0
106481143	0.0	0.0
114194	0.0	1.0
138162	99.0	97.0
106481144	0.0	0.0
114195	14.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	5.0
106481145	0.0	1.0
151126	1525.0	58.0
106481146	0.0	0.0
10099	13942.0	9416.0
10098	664.0	1467.0
114190	0.0	2.0
106481140	0.0	0.0
114192	0.0	0.0
645212	212.0	298.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	9.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	9.0	45.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	89.0	597.0
415116	7545.0	4374.0
645207	0.0	10.0
645206	17.0	7.0
442707	0.0	0.0
106481150	0.0	0.0
