id	fc2fcb44-c5cb-4b1a-822d-552f32866fe3	a80301cb-eca4-4d79-99f9-d32a29c39b6b
100128061	0.0	1.0
100128060	19.0	113.0
100128062	0.0	0.0
1808	20382.0	4882.0
83483	4377.0	2755.0
1807	13.0	21.0
1806	2774.0	382.0
1805	2965.0	148.0
83480	585.0	1265.0
1804	153.0	8.0
1803	2206.0	543.0
1802	831.0	1813.0
83482	1.0	14.0
1801	827.0	2325.0
83481	734.0	402.0
131965	433.0	1080.0
1811	6.0	5.0
1810	2691.0	4501.0
143941	6.0	35.0
1819	1220.0	3679.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	1.0
1815	46.0	166.0
100128054	3.0	0.0
1814	0.0	0.0
285084	1.0	239.0
1813	49.0	10.0
1812	43.0	55.0
100128055	0.0	0.0
647436	8.0	15.0
128387	535.0	1403.0
131973	0.0	1.0
1822	13389.0	31995.0
1821	3.0	78.0
1820	376.0	1489.0
100128041	0.0	0.0
1829	3635.0	63360.0
1828	15.0	104.0
1827	2710.0	15729.0
285093	3.0	0.0
1826	84.0	4.0
100128043	0.0	1.0
1825	757.0	33335.0
100128042	0.0	4.0
1824	1815.0	32607.0
1823	1.0	105.0
100128044	0.0	1.0
407977	2.0	0.0
407975	61.0	72.0
128370	0.0	0.0
128371	0.0	0.0
128372	3.0	0.0
1833	1.0	0.0
1832	3333.0	78680.0
1831	25524.0	12840.0
1830	1126.0	54471.0
574016	0.0	0.0
100128036	0.0	1.0
1839	3840.0	13037.0
1838	1135.0	9219.0
346528	0.0	1.0
1837	645.0	1095.0
1836	1631.0	1520.0
346525	0.0	0.0
1834	0.0	3.0
100128033	0.0	0.0
346524	1.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	147.0	1116.0
1843	26505.0	8011.0
1842	601.0	98.0
1841	579.0	3849.0
1840	74.0	255.0
574028	1.0	0.0
574029	2.0	67.0
100128025	18.0	113.0
1849	4169.0	4224.0
346517	0.0	1.0
1848	17501.0	19092.0
1847	935.0	2316.0
100128020	0.0	0.0
1846	895.0	376.0
100128023	1.0	4.0
1845	7967.0	9720.0
153396	557.0	1207.0
1855	3681.0	4274.0
1854	1500.0	5686.0
100131671	2.0	6.0
1852	8.0	991.0
1850	1791.0	1356.0
100131678	0.0	0.0
1859	3804.0	5576.0
1857	3971.0	56474.0
1856	1216.0	12388.0
724068	0.0	0.0
724067	0.0	0.0
202781	322.0	1989.0
1861	2046.0	5517.0
100131688	0.0	2.0
1869	403.0	2786.0
724094	0.0	0.0
1880	313.0	135.0
1877	1316.0	3784.0
100131691	168.0	171.0
1876	469.0	3167.0
1875	454.0	705.0
83417	0.0	3.0
100131693	3.0	6.0
100327036	2.0	1.0
83416	24.0	100.0
200132	442.0	47.0
1874	3193.0	7070.0
1872	2.0	1.0
1871	610.0	4259.0
1870	51.0	945.0
1879	381.0	370.0
724087	2.0	10.0
1891	6661.0	7507.0
1890	5099.0	3902.0
83401	40.0	52.0
1889	10425.0	11573.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	2773.0	378.0
58472	4155.0	7031.0
200149	0.0	1.0
58475	4264.0	438.0
724038	0.0	0.0
83439	2095.0	7100.0
1896	283.0	347.0
58477	2756.0	12675.0
58476	4501.0	2415.0
1894	615.0	20264.0
1893	958.0	10149.0
1892	4485.0	6245.0
58478	1385.0	4604.0
200150	36.0	8.0
724022	0.0	0.0
58484	385.0	147.0
724026	0.0	0.0
58483	0.0	1.0
724025	0.0	0.0
165324	886.0	4875.0
724024	0.0	0.0
58486	1670.0	4765.0
58485	4813.0	7672.0
724023	0.0	0.0
58480	2422.0	632.0
724029	3.0	4.0
200159	4.0	29.0
724028	0.0	0.0
724027	5.0	5.0
58488	1113.0	3679.0
58487	1795.0	5514.0
200162	774.0	432.0
58489	1416.0	5138.0
58495	275.0	826.0
724059	0.0	0.0
58494	2465.0	396.0
58497	1081.0	3660.0
58496	141.0	348.0
58491	465.0	1385.0
58490	1843.0	3751.0
58493	1091.0	2528.0
58492	164.0	647.0
58499	734.0	5521.0
58498	0.0	4.0
200172	86.0	90.0
83451	1495.0	5514.0
83450	2264.0	446.0
83452	565.0	599.0
153364	187.0	467.0
83448	442.0	2255.0
200186	2873.0	5167.0
83447	2.0	1.0
200185	780.0	2130.0
83449	22.0	126.0
83444	141.0	981.0
83443	3853.0	5399.0
83446	0.0	0.0
83445	4.0	9.0
83440	3232.0	8673.0
83442	10877.0	13018.0
114984	1007.0	2402.0
114987	330.0	361.0
391603	0.0	0.0
10657	6260.0	16508.0
126969	1105.0	583.0
10656	430.0	277.0
10659	8131.0	990.0
10658	5489.0	16577.0
114990	1845.0	706.0
114991	459.0	3353.0
10651	730.0	3818.0
10650	79.0	818.0
10653	17147.0	33272.0
10652	4359.0	7798.0
342667	40.0	45.0
10655	105.0	3193.0
643812	0.0	0.0
342666	4.0	20.0
10654	3203.0	3284.0
136306	50.0	288.0
126961	11.0	15.0
10668	659.0	789.0
10667	957.0	1330.0
643827	14.0	27.0
10669	12.0	1036.0
10660	8.0	110.0
10661	4.0	3.0
731220	8.0	72.0
138971	0.0	9.0
10664	2280.0	5866.0
10663	91.0	43.0
10666	57.0	50.0
731223	14.0	40.0
10665	2.0	640.0
136319	6629.0	14182.0
163933	7.0	15.0
317691	0.0	0.0
339005	110.0	331.0
10635	53.0	4102.0
10634	3098.0	2796.0
10637	15.0	1.0
10636	445.0	722.0
10638	0.0	0.0
114971	1297.0	3778.0
10631	539.0	395.0
643836	776.0	2115.0
10630	5038.0	4047.0
643837	457.0	446.0
10633	92.0	62.0
643834	0.0	1.0
10632	6389.0	11751.0
100124394	0.0	0.0
10645	3131.0	4032.0
10648	0.0	0.0
10647	0.0	0.0
148304	195.0	1018.0
114960	0.0	3.0
10640	2184.0	5810.0
136332	146.0	35.0
10642	17.0	2279.0
643847	0.0	0.0
10641	637.0	1578.0
10644	869.0	51260.0
10643	52.0	2757.0
317671	45.0	110.0
643862	0.0	0.0
391642	0.0	1.0
10609	305.0	11891.0
391647	2.0	11.0
10613	1908.0	5021.0
10612	784.0	1711.0
10615	142.0	8824.0
10614	2250.0	6125.0
10617	1476.0	8138.0
401525	0.0	0.0
10616	4777.0	11209.0
10618	15808.0	30595.0
643854	0.0	4.0
643853	76.0	140.0
643859	0.0	1.0
10611	3192.0	7573.0
10610	3709.0	18897.0
643872	5.0	4.0
643873	128.0	300.0
643870	7.0	8.0
317684	1.0	26.0
391655	0.0	0.0
391657	0.0	0.0
391656	2.0	10.0
317687	0.0	0.0
10623	1274.0	2368.0
10626	1418.0	8005.0
10625	4646.0	12357.0
10628	42171.0	36976.0
10627	20929.0	18135.0
10629	471.0	1284.0
342618	2.0	2.0
643865	0.0	1.0
643866	161.0	261.0
10620	388.0	2042.0
10622	77.0	204.0
10621	568.0	2037.0
101954275	0.0	0.0
101954276	1.0	3.0
643880	0.0	0.0
101954273	0.0	6.0
643884	0.0	0.0
101954277	1.0	1.0
101954278	10.0	24.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	57.0	168.0
83606	6619.0	8283.0
101954271	0.0	0.0
83605	2618.0	4065.0
101954272	2.0	4.0
83608	529.0	3670.0
83607	1470.0	3656.0
151903	2559.0	3148.0
401507	0.0	0.0
317649	2192.0	1866.0
391627	0.0	0.0
401505	692.0	2507.0
388007	0.0	0.0
317648	1110.0	1197.0
100419709	4.0	58.0
100419705	0.0	0.0
643875	0.0	0.0
401509	20.0	43.0
401508	0.0	0.0
101954264	0.0	2.0
138948	71.0	66.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	2.0	2.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1003.0	2360.0
100419711	3.0	3.0
102464825	1.0	0.0
56000	103.0	19.0
391632	1.0	1.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	33.0	97.0
102464824	2.0	0.0
56005	4347.0	6265.0
10602	2367.0	5662.0
56006	2159.0	3379.0
83604	1963.0	687.0
10603	293.0	455.0
10606	2026.0	14239.0
100419717	0.0	0.0
56001	0.0	0.0
10605	1922.0	5888.0
10608	6238.0	2580.0
10607	2314.0	3680.0
10600	2527.0	2895.0
101929254	1.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	1.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	1.0	1.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	2030.0	3227.0
102464832	0.0	0.0
100271849	14.0	35.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	1.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	533.0	2813.0
112398	2256.0	2039.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	1.0
100419733	0.0	8.0
388021	0.0	2115.0
100419734	0.0	3.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	37.0	126.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	2.0
388015	0.0	1.0
101954204	1.0	0.0
199953	758.0	8673.0
161357	0.0	0.0
100420734	5.0	1.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	0.0
731275	30.0	82.0
199920	356.0	135.0
222826	2.0	7.0
101929286	1.0	2.0
391670	0.0	0.0
391672	1.0	0.0
161342	2.0	494.0
148398	103.0	43.0
100419758	45.0	24.0
100419751	2.0	1.0
124359	567.0	116.0
101929293	5.0	7.0
100420752	0.0	4.0
100420754	0.0	0.0
10691	861.0	1024.0
10690	0.0	22.0
101929212	45.0	7.0
101929218	0.0	0.0
388076	1.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	470.0	809.0
10693	182.0	635.0
10692	11.0	6.0
10695	4013.0	13907.0
10694	5755.0	10728.0
10699	144.0	14.0
101929221	0.0	72.0
100420763	0.0	0.0
101929225	0.0	7.0
101929222	6.0	12.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	472.0	2281.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	67.0	5.0
101929238	0.0	2.0
220213	2002.0	883.0
10678	1808.0	7598.0
151987	2362.0	4445.0
10671	1145.0	2400.0
10670	4702.0	5763.0
10673	430.0	158.0
10672	2237.0	8975.0
10675	158.0	202.0
10677	378.0	1020.0
100419793	0.0	0.0
100420784	0.0	1.0
100420786	0.0	0.0
101929247	0.0	0.0
100420787	1.0	0.0
101929244	0.0	100.0
220202	1.0	38.0
222865	1017.0	296.0
10682	2650.0	5034.0
10681	729.0	2760.0
10683	0.0	288.0
10686	132.0	20.0
136371	0.0	0.0
643803	0.0	0.0
10687	942.0	116.0
100419682	0.0	0.0
100420678	19.0	100.0
222894	0.0	0.0
100419687	2.0	1.0
283807	58.0	74.0
653194	0.0	0.0
83598	4.0	1.0
83597	2.0	96.0
653199	13.0	38.0
83594	415.0	823.0
83593	3077.0	2673.0
83596	425.0	1873.0
83595	1597.0	834.0
83590	1857.0	3388.0
653190	44.0	21.0
653192	0.0	0.0
83592	52.0	204.0
83591	239.0	311.0
1909	1256.0	225.0
100420689	0.0	2.0
1908	86.0	2.0
161291	4269.0	11455.0
653188	8.0	3.0
653189	37.0	81.0
1907	1014.0	85.0
1906	5837.0	7681.0
197258	1102.0	1481.0
1903	466.0	1868.0
197259	937.0	497.0
1902	900.0	6344.0
1901	5567.0	767.0
100420681	0.0	0.0
197257	652.0	581.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	1.0
449492	0.0	0.0
1910	4006.0	514.0
1917	34.0	1067.0
1915	205674.0	269656.0
1912	9649.0	4832.0
1911	523.0	1839.0
101929202	1.0	0.0
101929203	0.0	7.0
199899	0.0	12.0
148281	0.0	0.0
219287	0.0	5.0
161253	40.0	68.0
219285	1675.0	724.0
283849	480.0	282.0
283848	470.0	524.0
1932	4.0	10.0
283847	5.0	4.0
256227	7.0	89.0
256223	0.0	0.0
1939	2582.0	5760.0
1938	98885.0	142274.0
1937	18.0	44.0
1936	5992.0	5468.0
1934	7.0	15.0
1933	11162.0	22862.0
161247	54.0	16.0
219293	539.0	153.0
1943	0.0	27.0
1942	11535.0	8604.0
256236	1192.0	154.0
1949	396.0	2056.0
199870	1111.0	735.0
1948	2400.0	17040.0
1947	2863.0	8633.0
1946	1073.0	966.0
1945	212.0	1546.0
1944	49.0	1153.0
161271	0.0	0.0
1954	2707.0	3318.0
1953	3187.0	1547.0
1952	766.0	5115.0
1951	68.0	648.0
1950	95.0	1488.0
283820	383.0	883.0
1959	804.0	2994.0
1958	17140.0	30890.0
1956	6505.0	10107.0
1955	3291.0	14930.0
1965	3084.0	6959.0
1964	2744.0	10326.0
199857	484.0	444.0
1962	533.0	4490.0
1961	1.0	73.0
1960	144.0	811.0
220296	0.0	11.0
1969	4397.0	6704.0
1968	4338.0	16012.0
1967	1755.0	5095.0
114904	226.0	3894.0
114905	648.0	32.0
114907	779.0	1284.0
114908	9814.0	30043.0
340094	0.0	0.0
643783	96.0	226.0
114900	8.0	18.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	11174.0	20961.0
1974	12302.0	49479.0
1973	379.0	1587.0
283888	1.0	5.0
401447	0.0	0.0
653113	55.0	284.0
1979	7915.0	9320.0
1978	764.0	9004.0
1977	1284.0	2303.0
643790	1.0	9.0
1990	0.0	50.0
256281	1113.0	6259.0
1987	1.0	5.0
1986	4.0	3.0
1984	12858.0	48794.0
1983	8213.0	26905.0
1982	41237.0	107016.0
283876	82.0	106.0
1981	19575.0	109752.0
1980	13.0	21.0
283871	943.0	2860.0
283870	133.0	917.0
105375616	0.0	0.0
340075	321.0	120.0
340073	0.0	0.0
653125	2.0	10.0
401431	48.0	304.0
83528	1.0	1.0
1998	1486.0	2235.0
1997	2949.0	3940.0
283869	2.0	38.0
1996	7.0	5.0
401428	0.0	2.0
83538	1460.0	274.0
1995	2.0	9.0
401427	54.0	60.0
283867	43.0	10.0
1994	3667.0	11571.0
1993	3.0	7.0
1992	17259.0	8710.0
1991	44.0	3.0
283860	5.0	4.0
83530	1.0	7.0
340069	1.0	0.0
1999	28590.0	6740.0
105375606	2.0	26.0
340061	8815.0	2629.0
653115	27.0	169.0
653121	581.0	382.0
653122	44.0	274.0
283854	0.0	0.0
653123	0.0	0.0
401491	28.0	43.0
100124412	0.0	1.0
653147	36.0	17.0
401498	1.0	0.0
653149	0.0	0.0
401497	0.0	0.0
401494	2285.0	2459.0
401492	1.0	2.0
83550	0.0	2.0
83552	0.0	0.0
83551	0.0	0.0
114932	3248.0	5075.0
83539	2001.0	33.0
83547	1424.0	1087.0
83546	2.0	3.0
653140	9.0	7.0
83549	1811.0	3271.0
83548	1173.0	1807.0
83543	1567.0	2689.0
653145	207.0	376.0
83544	1848.0	1399.0
83541	755.0	2386.0
83540	34.0	2029.0
126917	1510.0	1976.0
340037	6.0	20.0
114926	1844.0	4989.0
114928	416.0	1904.0
339044	3.0	6.0
256297	0.0	0.0
401474	1088.0	5370.0
653174	0.0	0.0
653175	0.0	0.0
340024	0.0	2.0
114915	612.0	1038.0
401466	926.0	2155.0
653162	29.0	32.0
653163	0.0	0.0
283899	1842.0	3745.0
653166	0.0	0.0
283897	541.0	33.0
339145	2109.0	21.0
391723	31.0	2.0
391722	7.0	21.0
10778	1170.0	7126.0
10777	2.0	1.0
10772	3656.0	7052.0
340120	11.0	35.0
10771	4202.0	3332.0
10773	538.0	1236.0
10776	8661.0	14392.0
10775	1383.0	2726.0
10788	1015.0	242.0
391739	1.0	2.0
10781	1156.0	2855.0
10780	282.0	751.0
10783	2193.0	2077.0
10782	1435.0	1380.0
10785	400.0	1572.0
10787	6600.0	20281.0
10786	3.0	4.0
102606463	3.0	64.0
731308	1.0	3.0
339122	140.0	270.0
339123	3012.0	4557.0
102606462	8.0	1.0
391701	0.0	1.0
391703	0.0	0.0
151827	291.0	82.0
126826	1.0	6.0
643719	53.0	42.0
10755	9323.0	14967.0
151825	0.0	0.0
10758	2527.0	4027.0
126823	353.0	1106.0
126820	614.0	36.0
10750	80.0	14.0
10752	261.0	2334.0
10751	0.0	0.0
10753	545.0	57.0
643714	1.0	0.0
138864	0.0	0.0
391712	6.0	4.0
391714	2.0	1.0
114836	87.0	35.0
10767	1474.0	2751.0
10766	3985.0	5766.0
151835	19.0	7.0
10769	3345.0	892.0
391718	0.0	0.0
10768	6413.0	9443.0
126811	1.0	3.0
643723	2.0	9.0
10761	7.0	239.0
10763	8305.0	7753.0
10762	2003.0	12589.0
10765	2386.0	8078.0
101929179	0.0	1.0
388112	0.0	2.0
339105	35.0	159.0
83707	730.0	2969.0
83706	2348.0	424.0
10734	150.0	669.0
10733	66.0	1226.0
83714	199.0	341.0
10736	35.0	788.0
401648	1.0	2.0
643739	0.0	0.0
10735	3383.0	20155.0
401647	269.0	1166.0
10738	3.0	6.0
401646	0.0	0.0
10737	9.0	107.0
10739	4.0	7.0
376132	0.0	0.0
10730	5567.0	7932.0
101929184	5.0	18.0
10732	412.0	1506.0
138804	0.0	0.0
138805	1.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	12.0	16.0
124221	14.0	25.0
124222	380.0	2398.0
114897	2634.0	1040.0
114898	167.0	40.0
124220	86.0	174.0
114899	100.0	135.0
391777	8.0	23.0
10745	921.0	1311.0
56104	33.0	81.0
83700	1661.0	2077.0
401638	1.0	0.0
10744	2.0	0.0
56105	85.0	52.0
10747	83.0	44.0
401637	0.0	0.0
56106	161.0	26.0
10746	2846.0	5215.0
56107	119.0	30.0
10749	21677.0	7920.0
56100	205.0	28.0
401634	0.0	0.0
10748	94.0	362.0
56101	263.0	19.0
56102	24.0	22.0
56103	90.0	45.0
643744	1.0	6.0
10741	1232.0	3824.0
56108	46.0	15.0
10740	11.0	207.0
643749	105.0	465.0
56109	105.0	111.0
10743	3548.0	10769.0
342732	2.0	9.0
10742	1986.0	269.0
101929198	60.0	7.0
101929196	2.0	3.0
100420811	1.0	20.0
114884	1008.0	944.0
317774	1.0	3.0
114885	1598.0	5840.0
401630	0.0	0.0
317772	0.0	5.0
100419821	2.0	2.0
56110	63.0	46.0
317778	0.0	3.0
83729	4.0	263.0
317775	0.0	2.0
83734	343.0	827.0
10712	1181.0	5501.0
83733	73.0	60.0
10714	1208.0	2378.0
126868	6.0	38.0
317769	0.0	0.0
100419829	0.0	6.0
10713	2248.0	15876.0
317768	0.0	0.0
10716	1.0	1.0
100419827	0.0	0.0
56111	79.0	46.0
10715	10.0	209.0
56112	32.0	13.0
56113	90.0	46.0
83732	954.0	3737.0
10718	66.0	5.0
10717	557.0	841.0
56114	25.0	261.0
388125	333.0	246.0
401629	1.0	16.0
317781	1231.0	2516.0
388122	1.0	0.0
83719	2734.0	3987.0
56120	4.0	27.0
56121	156.0	241.0
114876	2004.0	5676.0
388121	350.0	114.0
83716	3356.0	1959.0
83715	355.0	9163.0
114879	1507.0	2424.0
100420829	0.0	0.0
10723	4740.0	2657.0
56126	99.0	287.0
83723	2.0	43.0
126859	31.0	73.0
56127	51.0	148.0
10725	1874.0	2084.0
56128	18.0	47.0
56129	141.0	103.0
10724	5382.0	9644.0
114880	1722.0	1013.0
56122	174.0	1675.0
388115	1727.0	396.0
401613	474.0	85.0
114881	630.0	1938.0
10726	8282.0	9638.0
56123	93.0	181.0
401612	131.0	257.0
114882	2146.0	4024.0
56124	104.0	235.0
10728	11229.0	45135.0
114883	5146.0	8392.0
56125	87.0	1635.0
643766	0.0	1.0
10721	31.0	3296.0
10720	0.0	0.0
100420830	2.0	0.0
136259	5.0	15.0
100420834	0.0	0.0
317751	7.0	9.0
124274	0.0	0.0
388152	236.0	127.0
317754	0.0	0.0
317753	1.0	0.0
317749	675.0	1341.0
342705	3.0	24.0
151888	11.0	12.0
151887	2484.0	1310.0
136263	2.0	0.0
100420841	0.0	0.0
101929145	290.0	659.0
100420843	1.0	8.0
100293090	6403.0	5679.0
148254	208.0	335.0
317762	1984.0	2456.0
317761	4.0	9.0
100419854	0.0	0.0
317760	23.0	65.0
317767	3.0	2.0
100271715	43.0	31.0
148252	29.0	1164.0
100271722	163.0	477.0
199834	1.0	0.0
388135	134.0	1535.0
101929152	18.0	4.0
100420854	0.0	0.0
222950	12.0	339.0
100419867	0.0	0.0
148266	182.0	309.0
100419868	2.0	0.0
148268	245.0	468.0
100419866	0.0	1.0
100420859	0.0	0.0
124245	2413.0	5762.0
317729	0.0	0.0
136288	334.0	361.0
199800	90.0	194.0
101930150	0.0	2.0
163882	1577.0	2777.0
388165	66.0	254.0
100419873	0.0	0.0
100271700	109.0	104.0
100271703	0.0	0.0
100271702	5.0	4.0
100420875	1.0	2.0
100420877	0.0	6.0
388199	0.0	5.0
22794	4792.0	11593.0
22795	264.0	138.0
22796	1162.0	3277.0
22797	356.0	72.0
22798	18.0	19.0
317705	0.0	1.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	0.0	0.0
138881	3.0	2.0
100420881	0.0	0.0
388181	0.0	1.0
100419893	6.0	0.0
222967	55.0	4.0
219333	2394.0	3730.0
136227	32.0	2063.0
222962	141.0	2175.0
148213	123.0	118.0
388182	34.0	107.0
100419895	0.0	0.0
317716	0.0	0.0
148203	135.0	1557.0
317719	3.0	35.0
148206	197.0	1717.0
163859	1273.0	2598.0
101929110	12.0	1.0
101929111	2.0	0.0
219348	1204.0	84.0
219347	78.0	167.0
100420898	1.0	5.0
148223	1078.0	2022.0
10799	124.0	1396.0
136242	6.0	4.0
10791	2590.0	595.0
10794	56.0	170.0
10793	340.0	814.0
10795	900.0	1805.0
10798	0.0	0.0
10797	1337.0	18962.0
101929121	2.0	4.0
101929120	0.0	0.0
101929127	20.0	3.0
317701	0.0	0.0
220323	406.0	2491.0
148231	0.0	0.0
148229	82.0	380.0
151877	8.0	56.0
151871	1.0	32.0
93035	219.0	23.0
161176	1979.0	631.0
56097	21.0	32.0
56098	11.0	24.0
56099	371.0	2290.0
93034	17.0	140.0
283927	130.0	348.0
220359	15.0	236.0
653073	0.0	0.0
653075	5.0	6.0
256302	1108.0	1422.0
105373144	0.0	43.0
81050	0.0	0.0
199786	15.0	33.0
256309	32.0	79.0
100420792	0.0	0.0
95681	627.0	1099.0
283914	0.0	1.0
81047	0.0	0.0
197131	1411.0	1747.0
197135	96.0	76.0
653061	6.0	2.0
93058	436.0	2016.0
161198	4420.0	968.0
283902	4.0	1.0
220382	20.0	233.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	24.0
81076	0.0	0.0
100114903	0.0	0.0
199777	393.0	44.0
81061	0.0	0.0
653082	1088.0	286.0
81090	0.0	0.0
100271649	0.0	0.0
199746	309.0	648.0
100271655	8.0	2.0
81099	0.0	0.0
100271650	9.0	4.0
199745	171.0	746.0
148170	343.0	76.0
256364	2337.0	3630.0
163786	112.0	885.0
220388	136.0	74.0
100271639	0.0	0.0
163782	189.0	15.0
100271646	4.0	28.0
283953	3.0	1.0
256355	34.0	32.0
100271644	0.0	0.0
283951	510.0	1044.0
256356	927.0	6099.0
100271643	0.0	1.0
100271640	0.0	0.0
81081	0.0	0.0
161159	3.0	3.0
148189	303.0	721.0
93099	3827.0	5942.0
100271627	5.0	1.0
283948	547.0	12.0
256329	143.0	957.0
100271634	0.0	0.0
100271636	1.0	0.0
100271630	0.0	2.0
100271633	0.0	0.0
100271632	2.0	6.0
199720	15.0	59.0
93082	24.0	17.0
161145	186.0	68.0
100271617	0.0	0.0
100271616	0.0	2.0
161142	12.0	14.0
100271619	0.0	3.0
148198	2.0	0.0
100271618	0.0	0.0
100271624	0.0	0.0
100271623	0.0	0.0
283933	38.0	78.0
100271625	0.0	1.0
93081	170.0	681.0
100271620	2.0	1.0
283932	99.0	405.0
100271622	3.0	4.0
100271621	0.0	1.0
199731	962.0	7512.0
100124332	0.0	1.0
643664	2.0	7.0
256394	1.0	42.0
83637	5819.0	7821.0
83636	1002.0	2147.0
401565	5.0	12.0
401563	30.0	27.0
401562	15.0	6.0
401561	17.0	684.0
283999	0.0	6.0
283994	0.0	16.0
643668	0.0	5.0
283991	2226.0	18596.0
340198	17.0	4.0
643669	10.0	66.0
340192	0.0	0.0
643680	12.0	8.0
197196	0.0	0.0
56033	2.0	2615.0
401551	1731.0	15.0
83657	750.0	34.0
83656	26.0	36.0
83659	2878.0	14.0
283989	1205.0	5493.0
83658	7091.0	9131.0
401548	8482.0	2424.0
56034	1415.0	1700.0
283987	1883.0	2796.0
256369	1.0	0.0
401546	874.0	241.0
83655	0.0	0.0
283985	3.0	142.0
283982	3.0	11.0
283981	53.0	167.0
643677	0.0	10.0
83650	12.0	7.0
197187	131.0	154.0
449520	4.0	4.0
401541	212.0	870.0
401540	0.0	0.0
83639	16.0	8.0
83638	2052.0	3150.0
256380	38.0	11.0
449518	0.0	0.0
83648	3349.0	909.0
401537	3.0	5.0
83647	0.0	0.0
83641	11634.0	1021.0
401535	2.0	4.0
83643	1115.0	1039.0
401533	2.0	1.0
643689	0.0	22.0
283971	1.0	2.0
83640	413.0	1290.0
283970	11.0	9.0
114826	909.0	2226.0
114827	1474.0	42.0
378706	0.0	2.0
378707	0.0	0.0
378708	131.0	529.0
339184	1.0	2.0
339186	0.0	33.0
56052	753.0	1258.0
114821	120.0	761.0
114822	709.0	1545.0
114823	5756.0	15607.0
114824	1.0	17.0
114825	773.0	699.0
643699	47.0	105.0
340168	0.0	0.0
114815	4.0	1.0
114817	0.0	0.0
114818	926.0	332.0
114819	196.0	422.0
339175	728.0	3361.0
56063	555.0	1030.0
653017	0.0	0.0
56061	1833.0	4700.0
56062	39.0	8.0
114814	60.0	237.0
83667	951.0	1544.0
83666	3315.0	11990.0
83660	509.0	4304.0
340156	72.0	57.0
83661	3340.0	3.0
114804	90.0	642.0
114805	685.0	2815.0
340152	75.0	23.0
339168	0.0	0.0
114800	218.0	199.0
114801	218.0	48.0
93010	7730.0	1164.0
114803	802.0	1821.0
83697	10.0	99.0
81034	1064.0	1376.0
81035	7035.0	677.0
83696	2132.0	2440.0
83699	2854.0	1318.0
81037	8742.0	7860.0
83698	9.0	19.0
401588	164.0	580.0
83693	1209.0	2080.0
81030	111.0	49.0
83692	3630.0	2310.0
81031	557.0	335.0
83695	744.0	13683.0
81033	68.0	28.0
83694	198.0	1157.0
340146	2.0	1.0
83690	389.0	564.0
81027	36.0	38.0
81029	374.0	1990.0
653042	0.0	0.0
653045	4.0	1.0
81025	2.0	1.0
401577	126.0	439.0
22877	6629.0	4192.0
22878	1807.0	4517.0
22879	2850.0	3366.0
22870	5224.0	12290.0
22871	69.0	5880.0
22872	8507.0	11787.0
22873	485.0	2595.0
22874	594.0	763.0
22875	2286.0	851.0
22876	622.0	1802.0
10899	5470.0	11523.0
10898	894.0	3253.0
10891	717.0	394.0
136540	0.0	0.0
10890	6251.0	22060.0
10893	1056.0	177.0
10892	1398.0	2201.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	935.0	270.0
10897	2828.0	3433.0
10896	7.0	32.0
22888	792.0	1359.0
22889	1104.0	7433.0
22880	1582.0	7832.0
124540	1945.0	17441.0
22881	903.0	2219.0
22882	2855.0	1629.0
22883	9290.0	53696.0
22884	1068.0	813.0
22885	1724.0	321.0
22887	2630.0	3640.0
342419	0.0	5.0
124538	0.0	0.0
124535	7.0	3.0
148523	219.0	1602.0
283598	0.0	0.0
283596	164.0	1023.0
283592	84.0	6.0
22856	2375.0	4624.0
161514	0.0	1.0
731424	372.0	25.0
22858	1399.0	13441.0
22859	2318.0	2347.0
