id	9ccbd5f1-d73c-4e77-b876-4cca362218b7	f3bc810a-edc7-4412-9e09-006c0bcf2550
106481344	0.0	0.0
442912	0.0	0.0
85455	50.0	85.0
442913	0.0	0.0
85452	72.0	12.0
442914	0.0	0.0
50	2485.0	2130.0
85453	1141.0	1366.0
442915	0.0	0.0
85450	1780.0	2657.0
51	4442.0	3563.0
442916	0.0	0.0
85451	739.0	634.0
52	3142.0	5103.0
442917	0.0	0.0
53	2003.0	3574.0
442918	0.0	0.0
54	14795.0	6633.0
442919	0.0	0.0
55	218.0	175.0
442909	0.0	0.0
56	0.0	8.0
58	11.0	25.0
59	15012.0	30963.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	30.0	28.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	94.0	279.0
106481350	0.0	0.0
106481351	0.0	4.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	4.0
106481354	0.0	0.0
85446	52.0	67.0
442900	0.0	0.0
106481355	0.0	0.0
85443	30.0	32.0
442901	0.0	0.0
85444	925.0	424.0
442902	0.0	0.0
60	278768.0	337949.0
85441	850.0	864.0
442903	1.0	1.0
85442	178.0	7.0
442904	0.0	0.0
442905	0.0	0.0
62	33.0	25.0
85440	992.0	1245.0
442907	1.0	0.0
442908	0.0	0.0
66	4.0	0.0
67	10.0	22.0
68	12.0	6.0
344595	382.0	103.0
69	10.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	235.0	71.0
106481321	0.0	0.0
85479	542.0	177.0
106481322	0.0	0.0
85476	2062.0	1634.0
85477	486.0	498.0
70	29.0	86.0
85474	4.0	12.0
71	119555.0	146590.0
72	1750.0	1245.0
73	3.0	7.0
74	0.0	0.0
75	8.0	3.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3954.0	2985.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	717.0	2334.0
81	14421.0	21218.0
85463	825.0	530.0
82	2.0	3.0
85464	1207.0	1298.0
83	2.0	0.0
85461	2507.0	1710.0
85462	977.0	637.0
86	2034.0	5694.0
87	6097.0	12286.0
85460	902.0	859.0
88	165.0	5.0
89	0.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1686.0	2834.0
106481300	0.0	0.0
91	736.0	2108.0
92	818.0	1004.0
93	239.0	270.0
94	5155.0	1420.0
95	97.0	30.0
97	117.0	143.0
98	733.0	366.0
344561	0.0	0.0
728661	1276.0	767.0
728664	0.0	0.0
106481305	0.0	0.0
261734	301.0	190.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	5.0	22.0
106481309	10.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	7.0	6.0
3805	10.0	39.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	0.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	540.0	619.0
3800	42.0	85.0
3801	702.0	410.0
3802	5.0	1.0
728695	0.0	0.0
285735	2.0	4.0
261726	3185.0	1764.0
728698	13.0	11.0
3814	4.0	0.0
3815	2319.0	178.0
3816	16.0	153.0
261729	460.0	954.0
3817	1.0	0.0
3818	2.0	3.0
222166	2837.0	776.0
3811	13.0	0.0
3812	5.0	2.0
285740	0.0	0.0
285741	60.0	22.0
728689	5.0	8.0
3827	10.0	1.0
246100	0.0	0.0
3820	868.0	515.0
3821	96.0	36.0
3822	8.0	4.0
3823	1.0	3.0
3824	935.0	536.0
645402	0.0	0.0
403313	356.0	278.0
403314	73.0	27.0
728637	0.0	0.0
728638	19.0	32.0
728633	0.0	0.0
728632	89.0	23.0
728635	19.0	29.0
3836	1768.0	1999.0
222183	27.0	313.0
3837	6517.0	9384.0
3838	1084.0	4355.0
3839	4040.0	1862.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	492.0	663.0
3832	151.0	1474.0
3833	52.0	961.0
3834	12.0	6.0
3835	642.0	1283.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	141.0	59.0
3848	7.0	0.0
3849	1.0	2.0
222171	90.0	326.0
728619	2.0	0.0
3840	4266.0	9998.0
3841	1098.0	368.0
3842	4640.0	3913.0
3843	7038.0	3266.0
3844	0.0	0.0
3845	1942.0	2820.0
3846	0.0	4.0
645423	0.0	0.0
3860	38.0	16742.0
246126	1.0	0.0
728658	631.0	502.0
728655	0.0	3.0
728657	0.0	0.0
728656	2.0	0.0
3858	547.0	2217.0
3859	0.0	0.0
246135	0.0	0.0
3850	1.0	6.0
3851	3976.0	19.0
3852	108.0	73640.0
645414	0.0	0.0
3853	74.0	204311.0
3854	11.0	5698.0
3855	7926.0	528.0
3856	6179.0	16593.0
3857	0.0	2.0
728640	3.0	5.0
645431	3.0	10.0
728642	80.0	114.0
728641	50.0	12.0
645434	16.0	2.0
645432	6.0	10.0
285704	521.0	425.0
728643	10.0	3.0
222194	2039.0	1208.0
285708	0.0	59.0
1204	1.0	0.0
1203	1534.0	568.0
1201	714.0	780.0
1200	11274.0	12151.0
3861	5.0	13167.0
645426	10.0	6.0
645425	0.0	0.0
1209	3916.0	7089.0
3866	55.0	2468.0
1208	0.0	0.0
1207	3036.0	2948.0
3868	21.0	14133.0
285311	0.0	0.0
3880	6003.0	45840.0
3881	0.0	33.0
285313	2310.0	157.0
100128537	46.0	10.0
3882	1.0	0.0
100128536	3.0	2.0
285314	2.0	0.0
285315	410.0	96.0
1215	37.0	24.0
100141515	1.0	4.0
1213	17607.0	16072.0
1212	1262.0	3235.0
1211	5281.0	4720.0
3872	98.0	1393.0
3875	5678.0	8263.0
3876	1.0	4.0
3879	1.0	2.0
3890	0.0	0.0
3891	2.0	4.0
3892	11.0	136.0
100128525	2.0	1.0
285326	0.0	0.0
1230	1792.0	1360.0
285329	4.0	1.0
440097	1.0	7.0
440093	11.0	11.0
3883	0.0	3.0
3884	0.0	0.0
3885	0.0	4.0
3886	0.0	0.0
100128521	1.0	7.0
3887	3.0	24.0
3888	0.0	1.0
100631239	0.0	0.0
3889	0.0	1.0
100128516	31.0	11.0
285331	335.0	377.0
100128512	0.0	0.0
285335	5.0	15.0
100128514	0.0	0.0
1241	184.0	1310.0
1240	1841.0	1464.0
1238	59.0	50.0
1237	17.0	110.0
1236	219.0	479.0
1235	21.0	0.0
1234	1123.0	1454.0
1233	182.0	118.0
1232	4.0	6.0
3895	8507.0	6964.0
100128511	24.0	1.0
100631247	0.0	0.0
3897	51.0	157.0
100631248	0.0	0.0
3898	418.0	7325.0
100631249	0.0	0.0
3899	1080.0	62.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1710.0	651.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	55.0	35.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	134.0	80.0
574501	0.0	0.0
574502	0.0	0.0
1244	16.0	9.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1414.0	683.0
1263	756.0	520.0
1262	52.0	7.0
116966	149.0	13.0
100887755	0.0	0.0
1261	0.0	1.0
100887754	5.0	0.0
1260	0.0	0.0
116969	46.0	4.0
1259	8.0	16.0
1258	4.0	3.0
440061	0.0	0.0
100887750	16.0	2.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	726.0	928.0
1271	83.0	38.0
100887749	8.0	18.0
1270	4.0	25.0
100887748	0.0	0.0
440044	8.0	68.0
1269	13.0	3.0
440051	0.0	0.0
1268	348.0	26.0
440050	1.0	0.0
1267	2132.0	4444.0
1266	15573.0	7158.0
100887740	0.0	0.0
1265	9129.0	12235.0
1286	1405.0	99.0
1285	947.0	10.0
1284	7345.0	20195.0
1282	7447.0	25440.0
1281	12078.0	286331.0
1280	2.0	170.0
440078	71.0	19.0
440077	4.0	0.0
440087	306.0	26.0
1278	19216.0	350337.0
1277	5918.0	483757.0
440081	5.0	18.0
116938	0.0	0.0
1297	2.0	3.0
116931	103.0	94.0
1296	469.0	6412.0
1295	4149.0	11547.0
116933	0.0	0.0
1294	11.0	1346.0
1293	7398.0	81896.0
116935	17.0	20.0
1292	6120.0	34845.0
440068	7.0	25.0
1291	4221.0	32293.0
116937	0.0	0.0
440067	1.0	12.0
1290	1031.0	27927.0
440073	370.0	96.0
440072	1.0	0.0
1289	1409.0	31312.0
1288	113.0	573.0
1287	909.0	1675.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1515.0	1696.0
440021	0.0	0.0
442673	3.0	0.0
10018	1130.0	1122.0
126328	2012.0	2004.0
442676	0.0	0.0
126326	369.0	235.0
1299	17.0	30.0
1298	89.0	251.0
10011	1409.0	1324.0
10010	3034.0	2111.0
10013	887.0	821.0
128989	1225.0	726.0
10015	7704.0	3814.0
10014	1800.0	1949.0
10017	0.0	46.0
10016	2795.0	3626.0
10020	1205.0	596.0
114335	0.0	0.0
114336	0.0	0.0
126321	522.0	1252.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	11.0	3.0
10024	18.0	500.0
128977	1689.0	858.0
103021165	0.0	77.0
10023	192.0	122.0
103021164	3.0	0.0
10026	2816.0	1740.0
10025	1487.0	1361.0
116986	136.0	198.0
116985	3447.0	2295.0
116988	1216.0	1456.0
116987	549.0	774.0
114327	697.0	258.0
440043	0.0	0.0
126308	2120.0	3178.0
440041	0.0	0.0
126306	29.0	70.0
151306	411.0	66.0
100128590	1.0	1.0
100128596	5.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	29.0	9.0
440026	2934.0	1668.0
440023	0.0	3.0
10008	926.0	381.0
10007	2300.0	2792.0
10009	1529.0	1676.0
116984	1996.0	759.0
116983	280.0	705.0
151313	322.0	130.0
10000	2178.0	1591.0
128954	0.0	0.0
10002	4.0	3.0
10001	863.0	900.0
10004	286.0	205.0
10003	99.0	38.0
10006	3934.0	3494.0
10005	871.0	605.0
126370	0.0	0.0
285352	43.0	37.0
100128579	0.0	0.0
285359	10.0	7.0
126375	369.0	173.0
126374	312.0	183.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2729.0	1338.0
285367	656.0	592.0
285368	61.0	67.0
100128569	2.0	7.0
126364	764.0	722.0
100128560	7.0	4.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	0.0	4.0
344191	0.0	0.0
126353	1033.0	118.0
751071	95.0	88.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	12.0
106481282	0.0	0.0
285381	2848.0	1196.0
106481283	0.0	0.0
285382	169.0	323.0
106481280	0.0	0.0
165918	606.0	4663.0
106481281	1.0	1.0
165904	0.0	588.0
285386	659.0	1156.0
138307	1.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	6.0	0.0
106481290	0.0	0.0
100128541	0.0	2.0
138311	450.0	91.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	2.0
126299	280.0	438.0
106481259	0.0	0.0
728716	0.0	0.0
126298	487.0	1387.0
728710	0.0	0.0
126295	168.0	197.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	162.0	403.0
645318	0.0	0.0
645317	17.0	4.0
151242	204.0	45.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	17023.0	13960.0
100287908	0.0	0.0
645332	126.0	86.0
126282	310.0	967.0
100287902	1.0	8.0
163227	405.0	230.0
100287900	1.0	0.0
163223	18.0	9.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	8.0	84.0
106481278	0.0	1.0
645328	0.0	4.0
151254	28.0	49.0
645326	4.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	91.0
163259	201.0	438.0
645345	51.0	38.0
200403	243.0	42.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	173.0	47.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	6.0	2.0
728732	4.0	2.0
728734	0.0	0.0
126272	97.0	61.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1334.0	1485.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	11.0	53.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	1.0
728723	60.0	18.0
106481253	0.0	2.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	24.0	22.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	12.0
645348	0.0	0.0
106481250	0.0	0.0
645369	10.0	114.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	370.0	2566.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	2.0	3.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	3.0
106481221	0.0	49.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	510.0	501.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	91.0	15.0
645387	227.0	210.0
645382	0.0	0.0
645381	7.0	3.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	215.0	1415.0
3903	4011.0	2619.0
106481210	0.0	0.0
3904	31.0	61.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1620.0	1467.0
106481211	0.0	0.0
3909	3857.0	1999.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	0.0
151230	786.0	317.0
728798	0.0	0.0
3913	4410.0	4340.0
3914	2995.0	2611.0
3915	6762.0	10030.0
3916	12138.0	10296.0
3918	6055.0	3961.0
3910	4264.0	5018.0
3911	961.0	1757.0
3912	4563.0	7615.0
728782	14.0	3.0
728780	142.0	57.0
3924	8.0	8.0
3925	5613.0	17454.0
3927	6578.0	10162.0
3929	1.0	4.0
3920	12625.0	12517.0
3921	31466.0	17983.0
3923	2.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	26345.0	13190.0
3937	3017.0	3400.0
3938	0.0	7.0
3939	21582.0	49684.0
3930	2284.0	1617.0
100873179	0.0	0.0
3931	91.0	119.0
3932	1070.0	1156.0
3933	0.0	0.0
3934	169.0	2373.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	1.0
3947	2.0	1.0
3948	73.0	41.0
3949	5845.0	2701.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15690.0	8530.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	1.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	143.0	81.0
3958	31234.0	15056.0
3959	30437.0	50542.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	108.0	30.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	104.0	171.0
3952	0.0	4.0
3953	3691.0	1936.0
3954	918.0	981.0
3955	731.0	635.0
3956	17275.0	22642.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	1.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	190.0	51.0
1303	2915.0	33140.0
107133502	0.0	0.0
1302	1.0	39.0
1301	6.0	16510.0
1300	103.0	12517.0
3960	136.0	5.0
3963	0.0	0.0
3964	2702.0	2914.0
1308	13.0	18436.0
3965	4241.0	6439.0
1307	345.0	2649.0
151295	1.0	17.0
1306	875.0	6685.0
100189589	1.0	3.0
728774	0.0	1.0
728773	0.0	1.0
3980	544.0	747.0
100287932	1755.0	2728.0
3981	912.0	337.0
728776	14.0	5.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	15219.0	5572.0
1315	7417.0	5204.0
1314	8495.0	9847.0
1312	5471.0	6464.0
1311	66.0	7792.0
100329135	0.0	1.0
1310	4.0	1.0
574537	0.0	0.0
3972	0.0	2.0
3973	1.0	2.0
3975	0.0	0.0
3976	62.0	83.0
3977	8339.0	484.0
1318	419.0	173.0
3978	278.0	965.0
1317	3585.0	2788.0
728763	6.0	0.0
3990	48.0	120.0
645313	1.0	0.0
3991	66.0	109.0
645312	1.0	0.0
3992	2335.0	1451.0
645311	0.0	0.0
728769	282.0	209.0
1330	0.0	0.0
1327	12043.0	15847.0
1326	579.0	603.0
1325	2.0	4.0
3982	1.0	1.0
3983	7467.0	9787.0
3984	1214.0	3376.0
3985	1886.0	2034.0
3987	4395.0	3536.0
3988	11795.0	8412.0
1329	3052.0	4941.0
116809	0.0	0.0
100128416	2.0	10.0
1340	6176.0	12234.0
1337	4932.0	6437.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1863.0	568.0
100128410	4.0	1.0
3995	1142.0	369.0
100128412	0.0	0.0
3996	647.0	502.0
3998	6142.0	5952.0
1339	4.0	0.0
285440	1626.0	473.0
285441	48.0	0.0
1352	482.0	437.0
1351	4645.0	7313.0
1350	11514.0	11511.0
1349	4614.0	5552.0
1348	0.0	2.0
1347	4926.0	4714.0
1346	1152.0	426.0
1345	3390.0	6335.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	9.0	2.0
1363	5301.0	9998.0
1362	4557.0	4353.0
1361	3567.0	0.0
1360	9.0	0.0
1359	6196.0	247.0
1358	1.0	0.0
1357	2.0	2.0
1356	839.0	900.0
1355	2109.0	1191.0
1353	2146.0	1260.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	5.0	4.0
285464	92.0	96.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2513.0	1086.0
1373	122.0	104.0
1371	504.0	717.0
1370	5.0	58.0
1369	0.0	2.0
1368	16275.0	1932.0
100873209	0.0	0.0
1366	3041.0	1287.0
1365	386.0	86.0
1364	4104.0	4265.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	2.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2944.0	1717.0
116843	477.0	455.0
1384	1056.0	1066.0
116842	11.0	10.0
1382	79.0	1560.0
116844	897.0	77.0
1381	24.0	28.0
1380	22.0	12.0
440176	4.0	4.0
440184	1.0	1.0
1379	7.0	17.0
1378	158.0	109.0
1376	1257.0	724.0
1375	11.0	19.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	11.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	217.0	585.0
1396	449.0	53.0
1395	4.0	16.0
1394	0.0	2.0
1393	29.0	31.0
1392	51.0	0.0
285407	0.0	4.0
116835	755.0	217.0
1390	1172.0	996.0
1389	6003.0	3574.0
1388	2551.0	2146.0
1387	2403.0	3549.0
116841	826.0	722.0
1386	2758.0	2096.0
116840	910.0	580.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	26.0	26.0
100873255	0.0	0.0
100873254	3.0	11.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	0.0	11.0
100287895	2.0	0.0
285419	103.0	15.0
1399	3582.0	4332.0
1398	4745.0	3130.0
1397	4447.0	2226.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	91.0	80.0
285429	6.0	4.0
100287880	1.0	0.0
440193	665.0	1041.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6464.0	7638.0
153830	7931.0	3815.0
645280	2.0	0.0
440138	324.0	123.0
440132	1.0	0.0
440142	0.0	0.0
10139	565.0	535.0
126208	261.0	736.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	4729.0	5875.0
10131	1014.0	875.0
10134	9650.0	13348.0
107133494	0.0	0.0
10133	5849.0	5145.0
128869	892.0	1346.0
10136	0.0	0.0
10135	6374.0	3224.0
100128493	1.0	0.0
103021294	13.0	5.0
10138	970.0	603.0
100128496	0.0	0.0
10137	3223.0	2549.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	4.0
10140	3483.0	1752.0
128864	1.0	1.0
440125	1.0	1.0
440131	2.0	3.0
10143	0.0	15.0
128854	212.0	318.0
10142	1792.0	1019.0
10144	2049.0	456.0
10147	439.0	542.0
100128483	0.0	1.0
10146	6610.0	8909.0
128859	0.0	0.0
10149	220.0	38.0
10148	128.0	246.0
128853	26.0	15.0
440159	0.0	0.0
10117	34.0	3.0
440163	0.0	1.0
10110	16.0	6.0
10112	68.0	1222.0
10111	1861.0	1545.0
10114	6434.0	3735.0
10113	1751.0	2593.0
128848	0.0	0.0
10116	4467.0	3234.0
165829	20.0	7.0
100128469	7.0	2.0
153842	6.0	1.0
440145	1464.0	818.0
10129	3825.0	814.0
440153	0.0	0.0
10128	5039.0	4569.0
100033799	0.0	0.0
107133486	0.0	3.0
10121	5958.0	6022.0
100128465	0.0	0.0
10120	2387.0	1569.0
10123	2050.0	4666.0
138234	2.0	4.0
10125	612.0	838.0
10124	1461.0	644.0
10127	827.0	722.0
10126	813.0	503.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	9.0	10.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	75.0	2.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	5.0	3.0
10106	10086.0	9129.0
106481199	0.0	0.0
10109	17953.0	17165.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	849.0	868.0
10100	603.0	301.0
10103	2519.0	2155.0
106481194	0.0	0.0
10102	757.0	907.0
106481195	0.0	0.0
10105	1020.0	3708.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	153.0	36.0
440119	146.0	227.0
126235	1.0	0.0
126231	81.0	29.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	78.0	119.0
106481164	0.0	2.0
106481169	0.0	0.0
442777	25.0	71.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	1.0
440107	17.0	5.0
440104	401.0	286.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	1.0	824.0
100128420	201.0	37.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	2.0
10090	785.0	1145.0
10093	6502.0	4797.0
10092	20751.0	11201.0
10095	5790.0	6366.0
645204	1.0	0.0
10094	13800.0	14806.0
645203	2.0	1.0
10097	18525.0	18721.0
10096	14709.0	16051.0
645201	1.0	0.0
163115	108.0	26.0
200504	2589.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	33.0
106481143	0.0	0.0
114194	0.0	0.0
138162	199.0	53.0
106481144	0.0	0.0
114195	8.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	4.0	2.0
106481145	0.0	0.0
151126	1410.0	124.0
106481146	0.0	0.0
10099	15222.0	6383.0
10098	452.0	953.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	397.0	132.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	1.0
114184	2.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	15.0	67.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	202.0	66.0
415116	1461.0	1653.0
645207	0.0	7.0
645206	30.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	21.0	5.0
114182	0.0	0.0
10071	10.0	15.0
645220	0.0	0.0
728851	16.0	7.0
10073	753.0	613.0
405754	79.0	1.0
405753	8.0	5.0
10072	829.0	1316.0
10075	4869.0	6598.0
106481118	1.0	0.0
200523	0.0	0.0
106481119	0.0	0.0
