id	f490e7cb-8d67-47af-85c0-5dd5c7139efd	a998a5b1-397d-4497-a58c-9b9e1c7f491e
85459	506.0	731.0
106481346	0.0	0.0
85456	8195.0	11155.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2622.0	2090.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	111.0	470.0
442913	0.0	0.0
85452	1146.0	10.0
442914	0.0	0.0
50	4261.0	4782.0
85453	1289.0	418.0
442915	0.0	0.0
85450	4447.0	2693.0
51	5040.0	13037.0
442916	0.0	0.0
85451	1646.0	1807.0
52	3710.0	6469.0
442917	0.0	0.0
53	3007.0	3141.0
442918	0.0	0.0
54	18367.0	3200.0
442919	0.0	0.0
55	368.0	914.0
442909	0.0	1.0
56	2.0	14.0
58	24.0	8.0
59	14152.0	4919.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	32.0	6.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	64.0	77.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	1.0
106481354	0.0	3.0
85446	477.0	29.0
442900	1.0	0.0
106481355	0.0	0.0
85443	28.0	32.0
442901	0.0	0.0
85444	1257.0	403.0
442902	0.0	0.0
60	367862.0	217715.0
85441	2831.0	3002.0
442903	12.0	5.0
85442	1637.0	12.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	24.0
85440	1738.0	1203.0
442907	0.0	3.0
442908	1.0	0.0
66	7.0	3.0
67	8.0	8.0
68	4.0	7.0
344595	578.0	22.0
69	2.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	1138.0	31.0
106481321	0.0	0.0
85479	294.0	26.0
106481322	0.0	0.0
85476	2395.0	3413.0
85477	1005.0	215.0
70	28.0	11.0
85474	23.0	28.0
71	178809.0	158803.0
72	2292.0	325.0
73	21.0	4.0
74	0.0	2.0
75	19.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4646.0	5129.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	4.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	1.0	0.0
85465	1380.0	8965.0
81	33492.0	28764.0
85463	1868.0	1567.0
82	4.0	4.0
85464	4212.0	961.0
83	0.0	1.0
85461	5100.0	6902.0
85462	2715.0	3979.0
86	1950.0	10017.0
87	12216.0	15804.0
85460	1268.0	2181.0
88	424.0	4.0
89	0.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2223.0	2281.0
106481300	0.0	0.0
91	3249.0	1998.0
92	905.0	376.0
93	718.0	507.0
94	11890.0	772.0
95	140.0	176.0
97	424.0	617.0
98	514.0	272.0
344561	0.0	0.0
728661	2367.0	1232.0
728664	0.0	0.0
106481305	1.0	0.0
261734	1136.0	675.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	21.0
106481309	10.0	4.0
246119	9.0	0.0
106481307	5.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	15.0	0.0
3805	51.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	10.0	2.0
3809	33.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	891.0	313.0
3800	97.0	38.0
3801	3531.0	3079.0
3802	11.0	0.0
728695	0.0	0.0
285735	15.0	0.0
261726	2421.0	2520.0
728698	8.0	12.0
3814	9.0	0.0
3815	2159.0	80.0
3816	44.0	57.0
261729	900.0	853.0
3817	0.0	0.0
3818	53.0	1.0
222166	4328.0	1491.0
3811	45.0	0.0
3812	8.0	0.0
285740	1.0	0.0
285741	35.0	17.0
728689	12.0	10.0
3827	1.0	9.0
246100	0.0	1.0
3820	502.0	20.0
3821	124.0	1.0
3822	16.0	0.0
3823	19.0	1.0
3824	1590.0	20.0
645402	0.0	0.0
403313	638.0	484.0
403314	587.0	0.0
728637	1.0	0.0
728638	16.0	6.0
728633	0.0	0.0
728632	21.0	26.0
728635	23.0	33.0
3836	3028.0	2330.0
222183	19.0	1345.0
3837	11322.0	17705.0
3838	1645.0	14173.0
3839	4162.0	2540.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	1.0
3831	2230.0	1812.0
3832	296.0	3897.0
3833	184.0	1889.0
3834	32.0	13.0
3835	1339.0	3997.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	3.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	651.0	24.0
3848	48.0	246.0
3849	1.0	179.0
222171	496.0	4.0
728619	14.0	1.0
3840	6452.0	5532.0
3841	1197.0	294.0
3842	6157.0	6101.0
3843	6928.0	4549.0
3844	0.0	0.0
3845	3298.0	2387.0
3846	6.0	115.0
645423	1.0	0.0
3860	35.0	27871.0
246126	1773.0	1032.0
728658	361.0	240.0
728655	4.0	2.0
728657	0.0	1.0
728656	0.0	4.0
3858	994.0	2694.0
3859	1.0	3.0
246135	3.0	0.0
3850	1.0	54.0
3851	879.0	294.0
3852	829.0	129636.0
645414	0.0	0.0
3853	40.0	255620.0
3854	4.0	57154.0
3855	24702.0	97.0
3856	28254.0	2924.0
3857	0.0	68.0
728640	1.0	1.0
645431	23.0	17.0
728642	306.0	263.0
728641	21.0	13.0
645434	11.0	0.0
645432	47.0	1.0
285704	705.0	499.0
728643	18.0	4.0
222194	2089.0	2372.0
285708	0.0	9.0
1204	0.0	0.0
1203	1180.0	297.0
1201	1429.0	1165.0
1200	18147.0	6497.0
3861	3.0	80367.0
645426	12.0	61.0
645425	0.0	0.0
1209	5645.0	5331.0
3866	713.0	24068.0
1208	0.0	0.0
1207	2711.0	6075.0
3868	22.0	144551.0
285311	0.0	0.0
3880	16111.0	26188.0
3881	1.0	206.0
285313	2921.0	12.0
100128537	338.0	35.0
3882	1.0	13.0
100128536	1.0	1.0
285314	2.0	1.0
285315	322.0	264.0
1215	10.0	0.0
100141515	4.0	39.0
1213	23703.0	27899.0
1212	2834.0	6435.0
1211	6257.0	4183.0
3872	1367.0	183157.0
3875	20190.0	3520.0
3876	7.0	1.0
3879	1.0	0.0
3890	0.0	0.0
3891	4.0	0.0
3892	94.0	11.0
100128525	0.0	2.0
285326	0.0	0.0
1230	2823.0	590.0
285329	7.0	9.0
440097	0.0	0.0
440093	25.0	29.0
3883	0.0	7.0
3884	0.0	1.0
3885	0.0	17.0
3886	0.0	0.0
100128521	2.0	1.0
3887	20.0	8.0
3888	1.0	2.0
100631239	1.0	0.0
3889	0.0	1.0
100128516	99.0	4.0
285331	1059.0	345.0
100128512	0.0	0.0
285335	78.0	3.0
100128514	0.0	0.0
1241	618.0	5929.0
1240	1623.0	371.0
1238	145.0	38.0
1237	9.0	8.0
1236	248.0	47.0
1235	11.0	8.0
1234	1039.0	231.0
1233	259.0	23.0
1232	26.0	4.0
3895	16202.0	13746.0
100128511	32.0	23.0
100631247	0.0	0.0
3897	81.0	13.0
100631248	0.0	0.0
3898	2020.0	22164.0
100631249	0.0	0.0
3899	1664.0	17.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1912.0	853.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	196.0	38.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	224.0	31.0
574501	2.0	0.0
574502	0.0	0.0
1244	76.0	71.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2009.0	271.0
1263	2745.0	844.0
1262	468.0	2.0
116966	406.0	1.0
100887755	0.0	0.0
1261	19.0	0.0
100887754	3.0	0.0
1260	0.0	0.0
116969	8.0	4.0
1259	26.0	41.0
1258	21.0	85.0
440061	0.0	0.0
100887750	48.0	10.0
100887746	0.0	0.0
100887744	1.0	2.0
1272	683.0	659.0
1271	38.0	1.0
100887749	17.0	12.0
1270	19.0	24.0
100887748	0.0	0.0
440044	36.0	1458.0
1269	23.0	5.0
440051	0.0	0.0
1268	1057.0	7.0
440050	1.0	21.0
1267	3090.0	6601.0
1266	15349.0	3258.0
100887740	0.0	0.0
1265	13204.0	5986.0
1286	4689.0	47.0
1285	6527.0	8.0
1284	30013.0	15390.0
1282	20050.0	18423.0
1281	13432.0	94219.0
1280	0.0	0.0
440078	101.0	13.0
440077	3.0	1.0
440087	112.0	5.0
1278	27518.0	64059.0
1277	9940.0	112839.0
440081	43.0	126.0
116938	0.0	0.0
1297	5.0	4.0
116931	71.0	81.0
1296	910.0	561.0
1295	5870.0	1073.0
116933	0.0	0.0
1294	199.0	2746.0
1293	16200.0	19971.0
116935	27.0	28.0
1292	13022.0	16296.0
440068	7.0	17.0
1291	8647.0	13459.0
116937	4.0	6.0
440067	2.0	225.0
1290	2054.0	8745.0
440073	392.0	8.0
440072	4.0	3.0
1289	3055.0	11117.0
1288	238.0	2632.0
1287	2116.0	2028.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5042.0	1866.0
440021	0.0	0.0
442673	5.0	8.0
10018	1339.0	1588.0
126328	1616.0	1375.0
442676	1.0	0.0
126326	900.0	205.0
1299	12.0	137.0
1298	329.0	128.0
10011	1968.0	1647.0
10010	3519.0	2083.0
10013	3050.0	1582.0
128989	1536.0	1009.0
10015	12400.0	4753.0
10014	4728.0	2222.0
10017	4.0	134.0
10016	3581.0	4427.0
10020	1982.0	778.0
114335	0.0	0.0
114336	0.0	3.0
126321	1728.0	2523.0
10029	1.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	131.0	1.0
10024	52.0	858.0
128977	1698.0	880.0
103021165	1.0	354.0
10023	343.0	140.0
103021164	3.0	6.0
10026	2303.0	1490.0
10025	2757.0	1747.0
116986	424.0	81.0
116985	11256.0	5656.0
116988	5176.0	7083.0
116987	1925.0	843.0
114327	3059.0	402.0
440043	0.0	0.0
126308	4050.0	2123.0
440041	0.0	0.0
126306	49.0	12.0
151306	386.0	14.0
100128590	11.0	5.0
100128596	1.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	8.0	0.0
440027	7.0	7.0
440026	3953.0	1700.0
440023	0.0	7.0
10008	1192.0	324.0
10007	1944.0	2713.0
10009	2430.0	2014.0
116984	5096.0	1669.0
116983	1333.0	3636.0
151313	324.0	239.0
10000	3125.0	380.0
128954	0.0	0.0
10002	31.0	9.0
10001	990.0	1297.0
10004	396.0	72.0
10003	177.0	25.0
10006	5271.0	5523.0
10005	1166.0	936.0
126370	0.0	0.0
285352	79.0	33.0
100128579	0.0	0.0
285359	78.0	11.0
126375	634.0	152.0
126374	1246.0	101.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2708.0	1025.0
285367	852.0	1331.0
285368	270.0	113.0
100128569	58.0	18.0
126364	1856.0	383.0
100128560	1.0	1.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	0.0
153932	2.0	14.0
344191	0.0	0.0
126353	3712.0	36.0
751071	123.0	178.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	7.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	13.0
106481282	0.0	0.0
285381	2228.0	762.0
106481283	0.0	0.0
285382	225.0	44.0
106481280	0.0	0.0
165918	1575.0	7425.0
106481281	1.0	10.0
165904	22.0	9.0
285386	999.0	2732.0
138307	0.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	85.0
100128542	18.0	0.0
106481290	1.0	0.0
100128541	0.0	1.0
138311	802.0	332.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	28.0
126299	634.0	346.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1667.0	1399.0
728710	0.0	1.0
126295	206.0	276.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	2.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	203.0	1383.0
645318	0.0	0.0
645317	18.0	27.0
151242	73.0	29.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	21769.0	16267.0
100287908	0.0	0.0
645332	335.0	1886.0
126282	2076.0	965.0
100287902	7.0	8.0
163227	385.0	240.0
100287900	0.0	0.0
163223	15.0	0.0
106481275	2.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	5.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	40.0	17.0
106481278	0.0	0.0
645328	2.0	1.0
151254	26.0	12.0
645326	1.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	591.0
163259	716.0	2241.0
645345	35.0	107.0
200403	2453.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	218.0	25.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	5.0	1.0
728732	3.0	1.0
728734	0.0	0.0
126272	173.0	37.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	2129.0	2216.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	28.0	5.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	5.0	0.0
106481248	0.0	1.0
106481249	0.0	0.0
107133516	4.0	3.0
728723	41.0	7.0
106481253	4.0	2.0
107133522	3.0	11.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	20.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	25.0	16.0
645368	0.0	0.0
645367	0.0	1.0
106481217	1.0	0.0
200424	1866.0	2939.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	22.0	0.0
645360	3.0	0.0
106481219	0.0	0.0
106481220	2.0	1.0
106481221	0.0	93.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	3.0	1.0
138241	409.0	681.0
106481228	0.0	3.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	1.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	688.0	0.0
645387	133.0	154.0
645382	0.0	0.0
645381	7.0	24.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	25.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	10.0	1.0
106481207	2.0	1.0
106481204	3.0	0.0
106481205	6.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	280.0	73.0
3903	4921.0	1112.0
106481210	0.0	0.0
3904	56.0	12.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2755.0	290.0
106481211	0.0	0.0
3909	10874.0	780.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	0.0
151230	742.0	634.0
728798	3.0	0.0
3913	15864.0	3141.0
3914	10840.0	7197.0
3915	10059.0	6004.0
3916	22672.0	13729.0
3918	11659.0	10214.0
3910	7749.0	2344.0
3911	8274.0	5116.0
3912	8309.0	3696.0
728782	19.0	10.0
728780	290.0	67.0
3924	6.0	7.0
3925	4388.0	11531.0
3927	12956.0	9192.0
3929	0.0	8.0
3920	11957.0	10433.0
3921	19506.0	15277.0
3923	0.0	3.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	34553.0	5676.0
3937	4837.0	953.0
3938	7.0	1.0
3939	15883.0	17732.0
3930	3726.0	4887.0
100873179	0.0	0.0
3931	771.0	208.0
3932	1235.0	74.0
3933	6.0	2.0
3934	2094.0	16886.0
100189512	0.0	0.0
105371027	0.0	26.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	2.0	1.0
100329109	0.0	0.0
100329108	0.0	4.0
3947	0.0	0.0
3948	2.0	0.0
3949	23279.0	3658.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15743.0	7562.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	6.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	665.0	152.0
3958	27262.0	14974.0
3959	33951.0	40783.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	1660.0	45.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	1181.0	306.0
3952	2.0	13.0
3953	3425.0	408.0
3954	2136.0	3415.0
3955	2249.0	487.0
3956	12871.0	6233.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	478.0	228.0
1303	7623.0	6787.0
107133502	0.0	0.0
1302	79.0	11.0
1301	24.0	2273.0
1300	18.0	776.0
3960	73.0	7.0
3963	0.0	16.0
3964	4667.0	2722.0
1308	107.0	1745.0
3965	6380.0	1925.0
1307	1206.0	839.0
151295	55.0	14.0
1306	1275.0	6684.0
100189589	14.0	2.0
728774	3.0	1.0
728773	1.0	2.0
3980	1291.0	1869.0
100287932	1812.0	2380.0
3981	1667.0	466.0
728776	24.0	9.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	27166.0	4091.0
1315	7358.0	4130.0
1314	12159.0	10024.0
1312	7283.0	6323.0
1311	35.0	204.0
100329135	0.0	0.0
1310	31.0	1.0
574537	0.0	0.0
3972	0.0	7.0
3973	3.0	0.0
3975	6.0	0.0
3976	1219.0	53.0
3977	8452.0	61.0
1318	301.0	216.0
3978	1098.0	1269.0
1317	5245.0	4215.0
728763	270.0	0.0
3990	40.0	6.0
645313	3.0	2.0
3991	233.0	319.0
645312	0.0	4.0
3992	3586.0	3419.0
645311	0.0	1.0
728769	303.0	141.0
1330	0.0	0.0
1327	11733.0	7543.0
1326	2351.0	961.0
1325	8.0	8.0
3982	7.0	9.0
3983	16233.0	24278.0
3984	2332.0	7456.0
3985	5725.0	8068.0
3987	6128.0	3667.0
3988	23970.0	8061.0
1329	2853.0	3906.0
116809	0.0	0.0
100128416	14.0	2.0
1340	5715.0	4103.0
1337	3861.0	6112.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	5849.0	5122.0
100128410	1.0	1.0
3995	2933.0	469.0
100128412	0.0	0.0
3996	1238.0	2035.0
3998	7789.0	7928.0
1339	1.0	4.0
285440	2627.0	133.0
285441	54.0	0.0
1352	620.0	596.0
1351	4053.0	7646.0
1350	10225.0	7494.0
1349	3961.0	4037.0
1348	0.0	4.0
1347	4479.0	4721.0
1346	1229.0	150.0
1345	3846.0	4269.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	5.0
1363	4503.0	279.0
1362	6854.0	5437.0
1361	1677.0	4.0
1360	5.0	2.0
1359	3463.0	367.0
1358	5.0	1.0
1357	7.0	2.0
1356	3542.0	107.0
1355	2147.0	2545.0
1353	2027.0	1272.0
100873215	0.0	0.0
100873214	1.0	1.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	65.0	36.0
285464	675.0	328.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5901.0	14775.0
1373	142.0	40.0
1371	892.0	1466.0
1370	0.0	2.0
1369	0.0	3.0
1368	13635.0	866.0
100873209	0.0	1.0
1366	5725.0	3953.0
1365	770.0	270.0
1364	9540.0	26849.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	8.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3898.0	2977.0
116843	757.0	505.0
1384	1624.0	2587.0
116842	61.0	32.0
1382	118.0	971.0
116844	1769.0	1042.0
1381	2.0	7.0
1380	21.0	5.0
440176	2.0	1.0
440184	1.0	0.0
1379	35.0	0.0
1378	513.0	84.0
1376	1294.0	1673.0
1375	71.0	95.0
128821	0.0	0.0
100873237	0.0	3.0
128822	0.0	0.0
100873236	1.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	3.0	0.0
102800310	3.0	45.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	152.0	2944.0
1396	804.0	28.0
1395	10.0	9.0
1394	2.0	2.0
1393	27.0	177.0
1392	3.0	0.0
285407	4.0	31.0
116835	2155.0	190.0
1390	1130.0	1017.0
1389	5756.0	1878.0
1388	6352.0	4709.0
1387	6387.0	5979.0
116841	1238.0	1676.0
1386	3005.0	1713.0
116840	2294.0	1265.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	20.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	174.0	49.0
100873255	0.0	1.0
100873254	2.0	6.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	206.0	45.0
100287895	0.0	1.0
285419	197.0	4.0
1399	5429.0	8374.0
1398	6001.0	3534.0
1397	10533.0	1062.0
100873259	2.0	2.0
100873258	0.0	0.0
100873257	7.0	4.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	113.0	48.0
285429	27.0	19.0
100287880	0.0	1.0
440193	4328.0	2762.0
100873248	0.0	0.0
100873247	8.0	1.0
100873246	0.0	0.0
100873245	4.0	2.0
100873249	0.0	0.0
128872	2.0	0.0
10130	6486.0	18585.0
153830	13652.0	3988.0
645280	19.0	39.0
440138	461.0	219.0
440132	0.0	1.0
440142	2.0	0.0
10139	1669.0	1120.0
126208	728.0	729.0
126206	1.0	0.0
126205	0.0	0.0
107133497	6.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8080.0	7406.0
10131	1747.0	5495.0
10134	11700.0	18213.0
107133494	0.0	3.0
10133	8788.0	3199.0
128869	1211.0	2599.0
10136	0.0	0.0
10135	11498.0	43667.0
100128493	0.0	0.0
103021294	19.0	30.0
10138	1045.0	271.0
100128496	0.0	0.0
10137	4466.0	4790.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	3.0
10140	2952.0	2566.0
128864	13.0	21.0
440125	1.0	1.0
440131	1.0	0.0
10143	0.0	0.0
128854	306.0	204.0
10142	7694.0	2971.0
10144	2074.0	145.0
10147	2908.0	1348.0
100128483	0.0	0.0
10146	8999.0	11506.0
128859	0.0	0.0
10149	286.0	15.0
10148	107.0	46.0
128853	47.0	19.0
440159	0.0	0.0
10117	60.0	5.0
440163	8.0	0.0
10110	35.0	17.0
10112	94.0	1234.0
10111	3464.0	3440.0
10114	9868.0	2724.0
10113	2311.0	6137.0
128848	0.0	0.0
10116	4865.0	5019.0
165829	72.0	4.0
100128469	33.0	3.0
153842	9.0	3.0
440145	1046.0	1203.0
10129	5136.0	547.0
440153	0.0	0.0
10128	5084.0	12280.0
100033799	0.0	0.0
107133486	3.0	0.0
10121	9011.0	7888.0
100128465	0.0	0.0
10120	3974.0	2331.0
10123	3606.0	2127.0
138234	0.0	1.0
10125	1446.0	2177.0
10124	1334.0	983.0
10127	1434.0	1747.0
10126	1751.0	792.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	2.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	34.0	52.0
106481189	0.0	0.0
106481180	1.0	0.0
100128456	1.0	2.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	158.0	10.0
100128448	0.0	0.0
126242	0.0	5.0
106481198	2.0	1.0
10107	4.0	0.0
10106	17638.0	8069.0
106481199	0.0	0.0
10109	20755.0	11212.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1545.0	2396.0
10100	815.0	33.0
10103	9168.0	502.0
106481194	0.0	0.0
10102	939.0	1065.0
106481195	0.0	0.0
10105	1661.0	22538.0
285492	1.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	233.0	17.0
440119	129.0	70.0
126235	1.0	0.0
126231	152.0	56.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	53.0	174.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	24.0	25.0
106481167	3.0	1.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	250.0	1.0
440104	1051.0	260.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	6.0	9046.0
100128420	123.0	0.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	13.0	1.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	8.0	0.0
10090	1155.0	2284.0
10093	7293.0	4336.0
10092	19300.0	6549.0
10095	11083.0	4105.0
645204	0.0	0.0
10094	12490.0	11180.0
645203	3.0	0.0
10097	21911.0	20091.0
10096	15849.0	17173.0
645201	3.0	1.0
163115	119.0	5.0
200504	3063.0	2.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	14.0	70.0
106481143	0.0	0.0
114194	0.0	0.0
138162	917.0	19.0
106481144	0.0	0.0
114195	26.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	19.0	2.0
106481145	1.0	0.0
151126	2405.0	18.0
106481146	0.0	1.0
10099	19582.0	6237.0
10098	975.0	3857.0
114190	0.0	0.0
106481140	1.0	0.0
114192	1.0	0.0
645212	464.0	288.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	1.0
114184	9.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	2.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	14.0	3.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	211.0	43.0
415116	5912.0	4054.0
645207	0.0	0.0
645206	23.0	0.0
442707	0.0	0.0
