id	7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2	254b71a7-176c-4258-8fa9-2985223138ff
8225	4944.0	2947.0
692226	0.0	1.0
100381178	2.0	6.0
692227	5.0	18.0
692229	0.0	0.0
100310839	0.0	1.0
100310838	1.0	1.0
8218	357.0	1373.0
8233	675.0	371.0
692210	2.0	12.0
8237	8320.0	15966.0
401190	130.0	125.0
692212	7.0	22.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	1.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1341.0	992.0
8242	6870.0	11061.0
8243	9395.0	15489.0
692201	0.0	0.0
692202	0.0	6.0
692203	0.0	0.0
692204	0.0	0.0
692205	20.0	12.0
692206	0.0	0.0
692207	1.0	3.0
692208	0.0	0.0
692209	0.0	0.0
8241	3609.0	5430.0
100310812	0.0	2.0
8239	12916.0	13158.0
151354	571.0	3171.0
100271291	0.0	0.0
93432	9.0	7.0
100271290	1.0	0.0
645841	0.0	0.0
93436	3784.0	4910.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	1.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	3.0	4.0
106481781	0.0	0.0
106481782	0.0	1.0
81458	0.0	0.0
106481780	2.0	0.0
106481785	0.0	0.0
106481786	0.0	1.0
106481783	0.0	5.0
283523	0.0	2.0
106481784	0.0	0.0
100310869	1.0	0.0
100271297	0.0	0.0
283521	7.0	4.0
100271296	0.0	1.0
645834	1.0	1.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	1.0
100271295	0.0	2.0
645836	0.0	0.0
100271294	0.0	0.0
8266	5735.0	7884.0
93426	27.0	6.0
8269	640.0	640.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	1.0
81439	0.0	0.0
8263	760.0	793.0
8260	2713.0	2175.0
283518	21.0	28.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	15.0	41.0
106481796	8.0	12.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	2.0
100271286	3.0	13.0
645846	1.0	1.0
100271288	0.0	1.0
645843	2.0	2.0
81440	1.0	0.0
100271284	0.0	0.0
8277	30.0	22.0
645864	8.0	27.0
342374	5.0	1.0
440714	3.0	1.0
342372	17.0	5.0
342371	6129.0	7992.0
440712	316.0	57.0
106481756	0.0	1.0
8270	1264.0	1867.0
728218	0.0	1.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	1.0	0.0
8273	4108.0	5101.0
728215	309.0	540.0
106481758	0.0	2.0
106481759	0.0	0.0
283507	23.0	11.0
81479	0.0	0.0
100310849	0.0	4.0
106481760	0.0	0.0
100310846	17.0	40.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	2.0	0.0
106481762	0.0	3.0
81470	0.0	0.0
100271274	1.0	1.0
100310841	2.0	3.0
81472	0.0	0.0
81473	0.0	0.0
100310840	167.0	87.0
100271273	0.0	0.0
645859	0.0	0.0
8288	13.0	42.0
8289	7532.0	16635.0
8287	1048.0	4454.0
643210	0.0	9.0
106481767	0.0	0.0
728207	6.0	5.0
106481768	0.0	1.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	1605.0	318.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	2.0	0.0
100271267	0.0	0.0
100310856	0.0	2.0
106481772	0.0	0.0
81465	1.0	0.0
81466	0.0	0.0
106481773	1.0	0.0
100310853	0.0	0.0
100271263	0.0	2.0
100310855	0.0	1.0
81462	0.0	0.0
100271260	3.0	2.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	0.0	1.0
342357	548.0	1148.0
100310850	0.0	1.0
100271261	0.0	1.0
643220	8.0	11.0
643224	224.0	513.0
645884	0.0	1.0
8291	11047.0	2245.0
401136	0.0	2.0
106481734	1.0	12.0
8292	52.0	81.0
401135	0.0	2.0
106481735	2.0	47.0
106481732	0.0	6.0
8290	2.0	1.0
106481733	0.0	0.0
8295	4201.0	18125.0
106481738	0.0	0.0
93474	231.0	290.0
106481739	0.0	0.0
8293	5.0	7.0
106481736	0.0	2.0
106481737	0.0	0.0
8294	623.0	651.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	1.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	0.0	1.0
100271253	1.0	3.0
645879	0.0	0.0
81493	905.0	283.0
81494	0.0	0.0
100271254	1.0	0.0
283562	0.0	0.0
81490	2667.0	1597.0
81491	74.0	200.0
342346	5.0	6.0
100271250	1.0	2.0
100873064	0.0	0.0
643232	1.0	1.0
100873065	1.0	17.0
106481745	0.0	0.0
401124	87.0	29.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	5.0	16.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	1.0
106481752	0.0	0.0
100271245	2.0	3.0
106481753	12.0	10.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	1.0	1.0
106481751	0.0	0.0
401115	127.0	103.0
81488	2225.0	2392.0
283554	93.0	143.0
283553	11.0	151.0
100271244	0.0	0.0
643226	1.0	0.0
283551	39.0	154.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	176.0	143.0
93492	4.0	8.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	20.0	493.0
100271235	0.0	0.0
283547	36.0	67.0
401106	70.0	37.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	1.0
643236	8.0	0.0
100271233	0.0	0.0
100271232	4.0	3.0
643253	125.0	345.0
93487	11063.0	8124.0
106481729	16.0	2.0
643255	1.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	2.0	1.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	2310.0	520.0
100271229	2.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	2.0	2.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	1.0	1.0
344978	9.0	13.0
100271221	0.0	0.0
138716	1040.0	1350.0
780852	4.0	0.0
728276	1.0	1.0
780853	0.0	0.0
728279	0.0	0.0
138715	5.0	16.0
780851	1.0	0.0
100126356	0.0	0.0
285796	0.0	1.0
81607	938.0	1616.0
81608	2623.0	5298.0
81609	4642.0	4013.0
81603	11238.0	8678.0
81605	6593.0	5104.0
81606	32810.0	11790.0
81610	226.0	10571.0
56654	4439.0	1234.0
56655	3788.0	2657.0
81611	4439.0	7429.0
56650	4619.0	9284.0
29028	1084.0	7195.0
283129	0.0	3.0
56651	18.0	484.0
56652	645.0	2450.0
100126354	0.0	0.0
100126355	0.0	8.0
56658	1096.0	894.0
283120	961.0	3148.0
56659	296.0	43.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	1.0	4.0
106481707	0.0	0.0
106481708	7.0	45.0
100126345	0.0	0.0
728262	11.0	135.0
138724	2.0	7.0
100126346	0.0	0.0
100126347	0.0	1.0
728264	80.0	37.0
100126348	1.0	0.0
728263	7.0	14.0
106481701	1.0	0.0
106481702	0.0	0.0
56660	2.0	21.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	1626.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	5653.0	5062.0
100190924	0.0	0.0
56666	222.0	250.0
30012	0.0	0.0
29034	0.0	1.0
56667	5.0	54.0
106865375	0.0	0.0
81602	659.0	421.0
30014	0.0	0.0
106865374	0.0	0.0
56662	3.0	1.0
30011	6370.0	2892.0
283116	0.0	0.0
56663	0.0	4.0
30010	0.0	7.0
56664	3.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	658.0	1473.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	926.0	1833.0
100126337	0.0	0.0
100128998	1.0	0.0
81629	3.0	24.0
100381202	0.0	68.0
56670	1138.0	27.0
81626	1.0	1.0
81627	1674.0	1432.0
81628	4044.0	6506.0
56676	0.0	1.0
30001	6423.0	13158.0
54012	0.0	0.0
56677	0.0	0.0
246175	5436.0	5760.0
56672	1527.0	1186.0
246176	23.0	16.0
56673	11.0	45.0
54016	1.0	0.0
283106	27.0	53.0
30000	5128.0	13353.0
56674	8770.0	2599.0
54015	0.0	0.0
81631	11659.0	6435.0
56675	505.0	1057.0
54014	3098.0	3097.0
283104	178.0	486.0
100126330	0.0	0.0
30009	317.0	23.0
283102	10.0	1.0
100126331	0.0	2.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	8310.0	7875.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	28.0	52.0
100126327	0.0	1.0
100126328	0.0	0.0
66000	1161.0	173.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	4.0	0.0
66004	1388.0	347.0
100126325	0.0	0.0
66005	7451.0	7292.0
100126326	0.0	1.0
81618	7109.0	17271.0
81619	18742.0	14566.0
56681	15386.0	7567.0
66008	8556.0	3622.0
29018	0.0	0.0
81614	4602.0	3556.0
54020	3321.0	298.0
81615	4260.0	63.0
81616	4.0	15.0
81617	2226.0	346.0
767846	7.0	18.0
81621	378.0	407.0
81622	7309.0	1581.0
246184	566.0	418.0
767851	0.0	0.0
81623	0.0	1.0
54022	3.0	5.0
81624	286.0	2529.0
767853	0.0	0.0
54021	18.0	11.0
56683	1100.0	1060.0
54028	22.0	27.0
54027	0.0	0.0
29015	7883.0	5380.0
54026	0.0	0.0
767850	0.0	0.0
81620	352.0	5653.0
54025	1.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	2.0	0.0
246181	7.0	11.0
246182	3.0	15.0
100126316	0.0	0.0
728233	74.0	76.0
283171	2.0	1.0
100126317	3.0	1.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	3.0	1.0
100126313	1.0	2.0
285753	465.0	712.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	2791.0	7494.0
285755	229.0	68.0
114786	73.0	48.0
114787	173.0	1241.0
114788	9.0	5.0
285758	106.0	10.0
114789	4996.0	1568.0
54031	9.0	25.0
728239	2.0	5.0
54035	0.0	0.0
54034	1.0	0.0
114790	1938.0	3531.0
54033	100.0	27.0
54032	0.0	0.0
114791	1105.0	1750.0
54039	605.0	352.0
114792	37.0	15.0
126767	0.0	2.0
114793	5146.0	7019.0
54038	2.0	0.0
100190954	1.0	0.0
114794	739.0	44.0
114795	27.0	99.0
54036	0.0	1.0
93627	1344.0	3566.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	2.0
283162	0.0	0.0
93621	29411.0	21241.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	2010.0	7404.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	3191.0	1598.0
100126302	0.0	0.0
100128963	12.0	18.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	7.0	4.0
100126309	0.0	0.0
728226	7.0	0.0
54041	0.0	0.0
728228	3.0	8.0
54045	1.0	3.0
645809	0.0	1.0
54044	0.0	1.0
645808	1.0	2.0
114780	24.0	7.0
54043	0.0	0.0
645807	1.0	0.0
114781	6543.0	1465.0
126755	3.0	1.0
54049	2.0	2.0
114783	386.0	1068.0
54048	0.0	0.0
114784	91.0	1741.0
283159	0.0	1.0
54047	1.0	0.0
100128961	0.0	7.0
645805	265.0	125.0
283152	132.0	278.0
66035	541.0	614.0
283150	0.0	0.0
728255	0.0	0.0
93654	7.0	2.0
66036	1872.0	1626.0
93653	193.0	104.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	0.0	9.0
93650	3.0	12.0
81669	2391.0	3142.0
54053	4.0	9.0
54052	2.0	0.0
114769	1482.0	241.0
54051	0.0	1.0
54050	49.0	13.0
54055	64.0	6.0
100190938	179.0	266.0
54054	23.0	18.0
114770	8.0	3.0
114771	0.0	47.0
54059	539.0	551.0
283149	4356.0	8314.0
54058	84.0	664.0
93649	339.0	50.0
645811	4.0	7.0
81671	10226.0	8193.0
100271199	0.0	2.0
100190939	343.0	883.0
283143	162.0	102.0
100271196	12.0	0.0
93643	1640.0	2287.0
100128946	0.0	0.0
285780	8.0	0.0
285782	2.0	18.0
100271180	2.0	0.0
285785	215.0	391.0
100190952	1.0	2.0
54064	2.0	1.0
728248	0.0	0.0
114757	3006.0	1099.0
114758	0.0	0.0
54067	52.0	28.0
100190947	1.0	3.0
100190949	3.0	1.0
54065	0.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	949.0	1471.0
54069	395.0	1459.0
283131	13878.0	20240.0
283130	542.0	703.0
692157	4.0	6.0
692158	0.0	0.0
138799	0.0	0.0
440498	1190.0	379.0
124152	426.0	627.0
199704	362.0	558.0
124149	0.0	3.0
163747	9.0	28.0
692146	0.0	0.0
692147	9.0	17.0
692148	10.0	7.0
692149	0.0	1.0
163742	0.0	0.0
199713	14.0	37.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	2.0
148145	3.0	0.0
126792	2147.0	2795.0
378008	0.0	0.0
378009	0.0	0.0
29089	268.0	2412.0
29088	3182.0	2616.0
29087	2300.0	1787.0
378010	0.0	0.0
148137	548.0	1716.0
126789	833.0	1087.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	202.0	137.0
29081	1524.0	1723.0
29080	1381.0	1620.0
283189	0.0	0.0
29086	3297.0	3410.0
29085	5884.0	2848.0
29083	667.0	1099.0
100381270	186.0	636.0
200810	27.0	386.0
114796	845.0	228.0
148156	1022.0	2414.0
114798	0.0	3.0
114799	974.0	1419.0
29099	4609.0	2369.0
29098	1176.0	629.0
378001	0.0	0.0
29093	1500.0	1123.0
29092	893.0	1213.0
29091	3345.0	1304.0
29090	1367.0	2019.0
56603	1128.0	1397.0
29097	5317.0	3525.0
56604	1.0	7.0
56605	896.0	725.0
29095	5234.0	2422.0
151790	49.0	72.0
283174	179.0	96.0
56606	1175.0	784.0
29094	5064.0	1417.0
692199	0.0	0.0
391002	0.0	0.0
440459	2.0	11.0
391004	0.0	0.0
780816	0.0	0.0
124199	51.0	27.0
391003	0.0	0.0
30062	0.0	4.0
440456	450.0	556.0
780814	26.0	12.0
30061	32165.0	3221.0
780815	0.0	1.0
780812	0.0	0.0
780813	2.0	16.0
440452	0.0	0.0
780810	0.0	0.0
780811	0.0	0.0
29068	3415.0	3947.0
29066	3626.0	4236.0
29063	588.0	836.0
29062	2518.0	3574.0
56616	746.0	983.0
163702	734.0	2346.0
391013	3.0	0.0
391012	0.0	0.0
100381215	1.0	7.0
29079	3077.0	2698.0
29078	875.0	838.0
56623	728.0	1277.0
56624	51.0	43.0
29071	2827.0	1842.0
29070	405.0	1044.0
29075	4.0	12.0
29074	3689.0	3983.0
29072	4060.0	9190.0
163732	375.0	733.0
200845	418.0	642.0
148103	324.0	633.0
200844	29.0	860.0
440482	37.0	11.0
151742	1038.0	3292.0
163720	17.0	6.0
148113	234.0	661.0
440465	4104.0	3270.0
29057	22.0	17.0
148109	3.0	0.0
29058	10138.0	6008.0
56647	3140.0	3797.0
56648	718.0	1811.0
56649	188.0	5147.0
440419	0.0	0.0
440416	92.0	530.0
8303	5999.0	3720.0
643157	0.0	0.0
200879	4686.0	188.0
440406	3.0	34.0
8301	21251.0	12084.0
643155	4331.0	4051.0
8302	11.0	5.0
440400	761.0	324.0
199675	13123.0	80.0
8310	2280.0	1704.0
124093	18.0	54.0
8314	6786.0	18354.0
8315	2116.0	2534.0
8312	1904.0	4269.0
342096	0.0	0.0
8313	2398.0	743.0
440435	3.0	14.0
643160	6.0	1.0
643161	0.0	0.0
643159	10.0	5.0
8309	897.0	586.0
8321	5295.0	10641.0
8322	7268.0	1192.0
8320	354.0	191.0
8325	1769.0	806.0
8326	13.0	71.0
8323	5473.0	9621.0
8324	2037.0	25950.0
440423	196.0	522.0
200894	1571.0	2197.0
643171	0.0	4.0
200895	852.0	1589.0
8318	165.0	3338.0
8317	364.0	1248.0
8332	2.0	14.0
692110	0.0	1.0
8333	0.0	9.0
692111	0.0	0.0
8330	0.0	0.0
8331	1.0	10.0
8336	0.0	20.0
8337	0.0	0.0
8334	2845.0	1723.0
8335	3.0	5.0
148046	40.0	91.0
106481699	0.0	0.0
643182	0.0	4.0
643180	89.0	160.0
643181	0.0	0.0
8329	1.0	116.0
8328	99.0	8.0
8343	1.0	41.0
643198	0.0	1.0
8344	2.0	8.0
8341	36.0	122.0
8342	0.0	2.0
8347	213.0	102.0
8348	1.0	18.0
643199	0.0	0.0
8345	8.0	106.0
8346	0.0	5.0
692106	0.0	0.0
692107	0.0	0.0
161003	5.0	6.0
692108	0.0	1.0
692109	5.0	3.0
643193	3.0	1.0
8340	1.0	24.0
8338	21.0	24.0
8339	18.0	212.0
8354	0.0	6.0
8355	2.0	169.0
8352	1.0	9.0
8353	3.0	66.0
8358	0.0	26.0
8359	1.0	1.0
8356	1.0	4.0
8357	108.0	628.0
222235	81.0	152.0
106481679	0.0	0.0
222236	1490.0	2025.0
106481677	0.0	0.0
222234	321.0	384.0
106481678	0.0	0.0
8350	1.0	2.0
8351	10.0	63.0
148066	0.0	1.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	1.0
106481686	0.0	0.0
106481687	0.0	3.0
106481684	0.0	0.0
106481685	1.0	0.0
8349	1585.0	1585.0
8365	74.0	110.0
8366	1.0	5.0
8363	3.0	8.0
8364	0.0	7.0
8369	0.0	1.0
163688	0.0	9.0
8367	5.0	36.0
8368	0.0	0.0
106481688	0.0	0.0
222223	4211.0	3150.0
106481689	1.0	0.0
8361	0.0	0.0
222229	1111.0	2773.0
8362	10.0	74.0
8360	6.0	9.0
106481693	1.0	0.0
106481694	1.0	0.0
106481691	3.0	2.0
106481692	0.0	0.0
106481697	0.0	0.0
106481698	0.0	1.0
106481695	0.0	0.0
106481696	0.0	1.0
342035	2356.0	228.0
344697	59.0	70.0
106481690	2.0	8.0
728310	0.0	16.0
285830	208.0	302.0
8379	3497.0	3170.0
93556	16.0	12.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	762.0	881.0
106481655	0.0	0.0
285834	9.0	0.0
222256	328.0	239.0
106481656	1.0	0.0
8372	303.0	404.0
93550	554.0	431.0
8373	1.0	5.0
106481659	0.0	0.0
8370	8.0	24.0
728315	3.0	8.0
81577	2034.0	3257.0
106481660	0.0	0.0
81578	798.0	8307.0
106481661	0.0	0.0
81579	3989.0	3707.0
81573	2102.0	1738.0
106481664	1.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	8460.0	3311.0
106481662	0.0	0.0
81576	841.0	1379.0
106481663	9.0	22.0
81570	1844.0	2555.0
100271178	1.0	4.0
81571	202.0	234.0
81572	1184.0	2464.0
645715	58.0	34.0
8387	0.0	0.0
8388	0.0	0.0
728300	2.0	16.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	1.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1576.0	2677.0
8383	0.0	0.0
285848	31.0	33.0
8384	0.0	0.0
285849	92.0	113.0
8382	169.0	20.0
81566	2266.0	3712.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	1443.0	1493.0
81569	0.0	62.0
106481670	0.0	0.0
81562	2415.0	3609.0
106481675	0.0	0.0
81563	6948.0	3627.0
246243	1483.0	2305.0
100271168	0.0	3.0
106481676	0.0	0.0
106481673	1.0	1.0
81565	5340.0	2893.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	1.0	2.0
100271163	0.0	2.0
100271162	4.0	0.0
8398	209.0	2058.0
8399	131.0	15.0
8396	9314.0	9900.0
285852	9.0	2.0
645740	0.0	1.0
8390	0.0	0.0
106481635	0.0	0.0
285855	6227.0	9291.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	5475.0	4261.0
106481639	0.0	0.0
8395	2342.0	111.0
8392	2.0	0.0
106481637	2.0	0.0
106481638	0.0	0.0
100271158	0.0	1.0
106481642	43.0	49.0
106481643	0.0	0.0
246210	2.0	1.0
106481640	0.0	0.0
100271159	1.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	4.0	4.0
246213	34.0	0.0
106481646	1.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	91.0	1160.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	1.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	5.0	7.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	2.0	0.0
344653	1.0	3.0
100271141	4.0	3.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	393.0	230.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	405.0	995.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	1153.0	4840.0
283208	286.0	673.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	3.0
100271132	1.0	4.0
100271131	0.0	0.0
100271133	1.0	5.0
100271130	0.0	0.0
93587	502.0	596.0
645771	1.0	2.0
93589	431.0	185.0
106481624	2.0	5.0
285800	0.0	3.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	5.0	13.0
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	1.0
246283	0.0	0.0
246285	4.0	11.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	2.0
100271122	0.0	0.0
199692	1351.0	1196.0
645784	40.0	64.0
100271118	3.0	0.0
100271117	0.0	0.0
100271119	1.0	8.0
100271114	2.0	2.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	7.0	89.0
643115	0.0	0.0
100271111	0.0	0.0
106481608	5.0	0.0
106481609	0.0	0.0
645798	11.0	12.0
643136	3.0	0.0
106481602	1.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	1.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	21.0	18.0
100271106	6.0	4.0
106481610	0.0	0.0
100271105	4.0	2.0
643126	0.0	0.0
199699	10.0	1.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	1663.0	1411.0
54112	31.0	93.0
56776	23.0	259.0
283248	60.0	443.0
344729	0.0	0.0
100128894	0.0	11.0
100128893	66.0	3.0
100128890	33.0	126.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	1.0
100128888	2.0	3.0
114614	126.0	29.0
283238	0.0	0.0
100190800	61.0	63.0
283237	910.0	1611.0
283236	0.0	0.0
283234	1341.0	793.0
728381	1.0	1.0
283232	593.0	722.0
728380	4.0	6.0
100128881	102.0	2039.0
100128880	0.0	0.0
692099	729.0	828.0
114609	644.0	355.0
29128	258.0	4543.0
29123	5450.0	11895.0
344709	0.0	0.0
29122	9.0	89.0
29121	484.0	501.0
283229	508.0	318.0
29127	1151.0	7994.0
29126	1444.0	382.0
29125	227.0	15.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	2.0	12.0
100128867	0.0	0.0
54145	2.0	0.0
54143	0.0	9.0
283219	1048.0	495.0
54149	1575.0	2540.0
54148	1627.0	1226.0
54147	1.0	0.0
283212	188.0	127.0
692091	0.0	0.0
692092	0.0	0.0
692093	3.0	6.0
692094	0.0	0.0
100271091	0.0	1.0
100271090	1.0	5.0
100128857	1.0	2.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	27.0	28.0
285872	1.0	8.0
100128853	0.0	0.0
29109	6185.0	2021.0
29108	3110.0	1871.0
285877	0.0	0.0
29107	1607.0	836.0
285878	0.0	0.0
29106	42.0	9.0
728358	0.0	0.0
29101	12549.0	8603.0
29100	4228.0	3175.0
29105	2507.0	4086.0
29104	772.0	534.0
29103	5222.0	2036.0
29102	2851.0	13911.0
100271098	0.0	3.0
283284	87.0	55.0
728343	0.0	3.0
728342	6.0	125.0
100128849	0.0	0.0
728344	4.0	2.0
100271081	3.0	4.0
100128845	0.0	0.0
728340	285.0	216.0
285888	0.0	1.0
29119	22.0	6.0
107057644	6.0	5.0
29118	56.0	21.0
107057647	0.0	0.0
114655	1.0	5.0
29117	4090.0	7828.0
107057646	0.0	1.0
114657	0.0	0.0
114659	330.0	545.0
126638	3.0	5.0
54165	2665.0	5617.0
126637	0.0	1.0
29110	2270.0	1517.0
29116	3430.0	723.0
29115	3844.0	4696.0
29114	1.0	145.0
29113	1.0	1.0
100271087	10.0	48.0
100271089	0.0	0.0
100271085	0.0	3.0
100128836	2.0	16.0
728378	18.0	251.0
728377	283.0	742.0
100271070	0.0	1.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	642.0	1254.0
81793	90.0	30.0
81794	309.0	368.0
81796	35.0	742.0
81790	1894.0	1728.0
100271076	1.0	3.0
283267	689.0	905.0
91107	2734.0	2556.0
100128830	13.0	0.0
81792	1267.0	12003.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	4.0	4.0
728361	3.0	17.0
100128822	389.0	308.0
728369	0.0	0.0
81786	163.0	425.0
54187	5472.0	2950.0
81788	922.0	719.0
81789	501.0	521.0
283257	0.0	0.0
100271065	0.0	0.0
645700	7.0	7.0
283254	327.0	338.0
126695	1032.0	1967.0
148003	0.0	0.0
378108	3.0	3.0
151649	59.0	34.0
151648	49.0	895.0
151647	3.0	1.0
151645	71.0	59.0
200909	0.0	0.0
200916	1812.0	2833.0
148014	9.0	14.0
151658	0.0	0.0
151651	58.0	98.0
56704	893.0	1060.0
148022	1975.0	2161.0
126669	4773.0	206.0
126668	270.0	9.0
100126297	0.0	0.0
100126299	3.0	0.0
100126296	2.0	1.0
200931	173.0	170.0
200933	1473.0	4617.0
126661	229.0	342.0
56729	1563.0	12.0
283298	3255.0	1682.0
283297	0.0	0.0
136051	389.0	868.0
138639	761.0	639.0
692076	0.0	8.0
391121	0.0	0.0
391120	0.0	0.0
391123	7.0	10.0
200942	2292.0	3085.0
440577	35.0	34.0
440574	2221.0	1571.0
56731	3866.0	11881.0
100126270	0.0	9.0
692084	0.0	0.0
692085	0.0	0.0
692086	37.0	39.0
138649	48.0	76.0
200959	1.0	0.0
200958	643.0	571.0
391135	6.0	26.0
440567	122.0	201.0
391139	20.0	32.0
440563	3.0	2.0
440561	0.0	0.0
151613	998.0	1463.0
692072	0.0	0.0
692075	5.0	15.0
692057	0.0	0.0
692058	0.0	4.0
124056	0.0	1.0
81706	3236.0	8127.0
391104	0.0	2.0
391107	0.0	0.0
391106	0.0	0.0
81704	10239.0	732.0
391109	0.0	0.0
440595	483.0	352.0
56751	2.0	3.0
692063	0.0	0.0
8402	7536.0	5715.0
