id	da7e58d4-34e4-4809-95d1-becd983d1da4	b2a41a93-9530-49b8-964d-d58df94fef9f
84129	37.0	41.0
106480011	4.0	0.0
106480010	0.0	0.0
84126	4.0	7.0
106480013	0.0	0.0
84125	105.0	54.0
25780	863.0	708.0
106480012	0.0	0.0
84128	1433.0	6331.0
23120	1.0	282.0
106480015	0.0	4.0
25782	2674.0	3327.0
106480014	0.0	0.0
11144	15.0	154.0
11143	2755.0	4764.0
139212	33.0	4.0
84124	871.0	1630.0
11146	302.0	409.0
11145	2771.0	1415.0
11148	49.0	318.0
86781	10.0	38.0
11147	216.0	252.0
11149	369.0	115.0
392181	2.0	3.0
127294	27.0	13.0
644165	144.0	58.0
11151	1704.0	820.0
166815	423.0	836.0
392188	0.0	0.0
106479009	0.0	0.0
11153	488.0	270.0
106479008	1.0	0.0
644168	3.0	20.0
11152	1681.0	1160.0
106479007	0.0	0.0
25796	1338.0	3181.0
130888	254.0	276.0
23133	1733.0	2196.0
106479006	1.0	6.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	4896.0	3227.0
25798	7521.0	6298.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4068.0	971.0
25797	324.0	409.0
106479003	3.0	1.0
106480018	0.0	1.0
23137	3286.0	3723.0
106479002	0.0	8.0
25799	341.0	394.0
402055	828.0	1831.0
23138	444.0	455.0
106479001	0.0	0.0
23139	1358.0	3567.0
106479000	0.0	0.0
644160	4.0	4.0
106480020	0.0	0.0
25790	89.0	68.0
106480022	1.0	0.0
106480021	0.0	0.0
25792	3359.0	6207.0
106480024	0.0	3.0
25791	18.0	370.0
23130	1417.0	1774.0
106480023	0.0	0.0
23131	3295.0	4072.0
25794	27.0	39.0
106480026	2.0	0.0
25793	7058.0	11188.0
23132	1778.0	1668.0
106480025	0.0	2.0
11155	195.0	125.0
11154	585.0	939.0
11157	803.0	778.0
11156	819.0	976.0
11159	310.0	698.0
139221	310.0	31.0
11158	811.0	678.0
392193	0.0	0.0
23108	917.0	1267.0
23109	1.0	16.0
127281	656.0	850.0
441608	0.0	0.0
154860	3.0	631.0
11120	1735.0	1494.0
343263	103.0	30.0
154865	48.0	99.0
25763	0.0	0.0
106479039	0.0	0.0
23101	38.0	818.0
106479038	22.0	2.0
23102	5402.0	2612.0
106479037	3.0	11.0
25764	106.0	67.0
106479036	0.0	0.0
106479035	0.0	1.0
23105	150.0	620.0
25766	243.0	351.0
106479034	0.0	0.0
25769	1.0	41.0
106479033	0.0	1.0
23107	2517.0	3027.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	631.0	718.0
106479030	0.0	0.0
84148	2039.0	1268.0
84144	1525.0	998.0
11122	175.0	161.0
84146	2134.0	5138.0
11124	1928.0	6187.0
11123	1615.0	2297.0
11126	75.0	24.0
84140	203.0	628.0
11128	1094.0	2094.0
84142	601.0	678.0
84141	1700.0	468.0
139231	2768.0	3176.0
11127	1045.0	703.0
23119	275.0	833.0
644186	11.0	26.0
11131	10.0	54.0
11130	162.0	3230.0
106479029	1.0	0.0
23111	5015.0	1505.0
106479028	0.0	0.0
25774	0.0	0.0
23112	2597.0	4170.0
106479027	0.0	0.0
25776	1059.0	873.0
23113	1370.0	1853.0
106479026	0.0	0.0
25775	4.0	12.0
23114	1281.0	550.0
106479025	8.0	2.0
25778	2238.0	2268.0
106479024	0.0	1.0
25777	6387.0	5433.0
23116	1222.0	1426.0
106479023	0.0	0.0
23117	47.0	91.0
106479022	0.0	0.0
23118	6952.0	8720.0
106479021	0.0	0.0
115294	6363.0	3828.0
106479020	2.0	4.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	39.0	26.0
106480004	0.0	0.0
25771	2276.0	1882.0
84138	191.0	259.0
106480003	0.0	1.0
11133	208.0	104.0
84133	13.0	17.0
84132	824.0	1078.0
11132	436.0	204.0
11135	2595.0	2444.0
84135	634.0	949.0
84134	555.0	718.0
11137	1912.0	3429.0
115290	370.0	1250.0
11136	1.0	4.0
84131	976.0	2315.0
11138	1258.0	2931.0
730993	1.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	2.0
100272147	0.0	0.0
345895	142.0	76.0
729993	1.0	7.0
50717	3440.0	3020.0
102465257	0.0	3.0
102465256	0.0	0.0
102465255	0.0	12.0
729991	520.0	291.0
102465254	2.0	1.0
102465253	0.0	0.0
164284	8.0	21.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	6.0	3.0
730974	0.0	0.0
392194	0.0	37.0
392197	0.0	0.0
646702	0.0	0.0
646701	0.0	0.0
646721	0.0	6.0
729962	1.0	0.0
729967	355.0	417.0
2504	32.0	30.0
2503	58.0	42.0
284418	0.0	0.0
2502	36.0	20.0
284417	464.0	90.0
2501	116.0	96.0
2500	136.0	124.0
284415	8.0	6.0
404635	1.0	7.0
619190	0.0	0.0
404636	667.0	1361.0
2509	34.0	27.0
646723	4.0	18.0
2508	81.0	77.0
2507	14.0	8.0
619189	0.0	1.0
164237	16.0	11.0
729956	2.0	5.0
140290	21.0	118.0
729952	0.0	8.0
2515	1.0	2.0
284408	95.0	25.0
2512	228267.0	140651.0
284406	337.0	917.0
2510	0.0	4.0
284403	81.0	1393.0
284402	32.0	23.0
2519	3090.0	4622.0
2518	0.0	5.0
2517	4083.0	3014.0
2516	0.0	1.0
646755	4.0	3.0
646754	0.0	0.0
646753	0.0	1.0
260434	0.0	1.0
23189	2950.0	2377.0
260436	15.0	31.0
23180	4587.0	1375.0
2526	421.0	943.0
23181	1983.0	2687.0
2525	187.0	275.0
2524	60.0	601.0
2523	719.0	664.0
23184	2583.0	4209.0
2521	6157.0	8419.0
23185	5763.0	4846.0
23186	3946.0	9169.0
2520	0.0	304.0
23187	3338.0	1315.0
2529	15.0	6.0
2528	4.0	16.0
2527	0.0	2.0
152273	4282.0	3199.0
644100	4.0	0.0
646766	7.0	10.0
644101	8.0	4.0
23199	5503.0	3484.0
260425	5765.0	2062.0
729974	0.0	0.0
260429	8.0	4.0
2537	3941.0	15810.0
23191	8192.0	13477.0
23192	1631.0	1540.0
23193	17373.0	51423.0
2535	734.0	535.0
2534	3658.0	3065.0
23194	1268.0	1821.0
2533	1528.0	1159.0
23195	3009.0	4146.0
23196	9477.0	16017.0
2532	2016.0	392.0
23197	3401.0	6917.0
2531	5005.0	4538.0
2530	1034.0	5382.0
23198	3026.0	13524.0
345829	3.0	2.0
646759	0.0	0.0
646758	7.0	7.0
2539	2047.0	2987.0
2538	0.0	0.0
23190	6788.0	22036.0
25903	629.0	953.0
25902	827.0	3737.0
25904	1344.0	1932.0
100129866	3.0	1.0
25907	160.0	585.0
100130855	36.0	56.0
25906	489.0	401.0
25909	2206.0	4288.0
100127206	2.0	0.0
100129867	0.0	5.0
2551	2876.0	2215.0
2550	1133.0	1816.0
25901	1653.0	1568.0
25900	629.0	211.0
2548	5229.0	7852.0
223075	3.0	30.0
2547	12329.0	22596.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	23.0	20.0
2542	931.0	1131.0
100874403	0.0	0.0
100874402	0.0	2.0
100874401	1.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	5555.0	2129.0
100874404	0.0	0.0
25914	537.0	702.0
100130848	0.0	0.0
25913	975.0	2549.0
100129858	38.0	11.0
25915	1730.0	1448.0
25917	1474.0	2177.0
2562	569.0	216.0
2561	237.0	167.0
2560	5.0	2.0
25912	9268.0	11154.0
25911	395.0	525.0
2559	0.0	0.0
2558	0.0	44.0
2557	8.0	0.0
2556	0.0	1630.0
2555	50.0	496.0
2554	0.0	53.0
2553	1679.0	2163.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	14.0	16.0
2572	0.0	2.0
2571	6.0	405.0
2570	5.0	17.0
2569	2.0	1397.0
2568	64.0	202.0
2567	1.0	142.0
2566	0.0	367.0
2565	1.0	0.0
2564	1189.0	1961.0
2563	25.0	57.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	524.0	79.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	4.0	1.0
100129836	0.0	5.0
100874410	0.0	0.0
286676	456.0	902.0
100130821	2.0	0.0
100130820	0.0	0.0
2584	361.0	557.0
2583	26.0	922.0
2582	1345.0	512.0
2581	3749.0	2387.0
2580	2981.0	2330.0
100874419	0.0	0.0
100874414	4.0	3.0
100874413	2.0	0.0
100874412	0.0	2.0
100874411	0.0	2.0
100874418	0.0	1.0
223082	1042.0	928.0
100874417	0.0	0.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	4.0	7.0
100874443	1.0	0.0
100874442	0.0	2.0
100129824	0.0	0.0
100874441	1.0	0.0
100874440	0.0	0.0
2595	2447.0	1081.0
2593	226.0	1431.0
100379300	0.0	0.0
2592	1067.0	717.0
2591	1919.0	12314.0
441389	74.0	4.0
2590	2842.0	6819.0
441386	0.0	3.0
127617	4.0	1.0
2589	4170.0	9030.0
2588	1129.0	1806.0
2587	21.0	6.0
441391	10.0	50.0
284018	264.0	656.0
2585	755.0	858.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	127.0	44.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	2.0	2.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	2.0	19.0
100874430	0.0	0.0
100129813	1.0	4.0
441377	1.0	0.0
441376	440.0	269.0
441381	0.0	0.0
127602	145.0	857.0
2597	27132.0	501958.0
2596	8.0	220.0
100874436	0.0	2.0
284004	683.0	751.0
100874435	0.0	1.0
100874434	6.0	1.0
100874433	1.0	1.0
284001	900.0	931.0
100874439	0.0	1.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	2.0	4.0
100874464	0.0	2.0
100874462	0.0	1.0
100129801	1.0	3.0
100874469	1.0	0.0
100874468	0.0	2.0
100874467	1.0	3.0
100874466	1.0	1.0
100874450	0.0	0.0
50937	2236.0	399.0
100874454	0.0	0.0
50939	15.0	13.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	1.0	1.0
100874457	0.0	0.0
100874456	0.0	1.0
50940	19.0	31.0
100874455	1.0	1.0
50943	21.0	129.0
50945	0.0	0.0
50944	11.0	9.0
100874459	0.0	0.0
23328	7727.0	2705.0
23329	601.0	514.0
84281	232.0	169.0
84280	1284.0	3664.0
644076	0.0	0.0
11340	851.0	1111.0
644079	0.0	0.0
25983	1195.0	2252.0
127665	0.0	0.0
23321	2079.0	7538.0
115677	1798.0	318.0
644070	0.0	1.0
23322	290.0	387.0
25984	35.0	3203.0
23324	3568.0	3014.0
25987	1028.0	3482.0
23325	3640.0	4924.0
23326	10381.0	5513.0
25989	1218.0	1386.0
23327	14079.0	7137.0
25988	779.0	871.0
25981	614.0	279.0
25980	2349.0	2134.0
11342	5927.0	5809.0
84287	2233.0	2654.0
84286	820.0	519.0
11341	14.0	10.0
284058	3228.0	3405.0
84289	1165.0	856.0
11344	1192.0	833.0
11343	16507.0	6633.0
84288	380.0	621.0
84283	168.0	1092.0
11346	15960.0	4972.0
11345	4814.0	2806.0
84282	1352.0	3167.0
84285	1219.0	2006.0
84284	2091.0	2953.0
23339	5387.0	4721.0
84270	464.0	836.0
23331	3690.0	1502.0
25994	2253.0	2407.0
23332	3350.0	11093.0
25996	1605.0	1528.0
23333	3366.0	1976.0
23334	2459.0	3044.0
25998	3182.0	4096.0
23335	1624.0	1048.0
23336	2389.0	931.0
441332	0.0	1.0
644082	1.0	1.0
23338	3072.0	2332.0
25999	889.0	367.0
441331	0.0	0.0
84279	426.0	968.0
25992	1606.0	672.0
84276	998.0	502.0
84275	323.0	687.0
284047	76.0	35.0
84278	161.0	189.0
84277	510.0	787.0
84272	4488.0	4737.0
84271	5696.0	6225.0
84274	1201.0	1649.0
84273	1172.0	1715.0
23306	1241.0	4746.0
23307	4205.0	3468.0
284040	22.0	26.0
23308	13.0	6.0
23309	1955.0	3580.0
25961	167.0	167.0
25960	1458.0	591.0
25963	8466.0	8973.0
23300	3032.0	3933.0
23301	2525.0	4014.0
25962	3417.0	5135.0
23302	321.0	285.0
23303	3569.0	1277.0
644096	294.0	468.0
23304	3805.0	3601.0
25966	1886.0	1849.0
23305	66.0	33.0
644094	0.0	0.0
11328	7273.0	11123.0
11329	3609.0	8174.0
11320	3546.0	1438.0
137012	1.0	11.0
113000	322.0	717.0
11322	2073.0	3269.0
11321	1501.0	5005.0
284034	11.0	4.0
11326	13190.0	1689.0
11325	6171.0	9189.0
23317	3698.0	4936.0
84290	2.0	1881.0
25979	1170.0	366.0
23318	2150.0	5382.0
84292	189.0	159.0
25972	1702.0	2838.0
23310	864.0	2198.0
441359	0.0	0.0
25974	262.0	2172.0
23312	2111.0	1640.0
25973	231.0	705.0
23313	2859.0	8041.0
25976	4560.0	2738.0
23314	163.0	1170.0
25975	1132.0	1682.0
441355	2.0	30.0
25978	3110.0	2360.0
23315	1235.0	1158.0
25977	1967.0	5004.0
23316	10.0	8.0
11339	29.0	392.0
11338	3238.0	4616.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	0.0
115650	77.0	688.0
127623	0.0	0.0
25970	1369.0	809.0
284029	150.0	381.0
115653	0.0	0.0
84298	956.0	1829.0
11331	5787.0	24389.0
11330	7.0	2.0
11333	2204.0	6649.0
152641	72.0	24.0
11332	737.0	1032.0
84299	1041.0	2164.0
11335	5495.0	8560.0
84294	1287.0	1245.0
11334	1124.0	779.0
84293	2304.0	8267.0
84296	61.0	699.0
11337	3299.0	3513.0
284021	301.0	185.0
84295	1351.0	3609.0
11336	2695.0	5981.0
25946	1048.0	4705.0
25949	2930.0	2486.0
25948	3587.0	3250.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	1.0	6.0
25941	3496.0	4528.0
25940	1389.0	2474.0
100130892	7.0	20.0
25943	2557.0	5003.0
25942	4341.0	7744.0
100130890	74.0	130.0
25945	1348.0	765.0
11309	9912.0	3322.0
284099	1.0	15.0
284098	323.0	1208.0
25957	5169.0	4736.0
140609	11390.0	5037.0
25959	13201.0	2767.0
100130889	3.0	2.0
100130887	12.0	53.0
25950	221.0	207.0
25953	3019.0	2147.0
25956	411.0	357.0
11317	0.0	0.0
11316	2453.0	4208.0
11319	1276.0	2231.0
11318	25.0	11.0
100379378	0.0	0.0
11311	1591.0	1706.0
11313	1909.0	1623.0
140603	0.0	0.0
11315	4781.0	4945.0
284086	384.0	289.0
11314	734.0	541.0
25925	931.0	337.0
284085	2.0	2.0
25924	329.0	88.0
25927	1092.0	300.0
284083	0.0	2.0
100130879	0.0	0.0
25926	1875.0	4774.0
139628	0.0	0.0
25929	1270.0	2204.0
25928	3859.0	1209.0
441328	0.0	0.0
127687	612.0	1418.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	1.0
441324	0.0	0.0
25921	5360.0	13074.0
441323	0.0	0.0
25920	2046.0	2409.0
25923	7680.0	9638.0
140612	647.0	139.0
100129880	0.0	0.0
284076	28.0	8.0
100129882	2.0	6.0
25936	1175.0	1406.0
25938	2051.0	1458.0
25937	8839.0	6638.0
284071	11.0	10.0
100130866	0.0	0.0
25939	14709.0	5041.0
113026	1433.0	1312.0
441317	0.0	0.0
441315	0.0	0.0
25930	3076.0	3087.0
441314	0.0	0.0
441313	0.0	0.0
25932	21678.0	12355.0
127671	0.0	0.0
25934	1549.0	1844.0
127670	4.0	0.0
284069	58.0	200.0
140623	8.0	10.0
140625	0.0	0.0
284067	0.0	2.0
100129871	0.0	0.0
140628	127.0	19.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	0.0
406983	1.0	0.0
406986	0.0	0.0
406985	0.0	0.0
406988	0.0	0.0
406987	0.0	0.0
23287	2241.0	2135.0
23288	1282.0	720.0
406980	0.0	0.0
84206	96.0	925.0
23281	68.0	65.0
84203	1.0	5.0
23283	1617.0	2549.0
23284	563.0	580.0
140596	0.0	0.0
23285	380.0	326.0
152579	547.0	445.0
140597	162.0	22.0
23286	4939.0	2177.0
152578	0.0	1.0
406979	0.0	0.0
406978	0.0	0.0
152573	744.0	47.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	1.0
406974	0.0	0.0
406977	1.0	0.0
406976	0.0	0.0
23299	2707.0	6919.0
201725	393.0	762.0
23291	3895.0	4872.0
23293	1560.0	1458.0
23294	6029.0	5191.0
23295	3322.0	2438.0
406968	1.0	0.0
406967	0.0	0.0
646658	28.0	11.0
152586	0.0	1.0
406969	0.0	0.0
406960	0.0	0.0
11281	46.0	388.0
406962	33.0	5.0
646672	3.0	4.0
11280	17.0	213.0
406961	0.0	0.0
11283	2.0	0.0
406964	0.0	0.0
11282	4284.0	7070.0
406963	0.0	0.0
644016	5.0	4.0
11285	603.0	901.0
406966	0.0	0.0
11284	632.0	575.0
406965	0.0	0.0
23265	3108.0	3530.0
23266	9854.0	3287.0
23268	1692.0	4559.0
23269	2660.0	5031.0
84229	41.0	19.0
164592	10.0	25.0
59269	1252.0	795.0
84225	473.0	246.0
23261	1172.0	1446.0
84224	457.0	645.0
23262	2407.0	1995.0
23263	1073.0	1180.0
23264	5183.0	4948.0
84226	70.0	96.0
84221	162.0	364.0
406957	1.0	0.0
84220	3.0	3.0
406956	0.0	1.0
84223	520.0	848.0
406959	0.0	0.0
406958	0.0	0.0
84222	65.0	135.0
646685	1.0	2.0
644022	0.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	4.0	6.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1099.0	1003.0
23277	1737.0	4469.0
23279	3208.0	6364.0
59277	12753.0	3344.0
59272	164.0	137.0
59271	1234.0	1493.0
59274	1277.0	1456.0
84218	0.0	0.0
84217	123.0	134.0
23270	1486.0	1363.0
23271	4292.0	5385.0
84219	363.0	367.0
23272	4850.0	4744.0
23274	2207.0	2236.0
84216	121.0	1964.0
84215	34.0	7.0
23275	1098.0	1008.0
406946	0.0	0.0
84210	0.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	10620.0	8487.0
644037	10.0	30.0
11260	3505.0	12887.0
646698	1.0	0.0
11262	322.0	190.0
23243	3347.0	2688.0
23244	8082.0	9807.0
59286	3227.0	4696.0
23245	87.0	259.0
23246	404.0	1423.0
23247	1043.0	663.0
59283	3.0	7.0
23248	3729.0	6004.0
644030	0.0	4.0
59285	20.0	8.0
59284	0.0	1.0
84247	2299.0	3976.0
23240	1626.0	1335.0
84246	958.0	2078.0
84249	10.0	4.0
23241	2815.0	2527.0
23242	4493.0	2086.0
84248	4119.0	17318.0
84243	1376.0	2451.0
11264	5853.0	1848.0
84245	724.0	1149.0
11267	1531.0	3623.0
11266	571.0	742.0
11269	913.0	627.0
84240	795.0	1153.0
11270	635.0	1847.0
644042	0.0	5.0
11272	30.0	73.0
11274	331.0	626.0
11273	4191.0	6842.0
23254	1093.0	869.0
23255	244.0	1367.0
23256	2263.0	3847.0
23258	6204.0	6430.0
23259	2541.0	2292.0
644041	47.0	7.0
84239	4866.0	1398.0
23250	17670.0	4661.0
84236	1556.0	1121.0
23251	15.0	109.0
23252	873.0	582.0
140564	182.0	141.0
23253	4336.0	3418.0
84232	3949.0	3726.0
11276	3371.0	5672.0
11275	1959.0	1458.0
84231	2295.0	4645.0
49861	6.0	698.0
11278	1079.0	1788.0
49860	1.0	3.0
84233	504.0	700.0
11277	0.0	0.0
11279	1061.0	1021.0
84230	1932.0	1368.0
23229	1433.0	1444.0
49856	622.0	736.0
644054	0.0	0.0
49855	1528.0	1184.0
644059	0.0	0.0
49854	1811.0	1155.0
11240	318.0	375.0
23221	5591.0	1199.0
25884	27.0	37.0
23223	935.0	2274.0
25886	101.0	687.0
23224	9319.0	11663.0
25885	2182.0	8302.0
23225	2012.0	8632.0
25888	533.0	487.0
23228	962.0	491.0
644050	1.0	2.0
201780	80.0	9.0
84269	459.0	726.0
152559	622.0	1206.0
25880	355.0	387.0
84268	1106.0	1696.0
23220	7183.0	4458.0
140576	3551.0	3656.0
84265	1427.0	696.0
11243	821.0	641.0
139599	17.0	251.0
84264	30.0	62.0
140578	25.0	443.0
84267	978.0	1214.0
11245	508.0	342.0
84266	808.0	1173.0
11244	2904.0	2635.0
84261	196.0	345.0
11247	3.0	314.0
139596	740.0	806.0
84260	772.0	725.0
84263	4826.0	2988.0
11249	4.0	0.0
84262	482.0	544.0
11248	494.0	93.0
345557	578.0	155.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	0.0	7.0
406997	0.0	1.0
406996	0.0	0.0
11252	4833.0	3814.0
406999	0.0	0.0
11251	28.0	21.0
406998	0.0	0.0
23232	769.0	966.0
25895	411.0	536.0
23233	2153.0	9332.0
25894	372.0	1443.0
25897	4394.0	3049.0
23234	385.0	1686.0
25896	860.0	1770.0
23235	6140.0	3109.0
23236	1095.0	2718.0
25898	1672.0	968.0
23237	701.0	35.0
644063	29.0	37.0
406991	0.0	0.0
23239	973.0	1813.0
406990	0.0	0.0
25891	554.0	256.0
84258	35.0	58.0
25890	12998.0	1258.0
25893	95.0	395.0
23230	3458.0	3622.0
23231	6378.0	7677.0
84259	552.0	2921.0
84254	564.0	320.0
11254	1755.0	1353.0
84253	389.0	453.0
11253	2212.0	3915.0
406989	0.0	0.0
84256	864.0	981.0
11255	0.0	1.0
84255	1855.0	2468.0
84250	326.0	499.0
11258	1562.0	1987.0
11257	395.0	2192.0
84251	654.0	203.0
11259	2649.0	1503.0
100874483	0.0	0.0
100874482	1.0	0.0
100874480	2.0	1.0
406900	0.0	1.0
100874484	1.0	3.0
201799	700.0	616.0
201798	17.0	11.0
50831	0.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	18.0	6.0
50835	0.0	0.0
50834	0.0	1.0
50837	0.0	0.0
102465139	0.0	0.0
50836	2.0	1.0
100874471	0.0	1.0
102465138	0.0	0.0
50839	8.0	6.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	1.0	4.0
102465136	3.0	12.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	66.0	133.0
100874479	1.0	1.0
100874478	0.0	1.0
100874477	0.0	0.0
50846	10.0	0.0
100499183	163.0	328.0
50848	13343.0	28082.0
2601	1.0	24.0
100499177	1625.0	1998.0
102465141	0.0	1.0
50853	485.0	423.0
2609	0.0	6.0
102465140	0.0	0.0
50852	102.0	76.0
50855	164.0	145.0
50854	3462.0	4694.0
100499171	0.0	0.0
50856	360.0	171.0
50859	34.0	44.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	1.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	1.0	0.0
646600	1.0	22.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	799.0	1484.0
2613	1.0	11.0
2611	1.0	16.0
50862	4323.0	6202.0
50861	725.0	1497.0
2619	1975.0	423.0
50863	7311.0	692.0
100874499	0.0	0.0
2618	1947.0	6427.0
50865	3026.0	6145.0
2617	3201.0	5240.0
2616	21.0	344.0
2615	5306.0	1395.0
406940	0.0	2.0
406942	0.0	0.0
646612	16.0	41.0
406941	0.0	0.0
406944	0.0	1.0
406943	0.0	0.0
100996876	0.0	0.0
2625	421.0	543.0
2624	1865.0	619.0
2623	32.0	11.0
2622	809.0	465.0
2621	11022.0	2615.0
2620	123.0	34.0
406935	8.0	0.0
406934	0.0	0.0
646603	1.0	73.0
406937	0.0	0.0
406936	0.0	0.0
2629	1755.0	3167.0
406939	0.0	0.0
646609	1.0	0.0
2628	636.0	638.0
406938	0.0	0.0
2627	3481.0	598.0
2626	105.0	275.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	1.0
406932	0.0	0.0
646620	1.0	3.0
2636	0.0	0.0
2635	2203.0	989.0
2634	4595.0	3810.0
2633	2907.0	3619.0
2632	1896.0	2152.0
2631	3455.0	3122.0
2630	70.0	108.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	1.0
406925	3.0	0.0
406928	0.0	0.0
2639	537.0	703.0
406927	0.0	0.0
646619	2.0	1.0
2638	0.0	0.0
2637	0.0	9.0
406929	0.0	0.0
646630	0.0	1.0
406920	1.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1230.0	1108.0
2647	1027.0	919.0
2646	5.0	7.0
2645	15.0	5.0
2644	469.0	111.0
2643	750.0	727.0
2642	0.0	17.0
2641	0.0	0.0
406913	8.0	1.0
646627	2.0	2.0
406912	0.0	1.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	323.0	261.0
406919	1.0	1.0
2648	1149.0	1494.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	0.0
646643	0.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	20.0	40.0
2660	6.0	15.0
2658	2.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	94.0	238.0
2652	0.0	0.0
2651	1893.0	782.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	2.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	43.0	11.0
2672	81.0	58.0
106144578	0.0	0.0
2671	306.0	301.0
2670	3.0	3.0
106144575	2.0	1.0
2669	1185.0	673.0
2668	4.0	53.0
2667	0.0	1.0
100874529	2.0	0.0
2665	11550.0	20172.0
2664	5070.0	7238.0
2662	1496.0	105.0
100874524	6.0	6.0
100874523	0.0	1.0
100129743	1.0	0.0
100874522	0.0	0.0
100874528	0.0	30.0
100129738	3.0	1.0
100129739	2.0	3.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	12002.0	24174.0
106144568	0.0	0.0
2681	983.0	307.0
2679	45.0	15.0
2678	749.0	379.0
100874519	0.0	0.0
2677	3542.0	4936.0
100874518	0.0	0.0
2676	22.0	202.0
2675	135.0	31.0
2674	906.0	109.0
2673	4550.0	7598.0
101056700	18.0	8.0
100874512	2.0	0.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	1.0	24.0
100874516	0.0	1.0
100130718	2.0	0.0
100874515	0.0	1.0
100130717	4.0	14.0
100874514	0.0	0.0
100129727	42.0	24.0
100129726	1.0	35.0
100129723	0.0	0.0
100129722	9.0	5.0
2694	2.0	1.0
2693	0.0	1.0
2692	4.0	0.0
2691	0.0	1.0
2690	1113.0	1141.0
2689	0.0	0.0
2688	0.0	0.0
2687	374.0	502.0
2686	753.0	1244.0
100130708	0.0	0.0
100129716	15.0	34.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	1.0
106144542	0.0	1.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	0.0	2.0
106144538	14.0	15.0
2697	12694.0	60403.0
106144539	0.0	0.0
2696	94.0	52.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	1.0
284131	623.0	1180.0
115509	585.0	539.0
259197	84.0	31.0
284129	697.0	701.0
284123	0.0	0.0
106144592	0.0	0.0
