id	03611591-08da-45c5-bfe5-ce511a2cc341	ab4d305d-81cd-4fa7-96c4-f6d5308eef12
100151643	0.0	0.0
100151645	0.0	0.0
100151640	10.0	38.0
100151641	0.0	0.0
246715	0.0	2.0
767557	17.0	17.0
606553	0.0	0.0
606551	37.0	66.0
474354	183.0	2.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	56.0	272.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	2.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	55.0	40.0
100151652	0.0	0.0
100151668	2.0	0.0
391592	1.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3578.0	2899.0
100151667	0.0	0.0
391598	2.0	2.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	2.0	13.0
474337	0.0	0.0
197370	3129.0	3590.0
220112	1.0	1.0
246744	0.0	0.0
220115	10.0	3.0
93273	49.0	62.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	1.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	1.0	0.0
220108	446.0	74.0
220107	136.0	33.0
100271448	0.0	3.0
100271447	1.0	0.0
100271449	0.0	0.0
100271444	0.0	2.0
100271445	1.0	4.0
81285	0.0	1.0
81282	0.0	0.0
197350	10.0	5.0
246720	2.0	1.0
401399	86.0	27.0
401398	32.0	66.0
246721	0.0	1.0
220134	21.0	911.0
401397	1803.0	1094.0
246723	13.0	16.0
220136	687.0	68.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	3.0	3.0
100271433	0.0	1.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	542.0	676.0
246731	0.0	4.0
401387	3.0	3.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	43.0	73.0
100271420	0.0	0.0
197358	850.0	299.0
199990	2389.0	3922.0
246785	23.0	50.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	3.0	0.0
283726	485.0	18.0
100271414	0.0	0.0
100887075	1.0	0.0
439990	53.0	13.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	514.0	156.0
100271413	0.0	1.0
197320	825.0	886.0
439996	2.0	0.0
100887074	0.0	0.0
439992	24.0	52.0
100887073	0.0	0.0
197322	1903.0	1874.0
439994	182.0	222.0
102724105	388.0	489.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	29.0	1.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	0.0	2.0
100271400	0.0	0.0
283711	0.0	1.0
100271402	0.0	0.0
197331	10.0	6.0
197335	1016.0	1899.0
440993	1323.0	3968.0
440992	86.0	58.0
161394	66.0	20.0
199964	104.0	1.0
8000	1126.0	38.0
8001	3.0	5.0
246777	24.0	481.0
246778	35.0	7.0
606495	248.0	502.0
199974	84.0	16.0
8013	1769.0	57.0
22911	1270.0	405.0
439949	369.0	596.0
22913	12771.0	13688.0
643421	0.0	0.0
22914	32.0	29.0
22915	1140.0	113.0
439945	0.0	0.0
22916	4383.0	5154.0
731605	3.0	4.0
22917	12.0	2.0
10929	4351.0	1405.0
10928	5480.0	6451.0
56252	6276.0	4478.0
56253	271.0	213.0
401331	313.0	645.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2711.0	1209.0
56259	4137.0	3571.0
83876	22.0	241.0
81215	0.0	0.0
83879	305.0	3645.0
10934	2.0	2.0
83878	834.0	51.0
283768	1.0	0.0
10933	15860.0	10638.0
10936	71.0	58.0
56254	3971.0	3476.0
83873	3.0	5.0
256148	0.0	0.0
81210	20.0	25.0
283767	0.0	0.0
56255	5853.0	4158.0
83872	2018.0	178.0
10935	5523.0	5321.0
81211	0.0	0.0
56256	780.0	288.0
10938	13023.0	5233.0
83875	187.0	19.0
83874	1683.0	998.0
56257	4980.0	5383.0
22907	6528.0	7528.0
643414	0.0	0.0
439953	8.0	8.0
22908	4579.0	1178.0
83871	4448.0	3157.0
22909	883.0	1663.0
283761	0.0	0.0
439954	0.0	0.0
643418	45.0	0.0
10930	28.0	2.0
439950	0.0	2.0
22921	1827.0	1241.0
8022	0.0	0.0
440926	356.0	948.0
22924	2286.0	644.0
440925	75.0	4.0
8028	2046.0	2704.0
22925	520.0	55.0
8029	152.0	41.0
22926	5409.0	3042.0
439934	1.0	0.0
22927	1257.0	423.0
8027	2401.0	1186.0
22928	4348.0	2952.0
439936	13.0	1.0
56261	6866.0	1961.0
56262	6924.0	2853.0
10939	3647.0	3552.0
401321	342.0	212.0
8021	5753.0	7408.0
83858	1005.0	2538.0
22920	2671.0	2718.0
56260	139.0	414.0
10943	1881.0	1182.0
56269	1.0	6.0
83866	0.0	0.0
81203	0.0	0.0
10942	539.0	3026.0
81204	0.0	0.0
10945	12881.0	9381.0
83868	0.0	0.0
81205	0.0	0.0
10944	7957.0	4397.0
83867	0.0	0.0
10947	1495.0	976.0
56265	94.0	851.0
83862	2785.0	930.0
401316	16.0	16.0
83861	1826.0	340.0
283755	377.0	175.0
10946	5102.0	11542.0
56267	1305.0	957.0
10949	11646.0	16748.0
81201	0.0	0.0
10948	3875.0	1886.0
256158	907.0	34.0
83863	0.0	0.0
81202	0.0	0.0
22918	23136.0	836.0
22919	8567.0	9049.0
439941	0.0	0.0
83860	1346.0	1237.0
8019	2315.0	1844.0
10941	20.0	0.0
643427	52.0	14.0
10940	436.0	1286.0
8036	3166.0	2450.0
8034	2037.0	869.0
440957	558.0	622.0
440956	0.0	1.0
440955	4.0	2.0
8038	272.0	820.0
10907	2908.0	8082.0
10906	3991.0	4808.0
440952	74.0	41.0
10908	13541.0	3472.0
93210	4001.0	2110.0
8031	16910.0	6650.0
256130	0.0	0.0
56270	6443.0	6731.0
56271	3497.0	579.0
8030	6439.0	5916.0
10910	2914.0	1056.0
83899	0.0	0.0
81236	0.0	0.0
283748	20.0	9.0
10912	1389.0	1285.0
283747	1.0	1.0
10911	8.0	10.0
10914	9571.0	6089.0
256126	26.0	100.0
83895	0.0	0.0
10913	68.0	2.0
83894	300.0	0.0
10916	11461.0	4145.0
83897	0.0	0.0
401303	110.0	123.0
10915	1953.0	3949.0
283742	2160.0	2984.0
83896	0.0	0.0
83891	5504.0	722.0
83890	17.0	12.0
83893	0.0	0.0
81230	0.0	0.0
83892	8783.0	2958.0
22900	3249.0	1421.0
93202	0.0	0.0
22901	627.0	459.0
22902	2641.0	974.0
8045	3770.0	1528.0
22903	2521.0	2833.0
22904	8132.0	7874.0
22905	3457.0	1082.0
8048	1.0	0.0
440944	619.0	849.0
22906	6505.0	2599.0
256144	0.0	0.0
10917	113.0	7.0
10919	3855.0	8783.0
83888	501.0	2674.0
10921	7004.0	13970.0
283738	1.0	0.0
83887	8.0	3.0
10920	2488.0	2830.0
81226	0.0	0.0
10923	6168.0	13044.0
10922	3421.0	1377.0
83889	1.0	18.0
81228	0.0	0.0
83884	1.0	3.0
56287	0.0	0.0
81221	0.0	0.0
56288	4167.0	3467.0
10924	876.0	7849.0
10927	5808.0	5418.0
83886	78.0	28.0
81223	0.0	0.0
10926	297.0	824.0
81224	0.0	0.0
643447	2.0	1.0
643445	0.0	0.0
83882	213.0	158.0
83881	29.0	81.0
439965	10.0	9.0
643446	17.0	14.0
93233	766.0	285.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1518.0	1093.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	6.0	4.0
106481975	1.0	6.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	0.0	2.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	0.0	1.0
643459	0.0	1.0
81251	0.0	0.0
100271491	1.0	3.0
100271493	1.0	0.0
643470	0.0	0.0
643471	0.0	1.0
8061	526.0	80.0
8065	2142.0	1154.0
81248	1.0	1.0
10901	1126.0	515.0
10900	32.0	42.0
10903	545.0	555.0
81243	0.0	0.0
10902	2840.0	3983.0
81244	0.0	0.0
100271487	2.0	5.0
10905	2995.0	810.0
10904	5413.0	3053.0
81246	0.0	0.0
283796	8.0	1.0
100271483	0.0	0.0
81240	0.0	0.0
342574	25.0	0.0
100271486	0.0	1.0
100271485	1.0	4.0
81242	0.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	11780.0	16127.0
440917	2.0	8.0
439927	0.0	0.0
440915	3.0	1.0
8078	5704.0	9774.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	361.0	12.0
106481959	0.0	0.0
8073	15144.0	11257.0
106481956	1.0	0.0
8074	1.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	4.0	9.0
106481962	1.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	51.0	137.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	3.0
81270	2.0	0.0
100271470	0.0	0.0
440905	0.0	29.0
439916	0.0	0.0
8089	685.0	1005.0
440902	1.0	6.0
643499	0.0	1.0
439915	0.0	0.0
440900	4.0	8.0
8082	1432.0	522.0
106481965	0.0	0.0
106481966	0.0	0.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2166.0	2549.0
106481969	0.0	0.0
8087	5580.0	8045.0
106481967	3.0	4.0
8085	8155.0	4574.0
106481968	0.0	0.0
102724167	0.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	2.0	0.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	2.0	3.0
106481970	0.0	0.0
401335	2.0	0.0
100271467	0.0	1.0
106481971	0.0	1.0
100271462	0.0	2.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	12018.0	1584.0
81264	0.0	0.0
100271460	0.0	4.0
731688	9.0	8.0
728034	0.0	0.0
8099	3487.0	12939.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	11.0	2.0
106481930	0.0	0.0
8092	3.0	85.0
106481931	2.0	0.0
106481936	1.0	0.0
728039	127.0	64.0
106481937	0.0	0.0
106481934	0.0	1.0
106481935	1.0	0.0
56413	102.0	82.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	1.0	16.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	1.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	2.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	4893.0	7261.0
344838	0.0	33.0
106481918	0.0	0.0
106481919	10.0	17.0
106481916	0.0	0.0
106481917	0.0	1.0
572558	22.0	0.0
106481910	0.0	1.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	2.0	0.0
106481913	0.0	0.0
283349	5876.0	618.0
100126572	1.0	0.0
106481929	2.0	2.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	0.0
728042	0.0	0.0
106481921	1.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	16.0	0.0
101234262	7.0	24.0
767612	0.0	0.0
767611	0.0	0.0
283337	2448.0	1542.0
344813	1.0	0.0
114548	538.0	48.0
81406	1.0	4.0
81407	0.0	0.0
344807	0.0	17.0
126526	1262.0	2219.0
767600	0.0	0.0
344805	14.0	1.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	20.0	0.0
102800446	1.0	2.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	26.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	17.0	4.0
728013	50.0	70.0
283392	54.0	62.0
728012	0.0	6.0
728015	0.0	2.0
728010	1.0	2.0
81428	9.0	0.0
728019	0.0	1.0
56478	2322.0	3758.0
56479	48.0	132.0
126506	0.0	5.0
56474	1497.0	1461.0
81430	6.0	3.0
56475	12.0	1052.0
81431	0.0	0.0
56476	0.0	0.0
56477	643.0	394.0
93408	0.0	0.0
283385	308.0	303.0
283383	7011.0	122.0
728005	10.0	2.0
81419	0.0	0.0
81421	0.0	0.0
283377	1222.0	1286.0
643401	2.0	0.0
283375	5.0	5.0
283373	3793.0	3641.0
151525	759.0	432.0
126567	186.0	30.0
391211	0.0	0.0
151534	333.0	181.0
151531	14.0	3.0
114569	17828.0	8953.0
126549	52.0	130.0
114571	3.0	0.0
100527978	34.0	10.0
126541	0.0	0.0
126536	0.0	0.0
151556	629.0	273.0
391242	1.0	0.0
728075	0.0	0.0
440699	71.0	0.0
440695	0.0	2.0
728072	0.0	0.0
100527960	6.0	2.0
391253	0.0	0.0
728064	0.0	0.0
100527963	115.0	39.0
728066	2.0	0.0
440689	20.0	220.0
391257	3.0	0.0
391256	26.0	10.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	9.0	20.0
728090	0.0	0.0
728088	2.0	0.0
100527943	6.0	21.0
114599	1.0	7.0
126581	0.0	0.0
151516	169.0	50.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	1.0
100527946	0.0	2.0
100527947	0.0	1.0
100527948	3.0	0.0
100527949	1.0	0.0
643384	2.0	0.0
391160	1.0	2.0
643382	6.0	11.0
391162	0.0	0.0
692312	3.0	3.0
163479	1.0	10.0
391169	0.0	1.0
100271332	1.0	0.0
391171	0.0	0.0
391174	4.0	24.0
643394	3.0	0.0
391175	0.0	0.0
391179	0.0	0.0
93380	3368.0	1337.0
100271323	2.0	2.0
100271322	0.0	1.0
100271325	2.0	6.0
100271321	0.0	0.0
401036	0.0	1.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	11.0	35.0
391155	3.0	0.0
401024	33.0	77.0
163486	1409.0	1783.0
401022	4939.0	43.0
425054	4.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	0.0
401018	0.0	0.0
100271303	1.0	0.0
100271302	0.0	1.0
401093	604.0	120.0
401097	102.0	137.0
151449	166.0	11.0
401082	0.0	0.0
8100	1045.0	196.0
440606	0.0	0.0
8106	4329.0	5351.0
440603	62.0	19.0
401089	0.0	3.0
391183	0.0	0.0
8110	49.0	38.0
8111	1899.0	435.0
391189	0.0	0.0
8115	23.0	2.0
401074	23.0	86.0
222484	4435.0	589.0
391190	0.0	0.0
391192	0.0	2.0
391191	0.0	2.0
391194	0.0	0.0
8123	32.0	2.0
391196	0.0	0.0
391195	2.0	0.0
8128	2.0	10.0
8125	8438.0	19105.0
401067	0.0	0.0
8120	68.0	708.0
151477	40.0	69.0
151473	262.0	177.0
643300	18.0	46.0
645962	0.0	7.0
8139	610.0	781.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3010.0	5115.0
81329	0.0	0.0
83998	2.0	3.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	3.0	0.0
283403	2.0	1.0
83990	52.0	868.0
83992	330.0	10.0
645954	74.0	19.0
81330	0.0	0.0
645958	113.0	43.0
645957	1.0	0.0
645974	1.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	1.0	5.0
8148	9079.0	16369.0
222487	111.0	23.0
81318	0.0	0.0
8140	2082.0	7547.0
83987	871.0	123.0
81324	0.0	0.0
83986	3872.0	3966.0
81325	0.0	0.0
83989	1530.0	740.0
83988	2307.0	387.0
81327	0.0	0.0
83983	87.0	163.0
81320	0.0	0.0
83982	1706.0	902.0
83985	299.0	103.0
81322	0.0	0.0
643308	0.0	2.0
643309	3.0	0.0
645968	5.0	6.0
645980	0.0	1.0
100271390	0.0	2.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	249.0	129.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	1.0	0.0
81358	0.0	0.0
81353	1.0	0.0
106481884	0.0	1.0
100271399	0.0	2.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	1.0	1.0
81352	1.0	0.0
100271392	4.0	1.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	8.0	3.0
93323	383.0	1346.0
8165	5249.0	3952.0
645996	16.0	0.0
645993	1.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1074.0	909.0
106481891	2.0	3.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	13.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	6.0	1.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	1.0	1.0
100271387	0.0	0.0
81340	11.0	0.0
81341	0.0	0.0
100271386	0.0	2.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	3.0
8178	1870.0	1845.0
344892	2.0	1.0
643343	33.0	29.0
8170	26.0	4.0
106481855	0.0	1.0
401014	19.0	149.0
106481856	0.0	0.0
106481853	0.0	2.0
106481854	0.0	0.0
8174	34.0	14.0
106481859	2.0	2.0
8175	4362.0	11833.0
106481857	0.0	0.0
106481858	1.0	2.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	57.0	7.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	118.0	103.0
645998	0.0	0.0
643336	0.0	1.0
100271371	0.0	0.0
8189	7436.0	17106.0
8187	203.0	810.0
93343	1792.0	3484.0
93349	1181.0	1676.0
643353	0.0	3.0
106481866	5.0	9.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	1.0	1.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	2.0
106481873	0.0	0.0
100271367	24.0	4.0
106481874	0.0	0.0
106481871	0.0	2.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	2.0
283431	316.0	252.0
100271364	2.0	2.0
81363	0.0	0.0
344875	2.0	23.0
100271360	0.0	0.0
93377	0.0	1.0
106481839	0.0	0.0
643365	1.0	1.0
8192	2534.0	3607.0
106481833	0.0	0.0
8193	29.0	66.0
106481834	1.0	0.0
106481831	0.0	0.0
8190	10.0	6.0
106481832	0.0	0.0
106481837	0.0	2.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2301.0	2699.0
106481836	0.0	0.0
106481840	0.0	1.0
106481841	0.0	0.0
100271358	1.0	0.0
81399	0.0	0.0
283422	0.0	1.0
344866	4.0	6.0
100271351	0.0	0.0
283420	54.0	9.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	9.0	8.0
106481844	0.0	3.0
106481845	3.0	0.0
106481842	0.0	0.0
106481843	1.0	0.0
106481848	0.0	0.0
106481849	5.0	0.0
106481846	0.0	0.0
100307126	96.0	25.0
106481847	0.0	0.0
100271349	0.0	3.0
283417	57.0	105.0
283416	31.0	57.0
106481851	1.0	0.0
106481852	1.0	0.0
100271344	0.0	0.0
283412	6.0	5.0
106481850	8.0	54.0
81382	0.0	0.0
81383	0.0	0.0
100271343	13.0	7.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1751.0	1663.0
283487	155.0	57.0
283486	3.0	0.0
283483	229.0	5.0
283481	205.0	168.0
283480	1.0	1.0
106481828	0.0	1.0
106481829	1.0	0.0
728143	1.0	0.0
106481822	0.0	0.0
106481823	6.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	6.0	5.0
106481827	0.0	3.0
106481824	2.0	3.0
106481825	0.0	2.0
56547	0.0	0.0
106481830	0.0	0.0
56548	354.0	167.0
283471	3.0	1.0
731789	0.0	0.0
728170	3.0	4.0
283464	1500.0	645.0
283463	2.0	7.0
283461	0.0	0.0
283460	22.0	2.0
106481808	0.0	0.0
728167	1.0	0.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	1.0
728162	0.0	3.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	1.0	0.0
106481805	0.0	0.0
106481802	1.0	2.0
106481803	0.0	0.0
81501	617.0	21.0
81502	10342.0	6764.0
283459	1140.0	1708.0
283458	16.0	15.0
283455	183.0	140.0
645900	0.0	0.0
283450	3812.0	3783.0
780776	126.0	43.0
728113	1172.0	5.0
126410	83.0	5.0
728116	3.0	78.0
728115	1.0	6.0
728118	59.0	55.0
81533	4031.0	1782.0
126402	0.0	1.0
81532	3294.0	1394.0
645930	0.0	2.0
731779	2.0	1.0
728106	0.0	4.0
645922	0.0	0.0
645927	2.0	1.0
728134	7.0	7.0
474170	360.0	911.0
728130	105.0	69.0
645940	1.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	3184.0	1503.0
81556	2596.0	3377.0
81557	0.0	0.0
81558	1765.0	9009.0
645939	1.0	0.0
81551	0.0	7.0
101055625	7.0	3.0
81552	3429.0	6040.0
81553	2861.0	861.0
344905	76.0	4.0
81554	3707.0	2342.0
474167	2.0	3.0
81550	1535.0	480.0
344901	16.0	1.0
645931	0.0	1.0
645950	0.0	0.0
728121	199.0	42.0
81537	1740.0	158.0
81539	5505.0	9098.0
728128	0.0	4.0
81544	1059.0	341.0
81545	3679.0	1978.0
81542	2642.0	1466.0
81543	1000.0	526.0
93517	832.0	732.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	554.0	61.0
126432	783.0	3009.0
163404	0.0	0.0
138474	1.0	0.0
391365	0.0	0.0
391367	0.0	2.0
728192	12.0	2.0
728194	35.0	1.0
728190	616.0	953.0
391378	2.0	1.0
138412	2.0	3.0
138428	40.0	3.0
138429	207.0	51.0
391356	1172.0	1917.0
391358	8.0	11.0
56521	46.0	150.0
391282	0.0	0.0
643263	0.0	0.0
643264	0.0	0.0
100271209	11.0	106.0
222537	42.0	369.0
163351	74.0	12.0
100271217	1.0	2.0
100271216	0.0	0.0
100271218	2.0	1.0
401164	0.0	0.0
100271206	0.0	2.0
100271207	0.0	0.0
100271201	0.0	0.0
100271204	0.0	2.0
391266	0.0	0.0
440799	3.0	2.0
391267	26.0	6.0
222553	22.0	77.0
391269	1.0	0.0
440795	0.0	0.0
401152	11332.0	4874.0
126393	4276.0	66.0
8200	236.0	5.0
8204	2622.0	398.0
8202	3802.0	2375.0
391276	0.0	0.0
391279	0.0	0.0
401145	89.0	340.0
222545	0.0	0.0
126382	868.0	3452.0
222546	0.0	0.0
606293	1.0	0.0
401138	0.0	0.0
401137	0.0	0.0
151393	862.0	149.0
692231	0.0	0.0
440738	238.0	0.0
692233	2.0	2.0
440737	62.0	90.0
8216	3296.0	5970.0
8214	257.0	257.0
440732	5.0	4.0
440730	3.0	10.0
222584	5.0	136.0
151325	0.0	0.0
8208	208.0	3631.0
8209	6.0	11.0
8220	1591.0	2622.0
8226	2369.0	579.0
692223	0.0	0.0
8227	2762.0	2608.0
8224	83.0	42.0
692225	10.0	11.0
8225	3889.0	3169.0
692226	1.0	0.0
100381178	3.0	7.0
692227	12.0	37.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	1.0
8218	391.0	288.0
8233	1436.0	1178.0
692210	1.0	2.0
8237	8149.0	5590.0
401190	83.0	27.0
692212	6.0	79.0
692213	0.0	0.0
692214	1.0	1.0
440757	0.0	1.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1608.0	863.0
8242	8707.0	4636.0
8243	7513.0	6219.0
692201	0.0	0.0
692202	0.0	7.0
692203	0.0	0.0
692204	0.0	0.0
692205	7.0	9.0
692206	0.0	0.0
692207	2.0	1.0
692208	0.0	0.0
692209	0.0	2.0
8241	4713.0	5801.0
100310812	5.0	2.0
8239	8466.0	4294.0
151354	655.0	478.0
100271291	0.0	0.0
93432	7.0	462.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1999.0	7991.0
645840	0.0	0.0
106481778	0.0	3.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	0.0
106481781	0.0	0.0
106481782	2.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	2.0	0.0
106481783	2.0	1.0
283523	0.0	1.0
106481784	0.0	0.0
100310869	0.0	2.0
100271297	0.0	0.0
283521	3.0	7.0
100271296	0.0	0.0
645834	4.0	0.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3805.0	6153.0
93426	9.0	0.0
8269	832.0	1745.0
106481789	1.0	4.0
106481787	0.0	0.0
106481788	0.0	1.0
81439	0.0	5.0
8263	965.0	1285.0
8260	1771.0	9537.0
283518	127.0	5.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	1.0	2.0
81448	0.0	0.0
106481791	0.0	0.0
283514	42.0	1.0
106481796	12.0	22.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	6.0	5.0
645846	0.0	1.0
100271288	1.0	0.0
645843	2.0	3.0
81440	0.0	0.0
100271284	0.0	0.0
8277	29.0	2.0
645864	6.0	2.0
342374	0.0	0.0
440714	0.0	0.0
342372	15.0	10.0
342371	4848.0	1514.0
440712	1115.0	48.0
106481756	0.0	0.0
8270	916.0	3213.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	1.0
8273	3121.0	1411.0
728215	62.0	4.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	29.0	10.0
81479	0.0	0.0
100310849	2.0	1.0
106481760	0.0	0.0
100310846	21.0	44.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	1.0	2.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	0.0	0.0
100310841	0.0	0.0
81472	0.0	0.0
81473	0.0	0.0
100310840	131.0	59.0
100271273	0.0	0.0
645859	0.0	0.0
8288	28.0	6.0
8289	8699.0	16477.0
8287	0.0	0.0
643210	4.0	21.0
106481767	0.0	0.0
728207	1.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	1.0
8284	1.0	0.0
106481769	0.0	0.0
106481770	1.0	1.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	3.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	8.0
81466	0.0	0.0
106481773	2.0	0.0
100310853	0.0	0.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	15.0	3.0
100271262	0.0	0.0
100310851	2.0	0.0
342358	0.0	3.0
342357	511.0	307.0
100310850	0.0	0.0
100271261	0.0	1.0
643220	11.0	8.0
643224	47.0	76.0
645884	0.0	1.0
8291	3002.0	488.0
401136	0.0	0.0
106481734	5.0	1.0
8292	136.0	122.0
