id	ba92f745-0592-4aca-9924-533486427c1b	e8572c09-d77c-456c-9a8a-7f5351502a01
147495	5599.0	927.0
100421629	0.0	2.0
8989	7.0	146.0
6326	27.0	7.0
8987	321.0	104.0
6328	80.0	16.0
91624	3125.0	946.0
6327	708.0	29.0
8988	50.0	18.0
6329	33.0	7.0
642946	186.0	112.0
6340	3165.0	30.0
6342	10137.0	5116.0
6341	2189.0	1088.0
6344	2108.0	47.0
100421633	0.0	0.0
6343	3.0	83.0
100421634	0.0	0.0
6346	2.0	4.0
6345	367.0	17.0
100421638	0.0	0.0
642958	2.0	0.0
642959	0.0	0.0
6337	18040.0	445.0
642952	0.0	2.0
6336	2.0	1.0
6339	30.0	311.0
91614	54.0	190.0
8999	948.0	39.0
6338	9554.0	245.0
642954	33.0	23.0
6351	963.0	740.0
6352	3224.0	2519.0
6355	151.0	173.0
6354	2.0	59.0
6357	279.0	326.0
6356	57.0	603.0
100421528	1.0	5.0
6348	722.0	799.0
6347	9791.0	2840.0
196394	302.0	186.0
6362	9526.0	10852.0
6361	63.0	16.0
6364	261.0	1053.0
6363	259.0	739.0
100421533	18.0	15.0
6366	6822.0	4135.0
100421535	0.0	0.0
6368	229.0	65.0
6367	93.0	150.0
101928337	1.0	6.0
6360	28.0	2.0
255349	6.0	0.0
6359	0.0	2.0
6358	1614.0	37.0
6373	79.0	78.0
101928340	5.0	0.0
6372	8.0	138.0
100421542	1.0	1.0
6375	95.0	184.0
6374	675.0	169.0
100421545	22.0	37.0
6376	12599.0	1263.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	8.0
255313	0.0	0.0
196374	5.0	2838.0
6369	112.0	30.0
6383	6874.0	3344.0
6386	24351.0	6920.0
6385	41554.0	11714.0
6388	3014.0	1677.0
6387	4911.0	3497.0
6389	6786.0	12158.0
255330	0.0	0.0
6382	23799.0	90733.0
102724246	4.0	7.0
255324	97.0	66.0
196385	198.0	50.0
196383	4374.0	1118.0
100421550	0.0	0.0
6397	27377.0	4513.0
100421565	0.0	0.0
6396	6791.0	8232.0
100421566	0.0	0.0
6399	683.0	762.0
6398	2224.0	1248.0
6391	5515.0	4062.0
6390	3828.0	4203.0
6392	3566.0	2847.0
282997	124.0	122.0
282996	91.0	133.0
100134229	209.0	578.0
282991	1903.0	2216.0
100421560	0.0	0.0
100421577	12.0	3.0
100421579	3.0	5.0
255394	1834.0	289.0
102724224	15.0	4.0
54600	0.0	0.0
54602	2099.0	4830.0
282980	0.0	0.0
54606	2873.0	4300.0
100421572	0.0	0.0
100421588	2.0	2.0
100421589	40.0	27.0
282974	1278.0	438.0
282973	43.0	21.0
54619	579.0	335.0
100421581	0.0	13.0
196335	5.0	2.0
100421582	5.0	26.0
54617	4221.0	2211.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	94.0	81.0
282969	619.0	1236.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1796.0	1616.0
100134259	48.0	25.0
54621	3939.0	285.0
54620	1014.0	2297.0
54626	307.0	13498.0
54625	9414.0	3900.0
54623	4899.0	3880.0
54629	3663.0	2148.0
54627	150.0	182.0
27005	1336.0	1458.0
27006	6.0	6.0
27000	1031.0	1564.0
27004	2.0	3.0
27018	7251.0	8925.0
27019	5.0	2.0
400591	1.0	1.0
27010	702.0	180.0
27012	2.0	0.0
27013	7606.0	2783.0
400581	38.0	3.0
400578	97.0	984.0
400569	1101.0	606.0
400566	398.0	306.0
389715	0.0	0.0
100313829	1.0	4.0
390729	0.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	67.0	3.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	2467.0	970.0
390872	0.0	0.0
390874	2.0	73.0
654835	1.0	0.0
400759	277.0	467.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	2.0	1.0
400752	95.0	44.0
137994	284.0	94.0
642843	3.0	0.0
91768	7232.0	613.0
64151	334.0	1142.0
64150	195.0	91.0
64168	795.0	35.0
64167	5444.0	2719.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2028.0	1767.0
400746	1510.0	30.0
400745	3.0	133.0
389866	5.0	49.0
150962	579.0	432.0
64175	3323.0	4221.0
162968	70.0	43.0
64174	1062.0	444.0
162966	354.0	789.0
162967	994.0	1490.0
162962	489.0	341.0
162963	215.0	115.0
125981	1.0	0.0
149992	0.0	0.0
390856	0.0	0.0
390858	28.0	12.0
27187	3.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	785.0	364.0
149986	2704.0	2120.0
147323	3.0	5.0
326293	1.0	0.0
100313839	0.0	0.0
389898	2.0	0.0
100313837	0.0	0.0
326295	1.0	3.0
27189	2.0	1.0
100313838	0.0	0.0
326294	1.0	2.0
125972	0.0	3.0
642864	1.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	1.0
375260	137.0	127.0
27183	4437.0	3332.0
64170	500.0	316.0
642869	0.0	0.0
27180	791.0	602.0
27181	440.0	221.0
64172	245.0	103.0
100313830	0.0	0.0
375248	123.0	131.0
91782	4051.0	2498.0
27197	28.0	38.0
147339	1907.0	2255.0
27198	35.0	4.0
27195	0.0	0.0
125965	2.0	297.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	41.0	39.0
400720	406.0	276.0
149998	5.0	2.0
389884	0.0	0.0
326286	0.0	0.0
27190	10.0	19.0
64180	76.0	60.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	18.0	9.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	1.0
642891	0.0	59.0
387264	4.0	7.0
387263	1621.0	930.0
206412	11.0	29.0
27164	0.0	39.0
27165	33.0	13.0
27163	1577.0	1260.0
400799	0.0	1.0
400798	6.0	96.0
27166	2499.0	2424.0
400797	0.0	0.0
326272	2.0	0.0
326275	2.0	3.0
326277	0.0	2.0
326279	3.0	3.0
27160	6.0	1.0
27161	5269.0	4382.0
326278	1.0	1.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	1.0	1.0
387254	0.0	0.0
400793	907.0	720.0
150928	65.0	40.0
27175	1039.0	601.0
149934	0.0	0.0
27173	13233.0	9952.0
150921	3.0	1.0
27179	0.0	33.0
27177	0.0	212.0
27178	2.0	5.0
341883	3.0	16.0
341880	1.0	5.0
27170	1.0	0.0
326269	2.0	4.0
137964	5655.0	5491.0
390892	0.0	0.0
375298	646.0	354.0
149951	3255.0	2794.0
27148	1151.0	578.0
390895	0.0	4.0
206426	0.0	0.0
27143	10738.0	652.0
27141	94.0	62.0
27146	35.0	17.0
106029310	0.0	1.0
27147	4915.0	493.0
27145	4077.0	210.0
123355	1071.0	2699.0
137970	40.0	1.0
375287	1097.0	247.0
387276	0.0	0.0
27159	2213.0	2.0
387273	4.0	7.0
150947	0.0	0.0
150946	423.0	583.0
27153	1431.0	1109.0
27154	4735.0	3068.0
400769	1.0	0.0
27151	5568.0	275.0
27152	679.0	586.0
123346	0.0	1.0
27158	767.0	779.0
400765	1.0	237.0
100293516	324.0	374.0
387266	0.0	0.0
27156	2.0	16.0
149954	0.0	0.0
387267	0.0	0.0
375295	100.0	32.0
100313886	0.0	6.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	20.0	11.0
160365	25.0	23.0
160364	776.0	127.0
102724316	1727.0	1170.0
54754	0.0	7.0
54753	1235.0	241.0
54752	6.0	2.0
54751	6617.0	12211.0
54758	1530.0	1340.0
54757	3006.0	2600.0
54756	1515.0	1580.0
101928290	41.0	111.0
6401	3840.0	30.0
6400	13288.0	8169.0
102724307	3.0	1.0
54760	31.0	142.0
54765	11595.0	3335.0
54764	2106.0	1221.0
54763	1.0	1.0
54762	666.0	121.0
54769	2.0	12.0
54768	19.0	7.0
54766	0.0	3.0
159371	362.0	239.0
100421700	0.0	0.0
100421701	3.0	3.0
100421702	3.0	2.0
100421704	14.0	36.0
100421705	0.0	0.0
100421706	0.0	1.0
100421707	1.0	2.0
100421708	1.0	3.0
100421709	0.0	1.0
54776	5923.0	4257.0
91703	35.0	21.0
6403	1531.0	153.0
6402	1585.0	518.0
6405	10188.0	5708.0
54778	2724.0	2128.0
6404	5955.0	2533.0
54777	14.0	13.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	3.0	0.0
6421	8845.0	14717.0
100421710	0.0	0.0
64101	876.0	367.0
6423	1203.0	17871.0
6422	244.0	88.0
64106	131.0	13.0
64105	113.0	572.0
64108	465.0	165.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	4.0
64109	38.0	8.0
54780	1309.0	2083.0
54785	501.0	527.0
54784	544.0	722.0
6414	25925.0	5109.0
6416	2499.0	1428.0
54788	5894.0	3605.0
6415	18321.0	10478.0
6418	16763.0	11695.0
6419	887.0	729.0
6430	13355.0	10920.0
64111	0.0	0.0
162989	1626.0	1471.0
64110	2400.0	2032.0
6432	6269.0	5171.0
6431	8552.0	6254.0
64112	3711.0	671.0
64115	19119.0	3839.0
6434	6688.0	6562.0
101928243	30.0	164.0
6433	2514.0	2723.0
64114	27155.0	18691.0
101928244	0.0	0.0
100421724	15.0	3.0
64116	28074.0	2291.0
64118	3501.0	8431.0
101928248	11.0	6.0
100421728	0.0	0.0
54790	2703.0	1408.0
100421729	1.0	3.0
104548973	2.0	0.0
104548972	2.0	1.0
54793	1910.0	1312.0
400713	898.0	555.0
104548971	0.0	11.0
104548970	0.0	0.0
54798	47.0	8.0
255411	13.0	0.0
54797	794.0	831.0
54796	1141.0	920.0
54795	2236.0	1261.0
6425	83.0	19.0
6424	2003.0	4891.0
150992	1.0	1.0
6427	5533.0	5967.0
54799	1433.0	569.0
6426	8552.0	6670.0
6429	7002.0	6536.0
6428	11361.0	11987.0
162979	40.0	124.0
6441	69823.0	324.0
64122	1353.0	663.0
64121	1611.0	2345.0
6440	1815346.0	80.0
100421731	0.0	1.0
6443	5686.0	827.0
101928256	0.0	0.0
6442	2932.0	234.0
64123	10598.0	457.0
100421733	0.0	0.0
6445	568.0	43.0
100421734	0.0	0.0
6444	2329.0	642.0
160313	4.0	0.0
100421736	0.0	0.0
64127	397.0	414.0
162972	259.0	351.0
64129	5545.0	2897.0
255426	0.0	19.0
642818	0.0	0.0
642819	295.0	103.0
400709	48.0	35.0
6439	793886.0	9973.0
642812	2.0	0.0
64131	3449.0	1792.0
654817	306.0	206.0
6450	219.0	199.0
91750	936.0	686.0
64130	164.0	479.0
654816	166.0	110.0
6452	6345.0	5023.0
100421741	0.0	0.0
64132	2404.0	2031.0
6451	13389.0	3126.0
64135	3374.0	1125.0
91754	7921.0	3397.0
6453	4091.0	1246.0
6456	257.0	1.0
91752	73.0	31.0
64137	39.0	29.0
6455	6398.0	7056.0
147372	2608.0	170.0
6447	29.0	180.0
6446	13702.0	16297.0
91748	9459.0	2575.0
6449	4748.0	3907.0
135398	34.0	167.0
91746	4823.0	4424.0
6448	3529.0	2096.0
91749	373.0	687.0
6461	1068.0	1195.0
6462	14.0	12.0
6465	0.0	0.0
100421754	0.0	0.0
64146	57.0	45.0
64145	4004.0	1268.0
6464	13231.0	8964.0
162998	4.0	1.0
100421756	1.0	3.0
101928276	0.0	4.0
64147	449.0	180.0
160335	3045.0	1996.0
6466	1.0	1.0
162993	358.0	408.0
64149	710.0	664.0
147381	2.0	1.0
255403	247.0	146.0
6458	11.0	31.0
6457	253.0	79.0
91734	2.0	6.0
6459	3.0	4.0
6472	4317.0	10995.0
6471	3.0	2.0
6474	23.0	401.0
6473	1.0	2.0
6476	1.0	0.0
6478	1524.0	4674.0
6477	733.0	519.0
101928200	4.0	7.0
100421648	1.0	0.0
6470	2182.0	1301.0
6469	569.0	6.0
6468	5414.0	3550.0
6483	5197.0	1587.0
6482	10358.0	13623.0
100421652	0.0	0.0
6484	3483.0	898.0
6487	1414.0	754.0
196294	292.0	363.0
6489	854.0	793.0
497661	553.0	341.0
100421657	0.0	1.0
6480	15833.0	3822.0
102724386	2.0	34.0
6494	7159.0	2839.0
6493	66.0	320.0
6496	0.0	0.0
6495	15.0	811.0
6498	4705.0	3804.0
101928223	61.0	0.0
6497	14414.0	6552.0
6499	3702.0	4191.0
6490	96.0	85.0
6492	0.0	1.0
6491	304.0	1040.0
101928232	0.0	1.0
100124700	0.0	0.0
102724368	3.0	4.0
196264	1684.0	1761.0
54700	1990.0	1939.0
54707	1630.0	1607.0
497634	0.0	0.0
54704	2073.0	1457.0
54708	2254.0	3300.0
160287	15.0	3.0
54714	1.0	45.0
54718	212.0	174.0
100421681	0.0	0.0
54716	1768.0	14.0
54715	8.0	0.0
100421695	1.0	4.0
100421697	0.0	0.0
100421698	2.0	9.0
100421699	0.0	5.0
102724349	2.0	5.0
102724341	0.0	0.0
159296	8.0	4.0
54729	0.0	0.0
54726	5485.0	2648.0
100421694	0.0	0.0
255480	2818.0	354.0
54732	12142.0	12659.0
54734	42.0	25.0
54733	2671.0	936.0
54739	1157.0	358.0
54738	0.0	0.0
54737	4664.0	2503.0
160298	4.0	1.0
102724321	0.0	0.0
255488	7343.0	3078.0
54742	4.0	1193.0
54741	14288.0	9276.0
54749	3900.0	617.0
137902	119.0	124.0
27128	2219.0	2048.0
27129	1438.0	265.0
29789	3009.0	2233.0
27127	11.0	126.0
27120	16.0	37.0
27121	1.0	26.0
29781	2855.0	1739.0
29780	3990.0	1608.0
27124	555.0	173.0
27125	9507.0	5760.0
27122	31223.0	3483.0
29785	1273.0	410.0
27123	434.0	284.0
125919	390.0	271.0
29799	987.0	111.0
390800	0.0	0.0
27131	6640.0	3591.0
654790	531.0	1573.0
27132	33.0	116.0
27130	1338.0	550.0
29798	207.0	195.0
27136	0.0	0.0
29797	0.0	0.0
27133	1.0	0.0
29796	3492.0	4284.0
27134	1205.0	107.0
27106	2176.0	1815.0
27107	1598.0	1919.0
29768	4.0	1.0
29767	2838.0	463.0
29766	10775.0	7024.0
27109	1778.0	917.0
29761	5306.0	2268.0
29760	573.0	668.0
389813	62.0	179.0
389812	1.0	0.0
27102	9869.0	14804.0
29765	0.0	0.0
29763	1398.0	1807.0
27101	2747.0	3107.0
389816	0.0	1.0
27115	854.0	150.0
29778	1.0	0.0
29777	1977.0	2477.0
27113	389.0	297.0
29775	2007.0	1220.0
27111	797.0	906.0
29774	56.0	63.0
27112	24.0	33.0
390831	0.0	0.0
390834	0.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1706.0	1286.0
125958	0.0	0.0
377841	3.0	4.0
390843	0.0	0.0
390844	2.0	2.0
389827	6.0	1.0
652170	0.0	1.0
389860	3.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	4.0	1.0
389856	529.0	136.0
125931	0.0	4.0
389852	1.0	0.0
100313914	0.0	1.0
389844	0.0	2.0
389840	151.0	6.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	22.0	77.0
91893	119.0	96.0
91894	7.0	10.0
147670	3.0	9.0
147664	0.0	63.0
642721	0.0	0.0
64285	4165.0	2170.0
64284	2709.0	99.0
64288	1579.0	845.0
147685	19.0	48.0
121026	0.0	0.0
123688	168.0	448.0
341568	0.0	12.0
341567	2.0	0.0
642737	1.0	2.0
64283	2962.0	2405.0
64282	1227.0	418.0
389541	3456.0	3912.0
147694	986.0	437.0
389537	126.0	245.0
147686	154.0	146.0
147687	456.0	483.0
121014	0.0	0.0
642741	32.0	6.0
159686	40.0	60.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	1.0
390501	0.0	0.0
390503	0.0	0.0
121006	6.0	21.0
389524	284.0	119.0
147699	37.0	74.0
133060	0.0	0.0
100313962	0.0	0.0
135644	1.0	0.0
27285	26.0	11.0
27286	2119.0	2645.0
27283	0.0	0.0
27284	117.0	111.0
389558	429.0	562.0
27289	7493.0	465.0
27287	85.0	139.0
27288	3.0	0.0
135656	478.0	3.0
390561	17.0	26.0
27296	65.0	32.0
389549	0.0	3.0
27297	2648.0	2848.0
27294	87.0	73.0
27295	3565.0	2395.0
27299	34.0	999.0
642776	2.0	11.0
27292	1491.0	1383.0
27293	1298.0	364.0
27290	2.0	0.0
642778	2.0	5.0
27291	815.0	1086.0
160622	2290.0	503.0
390531	4.0	114.0
147650	204.0	154.0
390530	7.0	64.0
390535	0.0	1.0
390539	0.0	0.0
147646	5.0	18.0
390538	0.0	0.0
654783	0.0	0.0
147645	215.0	131.0
341511	1.0	1.0
6500	14120.0	13787.0
133015	541.0	355.0
400410	98.0	207.0
147660	32.0	33.0
121054	0.0	0.0
121053	301.0	490.0
147657	970.0	753.0
147658	5.0	2.0
400406	400.0	18.0
642799	0.0	0.0
642796	0.0	0.0
133022	265.0	39.0
642797	197.0	177.0
101928165	0.0	0.0
6511	0.0	22.0
390595	87.0	259.0
6510	8915.0	13364.0
390594	4.0	0.0
100421803	0.0	0.0
100421804	3.0	10.0
390598	37.0	17.0
100421805	6.0	1.0
100421806	6.0	2.0
100421807	0.0	0.0
6509	3016.0	3213.0
54870	5458.0	3395.0
54875	763.0	218.0
54874	6907.0	4010.0
54873	5889.0	676.0
389599	12.0	0.0
54872	3215.0	2020.0
102724430	1.0	3.0
54879	679.0	659.0
6502	709.0	2536.0
54878	4014.0	2142.0
6504	163.0	226.0
54877	3660.0	1541.0
91801	654.0	352.0
6503	2866.0	2309.0
54876	1965.0	1503.0
6506	268.0	22.0
6505	10782.0	692.0
91807	19.0	11.0
6508	220.0	1394.0
6507	1752.0	1822.0
101928176	0.0	0.0
6520	10348.0	8109.0
6522	11685.0	4686.0
221717	0.0	2.0
6521	86.0	3.0
221718	0.0	22.0
100421813	2.0	1.0
64207	6762.0	1938.0
100421816	6.0	11.0
221711	80.0	106.0
64208	89.0	277.0
221710	1152.0	1449.0
54882	415.0	252.0
54881	1673.0	1142.0
54880	4467.0	2623.0
54886	558.0	2.0
54885	924.0	484.0
54884	8066.0	7022.0
54883	1520.0	897.0
6513	603.0	73463.0
6512	386.0	108.0
54888	3470.0	6445.0
6515	16024.0	4190.0
54887	3259.0	2191.0
6514	0.0	0.0
6517	46.0	141.0
6519	5.0	4.0
6518	51.0	2002.0
221749	6785.0	4150.0
64210	5408.0	4785.0
6531	55.0	15.0
100421820	0.0	2.0
64211	0.0	25.0
6530	8.0	96.0
6533	5946.0	5218.0
6532	4103.0	26.0
100421823	3.0	6.0
390572	9.0	7.0
64216	772.0	637.0
64215	3055.0	3183.0
100421825	0.0	0.0
64218	4631.0	2602.0
100421827	0.0	0.0
100421828	1.0	0.0
64219	2709.0	825.0
100421829	11.0	5.0
54893	3243.0	1266.0
54892	943.0	2271.0
54891	1287.0	740.0
54890	7013.0	5086.0
54897	2213.0	1455.0
54896	1047.0	1575.0
54894	1659.0	996.0
6524	65.0	7.0
6523	304.0	100.0
170062	0.0	0.0
101928190	0.0	0.0
54899	2210.0	989.0
6526	2543.0	1651.0
6525	12367.0	4203.0
54898	156.0	1058.0
6528	6.0	99.0
91828	124.0	49.0
170067	0.0	1.0
6527	140.0	6.0
6529	158.0	76.0
6540	61.0	27.0
64221	406.0	277.0
64220	4.0	2344.0
6542	3565.0	1154.0
64223	2284.0	3296.0
6541	3609.0	5996.0
64222	2220.0	4135.0
390581	0.0	0.0
64225	3175.0	3910.0
6543	7.0	139.0
64224	3696.0	2194.0
105376261	1.0	23.0
6535	1013.0	20129.0
6534	4.0	22.0
6536	1632.0	2880.0
6539	554.0	168.0
6538	29.0	18.0
64232	1.0	1.0
6551	0.0	0.0
6550	10.0	331.0
64231	4113.0	3210.0
6553	190.0	134.0
91851	10671.0	107.0
64236	5226.0	1301.0
6555	70.0	0.0
101928122	3.0	0.0
6554	12.0	8.0
6546	2539.0	520.0
6545	264.0	1.0
6548	14267.0	10909.0
6547	237.0	13.0
6549	113.0	251.0
6560	11816.0	3329.0
64241	4.0	0.0
64240	6.0	4.0
6561	0.0	0.0
6564	5.0	39.0
6563	82.0	16.0
100421854	26.0	10.0
101928136	31.0	42.0
6566	1751.0	2753.0
6565	5098.0	890.0
100421859	2.0	0.0
101928138	0.0	0.0
221756	114.0	57.0
6557	8.0	9.0
6556	7795.0	6817.0
6559	16.0	6.0
91833	1307.0	952.0
6558	7082.0	606.0
133083	0.0	0.0
6571	599.0	125.0
101928142	0.0	331.0
100421860	0.0	2.0
6570	5.0	5.0
100421861	1.0	0.0
6573	2682.0	870.0
6572	0.0	61.0
101928141	0.0	0.0
91875	1190.0	833.0
6575	6695.0	5013.0
6574	2566.0	3865.0
101928147	0.0	0.0
100421865	9.0	8.0
6576	3535.0	3505.0
221785	1449.0	1113.0
245711	13.0	78.0
169044	23.0	232.0
221786	349.0	317.0
6568	2.0	0.0
6567	2226.0	809.0
91869	1437.0	1145.0
6569	0.0	2.0
6582	1.0	2.0
91860	155.0	153.0
101928153	305.0	81.0
6581	2443.0	177.0
101928154	30.0	40.0
6584	673.0	683.0
101928151	0.0	1.0
6583	119.0	76.0
6586	23536.0	989.0
6585	72.0	52.0
101928158	3.0	9.0
91862	390.0	148.0
6588	0.0	14.0
6580	15.0	43.0
169026	26.0	10.0
6579	215.0	448.0
6578	4436.0	1252.0
6595	15104.0	5778.0
6594	3440.0	719.0
30817	830.0	1385.0
6597	11015.0	15634.0
6596	1836.0	4250.0
30816	20.0	8.0
30819	58.0	91.0
6599	8776.0	6679.0
100421767	0.0	0.0
6598	4604.0	5511.0
30818	394.0	184.0
100421768	0.0	1.0
100421769	0.0	3.0
6591	1498.0	1608.0
6590	24651.0	7453.0
30820	68.0	9.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	1.0	0.0
282706	0.0	0.0
255104	1779.0	1989.0
255101	6.0	7.0
54802	700.0	1346.0
30813	2.0	1.0
30812	31.0	13.0
54801	811.0	806.0
54800	4669.0	2831.0
30815	10605.0	2600.0
30814	1.0	0.0
54806	809.0	765.0
54805	1604.0	989.0
30811	692.0	73.0
100421771	0.0	0.0
54809	3223.0	2387.0
100421784	4.0	20.0
54808	3623.0	3688.0
54807	450.0	405.0
29802	5.0	90.0
29801	3351.0	1791.0
29800	1134.0	526.0
101928104	15.0	17.0
29803	7214.0	3952.0
54813	887.0	663.0
54812	2147.0	3097.0
54811	1833.0	1663.0
54810	790.0	24.0
54816	2381.0	1272.0
54815	7978.0	6546.0
54814	638.0	789.0
100421794	2.0	2.0
54819	676.0	623.0
100421796	246.0	69.0
100421797	1.0	0.0
101928113	41.0	0.0
100421799	0.0	0.0
54820	1839.0	3097.0
54823	536.0	315.0
54822	3216.0	2596.0
54821	65.0	600.0
54828	3535.0	1562.0
54827	0.0	21.0
54826	303.0	163.0
54825	18.0	67.0
54829	3643.0	3225.0
282756	0.0	0.0
54831	2.0	5.0
54830	24.0	198.0
282754	0.0	0.0
102724473	0.0	0.0
54834	1209.0	1331.0
54832	7378.0	3024.0
54839	377.0	273.0
54838	9299.0	5286.0
54836	1309.0	1093.0
54842	8384.0	1767.0
54841	865.0	567.0
54840	1345.0	1461.0
54845	3249.0	7933.0
54843	1480.0	1396.0
54849	3820.0	2800.0
54848	395.0	15.0
54847	408.0	249.0
100359394	3.0	4.0
100359397	0.0	0.0
100359396	7.0	12.0
255119	1.0	5.0
54853	2106.0	1323.0
54852	2546.0	524.0
54851	454.0	601.0
54850	1212.0	1360.0
54857	29.0	37.0
54856	3614.0	2650.0
54855	3221.0	2929.0
54854	1213.0	2020.0
54859	1419.0	1059.0
54858	4449.0	1107.0
255130	9.0	2.0
54860	0.0	0.0
100134015	9.0	34.0
54863	3084.0	786.0
54862	2652.0	3468.0
54861	10924.0	1483.0
54868	3286.0	2542.0
54867	9479.0	14363.0
54866	60.0	23.0
54865	1303.0	1703.0
54869	1088.0	2265.0
255180	1.0	2.0
27249	4873.0	3440.0
27247	1552.0	875.0
27248	6415.0	4320.0
100431168	1.0	3.0
400360	13.0	6.0
107161163	0.0	0.0
27241	1213.0	1141.0
27242	5769.0	13009.0
27240	183.0	161.0
27245	2985.0	4063.0
400359	2.0	3.0
27246	2556.0	1901.0
27243	6433.0	4429.0
27244	2969.0	894.0
678655	770.0	1035.0
642687	0.0	1.0
282791	12.0	11.0
282790	3.0	1.0
107161154	0.0	0.0
27258	1820.0	1524.0
100431177	0.0	0.0
255193	2.0	17.0
27252	2364.0	1059.0
27253	9997.0	526.0
27250	3878.0	7870.0
100431173	0.0	0.0
27257	826.0	1512.0
100431172	0.0	2.0
255189	8154.0	561.0
27254	891.0	496.0
282786	0.0	0.0
27255	923.0	0.0
123606	2200.0	4556.0
107161144	73.0	261.0
29889	3217.0	4297.0
29888	9462.0	6875.0
103344929	0.0	0.0
29887	2290.0	811.0
103344928	3.0	19.0
107161145	0.0	0.0
27229	1425.0	1157.0
353500	36.0	103.0
29882	2572.0	1877.0
29881	9.0	22.0
29880	1903.0	1365.0
103344932	30.0	0.0
29886	3215.0	4419.0
282776	0.0	0.0
282775	0.0	0.0
29883	5437.0	4485.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1869.0	1351.0
27239	852.0	170.0
29899	910.0	2904.0
27236	2691.0	1217.0
27237	753.0	1369.0
353513	0.0	0.0
353514	767.0	251.0
353511	376.0	448.0
27230	10953.0	24279.0
29893	212.0	255.0
27231	2.0	3.0
282769	0.0	0.0
29890	7452.0	5024.0
29896	2756.0	3123.0
27235	711.0	470.0
27232	71.0	20.0
29895	8.0	16.0
255167	129.0	5.0
29894	5909.0	6596.0
27233	1340.0	72.0
282763	0.0	0.0
27201	9.0	406.0
27202	542.0	416.0
27200	8.0	1.0
30849	3812.0	3218.0
30851	2702.0	1761.0
30850	3105.0	1377.0
400389	1.0	1.0
29844	984.0	848.0
29843	1375.0	1430.0
400385	7.0	6.0
29842	3457.0	210.0
29841	127.0	5760.0
30846	54061.0	7680.0
30845	1676.0	1472.0
30848	1.0	2.0
30847	0.0	0.0
30844	20804.0	6566.0
30827	3020.0	2963.0
29855	7406.0	8358.0
123624	103.0	1.0
29851	557.0	124.0
29850	7.0	0.0
30835	1487.0	1016.0
30834	715.0	777.0
30837	2782.0	1540.0
30836	4026.0	4412.0
30833	878.0	697.0
30832	478.0	168.0
64395	1357.0	1779.0
64397	17915.0	4534.0
64396	0.0	1.0
64399	10413.0	20.0
64398	3993.0	1301.0
390634	0.0	0.0
390637	357.0	891.0
389634	21.0	29.0
389633	3.0	3.0
400511	0.0	0.0
389631	0.0	0.0
64393	3489.0	2205.0
389630	0.0	0.0
390643	0.0	1.0
400506	1336.0	1811.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	9.0
400500	1.0	2.0
642612	0.0	1.0
160518	764.0	377.0
341689	0.0	0.0
400508	15.0	24.0
642614	0.0	0.0
389662	28.0	8.0
390610	1.0	2.0
377677	401.0	226.0
390612	2.0	1.0
390616	3.0	0.0
389658	19.0	1.0
389655	30.0	186.0
341674	0.0	0.0
642623	0.0	2.0
642627	0.0	0.0
341676	92.0	47.0
642641	33.0	24.0
389652	0.0	6.0
389649	0.0	0.0
390627	111.0	624.0
389644	0.0	2.0
389643	120.0	164.0
642633	1.0	0.0
642631	0.0	0.0
642636	1.0	2.0
101928085	47.0	37.0
642652	0.0	0.0
375035	5331.0	5855.0
221806	71.0	41.0
338017	0.0	0.0
389677	933.0	724.0
389676	1.0	3.0
101928099	8.0	154.0
642663	1.0	0.0
389674	8.0	5.0
389672	7.0	2.0
338002	1.0	3.0
400550	4068.0	62.0
338004	0.0	0.0
390688	0.0	0.0
338005	0.0	1.0
389668	39.0	41.0
375033	5129.0	371.0
341640	2939.0	8.0
642659	146.0	100.0
642658	15.0	58.0
221823	0.0	1.0
6610	539.0	677.0
375057	116.0	23.0
390650	0.0	0.0
