id	29b6e624-9539-4abc-b80f-b5c7b65948fc	57dd7a80-e226-4e21-accb-cc944923100e
106481342	1.0	13.0
106481340	0.0	0.0
85458	1349.0	3893.0
106481345	0.0	0.0
85459	317.0	1953.0
106481346	0.0	0.0
85456	16074.0	12277.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2030.0	2636.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	33.0	840.0
442913	0.0	0.0
85452	10.0	66.0
442914	0.0	0.0
50	5916.0	7640.0
85453	1812.0	6063.0
442915	0.0	1.0
85450	4851.0	2136.0
51	5730.0	5577.0
442916	0.0	0.0
85451	1304.0	4553.0
52	2909.0	17469.0
442917	0.0	0.0
53	4164.0	5716.0
442918	0.0	0.0
54	20174.0	12397.0
442919	0.0	0.0
55	934.0	232.0
442909	0.0	0.0
56	4.0	24.0
58	12.0	64.0
59	12719.0	16816.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	213.0	1627.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	10.0
106481354	0.0	5.0
85446	212.0	278.0
442900	0.0	0.0
106481355	0.0	0.0
85443	11.0	57.0
442901	0.0	0.0
85444	949.0	3776.0
442902	0.0	0.0
60	463972.0	632739.0
85441	3278.0	2816.0
442903	4.0	4.0
85442	1048.0	73.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	95.0
85440	1777.0	3665.0
442907	1.0	4.0
442908	0.0	1.0
66	0.0	0.0
67	6.0	26.0
68	6.0	17.0
344595	267.0	821.0
69	3.0	9.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	86.0	170.0
106481321	0.0	2.0
85479	361.0	160.0
106481322	0.0	0.0
85476	2521.0	7096.0
85477	1934.0	351.0
70	6.0	309.0
85474	11.0	71.0
71	249137.0	352155.0
72	1994.0	1918.0
73	18.0	41.0
74	0.0	0.0
75	11.0	25.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3978.0	8494.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	2.0
85465	1873.0	16645.0
81	40705.0	59964.0
85463	1564.0	403.0
82	2.0	21.0
85464	3146.0	3827.0
83	3.0	8.0
85461	4356.0	5073.0
85462	4009.0	4234.0
86	1643.0	14292.0
87	11841.0	30213.0
85460	983.0	3070.0
88	82.0	41.0
89	0.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2070.0	3907.0
106481300	0.0	0.0
91	3019.0	3869.0
92	684.0	712.0
93	453.0	1587.0
94	8185.0	2565.0
95	160.0	291.0
97	104.0	802.0
98	610.0	1052.0
344561	0.0	0.0
728661	2510.0	2869.0
728664	2.0	5.0
106481305	0.0	0.0
261734	943.0	6946.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	28.0	102.0
106481309	8.0	5.0
246119	4.0	3.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	14.0	2.0
3805	22.0	32.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	4.0
3809	35.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	618.0	5292.0
3800	51.0	165.0
3801	3149.0	2145.0
3802	14.0	3.0
728695	0.0	0.0
285735	0.0	11.0
261726	1874.0	7662.0
728698	8.0	22.0
3814	10.0	7.0
3815	1115.0	398.0
3816	26.0	99.0
261729	1185.0	3822.0
3817	0.0	18.0
3818	29.0	15.0
222166	3281.0	1234.0
3811	13.0	0.0
3812	21.0	9.0
285740	0.0	0.0
285741	19.0	25.0
728689	16.0	27.0
3827	23.0	1.0
246100	0.0	0.0
3820	264.0	103.0
3821	19.0	20.0
3822	2.0	17.0
3823	3.0	7.0
3824	262.0	274.0
645402	0.0	0.0
403313	482.0	1198.0
403314	5.0	44.0
728637	0.0	2.0
728638	195.0	2535.0
728633	0.0	0.0
728632	31.0	82.0
728635	17.0	45.0
3836	3146.0	9116.0
222183	58.0	337.0
3837	11174.0	45831.0
3838	3442.0	26866.0
3839	4278.0	6920.0
728629	0.0	0.0
403304	2.0	0.0
403305	0.0	0.0
3831	1437.0	3598.0
3832	585.0	6004.0
3833	745.0	6081.0
3834	22.0	12.0
3835	1487.0	8323.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	133.0	366.0
3848	213.0	76.0
3849	3.0	3.0
222171	14.0	8845.0
728619	5.0	6.0
3840	6253.0	14000.0
3841	558.0	945.0
3842	5634.0	20953.0
3843	7943.0	17786.0
3844	0.0	0.0
3845	2850.0	6792.0
3846	4.0	9.0
645423	0.0	0.0
3860	124.0	268.0
246126	864.0	1230.0
728658	643.0	2437.0
728655	0.0	161.0
728657	1.0	0.0
728656	0.0	1.0
3858	665.0	2763.0
3859	3.0	4.0
246135	0.0	2.0
3850	2.0	9.0
3851	2993.0	108.0
3852	232.0	2622.0
645414	1.0	0.0
3853	356.0	1582.0
3854	119.0	1078.0
3855	19476.0	2767.0
3856	38273.0	252890.0
3857	0.0	2.0
728640	1.0	6.0
645431	11.0	22.0
728642	211.0	314.0
728641	23.0	22.0
645434	8.0	0.0
645432	17.0	15.0
285704	529.0	631.0
728643	13.0	3.0
222194	1496.0	3505.0
285708	1.0	0.0
1204	0.0	0.0
1203	1166.0	884.0
1201	2006.0	1611.0
1200	27124.0	14808.0
3861	217.0	651.0
645426	14.0	33.0
645425	0.0	0.0
1209	8502.0	19655.0
3866	88.0	1006.0
1208	2.0	15.0
1207	2309.0	10048.0
3868	185.0	276.0
285311	0.0	0.0
3880	19398.0	45154.0
3881	0.0	1.0
285313	3072.0	98.0
100128537	132.0	47.0
3882	2.0	0.0
100128536	0.0	5.0
285314	0.0	12.0
285315	261.0	355.0
1215	73.0	1.0
100141515	6.0	2.0
1213	30249.0	56940.0
1212	4004.0	3892.0
1211	6484.0	12258.0
3872	641.0	3515.0
3875	31981.0	180468.0
3876	12.0	80.0
3879	1.0	18.0
3890	0.0	0.0
3891	0.0	0.0
3892	29.0	97.0
100128525	2.0	22.0
285326	0.0	0.0
1230	3631.0	1746.0
285329	7.0	42.0
440097	0.0	1.0
440093	11.0	30.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	2.0
3886	0.0	1.0
100128521	0.0	0.0
3887	3.0	72.0
3888	0.0	0.0
100631239	1.0	3.0
3889	0.0	6.0
100128516	49.0	55.0
285331	286.0	794.0
100128512	0.0	3.0
285335	30.0	20.0
100128514	0.0	0.0
1241	240.0	619.0
1240	2284.0	2155.0
1238	107.0	132.0
1237	13.0	49.0
1236	1026.0	133.0
1235	24.0	4.0
1234	959.0	812.0
1233	444.0	97.0
1232	23.0	788.0
3895	10729.0	16450.0
100128511	13.0	20.0
100631247	0.0	1.0
3897	33.0	128.0
100631248	0.0	1.0
3898	6703.0	7669.0
100631249	0.0	0.0
3899	2676.0	17.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1620.0	1566.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	75.0	142.0
100631254	7.0	4.0
100128503	0.0	0.0
285349	162.0	277.0
574501	2.0	3.0
574502	0.0	0.0
1244	25.0	16224.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1255.0	780.0
1263	3443.0	1196.0
1262	12.0	36.0
116966	172.0	44.0
100887755	0.0	0.0
1261	2.0	2.0
100887754	2.0	8.0
1260	0.0	0.0
116969	76.0	17.0
1259	46.0	6.0
1258	19.0	11.0
440061	0.0	0.0
100887750	13.0	51.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1057.0	314.0
1271	146.0	1.0
100887749	35.0	11.0
1270	21.0	46.0
100887748	1.0	0.0
440044	19.0	58.0
1269	47.0	6.0
440051	0.0	0.0
1268	1349.0	86.0
440050	1.0	2.0
1267	4402.0	11105.0
1266	13714.0	18155.0
100887740	0.0	0.0
1265	20666.0	17949.0
1286	3361.0	2401.0
1285	1887.0	795.0
1284	26922.0	72684.0
1282	20655.0	80718.0
1281	50596.0	487791.0
1280	122.0	21.0
440078	65.0	103.0
440077	2.0	4.0
440087	63.0	17.0
1278	64628.0	395007.0
1277	44669.0	650289.0
440081	27.0	885.0
116938	0.0	0.0
1297	1.0	6.0
116931	57.0	50.0
1296	699.0	1760.0
1295	8118.0	21692.0
116933	0.0	1.0
1294	75.0	3043.0
1293	43020.0	124936.0
116935	21.0	56.0
1292	26473.0	83957.0
440068	2.0	4.0
1291	16159.0	78146.0
116937	1.0	7.0
440067	0.0	1.0
1290	4300.0	45243.0
440073	672.0	183.0
440072	1.0	4.0
1289	6129.0	57282.0
1288	222.0	25238.0
1287	1582.0	24470.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4481.0	4042.0
440021	0.0	0.0
442673	0.0	9.0
10018	1489.0	3774.0
126328	1754.0	5175.0
442676	0.0	1.0
126326	471.0	643.0
1299	22.0	129.0
1298	261.0	1151.0
10011	1710.0	2795.0
10010	2617.0	4663.0
10013	2687.0	4067.0
128989	2521.0	2231.0
10015	9434.0	10692.0
10014	4982.0	3921.0
10017	1.0	73.0
10016	2838.0	11921.0
10020	1547.0	2908.0
114335	0.0	1.0
114336	0.0	18.0
126321	2419.0	4427.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	3.0	13.0
10024	199.0	3708.0
128977	1199.0	3417.0
103021165	0.0	4.0
10023	200.0	163.0
103021164	6.0	3.0
10026	1847.0	3058.0
10025	4212.0	3619.0
116986	377.0	340.0
116985	14196.0	6292.0
116988	4376.0	8005.0
116987	1888.0	8183.0
114327	356.0	1666.0
440043	0.0	0.0
126308	4322.0	3636.0
440041	0.0	0.0
126306	49.0	85.0
151306	137.0	89.0
100128590	3.0	26.0
100128596	0.0	4.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	20.0	66.0
440026	3194.0	2747.0
440023	0.0	1.0
10008	757.0	16792.0
10007	3578.0	5634.0
10009	1550.0	5436.0
116984	4159.0	355.0
116983	981.0	2364.0
151313	348.0	985.0
10000	2134.0	10095.0
128954	0.0	0.0
10002	14.0	29.0
10001	817.0	1856.0
10004	272.0	372.0
10003	71.0	24.0
10006	3688.0	8546.0
10005	1130.0	1785.0
126370	0.0	0.0
285352	41.0	59.0
100128579	0.0	0.0
285359	12.0	33.0
126375	284.0	760.0
126374	1141.0	666.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2894.0	2741.0
285367	1054.0	1974.0
285368	131.0	229.0
100128569	64.0	158.0
126364	1373.0	1261.0
100128560	1.0	1.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	1.0
153932	1.0	9.0
344191	0.0	3.0
126353	2292.0	3636.0
751071	77.0	255.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	5.0
106481282	0.0	0.0
285381	2168.0	2166.0
106481283	0.0	0.0
285382	229.0	202.0
106481280	0.0	1.0
165918	1306.0	3146.0
106481281	0.0	3.0
165904	150.0	131.0
285386	779.0	122.0
138307	5.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	7.0	2.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	388.0	915.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	4.0
126299	900.0	2955.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1836.0	4206.0
728710	0.0	1.0
126295	198.0	336.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	299.0	2717.0
645318	0.0	0.0
645317	15.0	44.0
151242	132.0	186.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	16669.0	31199.0
100287908	0.0	0.0
645332	159.0	654.0
126282	689.0	1520.0
100287902	8.0	47.0
163227	209.0	724.0
100287900	0.0	1.0
163223	17.0	4.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	1.0	1.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	7.0	11046.0
106481278	0.0	0.0
645328	2.0	8.0
151254	28.0	120.0
645326	0.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	50.0	232.0
163259	288.0	352.0
645345	47.0	395.0
200403	19.0	107.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	89.0	38.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	6.0
728732	0.0	8.0
728734	0.0	1.0
126272	64.0	135.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1841.0	1881.0
106481243	0.0	0.0
107133513	0.0	4.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	26.0	35.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	5.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	14.0
728723	72.0	78.0
106481253	0.0	0.0
107133522	3.0	10.0
106481254	1.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	31.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	25.0	536.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	1.0
200424	1424.0	8300.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	13.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	4.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	377.0	766.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	36.0
645387	351.0	963.0
645382	0.0	0.0
645381	12.0	36.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	5.0
106481207	0.0	3.0
106481204	2.0	0.0
106481205	2.0	1.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	262.0	441.0
3903	6788.0	3464.0
106481210	0.0	0.0
3904	10.0	32.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4525.0	6791.0
106481211	0.0	0.0
3909	7522.0	1065.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	1.0
151230	549.0	3947.0
728798	0.0	3.0
3913	21915.0	12965.0
3914	14211.0	4246.0
3915	18652.0	39557.0
3916	34895.0	26568.0
3918	7756.0	10047.0
3910	10216.0	11056.0
3911	6342.0	11665.0
3912	11740.0	21266.0
728782	7.0	19.0
728780	63.0	16.0
3924	13.0	22.0
3925	7097.0	25451.0
3927	16798.0	45908.0
3929	241.0	8.0
3920	12099.0	27638.0
3921	29520.0	55422.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	25681.0	14110.0
3937	4162.0	3121.0
3938	2.0	7.0
3939	30775.0	70198.0
3930	2867.0	8489.0
100873179	0.0	0.0
3931	301.0	393.0
3932	807.0	3306.0
3933	1.0	30.0
3934	2926.0	942.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	3.0	9.0
3947	4.0	7.0
3948	4.0	3.0
3949	41247.0	17779.0
100873169	2.0	0.0
3940	0.0	3.0
100873168	0.0	0.0
3945	20895.0	55786.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	11.0	21.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	0.0	18.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	388.0	190.0
3958	20987.0	19600.0
3959	49607.0	65103.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	165.0	205.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	183.0	272.0
3952	64.0	9.0
3953	2418.0	620.0
3954	3106.0	6867.0
3955	910.0	11886.0
3956	16009.0	32796.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	49.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	5.0	65.0
728746	0.0	0.0
728748	1.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	724.0	370.0
1303	5946.0	20125.0
107133502	1.0	6.0
1302	19.0	74.0
1301	48.0	8908.0
1300	115.0	5706.0
3960	289.0	16.0
3963	2.0	9.0
3964	4181.0	10231.0
1308	67.0	777.0
3965	6953.0	6058.0
1307	2800.0	7230.0
151295	14.0	31.0
1306	1152.0	21474.0
100189589	4.0	6.0
728774	0.0	2.0
728773	0.0	6.0
3980	1240.0	6946.0
100287932	2055.0	5432.0
3981	1281.0	1064.0
728776	4.0	25.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	2.0
1316	21091.0	9276.0
1315	8286.0	15251.0
1314	15342.0	33391.0
1312	9329.0	11248.0
1311	224.0	1695.0
100329135	2.0	2.0
1310	5.0	4.0
574537	0.0	0.0
3972	0.0	2.0
3973	4.0	0.0
3975	1.0	760.0
3976	2372.0	293.0
3977	5639.0	3631.0
1318	367.0	289.0
3978	1607.0	7402.0
1317	5929.0	9257.0
728763	15.0	27.0
3990	69.0	255.0
645313	3.0	16.0
3991	342.0	242.0
645312	0.0	0.0
3992	6690.0	10250.0
645311	0.0	3.0
728769	177.0	453.0
1330	0.0	1.0
1327	11349.0	22872.0
1326	2534.0	1265.0
1325	6.0	23.0
3982	1.0	0.0
3983	15569.0	5358.0
3984	2724.0	7464.0
3985	5127.0	5089.0
3987	6366.0	8733.0
3988	31223.0	13819.0
1329	2301.0	13520.0
116809	0.0	0.0
100128416	5.0	20.0
1340	5231.0	22964.0
1337	3706.0	12228.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6147.0	14627.0
100128410	0.0	2.0
3995	1853.0	1354.0
100128412	0.0	0.0
3996	1406.0	2671.0
3998	8957.0	21734.0
1339	0.0	0.0
285440	3448.0	1698.0
285441	77.0	5.0
1352	702.0	1785.0
1351	5250.0	12247.0
1350	9020.0	15889.0
1349	2694.0	15842.0
1348	0.0	3.0
1347	3161.0	18463.0
1346	550.0	518.0
1345	3278.0	9719.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	14.0
1363	3727.0	3337.0
1362	9763.0	22961.0
1361	1184.0	3.0
1360	64.0	38.0
1359	3455.0	510.0
1358	1.0	45.0
1357	9.0	29.0
1356	893.0	1894.0
1355	2234.0	4026.0
1353	1752.0	5860.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	53.0	53.0
285464	493.0	426.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6105.0	10465.0
1373	280.0	2045.0
1371	846.0	4593.0
1370	6.0	3.0
1369	1.0	2.0
1368	14322.0	1183.0
100873209	0.0	3.0
1366	6567.0	11008.0
1365	797.0	9791.0
1364	12269.0	62189.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	5.0
100873201	0.0	0.0
100873208	0.0	1.0
100873207	0.0	0.0
100873206	1.0	0.0
100873205	0.0	4.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2817.0	4413.0
116843	1296.0	1905.0
1384	2757.0	3383.0
116842	11.0	84.0
1382	103.0	1512.0
116844	4654.0	738.0
1381	0.0	465.0
1380	303.0	12.0
440176	2.0	9.0
440184	6.0	0.0
1379	14.0	21.0
1378	1791.0	585.0
1376	2018.0	2781.0
1375	16.0	104.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	1501.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	13.0
100873220	0.0	0.0
128820	0.0	0.0
116832	170.0	7521.0
1396	425.0	460.0
1395	6.0	9.0
1394	1.0	3.0
1393	24.0	17.0
1392	10.0	0.0
285407	11.0	57.0
116835	973.0	644.0
1390	2714.0	1699.0
1389	6217.0	5311.0
1388	5177.0	7689.0
1387	6482.0	10473.0
116841	1336.0	4417.0
1386	2400.0	4856.0
116840	3280.0	3471.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	44.0
100873227	0.0	1.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	29.0	33.0
100873255	0.0	0.0
100873254	3.0	4.0
100873253	0.0	0.0
285412	3.0	3.0
100873252	0.0	0.0
100287898	15.0	23.0
100287895	0.0	0.0
285419	84.0	71.0
1399	6495.0	10242.0
1398	6755.0	6779.0
1397	4737.0	4868.0
100873259	0.0	2.0
100873258	1.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	6.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	165.0	400.0
285429	0.0	20.0
100287880	0.0	0.0
440193	2012.0	4044.0
100873248	0.0	0.0
100873247	1.0	4.0
100873246	0.0	0.0
100873245	3.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	9967.0	42996.0
153830	21278.0	8355.0
645280	1.0	3.0
440138	389.0	582.0
440132	1.0	4.0
440142	2.0	4.0
10139	1883.0	2285.0
126208	1335.0	3053.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	0.0	2.0
107133499	0.0	0.0
128866	9016.0	14721.0
10131	1847.0	8940.0
10134	14601.0	41066.0
107133494	0.0	1.0
10133	4704.0	6938.0
128869	1130.0	4412.0
10136	0.0	24.0
10135	27473.0	85175.0
100128493	0.0	1.0
103021294	35.0	120.0
10138	771.0	2302.0
100128496	0.0	0.0
10137	5411.0	9587.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	2.0
10140	2417.0	3561.0
128864	6.0	49.0
440125	0.0	5.0
440131	1.0	2.0
10143	4.0	58.0
128854	163.0	808.0
10142	4459.0	5314.0
10144	2869.0	1940.0
10147	1451.0	8355.0
100128483	0.0	1.0
10146	10132.0	17681.0
128859	0.0	0.0
10149	311.0	91.0
10148	116.0	174.0
128853	53.0	111.0
440159	0.0	0.0
10117	71.0	8.0
440163	4.0	0.0
10110	26.0	17.0
10112	707.0	3639.0
10111	3007.0	6415.0
10114	10626.0	4930.0
10113	3417.0	42260.0
128848	0.0	0.0
10116	4712.0	8295.0
165829	14.0	148.0
100128469	11.0	29.0
153842	0.0	8.0
440145	684.0	4308.0
10129	3978.0	3897.0
440153	0.0	0.0
10128	5638.0	23637.0
100033799	0.0	0.0
107133486	3.0	13.0
10121	10018.0	10551.0
100128465	0.0	0.0
10120	3394.0	8722.0
10123	3867.0	34418.0
138234	1.0	1.0
10125	709.0	4657.0
10124	992.0	10719.0
10127	1414.0	4370.0
10126	1193.0	1863.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	23.0	100.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	169.0	121.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	0.0
10107	1.0	8.0
10106	22100.0	20240.0
106481199	0.0	1.0
10109	19713.0	32423.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	36.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2127.0	5367.0
10100	316.0	1336.0
10103	687.0	1361.0
106481194	1.0	0.0
10102	1155.0	3306.0
106481195	0.0	0.0
10105	3271.0	7121.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	170.0	46.0
440119	169.0	3718.0
126235	0.0	0.0
126231	54.0	169.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	102.0	274.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	51.0	193.0
106481167	0.0	4.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	1.0
440107	30.0	32.0
440104	668.0	929.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	1.0
128876	1.0	6.0
100128420	24.0	15.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	2.0
10090	897.0	256.0
10093	7901.0	9765.0
10092	14982.0	34513.0
10095	16448.0	18989.0
645204	1.0	1.0
10094	9802.0	20993.0
645203	2.0	13.0
10097	17786.0	45503.0
10096	13860.0	48770.0
645201	0.0	4.0
163115	25.0	29.0
200504	3806.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	11.0	181.0
106481143	0.0	0.0
114194	0.0	0.0
138162	67.0	270.0
106481144	1.0	0.0
114195	20.0	12.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	1.0
106481148	4.0	4.0
106481145	1.0	0.0
151126	2743.0	114.0
106481146	0.0	0.0
10099	27174.0	29811.0
10098	417.0	8868.0
114190	0.0	2.0
106481140	0.0	1.0
114192	0.0	0.0
645212	253.0	789.0
106481149	0.0	5.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	17.0	10.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	2.0
106481159	0.0	0.0
114188	0.0	0.0
728819	16.0	65.0
106481156	0.0	0.0
