id	8ff70f54-8735-40b1-a556-b96e8889cc0f	5a491f56-a9a5-4bae-a85a-c4c316a6b282
106481341	0.0	0.0
106481342	7.0	9.0
106481340	0.0	0.0
85458	3975.0	1000.0
106481345	0.0	0.0
85459	654.0	716.0
106481346	0.0	0.0
85456	18638.0	16089.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3145.0	3117.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	155.0	251.0
442913	0.0	0.0
85452	206.0	201.0
442914	0.0	0.0
50	7549.0	11669.0
85453	2280.0	8962.0
442915	0.0	0.0
85450	9377.0	1748.0
51	9545.0	9816.0
442916	0.0	0.0
85451	2516.0	4698.0
52	4103.0	7748.0
442917	0.0	0.0
53	4297.0	5552.0
442918	0.0	0.0
54	29637.0	5448.0
442919	0.0	0.0
55	599.0	223.0
442909	2.0	0.0
56	4.0	13.0
58	15.0	11.0
59	9704.0	14171.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	108.0	308.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	5.0
106481354	2.0	2.0
85446	321.0	207.0
442900	1.0	0.0
106481355	0.0	0.0
85443	7.0	9.0
442901	0.0	0.0
85444	1788.0	1460.0
442902	0.0	0.0
60	514794.0	520146.0
85441	6051.0	8879.0
442903	21.0	7.0
85442	2363.0	363.0
442904	0.0	0.0
442905	0.0	0.0
62	33.0	34.0
85440	2567.0	3883.0
442907	10.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	11.0	10.0
68	2.0	4.0
344595	523.0	377.0
69	7.0	17.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	266.0	258.0
106481321	1.0	0.0
85479	440.0	58.0
106481322	0.0	0.0
85476	3264.0	5446.0
85477	944.0	509.0
70	8.0	58.0
85474	25.0	170.0
71	209302.0	395413.0
72	784.0	1278.0
73	28.0	58.0
74	0.0	0.0
75	12.0	22.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6040.0	4764.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2104.0	12260.0
81	55095.0	70475.0
85463	3535.0	689.0
82	4.0	5.0
85464	8367.0	2044.0
83	8.0	4.0
85461	6750.0	3892.0
85462	5664.0	3880.0
86	2084.0	3546.0
87	15783.0	23949.0
85460	1728.0	5661.0
88	226.0	13.0
89	5.0	21.0
728675	0.0	0.0
106481301	0.0	1.0
106481302	0.0	0.0
90	3637.0	5907.0
106481300	0.0	0.0
91	2458.0	4841.0
92	1273.0	2144.0
93	925.0	545.0
94	21245.0	1798.0
95	121.0	257.0
97	97.0	344.0
98	659.0	1045.0
344561	0.0	0.0
728661	5541.0	3814.0
728664	0.0	0.0
106481305	0.0	1.0
261734	1359.0	1056.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	36.0	42.0
106481309	19.0	7.0
246119	7.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	62.0	3.0
3805	30.0	30.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	2.0
3809	8.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1157.0	852.0
3800	117.0	354.0
3801	4733.0	1797.0
3802	113.0	11.0
728695	0.0	0.0
285735	0.0	36.0
261726	2739.0	3323.0
728698	7.0	10.0
3814	5.0	88.0
3815	4148.0	6725.0
3816	170.0	41.0
261729	548.0	2320.0
3817	2.0	14.0
3818	26.0	15.0
222166	10378.0	2545.0
3811	141.0	5.0
3812	72.0	7.0
285740	3.0	0.0
285741	20.0	13.0
728689	13.0	23.0
3827	8.0	16.0
246100	0.0	0.0
3820	665.0	220.0
3821	21.0	16.0
3822	29.0	7.0
3823	8.0	0.0
3824	1076.0	213.0
645402	0.0	0.0
403313	796.0	1054.0
403314	122.0	145.0
728637	1.0	3.0
728638	80.0	327.0
728633	0.0	0.0
728632	14.0	36.0
728635	24.0	35.0
3836	4102.0	5083.0
222183	32.0	105.0
3837	15473.0	21352.0
3838	2050.0	19131.0
3839	6055.0	3449.0
728629	0.0	0.0
403304	2.0	0.0
403305	0.0	0.0
3831	2929.0	2393.0
3832	275.0	2387.0
3833	228.0	1928.0
3834	9.0	2.0
3835	1628.0	3399.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	407.0	261.0
3848	278.0	162.0
3849	1.0	9.0
222171	119.0	4860.0
728619	14.0	1.0
3840	8221.0	9756.0
3841	899.0	456.0
3842	8679.0	7487.0
3843	10309.0	9755.0
3844	0.0	0.0
3845	4016.0	4379.0
3846	6.0	1.0
645423	0.0	0.0
3860	162.0	739.0
246126	1261.0	243.0
728658	517.0	384.0
728655	5.0	2.0
728657	0.0	1.0
728656	0.0	0.0
3858	923.0	3211.0
3859	1.0	4.0
246135	3.0	1.0
3850	0.0	9.0
3851	654.0	116.0
3852	649.0	235234.0
645414	0.0	0.0
3853	405.0	23443.0
3854	228.0	2969.0
3855	42341.0	2218.0
3856	21821.0	101621.0
3857	0.0	0.0
728640	5.0	5.0
645431	19.0	107.0
728642	478.0	601.0
728641	11.0	5.0
645434	12.0	7.0
645432	24.0	13.0
285704	957.0	1214.0
728643	5.0	0.0
222194	3198.0	3527.0
285708	1.0	137.0
1204	0.0	0.0
1203	1617.0	988.0
1201	1910.0	1905.0
1200	33773.0	38075.0
3861	461.0	598.0
645426	34.0	27.0
645425	0.0	0.0
1209	11087.0	16659.0
3866	279.0	69861.0
1208	0.0	0.0
1207	2906.0	4109.0
3868	331.0	3221.0
285311	0.0	0.0
3880	21980.0	160828.0
3881	0.0	328.0
285313	4410.0	1006.0
100128537	1142.0	69.0
3882	0.0	182.0
100128536	0.0	1.0
285314	4.0	0.0
285315	395.0	576.0
1215	68.0	9.0
100141515	3.0	4.0
1213	37980.0	39477.0
1212	4949.0	3317.0
1211	8580.0	12298.0
3872	1068.0	101973.0
3875	22126.0	44821.0
3876	4.0	10.0
3879	0.0	1.0
3890	0.0	2.0
3891	6.0	4.0
3892	106.0	456.0
100128525	10.0	23.0
285326	0.0	0.0
1230	4315.0	604.0
285329	16.0	28.0
440097	0.0	5.0
440093	12.0	27.0
3883	0.0	86.0
3884	0.0	35.0
3885	0.0	55.0
3886	0.0	7.0
100128521	0.0	0.0
3887	17.0	1689.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	31.0
100128516	120.0	12.0
285331	518.0	344.0
100128512	0.0	0.0
285335	26.0	3.0
100128514	0.0	0.0
1241	507.0	1731.0
1240	3595.0	1124.0
1238	173.0	441.0
1237	26.0	29.0
1236	900.0	529.0
1235	27.0	26.0
1234	1803.0	376.0
1233	514.0	210.0
1232	33.0	12.0
3895	18136.0	15917.0
100128511	51.0	22.0
100631247	2.0	2.0
3897	189.0	677.0
100631248	0.0	2.0
3898	2489.0	8092.0
100631249	0.0	0.0
3899	5029.0	1088.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	2308.0	1213.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	215.0	74.0
100631254	3.0	1.0
100128503	0.0	0.0
285349	323.0	250.0
574501	1.0	3.0
574502	0.0	0.0
1244	39.0	28.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	957.0	658.0
1263	3157.0	949.0
1262	116.0	145.0
116966	304.0	18.0
100887755	0.0	0.0
1261	1.0	2.0
100887754	3.0	0.0
1260	1.0	157.0
116969	37.0	34.0
1259	46.0	454.0
1258	19.0	10.0
440061	0.0	1.0
100887750	50.0	11.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	996.0	6028.0
1271	125.0	25.0
100887749	30.0	17.0
1270	46.0	57.0
100887748	2.0	0.0
440044	42.0	60.0
1269	72.0	134.0
440051	2.0	0.0
1268	1033.0	713.0
440050	1.0	1.0
1267	5607.0	14174.0
1266	16236.0	41399.0
100887740	0.0	0.0
1265	23092.0	23368.0
1286	6541.0	436.0
1285	4871.0	179.0
1284	36912.0	27814.0
1282	21868.0	23447.0
1281	17895.0	356437.0
1280	17.0	629.0
440078	115.0	67.0
440077	13.0	1.0
440087	116.0	17.0
1278	35474.0	254514.0
1277	22333.0	443433.0
440081	17.0	104.0
116938	0.0	0.0
1297	1.0	558.0
116931	30.0	324.0
1296	1965.0	3005.0
1295	14763.0	6405.0
116933	2.0	2.0
1294	108.0	10327.0
1293	19053.0	82029.0
116935	22.0	20.0
1292	23556.0	62652.0
440068	1.0	9.0
1291	12106.0	39387.0
116937	1.0	5.0
440067	2.0	10.0
1290	2830.0	21063.0
440073	1231.0	78.0
440072	1.0	11.0
1289	3860.0	31701.0
1288	203.0	10467.0
1287	2253.0	18394.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	8089.0	2143.0
440021	0.0	0.0
442673	1.0	8.0
10018	3000.0	6633.0
126328	1826.0	2217.0
442676	0.0	0.0
126326	1278.0	261.0
1299	86.0	402.0
1298	513.0	12820.0
10011	2269.0	2622.0
10010	3754.0	2663.0
10013	4404.0	4371.0
128989	3278.0	3172.0
10015	16617.0	7158.0
10014	7687.0	4270.0
10017	1.0	163.0
10016	4891.0	12896.0
10020	2512.0	1974.0
114335	0.0	1.0
114336	0.0	0.0
126321	3007.0	2924.0
10029	3.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	33.0	37.0
10024	43.0	1383.0
128977	2526.0	2076.0
103021165	1.0	4.0
10023	961.0	250.0
103021164	3.0	8.0
10026	2698.0	2289.0
10025	4785.0	5322.0
116986	867.0	343.0
116985	22137.0	10120.0
116988	8157.0	9087.0
116987	3885.0	6774.0
114327	924.0	897.0
440043	0.0	0.0
126308	8208.0	5102.0
440041	0.0	0.0
126306	46.0	311.0
151306	285.0	32.0
100128590	1.0	14.0
100128596	1.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	10.0	7.0
440026	4457.0	3148.0
440023	0.0	0.0
10008	1580.0	811.0
10007	3506.0	11375.0
10009	3089.0	2095.0
116984	6760.0	3310.0
116983	1404.0	2523.0
151313	387.0	1795.0
10000	5907.0	1087.0
128954	0.0	0.0
10002	26.0	18.0
10001	1255.0	1631.0
10004	379.0	147.0
10003	148.0	47.0
10006	5849.0	5857.0
10005	1225.0	5383.0
126370	0.0	0.0
285352	68.0	101.0
100128579	0.0	0.0
285359	46.0	76.0
126375	709.0	366.0
126374	1787.0	774.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4393.0	5097.0
285367	1419.0	1785.0
285368	253.0	997.0
100128569	110.0	68.0
126364	2726.0	708.0
100128560	4.0	8.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	5.0
344191	0.0	3.0
126353	2535.0	1953.0
751071	124.0	134.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	12.0	10.0
106481282	0.0	0.0
285381	3740.0	1469.0
106481283	0.0	0.0
285382	370.0	322.0
106481280	0.0	0.0
165918	2598.0	2177.0
106481281	0.0	2.0
165904	26.0	45.0
285386	1263.0	160.0
138307	0.0	1.0
106481297	0.0	5.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	510.0
100128542	8.0	1.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	1284.0	281.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	0.0	7.0
126299	1435.0	3219.0
106481259	0.0	0.0
728716	1.0	0.0
126298	3103.0	5588.0
728710	0.0	0.0
126295	274.0	239.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	288.0	1203.0
645318	0.0	0.0
645317	20.0	49.0
151242	233.0	347.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	34845.0	54723.0
100287908	0.0	0.0
645332	272.0	424.0
126282	1398.0	1682.0
100287902	15.0	27.0
163227	423.0	345.0
100287900	0.0	0.0
163223	19.0	6.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	3.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	16.0	23.0
106481278	0.0	0.0
645328	2.0	4.0
151254	24.0	308.0
645326	16.0	5.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	26.0	8.0
163259	505.0	942.0
645345	96.0	240.0
200403	303.0	393.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	227.0	68.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	10.0
728732	3.0	0.0
728734	1.0	1.0
126272	120.0	216.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	2301.0	1272.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	1.0	0.0
114299	15.0	79.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	3.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	22.0	15.0
728723	126.0	128.0
106481253	0.0	0.0
107133522	2.0	1.0
106481254	4.0	1.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	31.0	18.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	19.0	112.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	3147.0	6760.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	21.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	5.0	3.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	578.0	529.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	27.0	25.0
645387	355.0	256.0
645382	0.0	0.0
645381	34.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	10.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	1.0	4.0
106481204	1.0	1.0
106481205	0.0	3.0
106481208	1.0	4.0
106481209	0.0	0.0
3902	224.0	313.0
3903	8238.0	1681.0
106481210	0.0	0.0
3904	42.0	15.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5348.0	1924.0
106481211	0.0	0.0
3909	15546.0	21034.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	1.0
151230	791.0	2362.0
728798	7.0	3.0
3913	28556.0	16671.0
3914	14225.0	33225.0
3915	18878.0	34119.0
3916	38523.0	45458.0
3918	12175.0	12699.0
3910	9653.0	5125.0
3911	14175.0	24940.0
3912	12645.0	72020.0
728782	4.0	3.0
728780	92.0	19.0
3924	6.0	5.0
3925	3899.0	19419.0
3927	25127.0	17621.0
3929	1.0	24.0
3920	18404.0	23454.0
3921	26152.0	20175.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	56367.0	8290.0
3937	7467.0	1544.0
3938	3.0	6.0
3939	21468.0	80446.0
3930	3967.0	5424.0
100873179	0.0	0.0
3931	514.0	270.0
3932	1551.0	729.0
3933	1.0	0.0
3934	536.0	9403.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	1.0	3.0
3948	4.0	171.0
3949	41316.0	4425.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	16883.0	44252.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	3.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	209.0	67.0
3958	30338.0	22759.0
3959	65116.0	105119.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	3.0
199223	417.0	354.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	334.0	251.0
3952	0.0	28.0
3953	3863.0	497.0
3954	4045.0	14220.0
3955	2926.0	774.0
3956	14457.0	14438.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	953.0	315.0
1303	16069.0	17997.0
107133502	0.0	1.0
1302	42.0	172.0
1301	82.0	7685.0
1300	196.0	4008.0
3960	413.0	23.0
3963	1.0	1.0
3964	6725.0	5886.0
1308	131.0	8946.0
3965	10417.0	2326.0
1307	1847.0	12939.0
151295	14.0	35.0
1306	958.0	8641.0
100189589	0.0	4.0
728774	0.0	0.0
728773	0.0	1.0
3980	1611.0	3776.0
100287932	2199.0	3423.0
3981	1502.0	544.0
728776	13.0	30.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	57638.0	10263.0
1315	10469.0	9592.0
1314	20750.0	17096.0
1312	11929.0	10373.0
1311	313.0	5046.0
100329135	1.0	0.0
1310	7.0	324.0
574537	0.0	195.0
3972	0.0	6.0
3973	2.0	0.0
3975	1.0	1.0
3976	558.0	4042.0
3977	15455.0	7471.0
1318	768.0	207.0
3978	1240.0	2904.0
1317	9698.0	5179.0
728763	64.0	46.0
3990	55.0	95.0
645313	5.0	5.0
3991	341.0	842.0
645312	0.0	2.0
3992	6125.0	9756.0
645311	0.0	2.0
728769	319.0	370.0
1330	0.0	0.0
1327	12951.0	12808.0
1326	3863.0	422.0
1325	8.0	27.0
3982	3.0	0.0
3983	32601.0	4900.0
3984	4395.0	9434.0
3985	7619.0	15293.0
3987	6456.0	6433.0
3988	23510.0	9242.0
1329	4667.0	11659.0
116809	0.0	0.0
100128416	7.0	5.0
1340	6394.0	10113.0
1337	4136.0	5079.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	7197.0	10507.0
100128410	0.0	0.0
3995	2234.0	1546.0
100128412	0.0	0.0
3996	2462.0	11314.0
3998	9857.0	15924.0
1339	1.0	1.0
285440	2842.0	1260.0
285441	121.0	5.0
1352	1072.0	1850.0
1351	6068.0	9408.0
1350	9228.0	6962.0
1349	3503.0	5263.0
1348	0.0	1.0
1347	3845.0	4707.0
1346	1001.0	295.0
1345	3886.0	7443.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	51.0
1363	3775.0	32500.0
1362	12645.0	22090.0
1361	1406.0	47.0
1360	5.0	225.0
1359	3879.0	496.0
1358	1.0	22.0
1357	4.0	10.0
1356	1444.0	8206.0
1355	3594.0	3342.0
1353	2092.0	1508.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	83.0	115.0
285464	956.0	753.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8051.0	5729.0
1373	184.0	956.0
1371	729.0	2629.0
1370	1.0	14.0
1369	0.0	0.0
1368	25972.0	2804.0
100873209	0.0	1.0
1366	5991.0	8636.0
1365	1448.0	3060.0
1364	14718.0	40624.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4749.0	3271.0
116843	840.0	1324.0
1384	2458.0	992.0
116842	51.0	43.0
1382	136.0	16885.0
116844	1896.0	503.0
1381	3.0	2538.0
1380	552.0	1928.0
440176	1.0	1.0
440184	2.0	5.0
1379	14.0	15.0
1378	968.0	383.0
1376	2181.0	3202.0
1375	28.0	127.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	1121.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	121.0	3000.0
1396	871.0	123.0
1395	15.0	1.0
1394	1.0	4.0
1393	31.0	8.0
1392	0.0	0.0
285407	18.0	22.0
116835	5204.0	1173.0
1390	1996.0	1804.0
1389	9698.0	3237.0
1388	7145.0	5179.0
1387	13813.0	11626.0
116841	1946.0	4255.0
1386	3848.0	3938.0
116840	4471.0	2886.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	9.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	77.0	51.0
100873255	0.0	0.0
100873254	2.0	3.0
100873253	0.0	1.0
285412	4.0	2.0
100873252	0.0	0.0
100287898	63.0	64.0
100287895	0.0	1.0
285419	62.0	187.0
1399	11181.0	16251.0
1398	9329.0	5987.0
1397	12309.0	3719.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	742.0	155.0
285429	23.0	30.0
100287880	0.0	0.0
440193	3617.0	7480.0
100873248	0.0	0.0
100873247	1.0	6.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10432.0	47581.0
153830	21979.0	6679.0
645280	8.0	182.0
440138	722.0	387.0
440132	1.0	2.0
440142	1.0	0.0
10139	2322.0	9562.0
126208	1747.0	4233.0
126206	1.0	0.0
126205	1.0	0.0
107133497	0.0	53.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10814.0	12291.0
10131	1999.0	4722.0
10134	18844.0	38108.0
107133494	0.0	2.0
10133	9233.0	6739.0
128869	1157.0	5574.0
10136	0.0	2.0
10135	18495.0	18527.0
100128493	0.0	0.0
103021294	42.0	327.0
10138	854.0	768.0
100128496	0.0	0.0
10137	6277.0	8694.0
128861	1.0	1.0
128862	0.0	0.0
10141	1.0	8.0
10140	6114.0	3438.0
128864	5.0	41.0
440125	0.0	0.0
440131	1.0	0.0
10143	0.0	16.0
128854	364.0	6595.0
10142	10294.0	13597.0
10144	2952.0	6097.0
10147	2148.0	7733.0
100128483	0.0	0.0
10146	13610.0	9751.0
128859	0.0	3.0
10149	174.0	158.0
10148	188.0	160.0
128853	64.0	516.0
440159	0.0	4.0
10117	45.0	14.0
440163	1.0	1.0
10110	19.0	20.0
10112	134.0	1608.0
10111	4911.0	2799.0
10114	13447.0	7004.0
10113	3534.0	12627.0
128848	0.0	1.0
10116	7515.0	7171.0
165829	29.0	466.0
100128469	16.0	37.0
153842	2.0	4.0
440145	751.0	705.0
10129	8978.0	1176.0
440153	0.0	0.0
10128	8129.0	14465.0
100033799	0.0	0.0
107133486	2.0	8.0
10121	12876.0	13273.0
100128465	0.0	0.0
10120	5389.0	13931.0
10123	5162.0	17337.0
138234	0.0	0.0
10125	909.0	226.0
10124	2096.0	3806.0
10127	2184.0	1832.0
10126	1652.0	3056.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	20.0	68.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	1.0	0.0
285489	320.0	47.0
100128448	0.0	0.0
126242	2.0	2.0
106481198	1.0	0.0
10107	7.0	1.0
10106	37810.0	25252.0
106481199	1.0	0.0
10109	26235.0	33756.0
106481196	0.0	0.0
106481197	0.0	2.0
10108	1.0	3.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2518.0	4419.0
10100	648.0	623.0
10103	2642.0	10860.0
106481194	0.0	0.0
10102	1275.0	2340.0
106481195	0.0	0.0
10105	2061.0	5347.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	241.0	61.0
440119	156.0	51.0
126235	0.0	1.0
126231	225.0	71.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	200.0	245.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	46.0	59.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	29.0	149.0
440104	1109.0	891.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	5.0	24.0
100128420	95.0	13.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	1.0
10090	2069.0	1295.0
10093	8535.0	7324.0
10092	19371.0	14302.0
10095	17921.0	23817.0
645204	1.0	3.0
10094	13886.0	11332.0
645203	2.0	4.0
10097	26915.0	28957.0
10096	17156.0	15993.0
645201	0.0	0.0
163115	114.0	21.0
200504	3264.0	38.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	39.0
106481143	0.0	0.0
114194	0.0	0.0
138162	255.0	297.0
106481144	0.0	0.0
114195	86.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	25.0	7.0
106481145	0.0	0.0
151126	3460.0	689.0
106481146	0.0	0.0
10099	22305.0	28676.0
10098	1005.0	2150.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	458.0	569.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	26.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	1.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
