id	a75a9fcd-cc1d-4ef6-a213-dd468217ad5b	a092dfa4-5455-4c0d-9eb5-f3363fd680e8
106481345	0.0	0.0
85459	499.0	760.0
106481346	0.0	0.0
85456	6329.0	9634.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1876.0	1131.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	92.0	265.0
442913	0.0	0.0
85452	125.0	17.0
442914	0.0	0.0
50	3829.0	3658.0
85453	1362.0	345.0
442915	0.0	0.0
85450	5895.0	4946.0
51	5308.0	5625.0
442916	0.0	0.0
85451	1362.0	1485.0
52	3308.0	3519.0
442917	0.0	0.0
53	3084.0	4084.0
442918	0.0	1.0
54	13339.0	4323.0
442919	0.0	0.0
55	533.0	211.0
442909	0.0	2.0
56	2.0	10.0
58	15.0	23.0
59	9715.0	17673.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	47.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	113.0	281.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	6.0
106481354	0.0	1.0
85446	127.0	35.0
442900	0.0	0.0
106481355	0.0	0.0
85443	6.0	35.0
442901	0.0	0.0
85444	1328.0	1439.0
442902	0.0	0.0
60	319397.0	481410.0
85441	1691.0	2492.0
442903	7.0	2.0
85442	548.0	7.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	74.0
85440	1626.0	2038.0
442907	2.0	3.0
442908	0.0	0.0
66	1.0	0.0
67	11.0	18.0
68	8.0	5.0
344595	432.0	293.0
69	4.0	20.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	184.0	150.0
106481321	0.0	1.0
85479	205.0	28.0
106481322	0.0	0.0
85476	2419.0	10310.0
85477	497.0	302.0
70	6.0	6.0
85474	7.0	47.0
71	140848.0	271963.0
72	1256.0	577.0
73	16.0	25.0
74	0.0	1.0
75	14.0	5.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3830.0	4552.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1341.0	5373.0
81	26316.0	37635.0
85463	1382.0	2085.0
82	6.0	6.0
85464	3567.0	2967.0
83	0.0	2.0
85461	4632.0	4099.0
85462	3090.0	2507.0
86	1771.0	10422.0
87	8543.0	40221.0
85460	1228.0	5054.0
88	387.0	9.0
89	5.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2549.0	6521.0
106481300	0.0	0.0
91	2556.0	2984.0
92	960.0	1215.0
93	619.0	333.0
94	8190.0	1356.0
95	97.0	114.0
97	180.0	302.0
98	472.0	522.0
344561	1.0	1.0
728661	2314.0	3233.0
728664	0.0	3.0
106481305	0.0	0.0
261734	763.0	1739.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	12.0	25.0
106481309	7.0	7.0
246119	4.0	1.0
106481307	2.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	93.0	1.0
3805	49.0	43.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	0.0
3809	89.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	761.0	803.0
3800	122.0	73.0
3801	2036.0	1473.0
3802	117.0	1.0
728695	0.0	1.0
285735	0.0	5.0
261726	2011.0	3094.0
728698	11.0	20.0
3814	0.0	1.0
3815	3055.0	1618.0
3816	61.0	22.0
261729	890.0	2823.0
3817	0.0	3.0
3818	40.0	4.0
222166	4129.0	469.0
3811	201.0	4.0
3812	33.0	4.0
285740	1.0	0.0
285741	33.0	17.0
728689	15.0	20.0
3827	1.0	0.0
246100	0.0	0.0
3820	1017.0	97.0
3821	58.0	51.0
3822	26.0	14.0
3823	2.0	1.0
3824	1155.0	416.0
645402	0.0	0.0
403313	624.0	540.0
403314	73.0	2.0
728637	1.0	4.0
728638	9.0	35.0
728633	0.0	0.0
728632	41.0	103.0
728635	18.0	19.0
3836	2574.0	7755.0
222183	11.0	414.0
3837	11083.0	25689.0
3838	1158.0	21379.0
3839	4363.0	6811.0
728629	0.0	0.0
403304	3.0	0.0
403305	0.0	0.0
3831	1247.0	1387.0
3832	266.0	3550.0
3833	152.0	3132.0
3834	26.0	0.0
3835	1087.0	2632.0
728620	0.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	293.0	26.0
3848	58.0	2629.0
3849	1.0	89.0
222171	80.0	64.0
728619	13.0	0.0
3840	6286.0	20056.0
3841	1133.0	410.0
3842	6051.0	9724.0
3843	7142.0	20596.0
3844	0.0	0.0
3845	3159.0	6147.0
3846	3.0	45.0
645423	0.0	0.0
3860	97.0	139550.0
246126	1053.0	170.0
728658	415.0	519.0
728655	5.0	0.0
728657	0.0	0.0
728656	1.0	0.0
3858	732.0	5409.0
3859	0.0	0.0
246135	2.0	1.0
3850	0.0	10.0
3851	3786.0	2809.0
3852	198.0	537261.0
645414	0.0	0.0
3853	204.0	469460.0
3854	30.0	82601.0
3855	15831.0	216.0
3856	14655.0	26546.0
3857	0.0	86.0
728640	8.0	2.0
645431	9.0	7.0
728642	188.0	154.0
728641	51.0	957.0
645434	8.0	5.0
645432	23.0	6.0
285704	1001.0	529.0
728643	11.0	4.0
222194	2676.0	2298.0
285708	0.0	106.0
1204	0.0	1.0
1203	1258.0	919.0
1201	1280.0	1194.0
1200	18554.0	14687.0
3861	53.0	171846.0
645426	5.0	6.0
645425	0.0	0.0
1209	6071.0	12510.0
3866	104.0	25836.0
1208	0.0	3.0
1207	2438.0	9798.0
3868	61.0	202332.0
285311	0.0	0.0
3880	11342.0	98368.0
3881	0.0	3888.0
285313	4055.0	415.0
100128537	105.0	11.0
3882	0.0	21.0
100128536	0.0	6.0
285314	0.0	9.0
285315	355.0	358.0
1215	11.0	7.0
100141515	4.0	15.0
1213	23945.0	56318.0
1212	1848.0	2765.0
1211	4867.0	7890.0
3872	245.0	183740.0
3875	13029.0	11557.0
3876	8.0	5.0
3879	2.0	0.0
3890	0.0	25.0
3891	17.0	1.0
3892	81.0	110.0
100128525	3.0	9.0
285326	0.0	0.0
1230	1884.0	779.0
285329	10.0	12.0
440097	0.0	35.0
440093	16.0	21.0
3883	0.0	36.0
3884	0.0	110.0
3885	0.0	311.0
3886	0.0	8.0
100128521	1.0	1.0
3887	20.0	33.0
3888	2.0	10.0
100631239	1.0	0.0
3889	0.0	4.0
100128516	69.0	4.0
285331	690.0	360.0
100128512	1.0	0.0
285335	29.0	25.0
100128514	0.0	0.0
1241	274.0	2912.0
1240	3075.0	805.0
1238	181.0	58.0
1237	27.0	55.0
1236	272.0	87.0
1235	31.0	13.0
1234	1002.0	403.0
1233	325.0	101.0
1232	7.0	14.0
3895	16600.0	28611.0
100128511	40.0	29.0
100631247	0.0	0.0
3897	102.0	113.0
100631248	0.0	1.0
3898	1504.0	19578.0
100631249	0.0	0.0
3899	2625.0	89.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1713.0	1674.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	121.0	67.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	207.0	121.0
574501	0.0	0.0
574502	0.0	0.0
1244	38.0	82.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1013.0	649.0
1263	1287.0	783.0
1262	46.0	0.0
116966	262.0	53.0
100887755	0.0	0.0
1261	4.0	2.0
100887754	3.0	2.0
1260	0.0	0.0
116969	31.0	15.0
1259	22.0	75.0
1258	8.0	1982.0
440061	0.0	0.0
100887750	32.0	9.0
100887746	3.0	1.0
100887744	0.0	1.0
1272	776.0	775.0
1271	189.0	21.0
100887749	24.0	13.0
1270	10.0	67.0
100887748	0.0	1.0
440044	17.0	50.0
1269	28.0	6.0
440051	0.0	0.0
1268	309.0	30.0
440050	0.0	1.0
1267	2751.0	6264.0
1266	13949.0	12534.0
100887740	0.0	0.0
1265	11991.0	22087.0
1286	3672.0	140.0
1285	2942.0	28.0
1284	16590.0	25763.0
1282	10412.0	32982.0
1281	8820.0	497710.0
1280	30.0	479.0
440078	98.0	32.0
440077	5.0	1.0
440087	116.0	15.0
1278	20705.0	353226.0
1277	7104.0	532223.0
440081	18.0	49.0
116938	0.0	0.0
1297	1.0	3.0
116931	57.0	116.0
1296	824.0	2583.0
1295	10452.0	10043.0
116933	1.0	0.0
1294	55.0	2108.0
1293	13067.0	109262.0
116935	33.0	27.0
1292	11596.0	38898.0
440068	7.0	154.0
1291	7681.0	22684.0
116937	0.0	0.0
440067	2.0	130.0
1290	1556.0	42571.0
440073	714.0	67.0
440072	3.0	4.0
1289	1873.0	43940.0
1288	206.0	364.0
1287	1821.0	715.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4531.0	2231.0
440021	0.0	0.0
442673	0.0	1.0
10018	1677.0	4653.0
126328	1295.0	2486.0
442676	1.0	0.0
126326	746.0	243.0
1299	2.0	92.0
1298	127.0	125.0
10011	1381.0	1877.0
10010	3431.0	2627.0
10013	2259.0	1948.0
128989	1516.0	1177.0
10015	12444.0	9950.0
10014	4077.0	1563.0
10017	0.0	223.0
10016	2924.0	5902.0
10020	1736.0	2878.0
114335	0.0	0.0
114336	0.0	0.0
126321	1029.0	2590.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	0.0
10021	13.0	1.0
10024	30.0	2009.0
128977	1696.0	967.0
103021165	1.0	15.0
10023	390.0	79.0
103021164	3.0	7.0
10026	2503.0	2637.0
10025	2228.0	2776.0
116986	365.0	135.0
116985	8583.0	5241.0
116988	3951.0	1385.0
116987	1583.0	2463.0
114327	777.0	173.0
440043	0.0	0.0
126308	3982.0	6841.0
440041	0.0	0.0
126306	20.0	21.0
151306	315.0	36.0
100128590	11.0	3.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	14.0	23.0
440026	3776.0	1917.0
440023	0.0	2.0
10008	1298.0	668.0
10007	1782.0	4031.0
10009	2053.0	2975.0
116984	4933.0	3304.0
116983	729.0	2139.0
151313	255.0	531.0
10000	3229.0	2224.0
128954	0.0	0.0
10002	16.0	3.0
10001	888.0	2286.0
10004	328.0	399.0
10003	166.0	58.0
10006	4792.0	8363.0
10005	905.0	1289.0
126370	0.0	0.0
285352	48.0	25.0
100128579	0.0	0.0
285359	33.0	4.0
126375	634.0	218.0
126374	734.0	246.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3001.0	3162.0
285367	812.0	743.0
285368	95.0	95.0
100128569	10.0	13.0
126364	1437.0	498.0
100128560	3.0	7.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	6.0
344191	0.0	8.0
126353	1642.0	1325.0
751071	116.0	394.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	5.0
106481282	0.0	0.0
285381	2029.0	1730.0
106481283	0.0	0.0
285382	280.0	431.0
106481280	0.0	0.0
165918	1491.0	4711.0
106481281	0.0	3.0
165904	10.0	72.0
285386	826.0	1646.0
138307	3.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	219.0
100128542	13.0	0.0
106481290	2.0	0.0
100128541	1.0	2.0
138311	525.0	60.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	445.0	503.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1191.0	1534.0
728710	1.0	0.0
126295	241.0	284.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	185.0	3491.0
645318	0.0	0.0
645317	16.0	20.0
151242	72.0	322.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	23547.0	29016.0
100287908	0.0	0.0
645332	141.0	249.0
126282	806.0	1781.0
100287902	5.0	10.0
163227	407.0	308.0
100287900	0.0	0.0
163223	14.0	3.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	3.0	5.0
106481278	1.0	0.0
645328	0.0	0.0
151254	28.0	503.0
645326	3.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	495.0
163259	426.0	1184.0
645345	31.0	84.0
200403	298.0	26.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	193.0	24.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	5.0
728732	3.0	4.0
728734	0.0	0.0
126272	142.0	74.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1575.0	1805.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	5.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	17.0	36.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	6.0
728723	45.0	15.0
106481253	0.0	0.0
107133522	2.0	4.0
106481254	3.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	45.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	12.0
645348	0.0	0.0
106481250	0.0	0.0
645369	12.0	12.0
645368	0.0	0.0
645367	0.0	0.0
106481217	1.0	0.0
200424	1355.0	4241.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	5.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	6.0	0.0
106481221	0.0	108.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	489.0	694.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	53.0	0.0
645387	150.0	332.0
645382	0.0	0.0
645381	19.0	47.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	160.0	225.0
3903	4087.0	1034.0
106481210	0.0	0.0
3904	69.0	29.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4338.0	2901.0
106481211	0.0	0.0
3909	12108.0	22643.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	2.0
151230	849.0	980.0
728798	2.0	0.0
3913	14144.0	5813.0
3914	7358.0	39018.0
3915	15252.0	35705.0
3916	21719.0	44905.0
3918	10543.0	64671.0
3910	10016.0	7779.0
3911	5376.0	6258.0
3912	10547.0	17064.0
728782	6.0	5.0
728780	57.0	7.0
3924	7.0	3.0
3925	3582.0	14638.0
3927	10709.0	19385.0
3929	12.0	125.0
3920	13213.0	27982.0
3921	15985.0	22962.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	32485.0	10597.0
3937	4388.0	2178.0
3938	2.0	2.0
3939	16563.0	149129.0
3930	3490.0	5474.0
100873179	0.0	0.0
3931	440.0	60.0
3932	1152.0	513.0
3933	0.0	10.0
3934	346.0	3394.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	3.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	2.0	9.0
3947	1.0	11.0
3948	1.0	68.0
3949	13246.0	16671.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	11688.0	58011.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	9.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	127.0	36.0
3958	21946.0	16129.0
3959	34417.0	40017.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	321.0	41.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	253.0	121.0
3952	1.0	3.0
3953	6413.0	391.0
3954	1885.0	6096.0
3955	1449.0	491.0
3956	11236.0	14622.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	6.0	2.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	592.0	80.0
1303	9483.0	66849.0
107133502	2.0	0.0
1302	20.0	26.0
1301	15.0	13519.0
1300	74.0	9568.0
3960	141.0	0.0
3963	1.0	1571.0
3964	4532.0	6119.0
1308	45.0	31412.0
3965	5119.0	1248.0
1307	983.0	3142.0
151295	8.0	1.0
1306	1027.0	10380.0
100189589	3.0	5.0
728774	2.0	0.0
728773	0.0	2.0
3980	1081.0	2391.0
100287932	1395.0	4798.0
3981	1036.0	1400.0
728776	24.0	51.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	26477.0	14848.0
1315	7617.0	16592.0
1314	12349.0	24539.0
1312	6769.0	6018.0
1311	96.0	3324.0
100329135	2.0	1.0
1310	3.0	33.0
574537	0.0	1.0
3972	2.0	4.0
3973	0.0	0.0
3975	0.0	5.0
3976	175.0	674.0
3977	11539.0	2782.0
1318	321.0	372.0
3978	696.0	2186.0
1317	4095.0	8751.0
728763	23.0	0.0
3990	41.0	99.0
645313	6.0	26.0
3991	160.0	149.0
645312	0.0	0.0
3992	3980.0	8957.0
645311	0.0	0.0
728769	323.0	187.0
1330	0.0	0.0
1327	9597.0	13156.0
1326	1152.0	634.0
1325	3.0	8.0
3982	5.0	1.0
3983	17950.0	13855.0
3984	1710.0	4178.0
3985	3616.0	4862.0
3987	5205.0	7135.0
3988	10921.0	6950.0
1329	2067.0	3268.0
116809	0.0	0.0
100128416	20.0	3.0
1340	4442.0	7997.0
1337	3559.0	6782.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4721.0	1489.0
100128410	1.0	0.0
3995	2600.0	697.0
100128412	0.0	0.0
3996	1281.0	1878.0
3998	9135.0	14273.0
1339	5.0	0.0
285440	2979.0	758.0
285441	93.0	19.0
1352	686.0	1017.0
1351	3731.0	7047.0
1350	7702.0	7001.0
1349	2731.0	4318.0
1348	0.0	1.0
1347	3313.0	4925.0
1346	770.0	210.0
1345	3027.0	6817.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	28.0
1363	3419.0	12798.0
1362	8874.0	21866.0
1361	1181.0	8.0
1360	6.0	2.0
1359	3364.0	1617.0
1358	1.0	4.0
1357	3.0	1.0
1356	964.0	6336.0
1355	2084.0	3337.0
1353	1942.0	2220.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	30.0	7.0
285464	362.0	155.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6972.0	3804.0
1373	159.0	131.0
1371	800.0	4223.0
1370	1.0	13.0
1369	0.0	0.0
1368	20065.0	2629.0
100873209	1.0	1.0
1366	4520.0	2741.0
1365	517.0	73.0
1364	6498.0	6290.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	7.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	9.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	3.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	3727.0	3560.0
116843	654.0	1174.0
1384	1657.0	1217.0
116842	34.0	5.0
1382	59.0	6105.0
116844	1177.0	976.0
1381	0.0	38.0
1380	83.0	631.0
440176	1.0	4.0
440184	3.0	0.0
1379	10.0	6.0
1378	284.0	273.0
1376	1425.0	970.0
1375	18.0	9.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	82.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	110.0	2018.0
1396	445.0	79.0
1395	11.0	7.0
1394	0.0	1.0
1393	24.0	9.0
1392	0.0	0.0
285407	2.0	17.0
116835	1451.0	174.0
1390	1117.0	1791.0
1389	6922.0	3370.0
1388	4789.0	7780.0
1387	7086.0	9958.0
116841	1197.0	3095.0
1386	3250.0	4166.0
116840	2207.0	980.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	119.0	26.0
100873255	0.0	0.0
100873254	7.0	8.0
100873253	0.0	1.0
285412	4.0	1.0
100873252	0.0	0.0
100287898	46.0	8.0
100287895	0.0	0.0
285419	98.0	15.0
1399	5650.0	15158.0
1398	6464.0	5773.0
1397	8192.0	1712.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	96.0	88.0
285429	11.0	3.0
100287880	0.0	0.0
440193	2111.0	4227.0
100873248	0.0	0.0
100873247	3.0	2.0
100873246	0.0	0.0
100873245	2.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6874.0	43846.0
153830	15681.0	6030.0
645280	4.0	50.0
440138	373.0	568.0
440132	0.0	0.0
440142	4.0	0.0
10139	1096.0	1109.0
126208	482.0	1211.0
126206	0.0	0.0
126205	1.0	0.0
107133497	0.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	6651.0	10414.0
10131	1135.0	4999.0
10134	10245.0	22042.0
107133494	0.0	0.0
10133	7091.0	7190.0
128869	905.0	3643.0
10136	0.0	0.0
10135	7484.0	15808.0
100128493	0.0	0.0
103021294	22.0	28.0
10138	1099.0	928.0
100128496	0.0	2.0
10137	3844.0	6559.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	4.0
10140	4495.0	4458.0
128864	5.0	26.0
440125	1.0	1.0
440131	2.0	0.0
10143	0.0	1.0
128854	211.0	680.0
10142	5546.0	2715.0
10144	1737.0	1124.0
10147	1503.0	1416.0
100128483	1.0	0.0
10146	8235.0	19799.0
128859	0.0	0.0
10149	126.0	64.0
10148	122.0	73.0
128853	19.0	21.0
440159	1.0	0.0
10117	23.0	4.0
440163	5.0	0.0
10110	28.0	6.0
10112	71.0	3841.0
10111	3153.0	2707.0
10114	9681.0	10786.0
10113	2199.0	5635.0
128848	0.0	0.0
10116	4743.0	6281.0
165829	13.0	574.0
100128469	12.0	4.0
153842	3.0	3.0
440145	1077.0	3515.0
10129	5915.0	301.0
440153	0.0	0.0
10128	6354.0	21073.0
100033799	0.0	0.0
107133486	0.0	5.0
10121	9024.0	11300.0
100128465	1.0	0.0
10120	3273.0	3562.0
10123	3145.0	11034.0
138234	0.0	4.0
10125	956.0	447.0
10124	1538.0	2644.0
10127	1381.0	1980.0
10126	1014.0	711.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	24.0	18.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	392.0	37.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	1.0	1.0
10107	3.0	4.0
10106	20798.0	19685.0
106481199	0.0	0.0
10109	18081.0	22949.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1003.0	1850.0
10100	974.0	595.0
10103	1535.0	1126.0
106481194	0.0	0.0
10102	782.0	1840.0
106481195	0.0	0.0
10105	1119.0	6345.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	270.0	678.0
440119	137.0	101.0
126235	0.0	1.0
126231	116.0	96.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	89.0	327.0
106481164	2.0	0.0
106481169	0.0	0.0
442777	28.0	71.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	19.0	24.0
440104	852.0	302.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	0.0
128876	0.0	2120.0
100128420	83.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	16.0	3.0
10090	1215.0	1199.0
10093	6390.0	6394.0
10092	16111.0	16522.0
10095	7835.0	6188.0
645204	0.0	0.0
10094	10261.0	15612.0
645203	3.0	2.0
10097	21832.0	35278.0
10096	13484.0	24145.0
645201	1.0	1.0
163115	109.0	60.0
200504	3931.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	49.0
106481143	1.0	0.0
114194	0.0	0.0
138162	133.0	116.0
106481144	0.0	0.0
114195	18.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	3.0
106481145	0.0	0.0
151126	2671.0	63.0
106481146	0.0	0.0
10099	20004.0	10539.0
10098	866.0	7738.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	504.0	136.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	7.0	0.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	17.0	155.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	177.0	49.0
415116	3110.0	1574.0
645207	0.0	1.0
