id	652ecf99-1af9-41fc-b0a5-d3e5c07a7b5d	9813b5d6-2309-4e67-85c0-1fae01d9672d
104326188	0.0	7.0
121328	0.0	2.0
91653	333.0	1323.0
389762	0.0	0.0
351143	0.0	1.0
389761	0.0	0.0
390756	0.0	0.0
27087	18.0	11.0
27085	70.0	524.0
27086	5924.0	3625.0
389756	0.0	0.0
147429	65.0	7.0
27089	5875.0	2899.0
91646	124.0	148.0
91647	768.0	838.0
642968	7.0	3.0
135458	38.0	30.0
390766	0.0	0.0
27098	193.0	38.0
27099	5.0	2.0
27097	3711.0	2991.0
389741	73.0	86.0
27090	3199.0	1766.0
27091	1.0	1.0
27094	50.0	186.0
27095	4833.0	2600.0
27092	1792.0	373.0
642976	3.0	9.0
400629	1.0	11.0
27093	1.0	1.0
160428	189.0	1344.0
375133	384.0	358.0
387122	4.0	0.0
390730	0.0	1.0
390732	1.0	6.0
390735	0.0	1.0
387119	1093.0	455.0
27063	4459.0	65.0
387117	0.0	0.0
27069	15038.0	9372.0
400612	11.0	1.0
27067	2189.0	2469.0
27068	4625.0	2151.0
221908	763.0	849.0
341799	0.0	1.0
400619	667.0	1252.0
642987	483.0	28.0
400618	65.0	7.0
400617	66.0	93.0
64065	10524.0	39297.0
91662	627.0	71.0
91663	91744.0	13120.0
64064	16.0	15.0
64067	24.0	31.0
64066	1.0	0.0
91661	833.0	627.0
91664	557.0	693.0
147463	3784.0	932.0
387111	4.0	6.0
27076	151.0	4764.0
390748	7.0	1.0
27077	1060.0	672.0
400604	37.0	26.0
27074	37351.0	4973.0
27075	26798.0	4642.0
389766	12.0	1.0
387103	314.0	588.0
387104	3.0	1.0
27079	457.0	589.0
389763	0.0	0.0
341784	3.0	3.0
642996	2.0	2.0
27072	4319.0	4622.0
160419	2.0	2.0
64061	4424.0	2302.0
400609	0.0	3.0
160418	1357.0	2728.0
64063	1759.0	765.0
27071	1428.0	803.0
64062	2174.0	3130.0
91695	343.0	573.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	105.0	338.0
100313770	0.0	0.0
64077	1561.0	1242.0
91694	4246.0	1354.0
100313771	0.0	0.0
390790	1.0	0.0
221927	2115.0	3782.0
390792	3.0	1.0
400680	25.0	7.0
27043	2814.0	5643.0
27044	9079.0	21346.0
27042	866.0	1870.0
389799	316.0	17.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	740.0	1362.0
100313777	0.0	0.0
27040	51.0	58.0
100313774	0.0	0.0
64073	3698.0	1053.0
64087	2750.0	3352.0
221914	17.0	182.0
64089	791.0	481.0
100313781	0.0	0.0
91683	41.0	197.0
91689	4077.0	1729.0
100313780	0.0	0.0
245908	0.0	0.0
91687	264.0	683.0
245909	0.0	0.0
400673	210.0	452.0
389792	354.0	1035.0
389791	3.0	2.0
387129	0.0	52.0
400668	20.0	1.0
389787	51.0	12.0
64081	529.0	308.0
64080	754.0	151.0
64083	9798.0	10402.0
64084	687.0	668.0
64098	3546.0	2630.0
64097	1078.0	562.0
400660	19.0	18.0
8909	69.0	25.0
27022	0.0	44.0
8907	4319.0	4522.0
341757	1.0	1.0
400658	16.0	23.0
8908	111.0	636.0
147407	2.0	3.0
27020	12162.0	8578.0
400657	410.0	384.0
27023	1.0	21.0
400654	0.0	0.0
64090	7.0	14.0
64092	6450.0	1785.0
64091	145.0	160.0
8900	174.0	843.0
64094	1773.0	7335.0
8905	3425.0	1947.0
147409	0.0	7.0
64093	278.0	361.0
8906	1694.0	1716.0
64096	0.0	0.0
8904	6998.0	8211.0
221935	1173.0	9984.0
221937	2291.0	3941.0
221938	0.0	0.0
400652	19.0	9.0
400650	5.0	5.0
27039	15.0	10.0
27032	9847.0	10184.0
27033	84.0	107.0
27030	842.0	631.0
27031	584.0	432.0
27036	503.0	588.0
400645	0.0	0.0
27037	1578.0	2290.0
400644	0.0	1.0
27034	1547.0	1209.0
400643	1.0	1027.0
27035	60.0	39.0
8912	993.0	600.0
100313769	0.0	1.0
8913	25.0	17.0
8910	4702.0	1407.0
8911	53.0	233.0
8916	3069.0	2096.0
8914	542.0	3398.0
8915	3478.0	1232.0
245935	0.0	0.0
245936	0.0	0.0
245937	7.0	6.0
245938	0.0	0.0
8930	3154.0	3532.0
245939	0.0	0.0
221960	617.0	768.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	1.0
245934	0.0	0.0
8929	0.0	0.0
8924	2910.0	3657.0
8927	68.0	101.0
8928	0.0	4.0
8925	3925.0	3526.0
8926	14.0	17.0
221955	1689.0	1602.0
8941	9.0	2.0
8942	2960.0	1800.0
375189	31.0	38.0
8940	21.0	53.0
245940	0.0	0.0
206338	17.0	8.0
375190	573.0	273.0
196446	20.0	9.0
8934	2170.0	1818.0
8935	5336.0	3186.0
196441	2214.0	1618.0
8932	7015.0	8257.0
8933	5911.0	5685.0
8938	674.0	128.0
8939	3245.0	4347.0
8936	267.0	4956.0
326105	0.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	502.0	3137.0
245910	0.0	0.0
206358	786.0	2655.0
245911	0.0	0.0
245912	0.0	0.0
196415	0.0	2.0
642909	12.0	0.0
642907	23.0	0.0
8945	1262.0	1505.0
54659	0.0	4.0
54658	0.0	20.0
8943	7977.0	11041.0
54657	0.0	1.0
8944	0.0	0.0
196410	136.0	299.0
245927	0.0	0.0
245928	0.0	0.0
6300	498.0	1565.0
245929	0.0	0.0
6302	5016.0	2166.0
6301	13276.0	6693.0
160492	73.0	3.0
54662	1667.0	2443.0
54661	4.0	27.0
54660	31.0	39.0
54665	2445.0	1198.0
54664	3562.0	6648.0
54663	1638.0	1769.0
8970	26.0	116.0
8971	5957.0	12027.0
101928363	18.0	4.0
8974	2619.0	2582.0
6311	2423.0	1903.0
8975	3815.0	2203.0
6310	4520.0	3772.0
91612	6871.0	2708.0
100421601	0.0	0.0
8972	1508.0	24.0
8973	1.0	11.0
245972	737.0	1620.0
245973	246.0	200.0
54677	850.0	743.0
54676	4970.0	3219.0
54675	6546.0	2661.0
147468	0.0	0.0
54674	310.0	140.0
6304	2814.0	2067.0
6303	155037.0	31412.0
8968	0.0	7.0
6305	4647.0	6482.0
91603	1156.0	889.0
91608	59.0	317.0
6307	18961.0	3205.0
642924	35.0	9.0
8969	8.0	40.0
6309	4921.0	3981.0
91607	5497.0	2334.0
6320	421.0	1213.0
6322	1177.0	572.0
8985	4116.0	6292.0
8986	2620.0	3222.0
64002	0.0	0.0
101928378	139.0	126.0
6324	305.0	569.0
64005	4772.0	2143.0
6323	765.0	52.0
101928376	4.0	14.0
54680	1039.0	1344.0
642938	45.0	27.0
54682	1956.0	1771.0
54681	3144.0	1461.0
196403	1437.0	2156.0
6315	0.0	0.0
6314	3869.0	1860.0
6317	526.0	342.0
8976	4854.0	4378.0
6319	39576.0	41422.0
6318	17.0	56.0
642935	40.0	36.0
8992	21542.0	11637.0
8993	229.0	3.0
6331	18.0	321.0
8991	25698.0	3202.0
6330	2865.0	257.0
100421621	3.0	10.0
8996	1219.0	1108.0
101928388	12.0	5.0
6332	5095.0	1553.0
8997	1199.0	808.0
8994	4801.0	2915.0
6335	491.0	1511.0
8995	56.0	84.0
6334	29.0	74.0
147495	771.0	1112.0
100421629	0.0	0.0
8989	9.0	122.0
6326	15.0	200.0
8987	336.0	204.0
6328	37.0	27.0
91624	1162.0	779.0
6327	277.0	130.0
8988	120.0	32.0
6329	12.0	106.0
642946	102.0	182.0
6340	3152.0	315.0
6342	9488.0	5644.0
6341	1812.0	1688.0
6344	1616.0	607.0
100421633	0.0	0.0
6343	15.0	51.0
100421634	0.0	1.0
6346	0.0	0.0
6345	101.0	28.0
100421638	0.0	0.0
642958	1.0	1.0
642959	6.0	8.0
6337	16655.0	9099.0
642952	0.0	0.0
6336	1.0	18.0
6339	86.0	106.0
91614	23.0	121.0
8999	624.0	165.0
6338	5683.0	1247.0
642954	20.0	21.0
6351	3792.0	1375.0
6352	3034.0	7781.0
6355	565.0	201.0
6354	67.0	58.0
6357	448.0	308.0
6356	513.0	216.0
100421528	1.0	1.0
6348	6305.0	1749.0
6347	98313.0	2517.0
196394	503.0	165.0
6362	6853.0	19545.0
6361	369.0	102.0
6364	6376.0	78.0
6363	205.0	1427.0
100421533	62.0	32.0
6366	5664.0	1788.0
100421535	0.0	0.0
6368	714.0	76.0
6367	1650.0	1130.0
101928337	0.0	24.0
6360	8.0	2.0
255349	5.0	20.0
6359	45.0	2.0
6358	379.0	88.0
6373	278.0	397.0
101928340	0.0	0.0
6372	436.0	82.0
100421542	0.0	0.0
6375	71.0	93.0
6374	6623.0	109.0
100421545	11.0	24.0
6376	28882.0	8132.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	8.0
255313	0.0	0.0
196374	15.0	84.0
6369	472.0	95.0
6383	10567.0	8212.0
6386	42552.0	15949.0
6385	125945.0	13230.0
6388	3880.0	2345.0
6387	5235.0	6083.0
6389	5071.0	6318.0
255330	0.0	0.0
6382	15619.0	44546.0
102724246	24.0	17.0
255324	538.0	14.0
196385	599.0	83.0
196383	5199.0	2275.0
100421550	0.0	0.0
6397	13560.0	8862.0
100421565	0.0	0.0
6396	7732.0	6554.0
100421566	2.0	0.0
6399	699.0	742.0
6398	4490.0	1536.0
6391	5867.0	4782.0
6390	6723.0	3993.0
6392	6273.0	3729.0
282997	130.0	98.0
282996	72.0	91.0
100134229	870.0	289.0
282991	4374.0	2696.0
100421560	0.0	0.0
100421577	35.0	18.0
100421579	3.0	2.0
255394	1502.0	504.0
102724224	0.0	17.0
54600	1.0	11.0
54602	6494.0	2684.0
282980	0.0	3.0
54606	3629.0	4436.0
100421572	0.0	0.0
100421588	1.0	8.0
100421589	13.0	16.0
282974	583.0	498.0
282973	73.0	733.0
54619	798.0	298.0
100421581	1.0	1.0
196335	1.0	1.0
100421582	11.0	17.0
54617	3405.0	2361.0
100421598	0.0	0.0
100421599	0.0	1.0
255374	73.0	100.0
282969	1801.0	840.0
102724201	0.0	8.0
282966	2.0	0.0
54622	1963.0	1240.0
100134259	107.0	65.0
54621	2759.0	1469.0
54620	570.0	1541.0
54626	190.0	581.0
54625	12481.0	6830.0
54623	5575.0	4473.0
54629	2219.0	1851.0
54627	56.0	110.0
27005	912.0	1760.0
27006	6.0	5.0
27000	1856.0	1962.0
27004	4.0	17.0
27018	6252.0	6476.0
27019	622.0	29.0
400591	0.0	0.0
27010	1044.0	388.0
27012	2.0	60.0
27013	5868.0	4348.0
400581	10.0	3.0
400578	4353.0	75.0
400569	1407.0	745.0
400566	290.0	156.0
389715	0.0	0.0
100313829	0.0	4.0
390729	3.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	0.0	3.0
389730	0.0	1.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1876.0	2497.0
390872	0.0	0.0
390874	2.0	28.0
654835	0.0	0.0
400759	606.0	343.0
400757	225.0	4.0
125997	0.0	0.0
389874	0.0	0.0
389873	2.0	0.0
400752	64.0	59.0
137994	426.0	183.0
642843	5.0	7.0
91768	2250.0	1149.0
64151	75.0	959.0
64150	326.0	98.0
64168	1559.0	126.0
64167	4336.0	3507.0
390883	0.0	1.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2972.0	1827.0
400746	1524.0	407.0
400745	25.0	85.0
389866	6.0	35.0
150962	994.0	606.0
64175	1235.0	3539.0
162968	49.0	101.0
64174	2803.0	1368.0
162966	620.0	422.0
162967	578.0	392.0
162962	301.0	239.0
162963	92.0	81.0
125981	2.0	46.0
149992	0.0	0.0
390856	0.0	0.0
390858	7.0	13.0
27187	3.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	305.0	463.0
149986	1857.0	3204.0
147323	6.0	6.0
326293	1.0	1.0
100313839	0.0	0.0
389898	3.0	1.0
100313837	0.0	0.0
326295	0.0	0.0
27189	3.0	3.0
100313838	0.0	0.0
326294	0.0	3.0
125972	1.0	8.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	322.0	278.0
27183	4784.0	3737.0
64170	602.0	389.0
642869	1.0	1.0
27180	1064.0	596.0
27181	47.0	1245.0
64172	227.0	396.0
100313830	0.0	0.0
375248	159.0	244.0
91782	2826.0	2419.0
27197	24.0	59.0
147339	3043.0	2179.0
27198	70.0	22.0
27195	0.0	0.0
125965	10.0	21.0
27196	0.0	0.0
125963	1.0	0.0
125962	0.0	0.0
27199	17.0	360.0
400720	195.0	291.0
149998	0.0	6.0
389884	0.0	3.0
326286	0.0	0.0
27190	12.0	13.0
64180	44.0	9.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	14.0	17.0
64184	1.0	2.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	10.0	3.0
387264	5.0	4.0
387263	1920.0	1636.0
206412	17.0	26.0
27164	2.0	1.0
27165	32.0	133.0
27163	2234.0	1813.0
400799	2.0	3.0
400798	0.0	43.0
27166	3965.0	2677.0
400797	1.0	0.0
326272	0.0	0.0
326275	1.0	2.0
326277	0.0	0.0
326279	5.0	7.0
27160	5.0	1.0
27161	6616.0	3030.0
326278	8.0	3.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	1.0	2.0
387254	0.0	0.0
400793	967.0	573.0
150928	117.0	79.0
27175	877.0	1226.0
149934	0.0	0.0
27173	13578.0	7776.0
150921	0.0	7.0
27179	0.0	1.0
27177	3.0	7.0
27178	9.0	6.0
341883	8.0	14.0
341880	0.0	0.0
27170	0.0	0.0
326269	0.0	2.0
137964	4943.0	3978.0
390892	0.0	0.0
375298	863.0	575.0
149951	5134.0	2769.0
27148	914.0	929.0
390895	0.0	0.0
206426	1.0	1.0
27143	2981.0	871.0
27141	56.0	55.0
27146	33.0	17.0
106029310	0.0	0.0
27147	1976.0	409.0
27145	2708.0	356.0
123355	1046.0	927.0
137970	4.0	3.0
375287	485.0	887.0
387276	0.0	0.0
27159	1053.0	215.0
387273	6.0	4.0
150947	1.0	0.0
150946	104.0	1165.0
27153	1066.0	2046.0
27154	3386.0	2500.0
400769	1.0	1.0
27151	5243.0	725.0
27152	432.0	360.0
123346	1.0	4.0
27158	606.0	859.0
400765	0.0	1.0
100293516	553.0	527.0
387266	0.0	1.0
27156	186.0	18.0
149954	0.0	0.0
387267	0.0	1.0
375295	20.0	116.0
100313886	0.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	6.0	21.0
160365	64.0	85.0
160364	3238.0	332.0
102724316	1783.0	825.0
54754	1.0	10.0
54753	758.0	1924.0
54752	6.0	9.0
54751	2263.0	4599.0
54758	1564.0	1778.0
54757	4065.0	2593.0
54756	48.0	465.0
101928290	30.0	30.0
6401	4106.0	200.0
6400	9598.0	10831.0
102724307	6.0	1.0
54760	109.0	68.0
54765	8242.0	5617.0
54764	1647.0	960.0
54763	1.0	45.0
54762	1107.0	227.0
54769	2.0	471.0
54768	368.0	44.0
54766	48.0	15.0
159371	332.0	3617.0
100421700	1.0	0.0
100421701	0.0	0.0
100421702	1.0	0.0
100421704	2.0	0.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	0.0	0.0
100421708	2.0	2.0
100421709	0.0	0.0
54776	7631.0	3400.0
91703	7.0	38.0
6403	1973.0	506.0
6402	5971.0	1380.0
6405	2702.0	3384.0
54778	2426.0	2241.0
6404	8054.0	4575.0
54777	289.0	30.0
6407	0.0	0.0
6406	0.0	2.0
64100	0.0	0.0
64102	3.0	2.0
6421	22998.0	15450.0
100421710	0.0	1.0
64101	5586.0	3699.0
6423	1305.0	22767.0
6422	396.0	1834.0
64106	37.0	10.0
64105	95.0	302.0
64108	398.0	357.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	90.0	19.0
54780	2286.0	1519.0
54785	357.0	620.0
54784	291.0	903.0
6414	27206.0	9413.0
6416	4505.0	1951.0
54788	5973.0	3298.0
6415	25300.0	6589.0
6418	16713.0	23565.0
6419	1160.0	861.0
6430	22160.0	8806.0
64111	0.0	0.0
162989	4095.0	3194.0
64110	1602.0	6256.0
6432	15244.0	6499.0
6431	14969.0	7129.0
64112	4588.0	1583.0
64115	12570.0	4388.0
6434	12016.0	12245.0
101928243	34.0	58.0
6433	2899.0	3009.0
64114	34816.0	15137.0
101928244	2.0	0.0
100421724	11.0	3.0
64116	44159.0	2677.0
64118	3728.0	7083.0
101928248	8.0	8.0
100421728	0.0	0.0
54790	2627.0	1546.0
100421729	1.0	0.0
104548973	4.0	0.0
104548972	1.0	0.0
54793	4010.0	1521.0
400713	337.0	163.0
104548971	1.0	4.0
104548970	0.0	0.0
54798	60.0	74.0
255411	2.0	0.0
54797	1006.0	640.0
54796	557.0	1232.0
54795	1798.0	2216.0
6425	1929.0	85.0
6424	690.0	8859.0
150992	0.0	1.0
6427	15154.0	9497.0
54799	828.0	1206.0
6426	9493.0	7735.0
6429	8159.0	6036.0
6428	29320.0	14823.0
162979	177.0	288.0
6441	44572.0	6907.0
64122	1222.0	975.0
64121	3974.0	1491.0
6440	1804195.0	76014.0
100421731	0.0	0.0
6443	3627.0	2140.0
101928256	0.0	0.0
6442	386.0	185.0
64123	2818.0	699.0
100421733	0.0	0.0
6445	371.0	14.0
100421734	0.0	0.0
6444	1008.0	1605.0
160313	1.0	0.0
100421736	0.0	0.0
64127	891.0	428.0
162972	215.0	528.0
64129	6115.0	5382.0
255426	5.0	29.0
642818	0.0	0.0
642819	1155.0	201.0
400709	114.0	28.0
6439	1257388.0	197008.0
642812	2.0	6.0
64131	732.0	2067.0
654817	994.0	727.0
6450	298.0	116.0
91750	967.0	840.0
64130	265.0	266.0
654816	492.0	334.0
6452	5086.0	3110.0
100421741	0.0	0.0
64132	1148.0	3711.0
6451	19242.0	8806.0
64135	1779.0	1642.0
91754	4313.0	4250.0
6453	1652.0	1886.0
6456	164.0	21.0
91752	32.0	66.0
64137	6.0	81.0
6455	5787.0	8388.0
147372	3041.0	249.0
6447	46.0	214.0
6446	37337.0	16580.0
91748	5582.0	3324.0
6449	5690.0	4875.0
135398	278.0	144.0
91746	5567.0	4287.0
6448	2550.0	3841.0
91749	391.0	483.0
6461	1819.0	980.0
6462	37.0	16.0
6465	0.0	0.0
100421754	0.0	0.0
64146	64.0	130.0
64145	2989.0	2236.0
6464	8808.0	8688.0
162998	0.0	2.0
100421756	5.0	1.0
101928276	0.0	0.0
64147	1013.0	226.0
160335	1941.0	826.0
6466	4.0	2.0
162993	649.0	315.0
64149	1146.0	1441.0
147381	2.0	63.0
255403	231.0	122.0
6458	16.0	26.0
6457	395.0	25.0
91734	2.0	0.0
6459	4.0	3.0
6472	2184.0	8304.0
6471	0.0	0.0
6474	12.0	235.0
6473	2.0	0.0
6476	0.0	0.0
6478	1373.0	5588.0
6477	1232.0	802.0
101928200	15.0	4.0
100421648	0.0	0.0
6470	1621.0	2546.0
6469	473.0	111.0
6468	4847.0	3926.0
6483	2693.0	2196.0
6482	13050.0	8197.0
100421652	0.0	0.0
6484	2106.0	2595.0
6487	988.0	1442.0
196294	536.0	406.0
6489	294.0	231.0
497661	931.0	479.0
100421657	0.0	0.0
6480	4651.0	7132.0
102724386	8.0	17.0
6494	3707.0	3650.0
6493	42.0	240.0
6496	7.0	15.0
6495	312.0	678.0
6498	9729.0	6469.0
101928223	58.0	3.0
6497	12794.0	6527.0
6499	2242.0	3399.0
6490	180.0	119.0
6492	1.0	2.0
6491	108.0	797.0
101928232	0.0	4.0
100124700	0.0	20.0
102724368	5.0	4.0
196264	5827.0	963.0
54700	3413.0	2313.0
54707	1749.0	1774.0
497634	0.0	0.0
54704	1870.0	1588.0
54708	3545.0	2352.0
160287	6.0	3.0
54714	5.0	17.0
54718	108.0	319.0
100421681	1.0	0.0
54716	367.0	54.0
54715	3.0	3.0
100421695	2.0	5.0
100421697	0.0	0.0
100421698	1.0	0.0
100421699	2.0	1.0
102724349	2.0	8.0
102724341	0.0	0.0
159296	1.0	10.0
54729	0.0	0.0
54726	7013.0	2329.0
100421694	0.0	0.0
255480	494.0	576.0
54732	11375.0	13294.0
54734	61.0	35.0
54733	653.0	1343.0
54739	628.0	754.0
54738	3.0	0.0
54737	2963.0	2887.0
160298	0.0	4.0
102724321	0.0	0.0
255488	4901.0	2742.0
54742	44.0	17.0
54741	15774.0	6416.0
54749	2676.0	2011.0
137902	20.0	28.0
27128	5167.0	3030.0
27129	1034.0	459.0
29789	4231.0	4551.0
27127	10.0	13.0
27120	30.0	43.0
27121	20.0	28.0
29781	4241.0	3834.0
29780	3603.0	3309.0
27124	351.0	374.0
27125	12384.0	5112.0
27122	12789.0	12856.0
29785	1409.0	9723.0
27123	881.0	201.0
125919	190.0	368.0
29799	318.0	189.0
390800	0.0	0.0
27131	8293.0	6871.0
654790	468.0	60.0
27132	16.0	235.0
27130	654.0	955.0
29798	96.0	242.0
27136	0.0	25.0
29797	0.0	0.0
27133	6.0	4.0
29796	5330.0	3085.0
27134	1145.0	289.0
27106	6691.0	3018.0
27107	1937.0	2069.0
29768	9.0	21.0
29767	1475.0	722.0
29766	10359.0	4814.0
27109	3174.0	1171.0
29761	4443.0	1973.0
29760	216.0	767.0
389813	62.0	114.0
389812	1.0	0.0
27102	8850.0	13982.0
29765	0.0	0.0
29763	1573.0	3114.0
27101	2555.0	4227.0
389816	4.0	1.0
27115	142.0	158.0
29778	2.0	1.0
29777	3469.0	1899.0
27113	288.0	686.0
29775	706.0	1471.0
27111	1105.0	692.0
29774	27.0	60.0
27112	6.0	111.0
390831	0.0	0.0
390834	0.0	2.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1367.0	2451.0
125958	0.0	0.0
377841	6.0	16.0
390843	0.0	0.0
390844	2.0	0.0
389827	3.0	8.0
652170	0.0	0.0
389860	3.0	2.0
390811	0.0	0.0
389857	0.0	0.0
390816	36.0	4.0
389856	1098.0	427.0
125931	3.0	3.0
389852	0.0	0.0
100313914	0.0	0.0
389844	1.0	1.0
389840	62.0	12.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	14.0	48.0
91893	139.0	96.0
91894	16.0	4.0
147670	38.0	29.0
147664	0.0	0.0
642721	0.0	0.0
64285	2455.0	1622.0
64284	2637.0	623.0
64288	938.0	330.0
147685	24.0	19.0
121026	0.0	0.0
123688	148.0	333.0
341568	5.0	1.0
341567	2.0	3.0
642737	2.0	2.0
64283	1265.0	1907.0
64282	1454.0	978.0
389541	7549.0	10413.0
147694	786.0	583.0
389537	148.0	265.0
147686	78.0	118.0
147687	452.0	478.0
121014	0.0	0.0
642741	37.0	24.0
159686	196.0	32.0
642746	0.0	0.0
642762	0.0	0.0
390502	8.0	0.0
390501	0.0	0.0
390503	2.0	0.0
121006	2.0	9.0
389524	549.0	192.0
147699	67.0	43.0
133060	1.0	1.0
100313962	0.0	0.0
135644	1.0	0.0
27285	685.0	48.0
27286	613.0	1548.0
27283	0.0	0.0
27284	386.0	60.0
389558	109.0	278.0
27289	28623.0	999.0
27287	357.0	89.0
27288	5.0	1.0
135656	972.0	67.0
390561	2.0	15.0
27296	63.0	37.0
389549	2.0	349.0
27297	3384.0	3207.0
27294	208.0	188.0
27295	11522.0	2707.0
27299	69.0	2233.0
642776	10.0	8.0
27292	2941.0	1807.0
27293	1409.0	888.0
27290	1.0	1.0
642778	8.0	12.0
27291	1093.0	1181.0
160622	6124.0	845.0
390531	12.0	733.0
147650	371.0	133.0
390530	7.0	89.0
390535	0.0	0.0
390539	0.0	0.0
147646	8.0	26.0
390538	0.0	0.0
654783	0.0	0.0
147645	175.0	615.0
341511	0.0	0.0
6500	25209.0	10565.0
133015	1091.0	594.0
400410	100.0	55.0
147660	24.0	8.0
121054	3.0	0.0
121053	528.0	511.0
147657	860.0	563.0
147658	5.0	2.0
400406	725.0	40.0
642799	0.0	0.0
642796	0.0	0.0
133022	62.0	205.0
642797	112.0	77.0
101928165	0.0	0.0
6511	0.0	232.0
390595	164.0	141.0
6510	9834.0	23774.0
390594	1.0	0.0
100421803	1.0	0.0
100421804	2.0	5.0
390598	81.0	55.0
100421805	0.0	1.0
100421806	13.0	5.0
100421807	0.0	0.0
6509	1083.0	4538.0
54870	4703.0	4219.0
54875	661.0	637.0
54874	3161.0	1545.0
54873	2571.0	722.0
389599	1.0	1.0
54872	2521.0	1793.0
102724430	1.0	0.0
54879	611.0	400.0
6502	229.0	3163.0
54878	2970.0	2881.0
6504	618.0	611.0
54877	2337.0	1679.0
91801	373.0	606.0
6503	9249.0	4965.0
54876	1867.0	2774.0
6506	196.0	43.0
6505	5852.0	694.0
91807	101.0	10.0
6508	71.0	630.0
6507	925.0	4503.0
101928176	1.0	0.0
6520	12367.0	19846.0
6522	6003.0	5206.0
221717	0.0	0.0
6521	147.0	3.0
221718	0.0	0.0
100421813	8.0	1.0
64207	3228.0	3535.0
100421816	2.0	4.0
221711	90.0	41.0
64208	33.0	81.0
221710	1332.0	1335.0
54882	429.0	278.0
54881	1897.0	2046.0
54880	2495.0	2378.0
54886	176.0	593.0
54885	469.0	720.0
54884	4424.0	3282.0
54883	2883.0	1403.0
6513	1701.0	22577.0
6512	95.0	223.0
54888	4276.0	4111.0
6515	28869.0	6879.0
54887	2104.0	2343.0
6514	0.0	1.0
6517	158.0	57.0
6519	18.0	9.0
6518	75.0	2142.0
221749	6537.0	2167.0
64210	2583.0	3382.0
6531	56.0	103.0
100421820	1.0	2.0
64211	0.0	41.0
6530	4.0	6.0
6533	11483.0	13971.0
6532	12776.0	148.0
100421823	0.0	0.0
390572	4.0	1.0
64216	946.0	1122.0
64215	3283.0	1887.0
100421825	1.0	0.0
64218	4634.0	5525.0
100421827	0.0	0.0
100421828	3.0	6.0
64219	1484.0	1786.0
100421829	19.0	14.0
54893	3850.0	1729.0
54892	554.0	2127.0
54891	1946.0	1023.0
54890	6203.0	6316.0
54897	2097.0	941.0
54896	1645.0	1386.0
54894	368.0	1924.0
6524	50.0	12.0
6523	719.0	104.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1457.0	1030.0
6526	844.0	2141.0
6525	3735.0	2513.0
54898	14.0	449.0
6528	43.0	12.0
91828	98.0	62.0
170067	2.0	0.0
6527	141.0	12.0
6529	146.0	122.0
6540	98.0	40.0
64221	731.0	318.0
64220	28.0	735.0
6542	7600.0	1106.0
64223	2009.0	2496.0
6541	4362.0	3907.0
64222	4289.0	8778.0
390581	0.0	0.0
64225	5473.0	4024.0
6543	12.0	39.0
64224	3401.0	2738.0
105376261	2.0	1.0
6535	1422.0	19375.0
6534	5.0	37.0
6536	580.0	1318.0
6539	352.0	411.0
6538	5.0	118.0
64232	0.0	0.0
6551	1.0	1.0
6550	23.0	18.0
64231	5164.0	6368.0
6553	175.0	114.0
91851	9617.0	1618.0
64236	7543.0	2094.0
6555	2.0	4.0
101928122	2.0	3.0
6554	17.0	0.0
6546	1989.0	1297.0
6545	96.0	13.0
6548	5316.0	5517.0
6547	96.0	24.0
6549	43.0	389.0
6560	5603.0	3144.0
64241	2.0	0.0
64240	3.0	7.0
6561	0.0	0.0
6564	13.0	223.0
6563	1384.0	53.0
100421854	43.0	14.0
101928136	19.0	137.0
6566	1002.0	3339.0
6565	3949.0	954.0
100421859	5.0	6.0
101928138	1.0	0.0
221756	166.0	148.0
6557	0.0	1.0
6556	16235.0	2493.0
6559	10.0	16.0
91833	1557.0	967.0
6558	4144.0	1540.0
133083	0.0	0.0
6571	276.0	95.0
101928142	13.0	9.0
100421860	3.0	1.0
6570	9.0	13.0
100421861	0.0	0.0
6573	3760.0	1723.0
6572	1.0	11.0
101928141	5.0	0.0
91875	1307.0	758.0
6575	4443.0	12733.0
6574	6885.0	4246.0
101928147	0.0	0.0
100421865	12.0	6.0
