id	fa0419a3-7d4d-40fe-aceb-3d70965387e3	7ed7a392-2f66-4187-85bf-b902a8065bc5
106481345	0.0	0.0
85459	311.0	582.0
106481346	0.0	0.0
85456	13420.0	7415.0
442910	0.0	3.0
106481343	0.0	0.0
85457	2513.0	1482.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	166.0	112.0
442913	0.0	0.0
85452	1009.0	94.0
442914	0.0	0.0
50	5418.0	3861.0
85453	1522.0	2898.0
442915	0.0	0.0
85450	5251.0	2719.0
51	4974.0	4858.0
442916	0.0	0.0
85451	1763.0	3201.0
52	2896.0	12597.0
442917	0.0	0.0
53	3027.0	3751.0
442918	0.0	0.0
54	28286.0	8797.0
442919	0.0	0.0
55	523.0	585.0
442909	1.0	1.0
56	2.0	23.0
58	11.0	24.0
59	10651.0	7063.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	5.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	103.0	209.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	0.0
106481354	0.0	3.0
85446	340.0	108.0
442900	0.0	0.0
106481355	1.0	0.0
85443	14.0	21.0
442901	0.0	0.0
85444	787.0	1133.0
442902	0.0	0.0
60	395225.0	382729.0
85441	2823.0	3570.0
442903	4.0	2.0
85442	1948.0	20.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	24.0
85440	1680.0	1710.0
442907	3.0	4.0
442908	0.0	0.0
66	0.0	0.0
67	10.0	5.0
68	7.0	4.0
344595	378.0	266.0
69	5.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	762.0	108.0
106481321	1.0	0.0
85479	241.0	67.0
106481322	0.0	0.0
85476	2100.0	6649.0
85477	1132.0	227.0
70	33.0	20.0
85474	11.0	85.0
71	169760.0	264648.0
72	1742.0	366.0
73	14.0	32.0
74	2.0	1.0
75	12.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4013.0	4571.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	1.0
85465	1116.0	6925.0
81	44114.0	41857.0
85463	1559.0	1184.0
82	9.0	6.0
85464	3960.0	1336.0
83	2.0	2.0
85461	3932.0	2037.0
85462	3601.0	701.0
86	1774.0	22498.0
87	12528.0	13647.0
85460	949.0	820.0
88	354.0	12.0
89	1.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2662.0	2460.0
106481300	0.0	0.0
91	2761.0	5830.0
92	806.0	545.0
93	688.0	566.0
94	9605.0	962.0
95	103.0	221.0
97	146.0	304.0
98	526.0	477.0
344561	0.0	0.0
728661	2106.0	880.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1200.0	526.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	31.0	90.0
106481309	15.0	5.0
246119	4.0	2.0
106481307	0.0	1.0
261735	1.0	0.0
106481308	0.0	0.0
3804	16.0	4.0
3805	12.0	112.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	2.0	1.0
106481310	10.0	2.0
3809	4.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	926.0	320.0
3800	53.0	68.0
3801	2997.0	1146.0
3802	18.0	1.0
728695	0.0	0.0
285735	12.0	2.0
261726	1808.0	3497.0
728698	3.0	9.0
3814	4.0	10.0
3815	2611.0	114.0
3816	14.0	274.0
261729	407.0	1602.0
3817	0.0	4.0
3818	11.0	13.0
222166	4631.0	759.0
3811	19.0	2.0
3812	21.0	4.0
285740	1.0	2.0
285741	18.0	7.0
728689	9.0	13.0
3827	4.0	7.0
246100	0.0	0.0
3820	223.0	248.0
3821	6.0	15.0
3822	3.0	5.0
3823	2.0	1.0
3824	281.0	368.0
645402	0.0	0.0
403313	510.0	645.0
403314	278.0	8.0
728637	0.0	0.0
728638	164.0	215.0
728633	0.0	0.0
728632	17.0	21.0
728635	35.0	41.0
3836	2513.0	2397.0
222183	40.0	787.0
3837	8991.0	16436.0
3838	1150.0	12703.0
3839	3364.0	3194.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1549.0	2352.0
3832	127.0	3449.0
3833	146.0	4330.0
3834	13.0	13.0
3835	1200.0	5875.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	383.0	60.0
3848	209.0	403.0
3849	1.0	266.0
222171	515.0	136.0
728619	3.0	2.0
3840	4161.0	17351.0
3841	752.0	212.0
3842	5060.0	4749.0
3843	6733.0	7639.0
3844	0.0	1.0
3845	2657.0	8843.0
3846	2.0	4.0
645423	0.0	0.0
3860	199.0	177884.0
246126	562.0	179.0
728658	617.0	985.0
728655	3.0	2.0
728657	1.0	0.0
728656	4.0	0.0
3858	584.0	2567.0
3859	2.0	1.0
246135	1.0	1.0
3850	1.0	9.0
3851	4050.0	63.0
3852	2176.0	475405.0
645414	1.0	0.0
3853	52.0	463354.0
3854	7.0	49310.0
3855	28502.0	1230.0
3856	27743.0	43708.0
3857	0.0	7.0
728640	1.0	2.0
645431	35.0	38.0
728642	228.0	267.0
728641	18.0	8.0
645434	8.0	0.0
645432	15.0	7.0
285704	552.0	375.0
728643	38.0	37.0
222194	1949.0	2230.0
285708	0.0	89.0
1204	0.0	0.0
1203	1107.0	899.0
1201	1496.0	1388.0
1200	20603.0	9489.0
3861	13.0	36197.0
645426	10.0	18.0
645425	0.0	0.0
1209	8310.0	11801.0
3866	851.0	85447.0
1208	2.0	2.0
1207	2267.0	7420.0
3868	16.0	132665.0
285311	0.0	0.0
3880	19368.0	114261.0
3881	0.0	276.0
285313	2940.0	182.0
100128537	381.0	107.0
3882	1.0	371.0
100128536	0.0	4.0
285314	0.0	0.0
285315	294.0	1099.0
1215	47.0	3.0
100141515	10.0	112.0
1213	21495.0	25396.0
1212	3172.0	7845.0
1211	5474.0	8405.0
3872	2706.0	288791.0
3875	18877.0	26842.0
3876	6.0	8.0
3879	2.0	1.0
3890	0.0	391.0
3891	5.0	35.0
3892	89.0	2750.0
100128525	1.0	5.0
285326	0.0	0.0
1230	1741.0	733.0
285329	13.0	14.0
440097	1.0	4.0
440093	12.0	20.0
3883	0.0	98.0
3884	0.0	8.0
3885	0.0	67.0
3886	0.0	1.0
100128521	0.0	7.0
3887	8.0	40.0
3888	0.0	11.0
100631239	0.0	0.0
3889	0.0	15.0
100128516	76.0	10.0
285331	418.0	581.0
100128512	0.0	0.0
285335	16.0	7.0
100128514	0.0	0.0
1241	245.0	1626.0
1240	1521.0	925.0
1238	85.0	50.0
1237	12.0	44.0
1236	163.0	404.0
1235	10.0	3.0
1234	380.0	1569.0
1233	165.0	116.0
1232	6.0	6.0
3895	11000.0	14339.0
100128511	33.0	35.0
100631247	0.0	0.0
3897	73.0	268.0
100631248	0.0	0.0
3898	1911.0	17714.0
100631249	0.0	1.0
3899	2610.0	42.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1474.0	1040.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	97.0	55.0
100631254	4.0	1.0
100128503	0.0	0.0
285349	176.0	166.0
574501	0.0	2.0
574502	0.0	0.0
1244	33.0	35.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1438.0	451.0
1263	1802.0	764.0
1262	571.0	7.0
116966	226.0	39.0
100887755	1.0	1.0
1261	11.0	2.0
100887754	2.0	1.0
1260	0.0	0.0
116969	43.0	12.0
1259	28.0	69.0
1258	5.0	26.0
440061	0.0	0.0
100887750	26.0	20.0
100887746	0.0	1.0
100887744	0.0	0.0
1272	777.0	2505.0
1271	104.0	83.0
100887749	20.0	11.0
1270	26.0	21.0
100887748	0.0	1.0
440044	28.0	2636.0
1269	8.0	22.0
440051	0.0	0.0
1268	707.0	26.0
440050	1.0	1.0
1267	4010.0	12337.0
1266	11119.0	14897.0
100887740	0.0	0.0
1265	15039.0	15172.0
1286	3702.0	88.0
1285	2109.0	37.0
1284	29623.0	14321.0
1282	15982.0	10602.0
1281	22448.0	78003.0
1280	1.0	23.0
440078	75.0	259.0
440077	5.0	0.0
440087	54.0	34.0
1278	35078.0	70442.0
1277	21314.0	96829.0
440081	9.0	697.0
116938	0.0	0.0
1297	7.0	4.0
116931	27.0	160.0
1296	1742.0	3212.0
1295	9153.0	2189.0
116933	0.0	3.0
1294	159.0	7445.0
1293	17702.0	19992.0
116935	10.0	24.0
1292	17386.0	36007.0
440068	0.0	89.0
1291	11918.0	22248.0
116937	1.0	5.0
440067	0.0	68.0
1290	2303.0	6297.0
440073	1290.0	64.0
440072	4.0	7.0
1289	3983.0	8788.0
1288	220.0	1430.0
1287	1689.0	3575.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4239.0	2245.0
440021	0.0	0.0
442673	1.0	2.0
10018	1543.0	1437.0
126328	1597.0	5050.0
442676	0.0	0.0
126326	607.0	128.0
1299	13.0	116.0
1298	400.0	524.0
10011	1550.0	3381.0
10010	2402.0	1798.0
10013	3140.0	2907.0
128989	1797.0	2257.0
10015	11366.0	5206.0
10014	5815.0	4037.0
10017	0.0	116.0
10016	3164.0	9528.0
10020	2017.0	514.0
114335	0.0	0.0
114336	0.0	0.0
126321	1643.0	3133.0
10029	2.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	105.0	8.0
10024	17.0	5026.0
128977	1395.0	582.0
103021165	0.0	703.0
10023	705.0	124.0
103021164	4.0	37.0
10026	2068.0	1313.0
10025	3856.0	5062.0
116986	354.0	401.0
116985	16515.0	4267.0
116988	5262.0	6887.0
116987	2545.0	1794.0
114327	1661.0	801.0
440043	0.0	0.0
126308	3868.0	5438.0
440041	0.0	0.0
126306	40.0	150.0
151306	358.0	90.0
100128590	3.0	8.0
100128596	0.0	5.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	3.0
440027	8.0	32.0
440026	3513.0	1763.0
440023	0.0	6.0
10008	1208.0	1746.0
10007	2049.0	4380.0
10009	1752.0	3929.0
116984	2657.0	1487.0
116983	1040.0	1687.0
151313	287.0	1274.0
10000	2357.0	2872.0
128954	0.0	0.0
10002	11.0	6.0
10001	765.0	2373.0
10004	304.0	275.0
10003	162.0	25.0
10006	4031.0	19902.0
10005	970.0	1087.0
126370	0.0	0.0
285352	44.0	56.0
100128579	0.0	0.0
285359	15.0	12.0
126375	415.0	150.0
126374	1093.0	292.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3531.0	3171.0
285367	1022.0	1837.0
285368	420.0	288.0
100128569	35.0	37.0
126364	1206.0	470.0
100128560	2.0	44.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	6.0
344191	0.0	8.0
126353	4411.0	1024.0
751071	116.0	239.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	16.0
106481282	0.0	0.0
285381	2112.0	1543.0
106481283	0.0	0.0
285382	230.0	134.0
106481280	0.0	0.0
165918	1289.0	3579.0
106481281	1.0	0.0
165904	26.0	224.0
285386	595.0	2599.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	1.0	4.0
138311	606.0	611.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	3.0
126299	914.0	1174.0
106481259	0.0	0.0
728716	1.0	0.0
126298	1426.0	1182.0
728710	0.0	0.0
126295	179.0	427.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	1.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	146.0	809.0
645318	0.0	0.0
645317	25.0	38.0
151242	111.0	58.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	18423.0	28849.0
100287908	0.0	0.0
645332	184.0	506.0
126282	2690.0	1618.0
100287902	5.0	44.0
163227	308.0	186.0
100287900	0.0	0.0
163223	6.0	1.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	12.0	112.0
106481278	0.0	0.0
645328	3.0	1.0
151254	31.0	14.0
645326	5.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	334.0
163259	359.0	567.0
645345	138.0	545.0
200403	1707.0	32.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	134.0	24.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	6.0
728732	0.0	0.0
728734	0.0	1.0
126272	130.0	143.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1362.0	1228.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	6.0	17.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	13.0
728723	31.0	54.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	0.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	39.0	42.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	60.0
151276	0.0	13.0
645348	0.0	0.0
106481250	0.0	0.0
645369	58.0	83.0
645368	0.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	1597.0	3034.0
106481218	3.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	24.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	4.0	7.0
106481221	0.0	112.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	388.0	433.0
106481228	0.0	6.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	462.0	10.0
645387	289.0	1076.0
645382	0.0	0.0
645381	19.0	19.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	4.0
106481201	0.0	2.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	0.0	3.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	105.0	2417.0
3903	5504.0	1524.0
106481210	0.0	0.0
3904	7.0	19.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2295.0	598.0
106481211	0.0	0.0
3909	10055.0	53801.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	3.0
151230	645.0	906.0
728798	28.0	0.0
3913	19330.0	4921.0
3914	15912.0	56043.0
3915	12168.0	15731.0
3916	28413.0	16058.0
3918	11483.0	79038.0
3910	5694.0	1729.0
3911	9359.0	10051.0
3912	8847.0	6407.0
728782	7.0	6.0
728780	123.0	122.0
3924	5.0	17.0
3925	3536.0	12381.0
3927	17489.0	10587.0
3929	2.0	10.0
3920	11986.0	27304.0
3921	17383.0	47328.0
3923	0.0	0.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	29014.0	17031.0
3937	2377.0	2614.0
3938	2.0	0.0
3939	18248.0	44999.0
3930	2186.0	4461.0
100873179	0.0	0.0
3931	307.0	188.0
3932	421.0	1628.0
3933	6.0	1.0
3934	1212.0	1529.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	1.0	3.0
3947	0.0	8.0
3948	51.0	119.0
3949	28568.0	8744.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	11217.0	56242.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	13.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	99.0	114.0
3958	33032.0	22152.0
3959	53517.0	90331.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	3.0
199223	657.0	120.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	577.0	321.0
3952	0.0	2.0
3953	2313.0	150.0
3954	2495.0	3022.0
3955	2698.0	897.0
3956	12249.0	17312.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	0.0
728746	0.0	0.0
728748	2.0	8.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	831.0	97.0
1303	7909.0	10336.0
107133502	0.0	0.0
1302	26.0	183.0
1301	24.0	2988.0
1300	148.0	1999.0
3960	278.0	32.0
3963	0.0	13.0
3964	3550.0	4738.0
1308	284.0	15564.0
3965	7599.0	7318.0
1307	1361.0	5444.0
151295	5.0	79.0
1306	1335.0	2111.0
100189589	4.0	4.0
728774	0.0	1.0
728773	0.0	0.0
3980	1161.0	4679.0
100287932	1514.0	6025.0
3981	996.0	327.0
728776	7.0	15.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	35593.0	3074.0
1315	6886.0	6278.0
1314	13796.0	19296.0
1312	9472.0	16329.0
1311	506.0	1411.0
100329135	2.0	5.0
1310	7.0	6.0
574537	0.0	0.0
3972	1.0	8.0
3973	2.0	0.0
3975	0.0	5.0
3976	626.0	284.0
3977	6809.0	779.0
1318	586.0	126.0
3978	1087.0	3818.0
1317	5535.0	3606.0
728763	221.0	3.0
3990	47.0	36.0
645313	10.0	3.0
3991	301.0	210.0
645312	0.0	1.0
3992	6330.0	3140.0
645311	0.0	1.0
728769	189.0	367.0
1330	0.0	0.0
1327	9745.0	25469.0
1326	2184.0	914.0
1325	3.0	10.0
3982	2.0	1.0
3983	15155.0	4862.0
3984	2714.0	7624.0
3985	4994.0	4787.0
3987	4106.0	4469.0
3988	11308.0	5190.0
1329	2488.0	13494.0
116809	0.0	0.0
100128416	3.0	2.0
1340	4413.0	21525.0
1337	3269.0	14474.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	7271.0	3386.0
100128410	0.0	2.0
3995	2371.0	849.0
100128412	0.0	0.0
3996	1543.0	3612.0
3998	6626.0	6892.0
1339	0.0	4.0
285440	1415.0	778.0
285441	67.0	28.0
1352	730.0	951.0
1351	4783.0	13003.0
1350	6903.0	10999.0
1349	2127.0	10075.0
1348	0.0	1.0
1347	3207.0	7433.0
1346	649.0	263.0
1345	2632.0	10613.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	16.0	1.0
1363	2959.0	4146.0
1362	7693.0	8480.0
1361	864.0	5.0
1360	12.0	0.0
1359	4468.0	511.0
1358	3.0	29.0
1357	1.0	2.0
1356	4525.0	355.0
1355	2141.0	2542.0
1353	1685.0	2961.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	40.0	28.0
285464	361.0	183.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5981.0	3615.0
1373	121.0	220.0
1371	869.0	1352.0
1370	5.0	11.0
1369	0.0	2.0
1368	17639.0	1002.0
100873209	0.0	1.0
1366	6454.0	8928.0
1365	1467.0	95.0
1364	14194.0	19196.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	2.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2562.0	1823.0
116843	662.0	656.0
1384	2121.0	2535.0
116842	35.0	27.0
1382	237.0	14968.0
116844	2471.0	229.0
1381	8.0	211.0
1380	13.0	597.0
440176	1.0	3.0
440184	0.0	0.0
1379	10.0	86.0
1378	223.0	45.0
1376	1700.0	1093.0
1375	6.0	190.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	91.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	117.0	9301.0
1396	796.0	162.0
1395	16.0	12.0
1394	0.0	16.0
1393	17.0	27.0
1392	1.0	0.0
285407	15.0	21.0
116835	1644.0	233.0
1390	915.0	2188.0
1389	5884.0	5195.0
1388	5698.0	5936.0
1387	7025.0	5240.0
116841	1431.0	3021.0
1386	2341.0	1820.0
116840	3223.0	2116.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	23.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	44.0	58.0
100873255	0.0	0.0
100873254	0.0	4.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	1.0
100287898	119.0	55.0
100287895	0.0	0.0
285419	83.0	8.0
1399	5851.0	7386.0
1398	5129.0	4130.0
1397	9170.0	1711.0
100873259	0.0	3.0
100873258	0.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	125.0	351.0
285429	8.0	11.0
100287880	0.0	0.0
440193	3743.0	4139.0
100873248	0.0	0.0
100873247	0.0	3.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	8201.0	42412.0
153830	18164.0	5551.0
645280	0.0	3.0
440138	356.0	322.0
440132	0.0	1.0
440142	1.0	1.0
10139	1810.0	2565.0
126208	1134.0	2345.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7976.0	13761.0
10131	1857.0	3703.0
10134	13055.0	36948.0
107133494	0.0	0.0
10133	4583.0	6477.0
128869	1045.0	2548.0
10136	3.0	0.0
10135	8317.0	10926.0
100128493	0.0	0.0
103021294	30.0	34.0
10138	633.0	1069.0
100128496	0.0	0.0
10137	4098.0	6384.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	2.0
10140	5401.0	1911.0
128864	3.0	22.0
440125	0.0	1.0
440131	1.0	4.0
10143	0.0	0.0
128854	350.0	139.0
10142	4394.0	1746.0
10144	2299.0	547.0
10147	1411.0	2983.0
100128483	0.0	0.0
10146	8034.0	13613.0
128859	0.0	0.0
10149	140.0	49.0
10148	54.0	290.0
128853	40.0	181.0
440159	0.0	1.0
10117	68.0	5.0
440163	4.0	1.0
10110	18.0	14.0
10112	68.0	1886.0
10111	2687.0	2160.0
10114	7127.0	2087.0
10113	2427.0	10349.0
128848	0.0	0.0
10116	3843.0	4077.0
165829	80.0	133.0
100128469	21.0	8.0
153842	4.0	17.0
440145	657.0	1528.0
10129	5079.0	381.0
440153	0.0	0.0
10128	5152.0	14199.0
100033799	0.0	0.0
107133486	0.0	2.0
10121	9436.0	9145.0
100128465	0.0	0.0
10120	4889.0	6371.0
10123	2969.0	5637.0
138234	0.0	0.0
10125	368.0	673.0
10124	1477.0	1205.0
10127	1434.0	1960.0
10126	1675.0	1815.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	35.0	94.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	1.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	0.0	0.0
285489	314.0	36.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	6.0	5.0
10106	23372.0	15988.0
106481199	0.0	0.0
10109	18808.0	24099.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2106.0	4503.0
10100	474.0	213.0
10103	10836.0	2643.0
106481194	0.0	0.0
10102	903.0	3439.0
106481195	0.0	0.0
10105	1350.0	8041.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	195.0	125.0
440119	75.0	124.0
126235	1.0	2.0
126231	72.0	84.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	94.0	216.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	47.0	173.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	152.0	28.0
440104	933.0	761.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	2.0
128876	1.0	4890.0
100128420	20.0	11.0
100128423	0.0	0.0
128879	0.0	2.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	9.0	0.0
10090	1336.0	1383.0
10093	6552.0	10323.0
10092	13426.0	15488.0
10095	13758.0	24224.0
645204	0.0	1.0
10094	9137.0	21232.0
645203	3.0	5.0
10097	17024.0	19612.0
10096	10985.0	12884.0
645201	0.0	0.0
163115	54.0	13.0
200504	3224.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	50.0
106481143	0.0	0.0
114194	0.0	0.0
138162	895.0	144.0
106481144	0.0	0.0
114195	30.0	6.0
106481141	0.0	1.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	6.0	3.0
106481145	0.0	0.0
151126	2495.0	28.0
106481146	0.0	0.0
10099	25980.0	10242.0
10098	747.0	1204.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	411.0	211.0
106481149	0.0	2.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	10.0	5.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	13.0	176.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	210.0	91.0
415116	6065.0	6562.0
645207	0.0	11.0
