id	ab23d90a-ed58-4aec-b9bc-ba14d833ae68	00068002-f4f0-4610-bfe6-67169c760d21
91833	999.0	922.0
6558	5410.0	929.0
133083	1.0	0.0
6571	180.0	5.0
101928142	9.0	5.0
100421860	0.0	4.0
6570	4.0	0.0
100421861	0.0	2.0
6573	3310.0	1399.0
6572	0.0	80.0
101928141	0.0	0.0
91875	912.0	785.0
6575	5052.0	10284.0
6574	2879.0	1757.0
101928147	0.0	0.0
100421865	13.0	5.0
6576	3262.0	4955.0
221785	889.0	827.0
245711	26.0	29.0
169044	22.0	23.0
221786	360.0	462.0
6568	7.0	1.0
6567	916.0	126.0
91869	1061.0	783.0
6569	2.0	13.0
6582	0.0	0.0
91860	260.0	195.0
101928153	153.0	88.0
6581	2885.0	1.0
101928154	3.0	0.0
6584	996.0	406.0
101928151	0.0	0.0
6583	585.0	35.0
6586	5903.0	145.0
6585	146.0	22.0
101928158	5.0	2.0
91862	410.0	744.0
6588	3.0	2.0
6580	23.0	11.0
169026	3.0	5.0
6579	153.0	84.0
6578	4839.0	207.0
6595	7100.0	2214.0
6594	2566.0	1124.0
30817	543.0	362.0
6597	7236.0	13099.0
6596	1549.0	130.0
30816	27.0	20.0
30819	88.0	7.0
6599	5229.0	6208.0
100421767	0.0	0.0
6598	3432.0	7302.0
30818	189.0	17.0
100421768	0.0	0.0
100421769	1.0	0.0
6591	489.0	2173.0
6590	25863.0	2049.0
30820	74.0	0.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	1.0	0.0
282706	0.0	0.0
255104	1455.0	488.0
255101	820.0	1.0
54802	784.0	726.0
30813	0.0	1.0
30812	99.0	9.0
54801	859.0	1228.0
54800	3644.0	3608.0
30815	6584.0	1351.0
30814	0.0	0.0
54806	1105.0	318.0
54805	1135.0	546.0
30811	704.0	917.0
100421771	0.0	0.0
54809	1713.0	240.0
100421784	6.0	15.0
54808	2158.0	1050.0
54807	405.0	202.0
29802	5.0	17.0
29801	2860.0	1290.0
29800	1168.0	663.0
101928104	34.0	1.0
29803	4380.0	5439.0
54813	974.0	715.0
54812	2054.0	1617.0
54811	1578.0	1711.0
54810	643.0	12.0
54816	1841.0	1049.0
54815	5007.0	6304.0
54814	715.0	943.0
100421794	1.0	0.0
54819	773.0	335.0
100421796	180.0	82.0
100421797	0.0	0.0
101928113	31.0	0.0
100421799	0.0	0.0
54820	1140.0	3080.0
54823	390.0	307.0
54822	2894.0	3162.0
54821	53.0	393.0
54828	1713.0	1448.0
54827	5.0	0.0
54826	255.0	134.0
54825	22.0	23.0
54829	2204.0	65.0
282756	0.0	0.0
54831	1.0	7.0
54830	90.0	51.0
282754	0.0	0.0
102724473	0.0	0.0
54834	1067.0	439.0
54832	7059.0	2917.0
54839	518.0	111.0
54838	5353.0	1414.0
54836	764.0	401.0
54842	4664.0	3715.0
54841	858.0	305.0
54840	1013.0	1079.0
54845	2171.0	6706.0
54843	1610.0	133.0
54849	2822.0	810.0
54848	758.0	2.0
54847	364.0	44.0
100359394	3.0	2.0
100359397	0.0	0.0
100359396	6.0	0.0
255119	114.0	0.0
54853	1703.0	961.0
54852	2266.0	57.0
54851	499.0	463.0
54850	1048.0	739.0
54857	4.0	235.0
54856	2399.0	1680.0
54855	2245.0	64.0
54854	1641.0	676.0
54859	1113.0	616.0
54858	2593.0	354.0
255130	16.0	1.0
54860	0.0	0.0
100134015	17.0	20.0
54863	2474.0	127.0
54862	2232.0	2099.0
54861	5013.0	804.0
54868	2154.0	1369.0
54867	5604.0	4468.0
54866	15.0	5.0
54865	1106.0	1423.0
54869	1023.0	792.0
255180	4.0	0.0
27249	3589.0	3150.0
27247	1214.0	905.0
27248	5067.0	2101.0
100431168	0.0	0.0
400360	5.0	3.0
107161163	0.0	0.0
27241	757.0	161.0
27242	4399.0	6645.0
27240	217.0	223.0
27245	2166.0	2634.0
400359	4.0	0.0
27246	2561.0	1328.0
27243	4639.0	1872.0
27244	2970.0	432.0
678655	600.0	499.0
642687	4.0	2.0
282791	11.0	2.0
282790	3.0	3.0
107161154	2.0	0.0
27258	1513.0	1065.0
100431177	0.0	0.0
255193	11.0	5.0
27252	1410.0	616.0
27253	3745.0	899.0
27250	3284.0	1489.0
100431173	0.0	0.0
27257	861.0	999.0
100431172	0.0	0.0
255189	4632.0	587.0
27254	420.0	8.0
282786	0.0	0.0
27255	1019.0	0.0
123606	1466.0	2817.0
107161144	77.0	202.0
29889	2651.0	1850.0
29888	6173.0	6043.0
103344929	0.0	0.0
29887	3472.0	634.0
103344928	2.0	2.0
107161145	0.0	0.0
27229	710.0	1178.0
353500	39.0	16.0
29882	2284.0	1320.0
29881	7.0	4.0
29880	1586.0	469.0
103344932	17.0	0.0
29886	2376.0	2391.0
282776	0.0	0.0
282775	0.0	0.0
29883	4114.0	4784.0
282770	0.0	0.0
103344930	0.0	3.0
353515	0.0	0.0
27238	1186.0	936.0
27239	697.0	111.0
29899	527.0	1446.0
27236	2729.0	855.0
27237	756.0	529.0
353513	0.0	0.0
353514	400.0	23.0
353511	314.0	173.0
27230	11096.0	12110.0
29893	183.0	340.0
27231	1.0	0.0
282769	0.0	0.0
29890	3923.0	3204.0
29896	3391.0	2172.0
27235	833.0	461.0
27232	77.0	12.0
29895	5.0	9.0
255167	48.0	27.0
29894	5165.0	3654.0
27233	793.0	19.0
282763	1.0	0.0
27201	10.0	3.0
27202	432.0	23.0
27200	1.0	0.0
30849	2177.0	1977.0
30851	1919.0	477.0
30850	1714.0	1662.0
400389	9.0	0.0
29844	808.0	661.0
29843	1061.0	1263.0
400385	8.0	3.0
29842	2376.0	958.0
29841	320.0	4571.0
30846	25409.0	2875.0
30845	756.0	961.0
30848	1.0	155.0
30847	0.0	0.0
30844	10689.0	2895.0
30827	2276.0	1026.0
29855	3921.0	4291.0
123624	112.0	0.0
29851	193.0	32.0
29850	10.0	40.0
30835	872.0	141.0
30834	704.0	844.0
30837	1289.0	1406.0
30836	2791.0	2511.0
30833	769.0	39.0
30832	335.0	232.0
64395	1471.0	2003.0
64397	8907.0	2855.0
64396	0.0	2.0
64399	9564.0	5.0
64398	2512.0	1328.0
390634	0.0	0.0
390637	221.0	225.0
389634	71.0	6.0
389633	4.0	1.0
400511	0.0	0.0
389631	0.0	0.0
64393	2325.0	733.0
389630	0.0	0.0
390643	0.0	0.0
400506	576.0	2066.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	4.0
400500	2.0	1.0
642612	0.0	0.0
160518	460.0	17.0
341689	1.0	0.0
400508	10.0	33.0
642614	0.0	0.0
389662	21.0	13.0
390610	3.0	0.0
377677	704.0	404.0
390612	2.0	0.0
390616	5.0	5.0
389658	31.0	10.0
389655	7.0	24.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	465.0	19.0
642641	16.0	10.0
389652	0.0	0.0
389649	0.0	0.0
390627	150.0	74.0
389644	2.0	1.0
389643	140.0	1.0
642633	0.0	0.0
642631	1.0	0.0
642636	3.0	2.0
101928085	95.0	10.0
642652	0.0	0.0
375035	4310.0	3806.0
221806	45.0	39.0
338017	1.0	1.0
389677	790.0	908.0
389676	0.0	0.0
101928099	7.0	62.0
642663	0.0	0.0
389674	13.0	10.0
389672	1.0	1.0
338002	0.0	0.0
400550	3169.0	38.0
338004	0.0	0.0
390688	0.0	1.0
338005	2.0	0.0
389668	60.0	73.0
375033	2059.0	57.0
341640	1664.0	4244.0
642659	114.0	126.0
642658	32.0	18.0
221823	0.0	0.0
6610	719.0	564.0
375057	83.0	5.0
390650	0.0	0.0
375056	4070.0	2971.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	3069.0	396.0
147525	83.0	85.0
6608	488.0	3512.0
387039	0.0	0.0
387036	29.0	19.0
6601	4790.0	3309.0
6603	3736.0	11230.0
6602	3037.0	4238.0
6605	4078.0	2431.0
6604	1995.0	227.0
375061	1753.0	1197.0
6607	96.0	127.0
6606	173.0	145.0
6621	932.0	882.0
6620	8.0	13.0
642683	0.0	0.0
390660	27.0	1.0
390664	6.0	0.0
387032	239.0	228.0
389692	8.0	9.0
390667	5.0	2.0
123591	206.0	32.0
389690	61.0	0.0
6619	1964.0	819.0
6612	5718.0	6349.0
6611	2596.0	6240.0
6614	6321.0	182.0
6613	6079.0	6852.0
6616	149.0	5.0
6615	419.0	89.0
6618	915.0	1026.0
6617	561.0	1300.0
6632	1382.0	1549.0
6631	2284.0	3340.0
387066	1510.0	554.0
387065	0.0	1.0
64319	4997.0	5040.0
64318	899.0	685.0
387063	16.0	7.0
245812	819.0	359.0
54991	452.0	362.0
54996	1954.0	304.0
54995	359.0	252.0
54994	3000.0	5801.0
54993	246.0	158.0
6623	379.0	92.0
6622	336.0	103.0
6625	8202.0	6183.0
54998	2607.0	1833.0
6624	10011.0	25185.0
54997	383.0	21.0
6627	1083.0	1331.0
6626	1815.0	3548.0
6629	2031.0	2269.0
6628	5416.0	12892.0
64320	933.0	341.0
6641	4103.0	106.0
6640	850.0	647.0
64321	471.0	37.0
64324	4329.0	2850.0
6643	6916.0	973.0
221838	2546.0	446.0
6642	9433.0	2989.0
64326	2393.0	2340.0
387055	0.0	0.0
64328	2868.0	1234.0
64327	2987.0	4676.0
221833	1.0	20.0
221830	1047.0	1320.0
6634	3131.0	6278.0
6633	3629.0	7066.0
6636	975.0	2514.0
6635	1131.0	1994.0
6638	3797.0	1310.0
6637	1305.0	2004.0
101928062	1.0	1.0
6650	2614.0	3353.0
64333	1192.0	108.0
6652	547.0	2999.0
64332	6575.0	520.0
6651	15909.0	14479.0
6654	3202.0	2907.0
100421943	0.0	2.0
6653	4856.0	4499.0
387082	9.0	8.0
102724536	57.0	4.0
78987	2591.0	716.0
78986	39.0	1.0
78989	105.0	397.0
6645	2782.0	1891.0
78988	1940.0	1117.0
6644	0.0	0.0
6647	4903.0	11532.0
6646	4588.0	1993.0
6649	3218.0	229.0
91949	1391.0	1265.0
6648	39613.0	18904.0
91947	3625.0	2048.0
91948	6.0	0.0
64342	2180.0	1566.0
6661	0.0	0.0
6660	558.0	30.0
245806	0.0	0.0
6663	0.0	0.0
64344	687.0	86.0
4000	38178.0	16957.0
4001	978.0	3886.0
6662	669.0	1282.0
64343	1284.0	437.0
91942	387.0	248.0
6665	53.0	1148.0
6664	14.0	16.0
101928079	67.0	1.0
387074	0.0	0.0
387071	1.0	4.0
245802	4.0	1.0
196549	22.0	27.0
6656	0.0	3.0
6655	3118.0	1266.0
6658	0.0	0.0
6657	364.0	20465.0
6659	4415.0	16068.0
196541	7.0	0.0
91937	9.0	1.0
6670	3940.0	3632.0
6672	5213.0	584.0
6671	777.0	508.0
4010	5.0	24.0
6674	960.0	84.0
4012	4115.0	1494.0
91975	174.0	236.0
6676	91.0	109.0
4013	2269.0	632.0
101928001	0.0	0.0
6675	2659.0	1986.0
4014	5.0	119.0
64359	4340.0	2121.0
221883	1.0	66.0
100271927	28.0	4.0
102724515	139.0	82.0
196513	705.0	279.0
4004	1.0	0.0
6667	5553.0	5622.0
4005	2053.0	193.0
6666	883.0	2760.0
4007	462.0	1857.0
6668	2250.0	1688.0
91966	421.0	308.0
4008	23267.0	2047.0
4009	2.0	1.0
6683	1363.0	3292.0
4023	24345.0	86.0
100421975	0.0	0.0
6687	3747.0	1190.0
4025	7.0	30.0
100271918	1.0	1.0
101928017	5.0	1.0
78990	101.0	103.0
78992	1972.0	1692.0
78991	596.0	662.0
78994	1938.0	1563.0
78996	1636.0	1922.0
78995	88.0	807.0
196527	7652.0	3403.0
78998	51.0	73.0
78997	4.0	2.0
196528	1797.0	2211.0
4015	4131.0	1953.0
6678	186250.0	16812.0
6677	0.0	0.0
4016	1523.0	2844.0
78999	642.0	1586.0
4017	3306.0	668.0
4018	14.0	4.0
6692	8430.0	12436.0
6691	5.0	3.0
101928022	0.0	0.0
6694	0.0	0.0
64375	784.0	272.0
64374	3211.0	1242.0
6693	8871.0	141.0
4033	505.0	66.0
6696	649.0	2805.0
64377	5.0	22.0
4034	1280.0	343.0
64376	1465.0	324.0
6695	75.0	509.0
4035	40572.0	12264.0
6698	29.0	9683.0
4036	717.0	12.0
6697	1262.0	1716.0
6690	10.0	2.0
4026	7906.0	8065.0
6689	96.0	17.0
6688	7717.0	348.0
4040	3157.0	1866.0
4041	6283.0	4197.0
64386	272.0	57.0
4043	10863.0	1849.0
64388	238.0	4.0
4045	1839.0	84.0
4046	6176.0	731.0
4047	4684.0	3036.0
221895	1079.0	59.0
4037	1490.0	2043.0
91978	168.0	229.0
4038	1035.0	2898.0
6699	35.0	28329.0
91977	101.0	10.0
196500	15.0	26.0
101928040	0.0	1.0
4051	62.0	6916.0
54908	353.0	565.0
4052	5037.0	4199.0
4053	27870.0	2544.0
54906	2750.0	2533.0
4054	10406.0	4085.0
4055	6888.0	7231.0
4056	6.0	1.0
4057	905.0	23.0
4058	131.0	475.0
29945	1380.0	412.0
255220	0.0	0.0
29944	57.0	4.0
29943	4.0	39.0
29942	17.0	2.0
29949	0.0	0.0
29948	843.0	2217.0
29947	0.0	0.0
29946	2187.0	697.0
4050	537.0	107.0
29941	1288.0	1031.0
29940	2861.0	1484.0
4048	20906.0	3574.0
4049	28.0	15.0
54910	2826.0	4319.0
54916	1090.0	2556.0
54915	2991.0	3310.0
54914	2662.0	1230.0
54913	632.0	138.0
4062	228.0	5.0
4063	262.0	14.0
54919	1424.0	1937.0
54918	9617.0	3468.0
4064	358.0	33.0
4065	902.0	234.0
4066	511.0	76.0
4067	6291.0	4615.0
4068	285.0	21.0
4069	88171.0	4008.0
29956	10686.0	5132.0
255231	446.0	41.0
29954	875.0	906.0
29953	299.0	0.0
29959	5627.0	6488.0
29958	53.0	10.0
4060	32509.0	2575.0
29957	3888.0	1102.0
4061	17584.0	6667.0
29952	6709.0	3519.0
29951	39.0	0.0
29950	2545.0	333.0
4059	23337.0	6475.0
54923	128.0	67.0
54922	3115.0	422.0
54921	5165.0	3284.0
54920	560.0	441.0
54927	2154.0	1936.0
54926	4054.0	2713.0
54925	147.0	143.0
4074	5982.0	4916.0
54929	1317.0	2132.0
29929	624.0	575.0
54928	6412.0	6409.0
4076	10207.0	11545.0
29928	1083.0	650.0
4077	7947.0	3626.0
29923	574.0	3366.0
29922	755.0	154.0
29920	2805.0	3058.0
29927	18623.0	15127.0
29926	1705.0	810.0
4070	9748.0	15683.0
4071	26315.0	10880.0
29925	1536.0	697.0
29924	7756.0	6252.0
4072	6029.0	11240.0
54930	1167.0	1051.0
54934	1201.0	1416.0
54933	91.0	85.0
54932	968.0	626.0
54931	844.0	1224.0
54938	239.0	287.0
54937	0.0	6.0
54936	1858.0	739.0
54935	1356.0	669.0
4084	2015.0	1710.0
4085	355.0	1546.0
4086	1855.0	1078.0
54939	1915.0	1741.0
4087	5092.0	2644.0
4088	4053.0	2831.0
4089	4175.0	1389.0
29934	3127.0	3144.0
29933	615.0	113.0
282809	1070.0	901.0
282808	6.0	1.0
29937	2144.0	2136.0
4081	4.0	0.0
4082	9215.0	20281.0
29935	5.0	2.0
282801	0.0	0.0
54941	1106.0	88.0
29930	23.0	2.0
54940	5664.0	1775.0
54944	59.0	222.0
54943	74.0	44.0
54942	829.0	938.0
54949	656.0	590.0
54948	1570.0	1572.0
54947	2329.0	1896.0
255208	0.0	0.0
54946	2120.0	1184.0
29909	286.0	18.0
29907	71.0	30.0
4097	2961.0	2789.0
29906	39.0	1.0
4099	79.0	1.0
29901	242.0	892.0
4090	3011.0	2952.0
4091	2005.0	431.0
4092	3765.0	116.0
29904	3020.0	2355.0
4093	1279.0	98.0
29903	654.0	730.0
4094	2561.0	1813.0
29902	233.0	112.0
54952	1069.0	409.0
54951	954.0	527.0
102724594	55.0	26.0
54956	611.0	594.0
54955	487.0	628.0
54954	580.0	591.0
100271893	0.0	0.0
54953	1444.0	882.0
196472	1.0	0.0
196477	0.0	1.0
54959	142.0	1.0
54958	164.0	354.0
196475	8.0	0.0
54957	538.0	290.0
29919	1862.0	513.0
255275	3.0	4.0
29911	2075.0	1972.0
29916	1445.0	1110.0
29915	1324.0	237.0
29914	1008.0	756.0
54963	1610.0	1940.0
100271884	0.0	0.0
54962	235.0	466.0
54961	2004.0	2157.0
54960	903.0	298.0
54967	1.0	0.0
54965	1036.0	6530.0
196483	334.0	844.0
54964	295.0	349.0
54969	772.0	394.0
54968	1074.0	787.0
54970	829.0	526.0
255239	36.0	79.0
54974	634.0	321.0
100271873	3.0	6.0
54973	3670.0	2314.0
54972	1572.0	3888.0
54971	576.0	418.0
100271874	10.0	7.0
54978	2989.0	2393.0
54977	1561.0	806.0
54976	1410.0	3020.0
100271871	8.0	0.0
100271870	0.0	0.0
54979	69.0	101.0
255252	1524.0	1574.0
54981	1486.0	1255.0
54980	456.0	392.0
54985	1992.0	1502.0
54984	327.0	484.0
102724560	28.0	3.0
54982	2171.0	3636.0
54989	1011.0	2860.0
196463	5155.0	7565.0
54988	77.0	1.0
54987	1910.0	487.0
54986	428.0	116.0
642569	1.0	0.0
642580	1.0	0.0
642585	10.0	6.0
642592	4.0	7.0
642597	0.0	0.0
27348	1409.0	1682.0
27349	610.0	706.0
27346	1731.0	3225.0
27347	1408.0	1029.0
27340	1832.0	1882.0
27341	2326.0	3646.0
27344	59.0	392.0
27345	513.0	56.0
27342	320.0	362.0
400456	84.0	8.0
27343	1313.0	502.0
642587	166.0	1819.0
282890	95.0	100.0
100124541	0.0	0.0
400451	1977.0	216.0
27351	2689.0	1993.0
27352	3376.0	1054.0
27350	2456.0	3411.0
100124540	0.0	0.0
338091	1.0	0.0
338094	7.0	1.0
100124537	0.0	0.0
100124536	1.0	1.0
100124535	0.0	0.0
100124534	0.0	2.0
29989	1.0	0.0
338099	55.0	32.0
27327	2774.0	2063.0
29988	974.0	1802.0
27324	217.0	1.0
100124539	0.0	0.0
29986	0.0	255.0
100124538	0.0	0.0
27328	4.0	4.0
27329	2.0	3.0
29980	373.0	1274.0
29985	865.0	1150.0
29984	810.0	537.0
27320	1.0	1.0
29982	1071.0	613.0
29999	5.0	0.0
27338	446.0	3410.0
29998	952.0	969.0
27335	6059.0	6265.0
27336	3254.0	3164.0
29997	13652.0	8626.0
390601	7.0	21.0
27339	3768.0	9532.0
29992	2043.0	190.0
27330	254.0	221.0
29991	2.0	0.0
29990	148.0	132.0
27333	5287.0	11479.0
29995	5490.0	723.0
27334	171.0	11.0
29994	3346.0	1067.0
27332	4363.0	2975.0
29993	49.0	41.0
27304	472.0	737.0
29967	783.0	2039.0
377630	0.0	1.0
29966	1865.0	1832.0
29965	2276.0	355.0
27302	0.0	1.0
27303	2098.0	41.0
100124516	0.0	0.0
27309	1896.0	603.0
29969	3583.0	417.0
27306	378.0	24.0
29968	184.0	7097.0
102388891	1.0	14.0
389616	0.0	0.0
27300	825.0	739.0
27301	1633.0	2158.0
389611	0.0	0.0
389610	17.0	6.0
29960	1186.0	1968.0
30968	2936.0	3137.0
389618	0.0	0.0
27315	936.0	2660.0
29978	2939.0	2468.0
27316	6929.0	6217.0
27314	758.0	331.0
338069	3.0	10.0
27319	220.0	18.0
29979	6999.0	8573.0
29970	401.0	74.0
29974	1.0	2.0
54901	1029.0	749.0
54900	176.0	24.0
54905	21.0	440.0
54904	4154.0	5380.0
54903	681.0	478.0
54902	2677.0	1342.0
503519	0.0	0.0
100288687	0.0	0.0
202374	433.0	60.0
442038	0.0	0.0
253959	1120.0	818.0
100132803	12.0	6.0
100132808	2.0	0.0
100616299	0.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	3.0	5.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	2.0	0.0
100132815	493.0	249.0
100616288	2.0	0.0
100616289	0.0	0.0
442060	1.0	0.0
100288667	1.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	2.0	3.0
100616285	3.0	0.0
100616282	0.0	0.0
100616283	1.0	0.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	208.0	47.0
503543	2.0	2.0
100616290	0.0	0.0
503542	122.0	317.0
253933	0.0	3.0
253935	32.0	0.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	2.0	0.0
100616274	1.0	1.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	1.0
253943	3965.0	3116.0
6708	28.0	2.0
6707	24.0	10498.0
6709	25810.0	8910.0
100132841	0.0	1.0
6700	20.0	4479.0
6702	0.0	195.0
6701	1.0	8.0
6704	2.0	952.0
6703	17.0	8078.0
6706	0.0	178.0
6705	2.0	299.0
6720	5640.0	11554.0
6719	1.0	0.0
6718	5.0	0.0
167465	616.0	26.0
6711	70043.0	10938.0
6710	108.0	62.0
102467077	1.0	0.0
6713	2605.0	4257.0
6712	557.0	5822.0
102467075	0.0	0.0
6715	513.0	885.0
102467074	0.0	0.0
6714	3440.0	4793.0
6717	4532.0	1800.0
6716	171.0	1.0
6731	4996.0	2792.0
6730	4496.0	4426.0
442013	8.0	30.0
6729	3041.0	3620.0
503583	1.0	0.0
100132863	5.0	3.0
253970	6760.0	1.0
6722	6310.0	4243.0
6721	13509.0	12199.0
503582	0.0	0.0
6723	2336.0	2467.0
6726	5413.0	5633.0
6725	17.0	279.0
6728	946.0	391.0
6727	9371.0	5630.0
6742	1961.0	3084.0
6741	4225.0	4741.0
100288613	0.0	0.0
503569	30.0	21.0
253986	12.0	4.0
100132871	0.0	0.0
253980	735.0	712.0
442006	1.0	0.0
253982	172.0	178.0
6733	2424.0	1854.0
6732	1717.0	3923.0
6734	10043.0	7784.0
6737	1582.0	511.0
6736	0.0	0.0
6738	1849.0	1516.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	2543.0	1948.0
100616226	0.0	0.0
100616227	1.0	0.0
64432	1788.0	896.0
6751	549.0	0.0
100616224	0.0	0.0
64431	1112.0	909.0
6750	0.0	0.0
100129227	1.0	0.0
100616225	0.0	0.0
64434	1304.0	2506.0
100616222	0.0	0.0
6753	8.0	2.0
6752	53.0	47.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	4.0	0.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	28.0	6.0
6744	15075.0	11332.0
6746	12092.0	6305.0
6745	8092.0	9464.0
6748	6349.0	2978.0
6747	9498.0	7006.0
6749	6393.0	10600.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	4482.0	2026.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	1.0
6764	4327.0	2006.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	3.0	10.0
100616212	0.0	0.0
64446	507.0	0.0
100616210	0.0	2.0
6755	0.0	11.0
100129213	0.0	0.0
6754	0.0	0.0
6757	0.0	0.0
6756	0.0	1.0
6759	0.0	0.0
6758	1.0	0.0
100616219	0.0	0.0
100616206	0.0	1.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	5.0	646.0
100616205	0.0	0.0
6773	6997.0	3598.0
4110	1.0	1081.0
100616202	0.0	0.0
6772	17174.0	4307.0
4111	3.0	1.0
100616203	0.0	0.0
6775	491.0	32.0
4112	0.0	0.0
4113	0.0	3.0
6774	21407.0	6878.0
100616201	0.0	0.0
346171	9.0	0.0
100048912	61.0	25.0
4103	15.0	32.0
4104	1.0	2.0
100129201	0.0	0.0
6768	3275.0	8364.0
4105	1.0	31.0
6767	10945.0	10598.0
4106	0.0	0.0
4107	6.0	5.0
4108	0.0	0.0
6769	2038.0	8.0
4109	1.0	5.0
100616209	0.0	0.0
6780	7444.0	7867.0
6782	2331.0	4121.0
6781	2089.0	1087.0
4121	6300.0	281.0
100048924	1.0	0.0
6783	59.0	475.0
4122	4186.0	1566.0
4123	3763.0	907.0
6786	4752.0	6874.0
4124	3164.0	2125.0
6785	33.0	55.0
100048922	0.0	3.0
100048923	1.0	0.0
6777	5236.0	2178.0
4114	0.0	0.0
4115	0.0	0.0
6776	3040.0	608.0
6779	0.0	0.0
4116	942.0	751.0
4117	308.0	28.0
6778	14023.0	10155.0
4118	317.0	55.0
6791	1.0	2.0
6790	270.0	2104.0
6793	4517.0	545.0
4130	1207.0	1445.0
6792	1931.0	428.0
346157	240.0	330.0
4131	3773.0	6332.0
6795	62.0	36.0
100616268	0.0	0.0
4133	2422.0	164.0
6794	3076.0	3610.0
100616269	2.0	1.0
4134	20584.0	6719.0
64478	49.0	42.0
100616266	0.0	0.0
4135	875.0	15.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	1.0	0.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	1698.0	916.0
4125	12054.0	6098.0
4126	3819.0	1103.0
6787	1038.0	613.0
6789	3639.0	1440.0
4128	10847.0	984.0
4129	1699.0	54.0
4140	4155.0	2172.0
4141	4170.0	5747.0
100616259	0.0	0.0
4142	0.0	1.0
4143	83.0	22.0
4144	7819.0	4446.0
100616258	0.0	0.0
4145	443.0	84.0
4146	14.0	5.0
100616256	0.0	0.0
100616253	1.0	1.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	426.0	140.0
4137	203.0	140.0
4139	396.0	1683.0
4150	2263.0	5137.0
4151	69.0	53.0
64493	54.0	61.0
4152	3030.0	1439.0
100616248	0.0	0.0
4153	0.0	0.0
100616249	0.0	0.0
4154	15009.0	6448.0
348793	291.0	815.0
100616246	0.0	0.0
4155	4116.0	1531.0
100616247	0.0	0.0
100616244	0.0	0.0
64499	1844.0	108.0
4157	183.0	241.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	2.0	0.0
4147	1667.0	3895.0
4148	1335.0	18.0
4149	2829.0	3400.0
4161	0.0	1.0
100616239	0.0	0.0
4162	30468.0	5253.0
4163	1363.0	1971.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	451.0	762.0
100616236	1.0	0.0
100616233	0.0	0.0
4168	7.0	1.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	2.0	1.0
100288695	0.0	0.0
100288690	26.0	15.0
100288691	0.0	0.0
4158	0.0	0.0
4159	0.0	3.0
88455	4402.0	1169.0
346116	0.0	0.0
4172	3427.0	4433.0
4173	1754.0	8092.0
4174	2420.0	6559.0
4175	1373.0	3751.0
4176	3125.0	8739.0
4179	16500.0	7726.0
118429	3193.0	195.0
131405	119.0	0.0
118426	497.0	523.0
118427	2.0	0.0
4170	46419.0	7517.0
131408	1389.0	1828.0
4171	1149.0	5936.0
118432	2.0	1.0
118430	6.0	17.0
118433	217.0	178.0
4184	0.0	97.0
4185	30.0	85.0
4188	522.0	1245.0
4189	2481.0	962.0
100130289	3.0	4.0
4182	0.0	0.0
118421	2.0	5.0
118424	2249.0	1552.0
118425	0.0	0.0
649925	0.0	0.0
100129298	0.0	0.0
4194	2879.0	1420.0
4199	1724.0	7132.0
100130279	0.0	0.0
100130277	0.0	0.0
4190	5174.0	7111.0
100130275	12.0	39.0
4191	6892.0	10596.0
100130274	1.0	1.0
4192	2939.0	8547.0
4193	4703.0	3972.0
100129283	0.0	0.0
100129288	0.0	0.0
100130265	5.0	0.0
100129271	0.0	2.0
100130260	1.0	3.0
100129272	3.0	3.0
100129279	0.0	0.0
100129278	1.0	1.0
649946	85.0	20.0
100129277	0.0	0.0
647302	0.0	0.0
100616305	0.0	0.0
100616306	7.0	1.0
100616304	0.0	0.0
100616301	0.0	1.0
100616302	0.0	0.0
100130259	0.0	0.0
100616300	0.0	0.0
100130253	0.0	0.0
100130251	0.0	0.0
100129260	1.0	0.0
100129269	20.0	2.0
118471	5.0	238.0
100616309	0.0	0.0
118472	577.0	453.0
