id	e6862c5b-459e-40b5-9213-5fd7e1448be1	bf48b226-c7ef-4fc7-bcb5-de5025763bdb
222537	52.0	0.0
163351	55.0	765.0
100271217	0.0	0.0
100271216	1.0	0.0
100271218	4.0	1.0
401164	4.0	5.0
100271206	1.0	1.0
100271207	2.0	1.0
100271201	0.0	2.0
100271204	0.0	3.0
391266	0.0	0.0
440799	1.0	11.0
391267	112.0	12.0
222553	20.0	16.0
391269	0.0	0.0
440795	0.0	0.0
401152	10763.0	12415.0
126393	2491.0	47.0
8200	50.0	1.0
8204	2973.0	3717.0
8202	4510.0	7923.0
391276	0.0	1.0
391279	0.0	0.0
401145	156.0	11.0
222545	0.0	0.0
126382	673.0	1419.0
222546	0.0	0.0
606293	1.0	3.0
401138	0.0	5.0
401137	0.0	0.0
151393	1035.0	253.0
692231	0.0	0.0
440738	157.0	9.0
692233	6.0	4.0
440737	31.0	65.0
8216	2783.0	1508.0
8214	147.0	236.0
440732	6.0	15.0
440730	1.0	3.0
222584	6.0	4497.0
151325	0.0	0.0
8208	181.0	1662.0
8209	9.0	16.0
8220	1091.0	1020.0
8226	934.0	1316.0
692223	0.0	0.0
8227	2810.0	1902.0
8224	62.0	0.0
692225	19.0	14.0
8225	3173.0	1768.0
692226	0.0	0.0
100381178	8.0	2.0
692227	38.0	58.0
692229	0.0	0.0
100310839	0.0	4.0
100310838	1.0	2.0
8218	352.0	374.0
8233	875.0	394.0
692210	2.0	9.0
8237	5601.0	5814.0
401190	110.0	2.0
692212	7.0	9.0
692213	0.0	0.0
692214	0.0	0.0
440757	1.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	721.0	1355.0
8242	5489.0	4267.0
8243	5950.0	8677.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	18.0	10.0
692206	0.0	0.0
692207	0.0	1.0
692208	1.0	2.0
692209	0.0	0.0
8241	3810.0	3641.0
100310812	0.0	1.0
8239	8079.0	8666.0
151354	1048.0	2152.0
100271291	0.0	0.0
93432	11.0	1.0
100271290	0.0	5.0
645841	0.0	0.0
93436	1490.0	1516.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	5.0
106481781	0.0	0.0
106481782	0.0	1.0
81458	0.0	0.0
106481780	1.0	0.0
106481785	0.0	0.0
106481786	1.0	0.0
106481783	10.0	0.0
283523	0.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	5.0	1.0
100271296	0.0	0.0
645834	3.0	2.0
645832	1.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	1.0	5.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2780.0	21125.0
93426	0.0	0.0
8269	626.0	2210.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	1.0	0.0
81439	0.0	0.0
8263	385.0	3640.0
8260	1234.0	9538.0
283518	88.0	8.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	18.0	1.0
106481796	38.0	16.0
81442	1.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	7.0	3.0
645846	1.0	3.0
100271288	0.0	0.0
645843	0.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	30.0	4.0
645864	6.0	0.0
342374	1.0	2.0
440714	0.0	0.0
342372	10.0	3.0
342371	5056.0	2755.0
440712	519.0	22.0
106481756	0.0	0.0
8270	513.0	6076.0
728218	0.0	0.0
106481757	1.0	1.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	2317.0	14783.0
728215	321.0	39.0
106481758	2.0	0.0
106481759	0.0	0.0
283507	44.0	7.0
81479	0.0	0.0
100310849	0.0	5.0
106481760	0.0	0.0
100310846	19.0	100.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	1.0	0.0
106481762	0.0	0.0
81470	1.0	0.0
100271274	0.0	1.0
100310841	4.0	2.0
81472	1.0	0.0
81473	0.0	0.0
100310840	186.0	70.0
100271273	0.0	0.0
645859	0.0	0.0
8288	48.0	4.0
8289	8716.0	6485.0
8287	2169.0	1403.0
643210	1.0	1.0
106481767	0.0	0.0
728207	6.0	6.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	3756.0	744.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	4.0	2.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	1.0	0.0
100310853	0.0	0.0
100271263	0.0	0.0
100310855	1.0	0.0
81462	0.0	0.0
100271260	36.0	2.0
100271262	0.0	1.0
100310851	2.0	0.0
342358	2.0	2.0
342357	535.0	488.0
100310850	0.0	0.0
100271261	2.0	0.0
643220	16.0	10.0
643224	144.0	250.0
645884	0.0	3.0
8291	4154.0	2594.0
401136	0.0	1.0
106481734	2.0	2.0
8292	104.0	24.0
401135	0.0	0.0
106481735	9.0	13.0
106481732	1.0	1.0
8290	0.0	0.0
106481733	0.0	0.0
8295	4811.0	3633.0
106481738	0.0	0.0
93474	217.0	312.0
106481739	0.0	0.0
8293	14.0	8.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	401.0	2131.0
106481741	0.0	0.0
106481742	5.0	3.0
100271259	1.0	0.0
100271258	1.0	1.0
106481740	0.0	0.0
81492	0.0	0.0
100271253	5.0	1.0
645879	0.0	0.0
81493	556.0	100.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	1.0
81490	1494.0	1580.0
81491	106.0	21.0
342346	15.0	7.0
100271250	4.0	2.0
100873064	0.0	0.0
643232	1.0	1.0
100873065	2.0	0.0
106481745	0.0	0.0
401124	400.0	3.0
106481746	0.0	0.0
106481743	2.0	0.0
106481744	35.0	13.0
106481749	0.0	0.0
106481747	0.0	40.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	0.0	0.0
106481753	11.0	2.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	1.0	3.0
106481751	0.0	0.0
401115	38.0	83.0
81488	2147.0	3029.0
283554	103.0	85.0
283553	5.0	102.0
100271244	0.0	0.0
643226	0.0	3.0
283551	37.0	245.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	66.0	100.0
93492	3.0	2.0
106481712	2.0	1.0
106481713	0.0	0.0
106481710	1.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	47.0	152.0
100271235	0.0	0.0
283547	105.0	2.0
401106	42.0	231.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	9.0	2.0
100271233	0.0	0.0
100271232	2.0	2.0
643253	370.0	163.0
93487	6510.0	7408.0
106481729	9.0	0.0
643255	0.0	0.0
106481723	0.0	0.0
106481724	0.0	1.0
106481721	0.0	0.0
106481722	2.0	1.0
106481727	1.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	2.0
283537	1680.0	1445.0
100271229	3.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	0.0	1.0
106481731	3.0	5.0
100271226	2.0	2.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	2.0	1.0
344978	5.0	13.0
100271221	0.0	5.0
138716	820.0	1904.0
780852	1.0	0.0
728276	19.0	2.0
780853	0.0	0.0
728279	0.0	0.0
138715	1.0	1.0
780851	1.0	2.0
100126356	0.0	0.0
285796	12.0	0.0
81607	1110.0	11201.0
81608	1648.0	3136.0
81609	3857.0	3582.0
81603	9940.0	5240.0
81605	3075.0	3325.0
81606	18314.0	2321.0
81610	174.0	2850.0
56654	2775.0	466.0
56655	1492.0	4529.0
81611	3777.0	5549.0
56650	4075.0	8812.0
29028	828.0	6398.0
283129	8.0	1.0
56651	26.0	2.0
56652	333.0	1501.0
100126354	0.0	0.0
100126355	0.0	1.0
56658	1004.0	1482.0
283120	1516.0	602.0
56659	52.0	126.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	5.0	3.0
100126345	0.0	0.0
728262	7.0	9.0
138724	4.0	2.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	279.0	13.0
100126348	0.0	0.0
728263	2.0	4.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	3.0	18.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	34.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3341.0	8971.0
100190924	0.0	0.0
56666	173.0	207.0
30012	0.0	1.0
29034	0.0	0.0
56667	15.0	3.0
106865375	0.0	0.0
81602	725.0	312.0
30014	0.0	0.0
106865374	0.0	0.0
56662	3.0	4.0
30011	4364.0	3850.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	1.0
56664	1.0	0.0
100190923	1.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	962.0	391.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1179.0	956.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	22.0	2.0
100381202	0.0	4.0
56670	657.0	85.0
81626	0.0	1.0
81627	1780.0	2649.0
81628	3100.0	1946.0
56676	2.0	0.0
30001	3863.0	36324.0
54012	0.0	0.0
56677	0.0	0.0
246175	3794.0	2146.0
56672	854.0	1905.0
246176	280.0	100.0
56673	214.0	5.0
54016	1.0	1.0
283106	24.0	42.0
30000	4109.0	2928.0
56674	5356.0	5329.0
54015	0.0	1.0
81631	5546.0	6389.0
56675	53.0	283.0
54014	3813.0	5219.0
283104	144.0	1126.0
100126330	0.0	0.0
30009	486.0	18.0
283102	1.0	4.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	1.0	0.0
30008	3841.0	1044.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	255.0	74.0
100126327	0.0	1.0
100126328	0.0	0.0
66000	1150.0	49.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	2.0	3.0
66004	1135.0	2240.0
100126325	0.0	0.0
66005	3590.0	6611.0
100126326	0.0	1.0
81618	3461.0	4550.0
81619	10318.0	10136.0
56681	8102.0	8304.0
66008	6352.0	2472.0
29018	0.0	0.0
81614	2109.0	3469.0
54020	2420.0	462.0
81615	2075.0	50.0
81616	25.0	11.0
81617	2016.0	191.0
767846	22.0	11.0
81621	382.0	127.0
81622	4563.0	1764.0
246184	287.0	382.0
767851	1.0	3.0
81623	0.0	0.0
54022	3.0	4.0
81624	244.0	1371.0
767853	0.0	0.0
54021	9.0	6.0
56683	1040.0	1065.0
54028	18.0	26.0
54027	0.0	0.0
29015	4513.0	3053.0
54026	0.0	0.0
767850	0.0	0.0
81620	92.0	3462.0
54025	0.0	1.0
100128982	0.0	0.0
100126320	1.0	0.0
100126321	0.0	0.0
54029	1.0	0.0
246181	11.0	8.0
246182	0.0	4.0
100126316	0.0	0.0
728233	106.0	26.0
283171	0.0	9.0
100126317	0.0	2.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	2.0	0.0
100126313	0.0	0.0
285753	402.0	795.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	4106.0	2987.0
285755	711.0	48.0
114786	9.0	0.0
114787	97.0	3997.0
114788	1.0	109.0
285758	177.0	5.0
114789	2214.0	723.0
54031	10.0	8.0
728239	0.0	0.0
54035	0.0	0.0
54034	2.0	0.0
114790	1495.0	980.0
54033	118.0	38.0
54032	1.0	0.0
114791	992.0	1961.0
54039	130.0	111.0
114792	139.0	9.0
126767	0.0	0.0
114793	6479.0	7353.0
54038	0.0	0.0
100190954	0.0	0.0
114794	1191.0	550.0
114795	7.0	31.0
54036	0.0	0.0
93627	1704.0	1971.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	16893.0	23830.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	1150.0	2216.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	2745.0	2469.0
100126302	0.0	0.0
100128963	7.0	7.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	7.0	1.0
100126309	0.0	0.0
728226	2.0	1.0
54041	0.0	0.0
728228	0.0	4.0
54045	0.0	4.0
645809	0.0	0.0
54044	1.0	0.0
645808	0.0	0.0
114780	124.0	18.0
54043	4.0	1.0
645807	0.0	0.0
114781	4623.0	1661.0
126755	1.0	14.0
54049	3.0	1.0
114783	477.0	511.0
54048	0.0	0.0
114784	173.0	102.0
283159	0.0	0.0
54047	2.0	1.0
100128961	2.0	5.0
645805	84.0	22.0
283152	218.0	69.0
66035	587.0	261.0
283150	0.0	0.0
728255	0.0	0.0
93654	12.0	2.0
66036	1312.0	762.0
93653	130.0	60.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	3.0	8.0
93650	2.0	6.0
81669	7454.0	4204.0
54053	6.0	5.0
54052	1.0	1.0
114769	1248.0	695.0
54051	0.0	0.0
54050	7.0	11.0
54055	396.0	11.0
100190938	354.0	10.0
54054	29.0	30.0
114770	1.0	1.0
114771	0.0	559.0
54059	488.0	315.0
283149	4780.0	5926.0
54058	398.0	544.0
93649	493.0	4.0
645811	27.0	21.0
81671	5441.0	19020.0
100271199	0.0	2.0
100190939	566.0	159.0
283143	80.0	16.0
100271196	6.0	0.0
93643	2111.0	1625.0
100128946	1.0	0.0
285780	151.0	0.0
285782	3.0	216.0
100271180	3.0	0.0
285785	154.0	612.0
100190952	1.0	1.0
54064	0.0	16.0
728248	0.0	0.0
114757	1743.0	735.0
114758	0.0	0.0
54067	74.0	20.0
100190947	0.0	0.0
100190949	0.0	1.0
54065	1.0	2.0
114760	0.0	0.0
114761	0.0	0.0
126731	1042.0	1403.0
54069	321.0	1492.0
283131	40497.0	17636.0
283130	691.0	267.0
692157	2.0	0.0
692158	0.0	0.0
138799	0.0	0.0
440498	1006.0	637.0
124152	412.0	241.0
199704	513.0	464.0
124149	0.0	1.0
163747	27.0	39.0
692146	0.0	0.0
692147	9.0	8.0
692148	0.0	3.0
692149	0.0	4.0
163742	1.0	0.0
199713	4.0	23.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	1.0
163778	0.0	65.0
148145	7.0	0.0
126792	1074.0	1622.0
378008	0.0	0.0
378009	0.0	0.0
29089	107.0	1734.0
29088	1207.0	1977.0
29087	1526.0	1736.0
378010	0.0	0.0
148137	754.0	744.0
126789	352.0	519.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	213.0	235.0
29081	931.0	2758.0
29080	1219.0	1881.0
283189	0.0	0.0
29086	1993.0	2099.0
29085	2150.0	2700.0
29083	532.0	1619.0
100381270	309.0	365.0
200810	45.0	1438.0
114796	736.0	450.0
148156	1166.0	1331.0
114798	1.0	0.0
114799	1504.0	1847.0
29099	2201.0	3692.0
29098	611.0	475.0
378001	0.0	0.0
29093	891.0	2952.0
29092	712.0	629.0
29091	2565.0	57.0
29090	894.0	2140.0
56603	534.0	542.0
29097	2717.0	4489.0
56604	0.0	0.0
56605	960.0	616.0
29095	1642.0	1265.0
151790	176.0	1.0
283174	281.0	50.0
56606	509.0	3161.0
29094	4286.0	2422.0
692199	0.0	0.0
391002	0.0	0.0
440459	6.0	3.0
391004	0.0	0.0
780816	0.0	0.0
124199	38.0	38.0
391003	0.0	0.0
30062	0.0	0.0
440456	1535.0	532.0
780814	9.0	3.0
30061	20406.0	1157.0
780815	0.0	1.0
780812	0.0	0.0
780813	0.0	16.0
440452	0.0	1.0
780810	0.0	1.0
780811	1.0	0.0
29068	4783.0	5232.0
29066	3627.0	3560.0
29063	533.0	627.0
29062	2061.0	1788.0
56616	445.0	742.0
163702	972.0	1166.0
391013	2.0	5.0
391012	1.0	2.0
100381215	5.0	2.0
29079	2636.0	1888.0
29078	684.0	1101.0
56623	882.0	623.0
56624	34.0	119.0
29071	1451.0	1514.0
29070	838.0	368.0
29075	9.0	46.0
29074	2330.0	4636.0
29072	5956.0	4256.0
163732	369.0	3737.0
200845	458.0	240.0
148103	432.0	376.0
200844	51.0	686.0
440482	55.0	6.0
151742	1630.0	626.0
163720	66.0	0.0
148113	12.0	62.0
440465	4461.0	1118.0
29057	8.0	13.0
148109	3.0	2.0
29058	5732.0	10610.0
56647	2077.0	2912.0
56648	466.0	1681.0
56649	143.0	13286.0
440419	1.0	1.0
440416	85.0	9.0
8303	3293.0	5034.0
643157	0.0	0.0
200879	4592.0	1568.0
440406	1.0	8.0
8301	12104.0	16393.0
643155	3014.0	9891.0
8302	9.0	0.0
440400	473.0	265.0
199675	8347.0	56.0
8310	1027.0	1690.0
124093	651.0	54.0
8314	5244.0	6550.0
8315	1553.0	1334.0
8312	2262.0	3550.0
342096	0.0	4.0
8313	2054.0	248.0
440435	15.0	11.0
643160	3.0	3.0
643161	0.0	294.0
643159	5.0	14.0
8309	967.0	40.0
8321	5490.0	1353.0
8322	4035.0	511.0
8320	219.0	16.0
8325	1524.0	51.0
8326	29.0	24.0
8323	4438.0	7046.0
8324	1823.0	632.0
440423	355.0	496.0
200894	1437.0	2269.0
643171	4.0	0.0
200895	883.0	1263.0
8318	43.0	1054.0
8317	313.0	1538.0
8332	0.0	28.0
692110	0.0	0.0
8333	3.0	17.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	6.0
8336	0.0	74.0
8337	0.0	0.0
8334	2064.0	5359.0
8335	0.0	2.0
148046	64.0	60.0
106481699	0.0	0.0
643182	0.0	0.0
643180	268.0	104.0
643181	0.0	2.0
8329	3.0	100.0
8328	105.0	1.0
8343	0.0	22.0
643198	0.0	0.0
8344	0.0	25.0
8341	57.0	267.0
8342	0.0	2.0
8347	111.0	743.0
8348	0.0	41.0
643199	1.0	0.0
8345	2.0	7.0
8346	0.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	205.0	0.0
692108	0.0	5.0
692109	5.0	1.0
643193	5.0	1.0
8340	0.0	23.0
8338	7.0	29.0
8339	11.0	17.0
8354	0.0	5.0
8355	11.0	224.0
8352	1.0	5.0
8353	19.0	35.0
8358	0.0	51.0
8359	1.0	3.0
8356	0.0	29.0
8357	41.0	696.0
222235	87.0	31.0
106481679	0.0	0.0
222236	1811.0	841.0
106481677	4.0	0.0
222234	210.0	348.0
106481678	1.0	2.0
8350	1.0	3.0
8351	5.0	36.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	2.0	1.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	0.0	0.0
106481684	1.0	0.0
106481685	4.0	0.0
8349	1128.0	1386.0
8365	41.0	212.0
8366	0.0	5.0
8363	0.0	4.0
8364	9.0	17.0
8369	0.0	0.0
163688	5.0	7.0
8367	11.0	17.0
8368	0.0	1.0
106481688	0.0	0.0
222223	6603.0	82.0
106481689	0.0	2.0
8361	0.0	1.0
222229	975.0	837.0
8362	3.0	16.0
8360	2.0	2.0
106481693	4.0	0.0
106481694	0.0	2.0
106481691	4.0	9.0
106481692	5.0	0.0
106481697	0.0	0.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	0.0	0.0
342035	1366.0	120.0
344697	14.0	64.0
106481690	1.0	10.0
728310	1.0	0.0
285830	248.0	96.0
8379	1702.0	3658.0
93556	8.0	1.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	693.0	331.0
106481655	0.0	0.0
285834	8.0	4.0
222256	1747.0	116.0
106481656	0.0	0.0
8372	199.0	207.0
93550	725.0	624.0
8373	1.0	0.0
106481659	0.0	0.0
8370	10.0	65.0
728315	5.0	7.0
81577	1777.0	1201.0
106481660	0.0	0.0
81578	942.0	146.0
106481661	0.0	0.0
81579	2465.0	2764.0
81573	1750.0	1413.0
106481664	2.0	0.0
100271179	2.0	0.0
106481665	0.0	0.0
81575	1332.0	421.0
106481662	0.0	0.0
81576	1372.0	759.0
106481663	22.0	3.0
81570	794.0	1299.0
100271178	0.0	1.0
81571	590.0	171.0
81572	757.0	2029.0
645715	61.0	43.0
8387	0.0	0.0
8388	0.0	0.0
728300	15.0	10.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	2.0	1.0
106481667	0.0	0.0
81559	1294.0	1722.0
8383	0.0	0.0
285848	29.0	14.0
8384	0.0	0.0
285849	29.0	37.0
8382	204.0	14.0
81566	1875.0	1023.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	450.0	494.0
81569	0.0	1.0
106481670	0.0	0.0
81562	1864.0	5760.0
106481675	0.0	0.0
81563	6812.0	3331.0
246243	705.0	2644.0
100271168	5.0	0.0
106481676	0.0	0.0
106481673	3.0	1.0
81565	3395.0	3377.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	2.0	0.0
100271163	2.0	0.0
100271162	1.0	0.0
8398	1158.0	167.0
8399	187.0	2.0
8396	6469.0	8013.0
285852	12.0	1.0
645740	0.0	0.0
8390	3.0	0.0
106481635	0.0	0.0
285855	6093.0	12556.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3575.0	4433.0
106481639	0.0	0.0
8395	2513.0	51.0
8392	0.0	0.0
106481637	0.0	2.0
106481638	0.0	0.0
100271158	2.0	2.0
106481642	14.0	18.0
106481643	0.0	0.0
246210	1.0	1.0
106481640	0.0	0.0
100271159	0.0	1.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	4.0	1.0
246213	3.0	0.0
106481646	0.0	0.0
106481647	0.0	1.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	35.0	126.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	1.0
106481654	0.0	0.0
100271146	0.0	1.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	2.0	0.0
344657	16.0	1.0
100271142	0.0	2.0
344658	1.0	0.0
100271145	0.0	0.0
645745	0.0	0.0
344653	0.0	3.0
100271141	4.0	3.0
100271140	1.0	1.0
106481619	1.0	0.0
106481613	0.0	0.0
246269	274.0	324.0
106481614	0.0	1.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	327.0	619.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	1.0	0.0
283209	824.0	403.0
283208	110.0	422.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	2.0
100271132	1.0	0.0
100271131	0.0	0.0
100271133	3.0	0.0
100271130	0.0	0.0
93587	368.0	443.0
645771	20.0	2.0
93589	383.0	109.0
106481624	0.0	19.0
285800	55.0	1.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	7.0	2.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	2.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	951.0	577.0
645784	83.0	68.0
100271118	0.0	2.0
100271117	0.0	0.0
100271119	1.0	22.0
100271114	0.0	2.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	7.0	19.0
643115	2.0	0.0
100271111	0.0	0.0
106481608	14.0	0.0
106481609	0.0	0.0
645798	7.0	10.0
643136	2.0	1.0
106481602	1.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	10.0	30.0
100271106	0.0	1.0
106481610	0.0	0.0
100271105	8.0	3.0
643126	0.0	0.0
199699	6.0	29.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1566.0	1301.0
54112	20.0	11.0
56776	19.0	2.0
283248	42.0	116.0
344729	0.0	0.0
100128894	5.0	1.0
100128893	194.0	2.0
100128890	15.0	23.0
728386	0.0	0.0
728388	0.0	0.0
100128889	1.0	0.0
100128888	2.0	3.0
114614	80.0	62.0
283238	0.0	0.0
100190800	34.0	275.0
283237	834.0	1138.0
283236	1.0	3.0
283234	2364.0	322.0
728381	1.0	2.0
283232	1157.0	797.0
728380	3.0	3.0
100128881	25.0	460.0
100128880	1.0	0.0
692099	386.0	239.0
114609	637.0	394.0
29128	45.0	1445.0
29123	7092.0	7581.0
344709	0.0	0.0
29122	15.0	6.0
29121	657.0	339.0
283229	886.0	43.0
29127	805.0	3786.0
29126	713.0	321.0
29125	401.0	13.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	3.0	6.0
100128867	0.0	0.0
54145	0.0	2.0
54143	0.0	0.0
283219	759.0	1200.0
54149	1632.0	776.0
54148	701.0	1358.0
54147	0.0	0.0
283212	179.0	91.0
692091	0.0	0.0
692092	0.0	0.0
692093	12.0	8.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	4.0	2.0
100128857	2.0	0.0
100271093	0.0	0.0
100271092	1.0	0.0
728350	20.0	80.0
285872	3.0	6.0
100128853	0.0	0.0
29109	4738.0	1268.0
29108	1183.0	2781.0
285877	0.0	0.0
29107	594.0	3932.0
285878	0.0	0.0
29106	20.0	9.0
728358	0.0	0.0
29101	7664.0	9494.0
29100	1453.0	2143.0
29105	1666.0	1393.0
29104	613.0	831.0
29103	3069.0	1477.0
29102	3020.0	6006.0
100271098	2.0	0.0
283284	71.0	67.0
728343	1.0	0.0
728342	17.0	4.0
100128849	0.0	0.0
728344	3.0	7.0
100271081	1.0	5.0
100128845	0.0	1.0
728340	190.0	274.0
285888	0.0	0.0
29119	9.0	0.0
107057644	13.0	3.0
29118	34.0	64.0
107057647	0.0	0.0
114655	0.0	4.0
29117	4415.0	2890.0
107057646	0.0	0.0
114657	0.0	0.0
114659	560.0	325.0
126638	0.0	8.0
54165	2224.0	7753.0
126637	0.0	10.0
29110	2099.0	1559.0
29116	5473.0	1050.0
29115	3537.0	6531.0
29114	11.0	22.0
29113	0.0	10.0
100271087	15.0	4.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	1.0	3.0
728378	4.0	24.0
728377	323.0	371.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1429.0	2065.0
81793	61.0	44.0
81794	559.0	49.0
81796	15.0	31.0
81790	1595.0	964.0
100271076	1.0	4.0
283267	904.0	1072.0
91107	1453.0	5665.0
100128830	7.0	1.0
81792	425.0	1121.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	1.0	0.0
100128827	0.0	0.0
728366	2.0	5.0
728361	9.0	10.0
100128822	329.0	410.0
728369	0.0	0.0
81786	222.0	858.0
54187	2304.0	2738.0
81788	1127.0	1569.0
81789	411.0	671.0
283257	0.0	0.0
100271065	0.0	0.0
645700	0.0	1.0
283254	190.0	466.0
126695	812.0	2023.0
148003	0.0	0.0
378108	6.0	0.0
151649	40.0	6.0
151648	23.0	534.0
151647	0.0	1.0
151645	39.0	87.0
200909	0.0	0.0
200916	663.0	3000.0
148014	3.0	16.0
151658	0.0	0.0
151651	113.0	0.0
56704	1502.0	197.0
148022	1635.0	1547.0
126669	4631.0	76.0
126668	635.0	4.0
